ID;KenmerkenPersonen;Marges;Perioden;Gelukkig_1;TevredenMetHetLeven_2
713;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2010;78.6;79.0
714;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2011;;
715;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2012;82.8;81.9
716;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2013;84.1;81.3
717;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2014;83.9;81.6
718;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2015;83.3;80.7
719;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2016;81.2;80.1
720;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2017;80.6;80.1
721;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2018;83.5;83.6
722;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2019;86.5;84.6
723;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2020;85.0;83.1
724;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2021;85.4;83.0
725;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;1997;87.6;85.1
726;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;1998;88.2;85.4
727;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;1999;88.6;86.2
728;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2000;89.1;87.4
729;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2001;91.2;88.6
730;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2002;87.2;85.7
731;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2003;86.0;85.9
732;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2004;90.0;88.9
733;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2005;88.1;87.6
734;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2006;93.1;90.3
735;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2007;91.9;87.9
736;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2008;91.9;89.6
737;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2009;91.5;88.7
738;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2010;89.4;88.5
739;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2011;;
740;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2012;90.5;89.8
741;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2013;89.4;87.1
742;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2014;89.2;87.2
743;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2015;88.7;86.5
744;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2016;86.9;86.0
745;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2017;86.3;85.8
746;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2018;88.7;88.9
747;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2019;91.3;89.6
748;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2020;90.0;88.1
749;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2021;88.1;85.9
750;Laag onderwijsniveau;Waarde;1997;87.2;82.4
751;Laag onderwijsniveau;Waarde;1998;88.1;83.5
752;Laag onderwijsniveau;Waarde;1999;87.4;82.6
753;Laag onderwijsniveau;Waarde;2000;88.1;84.0
754;Laag onderwijsniveau;Waarde;2001;88.2;84.4
755;Laag onderwijsniveau;Waarde;2002;85.6;81.4
756;Laag onderwijsniveau;Waarde;2003;85.5;81.1
757;Laag onderwijsniveau;Waarde;2004;84.5;80.4
758;Laag onderwijsniveau;Waarde;2005;85.4;80.3
759;Laag onderwijsniveau;Waarde;2006;86.4;80.6
760;Laag onderwijsniveau;Waarde;2007;85.8;81.3
761;Laag onderwijsniveau;Waarde;2008;86.5;82.6
762;Laag onderwijsniveau;Waarde;2009;86.6;81.6
763;Laag onderwijsniveau;Waarde;2010;84.4;81.1
764;Laag onderwijsniveau;Waarde;2011;84.7;81.4
765;Laag onderwijsniveau;Waarde;2012;86.5;82.0
766;Laag onderwijsniveau;Waarde;2013;84.2;80.2
767;Laag onderwijsniveau;Waarde;2014;83.4;80.6
768;Laag onderwijsniveau;Waarde;2015;82.2;80.0
769;Laag onderwijsniveau;Waarde;2016;84.5;81.4
770;Laag onderwijsniveau;Waarde;2017;83.2;81.3
771;Laag onderwijsniveau;Waarde;2018;82.8;81.4
772;Laag onderwijsniveau;Waarde;2019;85.7;84.0
773;Laag onderwijsniveau;Waarde;2020;83.1;81.3
774;Laag onderwijsniveau;Waarde;2021;81.9;80.1
775;Laag onderwijsniveau;Ondergrens 95%-interval;1997;86.6;81.8
776;Laag onderwijsniveau;Ondergrens 95%-interval;1998;87.7;83.1
777;Laag onderwijsniveau;Ondergrens 95%-interval;1999;86.8;82.0
778;Laag onderwijsniveau;Ondergrens 95%-interval;2000;87.5;83.4
779;Laag onderwijsniveau;Ondergrens 95%-interval;2001;87.4;83.6
780;Laag onderwijsniveau;Ondergrens 95%-interval;2002;84.7;80.5
781;Laag onderwijsniveau;Ondergrens 95%-interval;2003;84.6;80.3
782;Laag onderwijsniveau;Ondergrens 95%-interval;2004;83.4;79.4
783;Laag onderwijsniveau;Ondergrens 95%-interval;2005;84.0;79.0
784;Laag onderwijsniveau;Ondergrens 95%-interval;2006;85.1;79.2
785;Laag onderwijsniveau;Ondergrens 95%-interval;2007;84.3;79.8
786;Laag onderwijsniveau;Ondergrens 95%-interval;2008;85.1;81.2
787;Laag onderwijsniveau;Ondergrens 95%-interval;2009;85.1;80.1
788;Laag onderwijsniveau;Ondergrens 95%-interval;2010;82.0;78.9
789;Laag onderwijsniveau;Ondergrens 95%-interval;2011;;
790;Laag onderwijsniveau;Ondergrens 95%-interval;2012;84.4;79.6
791;Laag onderwijsniveau;Ondergrens 95%-interval;2013;82.5;78.4
792;Laag onderwijsniveau;Ondergrens 95%-interval;2014;81.7;78.8
793;Laag onderwijsniveau;Ondergrens 95%-interval;2015;80.5;78.2
794;Laag onderwijsniveau;Ondergrens 95%-interval;2016;82.9;79.7
795;Laag onderwijsniveau;Ondergrens 95%-interval;2017;81.5;79.5
796;Laag onderwijsniveau;Ondergrens 95%-interval;2018;81.1;79.7
797;Laag onderwijsniveau;Ondergrens 95%-interval;2019;84.1;82.2
798;Laag onderwijsniveau;Ondergrens 95%-interval;2020;81.3;79.5
799;Laag onderwijsniveau;Ondergrens 95%-interval;2021;80.9;79.0
800;Laag onderwijsniveau;Bovengrens 95%-interval;1997;87.9;83.1
801;Laag onderwijsniveau;Bovengrens 95%-interval;1998;88.5;83.9
802;Laag onderwijsniveau;Bovengrens 95%-interval;1999;87.9;83.1
803;Laag onderwijsniveau;Bovengrens 95%-interval;2000;88.7;84.5
804;Laag onderwijsniveau;Bovengrens 95%-interval;2001;89.0;85.1
805;Laag onderwijsniveau;Bovengrens 95%-interval;2002;86.5;82.2
806;Laag onderwijsniveau;Bovengrens 95%-interval;2003;86.3;82.0
807;Laag onderwijsniveau;Bovengrens 95%-interval;2004;85.6;81.5
808;Laag onderwijsniveau;Bovengrens 95%-interval;2005;86.7;81.7
809;Laag onderwijsniveau;Bovengrens 95%-interval;2006;87.8;82.0
810;Laag onderwijsniveau;Bovengrens 95%-interval;2007;87.3;82.7
811;Laag onderwijsniveau;Bovengrens 95%-interval;2008;88.0;84.0
812;Laag onderwijsniveau;Bovengrens 95%-interval;2009;88.1;83.1
813;Laag onderwijsniveau;Bovengrens 95%-interval;2010;86.7;83.3
814;Laag onderwijsniveau;Bovengrens 95%-interval;2011;;
815;Laag onderwijsniveau;Bovengrens 95%-interval;2012;88.5;84.3
816;Laag onderwijsniveau;Bovengrens 95%-interval;2013;85.8;82.0
817;Laag onderwijsniveau;Bovengrens 95%-interval;2014;85.0;82.3
818;Laag onderwijsniveau;Bovengrens 95%-interval;2015;83.9;81.7
819;Laag onderwijsniveau;Bovengrens 95%-interval;2016;86.1;83.1
820;Laag onderwijsniveau;Bovengrens 95%-interval;2017;84.9;83.0
821;Laag onderwijsniveau;Bovengrens 95%-interval;2018;84.5;83.1
822;Laag onderwijsniveau;Bovengrens 95%-interval;2019;87.3;85.8
823;Laag onderwijsniveau;Bovengrens 95%-interval;2020;84.9;83.1
824;Laag onderwijsniveau;Bovengrens 95%-interval;2021;82.9;81.2
825;Middelbaar onderwijsniveau;Waarde;1997;89.2;84.1
826;Middelbaar onderwijsniveau;Waarde;1998;89.9;85.6
827;Middelbaar onderwijsniveau;Waarde;1999;89.2;85.3
828;Middelbaar onderwijsniveau;Waarde;2000;89.9;85.9
829;Middelbaar onderwijsniveau;Waarde;2001;89.7;85.8
830;Middelbaar onderwijsniveau;Waarde;2002;89.0;85.0
831;Middelbaar onderwijsniveau;Waarde;2003;89.0;84.5
832;Middelbaar onderwijsniveau;Waarde;2004;88.0;83.8
833;Middelbaar onderwijsniveau;Waarde;2005;88.5;83.2
834;Middelbaar onderwijsniveau;Waarde;2006;89.0;83.8
835;Middelbaar onderwijsniveau;Waarde;2007;88.1;84.4
836;Middelbaar onderwijsniveau;Waarde;2008;89.1;85.6
837;Middelbaar onderwijsniveau;Waarde;2009;88.6;83.8
838;Middelbaar onderwijsniveau;Waarde;2010;89.3;83.0
839;Middelbaar onderwijsniveau;Waarde;2011;88.3;83.8
840;Middelbaar onderwijsniveau;Waarde;2012;89.2;84.4
841;Middelbaar onderwijsniveau;Waarde;2013;87.2;82.7
842;Middelbaar onderwijsniveau;Waarde;2014;88.2;84.8
843;Middelbaar onderwijsniveau;Waarde;2015;88.1;84.3
844;Middelbaar onderwijsniveau;Waarde;2016;88.0;85.1
845;Middelbaar onderwijsniveau;Waarde;2017;87.4;85.3
846;Middelbaar onderwijsniveau;Waarde;2018;88.0;85.9
847;Middelbaar onderwijsniveau;Waarde;2019;88.9;87.5
848;Middelbaar onderwijsniveau;Waarde;2020;86.6;84.7
849;Middelbaar onderwijsniveau;Waarde;2021;86.5;83.4
850;Middelbaar onderwijsniveau;Ondergrens 95%-interval;1997;88.6;83.5
851;Middelbaar onderwijsniveau;Ondergrens 95%-interval;1998;89.5;85.2
852;Middelbaar onderwijsniveau;Ondergrens 95%-interval;1999;88.7;84.8
853;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2000;89.4;85.4
854;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2001;89.0;85.0
855;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2002;88.3;84.2
856;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2003;88.3;83.7
857;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2004;87.2;83.0
858;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2005;87.3;81.9
859;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2006;87.8;82.5
860;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2007;86.9;83.1
861;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2008;87.9;84.3
862;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2009;87.4;82.5
863;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2010;87.6;81.0
864;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2011;;
865;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2012;87.7;82.6
866;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2013;86.0;81.3
867;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2014;87.1;83.6
868;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2015;87.0;83.0
869;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2016;86.8;83.8
870;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2017;86.1;84.0
871;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2018;86.9;84.7
872;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2019;87.7;86.3
873;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2020;85.4;83.3
874;Middelbaar onderwijsniveau;Ondergrens 95%-interval;2021;85.7;82.7
875;Middelbaar onderwijsniveau;Bovengrens 95%-interval;1997;89.8;84.8
876;Middelbaar onderwijsniveau;Bovengrens 95%-interval;1998;90.3;86.0
877;Middelbaar onderwijsniveau;Bovengrens 95%-interval;1999;89.7;85.9
878;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2000;90.4;86.5
879;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2001;90.4;86.5
880;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2002;89.8;85.8
881;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2003;89.7;85.3
882;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2004;88.7;84.6
883;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2005;89.7;84.5
884;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2006;90.1;85.1
885;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2007;89.4;85.8
886;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2008;90.3;86.8
887;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2009;89.8;85.1
888;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2010;91.0;85.0
889;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2011;;
890;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2012;90.7;86.2
891;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2013;88.4;84.1
892;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2014;89.4;86.1
893;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2015;89.3;85.6
894;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2016;89.2;86.4
895;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2017;88.6;86.5
896;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2018;89.2;87.2
897;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2019;90.1;88.7
898;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2020;87.8;86.1
899;Middelbaar onderwijsniveau;Bovengrens 95%-interval;2021;87.2;84.2
900;Hoog onderwijsniveau;Waarde;1997;90.7;84.7
901;Hoog onderwijsniveau;Waarde;1998;91.5;86.6
902;Hoog onderwijsniveau;Waarde;1999;90.9;85.3
903;Hoog onderwijsniveau;Waarde;2000;91.2;86.3
904;Hoog onderwijsniveau;Waarde;2001;92.0;86.5
905;Hoog onderwijsniveau;Waarde;2002;91.5;86.5
906;Hoog onderwijsniveau;Waarde;2003;90.2;87.1
907;Hoog onderwijsniveau;Waarde;2004;90.5;86.3
908;Hoog onderwijsniveau;Waarde;2005;90.4;87.6
909;Hoog onderwijsniveau;Waarde;2006;92.9;88.0
910;Hoog onderwijsniveau;Waarde;2007;92.3;87.9
911;Hoog onderwijsniveau;Waarde;2008;91.5;87.9
912;Hoog onderwijsniveau;Waarde;2009;93.0;88.4
913;Hoog onderwijsniveau;Waarde;2010;90.4;86.2
914;Hoog onderwijsniveau;Waarde;2011;91.8;88.3
915;Hoog onderwijsniveau;Waarde;2012;91.9;89.7
916;Hoog onderwijsniveau;Waarde;2013;92.1;88.9
917;Hoog onderwijsniveau;Waarde;2014;92.2;88.7
918;Hoog onderwijsniveau;Waarde;2015;91.7;87.7
919;Hoog onderwijsniveau;Waarde;2016;92.8;89.6
920;Hoog onderwijsniveau;Waarde;2017;91.6;89.6
921;Hoog onderwijsniveau;Waarde;2018;91.8;89.2
922;Hoog onderwijsniveau;Waarde;2019;92.0;90.3
923;Hoog onderwijsniveau;Waarde;2020;90.5;88.2
924;Hoog onderwijsniveau;Waarde;2021;89.1;86.1
925;Hoog onderwijsniveau;Ondergrens 95%-interval;1997;90.0;83.8
926;Hoog onderwijsniveau;Ondergrens 95%-interval;1998;91.0;86.1
927;Hoog onderwijsniveau;Ondergrens 95%-interval;1999;90.3;84.6
928;Hoog onderwijsniveau;Ondergrens 95%-interval;2000;90.6;85.6
929;Hoog onderwijsniveau;Ondergrens 95%-interval;2001;91.2;85.6
930;Hoog onderwijsniveau;Ondergrens 95%-interval;2002;90.7;85.6
931;Hoog onderwijsniveau;Ondergrens 95%-interval;2003;89.4;86.3
932;Hoog onderwijsniveau;Ondergrens 95%-interval;2004;89.7;85.4
933;Hoog onderwijsniveau;Ondergrens 95%-interval;2005;89.1;86.3
934;Hoog onderwijsniveau;Ondergrens 95%-interval;2006;91.8;86.7
935;Hoog onderwijsniveau;Ondergrens 95%-interval;2007;91.1;86.5
936;Hoog onderwijsniveau;Ondergrens 95%-interval;2008;90.3;86.6
937;Hoog onderwijsniveau;Ondergrens 95%-interval;2009;91.8;87.1
938;Hoog onderwijsniveau;Ondergrens 95%-interval;2010;88.4;84.1
939;Hoog onderwijsniveau;Ondergrens 95%-interval;2011;;
940;Hoog onderwijsniveau;Ondergrens 95%-interval;2012;90.2;87.8
941;Hoog onderwijsniveau;Ondergrens 95%-interval;2013;90.9;87.5
942;Hoog onderwijsniveau;Ondergrens 95%-interval;2014;91.1;87.3
943;Hoog onderwijsniveau;Ondergrens 95%-interval;2015;90.5;86.3
944;Hoog onderwijsniveau;Ondergrens 95%-interval;2016;91.7;88.3
945;Hoog onderwijsniveau;Ondergrens 95%-interval;2017;90.5;88.3
946;Hoog onderwijsniveau;Ondergrens 95%-interval;2018;90.6;87.9
947;Hoog onderwijsniveau;Ondergrens 95%-interval;2019;90.8;89.1
948;Hoog onderwijsniveau;Ondergrens 95%-interval;2020;89.3;87.0
949;Hoog onderwijsniveau;Ondergrens 95%-interval;2021;88.5;85.4
950;Hoog onderwijsniveau;Bovengrens 95%-interval;1997;91.5;85.5
951;Hoog onderwijsniveau;Bovengrens 95%-interval;1998;92.0;87.1
952;Hoog onderwijsniveau;Bovengrens 95%-interval;1999;91.5;86.0
953;Hoog onderwijsniveau;Bovengrens 95%-interval;2000;91.9;87.0
954;Hoog onderwijsniveau;Bovengrens 95%-interval;2001;92.7;87.4
955;Hoog onderwijsniveau;Bovengrens 95%-interval;2002;92.3;87.4
956;Hoog onderwijsniveau;Bovengrens 95%-interval;2003;91.1;88.0
957;Hoog onderwijsniveau;Bovengrens 95%-interval;2004;91.3;87.1
958;Hoog onderwijsniveau;Bovengrens 95%-interval;2005;91.7;89.0
959;Hoog onderwijsniveau;Bovengrens 95%-interval;2006;94.1;89.3
960;Hoog onderwijsniveau;Bovengrens 95%-interval;2007;93.6;89.3
961;Hoog onderwijsniveau;Bovengrens 95%-interval;2008;92.7;89.2
962;Hoog onderwijsniveau;Bovengrens 95%-interval;2009;94.1;89.6
963;Hoog onderwijsniveau;Bovengrens 95%-interval;2010;92.4;88.4
964;Hoog onderwijsniveau;Bovengrens 95%-interval;2011;;
965;Hoog onderwijsniveau;Bovengrens 95%-interval;2012;93.6;91.6
966;Hoog onderwijsniveau;Bovengrens 95%-interval;2013;93.2;90.2
967;Hoog onderwijsniveau;Bovengrens 95%-interval;2014;93.4;90.1
968;Hoog onderwijsniveau;Bovengrens 95%-interval;2015;92.9;89.1
969;Hoog onderwijsniveau;Bovengrens 95%-interval;2016;93.9;90.9
970;Hoog onderwijsniveau;Bovengrens 95%-interval;2017;92.7;90.8
971;Hoog onderwijsniveau;Bovengrens 95%-interval;2018;92.9;90.4
972;Hoog onderwijsniveau;Bovengrens 95%-interval;2019;93.2;91.5
973;Hoog onderwijsniveau;Bovengrens 95%-interval;2020;91.7;89.4
974;Hoog onderwijsniveau;Bovengrens 95%-interval;2021;89.8;86.8
975;Migratieachtergrond: Nederland;Waarde;1997;89.1;85.5
976;Migratieachtergrond: Nederland;Waarde;1998;89.6;86.5
977;Migratieachtergrond: Nederland;Waarde;1999;89.3;86.1
978;Migratieachtergrond: Nederland;Waarde;2000;89.8;87.0
979;Migratieachtergrond: Nederland;Waarde;2001;90.4;87.5
980;Migratieachtergrond: Nederland;Waarde;2002;89.1;85.9
981;Migratieachtergrond: Nederland;Waarde;2003;89.1;86.0
982;Migratieachtergrond: Nederland;Waarde;2004;89.1;85.9
983;Migratieachtergrond: Nederland;Waarde;2005;88.9;85.4
984;Migratieachtergrond: Nederland;Waarde;2006;89.7;86.2
985;Migratieachtergrond: Nederland;Waarde;2007;89.5;86.1
986;Migratieachtergrond: Nederland;Waarde;2008;89.9;87.1
987;Migratieachtergrond: Nederland;Waarde;2009;89.9;86.8
988;Migratieachtergrond: Nederland;Waarde;2010;89.1;85.6
989;Migratieachtergrond: Nederland;Waarde;2011;89.4;86.4
990;Migratieachtergrond: Nederland;Waarde;2012;90.5;87.0
991;Migratieachtergrond: Nederland;Waarde;2013;89.1;85.5
992;Migratieachtergrond: Nederland;Waarde;2014;89.3;86.5
993;Migratieachtergrond: Nederland;Waarde;2015;89.2;86.0
994;Migratieachtergrond: Nederland;Waarde;2016;89.5;86.6
995;Migratieachtergrond: Nederland;Waarde;2017;88.8;86.8
996;Migratieachtergrond: Nederland;Waarde;2018;89.0;86.8
997;Migratieachtergrond: Nederland;Waarde;2019;90.0;88.5
998;Migratieachtergrond: Nederland;Waarde;2020;88.0;86.1
999;Migratieachtergrond: Nederland;Waarde;2021;87.9;84.9
1000;Migratieachtergrond: Nederland;Ondergrens 95%-interval;1997;88.8;85.1
1001;Migratieachtergrond: Nederland;Ondergrens 95%-interval;1998;89.4;86.2
1002;Migratieachtergrond: Nederland;Ondergrens 95%-interval;1999;88.9;85.7
1003;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2000;89.5;86.7
1004;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2001;89.9;87.0
1005;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2002;88.6;85.4
1006;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2003;88.6;85.5
1007;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2004;88.6;85.4
1008;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2005;88.1;84.6
1009;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2006;88.9;85.4
1010;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2007;88.7;85.2
1011;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2008;89.1;86.3
1012;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2009;89.1;86.0
1013;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2010;87.9;84.3
1014;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2011;;
1015;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2012;89.5;85.8
1016;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2013;88.3;84.6
1017;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2014;88.5;85.6
1018;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2015;88.4;85.1
1019;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2016;88.7;85.7
1020;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2017;88.0;85.9
1021;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2018;88.2;85.9
1022;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2019;89.2;87.7
1023;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2020;87.2;85.1
1024;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2021;87.4;84.4
1025;Migratieachtergrond: Nederland;Bovengrens 95%-interval;1997;89.5;85.9
1026;Migratieachtergrond: Nederland;Bovengrens 95%-interval;1998;89.9;86.7
1027;Migratieachtergrond: Nederland;Bovengrens 95%-interval;1999;89.6;86.4
1028;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2000;90.2;87.4
1029;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2001;90.8;88.0
1030;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2002;89.5;86.4
1031;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2003;89.6;86.4
1032;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2004;89.6;86.4
1033;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2005;89.7;86.2
1034;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2006;90.4;87.0
1035;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2007;90.3;86.9
1036;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2008;90.7;87.9
1037;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2009;90.6;87.6
1038;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2010;90.4;86.9
1039;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2011;;
1040;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2012;91.6;88.2
1041;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2013;89.9;86.5
1042;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2014;90.1;87.3
1043;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2015;90.0;86.9
1044;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2016;90.3;87.5
1045;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2017;89.6;87.7
1046;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2018;89.8;87.7
1047;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2019;90.8;89.3
1048;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2020;88.8;87.1
1049;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2021;88.4;85.4
1050;Migratieachtergrond: westers;Waarde;1997;86.2;83.4
1051;Migratieachtergrond: westers;Waarde;1998;89.8;85.9
1052;Migratieachtergrond: westers;Waarde;1999;89.3;85.0
1053;Migratieachtergrond: westers;Waarde;2000;89.3;85.5
1054;Migratieachtergrond: westers;Waarde;2001;88.7;84.8
1055;Migratieachtergrond: westers;Waarde;2002;88.7;84.2
1056;Migratieachtergrond: westers;Waarde;2003;85.9;84.0
1057;Migratieachtergrond: westers;Waarde;2004;88.8;84.1
1058;Migratieachtergrond: westers;Waarde;2005;85.8;84.2
1059;Migratieachtergrond: westers;Waarde;2006;89.2;83.6
1060;Migratieachtergrond: westers;Waarde;2007;86.8;83.1
1061;Migratieachtergrond: westers;Waarde;2008;87.6;84.3
1062;Migratieachtergrond: westers;Waarde;2009;90.1;83.0
1063;Migratieachtergrond: westers;Waarde;2010;87.3;81.9
1064;Migratieachtergrond: westers;Waarde;2011;87.7;83.1
1065;Migratieachtergrond: westers;Waarde;2012;89.4;84.1
1066;Migratieachtergrond: westers;Waarde;2013;88.6;83.1
1067;Migratieachtergrond: westers;Waarde;2014;85.0;80.4
1068;Migratieachtergrond: westers;Waarde;2015;85.9;83.2
1069;Migratieachtergrond: westers;Waarde;2016;87.2;83.4
1070;Migratieachtergrond: westers;Waarde;2017;88.5;85.2
1071;Migratieachtergrond: westers;Waarde;2018;86.5;84.7
1072;Migratieachtergrond: westers;Waarde;2019;88.9;85.7
1073;Migratieachtergrond: westers;Waarde;2020;85.8;83.6
1074;Migratieachtergrond: westers;Waarde;2021;86.4;84.1
1075;Migratieachtergrond: westers;Ondergrens 95%-interval;1997;84.7;81.9
1076;Migratieachtergrond: westers;Ondergrens 95%-interval;1998;89.0;85.1
1077;Migratieachtergrond: westers;Ondergrens 95%-interval;1999;88.1;83.7
1078;Migratieachtergrond: westers;Ondergrens 95%-interval;2000;88.1;84.2
1079;Migratieachtergrond: westers;Ondergrens 95%-interval;2001;87.0;83.0
1080;Migratieachtergrond: westers;Ondergrens 95%-interval;2002;87.0;82.4
1081;Migratieachtergrond: westers;Ondergrens 95%-interval;2003;84.2;82.3
1082;Migratieachtergrond: westers;Ondergrens 95%-interval;2004;87.0;82.2
1083;Migratieachtergrond: westers;Ondergrens 95%-interval;2005;83.0;81.5
1084;Migratieachtergrond: westers;Ondergrens 95%-interval;2006;86.6;80.8
