ID;Persoonskenmerken;OnderwijspositieInStartjaar;Peilmoment;NiveauOpPeilmoment;OnderwijspositieOpPeilmoment;BehaaldeDiplomaSOpPeilmoment;Regiokenmerken;TotaalEerstejaarsMbo_1;InstroomOpNiveau1_2;InstroomOpNiveau2_3;InstroomOpNiveau3_4;InstroomOpNiveau4_5;TotaalEerstejaarsMbo_6;InstroomOpNiveau1_7;InstroomOpNiveau2_8;InstroomOpNiveau3_9;InstroomOpNiveau4_10;TotaalEerstejaarsMbo_11;InstroomOpNiveau1_12;InstroomOpNiveau2_13;InstroomOpNiveau3_14;InstroomOpNiveau4_15;TotaalEerstejaarsMbo_16;InstroomOpNiveau1_17;InstroomOpNiveau2_18;InstroomOpNiveau3_19;InstroomOpNiveau4_20
6414;Totaal deelnemers;0;2;5;9;2;Drenthe (PV);;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0
6415;Totaal deelnemers;0;2;5;9;2;Overijssel (PV);10.0;0.0;;;0.0;;0.0;;;0.0;;0.0;;;0.0;;0.0;;0.0;0.0
6416;Totaal deelnemers;0;2;5;9;2;Flevoland (PV);10.0;0.0;10.0;0.0;;;0.0;;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;0.0
6417;Totaal deelnemers;0;2;5;9;2;Gelderland (PV);10.0;0.0;10.0;0.0;0.0;;0.0;;0.0;;20.0;0.0;20.0;0.0;;20.0;0.0;20.0;0.0;0.0
6418;Totaal deelnemers;0;2;5;9;2;Utrecht (PV);;0.0;;;;;;;0.0;;20.0;0.0;20.0;0.0;;20.0;0.0;20.0;0.0;0.0
6419;Totaal deelnemers;0;2;5;9;2;Noord-Holland (PV);10.0;0.0;10.0;0.0;0.0;;0.0;;0.0;0.0;20.0;0.0;20.0;0.0;;20.0;0.0;20.0;;0.0
6420;Totaal deelnemers;0;2;5;9;2;Zuid-Holland (PV);30.0;0.0;20.0;;0.0;30.0;0.0;30.0;0.0;0.0;30.0;0.0;30.0;0.0;0.0;40.0;0.0;40.0;0.0;
6421;Totaal deelnemers;0;2;5;9;2;Zeeland (PV);;0.0;;0.0;0.0;10.0;0.0;10.0;0.0;0.0;;0.0;;0.0;0.0;;;;0.0;0.0
6422;Totaal deelnemers;0;2;5;9;2;Noord-Brabant (PV);;0.0;;0.0;0.0;10.0;0.0;10.0;0.0;0.0;30.0;0.0;30.0;;0.0;30.0;0.0;30.0;;
6423;Totaal deelnemers;0;2;5;9;2;Limburg (PV);;0.0;;0.0;0.0;;0.0;;0.0;0.0;10.0;0.0;10.0;0.0;0.0;;0.0;;;0.0
6424;Totaal deelnemers;0;2;5;9;3;Nederland;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;;0.0;0.0;10.0;0.0;0.0;;
6425;Totaal deelnemers;0;2;5;9;3;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6426;Totaal deelnemers;0;2;5;9;3;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6427;Totaal deelnemers;0;2;5;9;3;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6428;Totaal deelnemers;0;2;5;9;3;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6429;Totaal deelnemers;0;2;5;9;3;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6430;Totaal deelnemers;0;2;5;9;3;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;0.0;;0.0;0.0;10.0;0.0;0.0;;
6431;Totaal deelnemers;0;2;5;9;3;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6432;Totaal deelnemers;0;2;5;9;3;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;;
6433;Totaal deelnemers;0;2;5;9;3;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6434;Totaal deelnemers;0;2;5;9;3;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6435;Totaal deelnemers;0;2;5;9;3;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6436;Totaal deelnemers;0;2;5;9;3;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6437;Totaal deelnemers;0;2;5;9;3;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6438;Totaal deelnemers;0;2;5;9;3;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6439;Totaal deelnemers;0;2;5;9;3;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6440;Totaal deelnemers;0;2;5;9;3;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6441;Totaal deelnemers;0;2;5;9;3;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;
6442;Totaal deelnemers;0;2;5;9;3;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
6443;Totaal deelnemers;0;2;5;9;3;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6444;Totaal deelnemers;0;2;5;9;3;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0
6445;Totaal deelnemers;0;2;5;9;3;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6446;Totaal deelnemers;0;2;5;9;4;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
6447;Totaal deelnemers;0;2;5;9;4;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6448;Totaal deelnemers;0;2;5;9;4;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6449;Totaal deelnemers;0;2;5;9;4;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6450;Totaal deelnemers;0;2;5;9;4;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6451;Totaal deelnemers;0;2;5;9;4;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6452;Totaal deelnemers;0;2;5;9;4;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
6453;Totaal deelnemers;0;2;5;9;4;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6454;Totaal deelnemers;0;2;5;9;4;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
6455;Totaal deelnemers;0;2;5;9;4;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6456;Totaal deelnemers;0;2;5;9;4;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
6457;Totaal deelnemers;0;2;5;9;4;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6458;Totaal deelnemers;0;2;5;9;4;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6459;Totaal deelnemers;0;2;5;9;4;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
6460;Totaal deelnemers;0;2;5;9;4;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6461;Totaal deelnemers;0;2;5;9;4;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6462;Totaal deelnemers;0;2;5;9;4;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6463;Totaal deelnemers;0;2;5;9;4;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6464;Totaal deelnemers;0;2;5;9;4;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6465;Totaal deelnemers;0;2;5;9;4;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6466;Totaal deelnemers;0;2;5;9;4;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6467;Totaal deelnemers;0;2;5;9;4;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6468;Totaal deelnemers;0;2;5;9;5;Nederland;15160.0;470.0;7540.0;580.0;6570.0;16500.0;440.0;8300.0;860.0;6900.0;16880.0;370.0;8700.0;1020.0;6780.0;17080.0;470.0;8930.0;1010.0;6660.0
6469;Totaal deelnemers;0;2;5;9;5;Vier grootste gemeenten (G4);1050.0;90.0;550.0;30.0;370.0;1120.0;70.0;590.0;50.0;410.0;1140.0;60.0;600.0;80.0;400.0;1160.0;70.0;600.0;60.0;430.0
6470;Totaal deelnemers;0;2;5;9;5;Amsterdam;330.0;40.0;160.0;10.0;120.0;330.0;20.0;170.0;10.0;130.0;340.0;20.0;170.0;40.0;120.0;320.0;20.0;180.0;20.0;110.0
6471;Totaal deelnemers;0;2;5;9;5;Rotterdam;360.0;30.0;200.0;;120.0;370.0;40.0;190.0;20.0;130.0;410.0;30.0;220.0;20.0;140.0;410.0;30.0;210.0;20.0;150.0
6472;Totaal deelnemers;0;2;5;9;5;'s-Gravenhage;240.0;10.0;140.0;;90.0;260.0;;150.0;10.0;90.0;260.0;;150.0;10.0;90.0;310.0;;170.0;20.0;120.0
6473;Totaal deelnemers;0;2;5;9;5;Utrecht (gemeente);120.0;10.0;60.0;;50.0;160.0;10.0;80.0;;60.0;130.0;;60.0;10.0;50.0;120.0;10.0;60.0;;50.0
6474;Totaal deelnemers;0;2;5;9;5;Rest van Nederland;14110.0;380.0;6980.0;560.0;6200.0;15380.0;360.0;7710.0;820.0;6500.0;15740.0;310.0;8110.0;940.0;6370.0;15910.0;410.0;8330.0;950.0;6230.0
6475;Totaal deelnemers;0;2;5;9;5;Gemeenten >= 100 000 inwoners (excl. G4);2210.0;90.0;1150.0;80.0;890.0;2330.0;80.0;1180.0;100.0;980.0;2440.0;60.0;1290.0;140.0;950.0;2440.0;80.0;1230.0;140.0;980.0
6476;Totaal deelnemers;0;2;5;9;5;Gemeenten < 100 000 inwoners;11890.0;290.0;5830.0;480.0;5300.0;13030.0;280.0;6520.0;720.0;5510.0;13260.0;250.0;6800.0;810.0;5410.0;13450.0;330.0;7070.0;810.0;5240.0
6477;Totaal deelnemers;0;2;5;9;5;Woonregio onbekend;20.0;;10.0;0.0;;20.0;;10.0;;10.0;30.0;;20.0;0.0;10.0;30.0;0.0;20.0;;
6478;Totaal deelnemers;0;2;5;9;5;Groningen (PV);500.0;20.0;250.0;;230.0;530.0;20.0;250.0;;260.0;510.0;10.0;250.0;20.0;230.0;530.0;20.0;270.0;20.0;210.0
6479;Totaal deelnemers;0;2;5;9;5;Friesland (PV);710.0;;350.0;20.0;330.0;810.0;;440.0;30.0;330.0;840.0;;450.0;30.0;350.0;820.0;;470.0;40.0;300.0
6480;Totaal deelnemers;0;2;5;9;5;Drenthe (PV);460.0;20.0;210.0;20.0;220.0;520.0;10.0;250.0;20.0;240.0;570.0;;270.0;40.0;260.0;580.0;20.0;290.0;30.0;240.0
6481;Totaal deelnemers;0;2;5;9;5;Overijssel (PV);1380.0;30.0;700.0;40.0;610.0;1430.0;30.0;700.0;90.0;610.0;1430.0;20.0;780.0;100.0;540.0;1450.0;20.0;750.0;80.0;600.0
6482;Totaal deelnemers;0;2;5;9;5;Flevoland (PV);370.0;;190.0;20.0;170.0;450.0;;230.0;20.0;190.0;420.0;;230.0;30.0;160.0;440.0;;220.0;50.0;170.0
6483;Totaal deelnemers;0;2;5;9;5;Gelderland (PV);2150.0;50.0;1100.0;120.0;890.0;2270.0;60.0;1150.0;150.0;910.0;2260.0;40.0;1190.0;140.0;890.0;2230.0;50.0;1190.0;140.0;850.0
6484;Totaal deelnemers;0;2;5;9;5;Utrecht (PV);910.0;30.0;460.0;40.0;370.0;1060.0;40.0;500.0;60.0;460.0;1020.0;40.0;510.0;70.0;400.0;1040.0;50.0;510.0;50.0;420.0
6485;Totaal deelnemers;0;2;5;9;5;Noord-Holland (PV);1890.0;100.0;930.0;100.0;750.0;2150.0;70.0;1100.0;150.0;830.0;2230.0;60.0;1210.0;180.0;780.0;2160.0;80.0;1230.0;170.0;680.0
6486;Totaal deelnemers;0;2;5;9;5;Zuid-Holland (PV);2830.0;110.0;1430.0;90.0;1190.0;3080.0;100.0;1610.0;130.0;1240.0;3260.0;110.0;1680.0;150.0;1330.0;3370.0;120.0;1770.0;160.0;1320.0
6487;Totaal deelnemers;0;2;5;9;5;Zeeland (PV);380.0;10.0;200.0;20.0;150.0;530.0;;280.0;30.0;200.0;470.0;;280.0;30.0;170.0;520.0;;280.0;40.0;190.0
6488;Totaal deelnemers;0;2;5;9;5;Noord-Brabant (PV);2520.0;50.0;1280.0;80.0;1100.0;2660.0;50.0;1360.0;120.0;1150.0;2730.0;40.0;1390.0;160.0;1150.0;2860.0;70.0;1470.0;140.0;1190.0
6489;Totaal deelnemers;0;2;5;9;5;Limburg (PV);1040.0;40.0;430.0;30.0;540.0;990.0;40.0;420.0;50.0;490.0;1090.0;30.0;450.0;90.0;530.0;1050.0;20.0;450.0;90.0;490.0
6490;Totaal deelnemers;0;2;5;9;9;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6491;Totaal deelnemers;0;2;5;9;9;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6492;Totaal deelnemers;0;2;5;9;9;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6493;Totaal deelnemers;0;2;5;9;9;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6494;Totaal deelnemers;0;2;5;9;9;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6495;Totaal deelnemers;0;2;5;9;9;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6496;Totaal deelnemers;0;2;5;9;9;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6497;Totaal deelnemers;0;2;5;9;9;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6498;Totaal deelnemers;0;2;5;9;9;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6499;Totaal deelnemers;0;2;5;9;9;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6500;Totaal deelnemers;0;2;5;9;9;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6501;Totaal deelnemers;0;2;5;9;9;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6502;Totaal deelnemers;0;2;5;9;9;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6503;Totaal deelnemers;0;2;5;9;9;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6504;Totaal deelnemers;0;2;5;9;9;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6505;Totaal deelnemers;0;2;5;9;9;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6506;Totaal deelnemers;0;2;5;9;9;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6507;Totaal deelnemers;0;2;5;9;9;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6508;Totaal deelnemers;0;2;5;9;9;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6509;Totaal deelnemers;0;2;5;9;9;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6510;Totaal deelnemers;0;2;5;9;9;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6511;Totaal deelnemers;0;2;5;9;9;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6512;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6513;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6514;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6515;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6516;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6517;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6518;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6519;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6520;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6521;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6522;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6523;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6524;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6525;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6526;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6527;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6528;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6529;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6530;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6531;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6532;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
