ID;InkomensgrensHuishouden;DuurInkomenspositie;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;Personen_2;Kinderen_3;ParticuliereHuishoudensRelatief_4;PersonenRelatief_5;KinderenRelatief_6
2979;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rheden;2020;20.1;41.5;7.3;100;100;100.0
2980;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rhenen;2011;7.5;18.6;4.4;100;100;100.0
2981;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rhenen;2012;7.5;18.6;4.3;100;100;100.0
2982;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rhenen;2013;7.5;18.5;4.3;100;100;100.0
2983;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rhenen;2014;7.5;18.6;4.3;100;100;100.0
2984;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rhenen;2015;7.6;18.7;4.3;100;100;100.0
2985;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rhenen;2016;7.7;18.8;4.3;100;100;100.0
2986;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rhenen;2017;7.9;19.0;4.3;100;100;100.0
2987;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rhenen;2018;8.0;19.3;4.3;100;100;100.0
2988;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rhenen;2019;8.1;19.5;4.3;100;100;100.0
2989;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rhenen;2020;8.1;19.6;4.2;100;100;100.0
2990;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Ridderkerk;2011;19.7;44.0;8.0;100;100;100.0
2991;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Ridderkerk;2012;19.8;44.1;8.0;100;100;100.0
2992;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Ridderkerk;2013;19.9;44.2;7.9;100;100;100.0
2993;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Ridderkerk;2014;20.0;44.2;7.9;100;100;100.0
2994;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Ridderkerk;2015;19.9;43.9;7.7;100;100;100.0
2995;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Ridderkerk;2016;19.9;44.0;7.8;100;100;100.0
2996;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Ridderkerk;2017;20.1;44.4;7.9;100;100;100.0
2997;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Ridderkerk;2018;20.3;44.7;8.0;100;100;100.0
2998;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Ridderkerk;2019;20.4;45.1;8.1;100;100;100.0
2999;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Ridderkerk;2020;20.4;45.0;8.1;100;100;100.0
3000;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijssen-Holten;2011;13.3;36.9;9.6;100;100;100.0
3001;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijssen-Holten;2012;13.5;37.0;9.6;100;100;100.0
3002;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijssen-Holten;2013;13.6;37.1;9.5;100;100;100.0
3003;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijssen-Holten;2014;13.5;36.9;9.4;100;100;100.0
3004;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijssen-Holten;2015;13.7;37.1;9.4;100;100;100.0
3005;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijssen-Holten;2016;13.7;37.2;9.3;100;100;100.0
3006;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijssen-Holten;2017;13.9;37.3;9.3;100;100;100.0
3007;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijssen-Holten;2018;14.0;37.3;9.2;100;100;100.0
3008;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijssen-Holten;2019;14.1;37.6;9.2;100;100;100.0
3009;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijssen-Holten;2020;14.1;37.4;9.0;100;100;100.0
3010;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijswijk (ZH.);2011;22.7;44.4;7.2;100;100;100.0
3011;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijswijk (ZH.);2012;23.0;44.8;7.3;100;100;100.0
3012;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijswijk (ZH.);2013;23.1;45.1;7.4;100;100;100.0
3013;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijswijk (ZH.);2014;23.1;45.2;7.5;100;100;100.0
3014;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijswijk (ZH.);2015;23.3;45.8;7.7;100;100;100.0
3015;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijswijk (ZH.);2016;23.8;46.9;8.0;100;100;100.0
3016;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijswijk (ZH.);2017;24.3;48.2;8.5;100;100;100.0
3017;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijswijk (ZH.);2018;24.7;49.5;8.9;100;100;100.0
3018;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijswijk (ZH.);2019;25.0;50.7;9.5;100;100;100.0
3019;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rijswijk (ZH.);2020;25.2;51.6;9.9;100;100;100.0
3020;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roerdalen;2011;9.0;20.6;3.7;100;100;100.0
3021;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roerdalen;2012;8.9;20.4;3.6;100;100;100.0
3022;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roerdalen;2013;9.0;20.3;3.5;100;100;100.0
3023;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roerdalen;2014;8.9;20.1;3.5;100;100;100.0
3024;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roerdalen;2015;8.9;20.0;3.4;100;100;100.0
3025;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roerdalen;2016;9.0;20.0;3.3;100;100;100.0
3026;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roerdalen;2017;9.0;20.0;3.3;100;100;100.0
3027;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roerdalen;2018;9.1;20.0;3.2;100;100;100.0
3028;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roerdalen;2019;9.1;19.9;3.1;100;100;100.0
3029;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roerdalen;2020;9.2;19.9;3.1;100;100;100.0
3030;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roermond;2011;24.9;53.4;10.2;100;100;100.0
3031;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roermond;2012;25.2;54.0;10.2;100;100;100.0
3032;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roermond;2013;25.6;54.4;10.1;100;100;100.0
3033;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roermond;2014;25.8;54.6;10.1;100;100;100.0
3034;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roermond;2015;25.9;54.7;10.0;100;100;100.0
3035;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roermond;2016;26.2;54.8;10.0;100;100;100.0
3036;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roermond;2017;26.4;55.2;10.0;100;100;100.0
3037;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roermond;2018;26.7;55.7;10.0;100;100;100.0
3038;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roermond;2019;27.0;56.1;10.0;100;100;100.0
3039;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roermond;2020;27.0;56.1;9.8;100;100;100.0
3040;Totaal;Ten minste 1 jaar;Particuliere huishoudens;De Ronde Venen;2011;17.3;42.2;9.5;100;100;100.0
3041;Totaal;Ten minste 1 jaar;Particuliere huishoudens;De Ronde Venen;2012;17.4;42.1;9.4;100;100;100.0
3042;Totaal;Ten minste 1 jaar;Particuliere huishoudens;De Ronde Venen;2013;17.4;42.0;9.1;100;100;100.0
3043;Totaal;Ten minste 1 jaar;Particuliere huishoudens;De Ronde Venen;2014;17.5;41.8;8.9;100;100;100.0
3044;Totaal;Ten minste 1 jaar;Particuliere huishoudens;De Ronde Venen;2015;17.4;41.7;8.7;100;100;100.0
3045;Totaal;Ten minste 1 jaar;Particuliere huishoudens;De Ronde Venen;2016;17.6;41.7;8.6;100;100;100.0
3046;Totaal;Ten minste 1 jaar;Particuliere huishoudens;De Ronde Venen;2017;17.8;42.0;8.4;100;100;100.0
3047;Totaal;Ten minste 1 jaar;Particuliere huishoudens;De Ronde Venen;2018;18.2;42.7;8.5;100;100;100.0
3048;Totaal;Ten minste 1 jaar;Particuliere huishoudens;De Ronde Venen;2019;18.5;43.2;8.4;100;100;100.0
3049;Totaal;Ten minste 1 jaar;Particuliere huishoudens;De Ronde Venen;2020;18.7;43.6;8.4;100;100;100.0
3050;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roosendaal;2011;32.9;74.9;15.3;100;100;100.0
3051;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roosendaal;2012;33.0;74.7;15.1;100;100;100.0
3052;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roosendaal;2013;33.0;74.3;14.8;100;100;100.0
3053;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roosendaal;2014;32.8;74.0;14.6;100;100;100.0
3054;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roosendaal;2015;32.9;73.5;14.3;100;100;100.0
3055;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roosendaal;2016;33.2;73.9;14.3;100;100;100.0
3056;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roosendaal;2017;33.3;74.0;14.1;100;100;100.0
3057;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roosendaal;2018;33.6;74.0;13.8;100;100;100.0
3058;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roosendaal;2019;33.8;73.9;13.6;100;100;100.0
3059;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Roosendaal;2020;34.0;74.0;13.4;100;100;100.0
3060;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rotterdam;2011;278.0;560.5;110.4;100;100;100.0
3061;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rotterdam;2012;280.0;564.1;110.7;100;100;100.0
3062;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rotterdam;2013;279.9;564.0;110.7;100;100;100.0
3063;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rotterdam;2014;278.2;563.6;111.1;100;100;100.0
3064;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rotterdam;2015;280.1;567.2;111.8;100;100;100.0
3065;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rotterdam;2016;283.9;574.0;112.7;100;100;100.0
3066;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rotterdam;2017;287.5;580.6;113.3;100;100;100.0
3067;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rotterdam;2018;290.1;586.2;113.6;100;100;100.0
3068;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rotterdam;2019;292.6;591.0;113.6;100;100;100.0
3069;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rotterdam;2020;296.0;597.2;113.7;100;100;100.0
3070;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rozendaal;2011;0.6;1.5;0.3;100;100;100.0
3071;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rozendaal;2012;0.6;1.5;0.3;100;100;100.0
3072;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rozendaal;2013;0.6;1.5;0.3;100;100;100.0
3073;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rozendaal;2014;0.6;1.5;0.3;100;100;100.0
3074;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rozendaal;2015;0.6;1.5;0.3;100;100;100.0
3075;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rozendaal;2016;0.6;1.5;0.3;100;100;100.0
3076;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rozendaal;2017;0.6;1.5;0.3;100;100;100.0
3077;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rozendaal;2018;0.6;1.5;0.3;100;100;100.0
3078;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rozendaal;2019;0.7;1.6;0.4;100;100;100.0
3079;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rozendaal;2020;0.7;1.7;0.4;100;100;100.0
3080;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rucphen;2011;9.1;22.1;3.7;100;100;100.0
3081;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rucphen;2012;9.2;22.0;3.6;100;100;100.0
3082;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rucphen;2013;9.3;21.9;3.5;100;100;100.0
3083;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rucphen;2014;9.2;21.8;3.5;100;100;100.0
3084;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rucphen;2015;9.3;21.7;3.4;100;100;100.0
3085;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rucphen;2016;9.3;21.8;3.4;100;100;100.0
3086;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rucphen;2017;9.4;21.8;3.4;100;100;100.0
3087;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rucphen;2018;9.5;21.9;3.4;100;100;100.0
3088;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rucphen;2019;9.6;22.1;3.4;100;100;100.0
3089;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Rucphen;2020;9.7;22.3;3.4;100;100;100.0
3090;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schagen;2011;19.2;45.4;10.0;100;100;100.0
3091;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schagen;2012;19.3;45.4;9.8;100;100;100.0
3092;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schagen;2013;19.3;45.1;9.7;100;100;100.0
3093;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schagen;2014;19.4;45.0;9.4;100;100;100.0
3094;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schagen;2015;19.5;45.0;9.2;100;100;100.0
3095;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schagen;2016;19.6;45.0;9.1;100;100;100.0
3096;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schagen;2017;19.7;45.0;8.9;100;100;100.0
3097;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schagen;2018;19.8;45.1;8.7;100;100;100.0
3098;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schagen;2019;20.0;45.4;8.6;100;100;100.0
3099;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schagen;2020;20.1;45.3;8.4;100;100;100.0
3100;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Scherpenzeel;2011;3.5;9.1;2.3;100;100;100.0
3101;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Scherpenzeel;2012;3.5;9.1;2.3;100;100;100.0
3102;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Scherpenzeel;2013;3.6;9.2;2.3;100;100;100.0
3103;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Scherpenzeel;2014;3.6;9.3;2.4;100;100;100.0
3104;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Scherpenzeel;2015;3.6;9.3;2.3;100;100;100.0
3105;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Scherpenzeel;2016;3.6;9.3;2.3;100;100;100.0
3106;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Scherpenzeel;2017;3.8;9.5;2.3;100;100;100.0
3107;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Scherpenzeel;2018;3.8;9.6;2.3;100;100;100.0
3108;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Scherpenzeel;2019;3.9;9.7;2.3;100;100;100.0
3109;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Scherpenzeel;2020;3.9;9.7;2.2;100;100;100.0
3110;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiedam;2011;33.7;71.9;14.4;100;100;100.0
3111;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiedam;2012;33.7;71.9;14.2;100;100;100.0
3112;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiedam;2013;33.7;71.9;14.0;100;100;100.0
3113;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiedam;2014;33.6;71.6;13.9;100;100;100.0
3114;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiedam;2015;33.8;72.0;13.9;100;100;100.0
3115;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiedam;2016;34.2;72.5;14.0;100;100;100.0
3116;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiedam;2017;34.6;73.3;14.1;100;100;100.0
3117;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiedam;2018;34.8;73.6;14.0;100;100;100.0
3118;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiedam;2019;34.8;73.6;13.8;100;100;100.0
3119;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiedam;2020;35.1;74.2;13.7;100;100;100.0
3120;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiermonnikoog;2011;0.5;0.9;0.2;100;100;100.0
3121;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiermonnikoog;2012;0.5;0.9;0.2;100;100;100.0
3122;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiermonnikoog;2013;0.5;0.9;0.2;100;100;100.0
3123;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiermonnikoog;2014;0.5;0.9;0.2;100;100;100.0
3124;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiermonnikoog;2015;0.5;0.9;0.2;100;100;100.0
3125;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiermonnikoog;2016;0.5;0.9;0.1;100;100;100.0
3126;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiermonnikoog;2017;0.5;0.9;0.1;100;100;100.0
3127;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiermonnikoog;2018;0.5;0.9;0.1;100;100;100.0
3128;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiermonnikoog;2019;0.5;0.9;0.1;100;100;100.0
3129;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schiermonnikoog;2020;0.5;0.9;0.1;100;100;100.0
3130;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schouwen-Duiveland;2011;14.7;33.3;6.5;100;100;100.0
3131;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schouwen-Duiveland;2012;14.9;33.3;6.4;100;100;100.0
3132;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schouwen-Duiveland;2013;14.9;33.2;6.2;100;100;100.0
3133;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schouwen-Duiveland;2014;14.9;33.0;6.1;100;100;100.0
3134;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schouwen-Duiveland;2015;15.0;32.9;6.0;100;100;100.0
3135;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schouwen-Duiveland;2016;15.0;32.8;5.9;100;100;100.0
3136;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schouwen-Duiveland;2017;15.1;32.9;5.8;100;100;100.0
3137;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schouwen-Duiveland;2018;15.0;32.8;5.7;100;100;100.0
3138;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schouwen-Duiveland;2019;15.1;33.0;5.7;100;100;100.0
3139;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Schouwen-Duiveland;2020;15.2;33.0;5.6;100;100;100.0
3140;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Simpelveld;2011;4.6;10.6;1.8;100;100;100.0
3141;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Simpelveld;2012;4.7;10.5;1.8;100;100;100.0
3142;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Simpelveld;2013;4.7;10.5;1.8;100;100;100.0
3143;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Simpelveld;2014;4.8;10.5;1.7;100;100;100.0
3144;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Simpelveld;2015;4.8;10.5;1.7;100;100;100.0
3145;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Simpelveld;2016;4.8;10.4;1.7;100;100;100.0
3146;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Simpelveld;2017;4.7;10.3;1.6;100;100;100.0
3147;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Simpelveld;2018;4.8;10.3;1.6;100;100;100.0
3148;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Simpelveld;2019;4.8;10.3;1.6;100;100;100.0
3149;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Simpelveld;2020;4.8;10.2;1.6;100;100;100.0
3150;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint Anthonis;2011;4.4;11.3;2.7;100;100;100.0
3151;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint Anthonis;2012;4.4;11.3;2.6;100;100;100.0
3152;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint Anthonis;2013;4.5;11.3;2.5;100;100;100.0
3153;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint Anthonis;2014;4.5;11.3;2.4;100;100;100.0
3154;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint Anthonis;2015;4.5;11.2;2.3;100;100;100.0
3155;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint Anthonis;2016;4.5;11.2;2.3;100;100;100.0
3156;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint Anthonis;2017;4.5;11.2;2.2;100;100;100.0
3157;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint Anthonis;2018;4.5;11.2;2.1;100;100;100.0
3158;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint Anthonis;2019;4.6;11.2;2.1;100;100;100.0
3159;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint Anthonis;2020;4.6;11.3;2.1;100;100;100.0
3160;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint-Michielsgestel;2011;10.9;27.4;6.2;100;100;100.0
3161;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint-Michielsgestel;2012;11.0;27.5;6.1;100;100;100.0
3162;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint-Michielsgestel;2013;11.0;27.4;6.0;100;100;100.0
3163;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint-Michielsgestel;2014;11.2;27.5;5.9;100;100;100.0
3164;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint-Michielsgestel;2015;11.3;27.7;5.9;100;100;100.0
3165;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint-Michielsgestel;2016;11.4;27.8;5.9;100;100;100.0
3166;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint-Michielsgestel;2017;11.5;28.0;5.8;100;100;100.0
3167;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint-Michielsgestel;2018;11.6;28.1;5.8;100;100;100.0
3168;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint-Michielsgestel;2019;11.7;28.4;5.8;100;100;100.0
3169;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sint-Michielsgestel;2020;11.8;28.6;5.8;100;100;100.0
3170;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sittard-Geleen;2011;42.3;90.8;16.4;100;100;100.0
3171;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sittard-Geleen;2012;42.4;90.4;16.1;100;100;100.0
3172;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sittard-Geleen;2013;42.6;89.9;15.7;100;100;100.0
3173;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sittard-Geleen;2014;42.5;89.5;15.4;100;100;100.0
3174;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sittard-Geleen;2015;42.8;89.3;15.0;100;100;100.0
3175;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sittard-Geleen;2016;43.0;89.2;14.8;100;100;100.0
3176;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sittard-Geleen;2017;43.3;89.2;14.4;100;100;100.0
3177;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sittard-Geleen;2018;43.4;89.1;14.1;100;100;100.0
3178;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sittard-Geleen;2019;43.6;88.9;13.8;100;100;100.0
3179;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sittard-Geleen;2020;43.6;88.6;13.6;100;100;100.0
3180;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sliedrecht;2011;9.9;23.2;5.1;100;100;100.0
3181;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sliedrecht;2012;9.8;23.0;5.1;100;100;100.0
3182;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sliedrecht;2013;9.8;23.2;5.1;100;100;100.0
3183;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sliedrecht;2014;9.9;23.3;5.2;100;100;100.0
3184;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sliedrecht;2015;10.0;23.5;5.3;100;100;100.0
3185;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sliedrecht;2016;10.1;23.7;5.3;100;100;100.0
3186;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sliedrecht;2017;10.2;23.8;5.3;100;100;100.0
3187;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sliedrecht;2018;10.1;23.8;5.3;100;100;100.0
3188;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sliedrecht;2019;10.2;23.8;5.3;100;100;100.0
3189;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sliedrecht;2020;10.2;24.0;5.3;100;100;100.0
3190;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sluis;2011;10.8;23.0;4.0;100;100;100.0
3191;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sluis;2012;10.8;22.9;3.9;100;100;100.0
3192;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sluis;2013;10.8;22.7;3.8;100;100;100.0
3193;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sluis;2014;10.7;22.5;3.7;100;100;100.0
3194;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sluis;2015;10.7;22.5;3.6;100;100;100.0
3195;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sluis;2016;10.7;22.4;3.6;100;100;100.0
3196;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sluis;2017;10.7;22.4;3.5;100;100;100.0
3197;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sluis;2018;10.8;22.3;3.5;100;100;100.0
3198;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sluis;2019;10.8;22.1;3.4;100;100;100.0
3199;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Sluis;2020;10.6;21.9;3.3;100;100;100.0
3200;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Smallingerland;2011;23.3;53.2;11.7;100;100;100.0
3201;Totaal;Ten minste 1 jaar;Particuliere huishoudens;Smallingerland;2012;23.5;53.3;11.7;100;100;100.0
