ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
7590;Mannen;19 jaar;2066;111192
7591;Mannen;19 jaar;2067;111009
7592;Mannen;19 jaar;2068;110916
7593;Mannen;19 jaar;2069;110956
7594;Mannen;19 jaar;2070;111144
7595;Mannen;20 jaar;2022;114333
7596;Mannen;20 jaar;2023;113806
7597;Mannen;20 jaar;2024;113482
7598;Mannen;20 jaar;2025;110250
7599;Mannen;20 jaar;2026;108009
7600;Mannen;20 jaar;2027;107767
7601;Mannen;20 jaar;2028;105996
7602;Mannen;20 jaar;2029;108734
7603;Mannen;20 jaar;2030;108830
7604;Mannen;20 jaar;2031;108450
7605;Mannen;20 jaar;2032;106782
7606;Mannen;20 jaar;2033;105105
7607;Mannen;20 jaar;2034;103214
7608;Mannen;20 jaar;2035;104670
7609;Mannen;20 jaar;2036;102989
7610;Mannen;20 jaar;2037;103728
7611;Mannen;20 jaar;2038;102386
7612;Mannen;20 jaar;2039;101498
7613;Mannen;20 jaar;2040;102323
7614;Mannen;20 jaar;2041;101962
7615;Mannen;20 jaar;2042;106186
7616;Mannen;20 jaar;2043;105819
7617;Mannen;20 jaar;2044;108228
7618;Mannen;20 jaar;2045;110457
7619;Mannen;20 jaar;2046;112104
7620;Mannen;20 jaar;2047;114001
7621;Mannen;20 jaar;2048;115180
7622;Mannen;20 jaar;2049;116551
7623;Mannen;20 jaar;2050;117691
7624;Mannen;20 jaar;2051;118508
7625;Mannen;20 jaar;2052;119145
7626;Mannen;20 jaar;2053;119404
7627;Mannen;20 jaar;2054;119604
7628;Mannen;20 jaar;2055;119564
7629;Mannen;20 jaar;2056;119301
7630;Mannen;20 jaar;2057;118817
7631;Mannen;20 jaar;2058;118119
7632;Mannen;20 jaar;2059;117439
7633;Mannen;20 jaar;2060;116851
7634;Mannen;20 jaar;2061;116233
7635;Mannen;20 jaar;2062;115628
7636;Mannen;20 jaar;2063;115058
7637;Mannen;20 jaar;2064;114580
7638;Mannen;20 jaar;2065;114161
7639;Mannen;20 jaar;2066;113812
7640;Mannen;20 jaar;2067;113534
7641;Mannen;20 jaar;2068;113352
7642;Mannen;20 jaar;2069;113263
7643;Mannen;20 jaar;2070;113307
7644;Mannen;21 jaar;2022;116924
7645;Mannen;21 jaar;2023;116419
7646;Mannen;21 jaar;2024;115628
7647;Mannen;21 jaar;2025;114975
7648;Mannen;21 jaar;2026;111681
7649;Mannen;21 jaar;2027;109386
7650;Mannen;21 jaar;2028;109105
7651;Mannen;21 jaar;2029;107317
7652;Mannen;21 jaar;2030;110034
7653;Mannen;21 jaar;2031;110144
7654;Mannen;21 jaar;2032;109758
7655;Mannen;21 jaar;2033;108102
7656;Mannen;21 jaar;2034;106418
7657;Mannen;21 jaar;2035;104534
7658;Mannen;21 jaar;2036;105993
7659;Mannen;21 jaar;2037;104321
7660;Mannen;21 jaar;2038;105082
7661;Mannen;21 jaar;2039;103743
7662;Mannen;21 jaar;2040;102872
7663;Mannen;21 jaar;2041;103719
7664;Mannen;21 jaar;2042;103377
7665;Mannen;21 jaar;2043;107349
7666;Mannen;21 jaar;2044;107077
7667;Mannen;21 jaar;2045;109530
7668;Mannen;21 jaar;2046;111824
7669;Mannen;21 jaar;2047;113502
7670;Mannen;21 jaar;2048;115398
7671;Mannen;21 jaar;2049;116618
7672;Mannen;21 jaar;2050;118011
7673;Mannen;21 jaar;2051;119170
7674;Mannen;21 jaar;2052;119998
7675;Mannen;21 jaar;2053;120650
7676;Mannen;21 jaar;2054;120911
7677;Mannen;21 jaar;2055;121116
7678;Mannen;21 jaar;2056;121087
7679;Mannen;21 jaar;2057;120839
7680;Mannen;21 jaar;2058;120371
7681;Mannen;21 jaar;2059;119692
7682;Mannen;21 jaar;2060;119024
7683;Mannen;21 jaar;2061;118446
7684;Mannen;21 jaar;2062;117839
7685;Mannen;21 jaar;2063;117245
7686;Mannen;21 jaar;2064;116687
7687;Mannen;21 jaar;2065;116217
7688;Mannen;21 jaar;2066;115806
7689;Mannen;21 jaar;2067;115463
7690;Mannen;21 jaar;2068;115193
7691;Mannen;21 jaar;2069;115017
7692;Mannen;21 jaar;2070;114933
7693;Mannen;22 jaar;2022;115358
7694;Mannen;22 jaar;2023;119082
7695;Mannen;22 jaar;2024;118233
7696;Mannen;22 jaar;2025;117056
7697;Mannen;22 jaar;2026;116308
7698;Mannen;22 jaar;2027;112941
7699;Mannen;22 jaar;2028;110599
7700;Mannen;22 jaar;2029;110302
7701;Mannen;22 jaar;2030;108489
7702;Mannen;22 jaar;2031;111206
7703;Mannen;22 jaar;2032;111318
7704;Mannen;22 jaar;2033;110924
7705;Mannen;22 jaar;2034;109284
7706;Mannen;22 jaar;2035;107595
7707;Mannen;22 jaar;2036;105734
7708;Mannen;22 jaar;2037;107197
7709;Mannen;22 jaar;2038;105528
7710;Mannen;22 jaar;2039;106314
7711;Mannen;22 jaar;2040;104986
7712;Mannen;22 jaar;2041;104135
7713;Mannen;22 jaar;2042;105000
7714;Mannen;22 jaar;2043;104692
7715;Mannen;22 jaar;2044;108364
7716;Mannen;22 jaar;2045;108202
7717;Mannen;22 jaar;2046;110704
7718;Mannen;22 jaar;2047;113069
7719;Mannen;22 jaar;2048;114785
7720;Mannen;22 jaar;2049;116677
7721;Mannen;22 jaar;2050;117943
7722;Mannen;22 jaar;2051;119359
7723;Mannen;22 jaar;2052;120540
7724;Mannen;22 jaar;2053;121378
7725;Mannen;22 jaar;2054;122044
7726;Mannen;22 jaar;2055;122308
7727;Mannen;22 jaar;2056;122519
7728;Mannen;22 jaar;2057;122501
7729;Mannen;22 jaar;2058;122267
7730;Mannen;22 jaar;2059;121818
7731;Mannen;22 jaar;2060;121158
7732;Mannen;22 jaar;2061;120508
7733;Mannen;22 jaar;2062;119942
7734;Mannen;22 jaar;2063;119347
7735;Mannen;22 jaar;2064;118765
7736;Mannen;22 jaar;2065;118216
7737;Mannen;22 jaar;2066;117756
7738;Mannen;22 jaar;2067;117353
7739;Mannen;22 jaar;2068;117020
7740;Mannen;22 jaar;2069;116758
7741;Mannen;22 jaar;2070;116587
7742;Mannen;23 jaar;2022;115002
7743;Mannen;23 jaar;2023;117863
7744;Mannen;23 jaar;2024;121050
7745;Mannen;23 jaar;2025;119649
7746;Mannen;23 jaar;2026;118452
7747;Mannen;23 jaar;2027;117622
7748;Mannen;23 jaar;2028;114204
7749;Mannen;23 jaar;2029;111850
7750;Mannen;23 jaar;2030;111521
7751;Mannen;23 jaar;2031;109711
7752;Mannen;23 jaar;2032;112414
7753;Mannen;23 jaar;2033;112519
7754;Mannen;23 jaar;2034;112120
7755;Mannen;23 jaar;2035;110496
7756;Mannen;23 jaar;2036;108817
7757;Mannen;23 jaar;2037;106973
7758;Mannen;23 jaar;2038;108439
7759;Mannen;23 jaar;2039;106778
7760;Mannen;23 jaar;2040;107586
7761;Mannen;23 jaar;2041;106271
7762;Mannen;23 jaar;2042;105442
7763;Mannen;23 jaar;2043;106330
7764;Mannen;23 jaar;2044;106055
7765;Mannen;23 jaar;2045;109416
7766;Mannen;23 jaar;2046;109364
7767;Mannen;23 jaar;2047;111912
7768;Mannen;23 jaar;2048;114347
7769;Mannen;23 jaar;2049;116096
7770;Mannen;23 jaar;2050;117981
7771;Mannen;23 jaar;2051;119292
7772;Mannen;23 jaar;2052;120730
7773;Mannen;23 jaar;2053;121929
7774;Mannen;23 jaar;2054;122779
7775;Mannen;23 jaar;2055;123461
7776;Mannen;23 jaar;2056;123726
7777;Mannen;23 jaar;2057;123940
7778;Mannen;23 jaar;2058;123933
7779;Mannen;23 jaar;2059;123714
7780;Mannen;23 jaar;2060;123282
7781;Mannen;23 jaar;2061;122642
7782;Mannen;23 jaar;2062;122010
7783;Mannen;23 jaar;2063;121455
7784;Mannen;23 jaar;2064;120871
7785;Mannen;23 jaar;2065;120300
7786;Mannen;23 jaar;2066;119760
7787;Mannen;23 jaar;2067;119310
7788;Mannen;23 jaar;2068;118918
7789;Mannen;23 jaar;2069;118594
7790;Mannen;23 jaar;2070;118339
7791;Mannen;24 jaar;2022;111983
7792;Mannen;24 jaar;2023;117608
7793;Mannen;24 jaar;2024;119967
7794;Mannen;24 jaar;2025;122293
7795;Mannen;24 jaar;2026;120891
7796;Mannen;24 jaar;2027;119667
7797;Mannen;24 jaar;2028;118786
7798;Mannen;24 jaar;2029;115347
7799;Mannen;24 jaar;2030;112972
7800;Mannen;24 jaar;2031;112638
7801;Mannen;24 jaar;2032;110821
7802;Mannen;24 jaar;2033;113498
7803;Mannen;24 jaar;2034;113599
7804;Mannen;24 jaar;2035;113196
7805;Mannen;24 jaar;2036;111600
7806;Mannen;24 jaar;2037;109928
7807;Mannen;24 jaar;2038;108099
7808;Mannen;24 jaar;2039;109569
7809;Mannen;24 jaar;2040;107921
7810;Mannen;24 jaar;2041;108751
7811;Mannen;24 jaar;2042;107454
7812;Mannen;24 jaar;2043;106650
7813;Mannen;24 jaar;2044;107555
7814;Mannen;24 jaar;2045;107307
7815;Mannen;24 jaar;2046;110360
7816;Mannen;24 jaar;2047;110412
7817;Mannen;24 jaar;2048;113003
7818;Mannen;24 jaar;2049;115501
7819;Mannen;24 jaar;2050;117280
7820;Mannen;24 jaar;2051;119158
7821;Mannen;24 jaar;2052;120508
7822;Mannen;24 jaar;2053;121965
7823;Mannen;24 jaar;2054;123181
7824;Mannen;24 jaar;2055;124043
7825;Mannen;24 jaar;2056;124738
7826;Mannen;24 jaar;2057;125005
7827;Mannen;24 jaar;2058;125222
7828;Mannen;24 jaar;2059;125224
7829;Mannen;24 jaar;2060;125018
7830;Mannen;24 jaar;2061;124605
7831;Mannen;24 jaar;2062;123985
7832;Mannen;24 jaar;2063;123367
7833;Mannen;24 jaar;2064;122824
7834;Mannen;24 jaar;2065;122252
7835;Mannen;24 jaar;2066;121692
7836;Mannen;24 jaar;2067;121163
7837;Mannen;24 jaar;2068;120722
7838;Mannen;24 jaar;2069;120336
7839;Mannen;24 jaar;2070;120021
7840;Mannen;25 jaar;2022;112701
7841;Mannen;25 jaar;2023;114604
7842;Mannen;25 jaar;2024;119813
7843;Mannen;25 jaar;2025;121294
7844;Mannen;25 jaar;2026;123508
7845;Mannen;25 jaar;2027;122084
7846;Mannen;25 jaar;2028;120851
7847;Mannen;25 jaar;2029;119960
7848;Mannen;25 jaar;2030;116501
7849;Mannen;25 jaar;2031;114134
7850;Mannen;25 jaar;2032;113783
7851;Mannen;25 jaar;2033;111958
7852;Mannen;25 jaar;2034;114613
7853;Mannen;25 jaar;2035;114704
7854;Mannen;25 jaar;2036;114314
7855;Mannen;25 jaar;2037;112741
7856;Mannen;25 jaar;2038;111075
7857;Mannen;25 jaar;2039;109262
7858;Mannen;25 jaar;2040;110734
7859;Mannen;25 jaar;2041;109099
7860;Mannen;25 jaar;2042;109948
7861;Mannen;25 jaar;2043;108677
7862;Mannen;25 jaar;2044;107895
7863;Mannen;25 jaar;2045;108809
7864;Mannen;25 jaar;2046;108581
7865;Mannen;25 jaar;2047;111350
7866;Mannen;25 jaar;2048;111496
7867;Mannen;25 jaar;2049;114120
7868;Mannen;25 jaar;2050;116674
7869;Mannen;25 jaar;2051;118479
7870;Mannen;25 jaar;2052;120346
7871;Mannen;25 jaar;2053;121730
7872;Mannen;25 jaar;2054;123206
7873;Mannen;25 jaar;2055;124439
7874;Mannen;25 jaar;2056;125309
7875;Mannen;25 jaar;2057;126015
7876;Mannen;25 jaar;2058;126282
7877;Mannen;25 jaar;2059;126500
7878;Mannen;25 jaar;2060;126512
7879;Mannen;25 jaar;2061;126318
7880;Mannen;25 jaar;2062;125920
7881;Mannen;25 jaar;2063;125316
7882;Mannen;25 jaar;2064;124713
7883;Mannen;25 jaar;2065;124180
7884;Mannen;25 jaar;2066;123617
7885;Mannen;25 jaar;2067;123067
7886;Mannen;25 jaar;2068;122548
7887;Mannen;25 jaar;2069;122117
7888;Mannen;25 jaar;2070;121739
7889;Mannen;26 jaar;2022;112825
7890;Mannen;26 jaar;2023;115193
7891;Mannen;26 jaar;2024;116857
7892;Mannen;26 jaar;2025;121278
7893;Mannen;26 jaar;2026;122669
7894;Mannen;26 jaar;2027;124795
7895;Mannen;26 jaar;2028;123360
7896;Mannen;26 jaar;2029;122138
7897;Mannen;26 jaar;2030;121235
7898;Mannen;26 jaar;2031;117783
7899;Mannen;26 jaar;2032;115415
7900;Mannen;26 jaar;2033;115042
7901;Mannen;26 jaar;2034;113211
7902;Mannen;26 jaar;2035;115843
7903;Mannen;26 jaar;2036;115947
7904;Mannen;26 jaar;2037;115563
7905;Mannen;26 jaar;2038;114008
7906;Mannen;26 jaar;2039;112347
7907;Mannen;26 jaar;2040;110548
7908;Mannen;26 jaar;2041;112024
7909;Mannen;26 jaar;2042;110403
7910;Mannen;26 jaar;2043;111275
7911;Mannen;26 jaar;2044;110028
7912;Mannen;26 jaar;2045;109261
7913;Mannen;26 jaar;2046;110180
7914;Mannen;26 jaar;2047;109970
7915;Mannen;26 jaar;2048;112483
7916;Mannen;26 jaar;2049;112710
7917;Mannen;26 jaar;2050;115364
7918;Mannen;26 jaar;2051;117965
7919;Mannen;26 jaar;2052;119791
7920;Mannen;26 jaar;2053;121647
7921;Mannen;26 jaar;2054;123063
7922;Mannen;26 jaar;2055;124556
7923;Mannen;26 jaar;2056;125801
7924;Mannen;26 jaar;2057;126677
7925;Mannen;26 jaar;2058;127392
7926;Mannen;26 jaar;2059;127659
7927;Mannen;26 jaar;2060;127877
7928;Mannen;26 jaar;2061;127898
7929;Mannen;26 jaar;2062;127713
7930;Mannen;26 jaar;2063;127327
7931;Mannen;26 jaar;2064;126736
7932;Mannen;26 jaar;2065;126149
7933;Mannen;26 jaar;2066;125625
7934;Mannen;26 jaar;2067;125071
7935;Mannen;26 jaar;2068;124532
7936;Mannen;26 jaar;2069;124020
7937;Mannen;26 jaar;2070;123597
7938;Mannen;27 jaar;2022;116688
7939;Mannen;27 jaar;2023;115237
7940;Mannen;27 jaar;2024;117322
7941;Mannen;27 jaar;2025;118398
7942;Mannen;27 jaar;2026;122734
7943;Mannen;27 jaar;2027;124052
7944;Mannen;27 jaar;2028;126121
7945;Mannen;27 jaar;2029;124691
7946;Mannen;27 jaar;2030;123469
7947;Mannen;27 jaar;2031;122573
7948;Mannen;27 jaar;2032;119115
7949;Mannen;27 jaar;2033;116738
7950;Mannen;27 jaar;2034;116348
7951;Mannen;27 jaar;2035;114517
7952;Mannen;27 jaar;2036;117146
7953;Mannen;27 jaar;2037;117253
7954;Mannen;27 jaar;2038;116874
7955;Mannen;27 jaar;2039;115331
7956;Mannen;27 jaar;2040;113679
7957;Mannen;27 jaar;2041;111892
7958;Mannen;27 jaar;2042;113375
7959;Mannen;27 jaar;2043;111771
7960;Mannen;27 jaar;2044;112663
7961;Mannen;27 jaar;2045;111434
7962;Mannen;27 jaar;2046;110681
7963;Mannen;27 jaar;2047;111602
7964;Mannen;27 jaar;2048;111406
7965;Mannen;27 jaar;2049;113690
7966;Mannen;27 jaar;2050;113988
7967;Mannen;27 jaar;2051;116667
7968;Mannen;27 jaar;2052;119311
7969;Mannen;27 jaar;2053;121156
7970;Mannen;27 jaar;2054;123002
7971;Mannen;27 jaar;2055;124446
7972;Mannen;27 jaar;2056;125954
7973;Mannen;27 jaar;2057;127211
7974;Mannen;27 jaar;2058;128094
7975;Mannen;27 jaar;2059;128817
7976;Mannen;27 jaar;2060;129083
7977;Mannen;27 jaar;2061;129302
7978;Mannen;27 jaar;2062;129326
7979;Mannen;27 jaar;2063;129150
7980;Mannen;27 jaar;2064;128773
7981;Mannen;27 jaar;2065;128199
7982;Mannen;27 jaar;2066;127623
7983;Mannen;27 jaar;2067;127106
7984;Mannen;27 jaar;2068;126562
7985;Mannen;27 jaar;2069;126031
7986;Mannen;27 jaar;2070;125527
7987;Mannen;28 jaar;2022;116936
7988;Mannen;28 jaar;2023;118940
7989;Mannen;28 jaar;2024;117289
7990;Mannen;28 jaar;2025;118869
7991;Mannen;28 jaar;2026;119894
7992;Mannen;28 jaar;2027;124159
7993;Mannen;28 jaar;2028;125435
7994;Mannen;28 jaar;2029;127470
7995;Mannen;28 jaar;2030;126028
7996;Mannen;28 jaar;2031;124821
7997;Mannen;28 jaar;2032;123926
7998;Mannen;28 jaar;2033;120457
7999;Mannen;28 jaar;2034;118077
8000;Mannen;28 jaar;2035;117674
8001;Mannen;28 jaar;2036;115857
8002;Mannen;28 jaar;2037;118481
8003;Mannen;28 jaar;2038;118592
8004;Mannen;28 jaar;2039;118212
8005;Mannen;28 jaar;2040;116683
8006;Mannen;28 jaar;2041;115041
8007;Mannen;28 jaar;2042;113268
8008;Mannen;28 jaar;2043;114761
8009;Mannen;28 jaar;2044;113171
8010;Mannen;28 jaar;2045;114080
8011;Mannen;28 jaar;2046;112868
8012;Mannen;28 jaar;2047;112125
8013;Mannen;28 jaar;2048;113045
8014;Mannen;28 jaar;2049;112861
8015;Mannen;28 jaar;2050;114941
8016;Mannen;28 jaar;2051;115302
8017;Mannen;28 jaar;2052;118003
8018;Mannen;28 jaar;2053;120682
8019;Mannen;28 jaar;2054;122545
8020;Mannen;28 jaar;2055;124380
8021;Mannen;28 jaar;2056;125852
8022;Mannen;28 jaar;2057;127371
8023;Mannen;28 jaar;2058;128640
8024;Mannen;28 jaar;2059;129529
8025;Mannen;28 jaar;2060;130258
8026;Mannen;28 jaar;2061;130521
8027;Mannen;28 jaar;2062;130741
8028;Mannen;28 jaar;2063;130769
8029;Mannen;28 jaar;2064;130603
8030;Mannen;28 jaar;2065;130233
8031;Mannen;28 jaar;2066;129672
8032;Mannen;28 jaar;2067;129105
8033;Mannen;28 jaar;2068;128598
8034;Mannen;28 jaar;2069;128058
8035;Mannen;28 jaar;2070;127535
8036;Mannen;29 jaar;2022;118486
8037;Mannen;29 jaar;2023;119019
8038;Mannen;29 jaar;2024;120822
8039;Mannen;29 jaar;2025;118797
8040;Mannen;29 jaar;2026;120302
8041;Mannen;29 jaar;2027;121281
8042;Mannen;29 jaar;2028;125505
8043;Mannen;29 jaar;2029;126759
8044;Mannen;29 jaar;2030;128752
8045;Mannen;29 jaar;2031;127317
8046;Mannen;29 jaar;2032;126114
8047;Mannen;29 jaar;2033;125213
8048;Mannen;29 jaar;2034;121739
8049;Mannen;29 jaar;2035;119358
8050;Mannen;29 jaar;2036;118959
8051;Mannen;29 jaar;2037;117156
8052;Mannen;29 jaar;2038;119770
8053;Mannen;29 jaar;2039;119884
8054;Mannen;29 jaar;2040;119507
8055;Mannen;29 jaar;2041;117989
8056;Mannen;29 jaar;2042;116358
8057;Mannen;29 jaar;2043;114605
8058;Mannen;29 jaar;2044;116107
8059;Mannen;29 jaar;2045;114529
8060;Mannen;29 jaar;2046;115452
8061;Mannen;29 jaar;2047;114251
8062;Mannen;29 jaar;2048;113518
8063;Mannen;29 jaar;2049;114436
8064;Mannen;29 jaar;2050;114263
8065;Mannen;29 jaar;2051;116161
8066;Mannen;29 jaar;2052;116576
8067;Mannen;29 jaar;2053;119295
8068;Mannen;29 jaar;2054;122005
8069;Mannen;29 jaar;2055;123884
8070;Mannen;29 jaar;2056;125710
8071;Mannen;29 jaar;2057;127205
8072;Mannen;29 jaar;2058;128738
8073;Mannen;29 jaar;2059;130014
8074;Mannen;29 jaar;2060;130907
8075;Mannen;29 jaar;2061;131640
8076;Mannen;29 jaar;2062;131902
8077;Mannen;29 jaar;2063;132122
8078;Mannen;29 jaar;2064;132153
8079;Mannen;29 jaar;2065;131994
8080;Mannen;29 jaar;2066;131634
8081;Mannen;29 jaar;2067;131082
8082;Mannen;29 jaar;2068;130525
8083;Mannen;29 jaar;2069;130025
8084;Mannen;29 jaar;2070;129493
8085;Mannen;30 jaar;2022;119486
8086;Mannen;30 jaar;2023;120372
8087;Mannen;30 jaar;2024;120694
8088;Mannen;30 jaar;2025;122156
8089;Mannen;30 jaar;2026;120102
8090;Mannen;30 jaar;2027;121540
8091;Mannen;30 jaar;2028;122498
8092;Mannen;30 jaar;2029;126698
8093;Mannen;30 jaar;2030;127919
8094;Mannen;30 jaar;2031;129890
8095;Mannen;30 jaar;2032;128454
8096;Mannen;30 jaar;2033;127250
8097;Mannen;30 jaar;2034;126344
8098;Mannen;30 jaar;2035;122869
8099;Mannen;30 jaar;2036;120498
8100;Mannen;30 jaar;2037;120099
8101;Mannen;30 jaar;2038;118307
8102;Mannen;30 jaar;2039;120912
8103;Mannen;30 jaar;2040;121028
8104;Mannen;30 jaar;2041;120651
8105;Mannen;30 jaar;2042;119148
8106;Mannen;30 jaar;2043;117530
8107;Mannen;30 jaar;2044;115797
8108;Mannen;30 jaar;2045;117305
8109;Mannen;30 jaar;2046;115735
8110;Mannen;30 jaar;2047;116673
8111;Mannen;30 jaar;2048;115480
8112;Mannen;30 jaar;2049;114758
8113;Mannen;30 jaar;2050;115673
8114;Mannen;30 jaar;2051;115510
8115;Mannen;30 jaar;2052;117240
8116;Mannen;30 jaar;2053;117705
8117;Mannen;30 jaar;2054;120442
8118;Mannen;30 jaar;2055;123179
8119;Mannen;30 jaar;2056;125074
8120;Mannen;30 jaar;2057;126891
8121;Mannen;30 jaar;2058;128408
8122;Mannen;30 jaar;2059;129950
8123;Mannen;30 jaar;2060;131232
8124;Mannen;30 jaar;2061;132129
8125;Mannen;30 jaar;2062;132869
8126;Mannen;30 jaar;2063;133129
8127;Mannen;30 jaar;2064;133351
8128;Mannen;30 jaar;2065;133387
8129;Mannen;30 jaar;2066;133233
8130;Mannen;30 jaar;2067;132879
8131;Mannen;30 jaar;2068;132337
8132;Mannen;30 jaar;2069;131787
8133;Mannen;30 jaar;2070;131294
8134;Mannen;31 jaar;2022;120299
8135;Mannen;31 jaar;2023;121217
8136;Mannen;31 jaar;2024;121891
8137;Mannen;31 jaar;2025;121907
8138;Mannen;31 jaar;2026;123317
8139;Mannen;31 jaar;2027;121235
8140;Mannen;31 jaar;2028;122631
8141;Mannen;31 jaar;2029;123583
8142;Mannen;31 jaar;2030;127745
8143;Mannen;31 jaar;2031;128954
8144;Mannen;31 jaar;2032;130905
8145;Mannen;31 jaar;2033;129459
8146;Mannen;31 jaar;2034;128254
8147;Mannen;31 jaar;2035;127345
8148;Mannen;31 jaar;2036;123880
8149;Mannen;31 jaar;2037;121515
8150;Mannen;31 jaar;2038;121115
8151;Mannen;31 jaar;2039;119328
8152;Mannen;31 jaar;2040;121929
8153;Mannen;31 jaar;2041;122044
8154;Mannen;31 jaar;2042;121672
8155;Mannen;31 jaar;2043;120186
8156;Mannen;31 jaar;2044;118579
8157;Mannen;31 jaar;2045;116859
8158;Mannen;31 jaar;2046;118371
8159;Mannen;31 jaar;2047;116810
8160;Mannen;31 jaar;2048;117760
8161;Mannen;31 jaar;2049;116575
8162;Mannen;31 jaar;2050;115862
8163;Mannen;31 jaar;2051;116772
8164;Mannen;31 jaar;2052;116618
8165;Mannen;31 jaar;2053;118191
8166;Mannen;31 jaar;2054;118704
8167;Mannen;31 jaar;2055;121459
8168;Mannen;31 jaar;2056;124221
8169;Mannen;31 jaar;2057;126130
8170;Mannen;31 jaar;2058;127941
8171;Mannen;31 jaar;2059;129475
8172;Mannen;31 jaar;2060;131030
8173;Mannen;31 jaar;2061;132317
8174;Mannen;31 jaar;2062;133216
8175;Mannen;31 jaar;2063;133962
8176;Mannen;31 jaar;2064;134217
8177;Mannen;31 jaar;2065;134438
8178;Mannen;31 jaar;2066;134480
8179;Mannen;31 jaar;2067;134334
8180;Mannen;31 jaar;2068;133986
8181;Mannen;31 jaar;2069;133451
8182;Mannen;31 jaar;2070;132911
8183;Mannen;32 jaar;2022;115545
8184;Mannen;32 jaar;2023;121892
8185;Mannen;32 jaar;2024;122620
8186;Mannen;32 jaar;2025;123015
8187;Mannen;32 jaar;2026;122973
8188;Mannen;32 jaar;2027;124333
8189;Mannen;32 jaar;2028;122236
8190;Mannen;32 jaar;2029;123611
8191;Mannen;32 jaar;2030;124544
8192;Mannen;32 jaar;2031;128687
8193;Mannen;32 jaar;2032;129882
8194;Mannen;32 jaar;2033;131806
8195;Mannen;32 jaar;2034;130351
8196;Mannen;32 jaar;2035;129143
8197;Mannen;32 jaar;2036;128244
8198;Mannen;32 jaar;2037;124784
8199;Mannen;32 jaar;2038;122422
8200;Mannen;32 jaar;2039;122021
8201;Mannen;32 jaar;2040;120240
8202;Mannen;32 jaar;2041;122836
8203;Mannen;32 jaar;2042;122951
8204;Mannen;32 jaar;2043;122590
8205;Mannen;32 jaar;2044;121116
8206;Mannen;32 jaar;2045;119517
8207;Mannen;32 jaar;2046;117807
8208;Mannen;32 jaar;2047;119323
8209;Mannen;32 jaar;2048;117766
8210;Mannen;32 jaar;2049;118727
8211;Mannen;32 jaar;2050;117550
8212;Mannen;32 jaar;2051;116844
8213;Mannen;32 jaar;2052;117747
8214;Mannen;32 jaar;2053;117601
8215;Mannen;32 jaar;2054;119034
8216;Mannen;32 jaar;2055;119591
8217;Mannen;32 jaar;2056;122363
8218;Mannen;32 jaar;2057;125149
8219;Mannen;32 jaar;2058;127070
8220;Mannen;32 jaar;2059;128874
8221;Mannen;32 jaar;2060;130424
8222;Mannen;32 jaar;2061;131988
8223;Mannen;32 jaar;2062;133283
8224;Mannen;32 jaar;2063;134183
8225;Mannen;32 jaar;2064;134932
8226;Mannen;32 jaar;2065;135184
8227;Mannen;32 jaar;2066;135405
8228;Mannen;32 jaar;2067;135451
8229;Mannen;32 jaar;2068;135311
8230;Mannen;32 jaar;2069;134969
8231;Mannen;32 jaar;2070;134442
8232;Mannen;33 jaar;2022;114306
8233;Mannen;33 jaar;2023;116997
8234;Mannen;33 jaar;2024;123143
8235;Mannen;33 jaar;2025;123641
8236;Mannen;33 jaar;2026;123961
8237;Mannen;33 jaar;2027;123869
8238;Mannen;33 jaar;2028;125193
8239;Mannen;33 jaar;2029;123103
8240;Mannen;33 jaar;2030;124446
8241;Mannen;33 jaar;2031;125375
8242;Mannen;33 jaar;2032;129496
8243;Mannen;33 jaar;2033;130671
8244;Mannen;33 jaar;2034;132573
8245;Mannen;33 jaar;2035;131109
8246;Mannen;33 jaar;2036;129913
8247;Mannen;33 jaar;2037;129018
8248;Mannen;33 jaar;2038;125562
8249;Mannen;33 jaar;2039;123203
8250;Mannen;33 jaar;2040;122799
8251;Mannen;33 jaar;2041;121024
8252;Mannen;33 jaar;2042;123618
8253;Mannen;33 jaar;2043;123736
8254;Mannen;33 jaar;2044;123383
8255;Mannen;33 jaar;2045;121920
8256;Mannen;33 jaar;2046;120326
8257;Mannen;33 jaar;2047;118621
8258;Mannen;33 jaar;2048;120139
8259;Mannen;33 jaar;2049;118586
8260;Mannen;33 jaar;2050;119556
8261;Mannen;33 jaar;2051;118388
8262;Mannen;33 jaar;2052;117685
8263;Mannen;33 jaar;2053;118586
8264;Mannen;33 jaar;2054;118447
8265;Mannen;33 jaar;2055;119749
8266;Mannen;33 jaar;2056;120343
8267;Mannen;33 jaar;2057;123133
8268;Mannen;33 jaar;2058;125942
8269;Mannen;33 jaar;2059;127873
8270;Mannen;33 jaar;2060;129671
8271;Mannen;33 jaar;2061;131237
8272;Mannen;33 jaar;2062;132807
8273;Mannen;33 jaar;2063;134108
8274;Mannen;33 jaar;2064;135014
8275;Mannen;33 jaar;2065;135766
8276;Mannen;33 jaar;2066;136017
8277;Mannen;33 jaar;2067;136235
8278;Mannen;33 jaar;2068;136284
8279;Mannen;33 jaar;2069;136148
8280;Mannen;33 jaar;2070;135811
8281;Mannen;34 jaar;2022;114139
8282;Mannen;34 jaar;2023;115611
8283;Mannen;34 jaar;2024;118130
8284;Mannen;34 jaar;2025;124034
8285;Mannen;34 jaar;2026;124477
8286;Mannen;34 jaar;2027;124733
8287;Mannen;34 jaar;2028;124605
