ID;KenmerkenHuishouden;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;BrutoInkomen_3;BesteedbaarInkomen_4;TotaalBestedingen_5;Totaal_6;HoogBTWTarief_7;LaagBTWTarief_8;NietBTWPlichtigeGoederen_9;Frisdrank_10;AlcoholhoudendeDranken_11;Tabaksproducten_12;Brandstoffen_13;Energie_14;Water_15;Verzekeringen_16;IndirecteBelastingen_17;Totaal_18;HoogBTWTarief_19;LaagBTWTarief_20;VerbruiksbelastingFrisdrank_21;TotaalAccijns_22;AccijnsOpAlcoholhoudendeDranken_23;AccijnsOpTabaksproducten_24;AccijnsOpBrandstoffen_25;TotaalMilieubelasting_26;MilieubelastingOpEnergie_27;MilieubelastingOpWater_28;Assurantiebelasting_29;Motorrijtuigenbelasting_30;DrukOpBrutoInkomen_31;DrukOpBesteedbaarInkomen_32;DrukOpBestedingen_33
92;11500;2007;896;3.0;71.0;41.5;37.1;24055.0;16655.0;7395.0;13045.0;465.0;885.0;670.0;1320.0;1760.0;160.0;950.0;4950.0;3080.0;2660.0;420.0;30.0;1020.0;105.0;310.0;605.0;325.0;305.0;20.0;60.0;435.0;7.0;11.9;13.3
93;11500;2008;899;3.0;73.0;42.3;38.4;24215.0;16035.0;8175.0;14180.0;475.0;1015.0;915.0;1370.0;1955.0;180.0;920.0;5125.0;3025.0;2560.0;465.0;35.0;1195.0;130.0;445.0;625.0;380.0;360.0;20.0;65.0;430.0;7.0;12.1;13.3
94;11500;2009;904;3.0;73.4;42.5;37.1;23850.0;16195.0;7660.0;13295.0;475.0;915.0;965.0;1185.0;2175.0;165.0;980.0;5160.0;3020.0;2585.0;435.0;35.0;1150.0;115.0;455.0;585.0;430.0;410.0;20.0;70.0;460.0;7.0;12.1;13.9
95;11500;2010;898;3.0;74.3;42.8;40.1;25780.0;17155.0;8625.0;14275.0;525.0;1060.0;885.0;1330.0;2230.0;165.0;990.0;5500.0;3225.0;2740.0;490.0;35.0;1155.0;125.0;400.0;625.0;485.0;465.0;20.0;70.0;530.0;7.4;12.8;13.7
96;11500;2012;912;3.0;77.0;43.0;40.2;27130.0;16430.0;10700.0;13055.0;480.0;925.0;785.0;1555.0;1985.0;200.0;1210.0;5685.0;3275.0;2730.0;545.0;25.0;1200.0;135.0;455.0;610.0;505.0;485.0;20.0;105.0;575.0;7.4;13.2;14.1
97;11500;2013;917;3.0;77.7;43.4;40.8;27730.0;16350.0;11380.0;13075.0;590.0;1285.0;765.0;1505.0;2140.0;205.0;1270.0;6110.0;3425.0;2835.0;585.0;30.0;1310.0;210.0;485.0;610.0;575.0;550.0;25.0;220.0;555.0;7.9;14.1;15.0
98;11550;2006;969;4.0;75.3;42.3;39.8;26030.0;17315.0;8715.0;13820.0;550.0;1075.0;610.0;1360.0;2000.0;210.0;980.0;5315.0;3260.0;2765.0;495.0;40.0;1070.0;125.0;310.0;630.0;430.0;410.0;25.0;65.0;455.0;7.1;12.6;13.3
99;11550;2007;969;4.0;79.5;45.7;41.2;26650.0;17610.0;9040.0;14580.0;605.0;1100.0;705.0;1320.0;2015.0;200.0;1025.0;5415.0;3325.0;2810.0;510.0;40.0;1075.0;130.0;340.0;600.0;405.0;380.0;25.0;65.0;505.0;6.8;11.8;13.1
100;11550;2008;969;4.0;82.4;46.8;44.2;28355.0;18675.0;9685.0;15860.0;635.0;1060.0;680.0;1435.0;2125.0;200.0;1040.0;5795.0;3530.0;2980.0;550.0;40.0;1125.0;125.0;360.0;640.0;440.0;415.0;25.0;70.0;590.0;7.0;12.4;13.1
101;11550;2009;969;4.0;83.5;47.4;42.7;27100.0;17495.0;9605.0;15600.0;665.0;1045.0;875.0;1415.0;2320.0;185.0;1055.0;5670.0;3335.0;2795.0;545.0;40.0;1195.0;110.0;405.0;680.0;500.0;480.0;25.0;75.0;520.0;6.8;12.0;13.3
102;11550;2010;969;4.0;85.3;48.1;44.4;27745.0;18215.0;9530.0;16605.0;640.0;1140.0;925.0;1430.0;2435.0;185.0;1035.0;5995.0;3450.0;2910.0;540.0;40.0;1250.0;140.0;440.0;665.0;570.0;545.0;25.0;70.0;615.0;7.0;12.5;13.5
103;11550;2012;966;4.0;89.1;48.7;43.6;29730.0;18065.0;11665.0;13825.0;600.0;950.0;565.0;1565.0;2150.0;235.0;1270.0;6050.0;3585.0;2995.0;595.0;30.0;1075.0;135.0;330.0;610.0;600.0;570.0;25.0;110.0;645.0;6.8;12.4;13.9
104;11550;2013;962;4.0;90.7;49.4;43.9;29160.0;16845.0;12315.0;14760.0;590.0;1085.0;630.0;1675.0;2320.0;230.0;1360.0;6405.0;3550.0;2925.0;625.0;30.0;1260.0;165.0;415.0;675.0;670.0;640.0;30.0;235.0;665.0;7.1;13.0;14.6
105;11600;2006;431;5.4;79.5;46.5;42.3;28060.0;18910.0;9150.0;14265.0;700.0;1150.0;645.0;1335.0;2040.0;250.0;950.0;5610.0;3535.0;3020.0;520.0;50.0;1055.0;125.0;325.0;605.0;455.0;430.0;25.0;60.0;450.0;7.1;12.1;13.3
106;11600;2007;426;5.4;86.2;51.5;42.6;27255.0;17240.0;10015.0;15310.0;675.0;990.0;450.0;1475.0;2145.0;240.0;940.0;5415.0;3320.0;2755.0;565.0;55.0;1030.0;140.0;220.0;670.0;460.0;435.0;25.0;60.0;495.0;6.3;10.5;12.7
107;11600;2008;423;5.4;87.8;51.8;46.1;29205.0;18915.0;10290.0;16880.0;690.0;805.0;255.0;1510.0;2245.0;235.0;1080.0;5820.0;3605.0;3020.0;580.0;55.0;895.0;95.0;120.0;675.0;485.0;455.0;25.0;75.0;715.0;6.6;11.2;12.6
108;11600;2009;419;5.4;87.2;51.4;47.1;30470.0;20820.0;9650.0;16600.0;625.0;760.0;750.0;1290.0;2740.0;230.0;1070.0;6280.0;3870.0;3325.0;545.0;40.0;1055.0;75.0;350.0;630.0;650.0;625.0;25.0;75.0;590.0;7.2;12.2;13.3
109;11600;2010;416;5.4;88.9;52.2;47.3;30030.0;19245.0;10780.0;17320.0;665.0;970.0;820.0;1595.0;2665.0;230.0;970.0;6330.0;3685.0;3075.0;610.0;50.0;1280.0;155.0;385.0;740.0;690.0;660.0;30.0;70.0;565.0;7.1;12.1;13.4
110;11600;2012;409;5.4;92.6;53.0;47.0;31595.0;18540.0;13055.0;15385.0;600.0;1070.0;465.0;1865.0;2395.0;255.0;1395.0;6420.0;3735.0;3080.0;655.0;30.0;1135.0;150.0;280.0;710.0;700.0;670.0;30.0;125.0;695.0;6.9;12.1;13.7
111;11600;2013;402;5.4;93.5;52.9;48.4;32810.0;19530.0;13285.0;15620.0;665.0;1350.0;440.0;1520.0;2420.0;265.0;1395.0;6925.0;4075.0;3390.0;685.0;35.0;1130.0;220.0;290.0;620.0;710.0;675.0;35.0;240.0;735.0;7.4;13.1;14.3
112;11650;2006;3240;1.4;32.9;20.2;22.7;14065.0;9320.0;4750.0;8610.0;270.0;830.0;525.0;675.0;1255.0;115.0;535.0;2825.0;1755.0;1490.0;270.0;15.0;675.0;100.0;255.0;320.0;155.0;145.0;10.0;35.0;190.0;8.6;14.0;12.5
113;11650;2007;3240;1.4;33.8;21.1;23.0;14175.0;9425.0;4750.0;8800.0;235.0;915.0;570.0;710.0;1295.0;110.0;540.0;2855.0;1775.0;1505.0;270.0;15.0;695.0;95.0;265.0;335.0;150.0;140.0;10.0;35.0;190.0;8.5;13.6;12.4
114;11650;2008;3255;1.4;34.1;21.2;24.2;15245.0;9985.0;5260.0;8990.0;265.0;920.0;610.0;765.0;1380.0;115.0;525.0;3085.0;1890.0;1595.0;300.0;15.0;750.0;90.0;310.0;350.0;170.0;160.0;10.0;35.0;220.0;9.0;14.5;12.7
115;11650;2009;3287;1.3;34.1;21.3;24.3;15065.0;10140.0;4925.0;9225.0;225.0;845.0;555.0;700.0;1580.0;95.0;555.0;3065.0;1900.0;1620.0;280.0;15.0;715.0;100.0;260.0;355.0;155.0;145.0;10.0;40.0;245.0;9.0;14.4;12.6
116;11650;2010;3323;1.3;33.7;20.9;24.1;14795.0;9665.0;5130.0;9270.0;235.0;720.0;540.0;715.0;1645.0;105.0;535.0;2995.0;1835.0;1545.0;290.0;10.0;695.0;95.0;260.0;335.0;180.0;170.0;10.0;35.0;235.0;8.9;14.3;12.4
117;11650;2012;3331;1.3;34.3;20.8;24.3;15360.0;9600.0;5760.0;8990.0;280.0;615.0;705.0;780.0;1375.0;120.0;620.0;3250.0;1900.0;1590.0;305.0;15.0;820.0;95.0;415.0;310.0;225.0;215.0;10.0;55.0;235.0;9.5;15.6;13.3
118;11650;2013;3322;1.3;34.6;20.9;23.6;14430.0;8800.0;5630.0;9195.0;270.0;645.0;605.0;735.0;1430.0;120.0;670.0;3260.0;1830.0;1525.0;300.0;15.0;795.0;105.0;385.0;300.0;240.0;230.0;10.0;115.0;270.0;9.4;15.6;13.8
119;11700;2006;3066;2.7;62.9;36.6;35.2;22930.0;15605.0;7325.0;12255.0;390.0;970.0;635.0;1185.0;1710.0;165.0;915.0;4700.0;2905.0;2490.0;415.0;25.0;1010.0;135.0;320.0;555.0;325.0;310.0;15.0;60.0;370.0;7.5;12.8;13.4
120;11700;2007;3104;2.7;66.2;39.3;36.3;23475.0;15945.0;7530.0;12780.0;390.0;985.0;665.0;1230.0;1710.0;150.0;945.0;4770.0;2970.0;2545.0;425.0;25.0;1020.0;135.0;310.0;575.0;300.0;285.0;15.0;60.0;395.0;7.2;12.1;13.2
121;11700;2008;3144;2.7;67.4;39.8;38.0;24490.0;16550.0;7940.0;13490.0;405.0;1020.0;640.0;1300.0;1850.0;160.0;950.0;5040.0;3090.0;2645.0;450.0;25.0;1045.0;150.0;315.0;580.0;345.0;325.0;20.0;65.0;465.0;7.5;12.7;13.3
122;11700;2009;3177;2.7;68.7;40.6;38.4;24695.0;16700.0;7995.0;13705.0;440.0;1085.0;665.0;1185.0;2110.0;145.0;970.0;5100.0;3120.0;2665.0;455.0;25.0;1050.0;160.0;310.0;585.0;380.0;360.0;15.0;70.0;460.0;7.4;12.6;13.3
123;11700;2010;3211;2.7;68.7;40.4;38.7;24600.0;16575.0;8030.0;14085.0;395.0;1085.0;795.0;1300.0;2125.0;145.0;985.0;5270.0;3100.0;2645.0;455.0;25.0;1145.0;170.0;365.0;610.0;425.0;405.0;15.0;70.0;510.0;7.7;13.0;13.6
124;11700;2012;3284;2.7;70.6;40.7;38.2;25735.0;15365.0;10370.0;12510.0;420.0;1020.0;610.0;1435.0;1945.0;180.0;1170.0;5275.0;3080.0;2555.0;530.0;20.0;1055.0;150.0;345.0;560.0;485.0;465.0;20.0;105.0;530.0;7.5;13.0;13.8
125;11700;2013;3313;2.7;71.6;41.0;38.4;25605.0;15075.0;10530.0;12760.0;470.0;1160.0;575.0;1430.0;2010.0;180.0;1205.0;5580.0;3160.0;2615.0;540.0;25.0;1145.0;190.0;370.0;580.0;505.0;485.0;20.0;210.0;540.0;7.8;13.6;14.5
126;11750;2006;541;3.6;78.7;45.6;40.2;26705.0;17785.0;8920.0;13535.0;560.0;1240.0;845.0;1310.0;1995.0;215.0;995.0;5585.0;3345.0;2840.0;505.0;45.0;1210.0;160.0;430.0;615.0;435.0;410.0;25.0;65.0;485.0;7.1;12.3;13.9
127;11750;2007;546;3.6;83.3;49.1;41.2;27220.0;17895.0;9325.0;13980.0;540.0;1210.0;810.0;1365.0;1980.0;195.0;1015.0;5550.0;3385.0;2860.0;530.0;35.0;1125.0;150.0;345.0;630.0;395.0;375.0;25.0;65.0;540.0;6.7;11.3;13.5
128;11750;2008;560;3.6;86.2;50.2;43.1;28350.0;19005.0;9345.0;14785.0;490.0;1235.0;880.0;1530.0;2205.0;205.0;1090.0;5905.0;3565.0;3035.0;530.0;35.0;1235.0;120.0;420.0;690.0;460.0;435.0;25.0;75.0;535.0;6.8;11.8;13.7
129;11750;2009;557;3.6;85.6;50.0;41.6;27375.0;17755.0;9620.0;14180.0;595.0;1270.0;1460.0;1320.0;2520.0;195.0;1105.0;6150.0;3380.0;2835.0;545.0;50.0;1510.0;135.0;720.0;655.0;570.0;545.0;25.0;75.0;565.0;7.2;12.3;14.8
130;11750;2010;553;3.6;87.2;50.6;44.1;29035.0;19325.0;9710.0;15070.0;620.0;1500.0;1155.0;1540.0;2525.0;185.0;1105.0;6435.0;3635.0;3085.0;550.0;40.0;1455.0;165.0;565.0;725.0;615.0;590.0;25.0;75.0;610.0;7.4;12.7;14.6
131;11750;2012;567;3.6;90.2;50.6;45.3;30930.0;18210.0;12720.0;14335.0;575.0;1185.0;710.0;1800.0;2295.0;210.0;1385.0;6505.0;3675.0;3025.0;650.0;30.0;1285.0;175.0;405.0;705.0;665.0;640.0;25.0;120.0;730.0;7.2;12.9;14.4
132;11750;2013;567;3.6;91.0;50.8;48.1;33905.0;19905.0;14000.0;14165.0;740.0;1630.0;650.0;1705.0;2475.0;220.0;1495.0;7245.0;4175.0;3455.0;720.0;35.0;1370.0;265.0;410.0;690.0;735.0;710.0;25.0;260.0;665.0;8.0;14.3;15.1
133;11800;2006;261;4.7;96.9;57.0;46.4;31680.0;19815.0;11860.0;14730.0;850.0;2420.0;980.0;1555.0;2175.0;270.0;1245.0;6425.0;3835.0;3165.0;670.0;45.0;1375.0;165.0;505.0;710.0;480.0;450.0;30.0;80.0;610.0;6.6;11.3;13.8
134;11800;2007;276;4.7;101.3;60.8;46.4;31565.0;19225.0;12340.0;14805.0;900.0;1845.0;905.0;1690.0;2275.0;265.0;1080.0;6565.0;3770.0;3070.0;700.0;65.0;1500.0;260.0;465.0;775.0;490.0;460.0;30.0;70.0;675.0;6.5;10.8;14.2
135;11800;2008;284;4.7;103.7;61.5;51.6;33945.0;20810.0;13130.0;17615.0;800.0;2010.0;925.0;1670.0;2440.0;235.0;1230.0;6935.0;4065.0;3325.0;745.0;55.0;1455.0;240.0;455.0;765.0;525.0;500.0;30.0;85.0;745.0;6.7;11.3;13.5
136;11800;2009;280;4.6;103.4;60.9;48.7;32235.0;20080.0;12155.0;16420.0;820.0;1695.0;1015.0;1515.0;2800.0;235.0;1230.0;6620.0;3895.0;3205.0;690.0;45.0;1375.0;135.0;500.0;745.0;700.0;675.0;25.0;85.0;520.0;6.4;10.9;13.6
137;11800;2010;285;4.6;104.6;61.3;48.6;31890.0;19400.0;12490.0;16725.0;660.0;1770.0;770.0;1645.0;2810.0;235.0;1020.0;6625.0;3805.0;3100.0;705.0;50.0;1345.0;185.0;380.0;780.0;735.0;710.0;30.0;70.0;620.0;6.3;10.8;13.6
138;11800;2012;288;4.5;105.7;60.3;50.9;35900.0;21795.0;14105.0;14960.0;795.0;1250.0;765.0;1950.0;2460.0;250.0;1365.0;7275.0;4320.0;3600.0;720.0;40.0;1375.0;175.0;430.0;765.0;745.0;715.0;30.0;120.0;675.0;6.9;12.1;14.3
139;11800;2013;285;4.5;106.4;60.2;51.8;35810.0;19965.0;15845.0;15955.0;770.0;1755.0;1260.0;1715.0;2630.0;240.0;1550.0;7890.0;4265.0;3465.0;800.0;40.0;1820.0;280.0;835.0;705.0;820.0;795.0;30.0;270.0;680.0;7.4;13.1;15.2
140;11850;2006;347;1.3;18.5;12.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;11850;2007;352;1.3;18.8;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;11850;2008;362;1.3;18.8;12.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;11850;2009;364;1.3;19.0;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;11850;2010;388;1.3;17.3;12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;11850;2012;378;1.3;16.9;11.5;21.3;12995.0;7395.0;5600.0;8275.0;425.0;740.0;605.0;540.0;1015.0;115.0;230.0;2455.0;1545.0;1225.0;315.0;25.0;720.0;120.0;375.0;225.0;105.0;95.0;10.0;20.0;40.0;14.6;21.3;11.6
146;11850;2013;376;1.3;16.9;11.6;19.5;11405.0;6945.0;4460.0;8055.0;310.0;500.0;525.0;410.0;1210.0;115.0;355.0;2455.0;1450.0;1205.0;245.0;15.0;595.0;85.0;345.0;160.0;185.0;175.0;10.0;60.0;145.0;14.5;21.2;12.6
147;11900;2006;2594;2.6;55.2;30.9;30.8;20065.0;13575.0;6490.0;10740.0;465.0;945.0;545.0;1070.0;1460.0;150.0;775.0;4035.0;2535.0;2165.0;365.0;25.0;855.0;85.0;275.0;495.0;250.0;235.0;15.0;50.0;320.0;7.3;13.0;13.1
148;11900;2007;2567;2.6;57.6;32.8;31.2;19880.0;13385.0;6495.0;11330.0;445.0;1005.0;600.0;1105.0;1515.0;140.0;755.0;4035.0;2505.0;2135.0;370.0;25.0;885.0;80.0;295.0;510.0;240.0;225.0;15.0;50.0;330.0;7.0;12.3;12.9
149;11900;2008;2549;2.6;59.1;33.3;33.3;21220.0;14070.0;7150.0;12065.0;460.0;960.0;690.0;1160.0;1550.0;140.0;765.0;4300.0;2650.0;2245.0;405.0;25.0;950.0;75.0;355.0;520.0;245.0;230.0;15.0;55.0;375.0;7.3;12.9;12.9
150;11900;2009;2516;2.6;59.4;33.6;33.2;21145.0;14235.0;6910.0;12035.0;515.0;965.0;835.0;1070.0;1825.0;135.0;730.0;4375.0;2665.0;2275.0;390.0;30.0;1010.0;90.0;395.0;525.0;270.0;255.0;15.0;50.0;355.0;7.4;13.0;13.2
151;11900;2010;2483;2.5;59.6;33.5;34.0;21545.0;14270.0;7275.0;12460.0;515.0;940.0;790.0;1115.0;1855.0;140.0;770.0;4465.0;2690.0;2280.0;410.0;30.0;985.0;95.0;370.0;515.0;305.0;290.0;15.0;55.0;405.0;7.5;13.3;13.1
152;11900;2012;2424;2.5;61.2;33.6;31.6;20810.0;12740.0;8070.0;10785.0;435.0;760.0;645.0;1250.0;1585.0;170.0;885.0;4355.0;2525.0;2105.0;415.0;25.0;980.0;110.0;390.0;480.0;330.0;315.0;15.0;80.0;420.0;7.1;12.9;13.8
153;11900;2013;2389;2.5;61.4;33.8;31.5;20235.0;12250.0;7985.0;11300.0;450.0;825.0;535.0;1215.0;1635.0;170.0;915.0;4490.0;2545.0;2125.0;420.0;20.0;975.0;135.0;345.0;495.0;345.0;330.0;20.0;160.0;435.0;7.3;13.3;14.2
154;11950;2006;2601;2.4;64.5;36.2;33.7;21960.0;14890.0;7070.0;11690.0;355.0;1160.0;820.0;1130.0;1710.0;165.0;850.0;4655.0;2780.0;2375.0;400.0;25.0;1120.0;175.0;415.0;530.0;320.0;305.0;15.0;55.0;355.0;7.2;12.9;13.8
155;11950;2007;2652;2.4;68.0;38.9;35.0;22745.0;15260.0;7485.0;12210.0;375.0;1155.0;780.0;1190.0;1695.0;150.0;900.0;4680.0;2860.0;2435.0;425.0;25.0;1065.0;155.0;355.0;550.0;290.0;270.0;15.0;60.0;385.0;6.9;12.0;13.4
156;11950;2008;2696;2.4;69.2;39.3;36.1;23525.0;15800.0;7725.0;12600.0;390.0;1200.0;765.0;1260.0;1800.0;155.0;900.0;4910.0;2960.0;2525.0;435.0;25.0;1105.0;165.0;375.0;565.0;325.0;305.0;15.0;60.0;435.0;7.1;12.5;13.6
157;11950;2009;2746;2.4;69.6;39.5;35.5;23065.0;15615.0;7450.0;12455.0;375.0;1105.0;825.0;1110.0;2045.0;140.0;910.0;4880.0;2915.0;2495.0;420.0;25.0;1090.0;150.0;385.0;550.0;360.0;340.0;15.0;65.0;430.0;7.0;12.4;13.7
158;11950;2010;2789;2.4;69.7;39.3;35.6;22835.0;15140.0;7695.0;12755.0;355.0;1125.0;865.0;1225.0;2085.0;140.0;885.0;4950.0;2855.0;2415.0;435.0;25.0;1155.0;170.0;410.0;575.0;400.0;385.0;15.0;60.0;455.0;7.1;12.6;13.9
159;11950;2012;2812;2.4;72.3;39.3;38.4;26235.0;16075.0;10160.0;12190.0;420.0;990.0;785.0;1425.0;1970.0;170.0;1140.0;5465.0;3190.0;2675.0;520.0;20.0;1140.0;145.0;440.0;555.0;495.0;480.0;15.0;100.0;510.0;7.6;13.9;14.2
160;11950;2013;2824;2.4;74.0;39.9;37.7;25340.0;14985.0;10360.0;12330.0;485.0;1185.0;740.0;1365.0;2020.0;170.0;1200.0;5610.0;3135.0;2600.0;535.0;25.0;1225.0;195.0;475.0;550.0;515.0;495.0;20.0;210.0;510.0;7.6;14.0;14.9
161;12000;2006;1567;1.6;31.7;24.7;24.2;14610.0;9495.0;5120.0;9560.0;175.0;640.0;340.0;625.0;1405.0;120.0;615.0;2815.0;1805.0;1515.0;290.0;10.0;545.0;105.0;140.0;300.0;195.0;180.0;10.0;40.0;225.0;8.9;11.4;11.6
162;12000;2007;1595;1.6;33.6;26.1;24.6;15095.0;9965.0;5130.0;9515.0;175.0;620.0;460.0;665.0;1420.0;120.0;650.0;3005.0;1880.0;1590.0;290.0;10.0;645.0;130.0;190.0;325.0;185.0;175.0;10.0;45.0;240.0;9.0;11.5;12.2
163;12000;2008;1635;1.6;34.7;27.0;26.1;16095.0;10545.0;5550.0;9985.0;180.0;695.0;440.0;725.0;1555.0;130.0;650.0;3225.0;2000.0;1685.0;315.0;10.0;655.0;120.0;200.0;335.0;230.0;215.0;15.0;45.0;285.0;9.3;12.0;12.4
164;12000;2009;1676;1.6;35.5;27.5;26.3;15975.0;10595.0;5380.0;10365.0;155.0;735.0;245.0;700.0;1830.0;105.0;745.0;3230.0;1995.0;1690.0;305.0;10.0;630.0;155.0;120.0;355.0;240.0;225.0;10.0;50.0;305.0;9.1;11.8;12.3
165;12000;2010;1711;1.6;35.9;27.5;26.4;15910.0;10555.0;5355.0;10455.0;160.0;640.0;350.0;705.0;1865.0;105.0;660.0;3220.0;1990.0;1685.0;305.0;10.0;620.0;120.0;165.0;340.0;265.0;255.0;10.0;45.0;290.0;9.0;11.7;12.2
166;12000;2012;1857;1.6;37.5;28.3;28.9;18280.0;10715.0;7565.0;10635.0;240.0;815.0;530.0;865.0;1715.0;130.0;870.0;3760.0;2175.0;1780.0;395.0;15.0;780.0;125.0;300.0;350.0;360.0;350.0;10.0;75.0;355.0;10.0;13.3;13.0
167;12000;2013;1899;1.6;38.0;28.3;30.6;19820.0;11490.0;8330.0;10745.0;275.0;980.0;550.0;900.0;1825.0;135.0;945.0;4270.0;2425.0;1995.0;430.0;15.0;885.0;165.0;345.0;375.0;400.0;390.0;10.0;165.0;375.0;11.2;15.1;14.0
168;13400;2006;3844;2.5;63.4;34.1;32.7;21380.0;14370.0;7010.0;11275.0;440.0;1130.0;630.0;1145.0;1545.0;155.0;845.0;4370.0;2690.0;2295.0;395.0;25.0;980.0;125.0;320.0;535.0;275.0;255.0;15.0;55.0;345.0;6.9;12.8;13.4
169;13400;2007;3892;2.5;64.6;35.3;33.5;21725.0;14475.0;7250.0;11745.0;435.0;1180.0;685.0;1205.0;1555.0;140.0;850.0;4430.0;2720.0;2310.0;410.0;25.0;1010.0;120.0;330.0;560.0;250.0;235.0;15.0;55.0;370.0;6.9;12.5;13.2
170;13400;2008;3951;2.5;66.4;36.1;35.1;22675.0;15090.0;7585.0;12470.0;445.0;1135.0;740.0;1270.0;1645.0;145.0;860.0;4665.0;2840.0;2410.0;430.0;25.0;1065.0;120.0;375.0;575.0;275.0;255.0;15.0;60.0;400.0;7.0;12.9;13.3
171;13400;2009;3940;2.5;68.3;37.2;35.4;23015.0;15460.0;7555.0;12360.0;480.0;1125.0;905.0;1135.0;1940.0;140.0;825.0;4815.0;2895.0;2470.0;430.0;25.0;1110.0;120.0;425.0;565.0;315.0;300.0;15.0;60.0;405.0;7.0;12.9;13.6
172;13400;2010;3898;2.5;68.3;37.0;35.4;22685.0;14905.0;7780.0;12710.0;445.0;1160.0;805.0;1205.0;1930.0;135.0;860.0;4795.0;2820.0;2380.0;440.0;25.0;1090.0;145.0;380.0;565.0;340.0;325.0;15.0;60.0;460.0;7.0;13.0;13.5
173;13400;2012;3876;2.5;71.4;37.3;35.5;24070.0;14635.0;9435.0;11445.0;455.0;920.0;675.0;1385.0;1745.0;170.0;990.0;4950.0;2915.0;2425.0;485.0;25.0;1075.0;135.0;395.0;545.0;405.0;385.0;15.0;90.0;445.0;6.9;13.3;13.9
174;13400;2013;3823;2.5;73.2;38.2;35.8;23875.0;14320.0;9550.0;11900.0;500.0;1040.0;600.0;1360.0;1835.0;175.0;1075.0;5220.0;2980.0;2485.0;495.0;25.0;1115.0;170.0;390.0;555.0;435.0;415.0;20.0;185.0;475.0;7.1;13.7;14.6
175;13450;2006;3282;2.5;61.3;33.1;31.5;20570.0;13860.0;6710.0;10900.0;415.0;1105.0;615.0;1105.0;1525.0;155.0;825.0;4230.0;2595.0;2215.0;380.0;25.0;950.0;120.0;310.0;520.0;265.0;250.0;15.0;55.0;345.0;6.9;12.8;13.4
176;13450;2007;3341;2.5;62.3;34.3;32.4;20980.0;13915.0;7065.0;11390.0;435.0;1190.0;695.0;1185.0;1550.0;140.0;815.0;4305.0;2620.0;2220.0;400.0;25.0;1005.0;115.0;335.0;550.0;245.0;230.0;15.0;55.0;355.0;6.9;12.6;13.3
177;13450;2008;3365;2.5;63.9;35.0;33.8;21810.0;14510.0;7305.0;11990.0;435.0;1120.0;755.0;1240.0;1625.0;145.0;830.0;4530.0;2730.0;2315.0;415.0;25.0;1060.0;115.0;380.0;560.0;270.0;255.0;15.0;55.0;390.0;7.1;13.0;13.4
178;13450;2009;3341;2.5;65.8;36.0;34.4;22395.0;15010.0;7385.0;11995.0;475.0;1120.0;915.0;1120.0;1900.0;140.0;810.0;4690.0;2815.0;2395.0;420.0;30.0;1095.0;110.0;425.0;555.0;300.0;285.0;15.0;55.0;395.0;7.1;13.0;13.6
179;13450;2010;3284;2.5;65.5;35.6;34.8;22270.0;14675.0;7590.0;12545.0;440.0;1155.0;800.0;1175.0;1905.0;135.0;860.0;4720.0;2775.0;2345.0;430.0;25.0;1075.0;140.0;380.0;555.0;330.0;315.0;15.0;60.0;460.0;7.2;13.2;13.6
180;13450;2012;3224;2.4;68.7;36.0;34.4;23265.0;14085.0;9180.0;11175.0;445.0;905.0;700.0;1360.0;1715.0;170.0;955.0;4815.0;2810.0;2335.0;475.0;25.0;1075.0;130.0;410.0;535.0;390.0;375.0;15.0;85.0;430.0;7.0;13.4;14.0
181;13450;2013;3159;2.4;70.5;37.0;35.1;23470.0;14085.0;9380.0;11620.0;500.0;1025.0;625.0;1320.0;1800.0;175.0;1040.0;5130.0;2935.0;2445.0;490.0;25.0;1110.0;165.0;405.0;540.0;425.0;405.0;20.0;180.0;455.0;7.3;13.9;14.6
182;13500;2006;443;2.6;71.8;36.5;37.6;24830.0;16425.0;8400.0;12790.0;580.0;1215.0;675.0;1395.0;1515.0;160.0;935.0;4945.0;3100.0;2625.0;475.0;30.0;1120.0;145.0;335.0;635.0;270.0;255.0;15.0;60.0;365.0;6.9;13.5;13.1
183;13500;2007;431;2.6;74.6;38.2;38.0;24610.0;16595.0;8015.0;13365.0;410.0;1040.0;655.0;1400.0;1500.0;140.0;1045.0;5020.0;3105.0;2650.0;455.0;25.0;1090.0;120.0;330.0;645.0;250.0;235.0;15.0;70.0;480.0;6.7;13.1;13.2
184;13500;2008;442;2.5;78.2;39.4;40.1;26300.0;17695.0;8610.0;13810.0;495.0;1185.0;610.0;1490.0;1660.0;130.0;995.0;5240.0;3310.0;2825.0;485.0;30.0;1100.0;130.0;310.0;655.0;275.0;260.0;15.0;70.0;455.0;6.7;13.3;13.1
185;13500;2009;455;2.5;80.5;40.8;38.4;25100.0;16560.0;8545.0;13265.0;505.0;1195.0;515.0;1190.0;1825.0;150.0;895.0;4945.0;3125.0;2645.0;485.0;25.0;1000.0;145.0;265.0;590.0;290.0;275.0;15.0;60.0;440.0;6.1;12.1;12.9
