ID;Sectoren;Perioden;TotaalInkomsten_1;TotaalBelastingen_2;TotaalBelastingenOpProdEnInvoer_3;ProductgebondenBelastingen_4;NietProductgebondenBelastingen_5;TotaalBelastOpInkomenEnVermogen_6;BelastingenOpInkomen_7;BelastingenOpVermogen_8;Vermogensheffingen_9;WettelijkeSocialeVerzekeringspremies_10;VerkopenVanGoederenEnDiensten_11;TotaalInkomenUitVermogen_12;Rente_13;Winstuitkeringen_14;OverigInkomenUitInvesteringen_15;InkomenUitGrondEnMineraleReserves_16;TotaalInkomensoverdrachten_17;InkomensoverdrachtenBinnenDeOverheid_18;InkomensoverdrIvmInternationSamenw_19;OverigeInkomensoverdrachten_20;TotaalKapitaaloverdrExclVermogen_21;Investeringsbijdragen_22;OverigeKapitaaloverdrachten_23;TotaalOverigeInkomsten_24;InvesteringenInEigenBeheer_25;Subsidies_26;ToegerekendeSocialePremies_27;TotaalUitgaven_28;TotaalBeloningVanWerknemers_29;Lonen_30;SocialePremiesTLVWerkgevers_31;AankopenGoederenEnDiensten_32;TotaalNettoInvesteringen_33;TotaalNettoInvestInVasteActiva_34;BrutoInvesteringenInVasteActiva_35;Afschrijvingen_36;VeranderingenInVoorradenInclKos_37;Afschrijvingen_38;SaldoAanEnVerkopenVanNietGepro_39;TotaalInkomenUitVermogen_40;Rente_41;InkomenUitGrondEnMineraleReserves_42;TotaalUitkeringen_43;TotaalSocialeUitkeringenInGeld_44;UitkeringenWettSocVerzInGeld_45;UitkeringenSocialeVoorzieningInGeld_46;TotaalSocialeUitkeringenInNatura_47;UitkeringenWettSocVerzInNatura_48;UitkeringenSocVoorzieningInNatura_49;TotaalSubsidies_50;ProductgebondenSubsidies_51;NietProductgebondenSubsidies_52;TotaalInkomensoverdrachten_53;InkomensoverdrachtenBinnenDeOverheid_54;InkomensoverdrIvmInternationSamenw_55;TotaalEigenMiddelenVanDeEU_56;BTWAfdrachten_57;BNIAfdrachten_58;OverigeInkomensoverdrachten_59;TotaalKapitaaloverdrachten_60;Investeringsbijdragen_61;OverigeKapitaaloverdrachten_62;TotaalOverigeUitgaven_63;BelastingenOpProductieEnInvoer_64;BelastingenOpInkomenEnVermogen_65;UitkSocVerzRechtstrDoorWerkgevers_66;TotaalOverheidssaldo_67;OverheidssaldoInkomsten_68;OverheidssaldoUitgaven_69;TotaalExploitatiesaldo_70;ExploitatiesaldoOverheidssaldo_71;NettoInvesteringen_72;SaldoAanEnVerkopenVanNiet_73;TotaalAardgasbaten_74;Dividenden_75;InkomenUitGrondEnMineraleReserves_76;Vennootschapsbelasting_77;WerkelijkeRenteInkomsten_78;WerkelijkeRenteUitgaven_79
350;Overige centrale overheid;2008;13902.0;255.0;255.0;0.0;255.0;0.0;0.0;0.0;0.0;0.0;2143.0;248.0;248.0;0.0;0.0;0.0;6776.0;6597.0;10.0;169.0;1431.0;1431.0;0.0;3049.0;2850.0;18.0;181.0;14020.0;4139.0;3130.0;1009.0;3199.0;855.0;855.0;5112.0;-4257.0;0.0;4257.0;50.0;197.0;197.0;0.0;214.0;0.0;0.0;0.0;214.0;0.0;214.0;532.0;0.0;532.0;217.0;41.0;0.0;0.0;0.0;0.0;176.0;123.0;109.0;14.0;237.0;56.0;0.0;181.0;-118.0;13902.0;-14020.0;787.0;-118.0;855.0;50.0;;;;;244.0;209.0
351;Overige centrale overheid;2009 1e kwartaal;3763.0;60.0;60.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;554.0;32.0;32.0;0.0;0.0;0.0;1889.0;1850.0;2.0;37.0;425.0;425.0;0.0;803.0;741.0;7.0;55.0;3638.0;987.0;701.0;286.0;804.0;179.0;179.0;1299.0;-1120.0;0.0;1120.0;50.0;46.0;46.0;0.0;56.0;0.0;0.0;0.0;56.0;0.0;56.0;175.0;0.0;175.0;79.0;3.0;0.0;0.0;0.0;0.0;76.0;72.0;70.0;2.0;70.0;15.0;0.0;55.0;125.0;3763.0;-3638.0;354.0;125.0;179.0;50.0;;;;;32.0;50.0
352;Overige centrale overheid;2009 2e kwartaal;4014.0;62.0;62.0;0.0;62.0;0.0;0.0;0.0;0.0;0.0;548.0;36.0;36.0;0.0;0.0;0.0;2102.0;2038.0;3.0;61.0;431.0;431.0;0.0;835.0;767.0;7.0;61.0;3918.0;1230.0;916.0;314.0;827.0;265.0;265.0;1332.0;-1067.0;0.0;1067.0;50.0;46.0;46.0;0.0;57.0;0.0;0.0;0.0;57.0;0.0;57.0;176.0;0.0;176.0;54.0;2.0;0.0;0.0;0.0;0.0;52.0;72.0;71.0;1.0;74.0;13.0;0.0;61.0;96.0;4014.0;-3918.0;411.0;96.0;265.0;50.0;;;;;36.0;49.0
353;Overige centrale overheid;2009 3e kwartaal;3511.0;64.0;64.0;0.0;64.0;0.0;0.0;0.0;0.0;0.0;546.0;32.0;32.0;0.0;0.0;0.0;1641.0;1597.0;2.0;42.0;429.0;429.0;0.0;799.0;739.0;7.0;53.0;3634.0;996.0;721.0;275.0;809.0;201.0;201.0;1310.0;-1109.0;0.0;1109.0;50.0;40.0;40.0;0.0;57.0;0.0;0.0;0.0;57.0;0.0;57.0;178.0;0.0;178.0;54.0;2.0;0.0;0.0;0.0;0.0;52.0;72.0;70.0;2.0;68.0;15.0;0.0;53.0;-123.0;3511.0;-3634.0;128.0;-123.0;201.0;50.0;;;;;32.0;43.0
354;Overige centrale overheid;2009 4e kwartaal;3432.0;69.0;69.0;0.0;69.0;0.0;0.0;0.0;0.0;0.0;554.0;40.0;40.0;0.0;0.0;0.0;1509.0;1464.0;5.0;40.0;431.0;431.0;0.0;829.0;762.0;5.0;62.0;3930.0;1200.0;892.0;308.0;848.0;240.0;240.0;1348.0;-1108.0;0.0;1108.0;48.0;43.0;43.0;0.0;57.0;0.0;0.0;0.0;57.0;0.0;57.0;180.0;0.0;180.0;60.0;6.0;0.0;0.0;0.0;0.0;54.0;71.0;69.0;2.0;75.0;13.0;0.0;62.0;-498.0;3432.0;-3930.0;-210.0;-498.0;240.0;48.0;;;;;40.0;47.0
355;Overige centrale overheid;2009;14720.0;255.0;255.0;0.0;255.0;0.0;0.0;0.0;0.0;0.0;2202.0;140.0;140.0;0.0;0.0;0.0;7141.0;6949.0;12.0;180.0;1716.0;1716.0;0.0;3266.0;3009.0;26.0;231.0;15120.0;4413.0;3230.0;1183.0;3288.0;885.0;885.0;5289.0;-4404.0;0.0;4404.0;198.0;175.0;175.0;0.0;227.0;0.0;0.0;0.0;227.0;0.0;227.0;709.0;0.0;709.0;247.0;13.0;0.0;0.0;0.0;0.0;234.0;287.0;280.0;7.0;287.0;56.0;0.0;231.0;-400.0;14720.0;-15120.0;683.0;-400.0;885.0;198.0;;;;;140.0;189.0
356;Overige centrale overheid;2010 1e kwartaal;4169.0;68.0;68.0;0.0;68.0;0.0;0.0;0.0;0.0;0.0;578.0;25.0;25.0;0.0;0.0;0.0;2067.0;2015.0;2.0;50.0;605.0;604.0;1.0;826.0;755.0;6.0;65.0;3647.0;1005.0;752.0;253.0;779.0;150.0;150.0;1336.0;-1186.0;0.0;1186.0;24.0;49.0;49.0;0.0;59.0;0.0;0.0;0.0;59.0;0.0;59.0;183.0;0.0;183.0;54.0;0.0;0.0;0.0;0.0;0.0;54.0;78.0;76.0;2.0;80.0;15.0;0.0;65.0;522.0;4169.0;-3647.0;696.0;522.0;150.0;24.0;;;;;22.0;53.0
357;Overige centrale overheid;2010 2e kwartaal;5394.0;65.0;65.0;0.0;65.0;0.0;0.0;0.0;0.0;0.0;568.0;35.0;35.0;0.0;0.0;0.0;1920.0;1874.0;3.0;43.0;1969.0;569.0;1400.0;837.0;780.0;6.0;51.0;3949.0;1262.0;983.0;279.0;802.0;228.0;228.0;1361.0;-1133.0;0.0;1133.0;29.0;54.0;54.0;0.0;60.0;0.0;0.0;0.0;60.0;0.0;60.0;182.0;0.0;182.0;54.0;0.0;0.0;0.0;0.0;0.0;54.0;79.0;76.0;3.0;66.0;15.0;0.0;51.0;1445.0;5394.0;-3949.0;1702.0;1445.0;228.0;29.0;;;;;32.0;58.0
358;Overige centrale overheid;2010 3e kwartaal;3767.0;59.0;59.0;0.0;59.0;0.0;0.0;0.0;0.0;0.0;567.0;30.0;30.0;0.0;0.0;0.0;1704.0;1663.0;2.0;39.0;599.0;598.0;1.0;808.0;750.0;6.0;52.0;3656.0;1018.0;773.0;245.0;783.0;161.0;161.0;1338.0;-1177.0;0.0;1177.0;31.0;46.0;46.0;0.0;59.0;0.0;0.0;0.0;59.0;0.0;59.0;184.0;0.0;184.0;54.0;0.0;0.0;0.0;0.0;0.0;54.0;77.0;75.0;2.0;66.0;14.0;0.0;52.0;111.0;3767.0;-3656.0;303.0;111.0;161.0;31.0;;;;;29.0;51.0
359;Overige centrale overheid;2010 4e kwartaal;3460.0;53.0;53.0;0.0;53.0;0.0;0.0;0.0;0.0;0.0;575.0;31.0;31.0;0.0;0.0;0.0;1418.0;1370.0;3.0;45.0;565.0;567.0;-2.0;818.0;776.0;6.0;36.0;3939.0;1232.0;955.0;277.0;815.0;196.0;196.0;1375.0;-1179.0;0.0;1179.0;30.0;56.0;56.0;0.0;58.0;0.0;0.0;0.0;58.0;0.0;58.0;183.0;0.0;183.0;62.0;8.0;0.0;0.0;0.0;0.0;54.0;79.0;77.0;2.0;49.0;13.0;0.0;36.0;-479.0;3460.0;-3939.0;-253.0;-479.0;196.0;30.0;;;;;30.0;61.0
360;Overige centrale overheid;2010;16790.0;245.0;245.0;0.0;245.0;0.0;0.0;0.0;0.0;0.0;2288.0;121.0;121.0;0.0;0.0;0.0;7109.0;6922.0;10.0;177.0;3738.0;2338.0;1400.0;3289.0;3061.0;24.0;204.0;15191.0;4517.0;3463.0;1054.0;3179.0;735.0;735.0;5410.0;-4675.0;0.0;4675.0;114.0;205.0;205.0;0.0;236.0;0.0;0.0;0.0;236.0;0.0;236.0;732.0;0.0;732.0;224.0;8.0;0.0;0.0;0.0;0.0;216.0;313.0;304.0;9.0;261.0;57.0;0.0;204.0;1599.0;16790.0;-15191.0;2448.0;1599.0;735.0;114.0;;;;;113.0;223.0
361;Overige centrale overheid;2011 1e kwartaal;4063.0;57.0;57.0;0.0;57.0;0.0;0.0;0.0;0.0;0.0;635.0;36.0;36.0;0.0;0.0;0.0;2027.0;1967.0;2.0;58.0;416.0;416.0;0.0;892.0;832.0;7.0;53.0;3672.0;1021.0;750.0;271.0;751.0;329.0;329.0;1510.0;-1181.0;0.0;1181.0;-10.0;22.0;22.0;0.0;64.0;0.0;0.0;0.0;64.0;0.0;64.0;147.0;0.0;147.0;53.0;2.0;0.0;0.0;0.0;0.0;51.0;43.0;40.0;3.0;71.0;18.0;0.0;53.0;391.0;4063.0;-3672.0;710.0;391.0;329.0;-10.0;;;;;34.0;26.0
362;Overige centrale overheid;2011 2e kwartaal;3874.0;79.0;79.0;0.0;79.0;0.0;0.0;0.0;0.0;0.0;545.0;38.0;38.0;0.0;0.0;0.0;1819.0;1773.0;2.0;44.0;486.0;486.0;0.0;907.0;842.0;7.0;58.0;3919.0;1258.0;966.0;292.0;787.0;298.0;298.0;1482.0;-1184.0;0.0;1184.0;-8.0;24.0;24.0;0.0;64.0;0.0;0.0;0.0;64.0;0.0;64.0;148.0;0.0;148.0;51.0;2.0;0.0;0.0;0.0;0.0;49.0;38.0;35.0;3.0;75.0;17.0;0.0;58.0;-45.0;3874.0;-3919.0;245.0;-45.0;298.0;-8.0;;;;;36.0;28.0
363;Overige centrale overheid;2011 3e kwartaal;3609.0;67.0;67.0;0.0;67.0;0.0;0.0;0.0;0.0;0.0;601.0;32.0;32.0;0.0;0.0;0.0;1583.0;1542.0;2.0;39.0;457.0;457.0;0.0;869.0;811.0;6.0;52.0;3585.0;1020.0;755.0;265.0;758.0;245.0;245.0;1427.0;-1182.0;0.0;1182.0;-6.0;27.0;27.0;0.0;52.0;0.0;0.0;0.0;52.0;0.0;52.0;149.0;0.0;149.0;51.0;1.0;0.0;0.0;0.0;0.0;50.0;40.0;37.0;3.0;67.0;15.0;0.0;52.0;24.0;3609.0;-3585.0;263.0;24.0;245.0;-6.0;;;;;31.0;31.0
364;Overige centrale overheid;2011 4e kwartaal;3638.0;75.0;75.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;550.0;22.0;22.0;0.0;0.0;0.0;1400.0;1349.0;2.0;49.0;725.0;570.0;155.0;866.0;810.0;2.0;54.0;3725.0;1203.0;924.0;279.0;815.0;98.0;98.0;1305.0;-1207.0;0.0;1207.0;6.0;33.0;33.0;0.0;48.0;0.0;0.0;0.0;48.0;0.0;48.0;148.0;0.0;148.0;51.0;2.0;0.0;0.0;0.0;0.0;49.0;48.0;45.0;3.0;68.0;14.0;0.0;54.0;-87.0;3638.0;-3725.0;17.0;-87.0;98.0;6.0;;;;;21.0;38.0
365;Overige centrale overheid;2011;15184.0;278.0;278.0;0.0;278.0;0.0;0.0;0.0;0.0;0.0;2331.0;128.0;128.0;0.0;0.0;0.0;6829.0;6631.0;8.0;190.0;2084.0;1929.0;155.0;3534.0;3295.0;22.0;217.0;14901.0;4502.0;3395.0;1107.0;3111.0;970.0;970.0;5724.0;-4754.0;0.0;4754.0;-18.0;106.0;106.0;0.0;228.0;0.0;0.0;0.0;228.0;0.0;228.0;592.0;0.0;592.0;206.0;7.0;0.0;0.0;0.0;0.0;199.0;169.0;157.0;12.0;281.0;64.0;0.0;217.0;283.0;15184.0;-14901.0;1235.0;283.0;970.0;-18.0;;;;;122.0;123.0
366;Overige centrale overheid;2012 1e kwartaal;3721.0;48.0;48.0;0.0;48.0;0.0;0.0;0.0;0.0;0.0;652.0;28.0;28.0;0.0;0.0;0.0;1760.0;1715.0;4.0;41.0;359.0;354.0;5.0;874.0;812.0;5.0;57.0;3478.0;1021.0;741.0;280.0;737.0;155.0;155.0;1355.0;-1200.0;0.0;1200.0;-3.0;4.0;4.0;0.0;62.0;0.0;0.0;0.0;62.0;0.0;62.0;139.0;0.0;139.0;50.0;1.0;0.0;0.0;0.0;0.0;49.0;37.0;35.0;2.0;76.0;19.0;0.0;57.0;243.0;3721.0;-3478.0;395.0;243.0;155.0;-3.0;;;;;28.0;8.0
367;Overige centrale overheid;2012 2e kwartaal;3985.0;46.0;46.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;588.0;32.0;32.0;0.0;0.0;0.0;1994.0;1951.0;5.0;38.0;460.0;454.0;6.0;865.0;803.0;5.0;57.0;3639.0;1272.0;965.0;307.0;770.0;30.0;30.0;1232.0;-1202.0;0.0;1202.0;-3.0;10.0;10.0;0.0;62.0;0.0;0.0;0.0;62.0;0.0;62.0;139.0;0.0;139.0;49.0;1.0;0.0;0.0;0.0;0.0;48.0;37.0;35.0;2.0;71.0;14.0;0.0;57.0;346.0;3985.0;-3639.0;373.0;346.0;30.0;-3.0;;;;;32.0;15.0
368;Overige centrale overheid;2012 3e kwartaal;3434.0;46.0;46.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;592.0;28.0;28.0;0.0;0.0;0.0;1499.0;1451.0;4.0;44.0;407.0;402.0;5.0;862.0;800.0;5.0;57.0;3403.0;979.0;705.0;274.0;741.0;127.0;127.0;1327.0;-1200.0;0.0;1200.0;-9.0;14.0;14.0;0.0;51.0;0.0;0.0;0.0;51.0;0.0;51.0;138.0;0.0;138.0;50.0;1.0;0.0;0.0;0.0;0.0;49.0;39.0;35.0;4.0;73.0;16.0;0.0;57.0;31.0;3434.0;-3403.0;149.0;31.0;127.0;-9.0;;;;;29.0;19.0
369;Overige centrale overheid;2012 4e kwartaal;3520.0;50.0;50.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;550.0;21.0;21.0;0.0;0.0;0.0;1565.0;1527.0;4.0;34.0;451.0;445.0;6.0;883.0;824.0;4.0;55.0;4065.0;1280.0;985.0;295.0;831.0;379.0;379.0;1607.0;-1228.0;0.0;1228.0;-6.0;14.0;14.0;0.0;43.0;0.0;0.0;0.0;43.0;0.0;43.0;138.0;0.0;138.0;49.0;2.0;0.0;0.0;0.0;0.0;47.0;41.0;35.0;6.0;68.0;13.0;0.0;55.0;-545.0;3520.0;-4065.0;-172.0;-545.0;379.0;-6.0;;;;;23.0;22.0
370;Overige centrale overheid;2012;14660.0;190.0;190.0;0.0;190.0;0.0;0.0;0.0;0.0;0.0;2382.0;109.0;109.0;0.0;0.0;0.0;6818.0;6644.0;17.0;157.0;1677.0;1655.0;22.0;3484.0;3239.0;19.0;226.0;14585.0;4552.0;3396.0;1156.0;3079.0;691.0;691.0;5521.0;-4830.0;0.0;4830.0;-21.0;42.0;42.0;0.0;218.0;0.0;0.0;0.0;218.0;0.0;218.0;554.0;0.0;554.0;198.0;5.0;0.0;0.0;0.0;0.0;193.0;154.0;140.0;14.0;288.0;62.0;0.0;226.0;75.0;14660.0;-14585.0;745.0;75.0;691.0;-21.0;;;;;112.0;64.0
371;Overige centrale overheid;2013 1e kwartaal;5590.0;161.0;161.0;0.0;161.0;0.0;0.0;0.0;0.0;0.0;658.0;15.0;15.0;0.0;0.0;0.0;3329.0;3282.0;5.0;42.0;485.0;470.0;15.0;942.0;855.0;1.0;86.0;4934.0;1934.0;1381.0;553.0;1070.0;157.0;157.0;1473.0;-1316.0;0.0;1316.0;-4.0;7.0;7.0;0.0;66.0;0.0;0.0;0.0;66.0;0.0;66.0;127.0;0.0;127.0;54.0;3.0;0.0;0.0;0.0;0.0;51.0;96.0;19.0;77.0;111.0;25.0;0.0;86.0;656.0;5590.0;-4934.0;809.0;656.0;157.0;-4.0;;;;;15.0;20.0
372;Overige centrale overheid;2013 2e kwartaal;5414.0;162.0;162.0;0.0;162.0;0.0;0.0;0.0;0.0;0.0;552.0;15.0;15.0;0.0;0.0;0.0;3250.0;3202.0;5.0;43.0;484.0;482.0;2.0;951.0;864.0;1.0;86.0;5415.0;2331.0;1742.0;589.0;1086.0;168.0;168.0;1545.0;-1377.0;0.0;1377.0;-12.0;9.0;9.0;0.0;66.0;0.0;0.0;0.0;66.0;0.0;66.0;127.0;0.0;127.0;56.0;3.0;0.0;0.0;0.0;0.0;53.0;99.0;21.0;78.0;108.0;22.0;0.0;86.0;-1.0;5414.0;-5415.0;155.0;-1.0;168.0;-12.0;;;;;15.0;22.0
373;Overige centrale overheid;2013 3e kwartaal;4787.0;163.0;163.0;0.0;163.0;0.0;0.0;0.0;0.0;0.0;601.0;16.0;16.0;0.0;0.0;0.0;2594.0;2551.0;2.0;41.0;473.0;464.0;9.0;940.0;853.0;1.0;86.0;4923.0;1894.0;1385.0;509.0;1072.0;219.0;219.0;1528.0;-1309.0;0.0;1309.0;-18.0;9.0;9.0;0.0;58.0;0.0;0.0;0.0;58.0;0.0;58.0;126.0;0.0;126.0;54.0;3.0;0.0;0.0;0.0;0.0;51.0;94.0;16.0;78.0;106.0;20.0;0.0;86.0;-136.0;4787.0;-4923.0;65.0;-136.0;219.0;-18.0;;;;;16.0;22.0
374;Overige centrale overheid;2013 4e kwartaal;5607.0;161.0;161.0;0.0;161.0;0.0;0.0;0.0;0.0;0.0;574.0;24.0;24.0;0.0;0.0;0.0;2880.0;2827.0;5.0;48.0;1020.0;506.0;514.0;948.0;860.0;2.0;86.0;5438.0;2276.0;1742.0;534.0;1098.0;350.0;350.0;1640.0;-1290.0;0.0;1290.0;-23.0;13.0;13.0;0.0;49.0;0.0;0.0;0.0;49.0;0.0;49.0;128.0;0.0;128.0;56.0;2.0;0.0;0.0;0.0;0.0;54.0;94.0;16.0;78.0;107.0;21.0;0.0;86.0;169.0;5607.0;-5438.0;496.0;169.0;350.0;-23.0;;;;;23.0;32.0
375;Overige centrale overheid;2013;21398.0;647.0;647.0;0.0;647.0;0.0;0.0;0.0;0.0;0.0;2385.0;70.0;70.0;0.0;0.0;0.0;12053.0;11862.0;17.0;174.0;2462.0;1922.0;540.0;3781.0;3432.0;5.0;344.0;20710.0;8435.0;6250.0;2185.0;4326.0;894.0;894.0;6186.0;-5292.0;0.0;5292.0;-57.0;38.0;38.0;0.0;239.0;0.0;0.0;0.0;239.0;0.0;239.0;508.0;0.0;508.0;220.0;11.0;0.0;0.0;0.0;0.0;209.0;383.0;72.0;311.0;432.0;88.0;0.0;344.0;688.0;21398.0;-20710.0;1525.0;688.0;894.0;-57.0;;;;;69.0;96.0
376;Overige centrale overheid;2014 1e kwartaal;5310.0;121.0;121.0;0.0;121.0;0.0;0.0;0.0;0.0;0.0;645.0;56.0;56.0;0.0;0.0;0.0;3063.0;3010.0;7.0;46.0;452.0;452.0;0.0;973.0;892.0;1.0;80.0;5111.0;1984.0;1422.0;562.0;1084.0;196.0;196.0;1530.0;-1334.0;0.0;1334.0;-121.0;17.0;17.0;0.0;62.0;0.0;0.0;0.0;62.0;0.0;62.0;149.0;0.0;149.0;50.0;2.0;0.0;0.0;0.0;0.0;48.0;237.0;0.0;237.0;119.0;26.0;13.0;80.0;199.0;5310.0;-5111.0;274.0;199.0;196.0;-121.0;;;;;55.0;35.0
377;Overige centrale overheid;2014 2e kwartaal;5897.0;122.0;122.0;0.0;122.0;0.0;0.0;0.0;0.0;0.0;606.0;54.0;54.0;0.0;0.0;0.0;3667.0;3615.0;7.0;45.0;464.0;464.0;0.0;984.0;883.0;2.0;99.0;5538.0;2379.0;1786.0;593.0;1077.0;215.0;215.0;1560.0;-1345.0;0.0;1345.0;-126.0;16.0;16.0;0.0;62.0;0.0;0.0;0.0;62.0;0.0;62.0;144.0;0.0;144.0;54.0;1.0;0.0;0.0;0.0;0.0;53.0;236.0;0.0;236.0;136.0;23.0;14.0;99.0;359.0;5897.0;-5538.0;448.0;359.0;215.0;-126.0;;;;;54.0;35.0
378;Overige centrale overheid;2014 3e kwartaal;4732.0;123.0;123.0;0.0;123.0;0.0;0.0;0.0;0.0;0.0;647.0;56.0;56.0;0.0;0.0;0.0;2517.0;2468.0;6.0;43.0;438.0;438.0;0.0;951.0;868.0;1.0;82.0;5129.0;1933.0;1418.0;515.0;1084.0;275.0;275.0;1621.0;-1346.0;0.0;1346.0;-133.0;16.0;16.0;0.0;53.0;0.0;0.0;0.0;53.0;0.0;53.0;144.0;0.0;144.0;59.0;2.0;0.0;0.0;0.0;0.0;57.0;237.0;0.0;237.0;115.0;20.0;13.0;82.0;-397.0;4732.0;-5129.0;-255.0;-397.0;275.0;-133.0;;;;;56.0;36.0
379;Overige centrale overheid;2014 4e kwartaal;5351.0;122.0;122.0;0.0;122.0;0.0;0.0;0.0;0.0;0.0;649.0;52.0;52.0;0.0;0.0;0.0;3112.0;3062.0;8.0;42.0;455.0;453.0;2.0;961.0;869.0;1.0;91.0;5757.0;2340.0;1789.0;551.0;1129.0;316.0;316.0;1727.0;-1411.0;0.0;1411.0;-121.0;20.0;20.0;0.0;46.0;0.0;0.0;0.0;46.0;0.0;46.0;160.0;0.0;160.0;74.0;15.0;0.0;0.0;0.0;0.0;59.0;253.0;0.0;253.0;129.0;24.0;14.0;91.0;-406.0;5351.0;-5757.0;-211.0;-406.0;316.0;-121.0;;;;;54.0;36.0
380;Overige centrale overheid;2014;21290.0;488.0;488.0;0.0;488.0;0.0;0.0;0.0;0.0;0.0;2547.0;218.0;218.0;0.0;0.0;0.0;12359.0;12155.0;28.0;176.0;1809.0;1807.0;2.0;3869.0;3512.0;5.0;352.0;21535.0;8636.0;6415.0;2221.0;4374.0;1002.0;1002.0;6438.0;-5436.0;0.0;5436.0;-501.0;69.0;69.0;0.0;223.0;0.0;0.0;0.0;223.0;0.0;223.0;597.0;0.0;597.0;237.0;20.0;0.0;0.0;0.0;0.0;217.0;963.0;0.0;963.0;499.0;93.0;54.0;352.0;-245.0;21290.0;-21535.0;256.0;-245.0;1002.0;-501.0;;;;;219.0;142.0
381;Overige centrale overheid;2015 1e kwartaal;5350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;713.0;46.0;46.0;0.0;0.0;0.0;3184.0;3142.0;5.0;37.0;405.0;405.0;0.0;1002.0;905.0;0.0;97.0;5077.0;2004.0;1450.0;554.0;1162.0;91.0;91.0;1451.0;-1360.0;0.0;1360.0;-289.0;23.0;23.0;0.0;65.0;0.0;0.0;0.0;65.0;0.0;65.0;155.0;0.0;155.0;60.0;6.0;0.0;0.0;0.0;0.0;54.0;326.0;0.0;326.0;120.0;23.0;0.0;97.0;273.0;5350.0;-5077.0;75.0;273.0;91.0;-289.0;;;;;49.0;35.0
382;Overige centrale overheid;2015 2e kwartaal;5782.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;582.0;43.0;43.0;0.0;0.0;0.0;3711.0;3669.0;6.0;36.0;412.0;412.0;0.0;1034.0;927.0;1.0;106.0;5405.0;2429.0;1837.0;592.0;1105.0;132.0;132.0;1494.0;-1362.0;0.0;1362.0;-292.0;22.0;22.0;0.0;67.0;0.0;0.0;0.0;67.0;0.0;67.0;112.0;0.0;112.0;62.0;5.0;0.0;0.0;0.0;0.0;57.0;278.0;0.0;278.0;128.0;22.0;0.0;106.0;377.0;5782.0;-5405.0;217.0;377.0;132.0;-292.0;;;;;46.0;33.0
383;Overige centrale overheid;2015 3e kwartaal;4605.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;778.0;42.0;42.0;0.0;0.0;0.0;2333.0;2292.0;7.0;34.0;452.0;452.0;0.0;1000.0;903.0;1.0;96.0;4972.0;1978.0;1465.0;513.0;1089.0;171.0;171.0;1554.0;-1383.0;0.0;1383.0;-299.0;20.0;20.0;0.0;56.0;0.0;0.0;0.0;56.0;0.0;56.0;122.0;0.0;122.0;59.0;3.0;0.0;0.0;0.0;0.0;56.0;276.0;0.0;276.0;117.0;21.0;0.0;96.0;-367.0;4605.0;-4972.0;-495.0;-367.0;171.0;-299.0;;;;;44.0;30.0
384;Overige centrale overheid;2015 4e kwartaal;5115.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;659.0;39.0;39.0;0.0;0.0;0.0;2953.0;2912.0;8.0;33.0;447.0;447.0;0.0;1017.0;912.0;1.0;104.0;5875.0;2451.0;1842.0;609.0;1134.0;190.0;190.0;1611.0;-1421.0;0.0;1421.0;-298.0;16.0;16.0;0.0;48.0;0.0;0.0;0.0;48.0;0.0;48.0;130.0;0.0;130.0;81.0;31.0;0.0;0.0;0.0;0.0;50.0;572.0;0.0;572.0;130.0;26.0;0.0;104.0;-760.0;5115.0;-5875.0;-868.0;-760.0;190.0;-298.0;;;;;40.0;27.0
385;Overige centrale overheid;2015;20852.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2732.0;170.0;170.0;0.0;0.0;0.0;12181.0;12015.0;26.0;140.0;1716.0;1716.0;0.0;4053.0;3647.0;3.0;403.0;21329.0;8862.0;6594.0;2268.0;4490.0;584.0;584.0;6110.0;-5526.0;0.0;5526.0;-1178.0;81.0;81.0;0.0;236.0;0.0;0.0;0.0;236.0;0.0;236.0;519.0;0.0;519.0;262.0;45.0;0.0;0.0;0.0;0.0;217.0;1452.0;0.0;1452.0;495.0;92.0;0.0;403.0;-477.0;20852.0;-21329.0;-1071.0;-477.0;584.0;-1178.0;;;;;179.0;125.0
