ID;SBI93;GrondEnHulpstoffen;Jaren;Inkoopwaarde_1;CodeBedrijfsactiviteit_2
1472;Dx Industrie excl. sociale werkplaatsen;17.40.22 Dekkleden (voor....;1996;0;Dx    
1473;Dx Industrie excl. sociale werkplaatsen;17.40.22 Dekkleden (voor....;1997;0;Dx    
1474;Dx Industrie excl. sociale werkplaatsen;17.40.22 Dekkleden (voor....;1998;0;Dx    
1475;Dx Industrie excl. sociale werkplaatsen;17.40.22 Dekkleden (voor....;1999;0;Dx    
1476;Dx Industrie excl. sociale werkplaatsen;17.40.23 Valschermen, incl.....;1996;0;  Zero
1477;Dx Industrie excl. sociale werkplaatsen;17.40.23 Valschermen, incl.....;1997;0;  Zero
1478;Dx Industrie excl. sociale werkplaatsen;17.40.23 Valschermen, incl.....;1998;0;  Zero
1479;Dx Industrie excl. sociale werkplaatsen;17.40.23 Valschermen, incl.....;1999;0;  Zero
1480;Dx Industrie excl. sociale werkplaatsen;17.40.24 Beddengoed van textiel,....;1996;0;  Zero
1481;Dx Industrie excl. sociale werkplaatsen;17.40.24 Beddengoed van textiel,....;1997;0;Dx    
1482;Dx Industrie excl. sociale werkplaatsen;17.40.24 Beddengoed van textiel,....;1998;0;  Zero
1483;Dx Industrie excl. sociale werkplaatsen;17.40.24 Beddengoed van textiel,....;1999;0;  Zero
1484;Dx Industrie excl. sociale werkplaatsen;17.40.25 Geconfectioneerde artikelen....;1996;2;Dx    
1485;Dx Industrie excl. sociale werkplaatsen;17.40.25 Geconfectioneerde artikelen....;1997;3;Dx    
1486;Dx Industrie excl. sociale werkplaatsen;17.40.25 Geconfectioneerde artikelen....;1998;4;Dx    
1487;Dx Industrie excl. sociale werkplaatsen;17.40.25 Geconfectioneerde artikelen....;1999;4;Dx    
1488;Dx Industrie excl. sociale werkplaatsen;17.5 Overige textielproducten;1996;206;Dx    
1489;Dx Industrie excl. sociale werkplaatsen;17.5 Overige textielproducten;1997;257;Dx    
1490;Dx Industrie excl. sociale werkplaatsen;17.5 Overige textielproducten;1998;282;Dx    
1491;Dx Industrie excl. sociale werkplaatsen;17.5 Overige textielproducten;1999;249;Dx    
1492;Dx Industrie excl. sociale werkplaatsen;17.51 Vloerkleden en tapijt;1996;66;Dx    
1493;Dx Industrie excl. sociale werkplaatsen;17.51 Vloerkleden en tapijt;1997;87;Dx    
1494;Dx Industrie excl. sociale werkplaatsen;17.51 Vloerkleden en tapijt;1998;88;Dx    
1495;Dx Industrie excl. sociale werkplaatsen;17.51 Vloerkleden en tapijt;1999;97;Dx    
1496;Dx Industrie excl. sociale werkplaatsen;17.51.11 Tapijten, geknoopt of met....;1996;0;  Zero
1497;Dx Industrie excl. sociale werkplaatsen;17.51.11 Tapijten, geknoopt of met....;1997;0;  Zero
1498;Dx Industrie excl. sociale werkplaatsen;17.51.11 Tapijten, geknoopt of met....;1998;0;Dx    
1499;Dx Industrie excl. sociale werkplaatsen;17.51.11 Tapijten, geknoopt of met....;1999;0;  Zero
1500;Dx Industrie excl. sociale werkplaatsen;17.51.12 Tapijten, geweven, niet....;1996;32;Dx    
1501;Dx Industrie excl. sociale werkplaatsen;17.51.12 Tapijten, geweven, niet....;1997;29;Dx    
1502;Dx Industrie excl. sociale werkplaatsen;17.51.12 Tapijten, geweven, niet....;1998;30;Dx    
1503;Dx Industrie excl. sociale werkplaatsen;17.51.12 Tapijten, geweven, niet....;1999;33;Dx    
1504;Dx Industrie excl. sociale werkplaatsen;17.51.13 Tapijten, getuft, al dan....;1996;34;Dx    
1505;Dx Industrie excl. sociale werkplaatsen;17.51.13 Tapijten, getuft, al dan....;1997;50;Dx    
1506;Dx Industrie excl. sociale werkplaatsen;17.51.13 Tapijten, getuft, al dan....;1998;48;Dx    
1507;Dx Industrie excl. sociale werkplaatsen;17.51.13 Tapijten, getuft, al dan....;1999;49;Dx    
1508;Dx Industrie excl. sociale werkplaatsen;17.51.14 Tapijten, excl. geknoopt,....;1996;0;Dx    
1509;Dx Industrie excl. sociale werkplaatsen;17.51.14 Tapijten, excl. geknoopt,....;1997;8;Dx    
1510;Dx Industrie excl. sociale werkplaatsen;17.51.14 Tapijten, excl. geknoopt,....;1998;9;Dx    
1511;Dx Industrie excl. sociale werkplaatsen;17.51.14 Tapijten, excl. geknoopt,....;1999;15;Dx    
1512;Dx Industrie excl. sociale werkplaatsen;17.52 Koord, bindgaren, touw en netten;1996;3;Dx    
1513;Dx Industrie excl. sociale werkplaatsen;17.52 Koord, bindgaren, touw en netten;1997;0;Dx    
1514;Dx Industrie excl. sociale werkplaatsen;17.52 Koord, bindgaren, touw en netten;1998;0;Dx    
1515;Dx Industrie excl. sociale werkplaatsen;17.52 Koord, bindgaren, touw en netten;1999;1;Dx    
1516;Dx Industrie excl. sociale werkplaatsen;17.52.11 Bindgaren, touw en kabel,....;1996;0;Dx    
1517;Dx Industrie excl. sociale werkplaatsen;17.52.11 Bindgaren, touw en kabel,....;1997;0;Dx    
1518;Dx Industrie excl. sociale werkplaatsen;17.52.11 Bindgaren, touw en kabel,....;1998;0;Dx    
1519;Dx Industrie excl. sociale werkplaatsen;17.52.11 Bindgaren, touw en kabel,....;1999;0;Dx    
1520;Dx Industrie excl. sociale werkplaatsen;17.52.12 Geknoopte netten van....;1996;0;  Zero
1521;Dx Industrie excl. sociale werkplaatsen;17.52.12 Geknoopte netten van....;1997;0;  Zero
1522;Dx Industrie excl. sociale werkplaatsen;17.52.12 Geknoopte netten van....;1998;0;  Zero
1523;Dx Industrie excl. sociale werkplaatsen;17.52.12 Geknoopte netten van....;1999;0;Dx    
1524;Dx Industrie excl. sociale werkplaatsen;"17.52.20 Lompen en vodden; oud en....";1996;2;Dx    
1525;Dx Industrie excl. sociale werkplaatsen;"17.52.20 Lompen en vodden; oud en....";1997;0;  Zero
1526;Dx Industrie excl. sociale werkplaatsen;"17.52.20 Lompen en vodden; oud en....";1998;0;  Zero
1527;Dx Industrie excl. sociale werkplaatsen;"17.52.20 Lompen en vodden; oud en....";1999;1;Dx    
1528;Dx Industrie excl. sociale werkplaatsen;17.53.10 Gebonden textielvlies, al....;1996;15;Dx    
1529;Dx Industrie excl. sociale werkplaatsen;17.53.10 Gebonden textielvlies, al....;1997;19;Dx    
1530;Dx Industrie excl. sociale werkplaatsen;17.53.10 Gebonden textielvlies, al....;1998;19;Dx    
1531;Dx Industrie excl. sociale werkplaatsen;17.53.10 Gebonden textielvlies, al....;1999;28;Dx    
1532;Dx Industrie excl. sociale werkplaatsen;17.54 Overige textielproducten, n.e.g.;1996;122;Dx    
1533;Dx Industrie excl. sociale werkplaatsen;17.54 Overige textielproducten, n.e.g.;1997;151;Dx    
1534;Dx Industrie excl. sociale werkplaatsen;17.54 Overige textielproducten, n.e.g.;1998;175;Dx    
1535;Dx Industrie excl. sociale werkplaatsen;17.54 Overige textielproducten, n.e.g.;1999;123;Dx    
1536;Dx Industrie excl. sociale werkplaatsen;17.54.11 Lint, etiketten, insignes,....;1996;7;Dx    
1537;Dx Industrie excl. sociale werkplaatsen;17.54.11 Lint, etiketten, insignes,....;1997;8;Dx    
1538;Dx Industrie excl. sociale werkplaatsen;17.54.11 Lint, etiketten, insignes,....;1998;8;Dx    
1539;Dx Industrie excl. sociale werkplaatsen;17.54.11 Lint, etiketten, insignes,....;1999;5;Dx    
1540;Dx Industrie excl. sociale werkplaatsen;17.54.12 Tule, bobinettule en....;1996;1;Dx    
1541;Dx Industrie excl. sociale werkplaatsen;17.54.12 Tule, bobinettule en....;1997;2;Dx    
1542;Dx Industrie excl. sociale werkplaatsen;17.54.12 Tule, bobinettule en....;1998;1;Dx    
1543;Dx Industrie excl. sociale werkplaatsen;17.54.12 Tule, bobinettule en....;1999;1;Dx    
1544;Dx Industrie excl. sociale werkplaatsen;17.54.13 Etskant en borduurwerk aan....;1996;0;Dx    
1545;Dx Industrie excl. sociale werkplaatsen;17.54.13 Etskant en borduurwerk aan....;1997;0;Dx    
1546;Dx Industrie excl. sociale werkplaatsen;17.54.13 Etskant en borduurwerk aan....;1998;0;Dx    
1547;Dx Industrie excl. sociale werkplaatsen;17.54.13 Etskant en borduurwerk aan....;1999;0;Dx    
1548;Dx Industrie excl. sociale werkplaatsen;17.54.20 Vilt, al dan niet....;1996;12;Dx    
1549;Dx Industrie excl. sociale werkplaatsen;17.54.20 Vilt, al dan niet....;1997;12;Dx    
1550;Dx Industrie excl. sociale werkplaatsen;17.54.20 Vilt, al dan niet....;1998;9;Dx    
1551;Dx Industrie excl. sociale werkplaatsen;17.54.20 Vilt, al dan niet....;1999;6;Dx    
1552;Dx Industrie excl. sociale werkplaatsen;17.54.31 Watten van textielstof en....;1996;30;Dx    
1553;Dx Industrie excl. sociale werkplaatsen;17.54.31 Watten van textielstof en....;1997;34;Dx    
1554;Dx Industrie excl. sociale werkplaatsen;17.54.31 Watten van textielstof en....;1998;40;Dx    
1555;Dx Industrie excl. sociale werkplaatsen;17.54.31 Watten van textielstof en....;1999;35;Dx    
1556;Dx Industrie excl. sociale werkplaatsen;17.54.32 Draad en koord van rubber,....;1996;0;Dx    
1557;Dx Industrie excl. sociale werkplaatsen;17.54.32 Draad en koord van rubber,....;1997;1;Dx    
1558;Dx Industrie excl. sociale werkplaatsen;17.54.32 Draad en koord van rubber,....;1998;1;Dx    
1559;Dx Industrie excl. sociale werkplaatsen;17.54.32 Draad en koord van rubber,....;1999;1;Dx    
1560;Dx Industrie excl. sociale werkplaatsen;17.54.33 Metaalgarens....;1996;5;Dx    
1561;Dx Industrie excl. sociale werkplaatsen;17.54.33 Metaalgarens....;1997;0;Dx    
1562;Dx Industrie excl. sociale werkplaatsen;17.54.33 Metaalgarens....;1998;0;Dx    
1563;Dx Industrie excl. sociale werkplaatsen;17.54.33 Metaalgarens....;1999;1;Dx    
1564;Dx Industrie excl. sociale werkplaatsen;17.54.34 Weefsels van metaaldraad of....;1996;0;Dx    
1565;Dx Industrie excl. sociale werkplaatsen;17.54.34 Weefsels van metaaldraad of....;1997;0;Dx    
1566;Dx Industrie excl. sociale werkplaatsen;17.54.34 Weefsels van metaaldraad of....;1998;0;Dx    
1567;Dx Industrie excl. sociale werkplaatsen;17.54.34 Weefsels van metaaldraad of....;1999;1;Dx    
1568;Dx Industrie excl. sociale werkplaatsen;"17.54.35 Garen en strippen, omwoeld;....";1996;2;Dx    
1569;Dx Industrie excl. sociale werkplaatsen;"17.54.35 Garen en strippen, omwoeld;....";1997;2;Dx    
1570;Dx Industrie excl. sociale werkplaatsen;"17.54.35 Garen en strippen, omwoeld;....";1998;2;Dx    
1571;Dx Industrie excl. sociale werkplaatsen;"17.54.35 Garen en strippen, omwoeld;....";1999;2;Dx    
1572;Dx Industrie excl. sociale werkplaatsen;17.54.36 Bandenkoordweefsel ('tyre....;1996;17;Dx    
1573;Dx Industrie excl. sociale werkplaatsen;17.54.36 Bandenkoordweefsel ('tyre....;1997;12;Dx    
1574;Dx Industrie excl. sociale werkplaatsen;17.54.36 Bandenkoordweefsel ('tyre....;1998;13;Dx    
1575;Dx Industrie excl. sociale werkplaatsen;17.54.36 Bandenkoordweefsel ('tyre....;1999;12;Dx    
1576;Dx Industrie excl. sociale werkplaatsen;17.54.37 Weefsels, ge´mpregneerd,....;1996;10;Dx    
1577;Dx Industrie excl. sociale werkplaatsen;17.54.37 Weefsels, ge´mpregneerd,....;1997;28;Dx    
1578;Dx Industrie excl. sociale werkplaatsen;17.54.37 Weefsels, ge´mpregneerd,....;1998;41;Dx    
1579;Dx Industrie excl. sociale werkplaatsen;17.54.37 Weefsels, ge´mpregneerd,....;1999;19;Dx    
1580;Dx Industrie excl. sociale werkplaatsen;17.54.38 Textielproducten aan het....;1996;15;Dx    
1581;Dx Industrie excl. sociale werkplaatsen;17.54.38 Textielproducten aan het....;1997;18;Dx    
1582;Dx Industrie excl. sociale werkplaatsen;17.54.38 Textielproducten aan het....;1998;15;Dx    
1583;Dx Industrie excl. sociale werkplaatsen;17.54.38 Textielproducten aan het....;1999;1;Dx    
1584;Dx Industrie excl. sociale werkplaatsen;17.54.39 Textielproducten aan het....;1996;21;Dx    
1585;Dx Industrie excl. sociale werkplaatsen;17.54.39 Textielproducten aan het....;1997;33;Dx    
1586;Dx Industrie excl. sociale werkplaatsen;17.54.39 Textielproducten aan het....;1998;43;Dx    
1587;Dx Industrie excl. sociale werkplaatsen;17.54.39 Textielproducten aan het....;1999;39;Dx    
1588;Dx Industrie excl. sociale werkplaatsen;17.6 Gebreide en gehaakte stoffen;1996;33;Dx    
1589;Dx Industrie excl. sociale werkplaatsen;17.6 Gebreide en gehaakte stoffen;1997;33;Dx    
1590;Dx Industrie excl. sociale werkplaatsen;17.6 Gebreide en gehaakte stoffen;1998;23;Dx    
1591;Dx Industrie excl. sociale werkplaatsen;17.6 Gebreide en gehaakte stoffen;1999;12;Dx    
1592;Dx Industrie excl. sociale werkplaatsen;17.60.11 Poolbrei- en poolhaakwerk....;1996;0;Dx    
1593;Dx Industrie excl. sociale werkplaatsen;17.60.11 Poolbrei- en poolhaakwerk....;1997;1;Dx    
1594;Dx Industrie excl. sociale werkplaatsen;17.60.11 Poolbrei- en poolhaakwerk....;1998;1;Dx    
1595;Dx Industrie excl. sociale werkplaatsen;17.60.11 Poolbrei- en poolhaakwerk....;1999;0;  Zero
1596;Dx Industrie excl. sociale werkplaatsen;17.60.12 Brei- en haakwerk aan het....;1996;32;Dx    
1597;Dx Industrie excl. sociale werkplaatsen;17.60.12 Brei- en haakwerk aan het....;1997;32;Dx    
1598;Dx Industrie excl. sociale werkplaatsen;17.60.12 Brei- en haakwerk aan het....;1998;22;Dx    
1599;Dx Industrie excl. sociale werkplaatsen;17.60.12 Brei- en haakwerk aan het....;1999;12;Dx    
1600;Dx Industrie excl. sociale werkplaatsen;17.7 Gebreide en gehaakte artikelen;1996;0;  Zero
1601;Dx Industrie excl. sociale werkplaatsen;17.7 Gebreide en gehaakte artikelen;1997;0;  Zero
1602;Dx Industrie excl. sociale werkplaatsen;17.7 Gebreide en gehaakte artikelen;1998;0;  Zero
1603;Dx Industrie excl. sociale werkplaatsen;17.7 Gebreide en gehaakte artikelen;1999;0;  Zero
1604;Dx Industrie excl. sociale werkplaatsen;17.71.10 Kousenbroeken,....;1996;0;  Zero
1605;Dx Industrie excl. sociale werkplaatsen;17.71.10 Kousenbroeken,....;1997;0;  Zero
1606;Dx Industrie excl. sociale werkplaatsen;17.71.10 Kousenbroeken,....;1998;0;  Zero
1607;Dx Industrie excl. sociale werkplaatsen;17.71.10 Kousenbroeken,....;1999;0;  Zero
1608;Dx Industrie excl. sociale werkplaatsen;17.72.10 Truien, jumpers, pull- en....;1996;0;  Zero
1609;Dx Industrie excl. sociale werkplaatsen;17.72.10 Truien, jumpers, pull- en....;1997;0;  Zero
1610;Dx Industrie excl. sociale werkplaatsen;17.72.10 Truien, jumpers, pull- en....;1998;0;  Zero
1611;Dx Industrie excl. sociale werkplaatsen;17.72.10 Truien, jumpers, pull- en....;1999;0;  Zero
1612;Dx Industrie excl. sociale werkplaatsen;"18 Kleding; bont";1996;5;Dx    
1613;Dx Industrie excl. sociale werkplaatsen;"18 Kleding; bont";1997;5;Dx    
1614;Dx Industrie excl. sociale werkplaatsen;"18 Kleding; bont";1998;6;Dx    
1615;Dx Industrie excl. sociale werkplaatsen;"18 Kleding; bont";1999;1;Dx    
1616;Dx Industrie excl. sociale werkplaatsen;18.10.10 Kleding van leder;1996;0;  Zero
1617;Dx Industrie excl. sociale werkplaatsen;18.10.10 Kleding van leder;1997;0;  Zero
1618;Dx Industrie excl. sociale werkplaatsen;18.10.10 Kleding van leder;1998;0;  Zero
1619;Dx Industrie excl. sociale werkplaatsen;18.10.10 Kleding van leder;1999;0;  Zero
1620;Dx Industrie excl. sociale werkplaatsen;18.2 Overige kleding en toebehoren;1996;5;Dx    
1621;Dx Industrie excl. sociale werkplaatsen;18.2 Overige kleding en toebehoren;1997;5;Dx    
1622;Dx Industrie excl. sociale werkplaatsen;18.2 Overige kleding en toebehoren;1998;6;Dx    
1623;Dx Industrie excl. sociale werkplaatsen;18.2 Overige kleding en toebehoren;1999;1;Dx    
1624;Dx Industrie excl. sociale werkplaatsen;18.21 Werkkleding;1996;0;Dx    
1625;Dx Industrie excl. sociale werkplaatsen;18.21 Werkkleding;1997;0;Dx    
1626;Dx Industrie excl. sociale werkplaatsen;18.21 Werkkleding;1998;0;Dx    
1627;Dx Industrie excl. sociale werkplaatsen;18.21 Werkkleding;1999;0;Dx    
1628;Dx Industrie excl. sociale werkplaatsen;18.21.11 Ensembles, colbertjassen,....;1996;0;  Zero
1629;Dx Industrie excl. sociale werkplaatsen;18.21.11 Ensembles, colbertjassen,....;1997;0;  Zero
1630;Dx Industrie excl. sociale werkplaatsen;18.21.11 Ensembles, colbertjassen,....;1998;0;  Zero
1631;Dx Industrie excl. sociale werkplaatsen;18.21.11 Ensembles, colbertjassen,....;1999;0;  Zero
1632;Dx Industrie excl. sociale werkplaatsen;18.21.12 Lange en korte broeken en....;1996;0;  Zero
1633;Dx Industrie excl. sociale werkplaatsen;18.21.12 Lange en korte broeken en....;1997;0;  Zero
1634;Dx Industrie excl. sociale werkplaatsen;18.21.12 Lange en korte broeken en....;1998;0;  Zero
1635;Dx Industrie excl. sociale werkplaatsen;18.21.12 Lange en korte broeken en....;1999;0;  Zero
1636;Dx Industrie excl. sociale werkplaatsen;18.21.21 Ensembles en blazers, werk-....;1996;0;  Zero
1637;Dx Industrie excl. sociale werkplaatsen;18.21.21 Ensembles en blazers, werk-....;1997;0;  Zero
1638;Dx Industrie excl. sociale werkplaatsen;18.21.21 Ensembles en blazers, werk-....;1998;0;  Zero
1639;Dx Industrie excl. sociale werkplaatsen;18.21.21 Ensembles en blazers, werk-....;1999;0;  Zero
1640;Dx Industrie excl. sociale werkplaatsen;18.21.22 Lange en korte broeken en....;1996;0;  Zero
1641;Dx Industrie excl. sociale werkplaatsen;18.21.22 Lange en korte broeken en....;1997;0;  Zero
1642;Dx Industrie excl. sociale werkplaatsen;18.21.22 Lange en korte broeken en....;1998;0;  Zero
1643;Dx Industrie excl. sociale werkplaatsen;18.21.22 Lange en korte broeken en....;1999;0;  Zero
1644;Dx Industrie excl. sociale werkplaatsen;18.21.30 Andere werkkleding;1996;0;Dx    
1645;Dx Industrie excl. sociale werkplaatsen;18.21.30 Andere werkkleding;1997;0;Dx    
1646;Dx Industrie excl. sociale werkplaatsen;18.21.30 Andere werkkleding;1998;0;Dx    
1647;Dx Industrie excl. sociale werkplaatsen;18.21.30 Andere werkkleding;1999;0;Dx    
1648;Dx Industrie excl. sociale werkplaatsen;18.22 Bovenkleding;1996;0;  Zero
1649;Dx Industrie excl. sociale werkplaatsen;18.22 Bovenkleding;1997;0;  Zero
1650;Dx Industrie excl. sociale werkplaatsen;18.22 Bovenkleding;1998;0;  Zero
1651;Dx Industrie excl. sociale werkplaatsen;18.22 Bovenkleding;1999;0;  Zero
1652;Dx Industrie excl. sociale werkplaatsen;18.22.11 Overjassen, jekkers, capes,....;1996;0;  Zero
1653;Dx Industrie excl. sociale werkplaatsen;18.22.11 Overjassen, jekkers, capes,....;1997;0;  Zero
1654;Dx Industrie excl. sociale werkplaatsen;18.22.11 Overjassen, jekkers, capes,....;1998;0;  Zero
1655;Dx Industrie excl. sociale werkplaatsen;18.22.11 Overjassen, jekkers, capes,....;1999;0;  Zero
1656;Dx Industrie excl. sociale werkplaatsen;18.22.12 Kostuums, ensembles,....;1996;0;  Zero
1657;Dx Industrie excl. sociale werkplaatsen;18.22.12 Kostuums, ensembles,....;1997;0;  Zero
1658;Dx Industrie excl. sociale werkplaatsen;18.22.12 Kostuums, ensembles,....;1998;0;  Zero
1659;Dx Industrie excl. sociale werkplaatsen;18.22.12 Kostuums, ensembles,....;1999;0;  Zero
1660;Dx Industrie excl. sociale werkplaatsen;18.22.13 Mantels, capes, anoraks,....;1996;0;  Zero
1661;Dx Industrie excl. sociale werkplaatsen;18.22.13 Mantels, capes, anoraks,....;1997;0;  Zero
1662;Dx Industrie excl. sociale werkplaatsen;18.22.13 Mantels, capes, anoraks,....;1998;0;  Zero
1663;Dx Industrie excl. sociale werkplaatsen;18.22.13 Mantels, capes, anoraks,....;1999;0;  Zero
1664;Dx Industrie excl. sociale werkplaatsen;18.22.14 Mantel- en broekpakken,....;1996;0;  Zero
1665;Dx Industrie excl. sociale werkplaatsen;18.22.14 Mantel- en broekpakken,....;1997;0;  Zero
1666;Dx Industrie excl. sociale werkplaatsen;18.22.14 Mantel- en broekpakken,....;1998;0;  Zero
1667;Dx Industrie excl. sociale werkplaatsen;18.22.14 Mantel- en broekpakken,....;1999;0;  Zero
1668;Dx Industrie excl. sociale werkplaatsen;18.22.21 Overjassen, jekkers, capes,....;1996;0;  Zero
1669;Dx Industrie excl. sociale werkplaatsen;18.22.21 Overjassen, jekkers, capes,....;1997;0;  Zero
1670;Dx Industrie excl. sociale werkplaatsen;18.22.21 Overjassen, jekkers, capes,....;1998;0;  Zero
1671;Dx Industrie excl. sociale werkplaatsen;18.22.21 Overjassen, jekkers, capes,....;1999;0;  Zero
1672;Dx Industrie excl. sociale werkplaatsen;18.22.22 Kostuums en ensembles, voor....;1996;0;  Zero
1673;Dx Industrie excl. sociale werkplaatsen;18.22.22 Kostuums en ensembles, voor....;1997;0;  Zero
1674;Dx Industrie excl. sociale werkplaatsen;18.22.22 Kostuums en ensembles, voor....;1998;0;  Zero
1675;Dx Industrie excl. sociale werkplaatsen;18.22.22 Kostuums en ensembles, voor....;1999;0;  Zero
1676;Dx Industrie excl. sociale werkplaatsen;18.22.23 Colbertjassen, blazers....;1996;0;  Zero
1677;Dx Industrie excl. sociale werkplaatsen;18.22.23 Colbertjassen, blazers....;1997;0;  Zero
1678;Dx Industrie excl. sociale werkplaatsen;18.22.23 Colbertjassen, blazers....;1998;0;  Zero
1679;Dx Industrie excl. sociale werkplaatsen;18.22.23 Colbertjassen, blazers....;1999;0;  Zero
1680;Dx Industrie excl. sociale werkplaatsen;18.22.24 Lange en korte broeken en....;1996;0;  Zero
1681;Dx Industrie excl. sociale werkplaatsen;18.22.24 Lange en korte broeken en....;1997;0;  Zero
1682;Dx Industrie excl. sociale werkplaatsen;18.22.24 Lange en korte broeken en....;1998;0;  Zero
1683;Dx Industrie excl. sociale werkplaatsen;18.22.24 Lange en korte broeken en....;1999;0;  Zero
1684;Dx Industrie excl. sociale werkplaatsen;18.22.31 Mantels, capes, anoraks,....;1996;0;  Zero
1685;Dx Industrie excl. sociale werkplaatsen;18.22.31 Mantels, capes, anoraks,....;1997;0;  Zero
1686;Dx Industrie excl. sociale werkplaatsen;18.22.31 Mantels, capes, anoraks,....;1998;0;  Zero
1687;Dx Industrie excl. sociale werkplaatsen;18.22.31 Mantels, capes, anoraks,....;1999;0;  Zero
1688;Dx Industrie excl. sociale werkplaatsen;18.22.32 Mantel- en broekpakken,....;1996;0;  Zero
1689;Dx Industrie excl. sociale werkplaatsen;18.22.32 Mantel- en broekpakken,....;1997;0;  Zero
1690;Dx Industrie excl. sociale werkplaatsen;18.22.32 Mantel- en broekpakken,....;1998;0;  Zero
1691;Dx Industrie excl. sociale werkplaatsen;18.22.32 Mantel- en broekpakken,....;1999;0;  Zero
1692;Dx Industrie excl. sociale werkplaatsen;18.22.33 Blazers en jasjes, voor....;1996;0;  Zero
1693;Dx Industrie excl. sociale werkplaatsen;18.22.33 Blazers en jasjes, voor....;1997;0;  Zero
1694;Dx Industrie excl. sociale werkplaatsen;18.22.33 Blazers en jasjes, voor....;1998;0;  Zero
1695;Dx Industrie excl. sociale werkplaatsen;18.22.33 Blazers en jasjes, voor....;1999;0;  Zero
1696;Dx Industrie excl. sociale werkplaatsen;18.22.34 Japonnen en (broek)rokken,....;1996;0;  Zero
1697;Dx Industrie excl. sociale werkplaatsen;18.22.34 Japonnen en (broek)rokken,....;1997;0;  Zero
1698;Dx Industrie excl. sociale werkplaatsen;18.22.34 Japonnen en (broek)rokken,....;1998;0;  Zero
1699;Dx Industrie excl. sociale werkplaatsen;18.22.34 Japonnen en (broek)rokken,....;1999;0;  Zero
1700;Dx Industrie excl. sociale werkplaatsen;18.22.35 Lange en korte broeken en....;1996;0;  Zero
1701;Dx Industrie excl. sociale werkplaatsen;18.22.35 Lange en korte broeken en....;1997;0;  Zero
1702;Dx Industrie excl. sociale werkplaatsen;18.22.35 Lange en korte broeken en....;1998;0;  Zero
1703;Dx Industrie excl. sociale werkplaatsen;18.22.35 Lange en korte broeken en....;1999;0;  Zero
1704;Dx Industrie excl. sociale werkplaatsen;18.22.40 Oude kleding;1996;0;  Zero
1705;Dx Industrie excl. sociale werkplaatsen;18.22.40 Oude kleding;1997;0;  Zero
1706;Dx Industrie excl. sociale werkplaatsen;18.22.40 Oude kleding;1998;0;  Zero
1707;Dx Industrie excl. sociale werkplaatsen;18.22.40 Oude kleding;1999;0;  Zero
1708;Dx Industrie excl. sociale werkplaatsen;18.23 Onderkleding;1996;0;Dx    
1709;Dx Industrie excl. sociale werkplaatsen;18.23 Onderkleding;1997;0;  Zero
1710;Dx Industrie excl. sociale werkplaatsen;18.23 Onderkleding;1998;1;Dx    
1711;Dx Industrie excl. sociale werkplaatsen;18.23 Onderkleding;1999;0;  Zero
1712;Dx Industrie excl. sociale werkplaatsen;18.23.11 Overhemden, van brei- of....;1996;0;  Zero
1713;Dx Industrie excl. sociale werkplaatsen;18.23.11 Overhemden, van brei- of....;1997;0;  Zero
1714;Dx Industrie excl. sociale werkplaatsen;18.23.11 Overhemden, van brei- of....;1998;0;  Zero
1715;Dx Industrie excl. sociale werkplaatsen;18.23.11 Overhemden, van brei- of....;1999;0;  Zero
1716;Dx Industrie excl. sociale werkplaatsen;18.23.12 Slips, onderbroeken,....;1996;0;  Zero
1717;Dx Industrie excl. sociale werkplaatsen;18.23.12 Slips, onderbroeken,....;1997;0;  Zero
1718;Dx Industrie excl. sociale werkplaatsen;18.23.12 Slips, onderbroeken,....;1998;0;  Zero
1719;Dx Industrie excl. sociale werkplaatsen;18.23.12 Slips, onderbroeken,....;1999;0;  Zero
1720;Dx Industrie excl. sociale werkplaatsen;18.23.13 Blouses en hemdblouses, van....;1996;0;  Zero
1721;Dx Industrie excl. sociale werkplaatsen;18.23.13 Blouses en hemdblouses, van....;1997;0;  Zero
1722;Dx Industrie excl. sociale werkplaatsen;18.23.13 Blouses en hemdblouses, van....;1998;0;  Zero
1723;Dx Industrie excl. sociale werkplaatsen;18.23.13 Blouses en hemdblouses, van....;1999;0;  Zero
1724;Dx Industrie excl. sociale werkplaatsen;18.23.14 Onderjurken en -rokken,....;1996;0;  Zero
1725;Dx Industrie excl. sociale werkplaatsen;18.23.14 Onderjurken en -rokken,....;1997;0;  Zero
1726;Dx Industrie excl. sociale werkplaatsen;18.23.14 Onderjurken en -rokken,....;1998;0;  Zero
1727;Dx Industrie excl. sociale werkplaatsen;18.23.14 Onderjurken en -rokken,....;1999;0;  Zero
1728;Dx Industrie excl. sociale werkplaatsen;18.23.21 Overhemden, voor heren of....;1996;0;  Zero
1729;Dx Industrie excl. sociale werkplaatsen;18.23.21 Overhemden, voor heren of....;1997;0;  Zero
1730;Dx Industrie excl. sociale werkplaatsen;18.23.21 Overhemden, voor heren of....;1998;0;  Zero
1731;Dx Industrie excl. sociale werkplaatsen;18.23.21 Overhemden, voor heren of....;1999;0;  Zero
1732;Dx Industrie excl. sociale werkplaatsen;18.23.22 Onderhemden, slips,....;1996;0;  Zero
1733;Dx Industrie excl. sociale werkplaatsen;18.23.22 Onderhemden, slips,....;1997;0;  Zero
1734;Dx Industrie excl. sociale werkplaatsen;18.23.22 Onderhemden, slips,....;1998;0;  Zero
