ID;SelectieEersteJaar;SelectieTweedeJaar;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieInEersteJaar_8;PercentageAchteruit_9
283;101;101;1990-1991;1.9;-18.0;-4.9;1.9;9.8;24.0;66;94.0;42.0
284;101;101;1991-1992;1.5;-17.0;-5.0;1.5;9.0;22.0;66;94.0;43.0
285;101;101;1991-1993;1.8;-12.0;-3.4;1.8;7.1;15.0;64;91.0;40.0
286;101;101;1992-1993;2.2;-18.0;-4.7;2.2;9.0;21.0;65;94.0;39.0
287;101;101;1993-1994;1.7;-18.0;-5.2;1.7;9.0;22.0;64;94.0;43.0
288;101;101;1993-1995;1.7;-11.0;-3.2;1.7;7.2;16.0;63;91.0;39.0
289;101;101;1994-1995;2.2;-16.0;-4.7;2.2;10.4;25.0;64;95.0;41.0
290;101;101;1995-1996;2.1;-17.0;-4.9;2.1;9.9;23.0;65;95.0;41.0
291;101;101;1995-1997;2.1;-11.0;-3.2;2.1;7.8;16.0;64;93.0;38.0
292;101;101;1996-1997;2.4;-16.0;-4.9;2.4;10.9;25.0;66;96.0;41.0
293;101;101;1997-1998;3.2;-16.0;-4.4;3.2;11.9;26.0;67;96.0;38.0
294;101;101;1997-1999;2.5;-11.0;-2.9;2.5;8.9;18.0;66;94.0;37.0
295;101;101;1998-1999;2.5;-17.0;-5.3;2.5;11.7;27.0;68;96.0;40.0
296;101;101;1999-2000;3.5;-17.0;-4.3;3.5;12.9;28.0;68;95.0;38.0
297;101;102;1977-1979;5.3;-17.0;-5.2;5.3;18.3;36.0;10;12.0;38.0
298;101;102;1979-1981;-3.3;-24.0;-13.1;-3.3;9.6;30.0;8;11.0;58.0
299;101;102;1981-1983;0.5;-18.0;-11.2;0.5;15.5;34.0;10;13.0;49.0
300;101;102;1983-1985;1.0;-20.0;-8.1;1.0;15.3;31.0;8;11.0;45.0
301;101;102;1984-1985;2.7;-33.0;-14.7;2.7;25.6;65.0;8;12.0;46.0
302;101;102;1985-1986;7.1;-27.0;-8.9;7.1;28.7;77.0;8;12.0;39.0
303;101;102;1985-1987;5.2;-19.0;-5.5;5.2;16.2;43.0;8;12.0;35.0
304;101;102;1986-1987;4.2;-40.0;-15.6;4.2;31.4;94.0;8;12.0;42.0
305;101;102;1987-1988;3.1;-34.0;-15.5;3.1;26.2;57.0;8;11.0;45.0
306;101;102;1987-1989;5.7;-17.0;-4.1;5.7;19.3;38.0;8;11.0;35.0
307;101;102;1988-1989;8.5;-28.0;-8.7;8.5;32.7;73.0;8;11.0;37.0
308;101;102;1989-1990;7.5;-27.0;-9.0;7.5;27.4;62.0;8;11.0;38.0
309;101;102;1989-1991;4.6;-18.0;-6.2;4.6;17.1;33.0;8;11.0;38.0
310;101;102;1990-1991;0.6;-35.0;-15.9;0.6;19.0;50.0;8;11.0;49.0
311;101;102;1991-1992;0.9;-33.0;-14.6;0.9;18.7;48.0;8;11.0;48.0
312;101;102;1991-1993;-0.2;-21.0;-10.0;-0.2;11.0;26.0;8;11.0;51.0
313;101;102;1992-1993;0.1;-33.0;-15.6;0.1;17.1;46.0;8;11.0;50.0
314;101;102;1993-1994;2.3;-31.0;-13.6;2.3;21.1;53.0;8;11.0;46.0
315;101;102;1993-1995;2.0;-18.0;-7.3;2.0;14.0;31.0;8;11.0;44.0
316;101;102;1994-1995;3.8;-30.0;-11.8;3.8;23.9;64.0;8;12.0;43.0
317;101;102;1995-1996;3.4;-31.0;-12.4;3.4;22.0;60.0;8;11.0;44.0
318;101;102;1995-1997;3.3;-19.0;-6.4;3.3;14.6;30.0;8;11.0;40.0
319;101;102;1996-1997;4.5;-30.0;-11.6;4.5;24.4;58.0;8;11.0;42.0
320;101;102;1997-1998;4.4;-28.0;-10.8;4.4;24.1;58.0;8;11.0;42.0
321;101;102;1997-1999;3.7;-17.0;-6.2;3.7;15.0;32.0;8;11.0;40.0
322;101;102;1998-1999;3.2;-28.0;-10.9;3.2;22.8;55.0;8;11.0;44.0
323;101;102;1999-2000;4.8;-31.0;-11.6;4.8;24.0;60.0;8;11.0;42.0
324;101;103;1977-1979;2.1;-7.0;-0.9;2.1;6.5;16.0;15;20.0;30.0
325;101;103;1979-1981;-2.4;-13.0;-6.0;-2.4;2.8;11.0;16;21.0;65.0
326;101;103;1981-1983;-2.3;-12.0;-5.7;-2.3;2.1;8.0;14;19.0;65.0
327;101;103;1983-1985;-0.1;-10.0;-3.4;-0.1;4.5;12.0;15;21.0;51.0
328;101;103;1984-1985;2.4;-12.0;-2.3;2.4;9.5;21.0;14;21.0;34.0
329;101;103;1985-1986;5.4;-11.0;-0.3;5.4;12.6;27.0;15;21.0;25.0
330;101;103;1985-1987;5.4;-4.0;1.4;5.4;10.5;17.0;14;20.0;18.0
331;101;103;1986-1987;5.4;-8.0;-0.8;5.4;13.6;25.0;14;21.0;26.0
332;101;103;1987-1988;3.7;-11.0;-1.7;3.7;10.1;20.0;14;20.0;31.0
333;101;103;1987-1989;3.7;-6.0;0.0;3.7;8.3;14.0;12;17.0;25.0
334;101;103;1988-1989;3.9;-10.0;-1.4;3.9;10.0;21.0;12;17.0;30.0
335;101;103;1989-1990;4.6;-10.0;-1.3;4.6;11.1;21.0;9;12.0;29.0
336;101;103;1989-1991;3.2;-7.0;-0.8;3.2;8.0;14.0;8;12.0;28.0
337;101;103;1990-1991;2.5;-11.0;-2.8;2.5;8.9;18.0;8;12.0;37.0
338;101;103;1991-1992;0.9;-11.0;-3.8;0.9;7.5;17.0;8;12.0;45.0
339;101;103;1991-1993;2.2;-8.0;-1.7;2.2;6.8;14.0;8;12.0;35.0
340;101;103;1992-1993;3.1;-11.0;-2.2;3.1;9.3;18.0;8;12.0;33.0
341;101;103;1993-1994;1.9;-12.0;-3.6;1.9;7.8;17.0;8;12.0;40.0
342;101;103;1993-1995;1.9;-8.0;-1.9;1.9;6.4;13.0;8;11.0;36.0
343;101;103;1994-1995;2.1;-11.0;-3.3;2.1;8.7;19.0;8;12.0;39.0
344;101;103;1995-1996;2.4;-11.0;-3.4;2.4;8.4;18.0;8;11.0;38.0
345;101;103;1995-1997;2.3;-7.0;-1.8;2.3;7.0;14.0;7;11.0;35.0
346;101;103;1996-1997;2.6;-11.0;-3.5;2.6;9.4;20.0;8;11.0;38.0
347;101;103;1997-1998;2.9;-12.0;-2.9;2.9;9.6;20.0;8;11.0;36.0
348;101;103;1997-1999;2.6;-7.0;-1.4;2.6;7.9;15.0;7;11.0;33.0
349;101;103;1998-1999;3.1;-12.0;-3.2;3.1;10.6;22.0;8;11.0;37.0
350;101;103;1999-2000;3.2;-11.0;-2.9;3.2;10.4;21.0;7;10.0;36.0
351;101;104;1977-1979;2.9;-10.0;-1.7;2.9;9.0;18.0;44;57.0;33.0
352;101;104;1979-1981;-1.6;-16.0;-6.4;-1.6;2.9;10.0;41;54.0;60.0
353;101;104;1981-1983;-2.1;-17.0;-7.0;-2.1;2.7;9.0;38;52.0;61.0
354;101;104;1983-1985;0.3;-11.0;-3.7;0.3;5.2;14.0;39;55.0;48.0
355;101;104;1984-1985;2.8;-15.0;-3.6;2.8;10.1;23.0;39;57.0;36.0
356;101;104;1985-1986;5.1;-14.0;-1.7;5.1;12.2;24.0;40;57.0;30.0
357;101;104;1985-1987;5.2;-8.0;0.3;5.2;10.9;18.0;40;57.0;24.0
358;101;104;1986-1987;5.0;-13.0;-1.4;5.0;13.3;25.0;41;59.0;29.0
359;101;104;1987-1988;2.6;-15.0;-3.9;2.6;10.1;22.0;43;60.0;38.0
360;101;104;1987-1989;3.3;-9.0;-1.4;3.3;8.6;16.0;43;61.0;31.0
361;101;104;1988-1989;3.8;-13.0;-2.2;3.8;11.2;23.0;44;63.0;32.0
362;101;104;1989-1990;5.2;-13.0;-1.8;5.2;13.0;25.0;49;69.0;30.0
363;101;104;1989-1991;3.4;-10.0;-1.5;3.4;9.1;17.0;47;67.0;31.0
364;101;104;1990-1991;1.9;-15.0;-4.2;1.9;9.1;21.0;48;69.0;41.0
365;101;104;1991-1992;1.6;-15.0;-4.3;1.6;8.5;19.0;48;69.0;42.0
366;101;104;1991-1993;1.8;-11.0;-2.9;1.8;6.8;14.0;47;67.0;38.0
367;101;104;1992-1993;2.1;-16.0;-4.0;2.1;8.4;19.0;48;69.0;39.0
368;101;104;1993-1994;1.6;-16.0;-4.8;1.6;8.4;19.0;47;69.0;42.0
369;101;104;1993-1995;1.7;-11.0;-3.0;1.7;6.7;14.0;46;66.0;39.0
370;101;104;1994-1995;2.2;-15.0;-4.2;2.2;9.5;22.0;47;69.0;40.0
371;101;104;1995-1996;2.1;-15.0;-4.4;2.1;9.2;21.0;48;69.0;41.0
372;101;104;1995-1997;2.0;-11.0;-3.0;2.0;7.3;15.0;47;68.0;38.0
373;101;104;1996-1997;2.3;-15.0;-4.4;2.3;10.1;22.0;49;70.0;40.0
374;101;104;1997-1998;3.2;-15.0;-3.8;3.2;11.4;24.0;49;71.0;37.0
375;101;104;1997-1999;2.5;-11.0;-2.7;2.5;8.5;17.0;49;70.0;36.0
376;101;104;1998-1999;2.4;-16.0;-5.0;2.4;10.9;24.0;50;71.0;40.0
377;101;104;1999-2000;3.5;-16.0;-3.9;3.5;12.3;26.0;51;71.0;37.0
378;101;105;1977-1979;-2.3;-24.0;-13.6;-2.3;5.9;17.0;6;8.0;56.0
379;101;105;1979-1981;-8.5;-30.0;-18.2;-8.5;-1.3;8.0;7;9.0;79.0
380;101;105;1981-1983;-7.4;-25.0;-15.0;-7.4;0.7;13.0;9;12.0;73.0
381;101;105;1983-1985;-6.1;-25.0;-17.1;-6.1;1.2;11.0;7;10.0;69.0
382;101;105;1984-1985;-10.6;-50.0;-30.9;-10.6;1.8;19.0;4;6.0;71.0
383;101;105;1985-1986;-6.2;-44.0;-30.6;-6.2;6.2;26.0;5;7.0;64.0
384;101;105;1985-1987;-3.2;-24.0;-12.1;-3.2;4.6;15.0;6;9.0;61.0
385;101;105;1986-1987;-6.3;-40.0;-22.7;-6.3;5.1;46.0;4;6.0;63.0
386;101;105;1987-1988;-10.7;-44.0;-27.6;-10.7;2.0;22.0;4;6.0;70.0
387;101;105;1987-1989;-5.2;-26.0;-14.7;-5.2;2.9;12.0;6;9.0;67.0
388;101;105;1988-1989;-8.8;-46.0;-27.5;-8.8;5.2;21.0;4;6.0;66.0
389;101;105;1989-1990;-8.2;-45.0;-26.8;-8.2;5.4;24.0;4;5.0;65.0
390;101;105;1989-1991;-4.8;-26.0;-16.1;-4.8;3.1;14.0;6;8.0;66.0
391;101;105;1990-1991;-10.5;-47.0;-29.3;-10.5;2.0;23.0;4;6.0;71.0
392;101;105;1991-1992;-9.9;-44.0;-27.1;-9.9;2.5;20.0;4;5.0;71.0
393;101;105;1991-1993;-5.6;-27.0;-15.8;-5.6;1.5;11.0;6;9.0;71.0
394;101;105;1992-1993;-12.0;-48.0;-30.6;-12.0;2.1;20.0;4;6.0;71.0
395;101;105;1993-1994;-11.8;-47.0;-29.1;-11.8;1.6;20.0;4;6.0;73.0
396;101;105;1993-1995;-7.2;-27.0;-17.5;-7.2;0.5;9.0;6;8.0;73.0
397;101;105;1994-1995;-11.0;-47.0;-30.5;-11.0;2.6;22.0;4;5.0;70.0
398;101;105;1995-1996;-12.9;-48.0;-31.8;-12.9;1.3;22.0;3;5.0;73.0
399;101;105;1995-1997;-6.7;-27.0;-17.2;-6.7;1.1;11.0;5;7.0;72.0
400;101;105;1996-1997;-10.6;-49.0;-30.0;-10.6;3.3;24.0;3;4.0;70.0
401;101;105;1997-1998;-9.5;-47.0;-28.5;-9.5;4.3;25.0;3;4.0;68.0
402;101;105;1997-1999;-5.6;-28.0;-16.8;-5.6;2.5;13.0;4;6.0;68.0
403;101;105;1998-1999;-10.7;-47.0;-28.7;-10.7;5.2;28.0;3;4.0;68.0
404;101;105;1999-2000;-5.8;-43.0;-23.7;-5.8;8.6;30.0;3;5.0;59.0
405;101;106;1977-1979;2.1;-18.0;-6.5;2.1;8.3;20.0;2;2.0;40.0
406;101;106;1979-1981;-6.4;-24.0;-13.8;-6.4;0.6;9.0;2;2.0;73.0
407;101;106;1981-1983;-7.3;-23.0;-13.5;-7.3;3.8;15.0;2;2.0;69.0
408;101;106;1983-1985;-8.1;-22.0;-18.2;-8.1;0.2;9.0;1;2.0;75.0
409;101;106;1984-1985;-9.1;-33.0;-21.9;-9.1;4.2;71.0;1;1.0;69.0
410;101;106;1985-1986;-6.9;-44.0;-31.8;-6.9;2.1;13.0;1;1.0;64.0
411;101;106;1985-1987;-4.7;-22.0;-12.5;-4.7;2.8;11.0;2;3.0;68.0
412;101;106;1986-1987;-6.1;-41.0;-24.3;-6.1;6.2;48.0;1;2.0;67.0
413;101;106;1987-1988;-11.6;-38.0;-27.3;-11.6;1.6;19.0;1;1.0;71.0
414;101;106;1987-1989;-6.3;-26.0;-16.2;-6.3;3.5;17.0;1;2.0;65.0
415;101;106;1988-1989;-6.2;-42.0;-21.3;-6.2;7.7;21.0;1;1.0;60.0
416;101;106;1989-1990;-6.9;-39.0;-24.0;-6.9;8.3;31.0;1;1.0;64.0
417;101;106;1989-1991;-4.6;-25.0;-15.6;-4.6;3.4;15.0;1;2.0;65.0
418;101;106;1990-1991;-9.7;-45.0;-24.0;-9.7;3.2;24.0;1;1.0;70.0
419;101;106;1991-1992;-11.5;-44.0;-27.1;-11.5;3.2;21.0;1;1.0;69.0
420;101;106;1991-1993;-6.2;-25.0;-15.6;-6.2;1.4;11.0;1;1.0;71.0
421;101;106;1992-1993;-10.8;-46.0;-28.9;-10.8;3.7;19.0;1;1.0;68.0
422;101;106;1993-1994;-13.4;-47.0;-29.0;-13.4;0.5;17.0;1;1.0;74.0
423;101;106;1993-1995;-8.1;-27.0;-18.9;-8.1;0.9;11.0;1;1.0;73.0
424;101;106;1994-1995;-13.1;-49.0;-32.5;-13.1;3.1;26.0;1;1.0;70.0
425;101;106;1995-1996;-12.7;-49.0;-32.5;-12.7;5.7;32.0;1;1.0;67.0
426;101;106;1995-1997;-8.5;-28.0;-19.4;-8.5;0.4;10.0;1;1.0;74.0
427;101;106;1996-1997;-12.8;-51.0;-29.8;-12.8;3.8;23.0;0;1.0;70.0
428;101;106;1997-1998;-10.8;-48.0;-30.4;-10.8;3.0;21.0;1;1.0;71.0
429;101;106;1997-1999;-5.9;-30.0;-19.0;-5.9;3.2;13.0;1;1.0;69.0
430;101;106;1998-1999;-11.1;-51.0;-30.0;-11.1;5.4;25.0;1;1.0;69.0
431;101;106;1999-2000;-8.3;-41.0;-23.9;-8.3;6.9;41.0;1;1.0;62.0
432;101;107;1977-1979;-4.7;-22.0;-13.8;-4.7;2.3;15.0;3;3.0;66.0
433;101;107;1979-1981;-10.2;-31.0;-18.9;-10.2;-3.5;3.0;3;4.0;86.0
434;101;107;1981-1983;-9.8;-26.0;-16.4;-9.8;-2.3;6.0;3;3.0;79.0
435;101;107;1983-1985;-6.1;-22.0;-15.6;-6.1;1.0;8.0;3;4.0;69.0
436;101;107;1984-1985;-11.9;-46.0;-30.0;-11.9;-1.3;11.0;2;2.0;75.0
437;101;107;1985-1986;-9.9;-48.0;-34.8;-9.9;3.3;19.0;1;2.0;67.0
438;101;107;1985-1987;-2.4;-26.0;-12.6;-2.4;4.4;14.0;2;3.0;60.0
439;101;107;1986-1987;-7.0;-41.0;-23.7;-7.0;1.6;22.0;1;2.0;69.0
440;101;107;1987-1988;-9.0;-42.0;-26.3;-9.0;1.5;17.0;1;2.0;72.0
441;101;107;1987-1989;-3.7;-21.0;-11.4;-3.7;3.0;12.0;2;3.0;68.0
442;101;107;1988-1989;-7.2;-40.0;-22.5;-7.2;4.5;17.0;1;2.0;64.0
443;101;107;1989-1990;-6.5;-42.0;-23.0;-6.5;4.8;20.0;1;2.0;63.0
444;101;107;1989-1991;-4.0;-23.0;-13.8;-4.0;2.6;12.0;2;4.0;66.0
445;101;107;1990-1991;-9.1;-44.0;-28.4;-9.1;1.7;21.0;1;2.0;72.0
446;101;107;1991-1992;-7.2;-42.0;-24.1;-7.2;2.4;18.0;1;2.0;71.0
447;101;107;1991-1993;-3.9;-23.0;-12.7;-3.9;2.1;11.0;2;3.0;68.0
448;101;107;1992-1993;-8.6;-44.0;-27.5;-8.6;2.3;20.0;1;2.0;70.0
449;101;107;1993-1994;-9.3;-44.0;-27.5;-9.3;2.3;20.0;1;2.0;71.0
450;101;107;1993-1995;-5.9;-24.0;-15.2;-5.9;0.7;9.0;2;3.0;72.0
451;101;107;1994-1995;-10.2;-45.0;-30.6;-10.2;2.9;22.0;1;2.0;70.0
452;101;107;1995-1996;-12.3;-45.0;-30.7;-12.3;0.4;19.0;1;2.0;74.0
453;101;107;1995-1997;-6.2;-25.0;-15.6;-6.2;0.3;9.0;2;3.0;74.0
454;101;107;1996-1997;-10.8;-46.0;-30.1;-10.8;1.3;20.0;1;2.0;72.0
455;101;107;1997-1998;-8.0;-43.0;-26.3;-8.0;2.6;20.0;1;1.0;69.0
456;101;107;1997-1999;-5.1;-25.0;-14.4;-5.1;1.6;11.0;2;3.0;69.0
457;101;107;1998-1999;-9.4;-44.0;-26.5;-9.4;4.0;25.0;1;2.0;68.0
458;101;107;1999-2000;-7.2;-40.0;-23.0;-7.2;5.9;25.0;1;2.0;64.0
459;101;108;1977-1979;-4.4;-31.0;-22.8;-4.4;4.1;8.0;1;1.0;67.0
460;101;108;1979-1981;-8.9;-31.0;-21.4;-8.9;0.1;9.0;2;3.0;74.0
461;101;108;1981-1983;-7.4;-28.0;-16.4;-7.4;0.7;6.0;3;5.0;73.0
462;101;108;1983-1985;-5.0;-31.0;-17.8;-5.0;4.2;17.0;2;3.0;66.0
463;101;108;1984-1985;-8.0;-56.0;-39.9;-8.0;6.3;19.0;1;1.0;66.0
464;101;108;1985-1986;-4.1;-41.0;-19.8;-4.1;10.6;42.0;1;2.0;63.0
465;101;108;1985-1987;-2.6;-26.0;-10.9;-2.6;4.9;20.0;1;2.0;60.0
466;101;108;1986-1987;-7.4;-36.0;-20.4;-7.4;16.1;61.0;1;1.0;56.0
467;101;108;1987-1988;-16.5;-51.0;-33.6;-16.5;-0.5;24.0;1;2.0;75.0
468;101;108;1987-1989;-7.8;-29.0;-20.6;-7.8;1.4;9.0;2;2.0;72.0
469;101;108;1988-1989;-17.3;-51.0;-37.7;-17.3;-0.8;26.0;1;2.0;76.0
470;101;108;1989-1990;-19.0;-54.0;-38.5;-19.0;0.1;22.0;1;1.0;75.0
471;101;108;1989-1991;-10.0;-30.0;-20.8;-10.0;1.4;13.0;1;2.0;71.0
472;101;108;1990-1991;-15.7;-50.0;-36.1;-15.7;1.0;21.0;1;2.0;73.0
473;101;108;1991-1992;-13.8;-46.0;-29.5;-13.8;0.5;18.0;1;2.0;75.0
474;101;108;1991-1993;-8.6;-31.0;-18.8;-8.6;-0.6;9.0;2;3.0;76.0
475;101;108;1992-1993;-17.1;-53.0;-35.4;-17.1;-1.4;16.0;1;2.0;77.0
476;101;108;1993-1994;-13.8;-48.0;-30.4;-13.8;0.5;19.0;2;2.0;74.0
477;101;108;1993-1995;-9.3;-31.0;-19.5;-9.3;-1.6;8.0;2;3.0;79.0
478;101;108;1994-1995;-13.8;-50.0;-32.2;-13.8;0.3;17.0;1;2.0;74.0
479;101;108;1995-1996;-14.4;-49.0;-33.4;-14.4;-0.1;18.0;1;2.0;75.0
480;101;108;1995-1997;-7.9;-29.0;-18.5;-7.9;1.1;12.0;2;2.0;73.0
481;101;108;1996-1997;-12.8;-50.0;-32.7;-12.8;2.7;25.0;1;2.0;72.0
482;101;108;1997-1998;-12.6;-52.0;-31.4;-12.6;4.4;23.0;1;1.0;70.0
483;101;108;1997-1999;-8.4;-29.0;-20.4;-8.4;1.0;11.0;1;1.0;72.0
484;101;108;1998-1999;-16.3;-50.0;-32.3;-16.3;-0.1;27.0;1;1.0;75.0
485;101;108;1999-2000;-15.4;-53.0;-36.5;-15.4;2.9;25.0;1;1.0;70.0
486;102;109;1977-1979;3.2;-21.0;-7.0;3.2;15.0;29.0;11;;43.0
487;102;109;1979-1981;-4.7;-30.0;-15.5;-4.7;7.5;21.0;10;;62.0
488;102;109;1981-1983;-0.1;-19.0;-11.9;-0.1;13.1;30.0;11;100.0;51.0
489;102;109;1983-1985;0.3;-22.0;-9.5;0.3;15.0;30.0;9;100.0;48.0
490;102;109;1984-1985;0.1;-39.0;-18.7;0.1;22.0;55.0;9;;50.0
491;102;109;1985-1986;5.7;-34.0;-10.9;5.7;25.5;66.0;9;;43.0
492;102;109;1985-1987;4.3;-23.0;-7.6;4.3;14.0;34.0;9;;39.0
493;102;109;1986-1987;2.6;-44.0;-18.9;2.6;24.6;79.0;9;;46.0
494;102;109;1987-1988;-0.1;-40.0;-20.3;-0.1;21.6;52.0;9;100.0;50.0
495;102;109;1987-1989;2.7;-24.0;-8.7;2.7;15.3;33.0;9;100.0;43.0
496;102;109;1988-1989;5.0;-35.0;-12.8;5.0;26.3;61.0;9;100.0;42.0
497;102;109;1989-1990;4.3;-36.0;-14.3;4.3;22.8;53.0;9;100.0;43.0
498;102;109;1989-1991;2.5;-23.0;-9.5;2.5;14.1;28.0;9;100.0;44.0
499;102;109;1990-1991;-2.1;-41.0;-20.4;-2.1;15.6;42.0;8;100.0;53.0
500;102;109;1991-1992;-1.8;-40.0;-19.3;-1.8;14.8;40.0;8;100.0;53.0
501;102;109;1991-1993;-2.3;-27.0;-13.4;-2.3;8.0;21.0;8;100.0;57.0
502;102;109;1992-1993;-2.3;-39.0;-19.2;-2.3;14.0;39.0;8;100.0;54.0
503;102;109;1993-1994;-0.3;-37.0;-17.3;-0.3;17.3;45.0;8;100.0;50.0
504;102;109;1993-1995;-0.1;-23.0;-10.1;-0.1;10.6;26.0;8;100.0;50.0
505;102;109;1994-1995;1.3;-36.0;-15.1;1.3;19.2;51.0;8;100.0;48.0
506;102;109;1995-1996;0.6;-41.0;-17.7;0.6;18.0;49.0;8;100.0;49.0
507;102;109;1995-1997;1.3;-24.0;-10.0;1.3;12.0;26.0;8;100.0;47.0
508;102;109;1996-1997;2.2;-36.0;-15.4;2.2;21.0;51.0;8;100.0;46.0
509;102;109;1997-1998;1.6;-35.0;-14.2;1.6;19.4;47.0;8;100.0;47.0
510;102;109;1997-1999;1.0;-24.0;-10.2;1.0;11.8;27.0;8;100.0;47.0
511;102;109;1998-1999;0.8;-35.0;-14.7;0.8;18.7;47.0;8;100.0;48.0
512;102;109;1999-2000;1.0;-43.0;-17.9;1.0;19.1;48.0;8;100.0;48.0
513;102;101;1977-1979;3.1;-20.0;-6.9;3.1;15.3;29.0;10;;43.0
514;102;101;1979-1981;-4.6;-29.0;-15.8;-4.6;7.7;21.0;9;;62.0
515;102;101;1981-1983;-0.5;-18.0;-12.1;-0.5;13.5;29.0;9;85.0;51.0
516;102;101;1983-1985;0.7;-21.0;-9.4;0.7;15.4;31.0;8;90.0;46.0
517;102;101;1984-1985;1.8;-36.0;-16.7;1.8;23.1;56.0;8;;48.0
518;102;101;1985-1986;6.2;-31.0;-10.3;6.2;25.6;68.0;8;;42.0
519;102;101;1985-1987;4.6;-22.0;-6.4;4.6;14.6;36.0;8;;37.0
520;102;101;1986-1987;3.0;-43.0;-18.0;3.0;26.1;82.0;8;;45.0
521;102;101;1987-1988;0.3;-39.0;-19.3;0.3;21.9;53.0;8;93.0;50.0
522;102;101;1987-1989;3.3;-22.0;-7.1;3.3;15.9;33.0;8;90.0;40.0
523;102;101;1988-1989;5.6;-32.0;-11.3;5.6;27.2;61.0;8;93.0;40.0
524;102;101;1989-1990;5.0;-34.0;-13.1;5.0;23.1;53.0;8;94.0;42.0
525;102;101;1989-1991;3.0;-22.0;-8.6;3.0;14.5;29.0;8;92.0;43.0
526;102;101;1990-1991;-1.5;-40.0;-19.1;-1.5;15.9;42.0;8;94.0;52.0
527;102;101;1991-1992;-1.5;-38.0;-18.4;-1.5;15.1;40.0;8;95.0;53.0
528;102;101;1991-1993;-2.0;-26.0;-12.6;-2.0;8.3;21.0;8;92.0;56.0
529;102;101;1992-1993;-2.0;-37.0;-18.5;-2.0;14.2;39.0;8;94.0;54.0
530;102;101;1993-1994;0.3;-35.0;-16.0;0.3;17.8;45.0;7;94.0;49.0
531;102;101;1993-1995;0.3;-22.0;-9.3;0.3;11.2;26.0;7;93.0;49.0
532;102;101;1994-1995;1.7;-34.0;-14.3;1.7;19.6;52.0;8;95.0;47.0
533;102;101;1995-1996;1.2;-39.0;-16.3;1.2;18.5;50.0;8;94.0;48.0
534;102;101;1995-1997;1.8;-23.0;-9.0;1.8;12.5;27.0;8;93.0;45.0
535;102;101;1996-1997;2.5;-35.0;-14.5;2.5;21.2;51.0;8;96.0;45.0
536;102;101;1997-1998;2.3;-33.0;-13.3;2.3;19.9;48.0;8;96.0;46.0
537;102;101;1997-1999;1.5;-23.0;-9.2;1.5;12.2;27.0;7;93.0;46.0
538;102;101;1998-1999;1.1;-33.0;-13.7;1.1;19.1;47.0;8;95.0;48.0
539;102;101;1999-2000;1.5;-41.0;-16.7;1.5;19.6;49.0;8;94.0;47.0
540;102;102;1977-1979;4.2;-17.0;-5.3;4.2;16.3;30.0;8;;40.0
541;102;102;1979-1981;-4.2;-25.0;-14.1;-4.2;6.9;19.0;7;;62.0
542;102;102;1981-1983;0.5;-17.0;-11.4;0.5;15.2;31.0;8;77.0;48.0
543;102;102;1983-1985;0.9;-19.0;-8.5;0.9;15.9;31.0;7;77.0;45.0
544;102;102;1984-1985;2.0;-33.0;-15.6;2.0;23.3;56.0;8;;47.0
545;102;102;1985-1986;6.8;-27.0;-9.5;6.8;26.7;70.0;8;;40.0
546;102;102;1985-1987;4.7;-20.0;-5.8;4.7;14.2;36.0;7;;36.0
547;102;102;1986-1987;3.3;-41.0;-16.8;3.3;27.4;86.0;7;;44.0
548;102;102;1987-1988;1.9;-35.0;-16.4;1.9;23.4;54.0;7;83.0;47.0
549;102;102;1987-1989;4.9;-18.0;-4.7;4.9;17.1;34.0;7;77.0;37.0
550;102;102;1988-1989;7.0;-28.0;-9.4;7.0;28.9;63.0;7;84.0;38.0
551;102;102;1989-1990;6.8;-27.0;-9.5;6.8;25.4;56.0;7;80.0;39.0
552;102;102;1989-1991;3.9;-18.0;-6.7;3.9;15.5;30.0;7;76.0;40.0
553;102;102;1990-1991;-0.3;-36.0;-16.6;-0.3;16.8;44.0;7;84.0;51.0
554;102;102;1991-1992;-0.2;-34.0;-15.5;-0.2;16.1;41.0;7;83.0;50.0
555;102;102;1991-1993;-1.0;-22.0;-10.5;-1.0;9.1;22.0;6;76.0;53.0
556;102;102;1992-1993;-0.8;-33.0;-16.1;-0.8;15.3;40.0;7;83.0;51.0
557;102;102;1993-1994;1.4;-31.0;-13.9;1.4;18.7;46.0;6;84.0;47.0
558;102;102;1993-1995;1.1;-18.0;-7.8;1.1;11.8;27.0;6;78.0;47.0
559;102;102;1994-1995;2.5;-30.0;-12.4;2.5;20.3;53.0;7;86.0;45.0
560;102;102;1995-1996;2.5;-31.0;-12.7;2.5;19.7;51.0;7;81.0;45.0
561;102;102;1995-1997;2.7;-19.0;-6.6;2.7;13.2;27.0;6;76.0;42.0
562;102;102;1996-1997;3.5;-31.0;-12.2;3.5;22.0;52.0;7;85.0;43.0
563;102;102;1997-1998;3.4;-28.0;-11.3;3.4;21.0;48.0;7;85.0;44.0
564;102;102;1997-1999;2.8;-17.0;-6.8;2.8;13.0;28.0;6;74.0;42.0
565;102;102;1998-1999;2.3;-28.0;-11.4;2.3;19.8;47.0;7;82.0;46.0
