ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
2473;Kampen;"5e-8e 10%-groep; 20 900 tot 39 000 euro";8.3;42.0
2474;Kampen;"9e-10e 10%-groep; meer dan 39 000 euro";3.2;16.0
2475;Losser;Totaal huishouden;8.8;100.0
2476;Losser;"1e 10%-groep; minder dan 11 100 euro";0.6;6.0
2477;Losser;"2e 10%-groep; 11 100 tot 14 600 euro";1.0;11.0
2478;Losser;"3e 10%-groep; 14 600 tot 17 700 euro";0.8;10.0
2479;Losser;"4e 10%-groep; 17 700 tot 20 900 euro";0.9;10.0
2480;Losser;"5e 10%-groep; 20 900 tot 24 500 euro";0.8;9.0
2481;Losser;"6e 10%-groep; 24 500 tot 28 600 euro";1.0;11.0
2482;Losser;"7e 10%-groep; 28 600 tot 33 200 euro";1.0;11.0
2483;Losser;"8e 10%-groep; 33 200 tot 39 000 euro";0.9;10.0
2484;Losser;"9e 10%-groep; 39 000 tot 48 500 euro";0.9;11.0
2485;Losser;"10e 10%-groep; meer dan 48 500  euro";0.9;10.0
2486;Losser;"1e 10%-groep; minder dan 11 100 euro";0.6;6.0
2487;Losser;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.7;31.0
2488;Losser;"5e-8e 10%-groep; 20 900 tot 39 000 euro";3.7;42.0
2489;Losser;"9e-10e 10%-groep; meer dan 39 000 euro";1.9;21.0
2490;Noordoostpolder;Totaal huishouden;18.4;100.0
2491;Noordoostpolder;"1e 10%-groep; minder dan 11 100 euro";1.5;8.0
2492;Noordoostpolder;"2e 10%-groep; 11 100 tot 14 600 euro";2.0;11.0
2493;Noordoostpolder;"3e 10%-groep; 14 600 tot 17 700 euro";2.0;11.0
2494;Noordoostpolder;"4e 10%-groep; 17 700 tot 20 900 euro";2.1;11.0
2495;Noordoostpolder;"5e 10%-groep; 20 900 tot 24 500 euro";2.1;12.0
2496;Noordoostpolder;"6e 10%-groep; 24 500 tot 28 600 euro";2.0;11.0
2497;Noordoostpolder;"7e 10%-groep; 28 600 tot 33 200 euro";2.0;11.0
2498;Noordoostpolder;"8e 10%-groep; 33 200 tot 39 000 euro";1.8;10.0
2499;Noordoostpolder;"9e 10%-groep; 39 000 tot 48 500 euro";1.6;9.0
2500;Noordoostpolder;"10e 10%-groep; meer dan 48 500  euro";1.3;7.0
2501;Noordoostpolder;"1e 10%-groep; minder dan 11 100 euro";1.5;8.0
2502;Noordoostpolder;"2e-4e 10%-groep; 11 100 tot 20 900 euro";6.0;33.0
2503;Noordoostpolder;"5e-8e 10%-groep; 20 900 tot 39 000 euro";7.9;43.0
2504;Noordoostpolder;"9e-10e 10%-groep; meer dan 39 000 euro";3.0;16.0
2505;Oldenzaal;Totaal huishouden;13.3;100.0
2506;Oldenzaal;"1e 10%-groep; minder dan 11 100 euro";0.9;7.0
2507;Oldenzaal;"2e 10%-groep; 11 100 tot 14 600 euro";1.3;10.0
2508;Oldenzaal;"3e 10%-groep; 14 600 tot 17 700 euro";1.3;10.0
2509;Oldenzaal;"4e 10%-groep; 17 700 tot 20 900 euro";1.3;10.0
2510;Oldenzaal;"5e 10%-groep; 20 900 tot 24 500 euro";1.4;11.0
2511;Oldenzaal;"6e 10%-groep; 24 500 tot 28 600 euro";1.4;11.0
2512;Oldenzaal;"7e 10%-groep; 28 600 tot 33 200 euro";1.6;12.0
2513;Oldenzaal;"8e 10%-groep; 33 200 tot 39 000 euro";1.5;12.0
2514;Oldenzaal;"9e 10%-groep; 39 000 tot 48 500 euro";1.4;11.0
2515;Oldenzaal;"10e 10%-groep; meer dan 48 500  euro";1.1;9.0
2516;Oldenzaal;"1e 10%-groep; minder dan 11 100 euro";0.9;7.0
2517;Oldenzaal;"2e-4e 10%-groep; 11 100 tot 20 900 euro";3.9;30.0
2518;Oldenzaal;"5e-8e 10%-groep; 20 900 tot 39 000 euro";5.9;45.0
2519;Oldenzaal;"9e-10e 10%-groep; meer dan 39 000 euro";2.5;19.0
2520;Ommen;Totaal huishouden;6.5;100.0
2521;Ommen;"1e 10%-groep; minder dan 11 100 euro";0.4;7.0
2522;Ommen;"2e 10%-groep; 11 100 tot 14 600 euro";0.5;8.0
2523;Ommen;"3e 10%-groep; 14 600 tot 17 700 euro";0.6;9.0
2524;Ommen;"4e 10%-groep; 17 700 tot 20 900 euro";0.6;9.0
2525;Ommen;"5e 10%-groep; 20 900 tot 24 500 euro";0.7;11.0
2526;Ommen;"6e 10%-groep; 24 500 tot 28 600 euro";0.7;11.0
2527;Ommen;"7e 10%-groep; 28 600 tot 33 200 euro";0.8;12.0
2528;Ommen;"8e 10%-groep; 33 200 tot 39 000 euro";0.7;11.0
2529;Ommen;"9e 10%-groep; 39 000 tot 48 500 euro";0.7;11.0
2530;Ommen;"10e 10%-groep; meer dan 48 500  euro";0.7;11.0
2531;Ommen;"1e 10%-groep; minder dan 11 100 euro";0.4;7.0
2532;Ommen;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.7;27.0
2533;Ommen;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.9;44.0
2534;Ommen;"9e-10e 10%-groep; meer dan 39 000 euro";1.5;23.0
2535;Raalte;Totaal huishouden;14.5;100.0
2536;Raalte;"1e 10%-groep; minder dan 11 100 euro";1.0;7.0
2537;Raalte;"2e 10%-groep; 11 100 tot 14 600 euro";1.3;9.0
2538;Raalte;"3e 10%-groep; 14 600 tot 17 700 euro";1.2;9.0
2539;Raalte;"4e 10%-groep; 17 700 tot 20 900 euro";1.4;10.0
2540;Raalte;"5e 10%-groep; 20 900 tot 24 500 euro";1.5;10.0
2541;Raalte;"6e 10%-groep; 24 500 tot 28 600 euro";1.5;10.0
2542;Raalte;"7e 10%-groep; 28 600 tot 33 200 euro";1.8;12.0
2543;Raalte;"8e 10%-groep; 33 200 tot 39 000 euro";1.7;12.0
2544;Raalte;"9e 10%-groep; 39 000 tot 48 500 euro";1.8;12.0
2545;Raalte;"10e 10%-groep; meer dan 48 500  euro";1.4;10.0
2546;Raalte;"1e 10%-groep; minder dan 11 100 euro";1.0;7.0
2547;Raalte;"2e-4e 10%-groep; 11 100 tot 20 900 euro";3.9;27.0
2548;Raalte;"5e-8e 10%-groep; 20 900 tot 39 000 euro";6.5;45.0
2549;Raalte;"9e-10e 10%-groep; meer dan 39 000 euro";3.2;22.0
2550;Staphorst;Totaal huishouden;4.9;100.0
2551;Staphorst;"1e 10%-groep; minder dan 11 100 euro";0.2;5.0
2552;Staphorst;"2e 10%-groep; 11 100 tot 14 600 euro";0.3;7.0
2553;Staphorst;"3e 10%-groep; 14 600 tot 17 700 euro";0.4;8.0
2554;Staphorst;"4e 10%-groep; 17 700 tot 20 900 euro";0.4;8.0
2555;Staphorst;"5e 10%-groep; 20 900 tot 24 500 euro";0.5;11.0
2556;Staphorst;"6e 10%-groep; 24 500 tot 28 600 euro";0.6;12.0
2557;Staphorst;"7e 10%-groep; 28 600 tot 33 200 euro";0.7;13.0
2558;Staphorst;"8e 10%-groep; 33 200 tot 39 000 euro";0.6;11.0
2559;Staphorst;"9e 10%-groep; 39 000 tot 48 500 euro";0.5;10.0
2560;Staphorst;"10e 10%-groep; meer dan 48 500  euro";0.7;14.0
2561;Staphorst;"1e 10%-groep; minder dan 11 100 euro";0.2;5.0
2562;Staphorst;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.1;23.0
2563;Staphorst;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.3;48.0
2564;Staphorst;"9e-10e 10%-groep; meer dan 39 000 euro";1.2;24.0
2565;Tubbergen;Totaal huishouden;6.9;100.0
2566;Tubbergen;"1e 10%-groep; minder dan 11 100 euro";0.4;6.0
2567;Tubbergen;"2e 10%-groep; 11 100 tot 14 600 euro";0.5;8.0
2568;Tubbergen;"3e 10%-groep; 14 600 tot 17 700 euro";0.4;6.0
2569;Tubbergen;"4e 10%-groep; 17 700 tot 20 900 euro";0.5;7.0
2570;Tubbergen;"5e 10%-groep; 20 900 tot 24 500 euro";0.6;9.0
2571;Tubbergen;"6e 10%-groep; 24 500 tot 28 600 euro";0.7;11.0
2572;Tubbergen;"7e 10%-groep; 28 600 tot 33 200 euro";0.8;12.0
2573;Tubbergen;"8e 10%-groep; 33 200 tot 39 000 euro";0.9;13.0
2574;Tubbergen;"9e 10%-groep; 39 000 tot 48 500 euro";1.0;14.0
2575;Tubbergen;"10e 10%-groep; meer dan 48 500  euro";0.9;14.0
2576;Tubbergen;"1e 10%-groep; minder dan 11 100 euro";0.4;6.0
2577;Tubbergen;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.5;21.0
2578;Tubbergen;"5e-8e 10%-groep; 20 900 tot 39 000 euro";3.1;45.0
2579;Tubbergen;"9e-10e 10%-groep; meer dan 39 000 euro";1.9;28.0
2580;Urk;Totaal huishouden;4.7;100.0
2581;Urk;"1e 10%-groep; minder dan 11 100 euro";0.3;7.0
2582;Urk;"2e 10%-groep; 11 100 tot 14 600 euro";0.4;8.0
2583;Urk;"3e 10%-groep; 14 600 tot 17 700 euro";0.4;9.0
2584;Urk;"4e 10%-groep; 17 700 tot 20 900 euro";0.4;9.0
2585;Urk;"5e 10%-groep; 20 900 tot 24 500 euro";0.5;10.0
2586;Urk;"6e 10%-groep; 24 500 tot 28 600 euro";0.6;13.0
2587;Urk;"7e 10%-groep; 28 600 tot 33 200 euro";0.5;11.0
2588;Urk;"8e 10%-groep; 33 200 tot 39 000 euro";0.5;11.0
2589;Urk;"9e 10%-groep; 39 000 tot 48 500 euro";0.4;9.0
2590;Urk;"10e 10%-groep; meer dan 48 500  euro";0.6;13.0
2591;Urk;"1e 10%-groep; minder dan 11 100 euro";0.3;7.0
2592;Urk;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.2;25.0
2593;Urk;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.1;45.0
2594;Urk;"9e-10e 10%-groep; meer dan 39 000 euro";1.1;23.0
2595;Wierden;Totaal huishouden;8.4;100.0
2596;Wierden;"1e 10%-groep; minder dan 11 100 euro";0.4;4.0
2597;Wierden;"2e 10%-groep; 11 100 tot 14 600 euro";0.6;7.0
2598;Wierden;"3e 10%-groep; 14 600 tot 17 700 euro";0.7;8.0
2599;Wierden;"4e 10%-groep; 17 700 tot 20 900 euro";0.8;10.0
2600;Wierden;"5e 10%-groep; 20 900 tot 24 500 euro";0.8;10.0
2601;Wierden;"6e 10%-groep; 24 500 tot 28 600 euro";1.0;12.0
2602;Wierden;"7e 10%-groep; 28 600 tot 33 200 euro";0.9;11.0
2603;Wierden;"8e 10%-groep; 33 200 tot 39 000 euro";1.0;12.0
2604;Wierden;"9e 10%-groep; 39 000 tot 48 500 euro";1.1;13.0
2605;Wierden;"10e 10%-groep; meer dan 48 500  euro";1.2;14.0
2606;Wierden;"1e 10%-groep; minder dan 11 100 euro";0.4;4.0
2607;Wierden;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.1;25.0
2608;Wierden;"5e-8e 10%-groep; 20 900 tot 39 000 euro";3.7;44.0
2609;Wierden;"9e-10e 10%-groep; meer dan 39 000 euro";2.2;27.0
2610;Zwolle;Totaal huishouden;51.6;100.0
2611;Zwolle;"1e 10%-groep; minder dan 11 100 euro";6.1;12.0
2612;Zwolle;"2e 10%-groep; 11 100 tot 14 600 euro";5.0;10.0
2613;Zwolle;"3e 10%-groep; 14 600 tot 17 700 euro";5.3;10.0
2614;Zwolle;"4e 10%-groep; 17 700 tot 20 900 euro";4.9;10.0
2615;Zwolle;"5e 10%-groep; 20 900 tot 24 500 euro";5.5;11.0
2616;Zwolle;"6e 10%-groep; 24 500 tot 28 600 euro";5.1;10.0
2617;Zwolle;"7e 10%-groep; 28 600 tot 33 200 euro";5.4;10.0
2618;Zwolle;"8e 10%-groep; 33 200 tot 39 000 euro";5.3;10.0
2619;Zwolle;"9e 10%-groep; 39 000 tot 48 500 euro";4.8;9.0
2620;Zwolle;"10e 10%-groep; meer dan 48 500  euro";4.1;8.0
2621;Zwolle;"1e 10%-groep; minder dan 11 100 euro";6.1;12.0
2622;Zwolle;"2e-4e 10%-groep; 11 100 tot 20 900 euro";15.2;30.0
2623;Zwolle;"5e-8e 10%-groep; 20 900 tot 39 000 euro";21.3;41.0
2624;Zwolle;"9e-10e 10%-groep; meer dan 39 000 euro";9.0;17.0
2625;Rijnwaarden;Totaal huishouden;4.5;100.0
2626;Rijnwaarden;"1e 10%-groep; minder dan 11 100 euro";0.2;5.0
2627;Rijnwaarden;"2e 10%-groep; 11 100 tot 14 600 euro";0.5;10.0
2628;Rijnwaarden;"3e 10%-groep; 14 600 tot 17 700 euro";0.5;11.0
2629;Rijnwaarden;"4e 10%-groep; 17 700 tot 20 900 euro";0.5;11.0
2630;Rijnwaarden;"5e 10%-groep; 20 900 tot 24 500 euro";0.5;11.0
2631;Rijnwaarden;"6e 10%-groep; 24 500 tot 28 600 euro";0.6;14.0
2632;Rijnwaarden;"7e 10%-groep; 28 600 tot 33 200 euro";0.5;12.0
2633;Rijnwaarden;"8e 10%-groep; 33 200 tot 39 000 euro";0.5;11.0
2634;Rijnwaarden;"9e 10%-groep; 39 000 tot 48 500 euro";0.4;8.0
2635;Rijnwaarden;"10e 10%-groep; meer dan 48 500  euro";0.3;7.0
2636;Rijnwaarden;"1e 10%-groep; minder dan 11 100 euro";0.2;5.0
2637;Rijnwaarden;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.4;32.0
2638;Rijnwaarden;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.2;48.0
2639;Rijnwaarden;"9e-10e 10%-groep; meer dan 39 000 euro";0.7;15.0
2640;Aalten;Totaal huishouden;7.6;100.0
2641;Aalten;"1e 10%-groep; minder dan 11 100 euro";0.6;8.0
2642;Aalten;"2e 10%-groep; 11 100 tot 14 600 euro";0.8;11.0
2643;Aalten;"3e 10%-groep; 14 600 tot 17 700 euro";0.8;10.0
2644;Aalten;"4e 10%-groep; 17 700 tot 20 900 euro";0.8;10.0
2645;Aalten;"5e 10%-groep; 20 900 tot 24 500 euro";0.8;10.0
2646;Aalten;"6e 10%-groep; 24 500 tot 28 600 euro";0.8;10.0
2647;Aalten;"7e 10%-groep; 28 600 tot 33 200 euro";1.0;13.0
2648;Aalten;"8e 10%-groep; 33 200 tot 39 000 euro";0.8;10.0
2649;Aalten;"9e 10%-groep; 39 000 tot 48 500 euro";0.7;9.0
2650;Aalten;"10e 10%-groep; meer dan 48 500  euro";0.6;8.0
2651;Aalten;"1e 10%-groep; minder dan 11 100 euro";0.6;8.0
2652;Aalten;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.3;31.0
2653;Aalten;"5e-8e 10%-groep; 20 900 tot 39 000 euro";3.3;44.0
2654;Aalten;"9e-10e 10%-groep; meer dan 39 000 euro";1.3;17.0
2655;Angerlo;Totaal huishouden;2.0;100.0
2656;Angerlo;"1e 10%-groep; minder dan 11 100 euro";0.1;5.0
2657;Angerlo;"2e 10%-groep; 11 100 tot 14 600 euro";0.2;8.0
2658;Angerlo;"3e 10%-groep; 14 600 tot 17 700 euro";0.2;8.0
2659;Angerlo;"4e 10%-groep; 17 700 tot 20 900 euro";0.2;10.0
2660;Angerlo;"5e 10%-groep; 20 900 tot 24 500 euro";0.2;10.0
2661;Angerlo;"6e 10%-groep; 24 500 tot 28 600 euro";0.2;11.0
2662;Angerlo;"7e 10%-groep; 28 600 tot 33 200 euro";0.2;12.0
2663;Angerlo;"8e 10%-groep; 33 200 tot 39 000 euro";0.2;12.0
2664;Angerlo;"9e 10%-groep; 39 000 tot 48 500 euro";0.2;11.0
2665;Angerlo;"10e 10%-groep; meer dan 48 500  euro";0.3;13.0
2666;Angerlo;"1e 10%-groep; minder dan 11 100 euro";0.1;5.0
2667;Angerlo;"2e-4e 10%-groep; 11 100 tot 20 900 euro";0.5;26.0
2668;Angerlo;"5e-8e 10%-groep; 20 900 tot 39 000 euro";0.9;44.0
2669;Angerlo;"9e-10e 10%-groep; meer dan 39 000 euro";0.5;24.0
2670;Apeldoorn;Totaal huishouden;68.5;100.0
2671;Apeldoorn;"1e 10%-groep; minder dan 11 100 euro";5.6;8.0
2672;Apeldoorn;"2e 10%-groep; 11 100 tot 14 600 euro";6.8;10.0
2673;Apeldoorn;"3e 10%-groep; 14 600 tot 17 700 euro";6.8;10.0
2674;Apeldoorn;"4e 10%-groep; 17 700 tot 20 900 euro";6.9;10.0
2675;Apeldoorn;"5e 10%-groep; 20 900 tot 24 500 euro";7.1;10.0
2676;Apeldoorn;"6e 10%-groep; 24 500 tot 28 600 euro";7.1;10.0
2677;Apeldoorn;"7e 10%-groep; 28 600 tot 33 200 euro";7.1;10.0
2678;Apeldoorn;"8e 10%-groep; 33 200 tot 39 000 euro";7.3;11.0
2679;Apeldoorn;"9e 10%-groep; 39 000 tot 48 500 euro";7.3;11.0
2680;Apeldoorn;"10e 10%-groep; meer dan 48 500  euro";6.5;10.0
2681;Apeldoorn;"1e 10%-groep; minder dan 11 100 euro";5.6;8.0
2682;Apeldoorn;"2e-4e 10%-groep; 11 100 tot 20 900 euro";20.5;30.0
2683;Apeldoorn;"5e-8e 10%-groep; 20 900 tot 39 000 euro";28.5;42.0
2684;Apeldoorn;"9e-10e 10%-groep; meer dan 39 000 euro";13.8;20.0
2685;Arnhem;Totaal huishouden;70.7;100.0
2686;Arnhem;"1e 10%-groep; minder dan 11 100 euro";10.7;15.0
2687;Arnhem;"2e 10%-groep; 11 100 tot 14 600 euro";8.7;12.0
2688;Arnhem;"3e 10%-groep; 14 600 tot 17 700 euro";8.6;12.0
2689;Arnhem;"4e 10%-groep; 17 700 tot 20 900 euro";7.9;11.0
2690;Arnhem;"5e 10%-groep; 20 900 tot 24 500 euro";7.2;10.0
2691;Arnhem;"6e 10%-groep; 24 500 tot 28 600 euro";6.5;9.0
2692;Arnhem;"7e 10%-groep; 28 600 tot 33 200 euro";5.8;8.0
2693;Arnhem;"8e 10%-groep; 33 200 tot 39 000 euro";5.5;8.0
2694;Arnhem;"9e 10%-groep; 39 000 tot 48 500 euro";5.5;8.0
2695;Arnhem;"10e 10%-groep; meer dan 48 500  euro";4.4;6.0
2696;Arnhem;"1e 10%-groep; minder dan 11 100 euro";10.7;15.0
2697;Arnhem;"2e-4e 10%-groep; 11 100 tot 20 900 euro";25.2;36.0
2698;Arnhem;"5e-8e 10%-groep; 20 900 tot 39 000 euro";25.0;35.0
2699;Arnhem;"9e-10e 10%-groep; meer dan 39 000 euro";9.9;14.0
2700;Barneveld;Totaal huishouden;17.8;100.0
2701;Barneveld;"1e 10%-groep; minder dan 11 100 euro";1.4;8.0
2702;Barneveld;"2e 10%-groep; 11 100 tot 14 600 euro";1.4;8.0
2703;Barneveld;"3e 10%-groep; 14 600 tot 17 700 euro";1.4;8.0
2704;Barneveld;"4e 10%-groep; 17 700 tot 20 900 euro";1.6;9.0
2705;Barneveld;"5e 10%-groep; 20 900 tot 24 500 euro";1.7;9.0
2706;Barneveld;"6e 10%-groep; 24 500 tot 28 600 euro";2.0;11.0
2707;Barneveld;"7e 10%-groep; 28 600 tot 33 200 euro";2.0;11.0
2708;Barneveld;"8e 10%-groep; 33 200 tot 39 000 euro";2.0;11.0
2709;Barneveld;"9e 10%-groep; 39 000 tot 48 500 euro";2.0;11.0
2710;Barneveld;"10e 10%-groep; meer dan 48 500  euro";2.4;14.0
2711;Barneveld;"1e 10%-groep; minder dan 11 100 euro";1.4;8.0
2712;Barneveld;"2e-4e 10%-groep; 11 100 tot 20 900 euro";4.4;25.0
2713;Barneveld;"5e-8e 10%-groep; 20 900 tot 39 000 euro";7.6;43.0
2714;Barneveld;"9e-10e 10%-groep; meer dan 39 000 euro";4.4;25.0
2715;Bergh;Totaal huishouden;7.3;100.0
2716;Bergh;"1e 10%-groep; minder dan 11 100 euro";0.4;6.0
2717;Bergh;"2e 10%-groep; 11 100 tot 14 600 euro";0.8;11.0
2718;Bergh;"3e 10%-groep; 14 600 tot 17 700 euro";0.6;9.0
2719;Bergh;"4e 10%-groep; 17 700 tot 20 900 euro";0.7;10.0
2720;Bergh;"5e 10%-groep; 20 900 tot 24 500 euro";0.8;10.0
2721;Bergh;"6e 10%-groep; 24 500 tot 28 600 euro";0.9;12.0
2722;Bergh;"7e 10%-groep; 28 600 tot 33 200 euro";0.9;12.0
2723;Bergh;"8e 10%-groep; 33 200 tot 39 000 euro";0.8;12.0
2724;Bergh;"9e 10%-groep; 39 000 tot 48 500 euro";0.7;10.0
2725;Bergh;"10e 10%-groep; meer dan 48 500  euro";0.6;9.0
2726;Bergh;"1e 10%-groep; minder dan 11 100 euro";0.4;6.0
2727;Bergh;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.1;29.0
2728;Bergh;"5e-8e 10%-groep; 20 900 tot 39 000 euro";3.4;46.0
2729;Bergh;"9e-10e 10%-groep; meer dan 39 000 euro";1.4;19.0
2730;Beuningen;Totaal huishouden;9.9;100.0
2731;Beuningen;"1e 10%-groep; minder dan 11 100 euro";0.6;6.0
2732;Beuningen;"2e 10%-groep; 11 100 tot 14 600 euro";0.7;7.0
2733;Beuningen;"3e 10%-groep; 14 600 tot 17 700 euro";0.8;8.0
2734;Beuningen;"4e 10%-groep; 17 700 tot 20 900 euro";0.9;9.0
2735;Beuningen;"5e 10%-groep; 20 900 tot 24 500 euro";0.9;9.0
2736;Beuningen;"6e 10%-groep; 24 500 tot 28 600 euro";1.0;10.0
2737;Beuningen;"7e 10%-groep; 28 600 tot 33 200 euro";1.2;12.0
2738;Beuningen;"8e 10%-groep; 33 200 tot 39 000 euro";1.3;13.0
2739;Beuningen;"9e 10%-groep; 39 000 tot 48 500 euro";1.3;13.0
2740;Beuningen;"10e 10%-groep; meer dan 48 500  euro";1.2;12.0
2741;Beuningen;"1e 10%-groep; minder dan 11 100 euro";0.6;6.0
2742;Beuningen;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.4;25.0
2743;Beuningen;"5e-8e 10%-groep; 20 900 tot 39 000 euro";4.3;44.0
2744;Beuningen;"9e-10e 10%-groep; meer dan 39 000 euro";2.5;25.0
2745;Borculo;Totaal huishouden;4.2;100.0
2746;Borculo;"1e 10%-groep; minder dan 11 100 euro";0.3;7.0
2747;Borculo;"2e 10%-groep; 11 100 tot 14 600 euro";0.4;10.0
2748;Borculo;"3e 10%-groep; 14 600 tot 17 700 euro";0.4;9.0
2749;Borculo;"4e 10%-groep; 17 700 tot 20 900 euro";0.3;8.0
2750;Borculo;"5e 10%-groep; 20 900 tot 24 500 euro";0.4;11.0
2751;Borculo;"6e 10%-groep; 24 500 tot 28 600 euro";0.5;12.0
2752;Borculo;"7e 10%-groep; 28 600 tot 33 200 euro";0.5;12.0
2753;Borculo;"8e 10%-groep; 33 200 tot 39 000 euro";0.5;12.0
2754;Borculo;"9e 10%-groep; 39 000 tot 48 500 euro";0.4;10.0
2755;Borculo;"10e 10%-groep; meer dan 48 500  euro";0.4;9.0
2756;Borculo;"1e 10%-groep; minder dan 11 100 euro";0.3;7.0
2757;Borculo;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.1;27.0
2758;Borculo;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.0;47.0
2759;Borculo;"9e-10e 10%-groep; meer dan 39 000 euro";0.8;19.0
2760;Brummen;Totaal huishouden;8.7;100.0
2761;Brummen;"1e 10%-groep; minder dan 11 100 euro";0.6;7.0
2762;Brummen;"2e 10%-groep; 11 100 tot 14 600 euro";0.8;9.0
2763;Brummen;"3e 10%-groep; 14 600 tot 17 700 euro";0.7;8.0
2764;Brummen;"4e 10%-groep; 17 700 tot 20 900 euro";0.7;9.0
2765;Brummen;"5e 10%-groep; 20 900 tot 24 500 euro";0.9;11.0
2766;Brummen;"6e 10%-groep; 24 500 tot 28 600 euro";0.9;11.0
2767;Brummen;"7e 10%-groep; 28 600 tot 33 200 euro";0.9;11.0
2768;Brummen;"8e 10%-groep; 33 200 tot 39 000 euro";1.0;12.0
2769;Brummen;"9e 10%-groep; 39 000 tot 48 500 euro";1.0;11.0
2770;Brummen;"10e 10%-groep; meer dan 48 500  euro";1.1;12.0
2771;Brummen;"1e 10%-groep; minder dan 11 100 euro";0.6;7.0
2772;Brummen;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.2;25.0
2773;Brummen;"5e-8e 10%-groep; 20 900 tot 39 000 euro";3.9;44.0
2774;Brummen;"9e-10e 10%-groep; meer dan 39 000 euro";2.0;23.0
2775;Buren;Totaal huishouden;9.9;100.0
2776;Buren;"1e 10%-groep; minder dan 11 100 euro";0.6;6.0
2777;Buren;"2e 10%-groep; 11 100 tot 14 600 euro";0.7;7.0
2778;Buren;"3e 10%-groep; 14 600 tot 17 700 euro";0.9;9.0
2779;Buren;"4e 10%-groep; 17 700 tot 20 900 euro";0.8;8.0
2780;Buren;"5e 10%-groep; 20 900 tot 24 500 euro";1.0;10.0
2781;Buren;"6e 10%-groep; 24 500 tot 28 600 euro";1.0;10.0
2782;Buren;"7e 10%-groep; 28 600 tot 33 200 euro";1.1;11.0
2783;Buren;"8e 10%-groep; 33 200 tot 39 000 euro";1.1;11.0
2784;Buren;"9e 10%-groep; 39 000 tot 48 500 euro";1.3;13.0
2785;Buren;"10e 10%-groep; meer dan 48 500  euro";1.4;14.0
2786;Buren;"1e 10%-groep; minder dan 11 100 euro";0.6;6.0
2787;Buren;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.4;24.0
2788;Buren;"5e-8e 10%-groep; 20 900 tot 39 000 euro";4.2;43.0
2789;Buren;"9e-10e 10%-groep; meer dan 39 000 euro";2.7;28.0
2790;Culemborg;Totaal huishouden;10.7;100.0
2791;Culemborg;"1e 10%-groep; minder dan 11 100 euro";0.6;6.0
2792;Culemborg;"2e 10%-groep; 11 100 tot 14 600 euro";1.0;10.0
2793;Culemborg;"3e 10%-groep; 14 600 tot 17 700 euro";1.0;9.0
2794;Culemborg;"4e 10%-groep; 17 700 tot 20 900 euro";1.0;9.0
2795;Culemborg;"5e 10%-groep; 20 900 tot 24 500 euro";1.0;9.0
2796;Culemborg;"6e 10%-groep; 24 500 tot 28 600 euro";1.1;10.0
2797;Culemborg;"7e 10%-groep; 28 600 tot 33 200 euro";1.2;11.0
2798;Culemborg;"8e 10%-groep; 33 200 tot 39 000 euro";1.2;11.0
2799;Culemborg;"9e 10%-groep; 39 000 tot 48 500 euro";1.3;12.0
2800;Culemborg;"10e 10%-groep; meer dan 48 500  euro";1.4;13.0
2801;Culemborg;"1e 10%-groep; minder dan 11 100 euro";0.6;6.0
2802;Culemborg;"2e-4e 10%-groep; 11 100 tot 20 900 euro";3.0;28.0
2803;Culemborg;"5e-8e 10%-groep; 20 900 tot 39 000 euro";4.4;41.0
2804;Culemborg;"9e-10e 10%-groep; meer dan 39 000 euro";2.7;25.0
2805;Didam;Totaal huishouden;6.6;100.0
2806;Didam;"1e 10%-groep; minder dan 11 100 euro";0.3;5.0
2807;Didam;"2e 10%-groep; 11 100 tot 14 600 euro";0.5;8.0
2808;Didam;"3e 10%-groep; 14 600 tot 17 700 euro";0.6;8.0
2809;Didam;"4e 10%-groep; 17 700 tot 20 900 euro";0.6;10.0
2810;Didam;"5e 10%-groep; 20 900 tot 24 500 euro";0.7;11.0
2811;Didam;"6e 10%-groep; 24 500 tot 28 600 euro";0.7;10.0
2812;Didam;"7e 10%-groep; 28 600 tot 33 200 euro";0.9;14.0
2813;Didam;"8e 10%-groep; 33 200 tot 39 000 euro";0.8;13.0
2814;Didam;"9e 10%-groep; 39 000 tot 48 500 euro";0.8;12.0
2815;Didam;"10e 10%-groep; meer dan 48 500  euro";0.7;10.0
