ID;Populatie;Onderwijssoorten;Geslacht;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;AantalLeerlingenInHetExamenjaar_1;PercentageGeslaagdeExamenleerlingen_2;PercentageGeslaagdeExamenkandidaten_3
2237;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Nederland;2004/'05;70.0;;
2238;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Nederland;2005/'06;70.0;62.0;100.0
2239;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Nederland;2006/'07*;60.0;61.0;81.0
2240;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2003/'04;;;
2241;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2004/'05;;;
2242;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2005/'06;10.0;;
2243;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2006/'07*;20.0;;
2244;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;;;
2245;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;;;
2246;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;;;
2247;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;;;
2248;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2003/'04;;;
2249;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2004/'05;;;
2250;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2005/'06;30.0;72.0;100.0
2251;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2006/'07*;20.0;65.0;92.0
2252;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Noord-Nederland;2003/'04;;;
2253;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Noord-Nederland;2004/'05;;;
2254;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Noord-Nederland;2005/'06;;;
2255;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Noord-Nederland;2006/'07*;;;
2256;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Oost-Nederland;2003/'04;;;
2257;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Oost-Nederland;2004/'05;;;
2258;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Oost-Nederland;2005/'06;10.0;;
2259;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Oost-Nederland;2006/'07*;;;
2260;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;West-Nederland;2003/'04;;;
2261;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;West-Nederland;2004/'05;;;
2262;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;West-Nederland;2005/'06;20.0;58.0;100.0
2263;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;West-Nederland;2006/'07*;30.0;46.0;68.0
2264;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Zuid-Nederland;2003/'04;;;
2265;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Zuid-Nederland;2004/'05;;;
2266;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Zuid-Nederland;2005/'06;;;
2267;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Zuid-Nederland;2006/'07*;;;
2268;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Amsterdam;2003/'04;;;
2269;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Amsterdam;2004/'05;;;
2270;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Amsterdam;2005/'06;;;
2271;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Amsterdam;2006/'07*;10.0;;
2272;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Rotterdam;2003/'04;;;
2273;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Rotterdam;2004/'05;;;
2274;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Rotterdam;2005/'06;;;
2275;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Rotterdam;2006/'07*;;;
2276;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;'s-Gravenhage;2003/'04;;;
2277;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;'s-Gravenhage;2004/'05;;;
2278;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;'s-Gravenhage;2005/'06;;;
2279;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;'s-Gravenhage;2006/'07*;;;
2280;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Utrecht;2003/'04;;;
2281;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Utrecht;2004/'05;;;
2282;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Utrecht;2005/'06;;;
2283;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Utrecht;2006/'07*;;;
2284;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2003/'04;140.0;;
2285;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2004/'05;70.0;;
2286;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2005/'06;20.0;68.0;100.0
2287;Woongemeente;Vmbo;Totaal mannen en vrouwen;9;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2006/'07*;20.0;93.0;100.0
2288;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Nederland;2003/'04;53990.0;86.0;94.0
2289;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Nederland;2004/'05;53320.0;85.0;94.0
2290;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Nederland;2005/'06;56900.0;89.0;95.0
2291;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Nederland;2006/'07*;57770.0;90.0;94.0
2292;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Vier grote gemeenten (G4);2003/'04;5830.0;77.0;89.0
2293;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Vier grote gemeenten (G4);2004/'05;5720.0;75.0;89.0
2294;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Vier grote gemeenten (G4);2005/'06;5990.0;81.0;90.0
2295;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Vier grote gemeenten (G4);2006/'07*;6120.0;83.0;90.0
2296;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;9140.0;83.0;93.0
2297;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;8960.0;84.0;93.0
2298;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;9480.0;84.0;93.0
2299;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;9620.0;83.0;93.0
2300;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Gemeenten < 100.000 inwoners;2003/'04;38790.0;88.0;95.0
2301;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Gemeenten < 100.000 inwoners;2004/'05;38420.0;88.0;95.0
2302;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Gemeenten < 100.000 inwoners;2005/'06;41400.0;91.0;96.0
2303;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Gemeenten < 100.000 inwoners;2006/'07*;42010.0;92.0;95.0
2304;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Noord-Nederland;2003/'04;5940.0;85.0;95.0
2305;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Noord-Nederland;2004/'05;5770.0;84.0;95.0
2306;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Noord-Nederland;2005/'06;6340.0;90.0;96.0
2307;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Noord-Nederland;2006/'07*;6430.0;90.0;95.0
2308;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Oost-Nederland;2003/'04;12860.0;88.0;95.0
2309;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Oost-Nederland;2004/'05;12490.0;89.0;95.0
2310;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Oost-Nederland;2005/'06;13340.0;87.0;95.0
2311;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Oost-Nederland;2006/'07*;13390.0;88.0;95.0
2312;Woongemeente;Vmbo;Mannen;0;Totaal generatie;West-Nederland;2003/'04;23290.0;85.0;93.0
2313;Woongemeente;Vmbo;Mannen;0;Totaal generatie;West-Nederland;2004/'05;23240.0;84.0;93.0
2314;Woongemeente;Vmbo;Mannen;0;Totaal generatie;West-Nederland;2005/'06;25360.0;88.0;94.0
2315;Woongemeente;Vmbo;Mannen;0;Totaal generatie;West-Nederland;2006/'07*;25850.0;89.0;93.0
2316;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Zuid-Nederland;2003/'04;11670.0;87.0;94.0
2317;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Zuid-Nederland;2004/'05;11600.0;88.0;95.0
2318;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Zuid-Nederland;2005/'06;11830.0;92.0;95.0
2319;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Zuid-Nederland;2006/'07*;12090.0;92.0;95.0
2320;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Amsterdam;2003/'04;2040.0;72.0;90.0
2321;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Amsterdam;2004/'05;2000.0;70.0;88.0
2322;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Amsterdam;2005/'06;2130.0;77.0;90.0
2323;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Amsterdam;2006/'07*;1970.0;78.0;89.0
2324;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Rotterdam;2003/'04;1910.0;79.0;88.0
2325;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Rotterdam;2004/'05;1850.0;82.0;90.0
2326;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Rotterdam;2005/'06;1880.0;85.0;90.0
2327;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Rotterdam;2006/'07*;2100.0;85.0;90.0
2328;Woongemeente;Vmbo;Mannen;0;Totaal generatie;'s-Gravenhage;2003/'04;1300.0;79.0;87.0
2329;Woongemeente;Vmbo;Mannen;0;Totaal generatie;'s-Gravenhage;2004/'05;1300.0;73.0;90.0
2330;Woongemeente;Vmbo;Mannen;0;Totaal generatie;'s-Gravenhage;2005/'06;1390.0;85.0;91.0
2331;Woongemeente;Vmbo;Mannen;0;Totaal generatie;'s-Gravenhage;2006/'07*;1350.0;87.0;91.0
2332;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Utrecht;2003/'04;580.0;80.0;89.0
2333;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Utrecht;2004/'05;560.0;77.0;87.0
2334;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Utrecht;2005/'06;600.0;72.0;87.0
2335;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Utrecht;2006/'07*;690.0;80.0;91.0
2336;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Regiokenmerken onbekend;2003/'04;230.0;;
2337;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Regiokenmerken onbekend;2004/'05;230.0;;
2338;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Regiokenmerken onbekend;2005/'06;30.0;70.0;86.0
2339;Woongemeente;Vmbo;Mannen;0;Totaal generatie;Regiokenmerken onbekend;2006/'07*;20.0;75.0;86.0
2340;Woongemeente;Vmbo;Mannen;0;1e generatie;Nederland;2003/'04;3590.0;71.0;87.0
2341;Woongemeente;Vmbo;Mannen;0;1e generatie;Nederland;2004/'05;3760.0;71.0;87.0
2342;Woongemeente;Vmbo;Mannen;0;1e generatie;Nederland;2005/'06;3550.0;80.0;90.0
2343;Woongemeente;Vmbo;Mannen;0;1e generatie;Nederland;2006/'07*;3360.0;81.0;90.0
2344;Woongemeente;Vmbo;Mannen;0;1e generatie;Vier grote gemeenten (G4);2003/'04;1120.0;70.0;84.0
2345;Woongemeente;Vmbo;Mannen;0;1e generatie;Vier grote gemeenten (G4);2004/'05;1100.0;65.0;83.0
2346;Woongemeente;Vmbo;Mannen;0;1e generatie;Vier grote gemeenten (G4);2005/'06;990.0;75.0;88.0
2347;Woongemeente;Vmbo;Mannen;0;1e generatie;Vier grote gemeenten (G4);2006/'07*;890.0;77.0;89.0
2348;Woongemeente;Vmbo;Mannen;0;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;730.0;68.0;85.0
2349;Woongemeente;Vmbo;Mannen;0;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;780.0;76.0;90.0
2350;Woongemeente;Vmbo;Mannen;0;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;740.0;75.0;88.0
2351;Woongemeente;Vmbo;Mannen;0;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;700.0;77.0;90.0
2352;Woongemeente;Vmbo;Mannen;0;1e generatie;Gemeenten < 100.000 inwoners;2003/'04;1700.0;75.0;89.0
2353;Woongemeente;Vmbo;Mannen;0;1e generatie;Gemeenten < 100.000 inwoners;2004/'05;1840.0;74.0;88.0
2354;Woongemeente;Vmbo;Mannen;0;1e generatie;Gemeenten < 100.000 inwoners;2005/'06;1810.0;85.0;92.0
2355;Woongemeente;Vmbo;Mannen;0;1e generatie;Gemeenten < 100.000 inwoners;2006/'07*;1780.0;84.0;90.0
2356;Woongemeente;Vmbo;Mannen;0;1e generatie;Noord-Nederland;2003/'04;210.0;72.0;89.0
2357;Woongemeente;Vmbo;Mannen;0;1e generatie;Noord-Nederland;2004/'05;230.0;67.0;88.0
2358;Woongemeente;Vmbo;Mannen;0;1e generatie;Noord-Nederland;2005/'06;240.0;78.0;91.0
2359;Woongemeente;Vmbo;Mannen;0;1e generatie;Noord-Nederland;2006/'07*;260.0;82.0;89.0
2360;Woongemeente;Vmbo;Mannen;0;1e generatie;Oost-Nederland;2003/'04;660.0;70.0;88.0
2361;Woongemeente;Vmbo;Mannen;0;1e generatie;Oost-Nederland;2004/'05;710.0;75.0;89.0
2362;Woongemeente;Vmbo;Mannen;0;1e generatie;Oost-Nederland;2005/'06;670.0;75.0;89.0
2363;Woongemeente;Vmbo;Mannen;0;1e generatie;Oost-Nederland;2006/'07*;630.0;77.0;89.0
2364;Woongemeente;Vmbo;Mannen;0;1e generatie;West-Nederland;2003/'04;2050.0;72.0;86.0
2365;Woongemeente;Vmbo;Mannen;0;1e generatie;West-Nederland;2004/'05;2140.0;70.0;86.0
2366;Woongemeente;Vmbo;Mannen;0;1e generatie;West-Nederland;2005/'06;2020.0;80.0;90.0
2367;Woongemeente;Vmbo;Mannen;0;1e generatie;West-Nederland;2006/'07*;1840.0;80.0;90.0
2368;Woongemeente;Vmbo;Mannen;0;1e generatie;Zuid-Nederland;2003/'04;620.0;75.0;88.0
2369;Woongemeente;Vmbo;Mannen;0;1e generatie;Zuid-Nederland;2004/'05;640.0;78.0;89.0
2370;Woongemeente;Vmbo;Mannen;0;1e generatie;Zuid-Nederland;2005/'06;610.0;86.0;92.0
2371;Woongemeente;Vmbo;Mannen;0;1e generatie;Zuid-Nederland;2006/'07*;630.0;84.0;91.0
2372;Woongemeente;Vmbo;Mannen;0;1e generatie;Amsterdam;2003/'04;450.0;65.0;85.0
2373;Woongemeente;Vmbo;Mannen;0;1e generatie;Amsterdam;2004/'05;490.0;58.0;80.0
2374;Woongemeente;Vmbo;Mannen;0;1e generatie;Amsterdam;2005/'06;470.0;70.0;88.0
2375;Woongemeente;Vmbo;Mannen;0;1e generatie;Amsterdam;2006/'07*;380.0;71.0;86.0
2376;Woongemeente;Vmbo;Mannen;0;1e generatie;Rotterdam;2003/'04;330.0;75.0;86.0
2377;Woongemeente;Vmbo;Mannen;0;1e generatie;Rotterdam;2004/'05;300.0;77.0;86.0
2378;Woongemeente;Vmbo;Mannen;0;1e generatie;Rotterdam;2005/'06;260.0;84.0;88.0
2379;Woongemeente;Vmbo;Mannen;0;1e generatie;Rotterdam;2006/'07*;250.0;85.0;92.0
2380;Woongemeente;Vmbo;Mannen;0;1e generatie;'s-Gravenhage;2003/'04;230.0;72.0;83.0
2381;Woongemeente;Vmbo;Mannen;0;1e generatie;'s-Gravenhage;2004/'05;240.0;63.0;84.0
2382;Woongemeente;Vmbo;Mannen;0;1e generatie;'s-Gravenhage;2005/'06;210.0;82.0;90.0
2383;Woongemeente;Vmbo;Mannen;0;1e generatie;'s-Gravenhage;2006/'07*;190.0;84.0;89.0
2384;Woongemeente;Vmbo;Mannen;0;1e generatie;Utrecht;2003/'04;100.0;68.0;77.0
2385;Woongemeente;Vmbo;Mannen;0;1e generatie;Utrecht;2004/'05;70.0;72.0;84.0
2386;Woongemeente;Vmbo;Mannen;0;1e generatie;Utrecht;2005/'06;50.0;57.0;86.0
2387;Woongemeente;Vmbo;Mannen;0;1e generatie;Utrecht;2006/'07*;60.0;70.0;88.0
2388;Woongemeente;Vmbo;Mannen;0;1e generatie;Regiokenmerken onbekend;2003/'04;50.0;;
2389;Woongemeente;Vmbo;Mannen;0;1e generatie;Regiokenmerken onbekend;2004/'05;40.0;;
2390;Woongemeente;Vmbo;Mannen;0;1e generatie;Regiokenmerken onbekend;2005/'06;;;
2391;Woongemeente;Vmbo;Mannen;0;1e generatie;Regiokenmerken onbekend;2006/'07*;;;
2392;Woongemeente;Vmbo;Mannen;0;2e generatie;Nederland;2003/'04;8670.0;80.0;90.0
2393;Woongemeente;Vmbo;Mannen;0;2e generatie;Nederland;2004/'05;8980.0;79.0;90.0
2394;Woongemeente;Vmbo;Mannen;0;2e generatie;Nederland;2005/'06;9260.0;83.0;90.0
2395;Woongemeente;Vmbo;Mannen;0;2e generatie;Nederland;2006/'07*;9780.0;84.0;90.0
2396;Woongemeente;Vmbo;Mannen;0;2e generatie;Vier grote gemeenten (G4);2003/'04;2830.0;76.0;87.0
2397;Woongemeente;Vmbo;Mannen;0;2e generatie;Vier grote gemeenten (G4);2004/'05;2830.0;74.0;88.0
2398;Woongemeente;Vmbo;Mannen;0;2e generatie;Vier grote gemeenten (G4);2005/'06;2970.0;80.0;88.0
2399;Woongemeente;Vmbo;Mannen;0;2e generatie;Vier grote gemeenten (G4);2006/'07*;3110.0;81.0;88.0
2400;Woongemeente;Vmbo;Mannen;0;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;1800.0;79.0;91.0
2401;Woongemeente;Vmbo;Mannen;0;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;1900.0;80.0;90.0
2402;Woongemeente;Vmbo;Mannen;0;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;1970.0;79.0;88.0
2403;Woongemeente;Vmbo;Mannen;0;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;2080.0;78.0;89.0
2404;Woongemeente;Vmbo;Mannen;0;2e generatie;Gemeenten < 100.000 inwoners;2003/'04;3990.0;84.0;92.0
2405;Woongemeente;Vmbo;Mannen;0;2e generatie;Gemeenten < 100.000 inwoners;2004/'05;4200.0;83.0;92.0
2406;Woongemeente;Vmbo;Mannen;0;2e generatie;Gemeenten < 100.000 inwoners;2005/'06;4320.0;86.0;92.0
2407;Woongemeente;Vmbo;Mannen;0;2e generatie;Gemeenten < 100.000 inwoners;2006/'07*;4590.0;88.0;92.0
2408;Woongemeente;Vmbo;Mannen;0;2e generatie;Noord-Nederland;2003/'04;380.0;75.0;91.0
2409;Woongemeente;Vmbo;Mannen;0;2e generatie;Noord-Nederland;2004/'05;400.0;78.0;95.0
2410;Woongemeente;Vmbo;Mannen;0;2e generatie;Noord-Nederland;2005/'06;440.0;83.0;94.0
2411;Woongemeente;Vmbo;Mannen;0;2e generatie;Noord-Nederland;2006/'07*;460.0;85.0;92.0
2412;Woongemeente;Vmbo;Mannen;0;2e generatie;Oost-Nederland;2003/'04;1460.0;80.0;91.0
2413;Woongemeente;Vmbo;Mannen;0;2e generatie;Oost-Nederland;2004/'05;1520.0;83.0;90.0
2414;Woongemeente;Vmbo;Mannen;0;2e generatie;Oost-Nederland;2005/'06;1550.0;78.0;90.0
2415;Woongemeente;Vmbo;Mannen;0;2e generatie;Oost-Nederland;2006/'07*;1630.0;78.0;90.0
2416;Woongemeente;Vmbo;Mannen;0;2e generatie;West-Nederland;2003/'04;5300.0;80.0;90.0
2417;Woongemeente;Vmbo;Mannen;0;2e generatie;West-Nederland;2004/'05;5460.0;78.0;90.0
2418;Woongemeente;Vmbo;Mannen;0;2e generatie;West-Nederland;2005/'06;5690.0;83.0;90.0
2419;Woongemeente;Vmbo;Mannen;0;2e generatie;West-Nederland;2006/'07*;6010.0;84.0;90.0
2420;Woongemeente;Vmbo;Mannen;0;2e generatie;Zuid-Nederland;2003/'04;1470.0;84.0;91.0
2421;Woongemeente;Vmbo;Mannen;0;2e generatie;Zuid-Nederland;2004/'05;1560.0;83.0;92.0
2422;Woongemeente;Vmbo;Mannen;0;2e generatie;Zuid-Nederland;2005/'06;1580.0;86.0;91.0
2423;Woongemeente;Vmbo;Mannen;0;2e generatie;Zuid-Nederland;2006/'07*;1680.0;88.0;92.0
2424;Woongemeente;Vmbo;Mannen;0;2e generatie;Amsterdam;2003/'04;1120.0;74.0;90.0
2425;Woongemeente;Vmbo;Mannen;0;2e generatie;Amsterdam;2004/'05;1090.0;74.0;88.0
2426;Woongemeente;Vmbo;Mannen;0;2e generatie;Amsterdam;2005/'06;1150.0;77.0;89.0
2427;Woongemeente;Vmbo;Mannen;0;2e generatie;Amsterdam;2006/'07*;1110.0;78.0;88.0
2428;Woongemeente;Vmbo;Mannen;0;2e generatie;Rotterdam;2003/'04;900.0;76.0;84.0
2429;Woongemeente;Vmbo;Mannen;0;2e generatie;Rotterdam;2004/'05;880.0;77.0;87.0
2430;Woongemeente;Vmbo;Mannen;0;2e generatie;Rotterdam;2005/'06;910.0;84.0;88.0
2431;Woongemeente;Vmbo;Mannen;0;2e generatie;Rotterdam;2006/'07*;1060.0;82.0;87.0
2432;Woongemeente;Vmbo;Mannen;0;2e generatie;'s-Gravenhage;2003/'04;590.0;79.0;87.0
2433;Woongemeente;Vmbo;Mannen;0;2e generatie;'s-Gravenhage;2004/'05;600.0;72.0;91.0
2434;Woongemeente;Vmbo;Mannen;0;2e generatie;'s-Gravenhage;2005/'06;630.0;84.0;90.0
2435;Woongemeente;Vmbo;Mannen;0;2e generatie;'s-Gravenhage;2006/'07*;610.0;86.0;90.0
2436;Woongemeente;Vmbo;Mannen;0;2e generatie;Utrecht;2003/'04;220.0;78.0;87.0
2437;Woongemeente;Vmbo;Mannen;0;2e generatie;Utrecht;2004/'05;260.0;70.0;82.0
2438;Woongemeente;Vmbo;Mannen;0;2e generatie;Utrecht;2005/'06;280.0;68.0;82.0
2439;Woongemeente;Vmbo;Mannen;0;2e generatie;Utrecht;2006/'07*;330.0;76.0;89.0
2440;Woongemeente;Vmbo;Mannen;0;2e generatie;Regiokenmerken onbekend;2003/'04;50.0;;
2441;Woongemeente;Vmbo;Mannen;0;2e generatie;Regiokenmerken onbekend;2004/'05;40.0;;
2442;Woongemeente;Vmbo;Mannen;0;2e generatie;Regiokenmerken onbekend;2005/'06;;;
2443;Woongemeente;Vmbo;Mannen;0;2e generatie;Regiokenmerken onbekend;2006/'07*;;;
2444;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Nederland;2003/'04;41740.0;88.0;95.0
2445;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Nederland;2004/'05;40580.0;88.0;96.0
2446;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Nederland;2005/'06;44090.0;91.0;96.0
2447;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Nederland;2006/'07*;44640.0;92.0;96.0
2448;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2003/'04;1880.0;82.0;93.0
2449;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2004/'05;1790.0;83.0;95.0
2450;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2005/'06;2030.0;85.0;94.0
2451;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2006/'07*;2130.0;88.0;93.0
2452;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;6620.0;86.0;95.0
2453;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;6280.0;86.0;95.0
2454;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;6770.0;86.0;95.0
2455;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;6850.0;85.0;94.0
2456;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2003/'04;33100.0;90.0;96.0
2457;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2004/'05;32380.0;89.0;96.0
2458;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2005/'06;35270.0;92.0;96.0
2459;Woongemeente;Vmbo;Mannen;0;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2006/'07*;35650.0;93.0;96.0
