ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
3775;Woningen;Maasgouw;2013;296.0;965.0
3776;Woningen;Maasgouw;2014;412.0;1411.0
3777;Woningen;Maasgouw;2015;676.0;2463.0
3778;Woningen;Maasgouw;2016;915.0;3359.0
3779;Woningen;Maasgouw;2017;1284.0;4811.0
3780;Woningen;Maassluis;2012;74.0;111.0
3781;Woningen;Maassluis;2013;128.0;256.0
3782;Woningen;Maassluis;2014;246.0;615.0
3783;Woningen;Maassluis;2015;306.0;779.0
3784;Woningen;Maassluis;2016;352.0;917.0
3785;Woningen;Maassluis;2017;445.0;1208.0
3786;Woningen;Maastricht;2012;648.0;1355.0
3787;Woningen;Maastricht;2013;1028.0;2372.0
3788;Woningen;Maastricht;2014;1265.0;3225.0
3789;Woningen;Maastricht;2015;1688.0;4692.0
3790;Woningen;Maastricht;2016;2263.0;6544.0
3791;Woningen;Maastricht;2017;2796.0;8370.0
3792;Woningen;De Marne;2012;63.0;187.0
3793;Woningen;De Marne;2013;127.0;431.0
3794;Woningen;De Marne;2014;176.0;710.0
3795;Woningen;De Marne;2015;413.0;1516.0
3796;Woningen;De Marne;2016;523.0;1922.0
3797;Woningen;De Marne;2017;600.0;2230.0
3798;Woningen;Marum;2012;67.0;271.0
3799;Woningen;Marum;2013;149.0;593.0
3800;Woningen;Marum;2014;227.0;964.0
3801;Woningen;Marum;2015;302.0;1273.0
3802;Woningen;Marum;2016;391.0;1608.0
3803;Woningen;Marum;2017;490.0;2017.0
3804;Woningen;Medemblik;2012;222.0;510.0
3805;Woningen;Medemblik;2013;626.0;1671.0
3806;Woningen;Medemblik;2014;969.0;2746.0
3807;Woningen;Medemblik;2015;1341.0;3710.0
3808;Woningen;Medemblik;2016;1787.0;4877.0
3809;Woningen;Medemblik;2017;2334.0;6342.0
3810;Woningen;Meerssen;2012;148.0;457.0
3811;Woningen;Meerssen;2013;270.0;903.0
3812;Woningen;Meerssen;2014;380.0;1328.0
3813;Woningen;Meerssen;2015;553.0;1975.0
3814;Woningen;Meerssen;2016;744.0;2773.0
3815;Woningen;Meerssen;2017;904.0;3447.0
3816;Woningen;Meierijstad;2012;285.0;1013.0
3817;Woningen;Meierijstad;2013;635.0;2491.0
3818;Woningen;Meierijstad;2014;993.0;4010.0
3819;Woningen;Meierijstad;2015;1429.0;5791.0
3820;Woningen;Meierijstad;2016;1865.0;7368.0
3821;Woningen;Meierijstad;2017;2510.0;9944.0
3822;Woningen;Menameradiel;2012;84.0;204.0
3823;Woningen;Menameradiel;2013;203.0;593.0
3824;Woningen;Menameradiel;2014;290.0;894.0
3825;Woningen;Menameradiel;2015;373.0;1175.0
3826;Woningen;Menameradiel;2016;442.0;1415.0
3827;Woningen;Menameradiel;2017;541.0;1793.0
3828;Woningen;Menterwolde;2012;46.0;172.0
3829;Woningen;Menterwolde;2013;142.0;710.0
3830;Woningen;Menterwolde;2014;190.0;933.0
3831;Woningen;Menterwolde;2015;398.0;1632.0
3832;Woningen;Menterwolde;2016;600.0;2289.0
3833;Woningen;Menterwolde;2017;732.0;2799.0
3834;Woningen;Meppel;2012;142.0;422.0
3835;Woningen;Meppel;2013;306.0;939.0
3836;Woningen;Meppel;2014;529.0;1740.0
3837;Woningen;Meppel;2015;811.0;2702.0
3838;Woningen;Meppel;2016;1091.0;3635.0
3839;Woningen;Meppel;2017;1398.0;4524.0
3840;Woningen;Middelburg (Z.);2012;182.0;494.0
3841;Woningen;Middelburg (Z.);2013;463.0;1296.0
3842;Woningen;Middelburg (Z.);2014;759.0;2195.0
3843;Woningen;Middelburg (Z.);2015;1030.0;3066.0
3844;Woningen;Middelburg (Z.);2016;1551.0;4374.0
3845;Woningen;Middelburg (Z.);2017;2138.0;5877.0
3846;Woningen;Midden-Delfland;2012;94.0;206.0
3847;Woningen;Midden-Delfland;2013;220.0;628.0
3848;Woningen;Midden-Delfland;2014;324.0;999.0
3849;Woningen;Midden-Delfland;2015;483.0;1473.0
3850;Woningen;Midden-Delfland;2016;708.0;2143.0
3851;Woningen;Midden-Delfland;2017;965.0;2860.0
3852;Woningen;Midden-Drenthe;2012;210.0;687.0
3853;Woningen;Midden-Drenthe;2013;510.0;2020.0
3854;Woningen;Midden-Drenthe;2014;888.0;3231.0
3855;Woningen;Midden-Drenthe;2015;1602.0;5351.0
3856;Woningen;Midden-Drenthe;2016;2235.0;7536.0
3857;Woningen;Midden-Drenthe;2017;2735.0;9351.0
3858;Woningen;Mill en Sint Hubert;2012;40.0;171.0
3859;Woningen;Mill en Sint Hubert;2013;124.0;550.0
3860;Woningen;Mill en Sint Hubert;2014;173.0;804.0
3861;Woningen;Mill en Sint Hubert;2015;218.0;1033.0
3862;Woningen;Mill en Sint Hubert;2016;282.0;1301.0
3863;Woningen;Mill en Sint Hubert;2017;359.0;1696.0
3864;Woningen;Moerdijk;2012;131.0;430.0
3865;Woningen;Moerdijk;2013;316.0;1126.0
3866;Woningen;Moerdijk;2014;478.0;1731.0
3867;Woningen;Moerdijk;2015;683.0;2462.0
3868;Woningen;Moerdijk;2016;840.0;2968.0
3869;Woningen;Moerdijk;2017;1066.0;3752.0
3870;Woningen;Molenwaard;2012;154.0;273.0
3871;Woningen;Molenwaard;2013;290.0;692.0
3872;Woningen;Molenwaard;2014;437.0;1192.0
3873;Woningen;Molenwaard;2015;557.0;1658.0
3874;Woningen;Molenwaard;2016;644.0;1945.0
3875;Woningen;Molenwaard;2017;749.0;2328.0
3876;Woningen;Montferland;2012;101.0;326.0
3877;Woningen;Montferland;2013;370.0;1336.0
3878;Woningen;Montferland;2014;564.0;2219.0
3879;Woningen;Montferland;2015;798.0;3078.0
3880;Woningen;Montferland;2016;1141.0;4398.0
3881;Woningen;Montferland;2017;1519.0;5972.0
3882;Woningen;Montfoort;2012;59.0;119.0
3883;Woningen;Montfoort;2013;135.0;318.0
3884;Woningen;Montfoort;2014;198.0;504.0
3885;Woningen;Montfoort;2015;279.0;867.0
3886;Woningen;Montfoort;2016;336.0;1162.0
3887;Woningen;Montfoort;2017;427.0;1474.0
3888;Woningen;Mook en Middelaar;2012;;
3889;Woningen;Mook en Middelaar;2013;106.0;336.0
3890;Woningen;Mook en Middelaar;2014;153.0;516.0
3891;Woningen;Mook en Middelaar;2015;212.0;736.0
3892;Woningen;Mook en Middelaar;2016;290.0;1136.0
3893;Woningen;Mook en Middelaar;2017;369.0;1420.0
3894;Woningen;Neder-Betuwe;2012;39.0;126.0
3895;Woningen;Neder-Betuwe;2013;129.0;473.0
3896;Woningen;Neder-Betuwe;2014;190.0;694.0
3897;Woningen;Neder-Betuwe;2015;271.0;918.0
3898;Woningen;Neder-Betuwe;2016;406.0;1418.0
3899;Woningen;Neder-Betuwe;2017;553.0;1838.0
3900;Woningen;Nederweert;2012;102.0;458.0
3901;Woningen;Nederweert;2013;247.0;1167.0
3902;Woningen;Nederweert;2014;348.0;1649.0
3903;Woningen;Nederweert;2015;502.0;2352.0
3904;Woningen;Nederweert;2016;661.0;2966.0
3905;Woningen;Nederweert;2017;844.0;3758.0
3906;Woningen;Neerijnen;2012;38.0;140.0
3907;Woningen;Neerijnen;2013;;
3908;Woningen;Neerijnen;2014;;
3909;Woningen;Neerijnen;2015;;
3910;Woningen;Neerijnen;2016;235.0;1093.0
3911;Woningen;Neerijnen;2017;328.0;1466.0
3912;Woningen;Nieuwegein;2012;188.0;465.0
3913;Woningen;Nieuwegein;2013;349.0;901.0
3914;Woningen;Nieuwegein;2014;515.0;1442.0
3915;Woningen;Nieuwegein;2015;709.0;2036.0
3916;Woningen;Nieuwegein;2016;908.0;2607.0
3917;Woningen;Nieuwegein;2017;1575.0;4491.0
3918;Woningen;Nieuwkoop;2012;105.0;270.0
3919;Woningen;Nieuwkoop;2013;253.0;862.0
3920;Woningen;Nieuwkoop;2014;459.0;1559.0
3921;Woningen;Nieuwkoop;2015;576.0;1971.0
3922;Woningen;Nieuwkoop;2016;746.0;2538.0
3923;Woningen;Nieuwkoop;2017;958.0;3132.0
3924;Woningen;Nijkerk;2012;146.0;322.0
3925;Woningen;Nijkerk;2013;318.0;1105.0
3926;Woningen;Nijkerk;2014;615.0;2057.0
3927;Woningen;Nijkerk;2015;959.0;3209.0
3928;Woningen;Nijkerk;2016;1189.0;4016.0
3929;Woningen;Nijkerk;2017;1607.0;5455.0
3930;Woningen;Nijmegen;2012;815.0;1448.0
3931;Woningen;Nijmegen;2013;1324.0;2783.0
3932;Woningen;Nijmegen;2014;1979.0;4981.0
3933;Woningen;Nijmegen;2015;2748.0;7118.0
3934;Woningen;Nijmegen;2016;3644.0;9670.0
3935;Woningen;Nijmegen;2017;4624.0;12720.0
3936;Woningen;Nissewaard;2012;654.0;740.0
3937;Woningen;Nissewaard;2013;896.0;1323.0
3938;Woningen;Nissewaard;2014;1350.0;2591.0
3939;Woningen;Nissewaard;2015;1637.0;3485.0
3940;Woningen;Nissewaard;2016;1859.0;4155.0
3941;Woningen;Nissewaard;2017;2298.0;5500.0
3942;Woningen;Noord-Beveland;2012;37.0;149.0
3943;Woningen;Noord-Beveland;2013;105.0;447.0
3944;Woningen;Noord-Beveland;2014;200.0;723.0
3945;Woningen;Noord-Beveland;2015;279.0;1035.0
3946;Woningen;Noord-Beveland;2016;383.0;1397.0
3947;Woningen;Noord-Beveland;2017;510.0;1738.0
3948;Woningen;Noordenveld;2012;218.0;691.0
3949;Woningen;Noordenveld;2013;481.0;1699.0
3950;Woningen;Noordenveld;2014;679.0;2457.0
3951;Woningen;Noordenveld;2015;955.0;3584.0
3952;Woningen;Noordenveld;2016;1385.0;5005.0
3953;Woningen;Noordenveld;2017;1890.0;6841.0
3954;Woningen;Noordoostpolder;2012;258.0;960.0
3955;Woningen;Noordoostpolder;2013;570.0;2292.0
3956;Woningen;Noordoostpolder;2014;831.0;3425.0
3957;Woningen;Noordoostpolder;2015;1114.0;4609.0
3958;Woningen;Noordoostpolder;2016;1359.0;5649.0
3959;Woningen;Noordoostpolder;2017;1689.0;6875.0
3960;Woningen;Noordwijk;2012;58.0;92.0
3961;Woningen;Noordwijk;2013;146.0;341.0
3962;Woningen;Noordwijk;2014;268.0;631.0
3963;Woningen;Noordwijk;2015;386.0;968.0
3964;Woningen;Noordwijk;2016;502.0;1276.0
3965;Woningen;Noordwijk;2017;654.0;1673.0
3966;Woningen;Noordwijkerhout;2012;64.0;150.0
3967;Woningen;Noordwijkerhout;2013;136.0;387.0
3968;Woningen;Noordwijkerhout;2014;196.0;586.0
3969;Woningen;Noordwijkerhout;2015;256.0;837.0
3970;Woningen;Noordwijkerhout;2016;301.0;1031.0
3971;Woningen;Noordwijkerhout;2017;404.0;1500.0
3972;Woningen;Nuenen, Gerwen en Nederwetten;2012;161.0;524.0
3973;Woningen;Nuenen, Gerwen en Nederwetten;2013;376.0;1340.0
3974;Woningen;Nuenen, Gerwen en Nederwetten;2014;496.0;1778.0
3975;Woningen;Nuenen, Gerwen en Nederwetten;2015;635.0;2283.0
3976;Woningen;Nuenen, Gerwen en Nederwetten;2016;728.0;2623.0
3977;Woningen;Nuenen, Gerwen en Nederwetten;2017;945.0;3414.0
3978;Woningen;Nunspeet;2012;87.0;245.0
3979;Woningen;Nunspeet;2013;;
3980;Woningen;Nunspeet;2014;;
3981;Woningen;Nunspeet;2015;;
3982;Woningen;Nunspeet;2016;491.0;1711.0
3983;Woningen;Nunspeet;2017;636.0;2175.0
3984;Woningen;Nuth;2012;150.0;435.0
3985;Woningen;Nuth;2013;272.0;871.0
3986;Woningen;Nuth;2014;337.0;1143.0
3987;Woningen;Nuth;2015;452.0;1635.0
3988;Woningen;Nuth;2016;551.0;2071.0
3989;Woningen;Nuth;2017;736.0;2816.0
3990;Woningen;Oegstgeest;2012;134.0;220.0
3991;Woningen;Oegstgeest;2013;240.0;496.0
3992;Woningen;Oegstgeest;2014;346.0;783.0
3993;Woningen;Oegstgeest;2015;445.0;1083.0
3994;Woningen;Oegstgeest;2016;545.0;1394.0
3995;Woningen;Oegstgeest;2017;638.0;1673.0
3996;Woningen;Oirschot;2012;77.0;331.0
3997;Woningen;Oirschot;2013;161.0;784.0
3998;Woningen;Oirschot;2014;225.0;1089.0
3999;Woningen;Oirschot;2015;298.0;1413.0
4000;Woningen;Oirschot;2016;386.0;1744.0
4001;Woningen;Oirschot;2017;526.0;2274.0
4002;Woningen;Oisterwijk;2012;80.0;239.0
4003;Woningen;Oisterwijk;2013;212.0;754.0
4004;Woningen;Oisterwijk;2014;300.0;1113.0
4005;Woningen;Oisterwijk;2015;390.0;1505.0
4006;Woningen;Oisterwijk;2016;478.0;1856.0
4007;Woningen;Oisterwijk;2017;653.0;2435.0
4008;Woningen;Oldambt;2012;122.0;437.0
4009;Woningen;Oldambt;2013;266.0;952.0
4010;Woningen;Oldambt;2014;393.0;1388.0
4011;Woningen;Oldambt;2015;541.0;1912.0
4012;Woningen;Oldambt;2016;744.0;2626.0
4013;Woningen;Oldambt;2017;949.0;3496.0
4014;Woningen;Oldebroek;2012;87.0;274.0
4015;Woningen;Oldebroek;2013;211.0;809.0
4016;Woningen;Oldebroek;2014;347.0;1278.0
4017;Woningen;Oldebroek;2015;526.0;1985.0
4018;Woningen;Oldebroek;2016;677.0;2524.0
4019;Woningen;Oldebroek;2017;918.0;3467.0
4020;Woningen;Oldenzaal;2012;52.0;136.0
4021;Woningen;Oldenzaal;2013;174.0;589.0
4022;Woningen;Oldenzaal;2014;350.0;1271.0
4023;Woningen;Oldenzaal;2015;641.0;2339.0
4024;Woningen;Oldenzaal;2016;784.0;2889.0
4025;Woningen;Oldenzaal;2017;935.0;3488.0
4026;Woningen;Olst-Wijhe;2012;160.0;746.0
4027;Woningen;Olst-Wijhe;2013;311.0;1394.0
4028;Woningen;Olst-Wijhe;2014;491.0;2020.0
4029;Woningen;Olst-Wijhe;2015;803.0;2997.0
4030;Woningen;Olst-Wijhe;2016;987.0;3594.0
4031;Woningen;Olst-Wijhe;2017;1184.0;4275.0
4032;Woningen;Ommen;2012;200.0;607.0
4033;Woningen;Ommen;2013;313.0;1186.0
4034;Woningen;Ommen;2014;405.0;1643.0
4035;Woningen;Ommen;2015;544.0;2148.0
4036;Woningen;Ommen;2016;630.0;2529.0
4037;Woningen;Ommen;2017;785.0;3102.0
4038;Woningen;Onderbanken;2012;75.0;215.0
4039;Woningen;Onderbanken;2013;141.0;477.0
4040;Woningen;Onderbanken;2014;170.0;582.0
4041;Woningen;Onderbanken;2015;211.0;753.0
4042;Woningen;Onderbanken;2016;242.0;888.0
4043;Woningen;Onderbanken;2017;444.0;1722.0
4044;Woningen;Oost Gelre;2012;142.0;577.0
4045;Woningen;Oost Gelre;2013;441.0;1891.0
4046;Woningen;Oost Gelre;2014;643.0;2691.0
4047;Woningen;Oost Gelre;2015;884.0;3694.0
4048;Woningen;Oost Gelre;2016;1110.0;4558.0
4049;Woningen;Oost Gelre;2017;1341.0;5562.0
4050;Woningen;Oosterhout;2012;107.0;295.0
4051;Woningen;Oosterhout;2013;310.0;1051.0
4052;Woningen;Oosterhout;2014;445.0;1501.0
4053;Woningen;Oosterhout;2015;678.0;2248.0
4054;Woningen;Oosterhout;2016;852.0;2862.0
4055;Woningen;Oosterhout;2017;1209.0;3998.0
4056;Woningen;Ooststellingwerf;2012;118.0;331.0
4057;Woningen;Ooststellingwerf;2013;292.0;914.0
4058;Woningen;Ooststellingwerf;2014;443.0;1593.0
4059;Woningen;Ooststellingwerf;2015;839.0;2762.0
4060;Woningen;Ooststellingwerf;2016;1104.0;3466.0
4061;Woningen;Ooststellingwerf;2017;1542.0;4657.0
4062;Woningen;Oostzaan;2012;22.0;37.0
4063;Woningen;Oostzaan;2013;61.0;144.0
4064;Woningen;Oostzaan;2014;109.0;280.0
4065;Woningen;Oostzaan;2015;153.0;420.0
4066;Woningen;Oostzaan;2016;185.0;517.0
4067;Woningen;Oostzaan;2017;263.0;743.0
4068;Woningen;Opmeer;2012;68.0;157.0
4069;Woningen;Opmeer;2013;207.0;608.0
4070;Woningen;Opmeer;2014;322.0;995.0
4071;Woningen;Opmeer;2015;518.0;1559.0
4072;Woningen;Opmeer;2016;590.0;1793.0
4073;Woningen;Opmeer;2017;681.0;2120.0
4074;Woningen;Opsterland;2012;222.0;660.0
4075;Woningen;Opsterland;2013;476.0;1662.0
4076;Woningen;Opsterland;2014;663.0;2464.0
4077;Woningen;Opsterland;2015;814.0;3053.0
4078;Woningen;Opsterland;2016;975.0;3602.0
4079;Woningen;Opsterland;2017;1269.0;4848.0
4080;Woningen;Oss;2012;272.0;849.0
4081;Woningen;Oss;2013;499.0;1702.0
4082;Woningen;Oss;2014;745.0;2726.0
4083;Woningen;Oss;2015;997.0;3733.0
4084;Woningen;Oss;2016;1322.0;4913.0
4085;Woningen;Oss;2017;2158.0;7939.0
4086;Woningen;Oud-Beijerland;2012;94.0;182.0
4087;Woningen;Oud-Beijerland;2013;177.0;401.0
4088;Woningen;Oud-Beijerland;2014;352.0;874.0
4089;Woningen;Oud-Beijerland;2015;431.0;1107.0
4090;Woningen;Oud-Beijerland;2016;514.0;1340.0
4091;Woningen;Oud-Beijerland;2017;615.0;1667.0
4092;Woningen;Oude IJsselstreek;2012;252.0;931.0
4093;Woningen;Oude IJsselstreek;2013;588.0;2301.0
4094;Woningen;Oude IJsselstreek;2014;931.0;3558.0
4095;Woningen;Oude IJsselstreek;2015;1234.0;4695.0
4096;Woningen;Oude IJsselstreek;2016;1483.0;5611.0
4097;Woningen;Oude IJsselstreek;2017;1761.0;6841.0
4098;Woningen;Ouder-Amstel;2012;;
4099;Woningen;Ouder-Amstel;2013;89.0;210.0
4100;Woningen;Ouder-Amstel;2014;133.0;331.0
4101;Woningen;Ouder-Amstel;2015;181.0;465.0
4102;Woningen;Ouder-Amstel;2016;293.0;771.0
4103;Woningen;Ouder-Amstel;2017;364.0;1003.0
4104;Woningen;Oudewater;2012;34.0;94.0
4105;Woningen;Oudewater;2013;85.0;263.0
4106;Woningen;Oudewater;2014;120.0;387.0
4107;Woningen;Oudewater;2015;158.0;511.0
4108;Woningen;Oudewater;2016;255.0;776.0
4109;Woningen;Oudewater;2017;351.0;1106.0
4110;Woningen;Overbetuwe;2012;210.0;669.0
4111;Woningen;Overbetuwe;2013;508.0;1836.0
4112;Woningen;Overbetuwe;2014;760.0;2806.0
4113;Woningen;Overbetuwe;2015;972.0;3591.0
4114;Woningen;Overbetuwe;2016;1166.0;4281.0
4115;Woningen;Overbetuwe;2017;1443.0;5264.0
4116;Woningen;Papendrecht;2012;104.0;189.0
4117;Woningen;Papendrecht;2013;296.0;686.0
4118;Woningen;Papendrecht;2014;383.0;980.0
4119;Woningen;Papendrecht;2015;467.0;1254.0
4120;Woningen;Papendrecht;2016;543.0;1475.0
4121;Woningen;Papendrecht;2017;638.0;1758.0
4122;Woningen;Peel en Maas;2012;354.0;1103.0
4123;Woningen;Peel en Maas;2013;721.0;2296.0
4124;Woningen;Peel en Maas;2014;927.0;3325.0
4125;Woningen;Peel en Maas;2015;1279.0;4827.0
4126;Woningen;Peel en Maas;2016;1723.0;6612.0
4127;Woningen;Peel en Maas;2017;2245.0;8887.0
4128;Woningen;Pekela;2012;63.0;184.0
4129;Woningen;Pekela;2013;125.0;498.0
4130;Woningen;Pekela;2014;153.0;612.0
4131;Woningen;Pekela;2015;234.0;869.0
4132;Woningen;Pekela;2016;278.0;1014.0
4133;Woningen;Pekela;2017;350.0;1292.0
4134;Woningen;Pijnacker-Nootdorp;2012;332.0;737.0
4135;Woningen;Pijnacker-Nootdorp;2013;615.0;1551.0
4136;Woningen;Pijnacker-Nootdorp;2014;842.0;2398.0
4137;Woningen;Pijnacker-Nootdorp;2015;1110.0;3270.0
4138;Woningen;Pijnacker-Nootdorp;2016;1326.0;3984.0
4139;Woningen;Pijnacker-Nootdorp;2017;1830.0;5506.0
4140;Woningen;Purmerend;2012;188.0;403.0
4141;Woningen;Purmerend;2013;505.0;1170.0
4142;Woningen;Purmerend;2014;662.0;1670.0
4143;Woningen;Purmerend;2015;902.0;2351.0
4144;Woningen;Purmerend;2016;1104.0;2853.0
4145;Woningen;Purmerend;2017;1342.0;3588.0
4146;Woningen;Putten;2012;76.0;259.0
4147;Woningen;Putten;2013;194.0;767.0
4148;Woningen;Putten;2014;306.0;1094.0
4149;Woningen;Putten;2015;538.0;1808.0
4150;Woningen;Putten;2016;615.0;2089.0
4151;Woningen;Putten;2017;753.0;2556.0
4152;Woningen;Raalte;2012;292.0;1047.0
4153;Woningen;Raalte;2013;536.0;2036.0
4154;Woningen;Raalte;2014;733.0;2874.0
4155;Woningen;Raalte;2015;1499.0;5348.0
4156;Woningen;Raalte;2016;2003.0;6974.0
4157;Woningen;Raalte;2017;2525.0;8891.0
4158;Woningen;Reimerswaal;2012;77.0;229.0
4159;Woningen;Reimerswaal;2013;199.0;650.0
4160;Woningen;Reimerswaal;2014;380.0;1316.0
4161;Woningen;Reimerswaal;2015;689.0;1991.0
4162;Woningen;Reimerswaal;2016;1005.0;2718.0
4163;Woningen;Reimerswaal;2017;1244.0;3379.0
4164;Woningen;Renkum;2012;153.0;317.0
4165;Woningen;Renkum;2013;339.0;828.0
4166;Woningen;Renkum;2014;472.0;1322.0
4167;Woningen;Renkum;2015;635.0;1836.0
4168;Woningen;Renkum;2016;818.0;2484.0
4169;Woningen;Renkum;2017;1090.0;3369.0
4170;Woningen;Renswoude;2012;7.0;16.0
4171;Woningen;Renswoude;2013;29.0;92.0
4172;Woningen;Renswoude;2014;45.0;148.0
4173;Woningen;Renswoude;2015;58.0;194.0
4174;Woningen;Renswoude;2016;68.0;233.0
4175;Woningen;Renswoude;2017;117.0;337.0
4176;Woningen;Reusel-De Mierden;2012;73.0;289.0
4177;Woningen;Reusel-De Mierden;2013;181.0;834.0
4178;Woningen;Reusel-De Mierden;2014;217.0;995.0
4179;Woningen;Reusel-De Mierden;2015;275.0;1367.0
4180;Woningen;Reusel-De Mierden;2016;341.0;1682.0
4181;Woningen;Reusel-De Mierden;2017;416.0;2092.0
4182;Woningen;Rheden;2012;130.0;273.0
4183;Woningen;Rheden;2013;336.0;913.0
4184;Woningen;Rheden;2014;476.0;1439.0
4185;Woningen;Rheden;2015;637.0;2020.0
4186;Woningen;Rheden;2016;783.0;2530.0
4187;Woningen;Rheden;2017;992.0;3256.0
4188;Woningen;Rhenen;2012;74.0;178.0
4189;Woningen;Rhenen;2013;147.0;430.0
4190;Woningen;Rhenen;2014;201.0;623.0
4191;Woningen;Rhenen;2015;272.0;856.0
4192;Woningen;Rhenen;2016;371.0;1150.0
4193;Woningen;Rhenen;2017;487.0;1576.0
4194;Woningen;Ridderkerk;2012;112.0;213.0
4195;Woningen;Ridderkerk;2013;180.0;427.0
4196;Woningen;Ridderkerk;2014;304.0;774.0
4197;Woningen;Ridderkerk;2015;402.0;1043.0
4198;Woningen;Ridderkerk;2016;498.0;1268.0
4199;Woningen;Ridderkerk;2017;1058.0;2680.0
4200;Woningen;Rijnwaarden;2012;13.0;45.0
4201;Woningen;Rijnwaarden;2013;56.0;222.0
4202;Woningen;Rijnwaarden;2014;101.0;414.0
4203;Woningen;Rijnwaarden;2015;151.0;597.0
4204;Woningen;Rijnwaarden;2016;192.0;749.0
4205;Woningen;Rijnwaarden;2017;246.0;962.0
4206;Woningen;Rijssen-Holten;2012;158.0;491.0
4207;Woningen;Rijssen-Holten;2013;344.0;1190.0
4208;Woningen;Rijssen-Holten;2014;519.0;1922.0
4209;Woningen;Rijssen-Holten;2015;740.0;2774.0
4210;Woningen;Rijssen-Holten;2016;943.0;3452.0
4211;Woningen;Rijssen-Holten;2017;1291.0;4495.0
4212;Woningen;Rijswijk (ZH.);2012;162.0;181.0
4213;Woningen;Rijswijk (ZH.);2013;357.0;723.0
4214;Woningen;Rijswijk (ZH.);2014;511.0;1174.0
4215;Woningen;Rijswijk (ZH.);2015;762.0;2034.0
4216;Woningen;Rijswijk (ZH.);2016;1101.0;3003.0
4217;Woningen;Rijswijk (ZH.);2017;1524.0;4456.0
4218;Woningen;Roerdalen;2012;127.0;489.0
4219;Woningen;Roerdalen;2013;269.0;1107.0
4220;Woningen;Roerdalen;2014;380.0;1573.0
4221;Woningen;Roerdalen;2015;544.0;2214.0
4222;Woningen;Roerdalen;2016;792.0;3156.0
4223;Woningen;Roerdalen;2017;1065.0;4210.0
4224;Woningen;Roermond;2012;234.0;688.0
4225;Woningen;Roermond;2013;484.0;1560.0
4226;Woningen;Roermond;2014;712.0;2521.0
4227;Woningen;Roermond;2015;1179.0;4225.0
4228;Woningen;Roermond;2016;1631.0;5912.0
4229;Woningen;Roermond;2017;2021.0;7523.0
4230;Woningen;De Ronde Venen;2012;201.0;496.0
4231;Woningen;De Ronde Venen;2013;475.0;1330.0
4232;Woningen;De Ronde Venen;2014;696.0;2118.0
4233;Woningen;De Ronde Venen;2015;891.0;2923.0
4234;Woningen;De Ronde Venen;2016;1115.0;3592.0
4235;Woningen;De Ronde Venen;2017;1730.0;5322.0
4236;Woningen;Roosendaal;2012;214.0;622.0
4237;Woningen;Roosendaal;2013;565.0;1905.0
4238;Woningen;Roosendaal;2014;825.0;2922.0
4239;Woningen;Roosendaal;2015;1225.0;4344.0
4240;Woningen;Roosendaal;2016;1456.0;5254.0
4241;Woningen;Roosendaal;2017;1748.0;6335.0
4242;Woningen;Rotterdam;2012;861.0;1382.0
4243;Woningen;Rotterdam;2013;1438.0;2829.0
4244;Woningen;Rotterdam;2014;2140.0;4936.0
4245;Woningen;Rotterdam;2015;2935.0;7184.0
4246;Woningen;Rotterdam;2016;3703.0;9249.0
4247;Woningen;Rotterdam;2017;4817.0;12233.0
4248;Woningen;Rozendaal;2012;;
4249;Woningen;Rozendaal;2013;;
4250;Woningen;Rozendaal;2014;;
4251;Woningen;Rozendaal;2015;;
4252;Woningen;Rozendaal;2016;32.0;131.0
4253;Woningen;Rozendaal;2017;42.0;179.0
4254;Woningen;Rucphen;2012;40.0;147.0
4255;Woningen;Rucphen;2013;131.0;552.0
4256;Woningen;Rucphen;2014;194.0;877.0
4257;Woningen;Rucphen;2015;257.0;1175.0
4258;Woningen;Rucphen;2016;305.0;1381.0
4259;Woningen;Rucphen;2017;412.0;1880.0
4260;Woningen;Schagen;2012;351.0;946.0
4261;Woningen;Schagen;2013;781.0;2316.0
4262;Woningen;Schagen;2014;1066.0;3370.0
4263;Woningen;Schagen;2015;1248.0;4019.0
4264;Woningen;Schagen;2016;1468.0;4689.0
4265;Woningen;Schagen;2017;1800.0;5899.0
4266;Woningen;Scherpenzeel;2012;;
4267;Woningen;Scherpenzeel;2013;56.0;159.0
4268;Woningen;Scherpenzeel;2014;81.0;286.0
4269;Woningen;Scherpenzeel;2015;106.0;366.0
4270;Woningen;Scherpenzeel;2016;135.0;468.0
4271;Woningen;Scherpenzeel;2017;170.0;589.0
4272;Woningen;Schiedam;2012;82.0;172.0
4273;Woningen;Schiedam;2013;166.0;380.0
4274;Woningen;Schiedam;2014;354.0;934.0
4275;Woningen;Schiedam;2015;469.0;1231.0
4276;Woningen;Schiedam;2016;559.0;1501.0
4277;Woningen;Schiedam;2017;657.0;1777.0
4278;Woningen;Schiermonnikoog;2012;;
4279;Woningen;Schiermonnikoog;2013;3.0;6.0
4280;Woningen;Schiermonnikoog;2014;3.0;6.0
4281;Woningen;Schiermonnikoog;2015;5.0;31.0
4282;Woningen;Schiermonnikoog;2016;8.0;40.0
4283;Woningen;Schiermonnikoog;2017;22.0;92.0
4284;Woningen;Schinnen;2012;125.0;394.0
4285;Woningen;Schinnen;2013;243.0;782.0
4286;Woningen;Schinnen;2014;313.0;1047.0
4287;Woningen;Schinnen;2015;399.0;1384.0
