ID;TypeWoningen;Regio;Perioden;TotaleAantal_1;Voor1945_2;k_19451969_3;k_19701974_4;k_19751979_5;k_19801984_6;k_19851989_7;k_19901994_8;k_19951999_9;k_20002004_10;TotaleWaarde_11;Voor1945_12;k_19451969_13;k_19701974_14;k_19751979_15;k_19801984_16;k_19851989_17;k_19901994_18;k_19951999_19;k_20002004_20
180;Alle woningen;Friesland;2002;266;66;67;34;23.0;21.0;19.0;14.0;17.0;5.0;27523;6969;6783;3467;2503.0;2143.0;1903.0;1492.0;1722.0;540.0
181;Alle woningen;Friesland;2003;268;66;67;34;24.0;21.0;19.0;14.0;17.0;7.0;30814;7733;7508;3851;2784.0;2382.0;2117.0;1660.0;1915.0;864.0
182;Alle woningen;Drenthe;1971;103;40;59;4;;;;;;;2525;1122;1311;93;;;;;;
183;Alle woningen;Drenthe;1975;123;38;59;26;;;;;;;4446;1605;1953;888;;;;;;
184;Alle woningen;Drenthe;1980;136;36;59;26;15.0;;;;;;7578;2363;2989;1363;863.0;;;;;
185;Alle woningen;Drenthe;1981;139;36;59;26;15.0;3.0;;;;;8222;2485;3179;1451;919.0;188.0;;;;
186;Alle woningen;Drenthe;1982;142;36;59;26;15.0;6.0;;;;;8472;2487;3209;1465;928.0;383.0;;;;
187;Alle woningen;Drenthe;1983;144;35;59;26;15.0;10.0;;;;;8527;2442;3176;1451;919.0;539.0;;;;
188;Alle woningen;Drenthe;1984;147;35;59;26;15.0;13.0;;;;;8612;2411;3145;1437;910.0;710.0;;;;
189;Alle woningen;Drenthe;1985;150;35;59;26;15.0;15.0;;;;;8645;2380;3112;1423;901.0;830.0;;;;
190;Alle woningen;Drenthe;1986;154;35;59;26;15.0;15.0;4.0;;;;8886;2368;3110;1422;901.0;830.0;255.0;;;
191;Alle woningen;Drenthe;1987;156;35;59;26;15.0;15.0;7.0;;;;9145;2384;3139;1437;910.0;839.0;438.0;;;
192;Alle woningen;Drenthe;1988;160;35;59;26;15.0;15.0;11.0;;;;9910;2515;3323;1522;964.0;889.0;699.0;;;
193;Alle woningen;Drenthe;1989;163;35;59;26;15.0;15.0;14.0;;;;10327;2553;3377;1550;982.0;905.0;960.0;;;
194;Alle woningen;Drenthe;1990;166;34;58;26;15.0;14.0;18.0;;;;10687;2283;3730;1634;972.0;905.0;1163.0;;;
195;Alle woningen;Drenthe;1991;169;34;58;26;15.0;14.0;18.0;3.0;;;11284;2357;3865;1694;1007.0;938.0;1206.0;218.0;;
196;Alle woningen;Drenthe;1992;171;34;58;26;15.0;14.0;18.0;6.0;;;11631;2393;3928;1723;1023.0;955.0;1227.0;382.0;;
197;Alle woningen;Drenthe;1993;174;34;58;26;15.0;14.0;18.0;8.0;;;12393;2508;4126;1811;1076.0;1004.0;1291.0;576.0;;
198;Alle woningen;Drenthe;1994;176;34;58;26;15.0;14.0;18.0;11.0;;;12780;2543;4182;1841;1094.0;1020.0;1312.0;788.0;;
199;Alle woningen;Drenthe;1995;179;34;58;26;15.0;14.0;18.0;14.0;;;13543;2635;4339;1915;1138.0;1061.0;1365.0;1090.0;;
200;Alle woningen;Drenthe;1996;182;34;58;26;15.0;14.0;18.0;14.0;3.0;;14064;2687;4428;1959;1164.0;1086.0;1396.0;1115.0;229.0;
201;Alle woningen;Drenthe;1997;185;34;58;26;15.0;14.0;18.0;14.0;6.0;;14801;2778;4579;2032;1208.0;1127.0;1449.0;1158.0;470.0;
202;Alle woningen;Drenthe;1998;188;34;58;26;15.0;14.0;18.0;14.0;9.0;;15691;2891;4767;2121;1261.0;1176.0;1511.0;1208.0;756.0;
203;Alle woningen;Drenthe;1999;190;34;57;26;15.0;14.0;18.0;14.0;11.0;;16724;3040;5005;2239;1331.0;1242.0;1595.0;1275.0;998.0;
204;Alle woningen;Drenthe;2000;192;33;57;26;15.0;14.0;18.0;14.0;14.0;;17559;3148;5177;2324;1384.0;1291.0;1658.0;1325.0;1251.0;
205;Alle woningen;Drenthe;2001;193;33;57;26;15.0;14.0;18.0;14.0;14.0;2.0;19054;3378;5543;2500;1489.0;1389.0;1784.0;1426.0;1350.0;194.0
206;Alle woningen;Drenthe;2002;194;33;56;25;15.0;14.0;18.0;14.0;14.0;4.0;20184;3545;5787;2630;1568.0;1460.0;1879.0;1502.0;1422.0;392.0
207;Alle woningen;Drenthe;2003;196;33;56;25;15.0;14.0;18.0;14.0;14.0;6.0;22648;3924;6403;2922;1743.0;1623.0;2089.0;1664.0;1581.0;699.0
208;Alle woningen;Overijssel;1971;248;103;135;9;;;;;;;6182;2867;3111;205;;;;;;
209;Alle woningen;Overijssel;1975;286;101;135;50;;;;;;;10611;4161;4637;1814;;;;;;
210;Alle woningen;Overijssel;1980;318;96;135;50;37.0;;;;;;18080;6099;7096;2783;2101.0;;;;;
211;Alle woningen;Overijssel;1981;325;95;135;50;37.0;8.0;;;;;19673;6431;7548;2962;2238.0;495.0;;;;
212;Alle woningen;Overijssel;1982;332;95;135;50;37.0;16.0;;;;;20284;6447;7615;2990;2258.0;974.0;;;;
213;Alle woningen;Overijssel;1983;340;94;134;50;37.0;24.0;;;;;20492;6350;7534;2960;2236.0;1413.0;;;;
214;Alle woningen;Overijssel;1984;345;94;134;50;37.0;30.0;;;;;20589;6262;7457;2931;2214.0;1727.0;;;;
215;Alle woningen;Overijssel;1985;352;93;134;50;37.0;37.0;;;;;20788;6171;7376;2899;2191.0;2150.0;;;;
216;Alle woningen;Overijssel;1986;359;93;134;50;37.0;37.0;8.0;;;;21226;6139;7371;2898;2191.0;2150.0;475.0;;;
217;Alle woningen;Overijssel;1987;350;92;126;47;34.0;36.0;15.0;;;;20858;6127;6902;2763;2062.0;2085.0;920.0;;;
218;Alle woningen;Overijssel;1988;356;91;125;47;34.0;36.0;22.0;;;;22497;6461;7299;2926;2184.0;2208.0;1419.0;;;
219;Alle woningen;Overijssel;1989;363;91;125;47;34.0;36.0;30.0;;;;23407;6550;7431;2981;2224.0;2249.0;1971.0;;;
220;Alle woningen;Overijssel;1990;371;91;125;47;34.0;36.0;38.0;;;;24221;6140;7850;3095;2282.0;2370.0;2485.0;;;
221;Alle woningen;Overijssel;1991;377;90;125;47;34.0;36.0;38.0;6.0;;;25472;6343;8125;3208;2366.0;2456.0;2577.0;397.0;;
222;Alle woningen;Overijssel;1992;381;90;125;47;34.0;36.0;38.0;11.0;;;26238;6428;8254;3264;2407.0;2500.0;2622.0;761.0;;
223;Alle woningen;Overijssel;1993;386;90;124;47;34.0;36.0;38.0;16.0;;;27923;6734;8647;3433;2531.0;2629.0;2757.0;1193.0;;
224;Alle woningen;Overijssel;1994;390;89;124;47;34.0;36.0;38.0;22.0;;;28712;6810;8769;3490;2572.0;2672.0;2803.0;1598.0;;
225;Alle woningen;Overijssel;1995;395;89;124;47;34.0;36.0;38.0;27.0;;;30214;7046;9103;3627;2676.0;2780.0;2916.0;2066.0;;
226;Alle woningen;Overijssel;1996;401;89;124;47;34.0;36.0;38.0;27.0;7.0;;31414;7181;9295;3711;2738.0;2845.0;2984.0;2114.0;546.0;
227;Alle woningen;Overijssel;1997;407;88;123;47;34.0;36.0;38.0;27.0;14.0;;33078;7398;9626;3849;2842.0;2953.0;3097.0;2191.0;1122.0;
228;Alle woningen;Overijssel;1998;414;87;123;47;34.0;36.0;38.0;27.0;21.0;;35063;7679;10028;4018;2966.0;3083.0;3233.0;2288.0;1769.0;
229;Alle woningen;Overijssel;1999;420;87;123;47;34.0;36.0;38.0;27.0;28.0;;37552;8063;10570;4242;3132.0;3255.0;3414.0;2415.0;2461.0;
230;Alle woningen;Overijssel;2000;425;87;123;47;34.0;36.0;38.0;27.0;34.0;;39479;8349;10954;4405;3255.0;3384.0;3550.0;2511.0;3071.0;
231;Alle woningen;Overijssel;2001;429;86;122;47;34.0;36.0;38.0;27.0;33.0;4.0;42829;8950;11760;4734;3503.0;3642.0;3820.0;2703.0;3287.0;430.0
232;Alle woningen;Overijssel;2002;432;86;122;47;34.0;36.0;38.0;27.0;33.0;9.0;45519;9383;12342;4987;3688.0;3825.0;4024.0;2846.0;3462.0;961.0
233;Alle woningen;Overijssel;2003;435;85;121;47;34.0;36.0;38.0;27.0;33.0;13.0;50907;10363;13653;5539;4101.0;4253.0;4471.0;3165.0;3849.0;1513.0
234;Alle woningen;Flevoland;1971;4;0;4;1;;;;;;;94;0;81;13;;;;;;
235;Alle woningen;Flevoland;1975;8;0;4;5;;;;;;;292;0;128;164;;;;;;
236;Alle woningen;Flevoland;1980;21;0;4;5;12.0;;;;;;1120;0;196;251;673.0;;;;;
237;Alle woningen;Flevoland;1981;25;0;4;5;12.0;4.0;;;;;1444;0;208;268;717.0;252.0;;;;
238;Alle woningen;Flevoland;1982;30;0;4;5;12.0;10.0;;;;;1788;0;211;270;723.0;584.0;;;;
239;Alle woningen;Flevoland;1983;35;0;4;5;12.0;15.0;;;;;2048;0;208;268;717.0;856.0;;;;
240;Alle woningen;Flevoland;1984;39;0;4;5;12.0;19.0;;;;;2252;0;206;265;709.0;1071.0;;;;
241;Alle woningen;Flevoland;1985;44;0;4;5;12.0;24.0;;;;;2509;0;204;262;702.0;1340.0;;;;
242;Alle woningen;Flevoland;1986;47;0;4;5;12.0;24.0;3.0;;;;2656;0;204;262;702.0;1340.0;147.0;;;
243;Alle woningen;Flevoland;1987;67;1;12;7;15.0;25.0;6.0;;;;3782;43;688;419;847.0;1433.0;352.0;;;
244;Alle woningen;Flevoland;1988;71;1;12;7;15.0;25.0;11.0;;;;4262;45;729;443;898.0;1518.0;628.0;;;
245;Alle woningen;Flevoland;1989;75;1;12;7;15.0;25.0;15.0;;;;4602;46;742;452;914.0;1543.0;904.0;;;
246;Alle woningen;Flevoland;1990;79;1;12;7;15.0;25.0;19.0;;;;4873;44;763;463;901.0;1537.0;1164.0;;;
247;Alle woningen;Flevoland;1991;83;1;12;7;15.0;25.0;19.0;4.0;;;5297;46;790;479;934.0;1592.0;1206.0;250.0;;
248;Alle woningen;Flevoland;1992;87;1;12;7;15.0;25.0;19.0;8.0;;;5632;47;802;488;950.0;1620.0;1227.0;499.0;;
249;Alle woningen;Flevoland;1993;91;1;12;7;15.0;25.0;19.0;12.0;;;6180;49;842;511;999.0;1703.0;1290.0;785.0;;
250;Alle woningen;Flevoland;1994;95;1;12;7;15.0;25.0;19.0;15.0;;;6547;49;856;520;1015.0;1730.0;1311.0;1065.0;;
251;Alle woningen;Flevoland;1995;99;1;12;7;15.0;25.0;19.0;19.0;;;7084;52;888;540;1055.0;1800.0;1364.0;1385.0;;
252;Alle woningen;Flevoland;1996;103;1;12;7;15.0;25.0;19.0;19.0;5.0;;7602;53;907;552;1080.0;1841.0;1395.0;1417.0;357.0;
253;Alle woningen;Flevoland;1997;107;1;12;7;15.0;25.0;19.0;19.0;9.0;;8188;54;940;573;1121.0;1911.0;1448.0;1470.0;670.0;
254;Alle woningen;Flevoland;1998;113;1;12;7;15.0;25.0;19.0;19.0;15.0;;8984;57;969;598;1169.0;1984.0;1511.0;1535.0;1161.0;
255;Alle woningen;Flevoland;1999;118;1;12;7;15.0;25.0;19.0;19.0;20.0;;9921;60;1016;631;1235.0;2094.0;1595.0;1620.0;1671.0;
256;Alle woningen;Flevoland;2000;122;1;12;7;15.0;25.0;19.0;19.0;24.0;;10654;62;1056;656;1283.0;2177.0;1659.0;1684.0;2077.0;
257;Alle woningen;Flevoland;2001;127;1;12;7;15.0;25.0;19.0;19.0;24.0;5.0;11895;67;1133;705;1381.0;2342.0;1784.0;1812.0;2238.0;433.0
258;Alle woningen;Flevoland;2002;131;1;12;7;14.0;25.0;19.0;19.0;24.0;9.0;12946;70;1185;742;1426.0;2465.0;1879.0;1909.0;2358.0;912.0
259;Alle woningen;Flevoland;2003;134;1;12;7;14.0;25.0;19.0;19.0;24.0;13.0;14739;78;1316;825;1540.0;2736.0;2090.0;2122.0;2621.0;1411.0
260;Alle woningen;Gelderland;1971;400;163;220;17;;;;;;;10453;4758;5271;424;;;;;;
261;Alle woningen;Gelderland;1975;468;158;220;90;;;;;;;18122;6852;7867;3403;;;;;;
262;Alle woningen;Gelderland;1980;525;152;219;90;64.0;;;;;;31127;10103;12046;5222;3755.0;;;;;
263;Alle woningen;Gelderland;1981;538;151;219;90;64.0;14.0;;;;;33900;10687;12816;5559;3998.0;840.0;;;;
264;Alle woningen;Gelderland;1982;550;150;219;90;64.0;27.0;;;;;34945;10742;12935;5611;4035.0;1621.0;;;;
265;Alle woningen;Gelderland;1983;564;149;219;90;64.0;41.0;;;;;35359;10589;12806;5555;3996.0;2414.0;;;;
266;Alle woningen;Gelderland;1984;575;149;219;90;64.0;53.0;;;;;35705;10450;12675;5500;3957.0;3122.0;;;;
267;Alle woningen;Gelderland;1985;589;148;219;90;64.0;68.0;;;;;36197;10312;12546;5445;3917.0;3976.0;;;;
268;Alle woningen;Gelderland;1986;601;148;218;90;64.0;68.0;12.0;;;;36905;10274;12538;5445;3917.0;3976.0;755.0;;;
269;Alle woningen;Gelderland;1987;616;148;219;90;65.0;68.0;27.0;;;;38225;10376;12689;5509;3964.0;4025.0;1662.0;;;
270;Alle woningen;Gelderland;1988;629;147;219;90;65.0;68.0;41.0;;;;41371;10937;13435;5837;4198.0;4265.0;2700.0;;;
271;Alle woningen;Gelderland;1989;642;146;219;90;65.0;68.0;54.0;;;;43001;11091;13678;5945;4277.0;4344.0;3667.0;;;
272;Alle woningen;Gelderland;1990;654;146;219;90;65.0;68.0;66.0;;;;44281;10110;14580;6117;4407.0;4571.0;4495.0;;;
273;Alle woningen;Gelderland;1991;664;145;219;91;65.0;68.0;67.0;10.0;;;46602;10445;15101;6342;4569.0;4740.0;4660.0;744.0;;
274;Alle woningen;Gelderland;1992;673;145;219;91;65.0;68.0;67.0;19.0;;;48037;10603;15360;6455;4650.0;4822.0;4743.0;1404.0;;
275;Alle woningen;Gelderland;1993;682;145;218;91;65.0;68.0;67.0;29.0;;;51195;11115;16142;6789;4888.0;5070.0;4987.0;2204.0;;
276;Alle woningen;Gelderland;1994;691;144;218;91;65.0;68.0;67.0;39.0;;;52732;11257;16393;6902;4969.0;5154.0;5070.0;2986.0;;
277;Alle woningen;Gelderland;1995;701;144;218;91;65.0;68.0;67.0;49.0;;;55662;11674;17034;7180;5168.0;5362.0;5274.0;3971.0;;
278;Alle woningen;Gelderland;1996;711;143;217;91;65.0;68.0;67.0;49.0;11.0;;57709;11899;17378;7347;5288.0;5488.0;5399.0;4065.0;845.0;
279;Alle woningen;Gelderland;1997;720;143;217;91;65.0;68.0;67.0;49.0;21.0;;60653;12299;18002;7628;5490.0;5698.0;5606.0;4220.0;1709.0;
280;Alle woningen;Gelderland;1998;730;142;217;91;65.0;68.0;67.0;49.0;31.0;;64132;12798;18754;7963;5731.0;5949.0;5852.0;4406.0;2679.0;
281;Alle woningen;Gelderland;1999;739;142;217;91;65.0;68.0;67.0;50.0;41.0;;68465;13450;19784;8408;6052.0;6281.0;6180.0;4653.0;3658.0;
282;Alle woningen;Gelderland;2000;747;141;217;91;65.0;68.0;67.0;50.0;49.0;;71890;13907;20548;8742;6293.0;6529.0;6426.0;4837.0;4609.0;
283;Alle woningen;Gelderland;2001;753;140;216;91;65.0;68.0;67.0;50.0;49.0;7.0;78023;14904;22082;9409;6773.0;7027.0;6916.0;5207.0;4950.0;756.0
284;Alle woningen;Gelderland;2002;759;140;216;91;65.0;68.0;67.0;50.0;49.0;14.0;82793;15629;23232;9911;7134.0;7402.0;7285.0;5485.0;5215.0;1498.0
285;Alle woningen;Gelderland;2003;765;139;216;91;65.0;68.0;67.0;50.0;49.0;20.0;92731;17295;25802;11019;7933.0;8231.0;8101.0;6100.0;5800.0;2450.0
286;Alle woningen;Utrecht;1971;226;105;112;8;;;;;;;5491;2823;2479;190;;;;;;
287;Alle woningen;Utrecht;1975;261;104;113;44;;;;;;;9431;4173;3719;1539;;;;;;
288;Alle woningen;Utrecht;1980;294;101;113;43;36.0;;;;;;16288;6206;5700;2362;2020.0;;;;;
289;Alle woningen;Utrecht;1981;303;100;113;43;36.0;10.0;;;;;17867;6571;6066;2515;2151.0;564.0;;;;
290;Alle woningen;Utrecht;1982;310;100;113;43;36.0;17.0;;;;;18420;6596;6124;2539;2172.0;989.0;;;;
291;Alle woningen;Utrecht;1983;318;99;113;43;36.0;26.0;;;;;18653;6505;6064;2514;2150.0;1418.0;;;;
292;Alle woningen;Utrecht;1984;325;99;113;43;36.0;34.0;;;;;18889;6411;6004;2490;2130.0;1854.0;;;;
293;Alle woningen;Utrecht;1985;334;99;113;43;36.0;43.0;;;;;19191;6320;5941;2465;2108.0;2356.0;;;;
294;Alle woningen;Utrecht;1986;341;98;113;43;36.0;43.0;7.0;;;;19574;6294;5939;2465;2108.0;2351.0;416.0;;;
295;Alle woningen;Utrecht;1987;349;98;113;43;36.0;43.0;15.0;;;;20209;6331;5997;2490;2130.0;2375.0;887.0;;;
296;Alle woningen;Utrecht;1988;356;97;113;43;36.0;43.0;23.0;;;;21893;6675;6352;2636;2256.0;2516.0;1458.0;;;
297;Alle woningen;Utrecht;1989;365;97;113;43;36.0;43.0;33.0;;;;22858;6765;6467;2685;2298.0;2563.0;2079.0;;;
298;Alle woningen;Utrecht;1990;385;99;116;45;37.0;45.0;44.0;;;;24272;6529;6915;2815;2428.0;2802.0;2783.0;;;
299;Alle woningen;Utrecht;1991;392;99;116;45;37.0;45.0;43.0;8.0;;;25660;6755;7176;2924;2521.0;2910.0;2854.0;521.0;;
300;Alle woningen;Utrecht;1992;399;98;116;45;37.0;45.0;43.0;15.0;;;26571;6856;7303;2976;2566.0;2962.0;2905.0;1002.0;;
301;Alle woningen;Utrecht;1993;405;98;116;45;37.0;45.0;43.0;21.0;;;28367;7194;7678;3129;2698.0;3114.0;3055.0;1498.0;;
302;Alle woningen;Utrecht;1994;411;98;116;45;37.0;45.0;43.0;27.0;;;29220;7283;7802;3181;2743.0;3165.0;3106.0;1940.0;;
303;Alle woningen;Utrecht;1995;416;97;116;45;37.0;45.0;43.0;33.0;;;30803;7556;8112;3309;2847.0;3293.0;3231.0;2454.0;;
304;Alle woningen;Utrecht;1996;422;97;116;45;37.0;45.0;43.0;33.0;6.0;;31937;7712;8289;3387;2915.0;3371.0;3307.0;2512.0;445.0;
305;Alle woningen;Utrecht;1997;429;97;116;45;37.0;45.0;43.0;33.0;13.0;;33684;7979;8602;3516;3026.0;3500.0;3434.0;2608.0;1017.0;
306;Alle woningen;Utrecht;1998;435;97;115;45;37.0;45.0;43.0;33.0;20.0;;35664;8298;8947;3671;3160.0;3655.0;3586.0;2723.0;1627.0;
307;Alle woningen;Utrecht;1999;440;96;115;45;37.0;45.0;43.0;33.0;26.0;;38152;8747;9432;3876;3336.0;3859.0;3786.0;2876.0;2239.0;
308;Alle woningen;Utrecht;2000;446;96;115;45;37.0;45.0;43.0;33.0;32.0;;40190;9077;9790;4031;3470.0;4014.0;3938.0;2991.0;2881.0;
309;Alle woningen;Utrecht;2001;453;96;115;45;37.0;45.0;43.0;33.0;32.0;6.0;43872;9748;10531;4338;3735.0;4321.0;4238.0;3219.0;3094.0;648.0
310;Alle woningen;Utrecht;2002;458;96;115;45;37.0;45.0;43.0;33.0;32.0;13.0;46819;10240;11055;4569;3934.0;4552.0;4465.0;3390.0;3259.0;1355.0
311;Alle woningen;Utrecht;2003;463;96;114;45;37.0;45.0;43.0;33.0;32.0;18.0;52637;11358;12267;5081;4374.0;5062.0;4964.0;3770.0;3624.0;2136.0
312;Alle woningen;Noord-Holland;1971;692;395;275;22;;;;;;;16265;9794;5983;489;;;;;;
313;Alle woningen;Noord-Holland;1975;767;392;275;101;;;;;;;26837;14470;8924;3443;;;;;;
314;Alle woningen;Noord-Holland;1980;830;378;274;101;77.0;;;;;;44588;21468;13682;5284;4153.0;;;;;
315;Alle woningen;Noord-Holland;1981;842;375;274;101;77.0;15.0;;;;;48168;22669;14563;5625;4422.0;889.0;;;;
316;Alle woningen;Noord-Holland;1982;855;372;274;101;77.0;32.0;;;;;49308;22692;14701;5680;4465.0;1770.0;;;;
317;Alle woningen;Noord-Holland;1983;871;369;274;100;77.0;51.0;;;;;49634;22323;14553;5624;4422.0;2713.0;;;;
318;Alle woningen;Noord-Holland;1984;890;367;274;100;77.0;71.0;;;;;50063;21966;14407;5568;4378.0;3743.0;;;;
319;Alle woningen;Noord-Holland;1985;910;365;274;100;77.0;94.0;;;;;50553;21643;14261;5513;4335.0;4801.0;;;;
320;Alle woningen;Noord-Holland;1986;926;364;274;100;77.0;94.0;17.0;;;;51381;21548;14254;5513;4335.0;4801.0;930.0;;;
321;Alle woningen;Noord-Holland;1987;940;362;274;100;77.0;94.0;34.0;;;;52680;21637;14390;5567;4378.0;4849.0;1860.0;;;
322;Alle woningen;Noord-Holland;1988;956;359;274;100;77.0;94.0;52.0;;;;56693;22767;15237;5897;4638.0;5136.0;3019.0;;;
323;Alle woningen;Noord-Holland;1989;972;357;273;100;77.0;94.0;71.0;;;;58737;23050;15512;6007;4724.0;5232.0;4212.0;;;
324;Alle woningen;Noord-Holland;1990;993;356;274;101;77.0;95.0;91.0;;;;60498;21432;16526;6188;4838.0;5856.0;5658.0;;;
325;Alle woningen;Noord-Holland;1991;1010;354;274;101;77.0;95.0;91.0;17.0;;;63760;22133;17130;6417;5016.0;6073.0;5867.0;1123.0;;
326;Alle woningen;Noord-Holland;1992;1024;352;274;101;77.0;95.0;92.0;33.0;;;65790;22395;17441;6529;5106.0;6184.0;5973.0;2162.0;;
327;Alle woningen;Noord-Holland;1993;1035;351;274;101;77.0;95.0;92.0;45.0;;;69955;23464;18344;6862;5368.0;6499.0;6279.0;3139.0;;
328;Alle woningen;Noord-Holland;1994;1047;349;274;101;77.0;96.0;92.0;59.0;;;71944;23742;18658;6970;5461.0;6614.0;6387.0;4114.0;;
329;Alle woningen;Noord-Holland;1995;1058;348;274;100;77.0;96.0;92.0;71.0;;;75598;24593;19395;7232;5685.0;6887.0;6648.0;5159.0;;
330;Alle woningen;Noord-Holland;1996;1071;347;274;100;77.0;96.0;92.0;71.0;14.0;;78341;25097;19832;7403;5820.0;7049.0;6808.0;5282.0;1051.0;
331;Alle woningen;Noord-Holland;1997;1081;346;274;100;77.0;96.0;92.0;71.0;24.0;;82062;25980;20583;7688;6043.0;7320.0;7070.0;5486.0;1892.0;
332;Alle woningen;Noord-Holland;1998;1094;346;274;101;77.0;96.0;92.0;71.0;37.0;;86617;27069;21470;8029;6307.0;7643.0;7383.0;5729.0;2986.0;
333;Alle woningen;Noord-Holland;1999;1107;345;275;100;77.0;96.0;92.0;71.0;51.0;;92540;28488;22674;8441;6664.0;8077.0;7803.0;6054.0;4338.0;
334;Alle woningen;Noord-Holland;2000;1117;344;274;100;77.0;96.0;92.0;71.0;63.0;;97066;29546;23507;8735;6933.0;8404.0;8119.0;6299.0;5523.0;
335;Alle woningen;Noord-Holland;2001;1125;343;273;99;77.0;96.0;92.0;71.0;63.0;10.0;105282;31743;25221;9358;7468.0;9054.0;8747.0;6786.0;5920.0;985.0
336;Alle woningen;Noord-Holland;2002;1135;342;273;99;77.0;96.0;92.0;71.0;63.0;21.0;111843;33290;26541;9852;7868.0;9544.0;9218.0;7152.0;6240.0;2139.0
337;Alle woningen;Noord-Holland;2003;1144;341;273;99;78.0;96.0;93.0;71.0;63.0;31.0;125393;36897;29469;10950;8755.0;10623.0;10259.0;7956.0;6945.0;3540.0
338;Alle woningen;Zuid-Holland;1971;912;461;416;34;;;;;;;21489;11572;9130;787;;;;;;
339;Alle woningen;Zuid-Holland;1975;1025;464;416;146;;;;;;;35960;17276;13618;5066;;;;;;
340;Alle woningen;Zuid-Holland;1980;1113;447;415;146;106.0;;;;;;60011;25551;20870;7773;5817.0;;;;;
341;Alle woningen;Zuid-Holland;1981;1135;443;415;146;106.0;26.0;;;;;65203;26992;22213;8276;6193.0;1531.0;;;;
342;Alle woningen;Zuid-Holland;1982;1161;439;415;146;106.0;57.0;;;;;67228;26973;22417;8356;6253.0;3230.0;;;;
343;Alle woningen;Zuid-Holland;1983;1187;435;414;146;106.0;87.0;;;;;67925;26459;22192;8275;6192.0;4808.0;;;;
344;Alle woningen;Zuid-Holland;1984;1214;430;414;145;106.0;118.0;;;;;68677;25940;21967;8193;6131.0;6447.0;;;;
345;Alle woningen;Zuid-Holland;1985;1235;425;414;145;106.0;145.0;;;;;69194;25346;21741;8111;6064.0;7931.0;;;;
346;Alle woningen;Zuid-Holland;1986;1254;421;414;145;106.0;145.0;22.0;;;;70242;25124;21732;8111;6063.0;7930.0;1281.0;;;
347;Alle woningen;Zuid-Holland;1987;1269;416;413;145;105.0;145.0;44.0;;;;71813;25037;21909;8178;6116.0;7998.0;2575.0;;;
348;Alle woningen;Zuid-Holland;1988;1290;411;413;145;105.0;145.0;71.0;;;;77415;26235;23199;8660;6478.0;8473.0;4370.0;;;
349;Alle woningen;Zuid-Holland;1989;1311;406;412;145;105.0;145.0;97.0;;;;80148;26408;23585;8821;6599.0;8630.0;6104.0;;;
350;Alle woningen;Zuid-Holland;1990;1317;399;409;144;105.0;144.0;117.0;;;;81165;24390;24600;8974;6731.0;9052.0;7417.0;;;
351;Alle woningen;Zuid-Holland;1991;1333;395;408;144;105.0;144.0;118.0;20.0;;;85191;25031;25468;9300;6975.0;9381.0;7746.0;1291.0;;
352;Alle woningen;Zuid-Holland;1992;1346;390;408;144;105.0;144.0;118.0;37.0;;;87559;25176;25882;9470;7099.0;9547.0;7884.0;2501.0;;
353;Alle woningen;Zuid-Holland;1993;1361;387;407;144;105.0;144.0;118.0;56.0;;;93164;26262;27184;9954;7466.0;10039.0;8289.0;3969.0;;
354;Alle woningen;Zuid-Holland;1994;1374;382;407;144;105.0;144.0;118.0;74.0;;;95611;26404;27583;10122;7589.0;10205.0;8427.0;5282.0;;
355;Alle woningen;Zuid-Holland;1995;1387;378;405;144;105.0;144.0;118.0;93.0;;;100469;27157;28596;10535;7897.0;10616.0;8767.0;6901.0;;
356;Alle woningen;Zuid-Holland;1996;1402;374;405;144;105.0;144.0;118.0;93.0;18.0;;103914;27566;29206;10783;8081.0;10867.0;8975.0;7064.0;1372.0;
357;Alle woningen;Zuid-Holland;1997;1419;373;404;144;105.0;144.0;118.0;93.0;37.0;;109158;28489;30258;11196;8389.0;11281.0;9317.0;7334.0;2892.0;
358;Alle woningen;Zuid-Holland;1998;1432;370;403;144;105.0;144.0;118.0;93.0;54.0;;114984;29517;31502;11681;8758.0;11778.0;9728.0;7658.0;4362.0;
359;Alle woningen;Zuid-Holland;1999;1447;367;402;144;105.0;144.0;118.0;93.0;73.0;;122802;30947;33161;12335;9246.0;12438.0;10274.0;8086.0;6315.0;
360;Alle woningen;Zuid-Holland;2000;1461;365;401;144;105.0;145.0;118.0;93.0;89.0;;128869;31982;34408;12823;9613.0;12933.0;10682.0;8408.0;8019.0;
361;Alle woningen;Zuid-Holland;2001;1472;363;400;144;105.0;145.0;118.0;93.0;89.0;15.0;139776;34198;36908;13794;10343.0;13917.0;11498.0;9049.0;8640.0;1429.0
362;Alle woningen;Zuid-Holland;2002;1485;360;399;144;105.0;145.0;118.0;93.0;89.0;31.0;148576;35813;38784;14527;10887.0;14655.0;12113.0;9534.0;9101.0;3160.0
363;Alle woningen;Zuid-Holland;2003;1498;358;397;145;105.0;145.0;119.0;93.0;89.0;48.0;166762;39571;42927;16159;12107.0;16301.0;13474.0;10605.0;10124.0;5494.0
364;Alle woningen;Zeeland;1971;100;45;52;4;;;;;;;2802;1367;1338;98;;;;;;
365;Alle woningen;Zeeland;1975;115;43;52;21;;;;;;;4748;1956;1993;798;;;;;;
366;Alle woningen;Zeeland;1980;131;41;51;21;18.0;;;;;;8271;2885;3045;1225;1116.0;;;;;
