ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
1851;Apeldoorn;"6e 10%-groep; 24 400 tot 28 600 euro";7.6;11.0
1852;Apeldoorn;"7e 10%-groep; 28 600 tot 33 200 euro";7.2;10.0
1853;Apeldoorn;"8e 10%-groep; 33 200 tot 39 000 euro";7.2;10.0
1854;Apeldoorn;"9e 10%-groep; 39 000 tot 48 600 euro";7.1;10.0
1855;Apeldoorn;"10e 10%-groep; meer dan 48 600  euro";6.6;10.0
1856;Apeldoorn;"1e 10%-groep; minder dan 11 000 euro";5.4;8.0
1857;Apeldoorn;"2e-4e 10%-groep; 11 000 tot 20 800 euro";20.7;30.0
1858;Apeldoorn;"5e-8e 10%-groep; 20 800 tot 39 000 euro";29.1;42.0
1859;Apeldoorn;"9e-10e 10%-groep; meer dan 39 000 euro";13.7;20.0
1860;Appingedam;Totaal huishouden;5.6;100.0
1861;Appingedam;"1e 10%-groep; minder dan 11 000 euro";0.4;7.0
1862;Appingedam;"2e 10%-groep; 11 000 tot 14 500 euro";0.7;13.0
1863;Appingedam;"3e 10%-groep; 14 500 tot 17 600 euro";0.7;13.0
1864;Appingedam;"4e 10%-groep; 17 600 tot 20 800 euro";0.7;12.0
1865;Appingedam;"5e 10%-groep; 20 800 tot 24 400 euro";0.7;12.0
1866;Appingedam;"6e 10%-groep; 24 400 tot 28 600 euro";0.6;11.0
1867;Appingedam;"7e 10%-groep; 28 600 tot 33 200 euro";0.6;11.0
1868;Appingedam;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;7.0
1869;Appingedam;"9e 10%-groep; 39 000 tot 48 600 euro";0.5;9.0
1870;Appingedam;"10e 10%-groep; meer dan 48 600  euro";0.3;5.0
1871;Appingedam;"1e 10%-groep; minder dan 11 000 euro";0.4;7.0
1872;Appingedam;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.1;38.0
1873;Appingedam;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.4;42.0
1874;Appingedam;"9e-10e 10%-groep; meer dan 39 000 euro";0.8;14.0
1875;Arcen en Velden;Totaal huishouden;3.5;100.0
1876;Arcen en Velden;"1e 10%-groep; minder dan 11 000 euro";0.2;6.0
1877;Arcen en Velden;"2e 10%-groep; 11 000 tot 14 500 euro";0.2;7.0
1878;Arcen en Velden;"3e 10%-groep; 14 500 tot 17 600 euro";0.3;8.0
1879;Arcen en Velden;"4e 10%-groep; 17 600 tot 20 800 euro";0.3;9.0
1880;Arcen en Velden;"5e 10%-groep; 20 800 tot 24 400 euro";0.4;10.0
1881;Arcen en Velden;"6e 10%-groep; 24 400 tot 28 600 euro";0.4;12.0
1882;Arcen en Velden;"7e 10%-groep; 28 600 tot 33 200 euro";0.5;13.0
1883;Arcen en Velden;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;12.0
1884;Arcen en Velden;"9e 10%-groep; 39 000 tot 48 600 euro";0.4;10.0
1885;Arcen en Velden;"10e 10%-groep; meer dan 48 600  euro";0.5;13.0
1886;Arcen en Velden;"1e 10%-groep; minder dan 11 000 euro";0.2;6.0
1887;Arcen en Velden;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.8;23.0
1888;Arcen en Velden;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.7;48.0
1889;Arcen en Velden;"9e-10e 10%-groep; meer dan 39 000 euro";0.8;24.0
1890;Arnhem;Totaal huishouden;70.6;100.0
1891;Arnhem;"1e 10%-groep; minder dan 11 000 euro";10.6;15.0
1892;Arnhem;"2e 10%-groep; 11 000 tot 14 500 euro";8.8;12.0
1893;Arnhem;"3e 10%-groep; 14 500 tot 17 600 euro";8.6;12.0
1894;Arnhem;"4e 10%-groep; 17 600 tot 20 800 euro";8.0;11.0
1895;Arnhem;"5e 10%-groep; 20 800 tot 24 400 euro";7.0;10.0
1896;Arnhem;"6e 10%-groep; 24 400 tot 28 600 euro";6.6;9.0
1897;Arnhem;"7e 10%-groep; 28 600 tot 33 200 euro";5.9;8.0
1898;Arnhem;"8e 10%-groep; 33 200 tot 39 000 euro";5.7;8.0
1899;Arnhem;"9e 10%-groep; 39 000 tot 48 600 euro";5.1;7.0
1900;Arnhem;"10e 10%-groep; meer dan 48 600  euro";4.4;6.0
1901;Arnhem;"1e 10%-groep; minder dan 11 000 euro";10.6;15.0
1902;Arnhem;"2e-4e 10%-groep; 11 000 tot 20 800 euro";25.4;36.0
1903;Arnhem;"5e-8e 10%-groep; 20 800 tot 39 000 euro";25.1;36.0
1904;Arnhem;"9e-10e 10%-groep; meer dan 39 000 euro";9.6;14.0
1905;Assen;Totaal huishouden;28.2;100.0
1906;Assen;"1e 10%-groep; minder dan 11 000 euro";2.7;10.0
1907;Assen;"2e 10%-groep; 11 000 tot 14 500 euro";3.1;11.0
1908;Assen;"3e 10%-groep; 14 500 tot 17 600 euro";3.1;11.0
1909;Assen;"4e 10%-groep; 17 600 tot 20 800 euro";2.9;10.0
1910;Assen;"5e 10%-groep; 20 800 tot 24 400 euro";3.0;11.0
1911;Assen;"6e 10%-groep; 24 400 tot 28 600 euro";3.1;11.0
1912;Assen;"7e 10%-groep; 28 600 tot 33 200 euro";2.9;10.0
1913;Assen;"8e 10%-groep; 33 200 tot 39 000 euro";2.9;10.0
1914;Assen;"9e 10%-groep; 39 000 tot 48 600 euro";2.4;8.0
1915;Assen;"10e 10%-groep; meer dan 48 600  euro";2.0;7.0
1916;Assen;"1e 10%-groep; minder dan 11 000 euro";2.7;10.0
1917;Assen;"2e-4e 10%-groep; 11 000 tot 20 800 euro";9.2;33.0
1918;Assen;"5e-8e 10%-groep; 20 800 tot 39 000 euro";11.9;42.0
1919;Assen;"9e-10e 10%-groep; meer dan 39 000 euro";4.4;16.0
1920;Asten;Totaal huishouden;6.3;100.0
1921;Asten;"1e 10%-groep; minder dan 11 000 euro";0.4;6.0
1922;Asten;"2e 10%-groep; 11 000 tot 14 500 euro";0.6;10.0
1923;Asten;"3e 10%-groep; 14 500 tot 17 600 euro";0.5;9.0
1924;Asten;"4e 10%-groep; 17 600 tot 20 800 euro";0.6;10.0
1925;Asten;"5e 10%-groep; 20 800 tot 24 400 euro";0.6;9.0
1926;Asten;"6e 10%-groep; 24 400 tot 28 600 euro";0.6;10.0
1927;Asten;"7e 10%-groep; 28 600 tot 33 200 euro";0.7;12.0
1928;Asten;"8e 10%-groep; 33 200 tot 39 000 euro";0.7;12.0
1929;Asten;"9e 10%-groep; 39 000 tot 48 600 euro";0.8;12.0
1930;Asten;"10e 10%-groep; meer dan 48 600  euro";0.8;12.0
1931;Asten;"1e 10%-groep; minder dan 11 000 euro";0.4;6.0
1932;Asten;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.8;28.0
1933;Asten;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.7;42.0
1934;Asten;"9e-10e 10%-groep; meer dan 39 000 euro";1.5;24.0
1935;Baarle-Nassau;Totaal huishouden;2.8;100.0
1936;Baarle-Nassau;"1e 10%-groep; minder dan 11 000 euro";0.3;10.0
1937;Baarle-Nassau;"2e 10%-groep; 11 000 tot 14 500 euro";0.3;11.0
1938;Baarle-Nassau;"3e 10%-groep; 14 500 tot 17 600 euro";0.2;9.0
1939;Baarle-Nassau;"4e 10%-groep; 17 600 tot 20 800 euro";0.3;11.0
1940;Baarle-Nassau;"5e 10%-groep; 20 800 tot 24 400 euro";0.3;9.0
1941;Baarle-Nassau;"6e 10%-groep; 24 400 tot 28 600 euro";0.3;10.0
1942;Baarle-Nassau;"7e 10%-groep; 28 600 tot 33 200 euro";0.3;10.0
1943;Baarle-Nassau;"8e 10%-groep; 33 200 tot 39 000 euro";0.2;7.0
1944;Baarle-Nassau;"9e 10%-groep; 39 000 tot 48 600 euro";0.3;12.0
1945;Baarle-Nassau;"10e 10%-groep; meer dan 48 600  euro";0.3;11.0
1946;Baarle-Nassau;"1e 10%-groep; minder dan 11 000 euro";0.3;10.0
1947;Baarle-Nassau;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.9;31.0
1948;Baarle-Nassau;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.0;37.0
1949;Baarle-Nassau;"9e-10e 10%-groep; meer dan 39 000 euro";0.7;23.0
1950;Baarn;Totaal huishouden;11.6;100.0
1951;Baarn;"1e 10%-groep; minder dan 11 000 euro";1.3;11.0
1952;Baarn;"2e 10%-groep; 11 000 tot 14 500 euro";1.1;10.0
1953;Baarn;"3e 10%-groep; 14 500 tot 17 600 euro";1.0;9.0
1954;Baarn;"4e 10%-groep; 17 600 tot 20 800 euro";1.1;9.0
1955;Baarn;"5e 10%-groep; 20 800 tot 24 400 euro";1.1;10.0
1956;Baarn;"6e 10%-groep; 24 400 tot 28 600 euro";1.1;10.0
1957;Baarn;"7e 10%-groep; 28 600 tot 33 200 euro";1.1;10.0
1958;Baarn;"8e 10%-groep; 33 200 tot 39 000 euro";1.1;10.0
1959;Baarn;"9e 10%-groep; 39 000 tot 48 600 euro";1.1;10.0
1960;Baarn;"10e 10%-groep; meer dan 48 600  euro";1.5;13.0
1961;Baarn;"1e 10%-groep; minder dan 11 000 euro";1.3;11.0
1962;Baarn;"2e-4e 10%-groep; 11 000 tot 20 800 euro";3.2;28.0
1963;Baarn;"5e-8e 10%-groep; 20 800 tot 39 000 euro";4.5;39.0
1964;Baarn;"9e-10e 10%-groep; meer dan 39 000 euro";2.6;22.0
1965;Barendrecht;Totaal huishouden;15.3;100.0
1966;Barendrecht;"1e 10%-groep; minder dan 11 000 euro";0.7;5.0
1967;Barendrecht;"2e 10%-groep; 11 000 tot 14 500 euro";0.8;5.0
1968;Barendrecht;"3e 10%-groep; 14 500 tot 17 600 euro";0.9;6.0
1969;Barendrecht;"4e 10%-groep; 17 600 tot 20 800 euro";1.1;7.0
1970;Barendrecht;"5e 10%-groep; 20 800 tot 24 400 euro";1.4;9.0
1971;Barendrecht;"6e 10%-groep; 24 400 tot 28 600 euro";1.4;9.0
1972;Barendrecht;"7e 10%-groep; 28 600 tot 33 200 euro";1.9;13.0
1973;Barendrecht;"8e 10%-groep; 33 200 tot 39 000 euro";2.2;14.0
1974;Barendrecht;"9e 10%-groep; 39 000 tot 48 600 euro";2.4;16.0
1975;Barendrecht;"10e 10%-groep; meer dan 48 600  euro";2.4;16.0
1976;Barendrecht;"1e 10%-groep; minder dan 11 000 euro";0.7;5.0
1977;Barendrecht;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.8;18.0
1978;Barendrecht;"5e-8e 10%-groep; 20 800 tot 39 000 euro";7.0;46.0
1979;Barendrecht;"9e-10e 10%-groep; meer dan 39 000 euro";4.8;32.0
1980;Barneveld;Totaal huishouden;17.8;100.0
1981;Barneveld;"1e 10%-groep; minder dan 11 000 euro";1.3;7.0
1982;Barneveld;"2e 10%-groep; 11 000 tot 14 500 euro";1.3;7.0
1983;Barneveld;"3e 10%-groep; 14 500 tot 17 600 euro";1.3;7.0
1984;Barneveld;"4e 10%-groep; 17 600 tot 20 800 euro";1.6;9.0
1985;Barneveld;"5e 10%-groep; 20 800 tot 24 400 euro";1.8;10.0
1986;Barneveld;"6e 10%-groep; 24 400 tot 28 600 euro";2.1;12.0
1987;Barneveld;"7e 10%-groep; 28 600 tot 33 200 euro";2.1;12.0
1988;Barneveld;"8e 10%-groep; 33 200 tot 39 000 euro";1.9;11.0
1989;Barneveld;"9e 10%-groep; 39 000 tot 48 600 euro";2.0;11.0
1990;Barneveld;"10e 10%-groep; meer dan 48 600  euro";2.5;14.0
1991;Barneveld;"1e 10%-groep; minder dan 11 000 euro";1.3;7.0
1992;Barneveld;"2e-4e 10%-groep; 11 000 tot 20 800 euro";4.2;23.0
1993;Barneveld;"5e-8e 10%-groep; 20 800 tot 39 000 euro";7.8;44.0
1994;Barneveld;"9e-10e 10%-groep; meer dan 39 000 euro";4.5;26.0
1995;Bedum;Totaal huishouden;4.4;100.0
1996;Bedum;"1e 10%-groep; minder dan 11 000 euro";0.4;8.0
1997;Bedum;"2e 10%-groep; 11 000 tot 14 500 euro";0.4;10.0
1998;Bedum;"3e 10%-groep; 14 500 tot 17 600 euro";0.4;9.0
1999;Bedum;"4e 10%-groep; 17 600 tot 20 800 euro";0.5;11.0
2000;Bedum;"5e 10%-groep; 20 800 tot 24 400 euro";0.4;9.0
2001;Bedum;"6e 10%-groep; 24 400 tot 28 600 euro";0.4;10.0
2002;Bedum;"7e 10%-groep; 28 600 tot 33 200 euro";0.5;12.0
2003;Bedum;"8e 10%-groep; 33 200 tot 39 000 euro";0.5;12.0
2004;Bedum;"9e 10%-groep; 39 000 tot 48 600 euro";0.5;12.0
2005;Bedum;"10e 10%-groep; meer dan 48 600  euro";0.3;7.0
2006;Bedum;"1e 10%-groep; minder dan 11 000 euro";0.4;8.0
2007;Bedum;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.3;30.0
2008;Bedum;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.9;43.0
2009;Bedum;"9e-10e 10%-groep; meer dan 39 000 euro";0.8;19.0
2010;Beek (L.);Totaal huishouden;7.2;100.0
2011;Beek (L.);"1e 10%-groep; minder dan 11 000 euro";0.3;5.0
2012;Beek (L.);"2e 10%-groep; 11 000 tot 14 500 euro";0.6;8.0
2013;Beek (L.);"3e 10%-groep; 14 500 tot 17 600 euro";0.8;11.0
2014;Beek (L.);"4e 10%-groep; 17 600 tot 20 800 euro";0.7;10.0
2015;Beek (L.);"5e 10%-groep; 20 800 tot 24 400 euro";0.5;8.0
2016;Beek (L.);"6e 10%-groep; 24 400 tot 28 600 euro";0.8;11.0
2017;Beek (L.);"7e 10%-groep; 28 600 tot 33 200 euro";1.0;13.0
2018;Beek (L.);"8e 10%-groep; 33 200 tot 39 000 euro";0.8;12.0
2019;Beek (L.);"9e 10%-groep; 39 000 tot 48 600 euro";0.8;11.0
2020;Beek (L.);"10e 10%-groep; meer dan 48 600  euro";0.8;12.0
2021;Beek (L.);"1e 10%-groep; minder dan 11 000 euro";0.3;5.0
2022;Beek (L.);"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.1;29.0
2023;Beek (L.);"5e-8e 10%-groep; 20 800 tot 39 000 euro";3.1;44.0
2024;Beek (L.);"9e-10e 10%-groep; meer dan 39 000 euro";1.6;23.0
2025;Beemster;Totaal huishouden;3.4;100.0
2026;Beemster;"1e 10%-groep; minder dan 11 000 euro";0.2;7.0
2027;Beemster;"2e 10%-groep; 11 000 tot 14 500 euro";0.3;8.0
2028;Beemster;"3e 10%-groep; 14 500 tot 17 600 euro";0.3;10.0
2029;Beemster;"4e 10%-groep; 17 600 tot 20 800 euro";0.3;8.0
2030;Beemster;"5e 10%-groep; 20 800 tot 24 400 euro";0.3;8.0
2031;Beemster;"6e 10%-groep; 24 400 tot 28 600 euro";0.3;8.0
2032;Beemster;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;11.0
2033;Beemster;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;12.0
2034;Beemster;"9e 10%-groep; 39 000 tot 48 600 euro";0.4;13.0
2035;Beemster;"10e 10%-groep; meer dan 48 600  euro";0.5;16.0
2036;Beemster;"1e 10%-groep; minder dan 11 000 euro";0.2;7.0
2037;Beemster;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.9;25.0
2038;Beemster;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.3;39.0
2039;Beemster;"9e-10e 10%-groep; meer dan 39 000 euro";1.0;29.0
2040;Beesel;Totaal huishouden;5.4;100.0
2041;Beesel;"1e 10%-groep; minder dan 11 000 euro";0.3;5.0
2042;Beesel;"2e 10%-groep; 11 000 tot 14 500 euro";0.5;9.0
2043;Beesel;"3e 10%-groep; 14 500 tot 17 600 euro";0.4;8.0
2044;Beesel;"4e 10%-groep; 17 600 tot 20 800 euro";0.6;12.0
2045;Beesel;"5e 10%-groep; 20 800 tot 24 400 euro";0.6;12.0
2046;Beesel;"6e 10%-groep; 24 400 tot 28 600 euro";0.6;11.0
2047;Beesel;"7e 10%-groep; 28 600 tot 33 200 euro";0.6;12.0
2048;Beesel;"8e 10%-groep; 33 200 tot 39 000 euro";0.6;11.0
2049;Beesel;"9e 10%-groep; 39 000 tot 48 600 euro";0.6;11.0
2050;Beesel;"10e 10%-groep; meer dan 48 600  euro";0.5;9.0
2051;Beesel;"1e 10%-groep; minder dan 11 000 euro";0.3;5.0
2052;Beesel;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.6;29.0
2053;Beesel;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.5;46.0
2054;Beesel;"9e-10e 10%-groep; meer dan 39 000 euro";1.1;20.0
2055;Bellingwedde;Totaal huishouden;4.3;100.0
2056;Bellingwedde;"1e 10%-groep; minder dan 11 000 euro";0.3;7.0
2057;Bellingwedde;"2e 10%-groep; 11 000 tot 14 500 euro";0.6;15.0
2058;Bellingwedde;"3e 10%-groep; 14 500 tot 17 600 euro";0.6;15.0
2059;Bellingwedde;"4e 10%-groep; 17 600 tot 20 800 euro";0.5;11.0
2060;Bellingwedde;"5e 10%-groep; 20 800 tot 24 400 euro";0.4;9.0
2061;Bellingwedde;"6e 10%-groep; 24 400 tot 28 600 euro";0.5;11.0
2062;Bellingwedde;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;10.0
2063;Bellingwedde;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;10.0
2064;Bellingwedde;"9e 10%-groep; 39 000 tot 48 600 euro";0.3;7.0
2065;Bellingwedde;"10e 10%-groep; meer dan 48 600  euro";0.2;5.0
2066;Bellingwedde;"1e 10%-groep; minder dan 11 000 euro";0.3;7.0
2067;Bellingwedde;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.7;40.0
2068;Bellingwedde;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.7;41.0
2069;Bellingwedde;"9e-10e 10%-groep; meer dan 39 000 euro";0.5;12.0
2070;Bennebroek;Totaal huishouden;2.4;100.0
2071;Bennebroek;"1e 10%-groep; minder dan 11 000 euro";0.2;8.0
2072;Bennebroek;"2e 10%-groep; 11 000 tot 14 500 euro";0.2;8.0
2073;Bennebroek;"3e 10%-groep; 14 500 tot 17 600 euro";0.2;7.0
2074;Bennebroek;"4e 10%-groep; 17 600 tot 20 800 euro";0.1;6.0
2075;Bennebroek;"5e 10%-groep; 20 800 tot 24 400 euro";0.2;9.0
2076;Bennebroek;"6e 10%-groep; 24 400 tot 28 600 euro";0.2;7.0
2077;Bennebroek;"7e 10%-groep; 28 600 tot 33 200 euro";0.2;7.0
2078;Bennebroek;"8e 10%-groep; 33 200 tot 39 000 euro";0.2;10.0
2079;Bennebroek;"9e 10%-groep; 39 000 tot 48 600 euro";0.3;13.0
2080;Bennebroek;"10e 10%-groep; meer dan 48 600  euro";0.6;24.0
2081;Bennebroek;"1e 10%-groep; minder dan 11 000 euro";0.2;8.0
2082;Bennebroek;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.5;22.0
2083;Bennebroek;"5e-8e 10%-groep; 20 800 tot 39 000 euro";0.8;34.0
2084;Bennebroek;"9e-10e 10%-groep; meer dan 39 000 euro";0.9;37.0
2085;Bergambacht;Totaal huishouden;3.6;100.0
2086;Bergambacht;"1e 10%-groep; minder dan 11 000 euro";0.1;4.0
2087;Bergambacht;"2e 10%-groep; 11 000 tot 14 500 euro";0.3;8.0
2088;Bergambacht;"3e 10%-groep; 14 500 tot 17 600 euro";0.2;6.0
2089;Bergambacht;"4e 10%-groep; 17 600 tot 20 800 euro";0.4;10.0
2090;Bergambacht;"5e 10%-groep; 20 800 tot 24 400 euro";0.4;10.0
2091;Bergambacht;"6e 10%-groep; 24 400 tot 28 600 euro";0.4;10.0
2092;Bergambacht;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;10.0
2093;Bergambacht;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;12.0
2094;Bergambacht;"9e 10%-groep; 39 000 tot 48 600 euro";0.5;14.0
2095;Bergambacht;"10e 10%-groep; meer dan 48 600  euro";0.6;16.0
2096;Bergambacht;"1e 10%-groep; minder dan 11 000 euro";0.1;4.0
2097;Bergambacht;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.9;24.0
2098;Bergambacht;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.5;43.0
2099;Bergambacht;"9e-10e 10%-groep; meer dan 39 000 euro";1.0;29.0
2100;Bergeijk;Totaal huishouden;6.9;100.0
2101;Bergeijk;"1e 10%-groep; minder dan 11 000 euro";0.4;6.0
2102;Bergeijk;"2e 10%-groep; 11 000 tot 14 500 euro";0.5;8.0
2103;Bergeijk;"3e 10%-groep; 14 500 tot 17 600 euro";0.5;7.0
2104;Bergeijk;"4e 10%-groep; 17 600 tot 20 800 euro";0.6;9.0
2105;Bergeijk;"5e 10%-groep; 20 800 tot 24 400 euro";0.7;10.0
2106;Bergeijk;"6e 10%-groep; 24 400 tot 28 600 euro";0.7;11.0
2107;Bergeijk;"7e 10%-groep; 28 600 tot 33 200 euro";0.8;11.0
2108;Bergeijk;"8e 10%-groep; 33 200 tot 39 000 euro";0.8;12.0
2109;Bergeijk;"9e 10%-groep; 39 000 tot 48 600 euro";0.9;13.0
2110;Bergeijk;"10e 10%-groep; meer dan 48 600  euro";1.0;14.0
2111;Bergeijk;"1e 10%-groep; minder dan 11 000 euro";0.4;6.0
2112;Bergeijk;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.6;24.0
2113;Bergeijk;"5e-8e 10%-groep; 20 800 tot 39 000 euro";3.0;44.0
2114;Bergeijk;"9e-10e 10%-groep; meer dan 39 000 euro";1.8;27.0
2115;Bergen (L.);Totaal huishouden;5.3;100.0
2116;Bergen (L.);"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
2117;Bergen (L.);"2e 10%-groep; 11 000 tot 14 500 euro";0.6;10.0
2118;Bergen (L.);"3e 10%-groep; 14 500 tot 17 600 euro";0.4;8.0
2119;Bergen (L.);"4e 10%-groep; 17 600 tot 20 800 euro";0.6;10.0
2120;Bergen (L.);"5e 10%-groep; 20 800 tot 24 400 euro";0.6;11.0
2121;Bergen (L.);"6e 10%-groep; 24 400 tot 28 600 euro";0.6;11.0
2122;Bergen (L.);"7e 10%-groep; 28 600 tot 33 200 euro";0.6;11.0
2123;Bergen (L.);"8e 10%-groep; 33 200 tot 39 000 euro";0.6;12.0
2124;Bergen (L.);"9e 10%-groep; 39 000 tot 48 600 euro";0.6;11.0
2125;Bergen (L.);"10e 10%-groep; meer dan 48 600  euro";0.6;10.0
2126;Bergen (L.);"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
2127;Bergen (L.);"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.5;29.0
2128;Bergen (L.);"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.4;45.0
2129;Bergen (L.);"9e-10e 10%-groep; meer dan 39 000 euro";1.1;21.0
2130;Bergen (NH.);Totaal huishouden;14.1;100.0
2131;Bergen (NH.);"1e 10%-groep; minder dan 11 000 euro";1.2;9.0
2132;Bergen (NH.);"2e 10%-groep; 11 000 tot 14 500 euro";1.3;9.0
2133;Bergen (NH.);"3e 10%-groep; 14 500 tot 17 600 euro";1.2;8.0
2134;Bergen (NH.);"4e 10%-groep; 17 600 tot 20 800 euro";1.4;10.0
2135;Bergen (NH.);"5e 10%-groep; 20 800 tot 24 400 euro";1.2;8.0
2136;Bergen (NH.);"6e 10%-groep; 24 400 tot 28 600 euro";1.4;10.0
2137;Bergen (NH.);"7e 10%-groep; 28 600 tot 33 200 euro";1.4;10.0
2138;Bergen (NH.);"8e 10%-groep; 33 200 tot 39 000 euro";1.4;10.0
2139;Bergen (NH.);"9e 10%-groep; 39 000 tot 48 600 euro";1.5;11.0
2140;Bergen (NH.);"10e 10%-groep; meer dan 48 600  euro";2.2;15.0
2141;Bergen (NH.);"1e 10%-groep; minder dan 11 000 euro";1.2;9.0
2142;Bergen (NH.);"2e-4e 10%-groep; 11 000 tot 20 800 euro";3.9;28.0
2143;Bergen (NH.);"5e-8e 10%-groep; 20 800 tot 39 000 euro";5.3;38.0
2144;Bergen (NH.);"9e-10e 10%-groep; meer dan 39 000 euro";3.7;26.0
2145;Bergen op Zoom;Totaal huishouden;28.9;100.0
2146;Bergen op Zoom;"1e 10%-groep; minder dan 11 000 euro";2.2;7.0
2147;Bergen op Zoom;"2e 10%-groep; 11 000 tot 14 500 euro";2.9;10.0
2148;Bergen op Zoom;"3e 10%-groep; 14 500 tot 17 600 euro";3.0;10.0
2149;Bergen op Zoom;"4e 10%-groep; 17 600 tot 20 800 euro";3.1;11.0
2150;Bergen op Zoom;"5e 10%-groep; 20 800 tot 24 400 euro";3.0;11.0
2151;Bergen op Zoom;"6e 10%-groep; 24 400 tot 28 600 euro";3.2;11.0
2152;Bergen op Zoom;"7e 10%-groep; 28 600 tot 33 200 euro";3.0;10.0
2153;Bergen op Zoom;"8e 10%-groep; 33 200 tot 39 000 euro";3.0;10.0
2154;Bergen op Zoom;"9e 10%-groep; 39 000 tot 48 600 euro";3.0;11.0
2155;Bergen op Zoom;"10e 10%-groep; meer dan 48 600  euro";2.5;9.0
2156;Bergen op Zoom;"1e 10%-groep; minder dan 11 000 euro";2.2;7.0
2157;Bergen op Zoom;"2e-4e 10%-groep; 11 000 tot 20 800 euro";9.0;31.0
2158;Bergen op Zoom;"5e-8e 10%-groep; 20 800 tot 39 000 euro";12.2;42.0
2159;Bergen op Zoom;"9e-10e 10%-groep; meer dan 39 000 euro";5.5;19.0
2160;Bergschenhoek;Totaal huishouden;6.0;100.0
2161;Bergschenhoek;"1e 10%-groep; minder dan 11 000 euro";0.4;6.0
2162;Bergschenhoek;"2e 10%-groep; 11 000 tot 14 500 euro";0.4;6.0
2163;Bergschenhoek;"3e 10%-groep; 14 500 tot 17 600 euro";0.3;6.0
2164;Bergschenhoek;"4e 10%-groep; 17 600 tot 20 800 euro";0.5;8.0
2165;Bergschenhoek;"5e 10%-groep; 20 800 tot 24 400 euro";0.5;9.0
2166;Bergschenhoek;"6e 10%-groep; 24 400 tot 28 600 euro";0.5;8.0
2167;Bergschenhoek;"7e 10%-groep; 28 600 tot 33 200 euro";0.5;9.0
2168;Bergschenhoek;"8e 10%-groep; 33 200 tot 39 000 euro";0.8;13.0
2169;Bergschenhoek;"9e 10%-groep; 39 000 tot 48 600 euro";0.9;15.0
2170;Bergschenhoek;"10e 10%-groep; meer dan 48 600  euro";1.3;21.0
2171;Bergschenhoek;"1e 10%-groep; minder dan 11 000 euro";0.4;6.0
2172;Bergschenhoek;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.2;19.0
2173;Bergschenhoek;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.3;38.0
2174;Bergschenhoek;"9e-10e 10%-groep; meer dan 39 000 euro";2.2;36.0
2175;Berkel en Rodenrijs;Totaal huishouden;7.1;100.0
2176;Berkel en Rodenrijs;"1e 10%-groep; minder dan 11 000 euro";0.4;6.0
2177;Berkel en Rodenrijs;"2e 10%-groep; 11 000 tot 14 500 euro";0.5;7.0
2178;Berkel en Rodenrijs;"3e 10%-groep; 14 500 tot 17 600 euro";0.5;8.0
2179;Berkel en Rodenrijs;"4e 10%-groep; 17 600 tot 20 800 euro";0.6;8.0
2180;Berkel en Rodenrijs;"5e 10%-groep; 20 800 tot 24 400 euro";0.6;8.0
2181;Berkel en Rodenrijs;"6e 10%-groep; 24 400 tot 28 600 euro";0.7;9.0
2182;Berkel en Rodenrijs;"7e 10%-groep; 28 600 tot 33 200 euro";0.7;10.0
2183;Berkel en Rodenrijs;"8e 10%-groep; 33 200 tot 39 000 euro";0.9;13.0
