ID;RegioIndeling2021;PrognoseInterval;Leeftijd;Perioden;TotaleBevolking_1
2164;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2031;772.4
2165;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2032;778.2
2166;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2033;784.0
2167;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2034;789.6
2168;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2035;795.0
2169;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2036;800.3
2170;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2037;805.5
2171;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2038;810.4
2172;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2039;815.1
2173;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2040;819.7
2174;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2041;824.0
2175;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2042;828.3
2176;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2043;832.4
2177;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2044;836.3
2178;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2045;840.0
2179;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2046;843.6
2180;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2047;847.1
2181;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2048;850.4
2182;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2049;853.7
2183;Veluwe (CR);Bovengrens 67%-prognose-interval;Totaal;2050;856.9
2184;Achterhoek (CR);Prognose;Totaal;2023;401.1
2185;Achterhoek (CR);Prognose;Totaal;2024;400.6
2186;Achterhoek (CR);Prognose;Totaal;2025;399.7
2187;Achterhoek (CR);Prognose;Totaal;2026;398.9
2188;Achterhoek (CR);Prognose;Totaal;2027;398.0
2189;Achterhoek (CR);Prognose;Totaal;2028;397.1
2190;Achterhoek (CR);Prognose;Totaal;2029;396.3
2191;Achterhoek (CR);Prognose;Totaal;2030;395.7
2192;Achterhoek (CR);Prognose;Totaal;2031;395.1
2193;Achterhoek (CR);Prognose;Totaal;2032;394.6
2194;Achterhoek (CR);Prognose;Totaal;2033;394.1
2195;Achterhoek (CR);Prognose;Totaal;2034;393.6
2196;Achterhoek (CR);Prognose;Totaal;2035;393.2
2197;Achterhoek (CR);Prognose;Totaal;2036;392.7
2198;Achterhoek (CR);Prognose;Totaal;2037;392.2
2199;Achterhoek (CR);Prognose;Totaal;2038;391.7
2200;Achterhoek (CR);Prognose;Totaal;2039;391.1
2201;Achterhoek (CR);Prognose;Totaal;2040;390.4
2202;Achterhoek (CR);Prognose;Totaal;2041;389.9
2203;Achterhoek (CR);Prognose;Totaal;2042;389.3
2204;Achterhoek (CR);Prognose;Totaal;2043;388.5
2205;Achterhoek (CR);Prognose;Totaal;2044;387.7
2206;Achterhoek (CR);Prognose;Totaal;2045;386.8
2207;Achterhoek (CR);Prognose;Totaal;2046;385.9
2208;Achterhoek (CR);Prognose;Totaal;2047;385.1
2209;Achterhoek (CR);Prognose;Totaal;2048;384.1
2210;Achterhoek (CR);Prognose;Totaal;2049;383.2
2211;Achterhoek (CR);Prognose;Totaal;2050;382.2
2212;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2023;398.8
2213;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2024;397.3
2214;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2025;395.6
2215;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2026;394.0
2216;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2027;392.3
2217;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2028;390.6
2218;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2029;389.0
2219;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2030;387.6
2220;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2031;386.3
2221;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2032;385.1
2222;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2033;383.8
2223;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2034;382.6
2224;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2035;381.4
2225;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2036;380.3
2226;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2037;379.1
2227;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2038;377.9
2228;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2039;376.6
2229;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2040;375.2
2230;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2041;373.9
2231;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2042;372.7
2232;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2043;371.2
2233;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2044;369.7
2234;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2045;368.2
2235;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2046;366.6
2236;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2047;365.1
2237;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2048;363.6
2238;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2049;362.0
2239;Achterhoek (CR);Ondergrens 67%-prognose-interval;Totaal;2050;360.4
2240;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2023;403.5
2241;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2024;403.8
2242;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2025;403.8
2243;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2026;403.8
2244;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2027;403.8
2245;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2028;403.7
2246;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2029;403.8
2247;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2030;403.9
2248;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2031;404.1
2249;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2032;404.4
2250;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2033;404.7
2251;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2034;404.9
2252;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2035;405.2
2253;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2036;405.6
2254;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2037;405.8
2255;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2038;406.1
2256;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2039;406.2
2257;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2040;406.3
2258;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2041;406.5
2259;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2042;406.6
2260;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2043;406.6
2261;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2044;406.5
2262;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2045;406.4
2263;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2046;406.2
2264;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2047;406.1
2265;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2048;405.9
2266;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2049;405.7
2267;Achterhoek (CR);Bovengrens 67%-prognose-interval;Totaal;2050;405.4
2268;Arnhem/Nijmegen (CR);Prognose;Totaal;2023;754.6
2269;Arnhem/Nijmegen (CR);Prognose;Totaal;2024;759.8
2270;Arnhem/Nijmegen (CR);Prognose;Totaal;2025;763.6
2271;Arnhem/Nijmegen (CR);Prognose;Totaal;2026;767.5
2272;Arnhem/Nijmegen (CR);Prognose;Totaal;2027;771.3
2273;Arnhem/Nijmegen (CR);Prognose;Totaal;2028;775.0
2274;Arnhem/Nijmegen (CR);Prognose;Totaal;2029;778.9
2275;Arnhem/Nijmegen (CR);Prognose;Totaal;2030;782.5
2276;Arnhem/Nijmegen (CR);Prognose;Totaal;2031;785.9
2277;Arnhem/Nijmegen (CR);Prognose;Totaal;2032;789.2
2278;Arnhem/Nijmegen (CR);Prognose;Totaal;2033;792.3
2279;Arnhem/Nijmegen (CR);Prognose;Totaal;2034;795.2
2280;Arnhem/Nijmegen (CR);Prognose;Totaal;2035;797.9
2281;Arnhem/Nijmegen (CR);Prognose;Totaal;2036;800.5
2282;Arnhem/Nijmegen (CR);Prognose;Totaal;2037;803.0
2283;Arnhem/Nijmegen (CR);Prognose;Totaal;2038;805.1
2284;Arnhem/Nijmegen (CR);Prognose;Totaal;2039;807.0
2285;Arnhem/Nijmegen (CR);Prognose;Totaal;2040;808.7
2286;Arnhem/Nijmegen (CR);Prognose;Totaal;2041;810.2
2287;Arnhem/Nijmegen (CR);Prognose;Totaal;2042;811.6
2288;Arnhem/Nijmegen (CR);Prognose;Totaal;2043;812.8
2289;Arnhem/Nijmegen (CR);Prognose;Totaal;2044;814.0
2290;Arnhem/Nijmegen (CR);Prognose;Totaal;2045;815.0
2291;Arnhem/Nijmegen (CR);Prognose;Totaal;2046;815.9
2292;Arnhem/Nijmegen (CR);Prognose;Totaal;2047;816.8
2293;Arnhem/Nijmegen (CR);Prognose;Totaal;2048;817.7
2294;Arnhem/Nijmegen (CR);Prognose;Totaal;2049;818.6
2295;Arnhem/Nijmegen (CR);Prognose;Totaal;2050;819.5
2296;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2023;749.8
2297;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2024;753.0
2298;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2025;754.8
2299;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2026;756.8
2300;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2027;758.8
2301;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2028;760.6
2302;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2029;762.7
2303;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2030;764.5
2304;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2031;766.1
2305;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2032;767.7
2306;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2033;769.0
2307;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2034;770.2
2308;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2035;771.2
2309;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2036;772.1
2310;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2037;772.9
2311;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2038;773.3
2312;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2039;773.5
2313;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2040;773.6
2314;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2041;773.4
2315;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2042;773.1
2316;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2043;772.8
2317;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2044;772.3
2318;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2045;771.7
2319;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2046;771.0
2320;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2047;770.3
2321;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2048;769.6
2322;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2049;768.9
2323;Arnhem/Nijmegen (CR);Ondergrens 67%-prognose-interval;Totaal;2050;768.3
2324;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2023;759.5
2325;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2024;766.7
2326;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2025;772.5
2327;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2026;778.3
2328;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2027;784.1
2329;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2028;789.6
2330;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2029;795.4
2331;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2030;800.9
2332;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2031;806.2
2333;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2032;811.3
2334;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2033;816.3
2335;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2034;821.0
2336;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2035;825.6
2337;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2036;830.0
2338;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2037;834.3
2339;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2038;838.2
2340;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2039;841.9
2341;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2040;845.4
2342;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2041;848.7
2343;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2042;851.9
2344;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2043;855.0
2345;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2044;857.9
2346;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2045;860.7
2347;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2046;863.4
2348;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2047;866.1
2349;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2048;868.8
2350;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2049;871.5
2351;Arnhem/Nijmegen (CR);Bovengrens 67%-prognose-interval;Totaal;2050;874.2
2352;Zuidwest-Gelderland (CR);Prognose;Totaal;2023;253.2
2353;Zuidwest-Gelderland (CR);Prognose;Totaal;2024;255.4
2354;Zuidwest-Gelderland (CR);Prognose;Totaal;2025;257.3
2355;Zuidwest-Gelderland (CR);Prognose;Totaal;2026;259.0
2356;Zuidwest-Gelderland (CR);Prognose;Totaal;2027;260.4
2357;Zuidwest-Gelderland (CR);Prognose;Totaal;2028;261.8
2358;Zuidwest-Gelderland (CR);Prognose;Totaal;2029;263.3
2359;Zuidwest-Gelderland (CR);Prognose;Totaal;2030;264.7
2360;Zuidwest-Gelderland (CR);Prognose;Totaal;2031;266.1
2361;Zuidwest-Gelderland (CR);Prognose;Totaal;2032;267.5
2362;Zuidwest-Gelderland (CR);Prognose;Totaal;2033;268.9
2363;Zuidwest-Gelderland (CR);Prognose;Totaal;2034;270.2
2364;Zuidwest-Gelderland (CR);Prognose;Totaal;2035;271.5
2365;Zuidwest-Gelderland (CR);Prognose;Totaal;2036;272.8
2366;Zuidwest-Gelderland (CR);Prognose;Totaal;2037;274.1
2367;Zuidwest-Gelderland (CR);Prognose;Totaal;2038;275.1
2368;Zuidwest-Gelderland (CR);Prognose;Totaal;2039;276.2
2369;Zuidwest-Gelderland (CR);Prognose;Totaal;2040;277.1
2370;Zuidwest-Gelderland (CR);Prognose;Totaal;2041;278.0
2371;Zuidwest-Gelderland (CR);Prognose;Totaal;2042;278.9
2372;Zuidwest-Gelderland (CR);Prognose;Totaal;2043;279.6
2373;Zuidwest-Gelderland (CR);Prognose;Totaal;2044;280.3
2374;Zuidwest-Gelderland (CR);Prognose;Totaal;2045;281.0
2375;Zuidwest-Gelderland (CR);Prognose;Totaal;2046;281.6
2376;Zuidwest-Gelderland (CR);Prognose;Totaal;2047;282.1
2377;Zuidwest-Gelderland (CR);Prognose;Totaal;2048;282.6
2378;Zuidwest-Gelderland (CR);Prognose;Totaal;2049;283.1
2379;Zuidwest-Gelderland (CR);Prognose;Totaal;2050;283.6
2380;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2023;252.0
2381;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2024;253.6
2382;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2025;254.9
2383;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2026;256.0
2384;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2027;256.9
2385;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2028;257.7
2386;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2029;258.7
2387;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2030;259.5
2388;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2031;260.5
2389;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2032;261.3
2390;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2033;262.1
2391;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2034;262.9
2392;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2035;263.7
2393;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2036;264.5
2394;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2037;265.2
2395;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2038;265.7
2396;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2039;266.2
2397;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2040;266.7
2398;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2041;267.0
2399;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2042;267.4
2400;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2043;267.6
2401;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2044;267.8
2402;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2045;267.9
2403;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2046;268.0
2404;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2047;268.0
2405;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2048;268.0
2406;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2049;268.0
2407;Zuidwest-Gelderland (CR);Ondergrens 67%-prognose-interval;Totaal;2050;268.0
2408;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2023;254.5
2409;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2024;257.3
2410;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2025;259.7
2411;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2026;261.9
2412;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2027;264.0
2413;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2028;265.9
2414;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2029;267.9
2415;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2030;269.9
2416;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2031;271.9
2417;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2032;273.9
2418;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2033;275.8
2419;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2034;277.7
2420;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2035;279.6
2421;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2036;281.4
2422;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2037;283.2
2423;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2038;284.9
2424;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2039;286.5
2425;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2040;288.0
2426;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2041;289.5
2427;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2042;290.9
2428;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2043;292.2
2429;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2044;293.4
2430;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2045;294.6
2431;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2046;295.9
2432;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2047;296.9
2433;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2048;298.0
2434;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2049;299.1
2435;Zuidwest-Gelderland (CR);Bovengrens 67%-prognose-interval;Totaal;2050;300.1
2436;Utrecht (CR);Prognose;Totaal;2023;1387.8
2437;Utrecht (CR);Prognose;Totaal;2024;1399.8
2438;Utrecht (CR);Prognose;Totaal;2025;1410.7
2439;Utrecht (CR);Prognose;Totaal;2026;1420.7
2440;Utrecht (CR);Prognose;Totaal;2027;1433.3
2441;Utrecht (CR);Prognose;Totaal;2028;1446.0
2442;Utrecht (CR);Prognose;Totaal;2029;1458.8
2443;Utrecht (CR);Prognose;Totaal;2030;1470.7
2444;Utrecht (CR);Prognose;Totaal;2031;1481.4
2445;Utrecht (CR);Prognose;Totaal;2032;1492.0
2446;Utrecht (CR);Prognose;Totaal;2033;1502.0
2447;Utrecht (CR);Prognose;Totaal;2034;1511.8
2448;Utrecht (CR);Prognose;Totaal;2035;1521.5
2449;Utrecht (CR);Prognose;Totaal;2036;1530.2
2450;Utrecht (CR);Prognose;Totaal;2037;1538.7
2451;Utrecht (CR);Prognose;Totaal;2038;1546.8
2452;Utrecht (CR);Prognose;Totaal;2039;1554.4
2453;Utrecht (CR);Prognose;Totaal;2040;1561.7
2454;Utrecht (CR);Prognose;Totaal;2041;1568.9
2455;Utrecht (CR);Prognose;Totaal;2042;1575.8
2456;Utrecht (CR);Prognose;Totaal;2043;1582.4
2457;Utrecht (CR);Prognose;Totaal;2044;1588.8
2458;Utrecht (CR);Prognose;Totaal;2045;1594.8
2459;Utrecht (CR);Prognose;Totaal;2046;1600.3
2460;Utrecht (CR);Prognose;Totaal;2047;1605.6
2461;Utrecht (CR);Prognose;Totaal;2048;1610.9
2462;Utrecht (CR);Prognose;Totaal;2049;1615.9
2463;Utrecht (CR);Prognose;Totaal;2050;1620.7
2464;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2023;1379.6
2465;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2024;1388.0
2466;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2025;1395.3
2467;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2026;1401.7
2468;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2027;1410.6
2469;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2028;1419.8
2470;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2029;1429.0
2471;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2030;1437.4
2472;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2031;1444.6
2473;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2032;1451.7
2474;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2033;1458.2
2475;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2034;1464.5
2476;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2035;1470.7
2477;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2036;1476.0
2478;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2037;1481.0
2479;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2038;1485.7
2480;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2039;1489.8
2481;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2040;1493.7
2482;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2041;1497.5
2483;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2042;1501.0
2484;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2043;1504.2
2485;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2044;1507.2
2486;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2045;1509.8
2487;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2046;1511.9
2488;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2047;1513.9
2489;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2048;1515.8
2490;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2049;1517.4
2491;Utrecht (CR);Ondergrens 67%-prognose-interval;Totaal;2050;1518.9
2492;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2023;1396.0
2493;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2024;1411.7
2494;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2025;1426.3
2495;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2026;1440.0
2496;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2027;1456.2
2497;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2028;1472.7
2498;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2029;1489.1
2499;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2030;1504.8
2500;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2031;1519.2
2501;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2032;1533.4
2502;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2033;1547.2
2503;Utrecht (CR);Bovengrens 67%-prognose-interval;Totaal;2034;1560.7
