ID;Bestaansduur;SBI93;Perioden;Opheffingen_1;WerkzamePersonen_2
354;Totaal bedrijven;50 Handel in en reparatie van auto's ..;2002;1355.0;4330.0
355;Totaal bedrijven;50 Handel in en reparatie van auto's ..;2003;1380.0;4250.0
356;Totaal bedrijven;50 Handel in en reparatie van auto's ..;2004;1375.0;3535.0
357;Totaal bedrijven;50 Handel in en reparatie van auto's ..;2005;1395.0;3120.0
358;Totaal bedrijven;50 Handel in en reparatie van auto's ..;2006;1270.0;2790.0
359;Totaal bedrijven;50 Handel in en reparatie van auto's ..;2007;1530.0;3965.0
360;Totaal bedrijven;51 Groothandel en handelsbemiddeling ..;1998;5975.0;12535.0
361;Totaal bedrijven;51 Groothandel en handelsbemiddeling ..;1999;6285.0;14815.0
362;Totaal bedrijven;51 Groothandel en handelsbemiddeling ..;2000;6475.0;16300.0
363;Totaal bedrijven;51 Groothandel en handelsbemiddeling ..;2001;5290.0;14125.0
364;Totaal bedrijven;51 Groothandel en handelsbemiddeling ..;2002;5710.0;14855.0
365;Totaal bedrijven;51 Groothandel en handelsbemiddeling ..;2003;5965.0;14080.0
366;Totaal bedrijven;51 Groothandel en handelsbemiddeling ..;2004;5940.0;13545.0
367;Totaal bedrijven;51 Groothandel en handelsbemiddeling ..;2005;6495.0;12950.0
368;Totaal bedrijven;51 Groothandel en handelsbemiddeling ..;2006;5700.0;10790.0
369;Totaal bedrijven;51 Groothandel en handelsbemiddeling ..;2007;6480.0;12290.0
370;Totaal bedrijven;52 Detailhandel en reparatie voor ..;1998;6905.0;15725.0
371;Totaal bedrijven;52 Detailhandel en reparatie voor ..;1999;7005.0;17495.0
372;Totaal bedrijven;52 Detailhandel en reparatie voor ..;2000;8585.0;22900.0
373;Totaal bedrijven;52 Detailhandel en reparatie voor ..;2001;6295.0;18140.0
374;Totaal bedrijven;52 Detailhandel en reparatie voor ..;2002;6015.0;16840.0
375;Totaal bedrijven;52 Detailhandel en reparatie voor ..;2003;6405.0;15940.0
376;Totaal bedrijven;52 Detailhandel en reparatie voor ..;2004;7140.0;15870.0
377;Totaal bedrijven;52 Detailhandel en reparatie voor ..;2005;8965.0;20075.0
378;Totaal bedrijven;52 Detailhandel en reparatie voor ..;2006;7520.0;16345.0
379;Totaal bedrijven;52 Detailhandel en reparatie voor ..;2007;8420.0;19160.0
380;Totaal bedrijven;H Horeca;1998;2925.0;9615.0
381;Totaal bedrijven;H Horeca;1999;3160.0;10610.0
382;Totaal bedrijven;H Horeca;2000;3720.0;13700.0
383;Totaal bedrijven;H Horeca;2001;2990.0;12210.0
384;Totaal bedrijven;H Horeca;2002;3300.0;13195.0
385;Totaal bedrijven;H Horeca;2003;2975.0;10905.0
386;Totaal bedrijven;H Horeca;2004;3090.0;10405.0
387;Totaal bedrijven;H Horeca;2005;3820.0;13075.0
388;Totaal bedrijven;H Horeca;2006;2985.0;10345.0
389;Totaal bedrijven;H Horeca;2007;3315.0;12860.0
390;Totaal bedrijven;55 Logies-, maaltijden- en ..;1998;2925.0;9615.0
391;Totaal bedrijven;55 Logies-, maaltijden- en ..;1999;3160.0;10610.0
392;Totaal bedrijven;55 Logies-, maaltijden- en ..;2000;3720.0;13700.0
393;Totaal bedrijven;55 Logies-, maaltijden- en ..;2001;2990.0;12210.0
394;Totaal bedrijven;55 Logies-, maaltijden- en ..;2002;3300.0;13195.0
395;Totaal bedrijven;55 Logies-, maaltijden- en ..;2003;2975.0;10905.0
396;Totaal bedrijven;55 Logies-, maaltijden- en ..;2004;3090.0;10405.0
397;Totaal bedrijven;55 Logies-, maaltijden- en ..;2005;3820.0;13075.0
398;Totaal bedrijven;55 Logies-, maaltijden- en ..;2006;2985.0;10345.0
399;Totaal bedrijven;55 Logies-, maaltijden- en ..;2007;3315.0;12860.0
400;Totaal bedrijven;I Vervoer, opslag en communicatie;1998;2130.0;5880.0
401;Totaal bedrijven;I Vervoer, opslag en communicatie;1999;2115.0;6260.0
402;Totaal bedrijven;I Vervoer, opslag en communicatie;2000;2625.0;9185.0
403;Totaal bedrijven;I Vervoer, opslag en communicatie;2001;2485.0;8730.0
404;Totaal bedrijven;I Vervoer, opslag en communicatie;2002;2645.0;8300.0
405;Totaal bedrijven;I Vervoer, opslag en communicatie;2003;2575.0;8290.0
406;Totaal bedrijven;I Vervoer, opslag en communicatie;2004;2525.0;7240.0
407;Totaal bedrijven;I Vervoer, opslag en communicatie;2005;2565.0;6995.0
408;Totaal bedrijven;I Vervoer, opslag en communicatie;2006;2300.0;6205.0
409;Totaal bedrijven;I Vervoer, opslag en communicatie;2007;2515.0;6415.0
410;Totaal bedrijven;60 Vervoer over land;1998;835.0;2675.0
411;Totaal bedrijven;60 Vervoer over land;1999;770.0;2710.0
412;Totaal bedrijven;60 Vervoer over land;2000;1095.0;4590.0
413;Totaal bedrijven;60 Vervoer over land;2001;1140.0;4675.0
414;Totaal bedrijven;60 Vervoer over land;2002;1090.0;4265.0
415;Totaal bedrijven;60 Vervoer over land;2003;1175.0;4555.0
416;Totaal bedrijven;60 Vervoer over land;2004;1060.0;3620.0
417;Totaal bedrijven;60 Vervoer over land;2005;1005.0;3635.0
418;Totaal bedrijven;60 Vervoer over land;2006;890.0;2785.0
419;Totaal bedrijven;60 Vervoer over land;2007;930.0;2955.0
420;Totaal bedrijven;61 Vervoer over water;1998;390.0;955.0
421;Totaal bedrijven;61 Vervoer over water;1999;380.0;910.0
422;Totaal bedrijven;61 Vervoer over water;2000;360.0;700.0
423;Totaal bedrijven;61 Vervoer over water;2001;265.0;540.0
424;Totaal bedrijven;61 Vervoer over water;2002;275.0;590.0
425;Totaal bedrijven;61 Vervoer over water;2003;235.0;625.0
426;Totaal bedrijven;61 Vervoer over water;2004;270.0;580.0
427;Totaal bedrijven;61 Vervoer over water;2005;320.0;760.0
428;Totaal bedrijven;61 Vervoer over water;2006;330.0;1005.0
429;Totaal bedrijven;61 Vervoer over water;2007;345.0;800.0
430;Totaal bedrijven;62 Vervoer door de lucht;1998;15.0;40.0
431;Totaal bedrijven;62 Vervoer door de lucht;1999;15.0;70.0
432;Totaal bedrijven;62 Vervoer door de lucht;2000;15.0;35.0
433;Totaal bedrijven;62 Vervoer door de lucht;2001;5.0;25.0
434;Totaal bedrijven;62 Vervoer door de lucht;2002;25.0;50.0
435;Totaal bedrijven;62 Vervoer door de lucht;2003;20.0;25.0
436;Totaal bedrijven;62 Vervoer door de lucht;2004;25.0;35.0
437;Totaal bedrijven;62 Vervoer door de lucht;2005;20.0;50.0
438;Totaal bedrijven;62 Vervoer door de lucht;2006;25.0;40.0
439;Totaal bedrijven;62 Vervoer door de lucht;2007;20.0;40.0
440;Totaal bedrijven;63 Dienstverlening voor het vervoer;1998;515.0;1390.0
441;Totaal bedrijven;63 Dienstverlening voor het vervoer;1999;510.0;1515.0
442;Totaal bedrijven;63 Dienstverlening voor het vervoer;2000;620.0;2080.0
443;Totaal bedrijven;63 Dienstverlening voor het vervoer;2001;580.0;2175.0
444;Totaal bedrijven;63 Dienstverlening voor het vervoer;2002;650.0;1940.0
445;Totaal bedrijven;63 Dienstverlening voor het vervoer;2003;575.0;1745.0
446;Totaal bedrijven;63 Dienstverlening voor het vervoer;2004;580.0;1585.0
447;Totaal bedrijven;63 Dienstverlening voor het vervoer;2005;570.0;1340.0
448;Totaal bedrijven;63 Dienstverlening voor het vervoer;2006;550.0;1425.0
449;Totaal bedrijven;63 Dienstverlening voor het vervoer;2007;670.0;1550.0
450;Totaal bedrijven;64 Post en telecommunicatie;1998;380.0;820.0
451;Totaal bedrijven;64 Post en telecommunicatie;1999;440.0;1060.0
452;Totaal bedrijven;64 Post en telecommunicatie;2000;535.0;1785.0
453;Totaal bedrijven;64 Post en telecommunicatie;2001;490.0;1310.0
454;Totaal bedrijven;64 Post en telecommunicatie;2002;600.0;1455.0
455;Totaal bedrijven;64 Post en telecommunicatie;2003;565.0;1335.0
456;Totaal bedrijven;64 Post en telecommunicatie;2004;595.0;1420.0
457;Totaal bedrijven;64 Post en telecommunicatie;2005;645.0;1215.0
458;Totaal bedrijven;64 Post en telecommunicatie;2006;500.0;950.0
459;Totaal bedrijven;64 Post en telecommunicatie;2007;545.0;1070.0
460;Totaal bedrijven;J Financiële instellingen;1998;1875.0;3560.0
461;Totaal bedrijven;J Financiële instellingen;1999;2645.0;4720.0
462;Totaal bedrijven;J Financiële instellingen;2000;2690.0;6800.0
463;Totaal bedrijven;J Financiële instellingen;2001;3060.0;7425.0
464;Totaal bedrijven;J Financiële instellingen;2002;3835.0;8180.0
465;Totaal bedrijven;J Financiële instellingen;2003;3160.0;6310.0
466;Totaal bedrijven;J Financiële instellingen;2004;2845.0;5865.0
467;Totaal bedrijven;J Financiële instellingen;2005;1845.0;2690.0
468;Totaal bedrijven;J Financiële instellingen;2006;1820.0;3165.0
469;Totaal bedrijven;J Financiële instellingen;2007;2355.0;4115.0
470;Totaal bedrijven;65 Financiële instellingen ..;1998;925.0;1155.0
471;Totaal bedrijven;65 Financiële instellingen ..;1999;1430.0;1575.0
472;Totaal bedrijven;65 Financiële instellingen ..;2000;1345.0;2300.0
473;Totaal bedrijven;65 Financiële instellingen ..;2001;1675.0;2785.0
474;Totaal bedrijven;65 Financiële instellingen ..;2002;1895.0;3345.0
475;Totaal bedrijven;65 Financiële instellingen ..;2003;1860.0;3150.0
476;Totaal bedrijven;65 Financiële instellingen ..;2004;1755.0;3480.0
477;Totaal bedrijven;65 Financiële instellingen ..;2005;650.0;645.0
478;Totaal bedrijven;65 Financiële instellingen ..;2006;855.0;995.0
479;Totaal bedrijven;65 Financiële instellingen ..;2007;1135.0;1320.0
480;Totaal bedrijven;66 Verzekeringswezen en ..;1998;65.0;155.0
481;Totaal bedrijven;66 Verzekeringswezen en ..;1999;75.0;145.0
482;Totaal bedrijven;66 Verzekeringswezen en ..;2000;95.0;500.0
483;Totaal bedrijven;66 Verzekeringswezen en ..;2001;120.0;305.0
484;Totaal bedrijven;66 Verzekeringswezen en ..;2002;80.0;200.0
485;Totaal bedrijven;66 Verzekeringswezen en ..;2003;65.0;315.0
486;Totaal bedrijven;66 Verzekeringswezen en ..;2004;60.0;190.0
487;Totaal bedrijven;66 Verzekeringswezen en ..;2005;75.0;110.0
488;Totaal bedrijven;66 Verzekeringswezen en ..;2006;35.0;100.0
489;Totaal bedrijven;66 Verzekeringswezen en ..;2007;65.0;165.0
490;Totaal bedrijven;67 Financiële beurzen, ..;1998;885.0;2255.0
491;Totaal bedrijven;67 Financiële beurzen, ..;1999;1140.0;3000.0
492;Totaal bedrijven;67 Financiële beurzen, ..;2000;1250.0;3995.0
493;Totaal bedrijven;67 Financiële beurzen, ..;2001;1265.0;4340.0
494;Totaal bedrijven;67 Financiële beurzen, ..;2002;1860.0;4640.0
495;Totaal bedrijven;67 Financiële beurzen, ..;2003;1230.0;2845.0
496;Totaal bedrijven;67 Financiële beurzen, ..;2004;1030.0;2200.0
497;Totaal bedrijven;67 Financiële beurzen, ..;2005;1120.0;1930.0
498;Totaal bedrijven;67 Financiële beurzen, ..;2006;925.0;2070.0
499;Totaal bedrijven;67 Financiële beurzen, ..;2007;1155.0;2630.0
500;Totaal bedrijven;K VV en handel in onroerend, verhuur ...;1998;11835.0;23795.0
501;Totaal bedrijven;K VV en handel in onroerend, verhuur ...;1999;13525.0;28225.0
502;Totaal bedrijven;K VV en handel in onroerend, verhuur ...;2000;15355.0;33995.0
503;Totaal bedrijven;K VV en handel in onroerend, verhuur ...;2001;14370.0;34970.0
504;Totaal bedrijven;K VV en handel in onroerend, verhuur ...;2002;15885.0;37680.0
505;Totaal bedrijven;K VV en handel in onroerend, verhuur ...;2003;17210.0;35455.0
506;Totaal bedrijven;K VV en handel in onroerend, verhuur ...;2004;15915.0;31265.0
507;Totaal bedrijven;K VV en handel in onroerend, verhuur ...;2005;18310.0;32335.0
508;Totaal bedrijven;K VV en handel in onroerend, verhuur ...;2006;18770.0;31095.0
509;Totaal bedrijven;K VV en handel in onroerend, verhuur ...;2007;22805.0;38480.0
510;Totaal bedrijven;70 Verhuur van en handel in onroerend ..;1998;1585.0;2585.0
511;Totaal bedrijven;70 Verhuur van en handel in onroerend ..;1999;1750.0;2720.0
512;Totaal bedrijven;70 Verhuur van en handel in onroerend ..;2000;1660.0;3010.0
513;Totaal bedrijven;70 Verhuur van en handel in onroerend ..;2001;1625.0;2805.0
514;Totaal bedrijven;70 Verhuur van en handel in onroerend ..;2002;1800.0;2860.0
515;Totaal bedrijven;70 Verhuur van en handel in onroerend ..;2003;1875.0;2570.0
516;Totaal bedrijven;70 Verhuur van en handel in onroerend ..;2004;1645.0;2270.0
517;Totaal bedrijven;70 Verhuur van en handel in onroerend ..;2005;2235.0;2845.0
518;Totaal bedrijven;70 Verhuur van en handel in onroerend ..;2006;2225.0;3115.0
519;Totaal bedrijven;70 Verhuur van en handel in onroerend ..;2007;3195.0;4380.0
520;Totaal bedrijven;71 Verhuur van transportmiddelen, ..;1998;555.0;1035.0
521;Totaal bedrijven;71 Verhuur van transportmiddelen, ..;1999;545.0;1035.0
522;Totaal bedrijven;71 Verhuur van transportmiddelen, ..;2000;630.0;1320.0
523;Totaal bedrijven;71 Verhuur van transportmiddelen, ..;2001;525.0;1190.0
524;Totaal bedrijven;71 Verhuur van transportmiddelen, ..;2002;440.0;1085.0
525;Totaal bedrijven;71 Verhuur van transportmiddelen, ..;2003;540.0;1075.0
526;Totaal bedrijven;71 Verhuur van transportmiddelen, ..;2004;455.0;835.0
527;Totaal bedrijven;71 Verhuur van transportmiddelen, ..;2005;600.0;1005.0
528;Totaal bedrijven;71 Verhuur van transportmiddelen, ..;2006;580.0;1135.0
529;Totaal bedrijven;71 Verhuur van transportmiddelen, ..;2007;715.0;1560.0
530;Totaal bedrijven;72 Computerservice- en ..;1998;1400.0;2760.0
531;Totaal bedrijven;72 Computerservice- en ..;1999;1735.0;4010.0
532;Totaal bedrijven;72 Computerservice- en ..;2000;2240.0;5270.0
533;Totaal bedrijven;72 Computerservice- en ..;2001;2300.0;5970.0
534;Totaal bedrijven;72 Computerservice- en ..;2002;2620.0;5650.0
535;Totaal bedrijven;72 Computerservice- en ..;2003;3010.0;5385.0
536;Totaal bedrijven;72 Computerservice- en ..;2004;2315.0;3915.0
537;Totaal bedrijven;72 Computerservice- en ..;2005;2875.0;4620.0
538;Totaal bedrijven;72 Computerservice- en ..;2006;2705.0;3850.0
539;Totaal bedrijven;72 Computerservice- en ..;2007;3365.0;5365.0
540;Totaal bedrijven;73 speur- en ontwikkelingswerk;1998;125.0;275.0
541;Totaal bedrijven;73 speur- en ontwikkelingswerk;1999;155.0;435.0
542;Totaal bedrijven;73 speur- en ontwikkelingswerk;2000;180.0;565.0
543;Totaal bedrijven;73 speur- en ontwikkelingswerk;2001;115.0;225.0
544;Totaal bedrijven;73 speur- en ontwikkelingswerk;2002;130.0;310.0
545;Totaal bedrijven;73 speur- en ontwikkelingswerk;2003;140.0;220.0
546;Totaal bedrijven;73 speur- en ontwikkelingswerk;2004;140.0;455.0
547;Totaal bedrijven;73 speur- en ontwikkelingswerk;2005;150.0;285.0
548;Totaal bedrijven;73 speur- en ontwikkelingswerk;2006;185.0;250.0
549;Totaal bedrijven;73 speur- en ontwikkelingswerk;2007;235.0;345.0
550;Totaal bedrijven;74 Overige zakelijke dienstverlening;1998;8170.0;17135.0
551;Totaal bedrijven;74 Overige zakelijke dienstverlening;1999;9340.0;20020.0
552;Totaal bedrijven;74 Overige zakelijke dienstverlening;2000;10645.0;23830.0
553;Totaal bedrijven;74 Overige zakelijke dienstverlening;2001;9805.0;24785.0
554;Totaal bedrijven;74 Overige zakelijke dienstverlening;2002;10895.0;27770.0
555;Totaal bedrijven;74 Overige zakelijke dienstverlening;2003;11645.0;26210.0
556;Totaal bedrijven;74 Overige zakelijke dienstverlening;2004;11360.0;23790.0
557;Totaal bedrijven;74 Overige zakelijke dienstverlening;2005;12445.0;23575.0
558;Totaal bedrijven;74 Overige zakelijke dienstverlening;2006;13075.0;22745.0
559;Totaal bedrijven;74 Overige zakelijke dienstverlening;2007;15290.0;26830.0
560;Totaal bedrijven;M Onderwijs;1998;1155.0;5390.0
561;Totaal bedrijven;M Onderwijs;1999;1020.0;4160.0
562;Totaal bedrijven;M Onderwijs;2000;1140.0;3965.0
563;Totaal bedrijven;M Onderwijs;2001;940.0;3100.0
564;Totaal bedrijven;M Onderwijs;2002;985.0;3030.0
565;Totaal bedrijven;M Onderwijs;2003;1005.0;2470.0
566;Totaal bedrijven;M Onderwijs;2004;1030.0;2680.0
567;Totaal bedrijven;M Onderwijs;2005;1220.0;2965.0
568;Totaal bedrijven;M Onderwijs;2006;1230.0;2880.0
569;Totaal bedrijven;M Onderwijs;2007;1365.0;3155.0
570;Totaal bedrijven;80 Onderwijs;1998;1155.0;5390.0
571;Totaal bedrijven;80 Onderwijs;1999;1020.0;4160.0
572;Totaal bedrijven;80 Onderwijs;2000;1140.0;3965.0
573;Totaal bedrijven;80 Onderwijs;2001;940.0;3100.0
574;Totaal bedrijven;80 Onderwijs;2002;985.0;3030.0
575;Totaal bedrijven;80 Onderwijs;2003;1005.0;2470.0
576;Totaal bedrijven;80 Onderwijs;2004;1030.0;2680.0
577;Totaal bedrijven;80 Onderwijs;2005;1220.0;2965.0
578;Totaal bedrijven;80 Onderwijs;2006;1230.0;2880.0
579;Totaal bedrijven;80 Onderwijs;2007;1365.0;3155.0
580;Totaal bedrijven;N Gezondheids- en welzijnszorg;1998;1315.0;6585.0
581;Totaal bedrijven;N Gezondheids- en welzijnszorg;1999;1730.0;6250.0
582;Totaal bedrijven;N Gezondheids- en welzijnszorg;2000;2100.0;8330.0
583;Totaal bedrijven;N Gezondheids- en welzijnszorg;2001;1985.0;9090.0
584;Totaal bedrijven;N Gezondheids- en welzijnszorg;2002;3095.0;10575.0
585;Totaal bedrijven;N Gezondheids- en welzijnszorg;2003;1905.0;6645.0
586;Totaal bedrijven;N Gezondheids- en welzijnszorg;2004;1705.0;6175.0
587;Totaal bedrijven;N Gezondheids- en welzijnszorg;2005;2290.0;8780.0
588;Totaal bedrijven;N Gezondheids- en welzijnszorg;2006;2980.0;7730.0
589;Totaal bedrijven;N Gezondheids- en welzijnszorg;2007;3435.0;9560.0
590;Totaal bedrijven;85 Gezondheids- en welzijnszorg;1998;1315.0;6585.0
591;Totaal bedrijven;85 Gezondheids- en welzijnszorg;1999;1730.0;6250.0
592;Totaal bedrijven;85 Gezondheids- en welzijnszorg;2000;2100.0;8330.0
593;Totaal bedrijven;85 Gezondheids- en welzijnszorg;2001;1985.0;9090.0
594;Totaal bedrijven;85 Gezondheids- en welzijnszorg;2002;3095.0;10575.0
595;Totaal bedrijven;85 Gezondheids- en welzijnszorg;2003;1905.0;6645.0
596;Totaal bedrijven;85 Gezondheids- en welzijnszorg;2004;1705.0;6175.0
597;Totaal bedrijven;85 Gezondheids- en welzijnszorg;2005;2290.0;8780.0
598;Totaal bedrijven;85 Gezondheids- en welzijnszorg;2006;2980.0;7730.0
599;Totaal bedrijven;85 Gezondheids- en welzijnszorg;2007;3435.0;9560.0
600;Totaal bedrijven;O Milieudienstverlening, cultuur, ..;1998;4535.0;8020.0
601;Totaal bedrijven;O Milieudienstverlening, cultuur, ..;1999;4925.0;8790.0
602;Totaal bedrijven;O Milieudienstverlening, cultuur, ..;2000;6565.0;12560.0
603;Totaal bedrijven;O Milieudienstverlening, cultuur, ..;2001;5145.0;10410.0
604;Totaal bedrijven;O Milieudienstverlening, cultuur, ..;2002;5735.0;10835.0
605;Totaal bedrijven;O Milieudienstverlening, cultuur, ..;2003;5655.0;10350.0
606;Totaal bedrijven;O Milieudienstverlening, cultuur, ..;2004;5740.0;9550.0
607;Totaal bedrijven;O Milieudienstverlening, cultuur, ..;2005;6775.0;11525.0
608;Totaal bedrijven;O Milieudienstverlening, cultuur, ..;2006;8915.0;12095.0
609;Totaal bedrijven;O Milieudienstverlening, cultuur, ..;2007;10950.0;14490.0
610;Totaal bedrijven;90 Milieudienstverlening;1998;50.0;285.0
611;Totaal bedrijven;90 Milieudienstverlening;1999;45.0;210.0
612;Totaal bedrijven;90 Milieudienstverlening;2000;75.0;355.0
613;Totaal bedrijven;90 Milieudienstverlening;2001;60.0;350.0
614;Totaal bedrijven;90 Milieudienstverlening;2002;70.0;345.0
615;Totaal bedrijven;90 Milieudienstverlening;2003;60.0;405.0
616;Totaal bedrijven;90 Milieudienstverlening;2004;45.0;195.0
617;Totaal bedrijven;90 Milieudienstverlening;2005;30.0;95.0
618;Totaal bedrijven;90 Milieudienstverlening;2006;60.0;250.0
619;Totaal bedrijven;90 Milieudienstverlening;2007;65.0;275.0
620;Totaal bedrijven;91 Werkgevers-, werknemers- en ..;1998;435.0;895.0
621;Totaal bedrijven;91 Werkgevers-, werknemers- en ..;1999;440.0;980.0
622;Totaal bedrijven;91 Werkgevers-, werknemers- en ..;2000;935.0;1905.0
623;Totaal bedrijven;91 Werkgevers-, werknemers- en ..;2001;770.0;1645.0
624;Totaal bedrijven;91 Werkgevers-, werknemers- en ..;2002;970.0;1675.0
625;Totaal bedrijven;91 Werkgevers-, werknemers- en ..;2003;655.0;1200.0
626;Totaal bedrijven;91 Werkgevers-, werknemers- en ..;2004;630.0;1290.0
627;Totaal bedrijven;91 Werkgevers-, werknemers- en ..;2005;705.0;1535.0
628;Totaal bedrijven;91 Werkgevers-, werknemers- en ..;2006;1125.0;1360.0
629;Totaal bedrijven;91 Werkgevers-, werknemers- en ..;2007;1950.0;1850.0
630;Totaal bedrijven;92 Cultuur, sport en recreatie;1998;2175.0;3540.0
631;Totaal bedrijven;92 Cultuur, sport en recreatie;1999;2380.0;3910.0
632;Totaal bedrijven;92 Cultuur, sport en recreatie;2000;3080.0;5780.0
633;Totaal bedrijven;92 Cultuur, sport en recreatie;2001;2410.0;4895.0
634;Totaal bedrijven;92 Cultuur, sport en recreatie;2002;2760.0;5245.0
635;Totaal bedrijven;92 Cultuur, sport en recreatie;2003;2835.0;5195.0
636;Totaal bedrijven;92 Cultuur, sport en recreatie;2004;2765.0;4550.0
637;Totaal bedrijven;92 Cultuur, sport en recreatie;2005;3145.0;5195.0
638;Totaal bedrijven;92 Cultuur, sport en recreatie;2006;4780.0;6235.0
639;Totaal bedrijven;92 Cultuur, sport en recreatie;2007;5880.0;7545.0
640;Totaal bedrijven;93 Overige dienstverlening;1998;1870.0;3305.0
641;Totaal bedrijven;93 Overige dienstverlening;1999;2060.0;3690.0
642;Totaal bedrijven;93 Overige dienstverlening;2000;2475.0;4520.0
643;Totaal bedrijven;93 Overige dienstverlening;2001;1905.0;3515.0
644;Totaal bedrijven;93 Overige dienstverlening;2002;1940.0;3570.0
645;Totaal bedrijven;93 Overige dienstverlening;2003;2100.0;3550.0
646;Totaal bedrijven;93 Overige dienstverlening;2004;2300.0;3515.0
647;Totaal bedrijven;93 Overige dienstverlening;2005;2900.0;4700.0
648;Totaal bedrijven;93 Overige dienstverlening;2006;2945.0;4250.0
649;Totaal bedrijven;93 Overige dienstverlening;2007;3055.0;4825.0
650;Eenjarige bedrijven;C-O Alle economische activiteiten ..;1998;;
651;Eenjarige bedrijven;C-O Alle economische activiteiten ..;1999;7545.0;13645.0
652;Eenjarige bedrijven;C-O Alle economische activiteiten ..;2000;7930.0;16475.0
653;Eenjarige bedrijven;C-O Alle economische activiteiten ..;2001;7500.0;16015.0
654;Eenjarige bedrijven;C-O Alle economische activiteiten ..;2002;9155.0;16880.0
655;Eenjarige bedrijven;C-O Alle economische activiteiten ..;2003;7655.0;12635.0
656;Eenjarige bedrijven;C-O Alle economische activiteiten ..;2004;7910.0;12190.0
657;Eenjarige bedrijven;C-O Alle economische activiteiten ..;2005;9260.0;12340.0
658;Eenjarige bedrijven;C-O Alle economische activiteiten ..;2006;11995.0;18665.0
659;Eenjarige bedrijven;C-O Alle economische activiteiten ..;2007;15545.0;20860.0
660;Eenjarige bedrijven;C Winning van delfstoffen;1998;;
661;Eenjarige bedrijven;C Winning van delfstoffen;1999;0.0;0.0
662;Eenjarige bedrijven;C Winning van delfstoffen;2000;0.0;0.0
663;Eenjarige bedrijven;C Winning van delfstoffen;2001;5.0;330.0
664;Eenjarige bedrijven;C Winning van delfstoffen;2002;5.0;10.0
665;Eenjarige bedrijven;C Winning van delfstoffen;2003;5.0;5.0
666;Eenjarige bedrijven;C Winning van delfstoffen;2004;5.0;5.0
667;Eenjarige bedrijven;C Winning van delfstoffen;2005;0.0;0.0
668;Eenjarige bedrijven;C Winning van delfstoffen;2006;10.0;0.0
669;Eenjarige bedrijven;C Winning van delfstoffen;2007;5.0;5.0
670;Eenjarige bedrijven;10 Turfwinning;1998;;
671;Eenjarige bedrijven;10 Turfwinning;1999;0.0;0.0
672;Eenjarige bedrijven;10 Turfwinning;2000;0.0;0.0
673;Eenjarige bedrijven;10 Turfwinning;2001;0.0;0.0
674;Eenjarige bedrijven;10 Turfwinning;2002;0.0;0.0
675;Eenjarige bedrijven;10 Turfwinning;2003;0.0;0.0
676;Eenjarige bedrijven;10 Turfwinning;2004;0.0;0.0
677;Eenjarige bedrijven;10 Turfwinning;2005;0.0;0.0
678;Eenjarige bedrijven;10 Turfwinning;2006;0.0;0.0
679;Eenjarige bedrijven;10 Turfwinning;2007;0.0;0.0
680;Eenjarige bedrijven;11 Aardolie- en aardgaswinning en ..;1998;;
681;Eenjarige bedrijven;11 Aardolie- en aardgaswinning en ..;1999;0.0;0.0
682;Eenjarige bedrijven;11 Aardolie- en aardgaswinning en ..;2000;0.0;0.0
683;Eenjarige bedrijven;11 Aardolie- en aardgaswinning en ..;2001;0.0;325.0
684;Eenjarige bedrijven;11 Aardolie- en aardgaswinning en ..;2002;0.0;0.0
685;Eenjarige bedrijven;11 Aardolie- en aardgaswinning en ..;2003;0.0;0.0
686;Eenjarige bedrijven;11 Aardolie- en aardgaswinning en ..;2004;0.0;5.0
687;Eenjarige bedrijven;11 Aardolie- en aardgaswinning en ..;2005;0.0;0.0
688;Eenjarige bedrijven;11 Aardolie- en aardgaswinning en ..;2006;10.0;0.0
689;Eenjarige bedrijven;11 Aardolie- en aardgaswinning en ..;2007;5.0;5.0
690;Eenjarige bedrijven;14 Winning van zand, grind, klei, ..;1998;;
691;Eenjarige bedrijven;14 Winning van zand, grind, klei, ..;1999;0.0;0.0
692;Eenjarige bedrijven;14 Winning van zand, grind, klei, ..;2000;0.0;0.0
693;Eenjarige bedrijven;14 Winning van zand, grind, klei, ..;2001;0.0;5.0
694;Eenjarige bedrijven;14 Winning van zand, grind, klei, ..;2002;0.0;10.0
695;Eenjarige bedrijven;14 Winning van zand, grind, klei, ..;2003;5.0;5.0
696;Eenjarige bedrijven;14 Winning van zand, grind, klei, ..;2004;0.0;0.0
697;Eenjarige bedrijven;14 Winning van zand, grind, klei, ..;2005;0.0;0.0
698;Eenjarige bedrijven;14 Winning van zand, grind, klei, ..;2006;0.0;0.0
699;Eenjarige bedrijven;14 Winning van zand, grind, klei, ..;2007;5.0;5.0
700;Eenjarige bedrijven;D Industrie;1998;;
701;Eenjarige bedrijven;D Industrie;1999;380.0;785.0
702;Eenjarige bedrijven;D Industrie;2000;325.0;770.0
703;Eenjarige bedrijven;D Industrie;2001;320.0;1040.0
704;Eenjarige bedrijven;D Industrie;2002;340.0;640.0
705;Eenjarige bedrijven;D Industrie;2003;265.0;440.0
706;Eenjarige bedrijven;D Industrie;2004;310.0;465.0
707;Eenjarige bedrijven;D Industrie;2005;355.0;535.0
708;Eenjarige bedrijven;D Industrie;2006;385.0;720.0
709;Eenjarige bedrijven;D Industrie;2007;570.0;815.0
710;Eenjarige bedrijven;15 VV voedingsmiddelen en dranken;1998;;
