ID;SoortMisdrijf;RegioS;Perioden;TotaalGeregistreerdeMisdrijven_1;GeregistreerdeMisdrijvenRelatief_2;GeregistreerdeMisdrijvenPer1000Inw_3;TotaalOpgehelderdeMisdrijven_4;OpgehelderdeMisdrijvenRelatief_5;RegistratiesVanVerdachten_6
2576;Misdrijven, totaal;Hardenberg;2021;1615.0;100.0;26.3;530.0;32.7;595.0
2577;Misdrijven, totaal;Hardenberg;2022;1675.0;100.0;27.1;525.0;31.4;635.0
2578;Misdrijven, totaal;Hardenberg;2023;1555.0;100.0;24.9;520.0;33.4;600.0
2579;Misdrijven, totaal;Hardenberg;2024;1455.0;100.0;23.2;440.0;30.3;580.0
2580;Misdrijven, totaal;Harderwijk;2010;3155.0;100.0;71.6;865.0;27.4;1005.0
2581;Misdrijven, totaal;Harderwijk;2011;3165.0;100.0;70.4;835.0;26.5;960.0
2582;Misdrijven, totaal;Harderwijk;2012;2715.0;100.0;59.8;680.0;25.0;770.0
2583;Misdrijven, totaal;Harderwijk;2013;2555.0;100.0;55.9;685.0;26.7;815.0
2584;Misdrijven, totaal;Harderwijk;2014;2225.0;100.0;48.7;600.0;26.9;705.0
2585;Misdrijven, totaal;Harderwijk;2015;2180.0;100.0;47.6;605.0;27.8;685.0
2586;Misdrijven, totaal;Harderwijk;2016;1985.0;100.0;43.2;620.0;31.3;725.0
2587;Misdrijven, totaal;Harderwijk;2017;1645.0;100.0;35.4;530.0;32.3;620.0
2588;Misdrijven, totaal;Harderwijk;2018;1475.0;100.0;31.5;545.0;36.9;660.0
2589;Misdrijven, totaal;Harderwijk;2019;1930.0;100.0;40.6;665.0;34.5;800.0
2590;Misdrijven, totaal;Harderwijk;2020;2070.0;100.0;42.7;820.0;39.7;970.0
2591;Misdrijven, totaal;Harderwijk;2021;1830.0;100.0;37.5;650.0;35.4;740.0
2592;Misdrijven, totaal;Harderwijk;2022;1810.0;100.0;37.0;625.0;34.6;715.0
2593;Misdrijven, totaal;Harderwijk;2023;1950.0;100.0;39.9;685.0;35.0;755.0
2594;Misdrijven, totaal;Harderwijk;2024;1805.0;100.0;36.5;555.0;30.8;665.0
2595;Misdrijven, totaal;Hardinxveld-Giessendam;2010;590.0;100.0;33.7;200.0;34.0;300.0
2596;Misdrijven, totaal;Hardinxveld-Giessendam;2011;635.0;100.0;36.2;160.0;25.6;230.0
2597;Misdrijven, totaal;Hardinxveld-Giessendam;2012;600.0;100.0;33.9;185.0;30.6;235.0
2598;Misdrijven, totaal;Hardinxveld-Giessendam;2013;560.0;100.0;31.5;140.0;24.9;175.0
2599;Misdrijven, totaal;Hardinxveld-Giessendam;2014;455.0;100.0;25.5;140.0;30.7;180.0
2600;Misdrijven, totaal;Hardinxveld-Giessendam;2015;460.0;100.0;25.8;110.0;24.1;140.0
2601;Misdrijven, totaal;Hardinxveld-Giessendam;2016;455.0;100.0;25.5;105.0;22.7;130.0
2602;Misdrijven, totaal;Hardinxveld-Giessendam;2017;430.0;100.0;24.0;120.0;27.7;130.0
2603;Misdrijven, totaal;Hardinxveld-Giessendam;2018;425.0;100.0;23.8;105.0;24.8;130.0
2604;Misdrijven, totaal;Hardinxveld-Giessendam;2019;440.0;100.0;24.5;125.0;28.5;140.0
2605;Misdrijven, totaal;Hardinxveld-Giessendam;2020;455.0;100.0;24.8;110.0;24.2;125.0
2606;Misdrijven, totaal;Hardinxveld-Giessendam;2021;470.0;100.0;25.6;135.0;28.2;145.0
2607;Misdrijven, totaal;Hardinxveld-Giessendam;2022;425.0;100.0;23.1;130.0;30.9;150.0
2608;Misdrijven, totaal;Hardinxveld-Giessendam;2023;430.0;100.0;22.9;100.0;23.8;105.0
2609;Misdrijven, totaal;Hardinxveld-Giessendam;2024;460.0;100.0;24.5;130.0;28.1;155.0
2610;Misdrijven, totaal;Haren;2010;790.0;100.0;42.8;180.0;22.5;235.0
2611;Misdrijven, totaal;Haren;2011;810.0;100.0;43.6;215.0;26.9;280.0
2612;Misdrijven, totaal;Haren;2012;1030.0;100.0;55.8;235.0;22.6;340.0
2613;Misdrijven, totaal;Haren;2013;805.0;100.0;43.2;155.0;19.2;185.0
2614;Misdrijven, totaal;Haren;2014;710.0;100.0;37.8;140.0;19.7;165.0
2615;Misdrijven, totaal;Haren;2015;745.0;100.0;39.3;125.0;16.9;240.0
2616;Misdrijven, totaal;Haren;2016;695.0;100.0;36.4;120.0;17.0;135.0
2617;Misdrijven, totaal;Haren;2017;575.0;100.0;29.5;140.0;24.3;175.0
2618;Misdrijven, totaal;Haren;2018;535.0;100.0;26.9;125.0;23.0;160.0
2619;Misdrijven, totaal;Haren;2019;;;;;;
2620;Misdrijven, totaal;Haren;2020;;;;;;
2621;Misdrijven, totaal;Haren;2021;;;;;;
2622;Misdrijven, totaal;Haren;2022;;;;;;
2623;Misdrijven, totaal;Haren;2023;;;;;;
2624;Misdrijven, totaal;Haren;2024;;;;;;
2625;Misdrijven, totaal;Harenkarspel;2010;655.0;100.0;40.8;195.0;29.7;220.0
2626;Misdrijven, totaal;Harenkarspel;2011;645.0;100.0;39.9;160.0;24.9;190.0
2627;Misdrijven, totaal;Harenkarspel;2012;655.0;100.0;40.6;125.0;19.0;150.0
2628;Misdrijven, totaal;Harenkarspel;2013;;;;;;
2629;Misdrijven, totaal;Harenkarspel;2014;;;;;;
2630;Misdrijven, totaal;Harenkarspel;2015;;;;;;
2631;Misdrijven, totaal;Harenkarspel;2016;;;;;;
2632;Misdrijven, totaal;Harenkarspel;2017;;;;;;
2633;Misdrijven, totaal;Harenkarspel;2018;;;;;;
2634;Misdrijven, totaal;Harenkarspel;2019;;;;;;
2635;Misdrijven, totaal;Harenkarspel;2020;;;;;;
2636;Misdrijven, totaal;Harenkarspel;2021;;;;;;
2637;Misdrijven, totaal;Harenkarspel;2022;;;;;;
2638;Misdrijven, totaal;Harenkarspel;2023;;;;;;
2639;Misdrijven, totaal;Harenkarspel;2024;;;;;;
2640;Misdrijven, totaal;Harlingen;2010;985.0;100.0;62.4;340.0;34.2;395.0
2641;Misdrijven, totaal;Harlingen;2011;895.0;100.0;56.3;340.0;38.1;415.0
2642;Misdrijven, totaal;Harlingen;2012;780.0;100.0;49.2;235.0;30.2;325.0
2643;Misdrijven, totaal;Harlingen;2013;800.0;100.0;50.5;290.0;36.0;325.0
2644;Misdrijven, totaal;Harlingen;2014;795.0;100.0;50.4;275.0;34.6;325.0
2645;Misdrijven, totaal;Harlingen;2015;690.0;100.0;43.7;210.0;30.6;245.0
2646;Misdrijven, totaal;Harlingen;2016;655.0;100.0;41.3;230.0;34.9;275.0
2647;Misdrijven, totaal;Harlingen;2017;495.0;100.0;31.3;160.0;32.5;205.0
2648;Misdrijven, totaal;Harlingen;2018;485.0;100.0;30.9;165.0;33.7;185.0
2649;Misdrijven, totaal;Harlingen;2019;510.0;100.0;32.4;175.0;34.6;210.0
2650;Misdrijven, totaal;Harlingen;2020;545.0;100.0;34.5;175.0;32.6;205.0
2651;Misdrijven, totaal;Harlingen;2021;440.0;100.0;28.0;120.0;27.6;125.0
2652;Misdrijven, totaal;Harlingen;2022;610.0;100.0;38.3;195.0;32.2;230.0
2653;Misdrijven, totaal;Harlingen;2023;470.0;100.0;29.2;155.0;33.3;185.0
2654;Misdrijven, totaal;Harlingen;2024;465.0;100.0;28.6;90.0;19.0;160.0
2655;Misdrijven, totaal;Hattem;2010;560.0;100.0;47.3;130.0;23.5;150.0
2656;Misdrijven, totaal;Hattem;2011;565.0;100.0;48.0;140.0;24.4;170.0
2657;Misdrijven, totaal;Hattem;2012;450.0;100.0;38.3;85.0;18.8;110.0
2658;Misdrijven, totaal;Hattem;2013;425.0;100.0;36.2;95.0;22.5;115.0
2659;Misdrijven, totaal;Hattem;2014;320.0;100.0;27.3;80.0;24.7;110.0
2660;Misdrijven, totaal;Hattem;2015;385.0;100.0;32.5;90.0;23.2;115.0
2661;Misdrijven, totaal;Hattem;2016;340.0;100.0;28.4;95.0;28.1;130.0
2662;Misdrijven, totaal;Hattem;2017;270.0;100.0;22.4;80.0;30.0;95.0
2663;Misdrijven, totaal;Hattem;2018;230.0;100.0;18.8;60.0;27.1;75.0
2664;Misdrijven, totaal;Hattem;2019;285.0;100.0;23.2;75.0;27.2;95.0
2665;Misdrijven, totaal;Hattem;2020;305.0;100.0;25.1;85.0;28.4;100.0
2666;Misdrijven, totaal;Hattem;2021;330.0;100.0;27.0;85.0;25.2;105.0
2667;Misdrijven, totaal;Hattem;2022;345.0;100.0;28.2;80.0;23.1;90.0
2668;Misdrijven, totaal;Hattem;2023;365.0;100.0;29.0;105.0;29.1;125.0
2669;Misdrijven, totaal;Hattem;2024;355.0;100.0;28.3;110.0;31.1;125.0
2670;Misdrijven, totaal;Heemskerk;2010;2035.0;100.0;52.4;540.0;26.6;705.0
2671;Misdrijven, totaal;Heemskerk;2011;1830.0;100.0;46.6;515.0;28.1;610.0
2672;Misdrijven, totaal;Heemskerk;2012;1850.0;100.0;47.1;460.0;24.9;600.0
2673;Misdrijven, totaal;Heemskerk;2013;1865.0;100.0;47.6;480.0;25.8;615.0
2674;Misdrijven, totaal;Heemskerk;2014;1760.0;100.0;45.0;405.0;23.1;505.0
2675;Misdrijven, totaal;Heemskerk;2015;1785.0;100.0;45.6;395.0;22.2;475.0
2676;Misdrijven, totaal;Heemskerk;2016;1370.0;100.0;34.9;300.0;22.0;375.0
2677;Misdrijven, totaal;Heemskerk;2017;1315.0;100.0;33.5;325.0;24.7;415.0
2678;Misdrijven, totaal;Heemskerk;2018;1125.0;100.0;28.7;275.0;24.3;335.0
2679;Misdrijven, totaal;Heemskerk;2019;1290.0;100.0;32.9;280.0;21.7;320.0
2680;Misdrijven, totaal;Heemskerk;2020;1290.0;100.0;33.0;265.0;20.4;295.0
2681;Misdrijven, totaal;Heemskerk;2021;1355.0;100.0;34.6;350.0;25.9;390.0
2682;Misdrijven, totaal;Heemskerk;2022;1380.0;100.0;35.3;330.0;23.9;370.0
2683;Misdrijven, totaal;Heemskerk;2023;1395.0;100.0;35.4;370.0;26.4;400.0
2684;Misdrijven, totaal;Heemskerk;2024;1265.0;100.0;32.0;275.0;21.7;325.0
2685;Misdrijven, totaal;Heemstede;2010;1510.0;100.0;57.9;305.0;20.2;415.0
2686;Misdrijven, totaal;Heemstede;2011;1475.0;100.0;56.1;345.0;23.3;415.0
2687;Misdrijven, totaal;Heemstede;2012;1415.0;100.0;54.0;245.0;17.4;310.0
2688;Misdrijven, totaal;Heemstede;2013;1760.0;100.0;66.9;325.0;18.4;380.0
2689;Misdrijven, totaal;Heemstede;2014;1245.0;100.0;47.3;220.0;17.7;255.0
2690;Misdrijven, totaal;Heemstede;2015;1190.0;100.0;45.0;240.0;20.0;300.0
2691;Misdrijven, totaal;Heemstede;2016;1090.0;100.0;40.7;180.0;16.6;195.0
2692;Misdrijven, totaal;Heemstede;2017;900.0;100.0;33.5;205.0;22.5;220.0
2693;Misdrijven, totaal;Heemstede;2018;895.0;100.0;33.0;180.0;19.9;220.0
2694;Misdrijven, totaal;Heemstede;2019;930.0;100.0;34.0;180.0;19.2;220.0
2695;Misdrijven, totaal;Heemstede;2020;1125.0;100.0;41.4;285.0;25.2;355.0
2696;Misdrijven, totaal;Heemstede;2021;1065.0;100.0;38.6;255.0;24.2;290.0
2697;Misdrijven, totaal;Heemstede;2022;1030.0;100.0;37.4;295.0;28.8;345.0
2698;Misdrijven, totaal;Heemstede;2023;1120.0;100.0;40.2;275.0;24.5;330.0
2699;Misdrijven, totaal;Heemstede;2024;1205.0;100.0;43.7;185.0;15.4;265.0
2700;Misdrijven, totaal;Heerde;2010;860.0;100.0;47.0;275.0;31.8;365.0
2701;Misdrijven, totaal;Heerde;2011;775.0;100.0;42.3;240.0;31.0;295.0
2702;Misdrijven, totaal;Heerde;2012;685.0;100.0;37.6;180.0;25.9;215.0
2703;Misdrijven, totaal;Heerde;2013;665.0;100.0;36.1;200.0;30.4;260.0
2704;Misdrijven, totaal;Heerde;2014;580.0;100.0;31.4;215.0;37.0;285.0
2705;Misdrijven, totaal;Heerde;2015;625.0;100.0;33.7;250.0;39.9;330.0
2706;Misdrijven, totaal;Heerde;2016;465.0;100.0;25.1;125.0;27.3;145.0
2707;Misdrijven, totaal;Heerde;2017;445.0;100.0;24.1;140.0;31.1;160.0
2708;Misdrijven, totaal;Heerde;2018;410.0;100.0;22.0;160.0;39.1;215.0
2709;Misdrijven, totaal;Heerde;2019;425.0;100.0;22.9;150.0;35.4;175.0
2710;Misdrijven, totaal;Heerde;2020;440.0;100.0;23.7;130.0;29.1;160.0
2711;Misdrijven, totaal;Heerde;2021;395.0;100.0;21.0;120.0;30.4;135.0
2712;Misdrijven, totaal;Heerde;2022;430.0;100.0;22.7;95.0;22.3;100.0
2713;Misdrijven, totaal;Heerde;2023;405.0;100.0;21.1;120.0;29.9;115.0
2714;Misdrijven, totaal;Heerde;2024;385.0;100.0;20.1;85.0;21.7;110.0
2715;Misdrijven, totaal;Heerenveen;2010;2360.0;100.0;54.4;820.0;34.8;800.0
2716;Misdrijven, totaal;Heerenveen;2011;2650.0;100.0;61.0;815.0;30.8;875.0
2717;Misdrijven, totaal;Heerenveen;2012;2325.0;100.0;53.4;705.0;30.2;755.0
2718;Misdrijven, totaal;Heerenveen;2013;1930.0;100.0;44.6;645.0;33.4;775.0
2719;Misdrijven, totaal;Heerenveen;2014;2145.0;100.0;43.0;635.0;29.6;735.0
2720;Misdrijven, totaal;Heerenveen;2015;2130.0;100.0;42.5;685.0;32.2;850.0
2721;Misdrijven, totaal;Heerenveen;2016;1920.0;100.0;38.2;575.0;30.0;690.0
2722;Misdrijven, totaal;Heerenveen;2017;1695.0;100.0;33.8;605.0;35.6;730.0
2723;Misdrijven, totaal;Heerenveen;2018;1615.0;100.0;32.1;545.0;33.7;655.0
2724;Misdrijven, totaal;Heerenveen;2019;1860.0;100.0;37.0;595.0;32.1;765.0
2725;Misdrijven, totaal;Heerenveen;2020;1870.0;100.0;37.0;615.0;32.9;735.0
2726;Misdrijven, totaal;Heerenveen;2021;1550.0;100.0;30.6;530.0;34.3;675.0
2727;Misdrijven, totaal;Heerenveen;2022;1705.0;100.0;33.3;630.0;37.0;755.0
2728;Misdrijven, totaal;Heerenveen;2023;1715.0;100.0;33.2;610.0;35.7;735.0
2729;Misdrijven, totaal;Heerenveen;2024;1470.0;100.0;28.4;470.0;32.0;630.0
2730;Misdrijven, totaal;Heerhugowaard;2010;3415.0;100.0;66.7;880.0;25.7;1105.0
2731;Misdrijven, totaal;Heerhugowaard;2011;3625.0;100.0;69.7;880.0;24.3;1095.0
2732;Misdrijven, totaal;Heerhugowaard;2012;3485.0;100.0;66.4;830.0;23.8;1000.0
2733;Misdrijven, totaal;Heerhugowaard;2013;3415.0;100.0;64.5;790.0;23.2;985.0
2734;Misdrijven, totaal;Heerhugowaard;2014;3205.0;100.0;60.1;920.0;28.7;1190.0
2735;Misdrijven, totaal;Heerhugowaard;2015;3030.0;100.0;56.6;805.0;26.6;975.0
2736;Misdrijven, totaal;Heerhugowaard;2016;2810.0;100.0;52.1;800.0;28.5;920.0
2737;Misdrijven, totaal;Heerhugowaard;2017;2350.0;100.0;42.8;695.0;29.6;875.0
2738;Misdrijven, totaal;Heerhugowaard;2018;2190.0;100.0;39.2;575.0;26.2;665.0
2739;Misdrijven, totaal;Heerhugowaard;2019;2475.0;100.0;43.7;650.0;26.3;805.0
2740;Misdrijven, totaal;Heerhugowaard;2020;2595.0;100.0;45.0;640.0;24.7;740.0
2741;Misdrijven, totaal;Heerhugowaard;2021;2255.0;100.0;38.6;475.0;21.0;550.0
2742;Misdrijven, totaal;Heerhugowaard;2022;;;;;;
2743;Misdrijven, totaal;Heerhugowaard;2023;;;;;;
2744;Misdrijven, totaal;Heerhugowaard;2024;;;;;;
2745;Misdrijven, totaal;Heerlen;2010;9570.0;100.0;107.3;2895.0;30.3;3550.0
2746;Misdrijven, totaal;Heerlen;2011;9615.0;100.0;107.8;2600.0;27.1;3245.0
2747;Misdrijven, totaal;Heerlen;2012;8430.0;100.0;94.7;2430.0;28.9;2960.0
2748;Misdrijven, totaal;Heerlen;2013;8205.0;100.0;92.4;2345.0;28.6;2770.0
2749;Misdrijven, totaal;Heerlen;2014;8105.0;100.0;91.8;2090.0;25.8;2500.0
2750;Misdrijven, totaal;Heerlen;2015;7215.0;100.0;82.5;1775.0;24.6;2070.0
2751;Misdrijven, totaal;Heerlen;2016;6945.0;100.0;79.5;1775.0;25.6;2140.0
2752;Misdrijven, totaal;Heerlen;2017;5895.0;100.0;67.6;1585.0;26.9;1890.0
2753;Misdrijven, totaal;Heerlen;2018;5660.0;100.0;65.2;1775.0;31.3;2050.0
2754;Misdrijven, totaal;Heerlen;2019;5615.0;100.0;64.7;1835.0;32.7;2185.0
2755;Misdrijven, totaal;Heerlen;2020;5090.0;100.0;58.4;1700.0;33.4;2015.0
2756;Misdrijven, totaal;Heerlen;2021;5140.0;100.0;59.1;1655.0;32.2;2010.0
2757;Misdrijven, totaal;Heerlen;2022;5955.0;100.0;68.6;1980.0;33.2;2285.0
2758;Misdrijven, totaal;Heerlen;2023;6285.0;100.0;72.1;2350.0;37.4;2780.0
2759;Misdrijven, totaal;Heerlen;2024;6075.0;100.0;69.5;2145.0;35.3;2850.0
2760;Misdrijven, totaal;Heeze-Leende;2010;800.0;100.0;52.3;140.0;17.5;170.0
2761;Misdrijven, totaal;Heeze-Leende;2011;700.0;100.0;45.6;165.0;23.5;185.0
2762;Misdrijven, totaal;Heeze-Leende;2012;710.0;100.0;46.4;145.0;20.2;185.0
2763;Misdrijven, totaal;Heeze-Leende;2013;760.0;100.0;49.3;175.0;22.9;255.0
2764;Misdrijven, totaal;Heeze-Leende;2014;695.0;100.0;45.3;130.0;18.7;160.0
2765;Misdrijven, totaal;Heeze-Leende;2015;570.0;100.0;37.0;140.0;24.8;175.0
2766;Misdrijven, totaal;Heeze-Leende;2016;575.0;100.0;36.8;115.0;20.1;130.0
2767;Misdrijven, totaal;Heeze-Leende;2017;435.0;100.0;27.7;120.0;27.4;140.0
2768;Misdrijven, totaal;Heeze-Leende;2018;445.0;100.0;28.1;115.0;26.0;145.0
2769;Misdrijven, totaal;Heeze-Leende;2019;445.0;100.0;27.9;100.0;22.7;110.0
2770;Misdrijven, totaal;Heeze-Leende;2020;485.0;100.0;30.2;115.0;24.0;140.0
2771;Misdrijven, totaal;Heeze-Leende;2021;510.0;100.0;31.5;125.0;24.3;135.0
2772;Misdrijven, totaal;Heeze-Leende;2022;550.0;100.0;33.3;155.0;28.4;195.0
2773;Misdrijven, totaal;Heeze-Leende;2023;520.0;100.0;31.4;155.0;29.9;165.0
2774;Misdrijven, totaal;Heeze-Leende;2024;515.0;100.0;30.6;125.0;24.3;170.0
2775;Misdrijven, totaal;Heiloo;2010;1150.0;100.0;51.3;185.0;16.0;220.0
2776;Misdrijven, totaal;Heiloo;2011;1210.0;100.0;53.5;230.0;19.1;280.0
2777;Misdrijven, totaal;Heiloo;2012;1010.0;100.0;44.5;175.0;17.6;210.0
2778;Misdrijven, totaal;Heiloo;2013;955.0;100.0;42.3;230.0;24.2;265.0
2779;Misdrijven, totaal;Heiloo;2014;965.0;100.0;42.7;260.0;26.9;280.0
2780;Misdrijven, totaal;Heiloo;2015;980.0;100.0;43.4;175.0;18.0;200.0
2781;Misdrijven, totaal;Heiloo;2016;880.0;100.0;38.8;190.0;21.7;225.0
2782;Misdrijven, totaal;Heiloo;2017;770.0;100.0;33.8;165.0;21.4;190.0
2783;Misdrijven, totaal;Heiloo;2018;645.0;100.0;27.9;130.0;20.0;150.0
2784;Misdrijven, totaal;Heiloo;2019;615.0;100.0;26.3;125.0;20.1;160.0
2785;Misdrijven, totaal;Heiloo;2020;695.0;100.0;29.0;155.0;22.3;180.0
2786;Misdrijven, totaal;Heiloo;2021;710.0;100.0;29.4;150.0;20.8;160.0
2787;Misdrijven, totaal;Heiloo;2022;665.0;100.0;27.2;135.0;20.0;140.0
2788;Misdrijven, totaal;Heiloo;2023;750.0;100.0;30.9;160.0;21.2;175.0
2789;Misdrijven, totaal;Heiloo;2024;675.0;100.0;27.7;120.0;17.7;160.0
2790;Misdrijven, totaal;Den Helder;2010;4775.0;100.0;83.2;1490.0;31.2;1815.0
2791;Misdrijven, totaal;Den Helder;2011;4415.0;100.0;77.2;1375.0;31.2;1590.0
2792;Misdrijven, totaal;Den Helder;2012;4125.0;100.0;72.3;1280.0;31.1;1485.0
2793;Misdrijven, totaal;Den Helder;2013;4190.0;100.0;73.6;1240.0;29.6;1455.0
2794;Misdrijven, totaal;Den Helder;2014;4100.0;100.0;72.4;1300.0;31.8;1560.0
2795;Misdrijven, totaal;Den Helder;2015;3845.0;100.0;68.0;1155.0;30.1;1365.0
2796;Misdrijven, totaal;Den Helder;2016;3980.0;100.0;70.7;1185.0;29.7;1375.0
2797;Misdrijven, totaal;Den Helder;2017;3200.0;100.0;57.2;1000.0;31.3;1175.0
2798;Misdrijven, totaal;Den Helder;2018;2765.0;100.0;49.6;1030.0;37.3;1175.0
2799;Misdrijven, totaal;Den Helder;2019;3060.0;100.0;55.0;1100.0;35.9;1260.0
2800;Misdrijven, totaal;Den Helder;2020;3165.0;100.0;56.2;1035.0;32.7;1170.0
2801;Misdrijven, totaal;Den Helder;2021;3005.0;100.0;53.1;1070.0;35.5;1230.0
2802;Misdrijven, totaal;Den Helder;2022;3295.0;100.0;58.5;1125.0;34.2;1290.0
2803;Misdrijven, totaal;Den Helder;2023;3125.0;100.0;55.3;1040.0;33.2;1210.0
2804;Misdrijven, totaal;Den Helder;2024;3440.0;100.0;60.9;850.0;24.8;1115.0
2805;Misdrijven, totaal;Hellendoorn;2010;1175.0;100.0;32.8;335.0;28.7;410.0
2806;Misdrijven, totaal;Hellendoorn;2011;1235.0;100.0;34.5;325.0;26.5;425.0
2807;Misdrijven, totaal;Hellendoorn;2012;1170.0;100.0;32.7;295.0;25.0;370.0
2808;Misdrijven, totaal;Hellendoorn;2013;1005.0;100.0;28.1;270.0;26.7;335.0
2809;Misdrijven, totaal;Hellendoorn;2014;875.0;100.0;24.4;220.0;25.2;290.0
2810;Misdrijven, totaal;Hellendoorn;2015;840.0;100.0;23.6;175.0;20.7;210.0
2811;Misdrijven, totaal;Hellendoorn;2016;770.0;100.0;21.6;165.0;21.4;190.0
2812;Misdrijven, totaal;Hellendoorn;2017;715.0;100.0;20.0;175.0;24.8;225.0
2813;Misdrijven, totaal;Hellendoorn;2018;755.0;100.0;21.0;210.0;27.6;245.0
2814;Misdrijven, totaal;Hellendoorn;2019;705.0;100.0;19.7;160.0;23.0;180.0
2815;Misdrijven, totaal;Hellendoorn;2020;795.0;100.0;22.2;225.0;28.2;285.0
2816;Misdrijven, totaal;Hellendoorn;2021;740.0;100.0;20.6;165.0;22.1;195.0
2817;Misdrijven, totaal;Hellendoorn;2022;815.0;100.0;22.7;155.0;18.8;190.0
2818;Misdrijven, totaal;Hellendoorn;2023;835.0;100.0;23.0;190.0;22.7;230.0
2819;Misdrijven, totaal;Hellendoorn;2024;840.0;100.0;23.1;150.0;18.0;200.0
2820;Misdrijven, totaal;Hellevoetsluis;2010;2090.0;100.0;52.5;625.0;30.0;725.0
2821;Misdrijven, totaal;Hellevoetsluis;2011;2245.0;100.0;56.5;725.0;32.3;825.0
2822;Misdrijven, totaal;Hellevoetsluis;2012;2100.0;100.0;53.3;680.0;32.3;775.0
2823;Misdrijven, totaal;Hellevoetsluis;2013;1845.0;100.0;47.3;585.0;31.7;680.0
2824;Misdrijven, totaal;Hellevoetsluis;2014;1810.0;100.0;46.5;565.0;31.2;680.0
2825;Misdrijven, totaal;Hellevoetsluis;2015;1835.0;100.0;47.1;465.0;25.4;585.0
2826;Misdrijven, totaal;Hellevoetsluis;2016;1680.0;100.0;43.5;380.0;22.5;440.0
2827;Misdrijven, totaal;Hellevoetsluis;2017;1510.0;100.0;38.9;410.0;27.2;450.0
2828;Misdrijven, totaal;Hellevoetsluis;2018;1385.0;100.0;34.7;350.0;25.2;430.0
2829;Misdrijven, totaal;Hellevoetsluis;2019;1395.0;100.0;34.9;350.0;25.1;430.0
2830;Misdrijven, totaal;Hellevoetsluis;2020;1475.0;100.0;36.7;330.0;22.5;390.0
2831;Misdrijven, totaal;Hellevoetsluis;2021;1475.0;100.0;36.5;295.0;20.1;335.0
2832;Misdrijven, totaal;Hellevoetsluis;2022;1505.0;100.0;37.1;425.0;28.1;465.0
2833;Misdrijven, totaal;Hellevoetsluis;2023;;;;;;
2834;Misdrijven, totaal;Hellevoetsluis;2024;;;;;;
2835;Misdrijven, totaal;Helmond;2010;7455.0;100.0;84.4;2085.0;28.0;2475.0
2836;Misdrijven, totaal;Helmond;2011;7220.0;100.0;81.5;1930.0;26.7;2365.0
2837;Misdrijven, totaal;Helmond;2012;7190.0;100.0;81.0;1960.0;27.3;2375.0
2838;Misdrijven, totaal;Helmond;2013;7320.0;100.0;82.2;1825.0;24.9;2185.0
2839;Misdrijven, totaal;Helmond;2014;6800.0;100.0;76.2;1825.0;26.9;2145.0
2840;Misdrijven, totaal;Helmond;2015;6510.0;100.0;72.6;1805.0;27.7;2180.0
2841;Misdrijven, totaal;Helmond;2016;6060.0;100.0;67.2;1665.0;27.4;1925.0
2842;Misdrijven, totaal;Helmond;2017;5370.0;100.0;59.3;1555.0;28.9;1800.0
2843;Misdrijven, totaal;Helmond;2018;5200.0;100.0;57.2;1480.0;28.4;1730.0
2844;Misdrijven, totaal;Helmond;2019;5290.0;100.0;57.8;1655.0;31.3;1930.0
2845;Misdrijven, totaal;Helmond;2020;5090.0;100.0;55.1;1570.0;30.9;1835.0
2846;Misdrijven, totaal;Helmond;2021;4875.0;100.0;52.6;1305.0;26.8;1460.0
2847;Misdrijven, totaal;Helmond;2022;5395.0;100.0;57.7;1625.0;30.2;1870.0
2848;Misdrijven, totaal;Helmond;2023;5610.0;100.0;59.1;1745.0;31.1;2100.0
2849;Misdrijven, totaal;Helmond;2024;4760.0;100.0;49.7;1140.0;23.9;1560.0
2850;Misdrijven, totaal;Hendrik-Ido-Ambacht;2010;1040.0;100.0;38.7;245.0;23.6;345.0
2851;Misdrijven, totaal;Hendrik-Ido-Ambacht;2011;1200.0;100.0;43.5;315.0;26.1;420.0
2852;Misdrijven, totaal;Hendrik-Ido-Ambacht;2012;1095.0;100.0;38.8;315.0;28.8;415.0
2853;Misdrijven, totaal;Hendrik-Ido-Ambacht;2013;1100.0;100.0;38.4;315.0;28.5;400.0
2854;Misdrijven, totaal;Hendrik-Ido-Ambacht;2014;1060.0;100.0;36.7;320.0;30.2;410.0
2855;Misdrijven, totaal;Hendrik-Ido-Ambacht;2015;1035.0;100.0;35.4;260.0;25.1;330.0
2856;Misdrijven, totaal;Hendrik-Ido-Ambacht;2016;1065.0;100.0;36.1;225.0;21.0;280.0
2857;Misdrijven, totaal;Hendrik-Ido-Ambacht;2017;945.0;100.0;31.7;185.0;19.8;250.0
2858;Misdrijven, totaal;Hendrik-Ido-Ambacht;2018;1015.0;100.0;33.0;170.0;17.0;205.0
2859;Misdrijven, totaal;Hendrik-Ido-Ambacht;2019;1070.0;100.0;34.6;190.0;17.8;245.0
2860;Misdrijven, totaal;Hendrik-Ido-Ambacht;2020;1045.0;100.0;33.5;155.0;14.6;190.0
2861;Misdrijven, totaal;Hendrik-Ido-Ambacht;2021;950.0;100.0;30.5;180.0;18.9;205.0
2862;Misdrijven, totaal;Hendrik-Ido-Ambacht;2022;950.0;100.0;30.1;170.0;17.8;200.0
2863;Misdrijven, totaal;Hendrik-Ido-Ambacht;2023;965.0;100.0;30.0;170.0;17.8;195.0
