ID;RegioS;Perioden;InvInVasteActUitProdEnInv_1;LandbouwBosbouwEnVisserij_2;Delfstoffenwinning_3;Industrie_4;EnergieEnWaterleidingbedrijven_5;Bouwnijverheid_6;HandelHorecaEnReparatie_7;VervoerOpslagEnCommunicatie_8;FinancieleEnZakelijkeDienstverlening_9;OverheidEnGesubsidieerdOnderwijs_10;ZorgEnOverigeDienstverlening_11;Woningen_12;Bedrijfsgebouwen_13;GWWWerken_14;Vervoermiddelen_15;MachinesEnInstallaties_16;OverigeInvesteringenInVasteActiva_17;InCultuurGebrachteActiva_18;OverdrachtskostenOpGrond_19
136;Overijssel (PV);2005;6112.5;263.74;31.06;677.27;104.06;94.58;407.32;342.59;2896.45;832.66;462.78;2225.87;1014.39;573.59;401.21;771.84;987.24;50.63;87.74
137;Overijssel (PV);2006;6761.8;304.14;9.68;725.93;159.84;125.41;408.15;388.8;3323.18;850.55;466.11;2557.22;1046.06;652.74;413.4;873.19;1085.14;47.01;87.03
138;Overijssel (PV);2007;6842.0;331.0;6.0;756.0;102.0;125.0;469.0;300.0;3308.0;1002.0;442.0;2566.0;1035.0;611.0;461.0;879.0;1150.0;37.0;104.0
139;Overijssel (PV);2008;7386.0;394.0;2.0;744.0;261.0;160.0;478.0;346.0;3429.0;1128.0;445.0;2459.0;1178.0;778.0;541.0;1005.0;1275.0;30.0;121.0
140;Flevoland (PV);1995;1570.51;91.94;0.0;56.24;21.43;8.92;62.76;37.58;929.02;325.37;37.24;628.73;213.74;207.04;282.29;103.45;99.62;19.65;15.99
141;Flevoland (PV);1996;1751.75;89.15;0.0;59.3;11.27;9.28;81.66;55.27;1059.25;354.15;32.42;699.91;236.77;224.83;313.76;117.32;120.13;19.59;19.44
142;Flevoland (PV);1997;2162.15;117.28;0.02;73.01;20.65;10.91;85.56;35.63;1488.06;280.17;50.86;1079.87;206.31;202.59;329.03;128.29;153.24;45.09;17.73
143;Flevoland (PV);1998;2204.78;103.55;0.03;101.0;10.88;14.56;94.68;55.79;1518.45;255.73;50.12;1036.72;173.68;206.72;400.3;159.58;185.6;19.89;22.3
144;Flevoland (PV);1999;2325.11;143.79;0.17;82.4;8.83;25.51;119.65;95.18;1500.24;295.59;53.74;1010.45;253.48;233.66;385.84;166.47;221.7;26.87;26.65
145;Flevoland (PV);2000;3228.65;143.38;0.03;110.25;73.8;16.95;130.81;101.6;2412.94;164.25;74.64;1379.62;364.47;118.84;880.32;172.72;263.47;25.54;23.66
146;Flevoland (PV);2001;3112.95;138.56;0.4;93.67;21.83;20.14;126.18;59.9;2385.73;192.64;73.91;1257.37;393.97;98.93;904.79;173.53;237.92;25.2;21.24
147;Flevoland (PV);2002;3050.95;141.83;0.43;111.98;36.18;16.22;181.91;110.86;2101.79;267.36;82.39;1106.26;454.32;143.98;853.24;205.78;245.27;21.31;20.79
148;Flevoland (PV);2003;3630.71;140.89;0.15;76.28;14.62;22.2;164.15;68.78;2747.02;281.2;115.42;1139.88;445.95;111.52;1470.5;167.71;257.12;20.79;17.24
149;Flevoland (PV);2004;2880.61;127.12;0.0;82.92;28.97;15.39;123.36;74.58;1947.46;208.39;272.42;907.42;323.58;243.33;931.5;176.31;257.87;18.03;22.57
150;Flevoland (PV);2005;3822.89;102.48;0.01;83.6;39.71;29.22;127.13;63.97;3015.39;243.8;117.6;903.18;315.1;107.65;2008.98;178.91;275.83;6.47;26.78
151;Flevoland (PV);2006;3953.06;112.15;0.04;86.24;30.45;17.95;161.64;69.78;2998.35;285.09;191.37;976.33;337.24;156.8;1911.23;204.57;333.72;6.53;26.64
152;Flevoland (PV);2007;4285.0;131.0;0.0;116.0;14.0;23.0;166.0;75.0;3270.0;342.0;148.0;968.0;446.0;122.0;2133.0;233.0;332.0;20.0;30.0
153;Flevoland (PV);2008;2821.0;180.0;0.0;147.0;153.0;24.0;180.0;59.0;1539.0;372.0;165.0;883.0;631.0;92.0;440.0;373.0;358.0;17.0;27.0
154;Gelderland (PV);1995;6783.66;353.09;3.91;763.59;408.32;107.7;456.95;359.59;2794.54;1022.06;513.91;1954.64;1200.66;755.52;577.45;1209.55;893.25;89.96;102.63
155;Gelderland (PV);1996;7239.1;344.44;12.95;1000.97;217.39;130.9;521.57;356.45;3054.09;1114.73;485.61;2108.45;1174.15;724.35;610.38;1348.12;1066.79;86.65;120.19
156;Gelderland (PV);1997;7670.01;482.81;59.49;952.6;252.81;147.06;579.68;363.03;3256.11;1062.01;514.4;2204.15;1208.99;682.25;546.73;1411.44;1304.91;185.31;126.23
157;Gelderland (PV);1998;8435.94;367.83;11.92;1144.71;200.52;178.76;668.2;630.67;3575.35;1166.09;491.9;2319.36;1343.08;764.87;693.55;1500.39;1616.03;79.44;119.22
158;Gelderland (PV);1999;9263.94;453.83;11.21;1043.41;255.55;211.16;771.67;667.46;4023.92;1301.16;524.57;2735.65;1470.74;778.61;661.3;1523.95;1858.25;108.09;127.35
159;Gelderland (PV);2000;9229.59;441.53;7.99;1205.16;272.66;202.52;742.4;587.84;3785.72;1456.9;526.86;2582.44;1598.07;858.74;578.85;1654.82;1698.89;98.29;159.49
160;Gelderland (PV);2001;9383.33;488.09;12.68;1158.3;96.71;219.8;750.48;611.46;3969.31;1514.52;561.99;2674.52;1701.83;987.36;614.36;1454.48;1708.77;100.89;141.14
161;Gelderland (PV);2002;10043.48;509.26;2.76;1011.03;119.07;172.86;729.81;490.03;4426.0;2023.05;559.62;2963.79;2153.88;1012.2;604.46;1364.17;1721.73;88.72;134.53
162;Gelderland (PV);2003;9947.36;501.51;3.07;784.95;241.18;161.09;700.44;476.31;4335.47;1988.6;754.73;3176.44;1894.61;1242.64;536.02;1161.49;1736.99;83.09;116.09
163;Gelderland (PV);2004;10295.53;500.76;17.79;818.26;80.42;142.49;674.65;462.37;4904.95;1900.39;793.45;3653.23;1811.69;1004.04;642.52;1183.94;1777.68;84.49;137.94
164;Gelderland (PV);2005;10119.82;441.04;2.05;830.06;158.47;140.18;768.58;376.64;4596.23;2008.03;798.54;3376.13;1738.75;1127.82;649.66;1156.58;1849.9;56.6;164.38
165;Gelderland (PV);2006;10482.37;462.75;2.52;783.78;214.01;176.42;776.8;418.28;4853.13;2028.96;765.72;3446.77;1777.62;1011.37;758.89;1247.15;2016.86;51.83;171.89
166;Gelderland (PV);2007;12212.0;595.0;2.0;924.0;200.0;198.0;898.0;470.0;5879.0;2008.0;1037.0;4299.0;2013.0;1083.0;832.0;1443.0;2253.0;95.0;193.0
167;Gelderland (PV);2008;13827.0;657.0;19.0;1078.0;378.0;255.0;897.0;465.0;6951.0;2045.0;1083.0;4882.0;2487.0;1386.0;951.0;1482.0;2373.0;81.0;184.0
168;Utrecht (PV);1995;5006.48;95.14;0.4;291.18;272.42;99.35;466.39;444.01;2387.82;613.34;336.42;1236.71;863.12;473.63;687.1;788.69;862.84;29.3;65.08
169;Utrecht (PV);1996;5414.39;89.7;1.05;332.07;109.18;193.95;432.88;603.8;2594.82;725.99;330.94;1263.5;874.65;810.39;695.61;655.38;1007.41;27.5;79.95
170;Utrecht (PV);1997;5926.52;123.47;2.08;593.55;86.81;103.11;485.67;460.35;2981.77;716.98;372.73;1302.97;980.21;483.78;819.7;928.95;1264.54;59.21;87.17
171;Utrecht (PV);1998;6787.89;90.38;0.82;430.47;131.86;139.95;528.29;569.79;3707.79;831.01;357.53;1485.65;1260.61;534.18;984.99;825.44;1546.58;25.95;124.49
172;Utrecht (PV);1999;7688.28;120.09;0.96;384.59;150.24;192.58;604.02;834.71;4221.69;795.76;383.63;1734.5;1377.63;495.05;1151.54;1044.16;1730.18;33.98;121.25
173;Utrecht (PV);2000;7478.37;121.09;1.18;394.23;137.2;144.75;560.43;760.93;3732.79;1197.08;428.7;1954.82;1198.28;863.99;882.53;811.88;1610.16;30.81;125.9
174;Utrecht (PV);2001;8015.86;126.82;0.16;367.96;148.81;148.27;537.29;752.84;4472.44;1060.74;400.54;2422.29;1250.07;810.91;957.03;789.49;1639.99;33.39;112.7
175;Utrecht (PV);2002;8172.97;132.74;0.63;346.11;97.59;131.82;514.14;539.24;4762.44;1315.73;332.54;2321.18;1395.06;896.17;1200.52;664.03;1561.76;29.21;105.03
176;Utrecht (PV);2003;7769.65;128.22;0.5;317.95;68.68;116.14;480.39;816.38;3977.44;1389.45;474.5;2062.13;1187.11;986.56;1226.09;692.31;1502.98;28.03;84.43
177;Utrecht (PV);2004;8450.26;119.21;0.56;283.22;94.37;102.75;478.77;970.88;4572.12;1252.83;575.54;2310.35;1113.96;1098.2;1606.81;714.89;1474.58;26.57;104.89
178;Utrecht (PV);2005;9149.16;121.33;0.06;339.38;157.47;107.57;497.36;1013.11;5159.07;1291.65;462.15;2418.55;1133.54;1272.98;1745.64;839.78;1594.98;17.97;125.71
179;Utrecht (PV);2006;9517.93;109.85;1.9;332.16;51.7;144.98;507.87;955.33;5484.07;1473.31;456.74;2889.39;1191.06;1294.42;1440.87;778.19;1769.92;17.46;136.64
180;Utrecht (PV);2007;10311.0;137.0;0.0;353.0;65.0;141.0;609.0;1490.0;5468.0;1551.0;497.0;2421.0;1460.0;1752.0;1736.0;952.0;1813.0;32.0;146.0
181;Utrecht (PV);2008;10822.0;164.0;0.0;374.0;101.0;164.0;666.0;946.0;6129.0;1709.0;568.0;2645.0;1697.0;1319.0;1983.0;873.0;2137.0;25.0;143.0
182;Noord-Holland (PV);1995;11286.9;201.67;27.44;1039.52;406.35;124.07;835.52;2029.84;4489.07;1259.79;873.62;2381.46;1780.03;1107.42;2168.04;1807.12;1884.97;21.32;136.54
183;Noord-Holland (PV);1996;11499.08;225.97;77.96;941.37;184.96;156.55;935.75;1584.45;5128.33;1471.86;791.88;2683.96;1788.26;1245.16;1625.23;1677.35;2299.36;18.83;160.92
184;Noord-Holland (PV);1997;12495.05;253.4;87.74;873.48;430.34;174.53;937.53;1900.04;5627.97;1313.6;896.42;2753.12;1866.8;1254.8;1616.73;1990.97;2810.59;40.67;161.37
185;Noord-Holland (PV);1998;13853.17;243.45;52.86;1018.9;649.63;208.31;1154.29;1876.09;6406.65;1406.94;836.06;2914.17;2052.79;1091.7;1700.68;2451.28;3442.89;17.44;182.24
186;Noord-Holland (PV);1999;14753.61;314.75;39.99;909.6;243.39;263.76;1393.48;2606.55;6474.93;1629.21;877.93;2943.92;2361.49;1399.82;1818.96;2322.52;3688.26;23.83;194.8
187;Noord-Holland (PV);2000;16687.85;310.41;30.37;1162.68;242.62;220.81;1250.62;3592.69;7251.01;1721.86;904.78;3538.73;2573.62;1540.63;2554.19;2700.93;3519.02;18.5;242.22
188;Noord-Holland (PV);2001;16522.32;328.99;11.21;905.53;225.27;221.74;1135.11;2503.66;8306.18;1918.92;965.71;4121.56;2710.06;1681.84;2243.23;2106.04;3405.04;21.59;232.97
189;Noord-Holland (PV);2002;15797.26;299.0;14.08;766.26;235.99;194.28;1186.67;2044.33;8108.04;2039.73;908.86;4085.72;2429.16;1536.84;2047.57;1894.22;3564.29;20.29;219.16
190;Noord-Holland (PV);2003;16462.59;316.47;28.53;727.64;250.03;172.46;1429.84;3106.5;7431.78;2003.46;995.89;4018.8;2322.81;1963.64;2661.64;1660.14;3641.44;19.24;174.89
191;Noord-Holland (PV);2004;16542.38;258.91;7.57;729.81;353.2;182.38;1125.42;1945.93;8681.62;2021.17;1236.36;4862.42;2230.16;1591.06;2169.15;1850.59;3589.57;17.35;232.07
192;Noord-Holland (PV);2005;16621.65;254.08;24.19;801.55;356.65;166.04;1253.0;2282.04;8154.41;2091.22;1238.48;4724.66;2140.62;1879.56;1857.83;1799.85;3918.63;16.97;283.52
193;Noord-Holland (PV);2006;18073.63;284.93;48.21;900.52;327.79;203.87;1195.8;2250.85;9366.37;2315.4;1179.9;5125.52;2060.07;1790.5;2684.06;1906.56;4190.29;17.37;299.26
194;Noord-Holland (PV);2007;18681.0;436.0;32.0;1072.0;382.0;215.0;1330.0;2050.0;9546.0;2434.0;1183.0;5572.0;2650.0;1824.0;1756.0;2289.0;4241.0;21.0;329.0
195;Noord-Holland (PV);2008;20972.0;400.0;7.0;927.0;180.0;317.0;1379.0;2988.0;10705.0;2845.0;1223.0;6027.0;2917.0;1702.0;3032.0;2184.0;4774.0;16.0;321.0
196;Zuid-Holland (PV);1995;13873.96;441.66;169.91;1151.28;430.39;250.7;1075.07;1978.81;5493.42;1769.69;1113.04;3353.08;2440.2;1895.91;1425.25;2508.29;2039.1;26.92;185.2
197;Zuid-Holland (PV);1996;15022.29;444.03;108.76;1396.25;547.5;350.19;1214.47;1884.65;6090.58;1904.49;1081.37;3581.15;2345.49;1743.53;1585.97;2947.13;2581.5;23.19;214.33
198;Zuid-Holland (PV);1997;17282.73;558.22;136.94;2733.7;256.75;406.15;1204.1;2146.16;6891.87;1864.96;1083.87;3885.87;2524.79;1905.53;1678.83;4093.83;2917.38;54.25;222.25
199;Zuid-Holland (PV);1998;18008.37;561.7;51.0;1764.18;277.71;349.92;1389.59;2637.21;8094.21;1919.59;963.26;4392.65;2601.65;2143.95;2008.73;3166.82;3369.79;22.65;302.14
200;Zuid-Holland (PV);1999;20582.79;715.22;129.06;1750.13;301.9;530.19;1638.77;3383.58;8997.47;2093.51;1042.97;4851.17;2782.76;2350.19;2543.48;3899.0;3810.44;28.71;317.03
201;Zuid-Holland (PV);2000;20006.09;718.15;62.19;1290.0;326.24;396.32;1573.97;3061.57;8953.93;2666.9;956.83;5131.03;2889.04;2526.66;2364.31;3273.23;3488.05;23.32;310.46
202;Zuid-Holland (PV);2001;22028.68;789.27;73.63;1252.63;289.35;604.26;1491.84;4015.51;9438.46;3075.6;998.13;5449.04;3299.37;3151.81;2384.51;3651.2;3770.51;25.3;296.93
203;Zuid-Holland (PV);2002;19998.11;693.73;46.31;1706.91;281.4;411.54;1390.52;2053.93;8922.17;3372.6;1118.99;5397.61;3062.95;2443.9;1976.43;3329.91;3477.29;23.06;286.95
204;Zuid-Holland (PV);2003;20408.34;766.76;70.86;1893.47;296.68;317.9;1231.79;1991.54;8755.26;3906.42;1177.66;5766.22;3286.7;2860.03;1521.63;3090.87;3591.5;22.0;269.4
205;Zuid-Holland (PV);2004;20689.23;578.01;17.46;1257.44;562.14;298.96;1261.75;2162.99;9695.98;3610.87;1243.63;6008.63;2946.17;2708.37;2384.67;2769.67;3562.3;20.67;288.76
206;Zuid-Holland (PV);2005;21673.16;712.63;55.55;1415.47;219.03;410.94;1311.81;2236.23;10014.06;3983.59;1313.84;6977.79;3427.81;2759.05;1558.9;2817.24;3757.32;20.04;355.01
207;Zuid-Holland (PV);2006;23462.38;810.63;98.49;1434.03;522.6;406.41;1363.12;2393.64;10677.35;4325.59;1430.53;7222.48;3729.06;2815.46;1904.05;3239.77;4166.3;20.17;365.09
208;Zuid-Holland (PV);2007;25949.0;915.0;120.0;1538.0;655.0;642.0;1606.0;2034.0;12336.0;4687.0;1416.0;8038.0;4273.0;2757.0;2222.0;3829.0;4413.0;26.0;391.0
209;Zuid-Holland (PV);2008;28070.0;758.0;14.0;1945.0;536.0;666.0;1751.0;2735.0;13054.0;4873.0;1738.0;8202.0;4902.0;3233.0;2721.0;3900.0;4712.0;22.0;379.0
210;Zeeland (PV);1995;1370.96;114.56;0.29;199.79;26.28;20.9;81.08;107.22;571.41;154.91;94.53;479.57;186.07;115.64;118.34;268.68;151.77;33.63;17.26
211;Zeeland (PV);1996;1597.05;112.0;2.58;274.23;29.21;23.89;108.74;132.77;640.11;165.24;108.27;528.11;210.51;129.06;140.73;343.74;189.36;35.54;20.01
212;Zeeland (PV);1997;1867.78;147.63;3.99;231.25;254.92;24.33;98.0;87.29;763.95;150.71;105.71;622.48;189.3;150.05;89.47;509.69;206.54;79.84;20.41
213;Zeeland (PV);1998;1722.92;105.12;4.44;297.96;30.64;32.63;130.16;118.14;728.99;186.17;88.67;563.97;214.05;137.46;143.74;370.52;243.3;37.24;12.64
214;Zeeland (PV);1999;2193.65;136.49;3.07;302.37;24.0;34.93;134.15;416.5;817.38;233.13;91.65;656.02;276.16;218.88;280.7;424.91;267.24;50.22;19.52
215;Zeeland (PV);2000;2060.82;158.04;1.33;358.92;68.51;28.49;138.57;160.76;811.79;197.42;136.99;614.2;360.12;173.49;150.76;418.27;264.91;54.45;24.61
216;Zeeland (PV);2001;1998.7;163.45;1.34;355.69;141.38;33.05;128.06;110.25;654.66;253.7;157.11;506.62;380.43;203.36;105.12;413.66;307.54;59.26;22.71
217;Zeeland (PV);2002;2253.91;143.27;0.61;484.15;107.81;28.35;143.03;216.91;710.89;301.3;117.6;569.49;364.06;210.11;164.93;581.02;291.44;49.79;23.09
218;Zeeland (PV);2003;2515.81;180.55;0.36;414.35;60.21;28.57;143.33;222.63;808.87;373.39;283.53;654.92;586.19;219.62;174.52;518.64;294.75;48.45;18.72
219;Zeeland (PV);2004;2157.95;189.59;0.97;257.52;21.45;25.11;131.91;108.48;871.36;403.8;147.76;735.34;525.44;153.15;91.31;300.45;287.68;41.74;22.83
220;Zeeland (PV);2005;2101.68;104.5;0.87;306.71;14.0;23.8;137.95;100.51;884.46;330.07;198.81;746.73;422.19;138.31;108.7;353.92;296.74;6.78;28.31
221;Zeeland (PV);2006;2305.39;86.42;1.17;358.94;102.54;25.26;142.83;193.62;901.97;318.66;173.98;742.7;374.36;137.24;187.07;508.09;318.44;7.04;30.45
222;Zeeland (PV);2007;2696.0;152.0;1.0;418.0;73.0;30.0;173.0;313.0;1074.0;301.0;161.0;913.0;331.0;156.0;334.0;554.0;326.0;47.0;34.0
223;Zeeland (PV);2008;2985.0;158.0;1.0;360.0;408.0;39.0;189.0;171.0;1142.0;302.0;215.0;940.0;397.0;207.0;189.0;802.0;376.0;42.0;33.0
224;Noord-Brabant (PV);1995;9198.72;407.07;42.5;1503.61;259.85;136.74;645.56;509.02;3817.62;1345.04;531.71;2681.14;1362.73;771.96;1129.06;1829.99;1236.32;68.67;118.86
225;Noord-Brabant (PV);1996;10762.24;451.2;26.28;1782.91;550.7;186.75;752.18;512.94;4276.91;1653.19;569.19;2883.62;1516.77;921.88;1385.39;2337.48;1503.62;72.06;141.42
226;Noord-Brabant (PV);1997;10938.24;534.81;15.3;1518.73;345.77;217.82;768.3;571.32;4918.53;1423.74;623.94;3326.83;1575.94;835.36;1219.07;1985.28;1733.49;113.82;148.46
227;Noord-Brabant (PV);1998;11811.14;477.9;62.22;1836.11;166.71;257.84;935.55;806.09;5123.44;1591.89;553.39;3394.78;1804.02;954.55;1280.04;2037.4;2158.27;44.44;137.66
228;Noord-Brabant (PV);1999;13149.1;585.52;11.49;2122.58;156.52;299.61;1081.7;880.34;5901.66;1537.4;572.27;3785.68;1927.85;907.07;1431.25;2459.84;2416.06;64.11;157.23
229;Noord-Brabant (PV);2000;14461.97;579.67;4.56;2292.77;113.35;285.31;1026.92;1471.73;6259.59;1767.7;660.36;3613.17;2742.18;1607.45;1372.22;2485.55;2423.72;46.2;171.48
230;Noord-Brabant (PV);2001;14441.5;628.34;2.33;1999.91;118.98;285.29;1040.24;941.77;6832.29;1875.68;716.67;3840.03;2848.16;1308.22;1675.85;2152.95;2414.72;41.51;160.06
231;Noord-Brabant (PV);2002;14424.82;629.04;5.58;1915.28;61.89;230.23;1026.92;1468.08;6185.83;2154.37;747.59;3764.66;2816.49;2099.7;1295.24;1919.51;2339.66;40.72;148.84
232;Noord-Brabant (PV);2003;13621.59;657.04;12.26;1511.71;157.44;199.8;972.23;499.14;6519.55;2246.88;845.56;3990.16;2669.82;1111.5;1603.96;1733.03;2359.53;30.92;122.68
233;Noord-Brabant (PV);2004;13105.04;645.13;3.72;1592.88;148.03;200.59;865.26;617.56;6038.42;2002.91;990.55;4261.16;2259.34;1185.55;1012.52;1709.98;2455.36;56.31;164.82
234;Noord-Brabant (PV);2005;13791.74;642.12;34.17;1708.95;149.79;200.46;941.37;607.57;6486.31;2036.18;984.82;4725.5;2200.03;1269.41;916.68;1849.15;2571.09;59.91;199.98
235;Noord-Brabant (PV);2006;15355.58;660.45;2.64;1979.03;158.96;249.01;1019.19;758.22;7327.03;2160.24;1040.81;5316.09;2316.77;1419.6;1057.51;2134.62;2839.99;45.6;225.4
236;Noord-Brabant (PV);2007;16837.0;748.0;6.0;2139.0;186.0;296.0;1138.0;807.0;7890.0;2433.0;1194.0;5718.0;2763.0;1360.0;1377.0;2365.0;2960.0;56.0;237.0
237;Noord-Brabant (PV);2008;18439.0;812.0;7.0;2065.0;406.0;381.0;1222.0;771.0;8751.0;2770.0;1254.0;6116.0;3194.0;1574.0;1488.0;2642.0;3148.0;46.0;232.0
238;Limburg (PV);1995;4600.69;172.85;11.54;1491.71;154.65;51.97;235.56;258.14;1414.13;534.63;275.51;1070.74;700.85;383.27;275.47;1513.58;565.35;31.31;60.12
239;Limburg (PV);1996;4380.47;188.44;24.05;954.41;145.65;58.65;278.58;250.77;1660.46;545.23;274.23;1232.96;721.52;389.78;274.74;1022.93;634.55;34.0;69.99
240;Limburg (PV);1997;4633.78;237.25;29.35;953.5;131.94;70.34;293.55;518.11;1637.11;486.0;276.64;1085.93;692.98;503.47;288.35;1150.77;780.27;63.13;68.88
241;Limburg (PV);1998;5416.16;222.66;20.65;1325.45;258.63;77.27;330.46;526.24;1891.86;487.34;275.59;1249.63;853.66;387.83;350.35;1561.63;945.51;26.46;41.09
242;Limburg (PV);1999;5577.84;267.16;23.37;1027.82;315.94;106.27;389.49;682.05;1924.05;540.05;301.64;1289.57;1031.3;461.0;343.29;1325.49;1039.6;36.64;50.95
243;Limburg (PV);2000;5365.87;263.99;13.42;834.16;221.15;86.58;449.42;544.63;2015.52;594.8;342.2;1473.74;862.5;632.67;298.71;957.56;1022.44;33.87;84.4
244;Limburg (PV);2001;5545.96;274.71;9.1;910.5;130.85;88.6;358.14;356.8;2423.15;670.97;323.13;1870.62;875.52;391.8;287.35;1018.53;991.71;34.74;75.68
245;Limburg (PV);2002;5346.94;311.8;11.25;874.75;262.74;59.33;381.02;365.07;2137.53;661.25;282.2;1558.15;931.44;474.07;237.41;1063.52;981.05;30.77;70.53
246;Limburg (PV);2003;4899.63;308.65;13.9;795.15;136.56;54.57;391.43;260.32;1888.71;663.33;387.0;1398.79;898.69;361.08;238.52;917.03;1003.94;27.13;54.44
247;Limburg (PV);2004;4811.57;260.58;6.48;753.83;124.72;61.57;345.27;344.43;1914.96;594.49;405.24;1385.79;775.87;351.93;271.98;898.22;1022.05;30.86;74.87
248;Limburg (PV);2005;5411.68;295.45;5.62;768.41;139.51;57.17;353.79;390.7;2425.29;586.46;389.28;1855.19;818.71;291.45;330.49;989.37;1018.93;16.77;90.75
249;Limburg (PV);2006;6219.41;282.46;9.36;714.35;157.34;72.87;360.34;500.03;2949.38;688.86;484.42;2277.95;990.68;468.48;291.23;966.03;1120.61;12.13;92.29
250;Limburg (PV);2007;6744.0;380.0;15.0;852.0;159.0;66.0;498.0;286.0;3181.0;713.0;595.0;2209.0;1287.0;455.0;345.0;1139.0;1181.0;30.0;98.0
251;Limburg (PV);2008;7296.0;385.0;7.0;953.0;246.0;100.0;492.0;537.0;3326.0;705.0;545.0;2429.0;1141.0;682.0;354.0;1260.0;1313.0;24.0;93.0
252;Oost-Groningen (CR);1995;473.56;27.18;32.73;;;10.26;27.5;29.2;191.36;63.65;30.17;167.35;71.34;74.67;31.91;69.22;50.75;1.74;6.57
253;Oost-Groningen (CR);1996;523.53;32.53;51.77;;;7.34;29.88;20.52;205.99;63.23;31.46;171.9;71.92;87.79;30.49;90.51;62.22;1.47;7.24
254;Oost-Groningen (CR);1997;520.88;31.78;9.83;;;10.09;28.87;27.29;242.23;60.94;34.13;203.63;76.05;43.06;31.67;85.7;69.88;3.32;7.56
255;Oost-Groningen (CR);1998;621.6;35.52;48.59;;;12.02;29.57;23.84;253.81;90.06;28.01;211.92;93.4;82.35;35.56;111.43;80.07;1.31;5.56
256;Oost-Groningen (CR);1999;716.81;34.75;100.31;;;11.08;30.67;34.2;277.51;123.48;28.48;235.02;118.59;125.01;36.03;105.97;85.2;2.01;8.97
257;Oost-Groningen (CR);2000;627.03;31.7;5.32;;;10.05;30.87;23.49;276.31;104.17;52.85;232.11;138.09;53.83;30.18;74.99;87.77;1.26;8.81
258;Oost-Groningen (CR);2001;647.22;28.67;5.95;;;9.21;35.56;26.89;292.85;89.2;63.27;250.16;136.62;47.18;29.5;79.15;95.89;1.29;7.42
259;Oost-Groningen (CR);2002;580.76;24.88;8.87;;;10.07;36.12;32.13;280.03;80.06;43.88;231.61;92.65;56.87;27.69;75.04;88.16;1.36;7.37
260;Oost-Groningen (CR);2003;731.19;23.92;7.07;;;9.31;32.6;47.09;312.48;78.19;110.93;272.96;78.34;111.74;53.64;115.83;91.18;1.2;6.29
261;Oost-Groningen (CR);2004;677.68;21.29;5.43;;;8.98;32.38;22.76;281.88;66.13;70.76;242.74;74.02;87.61;27.59;130.98;104.87;2.01;7.86
262;Oost-Groningen (CR);2005;816.88;29.87;14.03;;;11.26;31.87;25.67;251.9;73.16;202.35;208.6;90.35;248.44;35.7;125.86;94.45;3.32;10.15
263;Oost-Groningen (CR);2006;709.14;24.76;13.2;;;10.91;35.21;46.19;316.44;83.58;120.71;266.91;72.9;124.68;50.23;83.58;97.4;3.15;10.3
264;Oost-Groningen (CR);2007;738.0;37.0;9.0;;;18.0;37.0;31.0;344.0;84.0;104.0;293.0;79.0;106.0;43.0;101.0;103.0;3.0;12.0
265;Oost-Groningen (CR);2008;840.0;39.0;4.0;;;12.0;42.0;24.0;296.0;99.0;254.0;247.0;82.0;268.0;39.0;84.0;107.0;2.0;11.0
266;Delfzijl en omgeving (CR);1995;212.98;10.56;0.08;;;1.64;10.57;64.54;36.11;17.39;9.36;28.12;24.38;10.71;63.93;63.46;19.19;1.12;2.08
267;Delfzijl en omgeving (CR);1996;284.5;7.71;0.37;;;3.09;11.34;129.4;39.3;18.15;13.31;30.97;32.48;14.28;127.32;54.2;22.09;0.84;2.33
268;Delfzijl en omgeving (CR);1997;271.41;8.3;2.66;;;2.2;7.61;91.89;51.71;15.65;12.0;40.66;28.0;36.18;85.9;51.25;25.14;2.0;2.26
269;Delfzijl en omgeving (CR);1998;319.61;7.83;13.37;;;1.89;8.56;82.82;74.35;20.43;11.24;62.11;24.81;22.85;74.87;99.63;32.91;0.79;1.64
270;Delfzijl en omgeving (CR);1999;415.04;12.0;6.29;;;2.61;8.97;40.11;54.57;20.51;12.42;43.68;26.55;19.63;34.71;253.47;35.36;1.12;0.51
271;Delfzijl en omgeving (CR);2000;262.78;10.88;6.07;;;2.02;29.14;74.61;58.69;16.35;15.62;48.95;25.81;16.94;87.45;48.44;31.24;0.6;3.34
272;Delfzijl en omgeving (CR);2001;227.43;12.93;12.44;;;2.31;7.87;39.91;78.33;17.37;6.0;67.02;23.85;17.91;24.02;52.95;38.44;0.68;2.55
273;Delfzijl en omgeving (CR);2002;301.58;10.06;4.71;;;3.01;6.89;96.1;95.46;22.65;5.17;81.51;18.7;78.35;29.67;54.87;35.34;0.77;2.37
274;Delfzijl en omgeving (CR);2003;339.63;11.66;12.83;;;1.89;7.0;81.99;73.85;17.53;13.33;52.51;30.99;12.59;76.55;132.33;31.95;0.71;2.01
275;Delfzijl en omgeving (CR);2004;184.97;11.56;7.21;;;1.49;9.15;35.16;44.48;16.12;20.05;33.4;26.9;10.09;27.63;45.02;38.4;1.05;2.48
276;Delfzijl en omgeving (CR);2005;399.63;12.29;39.89;;;1.51;8.14;89.61;71.81;18.04;15.13;58.14;35.42;21.03;73.73;172.41;34.18;2.28;2.44
277;Delfzijl en omgeving (CR);2006;476.98;10.55;1.48;;;1.84;9.99;59.14;88.48;20.87;13.95;75.82;53.33;19.72;51.47;208.47;63.38;2.28;2.52
