ID;Energiedragers;NederlandseEconomie;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
5517;Overige hernieuwbare energiebronnen;51 Vervoer door de lucht;2014;;;;;;
5518;Overige hernieuwbare energiebronnen;51 Vervoer door de lucht;2015;;;;;;
5519;Overige hernieuwbare energiebronnen;51 Vervoer door de lucht;2016;;;;;;
5520;Overige hernieuwbare energiebronnen;51 Vervoer door de lucht;2017;;;;;;
5521;Overige hernieuwbare energiebronnen;51 Vervoer door de lucht;2018;;;;;;
5522;Overige hernieuwbare energiebronnen;51 Vervoer door de lucht;2019;;;;;;
5523;Overige hernieuwbare energiebronnen;51 Vervoer door de lucht;2020;;;;;;
5524;Overige hernieuwbare energiebronnen;51 Vervoer door de lucht;2021;;;;;;
5525;Overige hernieuwbare energiebronnen;51 Vervoer door de lucht;2022;;;;;;
5526;Overige hernieuwbare energiebronnen;52 Opslag, dienstverlening voor vervoer;2014;;;;;;
5527;Overige hernieuwbare energiebronnen;52 Opslag, dienstverlening voor vervoer;2015;;;;;;
5528;Overige hernieuwbare energiebronnen;52 Opslag, dienstverlening voor vervoer;2016;;;;;;
5529;Overige hernieuwbare energiebronnen;52 Opslag, dienstverlening voor vervoer;2017;;;;;;
5530;Overige hernieuwbare energiebronnen;52 Opslag, dienstverlening voor vervoer;2018;;;;;;
5531;Overige hernieuwbare energiebronnen;52 Opslag, dienstverlening voor vervoer;2019;;;;;;
5532;Overige hernieuwbare energiebronnen;52 Opslag, dienstverlening voor vervoer;2020;;;;;;
5533;Overige hernieuwbare energiebronnen;52 Opslag, dienstverlening voor vervoer;2021;;;;;;
5534;Overige hernieuwbare energiebronnen;52 Opslag, dienstverlening voor vervoer;2022;;;;;;
5535;Overige hernieuwbare energiebronnen;53 Post en koeriers;2014;;;;;;
5536;Overige hernieuwbare energiebronnen;53 Post en koeriers;2015;;;;;;
5537;Overige hernieuwbare energiebronnen;53 Post en koeriers;2016;;;;;;
5538;Overige hernieuwbare energiebronnen;53 Post en koeriers;2017;;;;;;
5539;Overige hernieuwbare energiebronnen;53 Post en koeriers;2018;;;;;;
5540;Overige hernieuwbare energiebronnen;53 Post en koeriers;2019;;;;;;
5541;Overige hernieuwbare energiebronnen;53 Post en koeriers;2020;;;;;;
5542;Overige hernieuwbare energiebronnen;53 Post en koeriers;2021;;;;;;
5543;Overige hernieuwbare energiebronnen;53 Post en koeriers;2022;;;;;;
5544;Overige hernieuwbare energiebronnen;I Horeca;2014;0.1;;;;;
5545;Overige hernieuwbare energiebronnen;I Horeca;2015;0.2;;;;;
5546;Overige hernieuwbare energiebronnen;I Horeca;2016;0.2;;;;;
5547;Overige hernieuwbare energiebronnen;I Horeca;2017;0.2;;;;;
5548;Overige hernieuwbare energiebronnen;I Horeca;2018;0.3;;;;;
5549;Overige hernieuwbare energiebronnen;I Horeca;2019;0.3;;;;;
5550;Overige hernieuwbare energiebronnen;I Horeca;2020;0.3;;;;;
5551;Overige hernieuwbare energiebronnen;I Horeca;2021;0.4;;;;;
5552;Overige hernieuwbare energiebronnen;I Horeca;2022;0.5;;;;;
5553;Overige hernieuwbare energiebronnen;J Informatie en communicatie;2014;0.2;;;;;
5554;Overige hernieuwbare energiebronnen;J Informatie en communicatie;2015;0.2;;;;;
5555;Overige hernieuwbare energiebronnen;J Informatie en communicatie;2016;0.2;;;;;
5556;Overige hernieuwbare energiebronnen;J Informatie en communicatie;2017;0.3;;;;;
5557;Overige hernieuwbare energiebronnen;J Informatie en communicatie;2018;0.3;;;;;
5558;Overige hernieuwbare energiebronnen;J Informatie en communicatie;2019;0.3;;;;;
5559;Overige hernieuwbare energiebronnen;J Informatie en communicatie;2020;0.4;;;;;
5560;Overige hernieuwbare energiebronnen;J Informatie en communicatie;2021;0.4;;;;;
5561;Overige hernieuwbare energiebronnen;J Informatie en communicatie;2022;0.5;;;;;
5562;Overige hernieuwbare energiebronnen;58 Uitgeverijen;2014;0.0;;;;;
5563;Overige hernieuwbare energiebronnen;58 Uitgeverijen;2015;0.0;;;;;
5564;Overige hernieuwbare energiebronnen;58 Uitgeverijen;2016;0.0;;;;;
5565;Overige hernieuwbare energiebronnen;58 Uitgeverijen;2017;0.0;;;;;
5566;Overige hernieuwbare energiebronnen;58 Uitgeverijen;2018;0.0;;;;;
5567;Overige hernieuwbare energiebronnen;58 Uitgeverijen;2019;0.0;;;;;
5568;Overige hernieuwbare energiebronnen;58 Uitgeverijen;2020;0.0;;;;;
5569;Overige hernieuwbare energiebronnen;58 Uitgeverijen;2021;0.0;;;;;
5570;Overige hernieuwbare energiebronnen;58 Uitgeverijen;2022;0.0;;;;;
5571;Overige hernieuwbare energiebronnen;59-60 Film, TV en radio;2014;0.0;;;;;
5572;Overige hernieuwbare energiebronnen;59-60 Film, TV en radio;2015;0.0;;;;;
5573;Overige hernieuwbare energiebronnen;59-60 Film, TV en radio;2016;0.0;;;;;
5574;Overige hernieuwbare energiebronnen;59-60 Film, TV en radio;2017;0.0;;;;;
5575;Overige hernieuwbare energiebronnen;59-60 Film, TV en radio;2018;0.0;;;;;
5576;Overige hernieuwbare energiebronnen;59-60 Film, TV en radio;2019;0.0;;;;;
5577;Overige hernieuwbare energiebronnen;59-60 Film, TV en radio;2020;0.0;;;;;
5578;Overige hernieuwbare energiebronnen;59-60 Film, TV en radio;2021;0.0;;;;;
5579;Overige hernieuwbare energiebronnen;59-60 Film, TV en radio;2022;0.1;;;;;
5580;Overige hernieuwbare energiebronnen;61 Telecommunicatie;2014;0.0;;;;;
5581;Overige hernieuwbare energiebronnen;61 Telecommunicatie;2015;0.0;;;;;
5582;Overige hernieuwbare energiebronnen;61 Telecommunicatie;2016;0.0;;;;;
5583;Overige hernieuwbare energiebronnen;61 Telecommunicatie;2017;0.0;;;;;
5584;Overige hernieuwbare energiebronnen;61 Telecommunicatie;2018;0.0;;;;;
5585;Overige hernieuwbare energiebronnen;61 Telecommunicatie;2019;0.0;;;;;
5586;Overige hernieuwbare energiebronnen;61 Telecommunicatie;2020;0.0;;;;;
5587;Overige hernieuwbare energiebronnen;61 Telecommunicatie;2021;0.0;;;;;
5588;Overige hernieuwbare energiebronnen;61 Telecommunicatie;2022;0.0;;;;;
5589;Overige hernieuwbare energiebronnen;62-63 IT- en informatiedienstverlening;2014;0.1;;;;;
5590;Overige hernieuwbare energiebronnen;62-63 IT- en informatiedienstverlening;2015;0.1;;;;;
5591;Overige hernieuwbare energiebronnen;62-63 IT- en informatiedienstverlening;2016;0.1;;;;;
5592;Overige hernieuwbare energiebronnen;62-63 IT- en informatiedienstverlening;2017;0.2;;;;;
5593;Overige hernieuwbare energiebronnen;62-63 IT- en informatiedienstverlening;2018;0.2;;;;;
5594;Overige hernieuwbare energiebronnen;62-63 IT- en informatiedienstverlening;2019;0.2;;;;;
5595;Overige hernieuwbare energiebronnen;62-63 IT- en informatiedienstverlening;2020;0.3;;;;;
5596;Overige hernieuwbare energiebronnen;62-63 IT- en informatiedienstverlening;2021;0.3;;;;;
5597;Overige hernieuwbare energiebronnen;62-63 IT- en informatiedienstverlening;2022;0.4;;;;;
5598;Overige hernieuwbare energiebronnen;K Financiële dienstverlening;2014;0.1;;;;;
5599;Overige hernieuwbare energiebronnen;K Financiële dienstverlening;2015;0.2;;;;;
5600;Overige hernieuwbare energiebronnen;K Financiële dienstverlening;2016;0.2;;;;;
5601;Overige hernieuwbare energiebronnen;K Financiële dienstverlening;2017;0.2;;;;;
5602;Overige hernieuwbare energiebronnen;K Financiële dienstverlening;2018;0.2;;;;;
5603;Overige hernieuwbare energiebronnen;K Financiële dienstverlening;2019;0.3;;;;;
5604;Overige hernieuwbare energiebronnen;K Financiële dienstverlening;2020;0.3;;;;;
5605;Overige hernieuwbare energiebronnen;K Financiële dienstverlening;2021;0.3;;;;;
5606;Overige hernieuwbare energiebronnen;K Financiële dienstverlening;2022;0.4;;;;;
5607;Overige hernieuwbare energiebronnen;64 Bankwezen;2014;0.1;;;;;
5608;Overige hernieuwbare energiebronnen;64 Bankwezen;2015;0.1;;;;;
5609;Overige hernieuwbare energiebronnen;64 Bankwezen;2016;0.1;;;;;
5610;Overige hernieuwbare energiebronnen;64 Bankwezen;2017;0.1;;;;;
5611;Overige hernieuwbare energiebronnen;64 Bankwezen;2018;0.1;;;;;
5612;Overige hernieuwbare energiebronnen;64 Bankwezen;2019;0.2;;;;;
5613;Overige hernieuwbare energiebronnen;64 Bankwezen;2020;0.2;;;;;
5614;Overige hernieuwbare energiebronnen;64 Bankwezen;2021;0.2;;;;;
5615;Overige hernieuwbare energiebronnen;64 Bankwezen;2022;0.2;;;;;
5616;Overige hernieuwbare energiebronnen;65 Verzekeraars en pensioenfondsen;2014;0.0;;;;;
5617;Overige hernieuwbare energiebronnen;65 Verzekeraars en pensioenfondsen;2015;0.0;;;;;
5618;Overige hernieuwbare energiebronnen;65 Verzekeraars en pensioenfondsen;2016;0.0;;;;;
5619;Overige hernieuwbare energiebronnen;65 Verzekeraars en pensioenfondsen;2017;0.0;;;;;
5620;Overige hernieuwbare energiebronnen;65 Verzekeraars en pensioenfondsen;2018;0.0;;;;;
5621;Overige hernieuwbare energiebronnen;65 Verzekeraars en pensioenfondsen;2019;0.0;;;;;
5622;Overige hernieuwbare energiebronnen;65 Verzekeraars en pensioenfondsen;2020;0.0;;;;;
5623;Overige hernieuwbare energiebronnen;65 Verzekeraars en pensioenfondsen;2021;0.0;;;;;
5624;Overige hernieuwbare energiebronnen;65 Verzekeraars en pensioenfondsen;2022;0.1;;;;;
5625;Overige hernieuwbare energiebronnen;66 Overige financiële dienstverlening;2014;0.0;;;;;
5626;Overige hernieuwbare energiebronnen;66 Overige financiële dienstverlening;2015;0.0;;;;;
5627;Overige hernieuwbare energiebronnen;66 Overige financiële dienstverlening;2016;0.0;;;;;
5628;Overige hernieuwbare energiebronnen;66 Overige financiële dienstverlening;2017;0.0;;;;;
5629;Overige hernieuwbare energiebronnen;66 Overige financiële dienstverlening;2018;0.1;;;;;
5630;Overige hernieuwbare energiebronnen;66 Overige financiële dienstverlening;2019;0.1;;;;;
5631;Overige hernieuwbare energiebronnen;66 Overige financiële dienstverlening;2020;0.1;;;;;
5632;Overige hernieuwbare energiebronnen;66 Overige financiële dienstverlening;2021;0.1;;;;;
5633;Overige hernieuwbare energiebronnen;66 Overige financiële dienstverlening;2022;0.1;;;;;
5634;Overige hernieuwbare energiebronnen;L Verhuur en handel van onroerend goed;2014;0.0;;;;;
5635;Overige hernieuwbare energiebronnen;L Verhuur en handel van onroerend goed;2015;0.0;;;;;
5636;Overige hernieuwbare energiebronnen;L Verhuur en handel van onroerend goed;2016;0.0;;;;;
5637;Overige hernieuwbare energiebronnen;L Verhuur en handel van onroerend goed;2017;0.1;;;;;
5638;Overige hernieuwbare energiebronnen;L Verhuur en handel van onroerend goed;2018;0.1;;;;;
5639;Overige hernieuwbare energiebronnen;L Verhuur en handel van onroerend goed;2019;0.1;;;;;
5640;Overige hernieuwbare energiebronnen;L Verhuur en handel van onroerend goed;2020;0.1;;;;;
5641;Overige hernieuwbare energiebronnen;L Verhuur en handel van onroerend goed;2021;0.1;;;;;
5642;Overige hernieuwbare energiebronnen;L Verhuur en handel van onroerend goed;2022;0.1;;;;;
5643;Overige hernieuwbare energiebronnen;M Specialistische zakelijke diensten;2014;0.3;;;;;
5644;Overige hernieuwbare energiebronnen;M Specialistische zakelijke diensten;2015;0.4;;;;;
5645;Overige hernieuwbare energiebronnen;M Specialistische zakelijke diensten;2016;0.5;;;;;
5646;Overige hernieuwbare energiebronnen;M Specialistische zakelijke diensten;2017;0.5;;;;;
5647;Overige hernieuwbare energiebronnen;M Specialistische zakelijke diensten;2018;0.6;;;;;
5648;Overige hernieuwbare energiebronnen;M Specialistische zakelijke diensten;2019;0.7;;;;;
5649;Overige hernieuwbare energiebronnen;M Specialistische zakelijke diensten;2020;0.8;;;;;
5650;Overige hernieuwbare energiebronnen;M Specialistische zakelijke diensten;2021;0.9;;;;;
5651;Overige hernieuwbare energiebronnen;M Specialistische zakelijke diensten;2022;1.0;;;;;
5652;Overige hernieuwbare energiebronnen;69-70 Juridisch en managementadvies;2014;0.2;;;;;
5653;Overige hernieuwbare energiebronnen;69-70 Juridisch en managementadvies;2015;0.2;;;;;
5654;Overige hernieuwbare energiebronnen;69-70 Juridisch en managementadvies;2016;0.2;;;;;
5655;Overige hernieuwbare energiebronnen;69-70 Juridisch en managementadvies;2017;0.3;;;;;
5656;Overige hernieuwbare energiebronnen;69-70 Juridisch en managementadvies;2018;0.3;;;;;
5657;Overige hernieuwbare energiebronnen;69-70 Juridisch en managementadvies;2019;0.4;;;;;
5658;Overige hernieuwbare energiebronnen;69-70 Juridisch en managementadvies;2020;0.4;;;;;
5659;Overige hernieuwbare energiebronnen;69-70 Juridisch en managementadvies;2021;0.5;;;;;
5660;Overige hernieuwbare energiebronnen;69-70 Juridisch en managementadvies;2022;0.5;;;;;
5661;Overige hernieuwbare energiebronnen;71 Architecten-, ingenieursbureaus e.d.;2014;0.1;;;;;
5662;Overige hernieuwbare energiebronnen;71 Architecten-, ingenieursbureaus e.d.;2015;0.1;;;;;
5663;Overige hernieuwbare energiebronnen;71 Architecten-, ingenieursbureaus e.d.;2016;0.1;;;;;
5664;Overige hernieuwbare energiebronnen;71 Architecten-, ingenieursbureaus e.d.;2017;0.1;;;;;
5665;Overige hernieuwbare energiebronnen;71 Architecten-, ingenieursbureaus e.d.;2018;0.1;;;;;
5666;Overige hernieuwbare energiebronnen;71 Architecten-, ingenieursbureaus e.d.;2019;0.1;;;;;
5667;Overige hernieuwbare energiebronnen;71 Architecten-, ingenieursbureaus e.d.;2020;0.2;;;;;
5668;Overige hernieuwbare energiebronnen;71 Architecten-, ingenieursbureaus e.d.;2021;0.2;;;;;
5669;Overige hernieuwbare energiebronnen;71 Architecten-, ingenieursbureaus e.d.;2022;0.2;;;;;
5670;Overige hernieuwbare energiebronnen;72 Research;2014;0.0;;;;;
5671;Overige hernieuwbare energiebronnen;72 Research;2015;0.0;;;;;
5672;Overige hernieuwbare energiebronnen;72 Research;2016;0.0;;;;;
5673;Overige hernieuwbare energiebronnen;72 Research;2017;0.0;;;;;
5674;Overige hernieuwbare energiebronnen;72 Research;2018;0.0;;;;;
5675;Overige hernieuwbare energiebronnen;72 Research;2019;0.0;;;;;
5676;Overige hernieuwbare energiebronnen;72 Research;2020;0.0;;;;;
5677;Overige hernieuwbare energiebronnen;72 Research;2021;0.1;;;;;
5678;Overige hernieuwbare energiebronnen;72 Research;2022;0.1;;;;;
5679;Overige hernieuwbare energiebronnen;73 Reclamewezen en marktonderzoek;2014;0.0;;;;;
5680;Overige hernieuwbare energiebronnen;73 Reclamewezen en marktonderzoek;2015;0.0;;;;;
5681;Overige hernieuwbare energiebronnen;73 Reclamewezen en marktonderzoek;2016;0.0;;;;;
5682;Overige hernieuwbare energiebronnen;73 Reclamewezen en marktonderzoek;2017;0.1;;;;;
5683;Overige hernieuwbare energiebronnen;73 Reclamewezen en marktonderzoek;2018;0.1;;;;;
5684;Overige hernieuwbare energiebronnen;73 Reclamewezen en marktonderzoek;2019;0.1;;;;;
5685;Overige hernieuwbare energiebronnen;73 Reclamewezen en marktonderzoek;2020;0.1;;;;;
5686;Overige hernieuwbare energiebronnen;73 Reclamewezen en marktonderzoek;2021;0.1;;;;;
5687;Overige hernieuwbare energiebronnen;73 Reclamewezen en marktonderzoek;2022;0.1;;;;;
5688;Overige hernieuwbare energiebronnen;74-75 Overige professionele diensten;2014;0.0;;;;;
5689;Overige hernieuwbare energiebronnen;74-75 Overige professionele diensten;2015;0.1;;;;;
5690;Overige hernieuwbare energiebronnen;74-75 Overige professionele diensten;2016;0.1;;;;;
5691;Overige hernieuwbare energiebronnen;74-75 Overige professionele diensten;2017;0.1;;;;;
5692;Overige hernieuwbare energiebronnen;74-75 Overige professionele diensten;2018;0.1;;;;;
5693;Overige hernieuwbare energiebronnen;74-75 Overige professionele diensten;2019;0.1;;;;;
5694;Overige hernieuwbare energiebronnen;74-75 Overige professionele diensten;2020;0.1;;;;;
5695;Overige hernieuwbare energiebronnen;74-75 Overige professionele diensten;2021;0.1;;;;;
5696;Overige hernieuwbare energiebronnen;74-75 Overige professionele diensten;2022;0.2;;;;;
5697;Overige hernieuwbare energiebronnen;N Verhuur en overige zakelijke diensten;2014;0.4;;;;;
5698;Overige hernieuwbare energiebronnen;N Verhuur en overige zakelijke diensten;2015;0.5;;;;;
5699;Overige hernieuwbare energiebronnen;N Verhuur en overige zakelijke diensten;2016;0.6;;;;;
5700;Overige hernieuwbare energiebronnen;N Verhuur en overige zakelijke diensten;2017;0.7;;;;;
5701;Overige hernieuwbare energiebronnen;N Verhuur en overige zakelijke diensten;2018;0.8;;;;;
5702;Overige hernieuwbare energiebronnen;N Verhuur en overige zakelijke diensten;2019;0.9;;;;;
5703;Overige hernieuwbare energiebronnen;N Verhuur en overige zakelijke diensten;2020;0.9;;;;;
5704;Overige hernieuwbare energiebronnen;N Verhuur en overige zakelijke diensten;2021;1.0;;;;;
5705;Overige hernieuwbare energiebronnen;N Verhuur en overige zakelijke diensten;2022;1.2;;;;;
5706;Overige hernieuwbare energiebronnen;77 Verhuur van roerende goederen;2014;0.0;;;;;
5707;Overige hernieuwbare energiebronnen;77 Verhuur van roerende goederen;2015;0.0;;;;;
5708;Overige hernieuwbare energiebronnen;77 Verhuur van roerende goederen;2016;0.0;;;;;
5709;Overige hernieuwbare energiebronnen;77 Verhuur van roerende goederen;2017;0.0;;;;;
5710;Overige hernieuwbare energiebronnen;77 Verhuur van roerende goederen;2018;0.0;;;;;
5711;Overige hernieuwbare energiebronnen;77 Verhuur van roerende goederen;2019;0.0;;;;;
5712;Overige hernieuwbare energiebronnen;77 Verhuur van roerende goederen;2020;0.0;;;;;
5713;Overige hernieuwbare energiebronnen;77 Verhuur van roerende goederen;2021;0.0;;;;;
5714;Overige hernieuwbare energiebronnen;77 Verhuur van roerende goederen;2022;0.1;;;;;
5715;Overige hernieuwbare energiebronnen;78 Uitzendbureaus en arbeidsbemiddeling;2014;0.2;;;;;
5716;Overige hernieuwbare energiebronnen;78 Uitzendbureaus en arbeidsbemiddeling;2015;0.3;;;;;
5717;Overige hernieuwbare energiebronnen;78 Uitzendbureaus en arbeidsbemiddeling;2016;0.4;;;;;
5718;Overige hernieuwbare energiebronnen;78 Uitzendbureaus en arbeidsbemiddeling;2017;0.5;;;;;
5719;Overige hernieuwbare energiebronnen;78 Uitzendbureaus en arbeidsbemiddeling;2018;0.5;;;;;
5720;Overige hernieuwbare energiebronnen;78 Uitzendbureaus en arbeidsbemiddeling;2019;0.6;;;;;
5721;Overige hernieuwbare energiebronnen;78 Uitzendbureaus en arbeidsbemiddeling;2020;0.6;;;;;
5722;Overige hernieuwbare energiebronnen;78 Uitzendbureaus en arbeidsbemiddeling;2021;0.7;;;;;
5723;Overige hernieuwbare energiebronnen;78 Uitzendbureaus en arbeidsbemiddeling;2022;0.8;;;;;
5724;Overige hernieuwbare energiebronnen;79 Reisbureaus, reisorganisatie en -info;2014;0.0;;;;;
5725;Overige hernieuwbare energiebronnen;79 Reisbureaus, reisorganisatie en -info;2015;0.0;;;;;
5726;Overige hernieuwbare energiebronnen;79 Reisbureaus, reisorganisatie en -info;2016;0.0;;;;;
5727;Overige hernieuwbare energiebronnen;79 Reisbureaus, reisorganisatie en -info;2017;0.0;;;;;
5728;Overige hernieuwbare energiebronnen;79 Reisbureaus, reisorganisatie en -info;2018;0.0;;;;;
5729;Overige hernieuwbare energiebronnen;79 Reisbureaus, reisorganisatie en -info;2019;0.0;;;;;
5730;Overige hernieuwbare energiebronnen;79 Reisbureaus, reisorganisatie en -info;2020;0.0;;;;;
5731;Overige hernieuwbare energiebronnen;79 Reisbureaus, reisorganisatie en -info;2021;0.0;;;;;
5732;Overige hernieuwbare energiebronnen;79 Reisbureaus, reisorganisatie en -info;2022;0.0;;;;;
5733;Overige hernieuwbare energiebronnen;80-82 Overige zakelijke dienstverlening;2014;0.1;;;;;
5734;Overige hernieuwbare energiebronnen;80-82 Overige zakelijke dienstverlening;2015;0.1;;;;;
5735;Overige hernieuwbare energiebronnen;80-82 Overige zakelijke dienstverlening;2016;0.1;;;;;
5736;Overige hernieuwbare energiebronnen;80-82 Overige zakelijke dienstverlening;2017;0.2;;;;;
5737;Overige hernieuwbare energiebronnen;80-82 Overige zakelijke dienstverlening;2018;0.2;;;;;
5738;Overige hernieuwbare energiebronnen;80-82 Overige zakelijke dienstverlening;2019;0.2;;;;;
5739;Overige hernieuwbare energiebronnen;80-82 Overige zakelijke dienstverlening;2020;0.2;;;;;
5740;Overige hernieuwbare energiebronnen;80-82 Overige zakelijke dienstverlening;2021;0.3;;;;;
5741;Overige hernieuwbare energiebronnen;80-82 Overige zakelijke dienstverlening;2022;0.3;;;;;
5742;Overige hernieuwbare energiebronnen;O Openbaar bestuur en overheidsdiensten;2014;0.2;;;;;
5743;Overige hernieuwbare energiebronnen;O Openbaar bestuur en overheidsdiensten;2015;0.3;;;;;
5744;Overige hernieuwbare energiebronnen;O Openbaar bestuur en overheidsdiensten;2016;0.3;;;;;
5745;Overige hernieuwbare energiebronnen;O Openbaar bestuur en overheidsdiensten;2017;0.4;;;;;
5746;Overige hernieuwbare energiebronnen;O Openbaar bestuur en overheidsdiensten;2018;0.4;;;;;
5747;Overige hernieuwbare energiebronnen;O Openbaar bestuur en overheidsdiensten;2019;0.5;;;;;
5748;Overige hernieuwbare energiebronnen;O Openbaar bestuur en overheidsdiensten;2020;0.5;;;;;
5749;Overige hernieuwbare energiebronnen;O Openbaar bestuur en overheidsdiensten;2021;0.6;;;;;
5750;Overige hernieuwbare energiebronnen;O Openbaar bestuur en overheidsdiensten;2022;0.7;;;;;
5751;Overige hernieuwbare energiebronnen;P Onderwijs;2014;0.2;;;;;
5752;Overige hernieuwbare energiebronnen;P Onderwijs;2015;0.3;;;;;
5753;Overige hernieuwbare energiebronnen;P Onderwijs;2016;0.3;;;;;
5754;Overige hernieuwbare energiebronnen;P Onderwijs;2017;0.4;;;;;
5755;Overige hernieuwbare energiebronnen;P Onderwijs;2018;0.4;;;;;
5756;Overige hernieuwbare energiebronnen;P Onderwijs;2019;0.5;;;;;
5757;Overige hernieuwbare energiebronnen;P Onderwijs;2020;0.5;;;;;
5758;Overige hernieuwbare energiebronnen;P Onderwijs;2021;0.6;;;;;
5759;Overige hernieuwbare energiebronnen;P Onderwijs;2022;0.7;;;;;
5760;Overige hernieuwbare energiebronnen;Q Gezondheids- en welzijnszorg;2014;0.6;;;;;
5761;Overige hernieuwbare energiebronnen;Q Gezondheids- en welzijnszorg;2015;0.7;;;;;
5762;Overige hernieuwbare energiebronnen;Q Gezondheids- en welzijnszorg;2016;0.8;;;;;
5763;Overige hernieuwbare energiebronnen;Q Gezondheids- en welzijnszorg;2017;0.8;;;;;
5764;Overige hernieuwbare energiebronnen;Q Gezondheids- en welzijnszorg;2018;1.0;;;;;
5765;Overige hernieuwbare energiebronnen;Q Gezondheids- en welzijnszorg;2019;1.1;;;;;
5766;Overige hernieuwbare energiebronnen;Q Gezondheids- en welzijnszorg;2020;1.3;;;;;
5767;Overige hernieuwbare energiebronnen;Q Gezondheids- en welzijnszorg;2021;1.4;;;;;
5768;Overige hernieuwbare energiebronnen;Q Gezondheids- en welzijnszorg;2022;1.6;;;;;
5769;Overige hernieuwbare energiebronnen;86 Gezondheidszorg;2014;0.3;;;;;
5770;Overige hernieuwbare energiebronnen;86 Gezondheidszorg;2015;0.3;;;;;
5771;Overige hernieuwbare energiebronnen;86 Gezondheidszorg;2016;0.4;;;;;
5772;Overige hernieuwbare energiebronnen;86 Gezondheidszorg;2017;0.4;;;;;
5773;Overige hernieuwbare energiebronnen;86 Gezondheidszorg;2018;0.5;;;;;
5774;Overige hernieuwbare energiebronnen;86 Gezondheidszorg;2019;0.5;;;;;
5775;Overige hernieuwbare energiebronnen;86 Gezondheidszorg;2020;0.6;;;;;
5776;Overige hernieuwbare energiebronnen;86 Gezondheidszorg;2021;0.7;;;;;
5777;Overige hernieuwbare energiebronnen;86 Gezondheidszorg;2022;0.7;;;;;
5778;Overige hernieuwbare energiebronnen;87-88 Verzorging en welzijn;2014;0.3;;;;;
5779;Overige hernieuwbare energiebronnen;87-88 Verzorging en welzijn;2015;0.3;;;;;
5780;Overige hernieuwbare energiebronnen;87-88 Verzorging en welzijn;2016;0.4;;;;;
5781;Overige hernieuwbare energiebronnen;87-88 Verzorging en welzijn;2017;0.4;;;;;
5782;Overige hernieuwbare energiebronnen;87-88 Verzorging en welzijn;2018;0.5;;;;;
5783;Overige hernieuwbare energiebronnen;87-88 Verzorging en welzijn;2019;0.6;;;;;
5784;Overige hernieuwbare energiebronnen;87-88 Verzorging en welzijn;2020;0.7;;;;;
5785;Overige hernieuwbare energiebronnen;87-88 Verzorging en welzijn;2021;0.8;;;;;
5786;Overige hernieuwbare energiebronnen;87-88 Verzorging en welzijn;2022;0.9;;;;;
5787;Overige hernieuwbare energiebronnen;R Cultuur, sport en recreatie;2014;0.1;;;;;
5788;Overige hernieuwbare energiebronnen;R Cultuur, sport en recreatie;2015;0.1;;;;;
5789;Overige hernieuwbare energiebronnen;R Cultuur, sport en recreatie;2016;0.1;;;;;
5790;Overige hernieuwbare energiebronnen;R Cultuur, sport en recreatie;2017;0.1;;;;;
5791;Overige hernieuwbare energiebronnen;R Cultuur, sport en recreatie;2018;0.2;;;;;
5792;Overige hernieuwbare energiebronnen;R Cultuur, sport en recreatie;2019;0.2;;;;;
5793;Overige hernieuwbare energiebronnen;R Cultuur, sport en recreatie;2020;0.2;;;;;
5794;Overige hernieuwbare energiebronnen;R Cultuur, sport en recreatie;2021;0.2;;;;;
5795;Overige hernieuwbare energiebronnen;R Cultuur, sport en recreatie;2022;0.3;;;;;
5796;Overige hernieuwbare energiebronnen;90-92  Kunst, cultuur en kansspelen;2014;0.1;;;;;
5797;Overige hernieuwbare energiebronnen;90-92  Kunst, cultuur en kansspelen;2015;0.1;;;;;
5798;Overige hernieuwbare energiebronnen;90-92  Kunst, cultuur en kansspelen;2016;0.1;;;;;
5799;Overige hernieuwbare energiebronnen;90-92  Kunst, cultuur en kansspelen;2017;0.1;;;;;
5800;Overige hernieuwbare energiebronnen;90-92  Kunst, cultuur en kansspelen;2018;0.1;;;;;
5801;Overige hernieuwbare energiebronnen;90-92  Kunst, cultuur en kansspelen;2019;0.1;;;;;
5802;Overige hernieuwbare energiebronnen;90-92  Kunst, cultuur en kansspelen;2020;0.1;;;;;
5803;Overige hernieuwbare energiebronnen;90-92  Kunst, cultuur en kansspelen;2021;0.1;;;;;
5804;Overige hernieuwbare energiebronnen;90-92  Kunst, cultuur en kansspelen;2022;0.2;;;;;
5805;Overige hernieuwbare energiebronnen;93 Sport en recreatie;2014;0.0;;;;;
5806;Overige hernieuwbare energiebronnen;93 Sport en recreatie;2015;0.0;;;;;
5807;Overige hernieuwbare energiebronnen;93 Sport en recreatie;2016;0.0;;;;;
5808;Overige hernieuwbare energiebronnen;93 Sport en recreatie;2017;0.0;;;;;
5809;Overige hernieuwbare energiebronnen;93 Sport en recreatie;2018;0.0;;;;;
5810;Overige hernieuwbare energiebronnen;93 Sport en recreatie;2019;0.1;;;;;
5811;Overige hernieuwbare energiebronnen;93 Sport en recreatie;2020;0.1;;;;;
5812;Overige hernieuwbare energiebronnen;93 Sport en recreatie;2021;0.1;;;;;
5813;Overige hernieuwbare energiebronnen;93 Sport en recreatie;2022;0.1;;;;;
5814;Overige hernieuwbare energiebronnen;S Overige dienstverlening;2014;0.1;;;;;
