ID;SoortGezin;Gezinsgrootte;AantalKinderen;Regio;Gezinnen_1
4330;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;'s-Gravenhage;4828.0
4331;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Rotterdam;4733.0
4332;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zuid-Holland, gem. 50001 - 100000 inw.;1480.0
4333;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Delft;322.0
4334;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Dordrecht;396.0
4335;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Leiden;465.0
4336;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Schiedam;297.0
4337;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zuid-Holland, gem. 20001 - 50000 inw.;331.0
4338;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Gouda;209.0
4339;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Vlaardingen;122.0
4340;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zuid-Holland, gem. 10001 - 20000 inw.;1518.0
4341;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zuid-Holland, gem. 5001 - 10000 inw.;996.0
4342;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zuid-Holland, gem. 2001 - 5000 inw.;1419.0
4343;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zuid-Holland, gem. 1001 - 2000 inw.;464.0
4344;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zuid-Holland, gem. 501 - 1000 inw.;209.0
4345;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zuid-Holland, gem. 500 en minder inw.;25.0
4346;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zeeland, gem. 20001 - 50000 inw.;135.0
4347;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Vlissingen;135.0
4348;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zeeland, gem. 10001 - 20000 inw.;268.0
4349;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zeeland, gem. 5001 - 10000 inw.;210.0
4350;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zeeland, gem. 2001 - 5000 inw.;725.0
4351;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zeeland, gem. 1001 - 2000 inw.;354.0
4352;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zeeland, gem. 501 - 1000 inw.;187.0
4353;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Zeeland, gem. 500 en minder inw.;25.0
4354;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 50001 - 100000 inw.;1283.0
4355;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Eindhoven;752.0
4356;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Tilburg;531.0
4357;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 20001 - 50000 inw.;1129.0
4358;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Bergen op Zoom;116.0
4359;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Breda;427.0
4360;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Helmond;156.0
4361;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;'s-Hertogenbosch;278.0
4362;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Roosendaal en Nispen;152.0
4363;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 10001 - 20000 inw.;656.0
4364;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 5001 - 10000 inw.;1318.0
4365;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 2001 - 5000 inw.;1574.0
4366;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 1001 - 2000 inw.;527.0
4367;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 501 - 1000 inw.;113.0
4368;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Limburg, gem. 50001 - 100000 inw.;426.0
4369;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Maastricht;426.0
4370;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Limburg, gem. 20001 - 50000 inw.;543.0
4371;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Heerlen;226.0
4372;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Kerkrade;145.0
4373;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Venlo;172.0
4374;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Limburg, gem. 10001 - 20000 inw.;669.0
4375;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Limburg, gem. 5001 - 10000 inw.;435.0
4376;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Limburg, gem. 2001 - 5000 inw.;714.0
4377;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Limburg, gem. 1001 - 2000 inw.;378.0
4378;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Limburg, gem. 501 - 1000 inw.;115.0
4379;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen zonder kinderen;Limburg, gem. 500 en minder inw.;14.0
4380;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Nederland;274184.0
4381;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Groningen (provincie);15401.0
4382;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Friesland;15104.0
4383;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Drenthe;6281.0
4384;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Overijssel;16159.0
4385;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gelderland;23739.0
4386;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Utrecht (provincie);14209.0
4387;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Holland;64735.0
4388;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zuid-Holland;74709.0
4389;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zeeland;10458.0
4390;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Brabant;20041.0
4391;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Limburg;13348.0
4392;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gemeenten met meer dan 100000 inwoners;93724.0
4393;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gemeenten met 50001 - 100000 inwoners;27730.0
4394;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gemeenten met 20001 - 50000 inwoners;33269.0
4395;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gemeenten met 10001 - 20000 inwoners;37090.0
4396;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gemeenten met 5001 - 10000 inwoners;34537.0
4397;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gemeenten met 2001 - 5000 inwoners;34584.0
4398;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gemeenten met 1001 - 2000 inwoners;9674.0
4399;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gemeenten met 501 - 1000 inwoners;3224.0
4400;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gemeenten met 500 of minder inwoners;352.0
4401;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Groningen, gem. 100001 en meer inw.;4164.0
4402;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Groningen;4164.0
4403;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Groningen, gem. 10001 - 20000 inw.;3514.0
4404;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Groningen, gem. 5001 - 10000 inw.;3356.0
4405;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Groningen, gem. 2001 - 5000 inw.;3824.0
4406;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Groningen, gem. 1001 - 2000 inw.;543.0
4407;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Friesland, gem. 20001 - 50000 inw.;1932.0
4408;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Leeuwarden;1932.0
4409;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Friesland, gem. 10001 - 20000 inw.;7679.0
4410;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Friesland, gem. 5001 - 10000 inw.;4252.0
4411;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Friesland, gem. 2001 - 5000 inw.;996.0
4412;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Friesland, gem. 1001 - 2000 inw.;110.0
4413;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Friesland, gem. 501 - 1000 inw.;135.0
4414;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Drenthe, gem. 20001 - 50000 inw.;942.0
4415;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Emmen;942.0
4416;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Drenthe, gem. 10001 - 20000 inw.;1849.0
4417;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Drenthe, gem. 5001 - 10000 inw.;1627.0
4418;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Drenthe, gem. 2001 - 5000 inw.;1775.0
4419;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Drenthe, gem. 1001 - 2000 inw.;88.0
4420;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Overijssel, gem. 50001 - 100000 inw.;2088.0
4421;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Enschede;2088.0
4422;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Overijssel, gem. 20001 - 50000 inw.;7088.0
4423;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Almelo;1324.0
4424;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Deventer;1650.0
4425;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Hengelo (O.);1422.0
4426;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Lonneker;1106.0
4427;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zwolle;1586.0
4428;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Overijssel, gem. 10001 - 20000 inw.;1934.0
4429;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Overijssel, gem. 5001 - 10000 inw.;3244.0
4430;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Overijssel, gem. 2001 - 5000 inw.;1401.0
4431;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Overijssel, gem. 1001 - 2000 inw.;223.0
4432;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Overijssel, gem. 501 - 1000 inw.;181.0
4433;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gelderland, gem. 50001 - 100000 inw.;7729.0
4434;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Apeldoorn;2110.0
4435;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Arnhem;3158.0
4436;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Nijmegen;2461.0
4437;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gelderland, gem. 20001 - 50000 inw.;1995.0
4438;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Ede;1027.0
4439;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Rheden;968.0
4440;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gelderland, gem. 10001 - 20000 inw.;5701.0
4441;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gelderland, gem. 5001 - 10000 inw.;4515.0
4442;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gelderland, gem. 2001 - 5000 inw.;2812.0
4443;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gelderland, gem. 1001 - 2000 inw.;877.0
4444;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gelderland, gem. 501 - 1000 inw.;93.0
4445;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gelderland, gem. 500 en minder inw.;17.0
4446;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Utrecht, gem. 100001 en meer inw.;6179.0
4447;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Utrecht;6179.0
4448;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Utrecht, gem. 20001 - 50000 inw.;2331.0
4449;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Amersfoort;1443.0
4450;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zeist;888.0
4451;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Utrecht, gem. 10001 - 20000 inw.;1828.0
4452;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Utrecht, gem. 5001 - 10000 inw.;756.0
4453;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Utrecht, gem. 2001 - 5000 inw.;2110.0
4454;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Utrecht, gem. 1001 - 2000 inw.;680.0
4455;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Utrecht, gem. 501 - 1000 inw.;291.0
4456;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Utrecht, gem. 500 en minder inw.;34.0
4457;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Holland, gem. 100001 en meer inw.;40356.0
4458;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Amsterdam;35133.0
4459;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Haarlem;5223.0
4460;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Holland, gem. 50001 - 100000 inw.;2155.0
4461;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Hilversum;2155.0
4462;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Holland, gem. 20001 - 50000 inw.;7830.0
4463;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Alkmaar;1164.0
4464;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Bussum;884.0
4465;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Haarlemmermeer;859.0
4466;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Helder (Den);1596.0
4467;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Velsen;1716.0
4468;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zaandam;1611.0
4469;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Holland, gem. 10001 - 20000 inw.;1777.0
4470;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Holland, gem. 5001 - 10000 inw.;5502.0
4471;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Holland, gem. 2001 - 5000 inw.;4889.0
4472;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Holland, gem. 1001 - 2000 inw.;1656.0
4473;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Holland, gem. 501 - 1000 inw.;438.0
4474;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Holland, gem. 500 en minder inw.;132.0
4475;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 100001 en meer inw.;43025.0
4476;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;'s-Gravenhage;17948.0
4477;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Rotterdam;25077.0
4478;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 50001 - 100000 inw.;9041.0
4479;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Delft;1882.0
4480;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Dordrecht;2393.0
4481;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Leiden;2710.0
4482;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Schiedam;2056.0
4483;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 20001 - 50000 inw.;2224.0
4484;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Gouda;1223.0
4485;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Vlaardingen;1001.0
4486;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 10001 - 20000 inw.;6523.0
4487;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 5001 - 10000 inw.;4673.0
4488;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 2001 - 5000 inw.;6445.0
4489;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 1001 - 2000 inw.;1962.0
4490;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 501 - 1000 inw.;758.0
4491;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 500 en minder inw.;58.0
4492;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zeeland, gem. 20001 - 50000 inw.;1150.0
4493;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Vlissingen;1150.0
4494;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zeeland, gem. 10001 - 20000 inw.;1324.0
4495;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zeeland, gem. 5001 - 10000 inw.;1036.0
4496;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zeeland, gem. 2001 - 5000 inw.;4188.0
4497;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zeeland, gem. 1001 - 2000 inw.;1697.0
4498;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zeeland, gem. 501 - 1000 inw.;974.0
4499;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Zeeland, gem. 500 en minder inw.;89.0
4500;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 50001 - 100000 inw.;4509.0
4501;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Eindhoven;2292.0
4502;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Tilburg;2217.0
4503;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 20001 - 50000 inw.;4421.0
4504;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Bergen op Zoom;724.0
4505;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Breda;1448.0
4506;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Helmond;559.0
4507;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;'s-Hertogenbosch;1092.0
4508;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Roosendaal en Nispen;598.0
4509;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 10001 - 20000 inw.;2043.0
4510;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 5001 - 10000 inw.;3909.0
4511;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 2001 - 5000 inw.;4018.0
4512;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 1001 - 2000 inw.;937.0
4513;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 501 - 1000 inw.;204.0
4514;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Limburg, gem. 50001 - 100000 inw.;2208.0
4515;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Maastricht;2208.0
4516;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Limburg, gem. 20001 - 50000 inw.;3356.0
4517;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Heerlen;1382.0
4518;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Kerkrade;1321.0
4519;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Venlo;653.0
4520;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Limburg, gem. 10001 - 20000 inw.;2918.0
4521;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Limburg, gem. 5001 - 10000 inw.;1667.0
4522;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Limburg, gem. 2001 - 5000 inw.;2126.0
4523;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Limburg, gem. 1001 - 2000 inw.;901.0
4524;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Limburg, gem. 501 - 1000 inw.;150.0
4525;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 1 kind;Limburg, gem. 500 en minder inw.;22.0
4526;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Nederland;31969.0
4527;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Groningen (provincie);1556.0
4528;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Friesland;1711.0
4529;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Drenthe;743.0
4530;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Overijssel;1802.0
4531;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gelderland;3125.0
4532;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Utrecht (provincie);1634.0
4533;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Holland;6811.0
4534;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zuid-Holland;8657.0
4535;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Zeeland;1130.0
4536;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Noord-Brabant;3014.0
4537;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Limburg;1786.0
4538;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gemeenten met meer dan 100000 inwoners;10469.0
4539;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gemeenten met 50001 - 100000 inwoners;3090.0
4540;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gemeenten met 20001 - 50000 inwoners;3384.0
4541;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gemeenten met 10001 - 20000 inwoners;4244.0
4542;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gemeenten met 5001 - 10000 inwoners;4330.0
4543;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gemeenten met 2001 - 5000 inwoners;4527.0
4544;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gemeenten met 1001 - 2000 inwoners;1431.0
4545;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gemeenten met 501 - 1000 inwoners;453.0
4546;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Gemeenten met 500 of minder inwoners;41.0
4547;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Groningen, gem. 100001 en meer inw.;446.0
4548;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Groningen;446.0
4549;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Groningen, gem. 10001 - 20000 inw.;386.0
4550;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Groningen, gem. 5001 - 10000 inw.;329.0
4551;Totaal aantal gezinnen;Gezinnen van 3 personen;Gezinnen met 2 kinderen;Groningen, gem. 2001 - 5000 inw.;357.0
