ID;WinterZomer;KortLang;Perioden;TotaalAantalVakanties_1;GemiddeldeVakantieduur_2;TotaalAantalOvernachtingen_3;TotaalSeizoenrecreatieveLogiesvormen_4;ZomerhuisjeVakBungalowTweedeWoning_5;CaravanVouwwagen_6;Boot_7;OverigeSeizoenrecreatieveLogiesvormen_8;TotaalToeristischeLogiesvormen_9;WoningVanEenParticulier_10;HotelMotel_11;PensionBedBreakfast_12;Appartement_13;ZomerhuisjeVakantiebungalow_14;TentBungalowtent_15;CaravanVouwwagen_16;Camper_17;Boot_18;JeugdherbergAndereGroepsaccommodatie_19;OverigeToeristischeLogiesvormen_20;GeboektBijEenReisbureau_21;GeboektBijEenBankVVVED_22;GeboektBoekingscentrHotelBungalowk_23;RechtstreeksGeboektBijReisorganisatie_24;LogRechtstrGeresBijEigBeheerder_25;NietVoorafGeboekt_26;VasteStandplaatsEigenOnderkomen_27;Fiets_28;AutoKampeerauto_29;TreinAutoslaaptrein_30;BusStreekvervoerTramMetro_31;Touringcar_32;Vliegtuig_33;Boot_34;VeerbootFerry_35;OverigeVervoermiddelen_36;TotaleUitgavenVoorVakanties_37;GemiddeldeUitgavenPerVakantieganger_38;TotaalAantalVakanties_39;GemiddeldeVakantieduur_40;TotaalAantalOvernachtingen_41;TotaalSeizoenrecreatieveLogiesvormen_42;ZomerhuisjeVakBungalowTweedeWoning_43;CaravanVouwwagen_44;Boot_45;OverigeSeizoenrecreatieveLogiesvormen_46;TotaalToeristischeLogiesvormen_47;WoningVanFamilieVriendenKennissen_48;WoningVanEenAndereParticulier_49;HotelMotel_50;PensionBedBreakfast_51;Appartement_52;ZomerhuisjeVakantiebungalow_53;TentBungalowtent_54;CaravanVouwwagen_55;Camper_56;Boot_57;JeugdherbergAndereGroepsaccommodatie_58;OverigeToeristischeLogiesvormen_59;GeboektBijEenReisbureau_60;GeboektBijEenBankVVVED_61;GeboektBoekingscentrHotelBungalowk_62;RechtstreeksGeboektBijReisorganisatie_63;LogRechtstrGeresBijEigBeheerder_64;NietVoorafGeboekt_65;VasteStandplaatsEigenOnderkomen_66;Fiets_67;AutoKampeerauto_68;TreinAutoslaaptrein_69;BusStreekvervoerTramMetro_70;Touringcar_71;Vliegtuig_72;Boot_73;VeerbootFerry_74;OverigeVervoermiddelen_75;TotaleUitgavenVoorVakanties_76;GemiddeldeUitgavenPerVakantieganger_77
149;Winter;Aantal lange vakanties;2004;2919;7.8;20;566;300;227;21;17.0;2353;179;144;15.0;70;1639;16.0;176;13.0;10.0;59;31.0;193.0;153.0;771.0;10.0;629.0;455.0;566.0;26;2695;134;6;32;;2.0;20.0;5.0;449;154;5171;11.0;57;206;163.0;41;;2.0;4965;638.0;191.0;2046;180.0;938;624;50;127;47.0;44.0;34;46.0;2547.0;314.0;303.0;524.0;767.0;511.0;205.0;;2443;189;20.0;319;2133;7.0;52;8.0;3573;691
150;Winter;Aantal lange vakanties;2005;2556;7.9;18;457;220;202;29;6.0;2099;179;176;15.0;73;1365;35.0;194;5.0;5.0;27;27.0;244.0;124.0;641.0;4.0;679.0;380.0;482.0;21;2379;98;3;31;;;7.0;18.0;423;166;4993;10.8;45;177;133.0;42;;2.0;4816;625.0;256.0;2152;154.0;829;547;32;83;32.0;46.0;32;27.0;2483.0;244.0;201.0;494.0;871.0;507.0;192.0;;2253;189;39.0;335;2124;8.0;23;23.0;3495;700
151;Winter;Aantal lange vakanties;2006;2634;7.7;18;519;264;195;45;14.0;2115;188;216;26.0;73;1439;;111;13.0;6.0;17;26.0;330.0;96.0;717.0;11.0;587.0;375.0;519.0;14;2426;156;7;13;;2.0;5.0;12.0;427;162;4631;10.5;41;195;146.0;44;;5.0;4436;569.0;214.0;1979;154.0;785;479;22;62;26.0;50.0;56;40.0;2452.0;148.0;215.0;540.0;729.0;354.0;193.0;;2080;150;41.0;271;2020;15.0;30;23.0;3410;736
152;Winter;Aantal lange vakanties;2007;2633;7.7;18;463;216;205;37;6.0;2170;203;235;16.0;71;1428;8.0;143;13.0;6.0;11;37.0;414.0;59.0;660.0;4.0;661.0;372.0;463.0;12;2462;114;6;13;;4.0;3.0;18.0;455;173;4896;10.8;44;247;217.0;30;;;4649;604.0;232.0;2082;165.0;743;553;28;82;37.0;20.0;49;55.0;283.0;672.0;475.0;750.0;614.0;396.0;244.0;;2128;174;30.0;334;2167;2.0;39;22.0;3734;763
153;Winter;Aantal lange vakanties;2008;2690;7.5;18;562;333;196;26;8.0;2128;196;240;17.0;73;1409;12.0;112;22.0;4.0;29;15.0;342.0;84.0;772.0;13.0;595.0;322.0;562.0;9;2502;123;5;12;0.0;1.0;6.0;33.0;455;169;5053;11.0;46;275;227.0;39;0.0;8.0;4779;595.0;324.0;2128;162.0;762;506;14;64;67.0;38.0;68;51.0;313.0;691.0;487.0;851.0;707.0;396.0;275.0;0.0;2133;219;24.0;319;2312;12.0;21;14.0;4011;794
154;Winter;Aantal lange vakanties;2009;3051;7.7;20;560;265;215;66;13.0;2491;230;234;17.0;71;1629;18.0;223;29.0;5.0;13;21.0;526.0;142.0;798.0;19.0;601.0;404.0;560.0;11;2853;125;5;6;0.0;25.0;3.0;23.0;520;171;5643;10.5;48;370;323.0;47;0.0;0.0;5273;636.0;318.0;2171;175.0;881;675;43;175;59.0;68.0;56;15.0;354.0;792.0;434.0;966.0;801.0;433.0;366.0;4.0;2675;178;18.0;312;2389;16.0;40;13.0;4295;761
155;Winter;Aantal lange vakanties;2010;2887;7.8;20;613;316;224;46;26.0;2274;239;203;29.0;91;1448;15.0;181;26.0;2.0;23;17.0;387.0;119.0;839.0;15.0;566.0;348.0;613.0;19;2718;80;15;20;0.0;4.0;12.0;19.0;507;176;5271;11.1;48;366;339.0;28;;;4905;638.0;301.0;2106;217.0;765;523;25;143;26.0;55.0;85;20.0;840.0;382.0;890.0;451.0;386.0;366.0;366.0;6.0;2358;160;13.0;238;2412;19.0;27;38.0;4068;772
156;Winter;Aantal lange vakanties;2011;2814;7.8;19;534;260;210;35;28.0;2280;190;199;12.0;67;1535;14.0;176;36.0;16.0;19;17.0;346.0;166.0;929.0;10.0;460.0;369.0;534.0;15;2657;82;6;8;0.0;23.0;6.0;17.0;473;168;5114;10.8;45;284;251.0;29;;4.0;4831;510.0;254.0;2137;194.0;810;628;24;105;52.0;70.0;42;4.0;2076.0;656.0;444.0;690.0;668.0;300.0;280.0;11.0;2158;195;13.0;220;2455;22.0;32;8.0;4066;795
157;Winter;Aantal lange vakanties;2012;2604;7.6;17;491;250;206;15;21.0;2113;201;227;47.0;61;1384;4.0;134;11.0;21.0;17;5.0;362.0;190.0;802.0;27.0;411.0;323.0;490.0;7;2466;72;8;7;0.0;21.0;16.0;8.0;486;187;5161;10.7;45;329;299.0;25;0.0;5.0;4832;502.0;280.0;2098;203.0;849;595;18;68;85.0;81.0;45;10.0;2015.0;768.0;429.0;601.0;670.0;349.0;329.0;0.0;2309;118;21.0;211;2439;29.0;32;3.0;4064;787
158;Winter;Aantal lange vakanties;2013;2785;8.1;20;506;301;159;24;22.0;2279;300;160;24.0;75;1449;17.0;178;28.0;20.0;21;8.0;395.0;197.0;836.0;29.0;487.0;335.0;506.0;11;2616;117;8;6;0.0;11.0;13.0;4.0;507;182;5225;11.0;45;423;383.0;39;0.0;0.0;4803;468.0;315.0;2030;148.0;830;569;26;136;83.0;113.0;63;21.0;2148.0;716.0;382.0;583.0;614.0;364.0;418.0;0.0;2372;119;23.0;214;2435;31.0;27;4.0;4165;797
159;Winter;Aantal lange vakanties;2014;2295;7.7;15;404;241;139;21;3.0;1892;274;170;20.0;41;1176;2.0;128;44.0;4.0;19;13.0;371.0;130.0;687.0;19.0;342.0;341.0;404.0;22;2133;85;13;2;0.0;6.0;18.0;15.0;424;185;4813;11.2;43;322;282.0;40;0.0;0.0;4492;413.0;328.0;2066;179.0;754;474;31;63;47.0;63.0;48;26.0;1959.0;794.0;374.0;554.0;524.0;289.0;318.0;0.0;1879;126;18.0;151;2571;18.0;39;12.0;4083;848
160;Winter;Aantal lange vakanties;2015;2153;7.9;15;405;259;108;19;19.0;1748;204;157;21.0;35;1209;6.0;90;20.0;2.0;4;;375.0;118.0;670.0;2.0;287.0;296.0;405.0;15;2047;72;4;3;0.0;3.0;5.0;4.0;426;198;4656;11.2;41;294;243.0;49;1.0;0.0;4362;373.0;287.0;2003;161.0;771;499;11;53;60.0;59.0;58;27.0;1846.0;823.0;472.0;452.0;494.0;280.0;289.0;0.0;1924;92;18.0;195;2368;40.0;15;4.0;3991;857
161;Winter;Aantal lange vakanties;2016;2781;7.9;19;473;283;163;4;23.0;2308;285;168;20.0;61;1527;10.0;146;47.0;2.0;23;18.0;512.0;166.0;879.0;12.0;377.0;362.0;473.0;21;2607;79;15;5;0.0;2.0;8.0;44.0;518;186;5226;11.2;46;417;333.0;72;4.0;7.0;4809;495.0;365.0;2073;215.0;707;625;16;107;83.0;56.0;61;7.0;2120.0;855.0;424.0;499.0;513.0;404.0;412.0;4.0;2304;81;34.0;174;2575;23.0;26;5.0;4276;818
162;Zomer;Totaal aantal vakanties;1990;10230;7.7;69;3629;536;2632;409;52.0;6598;307;851;;154;1908;1015.0;1658;77.0;154.0;365;118.0;;;;;;;;452;8947;375;65;173;;68.0;72.0;77.0;1050;103;7328;14.6;99;112;26.0;85;;;7216;;;2388;;946;818;1237;1334;113.0;29.0;96;89.0;;;;;;;;30.0;4685;325;16.0;911;1218;8.0;88;40.0;3490;477
163;Zomer;Totaal aantal vakanties;1991;10585;7.7;71;3756;539;2674;483;60.0;6832;405;830;;147;2033;1134.0;1631;44.0;136.0;360;107.0;;;;;;;;396;9113;613;87;159;;104.0;43.0;77.0;1120;106;7665;14.2;101;178;43.0;132;;4.0;7488;;;2263;;987;957;1291;1357;134.0;71.0;99;99.0;;;;;;;;12.0;4979;317;4.0;962;1130;31.0;173;51.0;3720;485
164;Zomer;Totaal aantal vakanties;1992;10315;7.8;70;3021;426;2046;501;55.0;7295;389;982;;181;1932;1184.0;1882;24.0;165.0;406;138.0;;;;;;;;449;8806;614;67;173;;51.0;71.0;83.0;1190;115;7253;14.3;96;188;48.0;137;;;7064;;;2162;;883;864;1315;1311;106.0;49.0;90;106.0;;;;;;;;32.0;4717;330;;762;1251;16.0;106;36.0;3730;514
165;Zomer;Totaal aantal vakanties;1993;10609;7.4;67;3231;476;1994;518;243.0;7382;411;953;;189;2084;1068.0;1953;54.0;176.0;383;111.0;;;;;;;;433;9023;615;95;149;;42.0;33.0;219.0;1220;115;7904;13.9;102;181;66.0;112;;4.0;7718;;;2513;;935;849;1267;1435;110.0;103.0;86;181.0;;;;;;;;37.0;4849;302;;1021;1461;37.0;140;57.0;4140;524
166;Zomer;Totaal aantal vakanties;1994;11114;7.3;70;3963;692;2653;476;140.0;7151;356;968;;199;2030;1021.0;1970;54.0;130.0;320;104.0;;;;;;;;402;9288;841;130;169;;69.0;70.0;144.0;1270;114;8722;13.9;112;249;153.0;96;;;8472;;;2836;;1134;1085;1323;1487;144.0;55.0;62;83.0;;;;;;;;40.0;5452;291;;1077;1617;34.0;146;68.0;4480;513
167;Zomer;Totaal aantal vakanties;1995;11582;7.3;73;4248;621;2805;635;187.0;7334;410;1163;;233;1997;1140.0;1744;86.0;184.0;335;41.0;;;;;;;;345;10202;596;67;137;;50.0;92.0;92.0;1370;118;7924;14.4;106;167;110.0;56;;;7758;;;2490;;1092;958;1157;1335;121.0;76.0;98;85.0;;;;;;;;39.0;4801;232;;908;1639;31.0;189;87.0;4380;553
168;Zomer;Totaal aantal vakanties;1996;11771;7.4;76;4476;528;3249;458;242.0;7294;301;1202;;197;2126;1020.0;1782;115.0;181.0;300;70.0;;;;;;;;311;10330;557;30;201;;51.0;63.0;215.0;1360;116;8278;13.4;103;234;110.0;112;12.0;;8044;;;2803;;1069;962;1351;1130;163.0;94.0;82;73.0;;;;;;;;37.0;4931;211;;1005;1802;47.0;156;86.0;4380;528
169;Zomer;Totaal aantal vakanties;1997;11458;7.5;74;4093;401;2387;1089;215.0;7365;269;1160;;240;2122;1181.0;1840;52.0;126.0;283;92.0;;;;;;;;345;10175;402;42;168;;105.0;62.0;161.0;1380;120;8345;13.5;105;237;92.0;121;24.0;;8108;;;2683;;1130;1031;1195;1310;193.0;86.0;57;92.0;;;;;;;;21.0;4955;319;;843;1917;47.0;197;47.0;4600;551
170;Zomer;Totaal aantal vakanties;1998;11011;7.4;71;3753;341;2704;545;164.0;7257;234;1170;;202;2106;1018.0;1816;149.0;105.0;389;68.0;319.0;424.0;773.0;123.0;4052.0;1284.0;4035.0;258;9917;431;30;108;;168.0;51.0;46.0;1420;128;8431;13.7;107;281;166.0;108;7.0;;8151;;;2820;;1094;1069;1220;1284;174.0;71.0;60;38.0;3237.0;520.0;246.0;785.0;1582.0;1701.0;360.0;49.0;4830;244;;989;2163;33.0;91;33.0;5020;595
171;Zomer;Totaal aantal vakanties;1999;11415;7.5;74;3979;438;2746;685;109.0;7434;215;1291;;247;2124;1118.0;1816;113.0;101.0;330;80.0;365.0;363.0;891.0;109.0;4587.0;836.0;4263.0;280;10299;436;39;148;;80.0;26.0;106.0;1500;131;8896;13.5;111;260;100.0;152;8.0;;8636;;;2872;;1326;1078;1230;1396;205.0;72.0;49;64.0;3573.0;607.0;277.0;813.0;1693.0;1575.0;358.0;8.0;5303;234;;959;2214;19.0;109;50.0;5180;582
172;Zomer;Totaal aantal vakanties;2000;11101;7.8;74;4536;663;2977;850;45.0;6566;217;1061;;181;2106;948.0;1565;34.0;151.0;222;81.0;360.0;356.0;1021.0;113.0;3900.0;684.0;4666.0;147;10148;441;11;118;;137.0;46.0;52.0;1520;137;8770;13.5;110;501;222.0;259;20.0;;8270;;;2743;;1253;1044;1185;1389;189.0;50.0;80;63.0;3358.0;428.0;231.0;931.0;1744.0;1551.0;526.0;43.0;5147;287;;814;2300;42.0;87;52.0;5300;604
173;Zomer;Totaal aantal vakanties;2001;12429;7.5;81;5198;654;3230;1060;254.0;7231;249;1167;;208;2305;951.0;1720;77.0;124.0;328;102.0;434.0;280.0;978.0;132.0;4278.0;868.0;5458.0;233;11107;594;29;131;;162.0;55.0;117.0;1700;137;9176;13.2;112;417;102.0;301;14.0;;8759;;;3049;;1271;1254;1093;1340;144.0;110.0;61;74.0;3472.0;457.0;295.0;1053.0;1867.0;1522.0;510.0;29.0;5360;257;;833;2485;51.0;110;53.0;5560;605
174;Zomer;Totaal aantal vakanties;2002;11571;7.9;80;3674;595;2256;645;176.0;7897;675;1378;111.0;179;2253;930.0;1698;57.0;135.0;350;129.0;469.0;486.0;1043.0;82.0;2061.0;3754.0;3674.0;269;10173;547;72;116;;88.0;56.0;248.0;1860;161;10067;12.5;116;506;262.0;227;;17.0;9561;750.0;331.0;2766;214.0;1142;1297;1339;1336;115.0;88.0;114;71.0;3526.0;499.0;478.0;647.0;1153.0;3262.0;502.0;46.0;6379;332;56.0;629;2345;33.0;92;153.0;5590;556
175;Zomer;Totaal aantal vakanties;2003;11572;7.3;73;3440;605;1994;617;223.0;8133;662;1283;114.0;144;2418;1124.0;1645;117.0;98.0;349;180.0;371.0;780.0;1298.0;107.0;3304.0;2281.0;3430.0;379;10274;485;51;80;3.0;84.0;36.0;180.0;1759;152;10118;12.3;114;419;178.0;219;2.0;20.0;9698;671.0;410.0;3075;218.0;1236;1260;1093;1227;191.0;90.0;126;100.0;3584.0;802.0;520.0;638.0;1677.0;2390.0;412.0;21.0;6258;283;51.0;626;2647;46.0;116;71.0;6060;599
176;Zomer;Totaal aantal vakanties;2004;10983;7.6;73;3086;609;1902;465;111.0;7897;660;1350;104.0;141;2246;987.0;1691;106.0;90.0;368;155.0;617.0;429.0;931.0;58.0;3160.0;1787.0;3083.0;332;9796;454;66;107;;76.0;33.0;118.0;1709;156;9943;12.7;126;346;170.0;169;5.0;3.0;9597;751.0;371.0;3135;299.0;1079;1120;1118;1205;185.0;106.0;138;91.0;4383.0;484.0;525.0;706.0;1672.0;1828.0;346.0;15.0;6067;276;49.0;482;2800;56.0;99;99.0;6110;614
177;Zomer;Totaal aantal vakanties;2005;10563;7.5;69;2917;477;1778;577;85.0;7646;658;1379;127.0;151;2281;821.0;1494;128.0;72.0;349;187.0;802.0;461.0;988.0;32.0;3341.0;1766.0;3173.0;267;9463;453;42;88;4.0;67.0;38.0;141.0;1631;154;10170;12.7;110;350;174.0;160;4.0;12.0;9820;735.0;416.0;3370;250.0;1082;1213;925;1354;187.0;80.0;113;94.0;4519.0;449.0;503.0;658.0;1827.0;1835.0;378.0;21.0;5999;249;70.0;496;3130;34.0;92;80.0;6359;625
178;Zomer;Totaal aantal vakanties;2006;11061;7.5;72;2976;541;1775;555;104.0;8086;728;1431;129.0;183;2444;817.0;1538;186.0;67.0;399;163.0;1238.0;416.0;1638.0;61.0;2915.0;1818.0;2976.0;264;9954;472;34;83;2.0;78.0;26.0;148.0;1723;156;10298;12.5;108;467;295.0;147;9.0;15.0;9831;667.0;425.0;3426;233.0;1141;1219;934;1339;180.0;76.0;104;87.0;4834.0;329.0;506.0;757.0;1831.0;1574.0;467.0;8.0;6149;270;52.0;517;3088;49.0;90;75.0;6623;643
179;Zomer;Totaal aantal vakanties;2007;10544;7.5;68;2548;559;1539;417;32.0;7996;527;1533;136.0;177;2688;798.0;1459;144.0;96.0;317;121.0;1225.0;350.0;1804.0;81.0;2916.0;1621.0;2548.0;276;9388;472;31;91;;120.0;47.0;119.0;1759;167;10632;12.5;110;478;326.0;125;13.0;14.0;10153;697.0;442.0;3626;228.0;1104;1210;957;1327;186.0;86.0;182;107.0;5112.0;264.0;595.0;801.0;1866.0;1517.0;477.0;24.0;6250;252;29.0;534;3309;52.0;80;102.0;6941;653
180;Zomer;Totaal aantal vakanties;2008;10482;7.2;65;2756;650;1445;595;66.0;7726;646;1452;131.0;169;2528;759.0;1401;150.0;86.0;267;136.0;1185.0;501.0;1549.0;70.0;2775.0;1648.0;2754.0;259;9381;477;25;100;0.0;95.0;36.0;109.0;1750;167;11468;12.7;121;549;375.0;157;7.0;10.0;10918;807.0;469.0;4069;228.0;1207;1307;893;1433;208.0;132.0;85;81.0;5449.0;463.0;654.0;816.0;1985.0;1553.0;547.0;14.0;6555;339;32.0;544;3756;82.0;61;85.0;8107;707
181;Zomer;Totaal aantal vakanties;2009;10215;7.2;63;2736;634;1595;431;76.0;7479;581;1416;156.0;157;2430;765.0;1344;176.0;91.0;260;104.0;1085.0;594.0;1390.0;59.0;2823.0;1533.0;2732.0;225;9300;398;34;68;0.0;57.0;38.0;94.0;1740;170;10364;12.9;110;573;365.0;165;5.0;38.0;9791;571.0;442.0;3504;302.0;1164;1104;845;1397;214.0;89.0;114;44.0;4563.0;665.0;472.0;840.0;1902.0;1350.0;571.0;12.0;6127;269;26.0;450;3238;44.0;93;104.0;7470;721
182;Zomer;Totaal aantal vakanties;2010;10182;7.4;65;2469;501;1451;404;113.0;7713;640;1543;210.0;198;2419;617.0;1424;206.0;63.0;276;115.0;1118.0;741.0;1513.0;98.0;2768.0;1477.0;2467.0;234;9125;444;50;60;0.0;110.0;41.0;118.0;1749;172;11009;12.5;114;562;332.0;177;41.0;13.0;10447;744.0;497.0;3798;258.0;1180;1154;937;1405;210.0;106.0;100;57.0;4762.0;751.0;611.0;955.0;1902.0;1467.0;562.0;23.0;6478;311;29.0;429;3483;60.0;69;127.0;7619;692
183;Zomer;Totaal aantal vakanties;2011;10180;7.2;63;2493;569;1472;351;101.0;7687;538;1554;198.0;194;2575;632.0;1460;191.0;51.0;223;71.0;1127.0;1151.0;1629.0;72.0;2440.0;1269.0;2492.0;168;9229;485;40;67;0.0;94.0;27.0;70.0;1742;171;11344;12.5;117;591;413.0;159;0.0;18.0;10753;697.0;454.0;3936;235.0;1149;1509;841;1410;266.0;129.0;84;44.0;4546.0;1435.0;1059.0;801.0;1650.0;1264.0;589.0;24.0;6520;318;46.0;442;3697;98.0;112;86.0;7880;695
184;Zomer;Totaal aantal vakanties;2012;10366;7.2;64;2553;674;1463;361;56.0;7813;806;1717;179.0;142;2486;641.0;1304;202.0;87.0;168;83.0;916.0;1299.0;1826.0;65.0;2322.0;1387.0;2550.0;189;9405;472;40;45;0.0;97.0;36.0;82.0;1786;172;11290;12.6;117;538;390.0;143;0.0;5.0;10752;647.0;606.0;4000;329.0;1165;1365;754;1292;304.0;151.0;69;71.0;4471.0;1589.0;1043.0;671.0;1644.0;1340.0;533.0;15.0;6500;321;37.0;339;3832;83.0;94;67.0;8288;734
185;Zomer;Totaal aantal vakanties;2013;10139;7.3;63;2254;627;1193;327;107.0;7885;775;1786;193.0;142;2410;657.0;1295;226.0;92.0;210;98.0;1087.0;1482.0;1581.0;60.0;2308.0;1377.0;2244.0;199;9203;459;31;38;0.0;105.0;26.0;73.0;1806;178;10682;12.7;112;474;274.0;182;11.0;6.0;10208;555.0;614.0;3749;267.0;1014;1272;813;1369;277.0;160.0;69;50.0;4026.0;1565.0;964.0;712.0;1692.0;1257.0;465.0;35.0;6102;292;23.0;314;3629;115.0;84;88.0;7891;739
186;Zomer;Totaal aantal vakanties;2014;10295;7.0;62;2436;719;1247;354;116.0;7860;894;1764;203.0;128;2311;690.0;1314;215.0;104.0;166;70.0;1116.0;1328.0;1711.0;61.0;2226.0;1417.0;2436.0;253;9279;473;25;59;0.0;66.0;59.0;82.0;1886;183;11132;12.3;112;558;369.0;158;8.0;23.0;10574;546.0;672.0;3801;325.0;1235;1300;795;1331;315.0;138.0;65;52.0;4266.0;1627.0;972.0;782.0;1643.0;1305.0;538.0;19.0;6255;235;31.0;405;3896;103.0;87;101.0;8026;721
187;Zomer;Totaal aantal vakanties;2015;10389;7.1;63;2121;805;958;236;123.0;8268;907;1816;242.0;153;2518;661.0;1377;209.0;75.0;192;119.0;1383.0;1246.0;1763.0;81.0;2283.0;1520.0;2113.0;182;9475;426;38;70;0.0;74.0;41.0;82.0;2006;193;11331;12.4;116;461;291.0;158;7.0;6.0;10870;671.0;762.0;4195;354.0;1087;1203;756;1298;299.0;93.0;91;61.0;4510.0;1999.0;970.0;712.0;1373.0;1313.0;456.0;20.0;6205;324;38.0;333;4196;65.0;66;84.0;8478;748
188;Zomer;Totaal aantal vakanties;2016;10181;7.2;63;1976;497;1147;276;57.0;8206;996;1932;255.0;150;2212;741.0;1282;241.0;73.0;227;97.0;1542.0;1278.0;1668.0;110.0;2091.0;1523.0;1969.0;208;9096;497;32;87;0.0;83.0;58.0;116.0;1927;189;10598;12.6;108;473;279.0;174;2.0;18.0;10125;630.0;729.0;3808;268.0;905;1287;790;1231;285.0;81.0;82;30.0;4110.0;1907.0;880.0;642.0;1377.0;1212.0;471.0;25.0;6080;215;27.0;322;3726;37.0;68;96.0;7840;740
189;Zomer;Aantal korte vakanties;1990;4731;3.2;10;2390;362;1813;195;24.0;2337;57;488;;33;516;394.0;508;37.0;41.0;228;41.0;;;;;;;;126;4252;122;49;77;;28.0;32.0;45.0;190;40;954;3.2;2;41;;41;;;914;;;463;;24;65;130;85;12.0;8.0;24;41.0;;;;;;;;6.0;663;65;;162;32;;20;4.0;110;120
190;Zomer;Aantal korte vakanties;1991;4967;3.1;10;2509;326;1897;246;40.0;2457;121;463;;44;483;499.0;463;28.0;73.0;250;36.0;;;;;;;;211;4298;263;32;61;;41.0;12.0;53.0;210;43;1010;3.2;2;109;28.0;81;;;902;;;483;;36;69;109;89;24.0;16.0;32;32.0;;;;;;;;8.0;708;40;;161;44;;40;12.0;140;135
191;Zomer;Aantal korte vakanties;1992;4855;3.1;10;2080;301;1423;336;24.0;2776;103;621;;63;498;514.0;561;12.0;47.0;265;83.0;;;;;;;;241;4167;253;32;55;;16.0;28.0;63.0;240;49;949;3.3;2;75;28.0;43;;;874;;;461;;31;94;134;75;;4.0;39;24.0;;;;;;;;9.0;711;59;;129;21;;4;16.0;120;128
192;Zomer;Aantal korte vakanties;1993;4969;3.1;10;2203;316;1365;349;173.0;2766;95;674;;45;514;501.0;510;29.0;86.0;247;66.0;;;;;;;;244;4232;240;33;83;;17.0;12.0;108.0;250;51;1000;3.2;2;83;33.0;46;;4.0;917;;;440;;25;75;91;91;8.0;37.0;29;79.0;;;;;;;;8.0;689;46;;154;42;;42;12.0;130;133
193;Zomer;Aantal korte vakanties;1994;5414;3.0;11;2712;458;1895;257;101.0;2702;92;672;;44;511;471.0;554;41.0;57.0;216;44.0;;;;;;;;200;4534;448;31;72;;30.0;11.0;86.0;290;53;1112;3.2;2;128;95.0;33;;;984;;;609;;18;91;113;74;13.0;19.0;9;20.0;;;;;;;;6.0;824;46;;158;30;3.0;17;30.0;160;140
194;Zomer;Aantal korte vakanties;1995;5566;3.1;11;2806;412;1850;402;143.0;2760;85;787;;47;565;443.0;436;60.0;73.0;234;29.0;;;;;;;;195;4875;281;53;39;;16.0;40.0;67.0;290;52;1012;3.3;2;67;48.0;18;;;946;;;543;;44;103;101;31;2.0;28.0;40;38.0;;;;;;;;5.0;698;60;;165;27;;28;30.0;150;150
195;Zomer;Aantal korte vakanties;1996;5610;3.1;12;2728;285;2064;287;93.0;2881;57;879;;53;577;450.0;440;100.0;67.0;230;27.0;;;;;;;;191;4984;260;15;94;;19.0;13.0;20.0;300;53;1232;3.2;3;79;47.0;32;;;1153;;;674;;45;90;117;76;36.0;49.0;28;22.0;;;;;;;;11.0;793;33;;222;77;3.0;43;48.0;190;153
196;Zomer;Aantal korte vakanties;1997;5491;3.1;11;2836;233;1648;796;158.0;2655;46;759;;54;527;460.0;468;23.0;71.0;200;47.0;;;;;;;;194;4923;150;18;49;;26.0;34.0;98.0;300;54;1233;3.3;3;69;18.0;51;;;1164;;;693;;46;104;117;64;44.0;33.0;22;27.0;;;;;;;;4.0;840;81;;186;51;11.0;38;23.0;230;185
197;Zomer;Aantal korte vakanties;1998;5389;3.1;11;2535;152;1976;315;92.0;2853;50;807;;67;546;490.0;449;82.0;29.0;285;49.0;125.0;168.0;239.0;59.0;1479.0;700.0;2618.0;142;4913;196;7;40;;43.0;24.0;23.0;340;62;942;3.2;2;84;28.0;56;;;859;;;520;;21;138;89;24;15.0;8.0;15;12.0;253.0;71.0;80.0;42.0;246.0;156.0;94.0;9.0;670;47;;109;75;;19;14.0;160;166
198;Zomer;Aantal korte vakanties;1999;5558;3.1;12;2642;266;1874;448;53.0;2915;45;897;;85;446;547.0;468;84.0;59.0;242;43.0;109.0;150.0;235.0;27.0;1907.0;405.0;2724.0;154;5068;153;26;48;;36.0;12.0;61.0;340;62;1057;3.3;2;63;8.0;55;;;994;;;573;;46;97;135;49;33.0;;4;20.0;240.0;137.0;50.0;61.0;294.0;195.0;80.0;;817;33;;93;62;0.0;25;27.0;170;158
199;Zomer;Aantal korte vakanties;2000;5474;3.1;11;3109;468;2002;616;22.0;2365;75;748;;69;523;369.0;293;19.0;73.0;136;60.0;112.0;142.0;324.0;32.0;1439.0;279.0;3145.0;79;5043;188;2;38;;78.0;18.0;26.0;310;56;974;3.2;2;172;73.0;99;;;802;;;513;;21;80;84;17;20.0;12.0;26;;227.0;91.0;14.0;71.0;272.0;115.0;184.0;9.0;654;80;;131;64;5.0;19;14.0;170;175
200;Zomer;Aantal korte vakanties;2001;6277;3.0;13;3592;437;2217;754;184.0;2686;76;801;;71;580;456.0;307;34.0;53.0;235;74.0;145.0;109.0;284.0;35.0;1633.0;366.0;3705.0;116;5644;331;7;65;;19.0;7.0;88.0;370;59;1256;3.3;3;114;4.0;110;;;1142;;;657;;32;139;128;29;17.0;42.0;32;31.0;299.0;96.0;65.0;113.0;364.0;183.0;136.0;10.0;876;76;;136;91;10.0;42;16.0;230;185
