ID;Aardoliegrondstoffen;Bestemming;Perioden;TotaalAanbod_1;Winning_2;ProductieUitAndereBronnen_3;Invoer_4;Uitvoer_5;Voorraadmutatie_6;TotaalVerbruik_7;Verwerking_8;FinaalVerbruik_9;Beginvoorraad_10;Eindvoorraad_11;Voorraadmutatie_12
1550;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 1e kwartaal;2418.0;115.0;;2136.0;3.0;170.0;2418.0;1570.0;848.0;372.0;202.0;170.0
1551;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 april;625.0;25.0;;645.0;;-45.0;625.0;375.0;250.0;202.0;246.0;-45.0
1552;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 mei;546.0;24.0;;779.0;;-257.0;546.0;307.0;239.0;246.0;503.0;-257.0
1553;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 juni;811.0;28.0;;629.0;0.0;154.0;811.0;565.0;246.0;503.0;349.0;154.0
1554;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 2e kwartaal;1982.0;77.0;;2053.0;0.0;-147.0;1982.0;1247.0;735.0;202.0;349.0;-147.0
1555;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 juli;720.0;58.0;;559.0;2.0;106.0;720.0;521.0;199.0;349.0;243.0;106.0
1556;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 augustus;661.0;34.0;;570.0;;57.0;661.0;417.0;243.0;243.0;186.0;57.0
1557;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 september;558.0;28.0;;557.0;0.0;-27.0;558.0;426.0;132.0;186.0;213.0;-27.0
1558;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 3e kwartaal;1939.0;120.0;;1685.0;2.0;136.0;1939.0;1364.0;575.0;349.0;213.0;136.0
1559;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 oktober;638.0;25.0;;611.0;6.0;7.0;638.0;464.0;173.0;213.0;206.0;7.0
1560;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 november;595.0;30.0;;575.0;;-11.0;595.0;295.0;299.0;206.0;217.0;-11.0
1561;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 december;684.0;30.0;;574.0;0.0;80.0;684.0;385.0;299.0;217.0;137.0;80.0
1562;Aardgascondensaat;Bestemd voor verwerking in Nederland;2013 4e kwartaal;1917.0;86.0;;1761.0;6.0;76.0;1917.0;1145.0;772.0;213.0;137.0;76.0
1563;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 januari;679.0;32.0;;890.0;1.0;-241.0;679.0;458.0;221.0;137.0;378.0;-241.0
1564;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 februari;477.0;28.0;;335.0;0.0;113.0;477.0;287.0;190.0;378.0;265.0;113.0
1565;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 maart;758.0;28.0;;767.0;5.0;-32.0;758.0;508.0;251.0;265.0;297.0;-32.0
1566;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 1e kwartaal;1914.0;87.0;;1992.0;6.0;-159.0;1914.0;1252.0;662.0;137.0;297.0;-159.0
1567;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 april;646.0;26.0;;477.0;7.0;150.0;646.0;366.0;280.0;297.0;147.0;150.0
1568;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 mei;611.0;26.0;;615.0;7.0;-23.0;611.0;354.0;258.0;147.0;169.0;-23.0
1569;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 juni;542.0;27.0;;603.0;3.0;-85.0;542.0;335.0;208.0;169.0;255.0;-85.0
1570;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 2e kwartaal;1800.0;80.0;;1695.0;17.0;42.0;1800.0;1055.0;745.0;297.0;255.0;42.0
1571;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 juli;604.0;27.0;;549.0;1.0;29.0;604.0;395.0;209.0;255.0;225.0;29.0
1572;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 augustus;488.0;25.0;;609.0;4.0;-142.0;488.0;260.0;228.0;225.0;367.0;-142.0
1573;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 september;613.0;24.0;;480.0;8.0;118.0;613.0;379.0;235.0;367.0;250.0;118.0
1574;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 3e kwartaal;1706.0;76.0;;1638.0;13.0;5.0;1706.0;1034.0;671.0;255.0;250.0;5.0
1575;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 oktober;427.0;37.0;;467.0;;-77.0;427.0;234.0;193.0;250.0;327.0;-77.0
1576;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 november;581.0;54.0;;419.0;;107.0;581.0;438.0;142.0;327.0;220.0;107.0
1577;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 december;692.0;41.0;;657.0;;-6.0;692.0;466.0;227.0;220.0;225.0;-6.0
1578;Aardgascondensaat;Bestemd voor verwerking in Nederland;2014 4e kwartaal;1700.0;132.0;;1543.0;;24.0;1700.0;1138.0;562.0;250.0;225.0;24.0
1579;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 januari;512.0;37.0;;384.0;;91.0;512.0;381.0;131.0;225.0;134.0;91.0
1580;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 februari;371.0;37.0;;493.0;;-159.0;371.0;255.0;116.0;134.0;293.0;-159.0
1581;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 maart;495.0;38.0;;446.0;;10.0;495.0;398.0;97.0;293.0;282.0;10.0
1582;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 1e kwartaal;1377.0;111.0;;1324.0;;-57.0;1377.0;1033.0;344.0;225.0;282.0;-57.0
1583;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 april;575.0;37.0;;536.0;2.0;4.0;575.0;417.0;158.0;282.0;278.0;4.0
1584;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 mei;556.0;36.0;;481.0;1.0;40.0;556.0;375.0;182.0;278.0;238.0;40.0
1585;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 juni;569.0;25.0;;579.0;;-34.0;569.0;300.0;270.0;238.0;272.0;-34.0
1586;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 2e kwartaal;1701.0;98.0;;1596.0;3.0;10.0;1701.0;1091.0;610.0;282.0;272.0;10.0
1587;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 juli;709.0;29.0;;645.0;;34.0;709.0;492.0;217.0;272.0;238.0;34.0
1588;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 augustus;804.0;34.0;;783.0;23.0;10.0;804.0;524.0;280.0;238.0;228.0;10.0
1589;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 september;711.0;31.0;;781.0;1.0;-100.0;711.0;457.0;254.0;228.0;328.0;-100.0
1590;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 3e kwartaal;2224.0;95.0;;2210.0;25.0;-56.0;2224.0;1473.0;751.0;272.0;328.0;-56.0
1591;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 oktober;609.0;32.0;;536.0;4.0;45.0;609.0;423.0;186.0;328.0;283.0;45.0
1592;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 november;642.0;32.0;;533.0;2.0;80.0;642.0;411.0;231.0;283.0;203.0;80.0
1593;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 december;596.0;35.0;;661.0;;-100.0;596.0;398.0;198.0;203.0;303.0;-100.0
1594;Aardgascondensaat;Bestemd voor verwerking in Nederland;2015 4e kwartaal;1847.0;99.0;;1729.0;6.0;25.0;1847.0;1232.0;615.0;328.0;303.0;25.0
1595;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 januari;330.0;42.0;;346.0;13.0;-45.0;330.0;182.0;149.0;303.0;348.0;-45.0
1596;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 februari;405.0;29.0;;414.0;;-37.0;405.0;272.0;133.0;348.0;385.0;-37.0
1597;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 maart;584.0;38.0;;391.0;;155.0;584.0;320.0;264.0;385.0;230.0;155.0
1598;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 1e kwartaal;1320.0;108.0;;1151.0;13.0;73.0;1320.0;774.0;546.0;303.0;230.0;73.0
1599;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 april;581.0;14.0;;568.0;2.0;1.0;581.0;428.0;153.0;230.0;229.0;1.0
1600;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 mei;492.0;20.0;;597.0;;-125.0;492.0;257.0;235.0;229.0;354.0;-125.0
1601;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 juni;492.0;17.0;;429.0;16.0;62.0;492.0;365.0;126.0;354.0;292.0;62.0
1602;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 2e kwartaal;1565.0;51.0;;1594.0;18.0;-62.0;1565.0;1050.0;515.0;230.0;292.0;-62.0
1603;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 juli;440.0;27.0;;434.0;;-21.0;440.0;286.0;153.0;292.0;313.0;-21.0
1604;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 augustus;466.0;22.0;;339.0;;105.0;466.0;290.0;176.0;313.0;208.0;105.0
1605;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 september;549.0;18.0;;679.0;;-149.0;549.0;335.0;214.0;208.0;357.0;-149.0
1606;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 3e kwartaal;1454.0;67.0;;1452.0;;-65.0;1454.0;911.0;543.0;292.0;357.0;-65.0
1607;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 oktober;789.0;18.0;;655.0;15.0;130.0;789.0;573.0;216.0;357.0;227.0;130.0
1608;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 november;555.0;22.0;;553.0;2.0;-18.0;555.0;379.0;176.0;227.0;245.0;-18.0
1609;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 december;655.0;25.0;;674.0;14.0;-30.0;655.0;459.0;196.0;245.0;275.0;-30.0
1610;Aardgascondensaat;Bestemd voor verwerking in Nederland;2016 4e kwartaal;1999.0;65.0;;1882.0;30.0;82.0;1999.0;1411.0;588.0;357.0;275.0;82.0
1611;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 januari;768.0;27.0;;733.0;13.0;21.0;768.0;574.0;194.0;275.0;254.0;21.0
1612;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 februari;673.0;20.0;;724.0;;-72.0;673.0;510.0;162.0;254.0;326.0;-72.0
1613;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 maart;669.0;27.0;;523.0;;119.0;669.0;512.0;156.0;326.0;208.0;119.0
1614;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 1e kwartaal;2109.0;74.0;;1981.0;13.0;67.0;2109.0;1597.0;512.0;275.0;208.0;67.0
1615;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 april;576.0;21.0;;598.0;;-43.0;576.0;417.0;159.0;208.0;251.0;-43.0
1616;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 mei;474.0;21.0;;525.0;;-72.0;474.0;298.0;177.0;251.0;323.0;-72.0
1617;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 juni;607.0;19.0;;568.0;;20.0;607.0;404.0;202.0;323.0;303.0;20.0
1618;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 2e kwartaal;1657.0;61.0;;1691.0;;-95.0;1657.0;1119.0;538.0;208.0;303.0;-95.0
1619;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 juli;716.0;15.0;;661.0;2.0;42.0;716.0;499.0;217.0;303.0;261.0;42.0
1620;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 augustus;739.0;19.0;;678.0;4.0;46.0;739.0;581.0;158.0;261.0;215.0;46.0
1621;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 september;505.0;17.0;;431.0;5.0;62.0;505.0;373.0;132.0;215.0;153.0;62.0
1622;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 3e kwartaal;1961.0;52.0;;1770.0;11.0;150.0;1961.0;1453.0;508.0;303.0;153.0;150.0
1623;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 oktober;512.0;18.0;;499.0;29.0;24.0;512.0;354.0;158.0;153.0;128.0;24.0
1624;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 november;424.0;19.0;;555.0;;-150.0;424.0;259.0;165.0;128.0;278.0;-150.0
1625;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 december;617.0;17.0;;476.0;;124.0;617.0;449.0;168.0;278.0;155.0;124.0
1626;Aardgascondensaat;Bestemd voor verwerking in Nederland;2017 4e kwartaal;1553.0;54.0;;1530.0;29.0;-2.0;1553.0;1063.0;490.0;153.0;155.0;-2.0
1627;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 januari;384.0;20.0;;498.0;1.0;-134.0;384.0;270.0;113.0;155.0;288.0;-134.0
1628;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 februari;531.0;15.0;;468.0;;48.0;531.0;410.0;121.0;288.0;240.0;48.0
1629;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 maart;605.0;16.0;;595.0;;-6.0;605.0;437.0;169.0;240.0;246.0;-6.0
1630;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 1e kwartaal;1521.0;52.0;;1561.0;1.0;-91.0;1521.0;1118.0;403.0;155.0;246.0;-91.0
1631;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 april;402.0;20.0;;472.0;3.0;-87.0;402.0;277.0;125.0;246.0;333.0;-87.0
1632;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 mei;440.0;15.0;;432.0;6.0;-1.0;440.0;270.0;170.0;333.0;333.0;-1.0
1633;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 juni;545.0;18.0;;461.0;13.0;79.0;545.0;425.0;119.0;333.0;255.0;79.0
1634;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 2e kwartaal;1387.0;53.0;;1365.0;22.0;-9.0;1387.0;973.0;414.0;246.0;255.0;-9.0
1635;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 juli;559.0;8.0;;674.0;;-123.0;559.0;410.0;149.0;255.0;378.0;-123.0
1636;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 augustus;633.0;9.0;;548.0;;75.0;633.0;456.0;177.0;378.0;303.0;75.0
1637;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 september;471.0;10.0;;466.0;;-5.0;471.0;311.0;160.0;303.0;308.0;-5.0
1638;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 3e kwartaal;1662.0;28.0;;1688.0;;-53.0;1662.0;1176.0;486.0;255.0;308.0;-53.0
1639;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 oktober;531.0;33.0;;415.0;;83.0;531.0;401.0;131.0;308.0;225.0;83.0
1640;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 november;401.0;17.0;;449.0;;-66.0;401.0;306.0;95.0;225.0;291.0;-66.0
1641;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 december;574.0;21.0;;605.0;8.0;-44.0;574.0;452.0;122.0;291.0;335.0;-44.0
1642;Aardgascondensaat;Bestemd voor verwerking in Nederland;2018 4e kwartaal;1506.0;71.0;;1470.0;8.0;-27.0;1506.0;1159.0;347.0;308.0;335.0;-27.0
1643;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 januari;575.0;16.0;;601.0;;-41.0;575.0;453.0;123.0;335.0;376.0;-41.0
1644;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 februari;421.0;10.0;;357.0;;53.0;421.0;257.0;164.0;376.0;323.0;53.0
1645;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 maart;516.0;13.0;;592.0;0.0;-89.0;516.0;389.0;127.0;323.0;413.0;-89.0
1646;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 1e kwartaal;1512.0;40.0;;1550.0;0.0;-78.0;1512.0;1099.0;413.0;335.0;413.0;-78.0
1647;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 april;451.0;12.0;;358.0;18.0;99.0;451.0;344.0;108.0;413.0;314.0;99.0
1648;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 mei;557.0;10.0;;582.0;;-35.0;557.0;431.0;127.0;314.0;349.0;-35.0
1649;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 juni;344.0;10.0;;334.0;21.0;21.0;344.0;251.0;93.0;349.0;328.0;21.0
1650;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 2e kwartaal;1352.0;33.0;;1274.0;39.0;85.0;1352.0;1025.0;327.0;413.0;328.0;85.0
1651;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 juli;210.0;8.0;;283.0;3.0;-77.0;210.0;123.0;88.0;328.0;405.0;-77.0
1652;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 augustus;409.0;11.0;;300.0;9.0;107.0;409.0;312.0;97.0;405.0;297.0;107.0
1653;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 september;405.0;8.0;;381.0;36.0;51.0;405.0;273.0;131.0;297.0;246.0;51.0
1654;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 3e kwartaal;1024.0;27.0;;965.0;49.0;82.0;1024.0;708.0;316.0;328.0;246.0;82.0
1655;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 oktober;399.0;11.0;;508.0;;-121.0;399.0;265.0;134.0;246.0;367.0;-121.0
1656;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 november;346.0;12.0;;214.0;;120.0;346.0;263.0;83.0;367.0;247.0;120.0
1657;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 december;511.0;10.0;;337.0;;164.0;511.0;397.0;114.0;247.0;83.0;164.0
1658;Aardgascondensaat;Bestemd voor verwerking in Nederland;2019 4e kwartaal;1255.0;33.0;;1059.0;;163.0;1255.0;925.0;330.0;246.0;83.0;163.0
1659;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 januari;313.0;13.0;;381.0;;-80.0;313.0;223.0;90.0;83.0;163.0;-80.0
1660;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 februari;528.0;12.0;;609.0;4.0;-89.0;528.0;437.0;91.0;163.0;252.0;-89.0
1661;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 maart;568.0;14.0;;548.0;6.0;12.0;568.0;476.0;92.0;252.0;240.0;12.0
1662;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 1e kwartaal;1458.0;38.0;;1587.0;9.0;-157.0;1458.0;1184.0;274.0;83.0;240.0;-157.0
1663;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 april;637.0;11.0;;744.0;1.0;-117.0;637.0;476.0;161.0;240.0;357.0;-117.0
1664;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 mei;624.0;7.0;;586.0;9.0;39.0;624.0;495.0;129.0;357.0;317.0;39.0
1665;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 juni;643.0;10.0;;543.0;1.0;90.0;643.0;471.0;172.0;317.0;227.0;90.0
1666;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 2e kwartaal;1903.0;28.0;;1873.0;10.0;13.0;1903.0;1442.0;461.0;240.0;227.0;13.0
1667;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 juli;457.0;7.0;;449.0;1.0;2.0;457.0;311.0;146.0;227.0;225.0;2.0
1668;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 augustus;418.0;8.0;;407.0;2.0;5.0;418.0;341.0;77.0;225.0;221.0;5.0
1669;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 september;362.0;7.0;;659.0;11.0;-293.0;362.0;208.0;154.0;221.0;514.0;-293.0
1670;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 3e kwartaal;1237.0;22.0;;1515.0;14.0;-287.0;1237.0;860.0;377.0;227.0;514.0;-287.0
1671;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 oktober;698.0;6.0;;502.0;1.0;191.0;698.0;608.0;91.0;514.0;322.0;191.0
1672;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 november;444.0;9.0;;570.0;12.0;-124.0;444.0;271.0;172.0;322.0;446.0;-124.0
1673;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 december;495.0;9.0;;521.0;20.0;-15.0;495.0;312.0;183.0;446.0;461.0;-15.0
1674;Aardgascondensaat;Bestemd voor verwerking in Nederland;2020 4e kwartaal;1637.0;24.0;;1593.0;33.0;53.0;1637.0;1191.0;446.0;514.0;461.0;53.0
1675;Aardgascondensaat;Bestemd voor verwerking in Nederland;2021 januari;561.0;11.0;;341.0;0.0;209.0;561.0;487.0;75.0;461.0;252.0;209.0
1676;Aardgascondensaat;Bestemd voor verwerking in Nederland;2021 februari;195.0;9.0;;223.0;5.0;-32.0;195.0;142.0;53.0;252.0;284.0;-32.0
1677;Aardgascondensaat;Bestemd voor verwerking in Nederland;2021 maart;330.0;11.0;;341.0;3.0;-18.0;330.0;213.0;117.0;284.0;302.0;-18.0
1678;Aardgascondensaat;Bestemd voor verwerking in Nederland;2021 1e kwartaal;1087.0;31.0;;905.0;8.0;159.0;1087.0;842.0;244.0;461.0;302.0;159.0
1679;Aardgascondensaat;Bestemd voor verwerking in Nederland;2021 april;320.0;7.0;;414.0;5.0;-97.0;320.0;206.0;114.0;302.0;399.0;-97.0
1680;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1944;;;;;;;;;;;;
1681;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1945;;;;;;;;;;;;
1682;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1946;;;;;;;;;;;;
1683;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1947;;;;;;;;;;;;
1684;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1948;;;;;;;;;;;;
1685;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1949;;;;;;;;;;;;
1686;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1950;;;;;;;;;;;;
1687;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1951;;;;;;;;;;;;
1688;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1952;;;;;;;;;;;;
1689;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1953;;;;;;;;;;;;
1690;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1954;;;;;;;;;;;;
1691;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1955;;;;;;;;;;;;
1692;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1956;;;;;;;;;;;;
1693;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1957;;;;;;;;;;;;
1694;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1958;;;;;;;;;;;;
1695;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1959;;;;;;;;;;;;
1696;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1960;;;;;;;;;;;;
1697;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1961;;;;;;;;;;;;
1698;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1962;;;;;;;;;;;;
1699;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1963;;;;;;;;;;;;
1700;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1964;;;;;;;;;;;;
1701;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1965;;;;;;;;;;;;
1702;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1966;;;;;;;;;;;;
1703;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1967;;;;;;;;;;;;
1704;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1968;;;;;;;;;;;;
1705;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1969;;;;;;;;;;;;
1706;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1970;;;;;;;;;;;;
1707;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1971;;;;;;;;;;;;
1708;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1972;;;;;;;;;;;;
1709;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1973;;;;;;;;;;;;
1710;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1974;;;;;;;;;;;;
1711;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1975;;;;;;;;;;;;
1712;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1976;;;;;;;;;;;;
1713;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1977;;;;;;;;;;;;
1714;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1978;0.0;;;53.0;;-53.0;;;;125.0;178.0;-53.0
1715;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1979;;;;28.0;;;-41.0;-41.0;;;69.0;
1716;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1980;24.0;;;25.0;1.0;-1.0;25.0;25.0;;;1.0;-1.0
1717;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1981;11.0;;;74.0;62.0;-1.0;11.0;11.0;;;1.0;-1.0
1718;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1982;28.0;;;116.0;88.0;0.0;28.0;28.0;;;0.0;0.0
1719;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1983;1.0;;;164.0;163.0;0.0;1.0;1.0;;0.0;0.0;0.0
1720;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1984;101.0;;;248.0;152.0;5.0;101.0;101.0;;0.0;-5.0;5.0
1721;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1985;1.0;;;294.0;258.0;-36.0;1.0;1.0;;-5.0;30.0;-36.0
1722;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1986;3.0;;;95.0;98.0;6.0;3.0;3.0;;30.0;24.0;6.0
1723;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1987;7.0;;;202.0;201.0;6.0;7.0;7.0;;24.0;19.0;6.0
1724;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1988;-3.0;;;748.0;706.0;-46.0;-3.0;-3.0;;19.0;64.0;-46.0
1725;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1989;-64.0;;;788.0;868.0;16.0;-64.0;-64.0;;64.0;49.0;16.0
1726;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1990;19.0;;;69.0;62.0;12.0;;;;33.0;21.0;12.0
1727;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1991;4.0;;;21.0;21.0;4.0;;;;21.0;17.0;4.0
1728;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1992;;;;-11.0;;11.0;;;;17.0;6.0;11.0
1729;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1993;;;;91.0;2.0;-89.0;;;;6.0;94.0;-89.0
1730;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1994;0.0;;;34.0;39.0;6.0;;;;94.0;89.0;6.0
1731;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1995;;;;25.0;81.0;56.0;;;;89.0;68.0;56.0
1732;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1996;;;;209.0;140.0;-69.0;;;;68.0;138.0;-69.0
1733;Aardgascondensaat;Bestemd voor doorvoer naar buitenland;1997;;;;-93.0;45.0;138.0;;;;138.0;0.0;138.0
