ID;Marges;EigenaarOfHuurder;KenmerkenWoningen;RegioS;Perioden;TotaalWoonlasten_1;NettoWoonuitgaven_2;BijkomendeWoonlasten_3;Woonquote_4;GeenScheefhuur_5;GoedkopeScheefhuur_6;DureScheefhuur_7
7256;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Utrecht (PV);2015;668.3;527.9;140.4;39.0;81.4;9.5;9.1
7257;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Holland (PV);2009;568.7;405.0;163.7;35.0;75.0;20.5;4.6
7258;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Holland (PV);2012;638.6;466.8;171.8;36.4;73.8;18.4;7.8
7259;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Holland (PV);2015;658.0;507.4;150.7;38.6;77.1;13.7;9.2
7260;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuid-Holland (PV);2009;595.5;424.6;171.0;35.3;75.8;18.2;6.0
7261;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuid-Holland (PV);2012;636.9;460.4;176.5;37.3;75.1;16.0;8.9
7262;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuid-Holland (PV);2015;607.8;451.8;155.9;38.6;78.0;10.9;11.1
7263;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zeeland (PV);2009;607.5;420.1;187.4;35.4;84.9;12.8;2.3
7264;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zeeland (PV);2012;636.7;450.3;186.4;34.6;82.8;12.8;4.4
7265;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zeeland (PV);2015;573.2;424.3;148.9;38.5;86.6;4.4;9.0
7266;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Brabant (PV);2009;589.5;407.4;182.1;33.0;81.7;14.4;3.9
7267;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Brabant (PV);2012;661.9;474.9;187.0;35.0;78.3;13.0;8.7
7268;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Brabant (PV);2015;597.9;462.7;135.2;39.6;81.9;7.5;10.7
7269;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Limburg (PV);2009;583.3;402.5;180.7;35.0;82.0;13.0;5.0
7270;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Limburg (PV);2012;612.9;424.4;188.5;35.0;79.3;12.4;8.3
7271;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Limburg (PV);2015;560.9;416.4;144.5;41.7;77.7;8.9;13.4
7272;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Oost-Groningen (CR);2009;528.4;347.2;181.2;31.5;80.7;15.2;4.1
7273;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Oost-Groningen (CR);2012;628.5;422.9;205.6;35.7;90.2;6.1;3.7
7274;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Oost-Groningen (CR);2015;612.5;426.5;186.0;36.2;84.7;4.8;10.5
7275;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Delfzijl en omgeving (CR);2009;;;;;;;
7276;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Delfzijl en omgeving (CR);2012;;;;;;;
7277;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Delfzijl en omgeving (CR);2015;;;;;;;
7278;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Overig Groningen (CR);2009;579.8;408.4;171.4;39.4;84.0;10.8;5.2
7279;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Overig Groningen (CR);2012;608.4;432.2;176.2;38.2;82.0;12.0;6.0
7280;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Overig Groningen (CR);2015;541.5;406.1;135.4;44.7;84.5;2.8;12.7
7281;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Friesland (CR);2009;519.8;343.5;176.3;36.4;85.5;11.1;3.4
7282;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Friesland (CR);2012;576.5;394.3;182.2;33.2;84.4;11.4;4.2
7283;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Friesland (CR);2015;539.6;391.6;148.0;37.2;80.1;13.5;6.5
7284;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Friesland (CR);2009;550.6;362.6;188.0;31.7;87.3;12.7;0.0
7285;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Friesland (CR);2012;583.1;383.2;199.9;31.4;87.7;12.3;0.0
7286;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Friesland (CR);2015;;;;;;;
7287;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Friesland (CR);2009;586.7;397.4;189.3;34.0;84.8;11.1;4.2
7288;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Friesland (CR);2012;594.0;398.3;195.7;34.8;91.4;6.3;2.4
7289;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Friesland (CR);2015;627.1;477.6;149.5;44.1;82.7;9.3;8.0
7290;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Drenthe (CR);2009;565.0;349.5;215.5;34.1;83.9;13.4;2.7
7291;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Drenthe (CR);2012;654.1;440.4;213.7;38.7;95.4;1.9;2.7
7292;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Drenthe (CR);2015;525.5;384.5;141.0;38.1;85.7;0.0;14.3
7293;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Drenthe (CR);2009;635.1;416.1;219.0;37.2;81.4;13.5;5.1
7294;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Drenthe (CR);2012;631.7;425.4;206.3;33.6;80.7;8.8;10.5
7295;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Drenthe (CR);2015;;;;;;;
7296;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Drenthe (CR);2009;537.1;351.3;185.8;35.7;81.5;18.5;0.0
7297;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Drenthe (CR);2012;730.7;540.2;190.5;37.9;86.8;2.9;10.3
7298;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Drenthe (CR);2015;;;;;;;
7299;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Overijssel (CR);2009;628.8;449.2;179.6;32.2;82.1;14.6;3.3
7300;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Overijssel (CR);2012;647.7;461.8;185.8;36.7;74.2;17.3;8.5
7301;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Overijssel (CR);2015;541.0;405.6;135.4;44.3;85.5;8.5;6.0
7302;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Overijssel (CR);2009;574.4;395.5;178.9;37.3;90.2;7.3;2.5
7303;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Overijssel (CR);2012;657.5;457.0;200.5;33.5;74.5;19.2;6.3
7304;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Overijssel (CR);2015;;;;;;;
7305;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Twente (CR);2009;639.1;443.0;196.1;38.7;83.5;10.8;5.7
7306;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Twente (CR);2012;632.0;428.0;204.0;36.6;81.4;9.6;8.9
7307;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Twente (CR);2015;512.8;377.4;135.4;40.1;82.8;8.9;8.3
7308;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Veluwe (CR);2009;639.4;456.5;182.9;32.9;79.6;16.4;4.0
7309;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Veluwe (CR);2012;689.0;503.1;185.9;34.0;75.6;18.1;6.2
7310;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Veluwe (CR);2015;618.8;479.4;139.3;37.2;82.7;8.1;9.2
7311;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Achterhoek (CR);2009;618.5;426.3;192.2;33.7;82.5;12.0;5.5
7312;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Achterhoek (CR);2012;639.0;465.1;173.8;34.1;81.6;13.8;4.6
7313;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Achterhoek (CR);2015;598.1;455.3;142.8;36.5;81.3;6.3;12.4
7314;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Arnhem/Nijmegen (CR);2009;572.3;410.4;161.9;34.1;77.5;18.2;4.3
7315;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Arnhem/Nijmegen (CR);2012;617.2;452.8;164.4;35.6;78.6;15.4;6.0
7316;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Arnhem/Nijmegen (CR);2015;559.7;431.7;128.0;40.6;79.2;10.2;10.6
7317;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Gelderland (CR);2009;642.6;438.9;203.7;33.3;76.8;17.7;5.5
7318;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Gelderland (CR);2012;631.7;441.9;189.9;33.7;81.3;17.0;1.7
7319;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidwest-Gelderland (CR);2015;728.6;582.1;146.5;40.9;79.1;8.8;12.1
7320;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Utrecht (CR);2009;612.7;441.3;171.4;33.3;75.5;21.2;3.3
7321;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Utrecht (CR);2012;663.0;495.5;167.5;35.3;78.9;14.9;6.2
7322;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Utrecht (CR);2015;668.3;527.9;140.4;39.0;81.4;9.5;9.1
7323;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Kop van Noord-Holland (CR);2009;599.2;405.5;193.8;33.5;86.5;12.1;1.3
7324;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Kop van Noord-Holland (CR);2012;700.2;501.5;198.7;32.3;80.6;13.7;5.7
7325;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Kop van Noord-Holland (CR);2015;561.8;415.2;146.6;36.9;86.9;6.2;6.9
7326;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Alkmaar en omgeving (CR);2009;586.1;414.5;171.6;33.5;83.5;11.9;4.6
7327;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Alkmaar en omgeving (CR);2012;674.8;497.2;177.7;37.5;79.1;10.0;10.9
7328;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Alkmaar en omgeving (CR);2015;626.7;488.6;138.1;34.2;84.4;11.3;4.3
7329;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;IJmond (CR);2009;554.3;386.5;167.8;31.5;78.0;19.3;2.7
7330;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;IJmond (CR);2012;683.7;493.0;190.7;33.6;70.8;28.4;0.8
7331;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;IJmond (CR);2015;570.8;419.1;151.7;34.4;84.9;11.9;3.3
7332;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Agglomeratie Haarlem (CR);2009;605.5;439.6;165.9;32.8;73.4;22.1;4.5
7333;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Agglomeratie Haarlem (CR);2012;673.8;501.6;172.1;35.4;74.8;13.6;11.6
7334;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Agglomeratie Haarlem (CR);2015;716.5;553.4;163.1;38.1;83.2;6.6;10.2
7335;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zaanstreek (CR);2009;597.7;400.6;197.0;34.3;74.1;23.0;2.9
7336;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zaanstreek (CR);2012;657.3;464.8;192.5;35.2;66.4;22.6;11.0
7337;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zaanstreek (CR);2015;632.1;458.5;173.7;32.7;78.8;19.4;1.8
7338;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Groot-Amsterdam (CR);2009;555.0;399.0;156.1;35.8;72.8;21.8;5.4
7339;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Groot-Amsterdam (CR);2012;610.7;447.8;162.9;37.4;73.0;19.2;7.8
7340;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Groot-Amsterdam (CR);2015;664.9;515.4;149.5;39.3;74.8;15.6;9.6
7341;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Het Gooi en Vechtstreek (CR);2009;610.7;439.6;171.1;35.1;78.6;19.3;2.2
7342;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Het Gooi en Vechtstreek (CR);2012;705.3;518.9;186.4;34.9;75.2;19.3;5.5
7343;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Het Gooi en Vechtstreek (CR);2015;691.6;538.4;153.2;40.9;78.8;5.2;16.0
7344;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Agglomeratie Leiden en Bollenstreek (CR);2009;592.3;422.9;169.3;34.4;77.4;18.8;3.8
7345;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Agglomeratie Leiden en Bollenstreek (CR);2012;650.9;475.0;175.9;36.4;77.1;15.1;7.8
7346;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Agglomeratie Leiden en Bollenstreek (CR);2015;628.9;483.0;145.9;41.9;76.8;10.0;13.2
7347;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Agglomeratie 's-Gravenhage (CR);2009;602.6;430.5;172.1;36.8;74.6;19.2;6.1
7348;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Agglomeratie 's-Gravenhage (CR);2012;624.6;453.3;171.2;37.3;72.6;17.8;9.7
7349;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Agglomeratie 's-Gravenhage (CR);2015;621.5;464.3;157.2;38.4;76.0;12.1;11.8
7350;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Delft en Westland (CR);2009;562.5;394.6;167.8;39.1;75.7;18.2;6.1
7351;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Delft en Westland (CR);2012;606.6;435.9;170.7;39.3;71.6;17.8;10.6
7352;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Delft en Westland (CR);2015;600.6;451.1;149.4;44.0;79.2;10.4;10.4
7353;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Oost-Zuid-Holland (CR);2009;684.3;497.8;186.6;36.1;78.9;16.4;4.7
7354;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Oost-Zuid-Holland (CR);2012;698.5;520.9;177.6;37.8;73.2;17.8;9.0
7355;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Oost-Zuid-Holland (CR);2015;609.9;446.8;163.1;37.1;88.7;8.1;3.2
7356;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Groot-Rijnmond (CR);2009;571.4;405.4;166.0;34.1;75.6;17.6;6.7
7357;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Groot-Rijnmond (CR);2012;627.0;452.4;174.6;37.9;77.1;14.6;8.3
7358;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Groot-Rijnmond (CR);2015;597.7;439.8;157.9;37.9;79.0;10.7;10.3
7359;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Zuid-Holland (CR);2009;637.1;456.2;181.0;33.9;76.2;18.3;5.6
7360;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Zuid-Holland (CR);2012;684.3;480.6;203.7;33.9;74.7;15.8;9.5
7361;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Zuid-Holland (CR);2015;584.7;431.1;153.6;36.0;73.8;10.8;15.4
7362;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zeeuwsch-Vlaanderen (CR);2009;622.6;424.4;198.2;34.5;90.5;8.5;0.9
7363;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zeeuwsch-Vlaanderen (CR);2012;604.4;415.8;188.6;33.0;85.4;10.5;4.1
7364;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zeeuwsch-Vlaanderen (CR);2015;562.2;419.0;143.2;39.1;89.5;0.0;10.5
7365;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Overig Zeeland (CR);2009;602.1;418.6;183.6;35.7;82.9;14.3;2.8
7366;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Overig Zeeland (CR);2012;646.6;460.8;185.8;35.1;82.0;13.6;4.5
7367;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Overig Zeeland (CR);2015;575.8;425.6;150.2;38.4;85.9;5.5;8.7
7368;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;West-Noord-Brabant (CR);2009;627.8;437.6;190.2;33.7;83.0;12.6;4.4
7369;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;West-Noord-Brabant (CR);2012;641.6;447.7;193.9;36.2;75.3;14.1;10.6
7370;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;West-Noord-Brabant (CR);2015;595.0;454.3;140.7;38.3;83.4;9.0;7.5
7371;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Midden-Noord-Brabant (CR);2009;601.5;431.8;169.7;33.8;79.9;17.1;3.0
7372;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Midden-Noord-Brabant (CR);2012;668.8;488.1;180.7;37.2;78.0;12.5;9.5
7373;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Midden-Noord-Brabant (CR);2015;545.9;411.6;134.3;44.0;84.6;1.4;13.9
7374;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noordoost-Noord-Brabant (CR);2009;576.5;388.4;188.1;32.1;77.0;18.5;4.5
7375;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noordoost-Noord-Brabant (CR);2012;682.6;491.2;191.4;33.1;79.3;13.9;6.8
7376;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noordoost-Noord-Brabant (CR);2015;618.9;480.2;138.8;37.3;74.6;11.7;13.7
7377;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Noord-Brabant (CR);2009;553.0;376.4;176.6;32.7;85.9;10.7;3.4
7378;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Noord-Brabant (CR);2012;657.6;475.5;182.1;34.1;80.1;11.8;8.1
7379;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuidoost-Noord-Brabant (CR);2015;623.9;498.5;125.3;39.9;85.1;6.2;8.8
7380;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Limburg (CR);2009;561.6;379.0;182.6;32.3;84.0;10.7;5.2
7381;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Limburg (CR);2012;611.9;420.0;191.9;33.1;79.7;10.8;9.6
7382;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Noord-Limburg (CR);2015;;;;;;;
7383;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Midden-Limburg (CR);2009;601.9;411.5;190.4;32.6;82.3;13.2;4.5
7384;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Midden-Limburg (CR);2012;630.0;445.6;184.4;35.2;78.1;11.0;10.9
7385;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Midden-Limburg (CR);2015;;;;;;;
7386;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuid-Limburg (CR);2009;586.1;408.3;177.8;36.6;81.3;13.8;5.0
7387;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuid-Limburg (CR);2012;609.3;421.0;188.3;35.5;79.4;13.2;7.3
7388;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zuid-Limburg (CR);2015;544.6;397.9;146.7;41.0;80.6;9.8;9.6
7389;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Flevoland (CR);2009;652.9;464.4;188.5;36.3;82.4;10.3;7.3
7390;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Flevoland (CR);2012;695.1;502.4;192.7;34.1;75.6;14.4;10.0
7391;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Flevoland (CR);2015;584.3;438.7;145.6;38.1;79.6;6.9;13.5
7392;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Almere;2009;631.5;458.9;172.6;36.4;77.6;11.5;10.9
7393;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Almere;2012;698.6;511.6;187.1;33.2;68.3;16.8;14.9
7394;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Almere;2015;597.6;451.2;146.4;39.1;74.4;8.5;17.1
7395;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Amersfoort;2009;528.0;381.4;146.5;29.4;69.8;29.0;1.2
7396;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Amersfoort;2012;775.9;616.4;159.5;36.1;79.3;13.0;7.7
7397;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Amersfoort;2015;572.0;447.1;124.8;37.4;89.6;7.4;3.1
7398;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Amsterdam;2009;542.9;390.9;152.0;35.7;72.4;22.1;5.4
7399;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Amsterdam;2012;595.2;437.8;157.4;37.5;73.6;19.0;7.4
7400;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Amsterdam;2015;671.1;523.1;148.0;38.7;75.1;15.8;9.0
7401;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Apeldoorn;2009;590.6;413.5;177.0;32.3;73.7;23.7;2.6
7402;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Apeldoorn;2012;668.7;484.5;184.2;34.4;71.6;17.1;11.3
7403;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Apeldoorn;2015;639.7;499.0;140.7;39.5;84.3;3.1;12.6
7404;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Arnhem;2009;531.4;380.6;150.8;33.4;76.0;19.2;4.8
7405;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Arnhem;2012;587.0;430.9;156.1;37.2;76.2;17.3;6.5
7406;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Arnhem;2015;578.4;442.6;135.8;36.5;81.8;12.5;5.7
7407;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Breda;2009;558.7;382.8;175.9;35.5;75.0;16.5;8.5
7408;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Breda;2012;660.8;475.0;185.9;37.7;78.3;12.8;8.9
7409;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Breda;2015;590.3;452.2;138.1;39.3;82.6;8.6;8.8
7410;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Dordrecht;2009;646.2;471.9;174.3;36.4;86.4;10.0;3.6
7411;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Dordrecht;2012;625.5;450.1;175.4;34.7;75.6;12.1;12.2
7412;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Dordrecht;2015;552.0;400.4;151.6;36.6;80.3;7.9;11.8
7413;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Ede;2009;633.1;462.7;170.4;35.5;79.0;11.2;9.8
7414;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Ede;2012;720.1;546.4;173.6;35.7;79.6;12.9;7.5
7415;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Ede;2015;;;;;;;
7416;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Eindhoven;2009;534.8;378.2;156.6;31.4;83.0;10.6;6.4
7417;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Eindhoven;2012;622.5;461.5;161.0;36.1;78.1;9.8;12.2
7418;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Eindhoven;2015;646.0;527.3;118.7;39.5;92.8;3.3;3.9
7419;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Emmen;2009;580.5;373.9;206.6;37.1;73.0;19.6;7.4
7420;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Emmen;2012;586.9;387.2;199.7;34.3;80.0;6.3;13.7
7421;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Emmen;2015;;;;;;;
7422;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Enschede;2009;561.9;379.8;182.0;39.5;80.6;13.0;6.4
7423;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Enschede;2012;559.2;383.0;176.2;40.4;81.9;5.8;12.4
7424;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Enschede;2015;511.8;375.0;136.9;44.3;80.4;10.1;9.5
7425;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;'s-Gravenhage (gemeente);2009;594.6;424.7;169.9;37.9;75.0;18.9;6.0
7426;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;'s-Gravenhage (gemeente);2012;600.2;431.0;169.1;38.2;72.0;17.5;10.6
7427;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;'s-Gravenhage (gemeente);2015;609.0;450.6;158.4;39.3;75.8;11.5;12.8
7428;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Groningen (gemeente);2009;543.2;380.9;162.3;40.5;84.5;9.4;6.1
7429;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Groningen (gemeente);2012;560.8;402.3;158.5;38.9;79.6;13.3;7.1
7430;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Groningen (gemeente);2015;552.3;418.2;134.2;47.2;80.9;3.4;15.7
7431;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Haarlem;2009;595.7;433.7;162.0;32.2;73.5;22.6;3.9
7432;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Haarlem;2012;661.0;494.9;166.1;35.7;75.3;14.5;10.2
7433;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Haarlem;2015;740.3;578.2;162.1;39.3;83.0;6.6;10.4
7434;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Haarlemmermeer;2009;669.7;506.4;163.3;30.7;73.7;22.1;4.2
7435;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Haarlemmermeer;2012;703.6;511.8;191.8;35.2;65.1;19.5;15.4
