ID;Bedrijfstakken;Bedrijfskenmerken;Perioden;Bedrijven_1
3719;45 Bouwnijverheid;Vennootschap onder firma;2009, 1 januari;13975
3720;45 Bouwnijverheid;Besloten vennootschap;2006, 1 januari;15110
3721;45 Bouwnijverheid;Besloten vennootschap;2007, 1 januari;15450
3722;45 Bouwnijverheid;Besloten vennootschap;2008, 1 januari;16560
3723;45 Bouwnijverheid;Besloten vennootschap;2009, 1 januari;17525
3724;45 Bouwnijverheid;Naamloze vennootschap;2006, 1 januari;20
3725;45 Bouwnijverheid;Naamloze vennootschap;2007, 1 januari;15
3726;45 Bouwnijverheid;Naamloze vennootschap;2008, 1 januari;15
3727;45 Bouwnijverheid;Naamloze vennootschap;2009, 1 januari;15
3728;45 Bouwnijverheid;Coöperatieve vereniging;2006, 1 januari;25
3729;45 Bouwnijverheid;Coöperatieve vereniging;2007, 1 januari;25
3730;45 Bouwnijverheid;Coöperatieve vereniging;2008, 1 januari;25
3731;45 Bouwnijverheid;Coöperatieve vereniging;2009, 1 januari;30
3732;45 Bouwnijverheid;Vereniging of stichting;2006, 1 januari;25
3733;45 Bouwnijverheid;Vereniging of stichting;2007, 1 januari;25
3734;45 Bouwnijverheid;Vereniging of stichting;2008, 1 januari;20
3735;45 Bouwnijverheid;Vereniging of stichting;2009, 1 januari;25
3736;45 Bouwnijverheid;Overheid;2006, 1 januari;0
3737;45 Bouwnijverheid;Overheid;2007, 1 januari;0
3738;45 Bouwnijverheid;Overheid;2008, 1 januari;0
3739;45 Bouwnijverheid;Overheid;2009, 1 januari;0
3740;45 Bouwnijverheid;Overige rechtsvormen;2006, 1 januari;165
3741;45 Bouwnijverheid;Overige rechtsvormen;2007, 1 januari;155
3742;45 Bouwnijverheid;Overige rechtsvormen;2008, 1 januari;165
3743;45 Bouwnijverheid;Overige rechtsvormen;2009, 1 januari;160
3744;G Reparatie van consumentenartikelen ..;Totaal aantal bedrijven;2006, 1 januari;155515
3745;G Reparatie van consumentenartikelen ..;Totaal aantal bedrijven;2007, 1 januari;160810
3746;G Reparatie van consumentenartikelen ..;Totaal aantal bedrijven;2008, 1 januari;163865
3747;G Reparatie van consumentenartikelen ..;Totaal aantal bedrijven;2009, 1 januari;167710
3748;G Reparatie van consumentenartikelen ..;1 werkzame persoon;2006, 1 januari;59080
3749;G Reparatie van consumentenartikelen ..;1 werkzame persoon;2007, 1 januari;65040
3750;G Reparatie van consumentenartikelen ..;1 werkzame persoon;2008, 1 januari;73405
3751;G Reparatie van consumentenartikelen ..;1 werkzame persoon;2009, 1 januari;76620
3752;G Reparatie van consumentenartikelen ..;2 werkzame personen;2006, 1 januari;42170
3753;G Reparatie van consumentenartikelen ..;2 werkzame personen;2007, 1 januari;34060
3754;G Reparatie van consumentenartikelen ..;2 werkzame personen;2008, 1 januari;35445
3755;G Reparatie van consumentenartikelen ..;2 werkzame personen;2009, 1 januari;34740
3756;G Reparatie van consumentenartikelen ..;3 tot 5 werkzame personen;2006, 1 januari;22475
3757;G Reparatie van consumentenartikelen ..;3 tot 5 werkzame personen;2007, 1 januari;25605
3758;G Reparatie van consumentenartikelen ..;3 tot 5 werkzame personen;2008, 1 januari;23315
3759;G Reparatie van consumentenartikelen ..;3 tot 5 werkzame personen;2009, 1 januari;23145
3760;G Reparatie van consumentenartikelen ..;5 tot 10 werkzame personen;2006, 1 januari;16420
3761;G Reparatie van consumentenartikelen ..;5 tot 10 werkzame personen;2007, 1 januari;19395
3762;G Reparatie van consumentenartikelen ..;5 tot 10 werkzame personen;2008, 1 januari;16545
3763;G Reparatie van consumentenartikelen ..;5 tot 10 werkzame personen;2009, 1 januari;16990
3764;G Reparatie van consumentenartikelen ..;10 tot 20 werkzame personen;2006, 1 januari;8210
3765;G Reparatie van consumentenartikelen ..;10 tot 20 werkzame personen;2007, 1 januari;9075
3766;G Reparatie van consumentenartikelen ..;10 tot 20 werkzame personen;2008, 1 januari;8220
3767;G Reparatie van consumentenartikelen ..;10 tot 20 werkzame personen;2009, 1 januari;8655
3768;G Reparatie van consumentenartikelen ..;20 tot 50 werkzame personen;2006, 1 januari;5070
3769;G Reparatie van consumentenartikelen ..;20 tot 50 werkzame personen;2007, 1 januari;5415
3770;G Reparatie van consumentenartikelen ..;20 tot 50 werkzame personen;2008, 1 januari;4905
3771;G Reparatie van consumentenartikelen ..;20 tot 50 werkzame personen;2009, 1 januari;5245
3772;G Reparatie van consumentenartikelen ..;50 tot 100 werkzame personen;2006, 1 januari;1185
3773;G Reparatie van consumentenartikelen ..;50 tot 100 werkzame personen;2007, 1 januari;1295
3774;G Reparatie van consumentenartikelen ..;50 tot 100 werkzame personen;2008, 1 januari;1180
3775;G Reparatie van consumentenartikelen ..;50 tot 100 werkzame personen;2009, 1 januari;1370
3776;G Reparatie van consumentenartikelen ..;100 tot 150 werkzame personen;2006, 1 januari;345
3777;G Reparatie van consumentenartikelen ..;100 tot 150 werkzame personen;2007, 1 januari;385
3778;G Reparatie van consumentenartikelen ..;100 tot 150 werkzame personen;2008, 1 januari;310
3779;G Reparatie van consumentenartikelen ..;100 tot 150 werkzame personen;2009, 1 januari;360
3780;G Reparatie van consumentenartikelen ..;150 tot 200 werkzame personen;2006, 1 januari;170
3781;G Reparatie van consumentenartikelen ..;150 tot 200 werkzame personen;2007, 1 januari;160
3782;G Reparatie van consumentenartikelen ..;150 tot 200 werkzame personen;2008, 1 januari;145
3783;G Reparatie van consumentenartikelen ..;150 tot 200 werkzame personen;2009, 1 januari;175
3784;G Reparatie van consumentenartikelen ..;200 tot 250 werkzame personen;2006, 1 januari;80
3785;G Reparatie van consumentenartikelen ..;200 tot 250 werkzame personen;2007, 1 januari;90
3786;G Reparatie van consumentenartikelen ..;200 tot 250 werkzame personen;2008, 1 januari;90
3787;G Reparatie van consumentenartikelen ..;200 tot 250 werkzame personen;2009, 1 januari;105
3788;G Reparatie van consumentenartikelen ..;250 tot 500 werkzame personen;2006, 1 januari;155
3789;G Reparatie van consumentenartikelen ..;250 tot 500 werkzame personen;2007, 1 januari;140
3790;G Reparatie van consumentenartikelen ..;250 tot 500 werkzame personen;2008, 1 januari;150
3791;G Reparatie van consumentenartikelen ..;250 tot 500 werkzame personen;2009, 1 januari;160
3792;G Reparatie van consumentenartikelen ..;500 tot 1000 werkzame personen;2006, 1 januari;90
3793;G Reparatie van consumentenartikelen ..;500 tot 1000 werkzame personen;2007, 1 januari;85
3794;G Reparatie van consumentenartikelen ..;500 tot 1000 werkzame personen;2008, 1 januari;85
3795;G Reparatie van consumentenartikelen ..;500 tot 1000 werkzame personen;2009, 1 januari;80
3796;G Reparatie van consumentenartikelen ..;1000 tot 2000 werkzame personen;2006, 1 januari;40
3797;G Reparatie van consumentenartikelen ..;1000 tot 2000 werkzame personen;2007, 1 januari;40
3798;G Reparatie van consumentenartikelen ..;1000 tot 2000 werkzame personen;2008, 1 januari;40
3799;G Reparatie van consumentenartikelen ..;1000 tot 2000 werkzame personen;2009, 1 januari;40
3800;G Reparatie van consumentenartikelen ..;2000 werkzame personen of meer;2006, 1 januari;30
3801;G Reparatie van consumentenartikelen ..;2000 werkzame personen of meer;2007, 1 januari;25
3802;G Reparatie van consumentenartikelen ..;2000 werkzame personen of meer;2008, 1 januari;30
3803;G Reparatie van consumentenartikelen ..;2000 werkzame personen of meer;2009, 1 januari;30
3804;G Reparatie van consumentenartikelen ..;Eenmanszaak;2006, 1 januari;65385
3805;G Reparatie van consumentenartikelen ..;Eenmanszaak;2007, 1 januari;68980
3806;G Reparatie van consumentenartikelen ..;Eenmanszaak;2008, 1 januari;70725
3807;G Reparatie van consumentenartikelen ..;Eenmanszaak;2009, 1 januari;73085
3808;G Reparatie van consumentenartikelen ..;Maatschap;2006, 1 januari;655
3809;G Reparatie van consumentenartikelen ..;Maatschap;2007, 1 januari;600
3810;G Reparatie van consumentenartikelen ..;Maatschap;2008, 1 januari;485
3811;G Reparatie van consumentenartikelen ..;Maatschap;2009, 1 januari;445
3812;G Reparatie van consumentenartikelen ..;Vennootschap onder firma;2006, 1 januari;41565
3813;G Reparatie van consumentenartikelen ..;Vennootschap onder firma;2007, 1 januari;41625
3814;G Reparatie van consumentenartikelen ..;Vennootschap onder firma;2008, 1 januari;41460
3815;G Reparatie van consumentenartikelen ..;Vennootschap onder firma;2009, 1 januari;41000
3816;G Reparatie van consumentenartikelen ..;Besloten vennootschap;2006, 1 januari;46345
3817;G Reparatie van consumentenartikelen ..;Besloten vennootschap;2007, 1 januari;48000
3818;G Reparatie van consumentenartikelen ..;Besloten vennootschap;2008, 1 januari;49570
3819;G Reparatie van consumentenartikelen ..;Besloten vennootschap;2009, 1 januari;51525
3820;G Reparatie van consumentenartikelen ..;Naamloze vennootschap;2006, 1 januari;75
3821;G Reparatie van consumentenartikelen ..;Naamloze vennootschap;2007, 1 januari;75
3822;G Reparatie van consumentenartikelen ..;Naamloze vennootschap;2008, 1 januari;75
3823;G Reparatie van consumentenartikelen ..;Naamloze vennootschap;2009, 1 januari;75
3824;G Reparatie van consumentenartikelen ..;Coöperatieve vereniging;2006, 1 januari;205
3825;G Reparatie van consumentenartikelen ..;Coöperatieve vereniging;2007, 1 januari;190
3826;G Reparatie van consumentenartikelen ..;Coöperatieve vereniging;2008, 1 januari;185
3827;G Reparatie van consumentenartikelen ..;Coöperatieve vereniging;2009, 1 januari;180
3828;G Reparatie van consumentenartikelen ..;Vereniging of stichting;2006, 1 januari;375
3829;G Reparatie van consumentenartikelen ..;Vereniging of stichting;2007, 1 januari;385
3830;G Reparatie van consumentenartikelen ..;Vereniging of stichting;2008, 1 januari;395
3831;G Reparatie van consumentenartikelen ..;Vereniging of stichting;2009, 1 januari;410
3832;G Reparatie van consumentenartikelen ..;Overheid;2006, 1 januari;0
3833;G Reparatie van consumentenartikelen ..;Overheid;2007, 1 januari;0
3834;G Reparatie van consumentenartikelen ..;Overheid;2008, 1 januari;0
3835;G Reparatie van consumentenartikelen ..;Overheid;2009, 1 januari;0
3836;G Reparatie van consumentenartikelen ..;Overige rechtsvormen;2006, 1 januari;915
3837;G Reparatie van consumentenartikelen ..;Overige rechtsvormen;2007, 1 januari;960
3838;G Reparatie van consumentenartikelen ..;Overige rechtsvormen;2008, 1 januari;965
3839;G Reparatie van consumentenartikelen ..;Overige rechtsvormen;2009, 1 januari;990
3840;50 Handel in en reparatie van auto's ..;Totaal aantal bedrijven;2006, 1 januari;22155
3841;50 Handel in en reparatie van auto's ..;Totaal aantal bedrijven;2007, 1 januari;22975
3842;50 Handel in en reparatie van auto's ..;Totaal aantal bedrijven;2008, 1 januari;24485
3843;50 Handel in en reparatie van auto's ..;Totaal aantal bedrijven;2009, 1 januari;24825
3844;50 Handel in en reparatie van auto's ..;1 werkzame persoon;2006, 1 januari;8575
3845;50 Handel in en reparatie van auto's ..;1 werkzame persoon;2007, 1 januari;9615
3846;50 Handel in en reparatie van auto's ..;1 werkzame persoon;2008, 1 januari;11430
3847;50 Handel in en reparatie van auto's ..;1 werkzame persoon;2009, 1 januari;11650
3848;50 Handel in en reparatie van auto's ..;2 werkzame personen;2006, 1 januari;5210
3849;50 Handel in en reparatie van auto's ..;2 werkzame personen;2007, 1 januari;4150
3850;50 Handel in en reparatie van auto's ..;2 werkzame personen;2008, 1 januari;4590
3851;50 Handel in en reparatie van auto's ..;2 werkzame personen;2009, 1 januari;4320
3852;50 Handel in en reparatie van auto's ..;3 tot 5 werkzame personen;2006, 1 januari;3310
3853;50 Handel in en reparatie van auto's ..;3 tot 5 werkzame personen;2007, 1 januari;3525
3854;50 Handel in en reparatie van auto's ..;3 tot 5 werkzame personen;2008, 1 januari;3485
3855;50 Handel in en reparatie van auto's ..;3 tot 5 werkzame personen;2009, 1 januari;3525
3856;50 Handel in en reparatie van auto's ..;5 tot 10 werkzame personen;2006, 1 januari;2725
3857;50 Handel in en reparatie van auto's ..;5 tot 10 werkzame personen;2007, 1 januari;3150
3858;50 Handel in en reparatie van auto's ..;5 tot 10 werkzame personen;2008, 1 januari;2790
3859;50 Handel in en reparatie van auto's ..;5 tot 10 werkzame personen;2009, 1 januari;2855
3860;50 Handel in en reparatie van auto's ..;10 tot 20 werkzame personen;2006, 1 januari;1365
3861;50 Handel in en reparatie van auto's ..;10 tot 20 werkzame personen;2007, 1 januari;1515
3862;50 Handel in en reparatie van auto's ..;10 tot 20 werkzame personen;2008, 1 januari;1350
3863;50 Handel in en reparatie van auto's ..;10 tot 20 werkzame personen;2009, 1 januari;1510
3864;50 Handel in en reparatie van auto's ..;20 tot 50 werkzame personen;2006, 1 januari;695
3865;50 Handel in en reparatie van auto's ..;20 tot 50 werkzame personen;2007, 1 januari;730
3866;50 Handel in en reparatie van auto's ..;20 tot 50 werkzame personen;2008, 1 januari;600
3867;50 Handel in en reparatie van auto's ..;20 tot 50 werkzame personen;2009, 1 januari;680
3868;50 Handel in en reparatie van auto's ..;50 tot 100 werkzame personen;2006, 1 januari;165
3869;50 Handel in en reparatie van auto's ..;50 tot 100 werkzame personen;2007, 1 januari;180
3870;50 Handel in en reparatie van auto's ..;50 tot 100 werkzame personen;2008, 1 januari;145
3871;50 Handel in en reparatie van auto's ..;50 tot 100 werkzame personen;2009, 1 januari;160
3872;50 Handel in en reparatie van auto's ..;100 tot 150 werkzame personen;2006, 1 januari;40
3873;50 Handel in en reparatie van auto's ..;100 tot 150 werkzame personen;2007, 1 januari;45
3874;50 Handel in en reparatie van auto's ..;100 tot 150 werkzame personen;2008, 1 januari;35
3875;50 Handel in en reparatie van auto's ..;100 tot 150 werkzame personen;2009, 1 januari;50
3876;50 Handel in en reparatie van auto's ..;150 tot 200 werkzame personen;2006, 1 januari;30
3877;50 Handel in en reparatie van auto's ..;150 tot 200 werkzame personen;2007, 1 januari;25
3878;50 Handel in en reparatie van auto's ..;150 tot 200 werkzame personen;2008, 1 januari;20
3879;50 Handel in en reparatie van auto's ..;150 tot 200 werkzame personen;2009, 1 januari;20
3880;50 Handel in en reparatie van auto's ..;200 tot 250 werkzame personen;2006, 1 januari;10
3881;50 Handel in en reparatie van auto's ..;200 tot 250 werkzame personen;2007, 1 januari;10
3882;50 Handel in en reparatie van auto's ..;200 tot 250 werkzame personen;2008, 1 januari;15
3883;50 Handel in en reparatie van auto's ..;200 tot 250 werkzame personen;2009, 1 januari;15
3884;50 Handel in en reparatie van auto's ..;250 tot 500 werkzame personen;2006, 1 januari;15
3885;50 Handel in en reparatie van auto's ..;250 tot 500 werkzame personen;2007, 1 januari;15
3886;50 Handel in en reparatie van auto's ..;250 tot 500 werkzame personen;2008, 1 januari;20
3887;50 Handel in en reparatie van auto's ..;250 tot 500 werkzame personen;2009, 1 januari;20
3888;50 Handel in en reparatie van auto's ..;500 tot 1000 werkzame personen;2006, 1 januari;15
3889;50 Handel in en reparatie van auto's ..;500 tot 1000 werkzame personen;2007, 1 januari;15
3890;50 Handel in en reparatie van auto's ..;500 tot 1000 werkzame personen;2008, 1 januari;15
3891;50 Handel in en reparatie van auto's ..;500 tot 1000 werkzame personen;2009, 1 januari;15
3892;50 Handel in en reparatie van auto's ..;1000 tot 2000 werkzame personen;2006, 1 januari;5
3893;50 Handel in en reparatie van auto's ..;1000 tot 2000 werkzame personen;2007, 1 januari;5
3894;50 Handel in en reparatie van auto's ..;1000 tot 2000 werkzame personen;2008, 1 januari;5
3895;50 Handel in en reparatie van auto's ..;1000 tot 2000 werkzame personen;2009, 1 januari;5
3896;50 Handel in en reparatie van auto's ..;2000 werkzame personen of meer;2006, 1 januari;0
3897;50 Handel in en reparatie van auto's ..;2000 werkzame personen of meer;2007, 1 januari;0
3898;50 Handel in en reparatie van auto's ..;2000 werkzame personen of meer;2008, 1 januari;0
3899;50 Handel in en reparatie van auto's ..;2000 werkzame personen of meer;2009, 1 januari;0
3900;50 Handel in en reparatie van auto's ..;Eenmanszaak;2006, 1 januari;10345
3901;50 Handel in en reparatie van auto's ..;Eenmanszaak;2007, 1 januari;10995
3902;50 Handel in en reparatie van auto's ..;Eenmanszaak;2008, 1 januari;11935
3903;50 Handel in en reparatie van auto's ..;Eenmanszaak;2009, 1 januari;12200
3904;50 Handel in en reparatie van auto's ..;Maatschap;2006, 1 januari;45
3905;50 Handel in en reparatie van auto's ..;Maatschap;2007, 1 januari;40
3906;50 Handel in en reparatie van auto's ..;Maatschap;2008, 1 januari;35
3907;50 Handel in en reparatie van auto's ..;Maatschap;2009, 1 januari;30
3908;50 Handel in en reparatie van auto's ..;Vennootschap onder firma;2006, 1 januari;5220
3909;50 Handel in en reparatie van auto's ..;Vennootschap onder firma;2007, 1 januari;5240
3910;50 Handel in en reparatie van auto's ..;Vennootschap onder firma;2008, 1 januari;5375
3911;50 Handel in en reparatie van auto's ..;Vennootschap onder firma;2009, 1 januari;5100
3912;50 Handel in en reparatie van auto's ..;Besloten vennootschap;2006, 1 januari;6465
3913;50 Handel in en reparatie van auto's ..;Besloten vennootschap;2007, 1 januari;6615
3914;50 Handel in en reparatie van auto's ..;Besloten vennootschap;2008, 1 januari;7050
3915;50 Handel in en reparatie van auto's ..;Besloten vennootschap;2009, 1 januari;7410
3916;50 Handel in en reparatie van auto's ..;Naamloze vennootschap;2006, 1 januari;5
3917;50 Handel in en reparatie van auto's ..;Naamloze vennootschap;2007, 1 januari;5
3918;50 Handel in en reparatie van auto's ..;Naamloze vennootschap;2008, 1 januari;10
3919;50 Handel in en reparatie van auto's ..;Naamloze vennootschap;2009, 1 januari;5
3920;50 Handel in en reparatie van auto's ..;Coöperatieve vereniging;2006, 1 januari;15
3921;50 Handel in en reparatie van auto's ..;Coöperatieve vereniging;2007, 1 januari;10
3922;50 Handel in en reparatie van auto's ..;Coöperatieve vereniging;2008, 1 januari;10
3923;50 Handel in en reparatie van auto's ..;Coöperatieve vereniging;2009, 1 januari;15
3924;50 Handel in en reparatie van auto's ..;Vereniging of stichting;2006, 1 januari;10
3925;50 Handel in en reparatie van auto's ..;Vereniging of stichting;2007, 1 januari;10
3926;50 Handel in en reparatie van auto's ..;Vereniging of stichting;2008, 1 januari;15
3927;50 Handel in en reparatie van auto's ..;Vereniging of stichting;2009, 1 januari;10
3928;50 Handel in en reparatie van auto's ..;Overheid;2006, 1 januari;0
3929;50 Handel in en reparatie van auto's ..;Overheid;2007, 1 januari;0
3930;50 Handel in en reparatie van auto's ..;Overheid;2008, 1 januari;0
3931;50 Handel in en reparatie van auto's ..;Overheid;2009, 1 januari;0
3932;50 Handel in en reparatie van auto's ..;Overige rechtsvormen;2006, 1 januari;50
3933;50 Handel in en reparatie van auto's ..;Overige rechtsvormen;2007, 1 januari;50
3934;50 Handel in en reparatie van auto's ..;Overige rechtsvormen;2008, 1 januari;60
3935;50 Handel in en reparatie van auto's ..;Overige rechtsvormen;2009, 1 januari;55
3936;51 Groothandel en handelsbemiddeling ..;Totaal aantal bedrijven;2006, 1 januari;56945
3937;51 Groothandel en handelsbemiddeling ..;Totaal aantal bedrijven;2007, 1 januari;59040
3938;51 Groothandel en handelsbemiddeling ..;Totaal aantal bedrijven;2008, 1 januari;59860
3939;51 Groothandel en handelsbemiddeling ..;Totaal aantal bedrijven;2009, 1 januari;62315
3940;51 Groothandel en handelsbemiddeling ..;1 werkzame persoon;2006, 1 januari;23855
3941;51 Groothandel en handelsbemiddeling ..;1 werkzame persoon;2007, 1 januari;25095
3942;51 Groothandel en handelsbemiddeling ..;1 werkzame persoon;2008, 1 januari;27240
3943;51 Groothandel en handelsbemiddeling ..;1 werkzame persoon;2009, 1 januari;29680
3944;51 Groothandel en handelsbemiddeling ..;2 werkzame personen;2006, 1 januari;12850
3945;51 Groothandel en handelsbemiddeling ..;2 werkzame personen;2007, 1 januari;10825
3946;51 Groothandel en handelsbemiddeling ..;2 werkzame personen;2008, 1 januari;11165
3947;51 Groothandel en handelsbemiddeling ..;2 werkzame personen;2009, 1 januari;10700
3948;51 Groothandel en handelsbemiddeling ..;3 tot 5 werkzame personen;2006, 1 januari;6250
3949;51 Groothandel en handelsbemiddeling ..;3 tot 5 werkzame personen;2007, 1 januari;7505
3950;51 Groothandel en handelsbemiddeling ..;3 tot 5 werkzame personen;2008, 1 januari;7265
3951;51 Groothandel en handelsbemiddeling ..;3 tot 5 werkzame personen;2009, 1 januari;7225
3952;51 Groothandel en handelsbemiddeling ..;5 tot 10 werkzame personen;2006, 1 januari;6070
3953;51 Groothandel en handelsbemiddeling ..;5 tot 10 werkzame personen;2007, 1 januari;6980
3954;51 Groothandel en handelsbemiddeling ..;5 tot 10 werkzame personen;2008, 1 januari;6130
3955;51 Groothandel en handelsbemiddeling ..;5 tot 10 werkzame personen;2009, 1 januari;6090
3956;51 Groothandel en handelsbemiddeling ..;10 tot 20 werkzame personen;2006, 1 januari;3905
3957;51 Groothandel en handelsbemiddeling ..;10 tot 20 werkzame personen;2007, 1 januari;4305
3958;51 Groothandel en handelsbemiddeling ..;10 tot 20 werkzame personen;2008, 1 januari;4000
3959;51 Groothandel en handelsbemiddeling ..;10 tot 20 werkzame personen;2009, 1 januari;4155
3960;51 Groothandel en handelsbemiddeling ..;20 tot 50 werkzame personen;2006, 1 januari;2745
3961;51 Groothandel en handelsbemiddeling ..;20 tot 50 werkzame personen;2007, 1 januari;2965
3962;51 Groothandel en handelsbemiddeling ..;20 tot 50 werkzame personen;2008, 1 januari;2815
3963;51 Groothandel en handelsbemiddeling ..;20 tot 50 werkzame personen;2009, 1 januari;3030
3964;51 Groothandel en handelsbemiddeling ..;50 tot 100 werkzame personen;2006, 1 januari;750
3965;51 Groothandel en handelsbemiddeling ..;50 tot 100 werkzame personen;2007, 1 januari;825
3966;51 Groothandel en handelsbemiddeling ..;50 tot 100 werkzame personen;2008, 1 januari;755
3967;51 Groothandel en handelsbemiddeling ..;50 tot 100 werkzame personen;2009, 1 januari;885
3968;51 Groothandel en handelsbemiddeling ..;100 tot 150 werkzame personen;2006, 1 januari;225
3969;51 Groothandel en handelsbemiddeling ..;100 tot 150 werkzame personen;2007, 1 januari;260
3970;51 Groothandel en handelsbemiddeling ..;100 tot 150 werkzame personen;2008, 1 januari;200
3971;51 Groothandel en handelsbemiddeling ..;100 tot 150 werkzame personen;2009, 1 januari;235
3972;51 Groothandel en handelsbemiddeling ..;150 tot 200 werkzame personen;2006, 1 januari;95
3973;51 Groothandel en handelsbemiddeling ..;150 tot 200 werkzame personen;2007, 1 januari;95
3974;51 Groothandel en handelsbemiddeling ..;150 tot 200 werkzame personen;2008, 1 januari;95
3975;51 Groothandel en handelsbemiddeling ..;150 tot 200 werkzame personen;2009, 1 januari;110
3976;51 Groothandel en handelsbemiddeling ..;200 tot 250 werkzame personen;2006, 1 januari;55
3977;51 Groothandel en handelsbemiddeling ..;200 tot 250 werkzame personen;2007, 1 januari;60
3978;51 Groothandel en handelsbemiddeling ..;200 tot 250 werkzame personen;2008, 1 januari;55
3979;51 Groothandel en handelsbemiddeling ..;200 tot 250 werkzame personen;2009, 1 januari;65
3980;51 Groothandel en handelsbemiddeling ..;250 tot 500 werkzame personen;2006, 1 januari;90
3981;51 Groothandel en handelsbemiddeling ..;250 tot 500 werkzame personen;2007, 1 januari;80
3982;51 Groothandel en handelsbemiddeling ..;250 tot 500 werkzame personen;2008, 1 januari;85
3983;51 Groothandel en handelsbemiddeling ..;250 tot 500 werkzame personen;2009, 1 januari;95
3984;51 Groothandel en handelsbemiddeling ..;500 tot 1000 werkzame personen;2006, 1 januari;35
3985;51 Groothandel en handelsbemiddeling ..;500 tot 1000 werkzame personen;2007, 1 januari;25
3986;51 Groothandel en handelsbemiddeling ..;500 tot 1000 werkzame personen;2008, 1 januari;35
3987;51 Groothandel en handelsbemiddeling ..;500 tot 1000 werkzame personen;2009, 1 januari;30
3988;51 Groothandel en handelsbemiddeling ..;1000 tot 2000 werkzame personen;2006, 1 januari;5
3989;51 Groothandel en handelsbemiddeling ..;1000 tot 2000 werkzame personen;2007, 1 januari;10
3990;51 Groothandel en handelsbemiddeling ..;1000 tot 2000 werkzame personen;2008, 1 januari;10
3991;51 Groothandel en handelsbemiddeling ..;1000 tot 2000 werkzame personen;2009, 1 januari;10
3992;51 Groothandel en handelsbemiddeling ..;2000 werkzame personen of meer;2006, 1 januari;5
3993;51 Groothandel en handelsbemiddeling ..;2000 werkzame personen of meer;2007, 1 januari;5
3994;51 Groothandel en handelsbemiddeling ..;2000 werkzame personen of meer;2008, 1 januari;5
3995;51 Groothandel en handelsbemiddeling ..;2000 werkzame personen of meer;2009, 1 januari;5
3996;51 Groothandel en handelsbemiddeling ..;Eenmanszaak;2006, 1 januari;18905
3997;51 Groothandel en handelsbemiddeling ..;Eenmanszaak;2007, 1 januari;19765
3998;51 Groothandel en handelsbemiddeling ..;Eenmanszaak;2008, 1 januari;19610
3999;51 Groothandel en handelsbemiddeling ..;Eenmanszaak;2009, 1 januari;20860
4000;51 Groothandel en handelsbemiddeling ..;Maatschap;2006, 1 januari;280
4001;51 Groothandel en handelsbemiddeling ..;Maatschap;2007, 1 januari;265
4002;51 Groothandel en handelsbemiddeling ..;Maatschap;2008, 1 januari;235
4003;51 Groothandel en handelsbemiddeling ..;Maatschap;2009, 1 januari;215
4004;51 Groothandel en handelsbemiddeling ..;Vennootschap onder firma;2006, 1 januari;9300
4005;51 Groothandel en handelsbemiddeling ..;Vennootschap onder firma;2007, 1 januari;9440
4006;51 Groothandel en handelsbemiddeling ..;Vennootschap onder firma;2008, 1 januari;9670
4007;51 Groothandel en handelsbemiddeling ..;Vennootschap onder firma;2009, 1 januari;9490
4008;51 Groothandel en handelsbemiddeling ..;Besloten vennootschap;2006, 1 januari;27485
4009;51 Groothandel en handelsbemiddeling ..;Besloten vennootschap;2007, 1 januari;28585
4010;51 Groothandel en handelsbemiddeling ..;Besloten vennootschap;2008, 1 januari;29365
4011;51 Groothandel en handelsbemiddeling ..;Besloten vennootschap;2009, 1 januari;30735
4012;51 Groothandel en handelsbemiddeling ..;Naamloze vennootschap;2006, 1 januari;60
4013;51 Groothandel en handelsbemiddeling ..;Naamloze vennootschap;2007, 1 januari;60
4014;51 Groothandel en handelsbemiddeling ..;Naamloze vennootschap;2008, 1 januari;55
4015;51 Groothandel en handelsbemiddeling ..;Naamloze vennootschap;2009, 1 januari;65
4016;51 Groothandel en handelsbemiddeling ..;Coöperatieve vereniging;2006, 1 januari;150
4017;51 Groothandel en handelsbemiddeling ..;Coöperatieve vereniging;2007, 1 januari;130
4018;51 Groothandel en handelsbemiddeling ..;Coöperatieve vereniging;2008, 1 januari;125
4019;51 Groothandel en handelsbemiddeling ..;Coöperatieve vereniging;2009, 1 januari;125
4020;51 Groothandel en handelsbemiddeling ..;Vereniging of stichting;2006, 1 januari;50
4021;51 Groothandel en handelsbemiddeling ..;Vereniging of stichting;2007, 1 januari;50
4022;51 Groothandel en handelsbemiddeling ..;Vereniging of stichting;2008, 1 januari;45
4023;51 Groothandel en handelsbemiddeling ..;Vereniging of stichting;2009, 1 januari;50
4024;51 Groothandel en handelsbemiddeling ..;Overheid;2006, 1 januari;0
4025;51 Groothandel en handelsbemiddeling ..;Overheid;2007, 1 januari;0
4026;51 Groothandel en handelsbemiddeling ..;Overheid;2008, 1 januari;0
4027;51 Groothandel en handelsbemiddeling ..;Overheid;2009, 1 januari;0
4028;51 Groothandel en handelsbemiddeling ..;Overige rechtsvormen;2006, 1 januari;720
4029;51 Groothandel en handelsbemiddeling ..;Overige rechtsvormen;2007, 1 januari;750
4030;51 Groothandel en handelsbemiddeling ..;Overige rechtsvormen;2008, 1 januari;750
4031;51 Groothandel en handelsbemiddeling ..;Overige rechtsvormen;2009, 1 januari;780
4032;52 Detailhandel en reparatie voor part..;Totaal aantal bedrijven;2006, 1 januari;76415
