ID;EigenaarBewoner;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;GemiddeldeHypotheekschuldEigenWoning_2;GemiddeldeWaardeEigenWoning_3;GemiddeldBrutoInkomen_4;GemiddeldBesteedbaarInkomen_5;HypotheekschuldWoningwaarde_6;HypotheekschuldBrutoInkomen_7;HypotheekschuldBesteedbaarInkomen_8;GeenSchuld_9;k_0Tot07_10;k_07Tot08_11;k_08Tot09_12;k_09Tot10_13;k_1OfHoger_14;GeenSchuld_15;k_0Tot2_16;k_2Tot4_17;k_4OfHoger_18;GeenSchuld_19;k_0Tot35_20;k_35Tot7_21;k_7OfHoger_22
129;Totaal;Type: Meerpersoonshuishouden, overig;2009;133.6;177.1;364.5;;;0.55;;;21.5;57.9;8.4;9.3;10.9;25.7;;;;;;;;
130;Totaal;Type: Meerpersoonshuishouden, overig;2010;77.9;177.5;371.4;;;0.5;;;14.3;34.0;4.3;4.3;4.5;16.5;;;;;;;;
131;Totaal;Type: Meerpersoonshuishouden, overig;2011;86.0;177.9;302.7;99.8;61.2;0.59;1.58;2.56;14.8;33.8;4.8;5.0;5.2;22.5;14.8;37.1;24.0;10.1;14.8;40.5;22.0;8.8
132;Totaal;Type: Meerpersoonshuishouden, overig;2012;84.3;184.0;287.9;99.0;60.4;0.65;1.66;2.7;13.6;30.7;4.7;4.7;4.9;25.6;13.6;35.9;24.0;10.8;13.6;38.9;22.3;9.4
133;Totaal;Type: Meerpersoonshuishouden, overig;2013;83.2;186.7;260.0;100.7;61.0;0.74;1.67;2.72;12.8;26.9;4.3;4.3;4.3;30.6;12.8;36.2;23.9;10.3;12.8;39.3;22.2;8.9
134;Totaal;Type: Meerpersoonshuishouden, overig;2014;82.3;184.0;259.8;105.4;64.8;0.74;1.6;2.6;13.2;26.3;4.3;4.4;4.5;29.6;13.2;36.8;23.0;9.3;13.2;40.3;21.1;7.7
135;Totaal;Type: Meerpersoonshuishouden, overig;2015;84.5;187.1;265.9;104.7;64.6;0.73;1.61;2.57;14.0;26.9;4.5;4.6;5.0;29.5;14.0;37.4;23.5;9.6;14.0;41.6;21.0;7.9
136;Totaal;Type: Meerpersoonshuishouden, overig;2016;84.9;192.3;276.0;110.1;68.5;0.73;1.58;2.5;13.3;27.8;4.9;5.2;6.0;27.6;13.3;39.3;23.5;8.7;13.3;44.1;20.4;7.1
137;Totaal;Type: Meerpersoonshuishouden, overig;2017;89.1;200.4;295.3;117.6;72.5;0.7;1.55;2.47;13.6;30.8;5.7;6.4;7.4;25.0;13.6;43.0;23.7;8.8;13.6;47.4;20.7;7.3
138;Totaal;Type: Meerpersoonshuishouden, overig;2018;91.0;205.7;316.5;121.3;74.6;0.66;1.52;2.44;13.7;34.0;6.8;7.7;7.2;21.5;13.7;45.0;23.8;8.5;13.7;49.4;20.8;7.1
139;Totaal;Type: Meerpersoonshuishouden, overig;2019;90.8;211.6;342.9;129.9;80.7;0.62;1.48;2.36;13.3;37.9;8.1;7.8;6.1;17.5;13.3;46.6;22.9;8.0;13.3;51.0;19.9;6.7
140;Totaal;Type: Meerpersoonshuishouden, overig;2020;90.9;211.6;366.7;131.0;81.7;0.58;1.43;2.26;13.4;42.4;8.4;7.0;5.2;14.4;13.4;48.0;21.8;7.7;13.4;52.7;18.5;6.3
141;Totaal;Type: Meerpersoonshuishouden, overig;2021;90.8;218.1;404.3;138.6;87.5;0.52;1.4;2.18;13.6;47.8;7.7;5.9;3.8;12.0;13.6;48.3;21.3;7.6;13.6;53.4;17.9;6.1
142;Totaal;Type: Meerpersoonshuishouden, overig;2022;90.4;225.0;493.6;147.2;91.7;0.43;1.34;2.12;13.9;56.4;5.8;3.5;2.1;8.7;13.9;49.3;20.2;7.1;13.9;53.4;17.3;5.9
143;Totaal;Type: Meerpersoonshuishouden, overig;2023;92.3;236.0;503.5;158.8;99.0;0.44;1.29;2.03;13.7;57.1;5.6;3.6;2.6;9.7;13.7;52.1;19.6;6.9;13.7;56.2;16.7;5.7
144;Totaal;Hoofdkostwinner: tot 25 jaar;2006;37.5;151.5;162.2;;;1.02;;;1.7;3.5;1.6;3.1;6.9;20.8;;;;;;;;
145;Totaal;Hoofdkostwinner: tot 25 jaar;2007;37.2;159.1;174.6;;;0.99;;;1.3;3.8;1.7;4.0;9.0;17.4;;;;;;;;
146;Totaal;Hoofdkostwinner: tot 25 jaar;2008;37.2;163.9;182.0;;;0.99;;;1.2;3.9;1.9;3.9;9.4;17.0;;;;;;;;
147;Totaal;Hoofdkostwinner: tot 25 jaar;2009;39.0;164.2;179.0;;;1.03;;;2.3;3.4;1.5;2.7;5.9;23.3;;;;;;;;
148;Totaal;Hoofdkostwinner: tot 25 jaar;2010;38.4;161.8;165.7;;;1.12;;;2.4;2.8;1.0;1.8;3.0;27.5;;;;;;;;
149;Totaal;Hoofdkostwinner: tot 25 jaar;2011;39.3;149.6;169.9;50.7;30.5;1.08;3.12;5.19;4.8;3.3;1.3;2.3;3.4;24.1;4.8;3.6;21.0;9.8;4.8;4.2;22.7;7.6
150;Totaal;Hoofdkostwinner: tot 25 jaar;2012;34.3;152.7;163.0;50.8;30.5;1.1;3.06;5.11;3.4;2.2;1.1;2.1;3.1;22.4;3.4;2.9;20.2;7.8;3.4;3.6;21.5;5.8
151;Totaal;Hoofdkostwinner: tot 25 jaar;2013;31.0;147.6;149.0;51.5;31.2;1.15;2.91;4.84;3.0;1.8;0.8;1.4;2.3;21.6;3.0;3.4;18.6;6.1;3.0;4.1;19.5;4.4
152;Totaal;Hoofdkostwinner: tot 25 jaar;2014;27.9;138.2;152.0;53.9;33.1;1.07;2.68;4.37;3.2;2.0;1.0;1.8;2.7;17.2;3.2;4.2;16.5;4.1;3.2;5.3;16.7;2.8
153;Totaal;Hoofdkostwinner: tot 25 jaar;2015;27.5;129.7;159.2;54.3;34.1;1.0;2.49;4.01;3.8;2.9;1.3;2.2;3.4;13.7;3.8;5.0;15.4;3.3;3.8;6.6;14.9;2.2
154;Totaal;Hoofdkostwinner: tot 25 jaar;2016;26.4;131.2;166.6;56.6;36.2;0.96;2.39;3.78;3.5;3.3;1.5;2.6;5.4;10.1;3.5;5.6;14.6;2.8;3.5;7.9;13.3;1.8
155;Totaal;Hoofdkostwinner: tot 25 jaar;2017;26.5;134.4;178.8;59.2;37.2;0.92;2.34;3.75;3.4;3.5;2.0;3.6;8.1;5.9;3.4;6.1;14.3;2.7;3.4;8.1;13.2;1.8
156;Totaal;Hoofdkostwinner: tot 25 jaar;2018;26.9;136.4;193.2;62.3;38.8;0.87;2.28;3.68;3.7;4.5;2.4;4.7;7.5;4.1;3.7;6.8;13.8;2.6;3.7;8.5;12.8;1.8
157;Totaal;Hoofdkostwinner: tot 25 jaar;2019;25.5;144.4;211.6;65.9;41.3;0.84;2.29;3.68;3.4;5.0;2.8;5.0;5.8;3.5;3.4;6.5;12.9;2.7;3.4;8.2;12.0;1.9
158;Totaal;Hoofdkostwinner: tot 25 jaar;2020;24.4;153.1;230.1;68.5;43.0;0.83;2.33;3.75;3.4;5.1;2.6;4.3;5.3;3.6;3.4;5.7;12.6;2.7;3.4;7.2;11.8;1.9
159;Totaal;Hoofdkostwinner: tot 25 jaar;2021;23.3;164.5;254.0;71.2;45.2;0.81;2.42;3.84;3.4;5.4;2.7;4.7;4.5;2.7;3.4;4.8;12.5;2.7;3.4;6.4;11.7;1.9
160;Totaal;Hoofdkostwinner: tot 25 jaar;2022;24.8;175.7;316.2;75.0;46.9;0.69;2.41;3.89;4.2;8.6;4.6;3.9;1.8;1.7;4.2;4.8;12.3;3.4;4.2;6.1;11.9;2.6
161;Totaal;Hoofdkostwinner: tot 25 jaar;2023;25.3;183.3;324.1;76.4;48.4;0.68;2.41;3.85;5.0;8.1;3.1;3.0;2.7;3.3;5.0;4.7;11.3;4.3;5.0;5.9;11.2;3.2
162;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2006;1517.4;173.4;243.4;;;0.77;;;60.3;599.5;136.8;150.3;183.1;387.5;;;;;;;;
163;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2007;1516.0;186.3;258.4;;;0.79;;;51.3;568.5;146.6;177.5;220.0;352.1;;;;;;;;
164;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2008;1522.7;198.2;268.9;;;0.82;;;47.8;532.7;153.3;191.7;239.5;357.8;;;;;;;;
165;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2009;1530.7;205.4;265.7;;;0.86;;;70.1;449.3;141.3;175.6;221.0;473.4;;;;;;;;
166;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2010;1503.7;210.3;247.1;;;0.95;;;67.5;339.3;115.2;142.4;177.3;661.9;;;;;;;;
167;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2011;1477.6;212.4;249.4;81.3;45.8;0.96;2.7;4.75;75.9;309.5;112.8;144.2;181.6;653.7;75.9;341.5;796.2;264.1;75.9;331.7;832.3;237.7
168;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2012;1443.7;218.6;236.6;82.4;45.9;1.03;2.72;4.83;54.4;242.7;94.4;121.9;157.9;772.3;54.4;328.9;800.6;259.7;54.4;306.4;846.7;236.2
169;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2013;1407.5;218.9;211.5;83.5;46.6;1.14;2.69;4.76;46.7;168.7;66.9;85.9;112.3;927.1;46.7;323.6;797.0;240.1;46.7;302.3;850.0;208.4
170;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2014;1364.9;214.7;209.4;86.5;49.0;1.13;2.59;4.53;51.8;155.7;64.2;84.8;114.1;894.4;51.8;337.4;774.2;201.6;51.8;324.6;826.0;162.5
171;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2015;1327.6;209.1;213.8;85.7;49.3;1.07;2.54;4.35;57.8;168.0;70.3;95.2;131.1;805.1;57.8;337.3;756.0;176.5;57.8;345.5;790.0;134.2
172;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2016;1300.2;208.7;223.2;88.7;52.0;1.01;2.45;4.12;51.0;183.8;82.3;116.6;180.0;686.5;51.0;363.7;737.0;148.5;51.0;392.8;750.3;106.2
173;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2017;1280.3;209.7;241.1;92.2;53.6;0.94;2.36;4.01;50.6;217.8;110.3;163.9;254.3;483.4;50.6;389.0;716.2;124.5;50.6;413.9;723.9;91.9
174;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2018;1272.5;212.9;264.7;96.1;55.7;0.87;2.29;3.9;51.9;279.3;157.0;235.0;243.1;306.1;51.9;417.9;692.4;110.2;51.9;442.1;694.8;83.6
175;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2019;1263.7;217.7;291.8;102.1;59.3;0.79;2.2;3.75;48.4;383.1;217.2;249.0;183.2;182.8;48.4;464.4;650.3;100.7;48.4;492.3;645.6;77.4
176;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2020;1257.6;220.3;315.0;105.3;61.5;0.74;2.14;3.6;51.6;484.5;235.0;217.7;142.7;126.1;51.6;496.2;614.7;95.2;51.6;538.5;594.9;72.6
177;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2021;1252.1;227.1;349.9;110.3;64.8;0.68;2.11;3.52;53.4;624.1;225.5;172.0;94.4;82.6;53.4;508.2;599.3;91.2;53.4;564.2;565.1;69.3
178;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2022;1270.1;234.4;426.6;119.1;68.8;0.57;2.01;3.41;59.9;890.8;158.7;80.8;32.0;47.9;59.9;569.3;556.2;84.6;59.9;607.0;535.3;67.9
179;Totaal;Hoofdkostwinner: 25 tot 45 jaar;2023;1269.0;243.0;433.6;128.0;73.7;0.57;1.93;3.26;59.1;855.9;149.5;86.6;49.7;68.2;59.1;615.1;509.8;85.0;59.1;655.3;485.0;69.6
180;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2006;1588.3;118.2;294.7;;;0.35;;;178.7;1104.9;78.0;61.8;53.4;111.4;;;;;;;;
181;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2007;1637.5;126.2;313.0;;;0.36;;;182.4;1136.9;84.8;69.8;60.8;102.8;;;;;;;;
182;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2008;1689.3;134.9;325.7;;;0.37;;;187.7;1156.4;93.8;78.7;67.4;105.3;;;;;;;;
183;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2009;1761.9;139.6;323.1;;;0.39;;;233.1;1125.5;104.6;87.6;75.0;136.1;;;;;;;;
184;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2010;1797.6;145.3;302.0;;;0.44;;;235.7;1056.5;117.6;98.8;85.1;203.8;;;;;;;;
185;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2011;1831.9;151.3;303.1;92.3;52.5;0.46;1.47;2.54;223.0;1062.4;127.1;108.6;94.1;216.7;223.0;946.6;491.3;171.0;223.0;959.1;497.4;152.3
186;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2012;1846.5;158.0;288.5;94.1;52.7;0.52;1.53;2.69;207.6;994.1;135.1;118.9;104.7;286.1;207.6;947.0;510.6;181.3;207.6;942.8;530.3;165.8
187;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2013;1862.6;161.6;259.0;95.9;53.4;0.6;1.55;2.75;202.5;871.0;135.6;124.9;112.4;416.2;202.5;951.4;522.4;186.2;202.5;943.2;547.6;169.3
188;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2014;1883.5;162.4;257.2;101.2;57.2;0.62;1.53;2.69;215.8;844.5;138.1;128.6;118.5;438.0;215.8;966.5;525.8;175.4;215.8;965.3;549.4;153.1
189;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2015;1908.6;162.5;262.5;98.5;56.0;0.61;1.56;2.69;235.8;845.6;141.3;133.5;124.3;428.0;235.8;950.1;542.0;180.7;235.8;964.2;554.8;153.8
190;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2016;1932.8;165.2;272.0;101.9;58.7;0.61;1.55;2.66;230.1;877.0;148.6;141.4;135.9;399.8;230.1;981.6;550.2;170.8;230.1;1007.7;555.5;139.5
191;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2017;1952.9;167.4;289.2;107.5;61.3;0.59;1.52;2.64;232.2;927.4;159.9;153.5;148.8;331.1;232.2;1018.1;548.4;154.1;232.2;1034.5;559.3;127.0
192;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2018;1964.6;170.6;311.8;110.4;63.0;0.56;1.51;2.63;233.9;994.6;174.2;167.6;144.5;249.8;233.9;1040.3;545.1;145.2;233.9;1052.9;558.1;119.7
193;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2019;1970.9;173.9;338.5;119.5;69.1;0.53;1.46;2.53;231.4;1091.8;188.8;166.2;121.4;171.4;231.4;1086.8;521.3;131.5;231.4;1104.3;529.0;106.3
194;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2020;1968.0;175.0;361.2;120.0;69.4;0.5;1.44;2.47;236.0;1167.5;190.5;151.3;98.3;124.3;236.0;1100.6;502.9;128.4;236.0;1128.8;501.7;101.5
195;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2021;1961.6;177.9;397.7;125.0;73.0;0.46;1.41;2.39;235.1;1293.8;175.4;117.0;62.5;77.8;235.1;1113.1;493.5;120.0;235.1;1154.4;478.2;93.9
196;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2022;1952.1;181.2;482.2;133.4;77.0;0.38;1.34;2.31;237.3;1503.3;103.7;47.6;20.8;39.5;237.3;1159.0;452.8;103.1;237.3;1187.1;446.0;81.8
197;Totaal;Hoofdkostwinner: 45 tot 65 jaar;2023;1933.0;186.6;490.1;144.0;83.2;0.38;1.29;2.2;228.0;1488.2;100.5;49.4;23.7;43.2;228.0;1200.8;410.5;93.7;228.0;1232.3;397.2;75.5
198;Totaal;Hoofdkostwinner: 65 jaar of ouder;2006;620.7;40.8;303.3;;;0.03;;;288.6;311.9;6.2;4.3;3.1;6.6;;;;;;;;
199;Totaal;Hoofdkostwinner: 65 jaar of ouder;2007;650.8;44.2;320.8;;;0.04;;;298.2;331.7;6.7;4.7;3.3;6.3;;;;;;;;
200;Totaal;Hoofdkostwinner: 65 jaar of ouder;2008;683.7;47.6;334.3;;;0.05;;;309.9;351.3;7.5;5.3;3.6;6.2;;;;;;;;
201;Totaal;Hoofdkostwinner: 65 jaar of ouder;2009;752.8;48.3;330.3;;;0.03;;;360.4;364.9;8.9;6.2;4.3;8.1;;;;;;;;
202;Totaal;Hoofdkostwinner: 65 jaar of ouder;2010;794.4;51.3;310.2;;;0.04;;;373.2;382.8;12.2;8.4;5.9;11.9;;;;;;;;
203;Totaal;Hoofdkostwinner: 65 jaar of ouder;2011;812.1;56.3;308.4;49.5;37.4;0.08;0.49;0.62;352.7;416.4;14.3;9.7;6.5;12.4;352.7;269.1;129.8;60.5;352.7;338.8;93.7;26.9
204;Totaal;Hoofdkostwinner: 65 jaar of ouder;2012;870.7;60.3;293.6;50.9;38.6;0.1;0.59;0.74;364.3;446.0;19.5;13.1;9.3;18.4;364.3;289.0;147.4;69.9;364.3;367.3;108.3;30.7
205;Totaal;Hoofdkostwinner: 65 jaar of ouder;2013;925.6;63.1;263.4;51.4;38.4;0.13;0.66;0.84;376.5;457.9;26.5;19.1;13.8;31.8;376.5;308.5;163.3;77.3;376.5;392.4;123.0;33.7
206;Totaal;Hoofdkostwinner: 65 jaar of ouder;2014;978.0;64.6;261.6;54.3;40.7;0.13;0.67;0.85;396.7;477.8;29.9;21.7;15.7;36.2;396.7;325.9;175.3;80.2;396.7;416.7;131.1;33.6
207;Totaal;Hoofdkostwinner: 65 jaar of ouder;2015;1023.3;65.0;266.7;52.5;39.2;0.12;0.64;0.81;427.5;488.6;31.5;22.8;16.4;36.4;427.5;325.2;184.4;86.3;427.5;419.5;139.7;36.6
208;Totaal;Hoofdkostwinner: 65 jaar of ouder;2016;1068.0;67.1;275.4;53.9;40.2;0.13;0.68;0.87;434.9;523.2;32.9;24.0;17.4;35.6;434.9;346.5;198.1;88.5;434.9;446.3;149.9;36.9
209;Totaal;Hoofdkostwinner: 65 jaar of ouder;2017;1109.7;68.6;291.0;57.6;42.0;0.13;0.7;0.9;445.1;559.1;33.3;24.1;17.1;30.9;445.1;366.2;210.2;88.0;445.1;471.2;157.3;36.1
210;Totaal;Hoofdkostwinner: 65 jaar of ouder;2018;1151.8;70.2;311.1;56.7;41.9;0.13;0.73;0.93;457.2;597.9;33.1;23.0;15.5;25.3;457.2;380.4;223.1;91.2;457.2;491.2;166.0;37.5
211;Totaal;Hoofdkostwinner: 65 jaar of ouder;2019;1196.1;72.1;334.9;61.0;45.4;0.13;0.73;0.93;468.1;644.1;31.3;20.3;12.2;20.0;468.1;406.5;231.6;89.9;468.1;524.8;167.5;35.7
212;Totaal;Hoofdkostwinner: 65 jaar of ouder;2020;1237.2;72.6;354.5;60.4;45.0;0.12;0.72;0.92;482.3;682.2;29.0;17.6;10.1;16.0;482.3;423.8;239.5;91.6;482.3;548.0;170.5;36.4
213;Totaal;Hoofdkostwinner: 65 jaar of ouder;2021;1277.5;74.4;387.4;61.6;46.2;0.12;0.73;0.94;492.1;730.0;23.9;13.0;6.7;11.9;492.1;440.4;250.3;94.7;492.1;571.1;177.4;36.9
214;Totaal;Hoofdkostwinner: 65 jaar of ouder;2022;1319.1;76.5;467.0;65.0;48.5;0.1;0.73;0.94;501.8;789.0;12.0;5.7;2.9;7.6;501.8;468.0;258.1;91.1;501.8;603.3;179.7;34.2
215;Totaal;Hoofdkostwinner: 65 jaar of ouder;2023;1356.3;79.7;468.6;71.7;52.8;0.11;0.72;0.93;505.9;819.9;12.9;6.1;3.2;8.4;505.9;507.8;260.1;82.5;505.9;646.0;172.2;32.2
216;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2006;560.7;178.6;207.2;;;0.94;;;18.7;112.4;49.4;67.5;98.5;214.1;;;;;;;;
217;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2007;553.5;189.8;218.9;;;0.93;;;14.6;97.5;50.7;79.4;119.4;192.0;;;;;;;;
218;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2008;549.8;198.7;226.3;;;0.94;;;13.3;85.1;49.2;81.7;127.7;192.7;;;;;;;;
219;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2009;553.1;203.9;222.3;;;0.99;;;20.1;64.5;38.9;65.0;105.6;258.9;;;;;;;;
220;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2010;544.8;204.9;205.4;;;1.08;;;20.1;42.1;25.0;41.3;67.5;348.9;;;;;;;;
221;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2011;543.9;201.9;208.3;70.9;40.0;1.07;2.96;5.2;29.7;41.8;24.4;41.7;67.7;338.6;29.7;72.2;332.9;109.0;29.7;67.5;349.5;97.2
222;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2012;530.8;205.7;197.9;71.6;40.1;1.12;2.95;5.22;19.5;32.0;18.7;32.1;51.7;376.7;19.5;73.0;334.1;104.2;19.5;64.9;354.1;92.3
223;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2013;519.7;202.7;177.7;72.4;40.9;1.22;2.88;5.05;16.5;23.3;12.5;19.5;31.7;416.2;16.5;77.5;333.6;92.1;16.5;71.1;356.3;75.8
224;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2014;502.0;195.4;177.3;74.4;42.7;1.18;2.74;4.73;19.3;25.8;14.0;22.1;35.2;385.6;19.3;88.6;321.0;73.2;19.3;86.3;342.2;54.3
225;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2015;494.7;187.9;183.5;74.6;43.7;1.1;2.64;4.47;22.2;37.1;19.3;30.1;47.6;338.4;22.2;99.0;312.6;61.0;22.2;105.2;325.4;41.9
226;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2016;490.9;186.4;193.7;77.5;46.1;1.02;2.51;4.18;19.9;47.9;26.7;43.1;79.3;274.1;19.9;116.5;304.6;50.0;19.9;132.5;305.9;32.6
227;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2017;491.9;186.2;211.5;80.7;47.6;0.94;2.4;4.03;20.6;65.7;41.5;69.5;123.8;170.8;20.6;133.8;296.1;41.3;20.6;148.9;293.5;28.9
228;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2018;499.1;188.5;233.6;84.8;49.7;0.87;2.31;3.89;22.0;95.6;65.6;108.5;109.6;97.7;22.0;154.5;285.7;36.8;22.0;169.1;280.9;27.1
229;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2019;499.1;193.1;257.8;89.9;52.7;0.79;2.21;3.73;20.6;141.8;94.0;110.8;73.6;58.3;20.6;177.5;266.3;34.6;20.6;193.9;258.3;26.3
230;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2020;497.3;197.3;278.4;93.9;55.3;0.75;2.15;3.6;22.7;181.5;98.2;90.8;58.5;45.7;22.7;189.3;251.8;33.5;22.7;211.0;238.1;25.5
231;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2021;492.6;206.9;308.8;98.7;58.5;0.7;2.16;3.56;23.4;227.2;90.5;73.8;43.2;34.5;23.4;187.6;248.3;33.2;23.4;214.0;230.2;24.9
232;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2022;505.2;220.9;378.0;107.1;62.3;0.6;2.1;3.54;26.4;321.0;74.1;42.6;17.2;24.0;26.4;203.7;240.6;34.5;26.4;220.9;229.8;28.1
233;Totaal;Hoofdkostwinner: 25 tot 35 jaar;2023;500.2;233.5;382.5;115.2;66.9;0.62;2.06;3.46;25.9;292.3;69.7;45.8;28.8;37.6;25.9;212.0;225.8;36.6;25.9;229.0;215.2;30.1
234;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2006;956.8;170.4;264.6;;;0.65;;;41.6;487.0;87.4;82.8;84.6;173.4;;;;;;;;
235;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2007;962.5;184.4;281.2;;;0.67;;;36.7;471.0;95.9;98.2;100.6;160.1;;;;;;;;
236;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2008;972.9;197.9;292.9;;;0.7;;;34.5;447.6;104.0;109.9;111.8;165.1;;;;;;;;
237;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2009;977.6;206.2;290.2;;;0.75;;;50.0;384.8;102.4;110.6;115.4;214.4;;;;;;;;
238;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2010;958.9;213.4;270.7;;;0.85;;;47.4;297.2;90.3;101.1;109.9;313.1;;;;;;;;
239;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2011;933.7;218.5;273.4;87.3;49.1;0.86;2.52;4.43;46.2;267.7;88.4;102.5;113.9;315.1;46.2;269.2;463.2;155.1;46.2;264.2;482.8;140.5
240;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2012;912.9;226.1;259.1;88.7;49.3;0.94;2.56;4.56;34.9;210.7;75.7;89.8;106.2;395.6;34.9;255.9;466.5;155.6;34.9;241.5;492.6;143.9
241;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2013;887.8;228.4;231.3;89.9;49.9;1.07;2.56;4.54;30.2;145.4;54.3;66.4;80.5;510.9;30.2;246.1;463.4;148.1;30.2;231.2;493.7;132.6
242;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2014;862.9;226.0;228.0;93.6;52.7;1.08;2.49;4.38;32.5;129.9;50.2;62.7;78.9;508.8;32.5;248.8;453.2;128.4;32.5;238.4;483.8;108.2
243;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2015;832.9;221.6;231.9;92.2;52.7;1.05;2.47;4.26;35.6;130.9;51.0;65.1;83.5;466.7;35.6;238.3;443.4;115.6;35.6;240.3;464.7;92.3
244;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2016;809.3;222.3;241.0;95.5;55.5;1.01;2.4;4.07;31.2;135.9;55.7;73.5;100.7;412.4;31.2;247.3;432.4;98.5;31.2;260.2;444.4;73.6
245;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2017;788.4;224.5;259.5;99.4;57.3;0.94;2.33;3.99;30.0;152.1;68.8;94.4;130.5;312.6;30.0;255.2;420.0;83.2;30.0;265.0;430.3;63.0
246;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2018;773.4;228.7;284.8;103.4;59.5;0.87;2.28;3.91;29.9;183.8;91.4;126.5;133.5;208.4;29.9;263.3;406.7;73.4;29.9;273.1;413.9;56.5
247;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2019;764.7;233.7;314.0;110.0;63.6;0.79;2.2;3.76;27.8;241.3;123.3;138.3;109.6;124.5;27.8;286.8;384.0;66.1;27.8;298.4;387.4;51.1
248;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2020;760.3;235.3;338.9;112.8;65.5;0.74;2.13;3.61;29.0;303.0;136.8;126.9;84.2;80.4;29.0;306.9;362.9;61.6;29.0;327.5;356.7;47.1
249;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2021;759.5;240.2;376.5;117.8;68.8;0.67;2.09;3.5;30.0;396.9;135.0;98.2;51.2;48.2;30.0;320.5;350.9;58.0;30.0;350.2;334.9;44.4
250;Totaal;Hoofdkostwinner: 35 tot 45 jaar;2022;764.9;243.3;458.7;127.0;73.1;0.55;1.95;3.32;33.5;569.8;84.6;38.1;14.8;23.9;33.5;365.6;315.6;50.1;33.5;386.1;305.5;39.7
