ID;Energiedragers;Sectoren;Perioden;TotaalAanbod_1;Winning_2;EnergieAanvoer_3;EnergieAflevering_4;Voorraadmutatie_5;StatistischeVerschillen_6;TotaalVerbruik_7;SaldoInzetProductieEnergie_8;SaldoElektriciteitWKKOmzetting_9;SaldoAndereOmzetting_10;TotaalInzetEnergieVoorOmzetting_11;InzetElektriciteitWKKOmzetting_12;InzetAndereOmzetting_13;TotaalProductieEnergieUitOmzetting_14;ProductieElektriciteitWKKOmzetting_15;ProductieAndereOmzetting_16;EigenVerbruik_17;VerliezenBijDistributie_18;FinaalEnergieverbruik_19;NietEnergetischGebruik_20
7509;Steenkool en bruinkool;Totaal energiesector en eindgebruikers;2019;269.7;;275.0;0.4;-4.8;;269.7;268.2;146.6;121.5;268.2;146.6;121.5;;;;;;1.4;0.2
7510;Steenkool en bruinkool;Totaal energiesector en eindgebruikers;2020;177.0;;165.0;0.4;12.5;;177.0;175.7;63.9;111.8;175.7;63.9;111.8;;;;;;1.2;0.1
7511;Steenkool en bruinkool;Totaal energiesector en eindgebruikers;2021;235.8;;233.5;1.0;3.3;;235.8;234.4;118.5;115.9;234.4;118.5;115.9;;;;;;1.2;0.2
7512;Steenkool en bruinkool;Totaal energiesector en eindgebruikers;2022;234.6;;240.2;0.7;-5.0;;234.6;233.6;120.4;113.1;233.6;120.4;113.1;;;;;;0.9;0.1
7513;Steenkool en bruinkool;Totaal energiesector en eindgebruikers;2023;171.2;;175.2;0.3;-3.7;;171.2;170.5;71.3;99.1;170.5;71.3;99.1;;;;;;0.7;0.1
7514;Steenkool en bruinkool;Totaal energiesector;1990;361.0;;361.0;;;;361.0;361.0;231.1;129.9;361.0;231.1;129.9;;;;;;;
7515;Steenkool en bruinkool;Totaal energiesector;1991;343.5;;343.5;;;;343.5;343.5;207.9;135.7;343.5;207.9;135.7;;;;;;;
7516;Steenkool en bruinkool;Totaal energiesector;1992;346.3;;346.3;;;;346.3;346.3;206.2;140.1;346.3;206.2;140.1;;;;;;;
7517;Steenkool en bruinkool;Totaal energiesector;1993;339.3;;339.3;;;;339.3;339.3;199.6;139.6;339.3;199.6;139.6;;;;;;;
7518;Steenkool en bruinkool;Totaal energiesector;1994;378.0;;378.0;;;;378.0;378.0;229.6;148.5;378.0;229.6;148.5;;;;;;;
7519;Steenkool en bruinkool;Totaal energiesector;1995;382.5;;385.9;;-3.4;;382.5;382.5;242.6;139.9;382.5;242.6;139.9;;;;;;;
7520;Steenkool en bruinkool;Totaal energiesector;1996;375.5;;371.1;;4.3;;375.5;375.5;229.5;146.0;375.5;229.5;146.0;;;;;;;
7521;Steenkool en bruinkool;Totaal energiesector;1997;365.1;;371.9;;-6.7;;365.1;365.1;215.5;149.6;365.1;215.5;149.6;;;;;;;
7522;Steenkool en bruinkool;Totaal energiesector;1998;371.7;;374.6;;-2.9;;371.7;371.7;226.6;145.1;371.7;226.6;145.1;;;;;;;
7523;Steenkool en bruinkool;Totaal energiesector;1999;313.7;;310.4;;3.3;;313.7;313.7;187.7;126.0;313.7;187.7;126.0;;;;;;;
7524;Steenkool en bruinkool;Totaal energiesector;2000;325.1;;319.6;;5.5;;325.1;325.1;209.3;115.8;325.1;209.3;115.8;;;;;;;
7525;Steenkool en bruinkool;Totaal energiesector;2001;347.1;;352.6;;-5.5;;347.1;347.1;223.9;123.2;347.1;223.9;123.2;;;;;;;
7526;Steenkool en bruinkool;Totaal energiesector;2002;346.6;;347.6;;-0.9;;346.6;346.6;225.8;120.8;346.6;225.8;120.8;;;;;;;
7527;Steenkool en bruinkool;Totaal energiesector;2003;356.0;;352.7;;3.3;;356.0;356.0;230.6;125.5;356.0;230.6;125.5;;;;;;;
7528;Steenkool en bruinkool;Totaal energiesector;2004;354.7;;355.0;;-0.2;;354.7;354.7;222.6;132.1;354.7;222.6;132.1;;;;;;;
7529;Steenkool en bruinkool;Totaal energiesector;2005;341.5;;343.8;;-2.3;;341.5;341.5;207.5;134.0;341.5;207.5;134.0;;;;;;;
7530;Steenkool en bruinkool;Totaal energiesector;2006;329.8;;326.0;;3.8;;329.8;329.8;204.6;125.2;329.8;204.6;125.2;;;;;;;
7531;Steenkool en bruinkool;Totaal energiesector;2007;349.0;;353.9;;-4.9;;349.0;349.0;214.5;134.6;349.0;214.5;134.6;;;;;;;
7532;Steenkool en bruinkool;Totaal energiesector;2008;329.3;;323.5;;5.8;;329.3;329.3;202.9;126.4;329.3;202.9;126.4;;;;;;;
7533;Steenkool en bruinkool;Totaal energiesector;2009;306.4;;306.7;;-0.3;;306.4;306.4;208.5;98.0;306.4;208.5;98.0;;;;;;;
7534;Steenkool en bruinkool;Totaal energiesector;2010;308.5;;313.7;;-5.2;;308.5;308.5;195.4;113.1;308.5;195.4;113.1;;;;;;;
7535;Steenkool en bruinkool;Totaal energiesector;2011;303.6;;303.8;;-0.2;;303.6;303.6;182.1;121.5;303.6;182.1;121.5;;;;;;;
7536;Steenkool en bruinkool;Totaal energiesector;2012;330.9;;328.2;;2.8;;330.9;330.9;211.4;119.5;330.9;211.4;119.5;;;;;;;
7537;Steenkool en bruinkool;Totaal energiesector;2013;338.3;;339.0;;-0.7;;338.3;338.3;220.7;117.6;338.3;220.7;117.6;;;;;;;
7538;Steenkool en bruinkool;Totaal energiesector;2014;378.3;;382.8;;-4.5;;378.3;378.3;255.1;123.2;378.3;255.1;123.2;;;;;;;
7539;Steenkool en bruinkool;Totaal energiesector;2015;464.4;;449.3;1.3;16.4;;464.4;464.4;336.6;127.8;464.4;336.6;127.8;;;;;;;
7540;Steenkool en bruinkool;Totaal energiesector;2016;429.1;;425.7;;3.3;;429.1;429.1;304.7;124.4;429.1;304.7;124.4;;;;;;;
7541;Steenkool en bruinkool;Totaal energiesector;2017;381.7;;387.1;;-5.4;;381.7;381.7;256.5;125.3;381.7;256.5;125.3;;;;;;;
7542;Steenkool en bruinkool;Totaal energiesector;2018;342.9;;341.5;0.3;1.8;;342.9;342.9;221.5;121.5;342.9;221.5;121.5;;;;;;;
7543;Steenkool en bruinkool;Totaal energiesector;2019;268.2;;273.5;0.4;-4.8;;268.2;268.2;146.6;121.5;268.2;146.6;121.5;;;;;;;
7544;Steenkool en bruinkool;Totaal energiesector;2020;175.7;;163.6;0.4;12.5;;175.7;175.7;63.9;111.8;175.7;63.9;111.8;;;;;;;
7545;Steenkool en bruinkool;Totaal energiesector;2021;234.4;;232.0;1.0;3.3;;234.4;234.4;118.5;115.9;234.4;118.5;115.9;;;;;;;
7546;Steenkool en bruinkool;Totaal energiesector;2022;233.6;;239.3;0.7;-4.9;;233.6;233.6;120.4;113.1;233.6;120.4;113.1;;;;;;;
7547;Steenkool en bruinkool;Totaal energiesector;2023;170.5;;174.5;0.3;-3.7;;170.5;170.5;71.3;99.1;170.5;71.3;99.1;;;;;;;
7548;Steenkool en bruinkool;Winning van olie en gas;1990;;;;;;;;;;;;;;;;;;;;
7549;Steenkool en bruinkool;Winning van olie en gas;1991;;;;;;;;;;;;;;;;;;;;
7550;Steenkool en bruinkool;Winning van olie en gas;1992;;;;;;;;;;;;;;;;;;;;
7551;Steenkool en bruinkool;Winning van olie en gas;1993;;;;;;;;;;;;;;;;;;;;
7552;Steenkool en bruinkool;Winning van olie en gas;1994;;;;;;;;;;;;;;;;;;;;
7553;Steenkool en bruinkool;Winning van olie en gas;1995;;;;;;;;;;;;;;;;;;;;
7554;Steenkool en bruinkool;Winning van olie en gas;1996;;;;;;;;;;;;;;;;;;;;
7555;Steenkool en bruinkool;Winning van olie en gas;1997;;;;;;;;;;;;;;;;;;;;
7556;Steenkool en bruinkool;Winning van olie en gas;1998;;;;;;;;;;;;;;;;;;;;
7557;Steenkool en bruinkool;Winning van olie en gas;1999;;;;;;;;;;;;;;;;;;;;
7558;Steenkool en bruinkool;Winning van olie en gas;2000;;;;;;;;;;;;;;;;;;;;
7559;Steenkool en bruinkool;Winning van olie en gas;2001;;;;;;;;;;;;;;;;;;;;
7560;Steenkool en bruinkool;Winning van olie en gas;2002;;;;;;;;;;;;;;;;;;;;
7561;Steenkool en bruinkool;Winning van olie en gas;2003;;;;;;;;;;;;;;;;;;;;
7562;Steenkool en bruinkool;Winning van olie en gas;2004;;;;;;;;;;;;;;;;;;;;
7563;Steenkool en bruinkool;Winning van olie en gas;2005;;;;;;;;;;;;;;;;;;;;
7564;Steenkool en bruinkool;Winning van olie en gas;2006;;;;;;;;;;;;;;;;;;;;
7565;Steenkool en bruinkool;Winning van olie en gas;2007;;;;;;;;;;;;;;;;;;;;
7566;Steenkool en bruinkool;Winning van olie en gas;2008;;;;;;;;;;;;;;;;;;;;
7567;Steenkool en bruinkool;Winning van olie en gas;2009;;;;;;;;;;;;;;;;;;;;
7568;Steenkool en bruinkool;Winning van olie en gas;2010;;;;;;;;;;;;;;;;;;;;
7569;Steenkool en bruinkool;Winning van olie en gas;2011;;;;;;;;;;;;;;;;;;;;
7570;Steenkool en bruinkool;Winning van olie en gas;2012;;;;;;;;;;;;;;;;;;;;
7571;Steenkool en bruinkool;Winning van olie en gas;2013;;;;;;;;;;;;;;;;;;;;
7572;Steenkool en bruinkool;Winning van olie en gas;2014;;;;;;;;;;;;;;;;;;;;
7573;Steenkool en bruinkool;Winning van olie en gas;2015;;;;;;;;;;;;;;;;;;;;
7574;Steenkool en bruinkool;Winning van olie en gas;2016;;;;;;;;;;;;;;;;;;;;
7575;Steenkool en bruinkool;Winning van olie en gas;2017;;;;;;;;;;;;;;;;;;;;
7576;Steenkool en bruinkool;Winning van olie en gas;2018;;;;;;;;;;;;;;;;;;;;
7577;Steenkool en bruinkool;Winning van olie en gas;2019;;;;;;;;;;;;;;;;;;;;
7578;Steenkool en bruinkool;Winning van olie en gas;2020;;;;;;;;;;;;;;;;;;;;
7579;Steenkool en bruinkool;Winning van olie en gas;2021;;;;;;;;;;;;;;;;;;;;
7580;Steenkool en bruinkool;Winning van olie en gas;2022;;;;;;;;;;;;;;;;;;;;
7581;Steenkool en bruinkool;Winning van olie en gas;2023;;;;;;;;;;;;;;;;;;;;
7582;Steenkool en bruinkool;Cokesfabrieken;1990;110.4;;110.4;;;;110.4;110.4;;110.4;110.4;;110.4;;;;;;;
7583;Steenkool en bruinkool;Cokesfabrieken;1991;118.3;;118.3;;;;118.3;118.3;;118.3;118.3;;118.3;;;;;;;
7584;Steenkool en bruinkool;Cokesfabrieken;1992;117.8;;117.8;;;;117.8;117.8;;117.8;117.8;;117.8;;;;;;;
7585;Steenkool en bruinkool;Cokesfabrieken;1993;115.5;;115.5;;;;115.5;115.5;;115.5;115.5;;115.5;;;;;;;
7586;Steenkool en bruinkool;Cokesfabrieken;1994;119.3;;119.3;;;;119.3;119.3;;119.3;119.3;;119.3;;;;;;;
7587;Steenkool en bruinkool;Cokesfabrieken;1995;115.7;;119.1;;-3.4;;115.7;115.7;;115.7;115.7;;115.7;;;;;;;
7588;Steenkool en bruinkool;Cokesfabrieken;1996;117.4;;113.0;;4.3;;117.4;117.4;;117.4;117.4;;117.4;;;;;;;
7589;Steenkool en bruinkool;Cokesfabrieken;1997;114.8;;121.5;;-6.7;;114.8;114.8;;114.8;114.8;;114.8;;;;;;;
7590;Steenkool en bruinkool;Cokesfabrieken;1998;110.7;;113.6;;-2.9;;110.7;110.7;;110.7;110.7;;110.7;;;;;;;
7591;Steenkool en bruinkool;Cokesfabrieken;1999;92.6;;89.4;;3.3;;92.6;92.6;;92.6;92.6;;92.6;;;;;;;
7592;Steenkool en bruinkool;Cokesfabrieken;2000;86.1;;80.6;;5.5;;86.1;86.1;;86.1;86.1;;86.1;;;;;;;
7593;Steenkool en bruinkool;Cokesfabrieken;2001;88.7;;96.0;;-7.2;;88.7;88.7;;88.7;88.7;;88.7;;;;;;;
7594;Steenkool en bruinkool;Cokesfabrieken;2002;85.3;;83.2;;2.1;;85.3;85.3;;85.3;85.3;;85.3;;;;;;;
7595;Steenkool en bruinkool;Cokesfabrieken;2003;87.4;;85.5;;1.9;;87.4;87.4;;87.4;87.4;;87.4;;;;;;;
7596;Steenkool en bruinkool;Cokesfabrieken;2004;90.1;;87.3;;2.8;;90.1;90.1;;90.1;90.1;;90.1;;;;;;;
7597;Steenkool en bruinkool;Cokesfabrieken;2005;90.4;;92.7;;-2.3;;90.4;90.4;;90.4;90.4;;90.4;;;;;;;
7598;Steenkool en bruinkool;Cokesfabrieken;2006;87.3;;86.2;;1.1;;87.3;87.3;;87.3;87.3;;87.3;;;;;;;
7599;Steenkool en bruinkool;Cokesfabrieken;2007;88.9;;92.6;;-3.7;;88.9;88.9;;88.9;88.9;;88.9;;;;;;;
7600;Steenkool en bruinkool;Cokesfabrieken;2008;87.7;;83.5;;4.1;;87.7;87.7;;87.7;87.7;;87.7;;;;;;;
7601;Steenkool en bruinkool;Cokesfabrieken;2009;71.1;;67.3;;3.8;;71.1;71.1;;71.1;71.1;;71.1;;;;;;;
7602;Steenkool en bruinkool;Cokesfabrieken;2010;83.9;;90.8;;-6.8;;83.9;83.9;;83.9;83.9;;83.9;;;;;;;
7603;Steenkool en bruinkool;Cokesfabrieken;2011;84.7;;86.5;;-1.8;;84.7;84.7;;84.7;84.7;;84.7;;;;;;;
7604;Steenkool en bruinkool;Cokesfabrieken;2012;78.5;;76.1;;2.4;;78.5;78.5;;78.5;78.5;;78.5;;;;;;;
7605;Steenkool en bruinkool;Cokesfabrieken;2013;80.3;;80.4;;-0.1;;80.3;80.3;;80.3;80.3;;80.3;;;;;;;
7606;Steenkool en bruinkool;Cokesfabrieken;2014;83.2;;81.9;;1.3;;83.2;83.2;;83.2;83.2;;83.2;;;;;;;
7607;Steenkool en bruinkool;Cokesfabrieken;2015;85.0;;82.0;;3.0;;85.0;85.0;;85.0;85.0;;85.0;;;;;;;
7608;Steenkool en bruinkool;Cokesfabrieken;2016;82.9;;81.7;;1.2;;82.9;82.9;;82.9;82.9;;82.9;;;;;;;
7609;Steenkool en bruinkool;Cokesfabrieken;2017;78.8;;83.6;;-4.8;;78.8;78.8;;78.8;78.8;;78.8;;;;;;;
7610;Steenkool en bruinkool;Cokesfabrieken;2018;78.0;;75.0;0.3;3.3;;78.0;78.0;;78.0;78.0;;78.0;;;;;;;
7611;Steenkool en bruinkool;Cokesfabrieken;2019;79.1;;82.4;0.4;-2.8;;79.1;79.1;;79.1;79.1;;79.1;;;;;;;
7612;Steenkool en bruinkool;Cokesfabrieken;2020;75.2;;67.6;0.4;8.0;;75.2;75.2;;75.2;75.2;;75.2;;;;;;;
7613;Steenkool en bruinkool;Cokesfabrieken;2021;76.2;;78.1;0.1;-1.8;;76.2;76.2;;76.2;76.2;;76.2;;;;;;;
7614;Steenkool en bruinkool;Cokesfabrieken;2022;76.4;;74.9;0.0;1.5;;76.4;76.4;;76.4;76.4;;76.4;;;;;;;
7615;Steenkool en bruinkool;Cokesfabrieken;2023;70.9;;73.2;0.3;-2.0;;70.9;70.9;;70.9;70.9;;70.9;;;;;;;
7616;Steenkool en bruinkool;Hoogovens;1990;19.5;;19.5;;;;19.5;19.5;;19.5;19.5;;19.5;;;;;;;
7617;Steenkool en bruinkool;Hoogovens;1991;17.4;;17.4;;;;17.4;17.4;;17.4;17.4;;17.4;;;;;;;
7618;Steenkool en bruinkool;Hoogovens;1992;22.3;;22.3;;;;22.3;22.3;;22.3;22.3;;22.3;;;;;;;
7619;Steenkool en bruinkool;Hoogovens;1993;24.2;;24.2;;;;24.2;24.2;;24.2;24.2;;24.2;;;;;;;
7620;Steenkool en bruinkool;Hoogovens;1994;29.2;;29.2;;;;29.2;29.2;;29.2;29.2;;29.2;;;;;;;
7621;Steenkool en bruinkool;Hoogovens;1995;24.2;;24.2;;;;24.2;24.2;;24.2;24.2;;24.2;;;;;;;
7622;Steenkool en bruinkool;Hoogovens;1996;28.6;;28.6;;;;28.6;28.6;;28.6;28.6;;28.6;;;;;;;
7623;Steenkool en bruinkool;Hoogovens;1997;34.8;;34.8;;;;34.8;34.8;;34.8;34.8;;34.8;;;;;;;
7624;Steenkool en bruinkool;Hoogovens;1998;34.5;;34.5;;;;34.5;34.5;;34.5;34.5;;34.5;;;;;;;
7625;Steenkool en bruinkool;Hoogovens;1999;33.3;;33.3;;;;33.3;33.3;;33.3;33.3;;33.3;;;;;;;
7626;Steenkool en bruinkool;Hoogovens;2000;29.8;;29.8;;;;29.8;29.8;;29.8;29.8;;29.8;;;;;;;
7627;Steenkool en bruinkool;Hoogovens;2001;34.4;;34.4;;;;34.4;34.4;;34.4;34.4;;34.4;;;;;;;
7628;Steenkool en bruinkool;Hoogovens;2002;35.5;;35.5;;;;35.5;35.5;;35.5;35.5;;35.5;;;;;;;
7629;Steenkool en bruinkool;Hoogovens;2003;38.1;;38.1;;;;38.1;38.1;;38.1;38.1;;38.1;;;;;;;
7630;Steenkool en bruinkool;Hoogovens;2004;42.0;;42.0;;;;42.0;42.0;;42.0;42.0;;42.0;;;;;;;
7631;Steenkool en bruinkool;Hoogovens;2005;43.6;;43.6;;;;43.6;43.6;;43.6;43.6;;43.6;;;;;;;
7632;Steenkool en bruinkool;Hoogovens;2006;37.9;;37.9;;;;37.9;37.9;;37.9;37.9;;37.9;;;;;;;
7633;Steenkool en bruinkool;Hoogovens;2007;45.6;;45.6;;;;45.6;45.6;;45.6;45.6;;45.6;;;;;;;
7634;Steenkool en bruinkool;Hoogovens;2008;38.7;;38.7;;;;38.7;38.7;;38.7;38.7;;38.7;;;;;;;
7635;Steenkool en bruinkool;Hoogovens;2009;26.8;;26.8;;;;26.8;26.8;;26.8;26.8;;26.8;;;;;;;
7636;Steenkool en bruinkool;Hoogovens;2010;29.1;;29.1;;;;29.1;29.1;;29.1;29.1;;29.1;;;;;;;
7637;Steenkool en bruinkool;Hoogovens;2011;36.8;;36.8;;;;36.8;36.8;;36.8;36.8;;36.8;;;;;;;
7638;Steenkool en bruinkool;Hoogovens;2012;41.0;;41.0;;;;41.0;41.0;;41.0;41.0;;41.0;;;;;;;
7639;Steenkool en bruinkool;Hoogovens;2013;37.2;;37.2;;;;37.2;37.2;;37.2;37.2;;37.2;;;;;;;
7640;Steenkool en bruinkool;Hoogovens;2014;40.0;;40.0;;;;40.0;40.0;;40.0;40.0;;40.0;;;;;;;
7641;Steenkool en bruinkool;Hoogovens;2015;42.8;;33.9;;8.9;;42.8;42.8;;42.8;42.8;;42.8;;;;;;;
7642;Steenkool en bruinkool;Hoogovens;2016;41.5;;41.8;;-0.3;;41.5;41.5;;41.5;41.5;;41.5;;;;;;;
7643;Steenkool en bruinkool;Hoogovens;2017;46.4;;47.5;;-1.1;;46.4;46.4;;46.4;46.4;;46.4;;;;;;;
7644;Steenkool en bruinkool;Hoogovens;2018;43.5;;44.3;;-0.8;;43.5;43.5;;43.5;43.5;;43.5;;;;;;;
7645;Steenkool en bruinkool;Hoogovens;2019;42.4;;40.9;;1.5;;42.4;42.4;;42.4;42.4;;42.4;;;;;;;
7646;Steenkool en bruinkool;Hoogovens;2020;36.7;;36.6;;0.1;;36.7;36.7;;36.7;36.7;;36.7;;;;;;;
7647;Steenkool en bruinkool;Hoogovens;2021;39.7;;38.0;0.8;2.5;;39.7;39.7;;39.7;39.7;;39.7;;;;;;;
7648;Steenkool en bruinkool;Hoogovens;2022;36.7;;37.7;0.7;-0.3;;36.7;36.7;;36.7;36.7;;36.7;;;;;;;
7649;Steenkool en bruinkool;Hoogovens;2023;28.3;;31.3;;-3.0;;28.3;28.3;;28.3;28.3;;28.3;;;;;;;
7650;Steenkool en bruinkool;Olieraffinaderijen;1990;;;;;;;;;;;;;;;;;;;;
7651;Steenkool en bruinkool;Olieraffinaderijen;1991;;;;;;;;;;;;;;;;;;;;
7652;Steenkool en bruinkool;Olieraffinaderijen;1992;;;;;;;;;;;;;;;;;;;;
7653;Steenkool en bruinkool;Olieraffinaderijen;1993;;;;;;;;;;;;;;;;;;;;
7654;Steenkool en bruinkool;Olieraffinaderijen;1994;;;;;;;;;;;;;;;;;;;;
7655;Steenkool en bruinkool;Olieraffinaderijen;1995;;;;;;;;;;;;;;;;;;;;
7656;Steenkool en bruinkool;Olieraffinaderijen;1996;;;;;;;;;;;;;;;;;;;;
7657;Steenkool en bruinkool;Olieraffinaderijen;1997;;;;;;;;;;;;;;;;;;;;
7658;Steenkool en bruinkool;Olieraffinaderijen;1998;;;;;;;;;;;;;;;;;;;;
7659;Steenkool en bruinkool;Olieraffinaderijen;1999;;;;;;;;;;;;;;;;;;;;
7660;Steenkool en bruinkool;Olieraffinaderijen;2000;;;;;;;;;;;;;;;;;;;;
7661;Steenkool en bruinkool;Olieraffinaderijen;2001;;;;;;;;;;;;;;;;;;;;
7662;Steenkool en bruinkool;Olieraffinaderijen;2002;;;;;;;;;;;;;;;;;;;;
7663;Steenkool en bruinkool;Olieraffinaderijen;2003;;;;;;;;;;;;;;;;;;;;
7664;Steenkool en bruinkool;Olieraffinaderijen;2004;;;;;;;;;;;;;;;;;;;;
7665;Steenkool en bruinkool;Olieraffinaderijen;2005;;;;;;;;;;;;;;;;;;;;
7666;Steenkool en bruinkool;Olieraffinaderijen;2006;;;;;;;;;;;;;;;;;;;;
7667;Steenkool en bruinkool;Olieraffinaderijen;2007;;;;;;;;;;;;;;;;;;;;
7668;Steenkool en bruinkool;Olieraffinaderijen;2008;;;;;;;;;;;;;;;;;;;;
7669;Steenkool en bruinkool;Olieraffinaderijen;2009;;;;;;;;;;;;;;;;;;;;
7670;Steenkool en bruinkool;Olieraffinaderijen;2010;;;;;;;;;;;;;;;;;;;;
7671;Steenkool en bruinkool;Olieraffinaderijen;2011;;;;;;;;;;;;;;;;;;;;
7672;Steenkool en bruinkool;Olieraffinaderijen;2012;;;;;;;;;;;;;;;;;;;;
7673;Steenkool en bruinkool;Olieraffinaderijen;2013;;;;;;;;;;;;;;;;;;;;
7674;Steenkool en bruinkool;Olieraffinaderijen;2014;;;;;;;;;;;;;;;;;;;;
7675;Steenkool en bruinkool;Olieraffinaderijen;2015;;;;;;;;;;;;;;;;;;;;
7676;Steenkool en bruinkool;Olieraffinaderijen;2016;;;;;;;;;;;;;;;;;;;;
7677;Steenkool en bruinkool;Olieraffinaderijen;2017;;;;;;;;;;;;;;;;;;;;
7678;Steenkool en bruinkool;Olieraffinaderijen;2018;;;;;;;;;;;;;;;;;;;;
7679;Steenkool en bruinkool;Olieraffinaderijen;2019;;;;;;;;;;;;;;;;;;;;
7680;Steenkool en bruinkool;Olieraffinaderijen;2020;;;;;;;;;;;;;;;;;;;;
7681;Steenkool en bruinkool;Olieraffinaderijen;2021;;;;;;;;;;;;;;;;;;;;
7682;Steenkool en bruinkool;Olieraffinaderijen;2022;;;;;;;;;;;;;;;;;;;;
7683;Steenkool en bruinkool;Olieraffinaderijen;2023;;;;;;;;;;;;;;;;;;;;
7684;Steenkool en bruinkool;Energiebedrijven;1990;231.1;;231.1;;;;231.1;231.1;231.1;;231.1;231.1;;;;;;;;
7685;Steenkool en bruinkool;Energiebedrijven;1991;207.9;;207.9;;;;207.9;207.9;207.9;;207.9;207.9;;;;;;;;
7686;Steenkool en bruinkool;Energiebedrijven;1992;206.2;;206.2;;;;206.2;206.2;206.2;;206.2;206.2;;;;;;;;
7687;Steenkool en bruinkool;Energiebedrijven;1993;199.6;;199.6;;;;199.6;199.6;199.6;;199.6;199.6;;;;;;;;
7688;Steenkool en bruinkool;Energiebedrijven;1994;229.6;;229.6;;;;229.6;229.6;229.6;;229.6;229.6;;;;;;;;
7689;Steenkool en bruinkool;Energiebedrijven;1995;242.6;;242.6;;;;242.6;242.6;242.6;;242.6;242.6;;;;;;;;
7690;Steenkool en bruinkool;Energiebedrijven;1996;229.5;;229.5;;;;229.5;229.5;229.5;;229.5;229.5;;;;;;;;
7691;Steenkool en bruinkool;Energiebedrijven;1997;215.5;;215.5;;;;215.5;215.5;215.5;;215.5;215.5;;;;;;;;
7692;Steenkool en bruinkool;Energiebedrijven;1998;226.6;;226.6;;;;226.6;226.6;226.6;;226.6;226.6;;;;;;;;
7693;Steenkool en bruinkool;Energiebedrijven;1999;187.7;;187.7;;;;187.7;187.7;187.7;;187.7;187.7;;;;;;;;
7694;Steenkool en bruinkool;Energiebedrijven;2000;209.3;;209.3;;;;209.3;209.3;209.3;;209.3;209.3;;;;;;;;
7695;Steenkool en bruinkool;Energiebedrijven;2001;223.9;;222.2;;1.8;;223.9;223.9;223.9;;223.9;223.9;;;;;;;;
7696;Steenkool en bruinkool;Energiebedrijven;2002;225.8;;228.9;;-3.0;;225.8;225.8;225.8;;225.8;225.8;;;;;;;;
7697;Steenkool en bruinkool;Energiebedrijven;2003;230.6;;229.1;;1.5;;230.6;230.6;230.6;;230.6;230.6;;;;;;;;
7698;Steenkool en bruinkool;Energiebedrijven;2004;222.6;;225.6;;-3.0;;222.6;222.6;222.6;;222.6;222.6;;;;;;;;
7699;Steenkool en bruinkool;Energiebedrijven;2005;207.5;;207.5;;0.0;;207.5;207.5;207.5;;207.5;207.5;;;;;;;;
7700;Steenkool en bruinkool;Energiebedrijven;2006;204.6;;201.9;;2.7;;204.6;204.6;204.6;;204.6;204.6;;;;;;;;
7701;Steenkool en bruinkool;Energiebedrijven;2007;214.5;;215.7;;-1.3;;214.5;214.5;214.5;;214.5;214.5;;;;;;;;
7702;Steenkool en bruinkool;Energiebedrijven;2008;202.9;;201.2;;1.7;;202.9;202.9;202.9;;202.9;202.9;;;;;;;;
7703;Steenkool en bruinkool;Energiebedrijven;2009;208.5;;212.6;;-4.1;;208.5;208.5;208.5;;208.5;208.5;;;;;;;;
7704;Steenkool en bruinkool;Energiebedrijven;2010;195.4;;193.8;;1.7;;195.4;195.4;195.4;;195.4;195.4;;;;;;;;
7705;Steenkool en bruinkool;Energiebedrijven;2011;182.1;;180.5;;1.6;;182.1;182.1;182.1;;182.1;182.1;;;;;;;;
7706;Steenkool en bruinkool;Energiebedrijven;2012;211.4;;211.1;;0.3;;211.4;211.4;211.4;;211.4;211.4;;;;;;;;
7707;Steenkool en bruinkool;Energiebedrijven;2013;220.7;;221.4;;-0.7;;220.7;220.7;220.7;;220.7;220.7;;;;;;;;
7708;Steenkool en bruinkool;Energiebedrijven;2014;255.1;;261.0;;-5.8;;255.1;255.1;255.1;;255.1;255.1;;;;;;;;
7709;Steenkool en bruinkool;Energiebedrijven;2015;336.6;;333.4;1.3;4.5;;336.6;336.6;336.6;;336.6;336.6;;;;;;;;
7710;Steenkool en bruinkool;Energiebedrijven;2016;304.7;;302.3;;2.4;;304.7;304.7;304.7;;304.7;304.7;;;;;;;;
7711;Steenkool en bruinkool;Energiebedrijven;2017;256.5;;256.0;;0.5;;256.5;256.5;256.5;;256.5;256.5;;;;;;;;
7712;Steenkool en bruinkool;Energiebedrijven;2018;221.5;;222.1;;-0.7;;221.5;221.5;221.5;;221.5;221.5;;;;;;;;
7713;Steenkool en bruinkool;Energiebedrijven;2019;146.6;;150.2;;-3.5;;146.6;146.6;146.6;;146.6;146.6;;;;;;;;
7714;Steenkool en bruinkool;Energiebedrijven;2020;63.9;;59.4;0.0;4.5;;63.9;63.9;63.9;;63.9;63.9;;;;;;;;
7715;Steenkool en bruinkool;Energiebedrijven;2021;118.5;;115.9;;2.6;;118.5;118.5;118.5;;118.5;118.5;;;;;;;;
7716;Steenkool en bruinkool;Energiebedrijven;2022;120.4;;126.6;;-6.2;;120.4;120.4;120.4;;120.4;120.4;;;;;;;;
7717;Steenkool en bruinkool;Energiebedrijven;2023;71.3;;70.0;;1.4;;71.3;71.3;71.3;;71.3;71.3;;;;;;;;
7718;Steenkool en bruinkool;Totaal eindgebruikers van energie;1990;15.9;;17.6;1.7;0.0;;15.9;1.9;1.9;;1.9;1.9;;;;;;;14.0;0.1
