ID;InEnUitvoer;Landgroepen;Perioden;TotaalRegistratieEnBijschatting_1;Registratiewaarde_2;RegistratieAandeel_3;BijschattingWaarde_4;BijschattingAandeel_5
697;Uitvoer;Alle landen;2004 september;23.2;21.3;92.0;1.9;8.0
698;Uitvoer;Alle landen;2004 oktober;22.8;20.7;91.0;2.2;9.0
699;Uitvoer;Alle landen;2004 november;23.1;20.8;90.0;2.3;10.0
700;Uitvoer;Alle landen;2004 december;22.4;19.5;87.0;2.9;13.0
701;Uitvoer;Alle landen;2004;255.7;233.5;91.0;22.2;9.0
702;Uitvoer;Alle landen;2005 januari;21.1;19.4;92.0;1.7;8.0
703;Uitvoer;Alle landen;2005 februari;21.3;19.6;92.0;1.7;8.0
704;Uitvoer;Alle landen;2005 maart;24.2;22.2;92.0;2.0;8.0
705;Uitvoer;Alle landen;2005 april;23.1;21.3;92.0;1.8;8.0
706;Uitvoer;Alle landen;2005 mei;22.2;20.3;91.0;1.9;9.0
707;Uitvoer;Alle landen;2005 juni;23.7;21.9;93.0;1.8;7.0
708;Uitvoer;Alle landen;2005 juli;22.2;20.2;91.0;1.9;9.0
709;Uitvoer;Alle landen;2005 augustus;22.3;20.3;91.0;2.0;9.0
710;Uitvoer;Alle landen;2005 september;25.4;23.6;93.0;1.8;7.0
711;Uitvoer;Alle landen;2005 oktober;24.9;22.6;91.0;2.3;9.0
712;Uitvoer;Alle landen;2005 november;25.9;23.6;91.0;2.3;9.0
713;Uitvoer;Alle landen;2005 december;24.9;22.2;89.0;2.7;11.0
714;Uitvoer;Alle landen;2005;281.3;257.4;92.0;23.9;8.0
715;Uitvoer;Alle landen;2006 januari;24.9;23.2;93.0;1.7;7.0
716;Uitvoer;Alle landen;2006 februari;24.7;23.1;94.0;1.6;6.0
717;Uitvoer;Alle landen;2006 maart;29.3;27.2;93.0;2.0;7.0
718;Uitvoer;Alle landen;2006 april;24.9;23.2;93.0;1.7;7.0
719;Uitvoer;Alle landen;2006 mei;26.4;24.7;94.0;1.7;6.0
720;Uitvoer;Alle landen;2006 juni;27.2;25.4;93.0;1.8;7.0
721;Uitvoer;Alle landen;2006 juli;24.4;22.5;92.0;1.9;8.0
722;Uitvoer;Alle landen;2006 augustus;25.4;23.5;92.0;1.9;8.0
723;Uitvoer;Alle landen;2006 september;27.5;24.9;91.0;2.6;9.0
724;Uitvoer;Alle landen;2006 oktober;28.2;25.8;92.0;2.4;8.0
725;Uitvoer;Alle landen;2006 november;29.2;27.0;92.0;2.3;8.0
726;Uitvoer;Alle landen;2006 december;26.9;24.3;90.0;2.6;10.0
727;Uitvoer;Alle landen;2006;319.0;294.7;92.0;24.2;8.0
728;Uitvoer;Alle landen;2007 januari;27.4;25.8;94.0;1.5;6.0
729;Uitvoer;Alle landen;2007 februari;26.7;25.2;94.0;1.5;6.0
730;Uitvoer;Alle landen;2007 maart;30.8;29.0;94.0;1.7;6.0
731;Uitvoer;Alle landen;2007 april;26.7;25.0;93.0;1.8;7.0
732;Uitvoer;Alle landen;2007 mei;28.3;26.5;94.0;1.8;6.0
733;Uitvoer;Alle landen;2007 juni;29.3;27.3;93.0;2.0;7.0
734;Uitvoer;Alle landen;2007 juli;27.9;26.0;93.0;1.9;7.0
735;Uitvoer;Alle landen;2007 augustus;27.6;25.8;93.0;1.8;7.0
736;Uitvoer;Alle landen;2007 september;29.3;27.4;94.0;1.9;6.0
737;Uitvoer;Alle landen;2007 oktober;31.9;29.5;93.0;2.4;7.0
738;Uitvoer;Alle landen;2007 november;32.9;30.6;93.0;2.3;7.0
739;Uitvoer;Alle landen;2007 december;28.7;26.4;92.0;2.3;8.0
740;Uitvoer;Alle landen;2007;347.5;324.6;93.0;22.9;7.0
741;Uitvoer;Alle landen;2008 januari;31.0;28.8;93.0;2.2;7.0
742;Uitvoer;Alle landen;2008 februari;31.1;28.9;93.0;2.2;7.0
743;Uitvoer;Alle landen;2008 maart;31.6;29.6;94.0;2.0;6.0
744;Uitvoer;Alle landen;2008 april;32.0;29.8;93.0;2.2;7.0
745;Uitvoer;Alle landen;2008 mei;30.5;28.6;94.0;1.9;6.0
746;Uitvoer;Alle landen;2008 juni;32.0;29.2;91.0;2.7;9.0
747;Uitvoer;Alle landen;2008 juli;31.4;29.3;93.0;2.1;7.0
748;Uitvoer;Alle landen;2008 augustus;28.9;26.5;92.0;2.3;8.0
749;Uitvoer;Alle landen;2008 september;33.1;30.9;93.0;2.3;7.0
750;Uitvoer;Alle landen;2008 oktober;33.3;30.9;93.0;2.5;7.0
751;Uitvoer;Alle landen;2008 november;29.1;26.7;92.0;2.4;8.0
752;Uitvoer;Alle landen;2008 december;26.5;24.1;91.0;2.4;9.0
753;Uitvoer;Alle landen;2008;370.5;343.4;93.0;27.0;7.0
754;Uitvoer;Alle landen;2009 januari;25.0;23.5;94.0;1.5;6.0
755;Uitvoer;Alle landen;2009 februari;24.6;23.1;94.0;1.5;6.0
756;Uitvoer;Alle landen;2009 maart;26.6;25.0;94.0;1.6;6.0
757;Uitvoer;Alle landen;2009 april;24.0;22.1;92.0;1.9;8.0
758;Uitvoer;Alle landen;2009 mei;23.9;22.4;94.0;1.5;6.0
759;Uitvoer;Alle landen;2009 juni;25.6;23.9;93.0;1.7;7.0
760;Uitvoer;Alle landen;2009 juli;26.0;24.5;94.0;1.5;6.0
761;Uitvoer;Alle landen;2009 augustus;23.5;22.0;93.0;1.5;7.0
762;Uitvoer;Alle landen;2009 september;27.5;25.7;94.0;1.8;6.0
763;Uitvoer;Alle landen;2009 oktober;28.1;26.1;93.0;2.0;7.0
764;Uitvoer;Alle landen;2009 november;27.9;25.8;93.0;2.1;7.0
765;Uitvoer;Alle landen;2009 december;26.7;24.6;92.0;2.1;8.0
766;Uitvoer;Alle landen;2009;309.4;288.7;93.0;20.7;7.0
767;Uitvoer;Alle landen;2010 januari;26.8;25.3;94.0;1.5;6.0
768;Uitvoer;Alle landen;2010 februari;27.6;26.1;95.0;1.5;5.0
769;Uitvoer;Alle landen;2010 maart;32.8;30.8;94.0;2.0;6.0
770;Uitvoer;Alle landen;2010 april;29.6;27.7;93.0;1.9;7.0
771;Uitvoer;Alle landen;2010 mei;29.3;27.1;92.0;2.2;8.0
772;Uitvoer;Alle landen;2010 juni;32.2;30.1;94.0;2.1;6.0
773;Uitvoer;Alle landen;2010 juli;30.7;28.9;94.0;1.8;6.0
774;Uitvoer;Alle landen;2010 augustus;29.5;27.8;94.0;1.7;6.0
775;Uitvoer;Alle landen;2010 september;32.7;30.6;93.0;2.1;7.0
776;Uitvoer;Alle landen;2010 oktober;32.8;30.6;93.0;2.2;7.0
777;Uitvoer;Alle landen;2010 november;34.1;31.4;92.0;2.7;8.0
778;Uitvoer;Alle landen;2010 december;33.5;30.9;92.0;2.6;8.0
779;Uitvoer;Alle landen;2010;371.5;347.2;93.0;24.3;7.0
780;Uitvoer;EU-landen;1996 januari;10.1;8.7;87.0;1.3;13.0
781;Uitvoer;EU-landen;1996 februari;9.8;8.5;87.0;1.3;13.0
782;Uitvoer;EU-landen;1996 maart;10.9;9.7;89.0;1.2;11.0
783;Uitvoer;EU-landen;1996 april;9.6;8.4;88.0;1.2;12.0
784;Uitvoer;EU-landen;1996 mei;10.1;8.9;88.0;1.2;12.0
785;Uitvoer;EU-landen;1996 juni;10.0;8.7;87.0;1.3;13.0
786;Uitvoer;EU-landen;1996 juli;9.6;8.3;86.0;1.3;14.0
787;Uitvoer;EU-landen;1996 augustus;9.0;7.6;85.0;1.3;15.0
788;Uitvoer;EU-landen;1996 september;10.6;9.2;87.0;1.4;13.0
789;Uitvoer;EU-landen;1996 oktober;10.9;9.5;87.0;1.4;13.0
790;Uitvoer;EU-landen;1996 november;10.7;9.2;87.0;1.4;13.0
791;Uitvoer;EU-landen;1996 december;10.5;8.8;84.0;1.7;16.0
792;Uitvoer;EU-landen;1996;121.8;105.7;87.0;16.1;13.0
793;Uitvoer;EU-landen;1997 januari;10.8;9.5;88.0;1.3;12.0
794;Uitvoer;EU-landen;1997 februari;10.6;9.4;89.0;1.2;11.0
795;Uitvoer;EU-landen;1997 maart;11.2;9.8;87.0;1.4;13.0
796;Uitvoer;EU-landen;1997 april;11.1;9.7;88.0;1.4;12.0
797;Uitvoer;EU-landen;1997 mei;10.7;9.3;87.0;1.4;13.0
798;Uitvoer;EU-landen;1997 juni;11.2;9.9;88.0;1.4;12.0
799;Uitvoer;EU-landen;1997 juli;10.6;9.2;87.0;1.4;13.0
800;Uitvoer;EU-landen;1997 augustus;9.8;8.6;88.0;1.2;12.0
801;Uitvoer;EU-landen;1997 september;12.1;10.8;89.0;1.3;11.0
802;Uitvoer;EU-landen;1997 oktober;12.5;11.1;89.0;1.4;11.0
803;Uitvoer;EU-landen;1997 november;11.6;10.1;88.0;1.4;12.0
804;Uitvoer;EU-landen;1997 december;11.5;9.7;84.0;1.9;16.0
805;Uitvoer;EU-landen;1997;133.6;117.0;88.0;16.6;12.0
806;Uitvoer;EU-landen;1998 januari;11.5;10.3;89.0;1.3;11.0
807;Uitvoer;EU-landen;1998 februari;11.5;10.1;88.0;1.4;12.0
808;Uitvoer;EU-landen;1998 maart;13.0;11.4;88.0;1.6;12.0
809;Uitvoer;EU-landen;1998 april;11.7;10.1;86.0;1.6;14.0
810;Uitvoer;EU-landen;1998 mei;11.3;10.0;88.0;1.3;12.0
811;Uitvoer;EU-landen;1998 juni;11.9;10.6;89.0;1.3;11.0
812;Uitvoer;EU-landen;1998 juli;11.4;10.1;89.0;1.3;11.0
813;Uitvoer;EU-landen;1998 augustus;10.0;8.7;87.0;1.3;13.0
814;Uitvoer;EU-landen;1998 september;12.5;10.9;87.0;1.6;13.0
815;Uitvoer;EU-landen;1998 oktober;12.4;11.0;89.0;1.4;11.0
816;Uitvoer;EU-landen;1998 november;12.1;10.5;87.0;1.5;13.0
817;Uitvoer;EU-landen;1998 december;11.9;10.1;85.0;1.7;15.0
818;Uitvoer;EU-landen;1998;141.2;123.9;88.0;17.4;12.0
819;Uitvoer;EU-landen;1999 januari;11.0;9.8;89.0;1.2;11.0
820;Uitvoer;EU-landen;1999 februari;11.0;9.8;89.0;1.2;11.0
821;Uitvoer;EU-landen;1999 maart;13.4;11.8;88.0;1.6;12.0
822;Uitvoer;EU-landen;1999 april;11.6;10.2;88.0;1.4;12.0
823;Uitvoer;EU-landen;1999 mei;11.3;9.9;87.0;1.4;13.0
824;Uitvoer;EU-landen;1999 juni;12.7;11.2;88.0;1.6;12.0
825;Uitvoer;EU-landen;1999 juli;11.4;9.8;86.0;1.6;14.0
826;Uitvoer;EU-landen;1999 augustus;10.9;9.5;87.0;1.4;13.0
827;Uitvoer;EU-landen;1999 september;13.3;11.5;86.0;1.8;14.0
828;Uitvoer;EU-landen;1999 oktober;13.2;11.4;87.0;1.8;13.0
829;Uitvoer;EU-landen;1999 november;13.8;11.8;85.0;2.1;15.0
830;Uitvoer;EU-landen;1999 december;13.7;11.2;82.0;2.5;18.0
831;Uitvoer;EU-landen;1999;147.5;127.8;87.0;19.6;13.0
832;Uitvoer;EU-landen;2000 januari;12.9;11.2;87.0;1.7;13.0
833;Uitvoer;EU-landen;2000 februari;14.0;12.2;87.0;1.8;13.0
834;Uitvoer;EU-landen;2000 maart;15.9;13.9;88.0;2.0;12.0
835;Uitvoer;EU-landen;2000 april;13.5;11.6;85.0;2.0;15.0
836;Uitvoer;EU-landen;2000 mei;15.3;13.2;86.0;2.1;14.0
837;Uitvoer;EU-landen;2000 juni;14.7;12.3;84.0;2.4;16.0
838;Uitvoer;EU-landen;2000 juli;13.7;11.8;86.0;1.9;14.0
839;Uitvoer;EU-landen;2000 augustus;14.4;12.3;86.0;2.1;14.0
840;Uitvoer;EU-landen;2000 september;15.9;13.4;85.0;2.5;15.0
841;Uitvoer;EU-landen;2000 oktober;16.2;13.9;86.0;2.3;14.0
842;Uitvoer;EU-landen;2000 november;16.9;14.3;84.0;2.6;16.0
843;Uitvoer;EU-landen;2000 december;15.6;12.9;83.0;2.6;17.0
844;Uitvoer;EU-landen;2000;179.0;153.2;86.0;25.8;14.0
845;Uitvoer;EU-landen;2001 januari;16.1;13.9;86.0;2.3;14.0
846;Uitvoer;EU-landen;2001 februari;15.5;13.4;87.0;2.1;13.0
847;Uitvoer;EU-landen;2001 maart;17.7;15.4;87.0;2.3;13.0
848;Uitvoer;EU-landen;2001 april;15.1;12.9;85.0;2.2;15.0
849;Uitvoer;EU-landen;2001 mei;16.4;13.7;84.0;2.7;16.0
850;Uitvoer;EU-landen;2001 juni;16.4;14.1;86.0;2.3;14.0
851;Uitvoer;EU-landen;2001 juli;14.4;12.4;86.0;2.0;14.0
852;Uitvoer;EU-landen;2001 augustus;14.2;11.6;82.0;2.5;18.0
853;Uitvoer;EU-landen;2001 september;15.5;13.3;86.0;2.2;14.0
854;Uitvoer;EU-landen;2001 oktober;15.9;13.3;84.0;2.6;16.0
855;Uitvoer;EU-landen;2001 november;15.5;13.2;85.0;2.3;15.0
856;Uitvoer;EU-landen;2001 december;14.6;11.5;79.0;3.1;21.0
857;Uitvoer;EU-landen;2001;187.3;158.7;85.0;28.6;15.0
858;Uitvoer;EU-landen;2002 januari;14.3;12.1;85.0;2.2;15.0
859;Uitvoer;EU-landen;2002 februari;14.0;12.1;86.0;1.9;14.0
860;Uitvoer;EU-landen;2002 maart;15.9;13.8;87.0;2.1;13.0
861;Uitvoer;EU-landen;2002 april;14.3;12.3;86.0;2.0;14.0
862;Uitvoer;EU-landen;2002 mei;14.7;12.8;87.0;1.9;13.0
863;Uitvoer;EU-landen;2002 juni;14.7;12.7;86.0;2.0;14.0
864;Uitvoer;EU-landen;2002 juli;13.9;12.0;86.0;1.9;14.0
865;Uitvoer;EU-landen;2002 augustus;13.3;11.2;85.0;2.0;15.0
866;Uitvoer;EU-landen;2002 september;15.7;13.5;86.0;2.2;14.0
867;Uitvoer;EU-landen;2002 oktober;15.6;13.0;83.0;2.7;17.0
868;Uitvoer;EU-landen;2002 november;15.1;12.9;85.0;2.2;15.0
869;Uitvoer;EU-landen;2002 december;14.5;12.3;85.0;2.3;15.0
870;Uitvoer;EU-landen;2002;176.1;150.5;85.0;25.5;15.0
871;Uitvoer;EU-landen;2003 januari;15.1;13.6;90.0;1.5;10.0
872;Uitvoer;EU-landen;2003 februari;14.9;13.2;89.0;1.7;11.0
873;Uitvoer;EU-landen;2003 maart;16.2;14.4;89.0;1.7;11.0
874;Uitvoer;EU-landen;2003 april;14.1;12.5;88.0;1.7;12.0
875;Uitvoer;EU-landen;2003 mei;14.0;12.5;89.0;1.5;11.0
876;Uitvoer;EU-landen;2003 juni;14.2;12.5;88.0;1.8;12.0
877;Uitvoer;EU-landen;2003 juli;13.9;12.4;89.0;1.5;11.0
878;Uitvoer;EU-landen;2003 augustus;12.4;11.0;89.0;1.4;11.0
879;Uitvoer;EU-landen;2003 september;15.5;13.7;89.0;1.8;11.0
880;Uitvoer;EU-landen;2003 oktober;16.1;13.8;86.0;2.3;14.0
881;Uitvoer;EU-landen;2003 november;15.1;13.3;88.0;1.8;12.0
882;Uitvoer;EU-landen;2003 december;14.6;12.3;85.0;2.3;15.0
883;Uitvoer;EU-landen;2003;176.2;155.2;88.0;21.0;12.0
884;Uitvoer;EU-landen;2004 januari;14.7;13.5;92.0;1.2;8.0
885;Uitvoer;EU-landen;2004 februari;14.5;13.3;92.0;1.2;8.0
886;Uitvoer;EU-landen;2004 maart;17.1;15.7;92.0;1.4;8.0
887;Uitvoer;EU-landen;2004 april;15.2;13.7;90.0;1.5;10.0
888;Uitvoer;EU-landen;2004 mei;15.5;14.0;91.0;1.4;9.0
889;Uitvoer;EU-landen;2004 juni;17.2;15.6;91.0;1.6;9.0
890;Uitvoer;EU-landen;2004 juli;15.9;14.3;90.0;1.6;10.0
891;Uitvoer;EU-landen;2004 augustus;15.0;13.5;90.0;1.5;10.0
892;Uitvoer;EU-landen;2004 september;18.2;16.4;90.0;1.8;10.0
893;Uitvoer;EU-landen;2004 oktober;17.8;15.9;89.0;2.0;11.0
894;Uitvoer;EU-landen;2004 november;18.0;15.9;88.0;2.1;12.0
895;Uitvoer;EU-landen;2004 december;17.3;14.6;85.0;2.6;15.0
896;Uitvoer;EU-landen;2004;;;;;
897;Uitvoer;EU-landen;2005 januari;16.7;15.0;90.0;1.7;10.0
898;Uitvoer;EU-landen;2005 februari;16.7;15.2;90.0;1.6;10.0
899;Uitvoer;EU-landen;2005 maart;18.9;17.0;90.0;1.9;10.0
900;Uitvoer;EU-landen;2005 april;17.8;16.0;90.0;1.7;10.0
901;Uitvoer;EU-landen;2005 mei;16.7;15.0;89.0;1.8;11.0
902;Uitvoer;EU-landen;2005 juni;18.1;16.3;90.0;1.7;10.0
903;Uitvoer;EU-landen;2005 juli;16.7;14.8;89.0;1.9;11.0
904;Uitvoer;EU-landen;2005 augustus;16.8;14.8;89.0;1.9;11.0
905;Uitvoer;EU-landen;2005 september;19.5;17.8;91.0;1.7;9.0
906;Uitvoer;EU-landen;2005 oktober;19.3;17.0;88.0;2.2;12.0
907;Uitvoer;EU-landen;2005 november;20.0;17.7;89.0;2.3;11.0
908;Uitvoer;EU-landen;2005 december;19.1;16.5;87.0;2.5;13.0
909;Uitvoer;EU-landen;2005;216.2;193.2;89.0;22.9;11.0
910;Uitvoer;EU-landen;2006 januari;19.6;17.9;92.0;1.7;8.0
911;Uitvoer;EU-landen;2006 februari;19.1;17.6;92.0;1.5;8.0
912;Uitvoer;EU-landen;2006 maart;22.5;20.7;92.0;1.9;8.0
913;Uitvoer;EU-landen;2006 april;18.9;17.2;91.0;1.6;9.0
914;Uitvoer;EU-landen;2006 mei;19.8;18.2;92.0;1.6;8.0
915;Uitvoer;EU-landen;2006 juni;20.3;18.6;91.0;1.8;9.0
916;Uitvoer;EU-landen;2006 juli;18.2;16.3;90.0;1.8;10.0
917;Uitvoer;EU-landen;2006 augustus;19.1;17.3;90.0;1.8;10.0
918;Uitvoer;EU-landen;2006 september;20.8;18.3;88.0;2.5;12.0
919;Uitvoer;EU-landen;2006 oktober;21.6;19.3;89.0;2.3;11.0
920;Uitvoer;EU-landen;2006 november;22.4;20.2;90.0;2.2;10.0
921;Uitvoer;EU-landen;2006 december;20.3;17.8;88.0;2.5;12.0
922;Uitvoer;EU-landen;2006;242.6;219.3;90.0;23.2;10.0
923;Uitvoer;EU-landen;2007 januari;21.2;19.7;93.0;1.5;7.0
924;Uitvoer;EU-landen;2007 februari;20.5;19.1;93.0;1.4;7.0
925;Uitvoer;EU-landen;2007 maart;23.2;21.5;93.0;1.7;7.0
926;Uitvoer;EU-landen;2007 april;20.1;18.4;92.0;1.7;8.0
927;Uitvoer;EU-landen;2007 mei;21.2;19.4;92.0;1.8;8.0
928;Uitvoer;EU-landen;2007 juni;21.6;19.8;91.0;1.9;9.0
929;Uitvoer;EU-landen;2007 juli;20.8;19.1;92.0;1.7;8.0
930;Uitvoer;EU-landen;2007 augustus;20.5;18.8;92.0;1.7;8.0
931;Uitvoer;EU-landen;2007 september;22.1;20.3;92.0;1.8;8.0
932;Uitvoer;EU-landen;2007 oktober;24.2;22.1;92.0;2.0;8.0
933;Uitvoer;EU-landen;2007 november;25.0;22.8;91.0;2.1;9.0
934;Uitvoer;EU-landen;2007 december;21.6;19.4;90.0;2.2;10.0
935;Uitvoer;EU-landen;2007;262.0;240.5;92.0;21.5;8.0
936;Uitvoer;EU-landen;2008 januari;24.1;22.1;92.0;2.0;8.0
937;Uitvoer;EU-landen;2008 februari;23.7;21.7;91.0;2.1;9.0
938;Uitvoer;EU-landen;2008 maart;24.4;22.5;92.0;1.9;8.0
939;Uitvoer;EU-landen;2008 april;24.4;22.3;91.0;2.1;9.0
940;Uitvoer;EU-landen;2008 mei;23.2;21.3;92.0;1.9;8.0
941;Uitvoer;EU-landen;2008 juni;23.9;21.5;90.0;2.4;10.0
942;Uitvoer;EU-landen;2008 juli;23.7;21.7;92.0;2.0;8.0
943;Uitvoer;EU-landen;2008 augustus;21.8;19.7;90.0;2.1;10.0
944;Uitvoer;EU-landen;2008 september;25.0;22.7;91.0;2.2;9.0
945;Uitvoer;EU-landen;2008 oktober;25.7;23.2;91.0;2.4;9.0
946;Uitvoer;EU-landen;2008 november;22.5;20.2;89.0;2.4;11.0
947;Uitvoer;EU-landen;2008 december;20.2;17.9;89.0;2.3;11.0
948;Uitvoer;EU-landen;2008;282.7;256.9;91.0;25.9;9.0
949;Uitvoer;EU-landen;2009 januari;19.6;18.1;92.0;1.5;8.0
950;Uitvoer;EU-landen;2009 februari;18.8;17.3;92.0;1.5;8.0
951;Uitvoer;EU-landen;2009 maart;20.2;18.6;92.0;1.6;8.0
952;Uitvoer;EU-landen;2009 april;18.0;16.2;90.0;1.8;10.0
953;Uitvoer;EU-landen;2009 mei;17.7;16.2;92.0;1.5;8.0
954;Uitvoer;EU-landen;2009 juni;18.7;17.1;91.0;1.6;9.0
955;Uitvoer;EU-landen;2009 juli;18.6;17.1;92.0;1.5;8.0
956;Uitvoer;EU-landen;2009 augustus;17.0;15.5;91.0;1.5;9.0
957;Uitvoer;EU-landen;2009 september;20.3;18.5;91.0;1.8;9.0
958;Uitvoer;EU-landen;2009 oktober;21.3;19.4;91.0;1.9;9.0
959;Uitvoer;EU-landen;2009 november;21.2;19.2;91.0;2.0;9.0
960;Uitvoer;EU-landen;2009 december;19.8;17.8;90.0;2.0;10.0
961;Uitvoer;EU-landen;2009;231.3;211.1;91.0;20.2;9.0
962;Uitvoer;EU-landen;2010 januari;20.9;19.4;93.0;1.5;7.0
963;Uitvoer;EU-landen;2010 februari;20.6;19.1;93.0;1.5;7.0
964;Uitvoer;EU-landen;2010 maart;24.5;22.6;92.0;1.9;8.0
965;Uitvoer;EU-landen;2010 april;22.4;20.5;91.0;1.9;9.0
966;Uitvoer;EU-landen;2010 mei;21.8;19.6;90.0;2.2;10.0
967;Uitvoer;EU-landen;2010 juni;23.6;21.6;92.0;2.0;8.0
968;Uitvoer;EU-landen;2010 juli;22.2;20.4;92.0;1.8;8.0
969;Uitvoer;EU-landen;2010 augustus;21.0;19.3;92.0;1.7;8.0
970;Uitvoer;EU-landen;2010 september;23.9;21.7;91.0;2.2;9.0
971;Uitvoer;EU-landen;2010 oktober;24.3;22.0;91.0;2.3;9.0
972;Uitvoer;EU-landen;2010 november;25.9;23.3;90.0;2.6;10.0
973;Uitvoer;EU-landen;2010 december;24.7;22.1;89.0;2.6;11.0
974;Uitvoer;EU-landen;2010;275.7;251.5;91.0;24.2;9.0
975;Uitvoer;Niet EU-landen;1996 januari;2.5;2.4;97.0;0.1;3.0
976;Uitvoer;Niet EU-landen;1996 februari;2.6;2.6;98.0;0.0;2.0
977;Uitvoer;Niet EU-landen;1996 maart;2.7;2.7;99.0;0.0;1.0
978;Uitvoer;Niet EU-landen;1996 april;2.4;2.4;99.0;0.0;1.0
979;Uitvoer;Niet EU-landen;1996 mei;2.6;2.5;98.0;0.0;2.0
980;Uitvoer;Niet EU-landen;1996 juni;2.7;2.7;98.0;0.0;2.0
981;Uitvoer;Niet EU-landen;1996 juli;2.8;2.7;97.0;0.1;3.0
982;Uitvoer;Niet EU-landen;1996 augustus;2.6;2.5;97.0;0.1;3.0
983;Uitvoer;Niet EU-landen;1996 september;2.7;2.6;98.0;0.0;2.0
984;Uitvoer;Niet EU-landen;1996 oktober;2.9;2.8;98.0;0.1;2.0
985;Uitvoer;Niet EU-landen;1996 november;2.8;2.8;98.0;0.1;2.0
986;Uitvoer;Niet EU-landen;1996 december;2.8;2.7;97.0;0.1;3.0
987;Uitvoer;Niet EU-landen;1996;32.0;31.3;98.0;0.7;2.0
988;Uitvoer;Niet EU-landen;1997 januari;2.7;2.7;98.0;0.0;2.0
989;Uitvoer;Niet EU-landen;1997 februari;2.8;2.8;98.0;0.1;2.0
990;Uitvoer;Niet EU-landen;1997 maart;3.0;2.9;99.0;0.0;1.0
991;Uitvoer;Niet EU-landen;1997 april;3.1;3.0;98.0;0.1;2.0
992;Uitvoer;Niet EU-landen;1997 mei;3.1;3.0;97.0;0.1;3.0
993;Uitvoer;Niet EU-landen;1997 juni;3.3;3.2;97.0;0.1;3.0
994;Uitvoer;Niet EU-landen;1997 juli;3.3;3.2;97.0;0.1;3.0
995;Uitvoer;Niet EU-landen;1997 augustus;3.0;2.9;97.0;0.1;3.0
996;Uitvoer;Niet EU-landen;1997 september;3.4;3.3;97.0;0.1;3.0
997;Uitvoer;Niet EU-landen;1997 oktober;3.4;3.3;97.0;0.1;3.0
998;Uitvoer;Niet EU-landen;1997 november;3.3;3.2;97.0;0.1;3.0
999;Uitvoer;Niet EU-landen;1997 december;3.4;3.3;95.0;0.2;5.0
1000;Uitvoer;Niet EU-landen;1997;37.8;36.8;97.0;1.0;3.0
1001;Uitvoer;Niet EU-landen;1998 januari;3.0;2.8;95.0;0.1;5.0
1002;Uitvoer;Niet EU-landen;1998 februari;3.2;3.0;95.0;0.2;5.0
1003;Uitvoer;Niet EU-landen;1998 maart;3.5;3.4;96.0;0.1;4.0
1004;Uitvoer;Niet EU-landen;1998 april;3.3;3.1;94.0;0.2;6.0
1005;Uitvoer;Niet EU-landen;1998 mei;3.2;3.0;94.0;0.2;6.0
1006;Uitvoer;Niet EU-landen;1998 juni;3.5;3.4;97.0;0.1;3.0
1007;Uitvoer;Niet EU-landen;1998 juli;3.6;3.5;97.0;0.1;3.0
1008;Uitvoer;Niet EU-landen;1998 augustus;3.0;2.8;96.0;0.1;4.0
1009;Uitvoer;Niet EU-landen;1998 september;3.3;3.2;97.0;0.1;3.0
1010;Uitvoer;Niet EU-landen;1998 oktober;3.4;3.2;96.0;0.1;4.0
1011;Uitvoer;Niet EU-landen;1998 november;3.3;3.2;96.0;0.1;4.0
1012;Uitvoer;Niet EU-landen;1998 december;3.3;2.9;87.0;0.5;13.0
1013;Uitvoer;Niet EU-landen;1998;39.5;37.5;95.0;2.0;5.0
1014;Uitvoer;Niet EU-landen;1999 januari;2.8;2.7;98.0;0.1;2.0
1015;Uitvoer;Niet EU-landen;1999 februari;2.8;2.8;97.0;0.1;3.0
1016;Uitvoer;Niet EU-landen;1999 maart;3.7;3.6;97.0;0.1;3.0
1017;Uitvoer;Niet EU-landen;1999 april;3.3;3.2;98.0;0.1;2.0
1018;Uitvoer;Niet EU-landen;1999 mei;3.2;3.1;97.0;0.1;3.0
1019;Uitvoer;Niet EU-landen;1999 juni;3.4;3.3;96.0;0.1;4.0
1020;Uitvoer;Niet EU-landen;1999 juli;3.5;3.4;97.0;0.1;3.0
1021;Uitvoer;Niet EU-landen;1999 augustus;3.1;3.0;96.0;0.1;4.0
1022;Uitvoer;Niet EU-landen;1999 september;3.7;3.5;97.0;0.1;3.0
1023;Uitvoer;Niet EU-landen;1999 oktober;3.8;3.7;97.0;0.1;3.0
1024;Uitvoer;Niet EU-landen;1999 november;4.0;3.8;96.0;0.1;4.0
1025;Uitvoer;Niet EU-landen;1999 december;4.0;3.9;95.0;0.2;5.0
1026;Uitvoer;Niet EU-landen;1999;41.1;39.8;97.0;1.3;3.0
1027;Uitvoer;Niet EU-landen;2000 januari;3.4;3.3;96.0;0.1;4.0
1028;Uitvoer;Niet EU-landen;2000 februari;3.8;3.7;97.0;0.1;3.0
1029;Uitvoer;Niet EU-landen;2000 maart;4.4;4.2;95.0;0.2;5.0
1030;Uitvoer;Niet EU-landen;2000 april;3.8;3.7;96.0;0.1;4.0
1031;Uitvoer;Niet EU-landen;2000 mei;4.6;4.5;97.0;0.2;3.0
1032;Uitvoer;Niet EU-landen;2000 juni;4.4;4.3;97.0;0.1;3.0
1033;Uitvoer;Niet EU-landen;2000 juli;4.2;4.0;96.0;0.2;4.0
