ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
1042;Binnenlands vervoer;Totaal;2020 januari;9628;1036;229.0
1043;Binnenlands vervoer;Totaal;2020 februari;9298;992;191.0
1044;Binnenlands vervoer;Totaal;2020 maart;10442;1119;208.0
1045;Binnenlands vervoer;Totaal;2020 1e kwartaal;29368;3147;628.0
1046;Binnenlands vervoer;Totaal;2020 april;10168;1083;201.0
1047;Binnenlands vervoer;Totaal;2020 mei;10423;1162;206.0
1048;Binnenlands vervoer;Totaal;2020 juni;10815;1185;198.0
1049;Binnenlands vervoer;Totaal;2020 2e kwartaal;31407;3430;605.0
1050;Binnenlands vervoer;Totaal;2020 juli;9952;1103;218.0
1051;Binnenlands vervoer;Totaal;2020 augustus;8820;967;219.0
1052;Binnenlands vervoer;Totaal;2020 september;11032;1202;235.0
1053;Binnenlands vervoer;Totaal;2020 3e kwartaal;29805;3271;673.0
1054;Binnenlands vervoer;Totaal;2020 oktober;10962;1192;217.0
1055;Binnenlands vervoer;Totaal;2020 november;10212;1123;201.0
1056;Binnenlands vervoer;Totaal;2020 december;9019;992;199.0
1057;Binnenlands vervoer;Totaal;2020 4e kwartaal;30192;3306;618.0
1058;Binnenlands vervoer;Totaal;2020;120772;13154;2524.0
1059;Binnenlands vervoer;Totaal;2021 januari;10123;1101;240.0
1060;Binnenlands vervoer;Totaal;2021 februari;8709;955;193.0
1061;Binnenlands vervoer;Totaal;2021 maart;11474;1240;223.0
1062;Binnenlands vervoer;Totaal;2021 1e kwartaal;30307;3296;656.0
1063;Binnenlands vervoer;Totaal;2021 april;10442;1114;213.0
1064;Binnenlands vervoer;Totaal;2021 mei;10801;1151;236.0
1065;Binnenlands vervoer;Totaal;2021 juni;11487;1207;226.0
1066;Binnenlands vervoer;Totaal;2021 2e kwartaal;32730;3472;674.0
1067;Binnenlands vervoer;Totaal;2021 juli;10691;1147;202.0
1068;Binnenlands vervoer;Totaal;2021 augustus;8928;961;234.0
1069;Binnenlands vervoer;Totaal;2021 september;10483;1139;236.0
1070;Binnenlands vervoer;Totaal;2021 3e kwartaal;30102;3247;672.0
1071;Binnenlands vervoer;Totaal;2021 oktober;10694;1156;239.0
1072;Binnenlands vervoer;Totaal;2021 november;10793;1180;236.0
1073;Binnenlands vervoer;Totaal;2021 december;9345;1025;209.0
1074;Binnenlands vervoer;Totaal;2021 4e kwartaal;30832;3361;683.0
1075;Binnenlands vervoer;Totaal;2021;123970;13376;2685.0
1076;Binnenlands vervoer;Totaal;2022 januari;9380;1011;220.0
1077;Binnenlands vervoer;Totaal;2022 februari;9425;991;188.0
1078;Binnenlands vervoer;Totaal;2022 maart;11689;1212;240.0
1079;Binnenlands vervoer;Totaal;2022 1e kwartaal;30495;3214;649.0
1080;Binnenlands vervoer;Totaal;2022 april;10129;1067;218.0
1081;Binnenlands vervoer;Totaal;2022 mei;10847;1144;240.0
1082;Binnenlands vervoer;Totaal;2022 juni;10732;1124;233.0
1083;Binnenlands vervoer;Totaal;2022 2e kwartaal;31708;3335;691.0
1084;Binnenlands vervoer;Totaal;2022 juli;10074;1073;217.0
1085;Binnenlands vervoer;Totaal;2022 augustus;8576;939;216.0
1086;Binnenlands vervoer;Totaal;2022 september;9753;1036;206.0
1087;Binnenlands vervoer;Totaal;2022 3e kwartaal;28402;3048;639.0
1088;Binnenlands vervoer;Totaal;2022 oktober;10268;1122;217.0
1089;Binnenlands vervoer;Totaal;2022 november;10207;1109;203.0
1090;Binnenlands vervoer;Droge bulk;2010 januari;2934;336;
1091;Binnenlands vervoer;Droge bulk;2010 februari;3622;377;
1092;Binnenlands vervoer;Droge bulk;2010 maart;5699;629;
1093;Binnenlands vervoer;Droge bulk;2010 1e kwartaal;12255;1342;
1094;Binnenlands vervoer;Droge bulk;2010 april;5979;660;
1095;Binnenlands vervoer;Droge bulk;2010 mei;6055;668;
1096;Binnenlands vervoer;Droge bulk;2010 juni;6160;679;
1097;Binnenlands vervoer;Droge bulk;2010 2e kwartaal;18194;2007;
1098;Binnenlands vervoer;Droge bulk;2010 juli;5451;601;
1099;Binnenlands vervoer;Droge bulk;2010 augustus;4497;496;
1100;Binnenlands vervoer;Droge bulk;2010 september;5624;606;
1101;Binnenlands vervoer;Droge bulk;2010 3e kwartaal;15572;1703;
1102;Binnenlands vervoer;Droge bulk;2010 oktober;5600;587;
1103;Binnenlands vervoer;Droge bulk;2010 november;5067;570;
1104;Binnenlands vervoer;Droge bulk;2010 december;3403;412;
1105;Binnenlands vervoer;Droge bulk;2010 4e kwartaal;14070;1569;
1106;Binnenlands vervoer;Droge bulk;2010;60091;6621;
1107;Binnenlands vervoer;Droge bulk;2011 januari;4025;489;
1108;Binnenlands vervoer;Droge bulk;2011 februari;4854;575;
1109;Binnenlands vervoer;Droge bulk;2011 maart;5491;642;
1110;Binnenlands vervoer;Droge bulk;2011 1e kwartaal;14370;1706;
1111;Binnenlands vervoer;Droge bulk;2011 april;5361;623;
1112;Binnenlands vervoer;Droge bulk;2011 mei;6010;658;
1113;Binnenlands vervoer;Droge bulk;2011 juni;6262;622;
1114;Binnenlands vervoer;Droge bulk;2011 2e kwartaal;17633;1903;
1115;Binnenlands vervoer;Droge bulk;2011 juli;4752;528;
1116;Binnenlands vervoer;Droge bulk;2011 augustus;3989;453;
1117;Binnenlands vervoer;Droge bulk;2011 september;5964;654;
1118;Binnenlands vervoer;Droge bulk;2011 3e kwartaal;14705;1635;
1119;Binnenlands vervoer;Droge bulk;2011 oktober;5748;646;
1120;Binnenlands vervoer;Droge bulk;2011 november;5640;653;
1121;Binnenlands vervoer;Droge bulk;2011 december;4339;515;
1122;Binnenlands vervoer;Droge bulk;2011 4e kwartaal;15727;1814;
1123;Binnenlands vervoer;Droge bulk;2011;62435;7058;
1124;Binnenlands vervoer;Droge bulk;2012 januari;4026;459;
1125;Binnenlands vervoer;Droge bulk;2012 februari;3114;362;
1126;Binnenlands vervoer;Droge bulk;2012 maart;5192;571;
1127;Binnenlands vervoer;Droge bulk;2012 1e kwartaal;12332;1392;
1128;Binnenlands vervoer;Droge bulk;2012 april;4913;562;
1129;Binnenlands vervoer;Droge bulk;2012 mei;4954;553;
1130;Binnenlands vervoer;Droge bulk;2012 juni;5237;608;
1131;Binnenlands vervoer;Droge bulk;2012 2e kwartaal;15104;1723;
1132;Binnenlands vervoer;Droge bulk;2012 juli;4314;509;
1133;Binnenlands vervoer;Droge bulk;2012 augustus;4201;534;
1134;Binnenlands vervoer;Droge bulk;2012 september;4980;573;
1135;Binnenlands vervoer;Droge bulk;2012 3e kwartaal;13495;1616;
1136;Binnenlands vervoer;Droge bulk;2012 oktober;5593;627;
1137;Binnenlands vervoer;Droge bulk;2012 november;5660;668;
1138;Binnenlands vervoer;Droge bulk;2012 december;4009;465;
1139;Binnenlands vervoer;Droge bulk;2012 4e kwartaal;15262;1760;
1140;Binnenlands vervoer;Droge bulk;2012;56193;6491;
1141;Binnenlands vervoer;Droge bulk;2013 januari;3615;450;
1142;Binnenlands vervoer;Droge bulk;2013 februari;4347;494;
1143;Binnenlands vervoer;Droge bulk;2013 maart;4690;548;
1144;Binnenlands vervoer;Droge bulk;2013 1e kwartaal;12652;1492;
1145;Binnenlands vervoer;Droge bulk;2013 april;5472;634;
1146;Binnenlands vervoer;Droge bulk;2013 mei;5371;602;
1147;Binnenlands vervoer;Droge bulk;2013 juni;5428;658;
1148;Binnenlands vervoer;Droge bulk;2013 2e kwartaal;16271;1894;
1149;Binnenlands vervoer;Droge bulk;2013 juli;4997;624;
1150;Binnenlands vervoer;Droge bulk;2013 augustus;4097;522;
1151;Binnenlands vervoer;Droge bulk;2013 september;5120;614;
1152;Binnenlands vervoer;Droge bulk;2013 3e kwartaal;14214;1760;
1153;Binnenlands vervoer;Droge bulk;2013 oktober;5335;632;
1154;Binnenlands vervoer;Droge bulk;2013 november;5228;598;
1155;Binnenlands vervoer;Droge bulk;2013 december;4461;507;
1156;Binnenlands vervoer;Droge bulk;2013 4e kwartaal;15024;1737;
1157;Binnenlands vervoer;Droge bulk;2013;58161;6883;
1158;Binnenlands vervoer;Droge bulk;2014 januari;5609;615;
1159;Binnenlands vervoer;Droge bulk;2014 februari;5127;556;
1160;Binnenlands vervoer;Droge bulk;2014 maart;5548;613;
1161;Binnenlands vervoer;Droge bulk;2014 1e kwartaal;16284;1785;
1162;Binnenlands vervoer;Droge bulk;2014 april;6204;694;
1163;Binnenlands vervoer;Droge bulk;2014 mei;5893;668;
1164;Binnenlands vervoer;Droge bulk;2014 juni;5687;604;
1165;Binnenlands vervoer;Droge bulk;2014 2e kwartaal;17784;1966;
1166;Binnenlands vervoer;Droge bulk;2014 juli;5950;663;
1167;Binnenlands vervoer;Droge bulk;2014 augustus;4224;482;
1168;Binnenlands vervoer;Droge bulk;2014 september;5695;603;
1169;Binnenlands vervoer;Droge bulk;2014 3e kwartaal;15869;1748;
1170;Binnenlands vervoer;Droge bulk;2014 oktober;6007;632;
1171;Binnenlands vervoer;Droge bulk;2014 november;5597;595;
1172;Binnenlands vervoer;Droge bulk;2014 december;4177;454;
1173;Binnenlands vervoer;Droge bulk;2014 4e kwartaal;15781;1681;
1174;Binnenlands vervoer;Droge bulk;2014;65718;7180;
1175;Binnenlands vervoer;Droge bulk;2015 januari;4610;513;
1176;Binnenlands vervoer;Droge bulk;2015 februari;4860;534;
1177;Binnenlands vervoer;Droge bulk;2015 maart;5506;595;
1178;Binnenlands vervoer;Droge bulk;2015 1e kwartaal;14977;1642;
1179;Binnenlands vervoer;Droge bulk;2015 april;5081;559;
1180;Binnenlands vervoer;Droge bulk;2015 mei;4709;531;
1181;Binnenlands vervoer;Droge bulk;2015 juni;6077;699;
1182;Binnenlands vervoer;Droge bulk;2015 2e kwartaal;15867;1789;
1183;Binnenlands vervoer;Droge bulk;2015 juli;5559;645;
1184;Binnenlands vervoer;Droge bulk;2015 augustus;4419;520;
1185;Binnenlands vervoer;Droge bulk;2015 september;6075;665;
1186;Binnenlands vervoer;Droge bulk;2015 3e kwartaal;16053;1831;
1187;Binnenlands vervoer;Droge bulk;2015 oktober;6035;670;
1188;Binnenlands vervoer;Droge bulk;2015 november;5730;624;
1189;Binnenlands vervoer;Droge bulk;2015 december;4434;488;
1190;Binnenlands vervoer;Droge bulk;2015 4e kwartaal;16200;1783;
1191;Binnenlands vervoer;Droge bulk;2015;63096;7044;
1192;Binnenlands vervoer;Droge bulk;2016 januari;4281;460;
1193;Binnenlands vervoer;Droge bulk;2016 februari;4776;517;
1194;Binnenlands vervoer;Droge bulk;2016 maart;5595;620;
1195;Binnenlands vervoer;Droge bulk;2016 1e kwartaal;14652;1597;
1196;Binnenlands vervoer;Droge bulk;2016 april;5711;635;
1197;Binnenlands vervoer;Droge bulk;2016 mei;5626;633;
1198;Binnenlands vervoer;Droge bulk;2016 juni;5814;650;
1199;Binnenlands vervoer;Droge bulk;2016 2e kwartaal;17151;1917;
1200;Binnenlands vervoer;Droge bulk;2016 juli;5517;631;
1201;Binnenlands vervoer;Droge bulk;2016 augustus;3682;435;
1202;Binnenlands vervoer;Droge bulk;2016 september;5616;652;
1203;Binnenlands vervoer;Droge bulk;2016 3e kwartaal;14816;1718;
1204;Binnenlands vervoer;Droge bulk;2016 oktober;5292;634;
1205;Binnenlands vervoer;Droge bulk;2016 november;5482;651;
1206;Binnenlands vervoer;Droge bulk;2016 december;4317;498;
1207;Binnenlands vervoer;Droge bulk;2016 4e kwartaal;15092;1782;
1208;Binnenlands vervoer;Droge bulk;2016;61711;7014;
1209;Binnenlands vervoer;Droge bulk;2017 januari;3808;444;
1210;Binnenlands vervoer;Droge bulk;2017 februari;4520;521;
1211;Binnenlands vervoer;Droge bulk;2017 maart;5350;600;
1212;Binnenlands vervoer;Droge bulk;2017 1e kwartaal;13678;1565;
1213;Binnenlands vervoer;Droge bulk;2017 april;4629;531;
1214;Binnenlands vervoer;Droge bulk;2017 mei;5474;598;
1215;Binnenlands vervoer;Droge bulk;2017 juni;5401;602;
1216;Binnenlands vervoer;Droge bulk;2017 2e kwartaal;15505;1730;
1217;Binnenlands vervoer;Droge bulk;2017 juli;5585;622;
1218;Binnenlands vervoer;Droge bulk;2017 augustus;4011;466;
1219;Binnenlands vervoer;Droge bulk;2017 september;5477;584;
1220;Binnenlands vervoer;Droge bulk;2017 3e kwartaal;15073;1673;
1221;Binnenlands vervoer;Droge bulk;2017 oktober;5803;617;
1222;Binnenlands vervoer;Droge bulk;2017 november;6049;616;
1223;Binnenlands vervoer;Droge bulk;2017 december;4513;475;
1224;Binnenlands vervoer;Droge bulk;2017 4e kwartaal;16365;1708;
1225;Binnenlands vervoer;Droge bulk;2017;60620;6675;
1226;Binnenlands vervoer;Droge bulk;2018 januari;4985;542;
1227;Binnenlands vervoer;Droge bulk;2018 februari;4935;531;
1228;Binnenlands vervoer;Droge bulk;2018 maart;5461;552;
1229;Binnenlands vervoer;Droge bulk;2018 1e kwartaal;15381;1625;
1230;Binnenlands vervoer;Droge bulk;2018 april;5585;575;
1231;Binnenlands vervoer;Droge bulk;2018 mei;5837;588;
1232;Binnenlands vervoer;Droge bulk;2018 juni;6102;633;
1233;Binnenlands vervoer;Droge bulk;2018 2e kwartaal;17523;1795;
1234;Binnenlands vervoer;Droge bulk;2018 juli;5731;610;
1235;Binnenlands vervoer;Droge bulk;2018 augustus;4194;455;
1236;Binnenlands vervoer;Droge bulk;2018 september;5607;603;
1237;Binnenlands vervoer;Droge bulk;2018 3e kwartaal;15532;1668;
1238;Binnenlands vervoer;Droge bulk;2018 oktober;6278;671;
1239;Binnenlands vervoer;Droge bulk;2018 november;6553;705;
1240;Binnenlands vervoer;Droge bulk;2018 december;4575;498;
1241;Binnenlands vervoer;Droge bulk;2018 4e kwartaal;17406;1873;
1242;Binnenlands vervoer;Droge bulk;2018;65842;6961;
1243;Binnenlands vervoer;Droge bulk;2019 januari;4792;529;
1244;Binnenlands vervoer;Droge bulk;2019 februari;5154;578;
1245;Binnenlands vervoer;Droge bulk;2019 maart;4115;507;
1246;Binnenlands vervoer;Droge bulk;2019 1e kwartaal;14062;1614;
1247;Binnenlands vervoer;Droge bulk;2019 april;5304;661;
1248;Binnenlands vervoer;Droge bulk;2019 mei;5669;660;
1249;Binnenlands vervoer;Droge bulk;2019 juni;5273;605;
1250;Binnenlands vervoer;Droge bulk;2019 2e kwartaal;16247;1925;
1251;Binnenlands vervoer;Droge bulk;2019 juli;5588;634;
1252;Binnenlands vervoer;Droge bulk;2019 augustus;3678;442;
1253;Binnenlands vervoer;Droge bulk;2019 september;4830;526;
1254;Binnenlands vervoer;Droge bulk;2019 3e kwartaal;14096;1602;
1255;Binnenlands vervoer;Droge bulk;2019 oktober;5330;600;
1256;Binnenlands vervoer;Droge bulk;2019 november;5123;593;
1257;Binnenlands vervoer;Droge bulk;2019 december;3906;429;
1258;Binnenlands vervoer;Droge bulk;2019 4e kwartaal;14359;1622;
1259;Binnenlands vervoer;Droge bulk;2019;58764;6762;
1260;Binnenlands vervoer;Droge bulk;2020 januari;4474;505;
1261;Binnenlands vervoer;Droge bulk;2020 februari;4670;517;
1262;Binnenlands vervoer;Droge bulk;2020 maart;5542;617;
1263;Binnenlands vervoer;Droge bulk;2020 1e kwartaal;14686;1638;
1264;Binnenlands vervoer;Droge bulk;2020 april;5589;614;
1265;Binnenlands vervoer;Droge bulk;2020 mei;5531;662;
1266;Binnenlands vervoer;Droge bulk;2020 juni;6090;718;
1267;Binnenlands vervoer;Droge bulk;2020 2e kwartaal;17209;1993;
1268;Binnenlands vervoer;Droge bulk;2020 juli;5184;611;
1269;Binnenlands vervoer;Droge bulk;2020 augustus;3987;465;
1270;Binnenlands vervoer;Droge bulk;2020 september;6045;681;
1271;Binnenlands vervoer;Droge bulk;2020 3e kwartaal;15216;1758;
1272;Binnenlands vervoer;Droge bulk;2020 oktober;5900;666;
1273;Binnenlands vervoer;Droge bulk;2020 november;5387;610;
1274;Binnenlands vervoer;Droge bulk;2020 december;4108;476;
1275;Binnenlands vervoer;Droge bulk;2020 4e kwartaal;15395;1752;
1276;Binnenlands vervoer;Droge bulk;2020;62507;7142;
1277;Binnenlands vervoer;Droge bulk;2021 januari;4746;540;
1278;Binnenlands vervoer;Droge bulk;2021 februari;4086;482;
1279;Binnenlands vervoer;Droge bulk;2021 maart;6143;688;
1280;Binnenlands vervoer;Droge bulk;2021 1e kwartaal;14974;1710;
1281;Binnenlands vervoer;Droge bulk;2021 april;5118;575;
1282;Binnenlands vervoer;Droge bulk;2021 mei;5231;578;
1283;Binnenlands vervoer;Droge bulk;2021 juni;6192;677;
1284;Binnenlands vervoer;Droge bulk;2021 2e kwartaal;16541;1831;
1285;Binnenlands vervoer;Droge bulk;2021 juli;5729;636;
1286;Binnenlands vervoer;Droge bulk;2021 augustus;3907;450;
1287;Binnenlands vervoer;Droge bulk;2021 september;5497;629;
1288;Binnenlands vervoer;Droge bulk;2021 3e kwartaal;15134;1716;
1289;Binnenlands vervoer;Droge bulk;2021 oktober;5479;620;
1290;Binnenlands vervoer;Droge bulk;2021 november;5839;672;
1291;Binnenlands vervoer;Droge bulk;2021 december;4744;552;
1292;Binnenlands vervoer;Droge bulk;2021 4e kwartaal;16062;1844;
1293;Binnenlands vervoer;Droge bulk;2021;62710;7101;
1294;Binnenlands vervoer;Droge bulk;2022 januari;4495;513;
1295;Binnenlands vervoer;Droge bulk;2022 februari;4940;539;
1296;Binnenlands vervoer;Droge bulk;2022 maart;6154;658;
1297;Binnenlands vervoer;Droge bulk;2022 1e kwartaal;15589;1709;
1298;Binnenlands vervoer;Droge bulk;2022 april;4876;533;
1299;Binnenlands vervoer;Droge bulk;2022 mei;5225;566;
1300;Binnenlands vervoer;Droge bulk;2022 juni;5278;570;
1301;Binnenlands vervoer;Droge bulk;2022 2e kwartaal;15378;1669;
1302;Binnenlands vervoer;Droge bulk;2022 juli;4804;529;
1303;Binnenlands vervoer;Droge bulk;2022 augustus;3703;424;
1304;Binnenlands vervoer;Droge bulk;2022 september;4745;509;
1305;Binnenlands vervoer;Droge bulk;2022 3e kwartaal;13251;1462;
1306;Binnenlands vervoer;Droge bulk;2022 oktober;5024;575;
1307;Binnenlands vervoer;Droge bulk;2022 november;5374;604;
1308;Binnenlands vervoer;Natte bulk;2010 januari;2480;296;
1309;Binnenlands vervoer;Natte bulk;2010 februari;2496;296;
1310;Binnenlands vervoer;Natte bulk;2010 maart;2608;308;
1311;Binnenlands vervoer;Natte bulk;2010 1e kwartaal;7584;900;
1312;Binnenlands vervoer;Natte bulk;2010 april;2669;313;
1313;Binnenlands vervoer;Natte bulk;2010 mei;2776;322;
1314;Binnenlands vervoer;Natte bulk;2010 juni;2653;307;
1315;Binnenlands vervoer;Natte bulk;2010 2e kwartaal;8098;942;
1316;Binnenlands vervoer;Natte bulk;2010 juli;2446;289;
1317;Binnenlands vervoer;Natte bulk;2010 augustus;2361;273;
1318;Binnenlands vervoer;Natte bulk;2010 september;2295;277;
1319;Binnenlands vervoer;Natte bulk;2010 3e kwartaal;7102;839;
1320;Binnenlands vervoer;Natte bulk;2010 oktober;2314;275;
1321;Binnenlands vervoer;Natte bulk;2010 november;2207;273;
1322;Binnenlands vervoer;Natte bulk;2010 december;2419;288;
1323;Binnenlands vervoer;Natte bulk;2010 4e kwartaal;6940;836;
1324;Binnenlands vervoer;Natte bulk;2010;29724;3517;
1325;Binnenlands vervoer;Natte bulk;2011 januari;2455;287;
1326;Binnenlands vervoer;Natte bulk;2011 februari;2262;258;
1327;Binnenlands vervoer;Natte bulk;2011 maart;2484;290;
1328;Binnenlands vervoer;Natte bulk;2011 1e kwartaal;7201;835;
1329;Binnenlands vervoer;Natte bulk;2011 april;2454;289;
1330;Binnenlands vervoer;Natte bulk;2011 mei;2405;289;
1331;Binnenlands vervoer;Natte bulk;2011 juni;2385;283;
1332;Binnenlands vervoer;Natte bulk;2011 2e kwartaal;7244;861;
1333;Binnenlands vervoer;Natte bulk;2011 juli;2592;307;
1334;Binnenlands vervoer;Natte bulk;2011 augustus;2426;286;
1335;Binnenlands vervoer;Natte bulk;2011 september;2308;274;
1336;Binnenlands vervoer;Natte bulk;2011 3e kwartaal;7326;867;
1337;Binnenlands vervoer;Natte bulk;2011 oktober;2433;295;
1338;Binnenlands vervoer;Natte bulk;2011 november;2442;293;
1339;Binnenlands vervoer;Natte bulk;2011 december;2809;327;
1340;Binnenlands vervoer;Natte bulk;2011 4e kwartaal;7684;915;
1341;Binnenlands vervoer;Natte bulk;2011;29455;3478;
1342;Binnenlands vervoer;Natte bulk;2012 januari;2343;278;
1343;Binnenlands vervoer;Natte bulk;2012 februari;2379;278;
1344;Binnenlands vervoer;Natte bulk;2012 maart;2639;311;
1345;Binnenlands vervoer;Natte bulk;2012 1e kwartaal;7361;867;
1346;Binnenlands vervoer;Natte bulk;2012 april;2397;285;
1347;Binnenlands vervoer;Natte bulk;2012 mei;2468;289;
1348;Binnenlands vervoer;Natte bulk;2012 juni;2638;311;
1349;Binnenlands vervoer;Natte bulk;2012 2e kwartaal;7503;885;
1350;Binnenlands vervoer;Natte bulk;2012 juli;2666;316;
1351;Binnenlands vervoer;Natte bulk;2012 augustus;2840;326;
1352;Binnenlands vervoer;Natte bulk;2012 september;2586;298;
1353;Binnenlands vervoer;Natte bulk;2012 3e kwartaal;8092;940;
1354;Binnenlands vervoer;Natte bulk;2012 oktober;2696;318;
1355;Binnenlands vervoer;Natte bulk;2012 november;2693;327;
1356;Binnenlands vervoer;Natte bulk;2012 december;2811;333;
1357;Binnenlands vervoer;Natte bulk;2012 4e kwartaal;8200;978;
1358;Binnenlands vervoer;Natte bulk;2012;31156;3670;
1359;Binnenlands vervoer;Natte bulk;2013 januari;2681;308;
1360;Binnenlands vervoer;Natte bulk;2013 februari;2439;280;
1361;Binnenlands vervoer;Natte bulk;2013 maart;2557;304;
1362;Binnenlands vervoer;Natte bulk;2013 1e kwartaal;7677;892;
1363;Binnenlands vervoer;Natte bulk;2013 april;2552;306;
1364;Binnenlands vervoer;Natte bulk;2013 mei;2734;319;
1365;Binnenlands vervoer;Natte bulk;2013 juni;2832;345;
1366;Binnenlands vervoer;Natte bulk;2013 2e kwartaal;8118;970;
1367;Binnenlands vervoer;Natte bulk;2013 juli;2767;319;
1368;Binnenlands vervoer;Natte bulk;2013 augustus;2530;296;
1369;Binnenlands vervoer;Natte bulk;2013 september;2501;296;
1370;Binnenlands vervoer;Natte bulk;2013 3e kwartaal;7798;911;
1371;Binnenlands vervoer;Natte bulk;2013 oktober;2427;302;
1372;Binnenlands vervoer;Natte bulk;2013 november;2292;289;
1373;Binnenlands vervoer;Natte bulk;2013 december;2629;309;
1374;Binnenlands vervoer;Natte bulk;2013 4e kwartaal;7348;900;
1375;Binnenlands vervoer;Natte bulk;2013;30941;3673;
1376;Binnenlands vervoer;Natte bulk;2014 januari;2592;310;
1377;Binnenlands vervoer;Natte bulk;2014 februari;2511;301;
1378;Binnenlands vervoer;Natte bulk;2014 maart;2635;319;
1379;Binnenlands vervoer;Natte bulk;2014 1e kwartaal;7738;930;
1380;Binnenlands vervoer;Natte bulk;2014 april;2578;298;
1381;Binnenlands vervoer;Natte bulk;2014 mei;2394;277;
1382;Binnenlands vervoer;Natte bulk;2014 juni;2296;259;
1383;Binnenlands vervoer;Natte bulk;2014 2e kwartaal;7268;834;
1384;Binnenlands vervoer;Natte bulk;2014 juli;2433;274;
1385;Binnenlands vervoer;Natte bulk;2014 augustus;2685;317;
1386;Binnenlands vervoer;Natte bulk;2014 september;2596;300;
1387;Binnenlands vervoer;Natte bulk;2014 3e kwartaal;7714;891;
1388;Binnenlands vervoer;Natte bulk;2014 oktober;2512;313;
1389;Binnenlands vervoer;Natte bulk;2014 november;2458;296;
1390;Binnenlands vervoer;Natte bulk;2014 december;2722;322;
1391;Binnenlands vervoer;Natte bulk;2014 4e kwartaal;7692;931;
1392;Binnenlands vervoer;Natte bulk;2014;30412;3586;
1393;Binnenlands vervoer;Natte bulk;2015 januari;3077;359;
1394;Binnenlands vervoer;Natte bulk;2015 februari;2726;315;
1395;Binnenlands vervoer;Natte bulk;2015 maart;2917;340;
1396;Binnenlands vervoer;Natte bulk;2015 1e kwartaal;8720;1015;
1397;Binnenlands vervoer;Natte bulk;2015 april;2845;324;
1398;Binnenlands vervoer;Natte bulk;2015 mei;2800;322;
1399;Binnenlands vervoer;Natte bulk;2015 juni;2808;326;
1400;Binnenlands vervoer;Natte bulk;2015 2e kwartaal;8454;973;
1401;Binnenlands vervoer;Natte bulk;2015 juli;2874;329;
1402;Binnenlands vervoer;Natte bulk;2015 augustus;2780;323;
1403;Binnenlands vervoer;Natte bulk;2015 september;2719;312;
1404;Binnenlands vervoer;Natte bulk;2015 3e kwartaal;8374;964;
1405;Binnenlands vervoer;Natte bulk;2015 oktober;2491;304;
1406;Binnenlands vervoer;Natte bulk;2015 november;2559;293;
1407;Binnenlands vervoer;Natte bulk;2015 december;2656;312;
1408;Binnenlands vervoer;Natte bulk;2015 4e kwartaal;7706;908;
1409;Binnenlands vervoer;Natte bulk;2015;33253;3859;
1410;Binnenlands vervoer;Natte bulk;2016 januari;2740;322;
1411;Binnenlands vervoer;Natte bulk;2016 februari;2865;330;
1412;Binnenlands vervoer;Natte bulk;2016 maart;2906;335;
1413;Binnenlands vervoer;Natte bulk;2016 1e kwartaal;8511;987;
1414;Binnenlands vervoer;Natte bulk;2016 april;2882;330;
1415;Binnenlands vervoer;Natte bulk;2016 mei;2942;333;
1416;Binnenlands vervoer;Natte bulk;2016 juni;2851;323;
1417;Binnenlands vervoer;Natte bulk;2016 2e kwartaal;8674;986;
1418;Binnenlands vervoer;Natte bulk;2016 juli;3084;344;
1419;Binnenlands vervoer;Natte bulk;2016 augustus;3026;344;
1420;Binnenlands vervoer;Natte bulk;2016 september;3040;338;
1421;Binnenlands vervoer;Natte bulk;2016 3e kwartaal;9151;1026;
1422;Binnenlands vervoer;Natte bulk;2016 oktober;3200;374;
1423;Binnenlands vervoer;Natte bulk;2016 november;3122;364;
1424;Binnenlands vervoer;Natte bulk;2016 december;2971;347;
1425;Binnenlands vervoer;Natte bulk;2016 4e kwartaal;9293;1085;
1426;Binnenlands vervoer;Natte bulk;2016;35629;4084;
1427;Binnenlands vervoer;Natte bulk;2017 januari;3121;356;
1428;Binnenlands vervoer;Natte bulk;2017 februari;2857;324;
1429;Binnenlands vervoer;Natte bulk;2017 maart;2905;334;
1430;Binnenlands vervoer;Natte bulk;2017 1e kwartaal;8883;1014;
1431;Binnenlands vervoer;Natte bulk;2017 april;3013;349;
1432;Binnenlands vervoer;Natte bulk;2017 mei;3004;344;
1433;Binnenlands vervoer;Natte bulk;2017 juni;3004;343;
1434;Binnenlands vervoer;Natte bulk;2017 2e kwartaal;9021;1036;
1435;Binnenlands vervoer;Natte bulk;2017 juli;3193;371;
1436;Binnenlands vervoer;Natte bulk;2017 augustus;3016;345;
1437;Binnenlands vervoer;Natte bulk;2017 september;2764;323;
1438;Binnenlands vervoer;Natte bulk;2017 3e kwartaal;8973;1038;
1439;Binnenlands vervoer;Natte bulk;2017 oktober;2878;336;
1440;Binnenlands vervoer;Natte bulk;2017 november;2671;311;
1441;Binnenlands vervoer;Natte bulk;2017 december;2608;310;
1442;Binnenlands vervoer;Natte bulk;2017 4e kwartaal;8156;957;
1443;Binnenlands vervoer;Natte bulk;2017;35034;4046;
1444;Binnenlands vervoer;Natte bulk;2018 januari;2862;329;
1445;Binnenlands vervoer;Natte bulk;2018 februari;2827;330;
1446;Binnenlands vervoer;Natte bulk;2018 maart;3284;383;
1447;Binnenlands vervoer;Natte bulk;2018 1e kwartaal;8973;1042;
