ID;Kenmerken;Marges;Perioden;ScoreGeluk_1;Ongelukkig_2;NietGelukkigNietOngelukkig_3;Gelukkig_4;ScoreTevredenheidMetHetLeven_5;Ontevreden_6;NietTevredenNietOntevreden_7;Tevreden_8;ScoreTevredenheidMetSociaalLeven_9;Ontevreden_10;NietTevredenNietOntevreden_11;Tevreden_12;ScoreTevredenhHoeveelheidVrijeTijd_13;Ontevreden_14;NietTevredenNietOntevreden_15;Tevreden_16;AandeelMetVertrouwen_17
564;Vrijwilligerswerk: nee;Waarde;2016;7.6;3.3;11.1;85.6;7.5;3.6;14.0;82.4;7.5;5.3;15.7;79.0;7.3;8.1;18.9;73.0;52.2
565;Vrijwilligerswerk: nee;Waarde;2017;7.6;3.7;12.3;84.0;7.5;4.5;13.4;82.1;7.5;5.4;14.2;80.4;7.3;8.7;18.1;73.2;55.9
566;Vrijwilligerswerk: nee;Waarde;2018;7.6;3.3;11.6;85.1;7.5;2.9;13.1;84.0;7.5;5.8;14.9;79.3;7.3;8.9;18.7;72.5;55.3
567;Vrijwilligerswerk: nee;Waarde;2019;7.6;3.3;10.4;86.3;7.5;3.0;12.5;84.5;7.5;4.9;15.6;79.6;7.3;8.2;18.2;73.7;54.8
568;Vrijwilligerswerk: nee;Waarde;2020;7.5;3.2;12.5;84.2;7.5;3.5;15.0;81.5;7.4;7.1;16.7;76.3;7.4;7.9;17.7;74.4;56.6
569;Vrijwilligerswerk: nee;Waarde;2021;7.5;4.1;11.7;84.2;7.4;4.2;14.7;81.1;7.2;8.4;17.9;73.7;7.4;8.0;16.6;75.5;60.4
570;Vrijwilligerswerk: nee;Waarde;2022;7.5;3.7;12.8;83.5;7.4;3.9;15.5;80.6;7.3;6.6;18.7;74.7;7.3;7.8;19.7;72.5;60.0
571;Vrijwilligerswerk: nee;Waarde;2023;7.5;3.1;14.1;82.8;7.4;4.1;15.5;80.3;7.3;6.6;18.5;74.9;7.2;7.9;20.6;71.6;60.4
572;Vrijwilligerswerk: nee;Ondergrens 95%-interval;2013;7.5;2.7;11.2;82.9;7.4;3.9;13.5;79.1;7.4;4.7;13.9;77.9;7.3;6.9;16.5;72.9;48.1
573;Vrijwilligerswerk: nee;Ondergrens 95%-interval;2014;7.5;2.7;10.9;83.4;7.4;4.0;13.2;79.5;7.4;4.9;13.3;78.4;7.2;7.4;16.3;72.6;48.1
574;Vrijwilligerswerk: nee;Ondergrens 95%-interval;2015;7.5;3.0;10.8;83.2;7.4;4.4;12.1;80.3;7.4;4.9;13.3;78.6;7.2;7.3;17.5;71.5;50.9
575;Vrijwilligerswerk: nee;Ondergrens 95%-interval;2016;7.6;2.7;10.0;84.3;7.5;3.0;12.8;81.0;7.4;4.6;14.5;77.5;7.2;7.1;17.6;71.4;50.5
576;Vrijwilligerswerk: nee;Ondergrens 95%-interval;2017;7.6;3.1;11.2;82.7;7.4;3.8;12.2;80.8;7.5;4.7;13.1;78.9;7.2;7.8;16.8;71.6;54.1
577;Vrijwilligerswerk: nee;Ondergrens 95%-interval;2018;7.5;2.7;10.5;83.8;7.5;2.4;11.9;82.7;7.4;5.0;13.7;77.9;7.2;7.9;17.4;70.9;53.6
578;Vrijwilligerswerk: nee;Ondergrens 95%-interval;2019;7.6;2.6;9.4;85.0;7.5;2.4;11.4;83.1;7.5;4.2;14.3;78.1;7.3;7.3;16.8;72.1;53.0
579;Vrijwilligerswerk: nee;Ondergrens 95%-interval;2020;7.5;2.7;11.4;82.9;7.4;2.9;13.7;80.1;7.3;6.2;15.4;74.8;7.3;7.0;16.4;72.9;54.9
580;Vrijwilligerswerk: nee;Ondergrens 95%-interval;2021;7.5;3.4;10.6;82.9;7.4;3.5;13.5;79.7;7.2;7.4;16.6;72.2;7.3;7.1;15.3;73.9;58.6
581;Vrijwilligerswerk: nee;Ondergrens 95%-interval;2022;7.5;3.1;11.8;82.3;7.4;3.3;14.4;79.3;7.2;5.8;17.5;73.3;7.2;7.0;18.5;71.0;58.5
582;Vrijwilligerswerk: nee;Ondergrens 95%-interval;2023;7.4;2.5;13.0;81.5;7.3;3.5;14.3;78.9;7.2;5.8;17.2;73.4;7.2;7.0;19.2;70.0;58.8
583;Vrijwilligerswerk: nee;Bovengrens 95%-interval;2013;7.6;4.1;13.6;85.6;7.5;5.5;16.1;82.0;7.6;6.4;16.5;80.8;7.5;8.8;19.2;76.0;51.7
584;Vrijwilligerswerk: nee;Bovengrens 95%-interval;2014;7.6;4.0;13.2;85.9;7.5;5.5;15.7;82.2;7.5;6.6;15.7;81.2;7.4;9.3;18.9;75.6;51.5
585;Vrijwilligerswerk: nee;Bovengrens 95%-interval;2015;7.6;4.3;13.1;85.7;7.5;5.9;14.5;82.9;7.6;6.5;15.6;81.3;7.4;9.2;20.2;74.5;54.3
586;Vrijwilligerswerk: nee;Bovengrens 95%-interval;2016;7.7;4.0;12.3;86.8;7.6;4.3;15.3;83.7;7.5;6.2;17.0;80.4;7.4;9.1;20.3;74.5;54.0
587;Vrijwilligerswerk: nee;Bovengrens 95%-interval;2017;7.7;4.4;13.5;85.2;7.6;5.3;14.6;83.4;7.6;6.3;15.5;81.7;7.4;9.8;19.5;74.7;57.6
588;Vrijwilligerswerk: nee;Bovengrens 95%-interval;2018;7.6;4.0;12.8;86.3;7.6;3.6;14.3;85.3;7.5;6.7;16.1;80.7;7.3;9.9;20.0;73.9;57.0
589;Vrijwilligerswerk: nee;Bovengrens 95%-interval;2019;7.7;4.0;11.6;87.5;7.6;3.7;13.8;85.7;7.6;5.7;16.9;80.9;7.4;9.2;19.5;75.2;56.5
590;Vrijwilligerswerk: nee;Bovengrens 95%-interval;2020;7.6;3.9;13.8;85.5;7.5;4.2;16.3;82.9;7.4;8.0;18.0;77.7;7.4;8.9;19.0;75.9;58.3
591;Vrijwilligerswerk: nee;Bovengrens 95%-interval;2021;7.6;4.9;12.9;85.5;7.5;5.0;16.0;82.5;7.3;9.4;19.3;75.2;7.5;9.0;17.9;76.9;62.1
592;Vrijwilligerswerk: nee;Bovengrens 95%-interval;2022;7.5;4.3;13.9;84.6;7.5;4.6;16.7;81.8;7.3;7.4;19.9;76.0;7.3;8.7;21.0;73.9;61.5
593;Vrijwilligerswerk: nee;Bovengrens 95%-interval;2023;7.5;3.7;15.4;84.1;7.4;4.9;16.8;81.7;7.3;7.5;19.8;76.4;7.3;8.8;22.0;73.1;62.1
594;Deelname act. vereniging: wekelijks;Waarde;2013;7.9;1.4;6.5;92.1;7.7;1.7;9.3;89.0;7.9;1.7;8.2;90.2;7.6;5.8;14.6;79.6;64.4
595;Deelname act. vereniging: wekelijks;Waarde;2014;7.9;1.1;6.6;92.2;7.7;1.9;9.1;89.0;7.9;2.5;7.6;89.9;7.5;6.4;15.6;78.1;64.4
596;Deelname act. vereniging: wekelijks;Waarde;2015;7.9;1.8;6.5;91.7;7.7;2.2;8.5;89.3;7.9;2.3;8.0;89.8;7.5;6.0;15.5;78.5;65.5
597;Deelname act. vereniging: wekelijks;Waarde;2016;7.9;1.9;6.1;92.0;7.8;2.0;8.2;89.8;7.9;2.7;8.6;88.7;7.4;5.6;17.6;76.9;65.9
598;Deelname act. vereniging: wekelijks;Waarde;2017;7.9;1.3;7.0;91.7;7.8;1.9;7.7;90.4;7.9;2.1;8.6;89.3;7.5;6.9;14.6;78.5;68.2
599;Deelname act. vereniging: wekelijks;Waarde;2018;7.8;2.3;6.0;91.6;7.7;1.8;9.0;89.2;7.9;2.6;10.0;87.5;7.4;7.4;16.3;76.3;68.2
600;Deelname act. vereniging: wekelijks;Waarde;2019;7.9;1.7;5.5;92.8;7.8;1.3;7.4;91.3;7.9;1.7;9.1;89.2;7.5;5.7;15.4;78.9;70.4
601;Deelname act. vereniging: wekelijks;Waarde;2020;7.8;1.7;7.8;90.5;7.8;1.2;9.3;89.5;7.8;2.3;10.7;86.9;7.6;5.1;14.4;80.5;69.7
602;Deelname act. vereniging: wekelijks;Waarde;2021;7.7;2.3;7.1;90.6;7.7;1.9;10.3;87.8;7.6;4.9;13.3;81.8;7.5;6.4;16.1;77.5;74.8
603;Deelname act. vereniging: wekelijks;Waarde;2022;7.7;1.3;8.8;89.8;7.7;1.4;11.4;87.2;7.7;2.6;11.5;85.9;7.5;5.0;17.0;78.0;73.3
604;Deelname act. vereniging: wekelijks;Waarde;2023;7.8;1.2;7.5;91.3;7.7;1.3;10.3;88.3;7.8;2.5;10.3;87.2;7.4;6.3;16.5;77.2;74.3
605;Deelname act. vereniging: wekelijks;Ondergrens 95%-interval;2013;7.8;0.9;5.5;90.8;7.7;1.2;8.1;87.6;7.9;1.2;7.1;88.8;7.5;4.9;13.2;77.8;62.3
606;Deelname act. vereniging: wekelijks;Ondergrens 95%-interval;2014;7.8;0.8;5.6;91.0;7.7;1.4;7.9;87.6;7.8;1.9;6.6;88.5;7.4;5.4;14.1;76.3;62.4
607;Deelname act. vereniging: wekelijks;Ondergrens 95%-interval;2015;7.8;1.3;5.5;90.4;7.7;1.6;7.4;87.9;7.8;1.7;6.9;88.4;7.4;5.0;14.1;76.7;63.4
608;Deelname act. vereniging: wekelijks;Ondergrens 95%-interval;2016;7.8;1.4;5.1;90.8;7.7;1.4;7.1;88.5;7.8;2.1;7.5;87.3;7.4;4.7;16.0;75.0;63.9
609;Deelname act. vereniging: wekelijks;Ondergrens 95%-interval;2017;7.8;0.9;5.9;90.3;7.7;1.3;6.6;89.0;7.8;1.5;7.4;87.8;7.4;5.8;13.1;76.6;66.1
610;Deelname act. vereniging: wekelijks;Ondergrens 95%-interval;2018;7.7;1.7;5.1;90.3;7.7;1.2;7.8;87.8;7.8;1.9;8.8;86.0;7.3;6.3;14.8;74.4;66.2
611;Deelname act. vereniging: wekelijks;Ondergrens 95%-interval;2019;7.8;1.2;4.6;91.5;7.8;0.8;6.3;90.0;7.8;1.2;7.9;87.7;7.4;4.7;13.9;77.1;68.4
612;Deelname act. vereniging: wekelijks;Ondergrens 95%-interval;2020;7.7;1.2;6.7;89.1;7.7;0.8;8.0;88.0;7.8;1.7;9.4;85.3;7.6;4.2;12.9;78.7;67.7
613;Deelname act. vereniging: wekelijks;Ondergrens 95%-interval;2021;7.7;1.6;6.0;89.0;7.6;1.2;8.9;86.1;7.5;4.0;11.8;79.8;7.4;5.3;14.4;75.4;72.7
614;Deelname act. vereniging: wekelijks;Ondergrens 95%-interval;2022;7.7;0.9;7.6;88.4;7.6;1.0;10.0;85.6;7.7;1.9;10.2;84.3;7.4;4.1;15.3;76.0;71.4
615;Deelname act. vereniging: wekelijks;Ondergrens 95%-interval;2023;7.7;0.8;6.4;89.9;7.6;0.9;9.0;86.8;7.7;1.9;8.9;85.6;7.3;5.3;14.8;75.3;72.4
616;Deelname act. vereniging: wekelijks;Bovengrens 95%-interval;2013;7.9;2.0;7.7;93.2;7.8;2.4;10.6;90.3;8.0;2.3;9.4;91.4;7.7;6.8;16.2;81.3;66.4
617;Deelname act. vereniging: wekelijks;Bovengrens 95%-interval;2014;7.9;1.7;7.8;93.3;7.8;2.6;10.4;90.3;7.9;3.3;8.8;91.1;7.5;7.5;17.1;79.7;66.4
618;Deelname act. vereniging: wekelijks;Bovengrens 95%-interval;2015;7.9;2.5;7.7;92.8;7.8;3.0;9.8;90.6;7.9;3.0;9.2;91.0;7.6;7.1;17.1;80.2;67.5
619;Deelname act. vereniging: wekelijks;Bovengrens 95%-interval;2016;7.9;2.6;7.2;93.1;7.8;2.7;9.5;91.1;7.9;3.5;9.9;90.0;7.5;6.6;19.3;78.6;67.9
620;Deelname act. vereniging: wekelijks;Bovengrens 95%-interval;2017;7.9;2.0;8.3;92.9;7.8;2.6;9.0;91.7;8.0;2.8;10.0;90.7;7.6;8.1;16.3;80.3;70.4
621;Deelname act. vereniging: wekelijks;Bovengrens 95%-interval;2018;7.8;3.1;7.2;92.8;7.8;2.5;10.4;90.5;7.9;3.4;11.3;88.8;7.5;8.6;18.0;78.1;70.2
622;Deelname act. vereniging: wekelijks;Bovengrens 95%-interval;2019;7.9;2.4;6.7;93.8;7.9;1.9;8.7;92.5;8.0;2.4;10.5;90.5;7.6;6.8;17.0;80.6;72.4
623;Deelname act. vereniging: wekelijks;Bovengrens 95%-interval;2020;7.8;2.4;9.1;91.8;7.8;1.9;10.7;90.9;7.9;3.2;12.2;88.4;7.7;6.2;16.0;82.2;71.7
624;Deelname act. vereniging: wekelijks;Bovengrens 95%-interval;2021;7.8;3.2;8.5;92.0;7.7;2.8;11.9;89.3;7.7;6.1;15.0;83.6;7.5;7.7;17.9;79.5;77.0
625;Deelname act. vereniging: wekelijks;Bovengrens 95%-interval;2022;7.8;2.0;10.2;91.1;7.7;2.1;12.9;88.6;7.8;3.4;13.0;87.4;7.6;6.1;18.8;79.8;75.3
626;Deelname act. vereniging: wekelijks;Bovengrens 95%-interval;2023;7.8;1.8;8.8;92.5;7.7;2.0;11.8;89.7;7.9;3.4;11.7;88.6;7.5;7.5;18.2;79.1;76.3
627;Deelname act. vereniging: maandelijks;Waarde;2013;7.9;1.2;6.5;92.3;7.7;2.0;8.8;89.2;7.8;1.3;11.4;87.3;7.5;6.1;16.2;77.7;66.5
628;Deelname act. vereniging: maandelijks;Waarde;2014;7.8;2.1;8.4;89.6;7.7;2.3;10.1;87.6;7.7;2.3;12.8;84.9;7.5;6.6;15.8;77.7;62.6
629;Deelname act. vereniging: maandelijks;Waarde;2015;7.8;2.3;7.5;90.1;7.7;2.8;11.5;85.7;7.8;2.7;10.7;86.6;7.4;7.5;17.7;74.8;67.6
630;Deelname act. vereniging: maandelijks;Waarde;2016;7.8;2.2;6.9;90.9;7.7;1.8;9.6;88.6;7.8;1.9;11.4;86.8;7.5;6.7;16.0;77.3;66.6
631;Deelname act. vereniging: maandelijks;Waarde;2017;7.8;2.7;7.3;90.0;7.7;2.7;8.8;88.5;7.7;2.9;11.5;85.6;7.3;6.7;18.7;74.6;67.8
632;Deelname act. vereniging: maandelijks;Waarde;2018;7.8;1.7;7.2;91.1;7.7;0.8;9.0;90.1;7.7;2.9;13.5;83.6;7.3;8.5;17.0;74.6;71.7
633;Deelname act. vereniging: maandelijks;Waarde;2019;7.8;1.3;6.8;91.9;7.8;1.6;6.0;92.4;7.8;2.0;12.5;85.5;7.5;4.8;18.0;77.2;68.0
634;Deelname act. vereniging: maandelijks;Waarde;2020;7.7;2.3;8.7;89.0;7.7;2.2;10.3;87.5;7.6;3.0;13.8;83.2;7.4;5.8;16.4;77.8;68.9
635;Deelname act. vereniging: maandelijks;Waarde;2021;7.8;2.4;5.8;91.9;7.7;1.4;9.7;88.9;7.4;6.3;15.5;78.2;7.5;5.6;17.9;76.5;74.3
636;Deelname act. vereniging: maandelijks;Waarde;2022;7.8;1.9;7.8;90.2;7.7;2.2;9.5;88.4;7.6;3.7;11.6;84.7;7.4;6.5;16.8;76.7;75.5
637;Deelname act. vereniging: maandelijks;Waarde;2023;7.7;1.2;9.3;89.4;7.7;1.8;10.9;87.3;7.6;3.0;11.5;85.5;7.3;7.8;19.6;72.7;75.0
638;Deelname act. vereniging: maandelijks;Ondergrens 95%-interval;2013;7.8;0.6;4.8;90.0;7.6;1.1;6.8;86.5;7.7;0.7;9.2;84.5;7.3;4.5;13.5;74.3;62.8
639;Deelname act. vereniging: maandelijks;Ondergrens 95%-interval;2014;7.7;1.2;6.4;86.8;7.6;1.3;7.9;84.8;7.6;1.4;10.3;81.8;7.4;4.9;13.2;74.3;58.8
640;Deelname act. vereniging: maandelijks;Ondergrens 95%-interval;2015;7.7;1.4;5.7;87.5;7.6;1.7;9.2;82.7;7.7;1.6;8.5;83.7;7.3;5.7;15.0;71.3;64.0
641;Deelname act. vereniging: maandelijks;Ondergrens 95%-interval;2016;7.7;1.2;5.2;88.4;7.6;1.0;7.5;85.8;7.7;1.1;9.1;83.9;7.3;5.0;13.4;73.9;62.9
642;Deelname act. vereniging: maandelijks;Ondergrens 95%-interval;2017;7.7;1.6;5.5;87.3;7.6;1.6;6.7;85.6;7.6;1.8;9.2;82.5;7.2;5.0;15.8;70.9;64.0
643;Deelname act. vereniging: maandelijks;Ondergrens 95%-interval;2018;7.7;0.9;5.4;88.6;7.7;0.4;7.0;87.5;7.6;1.8;11.1;80.5;7.2;6.5;14.3;71.1;68.2
644;Deelname act. vereniging: maandelijks;Ondergrens 95%-interval;2019;7.7;0.7;5.0;89.5;7.7;0.8;4.4;90.0;7.7;1.1;10.1;82.4;7.3;3.4;15.2;73.8;64.4
645;Deelname act. vereniging: maandelijks;Ondergrens 95%-interval;2020;7.6;1.3;6.6;86.0;7.6;1.2;7.9;84.3;7.5;1.8;11.1;79.9;7.3;4.1;13.4;74.0;65.0
646;Deelname act. vereniging: maandelijks;Ondergrens 95%-interval;2021;7.6;1.3;4.0;89.0;7.6;0.6;7.4;85.7;7.3;4.4;12.6;74.3;7.3;3.9;14.7;72.6;70.4
647;Deelname act. vereniging: maandelijks;Ondergrens 95%-interval;2022;7.7;1.1;6.1;87.8;7.6;1.3;7.6;85.8;7.5;2.6;9.5;81.9;7.3;4.9;14.3;73.4;72.4
648;Deelname act. vereniging: maandelijks;Ondergrens 95%-interval;2023;7.7;0.6;7.4;87.0;7.6;1.0;8.9;84.7;7.5;2.0;9.4;82.8;7.2;6.0;16.9;69.4;72.0
649;Deelname act. vereniging: maandelijks;Bovengrens 95%-interval;2013;8.0;2.4;8.7;94.1;7.8;3.5;11.3;91.4;7.9;2.5;14.1;89.6;7.6;8.2;19.3;80.8;70.2
650;Deelname act. vereniging: maandelijks;Bovengrens 95%-interval;2014;7.9;3.6;10.9;91.8;7.8;3.8;12.8;90.0;7.8;3.9;15.6;87.5;7.6;8.8;18.7;80.7;66.3
651;Deelname act. vereniging: maandelijks;Bovengrens 95%-interval;2015;7.9;3.9;9.9;92.3;7.8;4.5;14.3;88.3;7.9;4.3;13.4;89.1;7.5;9.8;20.9;78.0;71.2
652;Deelname act. vereniging: maandelijks;Bovengrens 95%-interval;2016;7.9;3.8;9.1;93.0;7.8;3.3;12.2;90.9;7.9;3.3;14.1;89.2;7.6;9.0;19.0;80.4;70.3
653;Deelname act. vereniging: maandelijks;Bovengrens 95%-interval;2017;7.9;4.4;9.7;92.2;7.8;4.5;11.3;90.9;7.8;4.7;14.4;88.2;7.5;9.0;22.1;77.9;71.5
654;Deelname act. vereniging: maandelijks;Bovengrens 95%-interval;2018;7.9;3.0;9.5;93.1;7.8;2.0;11.6;92.2;7.8;4.6;16.3;86.3;7.5;10.9;20.1;77.8;75.2
655;Deelname act. vereniging: maandelijks;Bovengrens 95%-interval;2019;7.9;2.6;9.1;93.8;7.9;2.9;8.2;94.2;7.9;3.5;15.4;88.1;7.6;6.6;21.2;80.3;71.6
656;Deelname act. vereniging: maandelijks;Bovengrens 95%-interval;2020;7.8;4.2;11.4;91.4;7.8;3.9;13.3;90.2;7.7;4.8;16.9;86.1;7.6;8.2;19.8;81.1;72.8
657;Deelname act. vereniging: maandelijks;Bovengrens 95%-interval;2021;7.9;4.4;8.2;94.0;7.8;3.2;12.7;91.4;7.5;8.9;19.0;81.6;7.6;7.9;21.5;80.1;78.1
658;Deelname act. vereniging: maandelijks;Bovengrens 95%-interval;2022;7.9;3.4;10.0;92.2;7.7;3.6;11.8;90.5;7.7;5.4;14.1;87.1;7.5;8.6;19.7;79.6;78.6
659;Deelname act. vereniging: maandelijks;Bovengrens 95%-interval;2023;7.8;2.4;11.6;91.5;7.7;3.0;13.4;89.5;7.7;4.6;13.9;87.8;7.5;9.9;22.5;75.7;78.1
660;Deelname act. vereniging: minder 1x mnd.;Waarde;2013;7.8;1.1;9.8;89.1;7.6;2.2;12.8;85.0;7.7;3.4;11.9;84.7;7.3;7.3;20.2;72.5;64.6
661;Deelname act. vereniging: minder 1x mnd.;Waarde;2014;7.8;1.6;8.3;90.1;7.6;2.9;10.0;87.2;7.6;4.8;10.5;84.7;7.3;7.2;19.3;73.4;67.1
662;Deelname act. vereniging: minder 1x mnd.;Waarde;2015;7.7;2.4;9.0;88.6;7.6;3.0;12.3;84.7;7.6;4.3;11.6;84.2;7.2;7.8;19.6;72.6;67.5
663;Deelname act. vereniging: minder 1x mnd.;Waarde;2016;7.8;1.5;7.9;90.6;7.7;1.6;10.9;87.6;7.7;2.5;13.4;84.2;7.3;7.2;19.7;73.2;66.5
664;Deelname act. vereniging: minder 1x mnd.;Waarde;2017;7.7;2.1;6.8;91.1;7.6;3.1;9.9;87.0;7.6;3.3;12.3;84.4;7.3;6.8;19.2;73.9;73.7
665;Deelname act. vereniging: minder 1x mnd.;Waarde;2018;7.7;1.3;9.3;89.4;7.6;1.8;10.4;87.8;7.5;4.4;14.3;81.3;7.2;9.3;17.5;73.1;69.9
666;Deelname act. vereniging: minder 1x mnd.;Waarde;2019;7.8;1.2;8.7;90.1;7.7;1.2;9.7;89.1;7.5;3.3;13.7;83.0;7.2;7.8;20.1;72.0;69.9
667;Deelname act. vereniging: minder 1x mnd.;Waarde;2020;7.8;2.0;8.6;89.4;7.6;2.5;9.6;87.9;7.6;5.2;13.8;81.1;7.3;7.6;18.7;73.7;70.2
668;Deelname act. vereniging: minder 1x mnd.;Waarde;2021;7.8;1.6;9.4;89.0;7.6;2.4;10.8;86.9;7.3;7.3;17.3;75.4;7.3;8.0;17.2;74.8;74.4
669;Deelname act. vereniging: minder 1x mnd.;Waarde;2022;7.6;2.6;10.0;87.5;7.5;3.0;12.9;84.1;7.4;3.8;18.6;77.6;7.3;6.5;19.2;74.2;74.8
670;Deelname act. vereniging: minder 1x mnd.;Waarde;2023;7.7;1.3;8.7;90.0;7.6;1.9;11.5;86.6;7.5;3.7;15.3;81.0;7.3;6.6;19.2;74.2;74.6
671;Deelname act. vereniging: minder 1x mnd.;Ondergrens 95%-interval;2013;7.7;0.5;7.9;86.6;7.5;1.3;10.6;82.3;7.6;2.3;9.9;82.0;7.1;5.6;17.6;69.3;61.2
672;Deelname act. vereniging: minder 1x mnd.;Ondergrens 95%-interval;2014;7.7;0.9;6.6;87.8;7.5;1.9;8.1;84.6;7.5;3.5;8.6;82.1;7.1;5.6;16.7;70.3;63.9
673;Deelname act. vereniging: minder 1x mnd.;Ondergrens 95%-interval;2015;7.6;1.5;7.3;86.2;7.5;2.0;10.2;82.1;7.5;3.0;9.6;81.5;7.1;6.1;17.0;69.5;64.3
674;Deelname act. vereniging: minder 1x mnd.;Ondergrens 95%-interval;2016;7.7;0.8;6.2;88.4;7.6;0.9;8.9;85.1;7.6;1.6;11.2;81.5;7.2;5.7;17.1;70.1;63.3
675;Deelname act. vereniging: minder 1x mnd.;Ondergrens 95%-interval;2017;7.6;1.2;4.9;88.4;7.5;1.9;7.6;83.9;7.5;2.1;9.8;81.0;7.2;5.0;16.1;70.1;70.0
676;Deelname act. vereniging: minder 1x mnd.;Ondergrens 95%-interval;2018;7.6;0.7;7.4;86.9;7.6;1.1;8.3;85.2;7.4;3.1;12.1;78.4;7.1;7.5;15.1;70.0;66.7
677;Deelname act. vereniging: minder 1x mnd.;Ondergrens 95%-interval;2019;7.7;0.6;7.0;87.9;7.6;0.7;7.8;86.8;7.4;2.2;11.5;80.2;7.1;6.2;17.6;68.9;66.7
678;Deelname act. vereniging: minder 1x mnd.;Ondergrens 95%-interval;2020;7.7;1.3;6.9;87.1;7.6;1.7;7.8;85.5;7.5;3.8;11.6;78.3;7.2;6.0;16.2;70.7;67.2
679;Deelname act. vereniging: minder 1x mnd.;Ondergrens 95%-interval;2021;7.7;0.9;7.4;86.5;7.6;1.4;8.7;84.2;7.2;5.5;14.7;72.2;7.2;6.1;14.7;71.6;71.2
680;Deelname act. vereniging: minder 1x mnd.;Ondergrens 95%-interval;2022;7.6;1.7;8.3;85.3;7.4;2.1;11.0;81.8;7.3;2.8;16.3;75.0;7.2;5.1;17.0;71.5;72.3
681;Deelname act. vereniging: minder 1x mnd.;Ondergrens 95%-interval;2023;7.6;0.7;7.1;87.9;7.5;1.2;9.6;84.3;7.4;2.7;13.3;78.4;7.2;5.2;16.8;71.4;71.9
682;Deelname act. vereniging: minder 1x mnd.;Bovengrens 95%-interval;2013;7.8;2.3;12.2;91.1;7.7;3.7;15.3;87.3;7.8;5.0;14.4;87.0;7.4;9.4;23.1;75.4;67.9
683;Deelname act. vereniging: minder 1x mnd.;Bovengrens 95%-interval;2014;7.8;2.8;10.4;92.0;7.7;4.5;12.2;89.3;7.7;6.5;12.8;87.1;7.4;9.3;22.2;76.4;70.4
684;Deelname act. vereniging: minder 1x mnd.;Bovengrens 95%-interval;2015;7.8;3.6;11.2;90.6;7.7;4.4;14.8;87.0;7.7;6.0;13.9;86.5;7.3;9.9;22.4;75.6;70.7
685;Deelname act. vereniging: minder 1x mnd.;Bovengrens 95%-interval;2016;7.9;2.7;10.0;92.5;7.8;2.8;13.2;89.6;7.8;3.8;15.8;86.5;7.4;9.1;22.5;76.0;69.7
686;Deelname act. vereniging: minder 1x mnd.;Bovengrens 95%-interval;2017;7.8;3.6;9.3;93.3;7.7;5.0;12.7;89.7;7.8;5.3;15.4;87.2;7.5;9.2;22.8;77.5;77.3
687;Deelname act. vereniging: minder 1x mnd.;Bovengrens 95%-interval;2018;7.8;2.3;11.7;91.4;7.7;3.0;12.8;90.0;7.6;6.1;16.9;83.8;7.3;11.6;20.3;76.1;73.1
688;Deelname act. vereniging: minder 1x mnd.;Bovengrens 95%-interval;2019;7.8;2.2;10.8;91.9;7.8;2.2;11.9;91.1;7.6;4.7;16.3;85.4;7.3;9.9;22.9;74.9;73.1
689;Deelname act. vereniging: minder 1x mnd.;Bovengrens 95%-interval;2020;7.8;3.3;10.7;91.3;7.7;3.9;11.8;89.9;7.7;6.9;16.2;83.6;7.4;9.6;21.4;76.5;73.3
690;Deelname act. vereniging: minder 1x mnd.;Bovengrens 95%-interval;2021;7.8;3.0;11.7;91.1;7.7;3.9;13.2;89.1;7.4;9.5;20.2;78.4;7.5;10.3;20.0;77.8;77.6
691;Deelname act. vereniging: minder 1x mnd.;Bovengrens 95%-interval;2022;7.7;3.8;11.9;89.3;7.6;4.3;15.0;86.2;7.5;5.2;21.0;80.0;7.4;8.2;21.7;76.8;77.4
692;Deelname act. vereniging: minder 1x mnd.;Bovengrens 95%-interval;2023;7.8;2.2;10.7;91.7;7.7;3.0;13.7;88.6;7.6;5.1;17.7;83.3;7.4;8.4;21.7;76.8;77.2
693;Deelname act. vereniging: nooit;Waarde;2013;7.5;4.0;13.1;82.9;7.3;5.4;16.1;78.5;7.4;6.1;16.7;77.1;7.3;8.8;18.0;73.2;49.5
694;Deelname act. vereniging: nooit;Waarde;2014;7.5;3.7;12.7;83.6;7.4;4.8;15.3;79.9;7.4;5.9;16.1;78.0;7.3;8.6;18.3;73.1;48.5
695;Deelname act. vereniging: nooit;Waarde;2015;7.5;3.4;12.9;83.6;7.4;5.3;15.4;79.3;7.4;6.2;16.1;77.7;7.2;8.7;19.2;72.1;51.4
696;Deelname act. vereniging: nooit;Waarde;2016;7.6;3.6;12.2;84.2;7.4;4.4;15.1;80.5;7.4;6.0;16.8;77.3;7.2;9.4;19.3;71.3;52.0
697;Deelname act. vereniging: nooit;Waarde;2017;7.6;3.7;11.9;84.4;7.5;4.6;13.1;82.3;7.5;5.9;14.7;79.4;7.2;9.5;18.9;71.6;56.4
698;Deelname act. vereniging: nooit;Waarde;2018;7.5;4.0;12.4;83.6;7.5;3.5;14.8;81.8;7.4;6.9;16.3;76.8;7.3;9.0;18.5;72.4;52.9
699;Deelname act. vereniging: nooit;Waarde;2019;7.6;4.2;10.9;84.9;7.5;3.8;13.3;82.9;7.4;6.3;16.0;77.7;7.2;9.5;19.6;70.9;52.5
