ID;Sectoren;Perioden;TotaalOverheidssaldo_1;Inkomsten_2;Uitgaven_3;RentevoordeelNadeelUitSwapcontracten_4;OverheidsschuldEMU_5;TotaalMutatieOverheidsschuld_6;OverheidstekortEMU_7;TransactiesInFinancieleActiva_8;TransactiesInTransitorischeSchulden_9;Waarderingsverschillen_10;AandeelOverheidsschuld_11;OverheidssaldoEMUInBbp_12;OverheidsschuldEMUInBbp_13;AandeelOverheidsschuldInBbp_14
170;Rijk;2012 1e kwartaal;-4006.0;39555.0;-43498.0;-63.0;361890.0;8915.0;4006.0;8390.0;-2906.0;-575.0;336369.0;-2.9;60.4;56.1
171;Rijk;2012 2e kwartaal;-4321.0;40388.0;-44544.0;-165.0;373503.0;11613.0;4321.0;17368.0;-9995.0;-81.0;337729.0;-2.9;62.2;56.3
172;Rijk;2012 3e kwartaal;-6131.0;33131.0;-39180.0;-82.0;380863.0;7360.0;6131.0;-14290.0;16141.0;-622.0;352080.0;-3.0;63.6;58.8
173;Rijk;2012 4e kwartaal;-4285.0;37418.0;-41630.0;-73.0;386672.0;5809.0;4285.0;5057.0;-2714.0;-819.0;359381.0;-3.1;64.5;60.0
174;Rijk;2012;-18743.0;150492.0;-168852.0;-383.0;386672.0;33697.0;18743.0;16525.0;526.0;-2097.0;359381.0;-3.1;64.5;60.0
175;Rijk;2013 1e kwartaal;2923.0;41204.0;-38165.0;-116.0;391801.0;5129.0;-2923.0;12014.0;-3936.0;-26.0;358966.0;-2.0;65.4;59.9
176;Rijk;2013 2e kwartaal;-1351.0;41210.0;-42431.0;-130.0;402387.0;10586.0;1351.0;12339.0;-2801.0;-303.0;363690.0;-1.5;67.2;60.7
177;Rijk;2013 3e kwartaal;-3350.0;34653.0;-37879.0;-124.0;403058.0;671.0;3350.0;-8220.0;5893.0;-352.0;366831.0;-1.0;67.1;61.0
178;Rijk;2013 4e kwartaal;-4270.0;38239.0;-42475.0;-34.0;399638.0;-3420.0;4270.0;-6125.0;-1646.0;81.0;367140.0;-1.0;66.3;60.9
179;Rijk;2013;-6048.0;155306.0;-160950.0;-404.0;399638.0;12966.0;6048.0;10008.0;-2490.0;-600.0;367140.0;-1.0;66.3;60.9
180;Overige centrale overheid;1990;;;;;;;;;;;;;;
181;Overige centrale overheid;1991;;;;;;;;;;;;;;
182;Overige centrale overheid;1992;;;;;;;;;;;;;;
183;Overige centrale overheid;1993;;;;;;;;;;;;;;
184;Overige centrale overheid;1994;;;;;;;;;;;;;;
185;Overige centrale overheid;1995;110.0;6736.0;-6626.0;0.0;;;;;;;;0.0;;
186;Overige centrale overheid;1996;73.0;6915.0;-6842.0;0.0;;;;;;;;0.0;;
187;Overige centrale overheid;1997;56.0;7213.0;-7157.0;0.0;;;;;;;;0.0;;
188;Overige centrale overheid;1998;203.0;7818.0;-7615.0;0.0;;;;;;;;0.1;;
189;Overige centrale overheid;1999;-18.0;8620.0;-8638.0;0.0;;;;;;;;0.0;;
190;Overige centrale overheid;2000;60.0;9287.0;-9227.0;0.0;3972.0;;;;;;2286.0;0.0;1.0;0.5
191;Overige centrale overheid;2001;-377.0;10356.0;-10733.0;0.0;4142.0;170.0;377.0;1348.0;-1733.0;178.0;561.0;-0.1;0.9;0.1
192;Overige centrale overheid;2002;-23.0;11016.0;-11039.0;0.0;4229.0;87.0;23.0;32.0;51.0;-19.0;2696.0;0.0;0.9;0.6
193;Overige centrale overheid;2003;-35.0;10884.0;-10919.0;0.0;5260.0;1031.0;35.0;-231.0;498.0;729.0;2927.0;0.0;1.1;0.6
194;Overige centrale overheid;2004;69.0;11136.0;-11067.0;0.0;5124.0;-136.0;-69.0;-279.0;195.0;17.0;2638.0;0.0;1.0;0.5
195;Overige centrale overheid;2005 1e kwartaal;258.0;3031.0;-2773.0;0.0;;;;;;;;;;
196;Overige centrale overheid;2005 2e kwartaal;-171.0;3126.0;-3297.0;0.0;;;;;;;;;;
197;Overige centrale overheid;2005 3e kwartaal;-79.0;2649.0;-2728.0;0.0;;;;;;;;;;
198;Overige centrale overheid;2005 4e kwartaal;-42.0;2732.0;-2774.0;0.0;;;;;;;;0.0;;
199;Overige centrale overheid;2005;-34.0;11538.0;-11572.0;0.0;5053.0;-71.0;34.0;771.0;-876.0;0.0;1949.0;0.0;1.0;0.4
200;Overige centrale overheid;2006 1e kwartaal;29.0;2665.0;-2636.0;0.0;;;;;;;;-0.1;;
201;Overige centrale overheid;2006 2e kwartaal;59.0;3256.0;-3197.0;0.0;;;;;;;;0.0;;
202;Overige centrale overheid;2006 3e kwartaal;-168.0;2473.0;-2641.0;0.0;;;;;;;;0.0;;
203;Overige centrale overheid;2006 4e kwartaal;190.0;3159.0;-2969.0;0.0;;;;;;;;0.0;;
204;Overige centrale overheid;2006;110.0;11553.0;-11443.0;0.0;6428.0;1375.0;-110.0;1171.0;338.0;-24.0;2592.0;0.0;1.2;0.5
205;Overige centrale overheid;2007 1e kwartaal;30.0;2766.0;-2736.0;0.0;;;;;;;;0.0;;
206;Overige centrale overheid;2007 2e kwartaal;161.0;3211.0;-3050.0;0.0;;;;;;;;0.0;;
207;Overige centrale overheid;2007 3e kwartaal;-284.0;2529.0;-2813.0;0.0;;;;;;;;0.0;;
208;Overige centrale overheid;2007 4e kwartaal;82.0;3135.0;-3053.0;0.0;;;;;;;;0.0;;
209;Overige centrale overheid;2007;-11.0;11641.0;-11652.0;0.0;6450.0;22.0;11.0;104.0;-86.0;-7.0;2805.0;0.0;1.1;0.5
210;Overige centrale overheid;2008 1e kwartaal;66.0;2946.0;-2880.0;0.0;6066.0;-384.0;-66.0;1254.0;-1769.0;197.0;2285.0;0.0;1.0;0.4
211;Overige centrale overheid;2008 2e kwartaal;-24.0;3298.0;-3322.0;0.0;6230.0;164.0;24.0;2418.0;-2278.0;0.0;2415.0;0.0;1.1;0.4
212;Overige centrale overheid;2008 3e kwartaal;-135.0;2775.0;-2910.0;0.0;6280.0;50.0;135.0;-463.0;378.0;0.0;2514.0;0.0;1.1;0.4
213;Overige centrale overheid;2008 4e kwartaal;42.0;3237.0;-3195.0;0.0;6453.0;173.0;-42.0;-2855.0;3070.0;0.0;3207.0;0.0;1.1;0.5
214;Overige centrale overheid;2008;-51.0;12256.0;-12307.0;0.0;6453.0;3.0;51.0;354.0;-599.0;197.0;3207.0;0.0;1.1;0.5
215;Overige centrale overheid;2009 1e kwartaal;-3.0;3105.0;-3108.0;0.0;6572.0;119.0;3.0;641.0;-525.0;0.0;2785.0;0.0;1.1;0.5
216;Overige centrale overheid;2009 2e kwartaal;11.0;3451.0;-3440.0;0.0;6488.0;-84.0;-11.0;-1404.0;1331.0;0.0;2951.0;0.0;1.1;0.5
217;Overige centrale overheid;2009 3e kwartaal;-161.0;2910.0;-3071.0;0.0;6369.0;-119.0;161.0;-105.0;-175.0;0.0;3076.0;0.0;1.1;0.5
218;Overige centrale overheid;2009 4e kwartaal;-299.0;3087.0;-3386.0;0.0;6580.0;211.0;299.0;333.0;-421.0;0.0;3620.0;-0.1;1.1;0.6
219;Overige centrale overheid;2009;-452.0;12553.0;-13005.0;0.0;6580.0;127.0;452.0;-535.0;210.0;0.0;3620.0;-0.1;1.1;0.6
220;Overige centrale overheid;2010 1e kwartaal;622.0;3704.0;-3082.0;0.0;6691.0;111.0;-622.0;82.0;637.0;14.0;3704.0;0.0;1.2;0.6
221;Overige centrale overheid;2010 2e kwartaal;1398.0;4949.0;-3551.0;0.0;5167.0;-1524.0;-1398.0;85.0;-201.0;-10.0;2254.0;0.3;0.9;0.4
222;Overige centrale overheid;2010 3e kwartaal;194.0;3288.0;-3094.0;0.0;5148.0;-19.0;-194.0;102.0;69.0;4.0;2055.0;0.3;0.9;0.4
223;Overige centrale overheid;2010 4e kwartaal;-442.0;2991.0;-3433.0;0.0;5041.0;-107.0;442.0;-57.0;-490.0;-2.0;2018.0;0.3;0.9;0.3
224;Overige centrale overheid;2010;1772.0;14932.0;-13160.0;0.0;5041.0;-1539.0;-1772.0;212.0;15.0;6.0;2018.0;0.3;0.9;0.3
225;Overige centrale overheid;2011 1e kwartaal;401.0;3545.0;-3144.0;0.0;4969.0;-72.0;-401.0;253.0;76.0;0.0;1816.0;0.3;0.8;0.3
226;Overige centrale overheid;2011 2e kwartaal;22.0;3496.0;-3474.0;0.0;4928.0;-41.0;-22.0;-114.0;95.0;0.0;2009.0;0.0;0.8;0.3
227;Overige centrale overheid;2011 3e kwartaal;106.0;3135.0;-3029.0;0.0;4825.0;-103.0;-106.0;196.0;-193.0;0.0;1830.0;0.0;0.8;0.3
228;Overige centrale overheid;2011 4e kwartaal;100.0;3274.0;-3174.0;0.0;4618.0;-207.0;-100.0;-133.0;26.0;0.0;1875.0;0.1;0.8;0.3
229;Overige centrale overheid;2011;629.0;13450.0;-12821.0;0.0;4618.0;-423.0;-629.0;202.0;4.0;0.0;1875.0;0.1;0.8;0.3
230;Overige centrale overheid;2012 1e kwartaal;126.0;3242.0;-3116.0;0.0;4611.0;-7.0;-126.0;270.0;-151.0;0.0;1734.0;0.1;0.8;0.3
231;Overige centrale overheid;2012 2e kwartaal;279.0;3648.0;-3369.0;0.0;4602.0;-9.0;-279.0;204.0;66.0;0.0;1654.0;0.1;0.8;0.3
232;Overige centrale overheid;2012 3e kwartaal;4.0;2973.0;-2969.0;0.0;4717.0;115.0;-4.0;24.0;95.0;0.0;1872.0;0.1;0.8;0.3
233;Overige centrale overheid;2012 4e kwartaal;-453.0;3089.0;-3542.0;0.0;4581.0;-136.0;453.0;-470.0;-119.0;0.0;2332.0;0.0;0.8;0.4
234;Overige centrale overheid;2012;-44.0;12952.0;-12996.0;0.0;4581.0;-37.0;44.0;28.0;-109.0;0.0;2332.0;0.0;0.8;0.4
235;Overige centrale overheid;2013 1e kwartaal;527.0;4736.0;-4209.0;0.0;5373.0;792.0;-527.0;505.0;14.0;800.0;2931.0;0.1;0.9;0.5
236;Overige centrale overheid;2013 2e kwartaal;134.0;4971.0;-4837.0;0.0;5268.0;-105.0;-134.0;-186.0;215.0;0.0;2602.0;0.0;0.9;0.4
237;Overige centrale overheid;2013 3e kwartaal;1.0;4298.0;-4297.0;0.0;5249.0;-19.0;-1.0;37.0;-55.0;0.0;2732.0;0.0;0.9;0.5
238;Overige centrale overheid;2013 4e kwartaal;74.0;5035.0;-4961.0;0.0;9568.0;4319.0;-74.0;-215.0;-201.0;4809.0;7127.0;0.1;1.6;1.2
239;Overige centrale overheid;2013;736.0;19040.0;-18304.0;0.0;9568.0;4987.0;-736.0;141.0;-27.0;5609.0;7127.0;0.1;1.6;1.2
240;Lokale overheid;1990;199.0;44489.0;-44290.0;0.0;61338.0;;-199.0;1327.0;-359.0;;;0.1;25.2;
241;Lokale overheid;1991;182.0;48080.0;-47898.0;0.0;61046.0;-292.0;-182.0;1327.0;-1125.0;-312.0;;0.1;23.7;
242;Lokale overheid;1992;363.0;50176.0;-49813.0;0.0;61703.0;657.0;-363.0;442.0;573.0;5.0;;0.1;23.0;
243;Lokale overheid;1993;367.0;51485.0;-51118.0;0.0;59899.0;-1804.0;-367.0;-439.0;-701.0;-297.0;;0.1;21.7;
244;Lokale overheid;1994;189.0;53495.0;-53306.0;0.0;56088.0;-3811.0;-189.0;-3726.0;-204.0;308.0;;0.1;19.3;
245;Lokale overheid;1995;34.0;70060.0;-70026.0;0.0;44138.0;-11950.0;-34.0;-11726.0;-259.0;69.0;43981.0;0.0;14.5;14.4
246;Lokale overheid;1996;583.0;53985.0;-53402.0;0.0;43888.0;-250.0;-583.0;449.0;-653.0;537.0;43588.0;0.2;13.7;13.6
247;Lokale overheid;1997;2851.0;56307.0;-53456.0;0.0;41235.0;-2653.0;-2851.0;1170.0;-1076.0;104.0;40944.0;0.8;12.0;12.0
248;Lokale overheid;1998;13.0;56977.0;-56964.0;0.0;42818.0;1583.0;-13.0;1318.0;-1359.0;1637.0;42525.0;0.0;11.8;11.7
249;Lokale overheid;1999;304.0;61196.0;-60892.0;0.0;40494.0;-2324.0;-304.0;267.0;-1473.0;-814.0;40068.0;0.1;10.5;10.4
250;Lokale overheid;2000;63.0;65661.0;-65598.0;0.0;38147.0;-2347.0;-63.0;-1951.0;-393.0;60.0;37603.0;0.0;9.1;9.0
251;Lokale overheid;2001;-379.0;70244.0;-70623.0;0.0;37673.0;-474.0;379.0;-518.0;-558.0;223.0;36940.0;-0.1;8.4;8.3
252;Lokale overheid;2002;-2255.0;73448.0;-75703.0;0.0;38759.0;1086.0;2255.0;-1225.0;-24.0;80.0;38030.0;-0.5;8.3;8.2
253;Lokale overheid;2003;-1548.0;78577.0;-80125.0;0.0;38974.0;215.0;1548.0;-1624.0;388.0;-97.0;37761.0;-0.3;8.2;7.9
254;Lokale overheid;2004;-966.0;78632.0;-79598.0;0.0;39436.0;462.0;966.0;-1542.0;1153.0;-115.0;38211.0;-0.2;8.0;7.8
255;Lokale overheid;2005 1e kwartaal;1673.0;19566.0;-17893.0;0.0;40093.0;657.0;-1673.0;527.0;1918.0;-115.0;38712.0;;8.1;7.8
256;Lokale overheid;2005 2e kwartaal;-6.0;21888.0;-21894.0;0.0;40773.0;680.0;6.0;347.0;477.0;-150.0;38953.0;;8.1;7.8
257;Lokale overheid;2005 3e kwartaal;179.0;19038.0;-18859.0;0.0;39870.0;-903.0;-179.0;-946.0;-5.0;227.0;38207.0;;7.9;7.5
258;Lokale overheid;2005 4e kwartaal;-2720.0;19675.0;-22395.0;0.0;40917.0;1047.0;2720.0;-1219.0;-639.0;185.0;39318.0;-0.2;8.0;7.7
259;Lokale overheid;2005;-874.0;80167.0;-81041.0;0.0;40917.0;1481.0;874.0;-1291.0;1751.0;147.0;39318.0;-0.2;8.0;7.7
260;Lokale overheid;2006 1e kwartaal;216.0;19419.0;-19203.0;0.0;41406.0;489.0;-216.0;3756.0;-3020.0;-31.0;39813.0;-0.4;7.9;7.6
261;Lokale overheid;2006 2e kwartaal;769.0;22833.0;-22064.0;0.0;40998.0;-408.0;-769.0;-2407.0;2771.0;-3.0;39439.0;-0.3;7.8;7.5
262;Lokale overheid;2006 3e kwartaal;-44.0;19608.0;-19652.0;0.0;40384.0;-614.0;44.0;-2633.0;2077.0;-102.0;38707.0;-0.3;7.6;7.3
263;Lokale overheid;2006 4e kwartaal;-1197.0;20428.0;-21625.0;0.0;40558.0;174.0;1197.0;1070.0;-2208.0;115.0;38976.0;0.0;7.5;7.2
264;Lokale overheid;2006;-256.0;82288.0;-82544.0;0.0;40558.0;-359.0;256.0;-214.0;-380.0;-21.0;38976.0;0.0;7.5;7.2
265;Lokale overheid;2007 1e kwartaal;352.0;21042.0;-20690.0;0.0;41462.0;904.0;-352.0;318.0;934.0;4.0;39943.0;0.0;7.6;7.3
266;Lokale overheid;2007 2e kwartaal;114.0;23823.0;-23709.0;0.0;40224.0;-1238.0;-114.0;407.0;-1552.0;21.0;38673.0;-0.1;7.3;7.0
267;Lokale overheid;2007 3e kwartaal;590.0;21365.0;-20775.0;0.0;39650.0;-574.0;-590.0;-1033.0;1154.0;-105.0;37867.0;0.0;7.0;6.7
268;Lokale overheid;2007 4e kwartaal;-2214.0;20880.0;-23094.0;0.0;40331.0;681.0;2214.0;631.0;-1988.0;-176.0;38706.0;-0.2;7.1;6.8
269;Lokale overheid;2007;-1158.0;87110.0;-88268.0;0.0;40331.0;-227.0;1158.0;323.0;-1452.0;-256.0;38706.0;-0.2;7.1;6.8
270;Lokale overheid;2008 1e kwartaal;-297.0;21748.0;-22045.0;0.0;41918.0;1587.0;297.0;2528.0;-1172.0;-66.0;40250.0;-0.3;7.2;6.9
271;Lokale overheid;2008 2e kwartaal;256.0;25234.0;-24978.0;0.0;40585.0;-1333.0;-256.0;2427.0;-3454.0;-50.0;38777.0;-0.3;6.9;6.6
272;Lokale overheid;2008 3e kwartaal;674.0;22325.0;-21651.0;0.0;40762.0;177.0;-674.0;-3752.0;4524.0;79.0;38870.0;-0.3;6.9;6.6
273;Lokale overheid;2008 4e kwartaal;-3355.0;21782.0;-25137.0;0.0;43352.0;2590.0;3355.0;842.0;-1835.0;228.0;41662.0;-0.5;7.3;7.0
274;Lokale overheid;2008;-2722.0;91089.0;-93811.0;0.0;43352.0;3021.0;2722.0;2045.0;-1937.0;191.0;41662.0;-0.5;7.3;7.0
275;Lokale overheid;2009 1e kwartaal;-509.0;22786.0;-23295.0;0.0;44379.0;1027.0;509.0;-173.0;721.0;-30.0;42560.0;-0.5;7.5;7.2
276;Lokale overheid;2009 2e kwartaal;-21.0;26257.0;-26278.0;0.0;44489.0;110.0;21.0;-165.0;220.0;34.0;42738.0;-0.5;7.6;7.3
277;Lokale overheid;2009 3e kwartaal;-491.0;24363.0;-24854.0;0.0;43649.0;-840.0;491.0;347.0;-1602.0;-76.0;41722.0;-0.8;7.5;7.2
278;Lokale overheid;2009 4e kwartaal;-2654.0;23291.0;-25945.0;0.0;44994.0;1345.0;2654.0;-2466.0;1097.0;60.0;43081.0;-0.6;7.8;7.5
279;Lokale overheid;2009;-3675.0;96697.0;-100372.0;0.0;44994.0;1642.0;3675.0;-2457.0;436.0;-12.0;43081.0;-0.6;7.8;7.5
280;Lokale overheid;2010 1e kwartaal;590.0;23926.0;-23336.0;0.0;46010.0;1016.0;-590.0;2083.0;-557.0;80.0;42702.0;-0.4;8.0;7.5
281;Lokale overheid;2010 2e kwartaal;-884.0;26358.0;-27242.0;0.0;47122.0;1112.0;884.0;1101.0;-922.0;49.0;43545.0;-0.6;8.2;7.5
282;Lokale overheid;2010 3e kwartaal;-930.0;22962.0;-23892.0;0.0;46146.0;-976.0;930.0;-3009.0;1284.0;-181.0;42487.0;-0.7;7.9;7.3
283;Lokale overheid;2010 4e kwartaal;-3589.0;23037.0;-26626.0;0.0;48938.0;2792.0;3589.0;-58.0;-762.0;23.0;45660.0;-0.8;8.3;7.8
284;Lokale overheid;2010;-4813.0;96283.0;-101096.0;0.0;48938.0;3944.0;4813.0;117.0;-957.0;-29.0;45660.0;-0.8;8.3;7.8
285;Lokale overheid;2011 1e kwartaal;1071.0;24065.0;-22994.0;0.0;49975.0;1037.0;-1071.0;436.0;1699.0;-27.0;46727.0;-0.7;8.4;7.9
286;Lokale overheid;2011 2e kwartaal;-222.0;26053.0;-26275.0;0.0;49620.0;-355.0;222.0;816.0;-1372.0;-21.0;46099.0;-0.6;8.3;7.7
287;Lokale overheid;2011 3e kwartaal;-567.0;23229.0;-23796.0;0.0;49362.0;-258.0;567.0;-2141.0;1303.0;13.0;45410.0;-0.6;8.3;7.6
288;Lokale overheid;2011 4e kwartaal;-3202.0;22786.0;-25988.0;0.0;51660.0;2298.0;3202.0;339.0;-1283.0;40.0;47866.0;-0.5;8.6;8.0
289;Lokale overheid;2011;-2920.0;96133.0;-99053.0;0.0;51660.0;2722.0;2920.0;-550.0;347.0;5.0;47866.0;-0.5;8.6;8.0
290;Lokale overheid;2012 1e kwartaal;1123.0;24148.0;-23025.0;0.0;52841.0;1181.0;-1123.0;1639.0;685.0;-20.0;48964.0;-0.5;8.8;8.2
291;Lokale overheid;2012 2e kwartaal;231.0;26193.0;-25962.0;0.0;51572.0;-1269.0;-231.0;-550.0;-521.0;33.0;47539.0;-0.4;8.6;7.9
292;Lokale overheid;2012 3e kwartaal;-930.0;22443.0;-23373.0;0.0;51871.0;299.0;930.0;-1691.0;1087.0;-27.0;47847.0;-0.5;8.7;8.0
293;Lokale overheid;2012 4e kwartaal;-2913.0;22546.0;-25459.0;0.0;53775.0;1904.0;2913.0;117.0;-1107.0;-19.0;50024.0;-0.4;9.0;8.3
294;Lokale overheid;2012;-2489.0;95330.0;-97819.0;0.0;53775.0;2115.0;2489.0;-485.0;144.0;-33.0;50024.0;-0.4;9.0;8.3
295;Lokale overheid;2013 1e kwartaal;618.0;22436.0;-21818.0;0.0;53908.0;133.0;-618.0;1103.0;428.0;-780.0;50665.0;-0.5;9.0;8.5
296;Lokale overheid;2013 2e kwartaal;105.0;24735.0;-24629.0;-1.0;54267.0;359.0;-105.0;66.0;409.0;-11.0;50770.0;-0.5;9.1;8.5
297;Lokale overheid;2013 3e kwartaal;-1323.0;20995.0;-22319.0;1.0;54066.0;-201.0;1323.0;-1349.0;-154.0;-21.0;50278.0;-0.6;9.0;8.4
298;Lokale overheid;2013 4e kwartaal;-1293.0;22912.0;-24206.0;1.0;55538.0;1472.0;1293.0;464.0;-271.0;-14.0;46918.0;-0.3;9.2;7.8
299;Lokale overheid;2013;-1893.0;91078.0;-92972.0;1.0;55538.0;1763.0;1893.0;284.0;412.0;-826.0;46918.0;-0.3;9.2;7.8
300;Wettelijke sociale verzekeringsinst.;1990;-517.0;45416.0;-45933.0;0.0;937.0;;517.0;29.0;-734.0;;;-0.2;0.4;
301;Wettelijke sociale verzekeringsinst.;1991;718.0;49596.0;-48878.0;0.0;831.0;-106.0;-718.0;1441.0;-739.0;-90.0;;0.3;0.3;
302;Wettelijke sociale verzekeringsinst.;1992;52.0;52752.0;-52700.0;0.0;1477.0;646.0;-52.0;721.0;-24.0;1.0;;0.0;0.6;
303;Wettelijke sociale verzekeringsinst.;1993;-1546.0;53556.0;-55102.0;0.0;681.0;-796.0;1546.0;-1724.0;-622.0;4.0;;-0.6;0.2;
304;Wettelijke sociale verzekeringsinst.;1994;-819.0;52966.0;-53785.0;0.0;1102.0;421.0;819.0;-1211.0;623.0;190.0;;-0.3;0.4;
305;Wettelijke sociale verzekeringsinst.;1995;-2423.0;51589.0;-54012.0;0.0;3106.0;2004.0;2423.0;-340.0;-256.0;177.0;2421.0;-0.8;1.0;0.8
306;Wettelijke sociale verzekeringsinst.;1996;-1740.0;52120.0;-53860.0;0.0;4021.0;915.0;1740.0;-762.0;-64.0;1.0;3314.0;-0.5;1.3;1.0
307;Wettelijke sociale verzekeringsinst.;1997;-54.0;56821.0;-56875.0;0.0;2354.0;-1667.0;54.0;958.0;-2681.0;2.0;2327.0;0.0;0.7;0.7
308;Wettelijke sociale verzekeringsinst.;1998;990.0;57973.0;-56983.0;0.0;3719.0;1365.0;-990.0;3543.0;-1188.0;0.0;1408.0;0.3;1.0;0.4
309;Wettelijke sociale verzekeringsinst.;1999;4653.0;63850.0;-59197.0;0.0;2015.0;-1704.0;-4653.0;2924.0;26.0;-1.0;-3618.0;1.2;0.5;-0.9
310;Wettelijke sociale verzekeringsinst.;2000;6525.0;68640.0;-62115.0;0.0;679.0;-1336.0;-6525.0;7185.0;-1997.0;1.0;-9474.0;1.6;0.2;-2.3
311;Wettelijke sociale verzekeringsinst.;2001;235.0;67473.0;-67238.0;0.0;796.0;117.0;-235.0;-3142.0;3494.0;0.0;-10064.0;0.1;0.2;-2.2
312;Wettelijke sociale verzekeringsinst.;2002;-2079.0;71253.0;-73332.0;0.0;2822.0;2026.0;2079.0;2327.0;-2380.0;0.0;-9161.0;-0.4;0.6;-2.0
313;Wettelijke sociale verzekeringsinst.;2003;106.0;78494.0;-78388.0;0.0;4961.0;2139.0;-106.0;4051.0;-1806.0;0.0;-7477.0;0.0;1.0;-1.6
314;Wettelijke sociale verzekeringsinst.;2004;729.0;81841.0;-81112.0;0.0;3905.0;-1056.0;-729.0;-888.0;561.0;0.0;-8542.0;0.1;0.8;-1.7
315;Wettelijke sociale verzekeringsinst.;2005 1e kwartaal;588.0;20377.0;-19789.0;0.0;5279.0;1374.0;-588.0;4415.0;-2245.0;-208.0;-10150.0;;1.1;-2.0
316;Wettelijke sociale verzekeringsinst.;2005 2e kwartaal;-912.0;21241.0;-22153.0;0.0;6881.0;1602.0;912.0;763.0;-58.0;-15.0;-9376.0;;1.4;-1.9
317;Wettelijke sociale verzekeringsinst.;2005 3e kwartaal;-1300.0;18791.0;-20091.0;0.0;5296.0;-1585.0;1300.0;-4204.0;1117.0;202.0;-7448.0;;1.0;-1.5
318;Wettelijke sociale verzekeringsinst.;2005 4e kwartaal;871.0;20925.0;-20054.0;0.0;3769.0;-1527.0;-871.0;-1555.0;878.0;21.0;-7734.0;-0.1;0.7;-1.5
319;Wettelijke sociale verzekeringsinst.;2005;-753.0;81334.0;-82087.0;0.0;3769.0;-136.0;753.0;-581.0;-308.0;0.0;-7734.0;-0.1;0.7;-1.5
320;Wettelijke sociale verzekeringsinst.;2006 1e kwartaal;190.0;22472.0;-22282.0;0.0;7700.0;3931.0;-190.0;3389.0;824.0;-92.0;-4760.0;-0.2;1.5;-0.9
321;Wettelijke sociale verzekeringsinst.;2006 2e kwartaal;-2.0;24724.0;-24726.0;0.0;5895.0;-1805.0;2.0;-520.0;-1287.0;0.0;-5945.0;0.0;1.1;-1.1
322;Wettelijke sociale verzekeringsinst.;2006 3e kwartaal;-896.0;21164.0;-22060.0;0.0;4843.0;-1052.0;896.0;-2625.0;677.0;0.0;-7014.0;0.0;0.9;-1.3
323;Wettelijke sociale verzekeringsinst.;2006 4e kwartaal;-757.0;21805.0;-22562.0;0.0;2534.0;-2309.0;757.0;542.0;-3608.0;0.0;-7724.0;-0.3;0.5;-1.4
324;Wettelijke sociale verzekeringsinst.;2006;-1465.0;90165.0;-91630.0;0.0;2534.0;-1235.0;1465.0;786.0;-3394.0;-92.0;-7724.0;-0.3;0.5;-1.4
325;Wettelijke sociale verzekeringsinst.;2007 1e kwartaal;2339.0;24760.0;-22421.0;0.0;6156.0;3622.0;-2339.0;766.0;5195.0;0.0;-5490.0;0.1;1.1;-1.0
326;Wettelijke sociale verzekeringsinst.;2007 2e kwartaal;-2906.0;22410.0;-25316.0;0.0;5658.0;-498.0;2906.0;476.0;-3880.0;0.0;-6944.0;-0.4;1.0;-1.3
327;Wettelijke sociale verzekeringsinst.;2007 3e kwartaal;-65.0;22730.0;-22795.0;0.0;5481.0;-177.0;65.0;723.0;-965.0;0.0;-7266.0;-0.2;1.0;-1.3
328;Wettelijke sociale verzekeringsinst.;2007 4e kwartaal;6.0;23164.0;-23158.0;0.0;4270.0;-1211.0;-6.0;-904.0;-301.0;0.0;-7707.0;-0.1;0.7;-1.3
329;Wettelijke sociale verzekeringsinst.;2007;-626.0;93064.0;-93690.0;0.0;4270.0;1736.0;626.0;1061.0;49.0;0.0;-7707.0;-0.1;0.7;-1.3
330;Wettelijke sociale verzekeringsinst.;2008 1e kwartaal;3051.0;26576.0;-23525.0;0.0;9092.0;4822.0;-3051.0;2146.0;5727.0;0.0;-5650.0;0.0;1.6;-1.0
331;Wettelijke sociale verzekeringsinst.;2008 2e kwartaal;-607.0;25537.0;-26144.0;0.0;8143.0;-949.0;607.0;840.0;-2396.0;0.0;-8508.0;0.4;1.4;-1.5
332;Wettelijke sociale verzekeringsinst.;2008 3e kwartaal;-1080.0;22785.0;-23865.0;0.0;8451.0;308.0;1080.0;-1201.0;429.0;0.0;-7451.0;0.2;1.4;-1.3
333;Wettelijke sociale verzekeringsinst.;2008 4e kwartaal;1558.0;25939.0;-24381.0;0.0;8734.0;283.0;-1558.0;38.0;1803.0;0.0;-4562.0;0.5;1.5;-0.8
334;Wettelijke sociale verzekeringsinst.;2008;2922.0;100837.0;-97915.0;0.0;8734.0;4464.0;-2922.0;1823.0;5563.0;0.0;-4562.0;0.5;1.5;-0.8
335;Wettelijke sociale verzekeringsinst.;2009 1e kwartaal;1162.0;26377.0;-25215.0;0.0;11985.0;3251.0;-1162.0;2389.0;2024.0;0.0;-3978.0;0.2;2.0;-0.7
336;Wettelijke sociale verzekeringsinst.;2009 2e kwartaal;-5254.0;22757.0;-28011.0;0.0;18396.0;6411.0;5254.0;-989.0;2146.0;0.0;3178.0;-0.6;3.1;0.5
337;Wettelijke sociale verzekeringsinst.;2009 3e kwartaal;-2061.0;23670.0;-25731.0;0.0;13922.0;-4474.0;2061.0;1718.0;-8253.0;0.0;-3041.0;-0.8;2.4;-0.5
