ID;Funds;Periods;ShareIndex_1;TotalReturnIndex_2
819;7;2002 March;206.4;231.8
820;7;2002 April;187.9;212.4
821;7;2002 May;180.8;204.6
822;7;2002 June;159.5;180.6
823;7;2002 July;144.5;163.6
824;7;2002 August;145.5;164.8
825;7;2002 September;126.0;142.7
826;7;2002 October;138.7;157.0
827;7;2002 November;145.7;165.2
828;7;2002 December;129.5;147.0
829;7;2003 January;120.8;137.1
830;7;2003 February;118.6;134.5
831;7;2003 March;118.1;134.0
832;7;2003 April;123.9;142.0
833;7;2003 May;123.5;141.9
834;7;2003 June;129.7;149.1
835;7;2003 July;135.1;155.3
836;7;2003 August;140.8;161.9
837;7;2003 September;132.2;151.9
838;7;2003 October;139.6;160.5
839;7;2003 November;137.9;158.7
840;8;1993 December;100.0;100.0
841;8;1994 January;100.9;100.9
842;8;1994 February;98.0;98.0
843;8;1994 March;96.2;96.3
844;8;1994 April;95.4;95.5
845;8;1994 May;94.3;94.4
846;8;1994 June;92.2;92.6
847;8;1994 July;92.7;93.0
848;8;1994 August;91.4;91.8
849;8;1994 September;90.3;90.6
850;8;1994 October;90.3;90.7
851;8;1994 November;90.8;91.7
852;8;1994 December;90.7;91.7
853;8;1995 January;90.7;91.7
854;8;1995 February;91.3;92.2
855;8;1995 March;92.0;93.0
856;8;1995 April;92.9;94.0
857;8;1995 May;94.6;95.8
858;8;1995 June;93.8;95.2
859;8;1995 July;94.5;95.8
860;8;1995 August;95.9;97.3
861;8;1995 September;95.8;97.2
862;8;1995 October;96.5;97.9
863;8;1995 November;97.9;100.0
864;8;1995 December;99.0;101.1
865;8;1996 January;100.2;102.3
866;8;1996 February;98.1;100.3
867;8;1996 March;98.7;100.9
868;8;1996 April;100.2;102.4
869;8;1996 May;100.2;102.5
870;8;1996 June;100.3;102.7
871;8;1996 July;100.0;102.5
872;8;1996 August;100.6;103.2
873;8;1996 September;102.5;105.0
874;8;1996 October;103.4;106.0
875;8;1996 November;104.0;107.3
876;8;1996 December;104.8;108.0
877;8;1997 January;105.5;108.8
878;8;1997 February;107.1;110.4
879;8;1997 March;106.0;109.3
880;8;1997 April;106.4;109.9
881;8;1997 May;107.0;110.6
882;8;1997 June;108.7;112.4
883;8;1997 July;110.6;114.6
884;8;1997 August;109.7;113.7
885;8;1997 September;110.5;114.5
886;8;1997 October;110.4;114.4
887;8;1997 November;110.3;115.0
888;8;1997 December;111.7;116.5
889;8;1998 January;113.5;118.3
890;8;1998 February;113.8;118.7
891;8;1998 March;114.4;119.3
892;8;1998 April;113.5;118.5
893;8;1998 May;114.2;119.3
894;8;1998 June;115.0;120.2
895;8;1998 July;114.9;120.3
896;8;1998 August;116.1;121.6
897;8;1998 September;117.4;123.0
898;8;1998 October;117.7;123.3
899;8;1998 November;118.2;124.5
900;8;1998 December;118.9;125.2
901;8;1999 January;120.5;126.9
902;8;1999 February;120.2;126.5
903;8;1999 March;121.7;128.1
904;8;1999 April;123.5;130.2
905;8;1999 May;122.7;129.5
906;8;1999 June;122.0;128.7
907;8;1999 July;120.8;127.6
908;8;1999 August;122.3;129.1
909;8;1999 September;121.2;128.2
910;8;1999 October;120.7;127.7
911;8;1999 November;122.2;130.1
912;8;1999 December;122.5;130.3
913;8;2000 January;121.9;129.7
914;8;2000 February;122.3;130.1
915;8;2000 March;123.9;131.8
916;8;2000 April;125.4;133.6
917;8;2000 May;124.3;132.7
918;8;2000 June;124.5;133.0
919;8;2000 July;125.4;133.9
920;8;2000 August;128.2;136.9
921;8;2000 September;128.2;137.5
922;8;2000 October;130.2;139.6
923;8;2000 November;130.3;140.0
924;8;2000 December;129.7;139.3
925;8;2001 January;131.6;141.4
926;8;2001 February;132.5;142.3
927;8;2001 March;132.2;142.7
928;8;2001 April;130.4;141.3
929;8;2001 May;132.0;143.2
930;8;2001 June;132.8;144.7
931;8;2001 July;132.2;144.1
932;8;2001 August;132.8;144.6
933;8;2001 September;132.3;144.1
934;8;2001 October;135.8;147.9
935;8;2001 November;133.7;146.8
936;8;2001 December;132.7;145.7
937;8;2002 January;132.6;145.5
938;8;2002 February;132.8;145.8
939;8;2002 March;131.3;144.2
940;8;2002 April;130.7;144.9
941;8;2002 May;129.8;144.4
942;8;2002 June;128.8;143.9
943;8;2002 July;128.9;144.1
944;8;2002 August;131.2;146.7
945;8;2002 September;132.9;148.6
946;8;2002 October;131.6;147.0
947;8;2002 November;132.2;148.7
948;8;2002 December;133.3;149.9
949;8;2003 January;134.0;150.6
950;8;2003 February;134.9;151.7
951;8;2003 March;134.3;151.0
952;8;2003 April;133.2;152.0
953;8;2003 May;134.9;154.3
954;8;2003 June;135.0;155.3
955;8;2003 July;133.7;153.9
956;8;2003 August;134.1;154.4
957;8;2003 September;134.9;155.3
958;8;2003 October;133.9;154.2
959;8;2003 November;132.8;153.8
960;9;1993 December;100.0;100.0
961;9;1994 January;100.5;100.5
962;9;1994 February;97.9;97.9
963;9;1994 March;96.1;96.6
964;9;1994 April;95.1;95.9
965;9;1994 May;94.0;94.9
966;9;1994 June;92.0;93.7
967;9;1994 July;92.4;94.1
968;9;1994 August;91.4;93.1
969;9;1994 September;90.9;92.6
970;9;1994 October;91.3;93.0
971;9;1994 November;89.4;94.0
972;9;1994 December;89.4;94.0
973;9;1995 January;89.7;94.4
974;9;1995 February;89.9;94.6
975;9;1995 March;90.4;95.2
976;9;1995 April;90.9;96.1
977;9;1995 May;92.7;98.3
978;9;1995 June;91.2;97.7
979;9;1995 July;91.9;98.5
980;9;1995 August;92.9;99.6
981;9;1995 September;92.6;99.3
982;9;1995 October;93.5;100.2
983;9;1995 November;92.6;102.6
984;9;1995 December;93.9;103.9
985;9;1996 January;94.5;104.6
986;9;1996 February;92.7;102.6
987;9;1996 March;93.5;103.5
988;9;1996 April;94.4;105.1
989;9;1996 May;94.3;105.1
990;9;1996 June;94.5;105.4
991;9;1996 July;93.7;105.3
992;9;1996 August;94.4;106.1
993;9;1996 September;95.9;107.8
994;9;1996 October;96.1;108.1
995;9;1996 November;94.7;109.3
996;9;1996 December;95.3;109.9
997;9;1997 January;96.0;110.8
998;9;1997 February;97.3;112.3
999;9;1997 March;96.4;111.3
1000;9;1997 April;96.5;112.0
1001;9;1997 May;96.8;112.8
1002;9;1997 June;97.3;113.4
1003;9;1997 July;97.3;114.6
1004;9;1997 August;96.8;114.0
1005;9;1997 September;97.4;114.7
1006;9;1997 October;96.9;114.1
1007;9;1997 November;95.3;115.2
1008;9;1997 December;96.5;116.9
1009;9;1998 January;97.5;118.1
1010;9;1998 February;98.1;118.8
1011;9;1998 March;99.0;119.9
1012;9;1998 April;98.0;119.5
1013;9;1998 May;98.5;120.4
1014;9;1998 June;99.1;121.3
1015;9;1998 July;98.8;121.9
1016;9;1998 August;100.0;123.4
1017;9;1998 September;100.9;124.5
1018;9;1998 October;101.1;124.7
1019;9;1998 November;99.7;126.3
1020;9;1998 December;100.6;127.4
1021;9;1999 January;102.4;129.7
1022;9;1999 February;102.1;129.3
1023;9;1999 March;102.6;129.9
1024;9;1999 April;103.6;131.8
1025;9;1999 May;102.8;131.4
1026;9;1999 June;101.6;129.9
1027;9;1999 July;100.8;128.9
1028;9;1999 August;100.8;128.9
1029;9;1999 September;99.4;128.4
1030;9;1999 October;99.1;128.0
1031;9;1999 November;97.9;129.4
1032;9;1999 December;97.5;128.9
1033;9;2000 January;96.4;127.6
1034;9;2000 February;96.5;127.6
1035;9;2000 March;98.1;129.8
1036;9;2000 April;98.5;130.8
1037;9;2000 May;97.4;130.4
1038;9;2000 June;97.6;131.0
1039;9;2000 July;97.8;131.2
1040;9;2000 August;100.2;134.5
1041;9;2000 September;99.1;135.0
1042;9;2000 October;99.8;135.8
1043;9;2000 November;100.2;137.1
1044;9;2000 December;100.5;137.6
1045;9;2001 January;102.3;140.0
1046;9;2001 February;102.8;140.8
1047;9;2001 March;102.5;141.4
1048;9;2001 April;101.6;141.1
1049;9;2001 May;101.9;141.9
1050;9;2001 June;102.1;142.9
1051;9;2001 July;102.0;142.8
1052;9;2001 August;102.5;143.6
1053;9;2001 September;101.5;142.2
1054;9;2001 October;104.2;146.0
1055;9;2001 November;102.8;145.8
1056;9;2001 December;102.4;145.2
1057;9;2002 January;102.2;145.1
1058;9;2002 February;102.1;144.9
1059;9;2002 March;101.4;143.8
1060;9;2002 April;100.2;144.5
1061;9;2002 May;99.3;144.1
1062;9;2002 June;98.4;143.8
1063;9;2002 July;98.3;143.7
1064;9;2002 August;99.9;146.0
1065;9;2002 September;101.1;147.8
1066;9;2002 October;100.3;146.6
1067;9;2002 November;100.5;148.4
1068;9;2002 December;101.7;150.1
1069;9;2003 January;102.5;151.2
1070;9;2003 February;103.1;152.2
1071;9;2003 March;102.7;151.6
1072;9;2003 April;101.3;152.7
1073;9;2003 May;102.5;155.0
1074;9;2003 June;102.2;156.0
1075;9;2003 July;101.2;154.4
1076;9;2003 August;101.3;154.6
1077;9;2003 September;102.2;156.0
1078;9;2003 October;101.4;154.8
1079;9;2003 November;100.3;154.4
1080;Growth investment funds for bonds;1993 December;100.0;100.0
1081;Growth investment funds for bonds;1994 January;100.4;100.4
1082;Growth investment funds for bonds;1994 February;97.8;97.8
1083;Growth investment funds for bonds;1994 March;96.9;96.9
1084;Growth investment funds for bonds;1994 April;96.8;96.8
1085;Growth investment funds for bonds;1994 May;96.2;96.2
1086;Growth investment funds for bonds;1994 June;95.4;95.4
1087;Growth investment funds for bonds;1994 July;95.9;95.9
1088;Growth investment funds for bonds;1994 August;95.0;95.0
1089;Growth investment funds for bonds;1994 September;94.6;94.6
1090;Growth investment funds for bonds;1994 October;94.9;94.9
1091;Growth investment funds for bonds;1994 November;95.7;95.7
1092;Growth investment funds for bonds;1994 December;95.7;95.7
1093;Growth investment funds for bonds;1995 January;96.0;96.0
1094;Growth investment funds for bonds;1995 February;96.3;96.3
1095;Growth investment funds for bonds;1995 March;97.0;97.0
1096;Growth investment funds for bonds;1995 April;98.0;98.1
1097;Growth investment funds for bonds;1995 May;99.3;99.4
1098;Growth investment funds for bonds;1995 June;98.6;98.7
1099;Growth investment funds for bonds;1995 July;99.3;99.3
1100;Growth investment funds for bonds;1995 August;100.1;100.2
1101;Growth investment funds for bonds;1995 September;100.0;100.0
1102;Growth investment funds for bonds;1995 October;100.7;100.8
1103;Growth investment funds for bonds;1995 November;102.4;102.4
1104;Growth investment funds for bonds;1995 December;103.2;103.3
1105;Growth investment funds for bonds;1996 January;104.0;104.1
1106;Growth investment funds for bonds;1996 February;102.4;102.4
1107;Growth investment funds for bonds;1996 March;102.9;103.0
1108;Growth investment funds for bonds;1996 April;103.9;104.0
1109;Growth investment funds for bonds;1996 May;104.1;104.1
1110;Growth investment funds for bonds;1996 June;103.9;103.9
1111;Growth investment funds for bonds;1996 July;103.9;104.0
1112;Growth investment funds for bonds;1996 August;104.5;104.5
1113;Growth investment funds for bonds;1996 September;105.5;105.5
1114;Growth investment funds for bonds;1996 October;105.9;106.0
1115;Growth investment funds for bonds;1996 November;106.6;106.6
1116;Growth investment funds for bonds;1996 December;107.2;107.3
1117;Growth investment funds for bonds;1997 January;107.6;107.7
1118;Growth investment funds for bonds;1997 February;108.6;108.7
1119;Growth investment funds for bonds;1997 March;108.0;108.1
1120;Growth investment funds for bonds;1997 April;108.4;108.4
1121;Growth investment funds for bonds;1997 May;108.9;108.9
1122;Growth investment funds for bonds;1997 June;109.9;110.0
1123;Growth investment funds for bonds;1997 July;110.6;110.7
1124;Growth investment funds for bonds;1997 August;110.3;110.4
1125;Growth investment funds for bonds;1997 September;110.8;110.9
1126;Growth investment funds for bonds;1997 October;110.6;110.6
1127;Growth investment funds for bonds;1997 November;111.1;111.1
1128;Growth investment funds for bonds;1997 December;112.2;112.3
1129;Growth investment funds for bonds;1998 January;112.9;113.0
1130;Growth investment funds for bonds;1998 February;113.5;113.6
1131;Growth investment funds for bonds;1998 March;113.9;114.0
1132;Growth investment funds for bonds;1998 April;113.8;113.8
1133;Growth investment funds for bonds;1998 May;114.4;114.5
1134;Growth investment funds for bonds;1998 June;114.9;115.0
1135;Growth investment funds for bonds;1998 July;115.3;115.4
1136;Growth investment funds for bonds;1998 August;116.5;116.6
1137;Growth investment funds for bonds;1998 September;117.2;117.3
1138;Growth investment funds for bonds;1998 October;117.3;117.4
1139;Growth investment funds for bonds;1998 November;118.2;118.3
1140;Growth investment funds for bonds;1998 December;119.1;119.2
1141;Growth investment funds for bonds;1999 January;120.0;120.1
1142;Growth investment funds for bonds;1999 February;119.3;119.4
1143;Growth investment funds for bonds;1999 March;119.9;119.9
1144;Growth investment funds for bonds;1999 April;120.8;120.9
1145;Growth investment funds for bonds;1999 May;120.2;120.3
1146;Growth investment funds for bonds;1999 June;119.2;119.3
1147;Growth investment funds for bonds;1999 July;118.4;118.5
1148;Growth investment funds for bonds;1999 August;118.2;118.3
1149;Growth investment funds for bonds;1999 September;118.1;118.2
1150;Growth investment funds for bonds;1999 October;117.8;117.9
1151;Growth investment funds for bonds;1999 November;118.7;118.8
1152;Growth investment funds for bonds;1999 December;119.2;119.2
1153;Growth investment funds for bonds;2000 January;118.4;118.5
1154;Growth investment funds for bonds;2000 February;118.8;118.9
1155;Growth investment funds for bonds;2000 March;119.6;119.7
1156;Growth investment funds for bonds;2000 April;120.1;120.2
1157;Growth investment funds for bonds;2000 May;120.0;120.1
1158;Growth investment funds for bonds;2000 June;120.6;120.6
1159;Growth investment funds for bonds;2000 July;121.1;121.2
1160;Growth investment funds for bonds;2000 August;122.8;122.9
1161;Growth investment funds for bonds;2000 September;123.1;123.2
1162;Growth investment funds for bonds;2000 October;123.9;124.0
1163;Growth investment funds for bonds;2000 November;125.0;125.1
1164;Growth investment funds for bonds;2000 December;126.0;126.0
1165;Growth investment funds for bonds;2001 January;127.3;127.3
1166;Growth investment funds for bonds;2001 February;127.1;127.2
1167;Growth investment funds for bonds;2001 March;127.3;127.3
1168;Growth investment funds for bonds;2001 April;;
1169;Growth investment funds for bonds;2001 May;;
1170;Growth investment funds for bonds;2001 June;;
1171;Growth investment funds for bonds;2001 July;;
1172;Growth investment funds for bonds;2001 August;;
1173;Growth investment funds for bonds;2001 September;;
1174;Growth investment funds for bonds;2001 October;;
1175;Growth investment funds for bonds;2001 November;;
1176;Growth investment funds for bonds;2001 December;;
1177;Growth investment funds for bonds;2002 January;;
1178;Growth investment funds for bonds;2002 February;;
1179;Growth investment funds for bonds;2002 March;;
1180;Growth investment funds for bonds;2002 April;;
1181;Growth investment funds for bonds;2002 May;;
1182;Growth investment funds for bonds;2002 June;;
1183;Growth investment funds for bonds;2002 July;;
1184;Growth investment funds for bonds;2002 August;;
1185;Growth investment funds for bonds;2002 September;;
1186;Growth investment funds for bonds;2002 October;;
1187;Growth investment funds for bonds;2002 November;;
1188;Growth investment funds for bonds;2002 December;;
1189;Growth investment funds for bonds;2003 January;;
1190;Growth investment funds for bonds;2003 February;;
1191;Growth investment funds for bonds;2003 March;;
1192;Growth investment funds for bonds;2003 April;;
1193;Growth investment funds for bonds;2003 May;;
1194;Growth investment funds for bonds;2003 June;;
1195;Growth investment funds for bonds;2003 July;;
1196;Growth investment funds for bonds;2003 August;;
1197;Growth investment funds for bonds;2003 September;;
1198;Growth investment funds for bonds;2003 October;;
1199;Growth investment funds for bonds;2003 November;;
1200;Fictive return investm. funds for bonds;1993 December;100.0;100.0
1201;Fictive return investm. funds for bonds;1994 January;101.8;101.8
1202;Fictive return investm. funds for bonds;1994 February;98.5;98.5
1203;Fictive return investm. funds for bonds;1994 March;95.2;95.2
1204;Fictive return investm. funds for bonds;1994 April;93.6;93.6
1205;Fictive return investm. funds for bonds;1994 May;91.8;91.8
1206;Fictive return investm. funds for bonds;1994 June;87.9;87.9
1207;Fictive return investm. funds for bonds;1994 July;88.4;88.4
1208;Fictive return investm. funds for bonds;1994 August;86.4;86.4
1209;Fictive return investm. funds for bonds;1994 September;83.7;83.7
1210;Fictive return investm. funds for bonds;1994 October;83.3;83.3
1211;Fictive return investm. funds for bonds;1994 November;84.8;84.8
1212;Fictive return investm. funds for bonds;1994 December;84.6;84.6
1213;Fictive return investm. funds for bonds;1995 January;84.0;84.0
1214;Fictive return investm. funds for bonds;1995 February;84.8;84.8
1215;Fictive return investm. funds for bonds;1995 March;85.7;85.7
1216;Fictive return investm. funds for bonds;1995 April;86.8;86.8
1217;Fictive return investm. funds for bonds;1995 May;89.0;89.1
1218;Fictive return investm. funds for bonds;1995 June;88.6;88.7
1219;Fictive return investm. funds for bonds;1995 July;89.2;89.2
1220;Fictive return investm. funds for bonds;1995 August;91.8;91.8
1221;Fictive return investm. funds for bonds;1995 September;91.7;91.8
1222;Fictive return investm. funds for bonds;1995 October;92.5;92.5
1223;Fictive return investm. funds for bonds;1995 November;94.9;95.0
1224;Fictive return investm. funds for bonds;1995 December;96.4;96.4
1225;Fictive return investm. funds for bonds;1996 January;98.4;98.4
1226;Fictive return investm. funds for bonds;1996 February;95.8;95.8
1227;Fictive return investm. funds for bonds;1996 March;96.3;96.3
1228;Fictive return investm. funds for bonds;1996 April;98.6;98.7
1229;Fictive return investm. funds for bonds;1996 May;98.6;98.6
1230;Fictive return investm. funds for bonds;1996 June;99.2;99.3
1231;Fictive return investm. funds for bonds;1996 July;98.8;98.8
1232;Fictive return investm. funds for bonds;1996 August;99.4;99.4
1233;Fictive return investm. funds for bonds;1996 September;102.7;102.7
1234;Fictive return investm. funds for bonds;1996 October;104.9;104.9
1235;Fictive return investm. funds for bonds;1996 November;107.1;107.1
1236;Fictive return investm. funds for bonds;1996 December;108.1;108.2
1237;Fictive return investm. funds for bonds;1997 January;109.4;109.4
1238;Fictive return investm. funds for bonds;1997 February;111.9;111.9
1239;Fictive return investm. funds for bonds;1997 March;109.9;110.0
1240;Fictive return investm. funds for bonds;1997 April;110.9;110.9
1241;Fictive return investm. funds for bonds;1997 May;111.5;111.6
1242;Fictive return investm. funds for bonds;1997 June;115.3;115.4
1243;Fictive return investm. funds for bonds;1997 July;120.3;120.3
1244;Fictive return investm. funds for bonds;1997 August;118.4;118.4
1245;Fictive return investm. funds for bonds;1997 September;119.8;119.8
1246;Fictive return investm. funds for bonds;1997 October;120.2;120.2
1247;Fictive return investm. funds for bonds;1997 November;120.5;120.5
1248;Fictive return investm. funds for bonds;1997 December;122.5;122.5
1249;Fictive return investm. funds for bonds;1998 January;126.3;126.4
1250;Fictive return investm. funds for bonds;1998 February;126.1;126.2
1251;Fictive return investm. funds for bonds;1998 March;126.6;126.7
1252;Fictive return investm. funds for bonds;1998 April;124.7;124.7
1253;Fictive return investm. funds for bonds;1998 May;125.8;125.8
1254;Fictive return investm. funds for bonds;1998 June;127.0;127.1
1255;Fictive return investm. funds for bonds;1998 July;126.6;126.6
1256;Fictive return investm. funds for bonds;1998 August;127.7;127.8
1257;Fictive return investm. funds for bonds;1998 September;130.3;130.3
1258;Fictive return investm. funds for bonds;1998 October;131.0;131.0
1259;Fictive return investm. funds for bonds;1998 November;132.4;132.5
1260;Fictive return investm. funds for bonds;1998 December;132.4;132.5
1261;Fictive return investm. funds for bonds;1999 January;135.0;135.1
1262;Fictive return investm. funds for bonds;1999 February;135.0;135.0
1263;Fictive return investm. funds for bonds;1999 March;138.7;138.8
1264;Fictive return investm. funds for bonds;1999 April;142.5;142.6
1265;Fictive return investm. funds for bonds;1999 May;141.4;141.5
1266;Fictive return investm. funds for bonds;1999 June;141.3;141.4
1267;Fictive return investm. funds for bonds;1999 July;139.6;139.7
1268;Fictive return investm. funds for bonds;1999 August;144.4;144.4
1269;Fictive return investm. funds for bonds;1999 September;142.1;142.2
1270;Fictive return investm. funds for bonds;1999 October;141.4;141.4
1271;Fictive return investm. funds for bonds;1999 November;146.0;146.1
1272;Fictive return investm. funds for bonds;1999 December;146.7;146.7
1273;Fictive return investm. funds for bonds;2000 January;146.5;146.6
1274;Fictive return investm. funds for bonds;2000 February;147.3;147.3
1275;Fictive return investm. funds for bonds;2000 March;149.8;149.8
1276;Fictive return investm. funds for bonds;2000 April;153.4;153.5
1277;Fictive return investm. funds for bonds;2000 May;151.3;151.4
1278;Fictive return investm. funds for bonds;2000 June;151.2;151.2
1279;Fictive return investm. funds for bonds;2000 July;153.1;153.1
1280;Fictive return investm. funds for bonds;2000 August;157.3;157.4
1281;Fictive return investm. funds for bonds;2000 September;158.3;158.3
1282;Fictive return investm. funds for bonds;2000 October;162.8;162.9
1283;Fictive return investm. funds for bonds;2000 November;161.6;161.7
1284;Fictive return investm. funds for bonds;2000 December;158.8;158.8
1285;Fictive return investm. funds for bonds;2001 January;160.5;160.6
1286;Fictive return investm. funds for bonds;2001 February;161.9;161.9
1287;Fictive return investm. funds for bonds;2001 March;161.9;161.9
1288;Fictive return investm. funds for bonds;2001 April;158.3;158.4
1289;Fictive return investm. funds for bonds;2001 May;162.3;162.4
1290;Fictive return investm. funds for bonds;2001 June;164.7;164.8
1291;Fictive return investm. funds for bonds;2001 July;163.2;163.3
1292;Fictive return investm. funds for bonds;2001 August;163.5;163.6
1293;Fictive return investm. funds for bonds;2001 September;164.5;164.6
1294;Fictive return investm. funds for bonds;2001 October;168.7;168.8
1295;Fictive return investm. funds for bonds;2001 November;166.0;166.1
1296;Fictive return investm. funds for bonds;2001 December;164.0;164.0
1297;Fictive return investm. funds for bonds;2002 January;163.8;163.9
1298;Fictive return investm. funds for bonds;2002 February;164.8;164.8
1299;Fictive return investm. funds for bonds;2002 March;162.1;162.1
1300;Fictive return investm. funds for bonds;2002 April;162.9;162.9
1301;Fictive return investm. funds for bonds;2002 May;162.3;162.3
1302;Fictive return investm. funds for bonds;2002 June;161.5;161.6
1303;Fictive return investm. funds for bonds;2002 July;162.0;162.0
1304;Fictive return investm. funds for bonds;2002 August;165.5;165.6
1305;Fictive return investm. funds for bonds;2002 September;167.9;168.0
1306;Fictive return investm. funds for bonds;2002 October;165.4;165.5
1307;Fictive return investm. funds for bonds;2002 November;167.0;167.1
1308;Fictive return investm. funds for bonds;2002 December;167.3;167.4
1309;Fictive return investm. funds for bonds;2003 January;167.2;167.3
1310;Fictive return investm. funds for bonds;2003 February;168.5;168.6
1311;Fictive return investm. funds for bonds;2003 March;167.5;167.6
1312;Fictive return investm. funds for bonds;2003 April;168.5;168.5
1313;Fictive return investm. funds for bonds;2003 May;170.7;170.8
1314;Fictive return investm. funds for bonds;2003 June;172.1;172.2
1315;Fictive return investm. funds for bonds;2003 July;171.0;171.0
1316;Fictive return investm. funds for bonds;2003 August;172.1;172.2
1317;Fictive return investm. funds for bonds;2003 September;172.0;172.0
1318;Fictive return investm. funds for bonds;2003 October;171.0;171.1
1319;Fictive return investm. funds for bonds;2003 November;170.5;170.5
1320;Money market funds;1993 December;100.0;100.0
1321;Money market funds;1994 January;100.3;100.3
1322;Money market funds;1994 February;100.6;100.6
1323;Money market funds;1994 March;100.9;100.9
1324;Money market funds;1994 April;101.1;101.1
1325;Money market funds;1994 May;101.3;101.3
1326;Money market funds;1994 June;101.4;101.5
1327;Money market funds;1994 July;101.6;101.7
1328;Money market funds;1994 August;101.8;101.9
1329;Money market funds;1994 September;102.0;102.1
1330;Money market funds;1994 October;102.2;102.3
1331;Money market funds;1994 November;102.4;102.5
1332;Money market funds;1994 December;102.3;102.5
1333;Money market funds;1995 January;102.6;102.7
1334;Money market funds;1995 February;102.8;103.0
1335;Money market funds;1995 March;103.1;103.2
1336;Money market funds;1995 April;103.4;103.5
1337;Money market funds;1995 May;103.7;103.8
1338;Money market funds;1995 June;104.0;104.2
1339;Money market funds;1995 July;104.2;104.4
1340;Money market funds;1995 August;104.4;104.7
1341;Money market funds;1995 September;104.7;104.9
1342;Money market funds;1995 October;104.8;105.0
1343;Money market funds;1995 November;105.1;105.3
1344;Money market funds;1995 December;105.3;105.6
1345;Money market funds;1996 January;105.4;105.7
1346;Money market funds;1996 February;106.0;106.3
1347;Money market funds;1996 March;106.2;106.5
1348;Money market funds;1996 April;106.3;106.7
1349;Money market funds;1996 May;106.3;106.6
1350;Money market funds;1996 June;106.2;106.6
1351;Money market funds;1996 July;106.3;106.7
1352;Money market funds;1996 August;106.5;106.9
1353;Money market funds;1996 September;106.6;107.0
1354;Money market funds;1996 October;106.7;107.2
1355;Money market funds;1996 November;106.8;107.2
1356;Money market funds;1996 December;106.9;107.4
1357;Money market funds;1997 January;107.1;107.5
1358;Money market funds;1997 February;107.4;107.9
1359;Money market funds;1997 March;107.5;108.0
1360;Money market funds;1997 April;107.7;108.2
1361;Money market funds;1997 May;107.8;108.2
1362;Money market funds;1997 June;108.0;108.4
1363;Money market funds;1997 July;108.2;108.6
1364;Money market funds;1997 August;108.4;108.8
1365;Money market funds;1997 September;108.5;108.9
1366;Money market funds;1997 October;108.7;109.1
1367;Money market funds;1997 November;108.9;109.2
1368;Money market funds;1997 December;109.1;109.5
1369;Money market funds;1998 January;109.2;109.7
1370;Money market funds;1998 February;109.4;109.9
1371;Money market funds;1998 March;109.7;110.2
1372;Money market funds;1998 April;109.8;110.3
1373;Money market funds;1998 May;110.0;110.5
1374;Money market funds;1998 June;110.2;110.7
1375;Money market funds;1998 July;110.4;110.9
1376;Money market funds;1998 August;110.6;111.2
1377;Money market funds;1998 September;110.8;111.3
1378;Money market funds;1998 October;111.0;111.5
1379;Money market funds;1998 November;111.1;111.7
1380;Money market funds;1998 December;111.5;112.1
1381;Money market funds;1999 January;111.6;112.2
1382;Money market funds;1999 February;111.7;112.4
1383;Money market funds;1999 March;112.0;112.7
1384;Money market funds;1999 April;112.1;112.8
1385;Money market funds;1999 May;112.3;112.9
1386;Money market funds;1999 June;112.5;113.1
1387;Money market funds;1999 July;112.6;113.3
1388;Money market funds;1999 August;112.7;113.4
1389;Money market funds;1999 September;112.8;113.5
1390;Money market funds;1999 October;112.9;113.6
1391;Money market funds;1999 November;113.1;113.8
1392;Money market funds;1999 December;113.3;114.0
1393;Money market funds;2000 January;113.5;114.3
1394;Money market funds;2000 February;113.8;114.6
1395;Money market funds;2000 March;114.0;114.8
1396;Money market funds;2000 April;114.2;115.0
1397;Money market funds;2000 May;114.3;115.1
1398;Money market funds;2000 June;114.6;115.4
1399;Money market funds;2000 July;114.9;115.7
1400;Money market funds;2000 August;117.6;118.5
1401;Money market funds;2000 September;117.9;118.8
1402;Money market funds;2000 October;118.2;119.1
1403;Money market funds;2000 November;118.7;119.5
1404;Money market funds;2000 December;119.1;120.0
1405;Money market funds;2001 January;118.5;120.4
1406;Money market funds;2001 February;118.9;120.9
1407;Money market funds;2001 March;117.1;121.3
1408;Money market funds;2001 April;117.4;121.7
1409;Money market funds;2001 May;117.8;122.2
1410;Money market funds;2001 June;118.2;122.6
1411;Money market funds;2001 July;118.4;122.8
1412;Money market funds;2001 August;118.8;123.3
1413;Money market funds;2001 September;119.0;123.4
1414;Money market funds;2001 October;119.6;124.1
1415;Money market funds;2001 November;119.8;124.3
1416;Money market funds;2001 December;120.3;124.8
1417;Money market funds;2002 January;120.5;125.0
1418;Money market funds;2002 February;120.7;125.2
1419;Money market funds;2002 March;121.0;125.5
1420;Money market funds;2002 April;117.2;126.1
1421;Money market funds;2002 May;117.2;126.4
1422;Money market funds;2002 June;117.4;126.6
1423;Money market funds;2002 July;117.5;126.7
1424;Money market funds;2002 August;118.0;127.2
1425;Money market funds;2002 September;118.2;127.4
1426;Money market funds;2002 October;118.4;127.7
1427;Money market funds;2002 November;118.8;128.1
1428;Money market funds;2002 December;119.4;128.7
1429;Money market funds;2003 January;119.6;128.9
1430;Money market funds;2003 February;119.9;129.3
1431;Money market funds;2003 March;120.1;129.5
1432;Money market funds;2003 April;116.2;129.7
1433;Money market funds;2003 May;115.6;129.8
1434;Money market funds;2003 June;115.5;129.7
1435;Money market funds;2003 July;115.5;129.7
