ID;AandachtsgroepVolkshuisvesting;Kenmerken;RegioS;Perioden;TotaalPersonen_1;Uitsluitend1Aandachtsgroep_2;CombinatieVanAandachtsgroepen_3;TotaalHuishoudens_4;Uitsluitend1Aandachtsgroep_5;CombinatieVanAandachtsgroepen_6;TotaalWoonruimten_7;Uitsluitend1Aandachtsgroep_8;CombinatieVanAandachtsgroepen_9
61;Voltijdsstudent: totaal;Totaal;Gelderland (PV);2018 december;122365.0;120830.0;1535.0;115655.0;114190.0;1495.0;104395.0;103015.0;1460.0
62;Voltijdsstudent: totaal;Totaal;Gelderland (PV);2019 januari;121790.0;120275.0;1515.0;115015.0;113575.0;1465.0;103815.0;102460.0;1435.0
63;Voltijdsstudent: totaal;Totaal;Gelderland (PV);2019 december;124040.0;122250.0;1790.0;116900.0;115210.0;1730.0;106205.0;104605.0;1690.0
64;Voltijdsstudent: totaal;Totaal;Gelderland (PV);2020 januari;123170.0;121395.0;1775.0;115970.0;114305.0;1705.0;105470.0;103890.0;1670.0
65;Voltijdsstudent: totaal;Totaal;Gelderland (PV);2020 december;128075.0;126470.0;1605.0;120060.0;118560.0;1560.0;109915.0;108500.0;1545.0
66;Voltijdsstudent: totaal;Totaal;Gelderland (PV);2021 januari;127100.0;125530.0;1570.0;119255.0;117785.0;1530.0;109135.0;107745.0;1510.0
67;Voltijdsstudent: totaal;Totaal;Gelderland (PV);2021 december;127360.0;125930.0;1430.0;119420.0;118095.0;1380.0;109300.0;108055.0;1365.0
68;Voltijdsstudent: totaal;Totaal;Gelderland (PV);2022 januari;125015.0;123605.0;1405.0;117345.0;116045.0;1355.0;107410.0;106185.0;1345.0
69;Voltijdsstudent: totaal;Totaal;Gelderland (PV);2022 december;120960.0;119450.0;1510.0;113590.0;112185.0;1465.0;103510.0;102235.0;1450.0
70;Voltijdsstudent: totaal;Totaal;Utrecht (PV);2018 januari;79670.0;78765.0;905.0;75090.0;74220.0;885.0;64425.0;63615.0;875.0
71;Voltijdsstudent: totaal;Totaal;Utrecht (PV);2018 december;81835.0;80605.0;1230.0;76760.0;75590.0;1190.0;66940.0;65855.0;1170.0
72;Voltijdsstudent: totaal;Totaal;Utrecht (PV);2019 januari;82930.0;81705.0;1225.0;77945.0;76795.0;1175.0;68035.0;66950.0;1160.0
73;Voltijdsstudent: totaal;Totaal;Utrecht (PV);2019 december;84295.0;82900.0;1395.0;79155.0;77845.0;1330.0;69875.0;68630.0;1315.0
74;Voltijdsstudent: totaal;Totaal;Utrecht (PV);2020 januari;83650.0;82285.0;1365.0;78395.0;77115.0;1300.0;69375.0;68160.0;1285.0
75;Voltijdsstudent: totaal;Totaal;Utrecht (PV);2020 december;87865.0;86655.0;1205.0;82250.0;81130.0;1155.0;72925.0;71875.0;1145.0
76;Voltijdsstudent: totaal;Totaal;Utrecht (PV);2021 januari;87150.0;85965.0;1185.0;81485.0;80390.0;1135.0;72390.0;71360.0;1120.0
77;Voltijdsstudent: totaal;Totaal;Utrecht (PV);2021 december;88555.0;87440.0;1115.0;82780.0;81755.0;1070.0;73490.0;72515.0;1065.0
78;Voltijdsstudent: totaal;Totaal;Utrecht (PV);2022 januari;86435.0;85345.0;1090.0;80935.0;79925.0;1050.0;72015.0;71060.0;1040.0
79;Voltijdsstudent: totaal;Totaal;Utrecht (PV);2022 december;84650.0;83410.0;1240.0;79330.0;78175.0;1205.0;70445.0;69380.0;1185.0
80;Voltijdsstudent: totaal;Totaal;Noord-Holland (PV);2018 januari;155000.0;153420.0;1580.0;146835.0;145335.0;1540.0;138460.0;137050.0;1520.0
81;Voltijdsstudent: totaal;Totaal;Noord-Holland (PV);2018 december;157815.0;155520.0;2295.0;148850.0;146660.0;2245.0;141410.0;139325.0;2220.0
82;Voltijdsstudent: totaal;Totaal;Noord-Holland (PV);2019 januari;157100.0;154820.0;2280.0;148045.0;145885.0;2225.0;140670.0;138615.0;2200.0
83;Voltijdsstudent: totaal;Totaal;Noord-Holland (PV);2019 december;161420.0;158770.0;2655.0;151730.0;149215.0;2590.0;144650.0;142230.0;2570.0
84;Voltijdsstudent: totaal;Totaal;Noord-Holland (PV);2020 januari;160070.0;157480.0;2590.0;150245.0;147795.0;2520.0;143460.0;141105.0;2505.0
85;Voltijdsstudent: totaal;Totaal;Noord-Holland (PV);2020 december;170660.0;168030.0;2630.0;159280.0;156815.0;2565.0;152120.0;149760.0;2545.0
86;Voltijdsstudent: totaal;Totaal;Noord-Holland (PV);2021 januari;168980.0;166440.0;2535.0;157745.0;155355.0;2470.0;150780.0;148500.0;2450.0
87;Voltijdsstudent: totaal;Totaal;Noord-Holland (PV);2021 december;173965.0;171430.0;2535.0;161860.0;159475.0;2475.0;154225.0;151950.0;2460.0
88;Voltijdsstudent: totaal;Totaal;Noord-Holland (PV);2022 januari;172005.0;169425.0;2580.0;159880.0;157470.0;2525.0;152320.0;150045.0;2500.0
89;Voltijdsstudent: totaal;Totaal;Noord-Holland (PV);2022 december;166565.0;163735.0;2830.0;155525.0;152925.0;2760.0;148120.0;145685.0;2730.0
90;Voltijdsstudent: totaal;Totaal;Zuid-Holland (PV);2018 januari;222880.0;220635.0;2240.0;209845.0;207720.0;2180.0;193055.0;191060.0;2135.0
91;Voltijdsstudent: totaal;Totaal;Zuid-Holland (PV);2018 december;228290.0;225040.0;3255.0;214750.0;211660.0;3175.0;197765.0;194865.0;3105.0
92;Voltijdsstudent: totaal;Totaal;Zuid-Holland (PV);2019 januari;225970.0;222830.0;3140.0;212440.0;209460.0;3060.0;195355.0;192565.0;2990.0
93;Voltijdsstudent: totaal;Totaal;Zuid-Holland (PV);2019 december;231740.0;227910.0;3835.0;217580.0;213965.0;3720.0;200205.0;196805.0;3625.0
94;Voltijdsstudent: totaal;Totaal;Zuid-Holland (PV);2020 januari;229830.0;226115.0;3710.0;215330.0;211835.0;3585.0;198605.0;195310.0;3505.0
95;Voltijdsstudent: totaal;Totaal;Zuid-Holland (PV);2020 december;241185.0;237550.0;3640.0;225290.0;221925.0;3495.0;207620.0;204435.0;3425.0
96;Voltijdsstudent: totaal;Totaal;Zuid-Holland (PV);2021 januari;239300.0;235765.0;3535.0;223405.0;220125.0;3405.0;206090.0;202985.0;3340.0
97;Voltijdsstudent: totaal;Totaal;Zuid-Holland (PV);2021 december;243545.0;240210.0;3340.0;227055.0;223965.0;3215.0;208960.0;206050.0;3170.0
98;Voltijdsstudent: totaal;Totaal;Zuid-Holland (PV);2022 januari;239975.0;236700.0;3275.0;223765.0;220730.0;3160.0;205895.0;203045.0;3115.0
99;Voltijdsstudent: totaal;Totaal;Zuid-Holland (PV);2022 december;234180.0;230615.0;3565.0;218725.0;215475.0;3460.0;200825.0;197820.0;3425.0
100;Voltijdsstudent: totaal;Totaal;Zeeland (PV);2018 januari;14650.0;14515.0;135.0;14125.0;13990.0;135.0;13765.0;13640.0;135.0
101;Voltijdsstudent: totaal;Totaal;Zeeland (PV);2018 december;14845.0;14650.0;195.0;14310.0;14125.0;190.0;13965.0;13785.0;190.0
102;Voltijdsstudent: totaal;Totaal;Zeeland (PV);2019 januari;14780.0;14590.0;195.0;14230.0;14045.0;190.0;13905.0;13730.0;190.0
103;Voltijdsstudent: totaal;Totaal;Zeeland (PV);2019 december;14725.0;14480.0;250.0;14090.0;13865.0;230.0;13800.0;13585.0;230.0
104;Voltijdsstudent: totaal;Totaal;Zeeland (PV);2020 januari;14645.0;14400.0;245.0;14020.0;13790.0;230.0;13725.0;13510.0;225.0
105;Voltijdsstudent: totaal;Totaal;Zeeland (PV);2020 december;15360.0;15145.0;215.0;14615.0;14420.0;200.0;14355.0;14160.0;200.0
106;Voltijdsstudent: totaal;Totaal;Zeeland (PV);2021 januari;15255.0;15045.0;210.0;14520.0;14330.0;195.0;14250.0;14060.0;195.0
107;Voltijdsstudent: totaal;Totaal;Zeeland (PV);2021 december;15145.0;14935.0;210.0;14380.0;14185.0;200.0;14115.0;13925.0;200.0
108;Voltijdsstudent: totaal;Totaal;Zeeland (PV);2022 januari;14935.0;14730.0;205.0;14195.0;14010.0;195.0;13925.0;13745.0;195.0
109;Voltijdsstudent: totaal;Totaal;Zeeland (PV);2022 december;14470.0;14210.0;260.0;13780.0;13540.0;250.0;13545.0;13315.0;250.0
110;Voltijdsstudent: totaal;Totaal;Noord-Brabant (PV);2018 januari;136390.0;135285.0;1100.0;128340.0;127300.0;1065.0;118660.0;117705.0;1035.0
111;Voltijdsstudent: totaal;Totaal;Noord-Brabant (PV);2018 december;139370.0;137850.0;1520.0;130935.0;129495.0;1470.0;121870.0;120545.0;1440.0
112;Voltijdsstudent: totaal;Totaal;Noord-Brabant (PV);2019 januari;138585.0;137090.0;1495.0;130200.0;128780.0;1450.0;121165.0;119855.0;1420.0
113;Voltijdsstudent: totaal;Totaal;Noord-Brabant (PV);2019 december;141655.0;139835.0;1815.0;132795.0;131100.0;1745.0;123815.0;122205.0;1725.0
114;Voltijdsstudent: totaal;Totaal;Noord-Brabant (PV);2020 januari;140555.0;138765.0;1790.0;131715.0;130035.0;1720.0;122970.0;121385.0;1700.0
115;Voltijdsstudent: totaal;Totaal;Noord-Brabant (PV);2020 december;146930.0;145105.0;1825.0;137085.0;135415.0;1730.0;128540.0;126995.0;1710.0
116;Voltijdsstudent: totaal;Totaal;Noord-Brabant (PV);2021 januari;145750.0;143945.0;1805.0;135955.0;134300.0;1710.0;127540.0;126015.0;1690.0
117;Voltijdsstudent: totaal;Totaal;Noord-Brabant (PV);2021 december;146055.0;144385.0;1665.0;136260.0;134715.0;1605.0;127535.0;126110.0;1585.0
118;Voltijdsstudent: totaal;Totaal;Noord-Brabant (PV);2022 januari;143385.0;141720.0;1670.0;133955.0;132410.0;1605.0;125390.0;124000.0;1585.0
119;Voltijdsstudent: totaal;Totaal;Noord-Brabant (PV);2022 december;138715.0;136890.0;1825.0;129810.0;128125.0;1765.0;121285.0;119800.0;1750.0
120;Voltijdsstudent: totaal;Totaal;Limburg (PV);2018 januari;56755.0;56090.0;665.0;53585.0;52950.0;655.0;50090.0;49545.0;645.0
121;Voltijdsstudent: totaal;Totaal;Limburg (PV);2018 december;58030.0;57135.0;895.0;54555.0;53695.0;880.0;51035.0;50295.0;865.0
122;Voltijdsstudent: totaal;Totaal;Limburg (PV);2019 januari;58165.0;57260.0;900.0;54685.0;53825.0;885.0;50935.0;50210.0;870.0
123;Voltijdsstudent: totaal;Totaal;Limburg (PV);2019 december;59205.0;58200.0;1000.0;55425.0;54490.0;975.0;51640.0;50790.0;955.0
124;Voltijdsstudent: totaal;Totaal;Limburg (PV);2020 januari;58875.0;57880.0;995.0;55075.0;54150.0;965.0;51325.0;50490.0;945.0
125;Voltijdsstudent: totaal;Totaal;Limburg (PV);2020 december;61625.0;60710.0;915.0;57420.0;56555.0;885.0;53700.0;52915.0;875.0
126;Voltijdsstudent: totaal;Totaal;Limburg (PV);2021 januari;61510.0;60585.0;925.0;57285.0;56420.0;890.0;53465.0;52680.0;880.0
127;Voltijdsstudent: totaal;Totaal;Limburg (PV);2021 december;62330.0;61505.0;820.0;57965.0;57205.0;795.0;53715.0;53015.0;790.0
128;Voltijdsstudent: totaal;Totaal;Limburg (PV);2022 januari;61390.0;60580.0;810.0;57155.0;56405.0;785.0;52925.0;52245.0;775.0
129;Voltijdsstudent: totaal;Totaal;Limburg (PV);2022 december;59135.0;58180.0;955.0;55165.0;54295.0;930.0;50880.0;50105.0;920.0
130;Voltijdsstudent: totaal;Totaal;Oost-Groningen (CR);2018 januari;6040.0;5990.0;55.0;5765.0;5720.0;50.0;5755.0;5710.0;45.0
131;Voltijdsstudent: totaal;Totaal;Oost-Groningen (CR);2018 december;6175.0;6105.0;65.0;5890.0;5825.0;65.0;5870.0;5810.0;65.0
132;Voltijdsstudent: totaal;Totaal;Oost-Groningen (CR);2019 januari;6155.0;6090.0;65.0;5875.0;5815.0;60.0;5855.0;5795.0;60.0
133;Voltijdsstudent: totaal;Totaal;Oost-Groningen (CR);2019 december;6115.0;6050.0;65.0;5835.0;5775.0;65.0;5815.0;5755.0;65.0
134;Voltijdsstudent: totaal;Totaal;Oost-Groningen (CR);2020 januari;6080.0;6015.0;65.0;5800.0;5735.0;60.0;5780.0;5720.0;60.0
135;Voltijdsstudent: totaal;Totaal;Oost-Groningen (CR);2020 december;6290.0;6220.0;70.0;5990.0;5925.0;65.0;5975.0;5910.0;65.0
136;Voltijdsstudent: totaal;Totaal;Oost-Groningen (CR);2021 januari;6255.0;6190.0;65.0;5960.0;5895.0;65.0;5945.0;5885.0;65.0
137;Voltijdsstudent: totaal;Totaal;Oost-Groningen (CR);2021 december;6230.0;6175.0;55.0;5920.0;5865.0;55.0;5900.0;5850.0;55.0
138;Voltijdsstudent: totaal;Totaal;Oost-Groningen (CR);2022 januari;6130.0;6080.0;50.0;5835.0;5785.0;50.0;5815.0;5765.0;50.0
139;Voltijdsstudent: totaal;Totaal;Oost-Groningen (CR);2022 december;5835.0;5770.0;65.0;5540.0;5485.0;60.0;5530.0;5475.0;60.0
140;Voltijdsstudent: totaal;Totaal;Delfzijl en omgeving (CR);2018 januari;2120.0;2105.0;15.0;2050.0;2035.0;10.0;2050.0;2035.0;10.0
141;Voltijdsstudent: totaal;Totaal;Delfzijl en omgeving (CR);2018 december;2205.0;2175.0;30.0;2105.0;2080.0;30.0;2100.0;2075.0;30.0
142;Voltijdsstudent: totaal;Totaal;Delfzijl en omgeving (CR);2019 januari;2195.0;2165.0;25.0;2095.0;2070.0;25.0;2090.0;2065.0;25.0
143;Voltijdsstudent: totaal;Totaal;Delfzijl en omgeving (CR);2019 december;2165.0;2145.0;20.0;2065.0;2045.0;20.0;2065.0;2045.0;20.0
144;Voltijdsstudent: totaal;Totaal;Delfzijl en omgeving (CR);2020 januari;2145.0;2125.0;20.0;2050.0;2030.0;20.0;2045.0;2025.0;20.0
145;Voltijdsstudent: totaal;Totaal;Delfzijl en omgeving (CR);2020 december;2220.0;2195.0;25.0;2115.0;2090.0;25.0;2115.0;2090.0;25.0
146;Voltijdsstudent: totaal;Totaal;Delfzijl en omgeving (CR);2021 januari;2210.0;2185.0;25.0;2105.0;2080.0;25.0;2105.0;2080.0;25.0
147;Voltijdsstudent: totaal;Totaal;Delfzijl en omgeving (CR);2021 december;2205.0;2180.0;20.0;2085.0;2065.0;20.0;2080.0;2060.0;20.0
148;Voltijdsstudent: totaal;Totaal;Delfzijl en omgeving (CR);2022 januari;2165.0;2145.0;20.0;2055.0;2035.0;20.0;2050.0;2030.0;20.0
149;Voltijdsstudent: totaal;Totaal;Delfzijl en omgeving (CR);2022 december;2075.0;2045.0;30.0;1965.0;1935.0;30.0;1965.0;1935.0;30.0
150;Voltijdsstudent: totaal;Totaal;Overig Groningen (CR);2018 januari;48085.0;47690.0;390.0;44980.0;44610.0;385.0;34145.0;33820.0;385.0
151;Voltijdsstudent: totaal;Totaal;Overig Groningen (CR);2018 december;48965.0;48375.0;590.0;45485.0;44930.0;580.0;34940.0;34455.0;570.0
152;Voltijdsstudent: totaal;Totaal;Overig Groningen (CR);2019 januari;49100.0;48510.0;585.0;45565.0;45010.0;575.0;34910.0;34435.0;565.0
153;Voltijdsstudent: totaal;Totaal;Overig Groningen (CR);2019 december;49585.0;48855.0;730.0;45815.0;45120.0;715.0;35595.0;34990.0;705.0
154;Voltijdsstudent: totaal;Totaal;Overig Groningen (CR);2020 januari;49400.0;48675.0;720.0;45445.0;44770.0;705.0;35435.0;34840.0;695.0
155;Voltijdsstudent: totaal;Totaal;Overig Groningen (CR);2020 december;50630.0;49950.0;675.0;46370.0;45730.0;660.0;36630.0;36065.0;655.0
156;Voltijdsstudent: totaal;Totaal;Overig Groningen (CR);2021 januari;50490.0;49825.0;670.0;46125.0;45500.0;650.0;36450.0;35900.0;645.0
157;Voltijdsstudent: totaal;Totaal;Overig Groningen (CR);2021 december;51010.0;50420.0;585.0;46565.0;46025.0;575.0;36770.0;36320.0;570.0
158;Voltijdsstudent: totaal;Totaal;Overig Groningen (CR);2022 januari;49795.0;49225.0;570.0;45395.0;44870.0;565.0;36060.0;35620.0;555.0
159;Voltijdsstudent: totaal;Totaal;Overig Groningen (CR);2022 december;47415.0;46720.0;695.0;43360.0;42735.0;680.0;34645.0;34140.0;665.0
160;Voltijdsstudent: totaal;Totaal;Noord-Friesland (CR);2018 januari;21655.0;21415.0;235.0;20395.0;20170.0;230.0;18930.0;18730.0;230.0
161;Voltijdsstudent: totaal;Totaal;Noord-Friesland (CR);2018 december;21850.0;21450.0;400.0;20495.0;20115.0;390.0;19140.0;18785.0;390.0
162;Voltijdsstudent: totaal;Totaal;Noord-Friesland (CR);2019 januari;21780.0;21385.0;390.0;20485.0;20110.0;385.0;19070.0;18725.0;380.0
163;Voltijdsstudent: totaal;Totaal;Noord-Friesland (CR);2019 december;22175.0;21700.0;470.0;20905.0;20460.0;460.0;19535.0;19125.0;455.0
164;Voltijdsstudent: totaal;Totaal;Noord-Friesland (CR);2020 januari;22035.0;21570.0;465.0;20715.0;20275.0;455.0;19420.0;19010.0;450.0
165;Voltijdsstudent: totaal;Totaal;Noord-Friesland (CR);2020 december;22690.0;22265.0;420.0;21325.0;20925.0;410.0;20085.0;19715.0;405.0
166;Voltijdsstudent: totaal;Totaal;Noord-Friesland (CR);2021 januari;22525.0;22110.0;415.0;21185.0;20795.0;405.0;19945.0;19575.0;400.0
167;Voltijdsstudent: totaal;Totaal;Noord-Friesland (CR);2021 december;22485.0;22165.0;320.0;21105.0;20805.0;315.0;19820.0;19550.0;310.0
168;Voltijdsstudent: totaal;Totaal;Noord-Friesland (CR);2022 januari;22155.0;21825.0;330.0;20810.0;20500.0;325.0;19535.0;19255.0;320.0
169;Voltijdsstudent: totaal;Totaal;Noord-Friesland (CR);2022 december;21235.0;20870.0;370.0;20030.0;19690.0;360.0;18790.0;18505.0;350.0
170;Voltijdsstudent: totaal;Totaal;Zuidwest-Friesland (CR);2018 januari;6845.0;6755.0;90.0;6530.0;6445.0;85.0;6515.0;6430.0;85.0
