ID;Emissiebronnen;EmissiesNaarLucht;Perioden;EmissiesNaarLucht_1
4174;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2012;700.0
4175;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2013;700.0
4176;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2014;600.0
4177;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2015;600.0
4178;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2016;600.0
4179;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2017;600.0
4180;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2018;600.0
4181;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2019;600.0
4182;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2020;500.0
4183;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2021;600.0
4184;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2022;400.0
4185;Metaalproducten- en machine-industrie;Kooldioxide (CO2);2023;400.0
4186;Metaalproducten- en machine-industrie;Methaan (CH4);1990;0.1
4187;Metaalproducten- en machine-industrie;Methaan (CH4);1995;0.1
4188;Metaalproducten- en machine-industrie;Methaan (CH4);2000;0.1
4189;Metaalproducten- en machine-industrie;Methaan (CH4);2001;0.1
4190;Metaalproducten- en machine-industrie;Methaan (CH4);2002;0.1
4191;Metaalproducten- en machine-industrie;Methaan (CH4);2003;0.1
4192;Metaalproducten- en machine-industrie;Methaan (CH4);2004;0.1
4193;Metaalproducten- en machine-industrie;Methaan (CH4);2005;0.1
4194;Metaalproducten- en machine-industrie;Methaan (CH4);2006;0.1
4195;Metaalproducten- en machine-industrie;Methaan (CH4);2007;0.1
4196;Metaalproducten- en machine-industrie;Methaan (CH4);2008;0.1
4197;Metaalproducten- en machine-industrie;Methaan (CH4);2009;0.1
4198;Metaalproducten- en machine-industrie;Methaan (CH4);2010;0.1
4199;Metaalproducten- en machine-industrie;Methaan (CH4);2011;0.1
4200;Metaalproducten- en machine-industrie;Methaan (CH4);2012;0.1
4201;Metaalproducten- en machine-industrie;Methaan (CH4);2013;0.1
4202;Metaalproducten- en machine-industrie;Methaan (CH4);2014;0.1
4203;Metaalproducten- en machine-industrie;Methaan (CH4);2015;0.1
4204;Metaalproducten- en machine-industrie;Methaan (CH4);2016;0.1
4205;Metaalproducten- en machine-industrie;Methaan (CH4);2017;0.1
4206;Metaalproducten- en machine-industrie;Methaan (CH4);2018;0.1
4207;Metaalproducten- en machine-industrie;Methaan (CH4);2019;0.1
4208;Metaalproducten- en machine-industrie;Methaan (CH4);2020;0.1
4209;Metaalproducten- en machine-industrie;Methaan (CH4);2021;0.1
4210;Metaalproducten- en machine-industrie;Methaan (CH4);2022;0.0
4211;Metaalproducten- en machine-industrie;Methaan (CH4);2023;0.0
4212;Metaalproducten- en machine-industrie;Distikstofoxide (N20);1990;0.0
4213;Metaalproducten- en machine-industrie;Distikstofoxide (N20);1995;0.0
4214;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2000;0.0
4215;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2001;0.0
4216;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2002;0.0
4217;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2003;0.0
4218;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2004;0.0
4219;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2005;0.0
4220;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2006;0.0
4221;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2007;0.0
4222;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2008;0.0
4223;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2009;0.0
4224;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2010;0.0
4225;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2011;0.0
4226;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2012;0.0
4227;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2013;0.0
4228;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2014;0.0
4229;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2015;0.0
4230;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2016;0.0
4231;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2017;0.0
4232;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2018;0.0
4233;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2019;0.0
4234;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2020;0.0
4235;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2021;0.0
4236;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2022;0.0
4237;Metaalproducten- en machine-industrie;Distikstofoxide (N20);2023;0.0
4238;Metaalproducten- en machine-industrie;Ammoniak (NH3);1990;0.3
4239;Metaalproducten- en machine-industrie;Ammoniak (NH3);1995;0.0
4240;Metaalproducten- en machine-industrie;Ammoniak (NH3);2000;0.0
4241;Metaalproducten- en machine-industrie;Ammoniak (NH3);2001;0.0
4242;Metaalproducten- en machine-industrie;Ammoniak (NH3);2002;0.0
4243;Metaalproducten- en machine-industrie;Ammoniak (NH3);2003;0.0
4244;Metaalproducten- en machine-industrie;Ammoniak (NH3);2004;0.0
4245;Metaalproducten- en machine-industrie;Ammoniak (NH3);2005;0.0
4246;Metaalproducten- en machine-industrie;Ammoniak (NH3);2006;0.0
4247;Metaalproducten- en machine-industrie;Ammoniak (NH3);2007;0.0
4248;Metaalproducten- en machine-industrie;Ammoniak (NH3);2008;0.0
4249;Metaalproducten- en machine-industrie;Ammoniak (NH3);2009;0.0
4250;Metaalproducten- en machine-industrie;Ammoniak (NH3);2010;0.0
4251;Metaalproducten- en machine-industrie;Ammoniak (NH3);2011;0.0
4252;Metaalproducten- en machine-industrie;Ammoniak (NH3);2012;0.0
4253;Metaalproducten- en machine-industrie;Ammoniak (NH3);2013;0.0
4254;Metaalproducten- en machine-industrie;Ammoniak (NH3);2014;0.0
4255;Metaalproducten- en machine-industrie;Ammoniak (NH3);2015;0.0
4256;Metaalproducten- en machine-industrie;Ammoniak (NH3);2016;0.0
4257;Metaalproducten- en machine-industrie;Ammoniak (NH3);2017;0.0
4258;Metaalproducten- en machine-industrie;Ammoniak (NH3);2018;0.0
4259;Metaalproducten- en machine-industrie;Ammoniak (NH3);2019;0.0
4260;Metaalproducten- en machine-industrie;Ammoniak (NH3);2020;0.0
4261;Metaalproducten- en machine-industrie;Ammoniak (NH3);2021;0.0
4262;Metaalproducten- en machine-industrie;Ammoniak (NH3);2022;0.0
4263;Metaalproducten- en machine-industrie;Ammoniak (NH3);2023;0.0
4264;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);1990;3.7
4265;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);1995;1.2
4266;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2000;0.7
4267;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2001;0.8
4268;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2002;0.9
4269;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2003;0.5
4270;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2004;0.6
4271;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2005;0.6
4272;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2006;0.6
4273;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2007;0.6
4274;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2008;0.6
4275;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2009;0.7
4276;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2010;0.8
4277;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2011;1.1
4278;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2012;1.0
4279;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2013;0.9
4280;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2014;0.7
4281;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2015;0.8
4282;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2016;0.8
4283;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2017;0.8
4284;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2018;0.7
4285;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2019;0.8
4286;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2020;0.6
4287;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2021;0.5
4288;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2022;0.3
4289;Metaalproducten- en machine-industrie;Stikstofoxiden (NOx);2023;0.3
4290;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);1990;3.4
4291;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);1995;0.4
4292;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2000;0.0
4293;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2001;0.3
4294;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2002;0.0
4295;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2003;0.0
4296;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2004;0.4
4297;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2005;0.3
4298;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2006;0.3
4299;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2007;0.3
4300;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2008;0.5
4301;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2009;0.4
4302;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2010;0.5
4303;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2011;0.6
4304;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2012;0.5
4305;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2013;0.8
4306;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2014;0.8
4307;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2015;0.8
4308;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2016;0.8
4309;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2017;0.8
4310;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2018;0.8
4311;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2019;0.7
4312;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2020;0.5
4313;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2021;0.4
4314;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2022;0.0
4315;Metaalproducten- en machine-industrie;Zwaveldioxide (SO2);2023;0.0
4316;Metaalproducten- en machine-industrie;NMVOS;1990;45.1
4317;Metaalproducten- en machine-industrie;NMVOS;1995;28.5
4318;Metaalproducten- en machine-industrie;NMVOS;2000;12.4
4319;Metaalproducten- en machine-industrie;NMVOS;2001;12.1
4320;Metaalproducten- en machine-industrie;NMVOS;2002;10.5
4321;Metaalproducten- en machine-industrie;NMVOS;2003;8.6
4322;Metaalproducten- en machine-industrie;NMVOS;2004;8.2
4323;Metaalproducten- en machine-industrie;NMVOS;2005;8.2
4324;Metaalproducten- en machine-industrie;NMVOS;2006;7.5
4325;Metaalproducten- en machine-industrie;NMVOS;2007;8.0
4326;Metaalproducten- en machine-industrie;NMVOS;2008;7.2
4327;Metaalproducten- en machine-industrie;NMVOS;2009;6.5
4328;Metaalproducten- en machine-industrie;NMVOS;2010;11.1
4329;Metaalproducten- en machine-industrie;NMVOS;2011;9.6
4330;Metaalproducten- en machine-industrie;NMVOS;2012;9.3
4331;Metaalproducten- en machine-industrie;NMVOS;2013;8.3
4332;Metaalproducten- en machine-industrie;NMVOS;2014;7.8
4333;Metaalproducten- en machine-industrie;NMVOS;2015;7.8
4334;Metaalproducten- en machine-industrie;NMVOS;2016;6.1
4335;Metaalproducten- en machine-industrie;NMVOS;2017;7.3
4336;Metaalproducten- en machine-industrie;NMVOS;2018;7.4
4337;Metaalproducten- en machine-industrie;NMVOS;2019;7.4
4338;Metaalproducten- en machine-industrie;NMVOS;2020;7.5
4339;Metaalproducten- en machine-industrie;NMVOS;2021;7.5
4340;Metaalproducten- en machine-industrie;NMVOS;2022;7.7
4341;Metaalproducten- en machine-industrie;NMVOS;2023;7.0
4342;Metaalproducten- en machine-industrie;PM10 (fijn stof);1990;2.1
4343;Metaalproducten- en machine-industrie;PM10 (fijn stof);1995;0.7
4344;Metaalproducten- en machine-industrie;PM10 (fijn stof);2000;0.7
4345;Metaalproducten- en machine-industrie;PM10 (fijn stof);2001;0.7
4346;Metaalproducten- en machine-industrie;PM10 (fijn stof);2002;0.6
4347;Metaalproducten- en machine-industrie;PM10 (fijn stof);2003;0.6
4348;Metaalproducten- en machine-industrie;PM10 (fijn stof);2004;0.6
4349;Metaalproducten- en machine-industrie;PM10 (fijn stof);2005;0.5
4350;Metaalproducten- en machine-industrie;PM10 (fijn stof);2006;0.5
4351;Metaalproducten- en machine-industrie;PM10 (fijn stof);2007;0.5
4352;Metaalproducten- en machine-industrie;PM10 (fijn stof);2008;0.6
4353;Metaalproducten- en machine-industrie;PM10 (fijn stof);2009;0.5
4354;Metaalproducten- en machine-industrie;PM10 (fijn stof);2010;0.6
4355;Metaalproducten- en machine-industrie;PM10 (fijn stof);2011;0.5
4356;Metaalproducten- en machine-industrie;PM10 (fijn stof);2012;0.5
4357;Metaalproducten- en machine-industrie;PM10 (fijn stof);2013;0.5
4358;Metaalproducten- en machine-industrie;PM10 (fijn stof);2014;0.5
4359;Metaalproducten- en machine-industrie;PM10 (fijn stof);2015;0.5
4360;Metaalproducten- en machine-industrie;PM10 (fijn stof);2016;0.5
4361;Metaalproducten- en machine-industrie;PM10 (fijn stof);2017;0.6
4362;Metaalproducten- en machine-industrie;PM10 (fijn stof);2018;0.5
4363;Metaalproducten- en machine-industrie;PM10 (fijn stof);2019;0.5
4364;Metaalproducten- en machine-industrie;PM10 (fijn stof);2020;0.5
4365;Metaalproducten- en machine-industrie;PM10 (fijn stof);2021;0.5
4366;Metaalproducten- en machine-industrie;PM10 (fijn stof);2022;0.5
4367;Metaalproducten- en machine-industrie;PM10 (fijn stof);2023;0.5
4368;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);1990;0.8
4369;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);1995;0.3
4370;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2000;0.2
4371;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2001;0.2
4372;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2002;0.2
4373;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2003;0.2
4374;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2004;0.2
4375;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2005;0.2
4376;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2006;0.2
4377;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2007;0.2
4378;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2008;0.2
4379;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2009;0.2
4380;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2010;0.1
4381;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2011;0.2
4382;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2012;0.2
4383;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2013;0.2
4384;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2014;0.2
4385;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2015;0.2
4386;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2016;0.2
4387;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2017;0.2
4388;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2018;0.2
4389;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2019;0.2
4390;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2020;0.2
4391;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2021;0.2
4392;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2022;0.2
4393;Metaalproducten- en machine-industrie;PM2.5 (fijn stof);2023;0.2
4394;Metaalproducten- en machine-industrie;Koolmonoxide (CO);1990;4.3
4395;Metaalproducten- en machine-industrie;Koolmonoxide (CO);1995;0.5
4396;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2000;0.5
4397;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2001;2.6
4398;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2002;0.7
4399;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2003;0.6
4400;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2004;2.5
4401;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2005;3.2
4402;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2006;2.5
4403;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2007;2.1
4404;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2008;2.6
4405;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2009;2.5
4406;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2010;2.6
4407;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2011;2.4
4408;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2012;0.4
4409;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2013;0.3
4410;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2014;0.4
4411;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2015;0.3
4412;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2016;0.3
4413;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2017;0.3
4414;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2018;0.3
4415;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2019;0.3
4416;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2020;0.3
4417;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2021;0.3
4418;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2022;0.3
4419;Metaalproducten- en machine-industrie;Koolmonoxide (CO);2023;0.3
4420;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1990;200.0
4421;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1995;200.0
4422;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2000;200.0
4423;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2001;200.0
4424;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2002;200.0
4425;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2003;200.0
4426;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2004;200.0
4427;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2005;100.0
4428;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2006;100.0
4429;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2007;100.0
4430;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2008;100.0
4431;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2009;100.0
4432;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2010;200.0
4433;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2011;100.0
4434;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2012;100.0
4435;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2013;100.0
4436;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2014;100.0
4437;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2015;100.0
4438;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2016;100.0
4439;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2017;100.0
4440;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2018;100.0
4441;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2019;100.0
4442;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2020;100.0
4443;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2021;100.0
4444;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2022;100.0
4445;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2023;100.0
4446;29-30 Transportmiddelenindustrie;Methaan (CH4);1990;0.0
4447;29-30 Transportmiddelenindustrie;Methaan (CH4);1995;0.0
4448;29-30 Transportmiddelenindustrie;Methaan (CH4);2000;0.0
4449;29-30 Transportmiddelenindustrie;Methaan (CH4);2001;0.0
4450;29-30 Transportmiddelenindustrie;Methaan (CH4);2002;0.0
4451;29-30 Transportmiddelenindustrie;Methaan (CH4);2003;0.0
4452;29-30 Transportmiddelenindustrie;Methaan (CH4);2004;0.0
4453;29-30 Transportmiddelenindustrie;Methaan (CH4);2005;0.0
4454;29-30 Transportmiddelenindustrie;Methaan (CH4);2006;0.0
4455;29-30 Transportmiddelenindustrie;Methaan (CH4);2007;0.0
4456;29-30 Transportmiddelenindustrie;Methaan (CH4);2008;0.0
4457;29-30 Transportmiddelenindustrie;Methaan (CH4);2009;0.0
4458;29-30 Transportmiddelenindustrie;Methaan (CH4);2010;0.0
4459;29-30 Transportmiddelenindustrie;Methaan (CH4);2011;0.0
4460;29-30 Transportmiddelenindustrie;Methaan (CH4);2012;0.0
4461;29-30 Transportmiddelenindustrie;Methaan (CH4);2013;0.0
4462;29-30 Transportmiddelenindustrie;Methaan (CH4);2014;0.0
4463;29-30 Transportmiddelenindustrie;Methaan (CH4);2015;0.0
4464;29-30 Transportmiddelenindustrie;Methaan (CH4);2016;0.0
4465;29-30 Transportmiddelenindustrie;Methaan (CH4);2017;0.0
4466;29-30 Transportmiddelenindustrie;Methaan (CH4);2018;0.0
4467;29-30 Transportmiddelenindustrie;Methaan (CH4);2019;0.0
4468;29-30 Transportmiddelenindustrie;Methaan (CH4);2020;0.0
4469;29-30 Transportmiddelenindustrie;Methaan (CH4);2021;0.0
4470;29-30 Transportmiddelenindustrie;Methaan (CH4);2022;0.0
4471;29-30 Transportmiddelenindustrie;Methaan (CH4);2023;0.0
4472;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1990;0.0
4473;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1995;0.0
4474;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2000;0.0
4475;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2001;0.0
4476;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2002;0.0
4477;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2003;0.0
4478;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2004;0.0
4479;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2005;0.0
4480;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2006;0.0
4481;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2007;0.0
4482;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2008;0.0
4483;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2009;0.0
4484;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2010;0.0
4485;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2011;0.0
4486;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2012;0.0
4487;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2013;0.0
4488;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2014;0.0
4489;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2015;0.0
4490;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2016;0.0
4491;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2017;0.0
4492;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2018;0.0
4493;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2019;0.0
4494;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2020;0.0
4495;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2021;0.0
4496;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2022;0.0
4497;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2023;0.0
4498;29-30 Transportmiddelenindustrie;Ammoniak (NH3);1990;0.0
4499;29-30 Transportmiddelenindustrie;Ammoniak (NH3);1995;0.0
4500;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2000;0.0
4501;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2001;0.0
4502;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2002;0.0
4503;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2003;0.0
4504;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2004;0.0
4505;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2005;0.0
4506;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2006;0.0
4507;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2007;0.0
4508;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2008;0.0
4509;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2009;0.0
4510;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2010;0.0
4511;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2011;0.0
4512;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2012;0.0
4513;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2013;0.0
4514;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2014;0.0
4515;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2015;0.0
4516;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2016;0.0
4517;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2017;0.0
4518;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2018;0.0
4519;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2019;0.0
4520;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2020;0.0
4521;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2021;0.0
4522;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2022;0.0
4523;29-30 Transportmiddelenindustrie;Ammoniak (NH3);2023;0.0
4524;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);1990;0.4
4525;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);1995;0.4
4526;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2000;0.1
4527;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2001;0.1
4528;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2002;0.1
4529;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2003;0.1
4530;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2004;0.1
4531;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2005;0.1
4532;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2006;0.1
4533;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2007;0.1
4534;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2008;0.1
4535;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2009;0.1
4536;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2010;0.1
4537;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2011;0.1
4538;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2012;0.1
4539;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2013;0.1
4540;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2014;0.1
4541;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2015;0.1
4542;29-30 Transportmiddelenindustrie;Stikstofoxiden (NOx);2016;0.1
