ID;LeeftijdOp31December;VolgordeVanGeboorteUitDeMoeder;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
4931;24 jaar;Eerste kind;1970;0.03525
4932;24 jaar;Eerste kind;1971;0.03227
4933;24 jaar;Eerste kind;1972;0.03142
4934;24 jaar;Eerste kind;1973;0.03261
4935;24 jaar;Eerste kind;1974;0.03423
4936;24 jaar;Eerste kind;1975;0.03472
4937;24 jaar;Eerste kind;1976;0.03688
4938;24 jaar;Eerste kind;1977;0.03701
4939;24 jaar;Eerste kind;1978;0.03741
4940;24 jaar;Eerste kind;1979;0.03728
4941;24 jaar;Eerste kind;1980;0.03745
4942;24 jaar;Eerste kind;1981;0.03506
4943;24 jaar;Eerste kind;1982;0.03565
4944;24 jaar;Eerste kind;1983;0.03732
4945;24 jaar;Eerste kind;1984;0.03652
4946;24 jaar;Eerste kind;1985;0.03722
4947;24 jaar;Eerste kind;1986;0.03845
4948;24 jaar;Eerste kind;1987;0.03691
4949;24 jaar;Eerste kind;1988;0.03599
4950;24 jaar;Eerste kind;1989;0.03338
4951;24 jaar;Eerste kind;1990;0.03259
4952;24 jaar;Eerste kind;1991;0.02942
4953;24 jaar;Eerste kind;1992;0.02839
4954;24 jaar;Eerste kind;1993;0.02715
4955;24 jaar;Eerste kind;1994;0.02546
4956;24 jaar;Eerste kind;1995;0.02472
4957;24 jaar;Eerste kind;1996;0.0237
4958;24 jaar;Eerste kind;1997;0.0218
4959;24 jaar;Eerste kind;1998;0.02245
4960;24 jaar;Eerste kind;1999;0.02294
4961;24 jaar;Eerste kind;2000;0.02379
4962;24 jaar;Eerste kind;2001;0.02372
4963;24 jaar;Eerste kind;2002;0.02323
4964;24 jaar;Eerste kind;2003;0.02329
4965;24 jaar;Eerste kind;2004;0.02329
4966;24 jaar;Eerste kind;2005;0.02328
4967;24 jaar;Eerste kind;2006;0.02327
4968;24 jaar;Eerste kind;2007;0.0232
4969;24 jaar;Eerste kind;2008;0.02324
4970;24 jaar;Eerste kind;2009;0.02325
4971;24 jaar;Eerste kind;2010;0.02325
4972;24 jaar;Eerste kind;2011;0.02325
4973;24 jaar;Eerste kind;2012;0.02324
4974;24 jaar;Eerste kind;2013;0.02325
4975;24 jaar;Eerste kind;2014;0.02325
4976;24 jaar;Eerste kind;2015;0.02325
4977;24 jaar;Eerste kind;2016;0.02325
4978;24 jaar;Eerste kind;2017;0.02325
4979;24 jaar;Eerste kind;2018;0.02325
4980;24 jaar;Eerste kind;2019;0.02325
4981;24 jaar;Eerste kind;2020;0.02325
4982;24 jaar;Eerste kind;2021;0.02325
4983;24 jaar;Eerste kind;2022;0.02325
4984;24 jaar;Eerste kind;2023;0.02325
4985;24 jaar;Eerste kind;2024;0.02325
4986;24 jaar;Eerste kind;2025;0.02325
4987;24 jaar;Eerste kind;2026;0.02325
4988;24 jaar;Eerste kind;2027;0.02325
4989;24 jaar;Eerste kind;2028;0.02325
4990;24 jaar;Eerste kind;2029;0.02325
4991;24 jaar;Eerste kind;2030;0.02325
4992;24 jaar;Tweede kind;1935;0.04859
4993;24 jaar;Tweede kind;1936;0.05099
4994;24 jaar;Tweede kind;1937;0.05313
4995;24 jaar;Tweede kind;1938;0.054
4996;24 jaar;Tweede kind;1939;0.05756
4997;24 jaar;Tweede kind;1940;0.0602
4998;24 jaar;Tweede kind;1941;0.06027
4999;24 jaar;Tweede kind;1942;0.0596
5000;24 jaar;Tweede kind;1943;0.06292
5001;24 jaar;Tweede kind;1944;0.06474
5002;24 jaar;Tweede kind;1945;0.06997
5003;24 jaar;Tweede kind;1946;0.06495
5004;24 jaar;Tweede kind;1947;0.06164
5005;24 jaar;Tweede kind;1948;0.05919
5006;24 jaar;Tweede kind;1949;0.0539
5007;24 jaar;Tweede kind;1950;0.05212
5008;24 jaar;Tweede kind;1951;0.04824
5009;24 jaar;Tweede kind;1952;0.04857
5010;24 jaar;Tweede kind;1953;0.04444
5011;24 jaar;Tweede kind;1954;0.04389
5012;24 jaar;Tweede kind;1955;0.03993
5013;24 jaar;Tweede kind;1956;0.03901
5014;24 jaar;Tweede kind;1957;0.03662
5015;24 jaar;Tweede kind;1958;0.03279
5016;24 jaar;Tweede kind;1959;0.02895
5017;24 jaar;Tweede kind;1960;0.02765
5018;24 jaar;Tweede kind;1961;0.02792
5019;24 jaar;Tweede kind;1962;0.02731
5020;24 jaar;Tweede kind;1963;0.02419
5021;24 jaar;Tweede kind;1964;0.02216
5022;24 jaar;Tweede kind;1965;0.0207
5023;24 jaar;Tweede kind;1966;0.02028
5024;24 jaar;Tweede kind;1967;0.01772
5025;24 jaar;Tweede kind;1968;0.01739
5026;24 jaar;Tweede kind;1969;0.01659
5027;24 jaar;Tweede kind;1970;0.01533
5028;24 jaar;Tweede kind;1971;0.01578
5029;24 jaar;Tweede kind;1972;0.01488
5030;24 jaar;Tweede kind;1973;0.01505
5031;24 jaar;Tweede kind;1974;0.01505
5032;24 jaar;Tweede kind;1975;0.01488
5033;24 jaar;Tweede kind;1976;0.0155
5034;24 jaar;Tweede kind;1977;0.01527
5035;24 jaar;Tweede kind;1978;0.01553
5036;24 jaar;Tweede kind;1979;0.01515
5037;24 jaar;Tweede kind;1980;0.01542
5038;24 jaar;Tweede kind;1981;0.01534
5039;24 jaar;Tweede kind;1982;0.01553
5040;24 jaar;Tweede kind;1983;0.01534
5041;24 jaar;Tweede kind;1984;0.01537
5042;24 jaar;Tweede kind;1985;0.01448
5043;24 jaar;Tweede kind;1986;0.01356
5044;24 jaar;Tweede kind;1987;0.01369
5045;24 jaar;Tweede kind;1988;0.01309
5046;24 jaar;Tweede kind;1989;0.01188
5047;24 jaar;Tweede kind;1990;0.01211
5048;24 jaar;Tweede kind;1991;0.0113
5049;24 jaar;Tweede kind;1992;0.01088
5050;24 jaar;Tweede kind;1993;0.01039
5051;24 jaar;Tweede kind;1994;0.00997
5052;24 jaar;Tweede kind;1995;0.00962
5053;24 jaar;Tweede kind;1996;0.00951
5054;24 jaar;Tweede kind;1997;0.00889
5055;24 jaar;Tweede kind;1998;0.00924
5056;24 jaar;Tweede kind;1999;0.00929
5057;24 jaar;Tweede kind;2000;0.00932
5058;24 jaar;Tweede kind;2001;0.0093
5059;24 jaar;Tweede kind;2002;0.00927
5060;24 jaar;Tweede kind;2003;0.00931
5061;24 jaar;Tweede kind;2004;0.0093
5062;24 jaar;Tweede kind;2005;0.0093
5063;24 jaar;Tweede kind;2006;0.00929
5064;24 jaar;Tweede kind;2007;0.00929
5065;24 jaar;Tweede kind;2008;0.0093
5066;24 jaar;Tweede kind;2009;0.0093
5067;24 jaar;Tweede kind;2010;0.0093
5068;24 jaar;Tweede kind;2011;0.00929
5069;24 jaar;Tweede kind;2012;0.00929
5070;24 jaar;Tweede kind;2013;0.0093
5071;24 jaar;Tweede kind;2014;0.0093
5072;24 jaar;Tweede kind;2015;0.0093
5073;24 jaar;Tweede kind;2016;0.0093
5074;24 jaar;Tweede kind;2017;0.0093
5075;24 jaar;Tweede kind;2018;0.0093
5076;24 jaar;Tweede kind;2019;0.0093
5077;24 jaar;Tweede kind;2020;0.0093
5078;24 jaar;Tweede kind;2021;0.0093
5079;24 jaar;Tweede kind;2022;0.0093
5080;24 jaar;Tweede kind;2023;0.0093
5081;24 jaar;Tweede kind;2024;0.0093
5082;24 jaar;Tweede kind;2025;0.0093
5083;24 jaar;Tweede kind;2026;0.0093
5084;24 jaar;Tweede kind;2027;0.0093
5085;24 jaar;Tweede kind;2028;0.0093
5086;24 jaar;Tweede kind;2029;0.0093
5087;24 jaar;Tweede kind;2030;0.0093
5088;24 jaar;Derde kind;1935;0.01423
5089;24 jaar;Derde kind;1936;0.01458
5090;24 jaar;Derde kind;1937;0.01677
5091;24 jaar;Derde kind;1938;0.01569
5092;24 jaar;Derde kind;1939;0.01713
5093;24 jaar;Derde kind;1940;0.01732
5094;24 jaar;Derde kind;1941;0.01731
5095;24 jaar;Derde kind;1942;0.01523
5096;24 jaar;Derde kind;1943;0.0139
5097;24 jaar;Derde kind;1944;0.01362
5098;24 jaar;Derde kind;1945;0.01502
5099;24 jaar;Derde kind;1946;0.01214
5100;24 jaar;Derde kind;1947;0.01157
5101;24 jaar;Derde kind;1948;0.00881
5102;24 jaar;Derde kind;1949;0.00731
5103;24 jaar;Derde kind;1950;0.00614
5104;24 jaar;Derde kind;1951;0.00592
5105;24 jaar;Derde kind;1952;0.00611
5106;24 jaar;Derde kind;1953;0.00584
5107;24 jaar;Derde kind;1954;0.00646
5108;24 jaar;Derde kind;1955;0.00629
5109;24 jaar;Derde kind;1956;0.00667
5110;24 jaar;Derde kind;1957;0.00581
5111;24 jaar;Derde kind;1958;0.00578
5112;24 jaar;Derde kind;1959;0.00519
5113;24 jaar;Derde kind;1960;0.0056
5114;24 jaar;Derde kind;1961;0.00472
5115;24 jaar;Derde kind;1962;0.00499
5116;24 jaar;Derde kind;1963;0.0045
5117;24 jaar;Derde kind;1964;0.00387
5118;24 jaar;Derde kind;1965;0.00406
5119;24 jaar;Derde kind;1966;0.00368
5120;24 jaar;Derde kind;1967;0.00364
5121;24 jaar;Derde kind;1968;0.00352
5122;24 jaar;Derde kind;1969;0.00337
5123;24 jaar;Derde kind;1970;0.00348
5124;24 jaar;Derde kind;1971;0.00289
5125;24 jaar;Derde kind;1972;0.00288
5126;24 jaar;Derde kind;1973;0.00267
5127;24 jaar;Derde kind;1974;0.00287
5128;24 jaar;Derde kind;1975;0.00276
5129;24 jaar;Derde kind;1976;0.00287
5130;24 jaar;Derde kind;1977;0.00234
5131;24 jaar;Derde kind;1978;0.00237
5132;24 jaar;Derde kind;1979;0.00257
5133;24 jaar;Derde kind;1980;0.00263
5134;24 jaar;Derde kind;1981;0.00236
5135;24 jaar;Derde kind;1982;0.00263
5136;24 jaar;Derde kind;1983;0.0031
5137;24 jaar;Derde kind;1984;0.00252
5138;24 jaar;Derde kind;1985;0.00226
5139;24 jaar;Derde kind;1986;0.00226
5140;24 jaar;Derde kind;1987;0.00227
5141;24 jaar;Derde kind;1988;0.002
5142;24 jaar;Derde kind;1989;0.00197
5143;24 jaar;Derde kind;1990;0.00221
5144;24 jaar;Derde kind;1991;0.00182
5145;24 jaar;Derde kind;1992;0.00203
5146;24 jaar;Derde kind;1993;0.00191
5147;24 jaar;Derde kind;1994;0.00189
5148;24 jaar;Derde kind;1995;0.00186
5149;24 jaar;Derde kind;1996;0.00188
5150;24 jaar;Derde kind;1997;0.00183
5151;24 jaar;Derde kind;1998;0.00183
5152;24 jaar;Derde kind;1999;0.00183
5153;24 jaar;Derde kind;2000;0.00182
5154;24 jaar;Derde kind;2001;0.00183
5155;24 jaar;Derde kind;2002;0.00184
5156;24 jaar;Derde kind;2003;0.00186
5157;24 jaar;Derde kind;2004;0.00186
5158;24 jaar;Derde kind;2005;0.00186
5159;24 jaar;Derde kind;2006;0.00186
5160;24 jaar;Derde kind;2007;0.00186
5161;24 jaar;Derde kind;2008;0.00186
5162;24 jaar;Derde kind;2009;0.00186
5163;24 jaar;Derde kind;2010;0.00186
5164;24 jaar;Derde kind;2011;0.00186
5165;24 jaar;Derde kind;2012;0.00186
5166;24 jaar;Derde kind;2013;0.00186
5167;24 jaar;Derde kind;2014;0.00186
5168;24 jaar;Derde kind;2015;0.00186
5169;24 jaar;Derde kind;2016;0.00186
5170;24 jaar;Derde kind;2017;0.00186
5171;24 jaar;Derde kind;2018;0.00186
5172;24 jaar;Derde kind;2019;0.00186
5173;24 jaar;Derde kind;2020;0.00186
5174;24 jaar;Derde kind;2021;0.00186
5175;24 jaar;Derde kind;2022;0.00186
5176;24 jaar;Derde kind;2023;0.00186
5177;24 jaar;Derde kind;2024;0.00186
5178;24 jaar;Derde kind;2025;0.00186
5179;24 jaar;Derde kind;2026;0.00186
5180;24 jaar;Derde kind;2027;0.00186
5181;24 jaar;Derde kind;2028;0.00186
5182;24 jaar;Derde kind;2029;0.00186
5183;24 jaar;Derde kind;2030;0.00186
5184;24 jaar;Vierde of volgende kind;1935;0.00605
5185;24 jaar;Vierde of volgende kind;1936;0.00577
5186;24 jaar;Vierde of volgende kind;1937;0.00602
5187;24 jaar;Vierde of volgende kind;1938;0.00601
5188;24 jaar;Vierde of volgende kind;1939;0.00625
5189;24 jaar;Vierde of volgende kind;1940;0.00586
5190;24 jaar;Vierde of volgende kind;1941;0.00536
5191;24 jaar;Vierde of volgende kind;1942;0.00433
5192;24 jaar;Vierde of volgende kind;1943;0.00371
5193;24 jaar;Vierde of volgende kind;1944;0.00323
5194;24 jaar;Vierde of volgende kind;1945;0.00379
5195;24 jaar;Vierde of volgende kind;1946;0.00229
5196;24 jaar;Vierde of volgende kind;1947;0.00234
5197;24 jaar;Vierde of volgende kind;1948;0.00181
5198;24 jaar;Vierde of volgende kind;1949;0.00124
5199;24 jaar;Vierde of volgende kind;1950;0.00102
5200;24 jaar;Vierde of volgende kind;1951;0.00104
5201;24 jaar;Vierde of volgende kind;1952;0.00106
5202;24 jaar;Vierde of volgende kind;1953;0.00085
5203;24 jaar;Vierde of volgende kind;1954;0.00096
5204;24 jaar;Vierde of volgende kind;1955;0.0012
5205;24 jaar;Vierde of volgende kind;1956;0.0012
5206;24 jaar;Vierde of volgende kind;1957;0.00108
5207;24 jaar;Vierde of volgende kind;1958;0.00119
5208;24 jaar;Vierde of volgende kind;1959;0.00093
5209;24 jaar;Vierde of volgende kind;1960;0.00117
5210;24 jaar;Vierde of volgende kind;1961;0.00106
5211;24 jaar;Vierde of volgende kind;1962;0.00099
5212;24 jaar;Vierde of volgende kind;1963;0.0008
5213;24 jaar;Vierde of volgende kind;1964;0.00086
5214;24 jaar;Vierde of volgende kind;1965;0.00077
5215;24 jaar;Vierde of volgende kind;1966;0.00073
5216;24 jaar;Vierde of volgende kind;1967;0.0008
5217;24 jaar;Vierde of volgende kind;1968;0.00076
5218;24 jaar;Vierde of volgende kind;1969;0.00046
5219;24 jaar;Vierde of volgende kind;1970;0.00064
5220;24 jaar;Vierde of volgende kind;1971;0.00048
5221;24 jaar;Vierde of volgende kind;1972;0.0005
5222;24 jaar;Vierde of volgende kind;1973;0.00046
5223;24 jaar;Vierde of volgende kind;1974;0.00046
5224;24 jaar;Vierde of volgende kind;1975;0.00037
5225;24 jaar;Vierde of volgende kind;1976;0.0004
5226;24 jaar;Vierde of volgende kind;1977;0.00051
5227;24 jaar;Vierde of volgende kind;1978;0.00034
5228;24 jaar;Vierde of volgende kind;1979;0.00043
5229;24 jaar;Vierde of volgende kind;1980;0.00043
5230;24 jaar;Vierde of volgende kind;1981;0.0003
5231;24 jaar;Vierde of volgende kind;1982;0.00051
5232;24 jaar;Vierde of volgende kind;1983;0.00043
5233;24 jaar;Vierde of volgende kind;1984;0.0005
5234;24 jaar;Vierde of volgende kind;1985;0.00043
5235;24 jaar;Vierde of volgende kind;1986;0.00037
5236;24 jaar;Vierde of volgende kind;1987;0.00022
5237;24 jaar;Vierde of volgende kind;1988;0.00029
5238;24 jaar;Vierde of volgende kind;1989;0.00031
5239;24 jaar;Vierde of volgende kind;1990;0.00032
5240;24 jaar;Vierde of volgende kind;1991;0.00035
5241;24 jaar;Vierde of volgende kind;1992;0.00032
5242;24 jaar;Vierde of volgende kind;1993;0.00029
5243;24 jaar;Vierde of volgende kind;1994;0.00026
5244;24 jaar;Vierde of volgende kind;1995;0.00029
5245;24 jaar;Vierde of volgende kind;1996;0.00024
5246;24 jaar;Vierde of volgende kind;1997;0.00018
5247;24 jaar;Vierde of volgende kind;1998;0.00021
5248;24 jaar;Vierde of volgende kind;1999;0.00023
5249;24 jaar;Vierde of volgende kind;2000;0.00024
5250;24 jaar;Vierde of volgende kind;2001;0.00023
5251;24 jaar;Vierde of volgende kind;2002;0.00022
5252;24 jaar;Vierde of volgende kind;2003;0.00023
5253;24 jaar;Vierde of volgende kind;2004;0.00023
5254;24 jaar;Vierde of volgende kind;2005;0.00023
5255;24 jaar;Vierde of volgende kind;2006;0.00023
5256;24 jaar;Vierde of volgende kind;2007;0.00023
5257;24 jaar;Vierde of volgende kind;2008;0.00023
5258;24 jaar;Vierde of volgende kind;2009;0.00023
5259;24 jaar;Vierde of volgende kind;2010;0.00023
5260;24 jaar;Vierde of volgende kind;2011;0.00023
5261;24 jaar;Vierde of volgende kind;2012;0.00023
5262;24 jaar;Vierde of volgende kind;2013;0.00023
5263;24 jaar;Vierde of volgende kind;2014;0.00023
5264;24 jaar;Vierde of volgende kind;2015;0.00023
5265;24 jaar;Vierde of volgende kind;2016;0.00023
5266;24 jaar;Vierde of volgende kind;2017;0.00023
5267;24 jaar;Vierde of volgende kind;2018;0.00023
5268;24 jaar;Vierde of volgende kind;2019;0.00023
5269;24 jaar;Vierde of volgende kind;2020;0.00023
5270;24 jaar;Vierde of volgende kind;2021;0.00023
5271;24 jaar;Vierde of volgende kind;2022;0.00023
5272;24 jaar;Vierde of volgende kind;2023;0.00023
5273;24 jaar;Vierde of volgende kind;2024;0.00023
5274;24 jaar;Vierde of volgende kind;2025;0.00023
5275;24 jaar;Vierde of volgende kind;2026;0.00023
5276;24 jaar;Vierde of volgende kind;2027;0.00023
5277;24 jaar;Vierde of volgende kind;2028;0.00023
5278;24 jaar;Vierde of volgende kind;2029;0.00023
5279;24 jaar;Vierde of volgende kind;2030;0.00023
5280;25 jaar;Totaal;1935;0.19488
5281;25 jaar;Totaal;1936;0.20317
5282;25 jaar;Totaal;1937;0.20686
5283;25 jaar;Totaal;1938;0.20746
5284;25 jaar;Totaal;1939;0.20967
5285;25 jaar;Totaal;1940;0.20855
5286;25 jaar;Totaal;1941;0.20638
5287;25 jaar;Totaal;1942;0.2059
5288;25 jaar;Totaal;1943;0.20443
5289;25 jaar;Totaal;1944;0.21147
5290;25 jaar;Totaal;1945;0.19784
5291;25 jaar;Totaal;1946;0.18514
5292;25 jaar;Totaal;1947;0.17671
5293;25 jaar;Totaal;1948;0.16459
5294;25 jaar;Totaal;1949;0.15614
5295;25 jaar;Totaal;1950;0.15036
5296;25 jaar;Totaal;1951;0.14584
5297;25 jaar;Totaal;1952;0.14089
5298;25 jaar;Totaal;1953;0.14111
5299;25 jaar;Totaal;1954;0.13868
5300;25 jaar;Totaal;1955;0.13729
5301;25 jaar;Totaal;1956;0.13003
5302;25 jaar;Totaal;1957;0.1212
5303;25 jaar;Totaal;1958;0.11462
5304;25 jaar;Totaal;1959;0.11236
5305;25 jaar;Totaal;1960;0.10867
5306;25 jaar;Totaal;1961;0.10439
5307;25 jaar;Totaal;1962;0.10002
5308;25 jaar;Totaal;1963;0.09318
5309;25 jaar;Totaal;1964;0.08865
5310;25 jaar;Totaal;1965;0.08806
5311;25 jaar;Totaal;1966;0.08229
5312;25 jaar;Totaal;1967;0.07625
5313;25 jaar;Totaal;1968;0.07157
5314;25 jaar;Totaal;1969;0.06973
5315;25 jaar;Totaal;1970;0.06549
5316;25 jaar;Totaal;1971;0.06372
5317;25 jaar;Totaal;1972;0.0644
5318;25 jaar;Totaal;1973;0.06635
5319;25 jaar;Totaal;1974;0.06769
5320;25 jaar;Totaal;1975;0.06927
5321;25 jaar;Totaal;1976;0.06683
5322;25 jaar;Totaal;1977;0.06897
5323;25 jaar;Totaal;1978;0.06878
5324;25 jaar;Totaal;1979;0.0684
5325;25 jaar;Totaal;1980;0.06702
5326;25 jaar;Totaal;1981;0.06817
5327;25 jaar;Totaal;1982;0.06857
5328;25 jaar;Totaal;1983;0.07093
5329;25 jaar;Totaal;1984;0.07044
5330;25 jaar;Totaal;1985;0.0711
5331;25 jaar;Totaal;1986;0.06652
5332;25 jaar;Totaal;1987;0.06482
5333;25 jaar;Totaal;1988;0.06397
5334;25 jaar;Totaal;1989;0.0623
5335;25 jaar;Totaal;1990;0.05838
5336;25 jaar;Totaal;1991;0.05575
5337;25 jaar;Totaal;1992;0.05287
5338;25 jaar;Totaal;1993;0.05094
5339;25 jaar;Totaal;1994;0.04963
5340;25 jaar;Totaal;1995;0.04843
5341;25 jaar;Totaal;1996;0.04476
5342;25 jaar;Totaal;1997;0.04489
5343;25 jaar;Totaal;1998;0.04637
5344;25 jaar;Totaal;1999;0.04743
5345;25 jaar;Totaal;2000;0.04746
5346;25 jaar;Totaal;2001;0.04675
5347;25 jaar;Totaal;2002;0.04674
5348;25 jaar;Totaal;2003;0.04689
5349;25 jaar;Totaal;2004;0.04688
5350;25 jaar;Totaal;2005;0.04683
5351;25 jaar;Totaal;2006;0.04673
5352;25 jaar;Totaal;2007;0.04678
5353;25 jaar;Totaal;2008;0.04681
5354;25 jaar;Totaal;2009;0.04681
5355;25 jaar;Totaal;2010;0.0468
5356;25 jaar;Totaal;2011;0.0468
5357;25 jaar;Totaal;2012;0.04681
5358;25 jaar;Totaal;2013;0.04681
5359;25 jaar;Totaal;2014;0.04681
5360;25 jaar;Totaal;2015;0.0468
5361;25 jaar;Totaal;2016;0.0468
5362;25 jaar;Totaal;2017;0.04681
5363;25 jaar;Totaal;2018;0.04681
5364;25 jaar;Totaal;2019;0.04681
5365;25 jaar;Totaal;2020;0.0468
5366;25 jaar;Totaal;2021;0.04681
5367;25 jaar;Totaal;2022;0.04681
5368;25 jaar;Totaal;2023;0.04681
5369;25 jaar;Totaal;2024;0.04681
5370;25 jaar;Totaal;2025;0.04681
5371;25 jaar;Totaal;2026;0.04681
5372;25 jaar;Totaal;2027;0.04681
5373;25 jaar;Totaal;2028;0.04681
5374;25 jaar;Totaal;2029;0.04681
5375;25 jaar;Totaal;2030;0.04681
5376;25 jaar;Eerste kind;1935;0.10064
5377;25 jaar;Eerste kind;1936;0.10326
5378;25 jaar;Eerste kind;1937;0.10661
5379;25 jaar;Eerste kind;1938;0.10283
5380;25 jaar;Eerste kind;1939;0.10351
5381;25 jaar;Eerste kind;1940;0.10482
5382;25 jaar;Eerste kind;1941;0.10544
5383;25 jaar;Eerste kind;1942;0.10583
5384;25 jaar;Eerste kind;1943;0.10342
5385;25 jaar;Eerste kind;1944;0.10085
5386;25 jaar;Eerste kind;1945;0.09404
5387;25 jaar;Eerste kind;1946;0.09122
5388;25 jaar;Eerste kind;1947;0.08905
5389;25 jaar;Eerste kind;1948;0.08386
5390;25 jaar;Eerste kind;1949;0.08025
5391;25 jaar;Eerste kind;1950;0.07936
5392;25 jaar;Eerste kind;1951;0.07544
5393;25 jaar;Eerste kind;1952;0.07287
5394;25 jaar;Eerste kind;1953;0.07438
5395;25 jaar;Eerste kind;1954;0.07428
5396;25 jaar;Eerste kind;1955;0.07558
5397;25 jaar;Eerste kind;1956;0.0722
5398;25 jaar;Eerste kind;1957;0.0667
5399;25 jaar;Eerste kind;1958;0.06418
5400;25 jaar;Eerste kind;1959;0.06571
5401;25 jaar;Eerste kind;1960;0.06266
5402;25 jaar;Eerste kind;1961;0.05918
5403;25 jaar;Eerste kind;1962;0.05746
5404;25 jaar;Eerste kind;1963;0.05473
5405;25 jaar;Eerste kind;1964;0.05248
5406;25 jaar;Eerste kind;1965;0.05341
5407;25 jaar;Eerste kind;1966;0.05079
5408;25 jaar;Eerste kind;1967;0.04612
5409;25 jaar;Eerste kind;1968;0.04337
5410;25 jaar;Eerste kind;1969;0.04258
5411;25 jaar;Eerste kind;1970;0.04096
5412;25 jaar;Eerste kind;1971;0.0397
5413;25 jaar;Eerste kind;1972;0.04046
5414;25 jaar;Eerste kind;1973;0.04192
5415;25 jaar;Eerste kind;1974;0.04328
5416;25 jaar;Eerste kind;1975;0.04562
5417;25 jaar;Eerste kind;1976;0.04408
5418;25 jaar;Eerste kind;1977;0.04468
5419;25 jaar;Eerste kind;1978;0.04364
5420;25 jaar;Eerste kind;1979;0.04489
5421;25 jaar;Eerste kind;1980;0.04325
5422;25 jaar;Eerste kind;1981;0.04285
5423;25 jaar;Eerste kind;1982;0.04471
5424;25 jaar;Eerste kind;1983;0.04492
5425;25 jaar;Eerste kind;1984;0.04592
5426;25 jaar;Eerste kind;1985;0.04562
5427;25 jaar;Eerste kind;1986;0.04416
5428;25 jaar;Eerste kind;1987;0.04292
5429;25 jaar;Eerste kind;1988;0.04285
5430;25 jaar;Eerste kind;1989;0.04155
5431;25 jaar;Eerste kind;1990;0.03895
5432;25 jaar;Eerste kind;1991;0.03646
5433;25 jaar;Eerste kind;1992;0.03495
5434;25 jaar;Eerste kind;1993;0.03302
5435;25 jaar;Eerste kind;1994;0.03364
5436;25 jaar;Eerste kind;1995;0.03149
5437;25 jaar;Eerste kind;1996;0.02885
5438;25 jaar;Eerste kind;1997;0.02926
5439;25 jaar;Eerste kind;1998;0.03023
5440;25 jaar;Eerste kind;1999;0.03142
5441;25 jaar;Eerste kind;2000;0.03128
5442;25 jaar;Eerste kind;2001;0.03066
5443;25 jaar;Eerste kind;2002;0.03067
5444;25 jaar;Eerste kind;2003;0.03076
5445;25 jaar;Eerste kind;2004;0.03076
5446;25 jaar;Eerste kind;2005;0.0307
5447;25 jaar;Eerste kind;2006;0.03062
5448;25 jaar;Eerste kind;2007;0.03066
5449;25 jaar;Eerste kind;2008;0.03069
5450;25 jaar;Eerste kind;2009;0.0307
5451;25 jaar;Eerste kind;2010;0.03069
5452;25 jaar;Eerste kind;2011;0.03068
5453;25 jaar;Eerste kind;2012;0.03069
5454;25 jaar;Eerste kind;2013;0.03069
5455;25 jaar;Eerste kind;2014;0.03069
5456;25 jaar;Eerste kind;2015;0.03069
5457;25 jaar;Eerste kind;2016;0.03069
5458;25 jaar;Eerste kind;2017;0.03069
5459;25 jaar;Eerste kind;2018;0.03069
5460;25 jaar;Eerste kind;2019;0.03069
5461;25 jaar;Eerste kind;2020;0.03069
5462;25 jaar;Eerste kind;2021;0.03069
5463;25 jaar;Eerste kind;2022;0.03069
5464;25 jaar;Eerste kind;2023;0.03069
5465;25 jaar;Eerste kind;2024;0.03069
5466;25 jaar;Eerste kind;2025;0.03069
5467;25 jaar;Eerste kind;2026;0.03069
5468;25 jaar;Eerste kind;2027;0.03069
5469;25 jaar;Eerste kind;2028;0.03069
5470;25 jaar;Eerste kind;2029;0.03069
5471;25 jaar;Eerste kind;2030;0.03069
5472;25 jaar;Tweede kind;1935;0.06485
5473;25 jaar;Tweede kind;1936;0.06816
5474;25 jaar;Tweede kind;1937;0.06914
5475;25 jaar;Tweede kind;1938;0.07224
5476;25 jaar;Tweede kind;1939;0.07415
5477;25 jaar;Tweede kind;1940;0.07394
5478;25 jaar;Tweede kind;1941;0.07441
5479;25 jaar;Tweede kind;1942;0.07559
5480;25 jaar;Tweede kind;1943;0.07776
5481;25 jaar;Tweede kind;1944;0.08599
5482;25 jaar;Tweede kind;1945;0.0807
5483;25 jaar;Tweede kind;1946;0.07439
5484;25 jaar;Tweede kind;1947;0.07197
5485;25 jaar;Tweede kind;1948;0.06832
5486;25 jaar;Tweede kind;1949;0.06514
5487;25 jaar;Tweede kind;1950;0.06091
5488;25 jaar;Tweede kind;1951;0.06056
5489;25 jaar;Tweede kind;1952;0.05753
5490;25 jaar;Tweede kind;1953;0.05647
5491;25 jaar;Tweede kind;1954;0.05347
5492;25 jaar;Tweede kind;1955;0.0503
5493;25 jaar;Tweede kind;1956;0.04667
5494;25 jaar;Tweede kind;1957;0.04401
5495;25 jaar;Tweede kind;1958;0.0403
5496;25 jaar;Tweede kind;1959;0.03744
5497;25 jaar;Tweede kind;1960;0.03645
5498;25 jaar;Tweede kind;1961;0.03671
5499;25 jaar;Tweede kind;1962;0.03392
5500;25 jaar;Tweede kind;1963;0.03041
5501;25 jaar;Tweede kind;1964;0.02828
5502;25 jaar;Tweede kind;1965;0.0274
5503;25 jaar;Tweede kind;1966;0.02483
5504;25 jaar;Tweede kind;1967;0.02433
5505;25 jaar;Tweede kind;1968;0.0224
5506;25 jaar;Tweede kind;1969;0.0213
