ID;EconomischeRisicoS;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
383;789;Herkomst: westerse allochtoon;2006;17.0;83.0;16.0;84.0
384;789;Herkomst: westerse allochtoon;2007;22.0;78.0;21.0;79.0
385;789;Herkomst: westerse allochtoon;2008;14.0;86.0;20.0;80.0
386;789;Herkomst: westerse allochtoon;2009;17.0;83.0;21.0;79.0
387;789;Herkomst: westerse allochtoon;2010 oude methode;;;;
388;789;Herkomst: westerse allochtoon;2010 nieuwe methode;19.0;81.0;19.0;81.0
389;789;Herkomst: westerse allochtoon;2012;;;;
390;789;Herkomst: niet-westerse allochtoon;2003;;;;
391;789;Herkomst: niet-westerse allochtoon;2004;;;;
392;789;Herkomst: niet-westerse allochtoon;2005;;;;
393;789;Herkomst: niet-westerse allochtoon;2006;28.0;72.0;31.0;69.0
394;789;Herkomst: niet-westerse allochtoon;2007;33.0;67.0;28.0;72.0
395;789;Herkomst: niet-westerse allochtoon;2008;27.0;73.0;23.0;77.0
396;789;Herkomst: niet-westerse allochtoon;2009;24.0;76.0;25.0;75.0
397;789;Herkomst: niet-westerse allochtoon;2010 oude methode;24.0;76.0;22.0;78.0
398;789;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;30.0;70.0;24.0;76.0
399;789;Herkomst: niet-westerse allochtoon;2012;;;;
400;1234;Totaal personen;2003;;;;
401;1234;Totaal personen;2004;;;;
402;1234;Totaal personen;2005;;;;
403;1234;Totaal personen;2006;10.0;90.0;12.0;88.0
404;1234;Totaal personen;2007;11.0;89.0;11.0;89.0
405;1234;Totaal personen;2008;11.0;89.0;11.0;89.0
406;1234;Totaal personen;2009;10.0;90.0;12.0;88.0
407;1234;Totaal personen;2010 oude methode;12.0;88.0;12.0;88.0
408;1234;Totaal personen;2010 nieuwe methode;15.0;85.0;14.0;86.0
409;1234;Totaal personen;2012;15.0;85.0;15.0;85.0
410;1234;Geslacht: mannen;2003;;;;
411;1234;Geslacht: mannen;2004;;;;
412;1234;Geslacht: mannen;2005;;;;
413;1234;Geslacht: mannen;2006;8.0;92.0;11.0;89.0
414;1234;Geslacht: mannen;2007;10.0;90.0;11.0;89.0
415;1234;Geslacht: mannen;2008;10.0;90.0;10.0;90.0
416;1234;Geslacht: mannen;2009;9.0;91.0;11.0;89.0
417;1234;Geslacht: mannen;2010 oude methode;10.0;90.0;11.0;89.0
418;1234;Geslacht: mannen;2010 nieuwe methode;13.0;87.0;13.0;87.0
419;1234;Geslacht: mannen;2012;16.0;84.0;15.0;85.0
420;1234;Geslacht: vrouwen;2003;;;;
421;1234;Geslacht: vrouwen;2004;;;;
422;1234;Geslacht: vrouwen;2005;;;;
423;1234;Geslacht: vrouwen;2006;13.0;87.0;13.0;87.0
424;1234;Geslacht: vrouwen;2007;13.0;87.0;13.0;87.0
425;1234;Geslacht: vrouwen;2008;12.0;88.0;11.0;89.0
426;1234;Geslacht: vrouwen;2009;13.0;87.0;13.0;87.0
427;1234;Geslacht: vrouwen;2010 oude methode;14.0;86.0;13.0;87.0
428;1234;Geslacht: vrouwen;2010 nieuwe methode;18.0;82.0;15.0;85.0
429;1234;Geslacht: vrouwen;2012;14.0;86.0;14.0;86.0
430;1234;Leeftijd: 18 tot 35 jaar;2003;;;;
431;1234;Leeftijd: 18 tot 35 jaar;2004;;;;
432;1234;Leeftijd: 18 tot 35 jaar;2005;;;;
433;1234;Leeftijd: 18 tot 35 jaar;2006;6.0;94.0;10.0;90.0
434;1234;Leeftijd: 18 tot 35 jaar;2007;8.0;92.0;9.0;91.0
435;1234;Leeftijd: 18 tot 35 jaar;2008;5.0;95.0;9.0;91.0
436;1234;Leeftijd: 18 tot 35 jaar;2009;7.0;93.0;10.0;90.0
437;1234;Leeftijd: 18 tot 35 jaar;2010 oude methode;8.0;92.0;9.0;91.0
438;1234;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;11.0;89.0;12.0;88.0
439;1234;Leeftijd: 18 tot 35 jaar;2012;10.0;90.0;11.0;89.0
440;1234;Leeftijd: 35 tot 50 jaar;2003;;;;
441;1234;Leeftijd: 35 tot 50 jaar;2004;;;;
442;1234;Leeftijd: 35 tot 50 jaar;2005;;;;
443;1234;Leeftijd: 35 tot 50 jaar;2006;10.0;90.0;12.0;88.0
444;1234;Leeftijd: 35 tot 50 jaar;2007;9.0;91.0;11.0;89.0
445;1234;Leeftijd: 35 tot 50 jaar;2008;11.0;89.0;11.0;89.0
446;1234;Leeftijd: 35 tot 50 jaar;2009;10.0;90.0;13.0;87.0
447;1234;Leeftijd: 35 tot 50 jaar;2010 oude methode;9.0;91.0;12.0;88.0
448;1234;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;14.0;86.0;13.0;87.0
449;1234;Leeftijd: 35 tot 50 jaar;2012;13.0;87.0;15.0;85.0
450;1234;Leeftijd: 50 tot 65 jaar;2003;;;;
451;1234;Leeftijd: 50 tot 65 jaar;2004;;;;
452;1234;Leeftijd: 50 tot 65 jaar;2005;;;;
453;1234;Leeftijd: 50 tot 65 jaar;2006;10.0;90.0;12.0;88.0
454;1234;Leeftijd: 50 tot 65 jaar;2007;12.0;88.0;12.0;88.0
455;1234;Leeftijd: 50 tot 65 jaar;2008;12.0;88.0;11.0;89.0
456;1234;Leeftijd: 50 tot 65 jaar;2009;11.0;89.0;12.0;88.0
457;1234;Leeftijd: 50 tot 65 jaar;2010 oude methode;12.0;88.0;12.0;88.0
458;1234;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;15.0;85.0;14.0;86.0
459;1234;Leeftijd: 50 tot 65 jaar;2012;21.0;79.0;20.0;80.0
460;1234;Leeftijd: 65 jaar of ouder;2003;;;;
461;1234;Leeftijd: 65 jaar of ouder;2004;;;;
462;1234;Leeftijd: 65 jaar of ouder;2005;;;;
463;1234;Leeftijd: 65 jaar of ouder;2006;16.0;84.0;12.0;88.0
464;1234;Leeftijd: 65 jaar of ouder;2007;17.0;83.0;14.0;86.0
465;1234;Leeftijd: 65 jaar of ouder;2008;17.0;83.0;12.0;88.0
466;1234;Leeftijd: 65 jaar of ouder;2009;16.0;84.0;13.0;87.0
467;1234;Leeftijd: 65 jaar of ouder;2010 oude methode;19.0;81.0;14.0;86.0
468;1234;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;21.0;79.0;17.0;83.0
469;1234;Leeftijd: 65 jaar of ouder;2012;16.0;84.0;12.0;88.0
470;1234;Herkomst: autochtoon;2003;;;;
471;1234;Herkomst: autochtoon;2004;;;;
472;1234;Herkomst: autochtoon;2005;;;;
473;1234;Herkomst: autochtoon;2006;9.0;91.0;10.0;90.0
474;1234;Herkomst: autochtoon;2007;10.0;90.0;11.0;89.0
475;1234;Herkomst: autochtoon;2008;10.0;90.0;10.0;90.0
476;1234;Herkomst: autochtoon;2009;10.0;90.0;10.0;90.0
477;1234;Herkomst: autochtoon;2010 oude methode;10.0;90.0;10.0;90.0
478;1234;Herkomst: autochtoon;2010 nieuwe methode;14.0;86.0;13.0;87.0
479;1234;Herkomst: autochtoon;2012;15.0;85.0;14.0;86.0
480;1234;Herkomst: westerse allochtoon;2003;;;;
481;1234;Herkomst: westerse allochtoon;2004;;;;
482;1234;Herkomst: westerse allochtoon;2005;;;;
483;1234;Herkomst: westerse allochtoon;2006;11.0;89.0;16.0;84.0
484;1234;Herkomst: westerse allochtoon;2007;13.0;87.0;14.0;86.0
485;1234;Herkomst: westerse allochtoon;2008;15.0;85.0;14.0;86.0
486;1234;Herkomst: westerse allochtoon;2009;10.0;90.0;15.0;85.0
487;1234;Herkomst: westerse allochtoon;2010 oude methode;14.0;86.0;16.0;84.0
488;1234;Herkomst: westerse allochtoon;2010 nieuwe methode;20.0;80.0;17.0;83.0
489;1234;Herkomst: westerse allochtoon;2012;18.0;82.0;16.0;84.0
490;1234;Herkomst: niet-westerse allochtoon;2003;;;;
491;1234;Herkomst: niet-westerse allochtoon;2004;;;;
492;1234;Herkomst: niet-westerse allochtoon;2005;;;;
493;1234;Herkomst: niet-westerse allochtoon;2006;16.0;84.0;24.0;76.0
494;1234;Herkomst: niet-westerse allochtoon;2007;19.0;81.0;12.0;88.0
495;1234;Herkomst: niet-westerse allochtoon;2008;20.0;80.0;16.0;84.0
496;1234;Herkomst: niet-westerse allochtoon;2009;21.0;79.0;24.0;76.0
497;1234;Herkomst: niet-westerse allochtoon;2010 oude methode;23.0;77.0;23.0;77.0
498;1234;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;21.0;79.0;17.0;83.0
499;1234;Herkomst: niet-westerse allochtoon;2012;;;;
500;5678;Totaal personen;2003;8.0;92.0;8.0;92.0
501;5678;Totaal personen;2004;8.0;92.0;8.0;92.0
502;5678;Totaal personen;2005;8.0;92.0;9.0;91.0
503;5678;Totaal personen;2006;7.0;93.0;9.0;91.0
504;5678;Totaal personen;2007;8.0;92.0;9.0;91.0
505;5678;Totaal personen;2008;8.0;92.0;8.0;92.0
506;5678;Totaal personen;2009;;;;
507;5678;Totaal personen;2010 oude methode;7.0;93.0;8.0;92.0
508;5678;Totaal personen;2010 nieuwe methode;10.0;90.0;9.0;91.0
509;5678;Totaal personen;2012;;;;
510;5678;Geslacht: mannen;2003;8.0;92.0;8.0;92.0
511;5678;Geslacht: mannen;2004;7.0;93.0;8.0;92.0
512;5678;Geslacht: mannen;2005;9.0;91.0;9.0;91.0
513;5678;Geslacht: mannen;2006;7.0;93.0;9.0;91.0
514;5678;Geslacht: mannen;2007;8.0;92.0;9.0;91.0
515;5678;Geslacht: mannen;2008;8.0;92.0;7.0;93.0
516;5678;Geslacht: mannen;2009;;;;
517;5678;Geslacht: mannen;2010 oude methode;6.0;94.0;8.0;92.0
518;5678;Geslacht: mannen;2010 nieuwe methode;9.0;91.0;9.0;91.0
519;5678;Geslacht: mannen;2012;;;;
520;5678;Geslacht: vrouwen;2003;10.0;90.0;9.0;91.0
521;5678;Geslacht: vrouwen;2004;10.0;90.0;10.0;90.0
522;5678;Geslacht: vrouwen;2005;7.0;93.0;8.0;92.0
523;5678;Geslacht: vrouwen;2006;10.0;90.0;10.0;90.0
524;5678;Geslacht: vrouwen;2007;11.0;89.0;13.0;87.0
525;5678;Geslacht: vrouwen;2008;7.0;93.0;11.0;89.0
526;5678;Geslacht: vrouwen;2009;;;;
527;5678;Geslacht: vrouwen;2010 oude methode;8.0;92.0;9.0;91.0
528;5678;Geslacht: vrouwen;2010 nieuwe methode;15.0;85.0;12.0;88.0
529;5678;Geslacht: vrouwen;2012;;;;
530;5678;Leeftijd: 18 tot 35 jaar;2003;6.0;94.0;7.0;93.0
531;5678;Leeftijd: 18 tot 35 jaar;2004;8.0;92.0;8.0;92.0
532;5678;Leeftijd: 18 tot 35 jaar;2005;7.0;93.0;9.0;91.0
533;5678;Leeftijd: 18 tot 35 jaar;2006;6.0;94.0;9.0;91.0
534;5678;Leeftijd: 18 tot 35 jaar;2007;8.0;92.0;7.0;93.0
535;5678;Leeftijd: 18 tot 35 jaar;2008;5.0;95.0;7.0;93.0
536;5678;Leeftijd: 18 tot 35 jaar;2009;;;;
537;5678;Leeftijd: 18 tot 35 jaar;2010 oude methode;4.0;96.0;5.0;95.0
538;5678;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;8.0;92.0;10.0;90.0
539;5678;Leeftijd: 18 tot 35 jaar;2012;;;;
540;5678;Leeftijd: 35 tot 50 jaar;2003;9.0;91.0;9.0;91.0
541;5678;Leeftijd: 35 tot 50 jaar;2004;8.0;92.0;8.0;92.0
542;5678;Leeftijd: 35 tot 50 jaar;2005;9.0;91.0;9.0;91.0
543;5678;Leeftijd: 35 tot 50 jaar;2006;8.0;92.0;10.0;90.0
544;5678;Leeftijd: 35 tot 50 jaar;2007;8.0;92.0;10.0;90.0
545;5678;Leeftijd: 35 tot 50 jaar;2008;10.0;90.0;9.0;91.0
546;5678;Leeftijd: 35 tot 50 jaar;2009;;;;
547;5678;Leeftijd: 35 tot 50 jaar;2010 oude methode;9.0;91.0;12.0;88.0
548;5678;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;11.0;89.0;9.0;91.0
549;5678;Leeftijd: 35 tot 50 jaar;2012;;;;
550;5678;Leeftijd: 50 tot 65 jaar;2003;9.0;91.0;9.0;91.0
551;5678;Leeftijd: 50 tot 65 jaar;2004;9.0;91.0;9.0;91.0
552;5678;Leeftijd: 50 tot 65 jaar;2005;9.0;91.0;9.0;91.0
553;5678;Leeftijd: 50 tot 65 jaar;2006;8.0;92.0;9.0;91.0
554;5678;Leeftijd: 50 tot 65 jaar;2007;11.0;89.0;11.0;89.0
555;5678;Leeftijd: 50 tot 65 jaar;2008;6.0;94.0;6.0;94.0
556;5678;Leeftijd: 50 tot 65 jaar;2009;;;;
557;5678;Leeftijd: 50 tot 65 jaar;2010 oude methode;6.0;94.0;6.0;94.0
558;5678;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;12.0;88.0;10.0;90.0
559;5678;Leeftijd: 50 tot 65 jaar;2012;;;;
560;5678;Leeftijd: 65 jaar of ouder;2003;;;;
561;5678;Leeftijd: 65 jaar of ouder;2004;;;;
562;5678;Leeftijd: 65 jaar of ouder;2005;;;;
563;5678;Leeftijd: 65 jaar of ouder;2006;;;;
564;5678;Leeftijd: 65 jaar of ouder;2007;;;;
565;5678;Leeftijd: 65 jaar of ouder;2008;;;;
566;5678;Leeftijd: 65 jaar of ouder;2009;;;;
567;5678;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
568;5678;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
569;5678;Leeftijd: 65 jaar of ouder;2012;;;;
570;5678;Herkomst: autochtoon;2003;7.0;93.0;7.0;93.0
571;5678;Herkomst: autochtoon;2004;7.0;93.0;8.0;92.0
572;5678;Herkomst: autochtoon;2005;7.0;93.0;8.0;92.0
573;5678;Herkomst: autochtoon;2006;6.0;94.0;8.0;92.0
574;5678;Herkomst: autochtoon;2007;8.0;92.0;9.0;91.0
575;5678;Herkomst: autochtoon;2008;6.0;94.0;6.0;94.0
576;5678;Herkomst: autochtoon;2009;;;;
577;5678;Herkomst: autochtoon;2010 oude methode;6.0;94.0;7.0;93.0
578;5678;Herkomst: autochtoon;2010 nieuwe methode;9.0;91.0;9.0;91.0
579;5678;Herkomst: autochtoon;2012;;;;
580;5678;Herkomst: westerse allochtoon;2003;12.0;88.0;10.0;90.0
581;5678;Herkomst: westerse allochtoon;2004;9.0;91.0;10.0;90.0
582;5678;Herkomst: westerse allochtoon;2005;13.0;87.0;14.0;86.0
583;5678;Herkomst: westerse allochtoon;2006;9.0;91.0;11.0;89.0
584;5678;Herkomst: westerse allochtoon;2007;8.0;92.0;12.0;88.0
585;5678;Herkomst: westerse allochtoon;2008;15.0;85.0;14.0;86.0
586;5678;Herkomst: westerse allochtoon;2009;;;;
587;5678;Herkomst: westerse allochtoon;2010 oude methode;;;;
588;5678;Herkomst: westerse allochtoon;2010 nieuwe methode;16.0;84.0;12.0;88.0
589;5678;Herkomst: westerse allochtoon;2012;;;;
590;5678;Herkomst: niet-westerse allochtoon;2003;20.0;80.0;18.0;82.0
591;5678;Herkomst: niet-westerse allochtoon;2004;16.0;84.0;15.0;85.0
592;5678;Herkomst: niet-westerse allochtoon;2005;22.0;78.0;14.0;86.0
593;5678;Herkomst: niet-westerse allochtoon;2006;14.0;86.0;22.0;78.0
594;5678;Herkomst: niet-westerse allochtoon;2007;18.0;82.0;12.0;88.0
595;5678;Herkomst: niet-westerse allochtoon;2008;16.0;84.0;12.0;88.0
596;5678;Herkomst: niet-westerse allochtoon;2009;;;;
597;5678;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
598;5678;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;12.0;88.0;12.0;88.0
599;5678;Herkomst: niet-westerse allochtoon;2012;;;;
600;9012;Totaal personen;2003;9.0;91.0;10.0;90.0
601;9012;Totaal personen;2004;9.0;91.0;11.0;89.0
602;9012;Totaal personen;2005;9.0;91.0;11.0;89.0
603;9012;Totaal personen;2006;8.0;92.0;11.0;89.0
604;9012;Totaal personen;2007;8.0;92.0;10.0;90.0
605;9012;Totaal personen;2008;9.0;91.0;10.0;90.0
606;9012;Totaal personen;2009;;;;
607;9012;Totaal personen;2010 oude methode;9.0;91.0;12.0;88.0
608;9012;Totaal personen;2010 nieuwe methode;12.0;88.0;12.0;88.0
609;9012;Totaal personen;2012;;;;
610;9012;Geslacht: mannen;2003;12.0;88.0;13.0;87.0
611;9012;Geslacht: mannen;2004;11.0;89.0;14.0;86.0
612;9012;Geslacht: mannen;2005;10.0;90.0;9.0;91.0
613;9012;Geslacht: mannen;2006;8.0;92.0;10.0;90.0
614;9012;Geslacht: mannen;2007;11.0;89.0;12.0;88.0
615;9012;Geslacht: mannen;2008;11.0;89.0;11.0;89.0
616;9012;Geslacht: mannen;2009;;;;
617;9012;Geslacht: mannen;2010 oude methode;12.0;88.0;12.0;88.0
618;9012;Geslacht: mannen;2010 nieuwe methode;12.0;88.0;14.0;86.0
619;9012;Geslacht: mannen;2012;;;;
620;9012;Geslacht: vrouwen;2003;8.0;92.0;9.0;91.0
621;9012;Geslacht: vrouwen;2004;9.0;91.0;11.0;89.0
622;9012;Geslacht: vrouwen;2005;9.0;91.0;11.0;89.0
623;9012;Geslacht: vrouwen;2006;8.0;92.0;11.0;89.0
624;9012;Geslacht: vrouwen;2007;7.0;93.0;9.0;91.0
625;9012;Geslacht: vrouwen;2008;8.0;92.0;9.0;91.0
626;9012;Geslacht: vrouwen;2009;;;;
627;9012;Geslacht: vrouwen;2010 oude methode;8.0;92.0;12.0;88.0
628;9012;Geslacht: vrouwen;2010 nieuwe methode;12.0;88.0;12.0;88.0
629;9012;Geslacht: vrouwen;2012;;;;
630;9012;Leeftijd: 18 tot 35 jaar;2003;8.0;92.0;10.0;90.0
631;9012;Leeftijd: 18 tot 35 jaar;2004;8.0;92.0;10.0;90.0
632;9012;Leeftijd: 18 tot 35 jaar;2005;8.0;92.0;10.0;90.0
633;9012;Leeftijd: 18 tot 35 jaar;2006;5.0;95.0;9.0;91.0
634;9012;Leeftijd: 18 tot 35 jaar;2007;8.0;92.0;9.0;91.0
635;9012;Leeftijd: 18 tot 35 jaar;2008;5.0;95.0;9.0;91.0
636;9012;Leeftijd: 18 tot 35 jaar;2009;;;;
637;9012;Leeftijd: 18 tot 35 jaar;2010 oude methode;7.0;93.0;9.0;91.0
638;9012;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;11.0;89.0;10.0;90.0
639;9012;Leeftijd: 18 tot 35 jaar;2012;;;;
640;9012;Leeftijd: 35 tot 50 jaar;2003;8.0;92.0;11.0;89.0
641;9012;Leeftijd: 35 tot 50 jaar;2004;9.0;91.0;12.0;88.0
642;9012;Leeftijd: 35 tot 50 jaar;2005;10.0;90.0;12.0;88.0
643;9012;Leeftijd: 35 tot 50 jaar;2006;10.0;90.0;13.0;87.0
644;9012;Leeftijd: 35 tot 50 jaar;2007;7.0;93.0;11.0;89.0
645;9012;Leeftijd: 35 tot 50 jaar;2008;11.0;89.0;11.0;89.0
646;9012;Leeftijd: 35 tot 50 jaar;2009;;;;
647;9012;Leeftijd: 35 tot 50 jaar;2010 oude methode;9.0;91.0;13.0;87.0
648;9012;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;12.0;88.0;14.0;86.0
649;9012;Leeftijd: 35 tot 50 jaar;2012;;;;
650;9012;Leeftijd: 50 tot 65 jaar;2003;12.0;88.0;10.0;90.0
651;9012;Leeftijd: 50 tot 65 jaar;2004;13.0;87.0;12.0;88.0
652;9012;Leeftijd: 50 tot 65 jaar;2005;10.0;90.0;9.0;91.0
653;9012;Leeftijd: 50 tot 65 jaar;2006;9.0;91.0;10.0;90.0
654;9012;Leeftijd: 50 tot 65 jaar;2007;10.0;90.0;11.0;89.0
655;9012;Leeftijd: 50 tot 65 jaar;2008;9.0;91.0;9.0;91.0
656;9012;Leeftijd: 50 tot 65 jaar;2009;;;;
657;9012;Leeftijd: 50 tot 65 jaar;2010 oude methode;12.0;88.0;14.0;86.0
658;9012;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;14.0;86.0;13.0;87.0
659;9012;Leeftijd: 50 tot 65 jaar;2012;;;;
660;9012;Leeftijd: 65 jaar of ouder;2003;;;;
661;9012;Leeftijd: 65 jaar of ouder;2004;;;;
662;9012;Leeftijd: 65 jaar of ouder;2005;;;;
663;9012;Leeftijd: 65 jaar of ouder;2006;;;;
664;9012;Leeftijd: 65 jaar of ouder;2007;;;;
665;9012;Leeftijd: 65 jaar of ouder;2008;;;;
666;9012;Leeftijd: 65 jaar of ouder;2009;;;;
667;9012;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
668;9012;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
669;9012;Leeftijd: 65 jaar of ouder;2012;;;;
670;9012;Herkomst: autochtoon;2003;7.0;93.0;10.0;90.0
671;9012;Herkomst: autochtoon;2004;8.0;92.0;10.0;90.0
672;9012;Herkomst: autochtoon;2005;8.0;92.0;9.0;91.0
673;9012;Herkomst: autochtoon;2006;8.0;92.0;10.0;90.0
674;9012;Herkomst: autochtoon;2007;7.0;93.0;10.0;90.0
675;9012;Herkomst: autochtoon;2008;7.0;93.0;9.0;91.0
676;9012;Herkomst: autochtoon;2009;;;;
677;9012;Herkomst: autochtoon;2010 oude methode;8.0;92.0;12.0;88.0
678;9012;Herkomst: autochtoon;2010 nieuwe methode;11.0;89.0;12.0;88.0
679;9012;Herkomst: autochtoon;2012;;;;
680;9012;Herkomst: westerse allochtoon;2003;12.0;88.0;9.0;91.0
681;9012;Herkomst: westerse allochtoon;2004;12.0;88.0;16.0;84.0
682;9012;Herkomst: westerse allochtoon;2005;6.0;94.0;10.0;90.0
683;9012;Herkomst: westerse allochtoon;2006;9.0;91.0;16.0;84.0
684;9012;Herkomst: westerse allochtoon;2007;10.0;90.0;12.0;88.0
685;9012;Herkomst: westerse allochtoon;2008;11.0;89.0;9.0;91.0
686;9012;Herkomst: westerse allochtoon;2009;;;;
687;9012;Herkomst: westerse allochtoon;2010 oude methode;;;;
688;9012;Herkomst: westerse allochtoon;2010 nieuwe methode;16.0;84.0;16.0;84.0
689;9012;Herkomst: westerse allochtoon;2012;;;;
690;9012;Herkomst: niet-westerse allochtoon;2003;20.0;80.0;21.0;79.0
691;9012;Herkomst: niet-westerse allochtoon;2004;16.0;84.0;22.0;78.0
692;9012;Herkomst: niet-westerse allochtoon;2005;20.0;80.0;23.0;77.0
693;9012;Herkomst: niet-westerse allochtoon;2006;11.0;89.0;19.0;81.0
694;9012;Herkomst: niet-westerse allochtoon;2007;18.0;82.0;12.0;88.0
695;9012;Herkomst: niet-westerse allochtoon;2008;20.0;80.0;19.0;81.0
696;9012;Herkomst: niet-westerse allochtoon;2009;;;;
697;9012;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
698;9012;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
699;9012;Herkomst: niet-westerse allochtoon;2012;;;;
700;3456;Totaal personen;2003;13.0;87.0;13.0;87.0
701;3456;Totaal personen;2004;10.0;90.0;13.0;87.0
702;3456;Totaal personen;2005;12.0;88.0;12.0;88.0
703;3456;Totaal personen;2006;9.0;91.0;13.0;87.0
704;3456;Totaal personen;2007;9.0;91.0;12.0;88.0
705;3456;Totaal personen;2008;8.0;92.0;12.0;88.0
706;3456;Totaal personen;2009;;;;
707;3456;Totaal personen;2010 oude methode;5.0;95.0;9.0;91.0
708;3456;Totaal personen;2010 nieuwe methode;20.0;80.0;18.0;82.0
709;3456;Totaal personen;2012;;;;
710;3456;Geslacht: mannen;2003;15.0;85.0;13.0;87.0
711;3456;Geslacht: mannen;2004;12.0;88.0;15.0;85.0
712;3456;Geslacht: mannen;2005;18.0;82.0;16.0;84.0
713;3456;Geslacht: mannen;2006;11.0;89.0;15.0;85.0
714;3456;Geslacht: mannen;2007;12.0;88.0;13.0;87.0
715;3456;Geslacht: mannen;2008;11.0;89.0;15.0;85.0
716;3456;Geslacht: mannen;2009;;;;
717;3456;Geslacht: mannen;2010 oude methode;;;;
718;3456;Geslacht: mannen;2010 nieuwe methode;21.0;79.0;20.0;80.0
719;3456;Geslacht: mannen;2012;;;;
720;3456;Geslacht: vrouwen;2003;12.0;88.0;14.0;86.0
721;3456;Geslacht: vrouwen;2004;9.0;91.0;10.0;90.0
722;3456;Geslacht: vrouwen;2005;7.0;93.0;9.0;91.0
723;3456;Geslacht: vrouwen;2006;8.0;92.0;12.0;88.0
724;3456;Geslacht: vrouwen;2007;5.0;95.0;12.0;88.0
725;3456;Geslacht: vrouwen;2008;5.0;95.0;9.0;91.0
726;3456;Geslacht: vrouwen;2009;;;;
727;3456;Geslacht: vrouwen;2010 oude methode;;;;
728;3456;Geslacht: vrouwen;2010 nieuwe methode;18.0;82.0;16.0;84.0
729;3456;Geslacht: vrouwen;2012;;;;
730;3456;Leeftijd: 18 tot 35 jaar;2003;13.0;87.0;13.0;87.0
731;3456;Leeftijd: 18 tot 35 jaar;2004;11.0;89.0;14.0;86.0
732;3456;Leeftijd: 18 tot 35 jaar;2005;12.0;88.0;12.0;88.0
733;3456;Leeftijd: 18 tot 35 jaar;2006;9.0;91.0;13.0;87.0
734;3456;Leeftijd: 18 tot 35 jaar;2007;7.0;93.0;12.0;88.0
735;3456;Leeftijd: 18 tot 35 jaar;2008;9.0;91.0;12.0;88.0
736;3456;Leeftijd: 18 tot 35 jaar;2009;;;;
737;3456;Leeftijd: 18 tot 35 jaar;2010 oude methode;;;;
738;3456;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;12.0;88.0;15.0;85.0
739;3456;Leeftijd: 18 tot 35 jaar;2012;;;;
740;3456;Leeftijd: 35 tot 50 jaar;2003;13.0;87.0;14.0;86.0
741;3456;Leeftijd: 35 tot 50 jaar;2004;11.0;89.0;10.0;90.0
742;3456;Leeftijd: 35 tot 50 jaar;2005;;;;
743;3456;Leeftijd: 35 tot 50 jaar;2006;;;;
744;3456;Leeftijd: 35 tot 50 jaar;2007;;;;
745;3456;Leeftijd: 35 tot 50 jaar;2008;;;;
746;3456;Leeftijd: 35 tot 50 jaar;2009;;;;
747;3456;Leeftijd: 35 tot 50 jaar;2010 oude methode;;;;
748;3456;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;;;;
749;3456;Leeftijd: 35 tot 50 jaar;2012;;;;
750;3456;Leeftijd: 50 tot 65 jaar;2003;;;;
751;3456;Leeftijd: 50 tot 65 jaar;2004;;;;
752;3456;Leeftijd: 50 tot 65 jaar;2005;;;;
753;3456;Leeftijd: 50 tot 65 jaar;2006;;;;
754;3456;Leeftijd: 50 tot 65 jaar;2007;;;;
755;3456;Leeftijd: 50 tot 65 jaar;2008;;;;
756;3456;Leeftijd: 50 tot 65 jaar;2009;;;;
757;3456;Leeftijd: 50 tot 65 jaar;2010 oude methode;;;;
758;3456;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;;;;
759;3456;Leeftijd: 50 tot 65 jaar;2012;;;;
760;3456;Leeftijd: 65 jaar of ouder;2003;;;;
761;3456;Leeftijd: 65 jaar of ouder;2004;;;;
762;3456;Leeftijd: 65 jaar of ouder;2005;;;;
763;3456;Leeftijd: 65 jaar of ouder;2006;;;;
764;3456;Leeftijd: 65 jaar of ouder;2007;;;;
765;3456;Leeftijd: 65 jaar of ouder;2008;;;;
766;3456;Leeftijd: 65 jaar of ouder;2009;;;;
767;3456;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
768;3456;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
