ID;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1;TotaalJeugdhulp_2;AlleenJeugdhulp_3;JHEnJeugdbeschermingJB_4;JHEnJeugdreclasseringJR_5;JHEnJBEnJR_6;TotaalJeugdbescherming_7;AlleenJeugdbescherming_8;JBEnJeugdhulp_9;JBEnJeugdreclasseringJR_10;JBEnJeugdhulpEnJR_11;TotaalJeugdreclassering_12;AlleenJeugdreclassering_13;JREnJeugdhulp_14;JREnJeugdbeschermingJB_15;JREnJeugdhulpEnJB_16
1886;Halderberge;2016;605.0;590.0;550.0;35.0;;;50.0;15.0;35.0;;;;;;;
1887;Halderberge;1e halfjaar 2017;475.0;465.0;430.0;30.0;;;40.0;10.0;30.0;;;;;;;
1888;Halderberge;2e halfjaar 2017;505.0;495.0;465.0;30.0;;;40.0;;30.0;;;;;;;
1889;Halderberge;2017;595.0;585.0;545.0;35.0;;;45.0;10.0;35.0;;;;;;;
1890;Hardenberg;1e kwartaal 2015;1035.0;975.0;850.0;120.0;;;175.0;50.0;120.0;;;15.0;10.0;;;
1891;Hardenberg;1e halfjaar 2015;1175.0;1120.0;985.0;130.0;;;180.0;45.0;130.0;;;15.0;10.0;;;
1892;Hardenberg;2e halfjaar 2015;1305.0;1255.0;1125.0;125.0;;;165.0;40.0;125.0;;;10.0;10.0;;;
1893;Hardenberg;2015;1370.0;1315.0;1170.0;140.0;;;185.0;45.0;140.0;;;15.0;10.0;;;
1894;Hardenberg;1e halfjaar 2016;1150.0;1095.0;965.0;125.0;;;170.0;40.0;125.0;;;15.0;10.0;;;
1895;Hardenberg;2e halfjaar 2016;1205.0;1160.0;1020.0;130.0;;;170.0;35.0;130.0;;;15.0;10.0;;;
1896;Hardenberg;2016;1290.0;1240.0;1095.0;135.0;;;180.0;40.0;135.0;;;20.0;10.0;;;
1897;Hardenberg;1e halfjaar 2017;1310.0;1275.0;1115.0;155.0;;;185.0;30.0;155.0;;;10.0;;;;
1898;Hardenberg;2e halfjaar 2017;1415.0;1385.0;1225.0;150.0;;;175.0;25.0;150.0;;;15.0;;;;
1899;Hardenberg;2017;1515.0;1485.0;1310.0;165.0;;;195.0;25.0;165.0;;;15.0;;;;
1900;Harderwijk;1e kwartaal 2015;765.0;720.0;680.0;40.0;;;75.0;35.0;40.0;;;10.0;10.0;;;
1901;Harderwijk;1e halfjaar 2015;880.0;840.0;795.0;40.0;;;75.0;35.0;40.0;;;15.0;10.0;;;
1902;Harderwijk;2e halfjaar 2015;950.0;915.0;875.0;40.0;;;60.0;20.0;40.0;;;15.0;10.0;;;
1903;Harderwijk;2015;1080.0;1035.0;985.0;45.0;;;80.0;30.0;45.0;;;15.0;10.0;;;
1904;Harderwijk;1e halfjaar 2016;1035.0;1005.0;965.0;35.0;;;50.0;15.0;35.0;;;20.0;15.0;;;
1905;Harderwijk;2e halfjaar 2016;1065.0;1035.0;990.0;40.0;;;60.0;15.0;40.0;;;20.0;15.0;;;
1906;Harderwijk;2016;1210.0;1170.0;1120.0;45.0;10.0;;65.0;25.0;45.0;;;20.0;15.0;10.0;;
1907;Harderwijk;1e halfjaar 2017;1035.0;1015.0;960.0;45.0;10.0;;55.0;10.0;45.0;;;15.0;10.0;10.0;;
1908;Harderwijk;2e halfjaar 2017;1100.0;1070.0;1010.0;55.0;10.0;;70.0;15.0;55.0;;;20.0;10.0;10.0;;
1909;Harderwijk;2017;1240.0;1215.0;1150.0;55.0;10.0;;75.0;15.0;55.0;;;20.0;10.0;10.0;;
1910;Hardinxveld-Giessendam;1e kwartaal 2015;325.0;315.0;280.0;30.0;;;40.0;10.0;30.0;;;;;;;
1911;Hardinxveld-Giessendam;1e halfjaar 2015;385.0;370.0;340.0;30.0;;;40.0;10.0;30.0;;;;;;;
1912;Hardinxveld-Giessendam;2e halfjaar 2015;435.0;425.0;385.0;35.0;;;40.0;;35.0;;;;;;;
1913;Hardinxveld-Giessendam;2015;470.0;460.0;415.0;40.0;;;50.0;10.0;40.0;;;;;;;
1914;Hardinxveld-Giessendam;1e halfjaar 2016;375.0;365.0;335.0;30.0;;;35.0;;30.0;;;;;;;
1915;Hardinxveld-Giessendam;2e halfjaar 2016;405.0;400.0;370.0;30.0;;;35.0;;30.0;;;;;;;
1916;Hardinxveld-Giessendam;2016;450.0;445.0;410.0;30.0;;;35.0;;30.0;;;;;;;
1917;Hardinxveld-Giessendam;1e halfjaar 2017;405.0;400.0;360.0;40.0;;;45.0;;40.0;;;;;;;
1918;Hardinxveld-Giessendam;2e halfjaar 2017;395.0;385.0;345.0;35.0;;;45.0;10.0;35.0;;;;;;;
1919;Hardinxveld-Giessendam;2017;460.0;450.0;405.0;40.0;;;50.0;;40.0;;;;;;;
1920;Haren;1e kwartaal 2015;310.0;310.0;295.0;10.0;;;15.0;;10.0;;;;;;;
1921;Haren;1e halfjaar 2015;350.0;350.0;335.0;10.0;;;15.0;;10.0;;;;;;;
1922;Haren;2e halfjaar 2015;365.0;365.0;350.0;10.0;;;15.0;;10.0;;;;;;;
1923;Haren;2015;405.0;400.0;385.0;15.0;;;15.0;;15.0;;;;;;;
1924;Haren;1e halfjaar 2016;305.0;300.0;290.0;10.0;;;15.0;;10.0;;;;;;;
1925;Haren;2e halfjaar 2016;325.0;320.0;300.0;10.0;;;15.0;;10.0;;;;;;;
1926;Haren;2016;365.0;360.0;345.0;10.0;;;15.0;;10.0;;;;;;;
1927;Haren;1e halfjaar 2017;360.0;355.0;340.0;10.0;;;15.0;;10.0;;;;;;;
1928;Haren;2e halfjaar 2017;390.0;385.0;370.0;10.0;;;15.0;;10.0;;;;;;;
1929;Haren;2017;435.0;425.0;410.0;10.0;;;15.0;;10.0;;;10.0;;;;
1930;Harlingen;1e kwartaal 2015;265.0;255.0;215.0;35.0;;;45.0;;35.0;;;10.0;;;;
1931;Harlingen;1e halfjaar 2015;315.0;300.0;260.0;35.0;;;45.0;;35.0;;;10.0;;;;
1932;Harlingen;2e halfjaar 2015;315.0;300.0;260.0;40.0;;;45.0;;40.0;;;10.0;;;;
1933;Harlingen;2015;360.0;340.0;300.0;40.0;;;50.0;;40.0;;;15.0;;;;
1934;Harlingen;1e halfjaar 2016;230.0;210.0;185.0;25.0;;;40.0;10.0;25.0;;;;;;;
1935;Harlingen;2e halfjaar 2016;250.0;235.0;200.0;30.0;;;45.0;10.0;30.0;;;;;;;
1936;Harlingen;2016;280.0;260.0;225.0;30.0;;;45.0;10.0;30.0;;;10.0;;;;
1937;Harlingen;1e halfjaar 2017;280.0;260.0;225.0;30.0;;;45.0;15.0;30.0;;;10.0;;;;
1938;Harlingen;2e halfjaar 2017;285.0;270.0;235.0;30.0;;;45.0;10.0;30.0;;;10.0;;;;
1939;Harlingen;2017;320.0;305.0;265.0;35.0;;;50.0;15.0;35.0;;;10.0;;;;
1940;Hattem;1e kwartaal 2015;225.0;220.0;210.0;;;;10.0;;;;;;;;;
1941;Hattem;1e halfjaar 2015;240.0;235.0;230.0;;;;;;;;;;;;;
1942;Hattem;2e halfjaar 2015;260.0;255.0;250.0;;;;;;;;;;;;;
1943;Hattem;2015;275.0;270.0;260.0;;;;10.0;;;;;;;;;
1944;Hattem;1e halfjaar 2016;250.0;245.0;235.0;10.0;;;10.0;;10.0;;;;;;;
1945;Hattem;2e halfjaar 2016;250.0;250.0;240.0;10.0;;;10.0;;10.0;;;;;;;
1946;Hattem;2016;275.0;270.0;260.0;10.0;;;10.0;;10.0;;;;;;;
1947;Hattem;1e halfjaar 2017;240.0;235.0;225.0;15.0;;;15.0;;15.0;;;;;;;
1948;Hattem;2e halfjaar 2017;245.0;245.0;230.0;15.0;;;15.0;;15.0;;;;;;;
1949;Hattem;2017;270.0;270.0;255.0;15.0;;;15.0;;15.0;;;;;;;
1950;Heemskerk;1e kwartaal 2015;575.0;535.0;495.0;25.0;;;65.0;30.0;25.0;;;25.0;10.0;;;
1951;Heemskerk;1e halfjaar 2015;655.0;610.0;565.0;30.0;10.0;;70.0;30.0;30.0;;;30.0;15.0;10.0;;
1952;Heemskerk;2e halfjaar 2015;645.0;610.0;560.0;35.0;;;65.0;20.0;35.0;;;30.0;15.0;;;
1953;Heemskerk;2015;755.0;710.0;655.0;40.0;10.0;;80.0;30.0;40.0;;;35.0;15.0;10.0;;
1954;Heemskerk;1e halfjaar 2016;705.0;670.0;625.0;40.0;;;65.0;20.0;40.0;;;25.0;15.0;;;
1955;Heemskerk;2e halfjaar 2016;695.0;655.0;610.0;40.0;;;65.0;20.0;40.0;;;25.0;15.0;;;
1956;Heemskerk;2016;810.0;765.0;710.0;50.0;;;75.0;20.0;50.0;;;30.0;20.0;;;
1957;Heemskerk;1e halfjaar 2017;615.0;585.0;535.0;45.0;;;60.0;15.0;45.0;;;20.0;10.0;;;
1958;Heemskerk;2e halfjaar 2017;625.0;590.0;540.0;50.0;;;70.0;20.0;50.0;;;15.0;10.0;;;
1959;Heemskerk;2017;725.0;690.0;630.0;55.0;;;75.0;20.0;55.0;;;20.0;10.0;;;
1960;Heemstede;1e kwartaal 2015;295.0;285.0;265.0;20.0;;;30.0;10.0;20.0;;;;;;;
1961;Heemstede;1e halfjaar 2015;350.0;340.0;315.0;20.0;;;30.0;10.0;20.0;;;;;;;
1962;Heemstede;2e halfjaar 2015;350.0;340.0;320.0;20.0;;;25.0;10.0;20.0;;;;;;;
1963;Heemstede;2015;405.0;395.0;375.0;20.0;;;30.0;;20.0;;;;;;;
1964;Heemstede;1e halfjaar 2016;380.0;370.0;360.0;10.0;;;15.0;;10.0;;;;;;;
1965;Heemstede;2e halfjaar 2016;385.0;380.0;370.0;10.0;;;15.0;;10.0;;;;;;;
1966;Heemstede;2016;455.0;450.0;440.0;10.0;;;15.0;;10.0;;;;;;;
1967;Heemstede;1e halfjaar 2017;355.0;345.0;335.0;10.0;;;20.0;;10.0;;;;;;;
1968;Heemstede;2e halfjaar 2017;375.0;365.0;350.0;15.0;;;20.0;;15.0;;;;;;;
1969;Heemstede;2017;430.0;415.0;400.0;15.0;;;20.0;10.0;15.0;;;;;;;
1970;Heerde;1e kwartaal 2015;240.0;230.0;205.0;20.0;;;25.0;;20.0;;;10.0;;;;
1971;Heerde;1e halfjaar 2015;285.0;270.0;240.0;20.0;;;30.0;;20.0;;;15.0;;;;
1972;Heerde;2e halfjaar 2015;360.0;345.0;325.0;20.0;;;25.0;;20.0;;;10.0;;;;
1973;Heerde;2015;385.0;370.0;345.0;20.0;;;30.0;;20.0;;;15.0;;;;
1974;Heerde;1e halfjaar 2016;485.0;480.0;445.0;25.0;;;30.0;;25.0;;;10.0;;;;
1975;Heerde;2e halfjaar 2016;525.0;515.0;485.0;30.0;;;30.0;;30.0;;;10.0;;;;
1976;Heerde;2016;570.0;565.0;525.0;30.0;;;35.0;;30.0;;;10.0;;;;
1977;Heerde;1e halfjaar 2017;545.0;545.0;510.0;30.0;;;30.0;;30.0;;;;;;;
1978;Heerde;2e halfjaar 2017;565.0;565.0;525.0;30.0;;;30.0;;30.0;;;;;;;
1979;Heerde;2017;600.0;600.0;560.0;35.0;;;35.0;;35.0;;;;;;;
1980;Heerenveen;1e kwartaal 2015;980.0;930.0;850.0;75.0;;;120.0;45.0;75.0;;;10.0;;;;
1981;Heerenveen;1e halfjaar 2015;1125.0;1080.0;1000.0;75.0;;;115.0;40.0;75.0;;;15.0;;;;
1982;Heerenveen;2e halfjaar 2015;1150.0;1110.0;1020.0;80.0;10.0;;110.0;30.0;80.0;;;15.0;10.0;10.0;;
1983;Heerenveen;2015;1315.0;1270.0;1175.0;85.0;;;130.0;35.0;85.0;;;20.0;10.0;;;
1984;Heerenveen;1e halfjaar 2016;970.0;930.0;845.0;75.0;10.0;;110.0;30.0;75.0;;;20.0;10.0;10.0;;
1985;Heerenveen;2e halfjaar 2016;1000.0;960.0;875.0;75.0;10.0;;100.0;25.0;75.0;;;20.0;15.0;10.0;;
1986;Heerenveen;2016;1130.0;1090.0;990.0;85.0;10.0;;120.0;30.0;85.0;;;20.0;10.0;10.0;;
1987;Heerenveen;1e halfjaar 2017;1055.0;1020.0;925.0;80.0;10.0;;105.0;25.0;80.0;;;25.0;10.0;10.0;;
1988;Heerenveen;2e halfjaar 2017;1060.0;1030.0;930.0;85.0;10.0;;110.0;20.0;85.0;;;25.0;10.0;10.0;;
1989;Heerenveen;2017;1215.0;1185.0;1065.0;100.0;15.0;;125.0;20.0;100.0;;;30.0;10.0;15.0;;
1990;Heerhugowaard;1e kwartaal 2015;1070.0;1005.0;855.0;125.0;10.0;15.0;195.0;50.0;125.0;;15.0;40.0;15.0;10.0;;15.0
1991;Heerhugowaard;1e halfjaar 2015;1185.0;1115.0;970.0;130.0;;10.0;195.0;55.0;130.0;;10.0;35.0;15.0;;;10.0
1992;Heerhugowaard;2e halfjaar 2015;1240.0;1165.0;1015.0;140.0;;;200.0;55.0;140.0;;;30.0;20.0;;;
1993;Heerhugowaard;2015;1435.0;1360.0;1175.0;170.0;;10.0;235.0;50.0;170.0;;10.0;40.0;20.0;;;10.0
1994;Heerhugowaard;1e halfjaar 2016;1215.0;1160.0;1000.0;145.0;;10.0;200.0;45.0;145.0;;10.0;30.0;10.0;;;10.0
1995;Heerhugowaard;2e halfjaar 2016;1270.0;1220.0;1080.0;120.0;10.0;10.0;180.0;45.0;120.0;;10.0;25.0;;10.0;;10.0
1996;Heerhugowaard;2016;1465.0;1410.0;1235.0;155.0;;15.0;210.0;40.0;155.0;;15.0;35.0;10.0;;;15.0
1997;Heerhugowaard;1e halfjaar 2017;1305.0;1260.0;1080.0;150.0;15.0;10.0;200.0;40.0;150.0;;10.0;35.0;;15.0;;10.0
1998;Heerhugowaard;2e halfjaar 2017;1320.0;1285.0;1100.0;155.0;15.0;15.0;200.0;25.0;155.0;;15.0;35.0;10.0;15.0;;15.0
1999;Heerhugowaard;2017;1545.0;1505.0;1285.0;185.0;15.0;20.0;235.0;35.0;185.0;;20.0;45.0;10.0;15.0;;20.0
2000;Heerlen;1e kwartaal 2015;1525.0;1390.0;1175.0;195.0;10.0;;290.0;85.0;195.0;;;65.0;50.0;10.0;;
2001;Heerlen;1e halfjaar 2015;1765.0;1620.0;1385.0;215.0;15.0;;310.0;90.0;215.0;;;80.0;55.0;15.0;;
2002;Heerlen;2e halfjaar 2015;1905.0;1785.0;1525.0;235.0;20.0;;305.0;65.0;235.0;;;80.0;55.0;20.0;;
2003;Heerlen;2015;2145.0;2010.0;1715.0;260.0;25.0;10.0;355.0;80.0;260.0;;10.0;90.0;50.0;25.0;;10.0
2004;Heerlen;1e halfjaar 2016;1795.0;1690.0;1430.0;225.0;30.0;;295.0;65.0;225.0;;;75.0;40.0;30.0;;
2005;Heerlen;2e halfjaar 2016;1955.0;1855.0;1590.0;225.0;30.0;10.0;295.0;60.0;225.0;;10.0;80.0;40.0;30.0;;10.0
2006;Heerlen;2016;2175.0;2065.0;1750.0;270.0;35.0;10.0;350.0;65.0;270.0;;10.0;90.0;45.0;35.0;;10.0
2007;Heerlen;1e halfjaar 2017;2115.0;2010.0;1730.0;255.0;20.0;10.0;325.0;60.0;255.0;;10.0;75.0;40.0;20.0;;10.0
2008;Heerlen;2e halfjaar 2017;2185.0;2090.0;1795.0;260.0;25.0;10.0;330.0;60.0;260.0;;10.0;70.0;35.0;25.0;;10.0
2009;Heerlen;2017;2430.0;2320.0;1990.0;290.0;30.0;15.0;370.0;60.0;290.0;;15.0;90.0;45.0;30.0;;15.0
2010;Heeze-Leende;1e kwartaal 2015;145.0;140.0;135.0;;;;10.0;;;;;;;;;
2011;Heeze-Leende;1e halfjaar 2015;175.0;170.0;165.0;;;;10.0;;;;;;;;;
2012;Heeze-Leende;2e halfjaar 2015;210.0;210.0;200.0;10.0;;;10.0;;10.0;;;;;;;
2013;Heeze-Leende;2015;230.0;225.0;215.0;10.0;;;10.0;;10.0;;;;;;;
2014;Heeze-Leende;1e halfjaar 2016;195.0;190.0;180.0;10.0;;;10.0;;10.0;;;;;;;
2015;Heeze-Leende;2e halfjaar 2016;210.0;205.0;195.0;10.0;;;10.0;;10.0;;;;;;;
2016;Heeze-Leende;2016;235.0;230.0;220.0;10.0;;;10.0;;10.0;;;;;;;
2017;Heeze-Leende;1e halfjaar 2017;200.0;195.0;185.0;10.0;;;15.0;;10.0;;;;;;;
2018;Heeze-Leende;2e halfjaar 2017;210.0;205.0;200.0;;;;10.0;;;;;;;;;
2019;Heeze-Leende;2017;245.0;235.0;225.0;10.0;;;15.0;;10.0;;;;;;;
2020;Heiloo;1e kwartaal 2015;280.0;265.0;245.0;15.0;;;35.0;15.0;15.0;;;;;;;
2021;Heiloo;1e halfjaar 2015;320.0;300.0;275.0;20.0;;;35.0;15.0;20.0;;;;;;;
2022;Heiloo;2e halfjaar 2015;350.0;335.0;305.0;30.0;;;40.0;10.0;30.0;;;;;;;
2023;Heiloo;2015;390.0;375.0;340.0;30.0;;;45.0;15.0;30.0;;;;;;;
2024;Heiloo;1e halfjaar 2016;340.0;325.0;300.0;20.0;;;35.0;15.0;20.0;;;;;;;
2025;Heiloo;2e halfjaar 2016;380.0;365.0;340.0;20.0;;;35.0;15.0;20.0;;;;;;;
2026;Heiloo;2016;420.0;405.0;375.0;30.0;;;40.0;10.0;30.0;;;;;;;
2027;Heiloo;1e halfjaar 2017;375.0;360.0;335.0;20.0;;;35.0;10.0;20.0;;;;;;;
2028;Heiloo;2e halfjaar 2017;375.0;360.0;335.0;20.0;;;35.0;10.0;20.0;;;;;;;
2029;Heiloo;2017;435.0;425.0;395.0;25.0;;;40.0;15.0;25.0;;;;;;;
2030;Den Helder;1e kwartaal 2015;1040.0;945.0;785.0;155.0;;;225.0;65.0;155.0;;;35.0;25.0;;;
2031;Den Helder;1e halfjaar 2015;1190.0;1095.0;915.0;170.0;;;240.0;65.0;170.0;;;40.0;30.0;;;
2032;Den Helder;2e halfjaar 2015;1270.0;1185.0;1005.0;165.0;;10.0;225.0;50.0;165.0;;10.0;50.0;35.0;;;10.0
2033;Den Helder;2015;1440.0;1340.0;1135.0;185.0;;10.0;260.0;60.0;185.0;;10.0;55.0;35.0;;;10.0
2034;Den Helder;1e halfjaar 2016;1270.0;1205.0;1025.0;160.0;15.0;10.0;215.0;45.0;160.0;;10.0;45.0;20.0;15.0;;10.0
2035;Den Helder;2e halfjaar 2016;1350.0;1290.0;1105.0;160.0;20.0;;205.0;40.0;160.0;;;45.0;20.0;20.0;;
2036;Den Helder;2016;1500.0;1430.0;1220.0;185.0;20.0;10.0;240.0;45.0;185.0;;10.0;50.0;20.0;20.0;;10.0
2037;Den Helder;1e halfjaar 2017;1265.0;1195.0;1030.0;145.0;10.0;;205.0;50.0;145.0;;;40.0;20.0;10.0;;
2038;Den Helder;2e halfjaar 2017;1325.0;1255.0;1075.0;165.0;10.0;;225.0;50.0;165.0;;;35.0;15.0;10.0;;
2039;Den Helder;2017;1475.0;1395.0;1190.0;185.0;15.0;10.0;255.0;55.0;185.0;;10.0;45.0;20.0;15.0;;10.0
2040;Hellendoorn;1e kwartaal 2015;445.0;420.0;370.0;50.0;;;70.0;20.0;50.0;;;10.0;;;;
2041;Hellendoorn;1e halfjaar 2015;525.0;500.0;445.0;50.0;;;70.0;20.0;50.0;;;10.0;;;;
2042;Hellendoorn;2e halfjaar 2015;605.0;585.0;530.0;50.0;;;70.0;15.0;50.0;;;10.0;;;;
2043;Hellendoorn;2015;655.0;630.0;570.0;55.0;;;75.0;20.0;55.0;;;10.0;;;;
2044;Hellendoorn;1e halfjaar 2016;600.0;580.0;520.0;55.0;;;75.0;15.0;55.0;;;10.0;;;;
2045;Hellendoorn;2e halfjaar 2016;625.0;600.0;545.0;55.0;;;75.0;20.0;55.0;;;;;;;
2046;Hellendoorn;2016;690.0;665.0;605.0;60.0;;;80.0;20.0;60.0;;;10.0;;;;
2047;Hellendoorn;1e halfjaar 2017;605.0;580.0;525.0;55.0;;;80.0;25.0;55.0;;;;;;;
2048;Hellendoorn;2e halfjaar 2017;635.0;615.0;565.0;50.0;;;70.0;20.0;50.0;;;;;;;
2049;Hellendoorn;2017;710.0;685.0;625.0;55.0;;;80.0;25.0;55.0;;;;;;;
2050;Hellevoetsluis;1e kwartaal 2015;730.0;690.0;620.0;65.0;;;100.0;35.0;65.0;;;10.0;;;;
2051;Hellevoetsluis;1e halfjaar 2015;805.0;760.0;675.0;75.0;;;115.0;40.0;75.0;;;10.0;;;;
2052;Hellevoetsluis;2e halfjaar 2015;820.0;780.0;705.0;70.0;;;105.0;35.0;70.0;;;15.0;10.0;;;
2053;Hellevoetsluis;2015;930.0;880.0;795.0;80.0;;;125.0;40.0;80.0;;;15.0;10.0;;;
2054;Hellevoetsluis;1e halfjaar 2016;775.0;725.0;645.0;75.0;;;115.0;40.0;75.0;;;15.0;10.0;;;
2055;Hellevoetsluis;2e halfjaar 2016;770.0;720.0;645.0;70.0;;;110.0;35.0;70.0;;;15.0;15.0;;;
2056;Hellevoetsluis;2016;885.0;835.0;740.0;85.0;;;130.0;40.0;85.0;;;15.0;10.0;;;
2057;Hellevoetsluis;1e halfjaar 2017;700.0;655.0;585.0;65.0;;;105.0;35.0;65.0;;;10.0;10.0;;;
2058;Hellevoetsluis;2e halfjaar 2017;690.0;645.0;585.0;60.0;;;95.0;35.0;60.0;;;15.0;10.0;;;
2059;Hellevoetsluis;2017;845.0;790.0;715.0;75.0;;;115.0;40.0;75.0;;;15.0;15.0;;;
2060;Helmond;1e kwartaal 2015;1780.0;1700.0;1535.0;150.0;10.0;;210.0;55.0;150.0;;;40.0;25.0;10.0;;
2061;Helmond;1e halfjaar 2015;1975.0;1895.0;1700.0;170.0;15.0;;225.0;50.0;170.0;;;55.0;30.0;15.0;;
2062;Helmond;2e halfjaar 2015;2045.0;1980.0;1785.0;170.0;20.0;;215.0;35.0;170.0;;;55.0;25.0;20.0;;
2063;Helmond;2015;2290.0;2210.0;1985.0;195.0;20.0;10.0;250.0;45.0;195.0;;10.0;65.0;35.0;20.0;;10.0
2064;Helmond;1e halfjaar 2016;1915.0;1850.0;1675.0;160.0;10.0;;200.0;35.0;160.0;;;50.0;35.0;10.0;;
2065;Helmond;2e halfjaar 2016;1980.0;1920.0;1750.0;150.0;10.0;;190.0;30.0;150.0;;;50.0;30.0;10.0;;
2066;Helmond;2016;2200.0;2135.0;1930.0;175.0;15.0;10.0;220.0;35.0;175.0;;10.0;60.0;35.0;15.0;;10.0
2067;Helmond;1e halfjaar 2017;1890.0;1825.0;1670.0;145.0;10.0;;180.0;35.0;145.0;;;40.0;30.0;10.0;;
2068;Helmond;2e halfjaar 2017;1980.0;1920.0;1765.0;145.0;;;185.0;35.0;145.0;;;40.0;25.0;;;
2069;Helmond;2017;2205.0;2140.0;1960.0;165.0;10.0;;205.0;30.0;165.0;;;50.0;35.0;10.0;;
2070;Hendrik-Ido-Ambacht;1e kwartaal 2015;530.0;510.0;485.0;20.0;;;40.0;15.0;20.0;;;10.0;;;;
2071;Hendrik-Ido-Ambacht;1e halfjaar 2015;625.0;605.0;570.0;30.0;;;45.0;15.0;30.0;;;10.0;;;;
2072;Hendrik-Ido-Ambacht;2e halfjaar 2015;680.0;665.0;630.0;30.0;;;40.0;10.0;30.0;;;10.0;;;;
2073;Hendrik-Ido-Ambacht;2015;760.0;740.0;700.0;35.0;;;50.0;15.0;35.0;;;10.0;;;;
2074;Hendrik-Ido-Ambacht;1e halfjaar 2016;665.0;650.0;615.0;35.0;;;45.0;10.0;35.0;;;;;;;
2075;Hendrik-Ido-Ambacht;2e halfjaar 2016;690.0;675.0;635.0;35.0;;;50.0;15.0;35.0;;;;;;;
2076;Hendrik-Ido-Ambacht;2016;785.0;770.0;720.0;45.0;;;60.0;15.0;45.0;;;;;;;
2077;Hendrik-Ido-Ambacht;1e halfjaar 2017;670.0;660.0;620.0;35.0;;;45.0;10.0;35.0;;;;;;;
2078;Hendrik-Ido-Ambacht;2e halfjaar 2017;750.0;745.0;700.0;40.0;;;50.0;;40.0;;;;;;;
2079;Hendrik-Ido-Ambacht;2017;845.0;835.0;785.0;45.0;;;55.0;10.0;45.0;;;;;;;
2080;Hengelo (O.);1e kwartaal 2015;1245.0;1140.0;1000.0;130.0;10.0;;195.0;60.0;130.0;;;60.0;40.0;10.0;;
2081;Hengelo (O.);1e halfjaar 2015;1400.0;1290.0;1130.0;140.0;10.0;10.0;210.0;60.0;140.0;;10.0;70.0;45.0;10.0;;10.0
2082;Hengelo (O.);2e halfjaar 2015;1445.0;1340.0;1190.0;125.0;20.0;;195.0;65.0;125.0;;;70.0;40.0;20.0;;
2083;Hengelo (O.);2015;1640.0;1525.0;1355.0;145.0;20.0;10.0;220.0;65.0;145.0;;10.0;75.0;45.0;20.0;;10.0
2084;Hengelo (O.);1e halfjaar 2016;1480.0;1385.0;1220.0;145.0;15.0;;205.0;55.0;145.0;;;65.0;40.0;15.0;;
2085;Hengelo (O.);2e halfjaar 2016;1560.0;1465.0;1290.0;155.0;20.0;;215.0;55.0;155.0;;;60.0;40.0;20.0;;
2086;Hengelo (O.);2016;1745.0;1650.0;1450.0;170.0;20.0;;230.0;50.0;170.0;;;75.0;45.0;20.0;;
2087;Hengelo (O.);1e halfjaar 2017;1625.0;1540.0;1350.0;165.0;15.0;;225.0;55.0;165.0;;;55.0;35.0;15.0;;
2088;Hengelo (O.);2e halfjaar 2017;1670.0;1590.0;1410.0;165.0;15.0;;215.0;50.0;165.0;;;45.0;30.0;15.0;;
2089;Hengelo (O.);2017;1870.0;1785.0;1570.0;190.0;15.0;;250.0;50.0;190.0;;;55.0;35.0;15.0;;
2090;'s-Hertogenbosch;1e kwartaal 2015;2385.0;2210.0;1955.0;225.0;25.0;;325.0;90.0;225.0;;;110.0;80.0;25.0;;
2091;'s-Hertogenbosch;1e halfjaar 2015;2680.0;2500.0;2220.0;250.0;25.0;;350.0;90.0;250.0;;;120.0;90.0;25.0;;
2092;'s-Hertogenbosch;2e halfjaar 2015;2625.0;2445.0;2165.0;235.0;30.0;10.0;340.0;95.0;235.0;;10.0;130.0;85.0;30.0;;10.0
2093;'s-Hertogenbosch;2015;3145.0;2940.0;2620.0;270.0;35.0;10.0;385.0;100.0;270.0;;10.0;155.0;100.0;35.0;;10.0
2094;'s-Hertogenbosch;1e halfjaar 2016;2585.0;2440.0;2185.0;220.0;30.0;10.0;305.0;70.0;220.0;;10.0;110.0;70.0;30.0;;10.0
2095;'s-Hertogenbosch;2e halfjaar 2016;2585.0;2435.0;2190.0;210.0;25.0;;310.0;90.0;210.0;;;100.0;60.0;25.0;;
2096;'s-Hertogenbosch;2016;3110.0;2945.0;2650.0;245.0;35.0;15.0;355.0;90.0;245.0;;15.0;130.0;75.0;35.0;;15.0
2097;'s-Hertogenbosch;1e halfjaar 2017;2615.0;2485.0;2205.0;250.0;20.0;;340.0;85.0;250.0;;;75.0;45.0;20.0;;
2098;'s-Hertogenbosch;2e halfjaar 2017;2695.0;2580.0;2295.0;255.0;20.0;;340.0;75.0;255.0;;;70.0;40.0;20.0;;
2099;'s-Hertogenbosch;2017;3195.0;3060.0;2730.0;295.0;25.0;10.0;390.0;80.0;295.0;;10.0;90.0;50.0;25.0;;10.0
2100;Heumen;1e kwartaal 2015;215.0;190.0;180.0;10.0;;;30.0;20.0;10.0;;;;;;;
2101;Heumen;1e halfjaar 2015;240.0;215.0;205.0;10.0;;;30.0;20.0;10.0;;;;;;;
2102;Heumen;2e halfjaar 2015;250.0;235.0;225.0;10.0;;;25.0;10.0;10.0;;;;;;;
2103;Heumen;2015;295.0;270.0;260.0;15.0;;;30.0;15.0;15.0;;;;;;;
2104;Heumen;1e halfjaar 2016;240.0;230.0;225.0;;;;15.0;;;;;;;;;
2105;Heumen;2e halfjaar 2016;255.0;250.0;240.0;;;;15.0;;;;;;;;;
