ID;Populatie;Reismotieven;KenmerkenVerplaatsing;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
6166;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Nederland;2016;0.33;4.12;8.17;114.0;1441.0;47.6
6167;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Nederland;2017;0.32;4.01;7.88;111.0;1389.0;45.5
6168;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Nederland (LD);2010;0.34;4.44;7.62;118.0;1543.0;44.2
6169;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Nederland (LD);2011;0.35;4.92;7.96;120.0;1713.0;46.2
6170;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Nederland (LD);2012;0.33;4.31;7.8;116.0;1504.0;45.3
6171;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Nederland (LD);2013;0.33;4.66;7.35;115.0;1621.0;42.6
6172;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Nederland (LD);2014;0.32;4.87;8.34;113.0;1695.0;48.4
6173;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Nederland (LD);2015;0.32;4.28;7.29;112.0;1492.0;42.4
6174;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Nederland (LD);2016;0.32;4.43;7.91;112.0;1547.0;46.1
6175;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Nederland (LD);2017;0.33;4.23;7.69;113.0;1465.0;44.4
6176;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Oost-Nederland (LD);2010;0.36;4.3;8.1;125.0;1496.0;46.9
6177;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Oost-Nederland (LD);2011;0.36;4.52;8.49;126.0;1570.0;49.2
6178;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Oost-Nederland (LD);2012;0.35;4.02;7.7;121.0;1403.0;44.8
6179;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Oost-Nederland (LD);2013;0.34;4.25;7.77;117.0;1479.0;45.1
6180;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Oost-Nederland (LD);2014;0.36;4.77;8.52;124.0;1659.0;49.4
6181;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Oost-Nederland (LD);2015;0.35;4.44;8.06;121.0;1547.0;46.8
6182;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Oost-Nederland (LD);2016;0.33;4.37;8.12;115.0;1527.0;47.3
6183;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Oost-Nederland (LD);2017;0.32;4.21;7.95;112.0;1458.0;45.9
6184;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;West-Nederland (LD);2010;0.35;3.95;8.44;120.0;1373.0;48.9
6185;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;West-Nederland (LD);2011;0.35;4.2;8.68;120.0;1459.0;50.3
6186;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;West-Nederland (LD);2012;0.34;3.94;8.21;119.0;1375.0;47.8
6187;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;West-Nederland (LD);2013;0.34;4.05;8.63;118.0;1409.0;50.1
6188;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;West-Nederland (LD);2014;0.34;3.95;8.44;117.0;1376.0;49.0
6189;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;West-Nederland (LD);2015;0.33;3.91;8.55;115.0;1363.0;49.7
6190;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;West-Nederland (LD);2016;0.32;3.94;8.38;113.0;1378.0;48.8
6191;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;West-Nederland (LD);2017;0.32;3.89;8.14;110.0;1347.0;47.0
6192;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Nederland (LD);2010;0.34;4.0;7.87;120.0;1392.0;45.6
6193;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Nederland (LD);2011;0.34;4.13;7.55;117.0;1437.0;43.8
6194;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Nederland (LD);2012;0.33;4.05;7.56;116.0;1410.0;43.9
6195;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Nederland (LD);2013;0.33;4.13;7.94;116.0;1438.0;46.0
6196;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Nederland (LD);2014;0.33;3.91;7.52;116.0;1359.0;43.6
6197;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Nederland (LD);2015;0.33;4.03;7.66;114.0;1403.0;44.5
6198;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Nederland (LD);2016;0.33;4.14;7.89;114.0;1445.0;45.9
6199;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Nederland (LD);2017;0.32;3.98;7.33;110.0;1380.0;42.4
6200;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Groningen (PV);2010;0.34;4.21;7.77;117.0;1464.0;45.0
6201;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Groningen (PV);2011;0.33;4.92;8.22;117.0;1713.0;47.7
6202;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Groningen (PV);2012;0.31;4.05;7.22;108.0;1414.0;42.0
6203;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Groningen (PV);2013;0.32;4.19;7.38;113.0;1459.0;42.8
6204;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Groningen (PV);2014;0.31;4.54;8.48;109.0;1580.0;49.2
6205;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Groningen (PV);2015;0.33;4.29;7.58;115.0;1495.0;44.1
6206;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Groningen (PV);2016;0.3;3.8;7.16;106.0;1327.0;41.7
6207;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Groningen (PV);2017;0.34;4.05;7.32;118.0;1405.0;42.3
6208;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Friesland (PV);2010;0.34;4.19;7.41;117.0;1456.0;42.9
6209;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Friesland (PV);2011;0.34;4.54;7.3;118.0;1579.0;42.3
6210;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Friesland (PV);2012;0.34;3.99;7.98;117.0;1391.0;46.4
6211;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Friesland (PV);2013;0.32;4.31;6.77;111.0;1498.0;39.3
6212;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Friesland (PV);2014;0.33;4.87;8.47;114.0;1693.0;49.1
6213;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Friesland (PV);2015;0.32;4.01;6.7;111.0;1396.0;38.9
6214;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Friesland (PV);2016;0.33;4.39;8.49;114.0;1531.0;49.4
6215;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Friesland (PV);2017;0.32;4.09;8.37;110.0;1417.0;48.3
6216;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Drenthe (PV);2010;0.35;5.03;7.74;120.0;1749.0;44.8
6217;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Drenthe (PV);2011;0.37;5.44;8.51;127.0;1890.0;49.3
6218;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Drenthe (PV);2012;0.35;5.04;8.23;123.0;1759.0;47.8
6219;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Drenthe (PV);2013;0.35;5.69;8.09;123.0;1976.0;46.8
6220;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Drenthe (PV);2014;0.33;5.28;8.01;116.0;1835.0;46.4
6221;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Drenthe (PV);2015;0.31;4.63;7.73;109.0;1614.0;44.9
6222;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Drenthe (PV);2016;0.34;5.24;8.06;118.0;1831.0;46.9
6223;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Drenthe (PV);2017;0.32;4.63;7.22;110.0;1602.0;41.7
6224;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Overijssel (PV);2010;0.38;4.34;8.13;133.0;1509.0;47.1
6225;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Overijssel (PV);2011;0.39;4.51;8.72;136.0;1568.0;50.5
6226;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Overijssel (PV);2012;0.35;4.05;7.38;124.0;1413.0;42.9
6227;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Overijssel (PV);2013;0.33;4.08;7.08;116.0;1422.0;41.1
6228;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Overijssel (PV);2014;0.37;4.3;8.22;128.0;1495.0;47.7
6229;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Overijssel (PV);2015;0.36;4.17;7.57;124.0;1454.0;44.0
6230;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Overijssel (PV);2016;0.33;4.15;7.98;114.0;1449.0;46.4
6231;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Overijssel (PV);2017;0.33;4.18;7.09;113.0;1450.0;41.0
6232;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Flevoland (PV);2010;0.36;5.26;9.4;125.0;1829.0;54.5
6233;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Flevoland (PV);2011;0.38;5.53;9.51;133.0;1923.0;55.1
6234;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Flevoland (PV);2012;0.34;4.92;8.43;119.0;1716.0;49.0
6235;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Flevoland (PV);2013;0.35;5.22;8.78;120.0;1817.0;51.0
6236;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Flevoland (PV);2014;0.35;5.0;8.73;124.0;1742.0;50.7
6237;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Flevoland (PV);2015;0.33;4.21;7.48;115.0;1467.0;43.4
6238;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Flevoland (PV);2016;0.32;4.62;8.11;112.0;1614.0;47.2
6239;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Flevoland (PV);2017;0.27;3.7;7.83;94.0;1283.0;45.2
6240;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Gelderland (PV);2010;0.35;4.09;7.83;121.0;1423.0;45.4
6241;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Gelderland (PV);2011;0.34;4.32;8.15;119.0;1501.0;47.2
6242;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Gelderland (PV);2012;0.34;3.83;7.74;120.0;1335.0;45.0
6243;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Gelderland (PV);2013;0.34;4.15;7.95;118.0;1444.0;46.1
6244;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Gelderland (PV);2014;0.35;4.99;8.65;122.0;1736.0;50.1
6245;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Gelderland (PV);2015;0.35;4.64;8.45;120.0;1615.0;49.0
6246;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Gelderland (PV);2016;0.33;4.45;8.2;117.0;1554.0;47.7
6247;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Gelderland (PV);2017;0.33;4.32;8.46;116.0;1497.0;48.8
6248;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Utrecht (PV);2010;0.4;4.51;9.06;138.0;1567.0;52.5
6249;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Utrecht (PV);2011;0.37;4.29;8.67;130.0;1494.0;50.3
6250;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Utrecht (PV);2012;0.37;4.81;8.86;130.0;1680.0;51.5
6251;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Utrecht (PV);2013;0.38;4.73;9.48;132.0;1647.0;55.0
6252;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Utrecht (PV);2014;0.38;5.29;10.2;132.0;1843.0;59.2
6253;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Utrecht (PV);2015;0.38;4.79;9.28;131.0;1669.0;53.9
6254;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Utrecht (PV);2016;0.35;4.94;9.26;124.0;1728.0;54.0
6255;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Utrecht (PV);2017;0.33;4.29;7.73;113.0;1488.0;44.7
6256;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Holland (PV);2010;0.33;3.86;8.43;115.0;1343.0;48.9
6257;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Holland (PV);2011;0.34;4.25;8.6;117.0;1479.0;49.9
6258;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Holland (PV);2012;0.34;3.98;8.6;120.0;1389.0;50.0
6259;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Holland (PV);2013;0.32;3.66;8.1;113.0;1272.0;47.0
6260;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Holland (PV);2014;0.33;3.84;8.42;114.0;1336.0;48.8
6261;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Holland (PV);2015;0.32;3.76;8.57;113.0;1312.0;49.8
6262;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Holland (PV);2016;0.32;3.76;7.86;111.0;1314.0;45.8
6263;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Holland (PV);2017;0.32;3.86;8.51;112.0;1338.0;49.2
6264;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Holland (PV);2010;0.34;3.72;8.25;118.0;1294.0;47.8
6265;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Holland (PV);2011;0.35;4.06;8.92;120.0;1414.0;51.7
6266;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Holland (PV);2012;0.33;3.56;7.84;114.0;1243.0;45.6
6267;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Holland (PV);2013;0.34;3.9;8.66;118.0;1358.0;50.3
6268;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Holland (PV);2014;0.33;3.55;7.97;114.0;1236.0;46.2
6269;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Holland (PV);2015;0.32;3.71;8.31;111.0;1295.0;48.3
6270;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Holland (PV);2016;0.32;3.66;8.67;112.0;1279.0;50.5
6271;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zuid-Holland (PV);2017;0.31;3.66;7.92;107.0;1267.0;45.7
6272;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeeland (PV);2010;0.36;4.83;8.22;124.0;1681.0;47.6
6273;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeeland (PV);2011;0.33;4.68;6.97;115.0;1627.0;40.4
6274;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeeland (PV);2012;0.32;4.36;6.88;112.0;1518.0;39.9
6275;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeeland (PV);2013;0.34;5.97;9.38;118.0;2076.0;54.4
6276;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeeland (PV);2014;0.32;4.15;7.22;112.0;1444.0;41.8
6277;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeeland (PV);2015;0.32;3.91;8.36;113.0;1362.0;48.4
6278;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeeland (PV);2016;0.3;4.63;6.52;105.0;1617.0;37.9
6279;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeeland (PV);2017;0.36;4.94;8.88;123.0;1712.0;51.3
6280;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Brabant (PV);2010;0.35;3.98;7.87;122.0;1384.0;45.6
6281;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Brabant (PV);2011;0.35;4.25;7.92;120.0;1477.0;45.9
6282;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Brabant (PV);2012;0.34;4.1;7.84;117.0;1430.0;45.5
6283;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Brabant (PV);2013;0.34;4.18;8.15;118.0;1456.0;47.3
6284;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Brabant (PV);2014;0.34;4.17;7.77;118.0;1450.0;45.1
6285;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Brabant (PV);2015;0.33;4.19;8.04;115.0;1458.0;46.7
6286;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Brabant (PV);2016;0.33;4.24;8.19;116.0;1483.0;47.7
6287;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Noord-Brabant (PV);2017;0.32;3.99;7.47;111.0;1383.0;43.2
6288;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Limburg (PV);2010;0.33;4.05;7.87;116.0;1407.0;45.5
6289;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Limburg (PV);2011;0.31;3.88;6.73;108.0;1351.0;39.1
6290;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Limburg (PV);2012;0.33;3.93;6.96;116.0;1367.0;40.4
6291;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Limburg (PV);2013;0.32;4.02;7.49;111.0;1398.0;43.4
6292;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Limburg (PV);2014;0.32;3.33;6.98;110.0;1158.0;40.4
6293;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Limburg (PV);2015;0.32;3.68;6.82;111.0;1281.0;39.5
6294;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Limburg (PV);2016;0.31;3.89;7.21;109.0;1360.0;42.0
6295;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Limburg (PV);2017;0.31;3.96;7.01;107.0;1373.0;40.5
6296;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeer sterk stedelijk;2010;0.33;3.67;8.44;115.0;1276.0;48.9
6297;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeer sterk stedelijk;2011;0.33;4.07;9.2;116.0;1417.0;53.4
6298;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeer sterk stedelijk;2012;0.32;3.92;8.4;113.0;1368.0;48.9
6299;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeer sterk stedelijk;2013;0.33;3.98;8.74;116.0;1388.0;50.8
6300;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeer sterk stedelijk;2014;0.32;3.64;8.22;112.0;1269.0;47.7
6301;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeer sterk stedelijk;2015;0.33;3.8;9.14;113.0;1327.0;53.1
6302;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeer sterk stedelijk;2016;0.31;3.83;8.58;109.0;1341.0;50.0
6303;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Zeer sterk stedelijk;2017;0.3;3.67;8.28;106.0;1275.0;47.9
6304;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Sterk stedelijk;2010;0.34;3.86;7.96;120.0;1342.0;46.1
6305;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Sterk stedelijk;2011;0.35;4.12;7.89;120.0;1434.0;45.7
6306;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Sterk stedelijk;2012;0.34;3.9;7.93;117.0;1359.0;46.1
6307;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Sterk stedelijk;2013;0.33;4.08;8.2;114.0;1420.0;47.6
6308;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Sterk stedelijk;2014;0.34;4.24;8.25;117.0;1477.0;47.9
6309;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Sterk stedelijk;2015;0.33;4.15;7.92;116.0;1445.0;46.0
6310;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Sterk stedelijk;2016;0.33;4.14;8.14;114.0;1445.0;47.4
6311;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Sterk stedelijk;2017;0.32;4.02;7.96;110.0;1392.0;46.0
6312;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Matig stedelijk;2010;0.37;4.19;8.12;127.0;1455.0;47.1
6313;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Matig stedelijk;2011;0.37;4.39;8.37;128.0;1527.0;48.5
6314;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Matig stedelijk;2012;0.36;3.99;7.74;125.0;1393.0;45.0
6315;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Matig stedelijk;2013;0.35;4.27;8.38;122.0;1484.0;48.5
6316;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Matig stedelijk;2014;0.34;4.35;8.07;117.0;1512.0;46.8
6317;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Matig stedelijk;2015;0.34;4.04;7.6;119.0;1407.0;44.1
6318;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Matig stedelijk;2016;0.34;3.9;7.89;119.0;1362.0;45.9
6319;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Matig stedelijk;2017;0.34;4.11;7.78;117.0;1424.0;44.9
6320;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Weinig stedelijk;2010;0.35;4.42;8.19;123.0;1536.0;47.4
6321;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Weinig stedelijk;2011;0.35;4.38;8.14;121.0;1521.0;47.2
6322;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Weinig stedelijk;2012;0.34;4.04;7.56;118.0;1408.0;43.9
6323;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Weinig stedelijk;2013;0.35;4.18;7.75;120.0;1455.0;45.0
6324;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Weinig stedelijk;2014;0.36;4.46;8.5;124.0;1550.0;49.3
6325;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Weinig stedelijk;2015;0.33;4.1;7.82;115.0;1428.0;45.4
6326;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Weinig stedelijk;2016;0.33;4.39;8.07;115.0;1532.0;47.0
6327;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Weinig stedelijk;2017;0.33;4.15;7.56;115.0;1438.0;43.6
6328;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Niet stedelijk;2010;0.35;4.53;8.18;121.0;1574.0;47.4
6329;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Niet stedelijk;2011;0.34;5.07;8.12;119.0;1764.0;47.1
6330;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Niet stedelijk;2012;0.35;4.52;8.1;121.0;1577.0;47.0
6331;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Niet stedelijk;2013;0.33;4.56;7.5;113.0;1586.0;43.4
6332;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Niet stedelijk;2014;0.34;4.48;8.15;118.0;1556.0;47.2
6333;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Niet stedelijk;2015;0.34;4.61;8.18;119.0;1605.0;47.5
6334;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Niet stedelijk;2016;0.32;4.68;7.99;113.0;1635.0;46.5
6335;Totaal;Totaal;Vertrektijdstip: ochtendspits 7 tot 9 u.;Niet stedelijk;2017;0.32;4.36;7.51;109.0;1511.0;43.3
6336;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Nederland;2010;0.46;4.64;10.08;160.0;1611.0;58.4
6337;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Nederland;2011;0.44;4.79;9.89;153.0;1667.0;57.4
6338;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Nederland;2012;0.44;4.44;9.66;155.0;1549.0;56.2
6339;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Nederland;2013;0.45;4.5;9.87;156.0;1566.0;57.2
6340;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Nederland;2014;0.45;4.81;10.31;157.0;1673.0;59.8
6341;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Nederland;2015;0.44;4.4;9.9;152.0;1531.0;57.5
6342;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Nederland;2016;0.43;4.54;9.86;149.0;1586.0;57.4
6343;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Nederland;2017;0.43;4.58;9.83;148.0;1589.0;56.8
6344;Totaal;Totaal;Vertrektijdstip: ochtend 9 tot 12 uur;Noord-Nederland (LD);2010;0.48;5.43;10.19;167.0;1887.0;59.1
