ID;Geslacht;Leeftijd;BurgerlijkeStaat;RegioS;Perioden;BevolkingOp1Januari_1;GemiddeldeBevolking_2
4123;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2004;17105.0;17062.5
4124;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2005;17020.0;16973.0
4125;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2006;16926.0;16821.5
4126;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2007;16717.0;16706.5
4127;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2008;16696.0;16651.5
4128;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2009;16607.0;16593.0
4129;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2010;16579.0;16563.5
4130;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2011;16548.0;16502.5
4131;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2012;16457.0;16412.0
4132;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2013;16367.0;16319.0
4133;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2014;16271.0;16242.5
4134;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2015;16214.0;16141.0
4135;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2016;16068.0;16009.5
4136;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2017;15951.0;15923.0
4137;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2018;15895.0;15912.0
4138;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2019;15929.0;15897.0
4139;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2020;15865.0;15870.0
4140;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2021;15875.0;15846.0
4141;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2022;15817.0;15974.5
4142;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2023;16132.0;16173.5
4143;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek (L.);2024;16215.0;
4144;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1988;9261.0;
4145;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1989;9280.0;
4146;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1990;9304.0;
4147;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1991;9300.0;
4148;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1992;9392.0;
4149;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1993;9432.0;
4150;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1994;9536.0;
4151;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1995;9582.0;9618.5
4152;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1996;9655.0;9652.5
4153;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1997;;
4154;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1998;;
4155;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;1999;;
4156;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2000;;
4157;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2001;;
4158;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2002;;
4159;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2003;;
4160;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2004;;
4161;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2005;;
4162;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2006;;
4163;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2007;;
4164;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2008;;
4165;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2009;;
4166;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2010;;
4167;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2011;;
4168;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2012;;
4169;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2013;;
4170;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2014;;
4171;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2015;;
4172;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2016;;
4173;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2017;;
4174;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2018;;
4175;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2019;;
4176;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2020;;
4177;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2021;;
4178;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2022;;
4179;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2023;;
4180;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beek en Donk;2024;;
4181;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1988;;
4182;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1989;;
4183;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1990;;
4184;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1991;;
4185;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1992;;
4186;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1993;;
4187;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1994;;
4188;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1995;;
4189;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1996;;
4190;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1997;;
4191;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1998;;
4192;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;1999;;
4193;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2000;;
4194;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2001;;
4195;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2002;;
4196;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2003;;
4197;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2004;;
4198;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2005;;
4199;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2006;;
4200;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2007;;
4201;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2008;;
4202;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2009;;
4203;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2010;;
4204;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2011;;
4205;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2012;;
4206;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2013;;
4207;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2014;;
4208;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2015;;
4209;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2016;;
4210;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2017;;
4211;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2018;;
4212;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2019;35727.0;35832.5
4213;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2020;35938.0;36001.5
4214;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2021;36065.0;35993.5
4215;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2022;35922.0;35944.0
4216;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2023;35966.0;35931.0
4217;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beekdaelen;2024;35896.0;
4218;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1988;7635.0;
4219;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1989;7676.0;
4220;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1990;7647.0;
4221;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1991;7718.0;
4222;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1992;7873.0;
4223;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1993;7933.0;
4224;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1994;7957.0;
4225;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1995;8055.0;8111.0
4226;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1996;8167.0;8222.5
4227;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1997;8278.0;8290.5
4228;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1998;8303.0;8333.5
4229;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;1999;8364.0;8388.0
4230;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2000;8412.0;8431.5
4231;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2001;8451.0;8517.0
4232;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2002;8583.0;8559.5
4233;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2003;8536.0;8538.5
4234;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2004;8541.0;8532.5
4235;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2005;8524.0;8519.5
4236;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2006;8515.0;8495.5
4237;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2007;8476.0;8475.0
4238;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2008;8474.0;8519.0
4239;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2009;8564.0;8574.0
4240;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2010;8584.0;8578.5
4241;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2011;8573.0;8646.0
4242;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2012;8719.0;8752.0
4243;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2013;8785.0;8847.5
4244;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2014;8910.0;8906.5
4245;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2015;8903.0;8930.5
4246;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2016;8958.0;9081.5
4247;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2017;9205.0;9377.5
4248;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2018;9550.0;9649.0
4249;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2019;9748.0;9885.0
4250;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2020;10022.0;10066.0
4251;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2021;10110.0;10406.5
4252;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2022;;
4253;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2023;;
4254;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beemster;2024;;
4255;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1988;3103.0;
4256;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1989;3129.0;
4257;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1990;3131.0;
4258;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1991;3154.0;
4259;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1992;3129.0;
4260;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1993;3117.0;
4261;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1994;;
4262;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1995;;
4263;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1996;;
4264;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1997;;
4265;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1998;;
4266;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;1999;;
4267;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2000;;
4268;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2001;;
4269;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2002;;
4270;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2003;;
4271;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2004;;
4272;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2005;;
4273;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2006;;
4274;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2007;;
4275;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2008;;
4276;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2009;;
4277;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2010;;
4278;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2011;;
4279;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2012;;
4280;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2013;;
4281;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2014;;
4282;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2015;;
4283;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2016;;
4284;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2017;;
4285;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2018;;
4286;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2019;;
4287;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2020;;
4288;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2021;;
4289;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2022;;
4290;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2023;;
4291;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beers;2024;;
4292;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1988;3058.0;
4293;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1989;2986.0;
4294;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1990;7174.0;
4295;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1991;7127.0;
4296;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1992;;
4297;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1993;;
4298;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1994;;
4299;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1995;;
4300;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1996;;
4301;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1997;;
4302;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1998;;
4303;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;1999;;
4304;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2000;;
4305;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2001;;
4306;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2002;;
4307;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2003;;
4308;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2004;;
4309;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2005;;
4310;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2006;;
4311;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2007;;
4312;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2008;;
4313;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2009;;
4314;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2010;;
4315;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2011;;
4316;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2012;;
4317;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2013;;
4318;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2014;;
4319;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2015;;
4320;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2016;;
4321;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2017;;
4322;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2018;;
4323;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2019;;
4324;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2020;;
4325;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2021;;
4326;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2022;;
4327;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2023;;
4328;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beerta;2024;;
4329;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1988;12444.0;
4330;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1989;12548.0;
4331;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1990;12619.0;
4332;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1991;12754.0;
4333;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1992;12838.0;
4334;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1993;12968.0;
4335;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1994;13038.0;
4336;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1995;13110.0;13122.0
4337;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1996;13134.0;13196.5
4338;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1997;13259.0;13217.0
4339;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1998;13175.0;13169.0
4340;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;1999;13163.0;13160.5
4341;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2000;13158.0;13173.5
4342;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2001;13189.0;13296.0
4343;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2002;13403.0;13434.5
4344;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2003;13466.0;13403.5
4345;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2004;13341.0;13371.0
4346;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2005;13401.0;13461.0
4347;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2006;13521.0;13583.5
4348;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2007;13646.0;13644.5
4349;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2008;13643.0;13719.0
4350;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2009;13795.0;13848.5
4351;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2010;13902.0;13873.0
4352;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2011;13844.0;13793.0
4353;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2012;13742.0;13715.0
4354;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2013;13688.0;13652.5
4355;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2014;13617.0;13564.0
4356;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2015;13511.0;13449.5
4357;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2016;13388.0;13396.5
4358;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2017;13405.0;13424.5
4359;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2018;13444.0;13481.5
4360;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2019;13519.0;13500.5
4361;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2020;13482.0;13466.0
4362;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2021;13450.0;13429.0
4363;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2022;13408.0;13428.5
4364;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2023;13449.0;13421.5
4365;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beesel;2024;13394.0;
4366;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1988;13832.0;
4367;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1989;14057.0;
4368;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1990;14119.0;
4369;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1991;14089.0;
4370;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1992;14193.0;
4371;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1993;14348.0;
4372;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1994;14532.0;
4373;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1995;14808.0;14880.0
4374;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1996;14952.0;15073.0
4375;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1997;15194.0;15203.5
4376;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1998;;
4377;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;1999;;
4378;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2000;;
4379;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2001;;
4380;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2002;;
4381;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2003;;
4382;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2004;;
4383;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2005;;
4384;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2006;;
4385;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2007;;
4386;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2008;;
4387;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2009;;
4388;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2010;;
4389;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2011;;
4390;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2012;;
4391;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2013;;
4392;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2014;;
4393;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2015;;
4394;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2016;;
4395;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2017;;
4396;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2018;;
4397;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2019;;
4398;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2020;;
4399;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2021;;
4400;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2022;;
4401;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2023;;
4402;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Beilen;2024;;
4403;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1988;5123.0;
4404;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1989;5176.0;
4405;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1990;5207.0;
4406;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1991;5223.0;
4407;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Belfeld;1992;5212.0;
