ID;Leeftijd;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouders_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
400;107;2019;24104;24104;0;0;0;3186;2891;260;35
401;107;2020;24735;24735;0;0;0;3279;2974;269;36
402;107;2021;25351;25351;0;0;0;3386;3071;278;37
403;107;2022;26086;26086;0;0;0;3483;3155;289;39
404;107;2023;26832;26832;0;0;0;3565;3224;300;41
405;107;2024;27877;27877;0;0;0;3688;3328;317;43
406;107;2025;28989;28989;0;0;0;3807;3427;334;46
407;107;2026;30205;30205;0;0;0;3945;3542;355;48
408;107;2027;31008;31008;0;0;0;4058;3636;371;51
409;107;2028;32079;32079;0;0;0;4192;3753;387;52
410;107;2029;33732;33732;0;0;0;4402;3938;408;56
411;107;2030;35615;35615;0;0;0;4630;4138;433;59
412;107;2031;36693;36693;0;0;0;4813;4296;455;62
413;107;2032;41308;41308;0;0;0;5367;4783;513;71
414;107;2033;44653;44653;0;0;0;5846;5197;568;81
415;107;2034;46523;46523;0;0;0;6230;5518;625;87
416;107;2035;47571;47571;0;0;0;6550;5809;653;88
417;107;2036;48196;48196;0;0;0;6815;6071;657;87
418;107;2037;48611;48611;0;0;0;7054;6315;652;87
419;107;2038;49338;49338;0;0;0;7315;6570;657;88
420;107;2039;49903;49903;0;0;0;7526;6770;666;90
421;107;2040;50576;50576;0;0;0;7739;6966;681;92
422;107;2041;51458;51458;0;0;0;7949;7162;693;94
423;107;2042;52304;52304;0;0;0;8137;7330;711;96
424;107;2043;53394;53394;0;0;0;8330;7503;728;99
425;107;2044;54709;54709;0;0;0;8573;7722;750;101
426;107;2045;56309;56309;0;0;0;8835;7959;771;105
427;107;2046;57851;57851;0;0;0;9093;8194;792;107
428;107;2047;59658;59658;0;0;0;9357;8435;812;110
429;107;2048;61412;61412;0;0;0;9611;8669;830;112
430;107;2049;63287;63287;0;0;0;9899;8934;850;115
431;107;2050;65263;65263;0;0;0;10176;9190;869;117
432;108;2003;326;326;0;0;0;62;62;0;0
433;108;2004;354;354;0;0;0;68;68;0;0
434;108;2005;385;385;0;0;0;72;72;0;0
435;108;2006;408;408;0;0;0;78;78;0;0
436;108;2007;432;432;0;0;0;83;83;0;0
437;108;2008;461;461;0;0;0;92;92;0;0
438;108;2009;488;488;0;0;0;102;102;0;0
439;108;2010;512;512;0;0;0;112;112;0;0
440;108;2011;527;527;0;0;0;121;121;0;0
441;108;2012;541;541;0;0;0;129;129;0;0
442;108;2013;558;558;0;0;0;138;138;0;0
443;108;2014;564;564;0;0;0;147;147;0;0
444;108;2015;583;583;0;0;0;156;156;0;0
445;108;2016;637;637;0;0;0;181;181;0;0
446;108;2017;678;678;0;0;0;197;197;0;0
447;108;2018;709;709;0;0;0;212;212;0;0
448;108;2019;743;743;0;0;0;228;228;0;0
449;108;2020;767;767;0;0;0;239;239;0;0
450;108;2021;777;777;0;0;0;249;249;0;0
451;108;2022;790;790;0;0;0;258;258;0;0
452;108;2023;803;803;0;0;0;266;266;0;0
453;108;2024;823;823;0;0;0;277;277;0;0
454;108;2025;840;840;0;0;0;286;286;0;0
455;108;2026;875;875;0;0;0;300;300;0;0
456;108;2027;900;900;0;0;0;311;311;0;0
457;108;2028;928;928;0;0;0;321;321;0;0
458;108;2029;944;944;0;0;0;328;328;0;0
459;108;2030;960;960;0;0;0;340;340;0;0
460;108;2031;979;979;0;0;0;351;351;0;0
461;108;2032;997;997;0;0;0;362;362;0;0
462;108;2033;1026;1026;0;0;0;372;372;0;0
463;108;2034;1069;1069;0;0;0;389;389;0;0
464;108;2035;1113;1113;0;0;0;406;406;0;0
465;108;2036;1157;1157;0;0;0;426;426;0;0
466;108;2037;1182;1182;0;0;0;438;438;0;0
467;108;2038;1224;1224;0;0;0;457;457;0;0
468;108;2039;1294;1294;0;0;0;483;483;0;0
469;108;2040;1366;1366;0;0;0;511;511;0;0
470;108;2041;1401;1401;0;0;0;524;524;0;0
471;108;2042;1609;1609;0;0;0;605;605;0;0
472;108;2043;1750;1750;0;0;0;658;658;0;0
473;108;2044;1819;1819;0;0;0;686;686;0;0
474;108;2045;1861;1861;0;0;0;701;701;0;0
475;108;2046;1896;1896;0;0;0;712;712;0;0
476;108;2047;1929;1929;0;0;0;721;721;0;0
477;108;2048;1978;1978;0;0;0;735;735;0;0
478;108;2049;2034;2034;0;0;0;743;743;0;0
479;108;2050;2104;2104;0;0;0;754;754;0;0
480;1;2003;13048;9450;3367;226;5;1523;1396;117;10
481;1;2004;13132;9510;3395;222;5;1579;1447;122;10
482;1;2005;13363;9836;3305;218;4;1617;1481;125;11
483;1;2006;13574;10184;3174;213;3;1646;1507;128;11
484;1;2007;13596;10379;3008;206;3;1653;1514;128;11
485;1;2008;13682;10625;2856;198;3;1671;1531;129;11
486;1;2009;13935;11016;2720;196;3;1701;1559;131;11
487;1;2010;14219;11448;2575;193;3;1733;1586;135;12
488;1;2011;14185;11710;2289;183;3;1731;1584;135;12
489;1;2012;14062;11769;2111;179;3;1719;1573;134;12
490;1;2013;14034;11836;2013;182;3;1713;1568;133;12
491;1;2014;13992;11841;1964;184;3;1707;1562;133;12
492;1;2015;13830;11718;1925;184;3;1692;1549;131;12
493;1;2016;13898;11795;1916;184;3;1707;1563;132;12
494;1;2017;14181;12063;1928;187;3;1743;1597;134;12
495;1;2018;14471;12334;1942;192;3;1781;1631;138;12
496;1;2019;14615;12479;1938;195;3;1797;1646;139;12
497;1;2020;14748;12619;1929;197;3;1811;1658;141;12
498;1;2021;14538;12445;1894;196;3;1788;1637;139;12
499;1;2022;14417;12349;1868;197;3;1773;1624;137;12
500;1;2023;14293;12253;1839;198;3;1757;1609;136;12
501;1;2024;14094;12088;1806;197;3;1732;1586;134;12
502;1;2025;13895;11925;1773;194;3;1711;1567;132;12
503;1;2026;13705;11766;1743;193;3;1688;1547;130;11
504;1;2027;13544;11630;1720;192;2;1671;1531;129;11
505;1;2028;13418;11525;1700;191;2;1659;1520;128;11
506;1;2029;13323;11446;1683;192;2;1650;1512;127;11
507;1;2030;13273;11408;1669;194;2;1645;1508;126;11
508;1;2031;13250;11392;1662;194;2;1644;1507;126;11
509;1;2032;13261;11412;1653;194;2;1648;1511;126;11
510;1;2033;13294;11450;1647;195;2;1655;1518;126;11
511;1;2034;13340;11495;1648;195;2;1666;1528;127;11
512;1;2035;13408;11560;1650;196;2;1676;1538;127;11
513;1;2036;13475;11625;1651;197;2;1690;1551;128;11
514;1;2037;13561;11705;1655;199;2;1704;1564;129;11
515;1;2038;13643;11779;1663;199;2;1718;1577;130;11
516;1;2039;13726;11858;1664;202;2;1733;1591;131;11
517;1;2040;13799;11931;1662;204;2;1746;1603;132;11
518;1;2041;13874;12018;1651;203;2;1756;1613;132;11
519;1;2042;13936;12089;1642;203;2;1766;1622;133;11
520;1;2043;13991;12155;1632;202;2;1776;1632;133;11
521;1;2044;14038;12211;1624;201;2;1786;1641;134;11
522;1;2045;14073;12252;1618;201;2;1792;1647;134;11
523;1;2046;14107;12291;1613;201;2;1798;1653;134;11
524;1;2047;14127;12314;1610;201;2;1802;1656;135;11
525;1;2048;14138;12329;1607;200;2;1805;1659;135;11
526;1;2049;14145;12337;1606;200;2;1807;1661;135;11
527;1;2050;14137;12329;1606;200;2;1807;1661;135;11
528;2;2003;158130;124323;24773;7443;1591;10212;7990;1937;285
529;2;2004;157053;123263;24774;7391;1625;10328;8080;1960;288
530;2;2005;156223;122259;24927;7397;1640;10445;8168;1986;291
531;2;2006;154147;120303;24955;7261;1628;10463;8190;1983;290
532;2;2007;153163;119602;24853;7096;1612;10544;8265;1989;290
533;2;2008;154522;120987;24898;7024;1613;10723;8409;2019;295
534;2;2009;157289;123610;25038;7009;1632;10945;8579;2064;302
535;2;2010;160030;126407;24976;6992;1655;11137;8726;2103;308
536;2;2011;162788;129337;24858;6918;1675;11333;8878;2142;313
537;2;2012;164620;131586;24512;6839;1683;11466;8987;2163;316
538;2;2013;166591;133824;24262;6803;1702;11603;9096;2187;320
539;2;2014;168717;136038;24114;6828;1737;11746;9204;2217;325
540;2;2015;170328;137731;23954;6869;1774;11860;9287;2244;329
541;2;2016;169853;137703;23527;6838;1785;11827;9262;2237;328
542;2;2017;168835;137163;23096;6786;1790;11767;9218;2223;326
543;2;2018;168450;137036;22852;6763;1799;11751;9209;2217;325
544;2;2019;168582;137304;22720;6748;1810;11789;9245;2220;324
545;2;2020;168788;137645;22613;6718;1812;11827;9287;2216;324
546;2;2021;170839;139426;22816;6769;1828;11998;9430;2241;327
547;2;2022;173544;141639;23171;6873;1861;12199;9589;2277;333
548;2;2023;175587;143284;23444;6966;1893;12354;9708;2308;338
549;2;2024;176202;143808;23477;7006;1911;12408;9750;2318;340
550;2;2025;176159;143788;23419;7023;1929;12420;9756;2323;341
551;2;2026;174189;142298;23030;6942;1919;12295;9663;2295;337
552;2;2027;172589;141085;22706;6883;1915;12200;9591;2275;334
553;2;2028;170826;139728;22365;6825;1908;12088;9505;2253;330
554;2;2029;168706;138116;21953;6744;1893;11955;9405;2224;326
555;2;2030;166721;136611;21560;6670;1880;11834;9315;2197;322
556;2;2031;164988;135312;21205;6604;1867;11733;9242;2173;318
557;2;2032;163604;134303;20894;6549;1858;11664;9194;2155;315
558;2;2033;162617;133607;20649;6508;1853;11623;9169;2141;313
559;2;2034;162013;133220;20461;6478;1854;11616;9171;2133;312
560;2;2035;161804;133145;20336;6469;1854;11634;9193;2130;311
561;2;2036;161917;133327;20263;6470;1857;11677;9235;2131;311
562;2;2037;162313;133727;20243;6483;1860;11741;9293;2136;312
563;2;2038;162909;134288;20251;6502;1868;11825;9368;2144;313
564;2;2039;163664;134968;20292;6529;1875;11921;9453;2154;314
565;2;2040;164553;135753;20355;6562;1883;12030;9548;2166;316
566;2;2041;165517;136588;20432;6603;1894;12144;9647;2179;318
567;2;2042;166519;137460;20515;6638;1906;12254;9742;2192;320
568;2;2043;167508;138337;20586;6667;1918;12361;9834;2205;322
569;2;2044;168434;139199;20621;6686;1928;12460;9919;2217;324
570;2;2045;169254;140016;20614;6689;1935;12546;9992;2228;326
571;2;2046;169974;140805;20557;6678;1934;12622;10056;2239;327
572;2;2047;170599;141482;20514;6670;1933;12682;10107;2247;328
573;2;2048;171132;142064;20475;6662;1931;12739;10154;2255;330
574;2;2049;171569;142538;20445;6656;1930;12783;10191;2261;331
575;2;2050;171920;142917;20423;6651;1929;12818;10220;2267;331
576;3;2003;332940;198392;75967;44689;13892;22833;14159;6652;2022
577;3;2004;324523;193299;74399;43137;13688;22655;14065;6590;2000
578;3;2005;319191;190321;73340;41942;13588;22582;14035;6560;1987
579;3;2006;319149;190578;73268;41589;13714;22765;14161;6606;1998
580;3;2007;320240;191462;73289;41634;13855;22946;14279;6655;2012
581;3;2008;320266;191930;72679;41596;14061;23092;14360;6703;2029
582;3;2009;319019;191720;71765;41325;14209;23166;14402;6727;2037
583;3;2010;319297;191994;71704;41232;14367;23339;14511;6776;2052
584;3;2011;318979;192608;71243;40700;14428;23408;14572;6785;2051
585;3;2012;321047;194933;71249;40329;14536;23635;14737;6837;2061
586;3;2013;325684;198472;71909;40512;14791;24050;15008;6949;2093
587;3;2014;331292;202251;72887;41034;15120;24521;15304;7082;2135
588;3;2015;336475;205931;73618;41495;15431;24950;15580;7199;2171
589;3;2016;342187;210164;74349;41949;15725;25410;15886;7318;2206
590;3;2017;346254;213589;74581;42163;15921;25744;16119;7397;2228
591;3;2018;349600;216208;74809;42440;16143;26050;16325;7473;2252
592;3;2019;352628;218325;75080;42825;16398;26352;16524;7551;2277
593;3;2020;354838;219898;75177;43146;16617;26599;16692;7610;2297
594;3;2021;353490;219502;74421;42919;16648;26559;16684;7585;2290
595;3;2022;351370;218650;73563;42530;16627;26460;16644;7540;2276
596;3;2023;350989;218846;73161;42332;16650;26491;16692;7529;2270
597;3;2024;352408;220265;73173;42264;16706;26642;16823;7547;2272
598;3;2025;354111;221919;73275;42167;16750;26815;16971;7570;2274
599;3;2026;358895;225179;74211;42553;16952;27243;17275;7668;2300
600;3;2027;363305;227729;75203;43147;17226;27680;17572;7775;2333
601;3;2028;366006;229164;75798;43585;17459;28002;17789;7853;2360
602;3;2029;366426;229444;75751;43669;17562;28148;17905;7876;2367
603;3;2030;365468;228910;75342;43604;17612;28189;17952;7870;2367
604;3;2031;361707;227074;74153;43002;17478;27986;17856;7789;2341
605;3;2032;358306;225333;73083;42512;17378;27836;17792;7723;2321
606;3;2033;354618;223423;71943;41992;17260;27660;17715;7648;2297
607;3;2034;350549;221392;70682;41371;17104;27452;17621;7561;2270
608;3;2035;346831;219565;69523;40786;16957;27270;17544;7481;2245
609;3;2036;343693;218088;68506;40269;16830;27133;17498;7413;2222
610;3;2037;341256;217013;67675;39835;16733;27055;17490;7361;2204
611;3;2038;339617;216396;67041;39511;16669;27044;17531;7322;2191
612;3;2039;338717;216200;66601;39277;16639;27099;17615;7301;2183
613;3;2040;338532;216392;66351;39149;16640;27215;17740;7295;2180
614;3;2041;338940;216893;66274;39105;16668;27377;17895;7301;2181
615;3;2042;339836;217644;66341;39134;16717;27575;18070;7319;2186
616;3;2043;341113;218590;66516;39221;16786;27794;18257;7344;2193
617;3;2044;342676;219670;66793;39348;16865;28023;18446;7375;2202
618;3;2045;344465;220863;67137;39511;16954;28267;18642;7412;2213
619;3;2046;346356;222079;67526;39694;17057;28504;18828;7451;2225
620;3;2047;348262;223379;67867;39864;17152;28735;19004;7493;2238
621;3;2048;350104;224732;68126;40018;17228;28943;19159;7534;2250
622;3;2049;351812;226140;68256;40131;17285;29127;19293;7572;2262
623;3;2050;353329;227561;68281;40179;17308;29285;19404;7608;2273
624;4;2003;488828;134298;131501;164605;58424;44983;22703;15942;6338
625;4;2004;473283;129237;125874;161350;56822;44561;22438;15814;6309
626;4;2005;450645;123517;118112;154553;54463;43100;21688;15302;6110
627;4;2006;426914;117713;110141;147345;51715;41395;20828;14697;5870
628;4;2007;406678;112706;103764;140897;49311;39878;20079;14154;5645
629;4;2008;390308;108562;99423;135863;46460;38606;19467;13691;5448
630;4;2009;382148;106803;97313;133021;45011;38124;19244;13512;5368
631;4;2010;377457;106479;95680;131636;43662;37923;19159;13436;5328
632;4;2011;378712;107178;95989;132127;43418;38227;19331;13537;5359
633;4;2012;380867;107483;96799;133101;43484;38551;19510;13643;5398
634;4;2013;381409;107541;96543;133667;43658;38786;19631;13725;5430
635;4;2014;380479;107561;95659;133583;43676;38903;19696;13763;5444
636;4;2015;381244;108364;95139;133926;43815;39160;19842;13844;5474
637;4;2016;381421;109880;94347;133505;43689;39284;19943;13867;5474
638;4;2017;384309;112255;94331;133881;43842;39670;20189;13976;5505
639;4;2018;389660;114944;94740;135561;44415;40334;20559;14190;5585
640;4;2019;395843;117597;95231;137843;45172;41084;20961;14442;5681
641;4;2020;401622;120316;95570;139877;45859;41767;21334;14666;5767
642;4;2021;408216;123454;96226;141971;46565;42513;21747;14910;5856
643;4;2022;412907;126077;96439;143377;47014;43052;22063;15074;5915
644;4;2023;416535;128024;96337;144719;47455;43526;22338;15220;5968
645;4;2024;419728;129624;96103;146085;47916;43981;22593;15363;6025
646;4;2025;422145;131064;95728;147094;48259;44368;22814;15483;6071
647;4;2026;420568;131451;94516;146521;48080;44302;22808;15444;6050
648;4;2027;418225;131646;93262;145544;47773;44158;22767;15376;6015
649;4;2028;418041;132480;92706;145187;47668;44221;22836;15379;6006
650;4;2029;420099;134082;92845;145415;47757;44510;23038;15451;6021
651;4;2030;422399;135689;93115;145731;47864;44835;23266;15531;6038
652;4;2031;428112;138047;94188;147450;48427;45553;23698;15746;6109
653;4;2032;432927;139657;94852;149364;49054;46260;24108;15963;6189
654;4;2033;435738;140646;94960;150642;49490;46777;24421;16114;6242
655;4;2034;436051;141099;94512;150863;49577;47017;24597;16162;6258
656;4;2035;434757;141073;93684;150511;49489;47081;24679;16152;6250
657;4;2036;430428;140463;92229;148781;48955;46783;24586;16010;6187
658;4;2037;426424;139788;90863;147281;48492;46543;24518;15891;6134
659;4;2038;422096;138998;89444;145664;47990;46261;24440;15748;6073
660;4;2039;417398;138168;87996;143823;47411;45928;24339;15584;6005
661;4;2040;413125;137421;86697;142126;46881;45622;24258;15424;5940
662;4;2041;409536;136837;85604;140667;46428;45386;24212;15288;5886
663;4;2042;406769;136446;84755;139497;46071;45223;24201;15180;5842
664;4;2043;404914;136272;84152;138669;45821;45147;24233;15103;5811
665;4;2044;403916;136306;83781;138150;45679;45151;24300;15058;5793
666;4;2045;403729;136522;83625;137944;45638;45236;24404;15045;5787
667;4;2046;404220;136889;83656;137999;45676;45373;24528;15054;5791
668;4;2047;405260;137374;83829;138274;45783;45565;24674;15088;5803
669;4;2048;406739;137968;84105;138719;45947;45800;24835;15142;5823
670;4;2049;408536;138629;84471;139288;46148;46055;25001;15207;5847
671;4;2050;410589;139351;84897;139956;46385;46332;25173;15284;5875
672;5;2003;516697;69557;90568;236580;119992;64514;27833;25571;11110
673;5;2004;511869;67020;92376;235716;116757;64935;28019;25740;11176
674;5;2005;509738;64126;94759;236943;113910;65597;28331;25989;11277
675;5;2006;507373;61640;96300;237762;111671;66300;28640;26266;11394
676;5;2007;502388;59180;96386;237374;109448;66881;28873;26506;11502
677;5;2008;494745;57858;94085;235114;107688;66869;28839;26519;11511
678;5;2009;479633;56369;89034;230194;104036;65814;28343;26133;11338
679;5;2010;457710;54984;82397;221102;99227;63458;27311;25215;10932
680;5;2011;434980;53799;75604;211877;93700;60833;26174;24184;10475
681;5;2012;415794;53056;69790;204152;88796;58571;25208;23285;10078
682;5;2013;400386;51588;66367;198376;84055;56700;24422;22534;9744
683;5;2014;392860;50955;64618;195760;81527;55958;24122;22232;9604
684;5;2015;388606;50861;63483;194685;79577;55630;24001;22092;9537
685;5;2016;390165;50911;63772;196215;79267;56006;24189;22228;9589
686;5;2017;392399;50919;64210;197975;79295;56428;24396;22382;9650
687;5;2018;392868;51182;63765;198724;79197;56715;24529;22491;9695
688;5;2019;391861;51631;62768;198627;78835;56805;24580;22522;9703
689;5;2020;392557;52433;61989;199351;78784;57111;24732;22638;9741
690;5;2021;392749;53683;60922;199633;78511;57240;24814;22680;9746
691;5;2022;395703;55154;60458;201284;78807;57747;25065;22863;9819
692;5;2023;401056;56838;60341;204196;79681;58629;25467;23202;9960
693;5;2024;407196;58565;60371;207515;80745;59624;25911;23590;10123
694;5;2025;412973;60360;60385;210527;81701;60531;26320;23943;10268
695;5;2026;419671;62273;60654;213957;82787;61533;26775;24335;10423
696;5;2027;424470;64000;60572;216425;83473;62273;27112;24626;10535
697;5;2028;428157;65427;60328;218380;84022;62890;27385;24874;10631
698;5;2029;431409;66726;60064;220095;84524;63480;27649;25109;10722
699;5;2030;433906;67931;59769;221358;84848;63968;27873;25304;10791
700;5;2031;432385;68681;58908;220460;84336;63839;27832;25252;10755
701;5;2032;430083;69275;58047;219110;83651;63603;27754;25150;10699
702;5;2033;429979;70024;57690;218889;83376;63655;27815;25154;10686
703;5;2034;432127;70965;57806;219834;83522;64037;28030;25281;10726
704;5;2035;434473;71818;57993;220939;83723;64458;28260;25422;10776
705;5;2036;440208;72902;58756;223889;84661;65425;28732;25778;10915
706;5;2037;444933;73700;59281;226417;85535;66307;29155;26109;11043
707;5;2038;447618;74274;59453;227866;86025;66928;29474;26325;11129
708;5;2039;447814;74615;59259;227958;85982;67144;29621;26379;11144
709;5;2040;446385;74752;58822;227185;85626;67101;29659;26324;11118
710;5;2041;441961;74643;57942;224766;84610;66565;29483;26070;11012
711;5;2042;437837;74440;57149;222559;83689;66069;29319;25835;10915
712;5;2043;433397;74161;56338;220182;82716;65508;29124;25577;10807
713;5;2044;428615;73843;55515;217610;81647;64856;28884;25287;10685
714;5;2045;424276;73547;54783;215275;80671;64263;28665;25023;10575
715;5;2046;420631;73292;54188;213309;79842;63760;28481;24797;10482
716;5;2047;417835;73115;53750;211786;79184;63371;28341;24622;10408
717;5;2048;415960;73015;53476;210758;78711;63114;28255;24502;10357
718;5;2049;414949;72986;53345;210196;78422;62985;28221;24437;10327
719;5;2050;414760;73035;53349;210073;78303;62975;28235;24421;10319
720;6;2003;501301;63048;81506;228301;128446;75922;33852;29828;12242
721;6;2004;505401;61962;82385;232700;128354;77951;34756;30632;12563
722;6;2005;508195;60945;83229;236138;127883;79936;35639;31418;12879
723;6;2006;508942;59570;84071;238737;126564;81469;36337;32018;13114
724;6;2007;505574;57650;84473;239037;124414;82224;36691;32316;13217
725;6;2008;501121;55443;84892;238905;121881;82817;36959;32555;13303
726;6;2009;496677;52466;85897;238554;119760;83104;37082;32676;13346
727;6;2010;495083;49565;87057;240235;118226;83816;37356;32988;13472
728;6;2011;493347;47410;87756;241292;116889;84503;37638;33272;13593
729;6;2012;489099;46191;86839;240846;115223;84910;37840;33428;13642
730;6;2013;482203;46208;83883;238639;113473;84591;37726;33298;13567
731;6;2014;468047;46238;78785;233502;109522;82931;37044;32628;13259
732;6;2015;447245;45960;72249;224588;104448;79796;35662;31394;12740
733;6;2016;425608;45509;65933;215434;98732;76466;34176;30084;12206
734;6;2017;407304;44858;60808;207826;93812;73619;32904;28966;11749
735;6;2018;392603;43518;57843;201802;89440;71349;31871;28078;11400
736;6;2019;385434;42814;56091;199305;87224;70427;31451;27722;11254
737;6;2020;381359;42759;54778;198167;85655;70007;31264;27558;11185
738;6;2021;382832;42756;54651;199794;85631;70472;31478;27743;11251
739;6;2022;384888;42825;54701;201536;85826;70974;31721;27928;11325
740;6;2023;385187;43354;53923;202223;85687;71243;31874;28021;11348
741;6;2024;384106;43842;52883;202109;85272;71288;31915;28030;11343
742;6;2025;384712;44630;51945;202877;85260;71617;32078;28157;11382
743;6;2026;384908;45832;50552;203343;85181;71779;32138;28233;11408
744;6;2027;387836;47038;49792;205249;85757;72445;32414;28514;11517
745;6;2028;393072;48442;49527;208313;86790;73542;32896;28959;11687
746;6;2029;399054;49913;49532;211685;87924;74749;33449;29439;11861
747;6;2030;404693;51357;49596;214787;88953;75840;33950;29872;12018
748;6;2031;411233;52791;49846;218393;90203;77102;34524;30374;12204
749;6;2032;415924;54052;49833;220989;91050;78048;34958;30748;12342
750;6;2033;419488;55135;49741;222970;91642;78814;35328;31043;12443
751;6;2034;422612;56147;49687;224665;92113;79532;35687;31310;12535
752;6;2035;424989;57065;49609;225913;92402;80133;35996;31530;12607
753;6;2036;423461;57647;49000;224976;91838;79975;35957;31456;12562
754;6;2037;421182;58110;48351;223603;91118;79690;35859;31333;12498
755;6;2038;421024;58593;48083;223454;90894;79747;35926;31331;12490
756;6;2039;423071;59156;48164;224546;91205;80235;36186;31496;12553
757;6;2040;425286;59622;48292;225785;91587;80751;36465;31661;12625
758;6;2041;430774;60244;48939;228873;92718;81904;37044;32069;12791
759;6;2042;435249;60795;49467;231399;93588;82892;37565;32402;12925
760;6;2043;437751;61211;49733;232802;94005;83539;37941;32602;12996
761;6;2044;437866;61409;49692;232871;93894;83681;38070;32612;12999
762;6;2045;436425;61487;49454;232054;93430;83499;38052;32498;12949
763;6;2046;432107;61362;48792;229609;92344;82748;37750;32174;12824
764;6;2047;428079;61171;48218;227360;91330;82024;37457;31865;12702
765;6;2048;423749;60929;47623;224933;90264;81238;37128;31539;12571
766;6;2049;419108;60654;46991;222333;89130;80371;36750;31190;12431
767;6;2050;414895;60372;46430;219987;88106;79567;36394;30870;12303
768;7;2003;457997;94926;126006;167134;69931;70129;38192;24164;7773
769;7;2004;461540;91083;123495;173131;73831;71937;39164;24800;7973
770;7;2005;466882;86970;122157;180317;77438;73841;40189;25470;8182
771;7;2006;470664;82425;121076;186765;80398;75748;41224;26135;8389
772;7;2007;475867;79473;120739;193132;82523;77718;42280;26832;8606
773;7;2008;479946;76672;120647;198781;83846;79723;43361;27538;8824
774;7;2009;484025;74454;120951;203771;84849;81732;44440;28249;9043
775;7;2010;486923;72911;120601;207659;85752;83766;45519;28983;9264
776;7;2011;488018;71452;119963;210541;86062;85284;46360;29508;9416
777;7;2012;485172;68973;118590;211988;85621;86034;46817;29741;9476
778;7;2013;481266;66132;117029;212944;85161;86627;47176;29931;9520
779;7;2014;477314;63147;115885;213751;84531;86952;47361;30043;9548
780;7;2015;476091;60004;115197;216405;84485;87838;47788;30384;9666
781;7;2016;474656;57547;114536;218265;84308;88602;48206;30646;9750
782;7;2017;470789;55975;112488;218698;83628;88937;48484;30700;9753
783;7;2018;464344;55302;108952;217639;82451;88439;48321;30462;9656
784;7;2019;450914;54415;103781;213142;79576;86492;47395;29711;9386
785;7;2020;431043;53121;96873;205190;75859;83185;45636;28547;9002
786;7;2021;410351;51957;90082;196517;71795;79691;43728;27349;8614
787;7;2022;392820;50871;84385;189188;68376;76783;42111;26363;8309
788;7;2023;378723;49662;80311;183107;65643;74514;40822;25611;8081
789;7;2024;371835;49234;77775;180531;64295;73603;40294;25315;7994
790;7;2025;367920;49245;76050;179167;63458;73224;40070;25196;7958
791;7;2026;369317;49091;76151;180454;63621;73776;40360;25397;8019
792;7;2027;371276;48859;76709;181869;63839;74333;40674;25590;8069
793;7;2028;371553;48970;76587;182317;63679;74616;40869;25669;8078
794;7;2029;370503;48889;76189;182095;63330;74686;40944;25676;8066
795;7;2030;371064;49337;75703;182704;63320;75075;41171;25808;8096
796;7;2031;371225;50190;74472;183197;63366;75371;41303;25935;8133
797;7;2032;374003;51080;73940;185060;63923;76225;41741;26253;8231
798;7;2033;378993;52270;74193;187815;64715;77482;42450;26677;8355
799;7;2034;384676;53579;74855;190734;65508;78801;43237;27091;8473
800;7;2035;390029;54872;75506;193408;66243;80013;43957;27473;8583
801;7;2036;396238;56185;76275;196580;67198;81459;44784;27951;8724
802;7;2037;400653;57252;76659;198880;67862;82565;45425;28312;8828
803;7;2038;403987;58189;76979;200552;68267;83439;45988;28556;8895
804;7;2039;406894;59100;77346;201898;68550;84234;46533;28756;8945
805;7;2040;409090;59927;77584;202862;68717;84891;47008;28898;8985
806;7;2041;407551;60325;77003;201946;68277;84738;47021;28772;8945
807;7;2042;405277;60583;76267;200681;67746;84458;46949;28611;8898
808;7;2043;405062;60911;75982;200548;67621;84527;47056;28580;8891
809;7;2044;406969;61357;76079;201596;67937;85060;47391;28725;8944
810;7;2045;409040;61725;76227;202789;68299;85629;47740;28887;9002
811;7;2046;414246;62309;77165;205591;69181;86819;48448;29249;9122
812;7;2047;418505;62876;78153;207720;69756;87761;49057;29506;9198
813;7;2048;420893;63323;78799;208801;69970;88355;49477;29643;9235
814;7;2049;420997;63483;78937;208740;69837;88420;49572;29625;9223
815;7;2050;419625;63518;78794;207874;69439;88143;49467;29498;9178
816;8;2003;434085;218595;130640;68250;16600;50778;34912;13010;2856
817;8;2004;428530;209043;129402;71970;18115;51262;35224;13151;2887
818;8;2005;426975;200509;129919;76694;19853;52105;35789;13383;2933
819;8;2006;428039;193068;131278;82008;21685;53207;36540;13673;2994
820;8;2007;431182;185215;133936;88293;23738;54608;37497;14040;3071
821;8;2008;433097;175729;136618;94861;25889;55800;38293;14367;3140
822;8;2009;436573;167484;139589;101597;27903;57378;39364;14787;3227
823;8;2010;441763;160242;143622;108349;29550;59054;40493;15242;3319
824;8;2011;445494;153302;147032;114145;31015;60773;41661;15700;3412
825;8;2012;450642;148572;150133;119588;32349;62562;42882;16169;3511
826;8;2013;454731;144532;152555;124205;33439;64409;44157;16645;3607
827;8;2014;458800;141219;154651;128383;34547;66304;45464;17133;3707
828;8;2015;461762;137885;155676;132466;35735;68238;46806;17623;3809
829;8;2016;463008;134360;155956;136126;36566;69705;47862;17968;3875
830;8;2017;460491;128626;155726;139148;36991;70539;48512;18132;3895
