ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
2240;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1965;0
2241;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1966;46
2242;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1967;46
2243;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1968;60
2244;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1969;164
2245;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1970;193
2246;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1971;226
2247;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1972;237
2248;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1973;309
2249;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1974;483
2250;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1975;494
2251;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1976;509
2252;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1977;534
2253;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1978;558
2254;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1979;561
2255;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1980;578
2256;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1981;597
2257;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1982;599
2258;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1983;603
2259;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1984;605
2260;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1985;610
2261;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1986;617
2262;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1987;619
2263;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1988;623
2264;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1989;621
2265;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1990;621
2266;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1991;668
2267;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1992;679
2268;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1993;696
2269;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1994;729
2270;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1995;729
2271;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1996;729
2272;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1997;734
2273;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1998;799
2274;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);1999;857
2275;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2000;904
2276;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2001;969
2277;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2002;1166
2278;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2003;1176
2279;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2004;1178
2280;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2005;1197
2281;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2006;1213
2282;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2007;1219
2283;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2008;1218
2284;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2009;1218
2285;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2010;1218
2286;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2011;1217
2287;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2012;1217
2288;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2013;1258
2289;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2014;1219
2290;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2015;1220
2291;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2016;1223
2292;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2017;1241
2293;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2018;1222
2294;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2019;1221
2295;Rijksmonumenten totaal;Het Gooi en Vechtstreek (CR);2020;1217
2296;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1965;0
2297;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1966;0
2298;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1967;29
2299;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1968;1098
2300;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1969;1101
2301;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1970;1129
2302;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1971;1189
2303;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1972;1229
2304;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1973;1280
2305;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1974;1317
2306;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1975;1331
2307;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1976;1365
2308;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1977;1389
2309;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1978;1415
2310;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1979;1421
2311;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1980;1439
2312;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1981;1441
2313;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1982;1454
2314;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1983;1460
2315;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1984;1460
2316;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1985;1461
2317;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1986;1464
2318;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1987;1464
2319;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1988;1464
2320;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1989;1486
2321;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1990;1483
2322;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1991;1485
2323;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1992;1503
2324;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1993;1503
2325;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1994;1503
2326;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1995;1503
2327;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1996;1503
2328;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1997;1507
2329;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1998;1543
2330;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);1999;1593
2331;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2000;1731
2332;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2001;1760
2333;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2002;1774
2334;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2003;1801
2335;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2004;1821
2336;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2005;1836
2337;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2006;1839
2338;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2007;1839
2339;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2008;1839
2340;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2009;1839
2341;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2010;1849
2342;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2011;1849
2343;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2012;1849
2344;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2013;1819
2345;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2014;1818
2346;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2015;1818
2347;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2016;1818
2348;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2017;1819
2349;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2018;1820
2350;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2019;1819
2351;Rijksmonumenten totaal;Agglomeratie Leiden en Bollenstreek (CR);2020;1815
2352;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1965;0
2353;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1966;0
2354;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1967;607
2355;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1968;646
2356;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1969;675
2357;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1970;680
2358;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1971;689
2359;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1972;696
2360;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1973;744
2361;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1974;815
2362;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1975;824
2363;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1976;858
2364;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1977;867
2365;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1978;878
2366;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1979;880
2367;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1980;885
2368;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1981;900
2369;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1982;902
2370;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1983;907
2371;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1984;910
2372;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1985;923
2373;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1986;928
2374;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1987;929
2375;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1988;929
2376;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1989;936
2377;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1990;936
2378;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1991;945
2379;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1992;946
2380;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1993;1154
2381;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1994;1286
2382;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1995;1308
2383;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1996;1309
2384;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1997;1321
2385;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1998;1348
2386;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);1999;1356
2387;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2000;1357
2388;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2001;1413
2389;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2002;1555
2390;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2003;1616
2391;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2004;1651
2392;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2005;1671
2393;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2006;1700
2394;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2007;1704
2395;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2008;1734
2396;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2009;1736
2397;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2010;1767
2398;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2011;1771
2399;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2012;1767
2400;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2013;1746
2401;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2014;1750
2402;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2015;1748
2403;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2016;1747
2404;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2017;1750
2405;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2018;1748
2406;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2019;1750
2407;Rijksmonumenten totaal;Agglomeratie 's-Gravenhage (CR);2020;1748
2408;Rijksmonumenten totaal;Delft en Westland (CR);1965;0
2409;Rijksmonumenten totaal;Delft en Westland (CR);1966;38
2410;Rijksmonumenten totaal;Delft en Westland (CR);1967;617
2411;Rijksmonumenten totaal;Delft en Westland (CR);1968;621
2412;Rijksmonumenten totaal;Delft en Westland (CR);1969;645
2413;Rijksmonumenten totaal;Delft en Westland (CR);1970;646
2414;Rijksmonumenten totaal;Delft en Westland (CR);1971;647
2415;Rijksmonumenten totaal;Delft en Westland (CR);1972;648
2416;Rijksmonumenten totaal;Delft en Westland (CR);1973;674
2417;Rijksmonumenten totaal;Delft en Westland (CR);1974;678
2418;Rijksmonumenten totaal;Delft en Westland (CR);1975;688
2419;Rijksmonumenten totaal;Delft en Westland (CR);1976;692
2420;Rijksmonumenten totaal;Delft en Westland (CR);1977;695
2421;Rijksmonumenten totaal;Delft en Westland (CR);1978;696
2422;Rijksmonumenten totaal;Delft en Westland (CR);1979;696
2423;Rijksmonumenten totaal;Delft en Westland (CR);1980;697
2424;Rijksmonumenten totaal;Delft en Westland (CR);1981;705
2425;Rijksmonumenten totaal;Delft en Westland (CR);1982;705
2426;Rijksmonumenten totaal;Delft en Westland (CR);1983;705
2427;Rijksmonumenten totaal;Delft en Westland (CR);1984;706
2428;Rijksmonumenten totaal;Delft en Westland (CR);1985;706
2429;Rijksmonumenten totaal;Delft en Westland (CR);1986;707
2430;Rijksmonumenten totaal;Delft en Westland (CR);1987;707
2431;Rijksmonumenten totaal;Delft en Westland (CR);1988;707
2432;Rijksmonumenten totaal;Delft en Westland (CR);1989;709
2433;Rijksmonumenten totaal;Delft en Westland (CR);1990;708
2434;Rijksmonumenten totaal;Delft en Westland (CR);1991;708
2435;Rijksmonumenten totaal;Delft en Westland (CR);1992;708
2436;Rijksmonumenten totaal;Delft en Westland (CR);1993;708
2437;Rijksmonumenten totaal;Delft en Westland (CR);1994;708
2438;Rijksmonumenten totaal;Delft en Westland (CR);1995;708
2439;Rijksmonumenten totaal;Delft en Westland (CR);1996;707
2440;Rijksmonumenten totaal;Delft en Westland (CR);1997;712
2441;Rijksmonumenten totaal;Delft en Westland (CR);1998;712
2442;Rijksmonumenten totaal;Delft en Westland (CR);1999;712
2443;Rijksmonumenten totaal;Delft en Westland (CR);2000;726
2444;Rijksmonumenten totaal;Delft en Westland (CR);2001;755
2445;Rijksmonumenten totaal;Delft en Westland (CR);2002;849
2446;Rijksmonumenten totaal;Delft en Westland (CR);2003;856
2447;Rijksmonumenten totaal;Delft en Westland (CR);2004;864
2448;Rijksmonumenten totaal;Delft en Westland (CR);2005;865
2449;Rijksmonumenten totaal;Delft en Westland (CR);2006;873
2450;Rijksmonumenten totaal;Delft en Westland (CR);2007;873
2451;Rijksmonumenten totaal;Delft en Westland (CR);2008;873
2452;Rijksmonumenten totaal;Delft en Westland (CR);2009;873
2453;Rijksmonumenten totaal;Delft en Westland (CR);2010;874
2454;Rijksmonumenten totaal;Delft en Westland (CR);2011;875
2455;Rijksmonumenten totaal;Delft en Westland (CR);2012;875
2456;Rijksmonumenten totaal;Delft en Westland (CR);2013;872
2457;Rijksmonumenten totaal;Delft en Westland (CR);2014;873
2458;Rijksmonumenten totaal;Delft en Westland (CR);2015;874
2459;Rijksmonumenten totaal;Delft en Westland (CR);2016;874
2460;Rijksmonumenten totaal;Delft en Westland (CR);2017;874
2461;Rijksmonumenten totaal;Delft en Westland (CR);2018;874
2462;Rijksmonumenten totaal;Delft en Westland (CR);2019;874
2463;Rijksmonumenten totaal;Delft en Westland (CR);2020;874
2464;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1965;0
2465;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1966;336
2466;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1967;357
2467;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1968;357
2468;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1969;357
2469;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1970;358
2470;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1971;486
2471;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1972;586
2472;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1973;673
2473;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1974;684
2474;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1975;693
2475;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1976;697
2476;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1977;705
2477;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1978;725
2478;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1979;726
2479;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1980;730
2480;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1981;731
2481;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1982;731
2482;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1983;733
2483;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1984;733
2484;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1985;733
2485;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1986;734
2486;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1987;734
2487;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1988;738
2488;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1989;736
2489;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1990;732
2490;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1991;731
2491;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1992;732
2492;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1993;729
2493;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1994;729
2494;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1995;728
2495;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1996;727
2496;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1997;727
2497;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1998;741
2498;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);1999;755
2499;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2000;815
2500;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2001;898
2501;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2002;938
2502;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2003;939
2503;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2004;947
2504;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2005;948
2505;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2006;948
2506;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2007;948
2507;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2008;948
2508;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2009;948
2509;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2010;948
2510;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2011;948
2511;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2012;948
2512;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2013;942
2513;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2014;943
2514;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2015;942
2515;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2016;942
2516;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2017;941
2517;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2018;941
2518;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2019;939
2519;Rijksmonumenten totaal;Oost-Zuid-Holland (CR);2020;938
2520;Rijksmonumenten totaal;Groot-Rijnmond (CR);1965;0
2521;Rijksmonumenten totaal;Groot-Rijnmond (CR);1966;492
2522;Rijksmonumenten totaal;Groot-Rijnmond (CR);1967;615
2523;Rijksmonumenten totaal;Groot-Rijnmond (CR);1968;658
2524;Rijksmonumenten totaal;Groot-Rijnmond (CR);1969;817
2525;Rijksmonumenten totaal;Groot-Rijnmond (CR);1970;830
2526;Rijksmonumenten totaal;Groot-Rijnmond (CR);1971;875
2527;Rijksmonumenten totaal;Groot-Rijnmond (CR);1972;944
2528;Rijksmonumenten totaal;Groot-Rijnmond (CR);1973;1389
2529;Rijksmonumenten totaal;Groot-Rijnmond (CR);1974;1407
2530;Rijksmonumenten totaal;Groot-Rijnmond (CR);1975;1439
2531;Rijksmonumenten totaal;Groot-Rijnmond (CR);1976;1465
2532;Rijksmonumenten totaal;Groot-Rijnmond (CR);1977;1491
2533;Rijksmonumenten totaal;Groot-Rijnmond (CR);1978;1505
2534;Rijksmonumenten totaal;Groot-Rijnmond (CR);1979;1514
2535;Rijksmonumenten totaal;Groot-Rijnmond (CR);1980;1520
2536;Rijksmonumenten totaal;Groot-Rijnmond (CR);1981;1529
2537;Rijksmonumenten totaal;Groot-Rijnmond (CR);1982;1539
2538;Rijksmonumenten totaal;Groot-Rijnmond (CR);1983;1558
2539;Rijksmonumenten totaal;Groot-Rijnmond (CR);1984;1558
2540;Rijksmonumenten totaal;Groot-Rijnmond (CR);1985;1594
2541;Rijksmonumenten totaal;Groot-Rijnmond (CR);1986;1605
2542;Rijksmonumenten totaal;Groot-Rijnmond (CR);1987;1618
2543;Rijksmonumenten totaal;Groot-Rijnmond (CR);1988;1626
2544;Rijksmonumenten totaal;Groot-Rijnmond (CR);1989;1625
2545;Rijksmonumenten totaal;Groot-Rijnmond (CR);1990;1623
2546;Rijksmonumenten totaal;Groot-Rijnmond (CR);1991;1623
2547;Rijksmonumenten totaal;Groot-Rijnmond (CR);1992;1623
2548;Rijksmonumenten totaal;Groot-Rijnmond (CR);1993;1624
2549;Rijksmonumenten totaal;Groot-Rijnmond (CR);1994;1637
2550;Rijksmonumenten totaal;Groot-Rijnmond (CR);1995;1636
2551;Rijksmonumenten totaal;Groot-Rijnmond (CR);1996;1636
2552;Rijksmonumenten totaal;Groot-Rijnmond (CR);1997;1691
2553;Rijksmonumenten totaal;Groot-Rijnmond (CR);1998;1698
2554;Rijksmonumenten totaal;Groot-Rijnmond (CR);1999;1699
2555;Rijksmonumenten totaal;Groot-Rijnmond (CR);2000;1770
2556;Rijksmonumenten totaal;Groot-Rijnmond (CR);2001;1842
2557;Rijksmonumenten totaal;Groot-Rijnmond (CR);2002;2044
2558;Rijksmonumenten totaal;Groot-Rijnmond (CR);2003;2098
2559;Rijksmonumenten totaal;Groot-Rijnmond (CR);2004;2111
2560;Rijksmonumenten totaal;Groot-Rijnmond (CR);2005;2115
2561;Rijksmonumenten totaal;Groot-Rijnmond (CR);2006;2121
2562;Rijksmonumenten totaal;Groot-Rijnmond (CR);2007;2139
2563;Rijksmonumenten totaal;Groot-Rijnmond (CR);2008;2162
2564;Rijksmonumenten totaal;Groot-Rijnmond (CR);2009;2178
2565;Rijksmonumenten totaal;Groot-Rijnmond (CR);2010;2207
2566;Rijksmonumenten totaal;Groot-Rijnmond (CR);2011;2208
2567;Rijksmonumenten totaal;Groot-Rijnmond (CR);2012;2220
2568;Rijksmonumenten totaal;Groot-Rijnmond (CR);2013;2198
2569;Rijksmonumenten totaal;Groot-Rijnmond (CR);2014;2230
2570;Rijksmonumenten totaal;Groot-Rijnmond (CR);2015;2231
2571;Rijksmonumenten totaal;Groot-Rijnmond (CR);2016;2235
2572;Rijksmonumenten totaal;Groot-Rijnmond (CR);2017;2237
2573;Rijksmonumenten totaal;Groot-Rijnmond (CR);2018;2230
2574;Rijksmonumenten totaal;Groot-Rijnmond (CR);2019;2232
2575;Rijksmonumenten totaal;Groot-Rijnmond (CR);2020;2232
2576;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1965;0
2577;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1966;878
2578;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1967;923
2579;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1968;1101
2580;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1969;1101
2581;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1970;1105
2582;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1971;1123
2583;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1972;1130
2584;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1973;1145
2585;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1974;1147
2586;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1975;1161
2587;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1976;1182
2588;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1977;1185
2589;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1978;1192
2590;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1979;1193
2591;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1980;1195
2592;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1981;1196
2593;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1982;1196
2594;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1983;1201
2595;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1984;1208
2596;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1985;1224
2597;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1986;1226
2598;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1987;1228
2599;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1988;1232
2600;Rijksmonumenten totaal;Zuidoost-Zuid-Holland (CR);1989;1229
