ID;Overheidsinstellingen;Toepassingssectoren;Methoden;Perioden;Oppervlakte_1;Oppervlakte_2;OverheidsinstellingenMetToepassing_3;OverheidsinstellingenMetToepassing_4
532;Totaal gemeenten;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);1992;2103.0;46.0;163.0;62.0
533;Totaal gemeenten;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);1995;1192.0;37.0;67.0;44.0
534;Totaal gemeenten;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);2001;1190.0;23.0;31.0;27.0
535;Totaal gemeenten;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);2005;217.0;6.0;17.0;29.0
536;Totaal gemeenten;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);2009;108.0;5.0;11.0;17.0
537;Totaal gemeenten;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);2013;401.0;15.0;38.0;45.0
538;Totaal gemeenten;Weg- en landschappelijke beplanting;Niets doen (laten verwilderen);2018;4114.0;11.2;96.0;35.3
539;Totaal gemeenten;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;1992;94.0;2.0;28.0;11.0
540;Totaal gemeenten;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;1995;276.0;9.0;32.0;21.0
541;Totaal gemeenten;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;2001;492.0;10.0;16.0;14.0
542;Totaal gemeenten;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;2005;8.0;0.0;5.0;9.0
543;Totaal gemeenten;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;2009;68.0;3.0;8.0;12.0
544;Totaal gemeenten;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;2013;139.0;5.0;28.0;33.0
545;Totaal gemeenten;Weg- en landschappelijke beplanting;Handmatig schoffelen en wieden;2018;2233.0;6.1;86.0;31.6
546;Totaal gemeenten;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;1992;10.0;0.0;6.0;2.0
547;Totaal gemeenten;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;1995;26.0;1.0;8.0;5.0
548;Totaal gemeenten;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;2001;23.0;0.0;6.0;5.0
549;Totaal gemeenten;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;2005;5.0;0.0;1.0;2.0
550;Totaal gemeenten;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;2009;6.0;0.0;1.0;2.0
551;Totaal gemeenten;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;2013;;;;
552;Totaal gemeenten;Weg- en landschappelijke beplanting;Machinaal schoffelen en frezen;2018;868.0;2.4;36.0;13.2
553;Totaal gemeenten;Weg- en landschappelijke beplanting;(Uit)maaien;1992;1177.0;26.0;127.0;48.0
554;Totaal gemeenten;Weg- en landschappelijke beplanting;(Uit)maaien;1995;1503.0;47.0;77.0;51.0
555;Totaal gemeenten;Weg- en landschappelijke beplanting;(Uit)maaien;2001;425.0;8.0;32.0;28.0
556;Totaal gemeenten;Weg- en landschappelijke beplanting;(Uit)maaien;2005;320.0;9.0;21.0;36.0
557;Totaal gemeenten;Weg- en landschappelijke beplanting;(Uit)maaien;2009;877.0;38.0;22.0;34.0
558;Totaal gemeenten;Weg- en landschappelijke beplanting;(Uit)maaien;2013;954.0;35.0;42.0;50.0
559;Totaal gemeenten;Weg- en landschappelijke beplanting;(Uit)maaien;2018;13604.0;37.1;166.0;61.0
560;Totaal gemeenten;Weg- en landschappelijke beplanting;Borstelen;1992;;;;
561;Totaal gemeenten;Weg- en landschappelijke beplanting;Borstelen;1995;;;;
562;Totaal gemeenten;Weg- en landschappelijke beplanting;Borstelen;2001;;;;
563;Totaal gemeenten;Weg- en landschappelijke beplanting;Borstelen;2005;;;;
564;Totaal gemeenten;Weg- en landschappelijke beplanting;Borstelen;2009;;;;
565;Totaal gemeenten;Weg- en landschappelijke beplanting;Borstelen;2013;;;;
566;Totaal gemeenten;Weg- en landschappelijke beplanting;Borstelen;2018;35.0;0.1;3.0;1.1
567;Totaal gemeenten;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;1992;12.0;0.0;4.0;2.0
568;Totaal gemeenten;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;1995;12.0;0.0;4.0;3.0
569;Totaal gemeenten;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;2001;11.0;0.0;3.0;3.0
570;Totaal gemeenten;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;2005;1.0;0.0;1.0;2.0
571;Totaal gemeenten;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;2009;;;;
572;Totaal gemeenten;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;2013;;;;
573;Totaal gemeenten;Weg- en landschappelijke beplanting;Onkruidbranden en met hete lucht;2018;25.0;0.1;2.0;0.7
574;Totaal gemeenten;Weg- en landschappelijke beplanting;Met heet water en stoom;1992;;;;
575;Totaal gemeenten;Weg- en landschappelijke beplanting;Met heet water en stoom;1995;;;;
576;Totaal gemeenten;Weg- en landschappelijke beplanting;Met heet water en stoom;2001;0.0;0.0;0.0;0.0
577;Totaal gemeenten;Weg- en landschappelijke beplanting;Met heet water en stoom;2005;0.0;0.0;0.0;0.0
578;Totaal gemeenten;Weg- en landschappelijke beplanting;Met heet water en stoom;2009;;;;
579;Totaal gemeenten;Weg- en landschappelijke beplanting;Met heet water en stoom;2013;;;;
580;Totaal gemeenten;Weg- en landschappelijke beplanting;Met heet water en stoom;2018;846.0;2.3;16.0;5.9
581;Totaal gemeenten;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;1992;;;;
582;Totaal gemeenten;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;1995;;;;
583;Totaal gemeenten;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;2001;;;;
584;Totaal gemeenten;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;2005;;;;
585;Totaal gemeenten;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;2009;;;;
586;Totaal gemeenten;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;2013;;;;
587;Totaal gemeenten;Weg- en landschappelijke beplanting;Heet water sensor gestuurd;2018;182.0;0.5;11.0;4.0
588;Totaal gemeenten;Bosplantsoen;Bodembedekkend met (half)heesters;1992;118.0;2.0;56.0;14.0
589;Totaal gemeenten;Bosplantsoen;Bodembedekkend met (half)heesters;1995;262.0;6.0;44.0;14.0
590;Totaal gemeenten;Bosplantsoen;Bodembedekkend met (half)heesters;2001;282.0;4.0;34.0;16.0
591;Totaal gemeenten;Bosplantsoen;Bodembedekkend met (half)heesters;2005;190.0;5.0;27.0;19.0
592;Totaal gemeenten;Bosplantsoen;Bodembedekkend met (half)heesters;2009;220.0;4.0;24.0;17.0
593;Totaal gemeenten;Bosplantsoen;Bodembedekkend met (half)heesters;2013;552.0;6.0;53.0;27.0
594;Totaal gemeenten;Bosplantsoen;Bodembedekkend met (half)heesters;2018;1836.0;13.6;116.0;35.7
595;Totaal gemeenten;Bosplantsoen;Bodembedekkend met vaste planten;1992;236.0;4.0;67.0;17.0
596;Totaal gemeenten;Bosplantsoen;Bodembedekkend met vaste planten;1995;231.0;5.0;61.0;20.0
597;Totaal gemeenten;Bosplantsoen;Bodembedekkend met vaste planten;2001;293.0;4.0;26.0;12.0
598;Totaal gemeenten;Bosplantsoen;Bodembedekkend met vaste planten;2005;45.0;1.0;13.0;9.0
599;Totaal gemeenten;Bosplantsoen;Bodembedekkend met vaste planten;2009;117.0;2.0;13.0;9.0
600;Totaal gemeenten;Bosplantsoen;Bodembedekkend met vaste planten;2013;129.0;2.0;41.0;21.0
601;Totaal gemeenten;Bosplantsoen;Bodembedekkend met vaste planten;2018;443.0;3.3;62.0;19.1
602;Totaal gemeenten;Bosplantsoen;Bodembedekkend met schors, houtsnippers;1992;309.0;5.0;114.0;29.0
603;Totaal gemeenten;Bosplantsoen;Bodembedekkend met schors, houtsnippers;1995;283.0;6.0;83.0;27.0
604;Totaal gemeenten;Bosplantsoen;Bodembedekkend met schors, houtsnippers;2001;297.0;5.0;28.0;13.0
605;Totaal gemeenten;Bosplantsoen;Bodembedekkend met schors, houtsnippers;2005;59.0;1.0;14.0;10.0
606;Totaal gemeenten;Bosplantsoen;Bodembedekkend met schors, houtsnippers;2009;3.0;0.0;3.0;2.0
607;Totaal gemeenten;Bosplantsoen;Bodembedekkend met schors, houtsnippers;2013;29.0;0.0;27.0;14.0
608;Totaal gemeenten;Bosplantsoen;Bodembedekkend met schors, houtsnippers;2018;50.0;0.4;19.0;5.8
609;Totaal gemeenten;Bosplantsoen;Ecologisch beheer;1992;1530.0;22.0;122.0;31.0
610;Totaal gemeenten;Bosplantsoen;Ecologisch beheer;1995;;;;
611;Totaal gemeenten;Bosplantsoen;Ecologisch beheer;2001;2371.0;36.0;82.0;38.0
612;Totaal gemeenten;Bosplantsoen;Ecologisch beheer;2005;1886.0;47.0;53.0;37.0
613;Totaal gemeenten;Bosplantsoen;Ecologisch beheer;2009;1204.0;21.0;45.0;32.0
614;Totaal gemeenten;Bosplantsoen;Ecologisch beheer;2013;2294.0;26.0;77.0;39.0
615;Totaal gemeenten;Bosplantsoen;Ecologisch beheer;2018;60.0;0.4;1.0;0.3
616;Totaal gemeenten;Bosplantsoen;Niets doen (laten verwilderen);1992;1666.0;24.0;174.0;44.0
617;Totaal gemeenten;Bosplantsoen;Niets doen (laten verwilderen);1995;1575.0;35.0;120.0;39.0
618;Totaal gemeenten;Bosplantsoen;Niets doen (laten verwilderen);2001;1036.0;13.0;43.0;20.0
619;Totaal gemeenten;Bosplantsoen;Niets doen (laten verwilderen);2005;274.0;7.0;22.0;15.0
620;Totaal gemeenten;Bosplantsoen;Niets doen (laten verwilderen);2009;1573.0;27.0;31.0;22.0
621;Totaal gemeenten;Bosplantsoen;Niets doen (laten verwilderen);2013;1680.0;19.0;49.0;25.0
622;Totaal gemeenten;Bosplantsoen;Niets doen (laten verwilderen);2018;4108.0;30.4;147.0;45.2
623;Totaal gemeenten;Bosplantsoen;Handmatig schoffelen en wieden;1992;963.0;14.0;212.0;54.0
624;Totaal gemeenten;Bosplantsoen;Handmatig schoffelen en wieden;1995;623.0;14.0;116.0;38.0
625;Totaal gemeenten;Bosplantsoen;Handmatig schoffelen en wieden;2001;936.0;14.0;77.0;36.0
626;Totaal gemeenten;Bosplantsoen;Handmatig schoffelen en wieden;2005;777.0;19.0;55.0;38.0
627;Totaal gemeenten;Bosplantsoen;Handmatig schoffelen en wieden;2009;1458.0;25.0;59.0;42.0
628;Totaal gemeenten;Bosplantsoen;Handmatig schoffelen en wieden;2013;1516.0;17.0;96.0;49.0
629;Totaal gemeenten;Bosplantsoen;Handmatig schoffelen en wieden;2018;2181.0;16.1;159.0;48.9
630;Totaal gemeenten;Bosplantsoen;Machinaal schoffelen en frezen;1992;152.0;2.0;49.0;12.0
631;Totaal gemeenten;Bosplantsoen;Machinaal schoffelen en frezen;1995;75.0;2.0;29.0;10.0
632;Totaal gemeenten;Bosplantsoen;Machinaal schoffelen en frezen;2001;97.0;1.0;18.0;8.0
633;Totaal gemeenten;Bosplantsoen;Machinaal schoffelen en frezen;2005;76.0;2.0;18.0;13.0
634;Totaal gemeenten;Bosplantsoen;Machinaal schoffelen en frezen;2009;38.0;1.0;6.0;4.0
635;Totaal gemeenten;Bosplantsoen;Machinaal schoffelen en frezen;2013;296.0;3.0;32.0;16.0
636;Totaal gemeenten;Bosplantsoen;Machinaal schoffelen en frezen;2018;478.0;3.5;41.0;12.6
637;Totaal gemeenten;Bosplantsoen;(Uit)maaien;1992;1840.0;30.0;250.0;63.0
638;Totaal gemeenten;Bosplantsoen;(Uit)maaien;1995;1463.0;32.0;178.0;59.0
639;Totaal gemeenten;Bosplantsoen;(Uit)maaien;2001;1272.0;19.0;105.0;49.0
640;Totaal gemeenten;Bosplantsoen;(Uit)maaien;2005;736.0;18.0;68.0;48.0
641;Totaal gemeenten;Bosplantsoen;(Uit)maaien;2009;1072.0;19.0;77.0;55.0
642;Totaal gemeenten;Bosplantsoen;(Uit)maaien;2013;2232.0;25.0;127.0;65.0
643;Totaal gemeenten;Bosplantsoen;(Uit)maaien;2018;4188.0;30.9;211.0;64.9
644;Totaal gemeenten;Bosplantsoen;Borstelen;1992;;;;
645;Totaal gemeenten;Bosplantsoen;Borstelen;1995;;;;
646;Totaal gemeenten;Bosplantsoen;Borstelen;2001;;;;
647;Totaal gemeenten;Bosplantsoen;Borstelen;2005;;;;
648;Totaal gemeenten;Bosplantsoen;Borstelen;2009;;;;
649;Totaal gemeenten;Bosplantsoen;Borstelen;2013;;;;
650;Totaal gemeenten;Bosplantsoen;Borstelen;2018;;;;
651;Totaal gemeenten;Bosplantsoen;Onkruidbranden en met hete lucht;1992;20.0;0.0;6.0;2.0
652;Totaal gemeenten;Bosplantsoen;Onkruidbranden en met hete lucht;1995;4.0;0.0;3.0;1.0
653;Totaal gemeenten;Bosplantsoen;Onkruidbranden en met hete lucht;2001;0.0;0.0;0.0;0.0
654;Totaal gemeenten;Bosplantsoen;Onkruidbranden en met hete lucht;2005;0.0;0.0;0.0;0.0
655;Totaal gemeenten;Bosplantsoen;Onkruidbranden en met hete lucht;2009;20.0;0.0;1.0;1.0
656;Totaal gemeenten;Bosplantsoen;Onkruidbranden en met hete lucht;2013;21.0;0.0;2.0;1.0
657;Totaal gemeenten;Bosplantsoen;Onkruidbranden en met hete lucht;2018;11.0;0.1;5.0;1.5
658;Totaal gemeenten;Bosplantsoen;Met heet water en stoom;1992;;;;
659;Totaal gemeenten;Bosplantsoen;Met heet water en stoom;1995;;;;
660;Totaal gemeenten;Bosplantsoen;Met heet water en stoom;2001;5.0;0.0;1.0;0.0
661;Totaal gemeenten;Bosplantsoen;Met heet water en stoom;2005;0.0;0.0;0.0;0.0
662;Totaal gemeenten;Bosplantsoen;Met heet water en stoom;2009;80.0;1.0;1.0;1.0
663;Totaal gemeenten;Bosplantsoen;Met heet water en stoom;2013;80.0;1.0;1.0;1.0
664;Totaal gemeenten;Bosplantsoen;Met heet water en stoom;2018;156.0;1.2;8.0;2.5
665;Totaal gemeenten;Bosplantsoen;Heet water sensor gestuurd;1992;;;;
666;Totaal gemeenten;Bosplantsoen;Heet water sensor gestuurd;1995;;;;
667;Totaal gemeenten;Bosplantsoen;Heet water sensor gestuurd;2001;;;;
668;Totaal gemeenten;Bosplantsoen;Heet water sensor gestuurd;2005;;;;
669;Totaal gemeenten;Bosplantsoen;Heet water sensor gestuurd;2009;;;;
670;Totaal gemeenten;Bosplantsoen;Heet water sensor gestuurd;2013;;;;
671;Totaal gemeenten;Bosplantsoen;Heet water sensor gestuurd;2018;21.0;0.2;2.0;0.6
672;Totaal gemeenten;Sierplantsoen;Bodembedekkend met (half)heesters;1992;711.0;14.0;217.0;55.0
673;Totaal gemeenten;Sierplantsoen;Bodembedekkend met (half)heesters;1995;877.0;19.0;181.0;54.0
674;Totaal gemeenten;Sierplantsoen;Bodembedekkend met (half)heesters;2001;1183.0;17.0;120.0;51.0
675;Totaal gemeenten;Sierplantsoen;Bodembedekkend met (half)heesters;2005;1116.0;18.0;96.0;57.0
676;Totaal gemeenten;Sierplantsoen;Bodembedekkend met (half)heesters;2009;709.0;13.0;68.0;41.0
677;Totaal gemeenten;Sierplantsoen;Bodembedekkend met (half)heesters;2013;746.0;11.0;88.0;44.0
678;Totaal gemeenten;Sierplantsoen;Bodembedekkend met (half)heesters;2018;4173.0;24.7;206.0;63.8
679;Totaal gemeenten;Sierplantsoen;Bodembedekkend met vaste planten;1992;161.0;3.0;106.0;27.0
680;Totaal gemeenten;Sierplantsoen;Bodembedekkend met vaste planten;1995;301.0;7.0;89.0;26.0
681;Totaal gemeenten;Sierplantsoen;Bodembedekkend met vaste planten;2001;119.0;2.0;51.0;22.0
682;Totaal gemeenten;Sierplantsoen;Bodembedekkend met vaste planten;2005;159.0;3.0;42.0;25.0
683;Totaal gemeenten;Sierplantsoen;Bodembedekkend met vaste planten;2009;115.0;2.0;38.0;23.0
684;Totaal gemeenten;Sierplantsoen;Bodembedekkend met vaste planten;2013;98.0;1.0;71.0;36.0
685;Totaal gemeenten;Sierplantsoen;Bodembedekkend met vaste planten;2018;1616.0;9.6;154.0;47.7
686;Totaal gemeenten;Sierplantsoen;Bodembedekkend met schors, houtsnippers;1992;291.0;6.0;108.0;27.0
687;Totaal gemeenten;Sierplantsoen;Bodembedekkend met schors, houtsnippers;1995;163.0;4.0;76.0;23.0
688;Totaal gemeenten;Sierplantsoen;Bodembedekkend met schors, houtsnippers;2001;142.0;2.0;42.0;18.0
689;Totaal gemeenten;Sierplantsoen;Bodembedekkend met schors, houtsnippers;2005;56.0;1.0;26.0;15.0
690;Totaal gemeenten;Sierplantsoen;Bodembedekkend met schors, houtsnippers;2009;33.0;1.0;11.0;7.0
691;Totaal gemeenten;Sierplantsoen;Bodembedekkend met schors, houtsnippers;2013;37.0;1.0;33.0;17.0
692;Totaal gemeenten;Sierplantsoen;Bodembedekkend met schors, houtsnippers;2018;29.0;0.2;19.0;5.9
693;Totaal gemeenten;Sierplantsoen;Ecologisch beheer;1992;327.0;6.0;52.0;13.0
694;Totaal gemeenten;Sierplantsoen;Ecologisch beheer;1995;;;;
695;Totaal gemeenten;Sierplantsoen;Ecologisch beheer;2001;149.0;2.0;26.0;11.0
696;Totaal gemeenten;Sierplantsoen;Ecologisch beheer;2005;1536.0;24.0;27.0;16.0
697;Totaal gemeenten;Sierplantsoen;Ecologisch beheer;2009;473.0;9.0;10.0;6.0
698;Totaal gemeenten;Sierplantsoen;Ecologisch beheer;2013;479.0;7.0;29.0;15.0
699;Totaal gemeenten;Sierplantsoen;Ecologisch beheer;2018;;;;
700;Totaal gemeenten;Sierplantsoen;Niets doen (laten verwilderen);1992;109.0;2.0;22.0;6.0
701;Totaal gemeenten;Sierplantsoen;Niets doen (laten verwilderen);1995;50.0;1.0;10.0;3.0
702;Totaal gemeenten;Sierplantsoen;Niets doen (laten verwilderen);2001;13.0;0.0;2.0;1.0
703;Totaal gemeenten;Sierplantsoen;Niets doen (laten verwilderen);2005;72.0;1.0;5.0;3.0
704;Totaal gemeenten;Sierplantsoen;Niets doen (laten verwilderen);2009;14.0;0.0;5.0;3.0
705;Totaal gemeenten;Sierplantsoen;Niets doen (laten verwilderen);2013;10.0;0.0;23.0;12.0
706;Totaal gemeenten;Sierplantsoen;Niets doen (laten verwilderen);2018;398.0;2.4;21.0;6.5
707;Totaal gemeenten;Sierplantsoen;Handmatig schoffelen en wieden;1992;2963.0;58.0;362.0;92.0
708;Totaal gemeenten;Sierplantsoen;Handmatig schoffelen en wieden;1995;2939.0;63.0;281.0;84.0
709;Totaal gemeenten;Sierplantsoen;Handmatig schoffelen en wieden;2001;4675.0;68.0;200.0;85.0
710;Totaal gemeenten;Sierplantsoen;Handmatig schoffelen en wieden;2005;2982.0;47.0;136.0;80.0
711;Totaal gemeenten;Sierplantsoen;Handmatig schoffelen en wieden;2009;3637.0;66.0;143.0;87.0
712;Totaal gemeenten;Sierplantsoen;Handmatig schoffelen en wieden;2013;4949.0;73.0;175.0;88.0
713;Totaal gemeenten;Sierplantsoen;Handmatig schoffelen en wieden;2018;7662.0;45.4;278.0;86.1
714;Totaal gemeenten;Sierplantsoen;Machinaal schoffelen en frezen;1992;283.0;6.0;59.0;15.0
715;Totaal gemeenten;Sierplantsoen;Machinaal schoffelen en frezen;1995;258.0;6.0;32.0;10.0
716;Totaal gemeenten;Sierplantsoen;Machinaal schoffelen en frezen;2001;175.0;3.0;20.0;9.0
717;Totaal gemeenten;Sierplantsoen;Machinaal schoffelen en frezen;2005;254.0;4.0;15.0;9.0
718;Totaal gemeenten;Sierplantsoen;Machinaal schoffelen en frezen;2009;408.0;7.0;9.0;5.0
719;Totaal gemeenten;Sierplantsoen;Machinaal schoffelen en frezen;2013;279.0;4.0;33.0;17.0
720;Totaal gemeenten;Sierplantsoen;Machinaal schoffelen en frezen;2018;1042.0;6.2;28.0;8.7
721;Totaal gemeenten;Sierplantsoen;(Uit)maaien;1992;214.0;4.0;42.0;11.0
722;Totaal gemeenten;Sierplantsoen;(Uit)maaien;1995;78.0;2.0;23.0;7.0
723;Totaal gemeenten;Sierplantsoen;(Uit)maaien;2001;456.0;7.0;11.0;5.0
724;Totaal gemeenten;Sierplantsoen;(Uit)maaien;2005;109.0;2.0;17.0;10.0
725;Totaal gemeenten;Sierplantsoen;(Uit)maaien;2009;89.0;2.0;10.0;6.0
726;Totaal gemeenten;Sierplantsoen;(Uit)maaien;2013;191.0;3.0;36.0;18.0
727;Totaal gemeenten;Sierplantsoen;(Uit)maaien;2018;1922.0;11.4;55.0;17.0
728;Totaal gemeenten;Sierplantsoen;Borstelen;1992;;;;
729;Totaal gemeenten;Sierplantsoen;Borstelen;1995;;;;
730;Totaal gemeenten;Sierplantsoen;Borstelen;2001;;;;
731;Totaal gemeenten;Sierplantsoen;Borstelen;2005;;;;
732;Totaal gemeenten;Sierplantsoen;Borstelen;2009;;;;
733;Totaal gemeenten;Sierplantsoen;Borstelen;2013;;;;
734;Totaal gemeenten;Sierplantsoen;Borstelen;2018;1.0;0.0;2.0;0.6
735;Totaal gemeenten;Sierplantsoen;Onkruidbranden en met hete lucht;1992;21.0;0.0;5.0;1.0
736;Totaal gemeenten;Sierplantsoen;Onkruidbranden en met hete lucht;1995;1.0;0.0;1.0;0.0
737;Totaal gemeenten;Sierplantsoen;Onkruidbranden en met hete lucht;2001;3.0;0.0;2.0;1.0
738;Totaal gemeenten;Sierplantsoen;Onkruidbranden en met hete lucht;2005;5.0;0.0;1.0;1.0
739;Totaal gemeenten;Sierplantsoen;Onkruidbranden en met hete lucht;2009;15.0;0.0;1.0;1.0
740;Totaal gemeenten;Sierplantsoen;Onkruidbranden en met hete lucht;2013;;;;
741;Totaal gemeenten;Sierplantsoen;Onkruidbranden en met hete lucht;2018;11.0;0.1;4.0;1.2
742;Totaal gemeenten;Sierplantsoen;Met heet water en stoom;1992;;;;
743;Totaal gemeenten;Sierplantsoen;Met heet water en stoom;1995;;;;
744;Totaal gemeenten;Sierplantsoen;Met heet water en stoom;2001;0.0;0.0;0.0;0.0
745;Totaal gemeenten;Sierplantsoen;Met heet water en stoom;2005;0.0;0.0;0.0;0.0
746;Totaal gemeenten;Sierplantsoen;Met heet water en stoom;2009;0.0;0.0;;
747;Totaal gemeenten;Sierplantsoen;Met heet water en stoom;2013;;;;
748;Totaal gemeenten;Sierplantsoen;Met heet water en stoom;2018;37.0;0.2;4.0;1.2
749;Totaal gemeenten;Sierplantsoen;Heet water sensor gestuurd;1992;;;;
750;Totaal gemeenten;Sierplantsoen;Heet water sensor gestuurd;1995;;;;
751;Totaal gemeenten;Sierplantsoen;Heet water sensor gestuurd;2001;;;;
752;Totaal gemeenten;Sierplantsoen;Heet water sensor gestuurd;2005;;;;
753;Totaal gemeenten;Sierplantsoen;Heet water sensor gestuurd;2009;;;;
754;Totaal gemeenten;Sierplantsoen;Heet water sensor gestuurd;2013;;;;
755;Totaal gemeenten;Sierplantsoen;Heet water sensor gestuurd;2018;1.0;0.0;2.0;0.6
756;Totaal gemeenten;Verhardingen;Bodembedekkend met (half)heesters;1992;;;;
757;Totaal gemeenten;Verhardingen;Bodembedekkend met (half)heesters;1995;;;;
758;Totaal gemeenten;Verhardingen;Bodembedekkend met (half)heesters;2001;;;;
759;Totaal gemeenten;Verhardingen;Bodembedekkend met (half)heesters;2005;;;;
760;Totaal gemeenten;Verhardingen;Bodembedekkend met (half)heesters;2009;;;;
761;Totaal gemeenten;Verhardingen;Bodembedekkend met (half)heesters;2013;;;;
762;Totaal gemeenten;Verhardingen;Bodembedekkend met (half)heesters;2018;;;;
763;Totaal gemeenten;Verhardingen;Bodembedekkend met vaste planten;1992;;;;
764;Totaal gemeenten;Verhardingen;Bodembedekkend met vaste planten;1995;;;;
765;Totaal gemeenten;Verhardingen;Bodembedekkend met vaste planten;2001;;;;
766;Totaal gemeenten;Verhardingen;Bodembedekkend met vaste planten;2005;;;;
767;Totaal gemeenten;Verhardingen;Bodembedekkend met vaste planten;2009;;;;
768;Totaal gemeenten;Verhardingen;Bodembedekkend met vaste planten;2013;;;;
769;Totaal gemeenten;Verhardingen;Bodembedekkend met vaste planten;2018;;;;
770;Totaal gemeenten;Verhardingen;Bodembedekkend met schors, houtsnippers;1992;;;;
771;Totaal gemeenten;Verhardingen;Bodembedekkend met schors, houtsnippers;1995;;;;
772;Totaal gemeenten;Verhardingen;Bodembedekkend met schors, houtsnippers;2001;;;;
773;Totaal gemeenten;Verhardingen;Bodembedekkend met schors, houtsnippers;2005;;;;
774;Totaal gemeenten;Verhardingen;Bodembedekkend met schors, houtsnippers;2009;;;;
775;Totaal gemeenten;Verhardingen;Bodembedekkend met schors, houtsnippers;2013;;;;
776;Totaal gemeenten;Verhardingen;Bodembedekkend met schors, houtsnippers;2018;;;;
777;Totaal gemeenten;Verhardingen;Ecologisch beheer;1992;;;;
778;Totaal gemeenten;Verhardingen;Ecologisch beheer;1995;;;;
779;Totaal gemeenten;Verhardingen;Ecologisch beheer;2001;;;;
780;Totaal gemeenten;Verhardingen;Ecologisch beheer;2005;;;;
781;Totaal gemeenten;Verhardingen;Ecologisch beheer;2009;;;;
782;Totaal gemeenten;Verhardingen;Ecologisch beheer;2013;;;;
783;Totaal gemeenten;Verhardingen;Ecologisch beheer;2018;;;;
784;Totaal gemeenten;Verhardingen;Niets doen (laten verwilderen);1992;219.0;10.0;10.0;11.0
785;Totaal gemeenten;Verhardingen;Niets doen (laten verwilderen);1995;141.0;3.0;8.0;6.0
786;Totaal gemeenten;Verhardingen;Niets doen (laten verwilderen);2001;41.0;0.0;2.0;1.0
787;Totaal gemeenten;Verhardingen;Niets doen (laten verwilderen);2005;451.0;5.0;7.0;6.0
788;Totaal gemeenten;Verhardingen;Niets doen (laten verwilderen);2009;176.0;2.0;5.0;4.0
789;Totaal gemeenten;Verhardingen;Niets doen (laten verwilderen);2013;198.0;1.0;23.0;13.0
790;Totaal gemeenten;Verhardingen;Niets doen (laten verwilderen);2018;306.0;0.6;39.0;11.2
791;Totaal gemeenten;Verhardingen;Handmatig schoffelen en wieden;1992;189.0;9.0;19.0;20.0
792;Totaal gemeenten;Verhardingen;Handmatig schoffelen en wieden;1995;175.0;3.0;22.0;16.0
793;Totaal gemeenten;Verhardingen;Handmatig schoffelen en wieden;2001;68.0;1.0;9.0;6.0
794;Totaal gemeenten;Verhardingen;Handmatig schoffelen en wieden;2005;19.0;0.0;6.0;5.0
795;Totaal gemeenten;Verhardingen;Handmatig schoffelen en wieden;2009;;;;
796;Totaal gemeenten;Verhardingen;Handmatig schoffelen en wieden;2013;71.0;1.0;29.0;16.0
797;Totaal gemeenten;Verhardingen;Handmatig schoffelen en wieden;2018;1258.0;2.3;74.0;21.3
798;Totaal gemeenten;Verhardingen;Machinaal schoffelen en frezen;1992;;;;
799;Totaal gemeenten;Verhardingen;Machinaal schoffelen en frezen;1995;;;;
800;Totaal gemeenten;Verhardingen;Machinaal schoffelen en frezen;2001;111.0;1.0;5.0;3.0
801;Totaal gemeenten;Verhardingen;Machinaal schoffelen en frezen;2005;9.0;0.0;4.0;3.0
802;Totaal gemeenten;Verhardingen;Machinaal schoffelen en frezen;2009;;;;
803;Totaal gemeenten;Verhardingen;Machinaal schoffelen en frezen;2013;;;;
804;Totaal gemeenten;Verhardingen;Machinaal schoffelen en frezen;2018;406.0;0.7;61.0;17.6
805;Totaal gemeenten;Verhardingen;(Uit)maaien;1992;39.0;2.0;12.0;13.0
