ID;RegioS;Perioden;BbpMarktprijzen_1;BbpPerInwoner_2;BbpVolumemutaties_3;BrutoToegevoegdeWaardeVolumemutaties_4;ToegevoegdeWaardeBrutoBasisprijzen_5;BeloningVanWerknemers_6;ArbeidsjarenTotaal_7;ArbeidsjarenWerknemers_8;ArbeidsjarenZelfstandigen_9;WerkzamePersonenTotaal_10;Werknemers_11;Zelfstandigen_12;GewerkteUrenTotaal_13;GewerkteUrenWerknemers_14;GewerkteUrenZelfstandigen_15
1098;Zaanstreek (CR);2001;3387;22237;1.8;1.8;3026;1839.0;55.8;48.1;7.7;69.2;58.5;10.7;99.7;81.7;18.1
1099;Zaanstreek (CR);2002;3697;23998;4.5;4.5;3308;1996.0;56.3;48.5;7.8;70.4;59.4;10.9;100.3;82.3;18.0
1100;Zaanstreek (CR);2003;3756;24192;-0.2;-0.2;3359;2018.0;55.7;47.6;8.1;70.3;59.1;11.2;99.8;81.0;18.7
1101;Zaanstreek (CR);2004;3568;22931;-6.6;-6.5;3185;1916.0;52.1;44.4;7.8;65.3;54.6;10.7;94.2;76.3;17.8
1102;Zaanstreek (CR);2005;3667;23528;1.4;1.4;3271;1916.0;52.0;43.8;8.2;65.3;54.3;11.1;93.5;74.7;18.7
1103;Zaanstreek (CR);2006;3840;24511;2.4;2.3;3420;1953.0;52.9;44.8;8.1;66.2;55.4;10.8;94.5;76.0;18.5
1104;Zaanstreek (CR);2007;4094;25910;3.7;3.8;3654;2050.0;53.2;44.6;8.6;66.9;55.6;11.3;95.3;75.8;19.5
1105;Zaanstreek (CR);2008;4298;26970;2.8;3.1;3841;2176.0;54.1;45.1;9.0;67.7;55.7;11.9;96.9;76.7;20.2
1106;Zaanstreek (CR);2009;4205;26187;-1.6;-1.2;3777;2199.0;53.9;44.8;9.1;67.6;55.7;11.9;96.1;76.0;20.0
1107;Zaanstreek (CR);2010;4192;25882;-0.3;-0.1;3766;2157.0;52.4;43.1;9.2;67.8;56.0;11.8;96.2;75.3;20.8
1108;Zaanstreek (CR);2011;4310;26377;2.9;3.2;3883;2265.0;53.7;44.1;9.6;68.1;55.9;12.2;97.3;76.0;21.3
1109;Zaanstreek (CR);2012;4258;25851;-1.4;-1.2;3850;2278.0;52.4;42.3;10.1;67.7;55.1;12.6;96.1;74.5;21.6
1110;Zaanstreek (CR);2013;4394;26491;1.9;2.3;3963;2350.0;52.7;43.0;9.8;67.6;54.9;12.7;96.8;75.1;21.8
1111;Zaanstreek (CR);2014;4532;27176;2.6;2.6;4082;2355.0;52.4;42.0;10.4;69.1;56.0;13.0;98.5;76.1;22.4
1112;Zaanstreek (CR);2015;4402;26258;-3.6;-3.9;3961;2236.0;51.7;41.1;10.6;66.4;53.2;13.2;94.0;70.9;23.2
1113;Zaanstreek (CR);2016;4686;27758;3.6;3.4;4200;2318.0;53.9;42.8;11.1;67.5;54.1;13.5;96.5;72.5;24.1
1114;Zaanstreek (CR);2017;4800;28206;0.8;0.8;4302;2356.0;53.5;42.1;11.4;67.2;53.5;13.7;96.7;72.1;24.7
1115;Zaanstreek (CR);2018;5148;30011;3.4;3.3;4607;2512.0;57.0;45.0;12.0;71.9;57.5;14.4;102.5;76.7;25.8
1116;Zaanstreek (CR);2019;5424;31418;2.4;2.5;4837;2723.0;59.2;46.6;12.6;74.4;59.5;14.9;106.3;79.4;27.0
1117;Zaanstreek (CR);2020;5381;31077;-3.8;-4.0;4794;2795.0;58.6;46.6;12.1;74.6;59.4;15.2;102.0;76.4;25.6
1118;Zaanstreek (CR);2021;5955;34344;8.7;9.1;5298;2911.0;59.6;47.2;12.5;76.0;60.5;15.5;104.6;79.0;25.5
1119;Zaanstreek (CR);2022;6398;36899;3.8;4.3;5739;;61.9;48.7;13.2;78.9;62.5;16.4;109.2;81.9;27.3
1120;Groot-Amsterdam (CR);1995;40298;35650;;;36596;19467.0;583.8;510.3;73.6;721.1;613.7;107.4;1051.1;874.9;176.1
1121;Groot-Amsterdam (CR);1996;42139;37232;4.2;3.9;38068;20432.0;604.6;526.7;77.9;743.7;632.7;111.0;1097.5;907.7;189.8
1122;Groot-Amsterdam (CR);1997;45582;40114;5.8;6.0;41121;21810.0;631.1;551.2;79.9;779.2;665.4;113.8;1135.5;944.2;191.3
1123;Groot-Amsterdam (CR);1998;49955;43594;7.2;7.1;45023;24019.0;667.5;587.6;79.9;820.4;707.3;113.1;1195.5;1003.0;192.5
1124;Groot-Amsterdam (CR);1999;53186;46001;5.2;4.9;47662;25997.0;687.1;606.9;80.2;845.0;732.9;112.1;1233.7;1038.9;194.8
1125;Groot-Amsterdam (CR);2000;56489;48505;4.4;4.6;50719;28455.0;704.6;626.5;78.2;867.2;759.2;108.1;1252.9;1063.9;189.0
1126;Groot-Amsterdam (CR);2001;59107;50404;0.2;0.3;52794;29524.0;703.1;626.7;76.4;868.6;762.6;106.0;1247.1;1065.2;181.9
1127;Groot-Amsterdam (CR);2002;64643;54743;5.0;4.9;57839;31176.0;697.7;623.4;74.3;870.7;765.9;104.8;1232.2;1058.0;174.2
1128;Groot-Amsterdam (CR);2003;65592;55128;-0.6;-0.6;58660;31893.0;685.9;611.8;74.1;861.6;758.2;103.4;1213.6;1041.7;171.8
1129;Groot-Amsterdam (CR);2004;68942;57472;3.9;4.0;61555;33001.0;693.5;615.2;78.3;867.0;758.8;108.2;1240.3;1058.9;181.4
1130;Groot-Amsterdam (CR);2005;71308;59079;2.2;2.2;63608;33526.0;692.3;612.0;80.3;868.9;760.0;109.0;1230.5;1045.3;185.2
1131;Groot-Amsterdam (CR);2006;75284;62141;4.9;4.7;67046;34872.0;715.8;630.5;85.3;897.1;782.9;114.3;1270.1;1072.0;198.0
1132;Groot-Amsterdam (CR);2007;78994;64860;3.6;3.7;70489;36704.0;731.3;640.8;90.5;918.3;798.8;119.5;1298.8;1090.7;208.1
1133;Groot-Amsterdam (CR);2008;82136;66836;3.1;3.5;73403;38851.0;748.0;658.6;89.5;938.0;821.1;116.9;1326.0;1123.0;203.0
1134;Groot-Amsterdam (CR);2009;80615;64833;-5.1;-4.8;72402;39155.0;741.8;649.8;92.0;932.9;814.1;118.7;1312.2;1106.7;205.5
1135;Groot-Amsterdam (CR);2010;85516;67911;4.0;4.2;76832;39687.0;742.4;646.5;95.9;866.4;751.9;114.6;1277.6;1066.2;211.4
1136;Groot-Amsterdam (CR);2011;86890;68221;2.3;2.6;78285;41504.0;761.0;660.2;100.8;883.3;763.6;119.7;1305.7;1086.9;218.8
1137;Groot-Amsterdam (CR);2012;87889;68346;-0.5;-0.3;79456;41963.0;758.2;656.0;102.3;884.9;760.3;124.6;1299.3;1074.8;224.5
1138;Groot-Amsterdam (CR);2013;91221;70250;2.2;2.6;82277;43152.0;761.4;656.1;105.2;894.0;767.5;126.4;1317.6;1087.8;229.8
1139;Groot-Amsterdam (CR);2014;96030;73149;3.9;3.9;86486;44491.0;777.3;667.5;109.8;900.9;767.7;133.2;1340.2;1099.5;240.7
1140;Groot-Amsterdam (CR);2015;101550;76831;5.0;4.7;91370;45847.0;807.1;693.0;114.1;959.0;824.4;134.6;1422.9;1174.1;248.7
1141;Groot-Amsterdam (CR);2016;106743;79831;4.9;4.6;95665;47647.0;824.6;706.8;117.8;977.6;839.1;138.5;1457.4;1200.7;256.7
1142;Groot-Amsterdam (CR);2017;112005;82895;4.6;4.6;100385;49684.0;851.0;730.1;120.9;999.5;858.3;141.2;1496.0;1233.7;262.3
1143;Groot-Amsterdam (CR);2018;119305;87456;5.3;5.3;106765;53209.0;881.1;756.9;124.2;1044.4;898.0;146.4;1554.1;1286.1;268.0
1144;Groot-Amsterdam (CR);2019;127819;92304;4.5;4.5;113970;56713.0;915.8;785.4;130.4;1082.2;929.7;152.5;1619.3;1338.8;280.5
1145;Groot-Amsterdam (CR);2020;118825;85212;-9.0;-9.2;105861;58196.0;886.2;765.6;120.5;1059.6;905.0;154.5;1510.5;1255.3;255.1
1146;Groot-Amsterdam (CR);2021;129392;92183;7.7;8.1;115110;61477.0;905.8;781.7;124.2;1075.9;918.5;157.4;1562.7;1307.9;254.8
1147;Groot-Amsterdam (CR);2022;143258;102061;7.9;8.4;128500;;945.4;814.0;131.4;1125.6;958.9;166.8;1644.3;1372.9;271.4
1148;Het Gooi en Vechtstreek (CR);1995;5781;24721;;;5250;2943.0;94.5;78.0;16.5;117.2;93.9;23.2;172.9;134.0;38.9
1149;Het Gooi en Vechtstreek (CR);1996;5928;25421;0.9;0.6;5355;3090.0;97.8;80.9;16.9;121.1;97.2;23.9;180.2;139.8;40.4
1150;Het Gooi en Vechtstreek (CR);1997;6800;29206;11.8;12.0;6134;3310.0;103.4;85.4;17.9;128.8;102.6;26.2;189.0;146.8;42.1
1151;Het Gooi en Vechtstreek (CR);1998;7294;31346;5.1;5.1;6574;3476.0;105.0;87.9;17.0;129.9;105.3;24.7;190.9;150.6;40.4
1152;Het Gooi en Vechtstreek (CR);1999;7713;33144;4.4;4.1;6912;3738.0;105.4;88.7;16.7;131.1;106.9;24.2;191.9;152.4;39.5
1153;Het Gooi en Vechtstreek (CR);2000;8285;35592;5.1;5.3;7439;4040.0;106.2;90.2;16.0;132.3;109.1;23.2;191.5;153.7;37.8
1154;Het Gooi en Vechtstreek (CR);2001;8561;36703;0.4;0.5;7647;4175.0;105.9;91.5;14.5;131.5;110.6;20.9;189.1;155.4;33.7
1155;Het Gooi en Vechtstreek (CR);2002;8841;36464;-1.4;-1.4;7911;4286.0;104.5;90.1;14.4;131.3;110.1;21.2;186.0;152.7;33.2
1156;Het Gooi en Vechtstreek (CR);2003;8897;36701;-1.3;-1.3;7957;4342.0;102.6;87.8;14.8;129.8;108.2;21.5;183.1;149.0;34.1
1157;Het Gooi en Vechtstreek (CR);2004;8985;37062;-0.8;-0.7;8022;4255.0;100.2;84.5;15.7;126.2;103.8;22.4;181.0;144.9;36.0
1158;Het Gooi en Vechtstreek (CR);2005;9066;37444;-0.3;-0.2;8087;4262.0;99.6;83.4;16.2;125.9;103.1;22.9;179.0;142.0;37.0
1159;Het Gooi en Vechtstreek (CR);2006;9389;38817;1.8;1.6;8362;4376.0;101.8;84.4;17.4;129.1;104.7;24.4;182.6;142.9;39.7
1160;Het Gooi en Vechtstreek (CR);2007;9995;41294;3.6;3.7;8919;4632.0;103.5;86.1;17.4;131.0;107.0;24.0;185.5;146.1;39.5
1161;Het Gooi en Vechtstreek (CR);2008;9961;41024;-2.0;-1.7;8902;4657.0;100.7;83.6;17.1;126.9;103.8;23.0;180.1;141.7;38.4
1162;Het Gooi en Vechtstreek (CR);2009;9602;39429;-3.1;-2.7;8623;4670.0;100.0;82.0;17.9;126.1;102.1;24.0;178.6;138.8;39.8
1163;Het Gooi en Vechtstreek (CR);2010;9538;39086;-1.6;-1.4;8569;4646.0;98.2;80.3;17.9;123.8;101.1;22.7;176.7;136.2;40.5
1164;Het Gooi en Vechtstreek (CR);2011;9465;38670;-0.8;-0.5;8528;4632.0;97.4;78.6;18.9;123.4;100.3;23.1;176.0;134.8;41.2
1165;Het Gooi en Vechtstreek (CR);2012;9261;37788;-2.1;-1.9;8373;4686.0;96.9;77.8;19.0;123.3;99.8;23.4;174.3;133.0;41.3
1166;Het Gooi en Vechtstreek (CR);2013;9164;37387;-2.3;-1.9;8266;4598.0;94.3;75.6;18.7;121.3;97.7;23.7;172.5;130.8;41.7
1167;Het Gooi en Vechtstreek (CR);2014;9487;38596;3.0;3.0;8544;4630.0;94.5;75.0;19.5;120.9;96.4;24.5;173.3;130.2;43.0
1168;Het Gooi en Vechtstreek (CR);2015;9827;39719;2.8;2.5;8842;4694.0;97.3;76.8;20.5;121.7;96.9;24.8;174.8;130.3;44.5
1169;Het Gooi en Vechtstreek (CR);2016;9992;40047;0.4;0.1;8955;4710.0;97.6;76.5;21.1;122.4;97.2;25.2;177.1;131.4;45.7
1170;Het Gooi en Vechtstreek (CR);2017;10362;41146;2.5;2.5;9287;4868.0;99.9;78.2;21.7;125.0;99.2;25.7;180.7;133.8;46.9
1171;Het Gooi en Vechtstreek (CR);2018;10847;42709;2.1;2.1;9707;5074.0;103.6;81.4;22.3;129.2;102.1;27.1;185.0;137.2;47.8
1172;Het Gooi en Vechtstreek (CR);2019;11398;44520;2.4;2.4;10163;5295.0;105.5;82.5;23.0;131.3;103.5;27.9;188.7;139.6;49.1
1173;Het Gooi en Vechtstreek (CR);2020;11066;42876;-5.0;-5.2;9859;5411.0;102.2;80.2;22.0;128.9;100.5;28.4;178.0;131.7;46.3
1174;Het Gooi en Vechtstreek (CR);2021;12054;46382;6.4;6.8;10724;5602.0;103.0;80.4;22.6;131.5;102.6;28.9;180.0;133.8;46.2
1175;Het Gooi en Vechtstreek (CR);2022;12781;49179;3.9;4.4;11464;;107.2;83.3;23.9;137.4;106.8;30.6;188.1;138.9;49.2
1176;Agglomeratie Leiden en Bollenstreek (CR);1995;7854;20846;;;7132;3598.0;133.2;109.7;23.4;168.1;134.0;34.1;241.6;186.4;55.2
1177;Agglomeratie Leiden en Bollenstreek (CR);1996;8302;21918;4.2;3.9;7500;3763.0;136.4;112.7;23.7;170.9;137.3;33.6;249.3;192.7;56.6
1178;Agglomeratie Leiden en Bollenstreek (CR);1997;8768;23050;2.4;2.5;7910;3935.0;138.7;114.6;24.1;174.0;139.9;34.1;251.2;194.6;56.6
1179;Agglomeratie Leiden en Bollenstreek (CR);1998;9110;23853;2.3;2.2;8210;4101.0;141.1;117.6;23.5;175.9;143.0;32.8;253.5;198.2;55.3
1180;Agglomeratie Leiden en Bollenstreek (CR);1999;9786;25501;6.2;5.9;8770;4457.0;144.5;121.6;22.9;180.9;148.9;32.1;260.1;205.6;54.5
1181;Agglomeratie Leiden en Bollenstreek (CR);2000;10618;27544;1.9;2.1;9533;4807.0;146.3;124.0;22.3;183.7;152.2;31.5;261.2;207.8;53.3
1182;Agglomeratie Leiden en Bollenstreek (CR);2001;11682;30188;4.4;4.4;10434;5159.0;149.1;127.5;21.6;187.5;157.0;30.6;265.0;214.1;50.9
1183;Agglomeratie Leiden en Bollenstreek (CR);2002;11618;29970;-3.5;-3.6;10395;5335.0;147.9;127.2;20.7;186.9;157.7;29.2;262.0;213.5;48.5
1184;Agglomeratie Leiden en Bollenstreek (CR);2003;11940;30745;0.5;0.5;10679;5466.0;146.6;126.1;20.5;186.6;157.6;29.0;259.7;212.2;47.6
1185;Agglomeratie Leiden en Bollenstreek (CR);2004;12202;31361;0.9;1.0;10895;5602.0;146.3;125.7;20.6;184.9;156.4;28.5;261.5;213.8;47.7
1186;Agglomeratie Leiden en Bollenstreek (CR);2005;12444;31961;-2.0;-2.0;11100;5762.0;146.5;125.5;21.0;186.2;157.3;28.9;259.9;211.5;48.4
1187;Agglomeratie Leiden en Bollenstreek (CR);2006;13750;35293;5.2;5.1;12246;5985.0;150.1;127.6;22.5;190.5;159.9;30.6;265.9;213.9;52.0
1188;Agglomeratie Leiden en Bollenstreek (CR);2007;14370;36835;1.9;2.0;12822;6295.0;153.3;129.6;23.7;194.9;162.9;32.0;271.9;217.5;54.4
1189;Agglomeratie Leiden en Bollenstreek (CR);2008;15544;39728;2.9;3.2;13892;6614.0;156.3;131.9;24.4;198.8;166.0;32.7;276.9;221.4;55.5
1190;Agglomeratie Leiden en Bollenstreek (CR);2009;14588;36131;-3.2;-2.8;13102;6725.0;153.6;129.1;24.6;195.6;162.9;32.6;271.5;216.3;55.2
1191;Agglomeratie Leiden en Bollenstreek (CR);2010;14613;35994;-0.2;0.0;13129;6751.0;153.2;128.6;24.6;198.8;167.4;31.4;273.6;218.1;55.5
1192;Agglomeratie Leiden en Bollenstreek (CR);2011;14884;36464;-0.1;0.2;13410;6986.0;154.4;128.8;25.6;198.6;166.5;32.2;274.9;218.6;56.4
1193;Agglomeratie Leiden en Bollenstreek (CR);2012;15268;37217;0.0;0.2;13803;7162.0;154.8;128.9;25.9;200.1;167.3;32.9;276.7;219.7;57.0
1194;Agglomeratie Leiden en Bollenstreek (CR);2013;15311;37142;-0.5;-0.1;13810;7221.0;153.0;126.6;26.3;196.0;162.8;33.3;272.5;215.0;57.5
1195;Agglomeratie Leiden en Bollenstreek (CR);2014;14832;35817;-2.2;-2.2;13358;7181.0;150.5;124.1;26.4;194.7;161.1;33.7;272.6;214.3;58.4
1196;Agglomeratie Leiden en Bollenstreek (CR);2015;14817;35570;-0.8;-1.1;13332;7230.0;152.4;125.0;27.4;193.9;159.9;34.0;271.5;211.4;60.1
1197;Agglomeratie Leiden en Bollenstreek (CR);2016;14875;35445;-1.2;-1.5;13331;7338.0;153.6;125.3;28.3;196.4;161.7;34.7;276.8;214.7;62.1
1198;Agglomeratie Leiden en Bollenstreek (CR);2017;15239;36028;1.1;1.1;13658;7457.0;156.5;127.3;29.2;200.7;165.2;35.6;282.3;218.8;63.5
1199;Agglomeratie Leiden en Bollenstreek (CR);2018;15948;37442;1.8;1.7;14272;7771.0;160.9;131.2;29.7;205.3;168.8;36.5;287.2;222.7;64.5
1200;Agglomeratie Leiden en Bollenstreek (CR);2019;16423;38301;-0.1;-0.1;14643;8056.0;163.9;133.0;30.9;208.9;171.1;37.7;292.4;225.6;66.8
1201;Agglomeratie Leiden en Bollenstreek (CR);2020;16172;37524;-4.3;-4.5;14408;8466.0;165.0;135.3;29.7;211.7;173.5;38.3;285.0;221.8;63.2
1202;Agglomeratie Leiden en Bollenstreek (CR);2021;17520;40456;5.9;6.3;15586;8795.0;168.8;138.2;30.6;215.8;176.8;39.0;294.1;231.0;63.1
1203;Agglomeratie Leiden en Bollenstreek (CR);2022;18672;43116;4.8;5.2;16748;;175.4;143.1;32.3;224.6;183.4;41.2;306.5;239.5;67.0
1204;Agglomeratie 's-Gravenhage (CR);1995;18602;26454;;;16893;10260.0;306.7;269.2;37.5;370.6;317.4;53.3;546.6;458.1;88.5
1205;Agglomeratie 's-Gravenhage (CR);1996;19248;27312;2.0;1.7;17388;10529.0;312.6;273.3;39.3;378.1;323.2;55.0;561.9;467.2;94.6
1206;Agglomeratie 's-Gravenhage (CR);1997;20679;29231;4.8;5.0;18656;11231.0;320.1;280.9;39.2;387.0;332.2;54.8;569.9;477.9;91.9
1207;Agglomeratie 's-Gravenhage (CR);1998;21992;30969;4.5;4.4;19821;11953.0;329.0;290.5;38.5;394.6;341.7;52.9;580.3;489.8;90.6
1208;Agglomeratie 's-Gravenhage (CR);1999;23337;32720;4.0;3.7;20913;12849.0;336.5;297.7;38.8;404.7;352.0;52.6;595.8;503.5;92.3
1209;Agglomeratie 's-Gravenhage (CR);2000;25196;35051;3.9;4.1;22622;14041.0;343.8;306.4;37.4;414.2;363.5;50.8;603.6;514.3;89.3
1210;Agglomeratie 's-Gravenhage (CR);2001;26866;37055;2.1;2.1;23996;14805.0;361.4;322.3;39.1;440.0;384.8;55.2;632.1;540.2;91.9
1211;Agglomeratie 's-Gravenhage (CR);2002;28289;37424;1.1;1.1;25312;15680.0;364.0;323.8;40.2;446.7;389.7;57.0;636.4;542.5;93.9
1212;Agglomeratie 's-Gravenhage (CR);2003;29701;38881;2.1;2.1;26562;15793.0;358.0;318.2;39.8;439.8;384.1;55.8;626.7;534.7;92.0
1213;Agglomeratie 's-Gravenhage (CR);2004;30313;39304;0.2;0.3;27065;15944.0;352.2;311.3;40.8;432.4;375.5;56.9;621.2;526.8;94.4
1214;Agglomeratie 's-Gravenhage (CR);2005;31580;40626;2.0;2.0;28170;16128.0;349.6;308.1;41.4;430.5;374.1;56.4;613.6;518.4;95.2
1215;Agglomeratie 's-Gravenhage (CR);2006;32808;42051;1.7;1.6;29218;16262.0;351.4;308.1;43.3;433.2;374.7;58.5;615.0;514.9;100.1
1216;Agglomeratie 's-Gravenhage (CR);2007;34767;44442;3.9;4.0;31024;17275.0;364.6;318.1;46.5;450.6;388.4;62.1;639.1;532.4;106.7
1217;Agglomeratie 's-Gravenhage (CR);2008;35648;45169;-0.1;0.2;31858;18033.0;369.2;320.5;48.7;455.1;390.9;64.2;647.2;537.1;110.1
1218;Agglomeratie 's-Gravenhage (CR);2009;34895;43707;-2.9;-2.5;31340;18379.0;365.4;316.1;49.2;450.9;386.6;64.3;639.6;529.7;109.8
1219;Agglomeratie 's-Gravenhage (CR);2010;36003;44625;1.5;1.6;32347;18512.0;366.6;316.8;49.8;433.2;372.8;60.4;635.7;526.2;109.5
1220;Agglomeratie 's-Gravenhage (CR);2011;35241;43227;-2.6;-2.3;31751;18142.0;356.8;304.3;52.5;427.9;364.5;63.4;626.9;512.7;114.1
1221;Agglomeratie 's-Gravenhage (CR);2012;35431;43086;-0.9;-0.7;32031;18468.0;355.1;301.4;53.6;423.4;357.7;65.7;614.9;498.6;116.4
1222;Agglomeratie 's-Gravenhage (CR);2013;35294;42645;-1.6;-1.2;31834;18402.0;348.5;296.0;52.5;426.1;361.1;65.0;619.2;505.1;114.1
1223;Agglomeratie 's-Gravenhage (CR);2014;35568;42641;0.2;0.2;32033;18507.0;350.8;293.7;57.1;421.6;352.0;69.6;617.5;493.1;124.5
1224;Agglomeratie 's-Gravenhage (CR);2015;36281;43103;1.2;1.0;32644;18678.0;353.8;295.0;58.8;428.9;358.5;70.4;625.1;496.6;128.5
1225;Agglomeratie 's-Gravenhage (CR);2016;36858;43377;0.9;0.7;33033;19151.0;360.1;298.7;61.4;441.2;368.8;72.4;651.1;517.3;133.7
1226;Agglomeratie 's-Gravenhage (CR);2017;37065;43146;-0.6;-0.6;33220;19410.0;364.4;300.3;64.1;445.0;370.2;74.9;654.1;514.9;139.2
1227;Agglomeratie 's-Gravenhage (CR);2018;38261;44071;0.3;0.2;34239;19932.0;381.1;313.1;67.9;457.8;377.5;80.4;669.8;522.9;146.8
1228;Agglomeratie 's-Gravenhage (CR);2019;40499;46128;2.7;2.7;36111;21431.0;393.0;320.8;72.3;472.1;387.2;84.9;692.3;536.9;155.4
1229;Agglomeratie 's-Gravenhage (CR);2020;40021;45181;-2.9;-3.0;35655;22296.0;394.2;323.3;70.9;476.4;388.6;87.7;679.2;528.4;150.7
1230;Agglomeratie 's-Gravenhage (CR);2021;42513;47651;3.6;4.0;37821;22988.0;404.4;331.3;73.1;486.8;397.4;89.4;698.5;548.0;150.5
1231;Agglomeratie 's-Gravenhage (CR);2022;45600;51112;4.2;4.7;40903;;419.2;341.7;77.5;506.1;411.3;94.8;726.0;565.4;160.6
1232;Delft en Westland (CR);1995;5331;24090;;;4841;2586.0;96.7;79.1;17.5;119.5;96.4;23.1;175.9;135.2;40.7
1233;Delft en Westland (CR);1996;5553;24908;2.6;2.3;5017;2690.0;98.2;80.6;17.5;120.6;98.2;22.4;179.7;138.5;41.2
1234;Delft en Westland (CR);1997;5957;26514;4.3;4.4;5374;2812.0;101.4;83.1;18.3;124.8;101.6;23.2;184.2;142.0;42.2
1235;Delft en Westland (CR);1998;6489;28578;7.3;7.3;5848;3016.0;103.3;85.8;17.5;126.3;104.4;21.9;185.6;146.1;39.4
1236;Delft en Westland (CR);1999;6953;30258;6.9;6.6;6231;3280.0;106.9;89.4;17.6;131.2;109.2;22.0;193.3;152.4;40.9
1237;Delft en Westland (CR);2000;7435;32053;3.4;3.6;6675;3572.0;109.5;92.8;16.7;134.7;113.6;21.0;198.0;157.1;40.9
1238;Delft en Westland (CR);2001;7700;32900;-0.4;-0.4;6877;3776.0;110.4;94.3;16.1;137.7;116.9;20.8;199.0;160.1;38.8
1239;Delft en Westland (CR);2002;7765;36815;-2.2;-2.2;6948;3729.0;104.0;89.6;14.4;130.5;111.6;18.9;186.5;152.0;34.5
1240;Delft en Westland (CR);2003;7784;36957;-1.4;-1.4;6961;3809.0;101.2;87.4;13.8;127.8;109.6;18.2;181.1;148.6;32.5
1241;Delft en Westland (CR);2004;7729;36796;-1.0;-0.9;6901;3816.0;101.1;86.6;14.6;127.5;108.3;19.1;183.2;148.8;34.4
1242;Delft en Westland (CR);2005;8027;38152;2.1;2.1;7160;3899.0;103.0;88.2;14.7;130.1;111.0;19.0;185.3;150.6;34.7
1243;Delft en Westland (CR);2006;8518;40309;2.5;2.4;7586;3958.0;104.2;89.3;14.9;131.6;112.4;19.2;186.6;151.6;35.1
1244;Delft en Westland (CR);2007;9424;44379;8.1;8.2;8409;4117.0;105.8;90.8;15.0;133.7;114.5;19.2;189.4;154.1;35.3
1245;Delft en Westland (CR);2008;9704;45509;1.5;1.8;8672;4405.0;108.3;93.1;15.1;136.6;117.1;19.5;193.5;158.5;34.9
1246;Delft en Westland (CR);2009;8883;41517;-7.4;-7.1;7978;4512.0;106.5;91.1;15.4;134.0;114.5;19.5;190.2;155.0;35.2
1247;Delft en Westland (CR);2010;8917;41476;-1.5;-1.3;8011;4449.0;104.6;89.8;14.8;128.7;110.8;17.9;188.0;154.9;33.0
1248;Delft en Westland (CR);2011;8983;41349;1.2;1.5;8094;4565.0;104.8;90.0;14.7;130.5;112.2;18.3;190.8;157.5;33.2
1249;Delft en Westland (CR);2012;9120;41556;0.5;0.7;8245;4712.0;106.2;91.1;15.1;131.4;112.8;18.6;190.9;157.4;33.5
1250;Delft en Westland (CR);2013;9420;42645;1.2;1.6;8497;4779.0;105.8;91.0;14.9;131.1;112.5;18.6;191.6;158.4;33.2
1251;Delft en Westland (CR);2014;9784;43896;4.3;4.3;8812;4953.0;108.0;92.5;15.4;133.2;114.1;19.1;197.6;163.1;34.5
1252;Delft en Westland (CR);2015;10181;45359;3.3;3.0;9160;4915.0;108.4;92.5;15.9;132.9;113.6;19.3;197.8;162.4;35.5
1253;Delft en Westland (CR);2016;10651;47242;2.9;2.6;9546;5134.0;112.1;95.9;16.2;137.6;118.2;19.5;206.0;169.9;36.1
1254;Delft en Westland (CR);2017;11105;48799;3.0;3.0;9953;5409.0;117.4;100.9;16.5;144.5;124.8;19.7;216.4;179.9;36.4
1255;Delft en Westland (CR);2018;11689;50795;2.8;2.8;10460;5762.0;123.0;106.0;16.9;151.6;131.3;20.3;224.9;187.7;37.2
1256;Delft en Westland (CR);2019;12251;52753;1.6;1.6;10923;6046.0;124.7;107.2;17.5;153.5;132.6;20.9;227.5;189.2;38.3
1257;Delft en Westland (CR);2020;12601;53886;-0.4;-0.6;11226;6345.0;125.0;108.1;16.9;154.3;133.1;21.2;222.0;185.5;36.4
1258;Delft en Westland (CR);2021;13525;57446;4.1;4.5;12032;6549.0;127.1;109.7;17.4;158.4;136.8;21.6;227.0;190.6;36.4
1259;Delft en Westland (CR);2022;14119;59968;2.7;3.1;12665;;131.7;113.4;18.3;164.5;141.7;22.8;235.4;196.9;38.6
1260;Oost-Zuid-Holland (CR);1995;5562;17563;;;5051;2808.0;109.0;86.9;22.1;134.2;104.3;29.9;201.4;149.5;51.9
1261;Oost-Zuid-Holland (CR);1996;5795;18238;2.8;2.4;5235;2910.0;112.5;89.8;22.7;138.4;108.0;30.3;209.4;155.1;54.3
1262;Oost-Zuid-Holland (CR);1997;6268;19653;5.2;5.3;5655;3156.0;117.7;94.2;23.5;145.7;113.8;31.9;216.4;161.6;54.8
1263;Oost-Zuid-Holland (CR);1998;6762;21116;5.2;5.2;6094;3342.0;119.7;96.7;23.0;146.8;116.3;30.5;219.0;165.4;53.5
1264;Oost-Zuid-Holland (CR);1999;7243;22551;5.5;5.2;6491;3590.0;122.1;99.7;22.5;150.6;120.6;30.0;224.2;170.9;53.3
1265;Oost-Zuid-Holland (CR);2000;7786;24202;4.1;4.3;6991;3871.0;123.4;101.8;21.6;152.2;123.5;28.8;225.0;173.2;51.8
1266;Oost-Zuid-Holland (CR);2001;8182;25379;1.2;1.3;7308;4052.0;123.1;102.6;20.5;152.8;125.1;27.7;223.3;174.5;48.8
1267;Oost-Zuid-Holland (CR);2002;8604;26650;0.8;0.8;7699;4286.0;124.9;104.5;20.5;156.5;128.4;28.0;225.7;177.7;48.0
