ID;PrognoseInterval;Perioden;BevolkingOp1Januari_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;TotaleDruk_8;GroeneDruk_9;GrijzeDruk_10;LevendGeborenKinderen_11;TotaalVruchtbaarheidscijfer_12;Overledenen_13;Totaal_14;Mannen_15;Vrouwen_16;Totaal_17;Mannen_18;Vrouwen_19;Immigratie_20;EmigratieInclusiefCorrecties_21;MigratiesaldoInclusiefCorrecties_22
124;Bovengrens 95%-prognose-interval;2059;22522771.0;5326096.0;12317756.0;5814313.0;24.6;57.1;29.8;97.0;46.6;58.1;283987;2.18;250160;92.97;91.12;94.84;28.78;27.25;30.31;432121;358866;136946
125;Bovengrens 95%-prognose-interval;2060;22612354.0;5352757.0;12363562.0;5845460.0;24.7;57.1;29.9;97.0;46.9;58.5;287178;2.19;248263;93.15;91.3;95.03;28.94;27.41;30.47;432729;360630;138525
126;Ondergrens 67%-prognose-interval;2019;;;;;;;;;;;166183;1.54;145773;81.72;80.13;83.24;19.85;18.62;20.97;254974;149486;94592
127;Ondergrens 67%-prognose-interval;2020;17392572.0;3772409.0;10228593.0;3386646.0;21.7;58.8;19.4;69.9;36.8;33.0;164490;1.5;145666;81.72;80.12;83.27;19.83;18.61;20.97;257530;152141;93383
128;Ondergrens 67%-prognose-interval;2021;17506214.0;3747461.0;10285345.0;3459214.0;21.4;58.7;19.7;69.9;36.4;33.5;165892;1.49;146034;81.76;80.13;83.34;19.84;18.61;21.0;256715;156468;86621
129;Ondergrens 67%-prognose-interval;2022;17608663.0;3729424.0;10330226.0;3532570.0;21.1;58.6;20.0;70.0;36.0;34.0;168265;1.48;146696;81.81;80.17;83.42;19.87;18.62;21.05;256201;170935;69916
130;Ondergrens 67%-prognose-interval;2023;17700324.0;3712967.0;10360446.0;3607643.0;20.9;58.4;20.2;70.2;35.6;34.5;171355;1.49;147557;81.88;80.22;83.51;19.9;18.65;21.1;257289;183985;56443
131;Ondergrens 67%-prognose-interval;2024;17783854.0;3696952.0;10369430.0;3683238.0;20.7;58.2;20.5;70.6;35.4;35.0;174364;1.51;148744;81.95;80.29;83.6;19.94;18.69;21.15;255614;195947;41610
132;Ondergrens 67%-prognose-interval;2025;17852916.0;3689602.0;10360512.0;3759249.0;20.6;57.9;20.8;71.2;35.3;35.7;176569;1.52;150332;82.04;80.38;83.69;19.99;18.74;21.2;253735;206307;29693
133;Ondergrens 67%-prognose-interval;2026;17912680.0;3685695.0;10330969.0;3834668.0;20.5;57.5;21.1;71.9;35.3;36.4;178977;1.53;151676;82.13;80.47;83.78;20.05;18.81;21.25;253947;215278;20552
134;Ondergrens 67%-prognose-interval;2027;17955214.0;3687982.0;10292376.0;3913475.0;20.4;57.1;21.5;72.9;35.4;37.1;180597;1.55;153141;82.23;80.57;83.88;20.11;18.87;21.32;255089;219506;15850
135;Ondergrens 67%-prognose-interval;2028;18002547.0;3693478.0;10242850.0;3990772.0;20.4;56.6;21.8;73.9;35.6;37.9;181873;1.56;154754;82.33;80.67;83.99;20.18;18.94;21.38;255658;222837;11549
136;Ondergrens 67%-prognose-interval;2029;18047997.0;3695018.0;10188928.0;4067103.0;20.3;56.2;22.1;74.9;35.8;38.8;182063;1.56;156655;82.43;80.77;84.1;20.24;19.0;21.46;252708;224249;8528
137;Ondergrens 67%-prognose-interval;2030;18107927.0;3697433.0;10128946.0;4146035.0;20.3;55.7;22.4;76.1;36.0;39.6;181831;1.57;158424;82.53;80.87;84.22;20.31;19.07;21.54;250717;225308;5894
138;Ondergrens 67%-prognose-interval;2031;18143381.0;3701759.0;10086556.0;4216122.0;20.3;55.3;22.7;77.1;36.1;40.4;181030;1.56;160380;82.64;80.96;84.34;20.38;19.13;21.62;249612;225468;4090
139;Ondergrens 67%-prognose-interval;2032;18167806.0;3706551.0;10026583.0;4277506.0;20.2;54.9;23.0;78.1;36.3;41.0;180260;1.56;162196;82.75;81.06;84.46;20.46;19.2;21.71;248815;225114;2883
140;Ondergrens 67%-prognose-interval;2033;18195707.0;3717648.0;9972800.0;4336158.0;20.2;54.5;23.2;79.1;36.5;41.6;179044;1.56;164173;82.86;81.16;84.58;20.54;19.27;21.8;247651;224372;2346
141;Ondergrens 67%-prognose-interval;2034;18216842.0;3723928.0;9918044.0;4392017.0;20.3;54.0;23.4;80.2;36.8;42.3;177778;1.55;165965;82.97;81.26;84.71;20.61;19.33;21.89;247516;223971;1768
142;Ondergrens 67%-prognose-interval;2035;18243152.0;3726552.0;9848782.0;4454963.0;20.3;53.6;23.7;81.3;37.1;43.0;176481;1.55;167749;83.09;81.37;84.83;20.69;19.4;21.98;246883;224214;821
143;Ondergrens 67%-prognose-interval;2036;18261842.0;3732636.0;9791874.0;4509755.0;20.3;53.1;23.9;82.4;37.3;43.7;175198;1.54;169530;83.2;81.47;84.96;20.77;19.47;22.07;245593;224672;-992
144;Ondergrens 67%-prognose-interval;2037;18273044.0;3737711.0;9735193.0;4555485.0;20.3;52.8;24.0;83.2;37.6;44.2;173518;1.54;171278;83.31;81.57;85.08;20.85;19.54;22.16;244296;225191;-1856
145;Ondergrens 67%-prognose-interval;2038;18274284.0;3741908.0;9699666.0;4580683.0;20.3;52.5;24.1;84.0;37.8;44.6;171784;1.53;173311;83.43;81.68;85.21;20.93;19.61;22.25;243277;225426;-2705
146;Ondergrens 67%-prognose-interval;2039;18266892.0;3750337.0;9665932.0;4600867.0;20.3;52.2;24.1;84.4;37.9;44.8;170097;1.53;175112;83.54;81.78;85.33;21.01;19.68;22.33;243037;225530;-3442
147;Ondergrens 67%-prognose-interval;2040;18263148.0;3754914.0;9650758.0;4602773.0;20.3;52.1;24.1;84.6;38.0;44.8;168463;1.52;176770;83.65;81.88;85.45;21.09;19.75;22.42;241763;225304;-4755
148;Ondergrens 67%-prognose-interval;2041;18273448.0;3759493.0;9624435.0;4592156.0;20.3;52.0;24.0;84.6;38.0;44.8;166908;1.52;178222;83.76;81.98;85.56;21.17;19.83;22.51;240217;224792;-5340
149;Ondergrens 67%-prognose-interval;2042;18277424.0;3763609.0;9622320.0;4580534.0;20.3;51.9;24.0;84.6;38.1;44.7;165221;1.52;179666;83.87;82.08;85.68;21.25;19.9;22.59;239059;224574;-5590
150;Ondergrens 67%-prognose-interval;2043;18272430.0;3764322.0;9624866.0;4564915.0;20.3;51.9;23.9;84.4;38.0;44.5;163931;1.51;180970;83.98;82.19;85.8;21.33;19.97;22.68;238706;224604;-5414
151;Ondergrens 67%-prognose-interval;2044;18251178.0;3758205.0;9623720.0;4556148.0;20.3;51.9;23.8;84.2;37.9;44.1;162935;1.51;182000;84.09;82.29;85.91;21.4;20.04;22.76;239582;224457;-5281
152;Ondergrens 67%-prognose-interval;2045;18263510.0;3743796.0;9619066.0;4541928.0;20.2;51.9;23.7;84.1;37.7;43.9;162468;1.51;182916;84.19;82.39;86.02;21.48;20.11;22.85;239202;224127;-4351
153;Ondergrens 67%-prognose-interval;2046;18243055.0;3727711.0;9630436.0;4538074.0;20.1;51.9;23.7;83.8;37.5;43.8;161751;1.5;183613;84.3;82.49;86.14;21.56;20.18;22.93;239241;223924;-3464
154;Ondergrens 67%-prognose-interval;2047;18223307.0;3711833.0;9634588.0;4533936.0;20.0;51.9;23.6;83.5;37.3;43.6;161154;1.5;184730;84.41;82.59;86.25;21.64;20.25;23.01;239422;223466;-3397
155;Ondergrens 67%-prognose-interval;2048;18201517.0;3700845.0;9655280.0;4522626.0;19.9;52.0;23.5;83.0;37.0;43.3;160267;1.5;185436;84.51;82.69;86.36;21.71;20.32;23.1;239825;223513;-4103
156;Ondergrens 67%-prognose-interval;2049;18196780.0;3678556.0;9675478.0;4504674.0;19.8;52.1;23.4;82.4;36.8;42.9;159636;1.49;186696;84.62;82.79;86.46;21.79;20.39;23.18;240855;223409;-5082
157;Ondergrens 67%-prognose-interval;2050;18180551.0;3654490.0;9686889.0;4487425.0;19.7;52.2;23.3;81.9;36.5;42.7;159137;1.49;186991;84.72;82.89;86.57;21.86;20.46;23.26;240790;223389;-6411
158;Ondergrens 67%-prognose-interval;2051;18175879.0;3628916.0;9703186.0;4474983.0;19.6;52.3;23.2;81.6;36.3;42.4;159377;1.49;187900;84.82;82.99;86.68;21.94;20.53;23.34;241180;223312;-7338
159;Ondergrens 67%-prognose-interval;2052;18134221.0;3606510.0;9705419.0;4471407.0;19.5;52.4;23.2;81.2;36.0;42.3;159731;1.48;188481;84.92;83.08;86.78;22.01;20.6;23.42;240489;223514;-7674
160;Ondergrens 67%-prognose-interval;2053;18106555.0;3587594.0;9708250.0;4465475.0;19.4;52.4;23.1;80.9;35.7;42.1;160111;1.48;189860;85.02;83.18;86.89;22.08;20.67;23.49;239955;223517;-8484
161;Ondergrens 67%-prognose-interval;2054;18097038.0;3567098.0;9705756.0;4446709.0;19.3;52.4;23.1;80.5;35.5;42.0;160875;1.48;190592;85.12;83.28;86.99;22.16;20.74;23.57;239084;223588;-8358
162;Ondergrens 67%-prognose-interval;2055;18077974.0;3551419.0;9704269.0;4440630.0;19.2;52.5;23.1;80.2;35.3;41.8;161582;1.47;190776;85.22;83.38;87.09;22.23;20.81;23.65;238542;223224;-8385
163;Ondergrens 67%-prognose-interval;2056;18083108.0;3541764.0;9696514.0;4443085.0;19.1;52.4;23.1;80.1;35.2;41.8;162590;1.47;190298;85.32;83.47;87.19;22.3;20.88;23.72;238299;222990;-7889
164;Ondergrens 67%-prognose-interval;2057;18067061.0;3527388.0;9695909.0;4448515.0;19.0;52.4;23.1;80.2;35.0;41.9;163110;1.47;189861;85.42;83.57;87.29;22.37;20.95;23.8;238914;223128;-7857
165;Ondergrens 67%-prognose-interval;2058;18079626.0;3512074.0;9683068.0;4445707.0;18.9;52.3;23.0;80.1;34.9;41.9;163831;1.46;189383;85.51;83.66;87.39;22.44;21.01;23.87;239768;222832;-7198
166;Ondergrens 67%-prognose-interval;2059;18054588.0;3506936.0;9673768.0;4460417.0;18.9;52.3;23.0;80.1;34.8;41.9;164649;1.46;188438;85.61;83.75;87.48;22.51;21.08;23.95;239774;222999;-7134
167;Ondergrens 67%-prognose-interval;2060;18066579.0;3506930.0;9663580.0;4472092.0;18.9;52.2;23.0;80.1;34.8;41.8;165726;1.46;187279;85.7;83.85;87.58;22.58;21.15;24.02;239519;224153;-7094
168;Bovengrens 67%-prognose-interval;2019;;;;;;;;;;;174207;1.61;158355;82.48;80.89;84.01;20.42;19.18;21.55;294015;167694;136351
169;Bovengrens 67%-prognose-interval;2020;17438229.0;3784530.0;10261096.0;3397693.0;21.7;58.9;19.5;70.1;36.9;33.2;175975;1.6;162076;82.8;81.2;84.35;20.64;19.4;21.79;313720;175304;149831
170;Bovengrens 67%-prognose-interval;2021;17604039.0;3774554.0;10357638.0;3482816.0;21.5;58.9;19.8;70.3;36.5;33.8;180539;1.61;165652;83.07;81.45;84.66;20.83;19.58;22.0;326520;184724;154641
171;Bovengrens 67%-prognose-interval;2022;17774980.0;3773032.0;10446329.0;3570636.0;21.3;58.8;20.2;70.6;36.3;34.4;185780;1.63;168984;83.33;81.69;84.95;21.01;19.75;22.21;335491;204325;144601
172;Bovengrens 67%-prognose-interval;2023;17931323.0;3774304.0;10520216.0;3660591.0;21.1;58.7;20.6;71.1;36.1;35.2;191340;1.66;172081;83.58;81.92;85.21;21.19;19.92;22.4;343660;222489;135984
173;Bovengrens 67%-prognose-interval;2024;18084011.0;3782294.0;10588403.0;3753413.0;21.0;58.6;20.9;71.8;36.0;36.0;196491;1.69;175399;83.82;82.16;85.46;21.36;20.09;22.57;347649;239631;125492
174;Bovengrens 67%-prognose-interval;2025;18231474.0;3799047.0;10630356.0;3851035.0;20.9;58.4;21.4;72.7;36.1;36.9;200614;1.72;178790;84.05;82.39;85.7;21.52;20.26;22.75;351580;254541;115957
175;Bovengrens 67%-prognose-interval;2026;18363206.0;3823611.0;10652634.0;3945188.0;20.9;58.2;21.8;73.8;36.3;37.8;205102;1.75;182108;84.28;82.63;85.94;21.69;20.43;22.92;354766;267103;108044
176;Bovengrens 67%-prognose-interval;2027;18484139.0;3850652.0;10660204.0;4045189.0;21.0;57.8;22.2;75.1;36.6;38.8;209078;1.77;185267;84.51;82.86;86.17;21.86;20.6;23.09;359250;274296;105768
177;Bovengrens 67%-prognose-interval;2028;18607841.0;3883456.0;10654562.0;4144171.0;21.0;57.5;22.7;76.5;37.0;39.9;212616;1.79;188083;84.73;83.08;86.4;22.02;20.76;23.26;362484;279966;104178
178;Bovengrens 67%-prognose-interval;2029;18734722.0;3917705.0;10653276.0;4246346.0;21.1;57.2;23.1;77.9;37.4;41.1;215432;1.81;190866;84.95;83.29;86.63;22.19;20.92;23.43;364023;283443;102029
179;Bovengrens 67%-prognose-interval;2030;18862970.0;3956170.0;10654492.0;4347449.0;21.2;56.8;23.6;79.4;37.8;42.2;217448;1.82;193447;85.17;83.5;86.85;22.35;21.08;23.6;365820;285991;100288
180;Bovengrens 67%-prognose-interval;2031;18981672.0;3995948.0;10652855.0;4442624.0;21.2;56.5;24.0;80.8;38.2;43.3;218788;1.83;196587;85.39;83.71;87.08;22.51;21.23;23.78;367020;287967;98362
181;Bovengrens 67%-prognose-interval;2032;19119319.0;4042927.0;10649012.0;4529493.0;21.3;56.2;24.4;82.1;38.6;44.3;219665;1.84;199484;85.6;83.91;87.31;22.67;21.38;23.95;367565;289628;96243
182;Bovengrens 67%-prognose-interval;2033;19209151.0;4094383.0;10650866.0;4613453.0;21.5;55.8;24.8;83.6;39.2;45.3;219939;1.85;202295;85.81;84.11;87.53;22.83;21.53;24.12;366593;290550;95043
183;Bovengrens 67%-prognose-interval;2034;19303071.0;4142418.0;10627186.0;4697263.0;21.6;55.5;25.1;85.1;39.7;46.3;220035;1.85;204727;86.02;84.31;87.75;22.99;21.68;24.3;365665;291521;93852
184;Bovengrens 67%-prognose-interval;2035;19394914.0;4188535.0;10599720.0;4790692.0;21.8;55.2;25.5;86.7;40.3;47.5;219881;1.85;207643;86.23;84.5;87.97;23.15;21.83;24.47;364898;292248;92955
185;Bovengrens 67%-prognose-interval;2036;19496708.0;4236397.0;10575188.0;4868793.0;21.9;54.8;25.9;88.2;40.9;48.5;219832;1.86;210201;86.43;84.7;88.19;23.31;21.98;24.64;364936;292880;92065
186;Bovengrens 67%-prognose-interval;2037;19584188.0;4282242.0;10561550.0;4942968.0;22.1;54.6;26.2;89.5;41.5;49.4;219502;1.86;212725;86.63;84.89;88.4;23.47;22.12;24.81;365157;293541;91651
187;Bovengrens 67%-prognose-interval;2038;19682431.0;4326782.0;10553340.0;5005022.0;22.3;54.3;26.4;90.6;42.0;50.1;218849;1.87;214766;86.83;85.08;88.61;23.62;22.27;24.98;366612;293576;91740
188;Bovengrens 67%-prognose-interval;2039;19778274.0;4381000.0;10583986.0;5046589.0;22.4;54.2;26.6;91.4;42.5;50.6;218105;1.87;217007;87.03;85.27;88.81;23.78;22.41;25.14;367166;293765;91604
189;Bovengrens 67%-prognose-interval;2040;19867861.0;4417523.0;10618352.0;5078110.0;22.6;54.2;26.7;92.0;42.8;50.9;216803;1.87;219040;87.22;85.45;89.01;23.93;22.55;25.3;367592;294382;90596
190;Bovengrens 67%-prognose-interval;2041;19953133.0;4461773.0;10652744.0;5098063.0;22.7;54.2;26.7;92.4;43.1;51.1;215853;1.88;221186;87.41;85.63;89.21;24.08;22.69;25.46;366015;295214;89790
191;Bovengrens 67%-prognose-interval;2042;20041560.0;4495314.0;10677311.0;5116921.0;22.8;54.2;26.8;92.6;43.4;51.3;215144;1.88;222552;87.6;85.81;89.41;24.23;22.83;25.62;364538;295815;88685
192;Bovengrens 67%-prognose-interval;2043;20120354.0;4522469.0;10704325.0;5133242.0;22.9;54.2;26.8;92.8;43.6;51.4;215029;1.89;223464;87.78;85.99;89.6;24.37;22.97;25.78;363146;296692;87777
193;Bovengrens 67%-prognose-interval;2044;20189061.0;4552359.0;10751765.0;5144562.0;22.9;54.3;26.8;92.8;43.6;51.4;214768;1.89;223956;87.97;86.17;89.79;24.52;23.11;25.93;364213;296898;87876
194;Bovengrens 67%-prognose-interval;2045;20248404.0;4561577.0;10790488.0;5153573.0;22.9;54.3;26.9;92.7;43.6;51.4;214565;1.89;224952;88.15;86.34;89.98;24.66;23.24;26.08;365936;297234;87674
195;Bovengrens 67%-prognose-interval;2046;20300786.0;4576976.0;10832348.0;5168636.0;22.9;54.4;26.9;92.7;43.6;51.4;214447;1.9;226205;88.33;86.52;90.16;24.81;23.38;26.23;367949;298149;87963
196;Bovengrens 67%-prognose-interval;2047;20357077.0;4579941.0;10888112.0;5185815.0;22.9;54.5;27.0;92.6;43.5;51.4;214780;1.9;226916;88.5;86.69;90.34;24.95;23.52;26.38;368711;299392;88611
197;Bovengrens 67%-prognose-interval;2048;20414420.0;4585142.0;10938636.0;5196226.0;22.9;54.6;27.0;92.2;43.3;51.3;215371;1.9;227919;88.68;86.86;90.52;25.09;23.65;26.53;367535;300417;88425
198;Bovengrens 67%-prognose-interval;2049;20452289.0;4588312.0;10983084.0;5201470.0;22.8;54.8;26.9;91.8;43.2;51.1;216439;1.91;228774;88.85;87.03;90.7;25.23;23.78;26.68;367700;301686;87938
199;Bovengrens 67%-prognose-interval;2050;20509136.0;4581382.0;11043596.0;5205629.0;22.8;55.0;27.0;91.6;43.0;51.1;217786;1.91;229731;89.02;87.19;90.88;25.37;23.92;26.82;368395;303125;88215
200;Bovengrens 67%-prognose-interval;2051;20563159.0;4585216.0;11093960.0;5212854.0;22.7;55.1;27.0;91.2;42.8;51.1;219377;1.91;230551;89.19;87.36;91.05;25.51;24.05;26.97;369604;303191;88340
201;Bovengrens 67%-prognose-interval;2052;20620677.0;4595852.0;11141488.0;5229461.0;22.7;55.2;27.0;91.0;42.6;51.1;221516;1.92;231422;89.36;87.52;91.22;25.65;24.18;27.11;369949;303450;88337
202;Bovengrens 67%-prognose-interval;2053;20663752.0;4603664.0;11182408.0;5250569.0;22.7;55.3;27.1;90.8;42.5;51.0;224318;1.92;232148;89.53;87.68;91.39;25.78;24.31;27.25;370254;304101;88398
203;Bovengrens 67%-prognose-interval;2054;20724867.0;4615746.0;11214238.0;5270501.0;22.7;55.4;27.1;90.7;42.5;51.1;227035;1.92;232342;89.69;87.85;91.55;25.91;24.44;27.39;371139;304427;87492
204;Bovengrens 67%-prognose-interval;2055;20776072.0;4617369.0;11262736.0;5281321.0;22.7;55.5;27.1;90.6;42.4;51.1;229293;1.93;231664;89.85;88.0;91.72;26.05;24.57;27.53;370460;304471;87233
205;Bovengrens 67%-prognose-interval;2056;20871133.0;4638192.0;11291548.0;5310203.0;22.7;55.5;27.2;90.7;42.4;51.3;231760;1.93;231109;90.01;88.16;91.88;26.18;24.69;27.66;368797;304798;86402
206;Bovengrens 67%-prognose-interval;2057;20931242.0;4658837.0;11332032.0;5331951.0;22.7;55.5;27.3;90.9;42.4;51.5;234553;1.93;230328;90.17;88.32;92.04;26.31;24.82;27.8;367475;304695;86135
207;Bovengrens 67%-prognose-interval;2058;20982445.0;4671870.0;11366184.0;5356048.0;22.8;55.5;27.3;91.0;42.4;51.7;237435;1.94;229570;90.33;88.47;92.2;26.44;24.95;27.93;367531;305220;86008
208;Bovengrens 67%-prognose-interval;2059;21066191.0;4679964.0;11413174.0;5373669.0;22.8;55.5;27.4;91.1;42.6;51.8;239770;1.94;228512;90.48;88.63;92.36;26.57;25.07;28.06;368694;305703;86402
209;Bovengrens 67%-prognose-interval;2060;21155281.0;4707036.0;11436866.0;5392216.0;22.9;55.5;27.5;91.4;42.8;52.0;241588;1.94;227261;90.63;88.78;92.51;26.69;25.2;28.2;369024;306982;87051
