ID;NuttigeToepassingEnEindverwerking;BedrijfstakkenBranchesSBI2008;Perioden;Bedrijfsafval_1
3447;Overig nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2019;536.0
3448;Overig nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2020;442.0
3449;Overig nuttige toepassing;16+23 Hout- en bouwmaterialenindustrie;2021;447.0
3450;Overig nuttige toepassing;16 Houtindustrie;1994;268.0
3451;Overig nuttige toepassing;16 Houtindustrie;1996;198.0
3452;Overig nuttige toepassing;16 Houtindustrie;1998;207.0
3453;Overig nuttige toepassing;16 Houtindustrie;2000;216.0
3454;Overig nuttige toepassing;16 Houtindustrie;2001;199.0
3455;Overig nuttige toepassing;16 Houtindustrie;2002;192.0
3456;Overig nuttige toepassing;16 Houtindustrie;2003;189.0
3457;Overig nuttige toepassing;16 Houtindustrie;2004;138.0
3458;Overig nuttige toepassing;16 Houtindustrie;2005;143.0
3459;Overig nuttige toepassing;16 Houtindustrie;2006;151.0
3460;Overig nuttige toepassing;16 Houtindustrie;2007;151.0
3461;Overig nuttige toepassing;16 Houtindustrie;2008;146.0
3462;Overig nuttige toepassing;16 Houtindustrie;2009;126.0
3463;Overig nuttige toepassing;16 Houtindustrie;2010;145.0
3464;Overig nuttige toepassing;16 Houtindustrie;2011;151.0
3465;Overig nuttige toepassing;16 Houtindustrie;2012;103.0
3466;Overig nuttige toepassing;16 Houtindustrie;2013;96.0
3467;Overig nuttige toepassing;16 Houtindustrie;2014;102.0
3468;Overig nuttige toepassing;16 Houtindustrie;2015;110.0
3469;Overig nuttige toepassing;16 Houtindustrie;2016;95.0
3470;Overig nuttige toepassing;16 Houtindustrie;2017;105.0
3471;Overig nuttige toepassing;16 Houtindustrie;2018;64.0
3472;Overig nuttige toepassing;16 Houtindustrie;2019;73.0
3473;Overig nuttige toepassing;16 Houtindustrie;2020;48.0
3474;Overig nuttige toepassing;16 Houtindustrie;2021;48.0
3475;Overig nuttige toepassing;17-18 Papier- en grafische industrie;1994;553.0
3476;Overig nuttige toepassing;17-18 Papier- en grafische industrie;1996;647.0
3477;Overig nuttige toepassing;17-18 Papier- en grafische industrie;1998;734.0
3478;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2000;899.0
3479;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2001;804.0
3480;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2002;892.0
3481;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2003;950.0
3482;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2004;812.0
3483;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2005;744.0
3484;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2006;798.0
3485;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2007;791.0
3486;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2008;638.0
3487;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2009;558.0
3488;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2010;619.0
3489;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2011;625.0
3490;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2012;531.0
3491;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2013;520.0
3492;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2014;498.0
3493;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2015;500.0
3494;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2016;491.0
3495;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2017;483.0
3496;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2018;453.0
3497;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2019;473.0
3498;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2020;432.0
3499;Overig nuttige toepassing;17-18 Papier- en grafische industrie;2021;484.0
3500;Overig nuttige toepassing;17 Papierindustrie;1994;321.0
3501;Overig nuttige toepassing;17 Papierindustrie;1996;380.0
3502;Overig nuttige toepassing;17 Papierindustrie;1998;433.0
3503;Overig nuttige toepassing;17 Papierindustrie;2000;535.0
3504;Overig nuttige toepassing;17 Papierindustrie;2001;465.0
3505;Overig nuttige toepassing;17 Papierindustrie;2002;575.0
3506;Overig nuttige toepassing;17 Papierindustrie;2003;641.0
3507;Overig nuttige toepassing;17 Papierindustrie;2004;560.0
3508;Overig nuttige toepassing;17 Papierindustrie;2005;496.0
3509;Overig nuttige toepassing;17 Papierindustrie;2006;480.0
3510;Overig nuttige toepassing;17 Papierindustrie;2007;467.0
3511;Overig nuttige toepassing;17 Papierindustrie;2008;374.0
3512;Overig nuttige toepassing;17 Papierindustrie;2009;304.0
3513;Overig nuttige toepassing;17 Papierindustrie;2010;406.0
3514;Overig nuttige toepassing;17 Papierindustrie;2011;408.0
3515;Overig nuttige toepassing;17 Papierindustrie;2012;346.0
3516;Overig nuttige toepassing;17 Papierindustrie;2013;337.0
3517;Overig nuttige toepassing;17 Papierindustrie;2014;331.0
3518;Overig nuttige toepassing;17 Papierindustrie;2015;336.0
3519;Overig nuttige toepassing;17 Papierindustrie;2016;359.0
3520;Overig nuttige toepassing;17 Papierindustrie;2017;367.0
3521;Overig nuttige toepassing;17 Papierindustrie;2018;334.0
3522;Overig nuttige toepassing;17 Papierindustrie;2019;359.0
3523;Overig nuttige toepassing;17 Papierindustrie;2020;334.0
3524;Overig nuttige toepassing;17 Papierindustrie;2021;376.0
3525;Overig nuttige toepassing;18 Grafische industrie;1994;232.0
3526;Overig nuttige toepassing;18 Grafische industrie;1996;267.0
3527;Overig nuttige toepassing;18 Grafische industrie;1998;301.0
3528;Overig nuttige toepassing;18 Grafische industrie;2000;364.0
3529;Overig nuttige toepassing;18 Grafische industrie;2001;339.0
3530;Overig nuttige toepassing;18 Grafische industrie;2002;317.0
3531;Overig nuttige toepassing;18 Grafische industrie;2003;309.0
3532;Overig nuttige toepassing;18 Grafische industrie;2004;252.0
3533;Overig nuttige toepassing;18 Grafische industrie;2005;248.0
3534;Overig nuttige toepassing;18 Grafische industrie;2006;318.0
3535;Overig nuttige toepassing;18 Grafische industrie;2007;324.0
3536;Overig nuttige toepassing;18 Grafische industrie;2008;264.0
3537;Overig nuttige toepassing;18 Grafische industrie;2009;254.0
3538;Overig nuttige toepassing;18 Grafische industrie;2010;213.0
3539;Overig nuttige toepassing;18 Grafische industrie;2011;217.0
3540;Overig nuttige toepassing;18 Grafische industrie;2012;185.0
3541;Overig nuttige toepassing;18 Grafische industrie;2013;183.0
3542;Overig nuttige toepassing;18 Grafische industrie;2014;167.0
3543;Overig nuttige toepassing;18 Grafische industrie;2015;164.0
3544;Overig nuttige toepassing;18 Grafische industrie;2016;133.0
3545;Overig nuttige toepassing;18 Grafische industrie;2017;116.0
3546;Overig nuttige toepassing;18 Grafische industrie;2018;120.0
3547;Overig nuttige toepassing;18 Grafische industrie;2019;114.0
3548;Overig nuttige toepassing;18 Grafische industrie;2020;99.0
3549;Overig nuttige toepassing;18 Grafische industrie;2021;108.0
3550;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;1994;1324.0
3551;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;1996;1434.0
3552;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;1998;1422.0
3553;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2000;1550.0
3554;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2001;1637.0
3555;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2002;1524.0
3556;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2003;1517.0
3557;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2004;1446.0
3558;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2005;1507.0
3559;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2006;1486.0
3560;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2007;1528.0
3561;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2008;1510.0
3562;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2009;1165.0
3563;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2010;1198.0
3564;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2011;1312.0
3565;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2012;1182.0
3566;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2013;861.0
3567;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2014;831.0
3568;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2015;832.0
3569;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2016;1013.0
3570;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2017;1038.0
3571;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2018;826.0
3572;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2019;828.0
3573;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2020;781.0
3574;Overig nuttige toepassing;19-22 Raffinaderijen en chemie;2021;815.0
3575;Overig nuttige toepassing;19 Aardolie-industrie;1994;470.0
3576;Overig nuttige toepassing;19 Aardolie-industrie;1996;455.0
3577;Overig nuttige toepassing;19 Aardolie-industrie;1998;451.0
3578;Overig nuttige toepassing;19 Aardolie-industrie;2000;446.0
3579;Overig nuttige toepassing;19 Aardolie-industrie;2001;481.0
3580;Overig nuttige toepassing;19 Aardolie-industrie;2002;388.0
3581;Overig nuttige toepassing;19 Aardolie-industrie;2003;423.0
3582;Overig nuttige toepassing;19 Aardolie-industrie;2004;470.0
3583;Overig nuttige toepassing;19 Aardolie-industrie;2005;507.0
3584;Overig nuttige toepassing;19 Aardolie-industrie;2006;428.0
3585;Overig nuttige toepassing;19 Aardolie-industrie;2007;480.0
3586;Overig nuttige toepassing;19 Aardolie-industrie;2008;434.0
3587;Overig nuttige toepassing;19 Aardolie-industrie;2009;451.0
3588;Overig nuttige toepassing;19 Aardolie-industrie;2010;437.0
3589;Overig nuttige toepassing;19 Aardolie-industrie;2011;470.0
3590;Overig nuttige toepassing;19 Aardolie-industrie;2012;411.0
3591;Overig nuttige toepassing;19 Aardolie-industrie;2013;448.0
3592;Overig nuttige toepassing;19 Aardolie-industrie;2014;486.0
3593;Overig nuttige toepassing;19 Aardolie-industrie;2015;502.0
3594;Overig nuttige toepassing;19 Aardolie-industrie;2016;620.0
3595;Overig nuttige toepassing;19 Aardolie-industrie;2017;572.0
3596;Overig nuttige toepassing;19 Aardolie-industrie;2018;487.0
3597;Overig nuttige toepassing;19 Aardolie-industrie;2019;483.0
3598;Overig nuttige toepassing;19 Aardolie-industrie;2020;460.0
3599;Overig nuttige toepassing;19 Aardolie-industrie;2021;485.0
3600;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;1994;798.0
3601;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;1996;905.0
3602;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;1998;886.0
3603;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2000;997.0
3604;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2001;1039.0
3605;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2002;1034.0
3606;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2003;994.0
3607;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2004;899.0
3608;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2005;922.0
3609;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2006;920.0
3610;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2007;925.0
3611;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2008;980.0
3612;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2009;632.0
3613;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2010;672.0
3614;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2011;750.0
3615;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2012;701.0
3616;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2013;343.0
3617;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2014;264.0
3618;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2015;248.0
3619;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2016;302.0
3620;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2017;369.0
3621;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2018;241.0
3622;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2019;255.0
3623;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2020;233.0
3624;Overig nuttige toepassing;20-21 Chemie en farmaceutische industrie;2021;237.0
3625;Overig nuttige toepassing;20 Chemische industrie;1994;
3626;Overig nuttige toepassing;20 Chemische industrie;1996;
3627;Overig nuttige toepassing;20 Chemische industrie;1998;
3628;Overig nuttige toepassing;20 Chemische industrie;2000;
3629;Overig nuttige toepassing;20 Chemische industrie;2001;
3630;Overig nuttige toepassing;20 Chemische industrie;2002;
3631;Overig nuttige toepassing;20 Chemische industrie;2003;
3632;Overig nuttige toepassing;20 Chemische industrie;2004;
3633;Overig nuttige toepassing;20 Chemische industrie;2005;
3634;Overig nuttige toepassing;20 Chemische industrie;2006;
3635;Overig nuttige toepassing;20 Chemische industrie;2007;
3636;Overig nuttige toepassing;20 Chemische industrie;2008;876.0
3637;Overig nuttige toepassing;20 Chemische industrie;2009;533.0
3638;Overig nuttige toepassing;20 Chemische industrie;2010;596.0
3639;Overig nuttige toepassing;20 Chemische industrie;2011;660.0
3640;Overig nuttige toepassing;20 Chemische industrie;2012;630.0
3641;Overig nuttige toepassing;20 Chemische industrie;2013;271.0
3642;Overig nuttige toepassing;20 Chemische industrie;2014;196.0
3643;Overig nuttige toepassing;20 Chemische industrie;2015;176.0
3644;Overig nuttige toepassing;20 Chemische industrie;2016;235.0
3645;Overig nuttige toepassing;20 Chemische industrie;2017;285.0
3646;Overig nuttige toepassing;20 Chemische industrie;2018;190.0
3647;Overig nuttige toepassing;20 Chemische industrie;2019;201.0
3648;Overig nuttige toepassing;20 Chemische industrie;2020;193.0
3649;Overig nuttige toepassing;20 Chemische industrie;2021;208.0
3650;Overig nuttige toepassing;21 Farmaceutische industrie;1994;
3651;Overig nuttige toepassing;21 Farmaceutische industrie;1996;
3652;Overig nuttige toepassing;21 Farmaceutische industrie;1998;
3653;Overig nuttige toepassing;21 Farmaceutische industrie;2000;
3654;Overig nuttige toepassing;21 Farmaceutische industrie;2001;
3655;Overig nuttige toepassing;21 Farmaceutische industrie;2002;
3656;Overig nuttige toepassing;21 Farmaceutische industrie;2003;
3657;Overig nuttige toepassing;21 Farmaceutische industrie;2004;
3658;Overig nuttige toepassing;21 Farmaceutische industrie;2005;
3659;Overig nuttige toepassing;21 Farmaceutische industrie;2006;
3660;Overig nuttige toepassing;21 Farmaceutische industrie;2007;
3661;Overig nuttige toepassing;21 Farmaceutische industrie;2008;104.0
3662;Overig nuttige toepassing;21 Farmaceutische industrie;2009;99.0
3663;Overig nuttige toepassing;21 Farmaceutische industrie;2010;76.0
3664;Overig nuttige toepassing;21 Farmaceutische industrie;2011;90.0
3665;Overig nuttige toepassing;21 Farmaceutische industrie;2012;71.0
3666;Overig nuttige toepassing;21 Farmaceutische industrie;2013;72.0
3667;Overig nuttige toepassing;21 Farmaceutische industrie;2014;68.0
3668;Overig nuttige toepassing;21 Farmaceutische industrie;2015;71.0
3669;Overig nuttige toepassing;21 Farmaceutische industrie;2016;68.0
3670;Overig nuttige toepassing;21 Farmaceutische industrie;2017;84.0
3671;Overig nuttige toepassing;21 Farmaceutische industrie;2018;51.0
3672;Overig nuttige toepassing;21 Farmaceutische industrie;2019;54.0
3673;Overig nuttige toepassing;21 Farmaceutische industrie;2020;40.0
3674;Overig nuttige toepassing;21 Farmaceutische industrie;2021;29.0
3675;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;1994;56.0
3676;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;1996;73.0
3677;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;1998;85.0
3678;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2000;107.0
3679;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2001;117.0
3680;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2002;102.0
3681;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2003;100.0
3682;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2004;77.0
3683;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2005;78.0
3684;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2006;138.0
3685;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2007;123.0
3686;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2008;96.0
3687;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2009;82.0
3688;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2010;89.0
3689;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2011;92.0
3690;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2012;70.0
3691;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2013;70.0
3692;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2014;80.0
3693;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2015;83.0
3694;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2016;91.0
3695;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2017;98.0
3696;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2018;98.0
3697;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2019;90.0
3698;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2020;88.0
3699;Overig nuttige toepassing;22 Rubber- en kunststofproductindustrie;2021;93.0
3700;Overig nuttige toepassing;23 Bouwmaterialenindustrie;1994;508.0
3701;Overig nuttige toepassing;23 Bouwmaterialenindustrie;1996;605.0
3702;Overig nuttige toepassing;23 Bouwmaterialenindustrie;1998;579.0
3703;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2000;843.0
3704;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2001;728.0
3705;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2002;802.0
3706;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2003;756.0
3707;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2004;704.0
3708;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2005;733.0
3709;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2006;742.0
3710;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2007;729.0
3711;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2008;797.0
3712;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2009;659.0
3713;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2010;608.0
3714;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2011;657.0
3715;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2012;631.0
3716;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2013;583.0
3717;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2014;584.0
3718;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2015;586.0
3719;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2016;460.0
3720;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2017;489.0
3721;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2018;456.0
3722;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2019;463.0
3723;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2020;395.0
3724;Overig nuttige toepassing;23 Bouwmaterialenindustrie;2021;399.0
3725;Overig nuttige toepassing;24-30, 33 Metalektro;1994;
3726;Overig nuttige toepassing;24-30, 33 Metalektro;1996;
3727;Overig nuttige toepassing;24-30, 33 Metalektro;1998;
3728;Overig nuttige toepassing;24-30, 33 Metalektro;2000;
3729;Overig nuttige toepassing;24-30, 33 Metalektro;2001;
3730;Overig nuttige toepassing;24-30, 33 Metalektro;2002;
3731;Overig nuttige toepassing;24-30, 33 Metalektro;2003;
3732;Overig nuttige toepassing;24-30, 33 Metalektro;2004;
3733;Overig nuttige toepassing;24-30, 33 Metalektro;2005;
3734;Overig nuttige toepassing;24-30, 33 Metalektro;2006;
3735;Overig nuttige toepassing;24-30, 33 Metalektro;2007;
3736;Overig nuttige toepassing;24-30, 33 Metalektro;2008;3212.0
3737;Overig nuttige toepassing;24-30, 33 Metalektro;2009;2235.0
3738;Overig nuttige toepassing;24-30, 33 Metalektro;2010;2158.0
3739;Overig nuttige toepassing;24-30, 33 Metalektro;2011;2327.0
3740;Overig nuttige toepassing;24-30, 33 Metalektro;2012;2166.0
3741;Overig nuttige toepassing;24-30, 33 Metalektro;2013;2088.0
3742;Overig nuttige toepassing;24-30, 33 Metalektro;2014;2142.0
3743;Overig nuttige toepassing;24-30, 33 Metalektro;2015;2130.0
3744;Overig nuttige toepassing;24-30, 33 Metalektro;2016;2161.0
3745;Overig nuttige toepassing;24-30, 33 Metalektro;2017;2322.0
3746;Overig nuttige toepassing;24-30, 33 Metalektro;2018;2264.0
3747;Overig nuttige toepassing;24-30, 33 Metalektro;2019;2141.0
3748;Overig nuttige toepassing;24-30, 33 Metalektro;2020;2030.0
3749;Overig nuttige toepassing;24-30, 33 Metalektro;2021;2116.0
3750;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;1994;2625.0
3751;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;1996;2503.0
3752;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;1998;2780.0
3753;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2000;2727.0
3754;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2001;2587.0
3755;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2002;2611.0
3756;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2003;2626.0
3757;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2004;2964.0
3758;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2005;3063.0
3759;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2006;2839.0
3760;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2007;3007.0
3761;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2008;2910.0
3762;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2009;1994.0
3763;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2010;1903.0
3764;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2011;2044.0
3765;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2012;1911.0
3766;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2013;1837.0
3767;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2014;1880.0
3768;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2015;1856.0
3769;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2016;1876.0
3770;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2017;1990.0
3771;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2018;1994.0
3772;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2019;1881.0
3773;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2020;1773.0
3774;Overig nuttige toepassing;24-25 Basismetaal, metaalprod.-industrie;2021;1844.0
3775;Overig nuttige toepassing;24 Basismetaalindustrie;1994;2364.0
3776;Overig nuttige toepassing;24 Basismetaalindustrie;1996;2193.0
3777;Overig nuttige toepassing;24 Basismetaalindustrie;1998;2437.0
3778;Overig nuttige toepassing;24 Basismetaalindustrie;2000;2408.0
3779;Overig nuttige toepassing;24 Basismetaalindustrie;2001;2274.0
3780;Overig nuttige toepassing;24 Basismetaalindustrie;2002;2305.0
3781;Overig nuttige toepassing;24 Basismetaalindustrie;2003;2331.0
3782;Overig nuttige toepassing;24 Basismetaalindustrie;2004;2653.0
3783;Overig nuttige toepassing;24 Basismetaalindustrie;2005;2750.0
3784;Overig nuttige toepassing;24 Basismetaalindustrie;2006;2458.0
3785;Overig nuttige toepassing;24 Basismetaalindustrie;2007;2620.0
3786;Overig nuttige toepassing;24 Basismetaalindustrie;2008;2579.0
3787;Overig nuttige toepassing;24 Basismetaalindustrie;2009;1714.0
3788;Overig nuttige toepassing;24 Basismetaalindustrie;2010;1598.0
3789;Overig nuttige toepassing;24 Basismetaalindustrie;2011;1721.0
3790;Overig nuttige toepassing;24 Basismetaalindustrie;2012;1670.0
3791;Overig nuttige toepassing;24 Basismetaalindustrie;2013;1601.0
3792;Overig nuttige toepassing;24 Basismetaalindustrie;2014;1636.0
3793;Overig nuttige toepassing;24 Basismetaalindustrie;2015;1610.0
3794;Overig nuttige toepassing;24 Basismetaalindustrie;2016;1634.0
3795;Overig nuttige toepassing;24 Basismetaalindustrie;2017;1751.0
3796;Overig nuttige toepassing;24 Basismetaalindustrie;2018;1711.0
3797;Overig nuttige toepassing;24 Basismetaalindustrie;2019;1616.0
3798;Overig nuttige toepassing;24 Basismetaalindustrie;2020;1497.0
3799;Overig nuttige toepassing;24 Basismetaalindustrie;2021;1552.0
3800;Overig nuttige toepassing;25 Metaalproductenindustrie;1994;261.0
3801;Overig nuttige toepassing;25 Metaalproductenindustrie;1996;310.0
3802;Overig nuttige toepassing;25 Metaalproductenindustrie;1998;343.0
3803;Overig nuttige toepassing;25 Metaalproductenindustrie;2000;319.0
3804;Overig nuttige toepassing;25 Metaalproductenindustrie;2001;313.0
3805;Overig nuttige toepassing;25 Metaalproductenindustrie;2002;306.0
3806;Overig nuttige toepassing;25 Metaalproductenindustrie;2003;295.0
3807;Overig nuttige toepassing;25 Metaalproductenindustrie;2004;311.0
3808;Overig nuttige toepassing;25 Metaalproductenindustrie;2005;313.0
3809;Overig nuttige toepassing;25 Metaalproductenindustrie;2006;381.0
3810;Overig nuttige toepassing;25 Metaalproductenindustrie;2007;387.0
3811;Overig nuttige toepassing;25 Metaalproductenindustrie;2008;331.0
3812;Overig nuttige toepassing;25 Metaalproductenindustrie;2009;280.0
3813;Overig nuttige toepassing;25 Metaalproductenindustrie;2010;305.0
3814;Overig nuttige toepassing;25 Metaalproductenindustrie;2011;323.0
3815;Overig nuttige toepassing;25 Metaalproductenindustrie;2012;240.0
3816;Overig nuttige toepassing;25 Metaalproductenindustrie;2013;236.0
3817;Overig nuttige toepassing;25 Metaalproductenindustrie;2014;244.0
3818;Overig nuttige toepassing;25 Metaalproductenindustrie;2015;246.0
3819;Overig nuttige toepassing;25 Metaalproductenindustrie;2016;242.0
3820;Overig nuttige toepassing;25 Metaalproductenindustrie;2017;239.0
3821;Overig nuttige toepassing;25 Metaalproductenindustrie;2018;283.0
3822;Overig nuttige toepassing;25 Metaalproductenindustrie;2019;265.0
3823;Overig nuttige toepassing;25 Metaalproductenindustrie;2020;276.0
3824;Overig nuttige toepassing;25 Metaalproductenindustrie;2021;292.0
3825;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;1994;62.0
3826;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;1996;59.0
3827;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;1998;55.0
3828;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2000;82.0
3829;Overig nuttige toepassing;26-27 Elektrische en elektron. Industrie;2001;80.0
