ID;BedrijfstakBranchesSBI2008;Perioden;IndexcijfersOmzet_1;Omzetontwikkeling_2;IndexcijfersOmzet_3;Omzetontwikkeling_4;IndexcijfersOmzet_5;Omzetontwikkeling_6
389;6000;2009 4e kwartaal;142.9;-37.7;144.4;-39.8;140.3;-33.5
390;6000;2009;124.8;-24.3;125.0;-24.6;124.4;-23.9
391;6000;2010 januari;181.0;-32.4;191.9;-31.0;161.8;-35.1
392;6000;2010 februari;159.0;-23.5;149.5;-33.1;175.7;-2.5
393;6000;2010 maart;161.0;0.1;164.4;-6.9;154.9;16.4
394;6000;2010 1e kwartaal;167.0;-21.3;168.5;-25.5;164.3;-12.4
395;6000;2010 april;108.6;26.3;105.1;27.1;114.7;25.1
396;6000;2010 mei;83.0;12.8;81.0;19.2;86.5;3.6
397;6000;2010 juni;75.3;5.1;76.7;14.0;72.7;-8.3
398;6000;2010 2e kwartaal;89.0;15.4;87.6;20.6;91.3;7.6
399;6000;2010 juli;69.1;0.3;65.5;6.3;75.4;-7.8
400;6000;2010 augustus;76.7;19.7;74.9;38.0;80.0;-1.8
401;6000;2010 september;81.9;20.3;82.6;51.9;80.5;-12.6
402;6000;2010 3e kwartaal;75.9;13.2;74.3;30.9;78.6;-7.6
403;6000;2010 oktober;136.1;29.3;133.5;23.7;140.7;39.8
404;6000;2010 november;170.0;21.4;167.3;19.8;174.8;24.1
405;6000;2010 december;234.3;27.8;237.4;28.0;229.0;27.6
406;6000;2010 4e kwartaal;180.1;26.1;179.4;24.3;181.5;29.3
407;6000;2010;128.0;2.6;127.5;2.0;128.9;3.7
408;6000;2011 januari;226.3;25.0;213.5;11.3;248.7;53.7
409;6000;2011 februari;204.8;28.8;193.1;29.2;225.5;28.3
410;6000;2011 maart;197.9;22.9;177.4;7.9;234.0;51.1
411;6000;2011 1e kwartaal;209.7;25.6;194.6;15.5;236.1;43.7
412;6000;2011 april;135.2;24.5;119.6;13.7;162.8;42.0
413;6000;2011 mei;98.3;18.4;97.4;20.3;99.8;15.3
414;6000;2011 juni;81.4;8.1;76.2;-0.7;90.4;24.4
415;6000;2011 2e kwartaal;104.9;18.0;97.7;11.5;117.7;28.9
416;6000;2011 juli;91.7;32.8;90.3;37.9;94.1;24.9
417;6000;2011 augustus;97.9;27.6;99.4;32.8;95.2;19.0
418;6000;2011 september;101.4;23.9;92.2;11.6;117.7;46.3
419;6000;2011 3e kwartaal;97.0;27.8;94.0;26.4;102.4;30.2
420;6000;2011 oktober;148.2;8.9;141.2;5.7;160.5;14.1
421;6000;2011 november;195.5;15.0;184.3;10.2;215.3;23.2
422;6000;2011 december;220.9;-5.7;205.5;-13.4;248.0;8.3
423;6000;2011 4e kwartaal;188.2;4.5;177.0;-1.3;207.9;14.6
424;6000;2011;150.0;17.2;140.8;10.5;166.0;28.8
425;6000;2012 januari;253.6;12.1;238.0;11.5;281.1;13.0
426;6000;2012 februari;248.6;21.4;232.6;20.4;276.8;22.8
427;6000;2012 maart;217.1;9.7;216.8;22.2;217.7;-7.0
428;6000;2012 1e kwartaal;239.8;14.4;229.1;17.7;258.5;9.5
429;6000;2012 april;146.3;8.2;123.1;2.9;187.3;15.1
430;6000;2012 mei;119.0;21.1;104.3;7.1;144.8;45.1
431;6000;2012 juni;112.4;38.1;106.9;40.3;122.0;35.0
432;6000;2012 2e kwartaal;125.9;20.0;111.4;14.0;151.4;28.6
433;6000;2012 juli;99.5;8.5;94.4;4.5;108.4;15.2
434;6000;2012 augustus;103.8;6.0;103.8;4.4;103.8;9.0
435;6000;2012 september;110.8;9.3;104.8;13.7;121.5;3.2
436;6000;2012 3e kwartaal;104.7;7.9;101.0;7.5;111.2;8.7
437;6000;2012 oktober;171.1;15.5;166.9;18.2;178.5;11.2
438;6000;2012 november;203.2;3.9;186.6;1.3;232.4;7.9
439;6000;2012 december;221.0;0.1;205.4;-0.1;248.5;0.2
440;6000;2012 4e kwartaal;198.4;5.4;186.3;5.3;219.8;5.7
441;6000;2012;167.2;11.5;157.0;11.5;185.2;11.6
442;8000;2000 januari;84.2;;68.9;;103.6;
443;8000;2000 februari;98.4;;92.2;;106.2;
444;8000;2000 maart;106.1;;101.1;;112.5;
445;8000;2000 1e kwartaal;96.2;;87.4;;107.5;
446;8000;2000 april;92.0;;86.3;;99.2;
447;8000;2000 mei;106.1;;97.1;;117.5;
448;8000;2000 juni;98.3;;89.0;;110.1;
449;8000;2000 2e kwartaal;98.8;;90.8;;109.0;
450;8000;2000 juli;106.8;;72.8;;149.9;
451;8000;2000 augustus;90.3;;74.0;;110.9;
452;8000;2000 september;100.3;;88.1;;115.9;
453;8000;2000 3e kwartaal;99.2;;78.2;;125.7;
454;8000;2000 oktober;108.9;;99.8;;120.4;
455;8000;2000 november;103.9;;89.7;;121.9;
456;8000;2000 december;99.0;;91.0;;109.2;
457;8000;2000 4e kwartaal;103.9;;93.5;;117.2;
458;8000;2000;99.5;;87.4;;114.9;
459;8000;2001 januari;98.7;17.2;81.7;18.5;120.2;16.1
460;8000;2001 februari;99.4;1.1;87.6;-4.9;114.3;7.6
461;8000;2001 maart;101.6;-4.3;93.2;-7.8;112.2;-0.3
462;8000;2001 1e kwartaal;99.9;3.8;87.5;0.2;115.6;7.5
463;8000;2001 april;95.4;3.7;84.8;-1.8;108.9;9.7
464;8000;2001 mei;117.0;10.2;96.6;-0.5;142.7;21.4
465;8000;2001 juni;109.9;11.8;91.0;2.3;133.8;21.5
466;8000;2001 2e kwartaal;107.4;8.7;90.8;0.0;128.5;17.9
467;8000;2001 juli;99.0;-7.4;75.5;3.7;128.7;-14.2
468;8000;2001 augustus;104.7;15.9;81.6;10.3;133.9;20.7
469;8000;2001 september;102.8;2.4;86.7;-1.6;123.2;6.3
470;8000;2001 3e kwartaal;102.1;3.0;81.2;3.9;128.6;2.3
471;8000;2001 oktober;108.3;-0.5;94.5;-5.3;125.9;4.5
472;8000;2001 november;104.8;0.8;85.6;-4.6;129.1;5.9
473;8000;2001 december;90.7;-8.4;73.8;-18.9;112.2;2.7
474;8000;2001 4e kwartaal;101.3;-2.6;84.6;-9.5;122.4;4.5
475;8000;2001;102.7;3.2;86.0;-1.6;123.8;7.7
476;8000;2002 januari;105.9;7.3;86.5;5.9;130.5;8.5
477;8000;2002 februari;97.0;-2.4;69.2;-21.0;132.3;15.7
478;8000;2002 maart;109.5;7.8;95.7;2.7;127.0;13.2
479;8000;2002 1e kwartaal;104.2;4.3;83.7;-4.3;130.0;12.5
480;8000;2002 april;117.4;23.0;109.8;29.5;127.0;16.7
481;8000;2002 mei;123.6;5.7;103.2;6.8;149.5;4.7
482;8000;2002 juni;114.6;4.3;96.4;5.8;137.7;2.9
483;8000;2002 2e kwartaal;118.5;10.3;103.1;13.5;138.1;7.5
484;8000;2002 juli;112.1;13.3;88.1;16.7;142.4;10.7
485;8000;2002 augustus;97.7;-6.7;73.4;-10.1;128.4;-4.1
486;8000;2002 september;115.3;12.2;100.2;15.6;134.5;9.2
487;8000;2002 3e kwartaal;108.4;6.1;87.2;7.3;135.2;5.1
488;8000;2002 oktober;118.8;9.6;102.0;7.9;140.1;11.3
489;8000;2002 november;110.6;5.5;96.6;12.9;128.3;-0.6
490;8000;2002 december;99.7;9.9;79.1;7.2;125.8;12.1
491;8000;2002 4e kwartaal;109.7;8.3;92.5;9.4;131.4;7.3
492;8000;2002;110.2;7.3;91.6;6.5;133.7;8.0
493;8000;2003 januari;98.6;-6.9;100.9;16.6;95.8;-26.5
494;8000;2003 februari;102.8;5.9;98.4;42.2;108.3;-18.2
495;8000;2003 maart;106.3;-2.9;106.6;11.4;105.9;-16.6
496;8000;2003 1e kwartaal;102.6;-1.5;101.9;21.7;103.4;-20.5
497;8000;2003 april;105.1;-10.5;119.5;8.9;86.8;-31.7
498;8000;2003 mei;116.8;-5.5;111.1;7.7;124.0;-17.0
499;8000;2003 juni;110.4;-3.7;114.4;18.8;105.3;-23.6
500;8000;2003 2e kwartaal;110.8;-6.6;115.0;11.5;105.4;-23.6
501;8000;2003 juli;107.7;-3.9;99.6;13.1;118.0;-17.2
502;8000;2003 augustus;83.9;-14.1;82.8;12.8;85.2;-33.6
503;8000;2003 september;117.6;2.0;124.0;23.8;109.5;-18.6
504;8000;2003 3e kwartaal;103.1;-4.9;102.1;17.1;104.3;-22.8
505;8000;2003 oktober;117.2;-1.3;118.7;16.4;115.3;-17.7
506;8000;2003 november;107.5;-2.8;106.1;9.8;109.3;-14.8
507;8000;2003 december;101.4;1.7;95.7;21.1;108.6;-13.6
508;8000;2003 4e kwartaal;108.7;-0.9;106.8;15.5;111.1;-15.5
509;8000;2003;106.3;-3.5;106.4;16.2;106.1;-20.7
510;8000;2004 januari;93.4;-5.3;90.6;-10.2;97.0;1.2
511;8000;2004 februari;91.9;-10.6;95.7;-2.7;87.0;-19.7
512;8000;2004 maart;109.9;3.4;116.5;9.3;101.5;-4.2
513;8000;2004 1e kwartaal;98.4;-4.1;100.9;-1.0;95.2;-7.9
514;8000;2004 april;107.3;2.1;114.7;-4.0;97.8;12.7
515;8000;2004 mei;99.6;-14.7;101.4;-8.8;97.3;-21.5
516;8000;2004 juni;113.9;3.2;118.9;3.9;107.5;2.1
517;8000;2004 2e kwartaal;106.9;-3.5;111.7;-2.8;100.9;-4.3
518;8000;2004 juli;98.2;-8.8;97.1;-2.5;99.6;-15.5
519;8000;2004 augustus;85.0;1.4;74.0;-10.7;99.1;16.2
520;8000;2004 september;107.3;-8.7;116.7;-5.9;95.5;-12.8
521;8000;2004 3e kwartaal;96.9;-6.0;95.8;-6.2;98.2;-5.9
522;8000;2004 oktober;115.6;-1.3;125.0;5.2;103.9;-9.9
523;8000;2004 november;109.3;1.6;119.5;12.7;96.2;-12.0
524;8000;2004 december;97.1;-4.3;98.2;2.5;95.7;-11.9
525;8000;2004 4e kwartaal;107.3;-1.3;114.2;6.9;98.6;-11.2
526;8000;2004;102.4;-3.7;105.6;-0.8;98.2;-7.4
527;8000;2005 januari;83.1;-11.0;75.8;-16.3;92.4;-4.8
528;8000;2005 februari;87.3;-4.9;83.5;-12.8;92.1;5.9
529;8000;2005 maart;103.7;-5.6;104.8;-10.0;102.4;0.9
530;8000;2005 1e kwartaal;91.4;-7.1;88.0;-12.8;95.7;0.5
531;8000;2005 april;100.3;-6.5;97.4;-15.1;104.0;6.3
532;8000;2005 mei;101.5;1.9;103.0;1.6;99.5;2.3
533;8000;2005 juni;112.5;-1.2;121.7;2.3;100.8;-6.2
534;8000;2005 2e kwartaal;104.7;-2.0;107.3;-3.9;101.5;0.6
535;8000;2005 juli;99.2;1.0;93.7;-3.5;106.1;6.5
536;8000;2005 augustus;91.4;7.5;81.8;10.6;103.6;4.6
537;8000;2005 september;106.3;-0.9;115.1;-1.4;95.2;-0.3
538;8000;2005 3e kwartaal;99.0;2.2;96.8;1.0;101.7;3.6
539;8000;2005 oktober;104.9;-9.3;113.9;-8.8;93.5;-10.0
540;8000;2005 november;111.8;2.3;116.9;-2.2;105.3;9.4
541;8000;2005 december;98.0;0.9;93.0;-5.2;104.3;8.9
542;8000;2005 4e kwartaal;104.9;-2.3;107.9;-5.5;101.1;2.5
543;8000;2005;100.0;-2.3;100.0;-5.3;100.0;1.8
544;8000;2006 januari;91.4;10.0;84.4;11.4;100.3;8.5
545;8000;2006 februari;100.1;14.6;101.1;21.1;98.8;7.2
546;8000;2006 maart;127.7;23.1;132.0;25.9;122.3;19.5
547;8000;2006 1e kwartaal;106.4;16.4;105.8;20.2;107.1;12.0
548;8000;2006 april;125.3;25.0;138.1;41.8;109.1;5.0
549;8000;2006 mei;125.9;24.1;126.7;22.9;125.0;25.6
550;8000;2006 juni;129.9;15.5;165.8;36.3;84.5;-16.1
551;8000;2006 2e kwartaal;127.1;21.3;143.3;33.5;106.5;4.9
552;8000;2006 juli;104.4;5.2;123.6;31.9;80.1;-24.5
553;8000;2006 augustus;100.8;10.2;111.6;36.5;87.0;-16.0
554;8000;2006 september;121.9;14.6;155.3;34.9;79.5;-16.5
555;8000;2006 3e kwartaal;109.0;10.1;130.1;34.4;82.3;-19.1
556;8000;2006 oktober;139.2;32.7;174.8;53.5;94.2;0.7
557;8000;2006 november;131.0;17.2;164.8;41.0;88.2;-16.2
558;8000;2006 december;117.0;19.4;134.1;44.1;95.4;-8.5
559;8000;2006 4e kwartaal;129.1;23.1;157.8;46.3;92.6;-8.3
560;8000;2006;117.9;17.9;134.2;34.2;97.3;-2.7
561;8000;2007 januari;99.6;9.0;104.9;24.2;93.0;-7.2
562;8000;2007 februari;105.6;5.5;117.2;15.9;90.8;-8.0
563;8000;2007 maart;139.0;8.9;165.0;25.1;106.2;-13.2
564;8000;2007 1e kwartaal;114.7;7.8;129.0;21.9;96.7;-9.7
565;8000;2007 april;129.3;3.2;163.2;18.1;86.5;-20.7
566;8000;2007 mei;152.2;20.8;184.7;45.8;110.9;-11.2
567;8000;2007 juni;151.8;16.8;180.3;8.7;115.7;36.9
568;8000;2007 2e kwartaal;144.4;13.7;176.0;22.8;104.4;-1.9
569;8000;2007 juli;120.7;15.6;136.8;10.7;100.2;25.1
570;8000;2007 augustus;130.5;29.5;142.0;27.2;116.0;33.3
571;8000;2007 september;143.7;17.9;182.3;17.3;94.9;19.3
572;8000;2007 3e kwartaal;131.6;20.7;153.6;18.0;103.8;26.1
573;8000;2007 oktober;151.5;8.8;189.4;8.3;103.5;9.9
574;8000;2007 november;135.2;3.2;153.9;-6.6;111.4;26.4
575;8000;2007 december;111.1;-5.1;117.9;-12.0;102.4;7.3
576;8000;2007 4e kwartaal;132.6;2.7;153.6;-2.7;105.9;14.3
577;8000;2007;130.8;11.0;153.0;14.1;102.7;5.6
578;8000;2008 januari;105.4;5.8;108.0;3.0;102.2;9.9
579;8000;2008 februari;131.7;24.8;145.3;24.0;114.6;26.2
580;8000;2008 maart;136.8;-1.6;162.2;-1.7;104.8;-1.3
581;8000;2008 1e kwartaal;124.7;8.7;138.5;7.4;107.2;10.8
582;8000;2008 april;148.8;15.1;160.2;-1.8;134.4;55.4
583;8000;2008 mei;147.8;-2.9;165.0;-10.7;126.1;13.6
584;8000;2008 juni;155.0;2.1;169.8;-5.8;136.3;17.8
585;8000;2008 2e kwartaal;150.6;4.2;165.0;-6.3;132.3;26.7
586;8000;2008 juli;132.9;10.1;137.1;0.2;127.6;27.4
587;8000;2008 augustus;129.1;-1.1;141.1;-0.6;113.8;-1.9
588;8000;2008 september;154.7;7.6;167.5;-8.1;138.4;45.9
589;8000;2008 3e kwartaal;138.9;5.5;148.6;-3.3;126.6;21.9
590;8000;2008 oktober;160.7;6.1;177.2;-6.4;139.8;35.1
591;8000;2008 november;126.4;-6.5;139.5;-9.3;109.8;-1.5
592;8000;2008 december;110.5;-0.5;119.5;1.3;99.2;-3.1
593;8000;2008 4e kwartaal;132.6;0.0;145.4;-5.4;116.3;9.8
594;8000;2008;136.7;4.5;149.4;-2.4;120.6;17.4
595;8000;2009 januari;90.1;-14.5;87.8;-18.7;93.1;-9.0
596;8000;2009 februari;111.4;-15.4;115.0;-20.9;106.9;-6.7
597;8000;2009 maart;134.2;-1.9;152.0;-6.3;111.6;6.6
598;8000;2009 1e kwartaal;111.9;-10.3;118.3;-14.6;103.8;-3.1
599;8000;2009 april;138.7;-6.8;168.4;5.1;101.2;-24.7
600;8000;2009 mei;125.2;-15.3;147.6;-10.5;96.8;-23.3
601;8000;2009 juni;133.2;-14.1;158.8;-6.5;100.9;-26.0
602;8000;2009 2e kwartaal;132.4;-12.1;158.3;-4.1;99.6;-24.7
603;8000;2009 juli;131.8;-0.8;159.3;16.2;97.0;-24.0
604;8000;2009 augustus;95.5;-26.0;98.4;-30.3;91.9;-19.3
605;8000;2009 september;133.0;-14.0;150.5;-10.2;110.8;-19.9
606;8000;2009 3e kwartaal;120.1;-13.5;136.1;-8.4;99.8;-21.2
607;8000;2009 oktober;137.6;-14.4;160.3;-9.6;108.8;-22.2
608;8000;2009 november;112.8;-10.8;127.1;-8.9;94.7;-13.8
609;8000;2009 december;97.2;-12.1;108.5;-9.2;82.8;-16.6
610;8000;2009 4e kwartaal;115.8;-12.6;132.0;-9.2;95.4;-17.9
611;8000;2009;120.1;-12.2;136.2;-8.8;99.6;-17.4
612;8000;2010 januari;68.3;-24.2;61.1;-30.4;77.4;-16.8
613;8000;2010 februari;95.3;-14.5;97.1;-15.5;93.0;-13.0
614;8000;2010 maart;158.8;18.3;179.6;18.2;132.5;18.7
615;8000;2010 1e kwartaal;107.5;-4.0;112.7;-4.7;100.8;-2.9
616;8000;2010 april;154.5;11.4;176.4;4.8;126.7;25.2
617;8000;2010 mei;146.1;16.7;160.1;8.4;128.3;32.6
618;8000;2010 juni;161.7;21.3;186.0;17.2;130.9;29.7
619;8000;2010 2e kwartaal;154.1;16.4;174.2;10.1;128.6;29.1
620;8000;2010 juli;139.8;6.0;159.2;-0.1;115.2;18.8
621;8000;2010 augustus;112.7;18.0;115.0;16.9;109.8;19.5
622;8000;2010 september;164.9;24.0;179.2;19.1;146.8;32.5
623;8000;2010 3e kwartaal;139.1;15.8;151.2;11.1;123.8;24.1
624;8000;2010 oktober;143.8;4.5;166.2;3.7;115.4;6.0
625;8000;2010 november;147.5;30.8;159.1;25.1;132.9;40.4
626;8000;2010 december;112.4;15.7;104.1;-4.1;123.0;48.6
627;8000;2010 4e kwartaal;134.6;16.2;143.3;8.5;123.6;29.5
628;8000;2010;133.8;11.5;145.4;6.8;119.2;19.6
629;8000;2011 januari;118.2;73.1;104.7;71.4;135.4;74.8
630;8000;2011 februari;153.4;60.9;149.0;53.4;158.9;70.8
631;8000;2011 maart;198.8;25.2;219.8;22.4;172.1;29.9
632;8000;2011 1e kwartaal;156.8;45.9;158.1;40.3;155.1;53.9
633;8000;2011 april;183.7;18.9;199.5;13.1;163.7;29.2
634;8000;2011 mei;190.9;30.7;213.0;33.0;162.9;26.9
635;8000;2011 juni;170.6;5.5;189.0;1.6;147.4;12.6
636;8000;2011 2e kwartaal;181.7;17.9;200.5;15.1;158.0;22.8
637;8000;2011 juli;157.7;12.8;164.9;3.6;148.6;29.0
638;8000;2011 augustus;149.4;32.6;148.5;29.1;150.5;37.1
639;8000;2011 september;163.5;-0.9;173.4;-3.2;150.9;2.8
640;8000;2011 3e kwartaal;156.9;12.8;162.3;7.4;149.9;21.1
641;8000;2011 oktober;158.0;9.9;179.4;8.0;130.9;13.4
642;8000;2011 november;153.9;4.4;183.5;15.3;116.6;-12.3
643;8000;2011 december;138.4;23.1;142.8;37.2;132.9;8.1
644;8000;2011 4e kwartaal;150.1;11.6;168.6;17.8;126.8;2.4
645;8000;2011;161.4;20.6;172.3;18.6;147.6;23.6
646;8000;2012 januari;115.6;-2.2;108.7;3.8;124.3;-8.2
647;8000;2012 februari;119.2;-22.3;105.3;-29.3;136.7;-14.0
648;8000;2012 maart;176.7;-11.1;189.2;-13.9;160.8;-6.6
649;8000;2012 1e kwartaal;137.2;-12.5;134.4;-15.0;140.6;-9.4
650;8000;2012 april;158.1;-13.9;169.4;-15.1;143.9;-12.1
651;8000;2012 mei;157.3;-17.6;166.5;-21.8;145.7;-10.6
652;8000;2012 juni;165.5;-3.0;177.6;-6.0;150.2;1.9
653;8000;2012 2e kwartaal;160.3;-11.8;171.2;-14.6;146.6;-7.2
654;8000;2012 juli;159.8;1.3;158.6;-3.8;161.3;8.6
655;8000;2012 augustus;139.7;-6.5;141.5;-4.7;137.4;-8.7
656;8000;2012 september;156.6;-4.2;156.8;-9.6;156.4;3.6
657;8000;2012 3e kwartaal;152.0;-3.1;152.3;-6.2;151.7;1.2
658;8000;2012 oktober;145.6;-7.9;148.6;-17.2;141.7;8.3
659;8000;2012 november;149.5;-2.9;157.2;-14.3;139.6;19.7
660;8000;2012 december;129.4;-6.5;141.1;-1.2;114.6;-13.8
661;8000;2012 4e kwartaal;141.5;-5.7;149.0;-11.6;132.0;4.1
662;8000;2012;147.8;-8.4;151.7;-12.0;142.7;-3.3
663;9000;2000 januari;92.0;;110.5;;73.1;
664;9000;2000 februari;75.6;;120.2;;29.7;
665;9000;2000 maart;90.1;;135.2;;43.7;
666;9000;2000 1e kwartaal;85.9;;121.7;;49.1;
667;9000;2000 april;81.4;;115.8;;46.0;
668;9000;2000 mei;92.0;;111.9;;71.6;
669;9000;2000 juni;115.3;;105.0;;125.9;
670;9000;2000 2e kwartaal;96.2;;110.4;;81.6;
671;9000;2000 juli;94.9;;108.2;;81.3;
672;9000;2000 augustus;85.2;;113.8;;55.9;
673;9000;2000 september;90.1;;90.1;;90.1;
674;9000;2000 3e kwartaal;90.1;;103.9;;75.9;
675;9000;2000 oktober;101.7;;118.3;;84.6;
676;9000;2000 november;128.8;;166.7;;89.9;
677;9000;2000 december;116.2;;151.6;;79.9;
678;9000;2000 4e kwartaal;115.6;;145.5;;84.9;
679;9000;2000;97.0;;120.3;;73.0;
680;9000;2001 januari;102.8;11.7;129.6;17.3;75.3;3.1
681;9000;2001 februari;85.1;12.6;111.2;-7.5;58.2;96.0
682;9000;2001 maart;98.4;9.2;133.6;-1.2;62.2;42.3
683;9000;2001 1e kwartaal;95.4;11.1;124.8;2.5;65.2;33.0
684;9000;2001 april;91.7;12.7;114.4;-1.2;68.4;48.7
685;9000;2001 mei;102.8;11.7;113.9;1.8;91.4;27.6
686;9000;2001 juni;84.3;-26.8;105.9;0.9;62.1;-50.6
687;9000;2001 2e kwartaal;93.0;-3.4;111.4;0.9;74.0;-9.3
688;9000;2001 juli;85.8;-9.6;80.2;-25.9;91.6;12.7
689;9000;2001 augustus;76.2;-10.6;112.0;-1.7;39.4;-29.4
690;9000;2001 september;79.1;-12.2;100.3;11.4;57.4;-36.3
691;9000;2001 3e kwartaal;80.4;-10.8;97.1;-6.5;63.2;-16.7
692;9000;2001 oktober;83.6;-17.8;110.9;-6.3;55.5;-34.4
693;9000;2001 november;90.2;-30.0;136.1;-18.3;43.1;-52.1
694;9000;2001 december;98.4;-15.4;139.2;-8.2;56.5;-29.4
695;9000;2001 4e kwartaal;90.7;-21.5;128.7;-11.6;51.7;-39.0
696;9000;2001;89.9;-7.3;115.4;-4.0;63.6;-12.8
697;9000;2002 januari;86.6;-15.7;129.6;0.0;42.5;-43.6
698;9000;2002 februari;79.0;-7.2;102.4;-7.9;54.9;-5.7
699;9000;2002 maart;76.7;-22.1;106.5;-20.3;46.0;-26.1
700;9000;2002 1e kwartaal;80.8;-15.4;112.8;-9.6;47.8;-26.7
701;9000;2002 april;88.9;-3.1;96.5;-15.6;81.1;18.6
702;9000;2002 mei;85.9;-16.5;99.6;-12.6;71.8;-21.5
703;9000;2002 juni;82.0;-2.7;90.4;-14.7;73.5;18.2
704;9000;2002 2e kwartaal;85.6;-7.9;95.5;-14.3;75.5;1.9
705;9000;2002 juli;99.7;16.1;77.1;-3.9;122.9;34.1
706;9000;2002 augustus;73.6;-3.4;53.9;-51.9;93.9;138.1
707;9000;2002 september;79.7;0.7;84.6;-15.7;74.7;30.2
708;9000;2002 3e kwartaal;84.3;4.9;71.7;-26.2;97.3;53.9
709;9000;2002 oktober;100.4;20.1;110.1;-0.7;90.4;62.9
710;9000;2002 november;83.6;-7.4;107.6;-21.0;58.9;36.6
711;9000;2002 december;88.9;-9.6;100.7;-27.7;76.8;36.1
712;9000;2002 4e kwartaal;91.0;0.3;106.1;-17.6;75.5;45.8
713;9000;2002;85.4;-5.0;96.2;-16.7;74.4;16.8
714;9000;2003 januari;104.9;21.0;116.2;-10.3;93.2;119.5
715;9000;2003 februari;110.8;40.3;125.7;22.8;95.4;73.9
716;9000;2003 maart;108.3;41.2;115.2;8.1;101.2;120.1
717;9000;2003 1e kwartaal;108.0;33.7;119.0;5.5;96.6;102.0
718;9000;2003 april;82.9;-6.7;74.7;-22.7;91.4;12.7
719;9000;2003 mei;90.3;5.2;83.3;-16.4;97.5;35.9
720;9000;2003 juni;81.6;-0.5;56.7;-37.3;107.2;45.9
721;9000;2003 2e kwartaal;84.9;-0.8;71.4;-25.2;98.8;31.0
722;9000;2003 juli;105.4;5.8;70.1;-9.1;141.8;15.4
723;9000;2003 augustus;87.5;18.8;72.1;33.8;103.2;10.0
724;9000;2003 september;90.2;13.2;95.5;12.8;84.8;13.5
725;9000;2003 3e kwartaal;94.4;11.9;78.9;10.1;110.2;13.3
726;9000;2003 oktober;101.8;1.4;92.6;-15.9;111.3;23.1
727;9000;2003 november;101.3;21.3;86.9;-19.2;116.1;97.2
728;9000;2003 december;88.0;-1.0;77.2;-23.4;99.2;29.0
729;9000;2003 4e kwartaal;97.1;6.7;85.6;-19.3;108.9;44.3
730;9000;2003;96.1;12.5;88.6;-7.9;103.8;39.6
731;9000;2004 januari;79.4;-24.3;89.7;-22.8;68.8;-26.2
732;9000;2004 februari;80.4;-27.4;81.4;-35.3;79.4;-16.8
733;9000;2004 maart;98.5;-9.1;90.4;-21.5;106.8;5.5
734;9000;2004 1e kwartaal;86.1;-20.3;87.1;-26.8;85.0;-12.0
735;9000;2004 april;78.4;-5.4;84.3;12.9;72.4;-20.9
736;9000;2004 mei;81.8;-9.5;58.3;-30.0;105.9;8.6
737;9000;2004 juni;108.9;33.5;60.8;7.4;158.4;47.7
738;9000;2004 2e kwartaal;89.7;5.6;67.4;-5.7;112.7;14.0
739;9000;2004 juli;77.5;-26.5;59.9;-14.4;95.5;-32.6
740;9000;2004 augustus;92.7;6.0;73.8;2.3;112.2;8.7
741;9000;2004 september;85.3;-5.5;75.7;-20.7;95.1;12.1
742;9000;2004 3e kwartaal;85.2;-9.8;69.8;-11.6;101.0;-8.4
743;9000;2004 oktober;89.5;-12.1;82.1;-11.3;97.0;-12.9
744;9000;2004 november;94.2;-7.0;81.4;-6.3;107.3;-7.6
745;9000;2004 december;98.0;11.4;95.5;23.8;100.6;1.5
746;9000;2004 4e kwartaal;93.9;-3.2;86.3;0.9;101.7;-6.6
747;9000;2004;88.7;-7.7;77.6;-12.5;100.2;-3.5
748;9000;2005 januari;89.1;12.3;111.1;23.8;66.6;-3.2
749;9000;2005 februari;95.9;19.3;95.1;16.8;96.8;21.9
750;9000;2005 maart;90.6;-8.0;93.4;3.3;87.7;-17.9
751;9000;2005 1e kwartaal;91.9;6.7;99.7;14.5;83.8;-1.5
752;9000;2005 april;101.2;29.0;90.0;6.7;112.7;55.8
753;9000;2005 mei;88.9;8.8;97.4;67.2;80.2;-24.3
754;9000;2005 juni;127.1;16.7;88.2;45.0;167.0;5.5
755;9000;2005 2e kwartaal;105.7;17.9;91.6;35.9;120.3;6.8
756;9000;2005 juli;96.4;24.4;91.8;53.2;101.1;5.8
757;9000;2005 augustus;87.7;-5.4;63.0;-14.7;113.2;0.9
758;9000;2005 september;110.2;29.2;96.1;26.9;124.7;31.1
759;9000;2005 3e kwartaal;98.1;15.2;83.5;19.7;113.1;12.0
760;9000;2005 oktober;86.9;-2.9;110.8;34.9;62.4;-35.7
761;9000;2005 november;108.6;15.2;124.2;52.5;92.5;-13.8
762;9000;2005 december;117.4;19.8;143.6;50.4;90.5;-10.1
763;9000;2005 4e kwartaal;104.3;11.1;126.2;46.1;81.8;-19.5
764;9000;2005;100.0;12.7;100.0;28.9;100.0;-0.2
765;9000;2006 januari;132.8;49.0;142.4;28.2;123.0;84.8
766;9000;2006 februari;114.6;19.5;119.4;25.6;109.8;13.4
767;9000;2006 maart;128.2;41.5;143.2;53.3;112.7;28.5
768;9000;2006 1e kwartaal;125.2;36.3;135.0;35.3;115.2;37.5
769;9000;2006 april;113.0;11.7;107.1;19.0;119.1;5.6
770;9000;2006 mei;128.1;44.0;113.8;16.8;142.7;78.0
771;9000;2006 juni;111.4;-12.3;121.5;37.7;101.0;-39.5
