ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouders_4;OverigeHuishoudens_5
5555;39;Ongehuwd;2018;53270;28328;19048;5559;335
5556;39;Ongehuwd;2019;53062;28172;19066;5490;334
5557;39;Ongehuwd;2020;55684;29378;20305;5657;344
5558;39;Ongehuwd;2021;55437;29148;20330;5621;338
5559;39;Ongehuwd;2022;54337;28659;19883;5465;330
5560;39;Ongehuwd;2023;53884;28447;19692;5417;328
5561;39;Ongehuwd;2024;55214;29268;20093;5516;337
5562;39;Ongehuwd;2025;56628;30093;20577;5616;342
5563;39;Ongehuwd;2026;58460;31175;21177;5757;351
5564;39;Ongehuwd;2027;58762;31487;21153;5767;355
5565;39;Ongehuwd;2028;58595;31303;21151;5787;354
5566;39;Ongehuwd;2029;59318;31633;21435;5892;358
5567;39;Ongehuwd;2030;61379;32790;22101;6116;372
5568;39;Ongehuwd;2031;61566;32810;22199;6184;373
5569;39;Ongehuwd;2032;61030;32509;21983;6168;370
5570;39;Ongehuwd;2033;60799;32316;21924;6191;368
5571;39;Ongehuwd;2034;61055;32437;21996;6253;369
5572;39;Ongehuwd;2035;59886;31777;21573;6174;362
5573;39;Ongehuwd;2036;59754;31759;21450;6181;364
5574;39;Ongehuwd;2037;60400;31958;21771;6306;365
5575;39;Ongehuwd;2038;62000;32835;22294;6496;375
5576;39;Ongehuwd;2039;62418;33070;22404;6566;378
5577;39;Ongehuwd;2040;63714;33665;22915;6750;384
5578;39;Ongehuwd;2041;62937;33260;22600;6696;381
5579;39;Ongehuwd;2042;62467;33012;22403;6674;378
5580;39;Ongehuwd;2043;62097;32788;22266;6667;376
5581;39;Ongehuwd;2044;60486;31872;21714;6535;365
5582;39;Ongehuwd;2045;59047;31107;21177;6406;357
5583;39;Ongehuwd;2046;58669;30880;21042;6393;354
5584;39;Ongehuwd;2047;58227;30619;20885;6371;352
5585;39;Ongehuwd;2048;57941;30445;20781;6365;350
5586;39;Ongehuwd;2049;57759;30328;20714;6368;349
5587;39;Ongehuwd;2050;57623;30235;20665;6375;348
5588;39;Gehuwd;2007;83645;1656;80611;1304;74
5589;39;Gehuwd;2008;82937;1655;79896;1312;74
5590;39;Gehuwd;2009;84157;1720;80996;1364;77
5591;39;Gehuwd;2010;80761;1668;77689;1330;74
5592;39;Gehuwd;2011;75305;1590;72372;1272;71
5593;39;Gehuwd;2012;70790;1503;68004;1216;67
5594;39;Gehuwd;2013;64556;1386;61987;1121;62
5595;39;Gehuwd;2014;61047;1336;58575;1077;59
5596;39;Gehuwd;2015;57174;1276;54810;1031;57
5597;39;Gehuwd;2016;55274;1268;52931;1018;57
5598;39;Gehuwd;2017;54588;1250;52273;1009;56
5599;39;Gehuwd;2018;54516;1262;52179;1019;56
5600;39;Gehuwd;2019;54208;1256;51883;1013;56
5601;39;Gehuwd;2020;54753;1293;52363;1040;57
5602;39;Gehuwd;2021;54028;1274;51666;1031;57
5603;39;Gehuwd;2022;52233;1246;49930;1001;56
5604;39;Gehuwd;2023;51997;1236;49711;995;55
5605;39;Gehuwd;2024;52919;1268;50580;1014;57
5606;39;Gehuwd;2025;53549;1288;51171;1033;57
5607;39;Gehuwd;2026;54646;1320;52208;1059;59
5608;39;Gehuwd;2027;54756;1338;52295;1063;60
5609;39;Gehuwd;2028;55027;1335;52567;1065;60
5610;39;Gehuwd;2029;55814;1350;53324;1079;61
5611;39;Gehuwd;2030;57605;1401;55027;1114;63
5612;39;Gehuwd;2031;57855;1403;55270;1119;63
5613;39;Gehuwd;2032;57310;1393;54745;1109;63
5614;39;Gehuwd;2033;57163;1385;54610;1106;62
5615;39;Gehuwd;2034;57346;1392;54782;1110;62
5616;39;Gehuwd;2035;56253;1365;53739;1088;61
5617;39;Gehuwd;2036;55954;1368;53440;1084;62
5618;39;Gehuwd;2037;56763;1372;54232;1098;61
5619;39;Gehuwd;2038;58123;1411;55523;1126;63
5620;39;Gehuwd;2039;58410;1422;55793;1132;63
5621;39;Gehuwd;2040;59720;1445;57054;1157;64
5622;39;Gehuwd;2041;58914;1429;56280;1142;63
5623;39;Gehuwd;2042;58403;1420;55789;1133;61
5624;39;Gehuwd;2043;58057;1410;55459;1127;61
5625;39;Gehuwd;2044;56624;1371;54095;1099;59
5626;39;Gehuwd;2045;55239;1340;52769;1072;58
5627;39;Gehuwd;2046;54894;1330;52442;1066;56
5628;39;Gehuwd;2047;54476;1318;52045;1058;55
5629;39;Gehuwd;2048;54202;1312;51781;1054;55
5630;39;Gehuwd;2049;54039;1307;51628;1050;54
5631;39;Gehuwd;2050;53899;1303;51494;1048;54
5632;39;Verweduwd;2007;824;144;124;556;0
5633;39;Verweduwd;2008;744;135;109;500;0
5634;39;Verweduwd;2009;751;135;111;505;0
5635;39;Verweduwd;2010;679;117;102;460;0
5636;39;Verweduwd;2011;604;104;90;410;0
5637;39;Verweduwd;2012;552;90;84;378;0
5638;39;Verweduwd;2013;483;72;75;336;0
5639;39;Verweduwd;2014;458;68;71;319;0
5640;39;Verweduwd;2015;406;54;64;288;0
5641;39;Verweduwd;2016;376;45;60;271;0
5642;39;Verweduwd;2017;363;42;58;263;0
5643;39;Verweduwd;2018;356;41;57;258;0
5644;39;Verweduwd;2019;338;35;55;248;0
5645;39;Verweduwd;2020;334;33;54;247;0
5646;39;Verweduwd;2021;325;31;53;241;0
5647;39;Verweduwd;2022;312;28;52;232;0
5648;39;Verweduwd;2023;302;25;51;226;0
5649;39;Verweduwd;2024;307;25;52;230;0
5650;39;Verweduwd;2025;308;24;52;232;0
5651;39;Verweduwd;2026;309;22;52;235;0
5652;39;Verweduwd;2027;309;22;52;235;0
5653;39;Verweduwd;2028;308;21;52;235;0
5654;39;Verweduwd;2029;309;21;52;236;0
5655;39;Verweduwd;2030;318;22;53;243;0
5656;39;Verweduwd;2031;315;21;52;242;0
5657;39;Verweduwd;2032;313;21;52;240;0
5658;39;Verweduwd;2033;308;20;51;237;0
5659;39;Verweduwd;2034;307;20;50;237;0
5660;39;Verweduwd;2035;301;20;49;232;0
5661;39;Verweduwd;2036;299;20;49;230;0
5662;39;Verweduwd;2037;303;20;50;233;0
5663;39;Verweduwd;2038;304;19;49;236;0
5664;39;Verweduwd;2039;306;19;49;238;0
5665;39;Verweduwd;2040;310;19;50;241;0
5666;39;Verweduwd;2041;304;18;49;237;0
5667;39;Verweduwd;2042;300;18;48;234;0
5668;39;Verweduwd;2043;296;18;47;231;0
5669;39;Verweduwd;2044;288;18;46;224;0
5670;39;Verweduwd;2045;279;17;44;218;0
5671;39;Verweduwd;2046;276;17;44;215;0
5672;39;Verweduwd;2047;271;17;43;211;0
5673;39;Verweduwd;2048;269;17;43;209;0
5674;39;Verweduwd;2049;266;16;43;207;0
5675;39;Verweduwd;2050;263;16;42;205;0
5676;39;Gescheiden;2007;18698;6033;4372;8242;51
5677;39;Gescheiden;2008;18463;5845;4351;8216;51
5678;39;Gescheiden;2009;18957;5913;4487;8505;52
5679;39;Gescheiden;2010;18095;5553;4293;8198;51
5680;39;Gescheiden;2011;16858;5000;4043;7767;48
5681;39;Gescheiden;2012;15714;4519;3797;7352;46
5682;39;Gescheiden;2013;14103;3963;3408;6689;43
5683;39;Gescheiden;2014;13150;3632;3161;6317;40
5684;39;Gescheiden;2015;12193;3320;2909;5925;39
5685;39;Gescheiden;2016;11706;3165;2763;5739;39
5686;39;Gescheiden;2017;11495;3053;2720;5684;38
5687;39;Gescheiden;2018;11454;3054;2682;5680;38
5688;39;Gescheiden;2019;11364;3028;2650;5648;38
5689;39;Gescheiden;2020;11428;3048;2634;5707;39
5690;39;Gescheiden;2021;11221;2960;2588;5634;39
5691;39;Gescheiden;2022;10836;2853;2490;5455;38
5692;39;Gescheiden;2023;10793;2842;2478;5435;38
5693;39;Gescheiden;2024;10977;2895;2513;5530;39
5694;39;Gescheiden;2025;11069;2918;2526;5586;39
5695;39;Gescheiden;2026;11260;2967;2562;5691;40
5696;39;Gescheiden;2027;11330;3019;2564;5707;40
5697;39;Gescheiden;2028;11386;3032;2581;5733;40
5698;39;Gescheiden;2029;11541;3072;2617;5811;41
5699;39;Gescheiden;2030;11939;3201;2697;5999;42
5700;39;Gescheiden;2031;11991;3213;2711;6025;42
5701;39;Gescheiden;2032;11894;3196;2685;5971;42
5702;39;Gescheiden;2033;11860;3183;2680;5955;42
5703;39;Gescheiden;2034;11914;3203;2690;5979;42
5704;39;Gescheiden;2035;11689;3144;2639;5865;41
5705;39;Gescheiden;2036;11662;3155;2625;5841;41
5706;39;Gescheiden;2037;11787;3164;2663;5919;41
5707;39;Gescheiden;2038;12095;3258;2727;6067;43
5708;39;Gescheiden;2039;12171;3285;2741;6101;44
5709;39;Gescheiden;2040;12420;3336;2803;6237;44
5710;39;Gescheiden;2041;12271;3302;2767;6158;44
5711;39;Gescheiden;2042;12175;3279;2743;6109;44
5712;39;Gescheiden;2043;12102;3256;2727;6076;43
5713;39;Gescheiden;2044;11794;3164;2662;5927;41
5714;39;Gescheiden;2045;11518;3093;2597;5787;41
5715;39;Gescheiden;2046;11447;3071;2582;5754;40
5716;39;Gescheiden;2047;11362;3047;2562;5713;40
5717;39;Gescheiden;2048;11308;3031;2550;5687;40
5718;39;Gescheiden;2049;11280;3023;2543;5674;40
5719;39;Gescheiden;2050;11257;3018;2537;5662;40
5720;40;Referentiepersonen;2007;150189;34442;99708;15486;553
5721;40;Referentiepersonen;2008;149659;35250;98003;15860;546
5722;40;Referentiepersonen;2009;151107;36177;98237;16146;547
5723;40;Referentiepersonen;2010;157945;38959;101283;17135;568
5724;40;Referentiepersonen;2011;154618;38753;98417;16896;552
5725;40;Referentiepersonen;2012;148240;37885;93429;16401;525
5726;40;Referentiepersonen;2013;142055;36673;89053;15833;496
5727;40;Referentiepersonen;2014;131220;34203;81924;14635;458
5728;40;Referentiepersonen;2015;126334;33345;78453;14095;441
5729;40;Referentiepersonen;2016;121106;32388;74786;13509;423
5730;40;Referentiepersonen;2017;119786;32605;73457;13303;421
5731;40;Referentiepersonen;2018;118730;32270;72875;13171;414
5732;40;Referentiepersonen;2019;119875;32722;73492;13244;417
5733;40;Referentiepersonen;2020;119254;32519;73189;13130;416
5734;40;Referentiepersonen;2021;122469;33767;74884;13390;428
5735;40;Referentiepersonen;2022;121280;33429;74172;13257;422
5736;40;Referentiepersonen;2023;117991;32802;71912;12864;413
5737;40;Referentiepersonen;2024;117253;32566;71497;12780;410
5738;40;Referentiepersonen;2025;119695;33469;72793;13012;421
5739;40;Referentiepersonen;2026;121842;34338;73879;13199;426
5740;40;Referentiepersonen;2027;124972;35497;75547;13491;437
5741;40;Referentiepersonen;2028;125465;35882;75615;13525;443
5742;40;Referentiepersonen;2029;125630;35709;75904;13575;442
5743;40;Referentiepersonen;2030;127297;36093;76974;13783;447
5744;40;Referentiepersonen;2031;131557;37428;79403;14262;464
5745;40;Referentiepersonen;2032;132044;37464;79754;14362;464
5746;40;Referentiepersonen;2033;130866;37137;78994;14274;461
5747;40;Referentiepersonen;2034;130453;36925;78796;14274;458
5748;40;Referentiepersonen;2035;130949;37076;79048;14364;461
5749;40;Referentiepersonen;2036;128458;36327;77546;14134;451
5750;40;Referentiepersonen;2037;128000;36325;77115;14108;452
5751;40;Referentiepersonen;2038;129580;36532;78259;14336;453
5752;40;Referentiepersonen;2039;132852;37541;80120;14724;467
5753;40;Referentiepersonen;2040;133638;37810;80511;14845;472
5754;40;Referentiepersonen;2041;136489;38476;82331;15204;478
5755;40;Referentiepersonen;2042;134750;38018;81214;15045;473
5756;40;Referentiepersonen;2043;133672;37735;80511;14957;469
5757;40;Referentiepersonen;2044;132881;37479;80032;14903;467
5758;40;Referentiepersonen;2045;129527;36433;78071;14570;453
5759;40;Referentiepersonen;2046;126418;35566;76160;14250;442
5760;40;Referentiepersonen;2047;125621;35306;75690;14188;437
5761;40;Referentiepersonen;2048;124676;35010;75122;14110;434
5762;40;Referentiepersonen;2049;124063;34815;74745;14070;433
5763;40;Referentiepersonen;2050;123687;34681;74521;14054;431
5764;40;Ongehuwd;2007;43611;25955;12451;4780;425
5765;40;Ongehuwd;2008;45450;26933;13028;5069;420
5766;40;Ongehuwd;2009;47899;28114;13927;5438;420
5767;40;Ongehuwd;2010;52936;30801;15623;6075;437
5768;40;Ongehuwd;2011;53917;31066;16199;6228;424
5769;40;Ongehuwd;2012;54314;30877;16730;6303;404
5770;40;Ongehuwd;2013;53887;30287;16956;6262;382
5771;40;Ongehuwd;2014;51015;28540;16225;5898;352
5772;40;Ongehuwd;2015;50641;28089;16404;5808;340
5773;40;Ongehuwd;2016;50316;27540;16738;5713;325
5774;40;Ongehuwd;2017;51401;27941;17408;5729;323
5775;40;Ongehuwd;2018;51248;27746;17513;5670;319
5776;40;Ongehuwd;2019;52496;28193;18244;5738;321
5777;40;Ongehuwd;2020;52270;28029;18257;5664;320
5778;40;Ongehuwd;2021;54844;29219;19465;5830;330
5779;40;Ongehuwd;2022;54606;28993;19497;5792;324
5780;40;Ongehuwd;2023;53530;28508;19074;5631;317
5781;40;Ongehuwd;2024;53082;28297;18888;5582;315
5782;40;Ongehuwd;2025;54389;29111;19272;5683;323
5783;40;Ongehuwd;2026;55786;29933;19740;5785;328
5784;40;Ongehuwd;2027;57589;31008;20316;5929;336
5785;40;Ongehuwd;2028;57890;31320;20291;5939;340
5786;40;Ongehuwd;2029;57723;31137;20286;5960;340
5787;40;Ongehuwd;2030;58431;31465;20557;6066;343
5788;40;Ongehuwd;2031;60457;32611;21193;6296;357
5789;40;Ongehuwd;2032;60641;32633;21286;6365;357
5790;40;Ongehuwd;2033;60116;32335;21080;6347;354
5791;40;Ongehuwd;2034;59891;32146;21023;6370;352
5792;40;Ongehuwd;2035;60145;32267;21092;6432;354
5793;40;Ongehuwd;2036;58998;31612;20688;6351;347
5794;40;Ongehuwd;2037;58872;31595;20570;6359;348
5795;40;Ongehuwd;2038;59505;31792;20878;6485;350
5796;40;Ongehuwd;2039;61078;32662;21378;6679;359
5797;40;Ongehuwd;2040;61493;32894;21484;6752;363
5798;40;Ongehuwd;2041;62764;33485;21973;6938;368
5799;40;Ongehuwd;2042;62000;33082;21671;6882;365
5800;40;Ongehuwd;2043;61538;32834;21483;6859;362
5801;40;Ongehuwd;2044;61176;32612;21352;6852;360
5802;40;Ongehuwd;2045;59595;31705;20825;6715;350
5803;40;Ongehuwd;2046;58182;30946;20312;6582;342
5804;40;Ongehuwd;2047;57811;30721;20183;6568;339
5805;40;Ongehuwd;2048;57378;30462;20033;6546;337
5806;40;Ongehuwd;2049;57100;30291;19934;6539;336
5807;40;Ongehuwd;2050;56924;30175;19871;6543;335
5808;40;Gehuwd;2007;85671;1631;82633;1334;73
5809;40;Gehuwd;2008;83273;1611;80267;1323;72
5810;40;Gehuwd;2009;82660;1611;79644;1332;73
5811;40;Gehuwd;2010;83991;1674;80857;1385;75
5812;40;Gehuwd;2011;80666;1624;77618;1351;73
5813;40;Gehuwd;2012;75280;1549;72369;1292;70
5814;40;Gehuwd;2013;70789;1464;68025;1235;65
5815;40;Gehuwd;2014;64583;1352;62032;1139;60
5816;40;Gehuwd;2015;61093;1302;58638;1095;58
5817;40;Gehuwd;2016;57250;1245;54901;1048;56
5818;40;Gehuwd;2017;55381;1238;53053;1034;56
5819;40;Gehuwd;2018;54711;1221;52411;1025;54
5820;40;Gehuwd;2019;54656;1232;52334;1035;55
5821;40;Gehuwd;2020;54362;1226;52050;1031;55
5822;40;Gehuwd;2021;54927;1263;52550;1058;56
5823;40;Gehuwd;2022;54203;1245;51855;1047;56
5824;40;Gehuwd;2023;52412;1217;50122;1018;55
5825;40;Gehuwd;2024;52181;1208;49907;1012;54
5826;40;Gehuwd;2025;53105;1238;50779;1032;56
5827;40;Gehuwd;2026;53747;1259;51382;1050;56
5828;40;Gehuwd;2027;54857;1290;52432;1077;58
5829;40;Gehuwd;2028;54972;1308;52524;1081;59
5830;40;Gehuwd;2029;55248;1306;52800;1083;59
5831;40;Gehuwd;2030;56038;1320;53560;1098;60
5832;40;Gehuwd;2031;57831;1371;55265;1133;62
5833;40;Gehuwd;2032;58084;1373;55511;1138;62
5834;40;Gehuwd;2033;57535;1362;54984;1127;62
5835;40;Gehuwd;2034;57389;1354;54849;1125;61
5836;40;Gehuwd;2035;57574;1361;55023;1128;62
5837;40;Gehuwd;2036;56481;1333;53981;1107;60
5838;40;Gehuwd;2037;56179;1335;53682;1102;60
5839;40;Gehuwd;2038;56991;1338;54477;1117;59
5840;40;Gehuwd;2039;58351;1376;55769;1145;61
5841;40;Gehuwd;2040;58639;1385;56040;1152;62
5842;40;Gehuwd;2041;59949;1406;57304;1177;62
5843;40;Gehuwd;2042;59142;1390;56529;1162;61
5844;40;Gehuwd;2043;58632;1379;56040;1153;60
5845;40;Gehuwd;2044;58285;1369;55710;1146;60
5846;40;Gehuwd;2045;56853;1330;54347;1118;58
5847;40;Gehuwd;2046;55466;1298;53020;1092;56
5848;40;Gehuwd;2047;55122;1287;52695;1085;55
5849;40;Gehuwd;2048;54706;1276;52299;1077;54
5850;40;Gehuwd;2049;54427;1267;52034;1072;54
5851;40;Gehuwd;2050;54265;1261;51881;1070;53
5852;40;Verweduwd;2007;955;176;124;655;0
5853;40;Verweduwd;2008;912;165;122;625;0
5854;40;Verweduwd;2009;831;155;106;570;0
5855;40;Verweduwd;2010;839;156;108;575;0
5856;40;Verweduwd;2011;766;138;99;529;0
5857;40;Verweduwd;2012;683;123;87;473;0
5858;40;Verweduwd;2013;627;108;81;438;0
5859;40;Verweduwd;2014;552;87;73;392;0
5860;40;Verweduwd;2015;522;83;68;371;0
5861;40;Verweduwd;2016;466;68;61;337;0
5862;40;Verweduwd;2017;435;59;57;319;0
5863;40;Verweduwd;2018;423;57;55;311;0
5864;40;Verweduwd;2019;413;55;54;304;0
5865;40;Verweduwd;2020;398;50;52;296;0
5866;40;Verweduwd;2021;392;47;51;294;0
5867;40;Verweduwd;2022;383;46;50;287;0
5868;40;Verweduwd;2023;367;42;49;276;0
5869;40;Verweduwd;2024;356;38;48;270;0
5870;40;Verweduwd;2025;363;39;49;275;0
5871;40;Verweduwd;2026;364;38;49;277;0
5872;40;Verweduwd;2027;366;36;49;281;0
5873;40;Verweduwd;2028;365;36;48;281;0
5874;40;Verweduwd;2029;365;36;48;281;0
5875;40;Verweduwd;2030;366;35;48;283;0
5876;40;Verweduwd;2031;376;36;49;291;0
5877;40;Verweduwd;2032;373;35;48;290;0
5878;40;Verweduwd;2033;372;35;48;289;0
5879;40;Verweduwd;2034;366;35;47;284;0
5880;40;Verweduwd;2035;365;35;46;284;0
5881;40;Verweduwd;2036;357;34;45;278;0
5882;40;Verweduwd;2037;354;34;45;275;0
5883;40;Verweduwd;2038;356;33;45;278;0
5884;40;Verweduwd;2039;362;34;45;283;0
5885;40;Verweduwd;2040;364;34;45;285;0
5886;40;Verweduwd;2041;366;33;45;288;0
5887;40;Verweduwd;2042;361;32;45;284;0
5888;40;Verweduwd;2043;355;31;44;280;0
5889;40;Verweduwd;2044;351;31;43;277;0
5890;40;Verweduwd;2045;340;29;42;269;0
5891;40;Verweduwd;2046;329;28;40;261;0
5892;40;Verweduwd;2047;325;28;40;257;0
5893;40;Verweduwd;2048;319;27;39;253;0
5894;40;Verweduwd;2049;319;28;39;252;0
5895;40;Verweduwd;2050;312;25;38;249;0
5896;40;Gescheiden;2007;19952;6680;4500;8717;55
5897;40;Gescheiden;2008;20024;6541;4586;8843;54
5898;40;Gescheiden;2009;19717;6297;4560;8806;54
5899;40;Gescheiden;2010;20179;6328;4695;9100;56
5900;40;Gescheiden;2011;19269;5925;4501;8788;55
5901;40;Gescheiden;2012;17963;5336;4243;8333;51
5902;40;Gescheiden;2013;16752;4814;3991;7898;49
5903;40;Gescheiden;2014;15070;4224;3594;7206;46
5904;40;Gescheiden;2015;14078;3871;3343;6821;43
5905;40;Gescheiden;2016;13074;3535;3086;6411;42
5906;40;Gescheiden;2017;12569;3367;2939;6221;42
5907;40;Gescheiden;2018;12348;3246;2896;6165;41
5908;40;Gescheiden;2019;12310;3242;2860;6167;41
5909;40;Gescheiden;2020;12224;3214;2830;6139;41
5910;40;Gescheiden;2021;12306;3238;2818;6208;42
5911;40;Gescheiden;2022;12088;3145;2770;6131;42
5912;40;Gescheiden;2023;11682;3035;2667;5939;41
5913;40;Gescheiden;2024;11634;3023;2654;5916;41
5914;40;Gescheiden;2025;11838;3081;2693;6022;42
5915;40;Gescheiden;2026;11945;3108;2708;6087;42
5916;40;Gescheiden;2027;12160;3163;2750;6204;43
5917;40;Gescheiden;2028;12238;3218;2752;6224;44
5918;40;Gescheiden;2029;12294;3230;2770;6251;43
5919;40;Gescheiden;2030;12462;3273;2809;6336;44
5920;40;Gescheiden;2031;12893;3410;2896;6542;45
5921;40;Gescheiden;2032;12946;3423;2909;6569;45
5922;40;Gescheiden;2033;12843;3405;2882;6511;45
5923;40;Gescheiden;2034;12807;3390;2877;6495;45
5924;40;Gescheiden;2035;12865;3413;2887;6520;45
5925;40;Gescheiden;2036;12622;3348;2832;6398;44
5926;40;Gescheiden;2037;12595;3361;2818;6372;44
5927;40;Gescheiden;2038;12728;3369;2859;6456;44
5928;40;Gescheiden;2039;13061;3469;2928;6617;47
5929;40;Gescheiden;2040;13142;3497;2942;6656;47
5930;40;Gescheiden;2041;13410;3552;3009;6801;48
5931;40;Gescheiden;2042;13247;3514;2969;6717;47
5932;40;Gescheiden;2043;13147;3491;2944;6665;47
5933;40;Gescheiden;2044;13069;3467;2927;6628;47
5934;40;Gescheiden;2045;12739;3369;2857;6468;45
5935;40;Gescheiden;2046;12441;3294;2788;6315;44
5936;40;Gescheiden;2047;12363;3270;2772;6278;43
5937;40;Gescheiden;2048;12273;3245;2751;6234;43
5938;40;Gescheiden;2049;12217;3229;2738;6207;43
5939;40;Gescheiden;2050;12186;3220;2731;6192;43
5940;41;Referentiepersonen;2007;152850;34484;101178;16631;557
5941;41;Referentiepersonen;2008;150486;34732;98741;16470;543
5942;41;Referentiepersonen;2009;149935;35459;97143;16796;537
5943;41;Referentiepersonen;2010;151391;36337;97439;17077;538
5944;41;Referentiepersonen;2011;158240;39068;100518;18095;559
5945;41;Referentiepersonen;2012;154916;38823;97719;17831;543
5946;41;Referentiepersonen;2013;148587;37950;92816;17303;518
5947;41;Referentiepersonen;2014;142396;36717;88493;16696;490
5948;41;Referentiepersonen;2015;131586;34246;81441;15446;453
5949;41;Referentiepersonen;2016;126706;33378;78013;14879;436
5950;41;Referentiepersonen;2017;121477;32408;74390;14261;418
5951;41;Referentiepersonen;2018;120168;32619;73084;14049;416
5952;41;Referentiepersonen;2019;119100;32274;72507;13909;410
5953;41;Referentiepersonen;2020;120228;32712;73117;13987;412
5954;41;Referentiepersonen;2021;119606;32509;72818;13868;411
5955;41;Referentiepersonen;2022;122825;33751;74502;14149;423
5956;41;Referentiepersonen;2023;121632;33411;73796;14007;418
5957;41;Referentiepersonen;2024;118347;32788;71558;13593;408
5958;41;Referentiepersonen;2025;117616;32554;71151;13506;405
5959;41;Referentiepersonen;2026;120060;33453;72440;13753;414
5960;41;Referentiepersonen;2027;122214;34321;73522;13950;421
5961;41;Referentiepersonen;2028;125353;35476;75185;14260;432
5962;41;Referentiepersonen;2029;125859;35865;75260;14296;438
5963;41;Referentiepersonen;2030;126027;35692;75549;14350;436
5964;41;Referentiepersonen;2031;127694;36077;76610;14565;442
5965;41;Referentiepersonen;2032;131956;37407;79019;15071;459
5966;41;Referentiepersonen;2033;132446;37443;79367;15176;460
5967;41;Referentiepersonen;2034;131266;37118;78613;15080;455
5968;41;Referentiepersonen;2035;130856;36907;78418;15078;453
5969;41;Referentiepersonen;2036;131349;37052;78669;15172;456
5970;41;Referentiepersonen;2037;128863;36310;77180;14927;446
5971;41;Referentiepersonen;2038;128409;36306;76755;14901;447
5972;41;Referentiepersonen;2039;129988;36512;77891;15136;449
5973;41;Referentiepersonen;2040;133256;37512;79738;15545;461
5974;41;Referentiepersonen;2041;134039;37779;80126;15669;465
5975;41;Referentiepersonen;2042;136893;38441;81934;16046;472
5976;41;Referentiepersonen;2043;135158;37985;80829;15878;466
5977;41;Referentiepersonen;2044;134078;37702;80132;15782;462
5978;41;Referentiepersonen;2045;133287;37445;79658;15725;459
5979;41;Referentiepersonen;2046;129932;36401;77712;15373;446
5980;41;Referentiepersonen;2047;126828;35538;75819;15035;436
5981;41;Referentiepersonen;2048;126035;35279;75354;14970;432
5982;41;Referentiepersonen;2049;125091;34985;74791;14887;428
5983;41;Referentiepersonen;2050;124480;34790;74422;14843;425
5984;41;Ongehuwd;2007;41446;25091;11311;4619;425
5985;41;Ongehuwd;2008;42844;25771;11765;4893;415
5986;41;Ongehuwd;2009;44659;26738;12337;5174;410
5987;41;Ongehuwd;2010;47085;27908;13225;5541;411
5988;41;Ongehuwd;2011;52058;30571;14884;6176;427
5989;41;Ongehuwd;2012;53037;30834;15468;6320;415
5990;41;Ongehuwd;2013;53494;30670;16034;6394;396
5991;41;Ongehuwd;2014;53117;30098;16294;6350;375
5992;41;Ongehuwd;2015;50328;28377;15622;5983;346
5993;41;Ongehuwd;2016;49986;27937;15825;5890;334
5994;41;Ongehuwd;2017;49689;27396;16184;5790;319
5995;41;Ongehuwd;2018;50783;27798;16862;5806;317
5996;41;Ongehuwd;2019;50632;27604;16970;5745;313
5997;41;Ongehuwd;2020;51859;28042;17691;5811;315
5998;41;Ongehuwd;2021;51634;27880;17705;5735;314
5999;41;Ongehuwd;2022;54185;29061;18897;5904;323
6000;41;Ongehuwd;2023;53955;28839;18933;5865;318
6001;41;Ongehuwd;2024;52900;28359;18528;5702;311
6002;41;Ongehuwd;2025;52458;28150;18346;5653;309
6003;41;Ongehuwd;2026;53746;28957;18718;5755;316
6004;41;Ongehuwd;2027;55128;29776;19174;5857;321
6005;41;Ongehuwd;2028;56909;30845;19733;6001;330
6006;41;Ongehuwd;2029;57209;31156;19708;6011;334
6007;41;Ongehuwd;2030;57042;30975;19702;6032;333
6008;41;Ongehuwd;2031;57739;31301;19962;6139;337
6009;41;Ongehuwd;2032;59735;32437;20577;6371;350
6010;41;Ongehuwd;2033;59917;32460;20667;6440;350
6011;41;Ongehuwd;2034;59401;32165;20467;6422;347
6012;41;Ongehuwd;2035;59183;31978;20413;6446;346
6013;41;Ongehuwd;2036;59433;32098;20479;6508;348
6014;41;Ongehuwd;2037;58305;31450;20088;6426;341
6015;41;Ongehuwd;2038;58182;31432;19975;6433;342
6016;41;Ongehuwd;2039;58804;31629;20272;6560;343
6017;41;Ongehuwd;2040;60356;32490;20757;6756;353
6018;41;Ongehuwd;2041;60764;32720;20859;6829;356
6019;41;Ongehuwd;2042;62016;33305;21332;7017;362
6020;41;Ongehuwd;2043;61266;32906;21041;6961;358
6021;41;Ongehuwd;2044;60811;32660;20859;6937;355
6022;41;Ongehuwd;2045;60456;32440;20733;6930;353
6023;41;Ongehuwd;2046;58896;31540;20222;6791;343
6024;41;Ongehuwd;2047;57506;30787;19726;6657;336
6025;41;Ongehuwd;2048;57145;30565;19602;6644;334
6026;41;Ongehuwd;2049;56717;30308;19457;6621;331
6027;41;Ongehuwd;2050;56444;30139;19362;6614;329
6028;41;Gehuwd;2007;87959;1679;84832;1376;72
6029;41;Gehuwd;2008;85170;1636;82115;1349;70
6030;41;Gehuwd;2009;82902;1616;79879;1338;69
6031;41;Gehuwd;2010;82363;1618;79329;1347;69
6032;41;Gehuwd;2011;83757;1682;80603;1400;72
6033;41;Gehuwd;2012;80492;1633;77423;1366;70
6034;41;Gehuwd;2013;75166;1559;72233;1308;66
6035;41;Gehuwd;2014;70704;1475;67916;1250;63
