ID;Geslacht;Leeftijd;DiagnoseIndelingVTV;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;Dagopnamen_3;DagopnamenPer10000Inwoners_4;KlinischeOpnamen_5;KlinischeOpnamenPer10000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer10000Inwoners_8;GemVerpleegduurPerKlinischeOpname_9
5056;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1981;;;;;101666.0;71.4;1487635.0;1044.2;14.6
5057;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1982;;;;;102448.0;71.6;1446008.0;1010.5;14.1
5058;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1983;;;;;102894.0;71.6;1406071.0;978.7;13.7
5059;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1984;;;;;99903.0;69.2;1319091.0;914.3;13.2
5060;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1985;;;;;100564.0;69.4;1292368.0;891.7;12.9
5061;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1986;;;;;98104.0;67.3;1244022.0;853.5;12.7
5062;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1987;;;;;96850.0;66.0;1192814.0;813.3;12.3
5063;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1988;;;;;95120.0;64.4;1153246.0;781.3;12.1
5064;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1989;;;;;96038.0;64.7;1129233.0;760.4;11.8
5065;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1990;;;;;94628.0;63.3;1081321.0;723.0;11.4
5066;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1991;;;;;93485.0;62.0;1037604.0;688.5;11.1
5067;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1992;;;;;95064.0;62.6;1025322.0;675.3;10.8
5068;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1993;103841.0;67.9;7953.0;5.2;95888.0;62.7;1010667.0;661.0;10.5
5069;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1994;107718.0;70.0;8680.0;5.6;99039.0;64.4;996610.0;647.9;10.1
5070;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1995;112760.0;73.0;9752.0;6.3;103008.0;66.6;998651.0;646.1;9.7
5071;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1996;115275.0;74.2;10346.0;6.7;104929.0;67.6;984517.0;633.9;9.4
5072;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1997;116608.0;74.7;10455.0;6.7;106153.0;68.0;957240.0;613.2;9.0
5073;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1998;111486.0;71.0;10271.0;6.5;101215.0;64.4;913610.0;581.5;9.0
5074;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;1999;113124.0;71.5;11093.0;7.0;102031.0;64.5;880401.0;556.8;8.6
5075;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2000;111970.0;70.3;12127.0;7.6;99843.0;62.7;833866.0;523.5;8.4
5076;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2001;113798.0;70.9;13004.0;8.1;100794.0;62.8;821532.0;512.1;8.2
5077;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2002;118612.0;73.5;12727.0;7.9;105885.0;65.6;810026.0;501.6;7.7
5078;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2003;125217.0;77.2;15486.0;9.5;109731.0;67.6;808232.0;498.2;7.4
5079;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2004;133095.0;81.8;17499.0;10.7;115596.0;71.0;801862.0;492.6;6.9
5080;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2005;138054.0;84.6;19082.0;11.7;118972.0;72.9;797657.0;488.9;6.7
5081;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2006;140917.0;86.2;19253.0;11.8;121664.0;74.4;789054.0;482.7;6.5
5082;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2007;148209.0;90.5;20563.0;12.6;127646.0;77.9;807866.0;493.2;6.3
5083;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2008;152150.0;92.5;21174.0;12.9;130976.0;79.6;811067.0;493.1;6.2
5084;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2009;169396.0;102.5;26293.0;15.9;143103.0;86.6;837384.0;506.6;5.9
5085;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2010;179971.0;108.3;28891.0;17.4;151080.0;90.9;840650.0;505.9;5.6
5086;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2011;188406.0;112.9;31693.0;19.0;156713.0;93.9;845498.0;506.6;5.4
5087;Totaal mannen en vrouwen;Totaal alle leeftijden;17.2  Ov. ong.letsels en vergiftigingen;2012;189608.0;113.2;37276.0;22.3;152332.0;90.9;809565.0;483.2;5.3
5088;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1981;;;;;151002.0;106.0;1046018.0;734.3;6.9
5089;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1982;;;;;143237.0;100.1;944004.0;659.7;6.6
5090;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1983;;;;;137554.0;95.7;888848.0;618.7;6.5
5091;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1984;;;;;130114.0;90.2;831570.0;576.4;6.4
5092;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1985;;;;;124141.0;85.7;782209.0;539.7;6.3
5093;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1986;;;;;120367.0;82.6;721307.0;494.9;6.0
5094;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1987;;;;;112396.0;76.6;662799.0;451.9;5.9
5095;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1988;;;;;108078.0;73.2;622065.0;421.4;5.8
5096;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1989;;;;;107294.0;72.2;599295.0;403.6;5.6
5097;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1990;;;;;109180.0;73.0;605733.0;405.0;5.5
5098;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1991;;;;;108027.0;71.7;617146.0;409.5;5.7
5099;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1992;;;;;107591.0;70.9;576405.0;379.6;5.4
5100;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1993;199527.0;130.5;93317.0;61.0;106210.0;69.5;554206.0;362.5;5.2
5101;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1994;217450.0;141.4;107707.0;70.0;109743.0;71.3;560067.0;364.1;5.1
5102;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1995;229642.0;148.6;119016.0;77.0;110626.0;71.6;563661.0;364.7;5.1
5103;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1996;243751.0;157.0;134389.0;86.5;109362.0;70.4;550918.0;354.7;5.0
5104;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1997;255271.0;163.5;144324.0;92.4;110947.0;71.1;545285.0;349.3;4.9
5105;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1998;267670.0;170.4;153207.0;97.5;114463.0;72.9;556907.0;354.5;4.9
5106;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;1999;279971.0;177.1;163570.0;103.4;116401.0;73.6;536471.0;339.3;4.6
5107;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2000;294644.0;185.0;178170.0;111.9;116474.0;73.1;520306.0;326.7;4.5
5108;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2001;311868.0;194.4;195948.0;122.1;115920.0;72.3;525825.0;327.7;4.5
5109;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2002;335667.0;207.9;216414.0;134.0;119253.0;73.9;531435.0;329.1;4.5
5110;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2003;358402.0;220.9;234771.0;144.7;123631.0;76.2;549896.0;338.9;4.4
5111;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2004;367103.0;225.5;243710.0;149.7;123393.0;75.8;531597.0;326.6;4.3
5112;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2005;375451.0;230.1;250906.0;153.8;124545.0;76.3;542364.0;332.4;4.4
5113;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2006;417042.0;255.1;285395.0;174.6;131647.0;80.5;560176.0;342.7;4.3
5114;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2007;455440.0;278.0;315453.0;192.6;139987.0;85.5;599170.0;365.8;4.3
5115;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2008;490130.0;298.0;348799.0;212.1;141331.0;85.9;587908.0;357.4;4.2
5116;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2009;537566.0;325.2;392199.0;237.3;145367.0;87.9;538651.0;325.9;3.7
5117;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2010;554469.0;333.7;406849.0;244.9;147620.0;88.8;543892.0;327.3;3.7
5118;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2011;583050.0;349.3;433613.0;259.8;149437.0;89.5;540163.0;323.6;3.6
5119;Totaal mannen en vrouwen;Totaal alle leeftijden;18  Andere contacten gezondheidsdiensten;2012;546588.0;326.3;410835.0;245.2;135753.0;81.0;473929.0;282.9;3.5
5120;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1981;;;;;29079.0;20.4;101247.0;71.1;3.5
5121;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1982;;;;;26447.0;18.5;92499.0;64.6;3.5
5122;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1983;;;;;23200.0;16.1;83561.0;58.2;3.6
5123;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1984;;;;;18488.0;12.8;69231.0;48.0;3.7
5124;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1985;;;;;14656.0;10.1;59685.0;41.2;4.1
5125;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1986;;;;;12102.0;8.3;50788.0;34.8;4.2
5126;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1987;;;;;10017.0;6.8;44529.0;30.4;4.4
5127;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1988;;;;;8308.0;5.6;38796.0;26.3;4.7
5128;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1989;;;;;7826.0;5.3;36690.0;24.7;4.7
5129;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1990;;;;;7475.0;5.0;35493.0;23.7;4.7
5130;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1991;;;;;7594.0;5.0;36942.0;24.5;4.9
5131;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1992;;;;;7760.0;5.1;37915.0;25.0;4.9
5132;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1993;21133.0;13.8;13919.0;9.1;7214.0;4.7;34821.0;22.8;4.8
5133;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1994;24706.0;16.1;15538.0;10.1;9168.0;6.0;41047.0;26.7;4.5
5134;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1995;25967.0;16.8;16787.0;10.9;9180.0;5.9;38964.0;25.2;4.2
5135;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1996;25841.0;16.6;17014.0;11.0;8827.0;5.7;37865.0;24.4;4.3
5136;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1997;24556.0;15.7;16626.0;10.6;7930.0;5.1;32953.0;21.1;4.2
5137;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1998;23919.0;15.2;15943.0;10.1;7976.0;5.1;33720.0;21.5;4.2
5138;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;1999;23909.0;15.1;15465.0;9.8;8444.0;5.3;34565.0;21.9;4.1
5139;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2000;22783.0;14.3;14328.0;9.0;8455.0;5.3;33409.0;21.0;4.0
5140;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2001;22598.0;14.1;14568.0;9.1;8030.0;5.0;30879.0;19.2;3.8
5141;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2002;24669.0;15.3;16302.0;10.1;8367.0;5.2;30886.0;19.1;3.7
5142;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2003;26114.0;16.1;17627.0;10.9;8487.0;5.2;29971.0;18.5;3.5
5143;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2004;26955.0;16.6;18071.0;11.1;8884.0;5.5;32119.0;19.7;3.6
5144;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2005;22725.0;13.9;14466.0;8.9;8259.0;5.1;30137.0;18.5;3.6
5145;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2006;22757.0;13.9;14075.0;8.6;8682.0;5.3;31529.0;19.3;3.6
5146;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2007;24682.0;15.1;15995.0;9.8;8687.0;5.3;29775.0;18.2;3.4
5147;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2008;24928.0;15.2;16153.0;9.8;8775.0;5.3;28627.0;17.4;3.3
5148;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2009;29007.0;17.5;19011.0;11.5;9996.0;6.0;32532.0;19.7;3.3
5149;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2010;27461.0;16.5;16979.0;10.2;10482.0;6.3;37555.0;22.6;3.6
5150;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2011;27943.0;16.7;16778.0;10.1;11165.0;6.7;39804.0;23.8;3.6
5151;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1 Cont.ivm voortplanting,ontwikkeling;2012;30698.0;18.3;19317.0;11.5;11381.0;6.8;38456.0;23.0;3.4
5152;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1981;;;;;25233.0;17.7;71207.0;50.0;2.8
5153;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1982;;;;;22202.0;15.5;61470.0;43.0;2.8
5154;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1983;;;;;18504.0;12.9;49861.0;34.7;2.7
5155;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1984;;;;;13704.0;9.5;35903.0;24.9;2.6
5156;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1985;;;;;9430.0;6.5;24627.0;17.0;2.6
5157;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1986;;;;;6921.0;4.7;17776.0;12.2;2.6
5158;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1987;;;;;4826.0;3.3;12365.0;8.4;2.6
5159;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1988;;;;;3335.0;2.3;8530.0;5.8;2.6
5160;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1989;;;;;2762.0;1.9;7194.0;4.8;2.6
5161;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1990;;;;;2286.0;1.5;5711.0;3.8;2.5
5162;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1991;;;;;2266.0;1.5;5788.0;3.8;2.6
5163;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1992;;;;;1981.0;1.3;5056.0;3.3;2.6
5164;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1993;14497.0;9.5;12906.0;8.4;1591.0;1.0;4223.0;2.8;2.7
5165;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1994;15512.0;10.1;14021.0;9.1;1491.0;1.0;3799.0;2.5;2.5
5166;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1995;16478.0;10.7;15107.0;9.8;1371.0;0.9;3453.0;2.2;2.5
5167;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1996;16401.0;10.6;15216.0;9.8;1185.0;0.8;2963.0;1.9;2.5
5168;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1997;15415.0;9.9;14354.0;9.2;1061.0;0.7;2527.0;1.6;2.4
5169;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1998;14648.0;9.3;13797.0;8.8;851.0;0.5;1997.0;1.3;2.3
5170;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;1999;13744.0;8.7;12966.0;8.2;778.0;0.5;1862.0;1.2;2.4
5171;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2000;12199.0;7.7;11480.0;7.2;719.0;0.5;1590.0;1.0;2.2
5172;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2001;11613.0;7.2;10979.0;6.8;634.0;0.4;1417.0;0.9;2.2
5173;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2002;12584.0;7.8;11860.0;7.3;724.0;0.4;1605.0;1.0;2.2
5174;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2003;13185.0;8.1;12482.0;7.7;703.0;0.4;1641.0;1.0;2.3
5175;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2004;12556.0;7.7;11891.0;7.3;665.0;0.4;1435.0;0.9;2.2
5176;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2005;8736.0;5.4;8257.0;5.1;479.0;0.3;1005.0;0.6;2.1
5177;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2006;7437.0;4.6;7026.0;4.3;411.0;0.3;869.0;0.5;2.1
5178;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2007;7314.0;4.5;6895.0;4.2;419.0;0.3;857.0;0.5;2.0
5179;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2008;6048.0;3.7;5652.0;3.4;396.0;0.2;822.0;0.5;2.1
5180;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2009;5297.0;3.2;4994.0;3.0;303.0;0.2;602.0;0.4;2.0
5181;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2010;4908.0;3.0;4619.0;2.8;289.0;0.2;556.0;0.3;1.9
5182;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2011;4379.0;2.6;4098.0;2.5;281.0;0.2;579.0;0.3;2.1
5183;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.1  Sterilisatie;2012;3895.0;2.3;3678.0;2.2;217.0;0.1;546.0;0.3;2.5
5184;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1981;;;;;3845.0;2.7;30041.0;21.1;7.8
5185;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1982;;;;;4245.0;3.0;31029.0;21.7;7.3
5186;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1983;;;;;4696.0;3.3;33700.0;23.5;7.2
5187;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1984;;;;;4784.0;3.3;33328.0;23.1;7.0
5188;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1985;;;;;5225.0;3.6;35058.0;24.2;6.7
5189;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1986;;;;;5181.0;3.6;33012.0;22.6;6.4
5190;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1987;;;;;5191.0;3.5;32164.0;21.9;6.2
5191;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1988;;;;;4973.0;3.4;30267.0;20.5;6.1
5192;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1989;;;;;5064.0;3.4;29496.0;19.9;5.8
5193;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1990;;;;;5189.0;3.5;29782.0;19.9;5.7
5194;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1991;;;;;5329.0;3.5;31154.0;20.7;5.8
5195;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1992;;;;;5779.0;3.8;32859.0;21.6;5.7
5196;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1993;6636.0;4.3;1013.0;0.7;5623.0;3.7;30598.0;20.0;5.4
5197;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1994;9194.0;6.0;1518.0;1.0;7677.0;5.0;37248.0;24.2;4.9
5198;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1995;9489.0;6.1;1680.0;1.1;7809.0;5.1;35511.0;23.0;4.5
5199;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1996;9440.0;6.1;1798.0;1.2;7642.0;4.9;34902.0;22.5;4.6
5200;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1997;9141.0;5.9;2272.0;1.5;6869.0;4.4;30426.0;19.5;4.4
5201;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1998;9271.0;5.9;2146.0;1.4;7125.0;4.5;31723.0;20.2;4.5
5202;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;1999;10165.0;6.4;2499.0;1.6;7666.0;4.8;32703.0;20.7;4.3
5203;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;2000;10584.0;6.6;2848.0;1.8;7736.0;4.9;31819.0;20.0;4.1
5204;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;2001;10985.0;6.8;3589.0;2.2;7396.0;4.6;29462.0;18.4;4.0
5205;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;2002;12085.0;7.5;4442.0;2.8;7643.0;4.7;29281.0;18.1;3.8
5206;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;2003;12929.0;8.0;5145.0;3.2;7784.0;4.8;28330.0;17.5;3.6
5207;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;2004;14399.0;8.8;6180.0;3.8;8219.0;5.0;30684.0;18.8;3.7
5208;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;2005;13989.0;8.6;6209.0;3.8;7780.0;4.8;29132.0;17.9;3.7
5209;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;2006;15320.0;9.4;7049.0;4.3;8271.0;5.1;30660.0;18.8;3.7
5210;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;2007;17368.0;10.6;9100.0;5.6;8268.0;5.0;28918.0;17.7;3.5
5211;Totaal mannen en vrouwen;Totaal alle leeftijden;18.1.2  Ov. cont. ivm voortpl. en ontw.;2008;18880.0;11.5;10501.0;6.4;8379.0;5.1;27805.0;16.9;3.3
