ID;AlleLeeftijden;Geslacht;RegioS2005;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
5272;Totaal over alle leeftijden;Totaal bevolking;Heel;2018;7917;6795;864;256;608;258;150;108;1937
5273;Totaal over alle leeftijden;Totaal bevolking;Heel;2019;7885;6719;883;273;610;283;165;118;1937
5274;Totaal over alle leeftijden;Totaal bevolking;Heel;2020;7854;6671;886;281;605;297;171;126;1937
5275;Totaal over alle leeftijden;Totaal bevolking;Heel;2021;7814;6626;880;279;601;308;176;132;1937
5276;Totaal over alle leeftijden;Totaal bevolking;Heel;2022;7775;6563;881;289;592;331;182;149;1937
5277;Totaal over alle leeftijden;Totaal bevolking;Heel;2023;7741;6529;871;282;589;341;193;148;1937
5278;Totaal over alle leeftijden;Totaal bevolking;Heel;2024;7708;6494;870;279;591;344;193;151;1937
5279;Totaal over alle leeftijden;Totaal bevolking;Heel;2025;7675;6460;866;280;586;349;187;162;1937
5280;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2006;36158;29741;3462;1490;1972;2955;1715;1240;396
5281;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2007;36576;30002;3530;1506;2024;3044;1731;1313;396
5282;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2008;37022;30301;3598;1530;2068;3123;1737;1386;396
5283;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2009;37472;30561;3664;1544;2120;3247;1758;1489;396
5284;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2010;37871;30830;3729;1565;2164;3312;1764;1548;396
5285;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2011;38248;31058;3789;1596;2193;3401;1767;1634;396
5286;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2012;38649;31273;3882;1622;2260;3494;1775;1719;396
5287;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2013;39042;31507;3923;1645;2278;3612;1788;1824;396
5288;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2014;39411;31721;3975;1656;2319;3715;1795;1920;396
5289;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2015;39767;31939;4022;1666;2356;3806;1800;2006;396
5290;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2016;40139;32167;4064;1670;2394;3908;1819;2089;396
5291;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2017;40493;32386;4079;1681;2398;4028;1847;2181;396
5292;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2018;40835;32609;4131;1697;2434;4095;1871;2224;396
5293;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2019;41199;32833;4201;1729;2472;4165;1885;2280;396
5294;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2020;41554;33048;4266;1750;2516;4240;1902;2338;396
5295;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2021;41889;33261;4293;1759;2534;4335;1921;2414;396
5296;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2022;42226;33507;4327;1770;2557;4392;1935;2457;396
5297;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2023;42580;33715;4366;1779;2587;4499;1965;2534;396
5298;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2024;42901;33904;4414;1800;2614;4583;1996;2587;396
5299;Totaal over alle leeftijden;Totaal bevolking;Heemskerk;2025;43212;34153;4438;1832;2606;4621;1990;2631;396
5300;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2006;25446;20981;3205;1134;2071;1260;693;567;397
5301;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2007;25559;20964;3270;1138;2132;1325;709;616;397
5302;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2008;25701;20928;3334;1157;2177;1439;753;686;397
5303;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2009;25833;20886;3421;1209;2212;1526;776;750;397
5304;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2010;25923;20826;3487;1253;2234;1610;799;811;397
5305;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2011;26016;20718;3590;1304;2286;1708;816;892;397
5306;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2012;26119;20646;3667;1340;2327;1806;840;966;397
5307;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2013;26210;20532;3762;1389;2373;1916;880;1036;397
5308;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2014;26318;20428;3887;1471;2416;2003;908;1095;397
5309;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2015;26432;20330;3997;1533;2464;2105;956;1149;397
5310;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2016;26528;20232;4095;1577;2518;2201;981;1220;397
5311;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2017;26622;20144;4163;1599;2564;2315;1025;1290;397
5312;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2018;26730;20023;4271;1677;2594;2436;1068;1368;397
5313;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2019;26834;19883;4387;1737;2650;2564;1114;1450;397
5314;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2020;26946;19767;4458;1767;2691;2721;1177;1544;397
5315;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2021;27057;19690;4555;1803;2752;2812;1200;1612;397
5316;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2022;27174;19611;4588;1819;2769;2975;1255;1720;397
5317;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2023;27284;19501;4689;1886;2803;3094;1302;1792;397
5318;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2024;27408;19405;4812;1947;2865;3191;1349;1842;397
5319;Totaal over alle leeftijden;Totaal bevolking;Heemstede;2025;27516;19315;4889;1966;2923;3312;1409;1903;397
5320;Totaal over alle leeftijden;Totaal bevolking;Heerde;2006;18254;16943;655;254;401;656;510;146;246
5321;Totaal over alle leeftijden;Totaal bevolking;Heerde;2007;18295;16930;702;281;421;663;501;162;246
5322;Totaal over alle leeftijden;Totaal bevolking;Heerde;2008;18282;16869;729;300;429;684;505;179;246
5323;Totaal over alle leeftijden;Totaal bevolking;Heerde;2009;18264;16793;776;319;457;695;509;186;246
5324;Totaal over alle leeftijden;Totaal bevolking;Heerde;2010;18256;16720;806;332;474;730;534;196;246
5325;Totaal over alle leeftijden;Totaal bevolking;Heerde;2011;18240;16655;838;351;487;747;543;204;246
5326;Totaal over alle leeftijden;Totaal bevolking;Heerde;2012;18226;16594;878;380;498;754;540;214;246
5327;Totaal over alle leeftijden;Totaal bevolking;Heerde;2013;18216;16524;911;397;514;781;545;236;246
5328;Totaal over alle leeftijden;Totaal bevolking;Heerde;2014;18190;16470;925;412;513;795;550;245;246
5329;Totaal over alle leeftijden;Totaal bevolking;Heerde;2015;18158;16398;945;421;524;815;558;257;246
5330;Totaal over alle leeftijden;Totaal bevolking;Heerde;2016;18127;16361;946;419;527;820;559;261;246
5331;Totaal over alle leeftijden;Totaal bevolking;Heerde;2017;18111;16289;971;442;529;851;571;280;246
5332;Totaal over alle leeftijden;Totaal bevolking;Heerde;2018;18089;16213;1000;466;534;876;587;289;246
5333;Totaal over alle leeftijden;Totaal bevolking;Heerde;2019;18078;16165;1025;484;541;888;583;305;246
5334;Totaal over alle leeftijden;Totaal bevolking;Heerde;2020;18060;16095;1062;519;543;903;578;325;246
5335;Totaal over alle leeftijden;Totaal bevolking;Heerde;2021;18042;16041;1083;527;556;918;583;335;246
5336;Totaal over alle leeftijden;Totaal bevolking;Heerde;2022;18017;16010;1085;536;549;922;578;344;246
5337;Totaal over alle leeftijden;Totaal bevolking;Heerde;2023;17992;15969;1084;528;556;939;590;349;246
5338;Totaal over alle leeftijden;Totaal bevolking;Heerde;2024;17975;15908;1107;542;565;960;592;368;246
5339;Totaal over alle leeftijden;Totaal bevolking;Heerde;2025;17952;15848;1130;553;577;974;591;383;246
5340;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2006;43376;38254;2369;981;1388;2753;1813;940;74
5341;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2007;43445;38257;2384;1004;1380;2804;1818;986;74
5342;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2008;43395;38124;2413;1034;1379;2858;1851;1007;74
5343;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2009;43333;38004;2449;1061;1388;2880;1870;1010;74
5344;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2010;43284;37816;2541;1117;1424;2927;1892;1035;74
5345;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2011;43238;37675;2591;1161;1430;2972;1925;1047;74
5346;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2012;43205;37553;2650;1232;1418;3002;1942;1060;74
5347;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2013;43180;37373;2750;1315;1435;3057;1975;1082;74
5348;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2014;43147;37178;2828;1377;1451;3141;2047;1094;74
5349;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2015;43143;37039;2912;1459;1453;3192;2056;1136;74
5350;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2016;43144;36890;2988;1526;1462;3266;2106;1160;74
5351;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2017;43132;36706;3072;1594;1478;3354;2160;1194;74
5352;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2018;43126;36503;3184;1654;1530;3439;2223;1216;74
5353;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2019;43111;36348;3267;1716;1551;3496;2267;1229;74
5354;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2020;43113;36194;3359;1799;1560;3560;2298;1262;74
5355;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2021;43101;36016;3412;1849;1563;3673;2371;1302;74
5356;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2022;43107;35836;3500;1944;1556;3771;2431;1340;74
5357;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2023;43116;35646;3586;2000;1586;3884;2492;1392;74
5358;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2024;43125;35464;3676;2058;1618;3985;2571;1414;74
5359;Totaal over alle leeftijden;Totaal bevolking;Heerenveen;2025;43145;35251;3794;2134;1660;4100;2650;1450;74
5360;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2006;48619;40764;3820;1327;2493;4035;2282;1753;398
5361;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2007;49708;41578;3890;1364;2526;4240;2375;1865;398
5362;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2008;50901;42427;4001;1415;2586;4473;2485;1988;398
5363;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2009;52068;43324;4094;1466;2628;4650;2578;2072;398
5364;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2010;53146;44120;4195;1511;2684;4831;2636;2195;398
5365;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2011;54229;44900;4298;1569;2729;5031;2704;2327;398
5366;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2012;55304;45684;4416;1628;2788;5204;2762;2442;398
5367;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2013;56384;46438;4551;1708;2843;5395;2825;2570;398
5368;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2014;57424;47216;4641;1755;2886;5567;2924;2643;398
5369;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2015;58444;47924;4784;1825;2959;5736;2997;2739;398
5370;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2016;59418;48620;4879;1881;2998;5919;3068;2851;398
5371;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2017;60375;49279;4991;1937;3054;6105;3143;2962;398
5372;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2018;61291;49958;5066;1967;3099;6267;3209;3058;398
5373;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2019;62220;50623;5148;2000;3148;6449;3279;3170;398
5374;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2020;63112;51307;5192;2009;3183;6613;3357;3256;398
5375;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2021;63978;51938;5285;2058;3227;6755;3423;3332;398
5376;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2022;64804;52539;5355;2071;3284;6910;3476;3434;398
5377;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2023;65613;53154;5418;2116;3302;7041;3526;3515;398
5378;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2024;66376;53689;5469;2116;3353;7218;3585;3633;398
5379;Totaal over alle leeftijden;Totaal bevolking;Heerhugowaard;2025;67106;54177;5572;2156;3416;7357;3636;3721;398
5380;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2006;91389;66709;18309;5684;12625;6371;3865;2506;917
5381;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2007;90383;66187;17875;5476;12399;6321;3747;2574;917
5382;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2008;89443;65757;17384;5274;12110;6302;3663;2639;917
5383;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2009;88555;65290;16942;5075;11867;6323;3608;2715;917
5384;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2010;87699;64798;16568;4934;11634;6333;3560;2773;917
5385;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2011;86877;64375;16158;4808;11350;6344;3537;2807;917
5386;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2012;86088;63887;15807;4711;11096;6394;3556;2838;917
5387;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2013;85269;63445;15435;4607;10828;6389;3516;2873;917
5388;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2014;84487;63020;15069;4528;10541;6398;3493;2905;917
5389;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2015;83720;62662;14682;4413;10269;6376;3468;2908;917
5390;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2016;82959;62255;14358;4305;10053;6346;3434;2912;917
5391;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2017;82211;61865;14007;4190;9817;6339;3412;2927;917
5392;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2018;81467;61521;13616;4060;9556;6330;3376;2954;917
5393;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2019;80762;61169;13268;3945;9323;6325;3364;2961;917
5394;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2020;80036;60892;12900;3844;9056;6244;3323;2921;917
5395;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2021;79355;60556;12567;3742;8825;6232;3328;2904;917
5396;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2022;78637;60227;12197;3628;8569;6213;3313;2900;917
5397;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2023;77931;59909;11847;3525;8322;6175;3280;2895;917
5398;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2024;77240;59524;11519;3427;8092;6197;3303;2894;917
5399;Totaal over alle leeftijden;Totaal bevolking;Heerlen;2025;76561;59207;11163;3316;7847;6191;3278;2913;917
5400;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2006;15193;13870;1016;344;672;307;183;124;1658
5401;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2007;15232;13871;1030;346;684;331;201;130;1658
5402;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2008;15262;13852;1067;353;714;343;210;133;1658
5403;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2009;15296;13850;1087;364;723;359;222;137;1658
5404;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2010;15310;13817;1119;379;740;374;224;150;1658
5405;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2011;15330;13778;1145;400;745;407;245;162;1658
5406;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2012;15340;13755;1165;405;760;420;249;171;1658
5407;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2013;15347;13702;1197;434;763;448;259;189;1658
5408;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2014;15353;13642;1227;451;776;484;280;204;1658
5409;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2015;15349;13602;1242;466;776;505;292;213;1658
5410;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2016;15343;13565;1257;479;778;521;293;228;1658
5411;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2017;15343;13525;1280;488;792;538;304;234;1658
5412;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2018;15350;13496;1307;500;807;547;304;243;1658
5413;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2019;15343;13457;1321;505;816;565;309;256;1658
5414;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2020;15331;13424;1349;520;829;558;299;259;1658
5415;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2021;15329;13387;1369;516;853;573;314;259;1658
5416;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2022;15319;13342;1391;521;870;586;320;266;1658
5417;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2023;15319;13309;1397;518;879;613;340;273;1658
5418;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2024;15321;13276;1410;524;886;635;350;285;1658
5419;Totaal over alle leeftijden;Totaal bevolking;Heeze-Leende;2025;15314;13240;1413;528;885;661;361;300;1658
5420;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2006;22013;19616;1654;568;1086;743;458;285;399
5421;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2007;22002;19541;1673;580;1093;788;482;306;399
5422;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2008;22008;19436;1726;595;1131;846;514;332;399
5423;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2009;22010;19342;1767;605;1162;901;550;351;399
5424;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2010;21987;19246;1786;616;1170;955;586;369;399
5425;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2011;21965;19164;1822;631;1191;979;603;376;399
5426;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2012;21936;19050;1871;644;1227;1015;619;396;399
5427;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2013;21912;18947;1905;649;1256;1060;643;417;399
5428;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2014;21880;18842;1939;654;1285;1099;660;439;399
5429;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2015;21857;18747;1968;664;1304;1142;671;471;399
5430;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2016;21844;18662;1998;675;1323;1184;698;486;399
5431;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2017;21834;18576;2020;700;1320;1238;722;516;399
5432;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2018;21821;18486;2035;708;1327;1300;759;541;399
5433;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2019;21804;18396;2068;734;1334;1340;772;568;399
5434;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2020;21787;18310;2088;757;1331;1389;788;601;399
5435;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2021;21779;18224;2122;775;1347;1433;805;628;399
5436;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2022;21780;18146;2145;787;1358;1489;839;650;399
5437;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2023;21766;18067;2161;800;1361;1538;863;675;399
5438;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2024;21766;17998;2172;822;1350;1596;902;694;399
5439;Totaal over alle leeftijden;Totaal bevolking;Heiloo;2025;21764;17909;2211;846;1365;1644;926;718;399
5440;Totaal over alle leeftijden;Totaal bevolking;Helden;2006;19489;17618;1090;378;712;781;427;354;918
5441;Totaal over alle leeftijden;Totaal bevolking;Helden;2007;19487;17561;1130;383;747;796;435;361;918
5442;Totaal over alle leeftijden;Totaal bevolking;Helden;2008;19460;17503;1145;385;760;812;449;363;918
5443;Totaal over alle leeftijden;Totaal bevolking;Helden;2009;19437;17453;1157;386;771;827;461;366;918
5444;Totaal over alle leeftijden;Totaal bevolking;Helden;2010;19410;17386;1169;395;774;855;480;375;918
5445;Totaal over alle leeftijden;Totaal bevolking;Helden;2011;19380;17312;1192;411;781;876;495;381;918
5446;Totaal over alle leeftijden;Totaal bevolking;Helden;2012;19325;17220;1216;421;795;889;502;387;918
5447;Totaal over alle leeftijden;Totaal bevolking;Helden;2013;19290;17148;1228;431;797;914;517;397;918
5448;Totaal over alle leeftijden;Totaal bevolking;Helden;2014;19256;17084;1234;428;806;938;533;405;918
5449;Totaal over alle leeftijden;Totaal bevolking;Helden;2015;19205;17002;1252;436;816;951;542;409;918
5450;Totaal over alle leeftijden;Totaal bevolking;Helden;2016;19152;16914;1272;439;833;966;544;422;918
5451;Totaal over alle leeftijden;Totaal bevolking;Helden;2017;19109;16846;1283;444;839;980;558;422;918
5452;Totaal over alle leeftijden;Totaal bevolking;Helden;2018;19068;16801;1291;445;846;976;554;422;918
5453;Totaal over alle leeftijden;Totaal bevolking;Helden;2019;19027;16737;1302;455;847;988;563;425;918
5454;Totaal over alle leeftijden;Totaal bevolking;Helden;2020;18987;16643;1334;464;870;1010;577;433;918
5455;Totaal over alle leeftijden;Totaal bevolking;Helden;2021;18955;16560;1372;472;900;1023;587;436;918
5456;Totaal over alle leeftijden;Totaal bevolking;Helden;2022;18907;16491;1371;469;902;1045;598;447;918
5457;Totaal over alle leeftijden;Totaal bevolking;Helden;2023;18872;16427;1376;472;904;1069;607;462;918
5458;Totaal over alle leeftijden;Totaal bevolking;Helden;2024;18836;16377;1376;464;912;1083;611;472;918
5459;Totaal over alle leeftijden;Totaal bevolking;Helden;2025;18798;16322;1391;470;921;1085;612;473;918
5460;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2006;59671;49193;5660;2079;3581;4818;2866;1952;400
5461;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2007;59541;49172;5529;2037;3492;4840;2790;2050;400
5462;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2008;59417;49146;5448;2018;3430;4823;2688;2135;400
5463;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2009;59277;49062;5365;1982;3383;4850;2663;2187;400
5464;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2010;59120;48902;5331;1963;3368;4887;2642;2245;400
5465;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2011;58953;48726;5278;1957;3321;4949;2606;2343;400
5466;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2012;58794;48548;5241;1981;3260;5005;2606;2399;400
5467;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2013;58643;48359;5244;2018;3226;5040;2611;2429;400
5468;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2014;58494;48138;5186;2004;3182;5170;2669;2501;400
5469;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2015;58355;47956;5147;2003;3144;5252;2711;2541;400
5470;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2016;58219;47721;5149;2046;3103;5349;2759;2590;400
5471;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2017;58098;47425;5171;2065;3106;5502;2841;2661;400
5472;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2018;57974;47175;5159;2058;3101;5640;2948;2692;400
5473;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2019;57875;46892;5184;2090;3094;5799;3062;2737;400
5474;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2020;57773;46620;5189;2119;3070;5964;3194;2770;400
5475;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2021;57683;46380;5202;2142;3060;6101;3276;2825;400
5476;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2022;57605;46182;5164;2136;3028;6259;3391;2868;400
5477;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2023;57529;45905;5176;2154;3022;6448;3523;2925;400
5478;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2024;57464;45651;5201;2192;3009;6612;3651;2961;400
5479;Totaal over alle leeftijden;Totaal bevolking;Den Helder;2025;57401;45410;5206;2186;3020;6785;3775;3010;400
5480;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2006;36152;33905;1560;481;1079;687;423;264;163
5481;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2007;36078;33796;1578;476;1102;704;426;278;163
5482;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2008;36001;33690;1610;486;1124;701;422;279;163
5483;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2009;35937;33595;1604;486;1118;738;453;285;163
5484;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2010;35869;33499;1606;484;1122;764;467;297;163
5485;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2011;35784;33392;1599;480;1119;793;487;306;163
5486;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2012;35713;33263;1624;494;1130;826;507;319;163
5487;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2013;35633;33147;1639;502;1137;847;509;338;163
5488;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2014;35549;33021;1660;507;1153;868;525;343;163
5489;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2015;35463;32904;1666;519;1147;893;532;361;163
5490;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2016;35385;32767;1696;535;1161;922;554;368;163
5491;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2017;35300;32651;1708;541;1167;941;569;372;163
5492;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2018;35223;32542;1726;552;1174;955;578;377;163
5493;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2019;35149;32427;1749;566;1183;973;589;384;163
5494;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2020;35078;32330;1746;554;1192;1002;615;387;163
5495;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2021;35022;32200;1759;560;1199;1063;653;410;163
5496;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2022;34966;32091;1778;572;1206;1097;665;432;163
5497;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2023;34902;31979;1791;592;1199;1132;678;454;163
5498;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2024;34827;31870;1800;611;1189;1157;699;458;163
5499;Totaal over alle leeftijden;Totaal bevolking;Hellendoorn;2025;34772;31738;1834;631;1203;1200;720;480;163
5500;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2006;40047;33150;3522;1405;2117;3375;2035;1340;530
5501;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2007;40116;33235;3480;1398;2082;3401;2042;1359;530
5502;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2008;40184;33264;3438;1386;2052;3482;2086;1396;530
5503;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2009;40267;33285;3416;1386;2030;3566;2133;1433;530
5504;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2010;40338;33284;3417;1394;2023;3637;2172;1465;530
5505;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2011;40431;33311;3411;1400;2011;3709;2186;1523;530
5506;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2012;40520;33320;3397;1421;1976;3803;2231;1572;530
5507;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2013;40609;33344;3391;1432;1959;3874;2277;1597;530
