ID;Beroep;Marges;Perioden;TotaalWerknemersMetEenOngeval_1;WerknemersOngevalZonderVerzuim_2;WerknemersOngeval1DagOfMeerVerzuim_3;WerknemersOngeval4DgnOfMeerVerzuim_4;LichamelijkLetsel_5;GeestelijkLetsel_6;OnderscheidNietTeMaken_7;LetselOnbekend_8
2822;0743 Automonteurs;Ondergrens 95%-interval;2020;3.3;1.7;0.8;0.6;2.2;0.0;0.4;0.0
2823;0743 Automonteurs;Ondergrens 95%-interval;2021;6.1;2.1;3.4;2.2;3.2;0.2;1.2;0.0
2824;0743 Automonteurs;Ondergrens 95%-interval;2022;3.8;2.2;1.6;1.0;3.1;0.0;0.0;0.0
2825;0743 Automonteurs;Ondergrens 95%-interval;2023;2.1;0.9;1.0;0.5;1.4;0.1;0.2;0.0
2826;0743 Automonteurs;Ondergrens 95%-interval;2024;3.8;1.7;1.4;0.3;2.4;0.2;0.3;0.0
2827;0743 Automonteurs;Bovengrens 95%-interval;2014;16.5;9.7;10.2;6.4;12.5;2.6;7.1;2.7
2828;0743 Automonteurs;Bovengrens 95%-interval;2015;11.9;7.1;7.7;5.5;10.4;1.9;2.0;2.8
2829;0743 Automonteurs;Bovengrens 95%-interval;2016;10.1;5.9;5.9;4.7;7.6;3.4;3.8;
2830;0743 Automonteurs;Bovengrens 95%-interval;2017;13.1;7.2;9.0;5.5;10.5;;3.2;3.5
2831;0743 Automonteurs;Bovengrens 95%-interval;2018;9.6;4.8;6.6;4.8;8.3;1.9;1.8;
2832;0743 Automonteurs;Bovengrens 95%-interval;2019;9.6;5.9;5.9;4.5;6.7;2.4;2.0;3.2
2833;0743 Automonteurs;Bovengrens 95%-interval;2020;8.4;5.8;4.4;3.7;6.7;2.0;2.7;
2834;0743 Automonteurs;Bovengrens 95%-interval;2021;13.6;7.7;9.3;7.1;8.8;3.5;6.1;
2835;0743 Automonteurs;Bovengrens 95%-interval;2022;9.6;7.3;5.5;4.6;8.5;2.0;2.2;1.6
2836;0743 Automonteurs;Bovengrens 95%-interval;2023;7.0;4.3;5.2;3.7;5.6;2.8;2.5;
2837;0743 Automonteurs;Bovengrens 95%-interval;2024;9.4;5.8;5.7;2.5;7.3;2.3;2.8;
2838;0744 Machinemonteurs;Waarde;2014;9.0;7.0;3.1;2.1;8.2;0.0;0.7;0.0
2839;0744 Machinemonteurs;Waarde;2015;8.4;3.7;4.7;2.8;6.0;0.0;1.8;0.5
2840;0744 Machinemonteurs;Waarde;2016;6.7;3.5;3.8;2.4;5.4;0.2;1.0;0.0
2841;0744 Machinemonteurs;Waarde;2017;6.6;3.2;4.2;1.6;5.7;0.2;0.6;0.0
2842;0744 Machinemonteurs;Waarde;2018;5.5;2.6;2.0;1.4;3.6;0.3;1.2;0.3
2843;0744 Machinemonteurs;Waarde;2019;7.8;3.9;4.0;3.1;4.6;0.9;1.5;0.5
2844;0744 Machinemonteurs;Waarde;2020;5.1;3.4;2.0;0.9;3.6;0.0;1.1;0.3
2845;0744 Machinemonteurs;Waarde;2021;4.4;2.3;1.9;1.1;3.4;0.0;0.9;0.0
2846;0744 Machinemonteurs;Waarde;2022;5.2;2.7;2.5;1.9;4.3;0.0;0.8;0.0
2847;0744 Machinemonteurs;Waarde;2023;6.3;2.4;3.7;2.6;5.4;0.2;0.6;0.0
2848;0744 Machinemonteurs;Waarde;2024;5.7;3.3;2.3;2.0;4.6;0.4;0.6;0.0
2849;0744 Machinemonteurs;Ondergrens 95%-interval;2014;6.0;4.4;1.6;0.9;5.4;0.0;0.2;0.0
2850;0744 Machinemonteurs;Ondergrens 95%-interval;2015;5.5;2.0;2.6;1.3;3.6;0.0;0.8;0.1
2851;0744 Machinemonteurs;Ondergrens 95%-interval;2016;4.2;1.8;2.0;1.1;3.2;0.0;0.3;0.0
2852;0744 Machinemonteurs;Ondergrens 95%-interval;2017;4.0;1.5;2.2;0.6;3.3;0.0;0.1;0.0
2853;0744 Machinemonteurs;Ondergrens 95%-interval;2018;3.6;1.4;1.0;0.6;2.1;0.0;0.4;0.0
2854;0744 Machinemonteurs;Ondergrens 95%-interval;2019;5.2;2.1;2.2;1.5;2.8;0.2;0.6;0.1
2855;0744 Machinemonteurs;Ondergrens 95%-interval;2020;3.0;1.7;0.8;0.3;1.8;0.0;0.4;0.0
2856;0744 Machinemonteurs;Ondergrens 95%-interval;2021;2.6;1.0;0.8;0.3;1.9;0.0;0.2;0.0
2857;0744 Machinemonteurs;Ondergrens 95%-interval;2022;3.4;1.4;1.4;0.9;2.7;0.0;0.2;0.0
2858;0744 Machinemonteurs;Ondergrens 95%-interval;2023;4.0;1.3;2.1;1.3;3.3;0.0;0.1;0.0
2859;0744 Machinemonteurs;Ondergrens 95%-interval;2024;3.5;1.7;1.1;0.9;2.6;0.1;0.2;0.0
2860;0744 Machinemonteurs;Bovengrens 95%-interval;2014;13.2;11.0;5.8;4.5;12.4;;2.8;
2861;0744 Machinemonteurs;Bovengrens 95%-interval;2015;12.6;6.9;8.3;5.8;9.8;;4.4;3.5
2862;0744 Machinemonteurs;Bovengrens 95%-interval;2016;10.5;6.6;7.0;5.4;9.0;1.5;3.3;
2863;0744 Machinemonteurs;Bovengrens 95%-interval;2017;10.8;6.4;8.1;4.5;9.6;1.6;4.0;
2864;0744 Machinemonteurs;Bovengrens 95%-interval;2018;8.3;4.9;4.0;3.2;5.9;1.8;3.1;2.1
2865;0744 Machinemonteurs;Bovengrens 95%-interval;2019;11.6;7.0;7.2;6.0;7.6;3.7;3.7;2.1
2866;0744 Machinemonteurs;Bovengrens 95%-interval;2020;8.6;6.5;4.6;3.2;6.9;;3.0;2.0
2867;0744 Machinemonteurs;Bovengrens 95%-interval;2021;7.5;4.8;4.3;3.3;6.1;;3.7;
2868;0744 Machinemonteurs;Bovengrens 95%-interval;2022;8.1;5.2;4.6;3.8;7.0;;2.4;
2869;0744 Machinemonteurs;Bovengrens 95%-interval;2023;9.7;4.7;6.6;5.1;8.6;1.4;2.5;
2870;0744 Machinemonteurs;Bovengrens 95%-interval;2024;9.1;6.4;4.7;4.2;7.8;2.7;1.9;
2871;075 Voedselverwerkende beroepen en ov...;Waarde;2014;5.9;4.2;1.8;1.1;4.8;0.0;0.8;0.3
2872;075 Voedselverwerkende beroepen en ov...;Waarde;2015;6.2;2.9;3.9;2.7;4.4;0.4;1.3;0.0
2873;075 Voedselverwerkende beroepen en ov...;Waarde;2016;4.6;2.1;2.4;1.6;3.3;0.3;0.3;0.6
2874;075 Voedselverwerkende beroepen en ov...;Waarde;2017;7.5;3.8;4.0;2.3;6.5;0.7;0.1;0.0
2875;075 Voedselverwerkende beroepen en ov...;Waarde;2018;5.5;3.1;2.5;1.5;3.5;0.6;1.2;0.0
2876;075 Voedselverwerkende beroepen en ov...;Waarde;2019;5.3;3.3;2.1;0.8;4.1;0.7;0.3;0.0
2877;075 Voedselverwerkende beroepen en ov...;Waarde;2020;5.0;3.5;1.2;1.0;4.0;0.3;0.5;0.1
2878;075 Voedselverwerkende beroepen en ov...;Waarde;2021;5.4;3.0;2.4;2.0;4.0;0.3;1.0;0.0
2879;075 Voedselverwerkende beroepen en ov...;Waarde;2022;3.0;2.6;0.6;0.6;2.0;0.4;0.3;0.2
2880;075 Voedselverwerkende beroepen en ov...;Waarde;2023;4.7;2.4;2.4;1.5;3.6;0.6;0.2;0.2
2881;075 Voedselverwerkende beroepen en ov...;Waarde;2024;3.9;2.0;2.4;1.6;3.3;0.0;0.6;0.0
2882;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2014;3.9;2.6;0.9;0.4;3.1;0.0;0.2;0.1
2883;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2015;4.2;1.6;2.4;1.5;2.8;0.1;0.6;0.0
2884;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2016;3.0;1.1;1.3;0.7;2.0;0.1;0.1;0.2
2885;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2017;5.3;2.3;2.5;1.3;4.5;0.2;0.0;0.0
2886;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2018;3.9;2.0;1.6;0.8;2.3;0.2;0.6;0.0
2887;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2019;3.6;2.1;1.2;0.3;2.7;0.3;0.0;0.0
2888;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2020;3.3;2.1;0.6;0.4;2.6;0.0;0.2;0.0
2889;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2021;3.5;1.7;1.2;0.9;2.4;0.1;0.4;0.0
2890;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2022;1.7;1.4;0.2;0.2;1.1;0.1;0.0;0.0
2891;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2023;3.2;1.4;1.3;0.7;2.3;0.2;0.0;0.0
2892;075 Voedselverwerkende beroepen en ov...;Ondergrens 95%-interval;2024;2.5;1.1;1.3;0.8;2.0;0.0;0.2;0.0
2893;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2014;8.7;6.8;3.6;2.8;7.3;;3.4;1.2
2894;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2015;9.1;5.2;6.2;4.7;7.0;1.5;3.1;
2895;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2016;6.9;3.7;4.5;3.3;5.5;1.4;1.4;1.5
2896;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2017;10.5;6.1;6.5;4.3;9.4;2.4;0.8;
2897;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2018;7.5;4.8;4.1;2.8;5.2;1.6;2.5;
2898;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2019;7.6;5.3;3.8;2.0;6.1;1.9;2.2;
2899;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2020;7.4;5.7;2.8;2.5;6.3;1.8;1.6;0.7
2900;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2021;8.4;5.4;4.7;4.2;6.7;1.7;2.6;
2901;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2022;5.1;4.6;1.7;1.7;3.8;2.0;2.0;1.2
2902;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2023;6.9;4.0;4.2;3.1;5.5;2.1;1.4;1.7
2903;075 Voedselverwerkende beroepen en ov...;Bovengrens 95%-interval;2024;6.1;3.8;4.3;3.2;5.3;;1.8;
2904;076 Elektriciens en elektronicamonteurs;Waarde;2014;4.4;1.6;2.8;1.9;3.6;0.3;0.2;0.2
2905;076 Elektriciens en elektronicamonteurs;Waarde;2015;5.7;2.7;2.9;2.3;4.5;0.7;0.4;0.0
2906;076 Elektriciens en elektronicamonteurs;Waarde;2016;3.6;1.9;1.4;1.3;3.2;0.0;0.0;0.3
2907;076 Elektriciens en elektronicamonteurs;Waarde;2017;5.4;2.8;2.7;1.8;4.0;0.0;0.9;0.3
2908;076 Elektriciens en elektronicamonteurs;Waarde;2018;4.4;2.3;2.4;1.9;3.4;0.4;0.2;0.2
2909;076 Elektriciens en elektronicamonteurs;Waarde;2019;8.3;3.7;4.6;3.7;6.5;0.5;0.8;0.2
2910;076 Elektriciens en elektronicamonteurs;Waarde;2020;4.1;1.6;2.4;1.9;2.8;0.6;0.6;0.0
2911;076 Elektriciens en elektronicamonteurs;Waarde;2021;5.2;2.2;3.0;1.8;3.7;0.5;1.0;0.0
2912;076 Elektriciens en elektronicamonteurs;Waarde;2022;6.4;3.0;3.2;2.0;4.6;0.6;1.0;0.0
2913;076 Elektriciens en elektronicamonteurs;Waarde;2023;5.6;2.6;2.9;1.9;4.4;0.5;0.5;0.0
2914;076 Elektriciens en elektronicamonteurs;Waarde;2024;7.1;2.7;3.9;2.8;5.1;0.4;0.8;0.6
2915;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2014;2.7;0.7;1.5;0.9;2.1;0.0;0.0;0.0
2916;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2015;3.8;1.5;1.6;1.2;2.9;0.2;0.1;0.0
2917;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2016;2.1;1.0;0.6;0.5;1.9;0.0;0.0;0.0
2918;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2017;3.5;1.6;1.5;0.9;2.5;0.0;0.3;0.0
2919;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2018;2.9;1.3;1.4;1.0;2.2;0.1;0.1;0.0
2920;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2019;6.2;2.3;3.1;2.4;4.7;0.2;0.3;0.0
2921;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2020;2.6;0.8;1.4;1.0;1.7;0.2;0.2;0.0
2922;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2021;3.3;1.1;1.6;0.8;2.1;0.2;0.3;0.0
2923;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2022;4.6;1.8;1.9;1.1;3.1;0.2;0.4;0.0
2924;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2023;3.9;1.5;1.7;0.9;2.9;0.2;0.1;0.0
2925;076 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2024;5.1;1.6;2.5;1.6;3.4;0.1;0.3;0.2
2926;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2014;7.1;3.6;5.1;4.0;6.2;2.1;1.7;1.2
2927;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2015;8.4;4.8;5.2;4.3;7.0;2.2;1.8;
2928;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2016;5.9;3.7;3.2;3.2;5.5;;;2.0
2929;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2017;8.0;5.0;4.8;3.6;6.4;;2.6;1.8
2930;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2018;6.4;3.9;4.1;3.4;5.2;1.7;1.0;1.2
2931;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2019;11.1;5.8;6.9;5.8;9.0;1.6;2.2;1.4
2932;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2020;6.2;3.3;4.2;3.6;4.7;1.7;1.9;
2933;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2021;8.1;4.5;5.4;4.0;6.3;1.5;3.2;
2934;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2022;9.0;4.8;5.2;3.7;6.8;2.0;2.7;
2935;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2023;8.1;4.5;4.9;3.8;6.6;1.6;2.3;
2936;076 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2024;9.8;4.6;6.1;4.9;7.5;1.6;2.0;2.0
2937;0761 Elektriciens en elektronicamonteurs;Waarde;2014;4.4;1.6;2.8;1.9;3.6;0.3;0.2;0.2
2938;0761 Elektriciens en elektronicamonteurs;Waarde;2015;5.7;2.7;2.9;2.3;4.5;0.7;0.4;0.0
2939;0761 Elektriciens en elektronicamonteurs;Waarde;2016;3.6;1.9;1.4;1.3;3.2;0.0;0.0;0.3
2940;0761 Elektriciens en elektronicamonteurs;Waarde;2017;5.4;2.8;2.7;1.8;4.0;0.0;0.9;0.3
2941;0761 Elektriciens en elektronicamonteurs;Waarde;2018;4.4;2.3;2.4;1.9;3.4;0.4;0.2;0.2
2942;0761 Elektriciens en elektronicamonteurs;Waarde;2019;8.3;3.7;4.6;3.7;6.5;0.5;0.8;0.2
2943;0761 Elektriciens en elektronicamonteurs;Waarde;2020;4.1;1.6;2.4;1.9;2.8;0.6;0.6;0.0
2944;0761 Elektriciens en elektronicamonteurs;Waarde;2021;5.2;2.2;3.0;1.8;3.7;0.5;1.0;0.0
2945;0761 Elektriciens en elektronicamonteurs;Waarde;2022;6.4;3.0;3.2;2.0;4.6;0.6;1.0;0.0
2946;0761 Elektriciens en elektronicamonteurs;Waarde;2023;5.6;2.6;2.9;1.9;4.4;0.5;0.5;0.0
2947;0761 Elektriciens en elektronicamonteurs;Waarde;2024;7.1;2.7;3.9;2.8;5.1;0.4;0.8;0.6
2948;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2014;2.7;0.7;1.5;0.9;2.1;0.0;0.0;0.0
2949;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2015;3.8;1.5;1.6;1.2;2.9;0.2;0.1;0.0
2950;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2016;2.1;1.0;0.6;0.5;1.9;0.0;0.0;0.0
2951;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2017;3.5;1.6;1.5;0.9;2.5;0.0;0.3;0.0
2952;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2018;2.9;1.3;1.4;1.0;2.2;0.1;0.1;0.0
2953;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2019;6.2;2.3;3.1;2.4;4.7;0.2;0.3;0.0
2954;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2020;2.6;0.8;1.4;1.0;1.7;0.2;0.2;0.0
2955;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2021;3.3;1.1;1.6;0.8;2.1;0.2;0.3;0.0
2956;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2022;4.6;1.8;1.9;1.1;3.1;0.2;0.4;0.0
2957;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2023;3.9;1.5;1.7;0.9;2.9;0.2;0.1;0.0
2958;0761 Elektriciens en elektronicamonteurs;Ondergrens 95%-interval;2024;5.1;1.6;2.5;1.6;3.4;0.1;0.3;0.2
2959;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2014;7.1;3.6;5.1;4.0;6.2;2.1;1.7;1.2
2960;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2015;8.4;4.8;5.2;4.3;7.0;2.2;1.8;
2961;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2016;5.9;3.7;3.2;3.2;5.5;;;2.0
2962;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2017;8.0;5.0;4.8;3.6;6.4;;2.6;1.8
2963;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2018;6.4;3.9;4.1;3.4;5.2;1.7;1.0;1.2
2964;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2019;11.1;5.8;6.9;5.8;9.0;1.6;2.2;1.4
2965;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2020;6.2;3.3;4.2;3.6;4.7;1.7;1.9;
2966;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2021;8.1;4.5;5.4;4.0;6.3;1.5;3.2;
2967;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2022;9.0;4.8;5.2;3.7;6.8;2.0;2.7;
2968;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2023;8.1;4.5;4.9;3.8;6.6;1.6;2.3;
2969;0761 Elektriciens en elektronicamonteurs;Bovengrens 95%-interval;2024;9.8;4.6;6.1;4.9;7.5;1.6;2.0;2.0
2970;077 Productiemachinebedieners en asse...;Waarde;2014;6.3;3.2;2.7;2.4;4.4;0.5;0.8;0.6
2971;077 Productiemachinebedieners en asse...;Waarde;2015;5.5;3.5;2.6;1.9;4.2;0.1;1.1;0.0
2972;077 Productiemachinebedieners en asse...;Waarde;2016;6.3;2.7;3.8;2.7;4.8;0.3;0.7;0.5
2973;077 Productiemachinebedieners en asse...;Waarde;2017;8.0;4.1;4.9;4.0;5.4;0.5;1.2;0.7
2974;077 Productiemachinebedieners en asse...;Waarde;2018;5.7;2.7;2.9;2.2;4.3;0.2;0.7;0.4
2975;077 Productiemachinebedieners en asse...;Waarde;2019;7.8;3.2;4.5;3.7;5.7;0.8;0.8;0.4
2976;077 Productiemachinebedieners en asse...;Waarde;2020;4.2;1.8;2.3;1.0;3.1;0.5;0.4;0.0
2977;077 Productiemachinebedieners en asse...;Waarde;2021;8.3;2.9;5.3;4.5;6.1;0.4;1.2;0.4
2978;077 Productiemachinebedieners en asse...;Waarde;2022;5.9;2.3;3.7;2.7;4.1;0.7;0.8;0.2
2979;077 Productiemachinebedieners en asse...;Waarde;2023;7.4;4.0;3.7;2.9;5.6;0.8;0.6;0.1
2980;077 Productiemachinebedieners en asse...;Waarde;2024;4.8;2.4;2.4;1.8;3.3;0.5;0.9;0.0
2981;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2014;4.3;1.8;1.6;1.4;2.8;0.2;0.3;0.1
2982;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2015;3.7;2.1;1.4;1.0;2.7;0.0;0.4;0.0
2983;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2016;4.5;1.6;2.4;1.5;3.2;0.1;0.3;0.1
2984;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2017;5.9;2.7;3.2;2.5;3.7;0.1;0.6;0.2
2985;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2018;4.3;1.8;1.9;1.3;3.0;0.0;0.3;0.2
2986;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2019;6.0;2.1;3.1;2.5;4.1;0.3;0.3;0.1
2987;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2020;2.7;1.0;1.3;0.4;2.0;0.1;0.1;0.0
2988;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2021;6.0;1.7;3.5;2.9;4.2;0.1;0.5;0.1
2989;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2022;4.2;1.3;2.4;1.6;2.6;0.3;0.3;0.0
2990;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2023;5.4;2.6;2.4;1.8;3.9;0.3;0.2;0.0
2991;077 Productiemachinebedieners en asse...;Ondergrens 95%-interval;2024;3.1;1.3;1.3;0.9;1.9;0.2;0.3;0.0
2992;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2014;9.0;5.4;4.6;4.2;6.8;1.2;2.2;2.3
2993;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2015;8.1;5.7;4.6;3.9;6.5;1.0;2.9;
2994;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2016;8.8;4.5;5.9;4.6;7.0;1.2;2.1;1.5
2995;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2017;10.8;6.1;7.3;6.3;7.7;2.4;2.7;2.0
2996;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2018;7.7;4.0;4.5;3.6;6.0;0.8;1.6;1.1
2997;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2019;10.2;4.9;6.4;5.5;7.8;1.8;1.7;1.6
2998;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2020;6.3;3.4;4.1;2.5;5.0;2.1;1.5;
2999;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2021;11.4;5.1;8.0;7.0;8.9;2.0;2.9;1.7
3000;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2022;8.3;4.0;5.8;4.6;6.2;1.6;2.0;1.5
3001;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2023;10.1;6.2;5.7;4.7;7.9;2.0;1.7;1.1
3002;077 Productiemachinebedieners en asse...;Bovengrens 95%-interval;2024;7.4;4.4;4.3;3.5;5.5;1.7;2.5;
3003;0771 Productiemachinebedieners;Waarde;2014;7.0;3.5;3.0;2.6;4.7;0.6;0.9;0.8
3004;0771 Productiemachinebedieners;Waarde;2015;5.4;3.8;2.0;1.7;4.4;0.2;0.8;0.0
3005;0771 Productiemachinebedieners;Waarde;2016;6.1;3.1;3.0;2.6;4.3;0.1;1.0;0.7
3006;0771 Productiemachinebedieners;Waarde;2017;8.0;4.7;3.7;2.6;5.4;0.0;1.2;1.2
3007;0771 Productiemachinebedieners;Waarde;2018;6.6;3.3;3.3;2.4;5.0;0.1;0.7;0.5
3008;0771 Productiemachinebedieners;Waarde;2019;7.8;3.3;4.5;4.3;6.0;0.5;1.1;0.0
3009;0771 Productiemachinebedieners;Waarde;2020;4.7;2.0;2.5;1.2;3.5;0.6;0.4;0.0
3010;0771 Productiemachinebedieners;Waarde;2021;8.4;2.9;5.4;4.4;6.2;0.1;1.3;0.6
3011;0771 Productiemachinebedieners;Waarde;2022;7.1;2.8;4.5;3.2;5.0;0.9;1.1;0.0
3012;0771 Productiemachinebedieners;Waarde;2023;9.0;5.1;4.2;3.1;6.6;0.9;0.9;0.2
3013;0771 Productiemachinebedieners;Waarde;2024;5.1;2.9;2.0;2.0;3.7;0.6;0.7;0.0
3014;0771 Productiemachinebedieners;Ondergrens 95%-interval;2014;4.7;2.0;1.7;1.4;2.9;0.3;0.3;0.2
3015;0771 Productiemachinebedieners;Ondergrens 95%-interval;2015;3.4;2.2;0.9;0.7;2.6;0.0;0.2;0.0
3016;0771 Productiemachinebedieners;Ondergrens 95%-interval;2016;4.0;1.7;1.6;1.3;2.6;0.0;0.3;0.2
3017;0771 Productiemachinebedieners;Ondergrens 95%-interval;2017;5.4;2.8;2.0;1.3;3.4;0.0;0.4;0.4
3018;0771 Productiemachinebedieners;Ondergrens 95%-interval;2018;4.7;2.1;2.1;1.3;3.4;0.0;0.2;0.2
3019;0771 Productiemachinebedieners;Ondergrens 95%-interval;2019;5.6;1.9;2.9;2.7;4.1;0.1;0.5;0.0
3020;0771 Productiemachinebedieners;Ondergrens 95%-interval;2020;3.1;1.1;1.3;0.5;2.2;0.2;0.1;0.0
3021;0771 Productiemachinebedieners;Ondergrens 95%-interval;2021;5.8;1.5;3.4;2.6;4.1;0.0;0.5;0.1
3022;0771 Productiemachinebedieners;Ondergrens 95%-interval;2022;5.0;1.6;2.8;1.9;3.2;0.4;0.4;0.0
3023;0771 Productiemachinebedieners;Ondergrens 95%-interval;2023;6.4;3.2;2.6;1.7;4.5;0.3;0.3;0.0
3024;0771 Productiemachinebedieners;Ondergrens 95%-interval;2024;3.1;1.5;1.0;0.9;2.0;0.2;0.2;0.0
3025;0771 Productiemachinebedieners;Bovengrens 95%-interval;2014;10.4;6.2;5.4;4.8;7.7;1.6;2.8;3.1
3026;0771 Productiemachinebedieners;Bovengrens 95%-interval;2015;8.5;6.6;4.4;4.1;7.2;1.4;3.1;
3027;0771 Productiemachinebedieners;Bovengrens 95%-interval;2016;9.2;5.5;5.6;5.1;7.0;0.8;3.1;2.2
3028;0771 Productiemachinebedieners;Bovengrens 95%-interval;2017;11.7;7.7;6.7;5.3;8.6;;3.4;3.5
3029;0771 Productiemachinebedieners;Bovengrens 95%-interval;2018;9.1;5.1;5.2;4.2;7.3;0.9;1.9;1.4
3030;0771 Productiemachinebedieners;Bovengrens 95%-interval;2019;10.7;5.5;6.9;6.7;8.6;2.0;2.6;
3031;0771 Productiemachinebedieners;Bovengrens 95%-interval;2020;7.3;3.9;4.7;3.0;5.7;2.6;1.8;
3032;0771 Productiemachinebedieners;Bovengrens 95%-interval;2021;12.0;5.4;8.6;7.3;9.4;0.5;3.6;2.3
3033;0771 Productiemachinebedieners;Bovengrens 95%-interval;2022;10.1;5.0;7.1;5.5;7.7;2.1;2.6;
3034;0771 Productiemachinebedieners;Bovengrens 95%-interval;2023;12.5;8.1;6.9;5.5;9.8;2.5;2.4;1.5
3035;0771 Productiemachinebedieners;Bovengrens 95%-interval;2024;8.2;5.5;4.2;4.2;6.5;2.1;2.4;
3036;0772 Assemblagemedewerkers;Waarde;2014;3.9;2.1;1.8;1.8;3.4;0.0;0.6;0.0
