ID;PeriodeVanBouwvergunningVerlening;RegioS;Perioden;NogGereedTeKomenNieuwbouwwoningen_1;NogGereedTeKomenNieuwbouwwooneenheid_2;NogGereedTeKomenRecreatiewoningen_3
663;Totaal alle perioden bouwvergunning;Noord-Drenthe (CR);2009 4e kwartaal;827.0;90.0;923.0
664;Totaal alle perioden bouwvergunning;Noord-Drenthe (CR);2010 1e kwartaal;829.0;90.0;878.0
665;Totaal alle perioden bouwvergunning;Noord-Drenthe (CR);2010 2e kwartaal;843.0;90.0;847.0
666;Totaal alle perioden bouwvergunning;Noord-Drenthe (CR);2010 3e kwartaal;771.0;90.0;767.0
667;Totaal alle perioden bouwvergunning;Noord-Drenthe (CR);2010 4e kwartaal;807.0;90.0;776.0
668;Totaal alle perioden bouwvergunning;Noord-Drenthe (CR);2011 1e kwartaal;834.0;90.0;814.0
669;Totaal alle perioden bouwvergunning;Noord-Drenthe (CR);2011 2e kwartaal;903.0;90.0;816.0
670;Totaal alle perioden bouwvergunning;Noord-Drenthe (CR);2011 3e kwartaal;865.0;90.0;801.0
671;Totaal alle perioden bouwvergunning;Noord-Drenthe (CR);2011 4e kwartaal;1243.0;90.0;797.0
672;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2005 1e kwartaal;1572.0;0.0;193.0
673;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2005 2e kwartaal;1679.0;0.0;193.0
674;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2005 3e kwartaal;1781.0;0.0;193.0
675;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2005 4e kwartaal;1565.0;0.0;154.0
676;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2006 1e kwartaal;1739.0;0.0;148.0
677;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2006 2e kwartaal;2058.0;0.0;123.0
678;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2006 3e kwartaal;2036.0;0.0;150.0
679;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2006 4e kwartaal;2018.0;0.0;239.0
680;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2007 1e kwartaal;2090.0;0.0;239.0
681;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2007 2e kwartaal;2056.0;0.0;104.0
682;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2007 3e kwartaal;2141.0;0.0;63.0
683;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2007 4e kwartaal;1792.0;0.0;64.0
684;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2008 1e kwartaal;1870.0;0.0;95.0
685;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2008 2e kwartaal;1937.0;0.0;62.0
686;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2008 3e kwartaal;1900.0;0.0;65.0
687;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2008 4e kwartaal;2065.0;0.0;42.0
688;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2009 1e kwartaal;2045.0;0.0;58.0
689;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2009 2e kwartaal;1986.0;0.0;58.0
690;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2009 3e kwartaal;2162.0;0.0;55.0
691;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2009 4e kwartaal;2200.0;0.0;56.0
692;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2010 1e kwartaal;2305.0;0.0;56.0
693;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2010 2e kwartaal;2517.0;0.0;56.0
694;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2010 3e kwartaal;2495.0;0.0;55.0
695;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2010 4e kwartaal;2529.0;0.0;55.0
696;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2011 1e kwartaal;2617.0;0.0;85.0
697;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2011 2e kwartaal;2601.0;0.0;85.0
698;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2011 3e kwartaal;2597.0;0.0;49.0
699;Totaal alle perioden bouwvergunning;Zuidoost-Drenthe (CR);2011 4e kwartaal;2681.0;0.0;51.0
700;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2005 1e kwartaal;571.0;0.0;288.0
701;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2005 2e kwartaal;800.0;0.0;285.0
702;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2005 3e kwartaal;1071.0;0.0;287.0
703;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2005 4e kwartaal;1092.0;0.0;288.0
704;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2006 1e kwartaal;1185.0;0.0;288.0
705;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2006 2e kwartaal;1213.0;0.0;288.0
706;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2006 3e kwartaal;1202.0;0.0;288.0
707;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2006 4e kwartaal;1116.0;0.0;282.0
708;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2007 1e kwartaal;1159.0;0.0;284.0
709;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2007 2e kwartaal;1196.0;0.0;285.0
710;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2007 3e kwartaal;1145.0;0.0;332.0
711;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2007 4e kwartaal;1047.0;0.0;332.0
712;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2008 1e kwartaal;1125.0;0.0;333.0
713;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2008 2e kwartaal;1087.0;0.0;322.0
714;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2008 3e kwartaal;1038.0;0.0;323.0
715;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2008 4e kwartaal;880.0;0.0;324.0
716;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2009 1e kwartaal;968.0;0.0;322.0
717;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2009 2e kwartaal;1028.0;0.0;322.0
718;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2009 3e kwartaal;1126.0;0.0;320.0
719;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2009 4e kwartaal;1106.0;0.0;288.0
720;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2010 1e kwartaal;1167.0;0.0;290.0
721;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2010 2e kwartaal;1166.0;0.0;273.0
722;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2010 3e kwartaal;1166.0;0.0;274.0
723;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2010 4e kwartaal;1111.0;0.0;274.0
724;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2011 1e kwartaal;1166.0;0.0;273.0
725;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2011 2e kwartaal;1188.0;0.0;258.0
726;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2011 3e kwartaal;1203.0;0.0;258.0
727;Totaal alle perioden bouwvergunning;Zuidwest-Drenthe (CR);2011 4e kwartaal;1139.0;0.0;269.0
728;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2005 1e kwartaal;3288.0;9.0;514.0
729;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2005 2e kwartaal;3282.0;9.0;507.0
730;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2005 3e kwartaal;3542.0;9.0;562.0
731;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2005 4e kwartaal;3785.0;9.0;562.0
732;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2006 1e kwartaal;3983.0;9.0;492.0
733;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2006 2e kwartaal;4535.0;9.0;503.0
734;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2006 3e kwartaal;4540.0;9.0;505.0
735;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2006 4e kwartaal;4184.0;9.0;475.0
736;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2007 1e kwartaal;4178.0;0.0;495.0
737;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2007 2e kwartaal;4197.0;0.0;492.0
738;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2007 3e kwartaal;4181.0;0.0;492.0
739;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2007 4e kwartaal;3850.0;0.0;503.0
740;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2008 1e kwartaal;3911.0;0.0;467.0
741;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2008 2e kwartaal;3853.0;0.0;461.0
742;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2008 3e kwartaal;4329.0;0.0;462.0
743;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2008 4e kwartaal;3742.0;0.0;461.0
744;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2009 1e kwartaal;3711.0;0.0;514.0
745;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2009 2e kwartaal;3441.0;0.0;515.0
746;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2009 3e kwartaal;3584.0;0.0;517.0
747;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2009 4e kwartaal;3216.0;0.0;510.0
748;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2010 1e kwartaal;3159.0;0.0;510.0
749;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2010 2e kwartaal;3197.0;0.0;509.0
750;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2010 3e kwartaal;3578.0;0.0;503.0
751;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2010 4e kwartaal;3342.0;0.0;855.0
752;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2011 1e kwartaal;3681.0;0.0;872.0
753;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2011 2e kwartaal;3395.0;0.0;904.0
754;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2011 3e kwartaal;3478.0;8.0;902.0
755;Totaal alle perioden bouwvergunning;Noord-Overijssel (CR);2011 4e kwartaal;3045.0;8.0;892.0
756;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2005 1e kwartaal;1345.0;0.0;202.0
757;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2005 2e kwartaal;1261.0;0.0;189.0
758;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2005 3e kwartaal;1359.0;0.0;183.0
759;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2005 4e kwartaal;1613.0;0.0;180.0
760;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2006 1e kwartaal;1693.0;0.0;183.0
761;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2006 2e kwartaal;1860.0;0.0;183.0
762;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2006 3e kwartaal;1935.0;0.0;183.0
763;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2006 4e kwartaal;1868.0;0.0;124.0
764;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2007 1e kwartaal;1811.0;0.0;114.0
765;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2007 2e kwartaal;1753.0;0.0;113.0
766;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2007 3e kwartaal;1558.0;0.0;116.0
767;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2007 4e kwartaal;1431.0;0.0;115.0
768;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2008 1e kwartaal;1266.0;0.0;72.0
769;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2008 2e kwartaal;1325.0;0.0;75.0
770;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2008 3e kwartaal;1392.0;0.0;75.0
771;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2008 4e kwartaal;1273.0;0.0;63.0
772;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2009 1e kwartaal;1269.0;0.0;63.0
773;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2009 2e kwartaal;1244.0;0.0;63.0
774;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2009 3e kwartaal;1117.0;0.0;65.0
775;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2009 4e kwartaal;1278.0;0.0;65.0
776;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2010 1e kwartaal;1193.0;0.0;63.0
777;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2010 2e kwartaal;1167.0;0.0;63.0
778;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2010 3e kwartaal;1200.0;0.0;63.0
779;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2010 4e kwartaal;1158.0;0.0;62.0
780;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2011 1e kwartaal;1305.0;0.0;67.0
781;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2011 2e kwartaal;1296.0;0.0;42.0
782;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2011 3e kwartaal;1157.0;0.0;38.0
783;Totaal alle perioden bouwvergunning;Zuidwest-Overijssel (CR);2011 4e kwartaal;1113.0;0.0;39.0
784;Totaal alle perioden bouwvergunning;Twente (CR);2005 1e kwartaal;3970.0;13.0;904.0
785;Totaal alle perioden bouwvergunning;Twente (CR);2005 2e kwartaal;4589.0;13.0;895.0
786;Totaal alle perioden bouwvergunning;Twente (CR);2005 3e kwartaal;4694.0;13.0;894.0
787;Totaal alle perioden bouwvergunning;Twente (CR);2005 4e kwartaal;4846.0;13.0;916.0
788;Totaal alle perioden bouwvergunning;Twente (CR);2006 1e kwartaal;5977.0;13.0;1032.0
789;Totaal alle perioden bouwvergunning;Twente (CR);2006 2e kwartaal;6951.0;13.0;1031.0
790;Totaal alle perioden bouwvergunning;Twente (CR);2006 3e kwartaal;7324.0;13.0;1047.0
791;Totaal alle perioden bouwvergunning;Twente (CR);2006 4e kwartaal;6596.0;13.0;1041.0
792;Totaal alle perioden bouwvergunning;Twente (CR);2007 1e kwartaal;7419.0;13.0;1041.0
793;Totaal alle perioden bouwvergunning;Twente (CR);2007 2e kwartaal;7420.0;13.0;976.0
794;Totaal alle perioden bouwvergunning;Twente (CR);2007 3e kwartaal;7584.0;13.0;971.0
795;Totaal alle perioden bouwvergunning;Twente (CR);2007 4e kwartaal;6779.0;13.0;888.0
796;Totaal alle perioden bouwvergunning;Twente (CR);2008 1e kwartaal;6619.0;13.0;889.0
797;Totaal alle perioden bouwvergunning;Twente (CR);2008 2e kwartaal;6244.0;13.0;587.0
798;Totaal alle perioden bouwvergunning;Twente (CR);2008 3e kwartaal;6264.0;13.0;585.0
799;Totaal alle perioden bouwvergunning;Twente (CR);2008 4e kwartaal;5713.0;13.0;579.0
800;Totaal alle perioden bouwvergunning;Twente (CR);2009 1e kwartaal;5883.0;13.0;585.0
801;Totaal alle perioden bouwvergunning;Twente (CR);2009 2e kwartaal;6155.0;13.0;584.0
802;Totaal alle perioden bouwvergunning;Twente (CR);2009 3e kwartaal;6018.0;13.0;569.0
803;Totaal alle perioden bouwvergunning;Twente (CR);2009 4e kwartaal;5476.0;13.0;591.0
804;Totaal alle perioden bouwvergunning;Twente (CR);2010 1e kwartaal;5559.0;13.0;608.0
805;Totaal alle perioden bouwvergunning;Twente (CR);2010 2e kwartaal;5772.0;13.0;642.0
806;Totaal alle perioden bouwvergunning;Twente (CR);2010 3e kwartaal;6311.0;29.0;642.0
807;Totaal alle perioden bouwvergunning;Twente (CR);2010 4e kwartaal;6160.0;29.0;630.0
808;Totaal alle perioden bouwvergunning;Twente (CR);2011 1e kwartaal;6171.0;29.0;619.0
809;Totaal alle perioden bouwvergunning;Twente (CR);2011 2e kwartaal;5588.0;29.0;629.0
810;Totaal alle perioden bouwvergunning;Twente (CR);2011 3e kwartaal;5282.0;29.0;621.0
811;Totaal alle perioden bouwvergunning;Twente (CR);2011 4e kwartaal;4759.0;29.0;609.0
812;Totaal alle perioden bouwvergunning;Veluwe (CR);2005 1e kwartaal;4474.0;55.0;1633.0
813;Totaal alle perioden bouwvergunning;Veluwe (CR);2005 2e kwartaal;4777.0;55.0;1610.0
814;Totaal alle perioden bouwvergunning;Veluwe (CR);2005 3e kwartaal;4820.0;55.0;1601.0
815;Totaal alle perioden bouwvergunning;Veluwe (CR);2005 4e kwartaal;4834.0;55.0;1654.0
816;Totaal alle perioden bouwvergunning;Veluwe (CR);2006 1e kwartaal;4606.0;55.0;1593.0
817;Totaal alle perioden bouwvergunning;Veluwe (CR);2006 2e kwartaal;5027.0;55.0;1615.0
818;Totaal alle perioden bouwvergunning;Veluwe (CR);2006 3e kwartaal;5193.0;55.0;1497.0
819;Totaal alle perioden bouwvergunning;Veluwe (CR);2006 4e kwartaal;5422.0;55.0;1491.0
820;Totaal alle perioden bouwvergunning;Veluwe (CR);2007 1e kwartaal;5462.0;55.0;1510.0
821;Totaal alle perioden bouwvergunning;Veluwe (CR);2007 2e kwartaal;6243.0;55.0;1533.0
822;Totaal alle perioden bouwvergunning;Veluwe (CR);2007 3e kwartaal;7211.0;55.0;1556.0
823;Totaal alle perioden bouwvergunning;Veluwe (CR);2007 4e kwartaal;6720.0;0.0;1492.0
824;Totaal alle perioden bouwvergunning;Veluwe (CR);2008 1e kwartaal;7263.0;20.0;1471.0
825;Totaal alle perioden bouwvergunning;Veluwe (CR);2008 2e kwartaal;7536.0;20.0;1469.0
826;Totaal alle perioden bouwvergunning;Veluwe (CR);2008 3e kwartaal;7862.0;20.0;1409.0
827;Totaal alle perioden bouwvergunning;Veluwe (CR);2008 4e kwartaal;6993.0;20.0;1399.0
828;Totaal alle perioden bouwvergunning;Veluwe (CR);2009 1e kwartaal;6985.0;20.0;1337.0
829;Totaal alle perioden bouwvergunning;Veluwe (CR);2009 2e kwartaal;7082.0;20.0;1359.0
830;Totaal alle perioden bouwvergunning;Veluwe (CR);2009 3e kwartaal;6873.0;20.0;1308.0
831;Totaal alle perioden bouwvergunning;Veluwe (CR);2009 4e kwartaal;6341.0;20.0;1236.0
832;Totaal alle perioden bouwvergunning;Veluwe (CR);2010 1e kwartaal;6638.0;0.0;1242.0
833;Totaal alle perioden bouwvergunning;Veluwe (CR);2010 2e kwartaal;7152.0;0.0;1344.0
834;Totaal alle perioden bouwvergunning;Veluwe (CR);2010 3e kwartaal;7446.0;0.0;1302.0
835;Totaal alle perioden bouwvergunning;Veluwe (CR);2010 4e kwartaal;6713.0;43.0;1311.0
836;Totaal alle perioden bouwvergunning;Veluwe (CR);2011 1e kwartaal;6661.0;43.0;1272.0
837;Totaal alle perioden bouwvergunning;Veluwe (CR);2011 2e kwartaal;6793.0;43.0;1267.0
838;Totaal alle perioden bouwvergunning;Veluwe (CR);2011 3e kwartaal;7472.0;43.0;1277.0
839;Totaal alle perioden bouwvergunning;Veluwe (CR);2011 4e kwartaal;7328.0;43.0;1253.0
840;Totaal alle perioden bouwvergunning;Achterhoek (CR);2005 1e kwartaal;2370.0;14.0;468.0
841;Totaal alle perioden bouwvergunning;Achterhoek (CR);2005 2e kwartaal;2639.0;14.0;590.0
842;Totaal alle perioden bouwvergunning;Achterhoek (CR);2005 3e kwartaal;2698.0;14.0;591.0
843;Totaal alle perioden bouwvergunning;Achterhoek (CR);2005 4e kwartaal;2866.0;0.0;512.0
844;Totaal alle perioden bouwvergunning;Achterhoek (CR);2006 1e kwartaal;3110.0;0.0;517.0
845;Totaal alle perioden bouwvergunning;Achterhoek (CR);2006 2e kwartaal;3426.0;0.0;521.0
846;Totaal alle perioden bouwvergunning;Achterhoek (CR);2006 3e kwartaal;3457.0;0.0;522.0
847;Totaal alle perioden bouwvergunning;Achterhoek (CR);2006 4e kwartaal;3276.0;0.0;505.0
848;Totaal alle perioden bouwvergunning;Achterhoek (CR);2007 1e kwartaal;3425.0;0.0;452.0
849;Totaal alle perioden bouwvergunning;Achterhoek (CR);2007 2e kwartaal;3371.0;0.0;452.0
850;Totaal alle perioden bouwvergunning;Achterhoek (CR);2007 3e kwartaal;3200.0;0.0;385.0
851;Totaal alle perioden bouwvergunning;Achterhoek (CR);2007 4e kwartaal;3137.0;0.0;338.0
852;Totaal alle perioden bouwvergunning;Achterhoek (CR);2008 1e kwartaal;3201.0;0.0;327.0
853;Totaal alle perioden bouwvergunning;Achterhoek (CR);2008 2e kwartaal;3044.0;18.0;322.0
854;Totaal alle perioden bouwvergunning;Achterhoek (CR);2008 3e kwartaal;2966.0;18.0;321.0
855;Totaal alle perioden bouwvergunning;Achterhoek (CR);2008 4e kwartaal;3123.0;18.0;323.0
856;Totaal alle perioden bouwvergunning;Achterhoek (CR);2009 1e kwartaal;3449.0;16.0;319.0
857;Totaal alle perioden bouwvergunning;Achterhoek (CR);2009 2e kwartaal;3727.0;16.0;310.0
858;Totaal alle perioden bouwvergunning;Achterhoek (CR);2009 3e kwartaal;4028.0;16.0;352.0
859;Totaal alle perioden bouwvergunning;Achterhoek (CR);2009 4e kwartaal;3776.0;16.0;344.0
860;Totaal alle perioden bouwvergunning;Achterhoek (CR);2010 1e kwartaal;3909.0;16.0;321.0
861;Totaal alle perioden bouwvergunning;Achterhoek (CR);2010 2e kwartaal;4010.0;16.0;320.0
862;Totaal alle perioden bouwvergunning;Achterhoek (CR);2010 3e kwartaal;3946.0;16.0;313.0
863;Totaal alle perioden bouwvergunning;Achterhoek (CR);2010 4e kwartaal;3874.0;16.0;310.0
864;Totaal alle perioden bouwvergunning;Achterhoek (CR);2011 1e kwartaal;4111.0;16.0;311.0
865;Totaal alle perioden bouwvergunning;Achterhoek (CR);2011 2e kwartaal;3777.0;16.0;310.0
866;Totaal alle perioden bouwvergunning;Achterhoek (CR);2011 3e kwartaal;3626.0;16.0;309.0
867;Totaal alle perioden bouwvergunning;Achterhoek (CR);2011 4e kwartaal;3648.0;16.0;309.0
868;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2005 1e kwartaal;6488.0;0.0;40.0
869;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2005 2e kwartaal;6324.0;0.0;39.0
870;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2005 3e kwartaal;5576.0;81.0;39.0
871;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2005 4e kwartaal;4945.0;81.0;39.0
872;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2006 1e kwartaal;5174.0;81.0;39.0
873;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2006 2e kwartaal;5746.0;81.0;39.0
874;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2006 3e kwartaal;5801.0;81.0;75.0
875;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2006 4e kwartaal;5955.0;25.0;73.0
876;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2007 1e kwartaal;6374.0;25.0;71.0
877;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2007 2e kwartaal;6913.0;0.0;69.0
878;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2007 3e kwartaal;7119.0;0.0;66.0
879;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2007 4e kwartaal;6756.0;72.0;30.0
880;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2008 1e kwartaal;7273.0;72.0;30.0
881;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2008 2e kwartaal;7192.0;72.0;30.0
882;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2008 3e kwartaal;8028.0;72.0;31.0
883;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2008 4e kwartaal;8412.0;72.0;41.0
884;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2009 1e kwartaal;8275.0;72.0;41.0
885;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2009 2e kwartaal;8640.0;72.0;116.0
886;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2009 3e kwartaal;8593.0;72.0;116.0
887;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2009 4e kwartaal;7291.0;122.0;128.0
888;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2010 1e kwartaal;7418.0;122.0;128.0
889;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2010 2e kwartaal;7408.0;122.0;128.0
890;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2010 3e kwartaal;7813.0;122.0;128.0
891;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2010 4e kwartaal;7732.0;122.0;128.0
892;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2011 1e kwartaal;8081.0;143.0;127.0
893;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2011 2e kwartaal;8411.0;143.0;127.0
894;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2011 3e kwartaal;8659.0;158.0;127.0
895;Totaal alle perioden bouwvergunning;Arnhem/Nijmegen (CR);2011 4e kwartaal;8243.0;493.0;126.0
896;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2005 1e kwartaal;1700.0;0.0;162.0
897;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2005 2e kwartaal;1645.0;0.0;162.0
898;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2005 3e kwartaal;1484.0;0.0;162.0
899;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2005 4e kwartaal;1393.0;0.0;132.0
900;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2006 1e kwartaal;1612.0;0.0;132.0
901;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2006 2e kwartaal;1592.0;0.0;117.0
902;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2006 3e kwartaal;1458.0;0.0;117.0
903;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2006 4e kwartaal;1301.0;0.0;25.0
904;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2007 1e kwartaal;1470.0;0.0;25.0
905;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2007 2e kwartaal;1725.0;0.0;25.0
906;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2007 3e kwartaal;1763.0;0.0;25.0
907;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2007 4e kwartaal;2129.0;0.0;25.0
908;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2008 1e kwartaal;2438.0;0.0;25.0
909;Totaal alle perioden bouwvergunning;Zuidwest-Gelderland (CR);2008 2e kwartaal;2398.0;0.0;25.0
