ID;Gebieden;Leeftijdsgroepen;Geslacht;TotaleBevolking_1;NederduitschHervormden_2;WaalschHervormden_3;Remonstranten_4;ChristelijkGereformeerdenAfgesch_5;Doopsgezinden_6;EvangelischLutherschen_7;HersteldLutherschen_8;BehoorendeTotDeGereformeerdeKerken_9;RoomschKatholieken_10;OudRoomschen_11;NederlandscheIsraelieten_12;PortugeescheIsraelieten_13;OverigeKerkelijkeGezindten_14;GeenKerkelijkeGezindte_15;KerkelijkeGezindteOnbekend_16;Pagina_17
5447;Breukelen-Nijenrode;50-59 jaar;Vrouwen;88;41;0;0;0;1;2;1;7;36;0;0;0;0;0;0;UT112
5448;Breukelen-Nijenrode;60-69 jaar;Mannen;71;41;0;0;0;0;0;0;3;27;0;0;0;0;0;0;UT112
5449;Breukelen-Nijenrode;60-69 jaar;Vrouwen;80;50;0;0;1;0;0;0;3;26;0;0;0;0;0;0;UT112
5450;Breukelen-Nijenrode;70-79 jaar;Mannen;45;19;0;0;0;0;0;1;4;21;0;0;0;0;0;0;UT112
5451;Breukelen-Nijenrode;70-79 jaar;Vrouwen;45;26;0;0;0;1;0;0;3;15;0;0;0;0;0;0;UT112
5452;Breukelen-Nijenrode;80 jaar en ouder;Mannen;5;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;UT112
5453;Breukelen-Nijenrode;80 jaar en ouder;Vrouwen;9;4;0;0;0;0;0;0;0;5;0;0;0;0;0;0;UT112
5454;Breukelen-Nijenrode;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UT112
5455;Breukelen-Nijenrode;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UT112
5456;Breukelen-St. Pieters;Totaal alle leeftijden;Mannen;419;234;0;0;0;0;0;1;124;60;0;0;0;0;0;0;UT112
5457;Breukelen-St. Pieters;Totaal alle leeftijden;Vrouwen;386;181;2;0;0;0;1;1;143;58;0;0;0;0;0;0;UT112
5458;Breukelen-St. Pieters;0-9 jaar;Mannen;88;47;0;0;0;0;0;0;26;15;0;0;0;0;0;0;UT112
5459;Breukelen-St. Pieters;0-9 jaar;Vrouwen;91;46;0;0;0;0;0;0;33;12;0;0;0;0;0;0;UT112
5460;Breukelen-St. Pieters;10-19 jaar;Mannen;63;32;0;0;0;0;0;0;21;10;0;0;0;0;0;0;UT112
5461;Breukelen-St. Pieters;10-19 jaar;Vrouwen;54;20;0;0;0;0;0;0;23;11;0;0;0;0;0;0;UT112
5462;Breukelen-St. Pieters;20-29 jaar;Mannen;74;45;0;0;0;0;0;0;18;11;0;0;0;0;0;0;UT112
5463;Breukelen-St. Pieters;20-29 jaar;Vrouwen;64;30;0;0;0;0;0;0;23;11;0;0;0;0;0;0;UT112
5464;Breukelen-St. Pieters;30-39 jaar;Mannen;57;35;0;0;0;0;0;0;18;4;0;0;0;0;0;0;UT112
5465;Breukelen-St. Pieters;30-39 jaar;Vrouwen;50;24;2;0;0;0;0;0;20;4;0;0;0;0;0;0;UT112
5466;Breukelen-St. Pieters;40-49 jaar;Mannen;35;20;0;0;0;0;0;0;12;3;0;0;0;0;0;0;UT112
5467;Breukelen-St. Pieters;40-49 jaar;Vrouwen;40;18;0;0;0;0;0;1;16;5;0;0;0;0;0;0;UT112
5468;Breukelen-St. Pieters;50-59 jaar;Mannen;40;21;0;0;0;0;0;0;13;6;0;0;0;0;0;0;UT112
5469;Breukelen-St. Pieters;50-59 jaar;Vrouwen;35;22;0;0;0;0;1;0;8;4;0;0;0;0;0;0;UT112
5470;Breukelen-St. Pieters;60-69 jaar;Mannen;39;23;0;0;0;0;0;0;7;9;0;0;0;0;0;0;UT112
5471;Breukelen-St. Pieters;60-69 jaar;Vrouwen;35;14;0;0;0;0;0;0;12;9;0;0;0;0;0;0;UT112
5472;Breukelen-St. Pieters;70-79 jaar;Mannen;18;8;0;0;0;0;0;0;8;2;0;0;0;0;0;0;UT112
5473;Breukelen-St. Pieters;70-79 jaar;Vrouwen;17;7;0;0;0;0;0;0;8;2;0;0;0;0;0;0;UT112
5474;Breukelen-St. Pieters;80 jaar en ouder;Mannen;5;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;UT112
5475;Breukelen-St. Pieters;80 jaar en ouder;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UT112
5476;Breukelen-St. Pieters;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UT112
5477;Breukelen-St. Pieters;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UT112
5478;Brielle;Totaal alle leeftijden;Mannen;2018;1616;0;4;5;0;10;3;130;207;1;24;0;0;18;0;ZH276
5479;Brielle;Totaal alle leeftijden;Vrouwen;2144;1734;1;3;8;1;6;2;119;224;1;35;0;0;10;0;ZH276
5480;Brielle;0-9 jaar;Mannen;503;401;0;0;1;0;0;1;37;52;0;5;0;0;6;0;ZH276
5481;Brielle;0-9 jaar;Vrouwen;492;388;0;0;2;0;1;1;40;50;1;2;0;0;7;0;ZH276
5482;Brielle;10-19 jaar;Mannen;429;350;0;0;2;0;3;0;32;37;0;5;0;0;0;0;ZH276
5483;Brielle;10-19 jaar;Vrouwen;441;359;0;0;1;0;1;1;26;39;0;13;0;0;1;0;ZH276
5484;Brielle;20-29 jaar;Mannen;315;252;0;2;0;0;0;0;23;31;1;3;0;0;3;0;ZH276
5485;Brielle;20-29 jaar;Vrouwen;354;293;0;2;3;0;0;0;20;27;0;7;0;0;2;0;ZH276
5486;Brielle;30-39 jaar;Mannen;213;165;0;2;0;0;1;1;13;24;0;1;0;0;6;0;ZH276
5487;Brielle;30-39 jaar;Vrouwen;224;178;0;1;0;0;0;0;11;32;0;2;0;0;0;0;ZH276
5488;Brielle;40-49 jaar;Mannen;181;143;0;0;0;0;2;0;9;23;0;3;0;0;1;0;ZH276
5489;Brielle;40-49 jaar;Vrouwen;193;150;0;0;2;1;0;0;7;27;0;6;0;0;0;0;ZH276
5490;Brielle;50-59 jaar;Mannen;146;121;0;0;1;0;1;0;4;14;0;3;0;0;2;0;ZH276
5491;Brielle;50-59 jaar;Vrouwen;169;141;1;0;0;0;1;0;4;20;0;2;0;0;0;0;ZH276
5492;Brielle;60-69 jaar;Mannen;129;101;0;0;1;0;2;1;7;15;0;2;0;0;0;0;ZH276
5493;Brielle;60-69 jaar;Vrouwen;161;130;0;0;0;0;2;0;9;18;0;2;0;0;0;0;ZH276
5494;Brielle;70-79 jaar;Mannen;71;56;0;0;0;0;1;0;3;10;0;1;0;0;0;0;ZH276
5495;Brielle;70-79 jaar;Vrouwen;87;74;0;0;0;0;1;0;2;9;0;1;0;0;0;0;ZH276
5496;Brielle;80 jaar en ouder;Mannen;31;27;0;0;0;0;0;0;2;1;0;1;0;0;0;0;ZH276
5497;Brielle;80 jaar en ouder;Vrouwen;23;21;0;0;0;0;0;0;0;2;0;0;0;0;0;0;ZH276
5498;Brielle;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH276
5499;Brielle;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH276
5500;Broek in Waterland;Totaal alle leeftijden;Mannen;800;727;0;1;0;17;9;0;31;6;0;0;0;0;9;0;NH228
5501;Broek in Waterland;Totaal alle leeftijden;Vrouwen;784;726;0;1;0;20;4;0;20;7;0;0;0;0;6;0;NH228
5502;Broek in Waterland;0-9 jaar;Mannen;162;143;0;0;0;2;2;0;11;0;0;0;0;0;4;0;NH228
5503;Broek in Waterland;0-9 jaar;Vrouwen;167;156;0;0;0;3;0;0;5;0;0;0;0;0;3;0;NH228
5504;Broek in Waterland;10-19 jaar;Mannen;169;156;0;0;0;6;1;0;5;1;0;0;0;0;0;0;NH228
5505;Broek in Waterland;10-19 jaar;Vrouwen;153;138;0;0;0;7;0;0;4;2;0;0;0;0;2;0;NH228
5506;Broek in Waterland;20-29 jaar;Mannen;112;103;0;0;0;2;1;0;3;2;0;0;0;0;1;0;NH228
5507;Broek in Waterland;20-29 jaar;Vrouwen;116;107;0;0;0;4;1;0;2;2;0;0;0;0;0;0;NH228
5508;Broek in Waterland;30-39 jaar;Mannen;120;112;0;1;0;1;1;0;3;1;0;0;0;0;1;0;NH228
5509;Broek in Waterland;30-39 jaar;Vrouwen;116;108;0;1;0;2;0;0;3;2;0;0;0;0;0;0;NH228
5510;Broek in Waterland;40-49 jaar;Mannen;82;74;0;0;0;2;0;0;4;0;0;0;0;0;2;0;NH228
5511;Broek in Waterland;40-49 jaar;Vrouwen;76;73;0;0;0;1;1;0;1;0;0;0;0;0;0;0;NH228
5512;Broek in Waterland;50-59 jaar;Mannen;64;59;0;0;0;2;2;0;1;0;0;0;0;0;0;0;NH228
5513;Broek in Waterland;50-59 jaar;Vrouwen;69;66;0;0;0;1;1;0;1;0;0;0;0;0;0;0;NH228
5514;Broek in Waterland;60-69 jaar;Mannen;60;54;0;0;0;1;1;0;2;2;0;0;0;0;0;0;NH228
5515;Broek in Waterland;60-69 jaar;Vrouwen;56;50;0;0;0;1;1;0;2;1;0;0;0;0;1;0;NH228
5516;Broek in Waterland;70-79 jaar;Mannen;24;20;0;0;0;1;1;0;1;0;0;0;0;0;1;0;NH228
5517;Broek in Waterland;70-79 jaar;Vrouwen;23;20;0;0;0;1;0;0;2;0;0;0;0;0;0;0;NH228
5518;Broek in Waterland;80 jaar en ouder;Mannen;7;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NH228
5519;Broek in Waterland;80 jaar en ouder;Vrouwen;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH228
5520;Broek in Waterland;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH228
5521;Broek in Waterland;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH228
5522;Broek op Langendijk;Totaal alle leeftijden;Mannen;822;431;0;0;57;19;0;1;277;19;0;0;0;0;18;0;NH228
5523;Broek op Langendijk;Totaal alle leeftijden;Vrouwen;801;412;0;1;53;20;0;0;286;19;0;0;0;0;10;0;NH228
5524;Broek op Langendijk;0-9 jaar;Mannen;196;96;0;0;19;2;0;0;68;6;0;0;0;0;5;0;NH228
5525;Broek op Langendijk;0-9 jaar;Vrouwen;202;102;0;0;12;4;0;0;75;7;0;0;0;0;2;0;NH228
5526;Broek op Langendijk;10-19 jaar;Mannen;183;92;0;0;11;5;0;0;69;5;0;0;0;0;1;0;NH228
5527;Broek op Langendijk;10-19 jaar;Vrouwen;165;76;0;0;12;8;0;0;65;3;0;0;0;0;1;0;NH228
5528;Broek op Langendijk;20-29 jaar;Mannen;134;77;0;0;4;5;0;0;43;2;0;0;0;0;3;0;NH228
5529;Broek op Langendijk;20-29 jaar;Vrouwen;128;73;0;1;8;1;0;0;41;3;0;0;0;0;1;0;NH228
5530;Broek op Langendijk;30-39 jaar;Mannen;109;61;0;0;7;1;0;0;32;3;0;0;0;0;5;0;NH228
5531;Broek op Langendijk;30-39 jaar;Vrouwen;118;57;0;0;8;2;0;0;44;4;0;0;0;0;3;0;NH228
5532;Broek op Langendijk;40-49 jaar;Mannen;64;34;0;0;4;2;0;0;22;1;0;0;0;0;1;0;NH228
5533;Broek op Langendijk;40-49 jaar;Vrouwen;71;39;0;0;4;3;0;0;25;0;0;0;0;0;0;0;NH228
5534;Broek op Langendijk;50-59 jaar;Mannen;74;37;0;0;5;2;0;1;25;2;0;0;0;0;2;0;NH228
5535;Broek op Langendijk;50-59 jaar;Vrouwen;65;35;0;0;3;2;0;0;20;2;0;0;0;0;3;0;NH228
5536;Broek op Langendijk;60-69 jaar;Mannen;39;22;0;0;3;0;0;0;13;0;0;0;0;0;1;0;NH228
5537;Broek op Langendijk;60-69 jaar;Vrouwen;33;19;0;0;4;0;0;0;10;0;0;0;0;0;0;0;NH228
5538;Broek op Langendijk;70-79 jaar;Mannen;18;10;0;0;2;1;0;0;5;0;0;0;0;0;0;0;NH228
5539;Broek op Langendijk;70-79 jaar;Vrouwen;17;10;0;0;2;0;0;0;5;0;0;0;0;0;0;0;NH228
5540;Broek op Langendijk;80 jaar en ouder;Mannen;5;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;NH228
5541;Broek op Langendijk;80 jaar en ouder;Vrouwen;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NH228
5542;Broek op Langendijk;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH228
5543;Broek op Langendijk;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH228
5544;Broekhuizen;Totaal alle leeftijden;Mannen;387;2;0;0;0;0;0;0;0;385;0;0;0;0;0;0;LI178
5545;Broekhuizen;Totaal alle leeftijden;Vrouwen;406;1;0;0;0;0;1;0;0;403;0;0;0;0;1;0;LI178
5546;Broekhuizen;0-9 jaar;Mannen;70;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;LI178
5547;Broekhuizen;0-9 jaar;Vrouwen;101;0;0;0;0;0;0;0;0;100;0;0;0;0;1;0;LI178
5548;Broekhuizen;10-19 jaar;Mannen;69;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;LI178
5549;Broekhuizen;10-19 jaar;Vrouwen;65;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;LI178
5550;Broekhuizen;20-29 jaar;Mannen;58;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;LI178
5551;Broekhuizen;20-29 jaar;Vrouwen;66;0;0;0;0;0;1;0;0;65;0;0;0;0;0;0;LI178
5552;Broekhuizen;30-39 jaar;Mannen;53;1;0;0;0;0;0;0;0;52;0;0;0;0;0;0;LI178
5553;Broekhuizen;30-39 jaar;Vrouwen;52;1;0;0;0;0;0;0;0;51;0;0;0;0;0;0;LI178
5554;Broekhuizen;40-49 jaar;Mannen;45;1;0;0;0;0;0;0;0;44;0;0;0;0;0;0;LI178
5555;Broekhuizen;40-49 jaar;Vrouwen;34;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;LI178
5556;Broekhuizen;50-59 jaar;Mannen;40;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;LI178
5557;Broekhuizen;50-59 jaar;Vrouwen;35;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;LI178
5558;Broekhuizen;60-69 jaar;Mannen;37;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;LI178
5559;Broekhuizen;60-69 jaar;Vrouwen;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;LI178
5560;Broekhuizen;70-79 jaar;Mannen;13;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;LI178
5561;Broekhuizen;70-79 jaar;Vrouwen;12;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;LI178
5562;Broekhuizen;80 jaar en ouder;Mannen;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;LI178
5563;Broekhuizen;80 jaar en ouder;Vrouwen;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;LI178
5564;Broekhuizen;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI178
5565;Broekhuizen;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI178
5566;Broeksittard;Totaal alle leeftijden;Mannen;356;1;0;0;0;0;0;0;0;355;0;0;0;0;0;0;LI180
5567;Broeksittard;Totaal alle leeftijden;Vrouwen;315;1;0;0;0;0;0;0;0;314;0;0;0;0;0;0;LI180
5568;Broeksittard;0-9 jaar;Mannen;96;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;LI180
5569;Broeksittard;0-9 jaar;Vrouwen;65;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;LI180
5570;Broeksittard;10-19 jaar;Mannen;71;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;LI180
5571;Broeksittard;10-19 jaar;Vrouwen;71;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;LI180
5572;Broeksittard;20-29 jaar;Mannen;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;LI180
5573;Broeksittard;20-29 jaar;Vrouwen;51;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;LI180
5574;Broeksittard;30-39 jaar;Mannen;40;1;0;0;0;0;0;0;0;39;0;0;0;0;0;0;LI180
5575;Broeksittard;30-39 jaar;Vrouwen;30;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;LI180
5576;Broeksittard;40-49 jaar;Mannen;28;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;LI180
5577;Broeksittard;40-49 jaar;Vrouwen;35;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;LI180
5578;Broeksittard;50-59 jaar;Mannen;30;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;LI180
5579;Broeksittard;50-59 jaar;Vrouwen;28;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;LI180
5580;Broeksittard;60-69 jaar;Mannen;26;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;LI180
5581;Broeksittard;60-69 jaar;Vrouwen;17;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;LI180
5582;Broeksittard;70-79 jaar;Mannen;13;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;LI180
5583;Broeksittard;70-79 jaar;Vrouwen;16;1;0;0;0;0;0;0;0;15;0;0;0;0;0;0;LI180
5584;Broeksittard;80 jaar en ouder;Mannen;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;LI180
5585;Broeksittard;80 jaar en ouder;Vrouwen;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;LI180
5586;Broeksittard;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI180
5587;Broeksittard;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI180
5588;Brouwershaven;Totaal alle leeftijden;Mannen;650;547;0;1;0;0;0;0;85;3;0;0;0;11;3;0;ZE124
5589;Brouwershaven;Totaal alle leeftijden;Vrouwen;663;563;0;0;2;0;0;0;87;3;0;0;0;4;4;0;ZE124
5590;Brouwershaven;0-9 jaar;Mannen;131;109;0;0;0;0;0;0;20;0;0;0;0;2;0;0;ZE124
5591;Brouwershaven;0-9 jaar;Vrouwen;157;133;0;0;2;0;0;0;20;0;0;0;0;1;1;0;ZE124
5592;Brouwershaven;10-19 jaar;Mannen;127;102;0;0;0;0;0;0;23;0;0;0;0;2;0;0;ZE124
5593;Brouwershaven;10-19 jaar;Vrouwen;130;106;0;0;0;0;0;0;22;0;0;0;0;0;2;0;ZE124
5594;Brouwershaven;20-29 jaar;Mannen;114;96;0;1;0;0;0;0;13;0;0;0;0;3;1;0;ZE124
5595;Brouwershaven;20-29 jaar;Vrouwen;98;80;0;0;0;0;0;0;17;0;0;0;0;1;0;0;ZE124
5596;Brouwershaven;30-39 jaar;Mannen;88;79;0;0;0;0;0;0;8;0;0;0;0;1;0;0;ZE124
5597;Brouwershaven;30-39 jaar;Vrouwen;85;72;0;0;0;0;0;0;12;0;0;0;0;0;1;0;ZE124
5598;Brouwershaven;40-49 jaar;Mannen;57;45;0;0;0;0;0;0;8;2;0;0;0;1;1;0;ZE124
5599;Brouwershaven;40-49 jaar;Vrouwen;56;43;0;0;0;0;0;0;10;3;0;0;0;0;0;0;ZE124
5600;Brouwershaven;50-59 jaar;Mannen;53;47;0;0;0;0;0;0;4;1;0;0;0;0;1;0;ZE124
5601;Brouwershaven;50-59 jaar;Vrouwen;57;53;0;0;0;0;0;0;4;0;0;0;0;0;0;0;ZE124
5602;Brouwershaven;60-69 jaar;Mannen;54;46;0;0;0;0;0;0;7;0;0;0;0;1;0;0;ZE124
5603;Brouwershaven;60-69 jaar;Vrouwen;45;41;0;0;0;0;0;0;2;0;0;0;0;2;0;0;ZE124
5604;Brouwershaven;70-79 jaar;Mannen;18;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;ZE124
5605;Brouwershaven;70-79 jaar;Vrouwen;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE124
5606;Brouwershaven;80 jaar en ouder;Mannen;8;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0;ZE124
5607;Brouwershaven;80 jaar en ouder;Vrouwen;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE124
5608;Brouwershaven;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE124
5609;Brouwershaven;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE124
5610;Bruinisse;Totaal alle leeftijden;Mannen;1268;886;0;0;0;0;1;0;325;2;0;0;0;46;8;0;ZE126
5611;Bruinisse;Totaal alle leeftijden;Vrouwen;1343;961;0;0;0;0;1;0;340;4;0;0;0;31;6;0;ZE126
5612;Bruinisse;0-9 jaar;Mannen;268;188;0;0;0;0;0;0;70;0;0;0;0;8;2;0;ZE126
5613;Bruinisse;0-9 jaar;Vrouwen;332;243;0;0;0;0;0;0;74;2;0;0;0;12;1;0;ZE126
5614;Bruinisse;10-19 jaar;Mannen;269;186;0;0;0;0;0;0;72;0;0;0;0;10;1;0;ZE126
5615;Bruinisse;10-19 jaar;Vrouwen;292;204;0;0;0;0;0;0;78;0;0;0;0;10;0;0;ZE126
5616;Bruinisse;20-29 jaar;Mannen;229;165;0;0;0;0;0;0;58;1;0;0;0;4;1;0;ZE126
5617;Bruinisse;20-29 jaar;Vrouwen;218;155;0;0;0;0;0;0;55;1;0;0;0;3;4;0;ZE126
5618;Bruinisse;30-39 jaar;Mannen;176;120;0;0;0;0;1;0;48;1;0;0;0;5;1;0;ZE126
5619;Bruinisse;30-39 jaar;Vrouwen;154;106;0;0;0;0;0;0;45;1;0;0;0;2;0;0;ZE126
5620;Bruinisse;40-49 jaar;Mannen;95;62;0;0;0;0;0;0;27;0;0;0;0;5;1;0;ZE126
5621;Bruinisse;40-49 jaar;Vrouwen;115;79;0;0;0;0;0;0;34;0;0;0;0;2;0;0;ZE126
5622;Bruinisse;50-59 jaar;Mannen;98;76;0;0;0;0;0;0;16;0;0;0;0;5;1;0;ZE126
5623;Bruinisse;50-59 jaar;Vrouwen;98;76;0;0;0;0;0;0;21;0;0;0;0;1;0;0;ZE126
5624;Bruinisse;60-69 jaar;Mannen;81;59;0;0;0;0;0;0;17;0;0;0;0;5;0;0;ZE126
5625;Bruinisse;60-69 jaar;Vrouwen;81;60;0;0;0;0;0;0;21;0;0;0;0;0;0;0;ZE126
5626;Bruinisse;70-79 jaar;Mannen;42;22;0;0;0;0;0;0;16;0;0;0;0;3;1;0;ZE126
5627;Bruinisse;70-79 jaar;Vrouwen;42;30;0;0;0;0;1;0;9;0;0;0;0;1;1;0;ZE126
5628;Bruinisse;80 jaar en ouder;Mannen;10;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0;ZE126
5629;Bruinisse;80 jaar en ouder;Vrouwen;11;8;0;0;0;0;0;0;3;0;0;0;0;0;0;0;ZE126
5630;Bruinisse;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE126
5631;Bruinisse;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE126
5632;Brummen;Totaal alle leeftijden;Mannen;3681;3290;5;0;6;6;6;3;13;321;1;12;0;1;17;0;GE258
5633;Brummen;Totaal alle leeftijden;Vrouwen;3623;3235;5;7;11;9;2;4;9;321;0;8;0;3;9;0;GE258
5634;Brummen;0-9 jaar;Mannen;823;760;0;0;0;1;0;0;2;51;0;1;0;0;8;0;GE258
5635;Brummen;0-9 jaar;Vrouwen;876;804;0;0;1;1;0;1;2;62;0;0;0;2;3;0;GE258
5636;Brummen;10-19 jaar;Mannen;779;713;0;0;0;0;0;0;2;61;1;2;0;0;0;0;GE258
5637;Brummen;10-19 jaar;Vrouwen;713;638;0;1;1;0;0;0;0;70;0;2;0;0;1;0;GE258
5638;Brummen;20-29 jaar;Mannen;559;491;0;0;1;2;0;0;1;58;0;2;0;1;3;0;GE258
5639;Brummen;20-29 jaar;Vrouwen;506;449;0;1;2;2;2;0;2;45;0;2;0;0;1;0;GE258
5640;Brummen;30-39 jaar;Mannen;435;389;1;0;0;0;0;0;3;40;0;1;0;0;1;0;GE258
5641;Brummen;30-39 jaar;Vrouwen;450;398;0;4;2;4;0;0;1;38;0;0;0;1;2;0;GE258
5642;Brummen;40-49 jaar;Mannen;365;324;1;0;2;0;2;3;2;27;0;1;0;0;3;0;GE258
5643;Brummen;40-49 jaar;Vrouwen;370;332;1;0;2;0;0;0;0;34;0;1;0;0;0;0;GE258
5644;Brummen;50-59 jaar;Mannen;316;265;0;0;0;2;3;0;0;43;0;3;0;0;0;0;GE258
5645;Brummen;50-59 jaar;Vrouwen;325;283;4;0;2;0;0;0;1;33;0;1;0;0;1;0;GE258
5646;Brummen;60-69 jaar;Mannen;243;205;1;0;2;1;1;0;3;27;0;2;0;0;1;0;GE258
5647;Brummen;60-69 jaar;Vrouwen;247;217;0;1;1;2;0;2;2;20;0;1;0;0;1;0;GE258
5648;Brummen;70-79 jaar;Mannen;131;117;1;0;1;0;0;0;0;11;0;0;0;0;1;0;GE258
5649;Brummen;70-79 jaar;Vrouwen;118;100;0;0;0;0;0;0;1;16;0;1;0;0;0;0;GE258
5650;Brummen;80 jaar en ouder;Mannen;28;24;1;0;0;0;0;0;0;3;0;0;0;0;0;0;GE258
5651;Brummen;80 jaar en ouder;Vrouwen;18;14;0;0;0;0;0;1;0;3;0;0;0;0;0;0;GE258
5652;Brummen;Onbekende leeftijd;Mannen;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE258
5653;Brummen;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE258
5654;Brunssum;Totaal alle leeftijden;Mannen;559;0;0;0;0;0;0;0;0;559;0;0;0;0;0;0;LI180
5655;Brunssum;Totaal alle leeftijden;Vrouwen;643;0;0;0;0;0;0;0;0;643;0;0;0;0;0;0;LI180
5656;Brunssum;0-9 jaar;Mannen;136;0;0;0;0;0;0;0;0;136;0;0;0;0;0;0;LI180
5657;Brunssum;0-9 jaar;Vrouwen;135;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;LI180
5658;Brunssum;10-19 jaar;Mannen;116;0;0;0;0;0;0;0;0;116;0;0;0;0;0;0;LI180
5659;Brunssum;10-19 jaar;Vrouwen;166;0;0;0;0;0;0;0;0;166;0;0;0;0;0;0;LI180
5660;Brunssum;20-29 jaar;Mannen;100;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;LI180
5661;Brunssum;20-29 jaar;Vrouwen;99;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;LI180
5662;Brunssum;30-39 jaar;Mannen;59;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;LI180
5663;Brunssum;30-39 jaar;Vrouwen;60;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;LI180
5664;Brunssum;40-49 jaar;Mannen;45;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;LI180
5665;Brunssum;40-49 jaar;Vrouwen;57;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;LI180
5666;Brunssum;50-59 jaar;Mannen;46;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;LI180
