ID;Leeftijd;BrutoHuishoudinkomen;RegioS;Perioden;GemeentelijkeInkomstenEigenBijdrage_1
5759;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Almere;2022;13.0
5760;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Almere;2023;10.0
5761;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen aan den Rijn;2017;
5762;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen aan den Rijn;2018;
5763;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen aan den Rijn;2019;
5764;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen aan den Rijn;2020;
5765;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen aan den Rijn;2021;
5766;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen aan den Rijn;2022;
5767;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen aan den Rijn;2023;
5768;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen-Chaam;2017;
5769;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen-Chaam;2018;
5770;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen-Chaam;2019;
5771;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen-Chaam;2020;
5772;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen-Chaam;2021;
5773;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen-Chaam;2022;
5774;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Alphen-Chaam;2023;
5775;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Altena;2017;
5776;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Altena;2018;
5777;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Altena;2019;
5778;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Altena;2020;
5779;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Altena;2021;
5780;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Altena;2022;
5781;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Altena;2023;
5782;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ameland;2017;
5783;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ameland;2018;
5784;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ameland;2019;
5785;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ameland;2020;
5786;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ameland;2021;
5787;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ameland;2022;
5788;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ameland;2023;
5789;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amersfoort;2017;4.0
5790;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amersfoort;2018;2.0
5791;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amersfoort;2019;0.0
5792;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amersfoort;2020;
5793;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amersfoort;2021;
5794;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amersfoort;2022;
5795;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amersfoort;2023;
5796;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amstelveen;2017;
5797;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amstelveen;2018;
5798;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amstelveen;2019;
5799;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amstelveen;2020;
5800;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amstelveen;2021;
5801;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amstelveen;2022;
5802;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amstelveen;2023;
5803;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amsterdam;2017;105.0
5804;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amsterdam;2018;89.0
5805;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amsterdam;2019;72.0
5806;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amsterdam;2020;55.0
5807;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amsterdam;2021;37.0
5808;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amsterdam;2022;32.0
5809;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Amsterdam;2023;27.0
5810;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Apeldoorn;2017;23.0
5811;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Apeldoorn;2018;22.0
5812;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Apeldoorn;2019;19.0
5813;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Apeldoorn;2020;
5814;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Apeldoorn;2021;
5815;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Apeldoorn;2022;
5816;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Apeldoorn;2023;
5817;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Appingedam;2017;
5818;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Appingedam;2018;
5819;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Appingedam;2019;
5820;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Appingedam;2020;
5821;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Appingedam;2021;
5822;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Appingedam;2022;
5823;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Appingedam;2023;
5824;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Arnhem;2017;29.0
5825;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Arnhem;2018;37.0
5826;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Arnhem;2019;30.0
5827;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Arnhem;2020;29.0
5828;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Arnhem;2021;25.0
5829;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Arnhem;2022;25.0
5830;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Arnhem;2023;22.0
5831;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Assen;2017;12.0
5832;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Assen;2018;9.0
5833;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Assen;2019;
5834;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Assen;2020;8.0
5835;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Assen;2021;7.0
5836;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Assen;2022;
5837;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Assen;2023;
5838;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Asten;2017;
5839;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Asten;2018;
5840;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Asten;2019;
5841;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Asten;2020;
5842;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Asten;2021;
5843;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Asten;2022;
5844;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Asten;2023;
5845;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarle-Nassau;2017;
5846;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarle-Nassau;2018;
5847;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarle-Nassau;2019;
5848;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarle-Nassau;2020;
5849;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarle-Nassau;2021;
5850;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarle-Nassau;2022;
5851;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarle-Nassau;2023;
5852;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarn;2017;
5853;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarn;2018;
5854;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarn;2019;
5855;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarn;2020;
5856;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarn;2021;
5857;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarn;2022;
5858;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Baarn;2023;
5859;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barendrecht;2017;
5860;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barendrecht;2018;
5861;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barendrecht;2019;
5862;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barendrecht;2020;
5863;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barendrecht;2021;
5864;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barendrecht;2022;
5865;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barendrecht;2023;
5866;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barneveld;2017;
5867;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barneveld;2018;
5868;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barneveld;2019;
5869;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barneveld;2020;
5870;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barneveld;2021;
5871;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barneveld;2022;
5872;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Barneveld;2023;
5873;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bedum;2017;
5874;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bedum;2018;
5875;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bedum;2019;
5876;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bedum;2020;
5877;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bedum;2021;
5878;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bedum;2022;
5879;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bedum;2023;
5880;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beek (L.);2017;
5881;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beek (L.);2018;
5882;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beek (L.);2019;
5883;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beek (L.);2020;
5884;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beek (L.);2021;
5885;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beek (L.);2022;
5886;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beek (L.);2023;
5887;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beekdaelen;2017;
5888;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beekdaelen;2018;
5889;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beekdaelen;2019;
5890;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beekdaelen;2020;
5891;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beekdaelen;2021;
5892;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beekdaelen;2022;
5893;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beekdaelen;2023;
5894;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beemster;2017;
5895;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beemster;2018;
5896;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beemster;2019;
5897;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beemster;2020;
5898;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beemster;2021;
5899;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beemster;2022;
5900;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beemster;2023;
5901;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beesel;2017;
5902;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beesel;2018;
5903;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beesel;2019;
5904;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beesel;2020;
5905;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beesel;2021;
5906;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beesel;2022;
5907;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beesel;2023;
5908;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bellingwedde;2017;
5909;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bellingwedde;2018;
5910;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bellingwedde;2019;
5911;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bellingwedde;2020;
5912;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bellingwedde;2021;
5913;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bellingwedde;2022;
5914;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bellingwedde;2023;
5915;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berg en Dal;2017;
5916;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berg en Dal;2018;
5917;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berg en Dal;2019;
5918;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berg en Dal;2020;
5919;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berg en Dal;2021;
5920;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berg en Dal;2022;
5921;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berg en Dal;2023;
5922;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergeijk;2017;
5923;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergeijk;2018;
5924;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergeijk;2019;
5925;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergeijk;2020;
5926;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergeijk;2021;
5927;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergeijk;2022;
5928;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergeijk;2023;
5929;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (L.);2017;
5930;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (L.);2018;
5931;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (L.);2019;
5932;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (L.);2020;
5933;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (L.);2021;
5934;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (L.);2022;
5935;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (L.);2023;
5936;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (NH.);2017;
5937;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (NH.);2018;
5938;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (NH.);2019;
5939;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (NH.);2020;
5940;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (NH.);2021;
5941;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (NH.);2022;
5942;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen (NH.);2023;
5943;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen op Zoom;2017;8.0
5944;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen op Zoom;2018;
5945;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen op Zoom;2019;
5946;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen op Zoom;2020;6.0
5947;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen op Zoom;2021;
5948;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen op Zoom;2022;
5949;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bergen op Zoom;2023;
5950;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berkelland;2017;
5951;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berkelland;2018;
5952;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berkelland;2019;
5953;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berkelland;2020;
5954;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berkelland;2021;
5955;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berkelland;2022;
5956;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Berkelland;2023;
5957;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bernheze;2017;
5958;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bernheze;2018;
5959;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bernheze;2019;
5960;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bernheze;2020;
5961;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bernheze;2021;
5962;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bernheze;2022;
5963;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bernheze;2023;
5964;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Best;2017;
5965;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Best;2018;
5966;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Best;2019;
5967;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Best;2020;
5968;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Best;2021;
5969;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Best;2022;
5970;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Best;2023;
5971;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beuningen;2017;
5972;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beuningen;2018;
5973;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beuningen;2019;
5974;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beuningen;2020;
5975;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beuningen;2021;
5976;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beuningen;2022;
5977;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beuningen;2023;
5978;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beverwijk;2017;
5979;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beverwijk;2018;
5980;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beverwijk;2019;
5981;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beverwijk;2020;
5982;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beverwijk;2021;
5983;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beverwijk;2022;
5984;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Beverwijk;2023;
5985;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;het Bildt;2017;
5986;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;het Bildt;2018;
5987;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;het Bildt;2019;
5988;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;het Bildt;2020;
5989;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;het Bildt;2021;
5990;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;het Bildt;2022;
5991;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;het Bildt;2023;
5992;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;De Bilt;2017;
5993;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;De Bilt;2018;
5994;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;De Bilt;2019;
5995;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;De Bilt;2020;
5996;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;De Bilt;2021;
5997;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;De Bilt;2022;
5998;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;De Bilt;2023;
5999;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Binnenmaas;2017;
6000;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Binnenmaas;2018;
6001;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Binnenmaas;2019;
6002;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Binnenmaas;2020;
6003;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Binnenmaas;2021;
6004;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Binnenmaas;2022;
6005;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Binnenmaas;2023;
6006;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bladel;2017;
6007;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bladel;2018;
6008;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bladel;2019;
6009;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bladel;2020;
6010;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bladel;2021;
6011;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bladel;2022;
6012;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bladel;2023;
6013;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Blaricum;2017;
6014;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Blaricum;2018;
6015;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Blaricum;2019;
6016;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Blaricum;2020;
6017;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Blaricum;2021;
6018;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Blaricum;2022;
6019;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Blaricum;2023;
6020;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bloemendaal;2017;
6021;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bloemendaal;2018;
6022;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bloemendaal;2019;
6023;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bloemendaal;2020;
6024;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bloemendaal;2021;
6025;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bloemendaal;2022;
6026;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bloemendaal;2023;
6027;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bodegraven-Reeuwijk;2017;
6028;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bodegraven-Reeuwijk;2018;
6029;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bodegraven-Reeuwijk;2019;
6030;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bodegraven-Reeuwijk;2020;
6031;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bodegraven-Reeuwijk;2021;
6032;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bodegraven-Reeuwijk;2022;
6033;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Bodegraven-Reeuwijk;2023;
6034;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boekel;2017;
6035;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boekel;2018;
6036;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boekel;2019;
6037;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boekel;2020;
6038;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boekel;2021;
6039;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boekel;2022;
6040;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boekel;2023;
6041;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ten Boer;2017;
6042;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ten Boer;2018;
6043;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ten Boer;2019;
6044;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ten Boer;2020;
6045;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ten Boer;2021;
6046;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ten Boer;2022;
6047;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Ten Boer;2023;
6048;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borger-Odoorn;2017;
6049;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borger-Odoorn;2018;
6050;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borger-Odoorn;2019;
6051;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borger-Odoorn;2020;
6052;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borger-Odoorn;2021;
6053;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borger-Odoorn;2022;
6054;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borger-Odoorn;2023;
6055;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borne;2017;
6056;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borne;2018;
6057;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borne;2019;
6058;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borne;2020;
6059;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borne;2021;
6060;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borne;2022;
6061;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borne;2023;
6062;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borsele;2017;
6063;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borsele;2018;
6064;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borsele;2019;
6065;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borsele;2020;
6066;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borsele;2021;
6067;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borsele;2022;
6068;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Borsele;2023;
6069;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxmeer;2017;
6070;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxmeer;2018;
6071;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxmeer;2019;
6072;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxmeer;2020;
6073;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxmeer;2021;
6074;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxmeer;2022;
6075;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxmeer;2023;
6076;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxtel;2017;
6077;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxtel;2018;
6078;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxtel;2019;
6079;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxtel;2020;
6080;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxtel;2021;
6081;Totaal 18 jaar of ouder;10 000 tot 15 000 euro;Boxtel;2022;
