ID;RegioS;Perioden;VoorzieningenBeginVerslagperiode_1;NieuweVoorzieningen_2;BeeindigdeVoorzieningen_3;VoorzieningenEindVerslagperiode_4;AdministratiefVerschil_5;VoorzieningenBeginVerslagperiode_6;NieuweVoorzieningen_7;BeeindigdeVoorzieningen_8;VoorzieningenEindVerslagperiode_9;AdministratiefVerschil_10;VoorzieningenBeginVerslagperiode_11;NieuweVoorzieningen_12;BeeindigdeVoorzieningen_13;VoorzieningenEindVerslagperiode_14;AdministratiefVerschil_15;VoorzieningenBeginVerslagperiode_16;NieuweVoorzieningen_17;BeeindigdeVoorzieningen_18;VoorzieningenEindVerslagperiode_19;AdministratiefVerschil_20;VoorzieningenBeginVerslagperiode_21;NieuweVoorzieningen_22;BeeindigdeVoorzieningen_23;VoorzieningenEindVerslagperiode_24;AdministratiefVerschil_25
896;Grave;2013 1e halfjaar;60.0;50.0;40.0;60.0;;10.0;0.0;10.0;0.0;;0.0;0.0;0.0;0.0;;0.0;10.0;10.0;0.0;;40.0;40.0;30.0;50.0;
897;Grave;2013 2e halfjaar;40.0;40.0;50.0;30.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;40.0;40.0;30.0;-20.0
898;Grave;2014 1e halfjaar;30.0;60.0;40.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;30.0;50.0;30.0;50.0;0.0
899;Grave;2014 2e halfjaar;40.0;70.0;40.0;70.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;10.0;0.0;40.0;60.0;30.0;70.0;-10.0
900;'s-Gravenhage (gemeente);2013 1e halfjaar;8450.0;10240.0;8810.0;9880.0;;480.0;150.0;300.0;330.0;;550.0;0.0;40.0;510.0;;3990.0;3120.0;3250.0;3860.0;;3430.0;6980.0;5220.0;5190.0;
901;'s-Gravenhage (gemeente);2013 2e halfjaar;10920.0;11430.0;13120.0;9230.0;1050.0;340.0;630.0;220.0;740.0;10.0;560.0;0.0;30.0;520.0;50.0;3380.0;2710.0;2940.0;3150.0;-480.0;6650.0;8100.0;9930.0;4820.0;1460.0
902;'s-Gravenhage (gemeente);2014 1e halfjaar;7300.0;11990.0;10820.0;8470.0;-1930.0;690.0;410.0;230.0;860.0;-50.0;530.0;0.0;50.0;480.0;0.0;2310.0;3280.0;2640.0;2950.0;-840.0;3780.0;8290.0;7900.0;4170.0;-1040.0
903;'s-Gravenhage (gemeente);2014 2e halfjaar;10050.0;11460.0;11050.0;10450.0;1580.0;760.0;330.0;300.0;790.0;-110.0;480.0;0.0;70.0;410.0;0.0;4660.0;2280.0;2780.0;4160.0;1710.0;4150.0;8850.0;7900.0;5090.0;-30.0
904;Groesbeek;2013 1e halfjaar;100.0;80.0;20.0;160.0;;20.0;0.0;0.0;20.0;;20.0;0.0;0.0;20.0;;0.0;0.0;0.0;0.0;;60.0;70.0;20.0;120.0;
905;Groesbeek;2013 2e halfjaar;150.0;60.0;50.0;160.0;-10.0;10.0;0.0;0.0;10.0;-10.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;50.0;40.0;130.0;0.0
906;Groesbeek;2014 1e halfjaar;180.0;80.0;30.0;230.0;20.0;10.0;0.0;0.0;20.0;0.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;70.0;30.0;190.0;20.0
907;Groesbeek;2014 2e halfjaar;240.0;90.0;40.0;280.0;10.0;20.0;0.0;0.0;20.0;0.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;90.0;40.0;250.0;10.0
908;Groningen (gemeente);2013 1e halfjaar;3430.0;1880.0;1770.0;3540.0;;470.0;0.0;50.0;420.0;;0.0;0.0;0.0;0.0;;220.0;250.0;120.0;360.0;;2740.0;1620.0;1600.0;2760.0;
909;Groningen (gemeente);2013 2e halfjaar;3600.0;1810.0;1860.0;3550.0;60.0;420.0;0.0;60.0;360.0;0.0;0.0;0.0;0.0;0.0;0.0;350.0;160.0;80.0;430.0;-10.0;2830.0;1650.0;1720.0;2760.0;70.0
910;Groningen (gemeente);2014 1e halfjaar;3510.0;1610.0;1860.0;3270.0;-40.0;350.0;0.0;60.0;300.0;-10.0;0.0;0.0;0.0;0.0;0.0;400.0;190.0;100.0;490.0;-40.0;2760.0;1420.0;1700.0;2480.0;0.0
911;Groningen (gemeente);2014 2e halfjaar;3150.0;1010.0;1500.0;2660.0;-120.0;300.0;0.0;30.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0;460.0;90.0;110.0;450.0;-30.0;2390.0;920.0;1360.0;1940.0;-100.0
912;Grootegast;2013 1e halfjaar;60.0;150.0;110.0;100.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;60.0;150.0;110.0;90.0;
913;Grootegast;2013 2e halfjaar;100.0;150.0;120.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;150.0;120.0;130.0;0.0
914;Grootegast;2014 1e halfjaar;130.0;110.0;90.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;110.0;90.0;150.0;0.0
915;Grootegast;2014 2e halfjaar;120.0;130.0;100.0;140.0;-30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;130.0;100.0;140.0;-30.0
916;Gulpen-Wittem;2013 1e halfjaar;80.0;40.0;30.0;90.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;80.0;40.0;30.0;90.0;
917;Gulpen-Wittem;2013 2e halfjaar;100.0;40.0;40.0;100.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;40.0;40.0;100.0;10.0
918;Gulpen-Wittem;2014 1e halfjaar;50.0;80.0;30.0;100.0;-50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;80.0;30.0;100.0;-40.0
919;Gulpen-Wittem;2014 2e halfjaar;90.0;40.0;30.0;100.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;40.0;30.0;100.0;-10.0
920;Haaksbergen;2013 1e halfjaar;100.0;30.0;20.0;110.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;100.0;20.0;20.0;110.0;
921;Haaksbergen;2013 2e halfjaar;80.0;10.0;20.0;60.0;-30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;10.0;20.0;60.0;-20.0
922;Haaksbergen;2014 1e halfjaar;70.0;0.0;10.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;0.0;10.0;60.0;0.0
923;Haaksbergen;2014 2e halfjaar;60.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;60.0;0.0
924;Haaren;2013 1e halfjaar;30.0;20.0;10.0;30.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;20.0;20.0;10.0;30.0;
925;Haaren;2013 2e halfjaar;40.0;10.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;10.0;30.0;10.0;0.0
926;Haaren;2014 1e halfjaar;20.0;30.0;20.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;30.0;20.0;30.0;10.0
927;Haaren;2014 2e halfjaar;30.0;30.0;30.0;40.0;0.0;10.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;20.0;30.0;0.0
928;Haarlem;2013 1e halfjaar;1110.0;180.0;170.0;1120.0;;0.0;0.0;0.0;0.0;;10.0;0.0;10.0;10.0;;0.0;0.0;0.0;0.0;;1100.0;180.0;170.0;1110.0;
929;Haarlem;2013 2e halfjaar;1140.0;70.0;130.0;1080.0;20.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1130.0;70.0;130.0;1080.0;20.0
930;Haarlem;2014 1e halfjaar;1070.0;40.0;20.0;1090.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1060.0;40.0;20.0;1090.0;-10.0
931;Haarlem;2014 2e halfjaar;1060.0;20.0;10.0;1070.0;-30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1060.0;20.0;10.0;1060.0;-30.0
932;Haarlemmerliede en Spaarnwoude;2013 1e halfjaar;30.0;50.0;20.0;60.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;30.0;50.0;20.0;60.0;
933;Haarlemmerliede en Spaarnwoude;2013 2e halfjaar;70.0;50.0;50.0;60.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;50.0;50.0;60.0;10.0
934;Haarlemmerliede en Spaarnwoude;2014 1e halfjaar;60.0;60.0;40.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;60.0;40.0;80.0;0.0
935;Haarlemmerliede en Spaarnwoude;2014 2e halfjaar;70.0;40.0;40.0;70.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;40.0;40.0;70.0;-10.0
936;Haarlemmermeer;2013 1e halfjaar;780.0;360.0;380.0;770.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;780.0;360.0;380.0;770.0;
937;Haarlemmermeer;2013 2e halfjaar;740.0;240.0;200.0;780.0;-30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;740.0;240.0;200.0;780.0;-30.0
938;Haarlemmermeer;2014 1e halfjaar;740.0;240.0;140.0;830.0;-50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;730.0;230.0;140.0;830.0;-50.0
939;Haarlemmermeer;2014 2e halfjaar;770.0;170.0;80.0;860.0;-60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;770.0;170.0;80.0;860.0;-60.0
940;Halderberge;2013 1e halfjaar;300.0;110.0;70.0;340.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;290.0;110.0;70.0;330.0;
941;Halderberge;2013 2e halfjaar;320.0;100.0;90.0;330.0;-10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;320.0;100.0;90.0;330.0;-10.0
942;Halderberge;2014 1e halfjaar;330.0;130.0;90.0;380.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;130.0;90.0;380.0;0.0
943;Halderberge;2014 2e halfjaar;380.0;50.0;50.0;370.0;-10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;370.0;50.0;50.0;370.0;-10.0
944;Hardenberg;2013 1e halfjaar;610.0;340.0;240.0;720.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;600.0;340.0;240.0;700.0;
945;Hardenberg;2013 2e halfjaar;680.0;410.0;320.0;770.0;-40.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;670.0;410.0;320.0;760.0;-30.0
946;Hardenberg;2014 1e halfjaar;800.0;440.0;270.0;960.0;30.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;780.0;440.0;270.0;950.0;20.0
947;Hardenberg;2014 2e halfjaar;900.0;360.0;310.0;950.0;-60.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;-10.0;0.0;0.0;0.0;0.0;0.0;900.0;360.0;310.0;950.0;-50.0
948;Harderwijk;2013 1e halfjaar;470.0;220.0;220.0;470.0;;10.0;0.0;10.0;10.0;;0.0;0.0;0.0;0.0;;20.0;0.0;0.0;30.0;;430.0;220.0;210.0;440.0;
949;Harderwijk;2013 2e halfjaar;410.0;230.0;200.0;440.0;-70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;-20.0;400.0;230.0;190.0;440.0;-40.0
950;Harderwijk;2014 1e halfjaar;410.0;350.0;230.0;530.0;-30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;410.0;350.0;220.0;530.0;-30.0
951;Harderwijk;2014 2e halfjaar;520.0;280.0;240.0;560.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;510.0;270.0;230.0;550.0;-20.0
952;Hardinxveld-Giessendam;2013 1e halfjaar;100.0;70.0;60.0;110.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;100.0;70.0;60.0;110.0;
953;Hardinxveld-Giessendam;2013 2e halfjaar;120.0;50.0;90.0;80.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;50.0;90.0;80.0;10.0
954;Hardinxveld-Giessendam;2014 1e halfjaar;80.0;110.0;80.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;110.0;80.0;120.0;0.0
955;Hardinxveld-Giessendam;2014 2e halfjaar;110.0;60.0;50.0;120.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;60.0;50.0;120.0;-10.0
956;Haren;2013 1e halfjaar;160.0;80.0;50.0;190.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;160.0;80.0;50.0;190.0;
957;Haren;2013 2e halfjaar;190.0;70.0;60.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190.0;70.0;60.0;200.0;0.0
958;Haren;2014 1e halfjaar;180.0;50.0;30.0;200.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;50.0;30.0;200.0;-20.0
959;Haren;2014 2e halfjaar;200.0;50.0;50.0;210.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;50.0;50.0;210.0;0.0
960;Harlingen;2013 1e halfjaar;500.0;240.0;350.0;380.0;;20.0;0.0;0.0;20.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;470.0;240.0;350.0;360.0;
961;Harlingen;2013 2e halfjaar;350.0;310.0;290.0;360.0;-30.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;310.0;290.0;340.0;-30.0
962;Harlingen;2014 1e halfjaar;340.0;370.0;320.0;380.0;-20.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;320.0;370.0;320.0;370.0;-20.0
963;Harlingen;2014 2e halfjaar;390.0;300.0;260.0;430.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;370.0;300.0;250.0;410.0;0.0
964;Hattem;2013 1e halfjaar;40.0;20.0;10.0;50.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;40.0;20.0;10.0;50.0;
965;Hattem;2013 2e halfjaar;70.0;30.0;20.0;80.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;30.0;20.0;80.0;20.0
966;Hattem;2014 1e halfjaar;80.0;30.0;10.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;30.0;10.0;100.0;0.0
967;Hattem;2014 2e halfjaar;110.0;40.0;30.0;110.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;30.0;30.0;110.0;10.0
968;Heemskerk;2013 1e halfjaar;330.0;30.0;40.0;320.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;70.0;0.0;10.0;70.0;;250.0;20.0;30.0;250.0;
969;Heemskerk;2013 2e halfjaar;330.0;0.0;10.0;320.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;0.0;0.0;70.0;0.0;250.0;0.0;10.0;250.0;10.0
970;Heemskerk;2014 1e halfjaar;80.0;10.0;30.0;70.0;-240.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;10.0;30.0;-40.0;50.0;10.0;20.0;40.0;-200.0
971;Heemskerk;2014 2e halfjaar;180.0;250.0;160.0;270.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-30.0;180.0;250.0;160.0;270.0;140.0
972;Heemstede;2013 1e halfjaar;100.0;200.0;100.0;210.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;100.0;200.0;100.0;200.0;
973;Heemstede;2013 2e halfjaar;210.0;170.0;180.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;170.0;180.0;200.0;0.0
974;Heemstede;2014 1e halfjaar;210.0;200.0;140.0;280.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.0;200.0;140.0;280.0;10.0
975;Heemstede;2014 2e halfjaar;260.0;130.0;120.0;270.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;260.0;130.0;120.0;270.0;-10.0
976;Heerde;2013 1e halfjaar;10.0;10.0;10.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;10.0;10.0;10.0;
977;Heerde;2013 2e halfjaar;30.0;10.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;20.0;0.0;0.0;20.0;10.0
978;Heerde;2014 1e halfjaar;70.0;0.0;0.0;80.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;10.0;60.0;0.0;0.0;60.0;40.0
979;Heerde;2014 2e halfjaar;80.0;0.0;0.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;60.0;0.0;0.0;60.0;0.0
980;Heerenveen;2013 1e halfjaar;730.0;70.0;40.0;760.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;730.0;70.0;40.0;760.0;
981;Heerenveen;2013 2e halfjaar;750.0;60.0;30.0;780.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;750.0;60.0;30.0;780.0;-10.0
982;Heerenveen;2014 1e halfjaar;590.0;40.0;520.0;110.0;-190.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;590.0;40.0;520.0;110.0;-190.0
983;Heerenveen;2014 2e halfjaar;110.0;50.0;10.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;50.0;10.0;140.0;0.0
984;Heerhugowaard;2013 1e halfjaar;360.0;250.0;200.0;410.0;;10.0;0.0;10.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;340.0;250.0;190.0;400.0;
985;Heerhugowaard;2013 2e halfjaar;460.0;210.0;190.0;480.0;50.0;10.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;450.0;210.0;190.0;470.0;50.0
986;Heerhugowaard;2014 1e halfjaar;420.0;230.0;190.0;460.0;-60.0;10.0;10.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;410.0;210.0;190.0;440.0;-60.0
987;Heerhugowaard;2014 2e halfjaar;470.0;80.0;120.0;430.0;10.0;20.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;450.0;80.0;110.0;420.0;10.0
988;Heerlen;2013 1e halfjaar;4690.0;2420.0;2320.0;4790.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;360.0;270.0;180.0;450.0;;4330.0;2150.0;2140.0;4340.0;
989;Heerlen;2013 2e halfjaar;4240.0;1720.0;2340.0;3620.0;-550.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;430.0;170.0;150.0;440.0;-20.0;3810.0;1560.0;2180.0;3180.0;-530.0
990;Heerlen;2014 1e halfjaar;3070.0;1730.0;1700.0;3100.0;-560.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;430.0;190.0;160.0;460.0;-10.0;2640.0;1540.0;1530.0;2650.0;-540.0
991;Heerlen;2014 2e halfjaar;3050.0;910.0;980.0;2990.0;-50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;450.0;160.0;130.0;480.0;-10.0;2600.0;760.0;850.0;2510.0;-50.0
992;Heeze-Leende;2013 1e halfjaar;60.0;30.0;0.0;90.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;50.0;30.0;0.0;80.0;
993;Heeze-Leende;2013 2e halfjaar;70.0;30.0;10.0;90.0;-10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;30.0;10.0;90.0;-10.0
994;Heeze-Leende;2014 1e halfjaar;50.0;20.0;20.0;40.0;-50.0;0.0;0.0;0.0;0.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;20.0;20.0;40.0;-40.0
995;Heeze-Leende;2014 2e halfjaar;40.0;30.0;40.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;30.0;40.0;30.0;0.0
996;Heiloo;2013 1e halfjaar;130.0;50.0;20.0;160.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;130.0;50.0;20.0;160.0;
997;Heiloo;2013 2e halfjaar;150.0;40.0;10.0;170.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;40.0;10.0;170.0;-20.0
998;Heiloo;2014 1e halfjaar;170.0;30.0;20.0;180.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;30.0;20.0;180.0;0.0
999;Heiloo;2014 2e halfjaar;180.0;30.0;10.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;30.0;10.0;200.0;0.0
1000;Den Helder;2013 1e halfjaar;540.0;170.0;100.0;600.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;530.0;170.0;100.0;590.0;
1001;Den Helder;2013 2e halfjaar;620.0;220.0;150.0;700.0;20.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;610.0;220.0;150.0;680.0;20.0
1002;Den Helder;2014 1e halfjaar;590.0;150.0;110.0;630.0;-100.0;10.0;10.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;580.0;140.0;110.0;610.0;-100.0
1003;Den Helder;2014 2e halfjaar;590.0;160.0;120.0;630.0;-40.0;20.0;10.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;570.0;150.0;120.0;590.0;-40.0
1004;Hellendoorn;2013 1e halfjaar;300.0;90.0;30.0;360.0;;10.0;0.0;0.0;10.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;290.0;90.0;30.0;350.0;
1005;Hellendoorn;2013 2e halfjaar;320.0;80.0;50.0;350.0;-40.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;-10.0;0.0;0.0;0.0;0.0;0.0;300.0;80.0;50.0;330.0;-40.0
1006;Hellendoorn;2014 1e halfjaar;340.0;90.0;50.0;390.0;0.0;10.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;90.0;50.0;370.0;0.0
1007;Hellendoorn;2014 2e halfjaar;390.0;90.0;80.0;400.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;370.0;80.0;70.0;380.0;0.0
1008;Hellevoetsluis;2013 1e halfjaar;970.0;130.0;80.0;1020.0;;320.0;60.0;30.0;350.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;650.0;80.0;50.0;680.0;
