ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
5725;Type: Eenpersoonshuishouden;Nuenen, Gerwen en Nederwetten;2016;2.7;28;0.5;171.2;55.7
5726;Type: Eenpersoonshuishouden;Nuenen, Gerwen en Nederwetten;2017;2.8;28;0.5;188.8;66.6
5727;Type: Eenpersoonshuishouden;Nuenen, Gerwen en Nederwetten;2018;2.8;28;0.6;199.9;77.7
5728;Type: Eenpersoonshuishouden;Nunspeet;2011;2.6;26;0.5;184.8;32.7
5729;Type: Eenpersoonshuishouden;Nunspeet;2012;2.7;27;0.5;169.5;30.3
5730;Type: Eenpersoonshuishouden;Nunspeet;2013;2.8;27;0.4;160.2;25.1
5731;Type: Eenpersoonshuishouden;Nunspeet;2014;2.8;28;0.4;155.2;24.5
5732;Type: Eenpersoonshuishouden;Nunspeet;2015;2.8;28;0.4;153.7;25.1
5733;Type: Eenpersoonshuishouden;Nunspeet;2016;2.9;28;0.5;158.2;23.3
5734;Type: Eenpersoonshuishouden;Nunspeet;2017;2.9;28;0.5;164.6;24.4
5735;Type: Eenpersoonshuishouden;Nunspeet;2018;3.0;28;0.5;166.0;26.7
5736;Type: Eenpersoonshuishouden;Oegstgeest;2011;3.3;34;0.8;232.9;41.0
5737;Type: Eenpersoonshuishouden;Oegstgeest;2012;3.4;35;0.8;224.6;38.5
5738;Type: Eenpersoonshuishouden;Oegstgeest;2013;3.6;36;0.7;204.2;28.5
5739;Type: Eenpersoonshuishouden;Oegstgeest;2014;3.4;35;0.8;223.5;40.3
5740;Type: Eenpersoonshuishouden;Oegstgeest;2015;3.4;34;0.8;225.9;45.4
5741;Type: Eenpersoonshuishouden;Oegstgeest;2016;3.4;34;0.8;242.0;49.7
5742;Type: Eenpersoonshuishouden;Oegstgeest;2017;3.5;34;0.9;249.8;60.3
5743;Type: Eenpersoonshuishouden;Oegstgeest;2018;3.5;34;0.9;254.9;67.1
5744;Type: Eenpersoonshuishouden;Oirschot;2011;1.7;25;0.4;211.9;112.3
5745;Type: Eenpersoonshuishouden;Oirschot;2012;1.8;25;0.4;204.3;101.3
5746;Type: Eenpersoonshuishouden;Oirschot;2013;1.8;25;0.3;187.9;89.1
5747;Type: Eenpersoonshuishouden;Oirschot;2014;1.8;26;0.3;184.3;86.4
5748;Type: Eenpersoonshuishouden;Oirschot;2015;1.9;26;0.3;182.1;82.1
5749;Type: Eenpersoonshuishouden;Oirschot;2016;2.0;27;0.4;186.1;86.1
5750;Type: Eenpersoonshuishouden;Oirschot;2017;2.0;27;0.4;195.5;82.6
5751;Type: Eenpersoonshuishouden;Oirschot;2018;2.0;26;0.4;209.2;94.1
5752;Type: Eenpersoonshuishouden;Oisterwijk;2011;3.1;29;0.7;213.0;28.8
5753;Type: Eenpersoonshuishouden;Oisterwijk;2012;3.3;30;0.7;204.0;26.6
5754;Type: Eenpersoonshuishouden;Oisterwijk;2013;3.4;31;0.6;183.5;22.6
5755;Type: Eenpersoonshuishouden;Oisterwijk;2014;3.2;30;0.6;196.0;29.8
5756;Type: Eenpersoonshuishouden;Oisterwijk;2015;3.3;30;0.7;201.4;32.9
5757;Type: Eenpersoonshuishouden;Oisterwijk;2016;3.2;30;0.8;236.8;33.5
5758;Type: Eenpersoonshuishouden;Oisterwijk;2017;3.4;31;0.7;194.8;40.1
5759;Type: Eenpersoonshuishouden;Oisterwijk;2018;3.4;31;0.7;204.7;46.8
5760;Type: Eenpersoonshuishouden;Oldambt;2011;5.9;33;0.4;75.3;11.3
5761;Type: Eenpersoonshuishouden;Oldambt;2012;6.0;34;0.4;69.7;8.5
5762;Type: Eenpersoonshuishouden;Oldambt;2013;6.2;35;0.4;60.5;5.4
5763;Type: Eenpersoonshuishouden;Oldambt;2014;6.1;35;0.4;63.3;6.1
5764;Type: Eenpersoonshuishouden;Oldambt;2015;6.4;36;0.4;61.6;7.0
5765;Type: Eenpersoonshuishouden;Oldambt;2016;6.4;36;0.4;60.7;6.2
5766;Type: Eenpersoonshuishouden;Oldambt;2017;6.5;36;0.4;61.7;6.6
5767;Type: Eenpersoonshuishouden;Oldambt;2018;6.6;37;0.4;67.3;8.1
5768;Type: Eenpersoonshuishouden;Oldebroek;2011;1.9;22;0.3;154.2;37.9
5769;Type: Eenpersoonshuishouden;Oldebroek;2012;1.9;22;0.3;139.4;31.6
5770;Type: Eenpersoonshuishouden;Oldebroek;2013;2.0;23;0.2;121.3;28.3
5771;Type: Eenpersoonshuishouden;Oldebroek;2014;2.0;23;0.2;120.2;27.8
5772;Type: Eenpersoonshuishouden;Oldebroek;2015;2.1;24;0.2;116.3;27.2
5773;Type: Eenpersoonshuishouden;Oldebroek;2016;2.1;24;0.3;120.2;27.8
5774;Type: Eenpersoonshuishouden;Oldebroek;2017;2.2;25;0.3;125.9;27.2
5775;Type: Eenpersoonshuishouden;Oldebroek;2018;2.2;25;0.3;130.4;28.4
5776;Type: Eenpersoonshuishouden;Oldenzaal;2011;4.0;30;0.4;87.9;12.5
5777;Type: Eenpersoonshuishouden;Oldenzaal;2012;4.1;30;0.3;82.5;10.3
5778;Type: Eenpersoonshuishouden;Oldenzaal;2013;4.2;31;0.3;78.9;9.5
5779;Type: Eenpersoonshuishouden;Oldenzaal;2014;4.2;31;0.3;76.0;8.5
5780;Type: Eenpersoonshuishouden;Oldenzaal;2015;4.3;31;0.4;82.2;10.3
5781;Type: Eenpersoonshuishouden;Oldenzaal;2016;4.4;32;0.4;87.7;11.2
5782;Type: Eenpersoonshuishouden;Oldenzaal;2017;4.5;33;0.4;92.2;12.1
5783;Type: Eenpersoonshuishouden;Oldenzaal;2018;4.6;33;0.5;100.6;14.1
5784;Type: Eenpersoonshuishouden;Olst-Wijhe;2011;1.8;26;0.2;125.3;22.5
5785;Type: Eenpersoonshuishouden;Olst-Wijhe;2012;1.9;27;0.2;121.4;21.2
5786;Type: Eenpersoonshuishouden;Olst-Wijhe;2013;2.0;27;0.2;114.2;18.8
5787;Type: Eenpersoonshuishouden;Olst-Wijhe;2014;1.9;26;0.2;120.4;21.4
5788;Type: Eenpersoonshuishouden;Olst-Wijhe;2015;1.9;26;0.2;122.9;21.4
5789;Type: Eenpersoonshuishouden;Olst-Wijhe;2016;1.9;27;0.2;126.8;20.9
5790;Type: Eenpersoonshuishouden;Olst-Wijhe;2017;2.0;27;0.3;131.2;22.2
5791;Type: Eenpersoonshuishouden;Olst-Wijhe;2018;2.1;28;0.3;148.5;24.7
5792;Type: Eenpersoonshuishouden;Ommen;2011;1.9;27;0.3;151.0;37.3
5793;Type: Eenpersoonshuishouden;Ommen;2012;2.0;28;0.3;141.0;33.2
5794;Type: Eenpersoonshuishouden;Ommen;2013;2.0;29;0.3;133.6;31.2
5795;Type: Eenpersoonshuishouden;Ommen;2014;2.0;28;0.3;136.8;29.1
5796;Type: Eenpersoonshuishouden;Ommen;2015;2.0;29;0.3;138.0;28.1
5797;Type: Eenpersoonshuishouden;Ommen;2016;2.2;31;0.3;135.2;22.2
5798;Type: Eenpersoonshuishouden;Ommen;2017;2.1;29;0.3;149.7;29.2
5799;Type: Eenpersoonshuishouden;Ommen;2018;2.1;30;0.3;158.0;33.3
5800;Type: Eenpersoonshuishouden;Oost Gelre;2011;3.2;26;0.4;124.6;34.6
5801;Type: Eenpersoonshuishouden;Oost Gelre;2012;3.3;27;0.4;118.9;32.0
5802;Type: Eenpersoonshuishouden;Oost Gelre;2013;3.3;28;0.3;104.6;28.3
5803;Type: Eenpersoonshuishouden;Oost Gelre;2014;3.3;28;0.4;107.5;28.3
5804;Type: Eenpersoonshuishouden;Oost Gelre;2015;3.4;28;0.4;110.7;30.8
5805;Type: Eenpersoonshuishouden;Oost Gelre;2016;3.5;29;0.4;118.1;32.0
5806;Type: Eenpersoonshuishouden;Oost Gelre;2017;3.6;29;0.4;120.2;37.2
5807;Type: Eenpersoonshuishouden;Oost Gelre;2018;3.5;29;0.4;126.3;41.3
5808;Type: Eenpersoonshuishouden;Oosterhout;2011;6.8;29;0.7;109.8;15.2
5809;Type: Eenpersoonshuishouden;Oosterhout;2012;6.9;30;0.7;105.9;12.5
5810;Type: Eenpersoonshuishouden;Oosterhout;2013;7.0;30;0.7;94.4;9.9
5811;Type: Eenpersoonshuishouden;Oosterhout;2014;7.2;31;0.7;95.5;9.8
5812;Type: Eenpersoonshuishouden;Oosterhout;2015;7.4;31;0.7;94.1;10.9
5813;Type: Eenpersoonshuishouden;Oosterhout;2016;7.4;31;0.7;98.0;11.2
5814;Type: Eenpersoonshuishouden;Oosterhout;2017;7.6;31;0.8;105.1;12.5
5815;Type: Eenpersoonshuishouden;Oosterhout;2018;7.7;32;0.9;110.2;16.0
5816;Type: Eenpersoonshuishouden;Ooststellingwerf;2011;3.2;29;0.4;112.0;21.4
5817;Type: Eenpersoonshuishouden;Ooststellingwerf;2012;3.3;30;0.4;108.9;19.8
5818;Type: Eenpersoonshuishouden;Ooststellingwerf;2013;3.4;30;0.3;99.8;16.8
5819;Type: Eenpersoonshuishouden;Ooststellingwerf;2014;3.4;30;0.3;97.7;15.9
5820;Type: Eenpersoonshuishouden;Ooststellingwerf;2015;3.4;31;0.3;93.5;16.7
5821;Type: Eenpersoonshuishouden;Ooststellingwerf;2016;3.4;31;0.3;98.5;18.1
5822;Type: Eenpersoonshuishouden;Ooststellingwerf;2017;3.5;32;0.4;101.8;18.1
5823;Type: Eenpersoonshuishouden;Ooststellingwerf;2018;3.6;32;0.4;108.6;19.7
5824;Type: Eenpersoonshuishouden;Oostzaan;2011;0.9;25;0.2;166.3;37.9
5825;Type: Eenpersoonshuishouden;Oostzaan;2012;1.0;26;0.2;158.3;37.8
5826;Type: Eenpersoonshuishouden;Oostzaan;2013;1.1;27;0.2;142.8;28.1
5827;Type: Eenpersoonshuishouden;Oostzaan;2014;1.0;27;0.1;134.9;25.0
5828;Type: Eenpersoonshuishouden;Oostzaan;2015;1.0;27;0.1;143.7;26.3
5829;Type: Eenpersoonshuishouden;Oostzaan;2016;1.1;27;0.1;131.3;25.1
5830;Type: Eenpersoonshuishouden;Oostzaan;2017;1.1;27;0.2;145.6;31.3
5831;Type: Eenpersoonshuishouden;Oostzaan;2018;1.1;28;0.2;158.4;35.5
5832;Type: Eenpersoonshuishouden;Opmeer;2011;1.2;27;0.2;154.0;60.7
5833;Type: Eenpersoonshuishouden;Opmeer;2012;1.2;27;0.2;143.3;45.4
5834;Type: Eenpersoonshuishouden;Opmeer;2013;1.3;28;0.2;128.4;34.4
5835;Type: Eenpersoonshuishouden;Opmeer;2014;1.3;28;0.2;121.9;33.3
5836;Type: Eenpersoonshuishouden;Opmeer;2015;1.3;29;0.2;122.4;33.1
5837;Type: Eenpersoonshuishouden;Opmeer;2016;1.3;29;0.2;124.6;33.9
5838;Type: Eenpersoonshuishouden;Opmeer;2017;1.4;29;0.2;135.8;34.5
5839;Type: Eenpersoonshuishouden;Opmeer;2018;1.3;28;0.2;143.3;41.0
5840;Type: Eenpersoonshuishouden;Opsterland;2011;3.4;28;0.4;127.7;24.3
5841;Type: Eenpersoonshuishouden;Opsterland;2012;3.4;28;0.4;115.8;23.7
5842;Type: Eenpersoonshuishouden;Opsterland;2013;3.4;28;0.4;107.9;21.7
5843;Type: Eenpersoonshuishouden;Opsterland;2014;3.5;28;0.4;111.7;22.4
5844;Type: Eenpersoonshuishouden;Opsterland;2015;3.5;29;0.4;125.6;24.7
5845;Type: Eenpersoonshuishouden;Opsterland;2016;3.6;29;0.4;113.6;21.8
5846;Type: Eenpersoonshuishouden;Opsterland;2017;3.7;30;0.5;130.6;24.3
5847;Type: Eenpersoonshuishouden;Opsterland;2018;3.7;30;0.5;141.4;28.9
5848;Type: Eenpersoonshuishouden;Oss;2011;11.2;30;1.1;101.5;14.3
5849;Type: Eenpersoonshuishouden;Oss;2012;11.5;31;1.0;91.0;10.6
5850;Type: Eenpersoonshuishouden;Oss;2013;11.6;31;1.0;81.9;8.4
5851;Type: Eenpersoonshuishouden;Oss;2014;11.8;31;1.0;81.7;7.9
5852;Type: Eenpersoonshuishouden;Oss;2015;12.2;32;1.0;84.1;9.3
5853;Type: Eenpersoonshuishouden;Oss;2016;12.3;32;1.0;84.5;9.6
5854;Type: Eenpersoonshuishouden;Oss;2017;12.6;32;1.2;93.9;10.5
5855;Type: Eenpersoonshuishouden;Oss;2018;12.8;32;1.3;98.3;11.6
5856;Type: Eenpersoonshuishouden;Oude IJsselstreek;2011;4.5;27;0.5;122.0;24.2
5857;Type: Eenpersoonshuishouden;Oude IJsselstreek;2012;4.7;28;0.5;110.5;22.5
5858;Type: Eenpersoonshuishouden;Oude IJsselstreek;2013;4.8;29;0.5;99.7;20.6
5859;Type: Eenpersoonshuishouden;Oude IJsselstreek;2014;4.8;29;0.5;99.9;20.3
5860;Type: Eenpersoonshuishouden;Oude IJsselstreek;2015;4.9;29;0.5;102.8;19.8
5861;Type: Eenpersoonshuishouden;Oude IJsselstreek;2016;4.9;29;0.5;104.3;18.9
5862;Type: Eenpersoonshuishouden;Oude IJsselstreek;2017;5.1;30;0.6;109.6;19.9
5863;Type: Eenpersoonshuishouden;Oude IJsselstreek;2018;5.1;30;0.6;111.1;20.8
5864;Type: Eenpersoonshuishouden;Ouder-Amstel;2011;1.9;34;0.3;151.1;23.4
5865;Type: Eenpersoonshuishouden;Ouder-Amstel;2012;2.0;34;0.3;147.6;21.4
5866;Type: Eenpersoonshuishouden;Ouder-Amstel;2013;2.0;35;0.3;141.0;18.5
5867;Type: Eenpersoonshuishouden;Ouder-Amstel;2014;2.0;34;0.3;142.1;18.6
5868;Type: Eenpersoonshuishouden;Ouder-Amstel;2015;2.0;35;0.3;148.6;18.5
5869;Type: Eenpersoonshuishouden;Ouder-Amstel;2016;2.1;35;0.3;167.5;19.7
5870;Type: Eenpersoonshuishouden;Ouder-Amstel;2017;2.1;35;0.4;194.1;23.8
5871;Type: Eenpersoonshuishouden;Ouder-Amstel;2018;2.1;35;0.4;200.2;25.5
5872;Type: Eenpersoonshuishouden;Oudewater;2011;1.1;28;0.2;208.7;81.9
5873;Type: Eenpersoonshuishouden;Oudewater;2012;1.1;28;0.2;199.1;65.8
5874;Type: Eenpersoonshuishouden;Oudewater;2013;1.1;29;0.2;184.3;56.2
5875;Type: Eenpersoonshuishouden;Oudewater;2014;1.2;29;0.2;186.4;59.7
5876;Type: Eenpersoonshuishouden;Oudewater;2015;1.2;30;0.2;181.1;58.5
5877;Type: Eenpersoonshuishouden;Oudewater;2016;1.2;30;0.2;177.0;56.1
5878;Type: Eenpersoonshuishouden;Oudewater;2017;1.3;30;0.2;171.3;61.8
5879;Type: Eenpersoonshuishouden;Oudewater;2018;1.2;30;0.2;182.3;68.2
5880;Type: Eenpersoonshuishouden;Overbetuwe;2011;4.3;24;0.5;119.6;19.1
5881;Type: Eenpersoonshuishouden;Overbetuwe;2012;4.4;24;0.5;108.1;15.0
5882;Type: Eenpersoonshuishouden;Overbetuwe;2013;4.6;25;0.5;99.6;12.8
5883;Type: Eenpersoonshuishouden;Overbetuwe;2014;4.7;25;0.5;100.8;12.8
5884;Type: Eenpersoonshuishouden;Overbetuwe;2015;4.8;25;0.5;104.4;14.3
5885;Type: Eenpersoonshuishouden;Overbetuwe;2016;4.9;26;0.5;109.3;15.3
5886;Type: Eenpersoonshuishouden;Overbetuwe;2017;5.0;26;0.6;119.6;18.5
5887;Type: Eenpersoonshuishouden;Overbetuwe;2018;5.0;26;0.6;127.5;21.2
5888;Type: Eenpersoonshuishouden;Papendrecht;2011;3.9;28;0.4;94.5;17.6
5889;Type: Eenpersoonshuishouden;Papendrecht;2012;4.0;29;0.3;88.0;13.8
5890;Type: Eenpersoonshuishouden;Papendrecht;2013;4.0;29;0.3;77.6;8.9
5891;Type: Eenpersoonshuishouden;Papendrecht;2014;4.0;29;0.3;79.3;9.0
5892;Type: Eenpersoonshuishouden;Papendrecht;2015;4.1;29;0.3;84.8;12.3
5893;Type: Eenpersoonshuishouden;Papendrecht;2016;4.2;30;0.4;87.6;12.5
5894;Type: Eenpersoonshuishouden;Papendrecht;2017;4.3;30;0.4;94.7;14.9
5895;Type: Eenpersoonshuishouden;Papendrecht;2018;4.3;31;0.4;101.1;16.5
5896;Type: Eenpersoonshuishouden;Peel en Maas;2011;3.9;23;0.5;136.2;38.0
5897;Type: Eenpersoonshuishouden;Peel en Maas;2012;4.1;24;0.5;127.3;34.4
5898;Type: Eenpersoonshuishouden;Peel en Maas;2013;4.2;24;0.5;115.8;31.3
5899;Type: Eenpersoonshuishouden;Peel en Maas;2014;4.2;24;0.5;120.1;29.7
5900;Type: Eenpersoonshuishouden;Peel en Maas;2015;4.5;26;0.5;119.6;26.5
5901;Type: Eenpersoonshuishouden;Peel en Maas;2016;4.6;26;0.6;121.3;27.0
5902;Type: Eenpersoonshuishouden;Peel en Maas;2017;4.7;27;0.6;130.2;29.4
5903;Type: Eenpersoonshuishouden;Peel en Maas;2018;4.8;27;0.7;141.6;35.5
5904;Type: Eenpersoonshuishouden;Pekela;2011;1.6;29;0.1;64.3;9.9
5905;Type: Eenpersoonshuishouden;Pekela;2012;1.7;30;0.1;64.3;7.6
5906;Type: Eenpersoonshuishouden;Pekela;2013;1.7;30;0.1;56.1;5.0
5907;Type: Eenpersoonshuishouden;Pekela;2014;1.7;30;0.1;56.0;5.3
5908;Type: Eenpersoonshuishouden;Pekela;2015;1.7;31;0.1;53.6;6.3
5909;Type: Eenpersoonshuishouden;Pekela;2016;1.7;31;0.1;51.2;6.2
5910;Type: Eenpersoonshuishouden;Pekela;2017;1.7;31;0.1;53.5;6.6
5911;Type: Eenpersoonshuishouden;Pekela;2018;1.8;32;0.1;60.5;7.5
5912;Type: Eenpersoonshuishouden;Pijnacker-Nootdorp;2011;4.1;22;0.6;157.6;34.2
5913;Type: Eenpersoonshuishouden;Pijnacker-Nootdorp;2012;4.3;23;0.6;144.5;28.7
5914;Type: Eenpersoonshuishouden;Pijnacker-Nootdorp;2013;4.4;23;0.6;138.0;23.0
5915;Type: Eenpersoonshuishouden;Pijnacker-Nootdorp;2014;4.5;23;0.6;135.3;21.5
5916;Type: Eenpersoonshuishouden;Pijnacker-Nootdorp;2015;4.6;24;0.6;139.6;24.7
5917;Type: Eenpersoonshuishouden;Pijnacker-Nootdorp;2016;4.8;24;0.7;143.2;27.8
5918;Type: Eenpersoonshuishouden;Pijnacker-Nootdorp;2017;4.9;24;0.8;153.5;33.2
5919;Type: Eenpersoonshuishouden;Pijnacker-Nootdorp;2018;4.9;24;0.8;165.3;46.0
5920;Type: Eenpersoonshuishouden;Purmerend;2011;10.7;31;0.7;64.6;8.4
5921;Type: Eenpersoonshuishouden;Purmerend;2012;11.0;32;0.7;60.9;6.5
5922;Type: Eenpersoonshuishouden;Purmerend;2013;11.2;32;0.6;51.6;3.8
5923;Type: Eenpersoonshuishouden;Purmerend;2014;11.4;33;0.6;51.4;3.8
5924;Type: Eenpersoonshuishouden;Purmerend;2015;11.7;33;0.6;53.8;5.4
5925;Type: Eenpersoonshuishouden;Purmerend;2016;11.9;34;0.7;57.6;5.9
5926;Type: Eenpersoonshuishouden;Purmerend;2017;11.9;34;0.7;62.8;7.6
5927;Type: Eenpersoonshuishouden;Purmerend;2018;12.1;34;0.9;73.4;9.6
5928;Type: Eenpersoonshuishouden;Putten;2011;2.2;25;0.4;181.4;36.4
5929;Type: Eenpersoonshuishouden;Putten;2012;2.4;26;0.4;165.2;33.2
5930;Type: Eenpersoonshuishouden;Putten;2013;2.4;26;0.4;164.1;29.6
5931;Type: Eenpersoonshuishouden;Putten;2014;2.5;26;0.4;162.2;29.3
5932;Type: Eenpersoonshuishouden;Putten;2015;2.7;28;0.4;153.3;24.7
5933;Type: Eenpersoonshuishouden;Putten;2016;2.7;28;0.4;151.1;27.7
5934;Type: Eenpersoonshuishouden;Putten;2017;2.7;27;0.4;161.7;35.1
5935;Type: Eenpersoonshuishouden;Putten;2018;2.6;27;0.5;176.2;39.2
5936;Type: Eenpersoonshuishouden;Raalte;2011;3.8;26;0.5;138.2;33.7
5937;Type: Eenpersoonshuishouden;Raalte;2012;3.9;26;0.5;133.4;31.4
5938;Type: Eenpersoonshuishouden;Raalte;2013;3.9;27;0.5;129.5;29.6
5939;Type: Eenpersoonshuishouden;Raalte;2014;4.0;27;0.5;127.1;29.5
5940;Type: Eenpersoonshuishouden;Raalte;2015;4.1;27;0.5;129.5;29.5
5941;Type: Eenpersoonshuishouden;Raalte;2016;4.1;27;0.5;132.9;27.8
5942;Type: Eenpersoonshuishouden;Raalte;2017;4.1;27;0.6;136.2;28.3
5943;Type: Eenpersoonshuishouden;Raalte;2018;4.3;28;0.6;138.6;31.1
5944;Type: Eenpersoonshuishouden;Reimerswaal;2011;2.3;28;0.3;125.5;25.3
5945;Type: Eenpersoonshuishouden;Reimerswaal;2012;2.4;28;0.3;119.6;23.9
5946;Type: Eenpersoonshuishouden;Reimerswaal;2013;2.4;28;0.3;114.0;22.1
5947;Type: Eenpersoonshuishouden;Reimerswaal;2014;2.4;29;0.3;108.7;19.6
5948;Type: Eenpersoonshuishouden;Reimerswaal;2015;2.4;29;0.3;109.2;19.8
5949;Type: Eenpersoonshuishouden;Reimerswaal;2016;2.5;29;0.3;113.8;19.6
5950;Type: Eenpersoonshuishouden;Reimerswaal;2017;2.6;29;0.3;118.9;21.8
5951;Type: Eenpersoonshuishouden;Reimerswaal;2018;2.7;30;0.3;113.1;19.2
5952;Type: Eenpersoonshuishouden;Renkum;2011;4.9;35;0.9;182.4;41.0
5953;Type: Eenpersoonshuishouden;Renkum;2012;4.9;35;0.9;174.1;35.7
5954;Type: Eenpersoonshuishouden;Renkum;2013;4.9;35;0.8;164.6;28.8
5955;Type: Eenpersoonshuishouden;Renkum;2014;4.9;35;0.8;161.1;27.2
5956;Type: Eenpersoonshuishouden;Renkum;2015;5.1;36;0.8;154.8;26.5
5957;Type: Eenpersoonshuishouden;Renkum;2016;5.1;36;0.8;159.1;27.8
5958;Type: Eenpersoonshuishouden;Renkum;2017;5.2;36;0.9;162.2;25.7
5959;Type: Eenpersoonshuishouden;Renkum;2018;5.2;36;1.0;185.4;29.4
5960;Type: Eenpersoonshuishouden;Renswoude;2011;0.4;23;0.1;159.1;45.0
5961;Type: Eenpersoonshuishouden;Renswoude;2012;0.4;22;0.1;156.6;32.7
5962;Type: Eenpersoonshuishouden;Renswoude;2013;0.4;23;0.1;136.7;30.7
5963;Type: Eenpersoonshuishouden;Renswoude;2014;0.4;22;0.1;137.6;33.3
5964;Type: Eenpersoonshuishouden;Renswoude;2015;0.4;22;0.1;191.7;33.8
5965;Type: Eenpersoonshuishouden;Renswoude;2016;0.4;23;;;40.6
5966;Type: Eenpersoonshuishouden;Renswoude;2017;0.4;24;0.1;239.2;45.3
5967;Type: Eenpersoonshuishouden;Renswoude;2018;0.5;25;0.1;209.2;62.1
5968;Type: Eenpersoonshuishouden;Reusel-De Mierden;2011;1.2;24;0.2;187.3;82.4
5969;Type: Eenpersoonshuishouden;Reusel-De Mierden;2012;1.2;24;0.2;170.3;74.1
5970;Type: Eenpersoonshuishouden;Reusel-De Mierden;2013;1.2;25;0.2;158.9;69.8
5971;Type: Eenpersoonshuishouden;Reusel-De Mierden;2014;1.3;25;0.2;155.3;66.7
5972;Type: Eenpersoonshuishouden;Reusel-De Mierden;2015;1.3;26;0.2;149.3;63.9
5973;Type: Eenpersoonshuishouden;Reusel-De Mierden;2016;1.4;26;0.2;159.4;71.1
5974;Type: Eenpersoonshuishouden;Reusel-De Mierden;2017;1.4;26;0.2;170.5;73.9
5975;Type: Eenpersoonshuishouden;Reusel-De Mierden;2018;1.5;27;0.3;173.2;82.9
5976;Type: Eenpersoonshuishouden;Rheden;2011;7.4;37;0.8;111.2;12.6
5977;Type: Eenpersoonshuishouden;Rheden;2012;7.5;37;0.8;108.3;10.0
5978;Type: Eenpersoonshuishouden;Rheden;2013;7.8;38;0.8;98.5;7.4
5979;Type: Eenpersoonshuishouden;Rheden;2014;7.9;38;0.8;98.4;7.3
5980;Type: Eenpersoonshuishouden;Rheden;2015;8.0;39;0.8;103.7;9.1
5981;Type: Eenpersoonshuishouden;Rheden;2016;8.1;39;0.8;104.7;8.8
5982;Type: Eenpersoonshuishouden;Rheden;2017;8.2;40;0.9;105.8;9.3
5983;Type: Eenpersoonshuishouden;Rheden;2018;8.1;40;0.9;109.3;10.7
5984;Type: Eenpersoonshuishouden;Rhenen;2011;2.1;28;0.3;166.9;20.2
5985;Type: Eenpersoonshuishouden;Rhenen;2012;2.1;28;0.3;150.8;19.9
5986;Type: Eenpersoonshuishouden;Rhenen;2013;2.1;28;0.3;133.5;17.8
5987;Type: Eenpersoonshuishouden;Rhenen;2014;2.2;29;0.3;121.1;13.9
5988;Type: Eenpersoonshuishouden;Rhenen;2015;2.3;29;0.3;124.9;17.3
5989;Type: Eenpersoonshuishouden;Rhenen;2016;2.3;30;0.3;139.6;16.3
5990;Type: Eenpersoonshuishouden;Rhenen;2017;2.4;30;0.3;127.1;16.7
5991;Type: Eenpersoonshuishouden;Rhenen;2018;2.4;30;0.4;145.5;19.5
5992;Type: Eenpersoonshuishouden;Ridderkerk;2011;6.3;32;0.5;84.7;15.6
5993;Type: Eenpersoonshuishouden;Ridderkerk;2012;6.4;32;0.5;80.4;12.1
5994;Type: Eenpersoonshuishouden;Ridderkerk;2013;6.6;33;0.5;74.0;8.8
5995;Type: Eenpersoonshuishouden;Ridderkerk;2014;6.7;33;0.5;76.1;9.0
5996;Type: Eenpersoonshuishouden;Ridderkerk;2015;6.8;33;0.5;77.9;10.8
5997;Type: Eenpersoonshuishouden;Ridderkerk;2016;6.7;33;0.6;83.1;11.6
5998;Type: Eenpersoonshuishouden;Ridderkerk;2017;6.8;33;0.6;88.5;13.2
5999;Type: Eenpersoonshuishouden;Ridderkerk;2018;7.0;34;0.7;94.5;15.3
6000;Type: Eenpersoonshuishouden;Rijssen-Holten;2011;3.1;23;0.4;140.1;33.5
6001;Type: Eenpersoonshuishouden;Rijssen-Holten;2012;3.2;23;0.4;131.8;29.1
6002;Type: Eenpersoonshuishouden;Rijssen-Holten;2013;3.3;24;0.4;134.8;27.9
6003;Type: Eenpersoonshuishouden;Rijssen-Holten;2014;3.2;23;0.4;128.3;28.8
6004;Type: Eenpersoonshuishouden;Rijssen-Holten;2015;3.3;24;0.4;122.7;26.0
6005;Type: Eenpersoonshuishouden;Rijssen-Holten;2016;3.4;24;0.4;130.5;23.0
6006;Type: Eenpersoonshuishouden;Rijssen-Holten;2017;3.5;25;0.4;127.1;23.4
6007;Type: Eenpersoonshuishouden;Rijssen-Holten;2018;3.5;25;0.4;123.7;25.3
6008;Type: Eenpersoonshuishouden;Rijswijk (ZH.);2011;10.1;43;0.9;85.2;11.4
6009;Type: Eenpersoonshuishouden;Rijswijk (ZH.);2012;10.4;44;0.8;82.1;9.9
6010;Type: Eenpersoonshuishouden;Rijswijk (ZH.);2013;10.3;43;0.8;73.9;5.5
6011;Type: Eenpersoonshuishouden;Rijswijk (ZH.);2014;10.2;43;0.8;75.2;5.5
6012;Type: Eenpersoonshuishouden;Rijswijk (ZH.);2015;10.5;43;0.8;79.2;8.9
6013;Type: Eenpersoonshuishouden;Rijswijk (ZH.);2016;10.6;43;0.9;83.9;9.1
6014;Type: Eenpersoonshuishouden;Rijswijk (ZH.);2017;10.9;43;1.0;89.6;10.5
6015;Type: Eenpersoonshuishouden;Rijswijk (ZH.);2018;10.7;42;1.0;96.8;12.6
6016;Type: Eenpersoonshuishouden;Roerdalen;2011;2.5;27;0.3;136.5;40.5
