ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8
1495;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2020;;;;;;;2474;166
1496;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2021;;;;;;;2493;168
1497;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2022;;;;;;;2507;169
1498;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2023;;;;;;;2524;171
1499;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2024;;;;;;;2535;172
1500;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2025;;;;;;;2548;173
1501;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2026;;;;;;;2560;175
1502;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2027;;;;;;;2572;176
1503;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2028;;;;;;;2580;177
1504;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2029;;;;;;;2589;177
1505;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2030;;;;;;;2598;178
1506;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2031;;;;;;;2604;179
1507;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2032;;;;;;;2607;179
1508;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2033;;;;;;;2611;179
1509;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2034;;;;;;;2614;180
1510;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2035;;;;;;;2615;180
1511;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2036;;;;;;;2615;180
1512;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2037;;;;;;;2612;180
1513;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2038;;;;;;;2608;179
1514;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2039;;;;;;;2600;179
1515;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2040;;;;;;;2590;178
1516;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2041;;;;;;;2580;177
1517;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2042;;;;;;;2568;176
1518;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2043;;;;;;;2556;175
1519;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2044;;;;;;;2545;174
1520;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2045;;;;;;;2534;173
1521;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2046;;;;;;;2525;173
1522;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2047;;;;;;;2517;172
1523;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2048;;;;;;;2512;171
1524;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2049;;;;;;;2508;171
1525;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2050;;;;;;;2507;171
1526;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2051;;;;;;;2508;171
1527;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2052;;;;;;;2511;172
1528;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2053;;;;;;;2516;172
1529;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2054;;;;;;;2522;172
1530;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2055;;;;;;;2529;173
1531;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2056;;;;;;;2536;174
1532;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2057;;;;;;;2544;174
1533;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2058;;;;;;;2552;175
1534;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2059;;;;;;;2559;176
1535;Totaal mannen en vrouwen;5 jaar;Ongehuwd;2060;;;;;;;2565;176
1536;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2013;;;;;;;0;0
1537;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2014;;;;;;;0;0
1538;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2015;;;;;;;0;0
1539;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2016;;;;;;;0;0
1540;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2017;;;;;;;0;0
1541;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2018;;;;;;;0;0
1542;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2019;;;;;;;0;0
1543;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2020;;;;;;;0;0
1544;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2021;;;;;;;0;0
1545;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2022;;;;;;;0;0
1546;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2023;;;;;;;0;0
1547;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2024;;;;;;;0;0
1548;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2025;;;;;;;0;0
1549;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2026;;;;;;;0;0
1550;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2027;;;;;;;0;0
1551;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2028;;;;;;;0;0
1552;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2029;;;;;;;0;0
1553;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2030;;;;;;;0;0
1554;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2031;;;;;;;0;0
1555;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2032;;;;;;;0;0
1556;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2033;;;;;;;0;0
1557;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2034;;;;;;;0;0
1558;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2035;;;;;;;0;0
1559;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2036;;;;;;;0;0
1560;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2037;;;;;;;0;0
1561;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2038;;;;;;;0;0
1562;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2039;;;;;;;0;0
1563;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2040;;;;;;;0;0
1564;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2041;;;;;;;0;0
1565;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2042;;;;;;;0;0
1566;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2043;;;;;;;0;0
1567;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2044;;;;;;;0;0
1568;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2045;;;;;;;0;0
1569;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2046;;;;;;;0;0
1570;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2047;;;;;;;0;0
1571;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2048;;;;;;;0;0
1572;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2049;;;;;;;0;0
1573;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2050;;;;;;;0;0
1574;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2051;;;;;;;0;0
1575;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2052;;;;;;;0;0
1576;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2053;;;;;;;0;0
1577;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2054;;;;;;;0;0
1578;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2055;;;;;;;0;0
1579;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2056;;;;;;;0;0
1580;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2057;;;;;;;0;0
1581;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2058;;;;;;;0;0
1582;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2059;;;;;;;0;0
1583;Totaal mannen en vrouwen;5 jaar;Wettig gehuwd plus partnerschap;2060;;;;;;;0;0
1584;Totaal mannen en vrouwen;5 jaar;Verweduwd;2013;;;;;;;0;0
1585;Totaal mannen en vrouwen;5 jaar;Verweduwd;2014;;;;;;;0;0
1586;Totaal mannen en vrouwen;5 jaar;Verweduwd;2015;;;;;;;0;0
1587;Totaal mannen en vrouwen;5 jaar;Verweduwd;2016;;;;;;;0;0
1588;Totaal mannen en vrouwen;5 jaar;Verweduwd;2017;;;;;;;0;0
1589;Totaal mannen en vrouwen;5 jaar;Verweduwd;2018;;;;;;;0;0
1590;Totaal mannen en vrouwen;5 jaar;Verweduwd;2019;;;;;;;0;0
1591;Totaal mannen en vrouwen;5 jaar;Verweduwd;2020;;;;;;;0;0
1592;Totaal mannen en vrouwen;5 jaar;Verweduwd;2021;;;;;;;0;0
1593;Totaal mannen en vrouwen;5 jaar;Verweduwd;2022;;;;;;;0;0
1594;Totaal mannen en vrouwen;5 jaar;Verweduwd;2023;;;;;;;0;0
1595;Totaal mannen en vrouwen;5 jaar;Verweduwd;2024;;;;;;;0;0
1596;Totaal mannen en vrouwen;5 jaar;Verweduwd;2025;;;;;;;0;0
1597;Totaal mannen en vrouwen;5 jaar;Verweduwd;2026;;;;;;;0;0
1598;Totaal mannen en vrouwen;5 jaar;Verweduwd;2027;;;;;;;0;0
1599;Totaal mannen en vrouwen;5 jaar;Verweduwd;2028;;;;;;;0;0
1600;Totaal mannen en vrouwen;5 jaar;Verweduwd;2029;;;;;;;0;0
1601;Totaal mannen en vrouwen;5 jaar;Verweduwd;2030;;;;;;;0;0
1602;Totaal mannen en vrouwen;5 jaar;Verweduwd;2031;;;;;;;0;0
1603;Totaal mannen en vrouwen;5 jaar;Verweduwd;2032;;;;;;;0;0
1604;Totaal mannen en vrouwen;5 jaar;Verweduwd;2033;;;;;;;0;0
1605;Totaal mannen en vrouwen;5 jaar;Verweduwd;2034;;;;;;;0;0
1606;Totaal mannen en vrouwen;5 jaar;Verweduwd;2035;;;;;;;0;0
1607;Totaal mannen en vrouwen;5 jaar;Verweduwd;2036;;;;;;;0;0
1608;Totaal mannen en vrouwen;5 jaar;Verweduwd;2037;;;;;;;0;0
1609;Totaal mannen en vrouwen;5 jaar;Verweduwd;2038;;;;;;;0;0
1610;Totaal mannen en vrouwen;5 jaar;Verweduwd;2039;;;;;;;0;0
1611;Totaal mannen en vrouwen;5 jaar;Verweduwd;2040;;;;;;;0;0
1612;Totaal mannen en vrouwen;5 jaar;Verweduwd;2041;;;;;;;0;0
1613;Totaal mannen en vrouwen;5 jaar;Verweduwd;2042;;;;;;;0;0
1614;Totaal mannen en vrouwen;5 jaar;Verweduwd;2043;;;;;;;0;0
1615;Totaal mannen en vrouwen;5 jaar;Verweduwd;2044;;;;;;;0;0
1616;Totaal mannen en vrouwen;5 jaar;Verweduwd;2045;;;;;;;0;0
1617;Totaal mannen en vrouwen;5 jaar;Verweduwd;2046;;;;;;;0;0
1618;Totaal mannen en vrouwen;5 jaar;Verweduwd;2047;;;;;;;0;0
1619;Totaal mannen en vrouwen;5 jaar;Verweduwd;2048;;;;;;;0;0
1620;Totaal mannen en vrouwen;5 jaar;Verweduwd;2049;;;;;;;0;0
1621;Totaal mannen en vrouwen;5 jaar;Verweduwd;2050;;;;;;;0;0
1622;Totaal mannen en vrouwen;5 jaar;Verweduwd;2051;;;;;;;0;0
1623;Totaal mannen en vrouwen;5 jaar;Verweduwd;2052;;;;;;;0;0
1624;Totaal mannen en vrouwen;5 jaar;Verweduwd;2053;;;;;;;0;0
1625;Totaal mannen en vrouwen;5 jaar;Verweduwd;2054;;;;;;;0;0
1626;Totaal mannen en vrouwen;5 jaar;Verweduwd;2055;;;;;;;0;0
1627;Totaal mannen en vrouwen;5 jaar;Verweduwd;2056;;;;;;;0;0
1628;Totaal mannen en vrouwen;5 jaar;Verweduwd;2057;;;;;;;0;0
1629;Totaal mannen en vrouwen;5 jaar;Verweduwd;2058;;;;;;;0;0
1630;Totaal mannen en vrouwen;5 jaar;Verweduwd;2059;;;;;;;0;0
1631;Totaal mannen en vrouwen;5 jaar;Verweduwd;2060;;;;;;;0;0
1632;Totaal mannen en vrouwen;5 jaar;Gescheiden;2013;;;;;;;0;0
1633;Totaal mannen en vrouwen;5 jaar;Gescheiden;2014;;;;;;;0;0
1634;Totaal mannen en vrouwen;5 jaar;Gescheiden;2015;;;;;;;0;0
1635;Totaal mannen en vrouwen;5 jaar;Gescheiden;2016;;;;;;;0;0
1636;Totaal mannen en vrouwen;5 jaar;Gescheiden;2017;;;;;;;0;0
1637;Totaal mannen en vrouwen;5 jaar;Gescheiden;2018;;;;;;;0;0
1638;Totaal mannen en vrouwen;5 jaar;Gescheiden;2019;;;;;;;0;0
1639;Totaal mannen en vrouwen;5 jaar;Gescheiden;2020;;;;;;;0;0
1640;Totaal mannen en vrouwen;5 jaar;Gescheiden;2021;;;;;;;0;0
1641;Totaal mannen en vrouwen;5 jaar;Gescheiden;2022;;;;;;;0;0
1642;Totaal mannen en vrouwen;5 jaar;Gescheiden;2023;;;;;;;0;0
1643;Totaal mannen en vrouwen;5 jaar;Gescheiden;2024;;;;;;;0;0
1644;Totaal mannen en vrouwen;5 jaar;Gescheiden;2025;;;;;;;0;0
1645;Totaal mannen en vrouwen;5 jaar;Gescheiden;2026;;;;;;;0;0
1646;Totaal mannen en vrouwen;5 jaar;Gescheiden;2027;;;;;;;0;0
1647;Totaal mannen en vrouwen;5 jaar;Gescheiden;2028;;;;;;;0;0
1648;Totaal mannen en vrouwen;5 jaar;Gescheiden;2029;;;;;;;0;0
1649;Totaal mannen en vrouwen;5 jaar;Gescheiden;2030;;;;;;;0;0
1650;Totaal mannen en vrouwen;5 jaar;Gescheiden;2031;;;;;;;0;0
1651;Totaal mannen en vrouwen;5 jaar;Gescheiden;2032;;;;;;;0;0
1652;Totaal mannen en vrouwen;5 jaar;Gescheiden;2033;;;;;;;0;0
1653;Totaal mannen en vrouwen;5 jaar;Gescheiden;2034;;;;;;;0;0
1654;Totaal mannen en vrouwen;5 jaar;Gescheiden;2035;;;;;;;0;0
1655;Totaal mannen en vrouwen;5 jaar;Gescheiden;2036;;;;;;;0;0
1656;Totaal mannen en vrouwen;5 jaar;Gescheiden;2037;;;;;;;0;0
1657;Totaal mannen en vrouwen;5 jaar;Gescheiden;2038;;;;;;;0;0
1658;Totaal mannen en vrouwen;5 jaar;Gescheiden;2039;;;;;;;0;0
1659;Totaal mannen en vrouwen;5 jaar;Gescheiden;2040;;;;;;;0;0
1660;Totaal mannen en vrouwen;5 jaar;Gescheiden;2041;;;;;;;0;0
1661;Totaal mannen en vrouwen;5 jaar;Gescheiden;2042;;;;;;;0;0
1662;Totaal mannen en vrouwen;5 jaar;Gescheiden;2043;;;;;;;0;0
1663;Totaal mannen en vrouwen;5 jaar;Gescheiden;2044;;;;;;;0;0
1664;Totaal mannen en vrouwen;5 jaar;Gescheiden;2045;;;;;;;0;0
1665;Totaal mannen en vrouwen;5 jaar;Gescheiden;2046;;;;;;;0;0
1666;Totaal mannen en vrouwen;5 jaar;Gescheiden;2047;;;;;;;0;0
1667;Totaal mannen en vrouwen;5 jaar;Gescheiden;2048;;;;;;;0;0
1668;Totaal mannen en vrouwen;5 jaar;Gescheiden;2049;;;;;;;0;0
1669;Totaal mannen en vrouwen;5 jaar;Gescheiden;2050;;;;;;;0;0
1670;Totaal mannen en vrouwen;5 jaar;Gescheiden;2051;;;;;;;0;0
1671;Totaal mannen en vrouwen;5 jaar;Gescheiden;2052;;;;;;;0;0
1672;Totaal mannen en vrouwen;5 jaar;Gescheiden;2053;;;;;;;0;0
1673;Totaal mannen en vrouwen;5 jaar;Gescheiden;2054;;;;;;;0;0
1674;Totaal mannen en vrouwen;5 jaar;Gescheiden;2055;;;;;;;0;0
1675;Totaal mannen en vrouwen;5 jaar;Gescheiden;2056;;;;;;;0;0
1676;Totaal mannen en vrouwen;5 jaar;Gescheiden;2057;;;;;;;0;0
1677;Totaal mannen en vrouwen;5 jaar;Gescheiden;2058;;;;;;;0;0
1678;Totaal mannen en vrouwen;5 jaar;Gescheiden;2059;;;;;;;0;0
1679;Totaal mannen en vrouwen;5 jaar;Gescheiden;2060;;;;;;;0;0
1680;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2013;185655.0;185406.0;183083.0;;;;2323;249
1681;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2014;182351.0;182115.0;179706.0;;;;2409;236
1682;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2015;185568.0;185333.0;182794.0;;;;2539;235
1683;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2016;185379.0;185150.0;182630.0;;;;2520;229
1684;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2017;184648.0;184422.0;181905.0;;;;2517;226
1685;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2018;180243.0;180022.0;177518.0;;;;2504;221
1686;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2019;177075.0;176858.0;174403.0;;;;2455;217
1687;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2020;177435.0;177218.0;174756.0;;;;2462;217
1688;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2021;178238.0;178020.0;175548.0;;;;2472;218
1689;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2022;179876.0;179656.0;177167.0;;;;2489;220
1690;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2023;181271.0;181049.0;178548.0;;;;2501;222
1691;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2024;183078.0;182854.0;180336.0;;;;2518;224
1692;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2025;184323.0;184097.0;181568.0;;;;2529;226
1693;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2026;185598.0;185370.0;182828.0;;;;2542;228
1694;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2027;186721.0;186492.0;183938.0;;;;2554;229
1695;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2028;187889.0;187658.0;185093.0;;;;2565;231
1696;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2029;188668.0;188436.0;185863.0;;;;2573;232
1697;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2030;189436.0;189203.0;186621.0;;;;2582;233
1698;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2031;190282.0;190048.0;187458.0;;;;2590;234
1699;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2032;190808.0;190574.0;187978.0;;;;2596;234
1700;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2033;191146.0;190911.0;188313.0;;;;2598;235
1701;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2034;191503.0;191268.0;188666.0;;;;2602;235
1702;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2035;191779.0;191543.0;188939.0;;;;2604;236
1703;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2036;191954.0;191718.0;189112.0;;;;2606;236
1704;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2037;191931.0;191695.0;189090.0;;;;2605;236
1705;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2038;191727.0;191491.0;188888.0;;;;2603;236
1706;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2039;191301.0;191066.0;188468.0;;;;2598;235
1707;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2040;190670.0;190436.0;187846.0;;;;2590;234
1708;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2041;189867.0;189634.0;187053.0;;;;2581;233
1709;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2042;188928.0;188696.0;186125.0;;;;2571;232
1710;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2043;187902.0;187671.0;185112.0;;;;2559;231
1711;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2044;186862.0;186632.0;184086.0;;;;2546;230
1712;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2045;185872.0;185644.0;183109.0;;;;2535;228
1713;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2046;184964.0;184737.0;182212.0;;;;2525;227
1714;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2047;184163.0;183937.0;181422.0;;;;2515;226
1715;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2048;183515.0;183289.0;180781.0;;;;2508;226
1716;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2049;183035.0;182810.0;180307.0;;;;2503;225
1717;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2050;182742.0;182517.0;180018.0;;;;2499;225
1718;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2051;182642.0;182418.0;179920.0;;;;2498;224
1719;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2052;182746.0;182521.0;180022.0;;;;2499;225
1720;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2053;183017.0;182792.0;180290.0;;;;2502;225
1721;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2054;183442.0;183217.0;180711.0;;;;2506;225
1722;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2055;183988.0;183762.0;181250.0;;;;2512;226
1723;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2056;184608.0;184381.0;181862.0;;;;2519;227
1724;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2057;185266.0;185038.0;182512.0;;;;2526;228
1725;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2058;185944.0;185715.0;183181.0;;;;2534;229
1726;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2059;186614.0;186385.0;183844.0;;;;2541;229
1727;Totaal mannen en vrouwen;6 jaar;Totaal burgerlijke staat;2060;187251.0;187021.0;184473.0;;;;2548;230
1728;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2013;;;;;;;2323;249
1729;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2014;;;;;;;2409;236
1730;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2015;;;;;;;2539;235
1731;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2016;;;;;;;2520;229
1732;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2017;;;;;;;2517;226
1733;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2018;;;;;;;2504;221
1734;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2019;;;;;;;2455;217
1735;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2020;;;;;;;2462;217
1736;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2021;;;;;;;2472;218
1737;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2022;;;;;;;2489;220
1738;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2023;;;;;;;2501;222
1739;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2024;;;;;;;2518;224
1740;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2025;;;;;;;2529;226
1741;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2026;;;;;;;2542;228
1742;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2027;;;;;;;2554;229
1743;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2028;;;;;;;2565;231
1744;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2029;;;;;;;2573;232
1745;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2030;;;;;;;2582;233
1746;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2031;;;;;;;2590;234
1747;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2032;;;;;;;2596;234
1748;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2033;;;;;;;2598;235
1749;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2034;;;;;;;2602;235
1750;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2035;;;;;;;2604;236
1751;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2036;;;;;;;2606;236
1752;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2037;;;;;;;2605;236
1753;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2038;;;;;;;2603;236
1754;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2039;;;;;;;2598;235
1755;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2040;;;;;;;2590;234
1756;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2041;;;;;;;2581;233
1757;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2042;;;;;;;2571;232
1758;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2043;;;;;;;2559;231
1759;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2044;;;;;;;2546;230
1760;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2045;;;;;;;2535;228
1761;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2046;;;;;;;2525;227
1762;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2047;;;;;;;2515;226
1763;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2048;;;;;;;2508;226
1764;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2049;;;;;;;2503;225
1765;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2050;;;;;;;2499;225
1766;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2051;;;;;;;2498;224
1767;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2052;;;;;;;2499;225
1768;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2053;;;;;;;2502;225
1769;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2054;;;;;;;2506;225
1770;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2055;;;;;;;2512;226
1771;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2056;;;;;;;2519;227
1772;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2057;;;;;;;2526;228
1773;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2058;;;;;;;2534;229
1774;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2059;;;;;;;2541;229
1775;Totaal mannen en vrouwen;6 jaar;Ongehuwd;2060;;;;;;;2548;230
1776;Totaal mannen en vrouwen;6 jaar;Wettig gehuwd plus partnerschap;2013;;;;;;;0;0
1777;Totaal mannen en vrouwen;6 jaar;Wettig gehuwd plus partnerschap;2014;;;;;;;0;0
1778;Totaal mannen en vrouwen;6 jaar;Wettig gehuwd plus partnerschap;2015;;;;;;;0;0
