ID;Geslacht;Leeftijd;Perioden;Bevolking_1
6965;Mannen;34 jaar;2056;118026
6966;Mannen;34 jaar;2057;119836
6967;Mannen;34 jaar;2058;121923
6968;Mannen;34 jaar;2059;123830
6969;Mannen;34 jaar;2060;125483
6970;Mannen;35 jaar;2020;106475
6971;Mannen;35 jaar;2021;108890
6972;Mannen;35 jaar;2022;112146
6973;Mannen;35 jaar;2023;114598
6974;Mannen;35 jaar;2024;115361
6975;Mannen;35 jaar;2025;117224
6976;Mannen;35 jaar;2026;122403
6977;Mannen;35 jaar;2027;122661
6978;Mannen;35 jaar;2028;122458
6979;Mannen;35 jaar;2029;121957
6980;Mannen;35 jaar;2030;122866
6981;Mannen;35 jaar;2031;120538
6982;Mannen;35 jaar;2032;121236
6983;Mannen;35 jaar;2033;121500
6984;Mannen;35 jaar;2034;125748
6985;Mannen;35 jaar;2035;127295
6986;Mannen;35 jaar;2036;128891
6987;Mannen;35 jaar;2037;127165
6988;Mannen;35 jaar;2038;126564
6989;Mannen;35 jaar;2039;126396
6990;Mannen;35 jaar;2040;123132
6991;Mannen;35 jaar;2041;120664
6992;Mannen;35 jaar;2042;120060
6993;Mannen;35 jaar;2043;118120
6994;Mannen;35 jaar;2044;120458
6995;Mannen;35 jaar;2045;120396
6996;Mannen;35 jaar;2046;119900
6997;Mannen;35 jaar;2047;118334
6998;Mannen;35 jaar;2048;116569
6999;Mannen;35 jaar;2049;114784
7000;Mannen;35 jaar;2050;116287
7001;Mannen;35 jaar;2051;114659
7002;Mannen;35 jaar;2052;115806
7003;Mannen;35 jaar;2053;114545
7004;Mannen;35 jaar;2054;114516
7005;Mannen;35 jaar;2055;115668
7006;Mannen;35 jaar;2056;116216
7007;Mannen;35 jaar;2057;117820
7008;Mannen;35 jaar;2058;119623
7009;Mannen;35 jaar;2059;121700
7010;Mannen;35 jaar;2060;123594
7011;Mannen;36 jaar;2020;103153
7012;Mannen;36 jaar;2021;107164
7013;Mannen;36 jaar;2022;109537
7014;Mannen;36 jaar;2023;112668
7015;Mannen;36 jaar;2024;115018
7016;Mannen;36 jaar;2025;115610
7017;Mannen;36 jaar;2026;117330
7018;Mannen;36 jaar;2027;122370
7019;Mannen;36 jaar;2028;122557
7020;Mannen;36 jaar;2029;122292
7021;Mannen;36 jaar;2030;121742
7022;Mannen;36 jaar;2031;122613
7023;Mannen;36 jaar;2032;120272
7024;Mannen;36 jaar;2033;120947
7025;Mannen;36 jaar;2034;121199
7026;Mannen;36 jaar;2035;125424
7027;Mannen;36 jaar;2036;126960
7028;Mannen;36 jaar;2037;128560
7029;Mannen;36 jaar;2038;126853
7030;Mannen;36 jaar;2039;126254
7031;Mannen;36 jaar;2040;126085
7032;Mannen;36 jaar;2041;122821
7033;Mannen;36 jaar;2042;120355
7034;Mannen;36 jaar;2043;119749
7035;Mannen;36 jaar;2044;117809
7036;Mannen;36 jaar;2045;120138
7037;Mannen;36 jaar;2046;120071
7038;Mannen;36 jaar;2047;119575
7039;Mannen;36 jaar;2048;118014
7040;Mannen;36 jaar;2049;116251
7041;Mannen;36 jaar;2050;114469
7042;Mannen;36 jaar;2051;115966
7043;Mannen;36 jaar;2052;114341
7044;Mannen;36 jaar;2053;115489
7045;Mannen;36 jaar;2054;114225
7046;Mannen;36 jaar;2055;114213
7047;Mannen;36 jaar;2056;115362
7048;Mannen;36 jaar;2057;115921
7049;Mannen;36 jaar;2058;117524
7050;Mannen;36 jaar;2059;119319
7051;Mannen;36 jaar;2060;121384
7052;Mannen;37 jaar;2020;103514
7053;Mannen;37 jaar;2021;103809
7054;Mannen;37 jaar;2022;107752
7055;Mannen;37 jaar;2023;110004
7056;Mannen;37 jaar;2024;113046
7057;Mannen;37 jaar;2025;115291
7058;Mannen;37 jaar;2026;115732
7059;Mannen;37 jaar;2027;117344
7060;Mannen;37 jaar;2028;122299
7061;Mannen;37 jaar;2029;122437
7062;Mannen;37 jaar;2030;122114
7063;Mannen;37 jaar;2031;121530
7064;Mannen;37 jaar;2032;122370
7065;Mannen;37 jaar;2033;120020
7066;Mannen;37 jaar;2034;120676
7067;Mannen;37 jaar;2035;120922
7068;Mannen;37 jaar;2036;125125
7069;Mannen;37 jaar;2037;126655
7070;Mannen;37 jaar;2038;128255
7071;Mannen;37 jaar;2039;126562
7072;Mannen;37 jaar;2040;125968
7073;Mannen;37 jaar;2041;125796
7074;Mannen;37 jaar;2042;122535
7075;Mannen;37 jaar;2043;120069
7076;Mannen;37 jaar;2044;119462
7077;Mannen;37 jaar;2045;117524
7078;Mannen;37 jaar;2046;119842
7079;Mannen;37 jaar;2047;119776
7080;Mannen;37 jaar;2048;119278
7081;Mannen;37 jaar;2049;117723
7082;Mannen;37 jaar;2050;115962
7083;Mannen;37 jaar;2051;114181
7084;Mannen;37 jaar;2052;115674
7085;Mannen;37 jaar;2053;114055
7086;Mannen;37 jaar;2054;115200
7087;Mannen;37 jaar;2055;113932
7088;Mannen;37 jaar;2056;113937
7089;Mannen;37 jaar;2057;115083
7090;Mannen;37 jaar;2058;115649
7091;Mannen;37 jaar;2059;117251
7092;Mannen;37 jaar;2060;119038
7093;Mannen;38 jaar;2020;104612
7094;Mannen;38 jaar;2021;104136
7095;Mannen;38 jaar;2022;104379
7096;Mannen;38 jaar;2023;108184
7097;Mannen;38 jaar;2024;110348
7098;Mannen;38 jaar;2025;113302
7099;Mannen;38 jaar;2026;115455
7100;Mannen;38 jaar;2027;115777
7101;Mannen;38 jaar;2028;117322
7102;Mannen;38 jaar;2029;122216
7103;Mannen;38 jaar;2030;122311
7104;Mannen;38 jaar;2031;121945
7105;Mannen;38 jaar;2032;121332
7106;Mannen;38 jaar;2033;122150
7107;Mannen;38 jaar;2034;119795
7108;Mannen;38 jaar;2035;120442
7109;Mannen;38 jaar;2036;120682
7110;Mannen;38 jaar;2037;124863
7111;Mannen;38 jaar;2038;126386
7112;Mannen;38 jaar;2039;127985
7113;Mannen;38 jaar;2040;126307
7114;Mannen;38 jaar;2041;125715
7115;Mannen;38 jaar;2042;125545
7116;Mannen;38 jaar;2043;122285
7117;Mannen;38 jaar;2044;119821
7118;Mannen;38 jaar;2045;119213
7119;Mannen;38 jaar;2046;117276
7120;Mannen;38 jaar;2047;119587
7121;Mannen;38 jaar;2048;119522
7122;Mannen;38 jaar;2049;119023
7123;Mannen;38 jaar;2050;117473
7124;Mannen;38 jaar;2051;115712
7125;Mannen;38 jaar;2052;113934
7126;Mannen;38 jaar;2053;115425
7127;Mannen;38 jaar;2054;113807
7128;Mannen;38 jaar;2055;114953
7129;Mannen;38 jaar;2056;113684
7130;Mannen;38 jaar;2057;113703
7131;Mannen;38 jaar;2058;114844
7132;Mannen;38 jaar;2059;115419
7133;Mannen;38 jaar;2060;117022
7134;Mannen;39 jaar;2020;106262
7135;Mannen;39 jaar;2021;105233
7136;Mannen;39 jaar;2022;104669
7137;Mannen;39 jaar;2023;104796
7138;Mannen;39 jaar;2024;108494
7139;Mannen;39 jaar;2025;110558
7140;Mannen;39 jaar;2026;113430
7141;Mannen;39 jaar;2027;115506
7142;Mannen;39 jaar;2028;115738
7143;Mannen;39 jaar;2029;117234
7144;Mannen;39 jaar;2030;122058
7145;Mannen;39 jaar;2031;122116
7146;Mannen;39 jaar;2032;121714
7147;Mannen;39 jaar;2033;121079
7148;Mannen;39 jaar;2034;121874
7149;Mannen;39 jaar;2035;119520
7150;Mannen;39 jaar;2036;120157
7151;Mannen;39 jaar;2037;120393
7152;Mannen;39 jaar;2038;124550
7153;Mannen;39 jaar;2039;126068
7154;Mannen;39 jaar;2040;127668
7155;Mannen;39 jaar;2041;126006
7156;Mannen;39 jaar;2042;125414
7157;Mannen;39 jaar;2043;125243
7158;Mannen;39 jaar;2044;121987
7159;Mannen;39 jaar;2045;119525
7160;Mannen;39 jaar;2046;118914
7161;Mannen;39 jaar;2047;116981
7162;Mannen;39 jaar;2048;119288
7163;Mannen;39 jaar;2049;119223
7164;Mannen;39 jaar;2050;118723
7165;Mannen;39 jaar;2051;117174
7166;Mannen;39 jaar;2052;115417
7167;Mannen;39 jaar;2053;113641
7168;Mannen;39 jaar;2054;115126
7169;Mannen;39 jaar;2055;113514
7170;Mannen;39 jaar;2056;114658
7171;Mannen;39 jaar;2057;113386
7172;Mannen;39 jaar;2058;113417
7173;Mannen;39 jaar;2059;114554
7174;Mannen;39 jaar;2060;115136
7175;Mannen;40 jaar;2020;102396
7176;Mannen;40 jaar;2021;106755
7177;Mannen;40 jaar;2022;105697
7178;Mannen;40 jaar;2023;104991
7179;Mannen;40 jaar;2024;105033
7180;Mannen;40 jaar;2025;108623
7181;Mannen;40 jaar;2026;110599
7182;Mannen;40 jaar;2027;113406
7183;Mannen;40 jaar;2028;115438
7184;Mannen;40 jaar;2029;115598
7185;Mannen;40 jaar;2030;117044
7186;Mannen;40 jaar;2031;121815
7187;Mannen;40 jaar;2032;121844
7188;Mannen;40 jaar;2033;121415
7189;Mannen;40 jaar;2034;120756
7190;Mannen;40 jaar;2035;121544
7191;Mannen;40 jaar;2036;119189
7192;Mannen;40 jaar;2037;119816
7193;Mannen;40 jaar;2038;120051
7194;Mannen;40 jaar;2039;124186
7195;Mannen;40 jaar;2040;125698
7196;Mannen;40 jaar;2041;127297
7197;Mannen;40 jaar;2042;125646
7198;Mannen;40 jaar;2043;125058
7199;Mannen;40 jaar;2044;124883
7200;Mannen;40 jaar;2045;121632
7201;Mannen;40 jaar;2046;119172
7202;Mannen;40 jaar;2047;118560
7203;Mannen;40 jaar;2048;116632
7204;Mannen;40 jaar;2049;118935
7205;Mannen;40 jaar;2050;118868
7206;Mannen;40 jaar;2051;118366
7207;Mannen;40 jaar;2052;116819
7208;Mannen;40 jaar;2053;115068
7209;Mannen;40 jaar;2054;113292
7210;Mannen;40 jaar;2055;114771
7211;Mannen;40 jaar;2056;113164
7212;Mannen;40 jaar;2057;114307
7213;Mannen;40 jaar;2058;113029
7214;Mannen;40 jaar;2059;113071
7215;Mannen;40 jaar;2060;114207
7216;Mannen;41 jaar;2020;102175
7217;Mannen;41 jaar;2021;102854
7218;Mannen;41 jaar;2022;107155
7219;Mannen;41 jaar;2023;106017
7220;Mannen;41 jaar;2024;105200
7221;Mannen;41 jaar;2025;105151
7222;Mannen;41 jaar;2026;108644
7223;Mannen;41 jaar;2027;110551
7224;Mannen;41 jaar;2028;113311
7225;Mannen;41 jaar;2029;115306
7226;Mannen;41 jaar;2030;115399
7227;Mannen;41 jaar;2031;116801
7228;Mannen;41 jaar;2032;121529
7229;Mannen;41 jaar;2033;121534
7230;Mannen;41 jaar;2034;121078
7231;Mannen;41 jaar;2035;120411
7232;Mannen;41 jaar;2036;121184
7233;Mannen;41 jaar;2037;118829
7234;Mannen;41 jaar;2038;119450
7235;Mannen;41 jaar;2039;119682
7236;Mannen;41 jaar;2040;123798
7237;Mannen;41 jaar;2041;125304
7238;Mannen;41 jaar;2042;126901
7239;Mannen;41 jaar;2043;125262
7240;Mannen;41 jaar;2044;124674
7241;Mannen;41 jaar;2045;124500
7242;Mannen;41 jaar;2046;121250
7243;Mannen;41 jaar;2047;118795
7244;Mannen;41 jaar;2048;118183
7245;Mannen;41 jaar;2049;116259
7246;Mannen;41 jaar;2050;118556
7247;Mannen;41 jaar;2051;118489
7248;Mannen;41 jaar;2052;117984
7249;Mannen;41 jaar;2053;116442
7250;Mannen;41 jaar;2054;114691
7251;Mannen;41 jaar;2055;112919
7252;Mannen;41 jaar;2056;114391
7253;Mannen;41 jaar;2057;112789
7254;Mannen;41 jaar;2058;113930
7255;Mannen;41 jaar;2059;112646
7256;Mannen;41 jaar;2060;112700
7257;Mannen;42 jaar;2020;100484
7258;Mannen;42 jaar;2021;102674
7259;Mannen;42 jaar;2022;103311
7260;Mannen;42 jaar;2023;107517
7261;Mannen;42 jaar;2024;106331
7262;Mannen;42 jaar;2025;105404
7263;Mannen;42 jaar;2026;105284
7264;Mannen;42 jaar;2027;108700
7265;Mannen;42 jaar;2028;110568
7266;Mannen;42 jaar;2029;113300
7267;Mannen;42 jaar;2030;115258
7268;Mannen;42 jaar;2031;115298
7269;Mannen;42 jaar;2032;116666
7270;Mannen;42 jaar;2033;121359
7271;Mannen;42 jaar;2034;121344
7272;Mannen;42 jaar;2035;120872
7273;Mannen;42 jaar;2036;120196
7274;Mannen;42 jaar;2037;120960
7275;Mannen;42 jaar;2038;118607
7276;Mannen;42 jaar;2039;119221
7277;Mannen;42 jaar;2040;119451
7278;Mannen;42 jaar;2041;123548
7279;Mannen;42 jaar;2042;125048
7280;Mannen;42 jaar;2043;126642
7281;Mannen;42 jaar;2044;125015
7282;Mannen;42 jaar;2045;124431
7283;Mannen;42 jaar;2046;124253
7284;Mannen;42 jaar;2047;121010
7285;Mannen;42 jaar;2048;118559
7286;Mannen;42 jaar;2049;117946
7287;Mannen;42 jaar;2050;116025
7288;Mannen;42 jaar;2051;118319
7289;Mannen;42 jaar;2052;118251
7290;Mannen;42 jaar;2053;117744
7291;Mannen;42 jaar;2054;116204
7292;Mannen;42 jaar;2055;114456
7293;Mannen;42 jaar;2056;112686
7294;Mannen;42 jaar;2057;114155
7295;Mannen;42 jaar;2058;112554
7296;Mannen;42 jaar;2059;113693
7297;Mannen;42 jaar;2060;112407
7298;Mannen;43 jaar;2020;101910
7299;Mannen;43 jaar;2021;100995
7300;Mannen;43 jaar;2022;103141
7301;Mannen;43 jaar;2023;103697
7302;Mannen;43 jaar;2024;107828
7303;Mannen;43 jaar;2025;106587
7304;Mannen;43 jaar;2026;105561
7305;Mannen;43 jaar;2027;105375
7306;Mannen;43 jaar;2028;108732
7307;Mannen;43 jaar;2029;110570
7308;Mannen;43 jaar;2030;113265
7309;Mannen;43 jaar;2031;115191
7310;Mannen;43 jaar;2032;115184
7311;Mannen;43 jaar;2033;116520
7312;Mannen;43 jaar;2034;121178
7313;Mannen;43 jaar;2035;121152
7314;Mannen;43 jaar;2036;120664
7315;Mannen;43 jaar;2037;119979
7316;Mannen;43 jaar;2038;120735
7317;Mannen;43 jaar;2039;118384
7318;Mannen;43 jaar;2040;118994
7319;Mannen;43 jaar;2041;119220
7320;Mannen;43 jaar;2042;123301
7321;Mannen;43 jaar;2043;124798
7322;Mannen;43 jaar;2044;126388
7323;Mannen;43 jaar;2045;124773
7324;Mannen;43 jaar;2046;124191
7325;Mannen;43 jaar;2047;124013
7326;Mannen;43 jaar;2048;120775
7327;Mannen;43 jaar;2049;118330
7328;Mannen;43 jaar;2050;117718
7329;Mannen;43 jaar;2051;115798
7330;Mannen;43 jaar;2052;118089
7331;Mannen;43 jaar;2053;118020
7332;Mannen;43 jaar;2054;117511
7333;Mannen;43 jaar;2055;115973
7334;Mannen;43 jaar;2056;114228
7335;Mannen;43 jaar;2057;112459
7336;Mannen;43 jaar;2058;113925
7337;Mannen;43 jaar;2059;112327
7338;Mannen;43 jaar;2060;113464
7339;Mannen;44 jaar;2020;101872
7340;Mannen;44 jaar;2021;102317
7341;Mannen;44 jaar;2022;101380
7342;Mannen;44 jaar;2023;103443
7343;Mannen;44 jaar;2024;103942
7344;Mannen;44 jaar;2025;107994
7345;Mannen;44 jaar;2026;106704
7346;Mannen;44 jaar;2027;105597
7347;Mannen;44 jaar;2028;105364
7348;Mannen;44 jaar;2029;108674
7349;Mannen;44 jaar;2030;110475
7350;Mannen;44 jaar;2031;113144
7351;Mannen;44 jaar;2032;115044
7352;Mannen;44 jaar;2033;114995
7353;Mannen;44 jaar;2034;116304
7354;Mannen;44 jaar;2035;120936
7355;Mannen;44 jaar;2036;120901
7356;Mannen;44 jaar;2037;120400
7357;Mannen;44 jaar;2038;119708
7358;Mannen;44 jaar;2039;120456
7359;Mannen;44 jaar;2040;118110
7360;Mannen;44 jaar;2041;118715
7361;Mannen;44 jaar;2042;118941
7362;Mannen;44 jaar;2043;123005
7363;Mannen;44 jaar;2044;124500
7364;Mannen;44 jaar;2045;126090
7365;Mannen;44 jaar;2046;124486
7366;Mannen;44 jaar;2047;123909
7367;Mannen;44 jaar;2048;123731
7368;Mannen;44 jaar;2049;120499
7369;Mannen;44 jaar;2050;118058
7370;Mannen;44 jaar;2051;117443
7371;Mannen;44 jaar;2052;115529
7372;Mannen;44 jaar;2053;117817
7373;Mannen;44 jaar;2054;117747
7374;Mannen;44 jaar;2055;117238
7375;Mannen;44 jaar;2056;115701
7376;Mannen;44 jaar;2057;113961
7377;Mannen;44 jaar;2058;112191
7378;Mannen;44 jaar;2059;113654
7379;Mannen;44 jaar;2060;112057
7380;Mannen;45 jaar;2020;106244
7381;Mannen;45 jaar;2021;102235
7382;Mannen;45 jaar;2022;102665
7383;Mannen;45 jaar;2023;101671
7384;Mannen;45 jaar;2024;103680
7385;Mannen;45 jaar;2025;104117
7386;Mannen;45 jaar;2026;108095
7387;Mannen;45 jaar;2027;106767
7388;Mannen;45 jaar;2028;105599
7389;Mannen;45 jaar;2029;105331
7390;Mannen;45 jaar;2030;108589
7391;Mannen;45 jaar;2031;110358
7392;Mannen;45 jaar;2032;113004
7393;Mannen;45 jaar;2033;114883
7394;Mannen;45 jaar;2034;114800
7395;Mannen;45 jaar;2035;116087
7396;Mannen;45 jaar;2036;120698
7397;Mannen;45 jaar;2037;120650
7398;Mannen;45 jaar;2038;120139
7399;Mannen;45 jaar;2039;119444
7400;Mannen;45 jaar;2040;120186
7401;Mannen;45 jaar;2041;117844
7402;Mannen;45 jaar;2042;118445
7403;Mannen;45 jaar;2043;118666
7404;Mannen;45 jaar;2044;122720
7405;Mannen;45 jaar;2045;124213
7406;Mannen;45 jaar;2046;125806
7407;Mannen;45 jaar;2047;124212
7408;Mannen;45 jaar;2048;123641
7409;Mannen;45 jaar;2049;123462
7410;Mannen;45 jaar;2050;120237
7411;Mannen;45 jaar;2051;117797
7412;Mannen;45 jaar;2052;117186
7413;Mannen;45 jaar;2053;115276
7414;Mannen;45 jaar;2054;117559
7415;Mannen;45 jaar;2055;117491
7416;Mannen;45 jaar;2056;116984
7417;Mannen;45 jaar;2057;115450
7418;Mannen;45 jaar;2058;113710
7419;Mannen;45 jaar;2059;111943
7420;Mannen;45 jaar;2060;113402
7421;Mannen;46 jaar;2020;109841
7422;Mannen;46 jaar;2021;106551
7423;Mannen;46 jaar;2022;102545
7424;Mannen;46 jaar;2023;102932
7425;Mannen;46 jaar;2024;101900
7426;Mannen;46 jaar;2025;103848
7427;Mannen;46 jaar;2026;104229
7428;Mannen;46 jaar;2027;108147
7429;Mannen;46 jaar;2028;106791
7430;Mannen;46 jaar;2029;105571
7431;Mannen;46 jaar;2030;105264
7432;Mannen;46 jaar;2031;108479
7433;Mannen;46 jaar;2032;110217
7434;Mannen;46 jaar;2033;112842
7435;Mannen;46 jaar;2034;114700
7436;Mannen;46 jaar;2035;114592
7437;Mannen;46 jaar;2036;115858
7438;Mannen;46 jaar;2037;120450
7439;Mannen;46 jaar;2038;120395
7440;Mannen;46 jaar;2039;119874
7441;Mannen;46 jaar;2040;119175
7442;Mannen;46 jaar;2041;119915
7443;Mannen;46 jaar;2042;117573
7444;Mannen;46 jaar;2043;118172
7445;Mannen;46 jaar;2044;118392
7446;Mannen;46 jaar;2045;122431
7447;Mannen;46 jaar;2046;123921
7448;Mannen;46 jaar;2047;125518
7449;Mannen;46 jaar;2048;123936
7450;Mannen;46 jaar;2049;123369
7451;Mannen;46 jaar;2050;123190
7452;Mannen;46 jaar;2051;119968
7453;Mannen;46 jaar;2052;117534
7454;Mannen;46 jaar;2053;116923
7455;Mannen;46 jaar;2054;115015
7456;Mannen;46 jaar;2055;117296
7457;Mannen;46 jaar;2056;117227
7458;Mannen;46 jaar;2057;116721
7459;Mannen;46 jaar;2058;115189
7460;Mannen;46 jaar;2059;113451
7461;Mannen;46 jaar;2060;111688
7462;Mannen;47 jaar;2020;118594
7463;Mannen;47 jaar;2021;110113
7464;Mannen;47 jaar;2022;106820
7465;Mannen;47 jaar;2023;102792
7466;Mannen;47 jaar;2024;103154
7467;Mannen;47 jaar;2025;102081
7468;Mannen;47 jaar;2026;103978
7469;Mannen;47 jaar;2027;104316
7470;Mannen;47 jaar;2028;108185
7471;Mannen;47 jaar;2029;106811
7472;Mannen;47 jaar;2030;105539
7473;Mannen;47 jaar;2031;105202
7474;Mannen;47 jaar;2032;108378
7475;Mannen;47 jaar;2033;110092
7476;Mannen;47 jaar;2034;112700
7477;Mannen;47 jaar;2035;114542
7478;Mannen;47 jaar;2036;114407
7479;Mannen;47 jaar;2037;115660
7480;Mannen;47 jaar;2038;120231
7481;Mannen;47 jaar;2039;120170
7482;Mannen;47 jaar;2040;119642
7483;Mannen;47 jaar;2041;118942
7484;Mannen;47 jaar;2042;119679
7485;Mannen;47 jaar;2043;117341
7486;Mannen;47 jaar;2044;117938
7487;Mannen;47 jaar;2045;118157
7488;Mannen;47 jaar;2046;122179
7489;Mannen;47 jaar;2047;123669
7490;Mannen;47 jaar;2048;125270
7491;Mannen;47 jaar;2049;123698
7492;Mannen;47 jaar;2050;123137
7493;Mannen;47 jaar;2051;122955
7494;Mannen;47 jaar;2052;119736
7495;Mannen;47 jaar;2053;117309
7496;Mannen;47 jaar;2054;116695
7497;Mannen;47 jaar;2055;114792
7498;Mannen;47 jaar;2056;117071
7499;Mannen;47 jaar;2057;117002
7500;Mannen;47 jaar;2058;116493
7501;Mannen;47 jaar;2059;114966
7502;Mannen;47 jaar;2060;113231
7503;Mannen;48 jaar;2020;125108
7504;Mannen;48 jaar;2021;118817
7505;Mannen;48 jaar;2022;110355
7506;Mannen;48 jaar;2023;107036
7507;Mannen;48 jaar;2024;103003
7508;Mannen;48 jaar;2025;103330
7509;Mannen;48 jaar;2026;102223
7510;Mannen;48 jaar;2027;104078
7511;Mannen;48 jaar;2028;104385
7512;Mannen;48 jaar;2029;108213
7513;Mannen;48 jaar;2030;106811
7514;Mannen;48 jaar;2031;105497
7515;Mannen;48 jaar;2032;105132
7516;Mannen;48 jaar;2033;108274
7517;Mannen;48 jaar;2034;109961
7518;Mannen;48 jaar;2035;112557
7519;Mannen;48 jaar;2036;114385
7520;Mannen;48 jaar;2037;114229
7521;Mannen;48 jaar;2038;115466
7522;Mannen;48 jaar;2039;120019
7523;Mannen;48 jaar;2040;119951
7524;Mannen;48 jaar;2041;119418
7525;Mannen;48 jaar;2042;118717
7526;Mannen;48 jaar;2043;119451
7527;Mannen;48 jaar;2044;117119
7528;Mannen;48 jaar;2045;117714
7529;Mannen;48 jaar;2046;117933
7530;Mannen;48 jaar;2047;121944
7531;Mannen;48 jaar;2048;123430
7532;Mannen;48 jaar;2049;125035
7533;Mannen;48 jaar;2050;123472
7534;Mannen;48 jaar;2051;122915
7535;Mannen;48 jaar;2052;122733
7536;Mannen;48 jaar;2053;119522
7537;Mannen;48 jaar;2054;117097
7538;Mannen;48 jaar;2055;116484
7539;Mannen;48 jaar;2056;114585
7540;Mannen;48 jaar;2057;116864
7541;Mannen;48 jaar;2058;116792
7542;Mannen;48 jaar;2059;116284
7543;Mannen;48 jaar;2060;114761
7544;Mannen;49 jaar;2020;130314
7545;Mannen;49 jaar;2021;125207
7546;Mannen;49 jaar;2022;118928
7547;Mannen;49 jaar;2023;110462
7548;Mannen;49 jaar;2024;107135
7549;Mannen;49 jaar;2025;103092
7550;Mannen;49 jaar;2026;103386
7551;Mannen;49 jaar;2027;102255
7552;Mannen;49 jaar;2028;104076
7553;Mannen;49 jaar;2029;104356
7554;Mannen;49 jaar;2030;108139
7555;Mannen;49 jaar;2031;106719
7556;Mannen;49 jaar;2032;105365
7557;Mannen;49 jaar;2033;104978
7558;Mannen;49 jaar;2034;108087
7559;Mannen;49 jaar;2035;109756
7560;Mannen;49 jaar;2036;112338
7561;Mannen;49 jaar;2037;114153
7562;Mannen;49 jaar;2038;113978
7563;Mannen;49 jaar;2039;115202
7564;Mannen;49 jaar;2040;119740
7565;Mannen;49 jaar;2041;119667
7566;Mannen;49 jaar;2042;119128
7567;Mannen;49 jaar;2043;118428
7568;Mannen;49 jaar;2044;119162
7569;Mannen;49 jaar;2045;116835
7570;Mannen;49 jaar;2046;117429
7571;Mannen;49 jaar;2047;117651
7572;Mannen;49 jaar;2048;121650
7573;Mannen;49 jaar;2049;123133
7574;Mannen;49 jaar;2050;124740
7575;Mannen;49 jaar;2051;123188
7576;Mannen;49 jaar;2052;122632
7577;Mannen;49 jaar;2053;122453
7578;Mannen;49 jaar;2054;119248
7579;Mannen;49 jaar;2055;116830
7580;Mannen;49 jaar;2056;116220
7581;Mannen;49 jaar;2057;114325
7582;Mannen;49 jaar;2058;116597
7583;Mannen;49 jaar;2059;116528
7584;Mannen;49 jaar;2060;116020
7585;Mannen;50 jaar;2020;133449
7586;Mannen;50 jaar;2021;130311
7587;Mannen;50 jaar;2022;125230
7588;Mannen;50 jaar;2023;118943
7589;Mannen;50 jaar;2024;110487
7590;Mannen;50 jaar;2025;107146
7591;Mannen;50 jaar;2026;103096
7592;Mannen;50 jaar;2027;103365
7593;Mannen;50 jaar;2028;102215
7594;Mannen;50 jaar;2029;104003
7595;Mannen;50 jaar;2030;104252
7596;Mannen;50 jaar;2031;107996
7597;Mannen;50 jaar;2032;106557
7598;Mannen;50 jaar;2033;105172
7599;Mannen;50 jaar;2034;104764
7600;Mannen;50 jaar;2035;107845
7601;Mannen;50 jaar;2036;109495
7602;Mannen;50 jaar;2037;112064
7603;Mannen;50 jaar;2038;113867
7604;Mannen;50 jaar;2039;113677
7605;Mannen;50 jaar;2040;114888
7606;Mannen;50 jaar;2041;119411
7607;Mannen;50 jaar;2042;119335
7608;Mannen;50 jaar;2043;118795
7609;Mannen;50 jaar;2044;118096
7610;Mannen;50 jaar;2045;118826
7611;Mannen;50 jaar;2046;116507
7612;Mannen;50 jaar;2047;117102
7613;Mannen;50 jaar;2048;117327
7614;Mannen;50 jaar;2049;121314
7615;Mannen;50 jaar;2050;122794
7616;Mannen;50 jaar;2051;124403
7617;Mannen;50 jaar;2052;122862
7618;Mannen;50 jaar;2053;122311
7619;Mannen;50 jaar;2054;122133
7620;Mannen;50 jaar;2055;118935
7621;Mannen;50 jaar;2056;116522
7622;Mannen;50 jaar;2057;115913
7623;Mannen;50 jaar;2058;114022
7624;Mannen;50 jaar;2059;116292
7625;Mannen;50 jaar;2060;116223
7626;Mannen;51 jaar;2020;127666
7627;Mannen;51 jaar;2021;133379
7628;Mannen;51 jaar;2022;130246
7629;Mannen;51 jaar;2023;125171
7630;Mannen;51 jaar;2024;118890
7631;Mannen;51 jaar;2025;110445
7632;Mannen;51 jaar;2026;107092
7633;Mannen;51 jaar;2027;103040
7634;Mannen;51 jaar;2028;103293
7635;Mannen;51 jaar;2029;102127
7636;Mannen;51 jaar;2030;103884
7637;Mannen;51 jaar;2031;104106
7638;Mannen;51 jaar;2032;107814
7639;Mannen;51 jaar;2033;106361
7640;Mannen;51 jaar;2034;104947
7641;Mannen;51 jaar;2035;104525
7642;Mannen;51 jaar;2036;107582
7643;Mannen;51 jaar;2037;109216
7644;Mannen;51 jaar;2038;111775
7645;Mannen;51 jaar;2039;113568
7646;Mannen;51 jaar;2040;113365
7647;Mannen;51 jaar;2041;114565
7648;Mannen;51 jaar;2042;119071
7649;Mannen;51 jaar;2043;118991
7650;Mannen;51 jaar;2044;118450
7651;Mannen;51 jaar;2045;117757
7652;Mannen;51 jaar;2046;118480
7653;Mannen;51 jaar;2047;116172
7654;Mannen;51 jaar;2048;116768
7655;Mannen;51 jaar;2049;116993
7656;Mannen;51 jaar;2050;120969
7657;Mannen;51 jaar;2051;122448
7658;Mannen;51 jaar;2052;124058
7659;Mannen;51 jaar;2053;122530
7660;Mannen;51 jaar;2054;121980
7661;Mannen;51 jaar;2055;121805
7662;Mannen;51 jaar;2056;118616
