ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
1415;9 jaar;Vrouwen;2014;71321;21842;3071;18771;8366;10405;15549;6292
1416;9 jaar;Vrouwen;2015;68663;21270;3033;18237;8224;10012;15191;6079
1417;9 jaar;Vrouwen;2016;67632;21358;3034;18324;8283;10042;14962;6396
1418;9 jaar;Vrouwen;2017;66739;21191;3072;18120;8260;9860;14701;6490
1419;9 jaar;Vrouwen;2018;66113;21062;3092;17969;8267;9702;14453;6608
1420;9 jaar;Vrouwen;2019;65715;20935;3104;17831;8296;9535;14188;6747
1421;9 jaar;Vrouwen;2020;65353;20843;3118;17725;8345;9380;13941;6901
1422;9 jaar;Vrouwen;2021;65077;20722;3134;17587;8388;9200;13664;7057
1423;9 jaar;Vrouwen;2022;64999;20580;3154;17426;8428;8998;13363;7217
1424;9 jaar;Vrouwen;2023;65069;20469;3173;17296;8484;8812;13088;7381
1425;9 jaar;Vrouwen;2024;65297;20380;3194;17187;8552;8635;12835;7545
1426;9 jaar;Vrouwen;2025;65648;20299;3212;17088;8619;8469;12596;7704
1427;9 jaar;Vrouwen;2026;66087;20240;3232;17008;8696;8312;12378;7861
1428;9 jaar;Vrouwen;2027;66567;20204;3255;16950;8774;8176;12185;8020
1429;9 jaar;Vrouwen;2028;67138;20178;3275;16903;8855;8047;12009;8169
1430;9 jaar;Vrouwen;2029;67698;20167;3296;16871;8935;7935;11853;8314
1431;9 jaar;Vrouwen;2030;68223;20174;3316;16858;9024;7835;11716;8458
1432;9 jaar;Vrouwen;2031;68695;20200;3339;16861;9112;7749;11601;8599
1433;9 jaar;Vrouwen;2032;69085;20241;3361;16880;9206;7674;11506;8735
1434;9 jaar;Vrouwen;2033;69394;20300;3383;16917;9300;7617;11433;8867
1435;9 jaar;Vrouwen;2034;69645;20374;3405;16969;9395;7574;11381;8994
1436;9 jaar;Vrouwen;2035;69817;20460;3429;17031;9488;7543;11339;9121
1437;9 jaar;Vrouwen;2036;69916;20551;3450;17101;9586;7515;11310;9240
1438;9 jaar;Vrouwen;2037;69949;20668;3472;17195;9690;7505;11302;9365
1439;9 jaar;Vrouwen;2038;69891;20795;3494;17302;9792;7510;11311;9485
1440;9 jaar;Vrouwen;2039;69797;20929;3516;17414;9894;7520;11325;9605
1441;9 jaar;Vrouwen;2040;69583;21077;3538;17540;10000;7539;11349;9729
1442;9 jaar;Vrouwen;2041;69304;21228;3557;17671;10099;7572;11382;9846
1443;9 jaar;Vrouwen;2042;68918;21400;3577;17822;10212;7610;11428;9972
1444;9 jaar;Vrouwen;2043;68434;21575;3596;17979;10330;7649;11478;10097
1445;9 jaar;Vrouwen;2044;67882;21752;3616;18136;10443;7694;11525;10227
1446;9 jaar;Vrouwen;2045;67277;21945;3633;18311;10563;7749;11589;10356
1447;9 jaar;Vrouwen;2046;66622;22139;3651;18488;10690;7798;11654;10485
1448;9 jaar;Vrouwen;2047;65985;22330;3667;18663;10811;7852;11715;10615
1449;9 jaar;Vrouwen;2048;65351;22532;3685;18847;10943;7904;11784;10749
1450;9 jaar;Vrouwen;2049;64779;22726;3699;19027;11068;7959;11847;10879
1451;9 jaar;Vrouwen;2050;64265;22924;3712;19212;11197;8015;11911;11013
1452;10 jaar;Mannen en vrouwen;2007;150476;42500;7635;34864;14321;20543;30165;12335
1453;10 jaar;Mannen en vrouwen;2008;150954;42976;7144;35832;14694;21138;30901;12075
1454;10 jaar;Mannen en vrouwen;2009;156057;43551;6353;37197;15376;21821;31318;12233
1455;10 jaar;Mannen en vrouwen;2010;156701;43928;5939;37988;15740;22249;31460;12467
1456;10 jaar;Mannen en vrouwen;2011;159589;45336;5790;39546;16389;23157;32569;12767
1457;10 jaar;Mannen en vrouwen;2012;156320;44986;5617;39370;16996;22374;32270;12717
1458;10 jaar;Mannen en vrouwen;2013;154342;44808;5781;39027;17192;21835;32086;12721
1459;10 jaar;Mannen en vrouwen;2014;152827;44574;6114;38461;16968;21493;31801;12773
1460;10 jaar;Mannen en vrouwen;2015;146040;44437;6416;38021;16897;21123;31600;12836
1461;10 jaar;Mannen en vrouwen;2016;140766;43561;6388;37173;16680;20493;30979;12582
1462;10 jaar;Mannen en vrouwen;2017;138618;43697;6377;37320;16881;20439;30517;13180
1463;10 jaar;Mannen en vrouwen;2018;136774;43389;6478;36911;16829;20082;30002;13387
1464;10 jaar;Mannen en vrouwen;2019;135463;43166;6548;36618;16854;19764;29532;13634
1465;10 jaar;Mannen en vrouwen;2020;134619;42954;6601;36353;16916;19438;29026;13929
1466;10 jaar;Mannen en vrouwen;2021;133850;42801;6649;36152;17009;19143;28551;14250
1467;10 jaar;Mannen en vrouwen;2022;133247;42608;6696;35912;17112;18800;28028;14580
1468;10 jaar;Mannen en vrouwen;2023;133059;42354;6742;35612;17205;18407;27444;14910
1469;10 jaar;Mannen en vrouwen;2024;133191;42147;6788;35359;17326;18033;26896;15251
1470;10 jaar;Mannen en vrouwen;2025;133646;41993;6835;35158;17472;17685;26401;15592
1471;10 jaar;Mannen en vrouwen;2026;134347;41859;6879;34980;17616;17364;25934;15925
1472;10 jaar;Mannen en vrouwen;2027;135237;41757;6923;34834;17778;17056;25508;16249
1473;10 jaar;Mannen en vrouwen;2028;136206;41703;6970;34733;17942;16790;25128;16575
1474;10 jaar;Mannen en vrouwen;2029;137362;41674;7015;34659;18119;16540;24789;16886
1475;10 jaar;Mannen en vrouwen;2030;138495;41674;7061;34613;18296;16317;24486;17188
1476;10 jaar;Mannen en vrouwen;2031;139565;41705;7104;34601;18482;16119;24224;17481
1477;10 jaar;Mannen en vrouwen;2032;140524;41769;7150;34618;18663;15955;23999;17769
1478;10 jaar;Mannen en vrouwen;2033;141316;41865;7196;34669;18854;15815;23815;18050
1479;10 jaar;Mannen en vrouwen;2034;141950;41996;7242;34754;19051;15703;23674;18323
1480;10 jaar;Mannen en vrouwen;2035;142453;42156;7286;34871;19252;15619;23572;18585
1481;10 jaar;Mannen en vrouwen;2036;142808;42335;7332;35003;19445;15558;23492;18843
1482;10 jaar;Mannen en vrouwen;2037;142996;42540;7374;35166;19654;15512;23447;19093
1483;10 jaar;Mannen en vrouwen;2038;143070;42777;7420;35358;19860;15498;23431;19346
1484;10 jaar;Mannen en vrouwen;2039;142954;43041;7462;35579;20071;15508;23449;19592
1485;10 jaar;Mannen en vrouwen;2040;142760;43324;7504;35819;20288;15531;23485;19839
1486;10 jaar;Mannen en vrouwen;2041;142322;43626;7546;36079;20500;15579;23536;20090
1487;10 jaar;Mannen en vrouwen;2042;141755;43938;7586;36351;20708;15643;23604;20333
1488;10 jaar;Mannen en vrouwen;2043;140980;44279;7627;36652;20937;15715;23688;20590
1489;10 jaar;Mannen en vrouwen;2044;139994;44635;7665;36971;21171;15799;23787;20848
1490;10 jaar;Mannen en vrouwen;2045;138869;45003;7701;37302;21409;15893;23890;21113
1491;10 jaar;Mannen en vrouwen;2046;137641;45391;7737;37654;21656;15998;24013;21378
1492;10 jaar;Mannen en vrouwen;2047;136308;45782;7771;38011;21915;16096;24139;21643
1493;10 jaar;Mannen en vrouwen;2048;135015;46173;7803;38370;22164;16206;24265;21908
1494;10 jaar;Mannen en vrouwen;2049;133732;46576;7837;38739;22428;16311;24399;22177
1495;10 jaar;Mannen en vrouwen;2050;132568;46971;7866;39105;22682;16423;24525;22447
1496;10 jaar;Mannen;2007;77363;21914;3926;17988;7402;10586;15514;6400
1497;10 jaar;Mannen;2008;76836;22016;3611;18404;7571;10833;15789;6227
1498;10 jaar;Mannen;2009;79847;22317;3306;19010;7862;11148;15980;6336
1499;10 jaar;Mannen;2010;80331;22559;3044;19516;8085;11431;16069;6491
1500;10 jaar;Mannen;2011;81434;23163;2975;20188;8420;11769;16601;6562
1501;10 jaar;Mannen;2012;79833;23166;2881;20286;8788;11497;16632;6535
1502;10 jaar;Mannen;2013;79124;22975;2982;19992;8808;11185;16409;6566
1503;10 jaar;Mannen;2014;78421;22749;3128;19621;8680;10941;16235;6513
1504;10 jaar;Mannen;2015;74796;22550;3204;19346;8577;10769;16013;6537
1505;10 jaar;Mannen;2016;72174;22230;3210;19021;8498;10523;15738;6493
1506;10 jaar;Mannen;2017;71053;22273;3194;19079;8640;10439;15499;6773
1507;10 jaar;Mannen;2018;70101;22128;3257;18871;8610;10261;15241;6887
1508;10 jaar;Mannen;2019;69416;22030;3306;18724;8626;10098;15012;7017
1509;10 jaar;Mannen;2020;68971;21938;3344;18594;8656;9938;14765;7172
1510;10 jaar;Mannen;2021;68565;21872;3376;18496;8701;9794;14532;7340
1511;10 jaar;Mannen;2022;68241;21793;3405;18388;8760;9628;14281;7513
1512;10 jaar;Mannen;2023;68134;21675;3430;18245;8812;9433;13991;7684
1513;10 jaar;Mannen;2024;68199;21573;3454;18119;8876;9244;13713;7860
1514;10 jaar;Mannen;2025;68427;21502;3479;18024;8954;9070;13466;8037
1515;10 jaar;Mannen;2026;68780;21445;3502;17942;9031;8911;13235;8210
1516;10 jaar;Mannen;2027;69234;21398;3524;17874;9115;8758;13021;8377
1517;10 jaar;Mannen;2028;69727;21374;3547;17827;9201;8626;12830;8545
1518;10 jaar;Mannen;2029;70314;21368;3569;17799;9298;8501;12664;8704
1519;10 jaar;Mannen;2030;70889;21374;3591;17783;9392;8391;12514;8860
1520;10 jaar;Mannen;2031;71438;21393;3612;17781;9487;8293;12385;9008
1521;10 jaar;Mannen;2032;71927;21427;3634;17794;9581;8212;12271;9156
1522;10 jaar;Mannen;2033;72330;21480;3655;17825;9680;8145;12182;9298
1523;10 jaar;Mannen;2034;72655;21548;3677;17871;9780;8091;12111;9438
1524;10 jaar;Mannen;2035;72909;21631;3696;17935;9886;8049;12059;9572
1525;10 jaar;Mannen;2036;73093;21723;3718;18005;9986;8019;12020;9703
1526;10 jaar;Mannen;2037;73184;21832;3737;18095;10097;7999;12001;9832
1527;10 jaar;Mannen;2038;73223;21950;3757;18193;10197;7996;11992;9958
1528;10 jaar;Mannen;2039;73166;22083;3776;18306;10306;8000;11999;10083
1529;10 jaar;Mannen;2040;73064;22229;3795;18434;10421;8013;12020;10208
1530;10 jaar;Mannen;2041;72838;22383;3814;18569;10528;8041;12048;10335
1531;10 jaar;Mannen;2042;72548;22543;3832;18711;10637;8074;12082;10460
1532;10 jaar;Mannen;2043;72158;22710;3850;18860;10751;8108;12120;10590
1533;10 jaar;Mannen;2044;71653;22891;3867;19024;10870;8153;12170;10721
1534;10 jaar;Mannen;2045;71078;23080;3884;19197;10995;8202;12224;10856
1535;10 jaar;Mannen;2046;70453;23274;3901;19373;11121;8252;12283;10991
1536;10 jaar;Mannen;2047;69772;23471;3916;19555;11254;8301;12346;11125
1537;10 jaar;Mannen;2048;69114;23669;3931;19738;11381;8358;12410;11258
1538;10 jaar;Mannen;2049;68462;23871;3947;19924;11512;8412;12476;11394
1539;10 jaar;Mannen;2050;67869;24072;3961;20111;11642;8469;12539;11533
1540;10 jaar;Vrouwen;2007;73113;20586;3709;16877;6919;9957;14650;5935
1541;10 jaar;Vrouwen;2008;74118;20960;3533;17428;7124;10304;15112;5848
1542;10 jaar;Vrouwen;2009;76210;21234;3047;18187;7514;10672;15338;5896
1543;10 jaar;Vrouwen;2010;76370;21368;2896;18472;7654;10818;15391;5977
1544;10 jaar;Vrouwen;2011;78155;22172;2815;19358;7969;11389;15967;6205
1545;10 jaar;Vrouwen;2012;76487;21820;2736;19084;8207;10877;15638;6182
1546;10 jaar;Vrouwen;2013;75218;21833;2798;19035;8384;10650;15677;6156
1547;10 jaar;Vrouwen;2014;74406;21826;2986;18840;8289;10551;15566;6260
1548;10 jaar;Vrouwen;2015;71245;21887;3212;18675;8321;10354;15587;6299
1549;10 jaar;Vrouwen;2016;68592;21331;3178;18152;8182;9970;15242;6089
1550;10 jaar;Vrouwen;2017;67564;21424;3183;18241;8241;10000;15018;6406
1551;10 jaar;Vrouwen;2018;66673;21262;3221;18041;8220;9821;14761;6500
1552;10 jaar;Vrouwen;2019;66047;21137;3243;17894;8228;9667;14520;6617
1553;10 jaar;Vrouwen;2020;65649;21017;3257;17759;8259;9500;14260;6756
1554;10 jaar;Vrouwen;2021;65285;20929;3273;17657;8308;9349;14019;6910
1555;10 jaar;Vrouwen;2022;65006;20815;3291;17524;8352;9172;13748;7067
1556;10 jaar;Vrouwen;2023;64925;20679;3312;17367;8393;8973;13453;7226
1557;10 jaar;Vrouwen;2024;64992;20575;3334;17240;8450;8790;13183;7392
1558;10 jaar;Vrouwen;2025;65219;20490;3356;17134;8518;8616;12935;7555
1559;10 jaar;Vrouwen;2026;65567;20414;3377;17038;8585;8453;12700;7714
1560;10 jaar;Vrouwen;2027;66003;20359;3399;16960;8662;8298;12487;7872
1561;10 jaar;Vrouwen;2028;66479;20329;3423;16905;8741;8164;12298;8031
1562;10 jaar;Vrouwen;2029;67048;20306;3447;16860;8822;8038;12125;8182
1563;10 jaar;Vrouwen;2030;67605;20300;3470;16830;8905;7925;11972;8328
1564;10 jaar;Vrouwen;2031;68126;20312;3491;16821;8994;7826;11839;8473
1565;10 jaar;Vrouwen;2032;68596;20341;3516;16825;9082;7743;11728;8614
1566;10 jaar;Vrouwen;2033;68986;20385;3541;16844;9174;7670;11633;8752
1567;10 jaar;Vrouwen;2034;69294;20448;3565;16883;9270;7612;11563;8885
1568;10 jaar;Vrouwen;2035;69544;20525;3589;16936;9365;7570;11513;9012
1569;10 jaar;Vrouwen;2036;69715;20613;3615;16998;9458;7540;11472;9141
1570;10 jaar;Vrouwen;2037;69812;20708;3637;17071;9558;7513;11447;9261
1571;10 jaar;Vrouwen;2038;69847;20828;3663;17165;9662;7503;11439;9388
1572;10 jaar;Vrouwen;2039;69789;20958;3686;17272;9765;7508;11449;9509
1573;10 jaar;Vrouwen;2040;69696;21095;3709;17385;9867;7518;11465;9630
1574;10 jaar;Vrouwen;2041;69484;21243;3733;17510;9972;7538;11488;9754
1575;10 jaar;Vrouwen;2042;69207;21395;3754;17641;10071;7570;11522;9873
1576;10 jaar;Vrouwen;2043;68822;21569;3777;17792;10186;7606;11568;10001
1577;10 jaar;Vrouwen;2044;68341;21744;3797;17947;10301;7646;11617;10127
1578;10 jaar;Vrouwen;2045;67791;21923;3818;18105;10414;7691;11666;10257
1579;10 jaar;Vrouwen;2046;67188;22118;3837;18281;10534;7747;11731;10387
1580;10 jaar;Vrouwen;2047;66536;22311;3854;18456;10661;7795;11793;10518
1581;10 jaar;Vrouwen;2048;65901;22504;3872;18632;10784;7848;11855;10649
1582;10 jaar;Vrouwen;2049;65270;22706;3891;18815;10916;7899;11923;10783
1583;10 jaar;Vrouwen;2050;64699;22899;3905;18994;11040;7954;11985;10914
1584;11 jaar;Mannen en vrouwen;2007;151313;42150;7798;34351;14257;20094;29805;12345
1585;11 jaar;Mannen en vrouwen;2008;150264;42443;7800;34644;14224;20419;30125;12319
1586;11 jaar;Mannen en vrouwen;2009;150737;43008;7368;35640;14614;21026;30918;12090
1587;11 jaar;Mannen en vrouwen;2010;155844;43645;6633;37012;15298;21714;31388;12257
1588;11 jaar;Mannen en vrouwen;2011;156495;44083;6253;37830;15674;22157;31573;12510
1589;11 jaar;Mannen en vrouwen;2012;159388;45518;6118;39400;16328;23072;32702;12816
1590;11 jaar;Mannen en vrouwen;2013;156148;45193;5964;39229;16929;22300;32423;12770
1591;11 jaar;Mannen en vrouwen;2014;154180;45022;6125;38897;17130;21767;32246;12776
1592;11 jaar;Mannen en vrouwen;2015;152668;44790;6446;38344;16912;21432;31968;12822
1593;11 jaar;Mannen en vrouwen;2016;145898;44654;6737;37917;16846;21071;31773;12881
1594;11 jaar;Mannen en vrouwen;2017;140625;43806;6714;37092;16637;20454;31174;12631
1595;11 jaar;Mannen en vrouwen;2018;138485;43948;6710;37238;16838;20400;30719;13229
1596;11 jaar;Mannen en vrouwen;2019;136644;43647;6812;36835;16788;20048;30212;13435
1597;11 jaar;Mannen en vrouwen;2020;135330;43434;6884;36550;16815;19734;29751;13683
1598;11 jaar;Mannen en vrouwen;2021;134485;43232;6941;36292;16878;19413;29255;13978
1599;11 jaar;Mannen en vrouwen;2022;133714;43089;6991;36098;16974;19124;28790;14299
1600;11 jaar;Mannen en vrouwen;2023;133107;42907;7042;35865;17080;18785;28277;14630
1601;11 jaar;Mannen en vrouwen;2024;132914;42665;7091;35573;17175;18398;27703;14962
1602;11 jaar;Mannen en vrouwen;2025;133042;42468;7141;35327;17296;18031;27165;15303
1603;11 jaar;Mannen en vrouwen;2026;133489;42324;7192;35132;17446;17686;26678;15646
1604;11 jaar;Mannen en vrouwen;2027;134189;42197;7239;34958;17588;17369;26218;15979
1605;11 jaar;Mannen en vrouwen;2028;135071;42104;7287;34817;17751;17065;25799;16305
1606;11 jaar;Mannen en vrouwen;2029;136035;42057;7337;34720;17918;16802;25425;16632
1607;11 jaar;Mannen en vrouwen;2030;137189;42034;7387;34647;18093;16554;25091;16943
1608;11 jaar;Mannen en vrouwen;2031;138315;42043;7436;34607;18272;16334;24796;17247
1609;11 jaar;Mannen en vrouwen;2032;139380;42081;7483;34597;18458;16139;24538;17543
1610;11 jaar;Mannen en vrouwen;2033;140338;42147;7532;34615;18639;15975;24316;17831
1611;11 jaar;Mannen en vrouwen;2034;141128;42250;7581;34668;18831;15837;24137;18113
1612;11 jaar;Mannen en vrouwen;2035;141759;42385;7631;34754;19027;15727;23998;18388
1613;11 jaar;Mannen en vrouwen;2036;142261;42553;7679;34874;19229;15645;23900;18653
1614;11 jaar;Mannen en vrouwen;2037;142616;42736;7729;35007;19421;15586;23821;18914
1615;11 jaar;Mannen en vrouwen;2038;142803;42944;7774;35170;19632;15538;23779;19165
1616;11 jaar;Mannen en vrouwen;2039;142880;43183;7822;35360;19835;15525;23763;19420
1617;11 jaar;Mannen en vrouwen;2040;142764;43451;7868;35583;20049;15534;23783;19668
1618;11 jaar;Mannen en vrouwen;2041;142572;43737;7914;35822;20266;15556;23820;19916
1619;11 jaar;Mannen en vrouwen;2042;142139;44039;7959;36080;20476;15604;23869;20169
1620;11 jaar;Mannen en vrouwen;2043;141578;44352;8002;36349;20683;15666;23936;20416
1621;11 jaar;Mannen en vrouwen;2044;140804;44696;8045;36651;20915;15736;24022;20675
1622;11 jaar;Mannen en vrouwen;2045;139822;45056;8086;36970;21149;15821;24123;20933
1623;11 jaar;Mannen en vrouwen;2046;138702;45424;8124;37299;21386;15914;24225;21199
1624;11 jaar;Mannen en vrouwen;2047;137479;45812;8163;37650;21632;16018;24347;21466
1625;11 jaar;Mannen en vrouwen;2048;136154;46204;8200;38004;21890;16114;24469;21734
1626;11 jaar;Mannen en vrouwen;2049;134864;46596;8234;38363;22141;16222;24596;22000
1627;11 jaar;Mannen en vrouwen;2050;133586;46998;8269;38729;22402;16327;24728;22270
1628;11 jaar;Mannen;2007;77382;21539;3959;17580;7272;10308;15228;6311
1629;11 jaar;Mannen;2008;77265;21881;4008;17873;7351;10522;15490;6391
1630;11 jaar;Mannen;2009;76739;22034;3729;18305;7529;10776;15799;6235
1631;11 jaar;Mannen;2010;79745;22368;3450;18918;7824;11094;16019;6349
1632;11 jaar;Mannen;2011;80234;22646;3212;19434;8052;11382;16131;6515
1633;11 jaar;Mannen;2012;81339;23266;3152;20114;8390;11724;16674;6592
1634;11 jaar;Mannen;2013;79753;23283;3070;20212;8754;11458;16713;6569
1635;11 jaar;Mannen;2014;79046;23096;3170;19926;8776;11150;16497;6599
1636;11 jaar;Mannen;2015;78343;22874;3311;19563;8651;10912;16328;6546
1637;11 jaar;Mannen;2016;74725;22681;3385;19296;8551;10744;16113;6567
1638;11 jaar;Mannen;2017;72103;22374;3392;18982;8477;10505;15849;6525
1639;11 jaar;Mannen;2018;70988;22420;3382;19038;8618;10420;15614;6806
1640;11 jaar;Mannen;2019;70037;22279;3445;18834;8589;10245;15360;6919
1641;11 jaar;Mannen;2020;69351;22185;3494;18691;8607;10084;15136;7050
1642;11 jaar;Mannen;2021;68906;22097;3533;18564;8637;9928;14893;7204
1643;11 jaar;Mannen;2022;68499;22037;3567;18470;8683;9786;14664;7372
1644;11 jaar;Mannen;2023;68171;21965;3597;18367;8745;9623;14419;7545
1645;11 jaar;Mannen;2024;68061;21852;3623;18229;8798;9431;14135;7717
1646;11 jaar;Mannen;2025;68123;21757;3649;18108;8864;9244;13863;7894
1647;11 jaar;Mannen;2026;68346;21692;3675;18017;8944;9073;13620;8072
1648;11 jaar;Mannen;2027;68700;21637;3701;17936;9019;8917;13392;8245
1649;11 jaar;Mannen;2028;69149;21595;3725;17870;9104;8766;13183;8412
1650;11 jaar;Mannen;2029;69639;21576;3749;17827;9190;8636;12995;8580
1651;11 jaar;Mannen;2030;70225;21571;3773;17798;9285;8513;12831;8740
1652;11 jaar;Mannen;2031;70798;21582;3797;17785;9381;8404;12685;8897
1653;11 jaar;Mannen;2032;71344;21603;3820;17784;9476;8308;12557;9046
1654;11 jaar;Mannen;2033;71832;21640;3843;17797;9570;8227;12445;9195
1655;11 jaar;Mannen;2034;72232;21696;3865;17831;9671;8160;12358;9338
1656;11 jaar;Mannen;2035;72556;21767;3889;17878;9771;8107;12289;9478
1657;11 jaar;Mannen;2036;72809;21853;3911;17942;9876;8066;12238;9615
1658;11 jaar;Mannen;2037;72993;21946;3933;18013;9976;8036;12200;9746
1659;11 jaar;Mannen;2038;73084;22057;3954;18103;10087;8016;12182;9875
1660;11 jaar;Mannen;2039;73124;22175;3975;18200;10187;8013;12173;10002
1661;11 jaar;Mannen;2040;73068;22310;3996;18314;10297;8017;12182;10128
1662;11 jaar;Mannen;2041;72968;22457;4017;18440;10410;8030;12202;10254
1663;11 jaar;Mannen;2042;72746;22609;4037;18573;10514;8058;12227;10382
1664;11 jaar;Mannen;2043;72457;22770;4056;18714;10625;8089;12262;10508
1665;11 jaar;Mannen;2044;72069;22939;4075;18863;10742;8122;12300;10638
1666;11 jaar;Mannen;2045;71565;23122;4094;19028;10862;8166;12352;10770
1667;11 jaar;Mannen;2046;70993;23311;4111;19199;10985;8215;12405;10906
1668;11 jaar;Mannen;2047;70371;23504;4129;19374;11109;8265;12462;11042
1669;11 jaar;Mannen;2048;69693;23703;4147;19556;11242;8314;12525;11178
1670;11 jaar;Mannen;2049;69037;23901;4162;19739;11370;8369;12590;11311
1671;11 jaar;Mannen;2050;68388;24102;4179;19923;11499;8424;12654;11448
1672;11 jaar;Vrouwen;2007;73931;20611;3839;16771;6985;9786;14577;6034
1673;11 jaar;Vrouwen;2008;72999;20562;3792;16771;6873;9898;14634;5928
1674;11 jaar;Vrouwen;2009;73999;20974;3638;17335;7085;10250;15119;5854
1675;11 jaar;Vrouwen;2010;76099;21277;3183;18094;7474;10620;15370;5908
1676;11 jaar;Vrouwen;2011;76261;21436;3040;18396;7621;10775;15442;5994
1677;11 jaar;Vrouwen;2012;78049;22252;2966;19286;7939;11348;16027;6225
1678;11 jaar;Vrouwen;2013;76395;21911;2894;19017;8175;10842;15709;6201
1679;11 jaar;Vrouwen;2014;75134;21926;2954;18971;8354;10617;15749;6177
1680;11 jaar;Vrouwen;2015;74325;21917;3136;18781;8261;10520;15640;6277
1681;11 jaar;Vrouwen;2016;71173;21973;3351;18622;8295;10327;15659;6314
1682;11 jaar;Vrouwen;2017;68521;21431;3321;18110;8161;9949;15325;6106
1683;11 jaar;Vrouwen;2018;67497;21528;3329;18200;8220;9979;15105;6423
1684;11 jaar;Vrouwen;2019;66607;21369;3367;18001;8199;9803;14853;6516
1685;11 jaar;Vrouwen;2020;65979;21249;3390;17858;8208;9650;14616;6633
1686;11 jaar;Vrouwen;2021;65579;21135;3407;17728;8242;9486;14362;6773
1687;11 jaar;Vrouwen;2022;65215;21052;3425;17628;8291;9337;14125;6927
1688;11 jaar;Vrouwen;2023;64936;20943;3445;17498;8336;9162;13858;7085
1689;11 jaar;Vrouwen;2024;64853;20812;3468;17344;8377;8968;13568;7245
1690;11 jaar;Vrouwen;2025;64919;20711;3491;17219;8432;8787;13302;7409
1691;11 jaar;Vrouwen;2026;65142;20632;3516;17116;8503;8613;13058;7574
1692;11 jaar;Vrouwen;2027;65489;20560;3538;17022;8569;8452;12826;7734
1693;11 jaar;Vrouwen;2028;65923;20509;3562;16946;8647;8299;12616;7892
1694;11 jaar;Vrouwen;2029;66396;20482;3588;16893;8727;8166;12430;8051
1695;11 jaar;Vrouwen;2030;66963;20463;3614;16849;8808;8041;12260;8203
1696;11 jaar;Vrouwen;2031;67518;20461;3639;16822;8892;7930;12111;8350
1697;11 jaar;Vrouwen;2032;68036;20478;3664;16814;8982;7832;11981;8496
1698;11 jaar;Vrouwen;2033;68506;20507;3689;16818;9069;7749;11871;8636
1699;11 jaar;Vrouwen;2034;68895;20554;3716;16838;9160;7677;11778;8775
1700;11 jaar;Vrouwen;2035;69203;20618;3742;16877;9256;7621;11709;8909
1701;11 jaar;Vrouwen;2036;69452;20700;3768;16932;9353;7579;11662;9038
1702;11 jaar;Vrouwen;2037;69623;20790;3796;16994;9444;7549;11622;9168
1703;11 jaar;Vrouwen;2038;69718;20888;3820;17067;9545;7523;11597;9290
1704;11 jaar;Vrouwen;2039;69756;21007;3847;17160;9649;7511;11590;9418
1705;11 jaar;Vrouwen;2040;69697;21141;3872;17269;9752;7517;11601;9540
1706;11 jaar;Vrouwen;2041;69604;21280;3897;17382;9856;7526;11618;9662
1707;11 jaar;Vrouwen;2042;69393;21429;3922;17507;9962;7545;11642;9787
1708;11 jaar;Vrouwen;2043;69120;21581;3946;17635;10058;7577;11673;9908
1709;11 jaar;Vrouwen;2044;68736;21758;3970;17788;10173;7614;11721;10036
1710;11 jaar;Vrouwen;2045;68257;21934;3992;17942;10288;7655;11771;10163
1711;11 jaar;Vrouwen;2046;67709;22113;4013;18100;10401;7699;11820;10293
1712;11 jaar;Vrouwen;2047;67108;22309;4033;18275;10523;7753;11884;10424
1713;11 jaar;Vrouwen;2048;66461;22501;4053;18448;10647;7801;11944;10557
1714;11 jaar;Vrouwen;2049;65827;22695;4072;18624;10771;7852;12006;10689
1715;11 jaar;Vrouwen;2050;65198;22896;4090;18806;10903;7903;12074;10823
1716;12 jaar;Mannen en vrouwen;2007;155861;43295;8601;34694;14262;20432;30720;12574
1717;12 jaar;Mannen en vrouwen;2008;151112;42161;7975;34186;14182;20005;29815;12346
1718;12 jaar;Mannen en vrouwen;2009;150059;42522;8010;34512;14165;20348;30190;12332
1719;12 jaar;Mannen en vrouwen;2010;150547;43149;7624;35525;14563;20962;31023;12126
1720;12 jaar;Mannen en vrouwen;2011;155646;43851;6931;36920;15256;21664;31543;12308
1721;12 jaar;Mannen en vrouwen;2012;156308;44326;6573;37754;15637;22117;31756;12570
1722;12 jaar;Mannen en vrouwen;2013;159211;45769;6451;39318;16291;23027;32889;12879
1723;12 jaar;Mannen en vrouwen;2014;155988;45462;6308;39153;16891;22263;32627;12835
1724;12 jaar;Mannen en vrouwen;2015;154026;45296;6467;38829;17093;21736;32458;12838
1725;12 jaar;Mannen en vrouwen;2016;152515;45064;6779;38286;16876;21410;32184;12881
1726;12 jaar;Mannen en vrouwen;2017;145758;44933;7061;37872;16815;21056;31995;12937
1727;12 jaar;Mannen en vrouwen;2018;140487;44104;7043;37061;16613;20448;31412;12692
1728;12 jaar;Mannen en vrouwen;2019;138354;44253;7046;37207;16815;20393;30963;13290
1729;12 jaar;Mannen en vrouwen;2020;136514;43960;7148;36812;16767;20045;30466;13494
1730;12 jaar;Mannen en vrouwen;2021;135199;43754;7222;36532;16797;19735;30011;13743
