ID;BuitenlandsBelang;BedrijfstakkenBranchesSBI2008;Perioden;Ondernemingengroep_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;DeelnemingenBinnenland_7;DeelnemingenBuitenland_8;LanglVorderingenEnBeleggingenTotaal_9;LanglVorderingenOpDeelnBinnenland_10;LanglVorderingenOpDeelnBuitenland_11;VorderingenOpFinancieleInstellingen_12;OverigeLanglVorderingenEnBeleggingen_13;Voorraden_14;KortlVorderingenEnBeleggingenTotaal_15;KortlVorderingenOpDeelnBinnenland_16;KortlVorderingenOpDeelnBuitenland_17;Handelsdebiteuren_18;Belastingen_19;OverigeVorderingen_20;BeleggingenOpKorteTermijn_21;LiquideMiddelenTotaal_22;Kasmiddelen_23;TermijndepositoS_24;VorderingenOpFinancieleInstellingen_25;EigenVermogenTotaal_26;Aandelenkapitaal_27;Agioreserve_28;Herwaarderingsreserve_29;NietVerdeeldeWinstEnOverigeReserves_30;LanglopendeSchuldenTotaalGeenRente_31;BelangVanDerden_32;Egalisatierekening_33;Voorzieningen_34;LanglopendeSchuldenTotaalWelRente_35;LanglSchuldenOpDeelnBinnenland_36;LanglSchuldenOpDeelnBuitenland_37;Obligatieleningen_38;SchuldenAanFinancieleInstellingen_39;OverigeLanglopendeSchulden_40;KortlopendeSchuldenTotaal_41;KortlSchuldenOpDeelnBinnenland_42;KortlSchuldenOpDeelnBuitenland_43;Handelscrediteuren_44;SchuldenAanFinancieleInstellingen_45;Belastingen_46;OverigeKortlopendeSchulden_47;BalanstotaalBeginstand_48;ImmaterieleVasteActiva_49;MaterieleVasteActiva_50;DeelnemingenTotaal_51;DeelnemingenBinnenland_52;DeelnemingenBuitenland_53;LanglVorderingenEnBeleggingenTotaal_54;LanglVorderingenOpDeelnBinnenland_55;LanglVorderingenOpDeelnBuitenland_56;VorderingenOpFinancieleInstellingen_57;OverigeLanglVorderingenEnBeleggingen_58;Voorraden_59;KortlVorderingenEnBeleggingenTotaal_60;KortlVorderingenOpDeelnBinnenland_61;KortlVorderingenOpDeelnBuitenland_62;Handelsdebiteuren_63;Belastingen_64;OverigeKortlopendeVorderingen_65;BeleggingenOpKorteTermijn_66;LiquideMiddelenTotaal_67;Kasmiddelen_68;TermijndepositoS_69;VorderingenOpFinancieleInstellingen_70;EigenVermogenTotaal_71;Aandelenkapitaal_72;Agioreserve_73;Herwaarderingsreserve_74;NietVerdeeldeWinstEnOverigeReserves_75;LanglopendeSchuldenTotaalGeenRente_76;BelangVanDerden_77;Egalisatierekening_78;Voorzieningen_79;LanglopendeSchuldenTotaalWelRente_80;LanglSchuldenOpDeelnBinnenland_81;LanglSchuldenOpDeelnBuitenland_82;Obligatieleningen_83;SchuldenAanFinancieleInstellingen_84;OverigeLanglopendeSchulden_85;KortlopendeSchuldenTotaal_86;KortlSchuldenOpDeelnBinnenland_87;KortlSchuldenOpDeelnBuitenland_88;Handelscrediteuren_89;Belastingen_90;SchuldenAanFinancieleInstellingen_91;OverigeKortlopendeSchulden_92;TotaleNettoOmzet_93;NettoOmzetUitBuitenland_94;LoonSalarisEnSocialePremies_95;Afschrijvingen_96;TotaleKostenVanDeOmzet_97;KostenVanDeOmzetUitBuitenland_98;Investeringspremies_99;Bedrijfsresultaat_100;ResultaatUitDeelnemingenTotaal_101;ResultatenUitDeelnemingenBinnenland_102;ResultatenUitDeelnemingenBuitenland_103;Rentebaten_104;Rentelasten_105;OverigeFinancieleResultaten_106;BuitengewoneBaten_107;BuitengewoneLasten_108;ResultaatVoorBelastingen_109;Vennootschapsbelasting_110;AandeelVanDerden_111;Nettoresultaat_112
70;Nederlandse international;G+I Handel en horeca;2021;137.0;126.3;170352.4;19498.8;13362.9;100194.4;27931.1;72263.3;9183.9;50.0;6861.1;92.0;2180.8;8408.5;15859.1;169.6;5917.3;5612.6;377.9;3016.4;765.3;3844.8;86.2;111.9;3646.7;111503.3;5938.0;26300.9;1423.5;77840.9;2054.8;288.4;1.2;1765.2;32382.1;117.8;8897.3;5624.7;7349.7;10392.6;24412.2;446.1;6210.7;7039.4;2519.6;1983.2;6213.2;150510.5;18878.3;12147.3;88982.5;25284.5;63698.0;7500.4;50.7;4961.1;76.7;2411.9;6716.7;12261.2;346.7;4917.1;4676.1;371.1;1552.2;398.0;4024.0;85.0;37.3;3901.7;100222.8;6214.0;27092.3;1015.4;65901.1;1952.9;242.4;0.5;1710.0;31020.8;135.1;9032.5;5372.0;6211.6;10269.6;17314.1;584.9;2215.7;5967.1;1849.7;2221.0;4475.7;80828.6;25735.6;7335.7;2774.8;67067.2;24499.5;89.5;3740.4;10565.8;4228.4;6337.4;356.6;1264.8;-215.4;27.9;0.4;13210.0;962.5;65.2;12182.4
71;Nederlandse international;G+I Handel en horeca;2022;134.0;132.2;172854.4;20257.4;14253.4;99551.2;1693.1;97858.1;8425.8;76.1;5968.9;94.6;2286.2;9895.9;16697.9;227.1;6088.7;6432.0;520.2;2177.1;1252.8;3772.9;84.6;228.5;3459.8;114470.6;1697.8;30049.8;1499.6;81223.4;1871.6;194.8;3.0;1673.8;33890.9;270.7;9342.4;5777.6;8661.1;9839.1;22621.4;705.1;3495.7;7744.2;2288.7;2283.6;6104.1;157324.5;19068.2;13437.6;92321.9;1928.3;90393.6;6776.0;50.8;4669.3;91.6;1964.3;8085.4;13868.4;138.7;5422.6;5398.8;419.7;1535.4;953.2;3767.1;86.3;104.5;3576.3;104022.2;1309.5;27264.7;1031.5;74416.5;1921.8;179.2;1.2;1741.4;30982.5;1.0;8761.0;5624.7;7690.9;8904.9;20398.0;456.1;3137.0;6919.7;1975.4;2439.1;5470.7;88309.4;26049.2;7998.9;2974.2;73937.5;27429.1;11.8;3410.6;7829.3;-29.9;7859.2;515.2;1432.5;42.3;407.6;20.3;10752.1;823.4;41.8;9887.0
72;Nederlandse international;H+J Vervoer, informatie en communicatie;2019;76.0;86.0;95875.3;12899.2;29718.9;28198.1;1037.8;27160.3;12480.1;5017.5;4296.3;11.1;3155.2;417.1;8070.4;624.7;2066.6;2920.0;267.4;2178.0;13.7;4091.3;2.3;1003.4;3085.6;43837.9;3470.3;60006.3;1084.5;-20723.2;2337.9;97.6;279.3;1961.0;35834.5;284.1;1481.9;15752.9;5824.4;12491.2;13865.0;51.6;3583.9;2282.4;1205.5;879.9;5861.7;89824.7;10784.1;28166.8;27070.7;1118.0;25952.7;11721.3;5054.9;3619.4;11.6;3035.4;425.0;7919.7;492.2;2034.9;3187.0;246.9;1955.1;3.6;3737.1;1.1;1361.3;2374.7;38455.5;3497.8;57415.4;880.0;-23337.7;2411.2;84.3;278.6;2048.3;35295.6;429.4;2298.3;16308.4;4952.3;11307.2;13662.5;95.6;3642.1;2496.9;663.4;1240.3;5524.2;26930.9;6921.6;6352.8;3996.1;15087.8;4679.6;77.8;1571.9;3753.7;856.4;2897.3;818.8;1796.7;780.3;113.7;0.0;5241.8;222.4;15.9;5003.5
73;Nederlandse international;H+J Vervoer, informatie en communicatie;2020;69.0;77.8;94612.4;9469.2;24668.4;37461.2;2025.4;35435.8;10233.0;3343.1;4862.3;27.4;2000.2;303.1;8193.5;566.5;2187.4;2192.6;372.8;2341.8;532.4;4283.8;11.9;1244.4;3027.5;46863.4;3208.4;60006.8;1202.2;-17554.0;1917.7;93.1;262.3;1562.3;32618.8;1144.4;1463.6;11703.7;6806.1;11501.0;13212.5;1920.3;3059.8;1587.5;1048.4;1165.6;4430.9;87363.9;9546.2;24951.2;29756.9;1115.8;28641.1;11586.1;4987.3;4413.5;15.5;2169.8;347.7;7369.9;573.6;2280.4;2486.3;321.3;1704.5;3.8;3806.0;2.0;1352.5;2451.5;42966.0;3242.4;53611.4;1233.3;-15121.1;2218.6;104.9;284.1;1829.6;30070.1;316.1;1650.1;10551.4;5539.5;12013.0;12109.1;31.6;3885.0;1811.9;713.2;1392.7;4274.7;18829.1;6411.4;5553.3;2703.6;13691.4;4733.7;927.8;-2191.4;580.3;106.4;473.9;1097.1;1343.8;77.2;0.0;70.3;-1850.9;216.7;-0.4;-2067.2
74;Nederlandse international;H+J Vervoer, informatie en communicatie;2021;54.0;72.4;142162.2;16829.6;19838.4;50012.5;665.8;49346.7;33250.0;3209.1;26330.6;447.8;3262.5;430.6;16916.2;573.5;9387.8;2230.4;1944.1;2124.4;656.0;4885.1;208.1;1869.1;2807.9;85411.1;26176.8;58007.2;1088.5;138.6;1541.4;118.6;223.9;1198.9;34274.3;26.5;6048.6;13156.7;5467.1;9575.4;20935.4;83.4;13002.8;1663.6;634.0;896.4;4655.2;132973.1;4927.8;19471.3;54827.1;564.0;54263.1;34397.7;3395.3;29115.5;0.4;1886.5;396.6;15717.9;555.3;8032.4;2263.9;1663.0;2612.0;591.3;3234.7;13.0;1122.8;2098.9;84793.2;32492.0;55054.4;1054.3;-3807.5;1830.0;87.4;262.3;1480.3;26906.7;20.9;2844.5;10266.7;5976.1;7798.5;19443.2;70.9;12017.1;1349.0;1094.5;878.0;4033.7;23500.4;11314.7;5226.9;2307.4;16636.5;9260.2;979.9;309.4;2968.2;98.9;2869.3;818.6;1088.2;-777.3;334.3;2.3;2562.8;-155.3;0.7;2717.4
75;Nederlandse international;H+J Vervoer, informatie en communicatie;2022;54.0;70.5;146778.6;12498.4;20414.5;57828.5;849.0;56979.5;26479.9;1620.0;22032.2;29.3;2798.4;458.4;20668.1;832.3;13701.5;2360.7;1226.1;1903.3;644.2;8431.0;106.5;5104.6;3219.9;87264.6;27681.0;64022.5;1133.1;-5572.0;1364.2;177.8;193.4;993.0;35048.1;586.5;6477.1;12968.5;4734.3;10281.7;23101.9;94.9;12789.6;3120.0;499.8;890.1;5707.5;147806.9;16870.1;19820.4;53931.9;785.6;53146.3;32472.4;1536.5;27178.1;450.1;3307.7;414.2;16837.8;253.3;9641.0;1990.9;1943.7;2352.9;656.0;7460.0;208.1;3686.6;3565.3;88621.1;25915.5;64420.3;1088.5;-2803.2;1487.5;117.3;223.9;1146.3;35258.7;634.8;5911.0;13418.3;4496.6;10798.0;22439.5;74.8;12932.9;3300.0;901.1;634.0;4596.7;26282.7;12560.0;5558.8;2372.6;22962.7;10592.4;332.9;-4278.5;2541.4;-7.2;2548.6;1244.7;1354.1;-765.2;88.4;210.6;-2734.0;220.5;10.4;-2964.9
76;Nederlandse international;L Verhuur en handel van onroerend goed;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;Nederlandse international;L Verhuur en handel van onroerend goed;2020;12.0;0.5;20598.0;18.3;4131.8;11982.9;65.0;11917.9;1984.4;15.7;1831.6;1.7;135.4;309.7;847.5;18.9;59.8;21.1;77.6;143.7;526.4;1323.5;0.0;0.0;1323.5;10964.3;889.5;1305.6;702.4;8066.8;632.9;241.1;0.0;391.8;7145.2;0.0;78.6;2459.8;535.4;4071.4;1855.6;77.5;1285.2;74.1;3.1;67.3;348.4;18528.8;22.9;3817.7;10661.1;62.1;10599.0;1509.7;26.8;1320.6;1.7;160.6;269.3;954.1;19.4;71.5;39.9;80.4;195.4;547.5;1294.0;0.0;65.4;1228.6;10604.1;857.8;1317.6;761.2;7667.5;561.6;262.3;0.0;299.3;5614.3;0.0;74.7;1254.7;507.9;3777.0;1748.7;107.7;1127.4;68.0;57.0;7.8;380.8;376.0;116.0;43.0;60.4;131.7;93.5;0.0;141.0;1215.7;4.9;1210.8;105.0;298.3;22.1;0.0;0.0;1185.4;63.8;-94.6;1216.2
78;Nederlandse international;L Verhuur en handel van onroerend goed;2021;15.0;0.5;21194.4;14.6;4172.5;12677.8;83.7;12594.1;1240.8;75.9;909.7;0.0;255.2;240.8;1514.6;46.2;648.8;27.2;72.2;194.3;525.9;1333.2;0.0;0.0;1333.2;11926.1;327.6;3064.3;1262.9;7271.3;592.6;318.6;0.0;274.0;8013.4;0.0;152.6;2473.2;482.7;4904.9;662.3;22.9;156.5;43.2;1.9;82.5;355.3;21544.4;24.3;4221.1;11883.2;78.6;11804.6;1969.7;79.1;1715.7;1.7;173.2;320.4;1665.2;20.4;857.1;35.1;87.8;125.3;539.5;1460.4;0.0;0.0;1460.4;11695.1;320.2;3088.0;1389.8;6897.1;587.0;241.1;0.0;345.9;8307.9;0.0;146.8;2459.8;579.7;5121.6;954.3;66.7;360.3;72.6;80.3;3.0;371.4;331.0;67.7;53.7;120.0;-177.1;69.2;0.0;334.4;952.4;16.3;936.1;94.9;317.9;47.6;0.0;0.0;1111.4;100.2;84.8;926.4
79;Nederlandse international;L Verhuur en handel van onroerend goed;2022;15.0;0.5;5581.4;2.2;2970.6;1338.9;75.2;1263.7;259.7;45.8;90.5;0.0;123.4;9.1;795.5;84.4;572.6;28.1;5.8;61.8;42.8;205.6;0.0;12.6;193.0;3246.7;345.6;2775.3;1015.2;-889.4;167.7;1.3;0.0;166.4;1853.7;0.0;244.5;0.0;438.8;1170.4;313.6;1.4;29.2;22.0;6.2;30.0;224.8;5595.6;15.0;2762.4;1327.6;80.8;1246.8;304.7;47.7;143.9;0.0;113.1;38.9;912.1;36.7;732.2;28.0;9.2;76.6;29.4;234.9;0.0;16.7;218.2;3396.3;145.7;3551.7;1453.3;-1754.4;149.0;7.5;0.0;141.5;1720.6;0.0;283.6;0.0;444.7;992.3;329.6;0.6;24.8;29.3;25.8;10.6;238.5;238.2;46.7;49.1;17.9;142.9;19.8;0.1;28.3;-70.8;1.0;-71.8;14.9;29.3;-19.2;0.0;0.1;-76.2;5.3;0.0;-81.5
80;Nederlandse international;M-U Zakelijke en persoonlijke diensten;2019;71.0;176.6;83864.0;5681.7;4684.9;53624.4;20001.2;33623.2;7095.6;1773.8;3921.6;1.9;1398.3;1779.9;8808.7;1063.7;3740.3;2992.0;200.2;676.0;136.5;2188.6;14.8;316.1;1857.7;38421.9;2446.6;32740.0;1476.5;1758.8;1556.9;76.6;6.5;1473.8;20041.1;879.0;4328.5;8820.8;2234.2;3778.6;23843.9;589.1;14142.0;3773.0;1094.9;543.7;3701.2;85607.6;5573.0;4518.2;54178.0;19263.9;34914.1;6773.7;1729.5;3890.7;1.9;1151.6;1780.3;10279.6;1005.9;5144.3;3073.1;189.7;739.0;127.6;2504.9;6.5;333.7;2164.7;41132.7;2458.8;32053.8;1486.3;5133.8;1689.8;116.3;7.5;1566.0;20453.8;844.4;4006.6;9856.2;2164.8;3581.8;22331.2;718.0;13228.6;3764.2;679.3;1348.7;2592.4;27820.3;13571.1;8711.6;905.2;16312.0;10150.4;73.9;1965.4;7259.4;2850.3;4409.1;499.6;1024.6;2.5;43.5;0.0;8745.7;412.0;9.4;8324.4
81;Nederlandse international;M-U Zakelijke en persoonlijke diensten;2020;74.0;105.2;109803.5;6873.0;8134.3;64379.3;21239.2;43140.1;17281.2;1814.7;3411.3;144.5;11910.7;1564.6;7771.1;626.1;3152.7;2657.5;311.0;819.3;204.5;3800.1;10.5;154.4;3635.2;45625.1;3777.2;34838.5;476.5;6532.9;1528.5;90.6;6.3;1431.6;40225.7;693.6;7376.2;10582.9;3445.9;18127.1;22424.3;513.3;13530.3;3527.4;636.3;750.6;3466.4;113575.5;6158.2;8383.8;66634.7;21057.0;45577.7;17848.1;1773.3;5151.3;44.1;10879.4;1593.4;10710.2;1410.0;5113.3;3062.5;361.9;617.7;144.8;2247.1;2.2;348.8;1896.1;47464.9;3841.0;35341.7;430.5;7851.7;1632.9;139.4;7.4;1486.1;39785.1;771.5;8736.0;8794.6;2004.8;19478.2;24692.4;665.6;14517.8;3785.6;709.1;907.2;4107.1;28632.9;12775.3;8889.4;1823.2;17461.2;1827.3;214.0;673.2;8640.7;4401.3;4239.4;420.5;2217.4;0.7;19.4;2.8;7534.2;76.5;107.5;7350.3
82;Nederlandse international;M-U Zakelijke en persoonlijke diensten;2021;58.0;80.8;85689.0;7609.8;5885.1;41848.1;6908.6;34939.5;19035.4;2160.0;2657.3;270.6;13947.5;1567.3;6554.3;340.2;2543.8;2108.3;648.6;867.8;45.6;3188.9;1.6;64.5;3122.8;38027.3;2188.7;18739.4;1.9;17097.3;1080.6;141.4;12.4;926.8;24184.3;619.3;6307.0;200.8;1924.1;15133.1;22396.7;1727.5;11976.1;3871.5;547.3;688.8;3585.5;73698.7;6237.5;5902.9;33172.2;4838.9;28333.3;15975.4;1682.3;2684.8;144.4;11463.9;1504.1;7696.6;2222.8;2413.3;2017.8;277.7;721.1;43.9;3210.1;1.1;119.5;3089.5;35151.2;1906.2;16246.8;114.2;16884.0;1044.2;99.9;5.5;938.8;22344.1;655.5;6746.1;286.7;1691.1;12964.7;15158.9;444.2;8039.0;3014.2;607.4;558.4;2495.7;26989.3;11681.8;7890.9;1459.0;16045.6;2033.1;94.4;1688.3;3185.7;900.8;2284.9;277.3;613.1;227.8;8.9;0.0;4775.0;435.4;34.9;4304.7
83;Nederlandse international;M-U Zakelijke en persoonlijke diensten;2022;58.0;81.4;96945.5;5943.8;7572.3;46955.1;6110.7;40844.4;23937.2;2116.5;6219.6;614.8;14986.3;759.5;6975.9;224.6;2252.1;2301.0;297.7;1575.7;324.8;4801.6;16.3;224.6;4560.7;50701.9;2856.9;16607.9;357.3;30879.8;813.6;149.0;11.4;653.2;35087.8;758.7;7132.0;4386.0;3336.9;19474.2;10342.2;442.9;2894.3;1277.9;515.4;855.1;4356.6;86746.3;3674.7;7015.9;43582.5;6903.3;36679.2;21770.0;2183.2;5683.9;291.6;13611.3;592.2;5948.0;121.8;1624.4;1994.5;365.6;1284.6;557.1;4163.1;9.8;174.5;3978.8;42701.8;2566.9;13649.3;764.0;25721.6;876.6;124.0;12.5;740.1;32486.3;591.1;6620.3;3804.1;2644.7;18826.1;10681.5;1710.8;2496.5;1195.7;694.2;699.5;3884.8;17821.3;3301.9;8351.0;1154.5;7208.5;1745.0;35.0;1142.3;4850.3;242.2;4608.1;589.6;913.2;286.2;142.3;81.2;6016.2;324.2;-89.2;5781.2
84;Buitenlandse onderneming;Totaal, ex. financiële sector, vastgoed;2019;603.0;318.9;325349.7;27038.5;52938.1;47021.9;9994.3;37027.6;73426.0;5066.4;61323.0;179.9;6856.7;16878.7;93262.6;4937.4;60902.5;19495.9;2193.4;5704.3;29.1;14784.0;134.0;1323.3;13326.7;112787.1;14282.9;75344.2;5639.6;17520.4;6201.6;273.4;8.2;5920.0;118621.6;36823.8;25266.7;22929.9;4344.6;29256.6;87739.4;8428.9;39986.2;14958.5;1558.9;4367.3;18439.6;306742.5;25602.8;46867.9;46043.6;7561.0;38482.6;70120.3;3072.9;58652.7;129.0;8265.7;15094.1;88574.0;6967.0;54517.7;18945.3;2076.4;5710.4;357.2;14439.7;128.5;2772.1;11539.1;108467.0;8043.3;72336.6;5598.4;22488.7;6234.3;265.6;4.9;5963.8;105878.3;27393.6;23153.6;23691.4;3624.2;28015.5;86162.9;12840.8;37031.4;14040.0;4049.1;2488.7;15712.9;216851.1;112544.0;21451.8;9728.7;174581.1;104479.1;124.2;11213.7;1132.1;154.5;977.6;4671.1;5086.0;356.0;0.7;11.6;12276.1;2759.0;16.1;9501.0
85;Buitenlandse onderneming;Totaal, ex. financiële sector, vastgoed;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;Buitenlandse onderneming;Totaal, ex. financiële sector, vastgoed;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;Buitenlandse onderneming;Totaal, ex. financiële sector, vastgoed;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;Buitenlandse onderneming;Totaal, exclusief financiële sector;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;Buitenlandse onderneming;Totaal, exclusief financiële sector;2020;576.0;293.8;230117.4;31503.0;62203.9;11903.5;5303.6;6599.9;21455.5;6763.2;6870.1;197.3;7624.9;17474.2;74253.0;5488.1;42245.7;18441.2;2090.6;5725.6;261.8;11324.1;116.1;1046.5;10161.5;81880.8;20305.8;55714.5;650.7;5209.8;5781.2;219.5;1.3;5560.4;55497.1;3879.5;21725.7;2105.8;4335.9;23450.2;86958.1;7273.7;40683.6;14740.4;2604.6;3891.1;17764.7;226253.5;30675.4;59137.2;10081.1;1998.5;8082.6;19177.9;6243.4;6233.4;163.0;6538.1;19901.7;76815.4;5377.0;44162.0;19420.3;1939.4;5652.7;264.0;10464.6;113.0;1156.5;9195.1;70165.3;15381.6;50780.9;650.8;3352.0;6165.8;241.7;1.3;5922.8;61719.8;3583.3;31583.7;1113.9;4252.8;21186.1;88202.5;8003.2;43541.6;14765.4;3800.8;1818.3;16273.2;178923.0;88127.3;19464.3;10077.4;142113.0;81698.8;445.3;7713.6;230.1;90.5;139.6;989.9;2139.6;654.0;6.7;13.0;7441.6;1354.5;-7.9;6095.0
90;Buitenlandse onderneming;Totaal, exclusief financiële sector;2021;626.0;328.8;280382.8;42576.8;73433.0;13349.1;7317.2;6031.9;31399.7;4848.9;18653.2;202.2;7695.4;24369.6;81761.1;10037.4;34323.9;25889.2;3018.2;8188.9;303.5;13493.6;418.3;782.6;12292.7;113425.7;19234.5;86754.9;2101.0;5335.3;7691.8;290.6;16.2;7385.0;76443.8;3545.1;26022.9;7171.2;12626.3;27078.3;82821.7;8995.4;26552.9;20093.6;2303.5;5663.5;19212.8;288793.2;72597.0;72005.8;11998.8;6301.7;5697.1;31310.1;6528.9;16986.1;232.0;7563.1;20488.0;67609.7;8535.2;27705.9;21875.5;2235.6;6968.6;288.9;12783.7;433.7;771.0;11579.0;122061.6;17774.7;83531.3;1596.5;19159.1;7020.6;324.8;13.5;6682.3;75493.5;4344.0;26996.6;6360.8;12126.6;25665.5;84217.4;8180.6;32378.2;17695.5;5433.3;3407.3;17122.5;239523.6;125362.8;23456.3;11044.7;194568.5;111503.0;313.6;10767.7;787.0;471.9;315.1;678.4;2196.4;-560.0;65.2;43.8;9498.0;2081.2;23.9;7393.0
91;Buitenlandse onderneming;Totaal, exclusief financiële sector;2022;644.0;509.3;356536.8;34881.2;97532.4;28331.6;14848.2;13483.4;38557.1;6053.9;20800.2;414.9;11288.1;32334.9;102935.6;10500.2;41581.1;34596.2;2672.0;12910.7;675.4;21964.3;448.0;3547.3;17969.0;142283.4;25391.9;86732.5;5628.6;24530.4;10124.4;528.8;23.1;9572.5;87159.7;4196.3;27086.3;8453.1;18854.4;28569.6;116969.3;11846.5;35600.0;27020.0;3669.7;8310.1;30523.0;329300.7;33140.4;92997.9;24948.9;14242.7;10706.2;37108.2;5211.8;21322.0;504.3;10070.1;26050.5;90500.3;10413.9;34377.2;31267.4;3192.2;10373.7;875.9;24554.7;385.9;5488.2;18680.6;128581.5;24838.7;82014.1;6349.3;15379.4;9481.6;520.3;20.4;8940.9;88871.5;3927.4;27911.2;9138.9;18961.1;28932.9;102366.1;8993.8;29831.8;23186.6;7513.9;3835.1;29004.9;335341.3;169900.2;36213.5;11807.2;266621.9;151513.5;156.0;20854.8;5158.2;2100.7;3057.5;1029.8;2393.2;-955.3;177.7;157.0;23715.0;4384.9;23.1;19307.0
92;Buitenlandse onderneming;A-F Landbouw en nijverheid;2019;207.0;78.0;130949.9;6862.6;15073.9;39950.1;3030.1;36920.0;24636.3;257.7;23275.3;9.3;1094.0;3764.8;36294.9;1269.6;28596.3;3952.8;1021.2;1452.1;2.9;4367.4;12.7;834.9;3519.8;51036.2;7715.6;30088.2;2936.2;10296.2;3444.8;131.6;2.8;3310.4;37998.9;1846.9;12355.8;19441.7;1827.5;2527.0;38469.8;1603.7;26595.4;4352.7;338.3;1281.6;4298.1;128686.8;6526.3;14990.0;40965.5;2583.6;38381.9;26666.1;235.7;25379.5;9.7;1041.2;3555.1;31822.5;1357.3;23840.4;4012.2;1018.0;1591.1;3.5;4161.5;10.0;865.9;3285.6;52196.9;3936.8;31160.1;2929.7;14170.3;3571.5;123.9;2.7;3444.9;38562.6;2002.7;12686.9;20247.1;1469.4;2156.5;34355.9;2095.3;22179.0;4339.9;1179.2;552.7;4009.8;45637.9;25012.8;6215.7;2047.7;35618.8;15559.6;79.9;1835.6;1105.8;129.8;976.0;1087.7;1514.0;338.1;0.4;1.0;2852.5;551.8;7.8;2292.9
93;Buitenlandse onderneming;A-F Landbouw en nijverheid;2020;186.0;70.3;69487.6;3598.0;18481.0;5813.4;475.3;5338.1;3716.7;523.3;2115.9;7.0;1070.5;3093.7;30909.8;1041.7;24146.3;3450.4;1042.1;1227.9;1.4;3874.9;6.0;821.6;3047.3;20312.7;5952.2;12548.9;41.7;1769.9;2751.8;95.4;1.1;2655.3;12562.5;621.6;7180.9;1001.2;1276.9;2481.9;33860.5;355.4;24635.6;3772.4;378.6;940.1;3778.4;73381.3;3548.9;18838.4;7330.1;401.3;6928.8;2574.4;246.0;1144.6;6.9;1176.9;3151.4;34451.0;812.1;28016.7;3593.0;852.7;1175.3;1.2;3487.2;3.6;834.2;2649.4;19880.5;5976.1;12247.2;70.7;1586.5;2602.6;115.9;1.2;2485.5;15167.3;792.6;10741.3;0.6;1261.7;2371.1;35730.8;278.1;26706.2;3926.6;1004.8;373.0;3442.1;37131.9;20229.5;5706.2;1921.1;27169.8;11026.3;160.6;2495.5;288.4;77.5;210.9;395.1;946.9;608.1;0.5;0.1;2840.6;353.2;-19.2;2506.5
94;Buitenlandse onderneming;A-F Landbouw en nijverheid;2021;196.0;94.4;79519.0;11653.6;22444.4;1381.7;445.6;936.1;6447.4;1112.4;3612.1;52.8;1670.1;6523.4;26163.2;1783.4;11830.7;7936.9;1589.1;2979.3;43.8;4905.3;62.1;543.2;4300.0;28389.5;3092.8;15099.6;387.8;9809.3;4032.4;99.6;11.2;3921.6;24936.8;893.4;10382.1;1019.5;8043.1;4598.7;22160.4;518.3;5622.4;8989.3;820.6;2116.3;4093.5;71742.1;11514.3;23329.7;1591.2;480.3;1110.9;4496.0;360.3;2747.2;73.8;1314.7;5527.9;20452.9;975.5;10085.6;6183.8;1070.5;2093.1;44.4;4830.2;48.0;516.9;4265.3;25058.9;3431.1;14420.8;432.6;6774.4;3805.8;112.9;11.1;3681.8;25066.4;1363.7;11148.2;1054.7;7603.0;3896.8;17811.1;553.5;4000.7;7096.9;2011.7;522.1;3626.2;74859.0;48344.5;7797.1;2688.9;61404.4;32614.4;57.2;3025.8;721.7;331.9;389.8;152.0;704.8;-111.5;0.1;28.2;3055.1;756.3;8.3;2290.4
