ID;SectorEnVermogensklasse;RegioS;Perioden;Installaties_1;OpgesteldVermogenVanZonnepanelen_2;OpgesteldVermogenOmvormers_3;ProductieVanZonnestroom_4
4753;Woningen;Waddinxveen;2020;2136.0;7428.0;;
4754;Woningen;Waddinxveen;2021 ;2765.0;9532.0;;
4755;Woningen;Waddinxveen;2022;4364.0;15196.0;14230.0;
4756;Woningen;Waddinxveen;2023 ;5365.0;19555.0;17994.0;
4757;Woningen;Waddinxveen;2024 eerste helft;5770.0;20815.0;19107.0;
4758;Woningen;Wageningen;2019;2742.0;8036.0;;
4759;Woningen;Wageningen;2020;3292.0;10186.0;;
4760;Woningen;Wageningen;2021 ;3876.0;12324.0;;
4761;Woningen;Wageningen;2022;4914.0;16493.0;15730.0;
4762;Woningen;Wageningen;2023 ;5950.0;20506.0;19165.0;
4763;Woningen;Wageningen;2024 eerste helft;6126.0;21212.0;19754.0;
4764;Woningen;Wassenaar;2019;798.0;2331.0;;
4765;Woningen;Wassenaar;2020;1228.0;3653.0;;
4766;Woningen;Wassenaar;2021 ;1472.0;4700.0;;
4767;Woningen;Wassenaar;2022;2241.0;7230.0;6801.0;
4768;Woningen;Wassenaar;2023 ;3119.0;10612.0;9738.0;
4769;Woningen;Wassenaar;2024 eerste helft;3249.0;11229.0;10263.0;
4770;Woningen;Waterland;2019;874.0;2587.0;;
4771;Woningen;Waterland;2020;1188.0;3798.0;;
4772;Woningen;Waterland;2021 ;1512.0;4945.0;;
4773;Woningen;Waterland;2022;2039.0;6920.0;6478.0;
4774;Woningen;Waterland;2023 ;2564.0;9389.0;8535.0;
4775;Woningen;Waterland;2024 eerste helft;2649.0;9757.0;8849.0;
4776;Woningen;Weert;2019;3879.0;15243.0;;
4777;Woningen;Weert;2020;5143.0;20469.0;;
4778;Woningen;Weert;2021 ;6292.0;25384.0;;
4779;Woningen;Weert;2022;7842.0;33281.0;31675.0;
4780;Woningen;Weert;2023 ;9516.0;41973.0;39280.0;
4781;Woningen;Weert;2024 eerste helft;9859.0;43684.0;40776.0;
4782;Woningen;Weesp;2019;1009.0;2902.0;;
4783;Woningen;Weesp;2020;1340.0;4012.0;;
4784;Woningen;Weesp;2021 ;1595.0;4645.0;;
4785;Woningen;Weesp;2022;2177.0;6641.0;6242.0;
4786;Woningen;Weesp;2023 ;;;;
4787;Woningen;Weesp;2024 eerste helft;;;;
4788;Woningen;West Betuwe;2019;3595.0;13351.0;;
4789;Woningen;West Betuwe;2020;4875.0;18681.0;;
4790;Woningen;West Betuwe;2021 ;6260.0;24742.0;;
4791;Woningen;West Betuwe;2022;8466.0;34694.0;32966.0;
4792;Woningen;West Betuwe;2023 ;10548.0;45087.0;41961.0;
4793;Woningen;West Betuwe;2024 eerste helft;11048.0;47597.0;44081.0;
4794;Woningen;West Maas en Waal;2019;2230.0;7455.0;;
4795;Woningen;West Maas en Waal;2020;2748.0;9930.0;;
4796;Woningen;West Maas en Waal;2021 ;3246.0;12206.0;;
4797;Woningen;West Maas en Waal;2022;4021.0;15944.0;15217.0;
4798;Woningen;West Maas en Waal;2023 ;4787.0;20352.0;19099.0;
4799;Woningen;West Maas en Waal;2024 eerste helft;4935.0;21312.0;19903.0;
4800;Woningen;Westerkwartier;2019;5043.0;19711.0;;
4801;Woningen;Westerkwartier;2020;6616.0;27139.0;;
4802;Woningen;Westerkwartier;2021 ;8533.0;35350.0;;
4803;Woningen;Westerkwartier;2022;11114.0;47902.0;45957.0;
4804;Woningen;Westerkwartier;2023 ;14301.0;61709.0;58373.0;
4805;Woningen;Westerkwartier;2024 eerste helft;15019.0;64655.0;61093.0;
4806;Woningen;Westerveld;2019;2717.0;9014.0;;
4807;Woningen;Westerveld;2020;3045.0;10715.0;;
4808;Woningen;Westerveld;2021 ;3440.0;12495.0;;
4809;Woningen;Westerveld;2022;3956.0;15476.0;14969.0;
4810;Woningen;Westerveld;2023 ;4622.0;19538.0;18552.0;
4811;Woningen;Westerveld;2024 eerste helft;4779.0;20413.0;19321.0;
4812;Woningen;Westervoort;2019;828.0;2987.0;;
4813;Woningen;Westervoort;2020;1100.0;4070.0;;
4814;Woningen;Westervoort;2021 ;1495.0;5575.0;;
4815;Woningen;Westervoort;2022;1987.0;7517.0;7186.0;
4816;Woningen;Westervoort;2023 ;2500.0;9540.0;8989.0;
4817;Woningen;Westervoort;2024 eerste helft;2690.0;10189.0;9577.0;
4818;Woningen;Westerwolde;2019;1463.0;6389.0;;
4819;Woningen;Westerwolde;2020;1965.0;8750.0;;
4820;Woningen;Westerwolde;2021 ;2401.0;10632.0;;
4821;Woningen;Westerwolde;2022;3238.0;14811.0;14217.0;
4822;Woningen;Westerwolde;2023 ;4300.0;19902.0;18780.0;
4823;Woningen;Westerwolde;2024 eerste helft;4560.0;21086.0;19829.0;
4824;Woningen;Westland;2019;5325.0;20543.0;;
4825;Woningen;Westland;2020;7135.0;26017.0;;
4826;Woningen;Westland;2021 ;9076.0;34083.0;;
4827;Woningen;Westland;2022;15368.0;57590.0;54146.0;
4828;Woningen;Westland;2023 ;19614.0;74421.0;68735.0;
4829;Woningen;Westland;2024 eerste helft;20536.0;78081.0;71968.0;
4830;Woningen;Weststellingwerf;2019;1673.0;7466.0;;
4831;Woningen;Weststellingwerf;2020;2932.0;11770.0;;
4832;Woningen;Weststellingwerf;2021 ;4305.0;15768.0;;
4833;Woningen;Weststellingwerf;2022;5912.0;21660.0;20921.0;
4834;Woningen;Weststellingwerf;2023 ;6810.0;26255.0;25036.0;
4835;Woningen;Weststellingwerf;2024 eerste helft;6992.0;27138.0;25827.0;
4836;Woningen;Westvoorne;2019;1155.0;4035.0;;
4837;Woningen;Westvoorne;2020;1458.0;5579.0;;
4838;Woningen;Westvoorne;2021 ;1877.0;7485.0;;
4839;Woningen;Westvoorne;2022;2593.0;10755.0;10247.0;
4840;Woningen;Westvoorne;2023 ;;;;
4841;Woningen;Westvoorne;2024 eerste helft;;;;
4842;Woningen;Wierden;2019;1594.0;7103.0;;
4843;Woningen;Wierden;2020;2189.0;10000.0;;
4844;Woningen;Wierden;2021 ;2715.0;12393.0;;
4845;Woningen;Wierden;2022;3753.0;18689.0;17605.0;
4846;Woningen;Wierden;2023 ;4818.0;24701.0;23057.0;
4847;Woningen;Wierden;2024 eerste helft;5082.0;25996.0;24226.0;
4848;Woningen;Wijchen;2019;2845.0;10514.0;;
4849;Woningen;Wijchen;2020;3763.0;14576.0;;
4850;Woningen;Wijchen;2021 ;4795.0;19416.0;;
4851;Woningen;Wijchen;2022;6177.0;25892.0;24638.0;
4852;Woningen;Wijchen;2023 ;7405.0;32349.0;30256.0;
4853;Woningen;Wijchen;2024 eerste helft;7751.0;33990.0;31671.0;
4854;Woningen;Wijdemeren;2019;1318.0;4216.0;;
4855;Woningen;Wijdemeren;2020;1693.0;5699.0;;
4856;Woningen;Wijdemeren;2021 ;2087.0;7393.0;;
4857;Woningen;Wijdemeren;2022;2749.0;10346.0;9795.0;
4858;Woningen;Wijdemeren;2023 ;3604.0;14233.0;13166.0;
4859;Woningen;Wijdemeren;2024 eerste helft;3765.0;14929.0;13784.0;
4860;Woningen;Wijk bij Duurstede;2019;1458.0;4771.0;;
4861;Woningen;Wijk bij Duurstede;2020;1979.0;7014.0;;
4862;Woningen;Wijk bij Duurstede;2021 ;2694.0;9791.0;;
4863;Woningen;Wijk bij Duurstede;2022;3768.0;14190.0;13147.0;
4864;Woningen;Wijk bij Duurstede;2023 ;4716.0;18222.0;16611.0;
4865;Woningen;Wijk bij Duurstede;2024 eerste helft;4925.0;19076.0;17366.0;
4866;Woningen;Winterswijk;2019;2098.0;8232.0;;
4867;Woningen;Winterswijk;2020;2683.0;10979.0;;
4868;Woningen;Winterswijk;2021 ;3305.0;13810.0;;
4869;Woningen;Winterswijk;2022;4027.0;17378.0;16703.0;
4870;Woningen;Winterswijk;2023 ;4983.0;22349.0;21068.0;
4871;Woningen;Winterswijk;2024 eerste helft;5255.0;23664.0;22209.0;
4872;Woningen;Woensdrecht;2019;1281.0;4792.0;;
4873;Woningen;Woensdrecht;2020;1733.0;6817.0;;
4874;Woningen;Woensdrecht;2021 ;2220.0;9136.0;;
4875;Woningen;Woensdrecht;2022;2942.0;12805.0;12134.0;
4876;Woningen;Woensdrecht;2023 ;3804.0;17168.0;15995.0;
4877;Woningen;Woensdrecht;2024 eerste helft;3950.0;17902.0;16647.0;
4878;Woningen;Woerden;2019;3267.0;9648.0;;
4879;Woningen;Woerden;2020;4115.0;13537.0;;
4880;Woningen;Woerden;2021 ;5423.0;18445.0;;
4881;Woningen;Woerden;2022;7311.0;25818.0;24151.0;
4882;Woningen;Woerden;2023 ;9111.0;33366.0;30515.0;
4883;Woningen;Woerden;2024 eerste helft;9485.0;34875.0;31824.0;
4884;Woningen;De Wolden;2019;3160.0;10515.0;;
4885;Woningen;De Wolden;2020;3592.0;12679.0;;
4886;Woningen;De Wolden;2021 ;4117.0;15164.0;;
4887;Woningen;De Wolden;2022;4682.0;18412.0;17792.0;
4888;Woningen;De Wolden;2023 ;5479.0;23028.0;21850.0;
4889;Woningen;De Wolden;2024 eerste helft;5650.0;23976.0;22672.0;
4890;Woningen;Wormerland;2019;1264.0;3674.0;;
4891;Woningen;Wormerland;2020;1613.0;4813.0;;
4892;Woningen;Wormerland;2021 ;1958.0;6051.0;;
4893;Woningen;Wormerland;2022;2615.0;8083.0;7770.0;
4894;Woningen;Wormerland;2023 ;3091.0;10186.0;9641.0;
4895;Woningen;Wormerland;2024 eerste helft;3217.0;10685.0;10095.0;
4896;Woningen;Woudenberg;2019;1083.0;3043.0;;
4897;Woningen;Woudenberg;2020;1389.0;4231.0;;
4898;Woningen;Woudenberg;2021 ;1687.0;5602.0;;
4899;Woningen;Woudenberg;2022;2384.0;8278.0;7811.0;
4900;Woningen;Woudenberg;2023 ;2781.0;10220.0;9516.0;
4901;Woningen;Woudenberg;2024 eerste helft;2859.0;10622.0;9880.0;
4902;Woningen;Zaanstad;2019;5513.0;15947.0;;
4903;Woningen;Zaanstad;2020;7331.0;22727.0;;
4904;Woningen;Zaanstad;2021 ;9796.0;32185.0;;
4905;Woningen;Zaanstad;2022;13722.0;46043.0;43354.0;
4906;Woningen;Zaanstad;2023 ;17333.0;60074.0;55757.0;
4907;Woningen;Zaanstad;2024 eerste helft;18708.0;64576.0;59789.0;
4908;Woningen;Zaltbommel;2019;2205.0;7487.0;;
4909;Woningen;Zaltbommel;2020;2899.0;10807.0;;
4910;Woningen;Zaltbommel;2021 ;3570.0;13817.0;;
4911;Woningen;Zaltbommel;2022;4593.0;18585.0;17642.0;
4912;Woningen;Zaltbommel;2023 ;5691.0;23956.0;22240.0;
4913;Woningen;Zaltbommel;2024 eerste helft;5866.0;24832.0;22995.0;
4914;Woningen;Zandvoort;2019;321.0;1149.0;;
4915;Woningen;Zandvoort;2020;411.0;1459.0;;
4916;Woningen;Zandvoort;2021 ;606.0;2140.0;;
4917;Woningen;Zandvoort;2022;845.0;3068.0;2914.0;
4918;Woningen;Zandvoort;2023 ;1216.0;4685.0;4297.0;
4919;Woningen;Zandvoort;2024 eerste helft;1299.0;5131.0;4695.0;
4920;Woningen;Zeewolde;2019;1709.0;6356.0;;
4921;Woningen;Zeewolde;2020;2209.0;8496.0;;
4922;Woningen;Zeewolde;2021 ;2813.0;10810.0;;
4923;Woningen;Zeewolde;2022;3725.0;14208.0;13706.0;
4924;Woningen;Zeewolde;2023 ;4714.0;18464.0;17318.0;
4925;Woningen;Zeewolde;2024 eerste helft;4962.0;19530.0;18251.0;
4926;Woningen;Zeist;2019;2501.0;7415.0;;
4927;Woningen;Zeist;2020;3567.0;11377.0;;
4928;Woningen;Zeist;2021 ;4775.0;16157.0;;
4929;Woningen;Zeist;2022;6808.0;24335.0;22702.0;
4930;Woningen;Zeist;2023 ;8870.0;33164.0;30200.0;
4931;Woningen;Zeist;2024 eerste helft;9347.0;35144.0;31906.0;
4932;Woningen;Zevenaar;2019;2803.0;10530.0;;
4933;Woningen;Zevenaar;2020;4069.0;15842.0;;
4934;Woningen;Zevenaar;2021 ;5117.0;20285.0;;
4935;Woningen;Zevenaar;2022;6569.0;26794.0;25665.0;
4936;Woningen;Zevenaar;2023 ;8227.0;34456.0;32404.0;
4937;Woningen;Zevenaar;2024 eerste helft;8703.0;36433.0;34148.0;
4938;Woningen;Zoetermeer;2019;5434.0;16682.0;;
4939;Woningen;Zoetermeer;2020;7104.0;23815.0;;
4940;Woningen;Zoetermeer;2021 ;9464.0;32940.0;;
4941;Woningen;Zoetermeer;2022;13624.0;48188.0;44892.0;
4942;Woningen;Zoetermeer;2023 ;16660.0;60459.0;55662.0;
4943;Woningen;Zoetermeer;2024 eerste helft;17205.0;62847.0;57718.0;
4944;Woningen;Zoeterwoude;2019;618.0;2003.0;;
4945;Woningen;Zoeterwoude;2020;899.0;2909.0;;
4946;Woningen;Zoeterwoude;2021 ;1170.0;3972.0;;
4947;Woningen;Zoeterwoude;2022;1387.0;4764.0;4563.0;
4948;Woningen;Zoeterwoude;2023 ;1651.0;5845.0;5515.0;
4949;Woningen;Zoeterwoude;2024 eerste helft;1785.0;6373.0;6013.0;
4950;Woningen;Zuidplas;2019;2281.0;7280.0;;
4951;Woningen;Zuidplas;2020;3317.0;11222.0;;
4952;Woningen;Zuidplas;2021 ;4526.0;16069.0;;
4953;Woningen;Zuidplas;2022;6587.0;23909.0;22479.0;
4954;Woningen;Zuidplas;2023 ;8162.0;30976.0;28668.0;
4955;Woningen;Zuidplas;2024 eerste helft;8419.0;32181.0;29722.0;
4956;Woningen;Zundert;2019;1171.0;5087.0;;
4957;Woningen;Zundert;2020;1576.0;7240.0;;
4958;Woningen;Zundert;2021 ;2086.0;9763.0;;
4959;Woningen;Zundert;2022;2639.0;12848.0;12117.0;
4960;Woningen;Zundert;2023 ;3712.0;17747.0;16282.0;
4961;Woningen;Zundert;2024 eerste helft;3865.0;18621.0;17029.0;
4962;Woningen;Zutphen;2019;2699.0;7944.0;;
4963;Woningen;Zutphen;2020;3573.0;11198.0;;
4964;Woningen;Zutphen;2021 ;4462.0;14779.0;;
4965;Woningen;Zutphen;2022;5812.0;19831.0;18925.0;
4966;Woningen;Zutphen;2023 ;7262.0;25687.0;24098.0;
4967;Woningen;Zutphen;2024 eerste helft;7662.0;27304.0;25545.0;
4968;Woningen;Zwartewaterland;2019;1140.0;3946.0;;
4969;Woningen;Zwartewaterland;2020;1450.0;5288.0;;
4970;Woningen;Zwartewaterland;2021 ;1904.0;7199.0;;
4971;Woningen;Zwartewaterland;2022;2641.0;10627.0;10028.0;
4972;Woningen;Zwartewaterland;2023 ;3563.0;14826.0;13742.0;
4973;Woningen;Zwartewaterland;2024 eerste helft;4140.0;16761.0;15488.0;
4974;Woningen;Zwijndrecht;2019;1429.0;4427.0;;
4975;Woningen;Zwijndrecht;2020;2411.0;7444.0;;
4976;Woningen;Zwijndrecht;2021 ;3155.0;10024.0;;
4977;Woningen;Zwijndrecht;2022;4885.0;15846.0;14832.0;
4978;Woningen;Zwijndrecht;2023 ;6133.0;20773.0;19136.0;
4979;Woningen;Zwijndrecht;2024 eerste helft;6292.0;21424.0;19707.0;
4980;Woningen;Zwolle;2019;9583.0;29152.0;;
4981;Woningen;Zwolle;2020;12382.0;38769.0;;
4982;Woningen;Zwolle;2021 ;15345.0;48451.0;;
4983;Woningen;Zwolle;2022;18575.0;60879.0;58328.0;
4984;Woningen;Zwolle;2023 ;22592.0;78034.0;73318.0;
4985;Woningen;Zwolle;2024 eerste helft;23853.0;82766.0;77410.0;
4986;Woningen;"Gemeenten; niet in te delen";2019;352.0;792.0;;1.0
4987;Woningen;"Gemeenten; niet in te delen";2020;423.0;1460.0;;1.0
4988;Woningen;"Gemeenten; niet in te delen";2021 ;348.0;817.0;;1.0
4989;Woningen;"Gemeenten; niet in te delen";2022;426.0;988.0;977.0;1.0
4990;Woningen;"Gemeenten; niet in te delen";2023 ;429.0;1006.0;992.0;1.0
4991;Woningen;"Gemeenten; niet in te delen";2024 eerste helft;429.0;1006.0;992.0;0.0
4992;Woningen;Groningen (ES);2019;43216.0;149322.0;;121.0
4993;Woningen;Groningen (ES);2020;56514.0;203346.0;;160.0
4994;Woningen;Groningen (ES);2021 ;71922.0;260295.0;;200.0
4995;Woningen;Groningen (ES);2022;90621.0;338594.0;326738.0;271.0
4996;Woningen;Groningen (ES);2023 ;110694.0;421003.0;401393.0;337.0
4997;Woningen;Groningen (ES);2024 eerste helft;116903.0;443823.0;422046.0;194.0
4998;Woningen;Friesland (ES);2019;50937.0;177429.0;;139.0
4999;Woningen;Friesland (ES);2020;67502.0;243602.0;;202.0
5000;Woningen;Friesland (ES);2021 ;85063.0;308476.0;;245.0
5001;Woningen;Friesland (ES);2022;108299.0;406389.0;389725.0;342.0
5002;Woningen;Friesland (ES);2023 ;131085.0;512060.0;483275.0;417.0
5003;Woningen;Friesland (ES);2024 eerste helft;136884.0;537795.0;506102.0;238.0
5004;Woningen;Drenthe (ES);2019;48525.0;169052.0;;139.0
5005;Woningen;Drenthe (ES);2020;59825.0;218083.0;;179.0
5006;Woningen;Drenthe (ES);2021 ;70765.0;264064.0;;208.0
5007;Woningen;Drenthe (ES);2022;86472.0;341939.0;328491.0;274.0
5008;Woningen;Drenthe (ES);2023 ;106439.0;438745.0;414805.0;348.0
5009;Woningen;Drenthe (ES);2024 eerste helft;111313.0;461765.0;434545.0;202.0
5010;Woningen;Twente (ES);2019;32898.0;124197.0;;102.0
5011;Woningen;Twente (ES);2020;44432.0;174987.0;;138.0
5012;Woningen;Twente (ES);2021 ;56932.0;230430.0;;177.0
5013;Woningen;Twente (ES);2022;76594.0;332080.0;315357.0;268.0
5014;Woningen;Twente (ES);2023 ;99874.0;452143.0;422557.0;356.0
5015;Woningen;Twente (ES);2024 eerste helft;105841.0;479423.0;446919.0;208.0
5016;Woningen;West-Overijssel (ES);2019;37657.0;129353.0;;108.0
5017;Woningen;West-Overijssel (ES);2020;48399.0;172317.0;;142.0
5018;Woningen;West-Overijssel (ES);2021 ;60131.0;219991.0;;173.0
5019;Woningen;West-Overijssel (ES);2022;74238.0;284947.0;271476.0;237.0
5020;Woningen;West-Overijssel (ES);2023 ;92740.0;372852.0;348594.0;296.0
5021;Woningen;West-Overijssel (ES);2024 eerste helft;98934.0;398571.0;371101.0;174.0
5022;Woningen;Flevoland (ES);2019;27021.0;93056.0;;75.0
5023;Woningen;Flevoland (ES);2020;34477.0;125897.0;;107.0
5024;Woningen;Flevoland (ES);2021 ;43064.0;159388.0;;128.0
5025;Woningen;Flevoland (ES);2022;57016.0;216063.0;206620.0;186.0
5026;Woningen;Flevoland (ES);2023 ;70779.0;276169.0;259614.0;224.0
5027;Woningen;Flevoland (ES);2024 eerste helft;74390.0;291297.0;273092.0;130.0
5028;Woningen;Achterhoek (ES);2019;23081.0;90196.0;;75.0
5029;Woningen;Achterhoek (ES);2020;29454.0;119643.0;;99.0
5030;Woningen;Achterhoek (ES);2021 ;36591.0;152256.0;;123.0
5031;Woningen;Achterhoek (ES);2022;46492.0;201368.0;193111.0;170.0
5032;Woningen;Achterhoek (ES);2023 ;58034.0;261548.0;246010.0;210.0
5033;Woningen;Achterhoek (ES);2024 eerste helft;61114.0;276039.0;258589.0;121.0
5034;Woningen;Arnhem/Nijmegen (ES);2019;41115.0;141958.0;;110.0
5035;Woningen;Arnhem/Nijmegen (ES);2020;55326.0;201018.0;;161.0
5036;Woningen;Arnhem/Nijmegen (ES);2021 ;69941.0;258523.0;;205.0
5037;Woningen;Arnhem/Nijmegen (ES);2022;91324.0;346266.0;330881.0;292.0
5038;Woningen;Arnhem/Nijmegen (ES);2023 ;113816.0;445011.0;416941.0;355.0
5039;Woningen;Arnhem/Nijmegen (ES);2024 eerste helft;119704.0;469292.0;438161.0;200.0
5040;Woningen;Foodvalley (ES);2019;21608.0;73358.0;;58.0
5041;Woningen;Foodvalley (ES);2020;28558.0;102141.0;;82.0
5042;Woningen;Foodvalley (ES);2021 ;35663.0;129141.0;;101.0
5043;Woningen;Foodvalley (ES);2022;47778.0;180112.0;170783.0;150.0
5044;Woningen;Foodvalley (ES);2023 ;58847.0;232064.0;215731.0;185.0
5045;Woningen;Foodvalley (ES);2024 eerste helft;61301.0;243514.0;225587.0;103.0
5046;Woningen;Noord-Veluwe (ES);2019;11572.0;41286.0;;33.0
5047;Woningen;Noord-Veluwe (ES);2020;15161.0;57192.0;;48.0
5048;Woningen;Noord-Veluwe (ES);2021 ;18745.0;71969.0;;58.0
5049;Woningen;Noord-Veluwe (ES);2022;24138.0;96025.0;92504.0;83.0
5050;Woningen;Noord-Veluwe (ES);2023 ;30062.0;125129.0;118458.0;101.0
5051;Woningen;Noord-Veluwe (ES);2024 eerste helft;31697.0;132339.0;124856.0;59.0
5052;Woningen;Fruitdelta Rivierenland (ES);2019;17075.0;59546.0;;47.0
5053;Woningen;Fruitdelta Rivierenland (ES);2020;22492.0;83398.0;;71.0
5054;Woningen;Fruitdelta Rivierenland (ES);2021 ;28617.0;110111.0;;88.0
5055;Woningen;Fruitdelta Rivierenland (ES);2022;38755.0;154409.0;146063.0;131.0
5056;Woningen;Fruitdelta Rivierenland (ES);2023 ;48464.0;202286.0;187385.0;166.0
5057;Woningen;Fruitdelta Rivierenland (ES);2024 eerste helft;50877.0;213603.0;197122.0;94.0
5058;Woningen;Cleantech (ES);2019;22424.0;74066.0;;57.0
5059;Woningen;Cleantech (ES);2020;29803.0;103903.0;;82.0
5060;Woningen;Cleantech (ES);2021 ;37295.0;135153.0;;105.0
5061;Woningen;Cleantech (ES);2022;48424.0;180260.0;171550.0;152.0
5062;Woningen;Cleantech (ES);2023 ;61344.0;238559.0;222298.0;187.0
5063;Woningen;Cleantech (ES);2024 eerste helft;64971.0;253399.0;235208.0;108.0
5064;Woningen;Amersfoort (ES);2019;19939.0;58575.0;;47.0
5065;Woningen;Amersfoort (ES);2020;25776.0;80111.0;;66.0
5066;Woningen;Amersfoort (ES);2021 ;32606.0;104802.0;;82.0
5067;Woningen;Amersfoort (ES);2022;43213.0;145523.0;137618.0;122.0
5068;Woningen;Amersfoort (ES);2023 ;51950.0;184222.0;170985.0;149.0
5069;Woningen;Amersfoort (ES);2024 eerste helft;54693.0;194991.0;180519.0;84.0
5070;Woningen;U16 (ES);2019;46867.0;141545.0;;114.0
5071;Woningen;U16 (ES);2020;62865.0;202268.0;;164.0
5072;Woningen;U16 (ES);2021 ;83334.0;278314.0;;216.0
5073;Woningen;U16 (ES);2022;115090.0;395475.0;371133.0;337.0
5074;Woningen;U16 (ES);2023 ;142981.0;511025.0;470464.0;413.0
5075;Woningen;U16 (ES);2024 eerste helft;150071.0;538842.0;494698.0;236.0
5076;Woningen;Noord-Holland Noord (ES);2019;51240.0;156397.0;;127.0
5077;Woningen;Noord-Holland Noord (ES);2020;67185.0;214317.0;;182.0
5078;Woningen;Noord-Holland Noord (ES);2021 ;84614.0;274846.0;;228.0
5079;Woningen;Noord-Holland Noord (ES);2022;108496.0;362501.0;348174.0;317.0
5080;Woningen;Noord-Holland Noord (ES);2023 ;130656.0;457417.0;432603.0;381.0
5081;Woningen;Noord-Holland Noord (ES);2024 eerste helft;137521.0;484758.0;456867.0;226.0
5082;Woningen;Noord-Holland Zuid (ES);2019;69111.0;207595.0;;165.0
5083;Woningen;Noord-Holland Zuid (ES);2020;93212.0;293213.0;;245.0
5084;Woningen;Noord-Holland Zuid (ES);2021 ;119969.0;380483.0;;300.0
5085;Woningen;Noord-Holland Zuid (ES);2022;161654.0;527646.0;500688.0;454.0
5086;Woningen;Noord-Holland Zuid (ES);2023 ;201490.0;689883.0;641218.0;563.0
5087;Woningen;Noord-Holland Zuid (ES);2024 eerste helft;213140.0;731891.0;678068.0;332.0
5088;Woningen;Alblasserwaard (ES);2019;3515.0;11961.0;;9.0
5089;Woningen;Alblasserwaard (ES);2020;4954.0;17855.0;;14.0
5090;Woningen;Alblasserwaard (ES);2021 ;6627.0;24396.0;;19.0
5091;Woningen;Alblasserwaard (ES);2022;9730.0;36241.0;33870.0;31.0
5092;Woningen;Alblasserwaard (ES);2023 ;13055.0;49677.0;45446.0;40.0
5093;Woningen;Alblasserwaard (ES);2024 eerste helft;14206.0;53851.0;49196.0;24.0
5094;Woningen;Drechtsteden (ES);2019;10260.0;30729.0;;25.0
5095;Woningen;Drechtsteden (ES);2020;14533.0;45529.0;;37.0
5096;Woningen;Drechtsteden (ES);2021 ;19425.0;62850.0;;49.0
5097;Woningen;Drechtsteden (ES);2022;28992.0;97811.0;91484.0;79.0
5098;Woningen;Drechtsteden (ES);2023 ;36676.0;129796.0;119187.0;106.0
5099;Woningen;Drechtsteden (ES);2024 eerste helft;38289.0;136359.0;124941.0;61.0
5100;Woningen;Goeree-Overflakkee (ES);2019;4309.0;13605.0;;11.0
5101;Woningen;Goeree-Overflakkee (ES);2020;5254.0;17710.0;;16.0
5102;Woningen;Goeree-Overflakkee (ES);2021 ;6612.0;23378.0;;20.0
5103;Woningen;Goeree-Overflakkee (ES);2022;9328.0;34479.0;32721.0;30.0
5104;Woningen;Goeree-Overflakkee (ES);2023 ;10946.0;42013.0;39354.0;37.0
5105;Woningen;Goeree-Overflakkee (ES);2024 eerste helft;11225.0;43300.0;40498.0;20.0
5106;Woningen;Hoeksche Waard (ES);2019;5096.0;16138.0;;12.0
5107;Woningen;Hoeksche Waard (ES);2020;7145.0;24627.0;;20.0
5108;Woningen;Hoeksche Waard (ES);2021 ;9709.0;35430.0;;27.0
5109;Woningen;Hoeksche Waard (ES);2022;13603.0;51987.0;49013.0;43.0
5110;Woningen;Hoeksche Waard (ES);2023 ;17217.0;67850.0;62982.0;55.0
5111;Woningen;Hoeksche Waard (ES);2024 eerste helft;17952.0;70771.0;65682.0;31.0
5112;Woningen;Holland Rijnland (ES);2019;27982.0;84988.0;;67.0
5113;Woningen;Holland Rijnland (ES);2020;39415.0;129023.0;;103.0
5114;Woningen;Holland Rijnland (ES);2021 ;50490.0;168315.0;;138.0
5115;Woningen;Holland Rijnland (ES);2022;66227.0;226032.0;215395.0;201.0
5116;Woningen;Holland Rijnland (ES);2023 ;81809.0;291336.0;273369.0;243.0
5117;Woningen;Holland Rijnland (ES);2024 eerste helft;86097.0;307897.0;288102.0;140.0
5118;Woningen;Midden-Holland (ES);2019;11564.0;35896.0;;29.0
5119;Woningen;Midden-Holland (ES);2020;15721.0;51930.0;;43.0
5120;Woningen;Midden-Holland (ES);2021 ;21001.0;71844.0;;56.0
5121;Woningen;Midden-Holland (ES);2022;31564.0;110173.0;103158.0;93.0
5122;Woningen;Midden-Holland (ES);2023 ;39623.0;143661.0;132138.0;118.0
5123;Woningen;Midden-Holland (ES);2024 eerste helft;41464.0;150711.0;138247.0;67.0
5124;Woningen;Rotterdam/Den Haag (ES);2019;67396.0;196725.0;;161.0
5125;Woningen;Rotterdam/Den Haag (ES);2020;88845.0;276003.0;;232.0
5126;Woningen;Rotterdam/Den Haag (ES);2021 ;119307.0;386408.0;;302.0
5127;Woningen;Rotterdam/Den Haag (ES);2022;177104.0;594671.0;558643.0;502.0
5128;Woningen;Rotterdam/Den Haag (ES);2023 ;226054.0;789731.0;729061.0;645.0
5129;Woningen;Rotterdam/Den Haag (ES);2024 eerste helft;236571.0;830747.0;765072.0;375.0
5130;Woningen;Zeeland (ES);2019;38105.0;110183.0;;100.0
5131;Woningen;Zeeland (ES);2020;44513.0;136673.0;;125.0
5132;Woningen;Zeeland (ES);2021 ;52430.0;167169.0;;144.0
5133;Woningen;Zeeland (ES);2022;77355.0;264591.0;253721.0;243.0
5134;Woningen;Zeeland (ES);2023 ;89818.0;319394.0;302999.0;279.0
