ID;Inkomensbegrippen;Inkomensgroepen;KenmerkenVanHetHuishouden;Perioden;HoogsteInkomen_1;GemiddeldInkomen_2;Aantal_3;PercentageVanHetTotaal_4;TotaalAantal_5;GemiddeldPerHuishouden_6;TotaalAantal_7;GemiddeldPerHuishouden_8
1917;15;1e 10%-groep (laag inkomen);37;2012;0.0;-1.4;40.0;14.6;106.0;2.6;44.0;1.1
1918;15;1e 10%-groep (laag inkomen);37;2013;0.0;-2.0;42.0;14.8;111.0;2.7;46.0;1.1
1919;15;1e 10%-groep (laag inkomen);37;2014;0.0;-1.6;41.0;14.5;109.0;2.7;45.0;1.1
1920;15;1e 10%-groep (laag inkomen);38;2000;0.0;;7.0;3.8;15.0;;13.0;
1921;15;1e 10%-groep (laag inkomen);38;2001;0.0;;7.0;4.1;16.0;;15.0;
1922;15;1e 10%-groep (laag inkomen);38;2002;0.0;;8.0;4.4;21.0;;15.0;
1923;15;1e 10%-groep (laag inkomen);38;2003;0.0;;10.0;5.2;26.0;;20.0;
1924;15;1e 10%-groep (laag inkomen);38;2004;0.0;;9.0;4.9;23.0;;18.0;
1925;15;1e 10%-groep (laag inkomen);38;2005;0.0;;9.0;4.6;22.0;;18.0;
1926;15;1e 10%-groep (laag inkomen);38;2006;0.0;;9.0;4.6;20.0;;17.0;
1927;15;1e 10%-groep (laag inkomen);38;2007;0.0;;10.0;5.2;23.0;;20.0;
1928;15;1e 10%-groep (laag inkomen);38;2008;0.0;;9.0;4.6;22.0;;18.0;
1929;15;1e 10%-groep (laag inkomen);38;2009;0.0;;9.0;4.1;20.0;;17.0;
1930;15;1e 10%-groep (laag inkomen);38;2010;0.0;;12.0;5.4;29.0;;23.0;
1931;15;1e 10%-groep (laag inkomen);38;2011;0.0;;13.0;5.7;30.0;;25.0;
1932;15;1e 10%-groep (laag inkomen);38;2012;0.0;;13.0;5.8;32.0;;26.0;
1933;15;1e 10%-groep (laag inkomen);38;2013;0.0;;15.0;6.5;37.0;;29.0;
1934;15;1e 10%-groep (laag inkomen);38;2014;0.0;;15.0;6.4;38.0;;30.0;
1935;15;1e 10%-groep (laag inkomen);39;2000;0.0;;10.0;5.1;30.0;;19.0;
1936;15;1e 10%-groep (laag inkomen);39;2001;0.0;;9.0;4.7;32.0;;19.0;
1937;15;1e 10%-groep (laag inkomen);39;2002;0.0;;10.0;4.7;33.0;;20.0;
1938;15;1e 10%-groep (laag inkomen);39;2003;0.0;;10.0;5.0;36.0;;21.0;
1939;15;1e 10%-groep (laag inkomen);39;2004;0.0;;13.0;6.0;45.0;;26.0;
1940;15;1e 10%-groep (laag inkomen);39;2005;0.0;;11.0;4.9;37.0;;23.0;
1941;15;1e 10%-groep (laag inkomen);39;2006;0.0;;8.0;3.6;25.0;;17.0;
1942;15;1e 10%-groep (laag inkomen);39;2007;0.0;;9.0;4.0;28.0;;19.0;
1943;15;1e 10%-groep (laag inkomen);39;2008;0.0;;9.0;4.1;29.0;;19.0;
1944;15;1e 10%-groep (laag inkomen);39;2009;0.0;;10.0;4.3;31.0;;22.0;
1945;15;1e 10%-groep (laag inkomen);39;2010;0.0;;7.0;4.7;23.0;;15.0;
1946;15;1e 10%-groep (laag inkomen);39;2011;0.0;;6.0;4.7;23.0;;15.0;
1947;15;1e 10%-groep (laag inkomen);39;2012;0.0;;6.0;4.5;22.0;;14.0;
1948;15;1e 10%-groep (laag inkomen);39;2013;0.0;;6.0;4.7;22.0;;14.0;
1949;15;1e 10%-groep (laag inkomen);39;2014;0.0;;7.0;4.9;22.0;;15.0;
1950;15;1e 10%-groep (laag inkomen);42;2000;0.0;-1.2;341.0;22.6;503.0;1.5;474.0;1.4
1951;15;1e 10%-groep (laag inkomen);42;2001;0.0;-0.9;295.0;19.3;421.0;1.4;395.0;1.3
1952;15;1e 10%-groep (laag inkomen);42;2002;0.0;-1.2;293.0;19.0;427.0;1.5;399.0;1.4
1953;15;1e 10%-groep (laag inkomen);42;2003;0.0;-1.3;289.0;18.4;425.0;1.5;397.0;1.4
1954;15;1e 10%-groep (laag inkomen);42;2004;0.0;-1.5;290.0;18.2;438.0;1.5;407.0;1.4
1955;15;1e 10%-groep (laag inkomen);42;2005;0.0;-1.6;303.0;18.6;461.0;1.5;431.0;1.4
1956;15;1e 10%-groep (laag inkomen);42;2006;0.0;-1.3;351.0;21.2;520.0;1.5;490.0;1.4
1957;15;1e 10%-groep (laag inkomen);42;2007;0.0;-1.3;365.0;21.6;537.0;1.5;511.0;1.4
1958;15;1e 10%-groep (laag inkomen);42;2008;0.0;-1.5;372.0;21.5;551.0;1.5;523.0;1.4
1959;15;1e 10%-groep (laag inkomen);42;2009;0.0;-1.8;373.0;21.0;554.0;1.5;527.0;1.4
1960;15;1e 10%-groep (laag inkomen);42;2010;0.0;-1.9;369.0;20.4;571.0;1.5;542.0;1.5
1961;15;1e 10%-groep (laag inkomen);42;2011;0.0;-2.1;385.0;20.4;600.0;1.6;572.0;1.5
1962;15;1e 10%-groep (laag inkomen);42;2012;0.0;-2.3;392.0;20.0;616.0;1.6;588.0;1.5
1963;15;1e 10%-groep (laag inkomen);42;2013;0.0;-2.5;391.0;19.6;615.0;1.6;587.0;1.5
1964;15;1e 10%-groep (laag inkomen);42;2014;0.0;-2.1;398.0;19.4;618.0;1.6;594.0;1.5
1965;15;1e 10%-groep (laag inkomen);43;2000;0.0;-0.6;185.0;25.8;185.0;1.0;185.0;1.0
1966;15;1e 10%-groep (laag inkomen);43;2001;0.0;-0.4;176.0;24.4;176.0;1.0;176.0;1.0
1967;15;1e 10%-groep (laag inkomen);43;2002;0.0;-0.5;169.0;23.1;169.0;1.0;169.0;1.0
1968;15;1e 10%-groep (laag inkomen);43;2003;0.0;-0.6;162.0;21.9;162.0;1.0;162.0;1.0
1969;15;1e 10%-groep (laag inkomen);43;2004;0.0;-0.6;153.0;20.4;153.0;1.0;153.0;1.0
1970;15;1e 10%-groep (laag inkomen);43;2005;0.0;-0.8;156.0;20.4;156.0;1.0;156.0;1.0
1971;15;1e 10%-groep (laag inkomen);43;2006;0.0;-0.6;190.0;24.5;190.0;1.0;190.0;1.0
1972;15;1e 10%-groep (laag inkomen);43;2007;0.0;-0.5;199.0;25.3;199.0;1.0;199.0;1.0
1973;15;1e 10%-groep (laag inkomen);43;2008;0.0;-0.7;202.0;25.3;202.0;1.0;202.0;1.0
1974;15;1e 10%-groep (laag inkomen);43;2009;0.0;-1.0;201.0;24.5;201.0;1.0;201.0;1.0
1975;15;1e 10%-groep (laag inkomen);43;2010;0.0;-1.0;177.0;21.6;177.0;1.0;177.0;1.0
1976;15;1e 10%-groep (laag inkomen);43;2011;0.0;-1.2;180.0;21.3;180.0;1.0;180.0;1.0
1977;15;1e 10%-groep (laag inkomen);43;2012;0.0;-1.4;178.0;20.4;178.0;1.0;178.0;1.0
1978;15;1e 10%-groep (laag inkomen);43;2013;0.0;-1.3;178.0;20.2;178.0;1.0;178.0;1.0
1979;15;1e 10%-groep (laag inkomen);43;2014;0.0;-1.3;188.0;20.7;188.0;1.0;188.0;1.0
1980;15;1e 10%-groep (laag inkomen);44;2000;0.0;-0.8;43.0;27.4;43.0;1.0;43.0;1.0
1981;15;1e 10%-groep (laag inkomen);44;2001;0.0;-0.7;44.0;27.3;44.0;1.0;44.0;1.0
1982;15;1e 10%-groep (laag inkomen);44;2002;0.0;-0.9;41.0;25.2;41.0;1.0;41.0;1.0
1983;15;1e 10%-groep (laag inkomen);44;2003;0.0;-1.0;43.0;25.5;43.0;1.0;43.0;1.0
1984;15;1e 10%-groep (laag inkomen);44;2004;0.0;-0.9;43.0;24.8;43.0;1.0;43.0;1.0
1985;15;1e 10%-groep (laag inkomen);44;2005;0.0;-1.4;45.0;25.1;45.0;1.0;45.0;1.0
1986;15;1e 10%-groep (laag inkomen);44;2006;0.0;-1.1;55.0;30.0;55.0;1.0;55.0;1.0
1987;15;1e 10%-groep (laag inkomen);44;2007;0.0;-0.8;56.0;29.4;56.0;1.0;56.0;1.0
1988;15;1e 10%-groep (laag inkomen);44;2008;0.0;-1.0;58.0;29.2;58.0;1.0;58.0;1.0
1989;15;1e 10%-groep (laag inkomen);44;2009;0.0;-1.2;60.0;28.7;60.0;1.0;60.0;1.0
1990;15;1e 10%-groep (laag inkomen);44;2010;0.0;-1.3;57.0;27.0;57.0;1.0;57.0;1.0
1991;15;1e 10%-groep (laag inkomen);44;2011;0.0;-1.6;58.0;26.2;58.0;1.0;58.0;1.0
1992;15;1e 10%-groep (laag inkomen);44;2012;0.0;-1.8;60.0;25.6;60.0;1.0;60.0;1.0
1993;15;1e 10%-groep (laag inkomen);44;2013;0.0;-1.7;61.0;25.2;61.0;1.0;61.0;1.0
1994;15;1e 10%-groep (laag inkomen);44;2014;0.0;-1.5;63.0;24.6;63.0;1.0;63.0;1.0
1995;15;1e 10%-groep (laag inkomen);45;2000;0.0;-0.5;142.0;25.3;142.0;1.0;142.0;1.0
1996;15;1e 10%-groep (laag inkomen);45;2001;0.0;-0.3;133.0;23.5;133.0;1.0;133.0;1.0
1997;15;1e 10%-groep (laag inkomen);45;2002;0.0;-0.4;128.0;22.5;128.0;1.0;128.0;1.0
1998;15;1e 10%-groep (laag inkomen);45;2003;0.0;-0.4;119.0;20.8;119.0;1.0;119.0;1.0
1999;15;1e 10%-groep (laag inkomen);45;2004;0.0;-0.6;110.0;19.1;110.0;1.0;110.0;1.0
2000;15;1e 10%-groep (laag inkomen);45;2005;0.0;-0.6;111.0;19.0;111.0;1.0;111.0;1.0
2001;15;1e 10%-groep (laag inkomen);45;2006;0.0;-0.4;135.0;22.8;135.0;1.0;135.0;1.0
2002;15;1e 10%-groep (laag inkomen);45;2007;0.0;-0.4;143.0;24.0;143.0;1.0;143.0;1.0
2003;15;1e 10%-groep (laag inkomen);45;2008;0.0;-0.5;144.0;24.0;144.0;1.0;144.0;1.0
2004;15;1e 10%-groep (laag inkomen);45;2009;0.0;-1.0;141.0;23.1;141.0;1.0;141.0;1.0
2005;15;1e 10%-groep (laag inkomen);45;2010;0.0;-0.9;120.0;19.8;120.0;1.0;120.0;1.0
2006;15;1e 10%-groep (laag inkomen);45;2011;0.0;-1.0;122.0;19.6;122.0;1.0;122.0;1.0
2007;15;1e 10%-groep (laag inkomen);45;2012;0.0;-1.2;118.0;18.5;118.0;1.0;118.0;1.0
2008;15;1e 10%-groep (laag inkomen);45;2013;0.0;-1.1;116.0;18.3;116.0;1.0;116.0;1.0
2009;15;1e 10%-groep (laag inkomen);45;2014;0.0;-1.2;125.0;19.2;125.0;1.0;125.0;1.0
2010;15;1e 10%-groep (laag inkomen);46;2000;0.0;-1.8;146.0;23.0;293.0;2.0;269.0;1.8
2011;15;1e 10%-groep (laag inkomen);46;2001;0.0;-1.6;109.0;16.7;219.0;2.0;198.0;1.8
2012;15;1e 10%-groep (laag inkomen);46;2002;0.0;-2.0;115.0;17.3;230.0;2.0;208.0;1.8
2013;15;1e 10%-groep (laag inkomen);46;2003;0.0;-2.1;117.0;17.2;234.0;2.0;213.0;1.8
2014;15;1e 10%-groep (laag inkomen);46;2004;0.0;-2.2;126.0;18.1;252.0;2.0;229.0;1.8
2015;15;1e 10%-groep (laag inkomen);46;2005;0.0;-2.2;137.0;19.1;274.0;2.0;252.0;1.8
2016;15;1e 10%-groep (laag inkomen);46;2006;0.0;-2.0;151.0;20.5;301.0;2.0;277.0;1.8
2017;15;1e 10%-groep (laag inkomen);46;2007;0.0;-2.3;155.0;20.5;311.0;2.0;289.0;1.9
2018;15;1e 10%-groep (laag inkomen);46;2008;0.0;-2.3;159.0;20.4;318.0;2.0;296.0;1.9
2019;15;1e 10%-groep (laag inkomen);46;2009;0.0;-2.5;161.0;19.9;322.0;2.0;301.0;1.9
2020;15;1e 10%-groep (laag inkomen);46;2010;0.0;-2.7;180.0;21.6;361.0;2.0;339.0;1.9
2021;15;1e 10%-groep (laag inkomen);46;2011;0.0;-2.9;195.0;21.9;389.0;2.0;368.0;1.9
2022;15;1e 10%-groep (laag inkomen);46;2012;0.0;-3.0;202.0;21.7;403.0;2.0;383.0;1.9
2023;15;1e 10%-groep (laag inkomen);46;2013;0.0;-3.4;200.0;20.9;400.0;2.0;379.0;1.9
2024;15;1e 10%-groep (laag inkomen);46;2014;0.0;-2.8;197.0;20.0;394.0;2.0;376.0;1.9
2025;15;1e 10%-groep (laag inkomen);47;2000;0.0;-1.3;104.0;22.2;208.0;2.0;208.0;2.0
2026;15;1e 10%-groep (laag inkomen);47;2001;0.0;-1.6;72.0;15.0;144.0;2.0;144.0;2.0
2027;15;1e 10%-groep (laag inkomen);47;2002;0.0;-1.9;73.0;15.0;147.0;2.0;147.0;2.0
2028;15;1e 10%-groep (laag inkomen);47;2003;0.0;-1.9;74.0;14.8;148.0;2.0;148.0;2.0
2029;15;1e 10%-groep (laag inkomen);47;2004;0.0;-1.8;80.0;15.7;160.0;2.0;160.0;2.0
2030;15;1e 10%-groep (laag inkomen);47;2005;0.0;-2.0;90.0;17.1;179.0;2.0;179.0;2.0
2031;15;1e 10%-groep (laag inkomen);47;2006;0.0;-1.7;102.0;18.9;203.0;2.0;203.0;2.0
2032;15;1e 10%-groep (laag inkomen);47;2007;0.0;-2.0;106.0;19.2;213.0;2.0;213.0;2.0
2033;15;1e 10%-groep (laag inkomen);47;2008;0.0;-2.1;111.0;19.3;221.0;2.0;221.0;2.0
2034;15;1e 10%-groep (laag inkomen);47;2009;0.0;-2.3;112.0;19.0;225.0;2.0;224.0;2.0
2035;15;1e 10%-groep (laag inkomen);47;2010;0.0;-2.6;127.0;20.7;254.0;2.0;254.0;2.0
2036;15;1e 10%-groep (laag inkomen);47;2011;0.0;-2.8;143.0;21.9;285.0;2.0;285.0;2.0
2037;15;1e 10%-groep (laag inkomen);47;2012;0.0;-2.9;151.0;21.8;301.0;2.0;301.0;2.0
2038;15;1e 10%-groep (laag inkomen);47;2013;0.0;-2.9;151.0;21.1;301.0;2.0;301.0;2.0
2039;15;1e 10%-groep (laag inkomen);47;2014;0.0;-2.8;155.0;20.9;310.0;2.0;310.0;2.0
2040;15;1e 10%-groep (laag inkomen);48;2000;0.0;-3.0;42.0;25.2;84.0;2.0;60.0;1.4
2041;15;1e 10%-groep (laag inkomen);48;2001;0.0;-1.6;38.0;21.5;75.0;2.0;54.0;1.4
2042;15;1e 10%-groep (laag inkomen);48;2002;0.0;-2.0;42.0;23.8;83.0;2.0;62.0;1.5
2043;15;1e 10%-groep (laag inkomen);48;2003;0.0;-2.5;43.0;24.0;87.0;2.0;65.0;1.5
2044;15;1e 10%-groep (laag inkomen);48;2004;0.0;-2.9;46.0;24.6;91.0;2.0;69.0;1.5
2045;15;1e 10%-groep (laag inkomen);48;2005;0.0;-2.7;47.0;24.4;95.0;2.0;73.0;1.5
2046;15;1e 10%-groep (laag inkomen);48;2006;0.0;-2.6;49.0;24.9;98.0;2.0;74.0;1.5
2047;15;1e 10%-groep (laag inkomen);48;2007;0.0;-2.9;49.0;24.0;98.0;2.0;77.0;1.6
2048;15;1e 10%-groep (laag inkomen);48;2008;0.0;-2.8;48.0;23.3;96.0;2.0;75.0;1.6
2049;15;1e 10%-groep (laag inkomen);48;2009;0.0;-2.9;49.0;22.6;98.0;2.0;77.0;1.6
2050;15;1e 10%-groep (laag inkomen);48;2010;0.0;-3.0;53.0;24.0;106.0;2.0;85.0;1.6
2051;15;1e 10%-groep (laag inkomen);48;2011;0.0;-3.1;52.0;22.1;104.0;2.0;82.0;1.6
2052;15;1e 10%-groep (laag inkomen);48;2012;0.0;-3.1;51.0;21.4;102.0;2.0;82.0;1.6
2053;15;1e 10%-groep (laag inkomen);48;2013;0.0;-5.2;49.0;20.3;98.0;2.0;78.0;1.6
2054;15;1e 10%-groep (laag inkomen);48;2014;0.0;-2.8;42.0;17.3;84.0;2.0;66.0;1.6
2055;15;1e 10%-groep (laag inkomen);49;2000;0.0;;9.0;6.1;25.0;;21.0;
2056;15;1e 10%-groep (laag inkomen);49;2001;0.0;;9.0;6.2;26.0;;21.0;
2057;15;1e 10%-groep (laag inkomen);49;2002;0.0;;9.0;6.2;28.0;;21.0;
2058;15;1e 10%-groep (laag inkomen);49;2003;0.0;;10.0;6.7;30.0;;22.0;
2059;15;1e 10%-groep (laag inkomen);49;2004;0.0;;11.0;7.6;33.0;;24.0;
2060;15;1e 10%-groep (laag inkomen);49;2005;0.0;;11.0;7.2;31.0;;23.0;
2061;15;1e 10%-groep (laag inkomen);49;2006;0.0;;11.0;7.2;29.0;;22.0;
2062;15;1e 10%-groep (laag inkomen);49;2007;0.0;;10.0;7.1;28.0;;22.0;
2063;15;1e 10%-groep (laag inkomen);49;2008;0.0;;11.0;7.4;31.0;;25.0;
2064;15;1e 10%-groep (laag inkomen);49;2009;0.0;;11.0;7.4;31.0;;25.0;
2065;15;1e 10%-groep (laag inkomen);49;2010;0.0;;12.0;7.6;33.0;;26.0;
2066;15;1e 10%-groep (laag inkomen);49;2011;0.0;;11.0;6.6;31.0;;25.0;
2067;15;1e 10%-groep (laag inkomen);49;2012;0.0;;12.0;7.3;34.0;;27.0;
2068;15;1e 10%-groep (laag inkomen);49;2013;0.0;;13.0;8.2;37.0;;30.0;
2069;15;1e 10%-groep (laag inkomen);49;2014;0.0;;13.0;8.1;36.0;;30.0;
2070;15;1e 10%-groep (laag inkomen);50;2000;0.0;-2.7;338.0;6.4;609.0;1.8;418.0;1.2
2071;15;1e 10%-groep (laag inkomen);50;2001;0.0;-2.0;391.0;7.3;696.0;1.8;478.0;1.2
2072;15;1e 10%-groep (laag inkomen);50;2002;0.0;-3.5;398.0;7.4;721.0;1.8;489.0;1.2
2073;15;1e 10%-groep (laag inkomen);50;2003;0.0;-3.7;406.0;7.5;746.0;1.8;504.0;1.2
2074;15;1e 10%-groep (laag inkomen);50;2004;0.0;-2.9;409.0;7.6;747.0;1.8;512.0;1.3
2075;15;1e 10%-groep (laag inkomen);50;2005;0.0;-2.7;403.0;7.4;724.0;1.8;502.0;1.2
2076;15;1e 10%-groep (laag inkomen);50;2006;0.0;-2.5;360.0;6.6;577.0;1.6;440.0;1.2
2077;15;1e 10%-groep (laag inkomen);50;2007;0.0;-2.5;352.0;6.4;557.0;1.6;428.0;1.2
2078;15;1e 10%-groep (laag inkomen);50;2008;0.0;-2.7;352.0;6.4;555.0;1.6;426.0;1.2
2079;15;1e 10%-groep (laag inkomen);50;2009;0.0;-3.8;357.0;6.5;566.0;1.6;435.0;1.2
2080;15;1e 10%-groep (laag inkomen);50;2010;0.0;-2.8;365.0;6.6;607.0;1.7;449.0;1.2
2081;15;1e 10%-groep (laag inkomen);50;2011;0.0;-3.1;356.0;6.5;590.0;1.7;435.0;1.2
2082;15;1e 10%-groep (laag inkomen);50;2012;0.0;-2.8;355.0;6.5;593.0;1.7;435.0;1.2
2083;15;1e 10%-groep (laag inkomen);50;2013;0.0;-2.9;358.0;6.5;601.0;1.7;438.0;1.2
2084;15;1e 10%-groep (laag inkomen);50;2014;0.0;-2.4;358.0;6.5;591.0;1.7;440.0;1.2
2085;15;1e 10%-groep (laag inkomen);81;2000;0.0;-0.1;20.0;6.4;29.0;1.4;21.0;1.0
2086;15;1e 10%-groep (laag inkomen);81;2001;0.0;;18.0;5.8;29.0;;19.0;
2087;15;1e 10%-groep (laag inkomen);81;2002;0.0;;19.0;6.0;29.0;;20.0;
2088;15;1e 10%-groep (laag inkomen);81;2003;0.0;-0.3;23.0;7.0;35.0;1.5;24.0;1.0
2089;15;1e 10%-groep (laag inkomen);81;2004;0.0;-1.1;23.0;6.8;34.0;1.5;24.0;1.1
2090;15;1e 10%-groep (laag inkomen);81;2005;0.0;-0.3;22.0;6.4;31.0;1.4;23.0;1.1
2091;15;1e 10%-groep (laag inkomen);81;2006;0.0;;17.0;4.8;20.0;;17.0;
2092;15;1e 10%-groep (laag inkomen);81;2007;0.0;;15.0;4.3;19.0;;16.0;
2093;15;1e 10%-groep (laag inkomen);81;2008;0.0;;18.0;5.0;21.0;;19.0;
2094;15;1e 10%-groep (laag inkomen);81;2009;0.0;;17.0;4.6;20.0;;17.0;
2095;15;1e 10%-groep (laag inkomen);81;2010;0.0;-0.5;24.0;6.4;31.0;1.3;26.0;1.1
2096;15;1e 10%-groep (laag inkomen);81;2011;0.0;-0.9;23.0;6.1;30.0;1.3;24.0;1.0
2097;15;1e 10%-groep (laag inkomen);81;2012;0.0;;20.0;5.2;26.0;;21.0;
2098;15;1e 10%-groep (laag inkomen);81;2013;0.0;-0.6;21.0;5.7;27.0;1.3;23.0;1.1
2099;15;1e 10%-groep (laag inkomen);81;2014;0.0;-0.2;24.0;6.2;29.0;1.2;25.0;1.1
2100;15;1e 10%-groep (laag inkomen);82;2000;0.0;-3.7;113.0;4.1;251.0;2.2;135.0;1.2
2101;15;1e 10%-groep (laag inkomen);82;2001;0.0;-2.5;138.0;5.0;305.0;2.2;165.0;1.2
2102;15;1e 10%-groep (laag inkomen);82;2002;0.0;-3.6;142.0;5.2;318.0;2.2;170.0;1.2
2103;15;1e 10%-groep (laag inkomen);82;2003;0.0;-3.3;152.0;5.6;339.0;2.2;185.0;1.2
2104;15;1e 10%-groep (laag inkomen);82;2004;0.0;-3.3;155.0;5.9;340.0;2.2;190.0;1.2
2105;15;1e 10%-groep (laag inkomen);82;2005;0.0;-2.7;141.0;5.4;303.0;2.2;170.0;1.2
2106;15;1e 10%-groep (laag inkomen);82;2006;0.0;-3.1;94.0;3.6;177.0;1.9;111.0;1.2
2107;15;1e 10%-groep (laag inkomen);82;2007;0.0;-4.1;92.0;3.6;175.0;1.9;111.0;1.2
2108;15;1e 10%-groep (laag inkomen);82;2008;0.0;-4.2;95.0;3.7;180.0;1.9;112.0;1.2
2109;15;1e 10%-groep (laag inkomen);82;2009;0.0;-6.6;106.0;4.2;197.0;1.9;126.0;1.2
2110;15;1e 10%-groep (laag inkomen);82;2010;0.0;-3.4;112.0;4.5;228.0;2.0;136.0;1.2
2111;15;1e 10%-groep (laag inkomen);82;2011;0.0;-4.5;114.0;4.7;231.0;2.0;137.0;1.2
2112;15;1e 10%-groep (laag inkomen);82;2012;0.0;-3.2;115.0;4.7;233.0;2.0;137.0;1.2
2113;15;1e 10%-groep (laag inkomen);82;2013;0.0;-3.2;122.0;5.1;247.0;2.0;145.0;1.2
2114;15;1e 10%-groep (laag inkomen);82;2014;0.0;-1.9;122.0;5.2;243.0;2.0;147.0;1.2
2115;15;1e 10%-groep (laag inkomen);83;2000;0.0;-2.5;213.0;9.3;347.0;1.6;279.0;1.3
2116;15;1e 10%-groep (laag inkomen);83;2001;0.0;-1.9;244.0;10.3;381.0;1.6;311.0;1.3
2117;15;1e 10%-groep (laag inkomen);83;2002;0.0;-3.5;247.0;10.3;395.0;1.6;319.0;1.3
2118;15;1e 10%-groep (laag inkomen);83;2003;0.0;-4.2;242.0;9.9;397.0;1.6;317.0;1.3
2119;15;1e 10%-groep (laag inkomen);83;2004;0.0;-2.9;242.0;9.7;398.0;1.6;321.0;1.3
2120;15;1e 10%-groep (laag inkomen);83;2005;0.0;-2.9;251.0;9.9;414.0;1.6;333.0;1.3
2121;15;1e 10%-groep (laag inkomen);83;2006;0.0;-2.4;260.0;10.0;404.0;1.6;333.0;1.3
2122;15;1e 10%-groep (laag inkomen);83;2007;0.0;-2.0;256.0;9.7;391.0;1.5;327.0;1.3
2123;15;1e 10%-groep (laag inkomen);83;2008;0.0;-2.4;252.0;9.4;382.0;1.5;322.0;1.3
2124;15;1e 10%-groep (laag inkomen);83;2009;0.0;-2.8;247.0;9.0;376.0;1.5;318.0;1.3
2125;15;1e 10%-groep (laag inkomen);83;2010;0.0;-2.7;241.0;8.7;377.0;1.6;314.0;1.3
2126;15;1e 10%-groep (laag inkomen);83;2011;0.0;-2.7;231.0;8.3;358.0;1.5;300.0;1.3
2127;15;1e 10%-groep (laag inkomen);83;2012;0.0;-2.9;233.0;8.3;361.0;1.6;303.0;1.3
2128;15;1e 10%-groep (laag inkomen);83;2013;0.0;-3.1;224.0;7.9;350.0;1.6;291.0;1.3
2129;15;1e 10%-groep (laag inkomen);83;2014;0.0;-3.0;218.0;7.6;335.0;1.5;283.0;1.3
2130;15;1e 10%-groep (laag inkomen);84;2000;0.0;-1.2;333.0;23.1;485.0;1.5;457.0;1.4
2131;15;1e 10%-groep (laag inkomen);84;2001;0.0;-0.9;287.0;19.8;402.0;1.4;378.0;1.3
2132;15;1e 10%-groep (laag inkomen);84;2002;0.0;-1.2;284.0;19.3;406.0;1.4;379.0;1.3
2133;15;1e 10%-groep (laag inkomen);84;2003;0.0;-1.2;278.0;18.7;401.0;1.4;374.0;1.3
2134;15;1e 10%-groep (laag inkomen);84;2004;0.0;-1.4;279.0;18.4;412.0;1.5;383.0;1.4
2135;15;1e 10%-groep (laag inkomen);84;2005;0.0;-1.5;292.0;19.0;435.0;1.5;407.0;1.4
2136;15;1e 10%-groep (laag inkomen);84;2006;0.0;-1.2;340.0;21.7;497.0;1.5;468.0;1.4
2137;15;1e 10%-groep (laag inkomen);84;2007;0.0;-1.3;353.0;22.1;511.0;1.4;486.0;1.4
2138;15;1e 10%-groep (laag inkomen);84;2008;0.0;-1.4;359.0;22.0;522.0;1.5;496.0;1.4
2139;15;1e 10%-groep (laag inkomen);84;2009;0.0;-1.7;361.0;21.5;526.0;1.5;501.0;1.4
2140;15;1e 10%-groep (laag inkomen);84;2010;0.0;-1.8;356.0;20.8;542.0;1.5;515.0;1.4
2141;15;1e 10%-groep (laag inkomen);84;2011;0.0;-2.1;373.0;20.8;572.0;1.5;546.0;1.5
2142;15;1e 10%-groep (laag inkomen);84;2012;0.0;-2.2;380.0;20.5;588.0;1.5;563.0;1.5
2143;15;1e 10%-groep (laag inkomen);84;2013;0.0;-2.4;381.0;20.1;592.0;1.6;566.0;1.5
2144;15;1e 10%-groep (laag inkomen);84;2014;0.0;-2.0;392.0;20.0;603.0;1.5;579.0;1.5
2145;15;1e 10%-groep (laag inkomen);101;2000;0.0;-0.1;20.0;6.4;29.0;1.4;21.0;1.0
2146;15;1e 10%-groep (laag inkomen);101;2001;0.0;;18.0;5.8;29.0;;19.0;
2147;15;1e 10%-groep (laag inkomen);101;2002;0.0;;19.0;6.0;29.0;;20.0;
2148;15;1e 10%-groep (laag inkomen);101;2003;0.0;-0.3;23.0;7.0;35.0;1.5;24.0;1.0
2149;15;1e 10%-groep (laag inkomen);101;2004;0.0;-1.1;23.0;6.8;34.0;1.5;24.0;1.1
2150;15;1e 10%-groep (laag inkomen);101;2005;0.0;-0.3;22.0;6.4;31.0;1.4;23.0;1.1
2151;15;1e 10%-groep (laag inkomen);101;2006;0.0;;17.0;4.8;20.0;;17.0;
2152;15;1e 10%-groep (laag inkomen);101;2007;0.0;;15.0;4.3;19.0;;16.0;
2153;15;1e 10%-groep (laag inkomen);101;2008;0.0;;18.0;5.0;21.0;;19.0;
2154;15;1e 10%-groep (laag inkomen);101;2009;0.0;;17.0;4.6;20.0;;17.0;
2155;15;1e 10%-groep (laag inkomen);101;2010;0.0;-0.5;24.0;6.4;31.0;1.3;26.0;1.1
2156;15;1e 10%-groep (laag inkomen);101;2011;0.0;-0.9;23.0;6.1;30.0;1.3;24.0;1.0
2157;15;1e 10%-groep (laag inkomen);101;2012;0.0;;20.0;5.2;26.0;;21.0;
2158;15;1e 10%-groep (laag inkomen);101;2013;0.0;-0.6;21.0;5.7;27.0;1.3;23.0;1.1
2159;15;1e 10%-groep (laag inkomen);101;2014;0.0;-0.2;24.0;6.2;29.0;1.2;25.0;1.1
2160;15;1e 10%-groep (laag inkomen);102;2000;0.0;-3.4;21.0;3.8;39.0;1.9;24.0;1.1
