ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;NettoOmzet_1
2057;45 Autohandel en -reparatie;Oost-Nederland (LD);2017;13534.0
2058;45 Autohandel en -reparatie;West-Nederland (LD);2016;34393.0
2059;45 Autohandel en -reparatie;West-Nederland (LD);2017;36574.0
2060;45 Autohandel en -reparatie;Zuid-Nederland (LD);2016;14262.0
2061;45 Autohandel en -reparatie;Zuid-Nederland (LD);2017;15131.0
2062;45 Autohandel en -reparatie;Groningen (PV);2016;1138.0
2063;45 Autohandel en -reparatie;Groningen (PV);2017;1283.0
2064;45 Autohandel en -reparatie;Friesland (PV);2016;1634.0
2065;45 Autohandel en -reparatie;Friesland (PV);2017;1820.0
2066;45 Autohandel en -reparatie;Drenthe (PV);2016;1476.0
2067;45 Autohandel en -reparatie;Drenthe (PV);2017;1564.0
2068;45 Autohandel en -reparatie;Overijssel (PV);2016;3867.0
2069;45 Autohandel en -reparatie;Overijssel (PV);2017;3989.0
2070;45 Autohandel en -reparatie;Flevoland (PV);2016;858.0
2071;45 Autohandel en -reparatie;Flevoland (PV);2017;1001.0
2072;45 Autohandel en -reparatie;Gelderland (PV);2016;8075.0
2073;45 Autohandel en -reparatie;Gelderland (PV);2017;8544.0
2074;45 Autohandel en -reparatie;Utrecht (PV);2016;8539.0
2075;45 Autohandel en -reparatie;Utrecht (PV);2017;8967.0
2076;45 Autohandel en -reparatie;Noord-Holland (PV);2016;14173.0
2077;45 Autohandel en -reparatie;Noord-Holland (PV);2017;14869.0
2078;45 Autohandel en -reparatie;Zuid-Holland (PV);2016;10821.0
2079;45 Autohandel en -reparatie;Zuid-Holland (PV);2017;11842.0
2080;45 Autohandel en -reparatie;Zeeland (PV);2016;859.0
2081;45 Autohandel en -reparatie;Zeeland (PV);2017;895.0
2082;45 Autohandel en -reparatie;Noord-Brabant (PV);2016;11067.0
2083;45 Autohandel en -reparatie;Noord-Brabant (PV);2017;11864.0
2084;45 Autohandel en -reparatie;Limburg (PV);2016;3195.0
2085;45 Autohandel en -reparatie;Limburg (PV);2017;3268.0
2086;45 Autohandel en -reparatie;Oost-Groningen (CR);2016;305.0
2087;45 Autohandel en -reparatie;Oost-Groningen (CR);2017;331.0
2088;45 Autohandel en -reparatie;Delfzijl en omgeving (CR);2016;48.0
2089;45 Autohandel en -reparatie;Delfzijl en omgeving (CR);2017;52.0
2090;45 Autohandel en -reparatie;Overig Groningen (CR);2016;786.0
2091;45 Autohandel en -reparatie;Overig Groningen (CR);2017;900.0
2092;45 Autohandel en -reparatie;Noord-Friesland (CR);2016;699.0
2093;45 Autohandel en -reparatie;Noord-Friesland (CR);2017;810.0
2094;45 Autohandel en -reparatie;Zuidwest-Friesland (CR);2016;290.0
2095;45 Autohandel en -reparatie;Zuidwest-Friesland (CR);2017;309.0
2096;45 Autohandel en -reparatie;Zuidoost-Friesland (CR);2016;645.0
2097;45 Autohandel en -reparatie;Zuidoost-Friesland (CR);2017;701.0
2098;45 Autohandel en -reparatie;Noord-Drenthe (CR);2016;456.0
2099;45 Autohandel en -reparatie;Noord-Drenthe (CR);2017;497.0
2100;45 Autohandel en -reparatie;Zuidoost-Drenthe (CR);2016;385.0
2101;45 Autohandel en -reparatie;Zuidoost-Drenthe (CR);2017;384.0
2102;45 Autohandel en -reparatie;Zuidwest-Drenthe (CR);2016;635.0
2103;45 Autohandel en -reparatie;Zuidwest-Drenthe (CR);2017;682.0
2104;45 Autohandel en -reparatie;Noord-Overijssel (CR);2016;1368.0
2105;45 Autohandel en -reparatie;Noord-Overijssel (CR);2017;1346.0
2106;45 Autohandel en -reparatie;Zuidwest-Overijssel (CR);2016;302.0
2107;45 Autohandel en -reparatie;Zuidwest-Overijssel (CR);2017;315.0
2108;45 Autohandel en -reparatie;Twente (CR);2016;2197.0
2109;45 Autohandel en -reparatie;Twente (CR);2017;2328.0
2110;45 Autohandel en -reparatie;Veluwe (CR);2016;3024.0
2111;45 Autohandel en -reparatie;Veluwe (CR);2017;3268.0
2112;45 Autohandel en -reparatie;Achterhoek (CR);2016;1070.0
2113;45 Autohandel en -reparatie;Achterhoek (CR);2017;1140.0
2114;45 Autohandel en -reparatie;Arnhem/Nijmegen (CR);2016;1883.0
2115;45 Autohandel en -reparatie;Arnhem/Nijmegen (CR);2017;2005.0
2116;45 Autohandel en -reparatie;Zuidwest-Gelderland (CR);2016;2097.0
2117;45 Autohandel en -reparatie;Zuidwest-Gelderland (CR);2017;2131.0
2118;45 Autohandel en -reparatie;Utrecht (CR);2016;8539.0
2119;45 Autohandel en -reparatie;Utrecht (CR);2017;8967.0
2120;45 Autohandel en -reparatie;Kop van Noord-Holland (CR);2016;727.0
2121;45 Autohandel en -reparatie;Kop van Noord-Holland (CR);2017;794.0
2122;45 Autohandel en -reparatie;Alkmaar en omgeving (CR);2016;747.0
2123;45 Autohandel en -reparatie;Alkmaar en omgeving (CR);2017;779.0
2124;45 Autohandel en -reparatie;IJmond (CR);2016;350.0
2125;45 Autohandel en -reparatie;IJmond (CR);2017;378.0
2126;45 Autohandel en -reparatie;Agglomeratie Haarlem (CR);2016;338.0
2127;45 Autohandel en -reparatie;Agglomeratie Haarlem (CR);2017;356.0
2128;45 Autohandel en -reparatie;Zaanstreek (CR);2016;303.0
2129;45 Autohandel en -reparatie;Zaanstreek (CR);2017;321.0
2130;45 Autohandel en -reparatie;Groot-Amsterdam (CR);2016;7691.0
2131;45 Autohandel en -reparatie;Groot-Amsterdam (CR);2017;8212.0
2132;45 Autohandel en -reparatie;Het Gooi en Vechtstreek (CR);2016;4017.0
2133;45 Autohandel en -reparatie;Het Gooi en Vechtstreek (CR);2017;4029.0
2134;45 Autohandel en -reparatie;Agglomeratie Leiden en Bollenstreek (CR);2016;1003.0
2135;45 Autohandel en -reparatie;Agglomeratie Leiden en Bollenstreek (CR);2017;1188.0
2136;45 Autohandel en -reparatie;Agglomeratie 's-Gravenhage (CR);2016;2392.0
2137;45 Autohandel en -reparatie;Agglomeratie 's-Gravenhage (CR);2017;2616.0
2138;45 Autohandel en -reparatie;Delft en Westland (CR);2016;580.0
2139;45 Autohandel en -reparatie;Delft en Westland (CR);2017;589.0
2140;45 Autohandel en -reparatie;Oost-Zuid-Holland (CR);2016;1124.0
2141;45 Autohandel en -reparatie;Oost-Zuid-Holland (CR);2017;1356.0
2142;45 Autohandel en -reparatie;Groot-Rijnmond (CR);2016;4048.0
2143;45 Autohandel en -reparatie;Groot-Rijnmond (CR);2017;4217.0
2144;45 Autohandel en -reparatie;Zuidoost-Zuid-Holland (CR);2016;1674.0
2145;45 Autohandel en -reparatie;Zuidoost-Zuid-Holland (CR);2017;1875.0
2146;45 Autohandel en -reparatie;Zeeuwsch-Vlaanderen (CR);2016;203.0
2147;45 Autohandel en -reparatie;Zeeuwsch-Vlaanderen (CR);2017;196.0
2148;45 Autohandel en -reparatie;Overig Zeeland (CR);2016;656.0
2149;45 Autohandel en -reparatie;Overig Zeeland (CR);2017;699.0
2150;45 Autohandel en -reparatie;West-Noord-Brabant (CR);2016;4370.0
2151;45 Autohandel en -reparatie;West-Noord-Brabant (CR);2017;4654.0
2152;45 Autohandel en -reparatie;Midden-Noord-Brabant (CR);2016;1539.0
2153;45 Autohandel en -reparatie;Midden-Noord-Brabant (CR);2017;1632.0
2154;45 Autohandel en -reparatie;Noordoost-Noord-Brabant (CR);2016;2417.0
2155;45 Autohandel en -reparatie;Noordoost-Noord-Brabant (CR);2017;2650.0
2156;45 Autohandel en -reparatie;Zuidoost-Noord-Brabant (CR);2016;2741.0
2157;45 Autohandel en -reparatie;Zuidoost-Noord-Brabant (CR);2017;2927.0
2158;45 Autohandel en -reparatie;Noord-Limburg (CR);2016;972.0
2159;45 Autohandel en -reparatie;Noord-Limburg (CR);2017;896.0
2160;45 Autohandel en -reparatie;Midden-Limburg (CR);2016;618.0
2161;45 Autohandel en -reparatie;Midden-Limburg (CR);2017;694.0
2162;45 Autohandel en -reparatie;Zuid-Limburg (CR);2016;1605.0
2163;45 Autohandel en -reparatie;Zuid-Limburg (CR);2017;1678.0
2164;45 Autohandel en -reparatie;Flevoland (CR);2016;858.0
2165;45 Autohandel en -reparatie;Flevoland (CR);2017;1001.0
2166;46 Groothandel en handelsbemiddeling;Nederland;2016;425778.0
2167;46 Groothandel en handelsbemiddeling;Nederland;2017;466227.0
2168;46 Groothandel en handelsbemiddeling;Noord-Nederland (LD);2016;14495.0
2169;46 Groothandel en handelsbemiddeling;Noord-Nederland (LD);2017;15779.0
2170;46 Groothandel en handelsbemiddeling;Oost-Nederland (LD);2016;56630.0
2171;46 Groothandel en handelsbemiddeling;Oost-Nederland (LD);2017;62853.0
2172;46 Groothandel en handelsbemiddeling;West-Nederland (LD);2016;276942.0
2173;46 Groothandel en handelsbemiddeling;West-Nederland (LD);2017;304955.0
2174;46 Groothandel en handelsbemiddeling;Zuid-Nederland (LD);2016;77711.0
2175;46 Groothandel en handelsbemiddeling;Zuid-Nederland (LD);2017;82640.0
2176;46 Groothandel en handelsbemiddeling;Groningen (PV);2016;4394.0
2177;46 Groothandel en handelsbemiddeling;Groningen (PV);2017;4826.0
2178;46 Groothandel en handelsbemiddeling;Friesland (PV);2016;4954.0
2179;46 Groothandel en handelsbemiddeling;Friesland (PV);2017;5243.0
2180;46 Groothandel en handelsbemiddeling;Drenthe (PV);2016;5146.0
2181;46 Groothandel en handelsbemiddeling;Drenthe (PV);2017;5710.0
2182;46 Groothandel en handelsbemiddeling;Overijssel (PV);2016;13191.0
2183;46 Groothandel en handelsbemiddeling;Overijssel (PV);2017;15143.0
2184;46 Groothandel en handelsbemiddeling;Flevoland (PV);2016;9749.0
2185;46 Groothandel en handelsbemiddeling;Flevoland (PV);2017;11087.0
2186;46 Groothandel en handelsbemiddeling;Gelderland (PV);2016;33690.0
2187;46 Groothandel en handelsbemiddeling;Gelderland (PV);2017;36623.0
2188;46 Groothandel en handelsbemiddeling;Utrecht (PV);2016;26561.0
2189;46 Groothandel en handelsbemiddeling;Utrecht (PV);2017;27988.0
2190;46 Groothandel en handelsbemiddeling;Noord-Holland (PV);2016;105644.0
2191;46 Groothandel en handelsbemiddeling;Noord-Holland (PV);2017;113634.0
2192;46 Groothandel en handelsbemiddeling;Zuid-Holland (PV);2016;140797.0
2193;46 Groothandel en handelsbemiddeling;Zuid-Holland (PV);2017;159138.0
2194;46 Groothandel en handelsbemiddeling;Zeeland (PV);2016;3940.0
2195;46 Groothandel en handelsbemiddeling;Zeeland (PV);2017;4195.0
2196;46 Groothandel en handelsbemiddeling;Noord-Brabant (PV);2016;58092.0
2197;46 Groothandel en handelsbemiddeling;Noord-Brabant (PV);2017;61952.0
2198;46 Groothandel en handelsbemiddeling;Limburg (PV);2016;19620.0
2199;46 Groothandel en handelsbemiddeling;Limburg (PV);2017;20688.0
2200;46 Groothandel en handelsbemiddeling;Oost-Groningen (CR);2016;629.0
2201;46 Groothandel en handelsbemiddeling;Oost-Groningen (CR);2017;715.0
2202;46 Groothandel en handelsbemiddeling;Delfzijl en omgeving (CR);2016;736.0
2203;46 Groothandel en handelsbemiddeling;Delfzijl en omgeving (CR);2017;855.0
2204;46 Groothandel en handelsbemiddeling;Overig Groningen (CR);2016;3029.0
2205;46 Groothandel en handelsbemiddeling;Overig Groningen (CR);2017;3255.0
2206;46 Groothandel en handelsbemiddeling;Noord-Friesland (CR);2016;2349.0
2207;46 Groothandel en handelsbemiddeling;Noord-Friesland (CR);2017;2264.0
2208;46 Groothandel en handelsbemiddeling;Zuidwest-Friesland (CR);2016;1095.0
2209;46 Groothandel en handelsbemiddeling;Zuidwest-Friesland (CR);2017;1220.0
2210;46 Groothandel en handelsbemiddeling;Zuidoost-Friesland (CR);2016;1511.0
2211;46 Groothandel en handelsbemiddeling;Zuidoost-Friesland (CR);2017;1758.0
2212;46 Groothandel en handelsbemiddeling;Noord-Drenthe (CR);2016;1401.0
2213;46 Groothandel en handelsbemiddeling;Noord-Drenthe (CR);2017;1478.0
2214;46 Groothandel en handelsbemiddeling;Zuidoost-Drenthe (CR);2016;1354.0
2215;46 Groothandel en handelsbemiddeling;Zuidoost-Drenthe (CR);2017;1427.0
2216;46 Groothandel en handelsbemiddeling;Zuidwest-Drenthe (CR);2016;2391.0
2217;46 Groothandel en handelsbemiddeling;Zuidwest-Drenthe (CR);2017;2806.0
2218;46 Groothandel en handelsbemiddeling;Noord-Overijssel (CR);2016;4817.0
2219;46 Groothandel en handelsbemiddeling;Noord-Overijssel (CR);2017;6043.0
2220;46 Groothandel en handelsbemiddeling;Zuidwest-Overijssel (CR);2016;1720.0
2221;46 Groothandel en handelsbemiddeling;Zuidwest-Overijssel (CR);2017;2033.0
2222;46 Groothandel en handelsbemiddeling;Twente (CR);2016;6655.0
2223;46 Groothandel en handelsbemiddeling;Twente (CR);2017;7067.0
2224;46 Groothandel en handelsbemiddeling;Veluwe (CR);2016;11391.0
2225;46 Groothandel en handelsbemiddeling;Veluwe (CR);2017;12375.0
2226;46 Groothandel en handelsbemiddeling;Achterhoek (CR);2016;6071.0
2227;46 Groothandel en handelsbemiddeling;Achterhoek (CR);2017;7266.0
2228;46 Groothandel en handelsbemiddeling;Arnhem/Nijmegen (CR);2016;11177.0
2229;46 Groothandel en handelsbemiddeling;Arnhem/Nijmegen (CR);2017;11637.0
2230;46 Groothandel en handelsbemiddeling;Zuidwest-Gelderland (CR);2016;5051.0
2231;46 Groothandel en handelsbemiddeling;Zuidwest-Gelderland (CR);2017;5345.0
2232;46 Groothandel en handelsbemiddeling;Utrecht (CR);2016;26561.0
2233;46 Groothandel en handelsbemiddeling;Utrecht (CR);2017;27988.0
2234;46 Groothandel en handelsbemiddeling;Kop van Noord-Holland (CR);2016;5550.0
2235;46 Groothandel en handelsbemiddeling;Kop van Noord-Holland (CR);2017;4137.0
2236;46 Groothandel en handelsbemiddeling;Alkmaar en omgeving (CR);2016;2683.0
2237;46 Groothandel en handelsbemiddeling;Alkmaar en omgeving (CR);2017;2832.0
2238;46 Groothandel en handelsbemiddeling;IJmond (CR);2016;2016.0
2239;46 Groothandel en handelsbemiddeling;IJmond (CR);2017;2036.0
2240;46 Groothandel en handelsbemiddeling;Agglomeratie Haarlem (CR);2016;2472.0
2241;46 Groothandel en handelsbemiddeling;Agglomeratie Haarlem (CR);2017;2858.0
2242;46 Groothandel en handelsbemiddeling;Zaanstreek (CR);2016;4486.0
2243;46 Groothandel en handelsbemiddeling;Zaanstreek (CR);2017;4952.0
2244;46 Groothandel en handelsbemiddeling;Groot-Amsterdam (CR);2016;77142.0
2245;46 Groothandel en handelsbemiddeling;Groot-Amsterdam (CR);2017;84915.0
2246;46 Groothandel en handelsbemiddeling;Het Gooi en Vechtstreek (CR);2016;11296.0
2247;46 Groothandel en handelsbemiddeling;Het Gooi en Vechtstreek (CR);2017;11904.0
2248;46 Groothandel en handelsbemiddeling;Agglomeratie Leiden en Bollenstreek (CR);2016;6634.0
2249;46 Groothandel en handelsbemiddeling;Agglomeratie Leiden en Bollenstreek (CR);2017;6906.0
2250;46 Groothandel en handelsbemiddeling;Agglomeratie 's-Gravenhage (CR);2016;8641.0
2251;46 Groothandel en handelsbemiddeling;Agglomeratie 's-Gravenhage (CR);2017;9244.0
2252;46 Groothandel en handelsbemiddeling;Delft en Westland (CR);2016;8906.0
2253;46 Groothandel en handelsbemiddeling;Delft en Westland (CR);2017;9111.0
2254;46 Groothandel en handelsbemiddeling;Oost-Zuid-Holland (CR);2016;8167.0
2255;46 Groothandel en handelsbemiddeling;Oost-Zuid-Holland (CR);2017;8812.0
2256;46 Groothandel en handelsbemiddeling;Groot-Rijnmond (CR);2016;97896.0
2257;46 Groothandel en handelsbemiddeling;Groot-Rijnmond (CR);2017;113058.0
2258;46 Groothandel en handelsbemiddeling;Zuidoost-Zuid-Holland (CR);2016;10553.0
2259;46 Groothandel en handelsbemiddeling;Zuidoost-Zuid-Holland (CR);2017;12007.0
2260;46 Groothandel en handelsbemiddeling;Zeeuwsch-Vlaanderen (CR);2016;1040.0
2261;46 Groothandel en handelsbemiddeling;Zeeuwsch-Vlaanderen (CR);2017;993.0
2262;46 Groothandel en handelsbemiddeling;Overig Zeeland (CR);2016;2900.0
2263;46 Groothandel en handelsbemiddeling;Overig Zeeland (CR);2017;3202.0
2264;46 Groothandel en handelsbemiddeling;West-Noord-Brabant (CR);2016;20292.0
2265;46 Groothandel en handelsbemiddeling;West-Noord-Brabant (CR);2017;21411.0
2266;46 Groothandel en handelsbemiddeling;Midden-Noord-Brabant (CR);2016;9994.0
2267;46 Groothandel en handelsbemiddeling;Midden-Noord-Brabant (CR);2017;10257.0
2268;46 Groothandel en handelsbemiddeling;Noordoost-Noord-Brabant (CR);2016;12268.0
2269;46 Groothandel en handelsbemiddeling;Noordoost-Noord-Brabant (CR);2017;13184.0
2270;46 Groothandel en handelsbemiddeling;Zuidoost-Noord-Brabant (CR);2016;15538.0
2271;46 Groothandel en handelsbemiddeling;Zuidoost-Noord-Brabant (CR);2017;17100.0
2272;46 Groothandel en handelsbemiddeling;Noord-Limburg (CR);2016;6486.0
2273;46 Groothandel en handelsbemiddeling;Noord-Limburg (CR);2017;6819.0
2274;46 Groothandel en handelsbemiddeling;Midden-Limburg (CR);2016;4160.0
2275;46 Groothandel en handelsbemiddeling;Midden-Limburg (CR);2017;4489.0
2276;46 Groothandel en handelsbemiddeling;Zuid-Limburg (CR);2016;8974.0
2277;46 Groothandel en handelsbemiddeling;Zuid-Limburg (CR);2017;9380.0
2278;46 Groothandel en handelsbemiddeling;Flevoland (CR);2016;9749.0
2279;46 Groothandel en handelsbemiddeling;Flevoland (CR);2017;11087.0
2280;47 Detailhandel (niet in auto's);Nederland;2016;108638.0
2281;47 Detailhandel (niet in auto's);Nederland;2017;115328.0
2282;47 Detailhandel (niet in auto's);Noord-Nederland (LD);2016;9394.0
2283;47 Detailhandel (niet in auto's);Noord-Nederland (LD);2017;10410.0
2284;47 Detailhandel (niet in auto's);Oost-Nederland (LD);2016;21732.0
2285;47 Detailhandel (niet in auto's);Oost-Nederland (LD);2017;23471.0
2286;47 Detailhandel (niet in auto's);West-Nederland (LD);2016;54301.0
2287;47 Detailhandel (niet in auto's);West-Nederland (LD);2017;56014.0
2288;47 Detailhandel (niet in auto's);Zuid-Nederland (LD);2016;23211.0
2289;47 Detailhandel (niet in auto's);Zuid-Nederland (LD);2017;25433.0
2290;47 Detailhandel (niet in auto's);Groningen (PV);2016;3208.0
2291;47 Detailhandel (niet in auto's);Groningen (PV);2017;3675.0
2292;47 Detailhandel (niet in auto's);Friesland (PV);2016;3543.0
2293;47 Detailhandel (niet in auto's);Friesland (PV);2017;4030.0
2294;47 Detailhandel (niet in auto's);Drenthe (PV);2016;2642.0
2295;47 Detailhandel (niet in auto's);Drenthe (PV);2017;2705.0
2296;47 Detailhandel (niet in auto's);Overijssel (PV);2016;7307.0
2297;47 Detailhandel (niet in auto's);Overijssel (PV);2017;8104.0
2298;47 Detailhandel (niet in auto's);Flevoland (PV);2016;2536.0
2299;47 Detailhandel (niet in auto's);Flevoland (PV);2017;2622.0
2300;47 Detailhandel (niet in auto's);Gelderland (PV);2016;11890.0
2301;47 Detailhandel (niet in auto's);Gelderland (PV);2017;12744.0
2302;47 Detailhandel (niet in auto's);Utrecht (PV);2016;11552.0
2303;47 Detailhandel (niet in auto's);Utrecht (PV);2017;9784.0
2304;47 Detailhandel (niet in auto's);Noord-Holland (PV);2016;19456.0
2305;47 Detailhandel (niet in auto's);Noord-Holland (PV);2017;21178.0
2306;47 Detailhandel (niet in auto's);Zuid-Holland (PV);2016;20966.0
2307;47 Detailhandel (niet in auto's);Zuid-Holland (PV);2017;22653.0
2308;47 Detailhandel (niet in auto's);Zeeland (PV);2016;2327.0
2309;47 Detailhandel (niet in auto's);Zeeland (PV);2017;2399.0
2310;47 Detailhandel (niet in auto's);Noord-Brabant (PV);2016;15930.0
2311;47 Detailhandel (niet in auto's);Noord-Brabant (PV);2017;17032.0
2312;47 Detailhandel (niet in auto's);Limburg (PV);2016;7282.0
2313;47 Detailhandel (niet in auto's);Limburg (PV);2017;8401.0
2314;47 Detailhandel (niet in auto's);Oost-Groningen (CR);2016;689.0
2315;47 Detailhandel (niet in auto's);Oost-Groningen (CR);2017;758.0
2316;47 Detailhandel (niet in auto's);Delfzijl en omgeving (CR);2016;201.0
2317;47 Detailhandel (niet in auto's);Delfzijl en omgeving (CR);2017;207.0
2318;47 Detailhandel (niet in auto's);Overig Groningen (CR);2016;2318.0
2319;47 Detailhandel (niet in auto's);Overig Groningen (CR);2017;2710.0
2320;47 Detailhandel (niet in auto's);Noord-Friesland (CR);2016;1567.0
2321;47 Detailhandel (niet in auto's);Noord-Friesland (CR);2017;1747.0
2322;47 Detailhandel (niet in auto's);Zuidwest-Friesland (CR);2016;738.0
2323;47 Detailhandel (niet in auto's);Zuidwest-Friesland (CR);2017;857.0
2324;47 Detailhandel (niet in auto's);Zuidoost-Friesland (CR);2016;1238.0
2325;47 Detailhandel (niet in auto's);Zuidoost-Friesland (CR);2017;1427.0
2326;47 Detailhandel (niet in auto's);Noord-Drenthe (CR);2016;1076.0
2327;47 Detailhandel (niet in auto's);Noord-Drenthe (CR);2017;1106.0
2328;47 Detailhandel (niet in auto's);Zuidoost-Drenthe (CR);2016;899.0
2329;47 Detailhandel (niet in auto's);Zuidoost-Drenthe (CR);2017;861.0
2330;47 Detailhandel (niet in auto's);Zuidwest-Drenthe (CR);2016;666.0
2331;47 Detailhandel (niet in auto's);Zuidwest-Drenthe (CR);2017;737.0
2332;47 Detailhandel (niet in auto's);Noord-Overijssel (CR);2016;2613.0
2333;47 Detailhandel (niet in auto's);Noord-Overijssel (CR);2017;2797.0
2334;47 Detailhandel (niet in auto's);Zuidwest-Overijssel (CR);2016;853.0
2335;47 Detailhandel (niet in auto's);Zuidwest-Overijssel (CR);2017;1017.0
2336;47 Detailhandel (niet in auto's);Twente (CR);2016;3841.0
2337;47 Detailhandel (niet in auto's);Twente (CR);2017;4290.0
2338;47 Detailhandel (niet in auto's);Veluwe (CR);2016;4027.0
2339;47 Detailhandel (niet in auto's);Veluwe (CR);2017;4384.0
2340;47 Detailhandel (niet in auto's);Achterhoek (CR);2016;2371.0
2341;47 Detailhandel (niet in auto's);Achterhoek (CR);2017;2486.0
2342;47 Detailhandel (niet in auto's);Arnhem/Nijmegen (CR);2016;4051.0
2343;47 Detailhandel (niet in auto's);Arnhem/Nijmegen (CR);2017;4288.0
2344;47 Detailhandel (niet in auto's);Zuidwest-Gelderland (CR);2016;1440.0
2345;47 Detailhandel (niet in auto's);Zuidwest-Gelderland (CR);2017;1587.0
2346;47 Detailhandel (niet in auto's);Utrecht (CR);2016;11552.0
2347;47 Detailhandel (niet in auto's);Utrecht (CR);2017;9784.0
2348;47 Detailhandel (niet in auto's);Kop van Noord-Holland (CR);2016;2398.0
2349;47 Detailhandel (niet in auto's);Kop van Noord-Holland (CR);2017;2483.0
2350;47 Detailhandel (niet in auto's);Alkmaar en omgeving (CR);2016;1480.0
2351;47 Detailhandel (niet in auto's);Alkmaar en omgeving (CR);2017;1534.0
2352;47 Detailhandel (niet in auto's);IJmond (CR);2016;1089.0
2353;47 Detailhandel (niet in auto's);IJmond (CR);2017;1252.0
2354;47 Detailhandel (niet in auto's);Agglomeratie Haarlem (CR);2016;1305.0
2355;47 Detailhandel (niet in auto's);Agglomeratie Haarlem (CR);2017;1383.0
2356;47 Detailhandel (niet in auto's);Zaanstreek (CR);2016;1643.0
2357;47 Detailhandel (niet in auto's);Zaanstreek (CR);2017;1738.0
2358;47 Detailhandel (niet in auto's);Groot-Amsterdam (CR);2016;9987.0
2359;47 Detailhandel (niet in auto's);Groot-Amsterdam (CR);2017;11096.0
2360;47 Detailhandel (niet in auto's);Het Gooi en Vechtstreek (CR);2016;1554.0
2361;47 Detailhandel (niet in auto's);Het Gooi en Vechtstreek (CR);2017;1692.0
2362;47 Detailhandel (niet in auto's);Agglomeratie Leiden en Bollenstreek (CR);2016;2238.0
2363;47 Detailhandel (niet in auto's);Agglomeratie Leiden en Bollenstreek (CR);2017;2405.0
2364;47 Detailhandel (niet in auto's);Agglomeratie 's-Gravenhage (CR);2016;4779.0
2365;47 Detailhandel (niet in auto's);Agglomeratie 's-Gravenhage (CR);2017;4879.0
2366;47 Detailhandel (niet in auto's);Delft en Westland (CR);2016;1226.0
2367;47 Detailhandel (niet in auto's);Delft en Westland (CR);2017;1387.0
2368;47 Detailhandel (niet in auto's);Oost-Zuid-Holland (CR);2016;1772.0
2369;47 Detailhandel (niet in auto's);Oost-Zuid-Holland (CR);2017;1966.0
2370;47 Detailhandel (niet in auto's);Groot-Rijnmond (CR);2016;8851.0
2371;47 Detailhandel (niet in auto's);Groot-Rijnmond (CR);2017;9717.0
2372;47 Detailhandel (niet in auto's);Zuidoost-Zuid-Holland (CR);2016;2099.0
2373;47 Detailhandel (niet in auto's);Zuidoost-Zuid-Holland (CR);2017;2299.0
2374;47 Detailhandel (niet in auto's);Zeeuwsch-Vlaanderen (CR);2016;761.0
2375;47 Detailhandel (niet in auto's);Zeeuwsch-Vlaanderen (CR);2017;777.0
2376;47 Detailhandel (niet in auto's);Overig Zeeland (CR);2016;1566.0
2377;47 Detailhandel (niet in auto's);Overig Zeeland (CR);2017;1622.0
2378;47 Detailhandel (niet in auto's);West-Noord-Brabant (CR);2016;4109.0
2379;47 Detailhandel (niet in auto's);West-Noord-Brabant (CR);2017;4295.0
2380;47 Detailhandel (niet in auto's);Midden-Noord-Brabant (CR);2016;3181.0
2381;47 Detailhandel (niet in auto's);Midden-Noord-Brabant (CR);2017;3324.0
2382;47 Detailhandel (niet in auto's);Noordoost-Noord-Brabant (CR);2016;3828.0
2383;47 Detailhandel (niet in auto's);Noordoost-Noord-Brabant (CR);2017;4244.0
2384;47 Detailhandel (niet in auto's);Zuidoost-Noord-Brabant (CR);2016;4811.0
2385;47 Detailhandel (niet in auto's);Zuidoost-Noord-Brabant (CR);2017;5169.0
2386;47 Detailhandel (niet in auto's);Noord-Limburg (CR);2016;1670.0
2387;47 Detailhandel (niet in auto's);Noord-Limburg (CR);2017;2089.0
2388;47 Detailhandel (niet in auto's);Midden-Limburg (CR);2016;1693.0
2389;47 Detailhandel (niet in auto's);Midden-Limburg (CR);2017;1887.0
2390;47 Detailhandel (niet in auto's);Zuid-Limburg (CR);2016;3919.0
2391;47 Detailhandel (niet in auto's);Zuid-Limburg (CR);2017;4425.0
2392;47 Detailhandel (niet in auto's);Flevoland (CR);2016;2536.0
2393;47 Detailhandel (niet in auto's);Flevoland (CR);2017;2622.0
2394;H Vervoer en opslag;Nederland;2016;82658.0
2395;H Vervoer en opslag;Nederland;2017;87310.0
2396;H Vervoer en opslag;Noord-Nederland (LD);2016;4378.0
2397;H Vervoer en opslag;Noord-Nederland (LD);2017;4535.0
2398;H Vervoer en opslag;Oost-Nederland (LD);2016;9976.0
2399;H Vervoer en opslag;Oost-Nederland (LD);2017;10677.0
2400;H Vervoer en opslag;West-Nederland (LD);2016;53615.0
2401;H Vervoer en opslag;West-Nederland (LD);2017;56527.0
2402;H Vervoer en opslag;Zuid-Nederland (LD);2016;14689.0
2403;H Vervoer en opslag;Zuid-Nederland (LD);2017;15571.0
2404;H Vervoer en opslag;Groningen (PV);2016;1952.0
2405;H Vervoer en opslag;Groningen (PV);2017;
2406;H Vervoer en opslag;Friesland (PV);2016;1619.0
2407;H Vervoer en opslag;Friesland (PV);2017;
2408;H Vervoer en opslag;Drenthe (PV);2016;807.0
2409;H Vervoer en opslag;Drenthe (PV);2017;850.0
2410;H Vervoer en opslag;Overijssel (PV);2016;3188.0
2411;H Vervoer en opslag;Overijssel (PV);2017;3371.0
