ID;SectorBranchesSIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
1054;4725 Shops selling beverages;2014 November;93.9;109.7;85.7;-9.0;3.1;-11.8
1055;4725 Shops selling beverages;2014 December;159.7;109.4;146.0;-1.1;1.5;-2.6
1056;4725 Shops selling beverages;2014 4th quarter;113.1;109.2;103.5;-4.3;2.6;-6.7
1057;4725 Shops selling beverages;2014;94.5;109.1;86.6;-3.1;2.8;-5.7
1058;4725 Shops selling beverages;2015 January;82.9;109.8;75.5;-4.0;2.0;-5.9
1059;4725 Shops selling beverages;2015 February;77.3;110.0;70.3;-2.9;0.2;-3.1
1060;4725 Shops selling beverages;2015 March;83.2;109.6;75.9;-8.0;-1.0;-7.0
1061;4725 Shops selling beverages;2015 1st quarter;81.1;109.8;73.9;-5.1;0.4;-5.4
1062;4725 Shops selling beverages;2015 April;82.1;111.1;73.9;-3.9;0.1;-4.0
1063;4725 Shops selling beverages;2015 May;87.3;110.3;79.2;-9.3;1.0;-10.2
1064;4725 Shops selling beverages;2015 June;91.7;110.8;82.8;-4.1;2.8;-6.7
1065;4725 Shops selling beverages;2015 2nd quarter;87.0;110.7;78.6;-5.8;1.3;-7.0
1066;4725 Shops selling beverages;2015 July;86.3;110.7;78.0;-4.8;1.5;-6.2
1067;4725 Shops selling beverages;2015 August;83.2;109.8;75.7;-4.5;1.0;-5.5
1068;4725 Shops selling beverages;2015 September;78.5;109.5;71.7;-5.4;1.3;-6.5
1069;4725 Shops selling beverages;2015 3rd quarter;82.6;110.0;75.1;-4.9;1.3;-6.1
1070;4725 Shops selling beverages;2015 October;87.5;109.8;79.7;2.1;1.1;1.0
1071;4725 Shops selling beverages;2015 November;88.3;110.1;80.2;-6.0;0.4;-6.4
1072;4725 Shops selling beverages;2015 December;161.1;108.5;148.5;0.9;-0.9;1.8
1073;4725 Shops selling beverages;2015 4th quarter;112.3;109.5;102.6;-0.7;0.2;-0.9
1074;4725 Shops selling beverages;2015;90.8;110.0;82.5;-3.9;0.8;-4.7
1075;4725 Shops selling beverages;2016 January;72.3;111.1;65.1;-12.8;1.1;-13.8
1076;4725 Shops selling beverages;2016 February;78.6;110.5;71.2;1.7;0.4;1.2
1077;4725 Shops selling beverages;2016 March;83.6;110.7;75.5;0.5;1.0;-0.5
1078;4725 Shops selling beverages;2016 1st quarter;78.2;110.8;70.6;-3.6;0.9;-4.5
1079;4725 Shops selling beverages;2016 April;81.4;110.7;73.5;-0.8;-0.4;-0.4
1080;4725 Shops selling beverages;2016 May;85.1;111.1;76.6;-2.6;0.7;-3.2
1081;4725 Shops selling beverages;2016 June;89.1;109.9;81.1;-2.9;-0.8;-2.0
1082;4725 Shops selling beverages;2016 2nd quarter;85.2;110.5;77.1;-2.1;-0.2;-2.0
1083;4725 Shops selling beverages;2016 July;81.8;110.5;74.0;-5.2;-0.2;-5.1
1084;4725 Shops selling beverages;2016 August;80.3;109.8;73.1;-3.4;0.0;-3.4
1085;4725 Shops selling beverages;2016 September;82.8;109.4;75.7;5.5;-0.1;5.6
1086;4725 Shops selling beverages;2016 3rd quarter;81.6;109.9;74.3;-1.2;-0.1;-1.1
1087;4725 Shops selling beverages;2016 October;80.1;109.7;73.0;-8.5;-0.1;-8.4
1088;4725 Shops selling beverages;2016 November;92.2;108.9;84.6;4.4;-1.1;5.5
1089;4725 Shops selling beverages;2016 December;163.4;108.4;150.7;1.4;0.0;1.5
1090;4725 Shops selling beverages;2016 4th quarter;111.9;109.0;102.6;-0.4;-0.4;0.0
1091;4725 Shops selling beverages;2016;89.2;110.0;81.1;-1.7;0.0;-1.8
1092;4725 Shops selling beverages;2017 January;70.9;110.9;63.9;-2.0;-0.2;-1.8
1093;4725 Shops selling beverages;2017 February;72.5;112.0;64.7;-7.8;1.4;-9.1
1094;4725 Shops selling beverages;2017 March;83.6;110.0;76.0;0.0;-0.6;0.6
1095;4725 Shops selling beverages;2017 1st quarter;75.6;111.0;68.2;-3.2;0.2;-3.4
1096;4725 Shops selling beverages;2017 April;79.6;111.5;71.3;-2.2;0.8;-3.0
1097;4725 Shops selling beverages;2017 May;85.9;111.8;76.8;1.0;0.7;0.3
1098;4725 Shops selling beverages;2017 June;92.8;111.5;83.3;4.2;1.5;2.7
1099;4725 Shops selling beverages;2017 2nd quarter;86.1;111.6;77.1;1.1;1.0;0.1
1100;4725 Shops selling beverages;2017 July;81.9;110.4;74.2;0.2;-0.1;0.3
1101;4725 Shops selling beverages;2017 August;85.2;111.5;76.4;6.1;1.5;4.5
1102;4725 Shops selling beverages;2017 September;83.5;109.8;76.0;0.8;0.4;0.4
1103;4725 Shops selling beverages;2017 3rd quarter;83.5;110.6;75.6;2.3;0.6;1.7
1104;4725 Shops selling beverages;2017 October;80.9;111.1;72.8;1.0;1.3;-0.3
1105;4725 Shops selling beverages;2017 November;95.7;112.4;85.2;3.9;3.2;0.7
1106;4725 Shops selling beverages;2017 December;159.3;109.5;145.5;-2.5;0.9;-3.5
1107;4725 Shops selling beverages;2017 4th quarter;111.9;111.0;100.9;0.1;1.8;-1.7
1108;4725 Shops selling beverages;2017;89.3;111.0;80.4;0.1;0.9;-0.8
1109;4725 Shops selling beverages;2018 January;;;;;;
1110;Non-food shops;2005 January;85.2;99.0;86.1;-7.3;-3.6;-3.9
1111;Non-food shops;2005 February;79.2;101.0;78.4;-5.3;-3.5;-1.9
1112;Non-food shops;2005 March;97.0;103.8;93.5;-0.9;-3.2;2.4
1113;Non-food shops;2005 1st quarter;87.1;101.2;86.1;-4.4;-3.4;-1.0
1114;Non-food shops;2005 April;99.9;103.9;96.1;-3.8;-2.9;-0.9
1115;Non-food shops;2005 May;98.0;103.6;94.6;-6.2;-2.9;-3.4
1116;Non-food shops;2005 June;104.2;101.0;103.2;0.1;-3.0;3.2
1117;Non-food shops;2005 2nd quarter;100.7;102.8;98.0;-3.3;-2.9;-0.4
1118;Non-food shops;2005 July;99.7;97.9;101.9;-2.5;-2.9;0.4
1119;Non-food shops;2005 August;94.0;98.8;95.2;4.0;-3.4;7.7
1120;Non-food shops;2005 September;101.3;103.0;98.4;2.3;-2.8;5.2
1121;Non-food shops;2005 3rd quarter;98.3;99.9;98.5;1.1;-3.0;4.3
1122;Non-food shops;2005 October;105.6;103.1;102.5;2.4;-2.6;5.1
1123;Non-food shops;2005 November;104.7;102.7;102.0;6.6;-2.6;9.4
1124;Non-food shops;2005 December;124.7;100.3;124.3;5.5;-1.9;7.5
1125;Non-food shops;2005 4th quarter;111.7;102.0;109.4;4.8;-2.4;7.4
1126;Non-food shops;2005;99.5;101.5;98.0;-0.3;-2.9;2.7
1127;Non-food shops;2006 January;91.0;97.3;93.5;6.7;-1.8;8.6
1128;Non-food shops;2006 February;84.6;99.5;85.1;6.9;-1.5;8.5
1129;Non-food shops;2006 March;103.2;102.8;100.4;6.5;-0.9;7.4
1130;Non-food shops;2006 1st quarter;92.9;99.9;93.1;6.7;-1.4;8.2
1131;Non-food shops;2006 April;105.8;103.2;102.5;6.0;-0.6;6.7
1132;Non-food shops;2006 May;113.0;103.3;109.4;15.4;-0.2;15.6
1133;Non-food shops;2006 June;110.3;100.9;109.3;5.8;-0.1;5.9
1134;Non-food shops;2006 2nd quarter;109.7;102.5;107.1;8.9;-0.3;9.3
1135;Non-food shops;2006 July;100.6;96.9;103.9;1.0;-1.0;2.0
1136;Non-food shops;2006 August;104.4;99.3;105.2;11.1;0.5;10.5
1137;Non-food shops;2006 September;105.5;102.8;102.7;4.1;-0.2;4.3
1138;Non-food shops;2006 3rd quarter;103.5;99.6;103.9;5.3;-0.2;5.5
1139;Non-food shops;2006 October;108.5;102.9;105.4;2.7;-0.2;2.9
1140;Non-food shops;2006 November;111.0;102.5;108.3;5.9;-0.2;6.2
1141;Non-food shops;2006 December;127.9;100.2;127.6;2.6;-0.1;2.6
1142;Non-food shops;2006 4th quarter;115.8;101.9;113.6;3.7;-0.2;3.8
1143;Non-food shops;2006;105.5;101.0;104.5;6.1;-0.5;6.6
1144;Non-food shops;2007 January;94.1;96.8;97.2;3.5;-0.5;4.0
1145;Non-food shops;2007 February;88.6;98.4;90.1;4.7;-1.1;5.8
1146;Non-food shops;2007 March;111.9;103.1;108.5;8.4;0.2;8.1
1147;Non-food shops;2007 1st quarter;98.2;99.4;98.8;5.7;-0.4;6.1
1148;Non-food shops;2007 April;111.7;103.9;107.5;5.5;0.7;4.8
1149;Non-food shops;2007 May;113.8;103.5;109.9;0.7;0.2;0.4
1150;Non-food shops;2007 June;117.2;100.8;116.2;6.3;-0.1;6.4
1151;Non-food shops;2007 2nd quarter;114.2;102.7;111.2;4.1;0.3;3.8
1152;Non-food shops;2007 July;107.7;97.8;110.1;7.0;0.9;6.0
1153;Non-food shops;2007 August;104.7;99.0;105.9;0.3;-0.3;0.6
1154;Non-food shops;2007 September;109.5;101.8;107.5;3.8;-0.9;4.8
1155;Non-food shops;2007 3rd quarter;107.3;99.5;107.8;3.7;-0.1;3.8
1156;Non-food shops;2007 October;114.1;102.1;111.8;5.2;-0.8;6.1
1157;Non-food shops;2007 November;112.5;101.6;110.8;1.4;-0.9;2.3
1158;Non-food shops;2007 December;130.1;99.2;131.2;1.8;-1.0;2.8
1159;Non-food shops;2007 4th quarter;118.9;100.9;117.8;2.7;-0.9;3.7
1160;Non-food shops;2007;109.7;100.7;108.9;4.0;-0.3;4.3
1161;Non-food shops;2008 January;97.4;96.4;101.1;3.4;-0.5;3.9
1162;Non-food shops;2008 February;95.0;98.8;96.2;7.2;0.4;6.8
1163;Non-food shops;2008 March;104.8;103.0;101.7;-6.3;-0.1;-6.3
1164;Non-food shops;2008 1st quarter;99.1;99.4;99.7;0.9;0.0;0.9
1165;Non-food shops;2008 April;113.1;103.1;109.7;1.3;-0.8;2.1
1166;Non-food shops;2008 May;119.4;103.0;116.0;4.9;-0.5;5.5
1167;Non-food shops;2008 June;111.4;100.3;111.0;-5.0;-0.5;-4.5
1168;Non-food shops;2008 2nd quarter;114.6;102.1;112.2;0.4;-0.6;1.0
1169;Non-food shops;2008 July;109.7;96.7;113.4;1.8;-1.1;3.0
1170;Non-food shops;2008 August;104.7;98.5;106.3;-0.1;-0.5;0.4
1171;Non-food shops;2008 September;109.1;101.6;107.4;-0.3;-0.2;-0.1
1172;Non-food shops;2008 3rd quarter;107.8;98.9;109.0;0.5;-0.6;1.1
1173;Non-food shops;2008 October;116.6;101.9;114.4;2.2;-0.2;2.3
1174;Non-food shops;2008 November;109.3;101.5;107.7;-2.9;-0.1;-2.8
1175;Non-food shops;2008 December;129.9;99.0;131.3;-0.2;-0.3;0.1
1176;Non-food shops;2008 4th quarter;118.6;100.8;117.7;-0.3;-0.2;-0.1
1177;Non-food shops;2008;110.0;100.3;109.7;0.3;-0.4;0.7
1178;Non-food shops;2009 January;94.5;95.4;99.0;-3.0;-1.0;-2.0
1179;Non-food shops;2009 February;85.5;97.6;87.7;-9.9;-1.2;-8.8
1180;Non-food shops;2009 March;97.4;102.9;94.6;-7.1;-0.1;-7.0
1181;Non-food shops;2009 1st quarter;92.5;98.6;93.7;-6.7;-0.8;-5.9
1182;Non-food shops;2009 April;106.8;103.0;103.6;-5.6;-0.1;-5.6
1183;Non-food shops;2009 May;106.7;102.9;103.7;-10.7;-0.1;-10.6
1184;Non-food shops;2009 June;103.1;100.2;103.0;-7.4;-0.2;-7.2
1185;Non-food shops;2009 2nd quarter;105.5;102.0;103.4;-7.9;-0.1;-7.9
1186;Non-food shops;2009 July;104.0;96.3;108.0;-5.1;-0.4;-4.7
1187;Non-food shops;2009 August;92.5;97.8;94.6;-11.6;-0.7;-11.0
1188;Non-food shops;2009 September;101.4;101.7;99.7;-7.1;0.1;-7.2
1189;Non-food shops;2009 3rd quarter;99.3;98.6;100.7;-7.9;-0.3;-7.6
1190;Non-food shops;2009 October;109.3;102.0;107.1;-6.3;0.1;-6.4
1191;Non-food shops;2009 November;98.3;101.7;96.6;-10.1;0.2;-10.2
1192;Non-food shops;2009 December;121.8;98.5;123.6;-6.3;-0.5;-5.8
1193;Non-food shops;2009 4th quarter;109.8;100.7;109.0;-7.4;0.0;-7.4
1194;Non-food shops;2009;101.8;100.0;101.8;-7.5;-0.3;-7.2
1195;Non-food shops;2010 January;88.0;96.1;91.6;-6.8;0.7;-7.5
1196;Non-food shops;2010 February;80.5;97.8;82.3;-5.9;0.2;-6.1
1197;Non-food shops;2010 March;99.0;103.1;96.0;1.6;0.2;1.5
1198;Non-food shops;2010 1st quarter;89.2;99.0;90.1;-3.6;0.3;-3.9
1199;Non-food shops;2010 April;102.4;103.0;99.5;-4.1;-0.1;-4.0
1200;Non-food shops;2010 May;102.3;102.8;99.6;-4.1;-0.1;-3.9
1201;Non-food shops;2010 June;103.6;99.8;103.8;0.5;-0.4;0.8
1202;Non-food shops;2010 2nd quarter;102.8;101.8;100.9;-2.6;-0.2;-2.4
1203;Non-food shops;2010 July;101.9;96.6;105.5;-2.0;0.3;-2.3
1204;Non-food shops;2010 August;93.7;97.5;96.1;1.3;-0.3;1.6
1205;Non-food shops;2010 September;102.9;101.1;101.7;1.5;-0.5;2.0
1206;Non-food shops;2010 3rd quarter;99.5;98.4;101.1;0.2;-0.2;0.4
1207;Non-food shops;2010 October;105.2;101.8;103.3;-3.7;-0.2;-3.5
1208;Non-food shops;2010 November;102.1;101.5;100.7;3.9;-0.2;4.1
1209;Non-food shops;2010 December;118.3;99.0;119.5;-2.9;0.5;-3.3
1210;Non-food shops;2010 4th quarter;108.6;100.8;107.7;-1.1;0.0;-1.1
1211;Non-food shops;2010;100.0;100.0;100.0;-1.7;0.0;-1.7
1212;Non-food shops;2011 January;87.5;96.5;90.6;-0.6;0.5;-1.1
1213;Non-food shops;2011 February;82.1;98.4;83.4;2.0;0.6;1.4
1214;Non-food shops;2011 March;98.1;103.5;94.8;-0.9;0.4;-1.3
1215;Non-food shops;2011 1st quarter;89.2;99.5;89.7;0.1;0.5;-0.4
1216;Non-food shops;2011 April;104.1;103.7;100.4;1.7;0.7;0.9
1217;Non-food shops;2011 May;102.0;103.6;98.5;-0.3;0.8;-1.1
1218;Non-food shops;2011 June;101.0;100.6;100.4;-2.5;0.8;-3.3
1219;Non-food shops;2011 2nd quarter;102.4;102.6;99.8;-0.4;0.8;-1.2
1220;Non-food shops;2011 July;101.3;97.4;104.0;-0.6;0.9;-1.5
1221;Non-food shops;2011 August;94.4;98.5;95.8;0.7;1.0;-0.3
1222;Non-food shops;2011 September;96.8;102.7;94.2;-5.9;1.6;-7.4
1223;Non-food shops;2011 3rd quarter;97.5;99.5;97.9;-2.0;1.1;-3.1
1224;Non-food shops;2011 October;100.5;103.1;97.5;-4.5;1.2;-5.6
1225;Non-food shops;2011 November;101.0;102.7;98.3;-1.1;1.2;-2.3
1226;Non-food shops;2011 December;119.6;100.1;119.5;1.1;1.1;0.0
1227;Non-food shops;2011 4th quarter;107.0;101.9;105.0;-1.4;1.2;-2.5
1228;Non-food shops;2011;99.0;100.9;98.1;-1.0;0.9;-1.9
1229;Non-food shops;2012 January;86.6;97.4;88.9;-1.1;0.9;-2.0
1230;Non-food shops;2012 February;79.2;99.0;80.0;-3.5;0.7;-4.1
1231;Non-food shops;2012 March;99.5;104.7;95.0;1.4;1.1;0.3
1232;Non-food shops;2012 1st quarter;88.4;100.4;88.1;-0.9;0.9;-1.8
1233;Non-food shops;2012 April;91.1;104.8;87.0;-12.5;1.0;-13.4
1234;Non-food shops;2012 May;100.8;104.4;96.6;-1.1;0.8;-1.9
1235;Non-food shops;2012 June;100.7;101.7;99.0;-0.3;1.1;-1.4
1236;Non-food shops;2012 2nd quarter;97.5;103.6;94.1;-4.7;1.0;-5.7
1237;Non-food shops;2012 July;94.3;98.3;96.0;-6.9;0.9;-7.7
1238;Non-food shops;2012 August;89.4;98.9;90.4;-5.2;0.4;-5.6
1239;Non-food shops;2012 September;97.0;102.8;94.4;0.2;0.1;0.1
1240;Non-food shops;2012 3rd quarter;93.6;100.0;93.6;-4.0;0.4;-4.4
1241;Non-food shops;2012 October;97.5;104.1;93.7;-3.0;1.0;-3.9
1242;Non-food shops;2012 November;94.9;103.8;91.4;-6.0;1.1;-7.0
1243;Non-food shops;2012 December;112.0;101.3;110.6;-6.3;1.2;-7.4
1244;Non-food shops;2012 4th quarter;101.5;103.0;98.5;-5.2;1.1;-6.2
1245;Non-food shops;2012;95.2;101.8;93.6;-3.8;0.9;-4.6
1246;Non-food shops;2013 January;83.6;98.9;84.6;-3.4;1.5;-4.9
1247;Non-food shops;2013 February;73.4;100.5;73.1;-7.3;1.5;-8.7
1248;Non-food shops;2013 March;87.7;106.5;82.3;-11.9;1.7;-13.4
1249;Non-food shops;2013 1st quarter;81.6;102.0;80.0;-7.7;1.6;-9.2
1250;Non-food shops;2013 April;90.3;106.4;84.8;-0.9;1.6;-2.4
1251;Non-food shops;2013 May;97.3;106.1;91.7;-3.5;1.7;-5.1
1252;Non-food shops;2013 June;95.0;103.6;91.7;-5.6;1.9;-7.4
1253;Non-food shops;2013 2nd quarter;94.2;105.4;89.4;-3.4;1.7;-5.1
1254;Non-food shops;2013 July;91.7;100.3;91.5;-2.8;2.0;-4.7
1255;Non-food shops;2013 August;87.4;100.5;87.0;-2.2;1.7;-3.8
1256;Non-food shops;2013 September;88.5;103.5;85.5;-8.8;0.6;-9.4
1257;Non-food shops;2013 3rd quarter;89.2;101.4;88.0;-4.7;1.4;-6.0
1258;Non-food shops;2013 October;94.3;103.6;91.0;-3.3;-0.5;-2.8
1259;Non-food shops;2013 November ;93.8;103.2;90.9;-1.1;-0.5;-0.6
1260;Non-food shops;2013 December ;107.1;101.3;105.8;-4.4;0.0;-4.4
1261;Non-food shops;2013 4th quarter;98.4;102.7;95.8;-3.0;-0.3;-2.7
1262;Non-food shops;2013;90.8;102.9;88.3;-4.6;1.1;-5.7
1263;Non-food shops;2014 January;83.8;99.0;84.7;0.3;0.1;0.2
1264;Non-food shops;2014 February;74.2;100.0;74.2;1.0;-0.5;1.6
1265;Non-food shops;2014 March;87.9;105.8;83.1;0.3;-0.7;1.0
1266;Non-food shops;2014 1st quarter;82.0;101.6;80.7;0.5;-0.4;0.9
1267;Non-food shops;2014 April;92.0;105.5;87.3;2.0;-0.9;2.9
1268;Non-food shops;2014 May;97.8;105.1;93.0;0.5;-1.0;1.5
1269;Non-food shops;2014 June;90.3;102.8;87.9;-4.9;-0.8;-4.1
1270;Non-food shops;2014 2nd quarter;93.4;104.5;89.4;-0.8;-0.9;0.0
1271;Non-food shops;2014 July;91.4;98.8;92.5;-0.4;-1.4;1.1
1272;Non-food shops;2014 August;89.0;99.3;89.6;1.8;-1.2;3.0
1273;Non-food shops;2014 September;85.1;102.6;83.0;-3.8;-0.8;-3.0
1274;Non-food shops;2014 3rd quarter;88.5;100.3;88.3;-0.8;-1.1;0.3
1275;Non-food shops;2014 October;96.1;102.5;93.8;1.9;-1.0;3.0
1276;Non-food shops;2014 November;93.9;102.1;91.9;0.0;-1.1;1.1
1277;Non-food shops;2014 December;109.7;100.1;109.6;2.4;-1.1;3.6
1278;Non-food shops;2014 4th quarter;99.9;101.6;98.4;1.5;-1.1;2.6
1279;Non-food shops;2014;90.9;102.0;89.2;0.1;-0.9;1.0
1280;Non-food shops;2015 January;84.8;97.0;87.4;1.1;-2.0;3.2
1281;Non-food shops;2015 February;75.6;98.2;77.0;1.8;-1.8;3.7
1282;Non-food shops;2015 March;86.4;103.8;83.3;-1.7;-1.9;0.1
1283;Non-food shops;2015 1st quarter;82.2;99.7;82.5;0.3;-1.9;2.3
1284;Non-food shops;2015 April;93.3;104.0;89.8;1.4;-1.4;2.9
1285;Non-food shops;2015 May;95.8;103.7;92.4;-2.1;-1.3;-0.7
1286;Non-food shops;2015 June;96.1;102.6;93.7;6.5;-0.2;6.7
1287;Non-food shops;2015 2nd quarter;95.1;103.4;91.9;1.8;-1.0;2.8
1288;Non-food shops;2015 July;95.2;99.1;96.0;4.2;0.3;3.9
1289;Non-food shops;2015 August;85.2;98.7;86.3;-4.2;-0.6;-3.6
1290;Non-food shops;2015 September;90.9;102.3;88.8;6.8;-0.3;7.1
1291;Non-food shops;2015 3rd quarter;90.4;100.1;90.4;2.2;-0.2;2.4
1292;Non-food shops;2015 October;98.0;102.9;95.2;2.0;0.4;1.6
1293;Non-food shops;2015 November;89.6;102.5;87.5;-4.5;0.4;-4.9
1294;Non-food shops;2015 December;112.8;100.4;112.4;2.8;0.3;2.5
1295;Non-food shops;2015 4th quarter;100.2;102.0;98.2;0.3;0.4;-0.1
1296;Non-food shops;2015;92.0;101.3;90.8;1.1;-0.7;1.8
1297;Non-food shops;2016 January;82.9;98.4;84.3;-2.2;1.4;-3.6
1298;Non-food shops;2016 February;76.4;99.7;76.6;1.1;1.6;-0.5
1299;Non-food shops;2016 March;87.9;104.8;83.9;1.7;0.9;0.8
1300;Non-food shops;2016 1st quarter;82.4;100.9;81.6;0.2;1.3;-1.1
1301;Non-food shops;2016 April;92.9;104.8;88.6;-0.5;0.8;-1.3
1302;Non-food shops;2016 May;94.7;104.7;90.5;-1.1;0.9;-2.0
1303;Non-food shops;2016 June;97.0;102.5;94.6;0.9;0.0;0.9
1304;Non-food shops;2016 2nd quarter;94.9;104.0;91.2;-0.2;0.6;-0.8
1305;Non-food shops;2016 July;95.7;99.7;96.0;0.6;0.6;0.0
1306;Non-food shops;2016 August;85.8;100.1;85.7;0.7;1.3;-0.7
1307;Non-food shops;2016 September;88.1;102.6;85.9;-3.1;0.3;-3.4
1308;Non-food shops;2016 3rd quarter;89.9;100.8;89.2;-0.6;0.7;-1.3
1309;Non-food shops;2016 October;100.5;103.4;97.2;2.5;0.5;2.0
1310;Non-food shops;2016 November;96.2;103.3;93.2;7.3;0.7;6.6
1311;Non-food shops;2016 December;115.0;101.4;113.3;1.9;1.0;0.9
1312;Non-food shops;2016 4th quarter;103.9;102.7;101.2;3.7;0.7;3.0
1313;Non-food shops;2016;92.8;102.1;90.8;0.8;0.8;0.0
1314;Non-food shops;2017 January;84.6;99.2;85.3;2.1;0.9;1.2
1315;Non-food shops;2017 February;76.1;101.1;75.2;-0.4;1.4;-1.8
1316;Non-food shops;2017 March;93.5;104.1;89.8;6.3;-0.7;7.0
1317;Non-food shops;2017 1st quarter;84.7;101.5;83.5;2.8;0.5;2.3
1318;Non-food shops;2017 April;94.2;103.8;90.8;1.5;-1.0;2.5
1319;Non-food shops;2017 May;99.2;103.6;95.7;4.7;-1.0;5.7
1320;Non-food shops;2017 June;99.6;102.1;97.6;2.7;-0.5;3.1
1321;Non-food shops;2017 2nd quarter;97.7;103.1;94.7;2.9;-0.8;3.8
1322;Non-food shops;2017 July;98.0;99.2;98.7;2.4;-0.4;2.8
1323;Non-food shops;2017 August;90.7;99.9;90.8;5.7;-0.1;5.9
1324;Non-food shops;2017 September;95.4;102.4;93.2;8.3;-0.2;8.5
1325;Non-food shops;2017 3rd quarter;94.7;100.5;94.2;5.4;-0.2;5.6
1326;Non-food shops;2017 October;96.4;102.8;93.7;-4.1;-0.6;-3.5
1327;Non-food shops;2017 November;101.1;103.3;97.8;5.1;0.1;5.0
1328;Non-food shops;2017 December;114.3;101.9;112.2;-0.6;0.5;-1.0
1329;Non-food shops;2017 4th quarter;103.9;102.7;101.2;0.0;0.0;0.0
1330;Non-food shops;2017;95.2;102.0;93.4;2.7;-0.1;2.8
1331;Non-food shops;2018 January;88.0;99.2;88.6;4.0;0.0;4.0
1332;474 Shops selling consumer electronics;2005 January;100.9;163.2;61.9;-12.7;-12.9;0.2
1333;474 Shops selling consumer electronics;2005 February;86.9;162.2;53.6;-12.4;-12.6;0.2
1334;474 Shops selling consumer electronics;2005 March;92.3;160.6;57.5;-7.1;-12.1;5.6
1335;474 Shops selling consumer electronics;2005 1st quarter;93.4;162.0;57.7;-10.8;-12.5;1.9
1336;474 Shops selling consumer electronics;2005 April;86.4;159.9;54.0;-4.5;-11.3;7.7
1337;474 Shops selling consumer electronics;2005 May;87.0;157.9;55.1;-5.1;-11.7;7.4
1338;474 Shops selling consumer electronics;2005 June;97.7;156.3;62.6;-5.5;-11.4;6.7
1339;474 Shops selling consumer electronics;2005 2nd quarter;90.4;158.0;57.2;-5.0;-11.5;7.3
1340;474 Shops selling consumer electronics;2005 July;102.8;155.4;66.2;-0.5;-11.1;11.9
1341;474 Shops selling consumer electronics;2005 August;98.4;154.7;63.6;5.0;-10.5;17.3
1342;474 Shops selling consumer electronics;2005 September;98.1;152.5;64.3;4.2;-10.9;17.0
1343;474 Shops selling consumer electronics;2005 3rd quarter;99.7;154.2;64.7;2.8;-10.8;15.3
1344;474 Shops selling consumer electronics;2005 October;101.8;151.6;67.2;4.2;-10.4;16.3
1345;474 Shops selling consumer electronics;2005 November;107.1;150.7;71.1;5.9;-9.8;17.5
1346;474 Shops selling consumer electronics;2005 December;140.4;150.2;93.4;3.3;-8.9;13.4
1347;474 Shops selling consumer electronics;2005 4th quarter;116.4;150.8;77.2;4.4;-9.7;15.6
1348;474 Shops selling consumer electronics;2005;100.0;156.3;64.0;-2.1;-11.2;10.2
1349;474 Shops selling consumer electronics;2006 January;108.9;149.0;73.1;7.9;-8.7;18.2
1350;474 Shops selling consumer electronics;2006 February;96.9;148.6;65.2;11.4;-8.3;21.6
1351;474 Shops selling consumer electronics;2006 March;104.1;148.7;70.0;12.8;-7.4;21.8
1352;474 Shops selling consumer electronics;2006 1st quarter;103.3;148.8;69.4;10.6;-8.2;20.4
1353;474 Shops selling consumer electronics;2006 April;92.8;147.1;63.1;7.5;-8.0;16.8
1354;474 Shops selling consumer electronics;2006 May;102.4;145.8;70.2;17.7;-7.7;27.4
1355;474 Shops selling consumer electronics;2006 June;108.0;144.5;74.8;10.5;-7.5;19.5
1356;474 Shops selling consumer electronics;2006 2nd quarter;101.1;145.8;69.3;11.8;-7.7;21.2
1357;474 Shops selling consumer electronics;2006 July;102.0;142.5;71.6;-0.8;-8.3;8.2
1358;474 Shops selling consumer electronics;2006 August;106.6;141.5;75.3;8.4;-8.6;18.5
1359;474 Shops selling consumer electronics;2006 September;103.8;139.7;74.3;5.9;-8.4;15.6
1360;474 Shops selling consumer electronics;2006 3rd quarter;104.1;141.2;73.7;4.4;-8.4;14.0
1361;474 Shops selling consumer electronics;2006 October;106.6;138.1;77.2;4.7;-8.9;14.8
1362;474 Shops selling consumer electronics;2006 November;112.4;136.7;82.2;4.9;-9.3;15.7
1363;474 Shops selling consumer electronics;2006 December;148.7;135.3;109.9;6.0;-9.9;17.6
1364;474 Shops selling consumer electronics;2006 4th quarter;122.6;136.7;89.6;5.3;-9.4;16.1
1365;474 Shops selling consumer electronics;2006;107.8;143.1;75.3;7.8;-8.4;17.7
1366;474 Shops selling consumer electronics;2007 January;115.1;133.6;86.1;5.6;-10.3;17.8
1367;474 Shops selling consumer electronics;2007 February;99.6;131.7;75.6;2.8;-11.4;16.0
1368;474 Shops selling consumer electronics;2007 March;109.7;130.1;84.4;5.4;-12.6;20.5
1369;474 Shops selling consumer electronics;2007 1st quarter;108.1;131.8;82.0;4.7;-11.4;18.2
1370;474 Shops selling consumer electronics;2007 April;90.5;129.3;70.0;-2.5;-12.1;11.0
1371;474 Shops selling consumer electronics;2007 May;108.3;127.6;84.9;5.8;-12.5;20.9
1372;474 Shops selling consumer electronics;2007 June;119.2;125.5;94.9;10.3;-13.1;27.0
1373;474 Shops selling consumer electronics;2007 2nd quarter;106.0;127.5;83.2;4.9;-12.6;20.0
1374;474 Shops selling consumer electronics;2007 July;117.4;124.5;94.3;15.1;-12.7;31.8
1375;474 Shops selling consumer electronics;2007 August;106.5;123.1;86.5;-0.1;-13.0;14.8
