ID;Bedrijfsgroepen;WarmtekrachtkoppelingWKK;TypenInstallatie;Perioden;InzetTotaal_1;InzetVanAardgas_2;InzetVanStookolie_3;InzetVanSteenkool_4;InzetVanOverigeBrandstoffen_5;InzetTotaal_6;InzetVanAardgas_7;InzetVanStookolie_8;InzetVanSteenkool_9;InzetVanOverigeBrandstoffen_10;ProductieTotaal_11;ProductieVanElektriciteit_12;ProductieVanWarmte_13;ProductieTotaal_14;ProductieVanElektriciteit_15;ProductieVanWarmte_16;ElektrischVermogen_17;ThermischVermogen_18;Installaties_19
7692;Distributiebedrijven;Installaties zonder WKK;Kerncentrale;2020;;;;;;;;;;;;;;;;;;;
7693;Distributiebedrijven;Installaties zonder WKK;Kerncentrale;2021;;;;;;;;;;;;;;;;;;;
7694;Distributiebedrijven;Installaties zonder WKK;Kerncentrale;2022;;;;;;;;;;;;;;;;;;;
7695;Distributiebedrijven;Installaties zonder WKK;Kerncentrale;2023;;;;;;;;;;;;;;;;;;;
7696;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;1998;;;;;;;;;;;404.0;112310.0;;404.0;404.0;;37.0;;5.0
7697;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;1999;;;;;;;;;;;325.0;90249.0;;325.0;325.0;;37.0;;5.0
7698;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2000;;;;;;;;;;;513.0;142393.0;;513.0;513.0;;37.0;;6.0
7699;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2001;;;;;;;;;;;422.0;117324.0;;422.0;422.0;;37.0;;6.0
7700;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2002;;;;;;;;;;;395.0;109636.0;;395.0;395.0;;37.0;;6.0
7701;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2003;;;;;;;;;;;259.0;72023.0;;259.0;259.0;;37.0;;6.0
7702;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2004;;;;;;;;;;;345.0;95732.0;;345.0;345.0;;37.0;;6.0
7703;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2005;;;;;;;;;;;317.0;88000.0;;317.0;317.0;;37.0;;6.0
7704;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2006;;;;;;;;;;;379.0;105199.0;;379.0;379.0;;37.0;;6.0
7705;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2007;;;;;;;;;;;385.0;107000.0;;385.0;385.0;;37.0;;6.0
7706;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2008;;;;;;;;;;;367.0;102000.0;;367.0;367.0;;37.0;;6.0
7707;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2009;;;;;;;;;;;353.0;98000.0;;353.0;353.0;;37.0;;6.0
7708;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2010;;;;;;;;;;;375.0;104166.0;;375.0;375.0;;37.0;;7.0
7709;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2011;;;;;;;;;;;205.0;56944.0;;205.0;205.0;;37.0;;7.0
7710;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2012;;;;;;;;;;;376.0;104388.0;;376.0;376.0;;37.0;;7.0
7711;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2013;;;;;;;;;;;412.0;114312.0;;412.0;412.0;;37.0;;7.0
7712;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2014;;;;;;;;;;;403.0;112000.0;;403.0;403.0;;37.0;;7.0
7713;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2015;;;;;;;;;;;334.0;92700.0;;334.0;334.0;;37.0;;7.0
7714;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2016;;;;;;;;;;;360.0;100079.0;;360.0;360.0;;37.0;;7.0
7715;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2017;;;;;;;;;;;219.0;60757.0;;219.0;219.0;;37.0;;7.0
7716;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2018;;;;;;;;;;;260.0;72348.0;;260.0;260.0;;37.0;;7.0
7717;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2019;;;;;;;;;;;267.0;74182.0;;267.0;267.0;;37.0;;7.0
7718;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2020;;;;;;;;;;;166.0;46066.0;;166.0;166.0;;37.0;;7.0
7719;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2021;;;;;;;;;;;318.0;88240.0;;318.0;318.0;;38.0;;8.0
7720;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2022;;;;;;;;;;;180.0;49998.0;;180.0;180.0;;38.0;;8.0
7721;Distributiebedrijven;Installaties zonder WKK;Waterkrachtcentrale;2023;;;;;;;;;;;250.0;69369.0;;250.0;250.0;;38.0;;8.0
7722;Distributiebedrijven;Installaties zonder WKK;Windturbine;1998;;;;;;;;;;;2304.0;640000.0;;2304.0;2304.0;;363.0;;1193.0
7723;Distributiebedrijven;Installaties zonder WKK;Windturbine;1999;;;;;;;;;;;2322.0;645000.0;;2322.0;2322.0;;410.0;;1253.0
7724;Distributiebedrijven;Installaties zonder WKK;Windturbine;2000;;;;;;;;;;;2984.0;829000.0;;2984.0;2984.0;;447.0;;1291.0
7725;Distributiebedrijven;Installaties zonder WKK;Windturbine;2001;;;;;;;;;;;2970.0;825000.0;;2970.0;2970.0;;485.0;;1342.0
7726;Distributiebedrijven;Installaties zonder WKK;Windturbine;2002;;;;;;;;;;;3406.0;946000.0;;3406.0;3406.0;;670.0;;1450.0
7727;Distributiebedrijven;Installaties zonder WKK;Windturbine;2003;;;;;;;;;;;4745.0;1318000.0;;4745.0;4745.0;;906.0;;1595.0
7728;Distributiebedrijven;Installaties zonder WKK;Windturbine;2004;;;;;;;;;;;6721.0;1867000.0;;6721.0;6721.0;;1073.0;;1651.0
7729;Distributiebedrijven;Installaties zonder WKK;Windturbine;2005;;;;;;;;;;;7441.0;2067000.0;;7441.0;7441.0;;1224.0;;1709.0
7730;Distributiebedrijven;Installaties zonder WKK;Windturbine;2006;;;;;;;;;;;9842.0;2734000.0;;9842.0;9842.0;;1559.0;;1828.0
7731;Distributiebedrijven;Installaties zonder WKK;Windturbine;2007;;;;;;;;;;;12373.0;3437000.0;;12373.0;12373.0;;1748.0;;1889.0
7732;Distributiebedrijven;Installaties zonder WKK;Windturbine;2008;;;;;;;;;;;15336.0;4260000.0;;15336.0;15336.0;;2149.0;;2038.0
7733;Distributiebedrijven;Installaties zonder WKK;Windturbine;2009;;;;;;;;;;;16492.0;4581000.0;;16492.0;16492.0;;2222.0;;1972.0
7734;Distributiebedrijven;Installaties zonder WKK;Windturbine;2010;;;;;;;;;;;14375.0;3993000.0;;14375.0;14375.0;;2237.0;;1973.0
7735;Distributiebedrijven;Installaties zonder WKK;Windturbine;2011;;;;;;;;;;;18361.0;5100171.0;;18361.0;18361.0;;2316.0;;1978.0
7736;Distributiebedrijven;Installaties zonder WKK;Windturbine;2012;;;;;;;;;;;17935.0;4981829.0;;17935.0;17935.0;;2434.0;;1984.0
7737;Distributiebedrijven;Installaties zonder WKK;Windturbine;2013;;;;;;;;;;;20258.0;5627148.0;;20258.0;20258.0;;2707.0;;2071.0
7738;Distributiebedrijven;Installaties zonder WKK;Windturbine;2014;;;;;;;;;;;20869.0;5797000.0;;20869.0;20869.0;;2873.0;;2085.0
7739;Distributiebedrijven;Installaties zonder WKK;Windturbine;2015;;;;;;;;;;;27179.0;7549858.0;;27179.0;27179.0;;3391.0;;2171.0
7740;Distributiebedrijven;Installaties zonder WKK;Windturbine;2016;;;;;;;;;;;29414.0;8170446.0;;29414.0;29414.0;;4257.0;;2331.0
7741;Distributiebedrijven;Installaties zonder WKK;Windturbine;2017;;;;;;;;;;;38048.0;10568801.0;;38048.0;38048.0;;4202.0;;2270.0
7742;Distributiebedrijven;Installaties zonder WKK;Windturbine;2018;;;;;;;;;;;37975.0;10548511.0;;37975.0;37975.0;;4393.0;;2318.0
7743;Distributiebedrijven;Installaties zonder WKK;Windturbine;2019;;;;;;;;;;;41429.0;11507927.0;;41429.0;41429.0;;4484.0;;2321.0
7744;Distributiebedrijven;Installaties zonder WKK;Windturbine;2020;;;;;;;;;;;55000.0;15277726.0;;55000.0;55000.0;;6648.0;;2612.0
7745;Distributiebedrijven;Installaties zonder WKK;Windturbine;2021;;;;;;;;;;;65244.0;18123360.0;;65244.0;65244.0;;7646.0;;2770.0
7746;Distributiebedrijven;Installaties zonder WKK;Windturbine;2022;;;;;;;;;;;77637.0;21565971.0;;77637.0;77637.0;;8700.0;;2918.0
7747;Distributiebedrijven;Installaties zonder WKK;Windturbine;2023;;;;;;;;;;;106290.0;29525082.0;;106290.0;106290.0;;10734.0;;3157.0
7748;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;1998;;;;;;;;;;;;;;;;;;;
7749;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;1999;;;;;;;;;;;;;;;;;;;
7750;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2000;;;;;;;;;;;;;;;;;;;
7751;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2001;;;;;;;;;;;;;;;;;;;
7752;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2002;;;;;;;;;;;;;;;;;;;
7753;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2003;;;;;;;;;;;;;;;;;;;
7754;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2004;;;;;;;;;;;;;;;;;;;
7755;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2005;;;;;;;;;;;;;;;;;;;
7756;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2006;;;;;;;;;;;;;;;;;;;
7757;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2007;;;;;;;;;;;;;;;;;;;
7758;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2008;;;;;;;;;;;;;;;;;;;
7759;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2009;;;;;;;;;;;;;;;;;;;
7760;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2010;;;;;;;;;;;;;;;;;;;
7761;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2011;;;;;;;;;;;;;;;;;;;
7762;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2012;;;;;;;;;;;;;;;;;;;
7763;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2013;;;;;;;;;;;;;;;;;;;
7764;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2014;;;;;;;;;;;;;;;;;;;
7765;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2015;;;;;;;;;;;;;;;;;;;
7766;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2016;;;;;;;;;;;;;;;;;;;
7767;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2017;;;;;;;;;;;;;;;;;;;
7768;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2018;;;;;;;;;;;;;;;;;;;
7769;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2019;;;;;;;;;;;;;;;;;;;
7770;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2020;;;;;;;;;;;;;;;;;;;
7771;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2021;;;;;;;;;;;;;;;;;;;
7772;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2022;;;;;;;;;;;;;;;;;;;
7773;Distributiebedrijven;Installaties zonder WKK;Zonnecellen;2023;;;;;;;;;;;;;;;;;;;
7774;Distributiebedrijven;Installaties zonder WKK;Overige installaties;1998;87.0;;2026.0;;;87.0;;87.0;;;99.0;27390.0;;99.0;99.0;;13.0;3332.0;7.0
7775;Distributiebedrijven;Installaties zonder WKK;Overige installaties;1999;1.0;;29.0;;;1.0;;1.0;;;47.0;13043.0;;47.0;47.0;;11.0;3332.0;6.0
7776;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2000;0.0;;2.0;;;0.0;;0.0;;;47.0;12939.0;;47.0;47.0;;10.0;1666.0;5.0
7777;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2001;0.0;;2.0;;;0.0;;0.0;;;48.0;13461.0;;48.0;48.0;;11.0;1666.0;6.0
7778;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2002;0.0;;2.0;;;0.0;;0.0;;;48.0;13461.0;;48.0;48.0;;11.0;1666.0;6.0
7779;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2003;;;;;;;;;;;48.0;13460.0;;48.0;48.0;;10.0;;5.0
7780;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2004;;;;;;;;;;;48.0;13460.0;;48.0;48.0;;10.0;;5.0
7781;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2005;;;;;;;;;;;119.0;32955.0;;119.0;119.0;;10.0;;5.0
7782;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2006;;;;;;;;;;;100.0;27739.0;;100.0;100.0;;10.0;;5.0
7783;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2007;;;;;;;;;;;114.0;31705.0;;114.0;114.0;;11.0;;6.0
7784;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2008;;;;;;;;;;;36.0;9993.0;;36.0;36.0;;11.0;;6.0
7785;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2009;;;;;;;;;;;45.0;12515.0;;45.0;45.0;;3.0;;3.0
7786;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2010;;;;;;;;;;;32.0;8800.0;;32.0;32.0;;3.0;;3.0
7787;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2011;;;;;;;;;;;6.0;1534.0;;6.0;6.0;;3.0;;3.0
7788;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2012;;;;;;;;;;;2.0;600.0;;2.0;2.0;;2.0;;1.0
7789;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2013;;;;;;;;;;;1.0;400.0;;1.0;1.0;;2.0;;1.0
7790;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2014;;;;;;;;;;;;;;;;;;;
7791;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2015;;;;;;;;;;;;;;;;;;;
7792;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2016;;;;;;;;;;;;;;;;;;;
7793;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2017;;;;;;;;;;;;;;;;;;;
7794;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2018;;;;;;;;;;;;;;;;;;;
7795;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2019;;;;;;;;;;;;;;;;;;;
7796;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2020;;;;;;;;;;;;;;;;;;;
7797;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2021;;;;;;;;;;;;;;;;;;;
7798;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2022;285.0;;;;285.0;285.0;;;;285.0;263.0;73170.0;;263.0;263.0;;132.0;;23.0
7799;Distributiebedrijven;Installaties zonder WKK;Overige installaties;2023;363.0;;;;363.0;363.0;;;;363.0;316.0;87793.0;;316.0;316.0;;229.0;;40.0
7800;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;1998;8196.0;244386.0;10327.0;;37.0;8196.0;7735.0;423.0;;37.0;6579.0;745867.0;3894.0;6579.0;2685.0;3894.0;178.0;1001948.0;511.0
7801;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;1999;8231.0;244521.0;11081.0;;37.0;8231.0;7739.0;454.0;;37.0;6506.0;745566.0;3822.0;6506.0;2684.0;3822.0;178.0;1003161.0;514.0
7802;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2000;8892.0;266875.0;10857.0;;;8892.0;8447.0;445.0;;;7136.0;824263.0;4169.0;7136.0;2967.0;4169.0;180.0;1010178.0;516.0
7803;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2001;7903.0;235639.0;10841.0;;;7903.0;7458.0;445.0;;;6206.0;718841.0;3618.0;6206.0;2588.0;3618.0;180.0;1010485.0;517.0
7804;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2002;7336.0;217726.0;10841.0;;;7336.0;6891.0;445.0;;;5811.0;674948.0;3381.0;5811.0;2430.0;3381.0;177.0;994500.0;510.0
7805;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2003;8560.0;255829.0;10841.0;;;8560.0;8097.0;463.0;;;6861.0;795016.0;3999.0;6861.0;2862.0;3999.0;165.0;924543.0;463.0
7806;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2004;7980.0;237502.0;10841.0;;;7980.0;7517.0;463.0;;;6545.0;740818.0;3878.0;6545.0;2667.0;3878.0;170.0;934431.0;463.0
7807;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2005;8385.0;249778.0;11698.0;;;8385.0;7905.0;480.0;;;7000.0;790320.0;4155.0;7000.0;2845.0;4155.0;173.0;941359.0;460.0
7808;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2006;7849.0;232810.0;11698.0;;;7849.0;7368.0;480.0;;;6637.0;713600.0;4068.0;6637.0;2569.0;4068.0;172.0;933505.0;458.0
7809;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2007;8255.0;249906.0;8393.0;;;8255.0;7910.0;346.0;;;6597.0;721956.0;3998.0;6597.0;2599.0;3998.0;172.0;933515.0;458.0
7810;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2008;8240.0;260356.0;8057.0;;;8240.0;8240.0;;;;6810.0;747531.0;4119.0;6810.0;2691.0;4119.0;169.0;877259.0;458.0
7811;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2009;8056.0;243504.0;8168.0;;;8056.0;7707.0;349.0;;;6414.0;699520.0;3895.0;6414.0;2518.0;3895.0;165.0;868395.0;452.0
7812;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2010;7177.0;215959.0;8000.0;;;7177.0;6835.0;342.0;;;5668.0;612333.0;3463.0;5668.0;2204.0;3463.0;145.0;776747.0;434.0
7813;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2011;7307.0;223709.0;5160.0;;6.0;7307.0;7080.0;220.0;;6.0;5816.0;626283.0;3561.0;5816.0;2255.0;3561.0;149.0;782658.0;438.0
7814;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2012;7124.0;220085.0;3580.0;;6.0;7124.0;6966.0;153.0;;6.0;5778.0;617389.0;3555.0;5778.0;2223.0;3555.0;153.0;813580.0;445.0
7815;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2013;7292.0;230405.0;;;;7292.0;7292.0;;;;5879.0;637367.0;3584.0;5879.0;2295.0;3584.0;146.0;782960.0;438.0
7816;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2014;7002.0;221211.0;13.0;;;7002.0;7001.0;1.0;;;5572.0;611561.0;3371.0;5572.0;2202.0;3371.0;142.0;755337.0;427.0
7817;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2015;2583.0;81508.0;76.0;;;2583.0;2580.0;3.0;;;1765.0;251449.0;859.0;1765.0;905.0;859.0;47.0;224884.0;43.0
7818;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2016;2418.0;76290.0;76.0;;;2418.0;2415.0;3.0;;;1680.0;237843.0;824.0;1680.0;856.0;824.0;45.0;212536.0;39.0
7819;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2017;2401.0;75662.0;148.0;;;2401.0;2395.0;6.0;;;1775.0;247486.0;884.0;1775.0;891.0;884.0;44.0;204090.0;35.0
7820;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2018;2380.0;74982.0;147.0;;;2380.0;2373.0;6.0;;;1789.0;249416.0;891.0;1789.0;898.0;891.0;43.0;199770.0;34.0
7821;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2019;2380.0;74982.0;148.0;;;2380.0;2373.0;6.0;;;1789.0;249416.0;891.0;1789.0;898.0;891.0;41.0;192891.0;31.0
7822;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2020;1916.0;60530.0;;;;1916.0;1916.0;;;;1485.0;215368.0;710.0;1485.0;775.0;710.0;45.0;168435.0;23.0
7823;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2021;1852.0;58511.0;;;;1852.0;1852.0;;;;1441.0;203427.0;709.0;1441.0;732.0;709.0;45.0;168435.0;23.0
7824;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2022;1845.0;58294.0;;;;1845.0;1845.0;;;;1418.0;203703.0;685.0;1418.0;733.0;685.0;51.0;196110.0;35.0
7825;Gezondheidszorg;Totaal installaties met en zonder WKK;Totaal installaties;2023;1845.0;58294.0;;;;1845.0;1845.0;;;;1418.0;203703.0;685.0;1418.0;733.0;685.0;51.0;196110.0;35.0
7826;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;1998;7449.0;234166.0;;;37.0;7449.0;7411.0;;;37.0;6065.0;676357.0;3630.0;6065.0;2435.0;3630.0;168.0;927655.0;507.0
7827;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;1999;7487.0;235363.0;;;37.0;7487.0;7449.0;;;37.0;5973.0;673638.0;3548.0;5973.0;2425.0;3548.0;168.0;928868.0;510.0
7828;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2000;8131.0;256894.0;16.0;;;8131.0;8131.0;1.0;;;6608.0;753324.0;3896.0;6608.0;2712.0;3896.0;170.0;935885.0;512.0
7829;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2001;7142.0;225658.0;;;;7142.0;7142.0;;;;5678.0;647902.0;3346.0;5678.0;2332.0;3346.0;170.0;936192.0;513.0
7830;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2002;6582.0;207975.0;;;;6582.0;6582.0;;;;5289.0;604599.0;3113.0;5289.0;2177.0;3113.0;167.0;920207.0;506.0
7831;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2003;7788.0;246078.0;;;;7788.0;7788.0;;;;6339.0;724667.0;3730.0;6339.0;2609.0;3730.0;155.0;850250.0;459.0
7832;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2004;7208.0;227751.0;;;;7208.0;7208.0;;;;6023.0;670469.0;3609.0;6023.0;2414.0;3609.0;160.0;860631.0;460.0
7833;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2005;7905.0;249778.0;;;;7905.0;7905.0;;;;6652.0;742840.0;3978.0;6652.0;2674.0;3978.0;163.0;867559.0;457.0
7834;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2006;7368.0;232810.0;;;;7368.0;7368.0;;;;6288.0;666120.0;3890.0;6288.0;2398.0;3890.0;162.0;859705.0;455.0
7835;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2007;7910.0;249906.0;;;;7910.0;7910.0;;;;6378.0;685437.0;3911.0;6378.0;2468.0;3911.0;162.0;859715.0;455.0
7836;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2008;8240.0;260356.0;;;;8240.0;8240.0;;;;6633.0;718155.0;4047.0;6633.0;2585.0;4047.0;162.0;853859.0;456.0
7837;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2009;7707.0;243504.0;;;;7707.0;7707.0;;;;6207.0;670066.0;3794.0;6207.0;2412.0;3794.0;159.0;844995.0;450.0
7838;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2010;6835.0;215959.0;;;;6835.0;6835.0;;;;5467.0;584333.0;3363.0;5467.0;2104.0;3363.0;139.0;753347.0;432.0
7839;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2011;7086.0;223709.0;;;6.0;7086.0;7080.0;;;6.0;5687.0;608669.0;3495.0;5687.0;2191.0;3495.0;142.0;759258.0;436.0
7840;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2012;6971.0;220085.0;;;6.0;6971.0;6966.0;;;6.0;5689.0;604989.0;3511.0;5689.0;2178.0;3511.0;147.0;790180.0;443.0
7841;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2013;7292.0;230405.0;;;;7292.0;7292.0;;;;5879.0;637367.0;3584.0;5879.0;2295.0;3584.0;146.0;782960.0;438.0
7842;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2014;7002.0;221211.0;13.0;;;7002.0;7001.0;1.0;;;5572.0;611561.0;3371.0;5572.0;2202.0;3371.0;142.0;755337.0;427.0
7843;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2015;1999.0;63156.0;2.0;;;1999.0;1999.0;0.0;;;1537.0;195087.0;834.0;1537.0;702.0;834.0;42.0;210484.0;39.0
7844;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2016;1848.0;58397.0;2.0;;;1848.0;1848.0;0.0;;;1429.0;182256.0;772.0;1429.0;656.0;772.0;40.0;198136.0;35.0
7845;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2017;1878.0;59333.0;8.0;;;1878.0;1878.0;0.0;;;1445.0;185699.0;776.0;1445.0;669.0;776.0;38.0;189690.0;31.0
7846;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2018;1836.0;58008.0;8.0;;;1836.0;1836.0;0.0;;;1451.0;185407.0;784.0;1451.0;667.0;784.0;37.0;185370.0;30.0
7847;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2019;1836.0;58008.0;8.0;;;1836.0;1836.0;0.0;;;1451.0;185407.0;784.0;1451.0;667.0;784.0;36.0;178491.0;27.0
7848;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2020;1405.0;44405.0;;;;1405.0;1405.0;;;;1155.0;149949.0;615.0;1155.0;540.0;615.0;32.0;154035.0;19.0
7849;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2021;1350.0;42651.0;;;;1350.0;1350.0;;;;1114.0;144326.0;594.0;1114.0;520.0;594.0;32.0;154035.0;19.0
7850;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2022;1325.0;41872.0;;;;1325.0;1325.0;;;;1086.0;143207.0;570.0;1086.0;516.0;570.0;38.0;181710.0;31.0
7851;Gezondheidszorg;Totaal installaties met en zonder WKK;Gasmotor;2023;1325.0;41872.0;;;;1325.0;1325.0;;;;1086.0;143207.0;570.0;1086.0;516.0;570.0;38.0;181710.0;31.0
7852;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;1998;;;;;;;;;;;;;;;;;;;
7853;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;1999;;;;;;;;;;;;;;;;;;;
7854;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2000;;;;;;;;;;;;;;;;;;;
7855;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2001;;;;;;;;;;;;;;;;;;;
7856;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2002;;;;;;;;;;;;;;;;;;;
7857;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2003;;;;;;;;;;;;;;;;;;;
7858;Gezondheidszorg;Totaal installaties met en zonder WKK;Stoomturbine;2004;;;;;;;;;;;;;;;;;;;
