ID;Projectgrootte;RegioS;Perioden;DoorlooptijdWoningenInMaanden_1;WoningenIngedeeldNaarProjectgrootte_2
667;2;Groningen (PV);1999;11;7
668;2;Groningen (PV);2000;12;4
669;2;Groningen (PV);2001;15;6
670;2;Groningen (PV);2002;17;3
671;2;Groningen (PV);2003;20;4
672;2;Groningen (PV);2004;21;3
673;2;Groningen (PV);2005;16;2
674;2;Groningen (PV);2006;17;5
675;2;Groningen (PV);2007;19;2
676;2;Groningen (PV);2008;19;2
677;2;Groningen (PV);2009;13;2
678;2;Groningen (PV);2010;15;2
679;2;Groningen (PV);2011;19;2
680;2;Friesland (PV);1995;10;14
681;2;Friesland (PV);1996;10;12
682;2;Friesland (PV);1997;9;9
683;2;Friesland (PV);1998;11;8
684;2;Friesland (PV);1999;12;9
685;2;Friesland (PV);2000;16;7
686;2;Friesland (PV);2001;17;6
687;2;Friesland (PV);2002;16;5
688;2;Friesland (PV);2003;18;5
689;2;Friesland (PV);2004;16;5
690;2;Friesland (PV);2005;11;5
691;2;Friesland (PV);2006;15;5
692;2;Friesland (PV);2007;15;5
693;2;Friesland (PV);2008;16;4
694;2;Friesland (PV);2009;18;5
695;2;Friesland (PV);2010;21;5
696;2;Friesland (PV);2011;20;5
697;2;Drenthe (PV);1995;10;18
698;2;Drenthe (PV);1996;7;7
699;2;Drenthe (PV);1997;9;12
700;2;Drenthe (PV);1998;15;9
701;2;Drenthe (PV);1999;12;5
702;2;Drenthe (PV);2000;10;5
703;2;Drenthe (PV);2001;18;6
704;2;Drenthe (PV);2002;17;8
705;2;Drenthe (PV);2003;22;6
706;2;Drenthe (PV);2004;16;4
707;2;Drenthe (PV);2005;17;6
708;2;Drenthe (PV);2006;18;5
709;2;Drenthe (PV);2007;17;4
710;2;Drenthe (PV);2008;21;4
711;2;Drenthe (PV);2009;21;5
712;2;Drenthe (PV);2010;17;4
713;2;Drenthe (PV);2011;22;6
714;2;Overijssel (PV);1995;9;9
715;2;Overijssel (PV);1996;9;9
716;2;Overijssel (PV);1997;8;6
717;2;Overijssel (PV);1998;13;5
718;2;Overijssel (PV);1999;12;8
719;2;Overijssel (PV);2000;11;7
720;2;Overijssel (PV);2001;12;6
721;2;Overijssel (PV);2002;15;8
722;2;Overijssel (PV);2003;15;6
723;2;Overijssel (PV);2004;16;7
724;2;Overijssel (PV);2005;14;6
725;2;Overijssel (PV);2006;18;7
726;2;Overijssel (PV);2007;16;7
727;2;Overijssel (PV);2008;19;5
728;2;Overijssel (PV);2009;17;6
729;2;Overijssel (PV);2010;20;6
730;2;Overijssel (PV);2011;18;8
731;2;Flevoland (PV);1995;9;3
732;2;Flevoland (PV);1996;12;3
733;2;Flevoland (PV);1997;15;1
734;2;Flevoland (PV);1998;9;2
735;2;Flevoland (PV);1999;11;2
736;2;Flevoland (PV);2000;16;1
737;2;Flevoland (PV);2001;16;1
738;2;Flevoland (PV);2002;15;1
739;2;Flevoland (PV);2003;16;1
740;2;Flevoland (PV);2004;13;2
741;2;Flevoland (PV);2005;14;2
742;2;Flevoland (PV);2006;18;1
743;2;Flevoland (PV);2007;21;1
744;2;Flevoland (PV);2008;13;2
745;2;Flevoland (PV);2009;15;3
746;2;Flevoland (PV);2010;15;1
747;2;Flevoland (PV);2011;20;2
748;2;Gelderland (PV);1995;11;6
749;2;Gelderland (PV);1996;11;6
750;2;Gelderland (PV);1997;12;4
751;2;Gelderland (PV);1998;12;4
752;2;Gelderland (PV);1999;14;5
753;2;Gelderland (PV);2000;17;4
754;2;Gelderland (PV);2001;13;4
755;2;Gelderland (PV);2002;15;5
756;2;Gelderland (PV);2003;17;5
757;2;Gelderland (PV);2004;17;4
758;2;Gelderland (PV);2005;18;3
759;2;Gelderland (PV);2006;20;5
760;2;Gelderland (PV);2007;19;5
761;2;Gelderland (PV);2008;20;4
762;2;Gelderland (PV);2009;19;3
763;2;Gelderland (PV);2010;20;3
764;2;Gelderland (PV);2011;22;4
765;2;Utrecht (PV);1995;12;4
766;2;Utrecht (PV);1996;13;2
767;2;Utrecht (PV);1997;16;2
768;2;Utrecht (PV);1998;14;2
769;2;Utrecht (PV);1999;16;2
770;2;Utrecht (PV);2000;17;1
771;2;Utrecht (PV);2001;14;2
772;2;Utrecht (PV);2002;14;2
773;2;Utrecht (PV);2003;28;2
774;2;Utrecht (PV);2004;17;3
775;2;Utrecht (PV);2005;22;2
776;2;Utrecht (PV);2006;21;2
777;2;Utrecht (PV);2007;24;2
778;2;Utrecht (PV);2008;21;2
779;2;Utrecht (PV);2009;25;2
780;2;Utrecht (PV);2010;36;2
781;2;Utrecht (PV);2011;27;1
782;2;Noord-Holland (PV);1995;14;2
783;2;Noord-Holland (PV);1996;15;2
784;2;Noord-Holland (PV);1997;18;3
785;2;Noord-Holland (PV);1998;13;1
786;2;Noord-Holland (PV);1999;16;1
787;2;Noord-Holland (PV);2000;21;1
788;2;Noord-Holland (PV);2001;28;2
789;2;Noord-Holland (PV);2002;22;2
790;2;Noord-Holland (PV);2003;27;2
791;2;Noord-Holland (PV);2004;26;2
792;2;Noord-Holland (PV);2005;26;2
793;2;Noord-Holland (PV);2006;23;2
794;2;Noord-Holland (PV);2007;32;1
795;2;Noord-Holland (PV);2008;21;1
796;2;Noord-Holland (PV);2009;23;2
797;2;Noord-Holland (PV);2010;30;1
798;2;Noord-Holland (PV);2011;26;2
799;2;Zuid-Holland (PV);1995;13;1
800;2;Zuid-Holland (PV);1996;14;2
801;2;Zuid-Holland (PV);1997;15;1
802;2;Zuid-Holland (PV);1998;14;1
803;2;Zuid-Holland (PV);1999;15;1
804;2;Zuid-Holland (PV);2000;20;1
805;2;Zuid-Holland (PV);2001;18;1
806;2;Zuid-Holland (PV);2002;18;1
807;2;Zuid-Holland (PV);2003;23;1
808;2;Zuid-Holland (PV);2004;23;2
809;2;Zuid-Holland (PV);2005;27;1
810;2;Zuid-Holland (PV);2006;26;1
811;2;Zuid-Holland (PV);2007;20;1
812;2;Zuid-Holland (PV);2008;24;1
813;2;Zuid-Holland (PV);2009;24;1
814;2;Zuid-Holland (PV);2010;26;1
815;2;Zuid-Holland (PV);2011;23;1
816;2;Zeeland (PV);1995;12;17
817;2;Zeeland (PV);1996;12;14
818;2;Zeeland (PV);1997;14;15
819;2;Zeeland (PV);1998;18;8
820;2;Zeeland (PV);1999;15;9
821;2;Zeeland (PV);2000;22;8
822;2;Zeeland (PV);2001;15;5
823;2;Zeeland (PV);2002;24;8
824;2;Zeeland (PV);2003;16;6
825;2;Zeeland (PV);2004;20;4
826;2;Zeeland (PV);2005;23;5
827;2;Zeeland (PV);2006;33;7
828;2;Zeeland (PV);2007;21;5
829;2;Zeeland (PV);2008;24;4
830;2;Zeeland (PV);2009;19;3
831;2;Zeeland (PV);2010;24;4
832;2;Zeeland (PV);2011;24;4
833;2;Noord-Brabant (PV);1995;13;4
834;2;Noord-Brabant (PV);1996;14;4
835;2;Noord-Brabant (PV);1997;14;4
836;2;Noord-Brabant (PV);1998;15;3
837;2;Noord-Brabant (PV);1999;15;3
838;2;Noord-Brabant (PV);2000;16;3
839;2;Noord-Brabant (PV);2001;18;3
840;2;Noord-Brabant (PV);2002;15;4
841;2;Noord-Brabant (PV);2003;21;3
842;2;Noord-Brabant (PV);2004;23;3
843;2;Noord-Brabant (PV);2005;20;3
844;2;Noord-Brabant (PV);2006;20;3
845;2;Noord-Brabant (PV);2007;19;3
846;2;Noord-Brabant (PV);2008;21;3
847;2;Noord-Brabant (PV);2009;22;2
848;2;Noord-Brabant (PV);2010;21;2
849;2;Noord-Brabant (PV);2011;24;2
850;2;Limburg (PV);1995;14;5
851;2;Limburg (PV);1996;15;5
852;2;Limburg (PV);1997;16;3
853;2;Limburg (PV);1998;13;6
854;2;Limburg (PV);1999;15;4
855;2;Limburg (PV);2000;16;5
856;2;Limburg (PV);2001;15;3
857;2;Limburg (PV);2002;20;5
858;2;Limburg (PV);2003;21;4
859;2;Limburg (PV);2004;24;5
860;2;Limburg (PV);2005;21;4
861;2;Limburg (PV);2006;20;4
862;2;Limburg (PV);2007;26;3
863;2;Limburg (PV);2008;19;3
864;2;Limburg (PV);2009;28;3
865;2;Limburg (PV);2010;26;3
866;2;Limburg (PV);2011;23;3
867;3;Nederland;1995;12;6
868;3;Nederland;1996;13;5
869;3;Nederland;1997;13;5
870;3;Nederland;1998;14;4
871;3;Nederland;1999;16;5
872;3;Nederland;2000;17;4
873;3;Nederland;2001;18;4
874;3;Nederland;2002;19;5
875;3;Nederland;2003;23;4
876;3;Nederland;2004;20;5
877;3;Nederland;2005;19;4
878;3;Nederland;2006;20;5
879;3;Nederland;2007;21;4
880;3;Nederland;2008;21;4
881;3;Nederland;2009;22;3
882;3;Nederland;2010;21;3
883;3;Nederland;2011;23;4
884;3;Noord-Nederland (LD);1995;11;10
885;3;Noord-Nederland (LD);1996;12;7
886;3;Noord-Nederland (LD);1997;12;7
887;3;Noord-Nederland (LD);1998;14;8
888;3;Noord-Nederland (LD);1999;14;7
889;3;Noord-Nederland (LD);2000;16;8
890;3;Noord-Nederland (LD);2001;17;7
891;3;Noord-Nederland (LD);2002;17;4
892;3;Noord-Nederland (LD);2003;25;6
893;3;Noord-Nederland (LD);2004;18;7
894;3;Noord-Nederland (LD);2005;18;6
895;3;Noord-Nederland (LD);2006;17;8
896;3;Noord-Nederland (LD);2007;17;8
897;3;Noord-Nederland (LD);2008;20;6
898;3;Noord-Nederland (LD);2009;19;5
899;3;Noord-Nederland (LD);2010;18;5
900;3;Noord-Nederland (LD);2011;18;4
901;3;Oost-Nederland (LD);1995;11;6
902;3;Oost-Nederland (LD);1996;13;4
903;3;Oost-Nederland (LD);1997;12;5
904;3;Oost-Nederland (LD);1998;12;5
905;3;Oost-Nederland (LD);1999;15;6
906;3;Oost-Nederland (LD);2000;16;4
907;3;Oost-Nederland (LD);2001;17;3
908;3;Oost-Nederland (LD);2002;17;5
909;3;Oost-Nederland (LD);2003;19;4
910;3;Oost-Nederland (LD);2004;17;4
911;3;Oost-Nederland (LD);2005;18;5
912;3;Oost-Nederland (LD);2006;17;6
913;3;Oost-Nederland (LD);2007;19;6
914;3;Oost-Nederland (LD);2008;22;5
915;3;Oost-Nederland (LD);2009;19;5
916;3;Oost-Nederland (LD);2010;20;4
917;3;Oost-Nederland (LD);2011;21;5
918;3;West-Nederland (LD);1995;12;5
919;3;West-Nederland (LD);1996;14;4
920;3;West-Nederland (LD);1997;15;3
921;3;West-Nederland (LD);1998;16;3
922;3;West-Nederland (LD);1999;19;3
923;3;West-Nederland (LD);2000;18;3
924;3;West-Nederland (LD);2001;17;3
925;3;West-Nederland (LD);2002;22;3
926;3;West-Nederland (LD);2003;25;3
927;3;West-Nederland (LD);2004;24;3
928;3;West-Nederland (LD);2005;21;3
929;3;West-Nederland (LD);2006;24;3
930;3;West-Nederland (LD);2007;24;2
931;3;West-Nederland (LD);2008;24;2
932;3;West-Nederland (LD);2009;26;2
933;3;West-Nederland (LD);2010;24;2
934;3;West-Nederland (LD);2011;29;2
935;3;Zuid-Nederland (LD);1995;14;8
936;3;Zuid-Nederland (LD);1996;13;7
937;3;Zuid-Nederland (LD);1997;13;7
938;3;Zuid-Nederland (LD);1998;14;7
939;3;Zuid-Nederland (LD);1999;15;6
940;3;Zuid-Nederland (LD);2000;17;6
941;3;Zuid-Nederland (LD);2001;21;6
942;3;Zuid-Nederland (LD);2002;18;11
943;3;Zuid-Nederland (LD);2003;23;7
944;3;Zuid-Nederland (LD);2004;19;7
945;3;Zuid-Nederland (LD);2005;18;8
946;3;Zuid-Nederland (LD);2006;21;6
947;3;Zuid-Nederland (LD);2007;21;6
948;3;Zuid-Nederland (LD);2008;20;7
949;3;Zuid-Nederland (LD);2009;23;5
950;3;Zuid-Nederland (LD);2010;20;5
951;3;Zuid-Nederland (LD);2011;21;5
952;3;Groningen (PV);1995;8;9
953;3;Groningen (PV);1996;9;7
954;3;Groningen (PV);1997;11;4
955;3;Groningen (PV);1998;13;8
956;3;Groningen (PV);1999;13;8
957;3;Groningen (PV);2000;13;11
958;3;Groningen (PV);2001;17;8
959;3;Groningen (PV);2002;14;3
960;3;Groningen (PV);2003;34;4
961;3;Groningen (PV);2004;17;5
962;3;Groningen (PV);2005;15;5
963;3;Groningen (PV);2006;16;10
964;3;Groningen (PV);2007;15;8
965;3;Groningen (PV);2008;19;4
966;3;Groningen (PV);2009;17;4
967;3;Groningen (PV);2010;18;4
968;3;Groningen (PV);2011;14;5
969;3;Friesland (PV);1995;10;14
970;3;Friesland (PV);1996;14;7
971;3;Friesland (PV);1997;12;8
972;3;Friesland (PV);1998;12;9
973;3;Friesland (PV);1999;13;9
974;3;Friesland (PV);2000;18;10
975;3;Friesland (PV);2001;16;6
976;3;Friesland (PV);2002;16;5
977;3;Friesland (PV);2003;16;8
978;3;Friesland (PV);2004;18;10
979;3;Friesland (PV);2005;15;8
980;3;Friesland (PV);2006;17;7
981;3;Friesland (PV);2007;18;10
982;3;Friesland (PV);2008;21;8
983;3;Friesland (PV);2009;19;8
984;3;Friesland (PV);2010;17;6
985;3;Friesland (PV);2011;22;6
986;3;Drenthe (PV);1995;17;7
987;3;Drenthe (PV);1996;13;6
988;3;Drenthe (PV);1997;14;8
989;3;Drenthe (PV);1998;19;7
990;3;Drenthe (PV);1999;16;3
991;3;Drenthe (PV);2000;17;3
992;3;Drenthe (PV);2001;20;6
993;3;Drenthe (PV);2002;21;4
994;3;Drenthe (PV);2003;32;6
995;3;Drenthe (PV);2004;20;4
996;3;Drenthe (PV);2005;25;5
997;3;Drenthe (PV);2006;18;8
998;3;Drenthe (PV);2007;18;6
999;3;Drenthe (PV);2008;16;5
1000;3;Drenthe (PV);2009;21;5
1001;3;Drenthe (PV);2010;19;4
1002;3;Drenthe (PV);2011;22;1
1003;3;Overijssel (PV);1995;10;5
1004;3;Overijssel (PV);1996;12;4
1005;3;Overijssel (PV);1997;12;5
1006;3;Overijssel (PV);1998;9;3
1007;3;Overijssel (PV);1999;14;4
1008;3;Overijssel (PV);2000;13;4
1009;3;Overijssel (PV);2001;13;4
1010;3;Overijssel (PV);2002;16;6
1011;3;Overijssel (PV);2003;20;5
1012;3;Overijssel (PV);2004;15;4
1013;3;Overijssel (PV);2005;16;4
1014;3;Overijssel (PV);2006;16;7
1015;3;Overijssel (PV);2007;20;6
1016;3;Overijssel (PV);2008;24;6
1017;3;Overijssel (PV);2009;19;8
1018;3;Overijssel (PV);2010;19;7
1019;3;Overijssel (PV);2011;20;8
1020;3;Flevoland (PV);1995;9;5
1021;3;Flevoland (PV);1996;9;2
1022;3;Flevoland (PV);1997;11;3
1023;3;Flevoland (PV);1998;12;3
1024;3;Flevoland (PV);1999;14;2
1025;3;Flevoland (PV);2000;10;0
1026;3;Flevoland (PV);2001;14;1
1027;3;Flevoland (PV);2002;20;2
1028;3;Flevoland (PV);2003;15;0
1029;3;Flevoland (PV);2004;9;1
1030;3;Flevoland (PV);2005;8;2
1031;3;Flevoland (PV);2006;24;1
1032;3;Flevoland (PV);2007;17;2
1033;3;Flevoland (PV);2008;23;2
1034;3;Flevoland (PV);2009;17;2
1035;3;Flevoland (PV);2010;21;1
1036;3;Flevoland (PV);2011;19;3
1037;3;Gelderland (PV);1995;12;7
1038;3;Gelderland (PV);1996;14;6
1039;3;Gelderland (PV);1997;13;6
1040;3;Gelderland (PV);1998;13;7
1041;3;Gelderland (PV);1999;16;8
1042;3;Gelderland (PV);2000;17;5
1043;3;Gelderland (PV);2001;20;4
1044;3;Gelderland (PV);2002;17;6
1045;3;Gelderland (PV);2003;19;5
1046;3;Gelderland (PV);2004;18;5
1047;3;Gelderland (PV);2005;19;6
1048;3;Gelderland (PV);2006;19;7
1049;3;Gelderland (PV);2007;19;7
1050;3;Gelderland (PV);2008;20;5
1051;3;Gelderland (PV);2009;19;4
1052;3;Gelderland (PV);2010;21;3
1053;3;Gelderland (PV);2011;24;4
1054;3;Utrecht (PV);1995;10;8
1055;3;Utrecht (PV);1996;17;3
1056;3;Utrecht (PV);1997;15;2
1057;3;Utrecht (PV);1998;15;3
1058;3;Utrecht (PV);1999;20;4
1059;3;Utrecht (PV);2000;13;2
1060;3;Utrecht (PV);2001;17;3
1061;3;Utrecht (PV);2002;17;2
1062;3;Utrecht (PV);2003;31;3
1063;3;Utrecht (PV);2004;20;3
1064;3;Utrecht (PV);2005;26;3
1065;3;Utrecht (PV);2006;21;2
1066;3;Utrecht (PV);2007;20;3
1067;3;Utrecht (PV);2008;29;2
1068;3;Utrecht (PV);2009;27;3
1069;3;Utrecht (PV);2010;28;5
1070;3;Utrecht (PV);2011;23;3
1071;3;Noord-Holland (PV);1995;13;3
1072;3;Noord-Holland (PV);1996;13;4
1073;3;Noord-Holland (PV);1997;14;4
1074;3;Noord-Holland (PV);1998;15;3
1075;3;Noord-Holland (PV);1999;22;4
1076;3;Noord-Holland (PV);2000;17;3
1077;3;Noord-Holland (PV);2001;18;3
1078;3;Noord-Holland (PV);2002;24;4
1079;3;Noord-Holland (PV);2003;24;3
1080;3;Noord-Holland (PV);2004;30;3
1081;3;Noord-Holland (PV);2005;20;3
1082;3;Noord-Holland (PV);2006;23;3
1083;3;Noord-Holland (PV);2007;24;1
1084;3;Noord-Holland (PV);2008;22;2
1085;3;Noord-Holland (PV);2009;26;2
1086;3;Noord-Holland (PV);2010;24;2
1087;3;Noord-Holland (PV);2011;27;2
1088;3;Zuid-Holland (PV);1995;12;4
1089;3;Zuid-Holland (PV);1996;15;3
1090;3;Zuid-Holland (PV);1997;16;3
1091;3;Zuid-Holland (PV);1998;16;2
1092;3;Zuid-Holland (PV);1999;16;2
1093;3;Zuid-Holland (PV);2000;19;2
1094;3;Zuid-Holland (PV);2001;17;3
1095;3;Zuid-Holland (PV);2002;20;2
1096;3;Zuid-Holland (PV);2003;23;2
1097;3;Zuid-Holland (PV);2004;21;3
1098;3;Zuid-Holland (PV);2005;19;2
1099;3;Zuid-Holland (PV);2006;24;2
1100;3;Zuid-Holland (PV);2007;27;2
1101;3;Zuid-Holland (PV);2008;24;2
1102;3;Zuid-Holland (PV);2009;27;1
1103;3;Zuid-Holland (PV);2010;22;1
1104;3;Zuid-Holland (PV);2011;33;2
1105;3;Zeeland (PV);1995;13;9
1106;3;Zeeland (PV);1996;13;11
1107;3;Zeeland (PV);1997;13;12
1108;3;Zeeland (PV);1998;18;9
1109;3;Zeeland (PV);1999;16;7
1110;3;Zeeland (PV);2000;21;7
1111;3;Zeeland (PV);2001;16;5
1112;3;Zeeland (PV);2002;23;5
1113;3;Zeeland (PV);2003;18;9
1114;3;Zeeland (PV);2004;19;5
1115;3;Zeeland (PV);2005;18;7
1116;3;Zeeland (PV);2006;28;12
1117;3;Zeeland (PV);2007;23;8
1118;3;Zeeland (PV);2008;23;10
1119;3;Zeeland (PV);2009;21;8
1120;3;Zeeland (PV);2010;21;6
1121;3;Zeeland (PV);2011;32;7
1122;3;Noord-Brabant (PV);1995;13;8
1123;3;Noord-Brabant (PV);1996;14;6
1124;3;Noord-Brabant (PV);1997;13;7
1125;3;Noord-Brabant (PV);1998;13;6
1126;3;Noord-Brabant (PV);1999;15;5
1127;3;Noord-Brabant (PV);2000;17;4
1128;3;Noord-Brabant (PV);2001;21;5
1129;3;Noord-Brabant (PV);2002;17;10
1130;3;Noord-Brabant (PV);2003;22;6
1131;3;Noord-Brabant (PV);2004;18;6
1132;3;Noord-Brabant (PV);2005;17;6
1133;3;Noord-Brabant (PV);2006;21;5
1134;3;Noord-Brabant (PV);2007;19;6
1135;3;Noord-Brabant (PV);2008;21;6
1136;3;Noord-Brabant (PV);2009;19;4
1137;3;Noord-Brabant (PV);2010;19;5
1138;3;Noord-Brabant (PV);2011;21;4
1139;3;Limburg (PV);1995;15;9
1140;3;Limburg (PV);1996;11;7
1141;3;Limburg (PV);1997;13;7
1142;3;Limburg (PV);1998;14;10
1143;3;Limburg (PV);1999;15;8
1144;3;Limburg (PV);2000;17;13
1145;3;Limburg (PV);2001;22;7
1146;3;Limburg (PV);2002;20;13
1147;3;Limburg (PV);2003;26;10
1148;3;Limburg (PV);2004;21;11
1149;3;Limburg (PV);2005;19;14
1150;3;Limburg (PV);2006;20;11
1151;3;Limburg (PV);2007;25;6
1152;3;Limburg (PV);2008;19;11
1153;3;Limburg (PV);2009;31;7
1154;3;Limburg (PV);2010;21;4
1155;3;Limburg (PV);2011;21;10
1156;4;Nederland;1995;13;13
1157;4;Nederland;1996;15;13
1158;4;Nederland;1997;14;10
1159;4;Nederland;1998;15;10
1160;4;Nederland;1999;17;10
1161;4;Nederland;2000;18;9
1162;4;Nederland;2001;18;11
1163;4;Nederland;2002;20;10
1164;4;Nederland;2003;20;9
1165;4;Nederland;2004;20;11
1166;4;Nederland;2005;21;10
1167;4;Nederland;2006;19;11
1168;4;Nederland;2007;20;10
1169;4;Nederland;2008;22;10
1170;4;Nederland;2009;22;9
1171;4;Nederland;2010;22;10
1172;4;Nederland;2011;22;10
1173;4;Noord-Nederland (LD);1995;13;17
1174;4;Noord-Nederland (LD);1996;12;12
1175;4;Noord-Nederland (LD);1997;14;11
1176;4;Noord-Nederland (LD);1998;15;13
1177;4;Noord-Nederland (LD);1999;16;14
1178;4;Noord-Nederland (LD);2000;14;12
1179;4;Noord-Nederland (LD);2001;15;16
1180;4;Noord-Nederland (LD);2002;18;13
1181;4;Noord-Nederland (LD);2003;19;13
1182;4;Noord-Nederland (LD);2004;20;14
1183;4;Noord-Nederland (LD);2005;17;14
1184;4;Noord-Nederland (LD);2006;17;16
1185;4;Noord-Nederland (LD);2007;16;18
1186;4;Noord-Nederland (LD);2008;21;15
1187;4;Noord-Nederland (LD);2009;21;16
1188;4;Noord-Nederland (LD);2010;22;14
1189;4;Noord-Nederland (LD);2011;18;14
1190;4;Oost-Nederland (LD);1995;12;11
1191;4;Oost-Nederland (LD);1996;14;14
1192;4;Oost-Nederland (LD);1997;13;9
1193;4;Oost-Nederland (LD);1998;14;12
1194;4;Oost-Nederland (LD);1999;16;11
1195;4;Oost-Nederland (LD);2000;16;9
1196;4;Oost-Nederland (LD);2001;16;12
1197;4;Oost-Nederland (LD);2002;17;14
1198;4;Oost-Nederland (LD);2003;18;9
1199;4;Oost-Nederland (LD);2004;18;12
1200;4;Oost-Nederland (LD);2005;23;11
1201;4;Oost-Nederland (LD);2006;20;13
1202;4;Oost-Nederland (LD);2007;20;12
1203;4;Oost-Nederland (LD);2008;21;13
1204;4;Oost-Nederland (LD);2009;20;10
1205;4;Oost-Nederland (LD);2010;19;12
1206;4;Oost-Nederland (LD);2011;21;14
1207;4;West-Nederland (LD);1995;12;9
1208;4;West-Nederland (LD);1996;16;10
1209;4;West-Nederland (LD);1997;15;8
1210;4;West-Nederland (LD);1998;15;7
1211;4;West-Nederland (LD);1999;17;6
1212;4;West-Nederland (LD);2000;22;8
1213;4;West-Nederland (LD);2001;20;6
1214;4;West-Nederland (LD);2002;22;6
1215;4;West-Nederland (LD);2003;23;7
1216;4;West-Nederland (LD);2004;21;8
1217;4;West-Nederland (LD);2005;21;7
1218;4;West-Nederland (LD);2006;21;7
1219;4;West-Nederland (LD);2007;22;7
1220;4;West-Nederland (LD);2008;23;6
1221;4;West-Nederland (LD);2009;25;5
1222;4;West-Nederland (LD);2010;24;6
1223;4;West-Nederland (LD);2011;26;7
1224;4;Zuid-Nederland (LD);1995;13;18
1225;4;Zuid-Nederland (LD);1996;14;17
1226;4;Zuid-Nederland (LD);1997;14;16
1227;4;Zuid-Nederland (LD);1998;15;14
1228;4;Zuid-Nederland (LD);1999;17;15
1229;4;Zuid-Nederland (LD);2000;18;13
1230;4;Zuid-Nederland (LD);2001;18;20
1231;4;Zuid-Nederland (LD);2002;23;16
1232;4;Zuid-Nederland (LD);2003;21;16
1233;4;Zuid-Nederland (LD);2004;19;14
1234;4;Zuid-Nederland (LD);2005;22;15
1235;4;Zuid-Nederland (LD);2006;18;16
1236;4;Zuid-Nederland (LD);2007;19;14
1237;4;Zuid-Nederland (LD);2008;22;13
1238;4;Zuid-Nederland (LD);2009;20;13
1239;4;Zuid-Nederland (LD);2010;23;15
1240;4;Zuid-Nederland (LD);2011;21;13
1241;4;Groningen (PV);1995;13;18
1242;4;Groningen (PV);1996;13;9
1243;4;Groningen (PV);1997;16;12
1244;4;Groningen (PV);1998;16;19
1245;4;Groningen (PV);1999;17;17
1246;4;Groningen (PV);2000;16;9
1247;4;Groningen (PV);2001;11;17
1248;4;Groningen (PV);2002;13;12
1249;4;Groningen (PV);2003;19;15
1250;4;Groningen (PV);2004;20;18
1251;4;Groningen (PV);2005;15;17
1252;4;Groningen (PV);2006;13;20
1253;4;Groningen (PV);2007;16;23
1254;4;Groningen (PV);2008;18;12
1255;4;Groningen (PV);2009;17;15
1256;4;Groningen (PV);2010;26;9
1257;4;Groningen (PV);2011;19;12
1258;4;Friesland (PV);1995;11;16
1259;4;Friesland (PV);1996;10;11
1260;4;Friesland (PV);1997;12;14
1261;4;Friesland (PV);1998;14;11
1262;4;Friesland (PV);1999;16;13
1263;4;Friesland (PV);2000;13;15
1264;4;Friesland (PV);2001;15;15
1265;4;Friesland (PV);2002;18;13
1266;4;Friesland (PV);2003;18;14
1267;4;Friesland (PV);2004;19;16
1268;4;Friesland (PV);2005;17;15
1269;4;Friesland (PV);2006;20;15
1270;4;Friesland (PV);2007;16;19
1271;4;Friesland (PV);2008;24;17
1272;4;Friesland (PV);2009;21;16
1273;4;Friesland (PV);2010;24;14
1274;4;Friesland (PV);2011;20;14
1275;4;Drenthe (PV);1995;14;19
1276;4;Drenthe (PV);1996;13;15
1277;4;Drenthe (PV);1997;16;7
1278;4;Drenthe (PV);1998;13;11
1279;4;Drenthe (PV);1999;16;11
1280;4;Drenthe (PV);2000;13;13
1281;4;Drenthe (PV);2001;21;15
1282;4;Drenthe (PV);2002;22;14
1283;4;Drenthe (PV);2003;19;9
1284;4;Drenthe (PV);2004;20;9
1285;4;Drenthe (PV);2005;20;10
1286;4;Drenthe (PV);2006;19;15
1287;4;Drenthe (PV);2007;17;14
1288;4;Drenthe (PV);2008;20;17
1289;4;Drenthe (PV);2009;25;17
1290;4;Drenthe (PV);2010;16;21
1291;4;Drenthe (PV);2011;16;23
1292;4;Overijssel (PV);1995;12;10
1293;4;Overijssel (PV);1996;12;12
1294;4;Overijssel (PV);1997;12;9
1295;4;Overijssel (PV);1998;14;11
1296;4;Overijssel (PV);1999;17;11
1297;4;Overijssel (PV);2000;14;13
1298;4;Overijssel (PV);2001;17;15
1299;4;Overijssel (PV);2002;16;13
1300;4;Overijssel (PV);2003;14;11
1301;4;Overijssel (PV);2004;17;13
1302;4;Overijssel (PV);2005;18;11
1303;4;Overijssel (PV);2006;17;13
1304;4;Overijssel (PV);2007;18;13
1305;4;Overijssel (PV);2008;20;15
1306;4;Overijssel (PV);2009;21;12
1307;4;Overijssel (PV);2010;20;15
1308;4;Overijssel (PV);2011;19;17
1309;4;Flevoland (PV);1995;11;8
1310;4;Flevoland (PV);1996;13;6
1311;4;Flevoland (PV);1997;13;4
1312;4;Flevoland (PV);1998;10;8
1313;4;Flevoland (PV);1999;18;6
1314;4;Flevoland (PV);2000;16;2
1315;4;Flevoland (PV);2001;16;5
1316;4;Flevoland (PV);2002;14;9
1317;4;Flevoland (PV);2003;26;4
1318;4;Flevoland (PV);2004;15;6
1319;4;Flevoland (PV);2005;10;7
1320;4;Flevoland (PV);2006;18;8
1321;4;Flevoland (PV);2007;20;7
1322;4;Flevoland (PV);2008;19;7
1323;4;Flevoland (PV);2009;19;6
1324;4;Flevoland (PV);2010;16;6
1325;4;Flevoland (PV);2011;19;8
1326;4;Gelderland (PV);1995;12;14
1327;4;Gelderland (PV);1996;14;19
