ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2005_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
1102;22 Rubber- en kunststofproductindustrie;1971;;;;
1103;22 Rubber- en kunststofproductindustrie;1972;;;;
1104;22 Rubber- en kunststofproductindustrie;1973;;;;
1105;22 Rubber- en kunststofproductindustrie;1974;;;;
1106;22 Rubber- en kunststofproductindustrie;1975;;;;
1107;22 Rubber- en kunststofproductindustrie;1976;;;;
1108;22 Rubber- en kunststofproductindustrie;1977;;;;
1109;22 Rubber- en kunststofproductindustrie;1978;;;;
1110;22 Rubber- en kunststofproductindustrie;1979;;;;
1111;22 Rubber- en kunststofproductindustrie;1980;;;;
1112;22 Rubber- en kunststofproductindustrie;1981;;;;
1113;22 Rubber- en kunststofproductindustrie;1982;;;;
1114;22 Rubber- en kunststofproductindustrie;1983;;;;
1115;22 Rubber- en kunststofproductindustrie;1984;;;;
1116;22 Rubber- en kunststofproductindustrie;1985;;;;
1117;22 Rubber- en kunststofproductindustrie;1986;;;;
1118;22 Rubber- en kunststofproductindustrie;1987;;;;
1119;22 Rubber- en kunststofproductindustrie;1988;275.0;257.0;;106.9
1120;22 Rubber- en kunststofproductindustrie;1989;342.0;315.0;22.5;108.4
1121;22 Rubber- en kunststofproductindustrie;1990;299.0;272.0;-13.7;109.9
1122;22 Rubber- en kunststofproductindustrie;1991;306.0;276.0;1.3;111.0
1123;22 Rubber- en kunststofproductindustrie;1992;335.0;300.0;8.8;111.7
1124;22 Rubber- en kunststofproductindustrie;1993;339.0;302.0;0.6;112.3
1125;22 Rubber- en kunststofproductindustrie;1994;274.0;245.0;-18.9;111.9
1126;22 Rubber- en kunststofproductindustrie;1995;264.0;237.0;-3.3;111.5
1127;22 Rubber- en kunststofproductindustrie;1996;338.0;317.0;34.1;106.5
1128;22 Rubber- en kunststofproductindustrie;1997;279.0;264.0;-16.9;105.7
1129;22 Rubber- en kunststofproductindustrie;1998;320.0;306.0;15.8;104.7
1130;22 Rubber- en kunststofproductindustrie;1999;335.0;323.0;5.6;103.8
1131;22 Rubber- en kunststofproductindustrie;2000;314.0;301.0;-6.9;104.5
1132;22 Rubber- en kunststofproductindustrie;2001;320.0;317.0;5.4;101.0
1133;22 Rubber- en kunststofproductindustrie;2002;302.0;300.0;-5.3;100.7
1134;22 Rubber- en kunststofproductindustrie;2003;290.0;291.0;-3.0;99.6
1135;22 Rubber- en kunststofproductindustrie;2004;291.0;289.0;-0.7;100.7
1136;22 Rubber- en kunststofproductindustrie;2005;304.0;304.0;5.2;100.0
1137;22 Rubber- en kunststofproductindustrie;2006;265.0;266.0;-12.5;99.6
1138;22 Rubber- en kunststofproductindustrie;2007;365.0;364.0;37.0;100.2
1139;22 Rubber- en kunststofproductindustrie;2008;291.0;284.0;-22.2;102.6
1140;22 Rubber- en kunststofproductindustrie;2009;250.0;239.0;-15.8;104.7
1141;22 Rubber- en kunststofproductindustrie;2010;198.0;184.0;-22.8;107.5
1142;22 Rubber- en kunststofproductindustrie;2011;311.0;288.0;56.1;108.1
1143;22 Rubber- en kunststofproductindustrie;2012;;;;
1144;23 Bouwmaterialenindustrie;1969;;;;
1145;23 Bouwmaterialenindustrie;1970;;;;
1146;23 Bouwmaterialenindustrie;1971;;;;
1147;23 Bouwmaterialenindustrie;1972;;;;
1148;23 Bouwmaterialenindustrie;1973;;;;
1149;23 Bouwmaterialenindustrie;1974;;;;
1150;23 Bouwmaterialenindustrie;1975;;;;
1151;23 Bouwmaterialenindustrie;1976;;;;
1152;23 Bouwmaterialenindustrie;1977;;;;
1153;23 Bouwmaterialenindustrie;1978;;;;
1154;23 Bouwmaterialenindustrie;1979;;;;
1155;23 Bouwmaterialenindustrie;1980;;;;
1156;23 Bouwmaterialenindustrie;1981;;;;
1157;23 Bouwmaterialenindustrie;1982;;;;
1158;23 Bouwmaterialenindustrie;1983;;;;
1159;23 Bouwmaterialenindustrie;1984;;;;
1160;23 Bouwmaterialenindustrie;1985;;;;
1161;23 Bouwmaterialenindustrie;1986;;;;
1162;23 Bouwmaterialenindustrie;1987;;;;
1163;23 Bouwmaterialenindustrie;1988;168.0;173.0;;97.3
1164;23 Bouwmaterialenindustrie;1989;189.0;193.0;11.9;97.9
1165;23 Bouwmaterialenindustrie;1990;239.0;241.0;24.9;99.1
1166;23 Bouwmaterialenindustrie;1991;193.0;193.0;-20.1;100.1
1167;23 Bouwmaterialenindustrie;1992;156.0;155.0;-19.7;100.8
1168;23 Bouwmaterialenindustrie;1993;175.0;173.0;11.5;101.4
1169;23 Bouwmaterialenindustrie;1994;202.0;199.0;15.4;101.4
1170;23 Bouwmaterialenindustrie;1995;228.0;226.0;13.4;100.9
1171;23 Bouwmaterialenindustrie;1996;205.0;205.0;-9.2;99.9
1172;23 Bouwmaterialenindustrie;1997;218.0;218.0;6.3;99.9
1173;23 Bouwmaterialenindustrie;1998;244.0;245.0;12.4;99.5
1174;23 Bouwmaterialenindustrie;1999;238.0;240.0;-2.0;99.1
1175;23 Bouwmaterialenindustrie;2000;239.0;236.0;-1.7;101.2
1176;23 Bouwmaterialenindustrie;2001;268.0;262.0;10.9;102.4
1177;23 Bouwmaterialenindustrie;2002;252.0;246.0;-6.0;102.4
1178;23 Bouwmaterialenindustrie;2003;176.0;174.0;-29.4;101.2
1179;23 Bouwmaterialenindustrie;2004;172.0;171.0;-1.7;100.7
1180;23 Bouwmaterialenindustrie;2005;153.0;153.0;-10.5;100.0
1181;23 Bouwmaterialenindustrie;2006;234.0;233.0;52.3;100.4
1182;23 Bouwmaterialenindustrie;2007;253.0;251.0;7.7;100.8
1183;23 Bouwmaterialenindustrie;2008;322.0;312.0;24.5;103.1
1184;23 Bouwmaterialenindustrie;2009;236.0;227.0;-27.3;103.9
1185;23 Bouwmaterialenindustrie;2010;205.0;197.0;-13.1;103.9
1186;23 Bouwmaterialenindustrie;2011;208.0;200.0;1.5;103.9
1187;23 Bouwmaterialenindustrie;2012;;;;
1188;24-25 Basismetaal, metaalprod.-industrie;1969;330.0;610.0;;54.1
1189;24-25 Basismetaal, metaalprod.-industrie;1970;407.0;693.0;13.6;58.8
1190;24-25 Basismetaal, metaalprod.-industrie;1971;446.0;705.0;1.7;63.3
1191;24-25 Basismetaal, metaalprod.-industrie;1972;371.0;566.0;-19.7;65.6
1192;24-25 Basismetaal, metaalprod.-industrie;1973;375.0;552.0;-2.4;68.0
1193;24-25 Basismetaal, metaalprod.-industrie;1974;336.0;450.0;-18.4;74.6
1194;24-25 Basismetaal, metaalprod.-industrie;1975;370.0;449.0;-0.3;82.4
1195;24-25 Basismetaal, metaalprod.-industrie;1976;299.0;342.0;-23.8;87.4
1196;24-25 Basismetaal, metaalprod.-industrie;1977;301.0;336.0;-1.7;89.5
1197;24-25 Basismetaal, metaalprod.-industrie;1978;338.0;364.0;8.3;92.8
1198;24-25 Basismetaal, metaalprod.-industrie;1979;370.0;385.0;5.6;96.1
1199;24-25 Basismetaal, metaalprod.-industrie;1980;426.0;425.0;10.5;100.1
1200;24-25 Basismetaal, metaalprod.-industrie;1981;437.0;410.0;-3.5;106.5
1201;24-25 Basismetaal, metaalprod.-industrie;1982;408.0;371.0;-9.6;110.0
1202;24-25 Basismetaal, metaalprod.-industrie;1983;441.0;396.0;6.6;111.5
1203;24-25 Basismetaal, metaalprod.-industrie;1984;549.0;498.0;25.9;110.3
1204;24-25 Basismetaal, metaalprod.-industrie;1985;751.0;686.0;37.9;109.4
1205;24-25 Basismetaal, metaalprod.-industrie;1986;837.0;779.0;13.4;107.5
1206;24-25 Basismetaal, metaalprod.-industrie;1987;708.0;659.0;-15.4;107.5
1207;24-25 Basismetaal, metaalprod.-industrie;1988;697.0;649.0;-1.4;107.3
1208;24-25 Basismetaal, metaalprod.-industrie;1989;806.0;748.0;15.2;107.7
1209;24-25 Basismetaal, metaalprod.-industrie;1990;876.0;809.0;8.2;108.2
1210;24-25 Basismetaal, metaalprod.-industrie;1991;774.0;712.0;-12.0;108.6
1211;24-25 Basismetaal, metaalprod.-industrie;1992;689.0;635.0;-10.9;108.5
1212;24-25 Basismetaal, metaalprod.-industrie;1993;489.0;462.0;-27.3;105.9
1213;24-25 Basismetaal, metaalprod.-industrie;1994;466.0;445.0;-3.7;104.8
1214;24-25 Basismetaal, metaalprod.-industrie;1995;570.0;548.0;23.2;104.0
1215;24-25 Basismetaal, metaalprod.-industrie;1996;674.0;658.0;20.2;102.4
1216;24-25 Basismetaal, metaalprod.-industrie;1997;770.0;760.0;15.4;101.3
1217;24-25 Basismetaal, metaalprod.-industrie;1998;957.0;953.0;25.3;100.5
1218;24-25 Basismetaal, metaalprod.-industrie;1999;944.0;947.0;-0.6;99.7
1219;24-25 Basismetaal, metaalprod.-industrie;2000;1244.0;1236.0;30.6;100.6
1220;24-25 Basismetaal, metaalprod.-industrie;2001;825.0;815.0;-34.1;101.2
1221;24-25 Basismetaal, metaalprod.-industrie;2002;712.0;706.0;-13.3;100.8
1222;24-25 Basismetaal, metaalprod.-industrie;2003;730.0;732.0;3.7;99.7
1223;24-25 Basismetaal, metaalprod.-industrie;2004;664.0;666.0;-9.0;99.7
1224;24-25 Basismetaal, metaalprod.-industrie;2005;703.0;703.0;5.6;100.0
1225;24-25 Basismetaal, metaalprod.-industrie;2006;907.0;899.0;27.9;100.9
1226;24-25 Basismetaal, metaalprod.-industrie;2007;1196.0;1168.0;29.9;102.4
1227;24-25 Basismetaal, metaalprod.-industrie;2008;1099.0;1049.0;-10.1;104.7
1228;24-25 Basismetaal, metaalprod.-industrie;2009;1147.0;1083.0;3.2;105.9
1229;24-25 Basismetaal, metaalprod.-industrie;2010;710.0;658.0;-39.2;107.9
1230;24-25 Basismetaal, metaalprod.-industrie;2011;714.0;664.0;0.8;107.6
1231;24-25 Basismetaal, metaalprod.-industrie;2012;;;;
1232;24 Basismetaalindustrie;1969;;;;
1233;24 Basismetaalindustrie;1970;;;;
1234;24 Basismetaalindustrie;1971;;;;
1235;24 Basismetaalindustrie;1972;;;;
1236;24 Basismetaalindustrie;1973;;;;
1237;24 Basismetaalindustrie;1974;;;;
1238;24 Basismetaalindustrie;1975;;;;
1239;24 Basismetaalindustrie;1976;;;;
1240;24 Basismetaalindustrie;1977;;;;
1241;24 Basismetaalindustrie;1978;;;;
1242;24 Basismetaalindustrie;1979;;;;
1243;24 Basismetaalindustrie;1980;;;;
1244;24 Basismetaalindustrie;1981;;;;
1245;24 Basismetaalindustrie;1982;;;;
1246;24 Basismetaalindustrie;1983;;;;
1247;24 Basismetaalindustrie;1984;;;;
1248;24 Basismetaalindustrie;1985;;;;
1249;24 Basismetaalindustrie;1986;;;;
1250;24 Basismetaalindustrie;1987;;;;
1251;24 Basismetaalindustrie;1988;340.0;320.0;;106.2
1252;24 Basismetaalindustrie;1989;347.0;326.0;1.8;106.5
1253;24 Basismetaalindustrie;1990;357.0;336.0;3.2;106.2
1254;24 Basismetaalindustrie;1991;320.0;300.0;-10.6;106.5
1255;24 Basismetaalindustrie;1992;259.0;245.0;-18.4;105.7
1256;24 Basismetaalindustrie;1993;147.0;147.0;-40.2;100.3
1257;24 Basismetaalindustrie;1994;155.0;157.0;6.8;99.0
1258;24 Basismetaalindustrie;1995;184.0;187.0;19.4;98.5
1259;24 Basismetaalindustrie;1996;244.0;250.0;33.7;97.7
1260;24 Basismetaalindustrie;1997;282.0;291.0;16.4;97.0
1261;24 Basismetaalindustrie;1998;374.0;386.0;32.6;97.0
1262;24 Basismetaalindustrie;1999;345.0;355.0;-8.0;97.3
1263;24 Basismetaalindustrie;2000;639.0;649.0;82.9;98.5
1264;24 Basismetaalindustrie;2001;315.0;316.0;-51.3;99.8
1265;24 Basismetaalindustrie;2002;250.0;250.0;-21.0;100.2
1266;24 Basismetaalindustrie;2003;311.0;314.0;25.6;99.2
1267;24 Basismetaalindustrie;2004;231.0;232.0;-26.0;99.6
1268;24 Basismetaalindustrie;2005;270.0;270.0;16.5;100.0
1269;24 Basismetaalindustrie;2006;373.0;368.0;36.3;101.4
1270;24 Basismetaalindustrie;2007;527.0;512.0;39.1;102.9
1271;24 Basismetaalindustrie;2008;360.0;340.0;-33.6;105.9
1272;24 Basismetaalindustrie;2009;620.0;579.0;70.3;107.1
1273;24 Basismetaalindustrie;2010;257.0;233.0;-59.7;110.1
1274;24 Basismetaalindustrie;2011;260.0;237.0;1.6;109.6
1275;24 Basismetaalindustrie;2012;;;;
1276;25 Metaalproductenindustrie;1969;;;;
1277;25 Metaalproductenindustrie;1970;;;;
1278;25 Metaalproductenindustrie;1971;;;;
1279;25 Metaalproductenindustrie;1972;;;;
1280;25 Metaalproductenindustrie;1973;;;;
1281;25 Metaalproductenindustrie;1974;;;;
1282;25 Metaalproductenindustrie;1975;;;;
1283;25 Metaalproductenindustrie;1976;;;;
1284;25 Metaalproductenindustrie;1977;;;;
1285;25 Metaalproductenindustrie;1978;;;;
1286;25 Metaalproductenindustrie;1979;;;;
1287;25 Metaalproductenindustrie;1980;;;;
1288;25 Metaalproductenindustrie;1981;;;;
1289;25 Metaalproductenindustrie;1982;;;;
1290;25 Metaalproductenindustrie;1983;;;;
1291;25 Metaalproductenindustrie;1984;;;;
1292;25 Metaalproductenindustrie;1985;;;;
1293;25 Metaalproductenindustrie;1986;;;;
1294;25 Metaalproductenindustrie;1987;;;;
1295;25 Metaalproductenindustrie;1988;357.0;329.0;;108.5
1296;25 Metaalproductenindustrie;1989;459.0;421.0;28.0;109.0
1297;25 Metaalproductenindustrie;1990;519.0;472.0;12.0;110.0
1298;25 Metaalproductenindustrie;1991;454.0;411.0;-12.9;110.5
1299;25 Metaalproductenindustrie;1992;430.0;388.0;-5.5;110.8
1300;25 Metaalproductenindustrie;1993;342.0;312.0;-19.5;109.5
1301;25 Metaalproductenindustrie;1994;311.0;287.0;-8.2;108.4
1302;25 Metaalproductenindustrie;1995;386.0;359.0;25.1;107.6
1303;25 Metaalproductenindustrie;1996;430.0;408.0;13.7;105.4
1304;25 Metaalproductenindustrie;1997;488.0;469.0;14.9;104.1
1305;25 Metaalproductenindustrie;1998;583.0;568.0;21.1;102.7
1306;25 Metaalproductenindustrie;1999;599.0;591.0;4.1;101.4
1307;25 Metaalproductenindustrie;2000;605.0;594.0;0.5;101.9
1308;25 Metaalproductenindustrie;2001;510.0;500.0;-15.9;102.1
1309;25 Metaalproductenindustrie;2002;462.0;457.0;-8.6;101.2
1310;25 Metaalproductenindustrie;2003;419.0;419.0;-8.2;100.0
1311;25 Metaalproductenindustrie;2004;433.0;434.0;3.6;99.8
1312;25 Metaalproductenindustrie;2005;433.0;433.0;-0.2;100.0
1313;25 Metaalproductenindustrie;2006;534.0;531.0;22.6;100.6
1314;25 Metaalproductenindustrie;2007;669.0;655.0;23.4;102.1
1315;25 Metaalproductenindustrie;2008;739.0;710.0;8.4;104.1
1316;25 Metaalproductenindustrie;2009;527.0;501.0;-29.5;105.3
1317;25 Metaalproductenindustrie;2010;453.0;425.0;-15.2;106.7
1318;25 Metaalproductenindustrie;2011;454.0;427.0;0.4;106.4
1319;25 Metaalproductenindustrie;2012;;;;
1320;26-27 Elektrische en elektron. industrie;1969;112.0;221.0;;50.6
1321;26-27 Elektrische en elektron. industrie;1970;216.0;393.0;77.7;55.0
1322;26-27 Elektrische en elektron. industrie;1971;194.0;326.0;-17.1;59.6
1323;26-27 Elektrische en elektron. industrie;1972;150.0;245.0;-24.7;61.2
1324;26-27 Elektrische en elektron. industrie;1973;182.0;286.0;16.7;63.6
1325;26-27 Elektrische en elektron. industrie;1974;229.0;325.0;13.7;70.4
1326;26-27 Elektrische en elektron. industrie;1975;225.0;291.0;-10.5;77.3
1327;26-27 Elektrische en elektron. industrie;1976;229.0;277.0;-4.9;82.7
1328;26-27 Elektrische en elektron. industrie;1977;247.0;288.0;3.9;85.8
1329;26-27 Elektrische en elektron. industrie;1978;305.0;340.0;18.2;89.6
1330;26-27 Elektrische en elektron. industrie;1979;336.0;359.0;5.6;93.5
1331;26-27 Elektrische en elektron. industrie;1980;380.0;389.0;8.3;97.6
1332;26-27 Elektrische en elektron. industrie;1981;351.0;336.0;-13.7;104.5
1333;26-27 Elektrische en elektron. industrie;1982;344.0;321.0;-4.6;107.3
1334;26-27 Elektrische en elektron. industrie;1983;373.0;342.0;6.7;109.1
1335;26-27 Elektrische en elektron. industrie;1984;509.0;469.0;37.0;108.6
1336;26-27 Elektrische en elektron. industrie;1985;736.0;679.0;45.0;108.3
1337;26-27 Elektrische en elektron. industrie;1986;852.0;799.0;17.7;106.6
1338;26-27 Elektrische en elektron. industrie;1987;905.0;844.0;5.6;107.2
1339;26-27 Elektrische en elektron. industrie;1988;745.0;705.0;-16.5;105.6
1340;26-27 Elektrische en elektron. industrie;1989;706.0;671.0;-4.8;105.2
1341;26-27 Elektrische en elektron. industrie;1990;797.0;763.0;13.6;104.5
1342;26-27 Elektrische en elektron. industrie;1991;519.0;499.0;-34.6;104.1
1343;26-27 Elektrische en elektron. industrie;1992;627.0;612.0;22.7;102.5
1344;26-27 Elektrische en elektron. industrie;1993;517.0;506.0;-17.2;102.1
1345;26-27 Elektrische en elektron. industrie;1994;396.0;393.0;-22.4;100.8
1346;26-27 Elektrische en elektron. industrie;1995;621.0;623.0;58.6;99.7
1347;26-27 Elektrische en elektron. industrie;1996;1004.0;1029.0;65.2;97.5
1348;26-27 Elektrische en elektron. industrie;1997;767.0;801.0;-22.2;95.8
1349;26-27 Elektrische en elektron. industrie;1998;965.0;1021.0;27.5;94.5
1350;26-27 Elektrische en elektron. industrie;1999;899.0;944.0;-7.6;95.3
1351;26-27 Elektrische en elektron. industrie;2000;1070.0;1101.0;16.7;97.2
1352;26-27 Elektrische en elektron. industrie;2001;1026.0;1042.0;-5.3;98.4
1353;26-27 Elektrische en elektron. industrie;2002;842.0;850.0;-18.4;99.0
1354;26-27 Elektrische en elektron. industrie;2003;715.0;726.0;-14.6;98.5
1355;26-27 Elektrische en elektron. industrie;2004;685.0;690.0;-5.0;99.3
1356;26-27 Elektrische en elektron. industrie;2005;745.0;745.0;8.0;100.0
1357;26-27 Elektrische en elektron. industrie;2006;798.0;786.0;5.5;101.5
1358;26-27 Elektrische en elektron. industrie;2007;771.0;742.0;-5.6;104.0
1359;26-27 Elektrische en elektron. industrie;2008;861.0;815.0;9.9;105.7
1360;26-27 Elektrische en elektron. industrie;2009;751.0;710.0;-12.9;105.8
1361;26-27 Elektrische en elektron. industrie;2010;623.0;593.0;-16.5;105.1
1362;26-27 Elektrische en elektron. industrie;2011;689.0;661.0;11.6;104.2
1363;26-27 Elektrische en elektron. industrie;2012;;;;
1364;26 Elektrotechnische industrie;1969;86.0;178.0;;48.2
1365;26 Elektrotechnische industrie;1970;168.0;320.0;79.1;52.6
1366;26 Elektrotechnische industrie;1971;151.0;264.0;-17.3;57.1
1367;26 Elektrotechnische industrie;1972;117.0;198.0;-25.2;59.1
1368;26 Elektrotechnische industrie;1973;140.0;230.0;16.2;60.9
1369;26 Elektrotechnische industrie;1974;179.0;265.0;15.0;67.7
1370;26 Elektrotechnische industrie;1975;175.0;235.0;-11.2;74.5
1371;26 Elektrotechnische industrie;1976;178.0;224.0;-4.6;79.4
1372;26 Elektrotechnische industrie;1977;192.0;233.0;3.9;82.4
1373;26 Elektrotechnische industrie;1978;238.0;277.0;18.8;86.0
1374;26 Elektrotechnische industrie;1979;263.0;292.0;5.5;90.1
1375;26 Elektrotechnische industrie;1980;296.0;314.0;7.6;94.2
1376;26 Elektrotechnische industrie;1981;274.0;272.0;-13.5;100.9
1377;26 Elektrotechnische industrie;1982;268.0;259.0;-4.7;103.6
1378;26 Elektrotechnische industrie;1983;290.0;275.0;6.3;105.4
1379;26 Elektrotechnische industrie;1984;395.0;376.0;36.6;105.1
1380;26 Elektrotechnische industrie;1985;573.0;546.0;45.3;104.9
1381;26 Elektrotechnische industrie;1986;664.0;643.0;17.8;103.2
1382;26 Elektrotechnische industrie;1987;705.0;679.0;5.6;103.8
1383;26 Elektrotechnische industrie;1988;580.0;568.0;-16.3;102.1
1384;26 Elektrotechnische industrie;1989;550.0;540.0;-5.0;101.9
1385;26 Elektrotechnische industrie;1990;617.0;608.0;12.5;101.5
1386;26 Elektrotechnische industrie;1991;401.0;395.0;-35.0;101.5
1387;26 Elektrotechnische industrie;1992;483.0;484.0;22.4;99.9
1388;26 Elektrotechnische industrie;1993;404.0;404.0;-16.4;99.9
1389;26 Elektrotechnische industrie;1994;301.0;305.0;-24.5;98.6
1390;26 Elektrotechnische industrie;1995;489.0;500.0;63.8;97.8
1391;26 Elektrotechnische industrie;1996;845.0;883.0;76.5;95.7
1392;26 Elektrotechnische industrie;1997;577.0;612.0;-30.7;94.3
1393;26 Elektrotechnische industrie;1998;730.0;784.0;28.1;93.1
1394;26 Elektrotechnische industrie;1999;698.0;740.0;-5.6;94.3
1395;26 Elektrotechnische industrie;2000;897.0;933.0;26.1;96.2
1396;26 Elektrotechnische industrie;2001;844.0;863.0;-7.5;97.8
1397;26 Elektrotechnische industrie;2002;686.0;695.0;-19.4;98.6
1398;26 Elektrotechnische industrie;2003;542.0;552.0;-20.6;98.1
1399;26 Elektrotechnische industrie;2004;546.0;551.0;-0.2;99.0
1400;26 Elektrotechnische industrie;2005;608.0;608.0;10.3;100.0
1401;26 Elektrotechnische industrie;2006;635.0;625.0;2.8;101.6
1402;26 Elektrotechnische industrie;2007;533.0;511.0;-18.3;104.3
1403;26 Elektrotechnische industrie;2008;590.0;555.0;8.6;106.3
1404;26 Elektrotechnische industrie;2009;514.0;485.0;-12.5;105.9
1405;26 Elektrotechnische industrie;2010;446.0;425.0;-12.5;105.0
1406;26 Elektrotechnische industrie;2011;472.0;454.0;7.0;103.9
1407;26 Elektrotechnische industrie;2012;;;;
1408;27 Elektrische apparatenindustrie;1969;26.0;43.0;;60.8
1409;27 Elektrische apparatenindustrie;1970;48.0;74.0;73.1;64.8
1410;27 Elektrische apparatenindustrie;1971;43.0;62.0;-16.7;69.7
1411;27 Elektrische apparatenindustrie;1972;33.0;47.0;-23.3;69.7
1412;27 Elektrische apparatenindustrie;1973;42.0;56.0;18.2;75.0
1413;27 Elektrische apparatenindustrie;1974;50.0;61.0;9.5;81.5
1414;27 Elektrische apparatenindustrie;1975;50.0;56.0;-8.0;88.6
1415;27 Elektrische apparatenindustrie;1976;51.0;53.0;-6.0;96.2
1416;27 Elektrische apparatenindustrie;1977;55.0;55.0;3.9;99.8
1417;27 Elektrische apparatenindustrie;1978;67.0;64.0;16.4;104.5
1418;27 Elektrische apparatenindustrie;1979;73.0;68.0;6.0;107.4
1419;27 Elektrische apparatenindustrie;1980;84.0;75.0;11.0;111.4
1420;27 Elektrische apparatenindustrie;1981;77.0;65.0;-14.3;119.1
1421;27 Elektrische apparatenindustrie;1982;76.0;62.0;-3.9;122.4
1422;27 Elektrische apparatenindustrie;1983;83.0;67.0;7.9;123.9
1423;27 Elektrische apparatenindustrie;1984;114.0;93.0;38.6;122.8
1424;27 Elektrische apparatenindustrie;1985;163.0;134.0;43.9;122.0
1425;27 Elektrische apparatenindustrie;1986;188.0;157.0;17.2;120.1
1426;27 Elektrische apparatenindustrie;1987;200.0;166.0;5.9;120.7
1427;27 Elektrische apparatenindustrie;1988;165.0;138.0;-17.0;120.0
1428;27 Elektrische apparatenindustrie;1989;156.0;132.0;-4.2;118.5
1429;27 Elektrische apparatenindustrie;1990;180.0;154.0;17.3;116.5
1430;27 Elektrische apparatenindustrie;1991;118.0;103.0;-33.3;114.6
1431;27 Elektrische apparatenindustrie;1992;144.0;127.0;23.7;113.0
1432;27 Elektrische apparatenindustrie;1993;113.0;102.0;-20.1;111.1
1433;27 Elektrische apparatenindustrie;1994;95.0;86.0;-15.0;109.9
1434;27 Elektrische apparatenindustrie;1995;132.0;123.0;42.1;107.5
1435;27 Elektrische apparatenindustrie;1996;159.0;152.0;23.5;104.8
1436;27 Elektrische apparatenindustrie;1997;190.0;186.0;22.6;102.1
1437;27 Elektrische apparatenindustrie;1998;235.0;234.0;25.8;100.4
1438;27 Elektrische apparatenindustrie;1999;201.0;202.0;-13.6;99.4
1439;27 Elektrische apparatenindustrie;2000;173.0;170.0;-15.9;101.8
1440;27 Elektrische apparatenindustrie;2001;182.0;180.0;5.8;101.2
1441;27 Elektrische apparatenindustrie;2002;156.0;155.0;-13.7;100.6
1442;27 Elektrische apparatenindustrie;2003;173.0;173.0;11.5;100.0
1443;27 Elektrische apparatenindustrie;2004;139.0;138.0;-20.2;100.7
1444;27 Elektrische apparatenindustrie;2005;137.0;137.0;-0.7;100.0
1445;27 Elektrische apparatenindustrie;2006;163.0;161.0;17.5;101.2
1446;27 Elektrische apparatenindustrie;2007;238.0;231.0;43.6;103.0
1447;27 Elektrische apparatenindustrie;2008;271.0;260.0;12.6;104.1
1448;27 Elektrische apparatenindustrie;2009;237.0;225.0;-13.7;105.5
1449;27 Elektrische apparatenindustrie;2010;177.0;168.0;-25.3;105.5
1450;27 Elektrische apparatenindustrie;2011;217.0;207.0;23.2;105.0
1451;27 Elektrische apparatenindustrie;2012;;;;
1452;28 Machine-industrie;1969;76.0;124.0;;61.2
1453;28 Machine-industrie;1970;103.0;157.0;26.3;65.7
1454;28 Machine-industrie;1971;98.0;137.0;-12.6;71.6
1455;28 Machine-industrie;1972;79.0;106.0;-22.4;74.4
1456;28 Machine-industrie;1973;100.0;130.0;22.8;76.7
1457;28 Machine-industrie;1974;111.0;132.0;1.0;84.3
1458;28 Machine-industrie;1975;105.0;112.0;-15.3;94.1
1459;28 Machine-industrie;1976;109.0;108.0;-2.9;100.6
1460;28 Machine-industrie;1977;126.0;120.0;11.0;104.8
1461;28 Machine-industrie;1978;147.0;135.0;11.9;109.2
1462;28 Machine-industrie;1979;163.0;143.0;6.1;114.1
1463;28 Machine-industrie;1980;179.0;151.0;5.5;118.8
1464;28 Machine-industrie;1981;151.0;119.0;-21.2;127.2
1465;28 Machine-industrie;1982;169.0;128.0;7.9;131.9
1466;28 Machine-industrie;1983;164.0;123.0;-4.1;133.5
1467;28 Machine-industrie;1984;233.0;176.0;43.3;132.3
1468;28 Machine-industrie;1985;301.0;230.0;30.9;130.6
1469;28 Machine-industrie;1986;324.0;253.0;9.6;128.2
1470;28 Machine-industrie;1987;304.0;237.0;-6.2;128.2
1471;28 Machine-industrie;1988;274.0;215.0;-9.2;127.3
1472;28 Machine-industrie;1989;313.0;247.0;14.6;126.9
1473;28 Machine-industrie;1990;373.0;295.0;19.5;126.6
1474;28 Machine-industrie;1991;339.0;269.0;-8.8;126.2
1475;28 Machine-industrie;1992;327.0;263.0;-2.1;124.3
1476;28 Machine-industrie;1993;284.0;232.0;-11.9;122.6
1477;28 Machine-industrie;1994;255.0;213.0;-8.1;119.7
1478;28 Machine-industrie;1995;307.0;261.0;22.4;117.8
1479;28 Machine-industrie;1996;393.0;344.0;31.9;114.3
1480;28 Machine-industrie;1997;398.0;358.0;4.1;111.3
1481;28 Machine-industrie;1998;547.0;513.0;43.5;106.6
1482;28 Machine-industrie;1999;486.0;463.0;-9.7;104.9
1483;28 Machine-industrie;2000;523.0;499.0;7.6;104.9
1484;28 Machine-industrie;2001;603.0;580.0;16.3;104.0
1485;28 Machine-industrie;2002;433.0;423.0;-27.0;102.3
1486;28 Machine-industrie;2003;386.0;383.0;-9.5;100.8
1487;28 Machine-industrie;2004;373.0;371.0;-3.1;100.5
1488;28 Machine-industrie;2005;394.0;394.0;6.2;100.0
1489;28 Machine-industrie;2006;482.0;479.0;21.6;100.6
1490;28 Machine-industrie;2007;728.0;714.0;49.0;102.0
1491;28 Machine-industrie;2008;600.0;578.0;-19.0;103.8
